"sample_002Cb"	"sample_002Co"	"sample_032Ab"	"sample_032Ao"	"sample_032Bb"	"sample_032Bo"	"sample_088Ab"	"sample_088Ao"	"sample_088Bb"	"sample_088Bo"	"sample_088Cb"	"sample_088Co"
"20d9dab929fedcd300d254e45febd89b"	2.86684061498312	3.32599929760358	2.38953203457443	3.05579443133483	1.74071684517446	2.69355349646921	1.71318873322802	0	1.77114851532393	0	1.60727156760268	0
"20fc8f63e12efdad544c696c3aa4f70a"	2.86492186141649	4.10321482155912	3.19137240967076	4.16892974311267	2.95573967457348	3.89336814040078	4.17225761918312	5.08864418111182	3.98786082339265	4.83729615433343	3.86462946552485	4.92136361910208
"21168f060e812eca6283867bef99a08f"	4.98865843583781	6.1750327367558	5.33268042129339	6.11304773639589	5.24451664956691	6.6743481786271	5.78688538656569	6.47613979249048	5.56509535612626	5.78127240337722	5.52225362779227	6.10990819037968
"211846eab346a6dba37db56eeb5b64e2"	0.055751456227391	3.31619317941189	0.408527930266798	2.72617142852165	0.260800862810486	3.9988546256354	0.322461428136464	2.80243443764257	0.149459352188884	3.74759788176971	1.13125958445691	2.46666535057808
"212f15ce623aeb3e123c2fe9e36461ef"	1.00019134210873	2.30579354041749	2.04862801885554	2.78913888462915	1.49390471898363	2.59794049996873	1.82873407201942	2.2838629217949	1.82873407201942	2.55435652794261	1.65831950099562	1.70054655083926
"2134d5bf1ac45bd3913768346f7573c5"	1.80924781934224	3.63148553607446	3.62162150534927	4.100148055994	2.77558067936881	4.19719949653098	3.29484452194194	5.49484643365916	3.38554078767943	5.64290210763975	3.53585821955651	5.88035364071028
"214baa738df06e76a63357a5839e977c"	5.63569908946118	5.19916166670035	4.62021853941716	5.68588740202022	5.33436234527516	4.8245842393625	3.51171617052419	4.46553678535109	3.64261821451745	3.83572149075662	3.55794297749509	3.59688860921704
"2152b1559e7a0608b4a93d59ba6e41f6"	1.71981080511546	2.94249846600911	1.07193081627327	2.34208057608692	0.731629159377735	2.07011834038981	1.63821194080175	3.20078680051549	1.48485380180851	3.0469205124234	1.79168279962235	3.80904719964369
"21557a8d6eda41a901e97eec39be89c7"	4.32148760640433	3.58910014692863	3.90162076184651	3.73320209289553	3.74949174741199	3.70172776000994	4.79535845951463	4.4007999287671	4.21055078833343	4.61448905025282	4.34115452709915	4.62951839449523
"215e1d56dfe5d9937cfc365830b77074"	2.9534881831243	2.5870823591879	2.6512676004256	2.55442274666683	2.7948107670357	2.61521595909212	2.36665999556613	1.69212637297335	2.19950147768694	2.02778799615264	2.16434883707487	1.61764661557055
"2171a28302b9d8e20391d65756482f11"	1.71678822712814	3.24005225316554	1.84449675389298	3.65529257706093	2.26289381314162	3.37503904959628	2.43816438723587	4.17547529316821	1.96944250692889	4.05408525658498	1.80035574845341	4.50674004416001
"217541c9035d7bb76492dcd5f4788231"	4.26029032009747	5.23381547407296	3.78389188505001	5.46456270734295	4.20628050728317	5.07742070782901	2.28740647845377	4.40802960787886	1.80895412355377	4.25544787353843	1.85904733245861	4.40014868392286
"2179f50b0f9df017ffbd16fa63be0134"	1.79814719089155	3.82406480943775	2.46393306719117	4.00039795566241	2.37865972286524	3.73321021371203	3.12642802454425	4.70440393126002	2.44875601910503	4.32235597956148	2.43816438723587	4.66087959497182
"21856498c0f42fefaa22c59e8da3431e"	2.07011834038981	4.40880569107699	2.22901303874913	4.42346290848598	2.07647639998895	3.74999487311678	1.61423041004969	3.55446195472704	1.86715756120016	3.33348369167358	1.33621611773249	3.43445999592746
"2192b0baa35ce1f5be633851f73501fe"	4.4131029499584	2.42742433055519	4.30016649000346	2.27855056381928	4.27961075154935	4.46696226399752	5.35176656530279	2.55435652794261	5.25972403255129	4.10562931586836	5.1253439791464	3.14009145848441
"21948b22653898ab701543446b31a147"	4.25035648164737	5.18373355319076	4.15037491898746	5.18020180793995	4.3722264115978	4.79899776167508	4.56983317412211	5.45746812736524	4.20755708341955	5.00536746755374	4.1853850195227	5.34210869507352
"21a73dae20bf2668117d6040020348e2"	2.97058354048753	3.82970762375248	3.48069072974593	3.87046399021516	3.42617274247805	3.56967522842018	3.71193223582417	4.26561127300957	3.60079703780864	4.06609703254473	3.38751573355651	4.4600090717752
"21ce8f383d4a9e8bbd8250546860856d"	1.09474415039142	5.58222409384432	1.68292254749647	5.30842822906976	2.31081999294055	4.69595732497513	6.00831896013928	6.56983414922202	5.36619374832558	6.2384233311054	5.25773044856179	5.85840869853732
"21e3ee1281a708c90d4149ec49569c82"	0.718212174094362	4.35996292050924	1.16903633885036	4.03936644984959	1.15197771017785	2.34204564382266	1.59674165497286	3.38730871239183	1.86984641950042	3.87227168752906	1.75018371848271	2.21593510524091
"21efac8acd911fbe454540b79fd01ac8"	2.04208982087175	4.33299802395333	2.86010880835665	4.77592493780493	2.36924557991893	3.72349095538242	3.39317932276853	4.98423094732448	3.41173697780832	3.88308882007285	3.12336618517307	4.54963274002251
"2200df9636477d569e32ed4081524b1b"	2.78913888462915	1.0890894231053	2.72054132780077	0.554714654119703	3.00785064853971	1.56683829721528	2.96862825586193	0.654021662875432	3.24451628079604	0.245859577597942	3.43333602477171	0
"220c7c5803156fd6689afe05fb9e97ca"	2.67630859093455	4.99772246791727	2.97742603211384	4.73902755672597	2.39261682079516	4.04769815606058	3.77247078106063	5.03966282255079	4.09349887139306	5.25573288225477	3.60212695270404	4.60514878575911
"22226d20ebf531efd8c43e3b6336fb1e"	1.78974009833708	0	0.45294266515392	0	0.409144995675686	0	4.51650978504032	0.862836542050098	3.99687339793763	0.507510256358992	3.68666597817764	0.9559565131552
"2228b6a36cb442fbf3afdbc4b586d519"	3.34578597033604	4.04563620470641	2.58404864546658	3.80773999793872	3.28584178489062	3.72876727643118	4.09262675430121	4.70943902598482	3.61674361295396	4.44754889053574	3.71135546551657	3.91624408412737
"222d09504ae31c6318af39ab348a2041"	2.55567222688128	4.26480034556787	2.24698802432598	4.36113606328108	2.14584332586418	3.58770975581212	2.95329752090486	4.08357005849842	2.41663851561551	3.68372469112216	2.53659419977993	4.55550819188536
"2232e2d1170d24a843684d03bd2e5dc9"	3.28268490502838	3.67769433322123	3.34934185907851	4.0077750148841	3.29337788221729	3.4774347659601	4.08971419191783	4.23295482717858	3.75591080307281	4.3003894272944	3.78797246996348	3.69460900882229
"223578510039cca3e2630aaf373c01b8"	2.54382754657903	3.41349785306082	2.3739637296121	2.53718603699285	2.31081999294055	4.01174831509557	2.26414567455055	2.29445614242031	1.74106248823839	1.10549521356751	1.70054655083926	2.47402094827873
"223715a79817a56a27e2c8283a5239af"	2.32574951410416	3.86197762680656	3.08472883708957	3.90870145518267	2.54382754657903	3.39332168293741	3.4140326559721	4.5055860658988	2.99773327022416	4.65011238479715	3.44340657357905	4.36555674762424
"225e5c529e7174ca16e6c66f91c07012"	3.46116864498837	5.59382768070477	4.32142779611881	5.99972440288326	3.73642908723805	5.59589459382587	2.81409048566479	4.38354597988418	2.51429067947616	4.67071669893118	2.90202361063661	4.49960253776869
"227aebb2014217369b346d684ef0ec0a"	0.867848947013604	4.73902755672597	1.17593838661968	4.90913054282324	0.6732031132616	3.23740909785536	0.549068936341987	5.0956021046058	0.757201209350051	4.85834264262031	0.858136057225288	5.3438085713203
"228735a22c1b6b03b858ac2eb25037a5"	1.40287661248893	3.81519341991135	1.28888988981727	3.70085478771981	1.29352288108858	2.75220876707193	1.96714426502317	3.77166040963168	1.23356763571708	3.35554389950713	1.71096245491882	3.31392485703031
"229a47e6cb50ebff3b66830ed68262de"	1.16875537245854	2.70441147301694	2.13584209151813	2.84793079099813	1.00127956204647	2.07790452633213	3.24858296562161	4.14282293175689	2.85602297979287	4.11163980027754	3.02685974769879	4.12072972538014
"22a2527c14984d2102d466227e986128"	1.6446212555973	3.06919265749629	1.1549229914507	3.48003373120901	1.09474415039142	2.66698824723846	2.30319890457317	3.79700309881226	2.42899569284418	3.41689486233612	2.13895966920424	4.43399744949262
"22a80883c4823b1220bbf5362db4bad2"	5.23981862251381	5.41400271470671	5.72469598795795	5.63039382731608	5.44554654222063	5.89549756815831	4.09755872459693	4.27526791976868	4.07413437188339	3.87877599811225	3.80711438764909	4.51134268646991
"22ba0428642dad764b5a2b445949e722"	2.56349144907553	3.69584714825594	2.08279428993281	4.03883112995191	2.4710775503953	3.35347447776781	3.53788620103113	3.2273914636764	3.5002122059408	3.68372469112216	3.24858296562161	3.75428041574277
"22cb289f852f4e6cdd2613a1dc72ab68"	3.37099477355542	5.19692626787594	2.65165493128789	5.09419745046897	3.25446603262797	4.9789988647481	3.02685974769879	3.74937324384282	2.94691590904133	3.54243417793441	2.83066421543388	3.09852800295767
"22d545c0ffdd670130ba31d2cb5bc3c1"	0.886350999262234	0.662593885847878	0.610905817159941	1.24531642022273	0.932974958800738	1.01533978576098	1.79168279962235	0.218235526641623	2.01226487703315	0.245859577597942	1.36776372450046	0.936242367675859
"22e1de2f78e2262ceffe26bfe5d7f6a2"	1.76984424196318	3.77928419005984	1.04858485940179	3.66956714109406	1.90396982109993	3.30704826423064	1.1831372437378	3.38848559482998	1.1169628818807	3.03275249046724	1.15609472408147	3.96631533820103
"22e82325489fb414d7bb61b7f44330fc"	1.61919727799562	1.40278871828643	2.12625119626645	1.53615963163006	1.87351273518301	2.22295735311385	3.17999610956854	3.78402052871169	3.40423941664501	4.03854992389979	3.15728293443097	3.65169925768965
"22fb3d7dd3d6f29d90b26b3911c395d3"	2.40794927943205	4.00634569318659	3.13579067446751	4.35727873992856	2.5921022587301	3.96638879366336	1.76082694522441	3.79140251635784	1.74641379000686	3.63981138203658	1.65683740407484	4.10050182138915
"22fcc66fc993643b05a5d6aaac760bc1"	3.56603475482454	3.62252226687193	4.02115988165221	3.61936604538526	3.79721098692621	3.80436774775155	2.69792578843101	2.7746777886203	2.21403362157667	2.25870007888187	2.48424142857743	2.38345515062689
"2305647cb8ae9b5396529e1b70ba37ba"	3.0235425091085	3.73522322353656	2.99359874920867	3.78580550950601	3.00951406685275	3.95656784714524	1.99582892780033	4.36134192345604	2.01691166852419	4.74837957040467	2.33574130030295	4.87377524382313
"2312d7f7c5534ae2e941b41aac6d9ec8"	4.12624465246341	3.94615229490901	4.34302989834565	3.92380315013438	4.35784560727056	3.93220563460145	2.73477911301089	3.99622259972594	2.75159743877168	4.16822091231541	2.44875601910503	3.77006443222505
"2320639022b2f1f07e304089a6accf48"	2.39875799145868	4.23059121726624	2.50742771929258	4.20828735951897	2.06585706405741	3.78043810572794	2.5967804081543	4.45161939285949	1.92977495990764	4.81084589906366	2.245877165905	4.27913695287932
"232e3cc54c40898e7adbb5309bec9e2a"	4.48650557310667	4.51493813364153	4.23791664259108	5.25787805400403	4.26811055488451	5.10458011191495	4.44100142567938	5.57108151807658	4.14365237016865	5.23377095204598	4.24700985369181	5.11994496157884
"232f2078052bcbf1dc3af768b6aed09f"	1.21668891085338	3.13435025751033	2.24876787935815	3.59143182659493	1.97424323508763	2.75220876707193	2.79297941188752	3.91589709145674	2.61606355888982	4.22559794548573	2.7746777886203	3.5819766386118
"2342f929e908d9e642a9a1b97a5dafe8"	1.94335044724063	4.03645325046631	2.64688929384377	4.04120336853738	2.55436305826952	3.60983716668648	2.56379176463249	3.14084509181562	2.31874580243322	3.42656553837893	2.37376836380391	3.16687069824082
"236fd82bbf823cdf0826d1447f78d1ee"	3.94195645592687	3.78809703552653	4.67323382720763	4.12387760361404	4.10349315262535	4.30404525516956	2.99860215151193	2.48569300719462	2.64863135204953	3.00811034812042	2.73024604081106	2.36888955394165
"238e096b8af5a01e039c7f54ef10c048"	3.02108115855539	3.92613200375691	3.15539841521932	4.31446592465394	2.94604663356574	3.9363805570138	3.63207203749079	4.0249501815697	3.44229261884823	4.10419290767692	3.24111469779283	3.44173517580131
"238f3cb6b53478d34cb2836195ff941b"	1.07193081627327	0.846395596326521	1.56683829721528	0.707006199164358	1.04266220332868	0.916186326424096	1.73924748137753	0.303691189879965	1.54849238141621	0.365945633110494	1.77861872888174	0
"2390297bd6f7f58c4d9514c3a08d157d"	1.78892286162289	2.89921633455899	1.43682496934114	2.78405805386159	2.40314881841241	2.71446542311295	1.90988417620305	4.32361996065518	1.93194250465625	4.10126659596701	1.86466735447271	4.68796422510673
"23b9982f23e2f62198ab1b6fd8924d79"	2.55436305826952	4.28519561147329	2.31914167326172	4.33255548180927	2.89611992769021	3.68786674149357	3.89556267443172	5.34130865444909	3.50859182748097	4.47351702837534	3.18505426999269	5.26333857969041
"23cd7b0c2ba0f907a2d990afb8351661"	3.06133310523985	4.00685585314582	3.11134954340959	4.29581352080563	3.06133310523985	3.96555279599262	4.04923735762334	4.93648600826862	4.1488895640739	4.73806144877322	3.98947429674239	4.75724660173056
"23d748e1c98787f07ce9416197ba829d"	1.64136226407073	3.06290996526515	1.93851184899961	3.28647196671562	1.85772993339567	2.70601339488669	2.48569300719462	3.82703532483752	2.42437962737526	3.90683275937393	2.04209008038623	3.0754727817237
"23da65f9ba6bec63fe76920ad5153ee6"	1.76984424196318	2.09531156898022	1.87338200523845	1.6639552639595	1.93851184899961	2.7597047035796	2.13895966920424	1.91448434791259	2.10558188628811	3.52000034146348	2.15523987009039	2.15926884153939
"23e0e80ae439bf4bbcad3190f52a4666"	1.85435007379719	3.52698724182348	2.44509328537508	4.0110157809703	2.50064778425924	3.36653596139321	1.80794391432819	3.47721036929945	1.56683168704551	3.09368069444775	1.23956616576064	3.59557268874265
"23e83db2203d0ca39019213b67aff90b"	1.03884389370383	3.9702857833286	1.43613127830839	4.52253856193822	1.22904921678017	2.83479621284263	1.44459157073017	4.09871566169882	1.43634087860403	3.72530973917997	1.40691528097435	4.33977001782495
"2405f970bfa1b17bca8ecfe3342708cb"	1.54903881770544	2.47516999224099	1.90861875727513	2.61808658526477	1.23940786239347	2.52715728312615	2.60442888970077	3.77983051466705	2.66432570231025	3.67252063617637	2.40618842334922	3.82805273397625
"241e18ff5810fa6500019bf2e62616b7"	1.71375648545818	3.31992521295549	2.33394838267326	3.88716837221314	2.1219065057861	3.34162138900859	1.40691528097435	3.36287226734049	1.06428995882254	3.45502878565604	1.42802154583186	3.66784017247588
"24531cf32b7565f9e9af7f24759b8724"	1.46317368595437	2.71609363246942	3.02681491416388	3.40065456769864	2.15173906345685	2.99275404302492	3.49546762698261	4.61157364004457	3.37665397460675	5.31587404220944	3.1438539583171	4.0643096633312
"245594ef60fd5881863918ce2ad2bac2"	1.89893638423332	4.82607156150379	2.33720920023024	4.61772553667044	2.01099994678345	3.58584351231732	1.53112171348626	4.48889768390123	2.13071908594335	5.28457912762082	1.87252806722561	4.50230921054194
"2456fcd803af13261d7b43967d39fa72"	2.68783817401337	3.32235927594205	3.6121141968109	3.0931719570822	2.90446224135115	3.79152450874238	2.42129036992185	3.41001175402736	2.88854119454808	3.89591679396153	2.26414567455055	2.95420586432527
"2462dbc9e5af82fe66b48cc684ac2865"	6.81777967081519	7.40274680831416	7.82063762690935	7.69541031393307	7.61392755548615	7.91022910267912	4.36137799071908	3.69065073173142	4.17760228824651	4.18385455370339	5.45148295554111	3.56183955939324
"246b5d30daa3d5e3df1e68e83c5f68b0"	5.62566778992913	4.43969949255369	6.87868478102065	4.47390359818445	6.41920797199856	4.69272049939207	5.22020781412524	0.443043447662953	4.95199903584082	1.79458214838497	4.43482399738337	1.39403433013011
"246ddd485e6a2afa6daef98ebfa107c2"	2.3453150262411	3.70127096128592	2.4303945842188	3.9070093178753	2.15369661015722	2.82575275944631	2.77576367673342	3.62327529872315	2.50009406820953	3.6362120581864	2.52689756085903	3.56536175667165
"247ef7c662a75c6ddf7b360ee00daa66"	1.34311751277316	2.69469265159978	1.84449675389298	2.61040414860356	1.46317368595437	2.54250276874701	1.88846866994609	2.61095763378859	1.93733347430445	3.16466628235963	1.71945039091468	2.21972725990395
"249eb359b662ab1a58d44af134a01cf2"	2.81305947085417	4.07109606400839	2.72270147893516	4.25008279551514	2.9059349457566	3.48314901842321	2.75620788731061	4.77059763516125	2.58494869504933	4.30406927611775	2.6157602868767	4.96843631840595
"24a6f62a7d9edae378b2403e448f54f8"	2.77514074017689	3.71891954200732	2.99735330025987	4.26262268937049	3.35794260753096	3.44078021956953	4.61795747895507	4.93335431378505	4.62019080947244	4.50095678991472	4.49163344703943	5.29310822248497
"24b19d1e5dae74af802f0fb2752811ed"	1.94093407462138	2.92275526162359	2.03330519053155	2.94516077124343	1.96955217512968	2.98341487490499	2.39463906802219	4.14475721896212	2.32045840938587	3.9331008976596	2.37862348639941	4.24825521324475
"24c46aacfc2bb2802f10e81344487176"	2.5129046067123	3.54970663567119	3.1668243062592	3.77000461418597	3.11434727414266	3.31748521084717	2.95329752090486	4.3633406337184	2.21021977283103	4.05408525658498	2.67538374844658	4.17921620717259
"24da8eb1255e742b48440a2d7bf76fcc"	3.19137240967076	4.59381200537936	3.52767762744353	5.02544327936599	3.27697728501128	4.8230947017986	3.46760478035965	4.60270695472337	3.1886516413096	4.48497642185945	3.14084509181562	4.7513941609065
"24e355c1605f2b66c6f6e0dd33d2a4ad"	2.03550859336524	3.63771236228882	2.07011834038981	4.02688478280586	1.93120976884475	3.04702834293769	2.47255231496478	4.0568019070084	2.21212851538303	3.51586683440532	2.15119460034294	3.64079206793819
"24e67178705229d9876a59bcee92fe6f"	1.53103627413598	3.61619983061519	2.38798606564507	3.69918835928551	1.90145626959912	3.1128495320744	2.13484786595134	4.19535452794667	1.99582892780033	4.67055353765583	1.99819352457931	4.47212507510943
"251f2e7a0a933abfcb43522aca063784"	2.93267558728995	3.98766819973595	1.918919881018	3.9785653675347	2.21623549697907	3.63859875214475	3.42882746427779	3.59210254919403	3.06333578032061	3.30895269841835	2.95147835504709	4.02339298801451
"2533e1a1110f9d3f9ed99248e8825b2f"	3.59032360555004	4.09584796144183	3.66943592609032	3.96617310249116	3.80616253031625	3.94942444345387	3.63712973979318	3.72067991671372	2.98196290946799	3.62420492372753	2.98019519585212	4.12805492895644
"254c828d176aa1afda92292c85dd2e1a"	3.4826259593433	4.56388334385959	3.13874154633551	5.13727642663829	3.58631039981114	4.6081950365115	4.30180605701575	4.68400613505203	4.49182857259752	4.63484082663568	4.19325280667591	5.09496185909034
"25527714f84c8ea25db722a5905bf7a2"	1.8418289734231	2.53585242546458	1.90897804931307	2.57638913451747	1.46317368595437	2.38022016617879	2.16127725633982	2.77684838697248	2.43206127435259	3.13176378826711	2.16528202510774	2.24218307140034
"2562d49ba6f430b278f90c224ed750dc"	3.27888344696769	5.54539904492437	3.23542213651081	6.02916027594815	2.92997978919448	5.6491963895401	4.34362410671579	3.70537613258219	4.67332366528397	4.91140999353214	4.68416711625778	2.8067521979437
"2565b11644cb9696070896f725c88772"	1.14999055195971	3.31114072552076	1.20650773171217	3.65534985516167	1.44308791530778	2.39686289222086	3.14685379869258	5.08163750550696	2.57976218080068	5.07599660165223	3.06007421287062	5.37146977515344
"2587ec0f7d8df23e68cd8bc8627ef0d2"	2.18450716386085	1.77841955355073	1.63152107458765	2.31415697970173	1.24619775024948	2.23263397682298	3.30320520852686	2.67538374844658	3.69504192701323	4.23824863874041	3.7473214604631	2.66936619722807
"258df46c8ef76f791f97a53b6a1de473"	1.65110754760549	3.29087215478823	1.68604907755594	3.42453339969735	1.80648419308754	3.11882708781368	2.52131411459459	3.69417590313202	2.42283619158703	3.0029352695801	2.36562373988238	4.00483260684523
"2596f392d1994c2fbb3f8ba5300baaf3"	0.0808931152052973	2.23263397682298	0.554714654119703	2.06157755151178	0.698661946247969	2.38022016617879	2.69909825170038	3.34091220222864	2.24218307140034	3.06170632632281	2.54892472301605	2.97931016585727
"25ad05f20a8e9111cc0de55b752f0876"	0.746376519613575	2.33130620653187	1.33709163895817	2.19132565759809	0.852334574793177	1.99782922981403	1.22493945976077	2.86895970283231	0.887249075889431	3.1086930340421	1.41117232238579	3.24722924072921
"25bd1a9617ab9fea5dd2e5ff15be546d"	1.7812617269059	3.44517123585007	2.12794464084053	3.27187635110577	1.60479434775625	2.97914079300306	3.645351196799	3.49705165584453	3.93275970614581	3.11721423751023	3.10166672447946	3.35560569689955
"25ccbfab62430fce9a57f5f880159482"	2.46679698861562	3.37330779084509	2.97312622133169	3.69417234701045	2.68783817401337	3.0931719570822	1.97482949519676	3.37272734101698	1.64080385354552	3.10371986026736	1.97935928895656	3.48756267686455
"25e065f65d3984fefeb34d483d55717e"	0.902612408684743	2.12593597744211	1.11704862353461	2.0785868014935	0.794471963592907	1.59115825283366	2.67418313159063	3.70323196233834	2.55028544279826	4.43461742445012	2.49147834217103	4.32903663854377
"25f8de8e29a9b920ab6efeb901aec59c"	1.25574824202139	3.2149888626407	1.62313356573253	3.54171667330533	1.51220153662568	2.52321657359803	1.99819352457931	2.75603496165613	1.664933166212	2.94874338611113	1.82593220635186	3.3586398541977
"25fb17637cd304873ad199e3d2813450"	3.07621382338376	4.51198301799854	2.43483348792891	4.93551294712549	2.78810244719179	3.86055935968952	3.18936956524627	3.52668106147403	2.64863135204953	3.37724889214353	2.84088501784074	3.78402052871169
"2605eb4f72fa9ed504cf53f1c17b6be4"	1.27486071908361	3.35052435101163	1.70153675960674	3.65136388837016	1.41931464125652	3.02272273187843	2.01754542812673	4.20745969753095	1.89914944347307	3.86300228024583	1.96951793850823	4.07735127178372
"260fd5dac422ff512707c63f46219b3a"	0.376689004993873	1.4631432492199	0.473153223808869	1.05336862284162	0.679150460165375	1.82188610390446	1.41117232238579	3.98007970551003	1.56446983477739	3.61440049007431	1.58252704132652	3.46433930300809
"26110a863f9a41e5db43af11414b1697"	4.14625748043649	2.65639796510985	4.08806872696692	2.52511901852421	3.83867777615825	3.20239678832033	3.61219898143974	0.557837031562876	3.62272350692935	0.13637050429124	3.6762064383565	0.340415827418648
"261f8ea43eb20d12809e4fffd32f02e1"	5.25594608395891	3.30395772828699	3.92313683736916	3.30581319578612	3.99078799254894	2.72496932870087	4.36022980026783	3.75916362484837	4.02557238066705	3.89803888176102	3.79230164242848	3.8304432504357
"2625e052492f3a4eb7500421a054fddc"	2.3739637296121	3.63948435700947	2.11583169006177	3.76689218739832	2.4363087546337	3.28331707877547	2.16927081965457	3.66872929643607	1.71632446310796	3.25330662313486	1.62457870987532	3.53382611701415
"2655cb7076ef4403e44262977bba774f"	1.29352288108858	1.12254786681272	1.40701152108395	0.592690178560087	1.60140271653871	2.94604663356574	1.39741906369396	0.468127339423873	1.21759236857678	0.919062371694976	0.990360784756086	0.244101747300285
"26755e00cb861de23808bb0e9480a69d"	3.47273953873538	5.15483821866703	4.37183285418926	5.00056342939148	3.71736809656006	4.82228129062795	3.42031873118969	4.86535037479009	2.87192148242657	4.85576982553505	2.90964701304063	4.71382403267312
"2696cfa621b7312d3c99a791a35bd92d"	0.264913320554078	1.83378266202071	0.592690178560087	2.9601147331701	0.544991080615638	2.10357021479843	0.607676434370808	1.31773175419872	0.732387124297548	0.311754980870058	0.723977019352384	1.34985856647868
"269a13c0cf7ee25a6efc24f73cf29b6d"	4.0455479619284	3.27965571767569	4.22419387029511	4.17035199856571	3.46724053374146	4.07149619791314	3.00982943993195	4.14696326120613	3.41746632185333	4.2089090907031	3.21137335156565	4.64242184644426
"26a038804e8130ab4116231e194942b8"	0.564008516868007	0	0.538841563535187	0	0.913429470073167	0	1.16156204839238	0	1.23004397845867	0.90149379517805	1.15609472408147	0
"26a04e2faab5aa5b22a191bf1554645e"	4.4218448976241	4.92687736073286	4.09819156965759	5.33314251990568	4.79394510828712	4.71183468808593	4.4281924057534	4.86977225240034	4.68158830198926	4.40802960787886	4.41669058731474	5.01695766571809
"26a33cc326301e47f87575c8e020c84b"	4.51678065614556	6.11043382778634	4.28519561147329	5.93762943028827	4.85601852677821	5.27794153199997	4.92693508368451	6.33862534979903	4.93033863195679	5.76355810873353	4.90252151019005	6.04249966567102
"26c26fc81a18813fca4cac9c10cc3f7f"	3.82553575287948	4.63668159521434	3.90667054654286	4.57800776493019	3.70417933670435	4.30677417707724	4.46373242020495	5.24043801053878	4.18453621011834	5.03139354307193	4.22508857370672	4.97933009312112
"26dcb7691000755508dfa3d7e4f10769"	3.70914552792376	2.09944941751894	2.93893766411743	2.22355692883049	3.38935082076731	4.35314611597104	3.26535169407411	2.29269838011721	3.16980238057874	1.08804329981887	3.28510990772821	1.35885121928973
"26e527b1b7210ab25ff3b051ad5e0283"	0.27775975870613	0	0.442171766235885	0	1.05447264405007	0	0.92938857934333	0.160587064647948	0.397271633079637	0	0.626473047291953	0
"271149b415c1a4db35c6ad23f7d20ffa"	3.0824137419631	5.9114144802407	3.11957177617663	6.0674063212828	3.09698629911097	4.87137272867833	2.86101846786887	5.6079879842591	2.93957241981045	4.74049883757472	2.8895102758159	5.39767688216918
"272262fe77e265a60a36a3439c46ab0d"	1.61154329456093	3.13361649759724	2.50053915629573	3.99885419451824	2.40486167822301	3.28205233138482	2.34580165824005	4.70629506398432	3.13555769217536	5.30113100455362	2.76045287989526	4.7023511602193
"2735eeacdf35fa1b34a8465d02f77021"	1.29352288108858	1.13886644199707	0.723488686118054	0.909422398782956	1.60817451468316	1.57733364123355	2.14713289989905	0.549068936341987	1.88846866994609	1.79168279962235	1.4527747456198	0.828149990119421
"2738d31b1e162504d464f4a3b7e3b06f"	3.40681759198446	4.70682393004882	4.91816655091798	4.92638862269274	4.06519976543514	4.76664822644878	3.61533839815593	4.77254035915156	3.1886516413096	5.12803259610772	3.36106056901784	4.90316826499979
"273c06971b2f88d7fdf19c38c6549d19"	3.72714675618451	4.7855385699145	3.76220530799288	4.86203213273924	4.28820777105458	4.49632374599429	2.21783298012598	3.24315703577133	2.29269838011721	3.15876397156352	2.01226487703315	3.14610468183704
"27413a6df144c303be42c8f7807d1dbb"	5.27294166970873	5.67235800076445	5.22270007517567	5.85817688477882	5.21778084238387	5.75833834073068	5.36993042900123	6.02606030276831	5.56402817891847	5.81447554692738	5.68128127749344	5.59861416274827
"27764114ede3cc4c98d61b2910216323"	2.3323139778581	0.126463473628098	2.04645336585286	0	1.17072579701004	0.225353108443966	0.497460709853747	4.11221034773034	0.976406989201139	3.91032877102322	0.820510841773219	4.3915583135481
"2780aed577ad83bd7d230c9cb2b15eaa"	2.41545429775603	4.26669323526968	2.63002840556501	4.57818089981083	2.50605379764778	3.51472500551291	2.60839486141558	4.06041266525842	2.29621082041578	3.93514560570613	2.4710815215943	4.12355346506829
"2790f41fdafdac06e7cb93427f401c86"	4.61922208400187	5.04451999474107	3.67641547544348	5.02488968252393	4.34312281230541	4.2190057262646	4.58656677869895	3.99360599236091	4.14399733107238	4.00066703495934	4.12382511982329	4.30331170424279
"27a4807a770633abc0934c5c573106bc"	2.89890843875172	3.88889438915767	2.67049356393948	4.182907500196	3.12031591039146	4.13121291137645	3.73729679843551	3.36709273368283	2.80821994043563	2.35702460787248	2.81054055141258	3.28200360514707
"27b6dff5ce01b982306f3531b1e126be"	0.431283590733985	0	0.386505165653359	0	0.27775975870613	0	0.388852984455676	0	0.457769224490161	0	0.633166066724217	0
"27b82171d6cd7cedd3872283b56bc6a1"	2.22820494974116	4.03987547065736	1.89072130141438	4.41612499409006	2.38738935990079	4.19301675604247	2.53521470899072	4.55605724973335	2.27852393099678	4.33772358831697	2.41974215499202	5.053443155477
"27e67dc1c73d88964513a9ccef89d01f"	4.59210620254584	4.88139421253037	4.96039061463213	4.94395451908164	4.12877378243403	4.85339259333985	3.47508057083412	3.68015779969125	3.30574416553337	4.14542871219034	3.16907743784436	3.13425762849874
"280a6d4bb1a7664738ebe1f8b51a70c4"	1.86600076546312	3.73486728050075	2.17328163276303	4.45603074314726	1.43473889195808	3.28756938500181	2.07407605369394	3.46749382581028	2.52266801208816	2.25849176492584	2.1405374059273	3.04704379147732
