"sample_021Ab"	"sample_021Ao"	"sample_029Db"	"sample_029Do"	"sample_106Bb"	"sample_106Bo"	"sample_7_1_1"	"sample_7_1_4"	"sample_7_2_1"	"sample_7_2_4"
"32fa695799b21c77642668f8bd65225f"	5.59315507625298	5.42995211167328	4.76977794236721	5.46038553446807	5.67577277327145	5.30990180706101	5.30534451818178	5.08218008887759	4.64962879201377	5.43000473187382
"32fbcc27f54d5d802c6e5172b9d83b56"	3.73287098035749	4.57875536624997	3.29769070214333	4.51417115979209	0.370103870920096	1.66947506760815	1.72706271334981	0.545980389840366	0.207010104335413	2.47097463169523
"330ba1f6149653fc61ed66b980995a2b"	3.81266852918196	3.06755003222593	3.87657655128637	3.176666814731	2.52424109645739	1.29522744862514	0.78328981546108	1.23985792094566	1.12613340336136	0.618890927264691
"331fb2bf3cebc3c1de6f5cdb96f9e465"	3.81995376809153	5.54926486085024	4.84515260444802	5.54377669826749	4.7646728185325	5.11288205705377	4.20572328210548	3.50689464061559	3.08396336472309	4.62560638704383
"33383b639d3cdcd64625d39744ca22df"	4.81540534128511	0.269416263644888	1.67022063939832	3.00956712907038	3.77391918397787	2.39788349785156	2.11496492508397	2.56113467346786	2.10305879840646	2.05995789219901
"33542519cc75f5751b105b7e4367f13b"	1.45337340240157	3.30792572266171	1.69323111665619	3.41765061514646	1.56122513154686	3.94748058919107	3.4596934652377	1.08553042635117	1.26470565557947	3.17702371662961
"33549d6cfb853c67ae97cd3368746381"	3.99035680760024	3.25507351174001	4.49156623079781	4.43197684002101	2.45343232243242	4.35748327032044	3.22194491040339	2.45239077554878	1.44268296484316	3.3163063007099
"335a152a4b101e22c0b49c45cd1737e0"	3.25983349018476	3.50264565446806	3.64153571836238	3.70777775105803	3.43386429370612	3.49814379785888	2.62955626568374	2.21735177069152	2.52182744451432	2.33650911108402
"335bedf8f6a9ed15cdff2b9909ac178e"	2.94907034308776	3.7317607667823	4.93377728765187	4.06152621677012	0.531856907719062	0.856863393028331	0.502997060371407	0.344702560113685	0.255045237925484	0.216803495568011
"335dbefccb8cbc2a2de77dd8ec51a44a"	4.02048989131824	3.9969110631033	4.40872942063325	4.12397099971678	4.23384096209759	4.0062394964638	3.07393883500386	3.33501787039202	2.86007290410623	3.27000819630835
"337e5fb6c41f7c11dafcd7cc4f0cbe75"	2.52840879870929	4.27648658773843	3.00470256383386	3.75722674867391	2.08134477556475	0.135128703584182	0.0971978769976257	2.26239147597012	1.76535097920223	0
"338a9e0da44bade6f82916d0e3cb8ef4"	3.68747196406437	4.45917862979936	3.81723792773357	4.94923920811118	2.56650698987591	3.47442677750452	2.47709328815544	1.33401505446619	0.897148686345789	2.77925644349777
"33969f6f1114b112c1cffe0d5f1aefb2"	0.964433067200169	2.44614156615316	2.94256986503939	4.02187601470789	1.25784716489452	2.67728132368159	2.5967260121161	0.626772307693485	0.926332147687873	2.56836467247411
"33d7d17d43af8fabeda3e4eba1bf3cde"	2.51846069664643	2.874257055172	2.93026638921472	3.03886647286727	2.46275774713925	3.1389456441966	1.90412936170675	1.21926084442702	1.0606957913222	1.6740245574137
"33e254c143e2519ce39c78f7ade081f2"	3.3331069996263	1.30785606357287	3.38216684813355	2.72639229695099	3.41613410465703	2.5967260121161	1.79165363029398	2.56836467247411	2.73154079073936	2.206750175539
"33e618ecc920e99917ca18751b1988cb"	3.92213163543422	4.23761571423099	4.53015643604784	4.81467532717051	3.57647180414933	3.79107822634411	3.5113381604799	3.40982586942845	3.08352944566094	3.4629607871656
"33f14bade765d669e297db853962163c"	3.21176698042293	3.85645243169219	3.78080211646756	3.65806997898214	4.35675662953274	4.60290763052936	4.65411160475322	4.42602684117044	4.25115076069156	4.706730199005
"33fd3fface7eb08a3207653f5fa1655c"	2.78037281735593	2.75026105018064	3.26265014499791	3.6810012110315	2.49287358919239	2.84913079311785	1.75850658429466	1.60583061722197	1.24944965716215	2.1322182779544
"34035c4ae7286db0c65fb6deae8dcd62"	5.40372458111545	6.12753882884773	6.14386644155822	6.4222154901893	8.19285946923325	9.40702050755318	5.84385983105124	4.59109778255508	5.26499473347354	5.30215407197183
"340e795098212f10b58068ae88136288"	5.02142210668418	5.48480124883404	5.1044432552258	5.39779385522178	3.95585738615367	4.47704614723858	4.00822051870838	3.36725669128953	3.1389456441966	3.87856466586429
"343a11b55fee06994b740e515d900810"	1.42774815601225	2.87687215805531	2.12886721815425	3.33306414058709	0.814886822958823	2.04672269550461	1.92022670646927	0.14614586950682	0.207010104335413	1.6393879002885
"344662455c2057c3887de985b245a6b6"	4.88531920611342	4.62315410160683	4.76201084457619	5.17525690474312	3.89174529529799	3.13737093205614	1.68306191034832	2.15760093857487	1.68306191034832	1.54586425899528
"345b2fea16e525cf7e56f8a469016404"	1.65938869332948	3.80869775931443	1.61636618926255	3.36804956295018	0.89669307581461	2.4698704102172	2.19136607547936	0.590671429419536	0.65526843903154	2.62957821207806
"346093a1b651c11f3a2d0da7c88bff32"	2.19307122504668	3.60776325870169	3.17123524796373	3.57676698264522	1.93606902652441	3.32243696261615	3.46803123525751	1.98713434839465	2.13495666160719	3.04497781021611
"34ec83efbb4e0c517f1da730bf7ac298"	0.304229407027288	3.32531080308434	1.07056940351011	3.31693640068158	0.60056028923713	2.97023188480028	3.53939621896689	0.759810006264008	0.911846872541172	3.49226706811819
"34ed0e65eabbeda68b49e92e6a0c4d2e"	0.883638674236361	2.45734658615012	1.28615353243514	2.8833075256926	0.264381459330454	0.754131737591928	1.06487796438846	0.782206043352542	0.2827964070012	0.897148686345789
"351eb3160a1b45dd5f927f6e12e48e22"	2.61373253940884	0	0.828623531116458	1.60714468268211	1.9737698665058	0	0	0.0587640685306927	0	0.023921583716672
"352c81f1835a9e9611c7a7f581bf516a"	4.74611109171442	3.37819407167235	4.53658452022461	4.43830848061033	3.87623600546402	2.65568305256232	2.3275548909857	2.6123463885129	2.51452243083334	1.94929906392999
"3539af9497eae1459022b7d1a6216b1b"	1.12221162091843	1.96537938745026	1.24963235896133	2.13984260909808	1.09772022423025	2.18247748260614	1.63231424243507	0.906971441872821	0.60056028923713	1.80368721664108
"35421bede4d60fcedbfbb65118c79775"	2.62585194969039	3.05064271815889	3.18466029287137	3.85099575256671	3.13789611167541	4.811743363841	4.4279780710846	2.8219221911734	3.13315953616232	4.35499903249087
"3542ba882218508b7b58bd9dbffa9588"	2.23189220587045	3.46661738917643	2.83418698755857	3.38833028785531	1.17396458737851	2.61758208058354	2.19123577324846	0.477387212870093	0.37151697221047	2.04064503317331
"355229c214e8d519fdd2ee3ce49f7a5a"	4.87309480912315	3.27163524396948	4.96662210200599	4.21203070429556	3.31057969155349	2.43132873008648	2.22784215005827	2.0084777560026	1.9023246669993	2.4942288956483
"35589dc03f6c996fcafb458f708e7f0f"	2.11335036084696	0.431594849708775	3.78801912368993	1.48708965369705	3.2797900185182	1.11677693621491	1.33361078006466	4.16007009342483	3.15473087088526	0.407144611786839
"35823ddea06870c0dd0772f189b5cca6"	2.4353697068487	4.48774856001536	3.18466029287137	4.04216912447452	2.78823443722166	3.35803080046759	3.84185029534814	3.10099570949973	2.55340567713178	3.48598496841768
"35b61c9200e4f0bf50622113e96d25e1"	3.1777088855085	2.32087816177913	2.9337060610605	2.17672971692206	2.04111838131828	1.63927561778525	1.63326035357965	1.55092741004164	1.0612105054759	1.35338274322815
"35cbae505c28f2293f392ac174141a8f"	2.67391275953773	3.41663625324463	2.99652196166824	3.73987385383693	2.32432758714028	3.16096976838471	2.84944177455152	1.75339482011126	1.30677265958342	2.95109616711403
"35d9a5a0f24441f1c5e662c49ebb5bf7"	1.95229827290337	2.94582538608113	1.86761496119824	3.03441438014633	2.58127271134687	2.97147287961087	2.97395025856188	1.83894278755634	1.49288724210354	3.07337895921181
"35ff0b675b41e4ddb763d06a94e88c46"	1.04371249868645	4.53229342481374	1.8483225206898	4.12921029337177	3.83585930633035	5.48160143914167	5.44108511305135	3.33501787039202	3.22097901161959	5.81961136517705
"360f7c9dfb877c3ef204a2288d342f6a"	0.672189085968468	0.370418073030597	1.87000055495496	0.233347315396998	1.65800995757921	0.125005777631557	0	0.935873727209864	1.17539584491893	0.0587640685306927
"361a0552ebf1d148b3e1d5059be41046"	2.31406421021423	0.831611785843177	2.8724385583115	0.730940948696443	3.24343457484084	1.56376249240885	1.12951807975285	2.68474336121849	2.56929222125464	0.892200887582466
"36251b7b7e88af4ab4c077b6567bea70"	2.44077014054992	4.36861028661678	2.80280992640395	4.22341857714891	1.23493028088036	2.58914611199877	2.03885210522852	0.867014484327817	0.616202819499254	2.33345638938596
"363743fbc3cb88a88a08681118148a5f"	4.8555481067213	6.24931780743253	5.19985850040352	6.43928021540587	5.2749243915586	6.0390518550909	5.5026230688737	3.93578970870213	4.11743539247981	5.614007931184
"36457953fa30e0188e5decb31b0310ac"	5.1945152547371	3.4126777540757	4.87048739432974	4.99562012610958	3.79206772465475	3.55577796906591	3.16176098654941	3.06832592112536	2.3867129833958	2.95836498175373
"364a7ddecd2caae15fbe2e3c7b7a4cc4"	0.490945313452563	3.18849249079369	2.11404343139491	3.58441742358632	0.977718795550604	3.58608217832594	2.52860969010728	0.488248671587006	0.60056028923713	2.5524632681348
"36526fe6700aff029cde4bf4c655a06a"	0.281155822736219	4.14280356045103	1.37834283133227	4.2618491095143	0.419049093262551	3.16329778510844	2.48620164425393	0.14614586950682	0.245621029377808	2.60302037150246
"369d2c8a02255a8a28d88f8ed0a3faea"	3.77468733875757	4.00257866625691	3.6276491386796	4.58677289193236	3.68587014820064	3.84166247926113	2.52423563555278	2.14035193182669	1.25164344644759	2.58352718311653
"36a63b521b3a13968da6af037c8d169a"	1.67969515352017	3.14154477877303	1.65679612562883	3.25784213982407	1.2875438554491	2.01886906513753	2.91776802979816	1.18370024745299	1.13242485233724	2.8559412614758
"36cfb2abc2f6709df2d805fe05f581e1"	3.02638083424729	3.25696699411819	2.95344384425879	3.31393020122091	4.26694061265318	4.10270128988972	3.47867165033288	2.65184774401873	2.66010952568308	3.739458234502
"36dc607a68263dbd7ef3b5eb18837541"	4.96252094151472	1.96970200765653	6.22977186517576	3.42371527353711	4.69501340369587	1.10976321864564	1.27828311315107	4.22378816328292	2.44296771227465	0.166848294259004
"36e019ecb2995decc4eec1b537c168f1"	4.95077233214329	4.82847468434963	6.05899085037596	4.28362104402473	2.87929620532953	4.3122813149902	4.30085935219473	1.75883760991085	1.66719253739376	3.66349997756151
"36edbf8776414418b0df41a853e4e4d9"	3.24069604606527	3.58227107703704	4.26684842652855	4.00246245561993	1.01349910896156	2.04828492611418	1.80567881081687	0.626772307693485	0.166848294259004	1.88041040418543
"3707e79ce7ef1479dae1db75c268ced3"	4.09529744142182	2.68978303438286	3.83942607568999	3.08727992938862	2.04327815181638	1.94577608457262	1.04579453791948	0.643272451804814	0.77079608031875	1.17565395856897
"375e470f001d75089a9aa6cf80c8ba2c"	2.73400778035595	2.26796553653953	2.90694443913549	2.62069975555098	2.77246965265128	3.10697038227063	1.66031351960249	1.45405931235458	1.5561310131569	2.07902770606169
"379b2a80ebb742f6626b43b4dd41d7d6"	0.884725758616577	2.96194588766027	1.85560087243538	3.2586456180187	0.65859973068175	1.47919254348662	1.07319020174269	0.495650055104257	0.434845900979473	1.96702004475299
"37c381e56c10f5f8d4d47efa76c2f0d7"	0.631920502544043	2.93848550286951	1.08634400677424	2.99265253602707	1.69868337532767	4.06423469233734	3.25470965515722	0.872161190111893	0.68944533718473	3.01277570561275
"37d65319533665c7f0060b1da0ed0e1c"	2.6089250200927	3.59974546233423	3.2173947285864	3.62395685922949	0.809513657815507	1.6393879002885	2.3152219110168	1.02224766963695	0.197119853222468	1.59371901534947
"37db8b85510bd21e9ee237822d296873"	2.06719051906369	2.66763052786188	2.30941382895038	2.83977531175748	2.80847873104509	2.39761006175041	1.81138640662485	1.97017276350596	1.88875972212043	2.17472736725839
"37e0f2e943f25e1e593fc13b51ec239f"	5.94605810169975	4.74897472864119	6.24503440776576	6.35555042213398	4.49504595293541	5.0037551467361	4.32597770806646	4.66411245226124	3.57087461261045	4.59636281470771
"37e50134266f9cedd61c2ee6607c987b"	4.00257570452814	5.21560781433696	4.06338832402159	5.08912479617024	3.60961571379987	3.66845414549197	3.2233920115279	2.43557677750234	2.05295702771771	3.54255399390417
"37e85aa99f3480504437883a8a22f070"	4.22736657116556	4.08978733914353	4.1812814610531	4.43900978971385	4.235769396588	4.06277821287233	3.65477068269386	4.06277821287233	3.71374339349045	3.58204938697185
"37eb8a691aa4f71b757149d3f97f6696"	3.50078144570118	5.46974168014213	4.48844376691575	5.79713601421514	3.2457940564911	4.58580488305167	4.42754442665948	2.72521471110213	2.22914574341627	4.03896811855333
"3810e5b0b59eaccaccb8e80d20c957ec"	4.20743899390339	3.84770376691305	4.17540582791233	4.54452360143048	3.08068770826208	3.42259126662504	3.21802878351147	2.24716270477367	3.2580368888275	2.84185117734714
"38271bd23c8f4a33d61568acea73c994"	2.25485596572582	1.22268660377004	1.53987773720366	1.09672384000418	1.40478976181855	0.945325124792503	0.559907174049794	0.177040972350029	0.291878256145685	0.0924333183310872
"382a4e716376327676bc7db50ea62e61"	4.16297345636622	5.2582629939973	4.72402997507072	5.39926236815592	4.68824095062006	5.5346401687517	5.31223237716644	4.09373529332216	3.73650739554505	5.0927174284171
"382b6495def9bf30ce8dcbdfdf83eafd"	1.20893646495481	3.75046878691764	2.25970890673254	4.17683043677753	1.66719253739376	4.25982270060581	3.82323955014392	0.973154880200032	0.921526998669401	4.45436252869563
"38353a93383c0917923704393a56d9c8"	1.26720109248303	2.17030092226484	1.3014388404194	2.69814530921668	1.65800995757921	3.30881103994098	3.57359513780657	0.945325124792503	1.20121701061214	3.97194742922197
"384ebe78d2df0009816b4eef9b79133d"	2.17908549890835	2.79339084986904	3.19040309663471	3.31412927579075	2.43663597566025	3.04440147802714	2.97580427339896	1.97208667751933	1.65338685295894	3.19751305718567
"3855898b7fa8cbfdb233365d332528d4"	1.50616854214029	3.5980539033117	1.48187723101362	3.13614791526465	1.87485597086121	2.93741330417697	3.17094655002719	1.06904271970194	0.645990057253149	2.93226730928131
"3873b8b74332481949e56ac72b5efb12"	2.40233992613104	4.40985773169969	3.36935921697999	4.8304512911055	2.74950847315498	3.79615368744543	3.47517651218282	1.93781389120319	1.84469973993855	3.15868028598252
"38a4fa0338fbae58fda6913cabc56f4c"	2.86775203215516	2.54127822813616	3.02364977163604	2.87552752757527	2.76536124471278	2.3566181576699	1.76731018086166	1.70218054538432	1.68337286284375	1.7564048676084
"38a68946a9d35ef396f873cf2e3d37cb"	4.20720885400083	4.48913849083925	4.16369492535685	4.99256256166878	3.06211510852375	3.43073514808374	3.48078167658831	2.76563648635509	2.64514625443072	4.24881961800522
"38a7efec126f5e38cafa8a22da8ebf7f"	2.10863774245967	3.39243159290502	2.7024383893368	3.6054395408718	1.39086270813531	2.0442196339926	1.76931525068783	0.484549643077685	0.746053926484255	2.13021246790886
"38ad346d837407b85e719eb73e73e55c"	1.73772206232814	2.36382881724466	2.59862960259945	2.73292491093301	2.81324290268004	1.72058475496659	1.04378996756688	1.47088478914267	0.719367893303026	1.52500901615062
"38b811858758fa712e59c88ce4db7bf5"	3.01209086454925	3.64615809189508	3.36024036547905	3.9066715799832	1.94129451337873	2.53246470601774	2.67227551689829	1.30160891342195	1.26128229008728	2.64772111894296
"38c4326edad96570f456288d84eae292"	3.3952222169846	4.62874388640217	3.57234766679671	4.69982415373028	3.61619863484061	4.31932275390779	3.92113457849927	2.38331075778619	2.79183377728096	3.84757174461553
"38d10653a790b3bad4b42ab8f79f2758"	3.92864678593528	3.61800658163018	3.41016631033084	3.94731469530421	3.80743280735365	4.06208640909863	3.61737921768921	2.85513413660908	2.6397431965682	3.88320367255218
"38e4d9c88ac4789241b5a3a5cf300125"	7.31214898667914	7.23582635302626	8.25789403270903	7.52013777130329	8.05505940145513	7.23694902854353	6.55427301965185	6.9360089252167	7.460360801053	6.37113049078979
"38ee66307f2089b38c6543bbbd437b72"	1.30024907316942	2.29988654782918	1.57187497977294	2.50274515772688	1.04804329331618	1.47366171640839	1.54328101576636	0.402998735777541	0.620283434036384	1.03951847373538
"38f10e368cd490654f2db1621c61d989"	4.52829454120559	4.48705286946608	4.79987508505843	4.81088481214479	3.61939539058335	3.91325354799999	3.07617520881809	2.75952311269096	2.65455518646086	3.66752710662148
"38fa05347cf197f388f02d42f82912f8"	3.42371527353711	4.84320487196036	3.99178530456011	4.96392586369812	2.90414453187218	4.19465261063626	4.39626485097681	2.72442112985731	2.44925961011686	4.20734633397964
"38fbe2bdc1f74355e0425fe0132cf5e8"	1.51798023172759	3.62723046198523	2.09441438950644	3.30215392160569	0.707506096138806	1.62041247106213	0.950017534948856	0.0701135765956515	0	1.80567881081687
"39069a1ce7073e9f1da9c8d680bf260b"	0.740822437737201	2.56233363173956	1.80095373876132	2.74590973185667	0.552968026163954	1.35296635183388	1.67175239974088	0.502997060371407	0.10340911290936	1.31144149621782
"3917d94a9ddca65eea6223275ea0d459"	1.36658642933995	2.18952613130836	0.952576372682846	2.21178034845647	1.03092035630706	1.59617535220052	1.58631359442664	0.426978689188451	0.370103870920096	2.22522985417222
"3929139721d2c8969860b07d2a87fdfd"	2.18952613130836	4.32865038296248	2.85397744670306	3.56535836225581	1.53809442326596	2.28734505125627	2.54299000610711	1.23698486051778	0.973154880200032	2.30319690579842
"3932e5575a7fa5e5cc3c5c1f9f0bf7fb"	1.56281579634904	3.06805107466677	2.14166018648396	3.25328266219891	2.24208905666014	3.5887616989162	2.85102061401494	1.91488966479118	1.7356352263313	3.33674081272197
"39a833ac3dc4dc994af7dcac6623fe4a"	1.72678351909904	3.40181119324128	2.0364374806832	3.28213903313991	1.42827808057634	1.9636279716023	1.98214357503566	1.12951807975285	1.04378996756688	2.50615023187405
"39bd5c7c3eac3b0513e641a12a61396c"	1.26720109248303	2.5527490819956	1.53322619048821	2.78674430751402	1.97712776887267	3.25470965515722	3.29095031661564	1.57133617299615	0.892200887582466	2.87589046382589
"39c8816f50a45a9b24c517831d908a8b"	1.7777078730051	4.09323594793631	2.58240080661375	4.53826192590248	1.96871177625298	3.46727612230246	3.33415528474803	1.66719253739376	1.23346509950157	3.3110213661184
"39dad68e779f9d7a5e80d6b4c02436aa"	3.76740501149677	3.2663416839612	3.09640803285673	3.65121445021724	2.88472138009101	2.46275774713925	2.11032167931102	2.55810444595243	2.04984471996556	1.38982437328922
"39e31bce5de420066369a48aaa1a7c76"	1.55185928999194	3.87966314514221	2.35128828204187	4.19426527739962	2.43875101220381	3.30081316735638	3.15093675508	1.26470565557947	1.1939073168425	3.02988415222859
"39f018445aa94fc4118a904acd88939e"	0.82556920806647	3.3124412106771	1.11716577009327	3.05064271815889	0.892200887582466	2.51499888578024	2.33767855073406	0.566798501802664	0.473279507692021	2.85311688898207
"39fdf298f10d1ba28c460ac28b876dfa"	1.93923927605575	3.21821723707411	2.17595144391211	3.23135749191541	1.45122733570047	2.50713729112331	1.93781389120319	1.05649605420276	0.633219347180054	2.39447260396243
"3a0a1e8380c6819cc8c75be75d2d671a"	4.02618550834467	0.332132025000435	3.96334304864354	2.22851223057489	2.49122622249109	0	0.216803495568011	1.46250743741486	1.9023246669993	0.0924333183310872
"3a3c25e0c16c9ba3c350f1ddeccacc7a"	0.740822437737201	1.64069236362869	1.00485823081109	1.39763481441389	1.92905896197131	2.58857460887974	2.12488623504473	1.10976321864564	0.495650055104257	2.14066598356824
"3a5a8c65fba5b1047dbebdbeeaaed9d2"	3.27923236369478	1.18559088734276	1.90050624502995	1.56927403464085	2.77775224329039	2.11763047272898	1.49560381943014	1.52763983166096	1.52500901615062	1.24747041618755
"3a5c79fd8ef11ce6db5fd3e1d5190d35"	2.73392975127981	0.195928560200171	0.865393148656296	1.35867133405603	3.20146248894074	1.41366265916182	2.33650911108402	3.14834219559477	2.21471189019376	1.33082129099593
"3a64cb52e13ef6cf702163629afb188b"	3.57450005700256	3.6210657086132	4.02795223495837	4.42422584040327	4.89147845270076	5.42756112100015	5.48079489034517	5.27148153515414	5.18707011355709	4.7388510674386
"3a894ff1a44267d5595c0cceac1b9c98"	3.90660676403844	4.82152563014542	5.09634046281162	4.80507868195909	2.92968434717059	2.70841580092911	2.29956102510645	2.13924170607758	1.97712776887267	2.21735177069152
"3a97a592a77d4fc46de9712d535ac003"	1.71572399961842	3.59847706139657	2.30698539743853	3.16723131091554	1.38982437328922	2.76105496342597	2.87452491283308	0.916698648664787	0.882231236691572	2.51988118117057
"3aa823b8a3332395136a4bdb0d8474ef"	3.09683630362849	3.44338266259259	3.58356543656153	4.25432060447559	2.49184933810006	2.93720241104528	2.2864097955866	1.51116011697887	1.27495226095678	2.42871182308997
"3ab05afa74774c45aa74b71c10bd7cad"	2.82041460709981	2.85458682832185	3.0166254153768	3.34294043392036	3.59907755086139	4.14623293784702	4.07375342913692	3.40453912514585	3.24296200971599	4.19483508870934
"3ad290b0750a608b3b7995792e22c36d"	2.22370961843554	3.55307866524938	1.83150864942297	3.47195573968633	1.60594080467467	3.49594406940131	2.94826140123623	1.72490805318779	1.45969931835938	3.20686761403175
"3ae114ae21016dd0db953a569c340e94"	4.73955806172622	0.221029317897004	4.76715178114762	0.518936640354915	3.04267048582339	0.14614586950682	0.0587640685306927	2.68968729690717	2.28734505125627	0
"3af24b295e29cd97d44f4038430419ee"	3.82029273011239	4.2422630047973	3.99861382733021	4.41398401433799	2.53342614240856	2.50120026823033	2.22522985417222	1.43117570532037	1.32117833992793	2.70760877035266
"3b0ca44e1d25cf31fb8475e29b9b1d98"	4.68211881963984	4.88227708791505	5.74674080957541	5.27137197836312	4.44332303079942	4.89256880577096	5.04475065735706	3.52238424734033	3.96554244511453	4.88014130294155
"3b55a33fc721973baa087c989fd740ad"	1.32225704769008	2.22020949959076	1.39763481441389	2.08756098956842	1.69201832049743	2.06223625088297	2.43980685532015	1.13731203280726	0.931114317623171	2.04044925243583
"3b72783ecdf22d357061e7b4d845d256"	3.18440768187975	3.37458143249169	3.53892995286008	3.62441533015531	1.9809439749476	2.79001532172696	2.38712087933536	1.11738915676323	1.01735364760591	2.42279854274632
"3ba645af4f9492e5d9077e0c258ecc14"	2.04732067388179	2.78777835175655	2.55775761233618	3.29695614065321	2.79327711938732	3.47965451400755	3.32374542004944	2.12551456398735	2.08916993089803	3.27632007075638
"3ba6b7c219677e457b09a7c1065dc6bb"	3.15938650834875	0.116609013428573	3.10059306437015	0.34883831763735	2.4558424488977	1.53090080911557	1.57559550620802	2.33684467299275	1.80649456426706	1.57450038067141
"3bb971824b20a7174619c334d36a877e"	2.41623515522538	3.73434935038462	2.90604167428792	3.60941678651796	1.90772900964367	3.23250867385144	2.67561550410347	0.291878256145685	1.43981854023262	2.38225172996186
"3bc18750f84efde4ea76716950fa9fd1"	1.86522366277222	4.8827457088852	3.59423740106322	4.89218833809353	1.8195100032334	3.55991788961542	3.0971749745889	1.10175069205749	1.18284160486848	2.78150850988943
"3bcfac8e30f147027629e9fe8a074f86"	4.51518661458324	3.63339792762982	3.99406666371026	3.95633381893569	2.72044374948768	4.06983275411895	3.81286742152546	1.24049227625611	1.37156516716833	3.75904686888812
"3be641f7552a62b22f4183eb8ccc13f0"	2.624732358246	4.53941834240579	3.12534198643495	4.72786628829831	4.59207942464101	4.91900614431362	3.76663520253471	3.3211264097003	3.32809626143723	4.4955863758747
"3bf5e7131ac3dea17c70a496fa0782fa"	3.527196041882	4.12207507738585	3.41403343988937	4.79308953106864	2.99959878894003	4.19574697993499	2.43451645625402	1.25440019893045	1.15272003543301	2.46378855764721
"3c02128b2eef6b5ce08bedf26f3ab5d8"	2.33730530947223	3.86308272999258	2.72383561988355	3.76203093325975	0.442651702561981	1.63703556958615	0.10340911290936	0.15655065472505	0.255045237925484	1.56629343136197
"3c18c383e213b2c56a761cfaa51564b8"	0	2.409311675158	0.672189085968468	3.11166827115197	0.0978007318290369	2.77506876646875	2.63607773475046	0.0350567882978257	0.0293820342653464	3.16324312828749
"3c352a135cf0788336aa99a1c36e1ee1"	1.6888080725438	2.70973024240213	2.07631255934038	2.95401986020666	1.66947506760815	2.30681961473844	2.17974378582532	0.851711676581753	1.10576498040289	2.02138927258793
"3c3774e6e5462fb3ae363c031dadb546"	4.56902515407431	6.26657591326966	5.02244119604143	6.37087417350808	4.86541351054413	6.35322367962857	7.05802522277028	5.00245418657742	4.58666842919286	6.94662324723594
"3c3edfe177e2161bab50898449325257"	4.24492630955086	4.06604247664793	4.0034226399164	4.13020514928982	2.87520792142066	5.10226166670396	3.83768645330586	1.61078800065472	1.7525628891169	3.95932711358214
"3c4dafae453b17592d5b6a7048312b72"	2.48938825902511	3.50960564820534	2.69918569386249	3.55657359592949	1.73092516561083	2.86808316002071	2.3259517616677	0.957227678178653	0.824758699392089	2.11471164084113
"3cb001af520a9988e362580fe2d65d6d"	3.58441742358632	3.58140949291724	3.65201679855625	4.15984106185171	2.79639405106641	2.90745555089754	2.11032167931102	1.40478976181855	1.06487796438846	2.40763631082423
"3cd010a99128945fb349f66f6daf7b3d"	4.54255046277977	1.02169524656401	5.3696903233834	2.55154452823213	4.04301144248013	2.3388466243923	1.76714312456254	2.28241656876575	2.23304635826514	1.36540391736587
"3cd7844b6376e2117a282afdfc68b392"	1.97400602320937	3.12940790577548	2.16676536985151	3.56185371092993	3.96852129031981	4.14699883838699	4.95828941084364	5.52576044164883	5.01498658017173	4.36489916844142
"3cea84518c491246e088fec814e40e85"	3.02244430915111	4.71423568969349	3.29368195325413	4.62391303623262	3.97740495203244	3.56095019732539	2.08656796330932	3.24673629255181	2.73390279106512	2.71083299221158
"3d149cad9e431103686c6dced11df7cf"	2.69292708778196	2.72484963050014	3.19990175022745	3.62807262819934	3.0772915230042	3.22579920288088	2.27870420086946	2.39667862389024	2.01978442043375	2.32828451565419
"3d20aa88fbf9905e61aa51f0d2ef245d"	3.6132589055785	3.51584905290153	3.55821742736058	3.87336259951243	2.89889842371233	2.94715709817064	2.46641463586219	1.88113729886798	1.81049442356455	2.47171432576229
"3d2a80cc1be2dcbad9d11747e63d79fe"	3.14598914602247	4.83392105100726	3.89921823912622	5.01717532902668	3.61125231618459	4.66056842106635	4.63234391318839	4.34342846769851	2.39997855580207	4.4424687692523
"3d2ba2223edf17da608eddc075674340"	4.57334365238636	3.85329371134282	5.41706162896681	4.00792755401489	5.75622840866607	3.06832592112536	1.9516642765505	4.63422701760326	3.90694684349043	1.95338216389401
"3d3018160d8838dc795bfe9d9bb98091"	2.34177503644318	3.45496497910233	2.3177022507979	3.58784401625262	1.55357418953179	2.23304635826514	2.27123786246758	1.09772022423025	0.977718795550604	2.43345500953107
"3d3bcf2eb9421e0998e1d9dbf9f14103"	2.79339084986904	4.28276774396211	2.61346695701608	3.46129355014623	2.97319434290869	3.43124188999591	2.73043887066149	1.91114402669122	1.66990852050711	2.86595822471111
"3d557f9055cada569f82b67d50a0686a"	2.33281551430919	4.22455026419619	2.93273922422607	4.63837398762616	0.802642217498249	2.46156537110576	2.31205038408073	0.564154023524267	0.30971268859942	2.31246701484085
"3d7ece0704c1265ba22136101c86fc82"	3.10903706947892	2.92153882533297	4.18601564050454	2.19776405747171	1.08142548977583	0.275992233410004	0.191526280224447	1.94905262449129	0.809281391723222	0.273572421635062
"3d8080319b435aa8c9a67edd601846ba"	1.89121860595259	2.52094924113493	4.89079504382421	3.42974337344967	0.125005777631557	0.14614586950682	0.236107159466067	0.353241556604199	1.42827808057634	1.48743184732784
"3d8568c6c73afe3f03baa3ef6bb2b583"	3.91588991927048	4.06551220938561	3.86955590846861	4.32640556792186	2.91717558431706	2.88146066059385	2.50536581497097	1.76779998977974	1.15462352487816	2.32897948890047
