"sample_002Cb"	"sample_002Co"	"sample_032Ab"	"sample_032Ao"	"sample_032Bb"	"sample_032Bo"	"sample_16_1_1"	"sample_16_1_4"	"sample_16_2_1"	"sample_16_2_4"
"407ed88c6377d291965af3fc8d8ef663"	5.95398865387072	5.43641495508921	7.70474937748861	5.86451047072299	7.24776262829433	7.31666166775265	7.52826643876697	6.41039662711574	6.8136068105298	7.32934917606001
"40801fe0cc341635bafa43af1ed56c3c"	1.55745480345999	5.52755568877208	1.96951052462898	5.78298823691173	2.26957833635887	4.33072505072327	5.67242462984091	0.510587595439496	5.87573034366075	0.926248191414785
"40946aacc4c007b9ce725e7a056e2b04"	3.97572341920184	4.5270365107853	3.97761894854798	4.36285525759735	4.09060906058192	4.8245842393625	3.98386291890878	4.57136902927267	3.10152387628043	4.98610560623293
"40a4c0a7ec0f5d9d2f850ab213018f41"	1.67031774873937	0.942793607388455	0.96871125070545	0.505122793496932	1.80648419308754	0.755660370848932	0.417830386128438	0.270697539691988	0	0.474965543050776
"40ae4cbe3dbc1fd8218306c4849408b8"	1.4474466084234	3.79380298180643	1.64786966059018	4.17438877758681	1.36487228822927	3.0308904187186	3.11278197371895	0.774576925851902	3.37029072013293	0
"40b07f876a5b3b687b1fbe893af31526"	0.29044325687105	0.264913320554078	0.902612408684743	0	0	1.13345645150183	0.381397635717874	0.624196787157452	0	0.417376767050146
"40cc2c6c11dd9267d14eb59f685ab3e7"	2.34486356243279	3.96450921063919	3.39665074686698	4.54478172802693	2.66144751175748	3.98779523596775	4.74514082936236	2.8791264790873	4.37978087176447	2.88903059850245
"411fb2ed880bdbf4ccf3159a82346532"	2.58480103085921	3.68985331219446	2.53701108315255	4.26472443120272	2.77796012649174	3.44906146396016	6.04186310759051	4.24928327432749	6.24724824165666	4.39751260565933
"413046af9ffeaadb037e88c1516d2659"	3.92812380902967	5.66771016514136	3.74203730413675	5.26006895335791	3.81482206526249	4.69055678039977	3.74876668139729	0.954774492354389	3.21638175004853	1.20578616036051
"414202a5b83af29255fb5f98750257e7"	2.10243500944237	3.05539541801251	2.1433665566716	2.64544966201298	2.30260592933769	3.05954398012467	1.88206563465839	1.09326602282319	0.501662167245997	1.59403793921774
"414a6c64bbfb230ce3134b6d7cba328d"	3.39682562218477	3.55076856663666	4.02585913956475	3.80073085486591	4.06005213868197	3.85948918237622	5.23200985278553	3.78733723667458	3.59337442347895	3.92829389010344
"416510a4e91eafaca771a2ae81f698f0"	1.73764604956795	2.83564141155637	2.24039767016613	2.81009699613291	2.12619818074341	3.30617309757533	1.962188084522	1.19238492341925	2.17842383465267	1.68316706998949
"416e6745d220ac45c178cb5adee512ef"	2.14387033023451	2.7532830614353	2.39569212036665	3.41903084921303	2.18260906699113	3.54825303693809	2.60892496022369	1.34330065882912	2.82875556242534	1.45097599804341
"4177b6f11f5cb66fa279052cd81bed71"	3.10262184151523	3.97070473078723	3.24826345361472	4.23460537827258	3.03902968285342	3.49443723032035	4.66557117809538	4.14207858156529	5.0208985000913	4.21444508819992
"4194f5e99e46cc776cf06882b9da81af"	1.25584364690042	3.20376632918155	1.5842698368291	3.57834351346274	1.49390471898363	2.81672420110254	2.97383036831497	1.42399420680186	3.22008061881242	1.94751400504754
"419af1abcdc1a789b4d0cfb6772a1fa6"	2.5530521734883	1.33428133410273	2.18260906699113	0.601962927402062	2.08489141411041	2.54250276874701	1.56660055510049	1.26181501765505	0	1.98888151202737
"41abc18acd5260a83f657797e8e400de"	3.44086168231339	4.63504743266645	2.81974278682315	4.580946988955	3.48882002734456	4.12904509074187	4.28885719934014	2.82477940760158	4.79874464076777	3.44386988693076
"41b056391a79495d264fee328c8063f3"	3.57787289059401	4.182907500196	2.73047689885196	4.01113806476173	3.41516096875065	4.24180170451142	4.26355262284844	3.68365885044602	4.74059924191012	3.82046203654082
"41bb2670c73de8d79729bab55549a657"	2.8300073766175	2.97785807265977	2.72763556794692	3.06946937762082	3.03572742228665	2.93865675893338	3.88304060383583	2.40673715877035	3.43484386970076	2.23860065832221
"41c23fa846b772f2fca664dddfd7a320"	1.92735662403175	3.33680994886374	1.76812002010987	3.61456510426162	1.82944309973155	3.02128188211614	3.74103488158731	1.67036871368144	3.29066121624373	1.50641950423609
"41cb99193220195df0951747dae70183"	3.95081781951649	0.489815895848133	2.74237179841049	0.032614766167166	2.62847165439899	1.53204291723347	1.43463108916937	4.15864436736928	0	3.71767772450599
"41dbaf1f698d70cb826e7b9a6f1d4edb"	0.874898991746358	3.41294286593938	0.592690178560087	2.35175270972882	0.442171766235885	2.81773140911092	0	0.821239558524762	0	0.732770697192396
"41e5100f75d9067c80fe56970b1a0508"	0	0.57388267306587	0.225353108443966	0.170047369543551	0.993974104658545	0.638217281734812	0	0.183770843220807	0	0.420294992117222
"41eaf5a5bdf26a043235088a7620f64f"	2.79120854245224	2.92275526162359	3.56651098076381	3.20376632918155	3.19137240967076	3.33384084921336	2.30574609176918	1.73411093529888	1.64960125809281	2.57347506396584
"41f92a3f2ab8fe51c34895d4a01a37d7"	0.198082530869998	0	0.45294266515392	0.126463473628098	0.225353108443966	0	0	0.48356870615403	0	0.689140163177967
"41ffc164cd052cc7ed3489c44a33f37a"	3.02190228206224	5.36548773695501	2.66698824723846	5.45545990487129	2.92997978919448	4.36178110756206	4.89320554102823	3.36159963744159	4.91581519551584	2.75945244288811
"420fe892c32119fcdfa29a569c5a1131"	7.16129992625261	5.15881770777353	7.55177431321311	4.03853420405256	8.48800688973174	7.40086526948411	3.65075169147259	5.36680178612856	2.51535567055416	6.40073318926757
"421b20fcce635617b6356b691cc3b372"	1.53583875820555	3.67556005077996	1.60770873786685	3.80367019588347	1.62297040507742	2.73661865069587	3.69254931194062	1.84063661374157	4.51417043691499	1.51912932379336
"421cf4a900ea65dfbe4dc2b8817a00e2"	4.88954261510754	6.38611903715536	5.1351957437024	6.23143515800641	5.15852706202068	6.38492593463387	5.39351798229363	4.31050364953251	5.483073616985	4.13146259025181
"4224200a10f9a676aa961a445b094f8d"	2.20486731345887	0.437523522492918	1.05155204089993	0.105905388663361	2.40816287202134	0.650960897942463	1.29480223327005	2.77064095156546	0.224504225177519	2.38106146691479
"4248d8a18a6e468a540f57710259b857"	2.96085024339202	4.60113729967207	2.73131671251251	4.96034335199377	2.25143073494824	3.87106322742164	4.69690634564372	2.61021029294862	4.7056181124839	2.53192789895834
"424a47ca8daefdbc801127a9982a0de5"	1.64136226407073	3.65877183429957	1.55977970162117	4.22493849055303	1.39036830134474	2.48381038243981	2.50452576351457	1.3839947189686	3.81133413838527	1.01592391764499
"424f86b461595a2ac2da35d2bf9822a0"	1.26400579909242	0.308693506510322	1.18563366055572	0.257619933322205	1.60723046092997	1.28919707136031	2.82390070395272	1.12260221540821	3.18639403726416	2.81861220553198
"425396692b1377ffdadb335b9951efe2"	1.86045699076571	3.39964487846599	2.31934898788565	3.70038642099449	2.33200860807161	3.35350332122746	3.18931561148703	2.49829136748549	3.37642035330898	2.05677726213617
"4256ac50ae758b11f6f77545e75a7c43"	0.698661946247969	3.11808184447667	0.846395596326521	3.60113685530132	0.739703900066698	2.63849438547765	4.12857779444126	1.89994160038218	4.05998580259452	2.93996900369499
"4260b770b555c07b6c25bb8a6852eceb"	7.05924585902193	8.06275092502633	8.22428320225761	8.31025760206842	7.65930478612391	8.56073176399076	7.93575010150946	7.02645692369911	7.60638168612635	7.24201770433939
"42654f2cd6d1b2818db3c75929a16a92"	5.22451623181768	4.01612231680736	4.6947723048209	3.66034505563234	4.75414196700619	3.89283250217723	4.57458002147528	5.41741551040376	4.4727843541011	5.70508870782874
"4274875bea1c9d2cb95249d83ea3b251"	0.604091873983435	2.85971552571077	0.92572018329653	2.63245009732253	1.27481389724571	2.2021384203827	3.73620640545226	0.0714179286574489	3.69733217896632	0.200562507791894
"4276a8c428becb144c587957b5c2f009"	5.11586778155882	4.57227743220122	3.73642908723805	4.45685005708202	4.47659004708046	3.82700453582419	2.02665634548633	0.0575365645541761	0	0
"4284c3a67f925e0b28e79bd770634938"	0.782978413557772	0.91318665488458	0.768662090081129	0.566416818929868	0.696437664942498	0.105905388663361	0	0.732770697192396	0	1.08829188267892
"4298cbf5bc578920f2e89cc90d4700f5"	2.9893680648714	5.07857594641696	3.2334312192894	5.17600844010664	3.17812111975063	4.0746966669543	5.00295733385226	3.392938436942	5.23478555983674	3.85271218269961
"42a0c97b5c09f23a301b1bfbe72bf062"	2.63849438547765	3.82810470901987	2.22355692883049	4.08467154574708	2.23263397682298	3.32539354670461	4.14653864078174	2.98061751899205	4.45865655618114	3.2399929603688
"42b3e03acdf7cf891be657ac4c1e4aba"	2.33883563030818	0.225353108443966	1.18112394597562	0.0963151292189202	3.49344052959565	0	0	0.865821518890863	0	0.545513386296905
"42b4968e0d0c0ce9e72a3f1177f87417"	4.72850713894231	5.97536425266156	4.92907373076745	5.74025150475878	4.28542763845236	5.52512292850897	3.9615688078406	3.01750736602579	3.86271683014788	2.61006288095341
"42c918e81a26cbe20c69d9dcf0ffc042"	2.86971185991512	4.87201815285282	2.28371547630807	5.01710697419292	2.37709684076228	4.62650646996475	3.70063004471479	1.48282652127474	3.59744343006755	0.902513865161984
"42e7c34cfa2d471a76e161914962ad2d"	5.23237653997296	6.97329552073005	5.06887260423674	7.3330840857242	5.13460046682922	6.43347061436711	4.38707111486239	2.5260695461946	5.1322831125898	2.69557254458366
"42f1bc009587a398b101aabdf883e719"	0.431283590733985	2.52241756874256	0.909422398782956	2.52781319013215	0.420275556627651	2.20515185108744	3.39393319455911	0.955145224130595	3.41264797270062	1.09326602282319
"42f8cddd79c44e35f423cfeadb5e8a02"	0.875723222015678	6.31743144373602	4.01841063332033	7.12467124679448	2.47982528337848	4.9916127665739	3.79188697886354	0.63755207718442	3.52364234798152	0.712107578040056
"4319dc63ac24994243076113a1a75945"	1.00019134210873	3.49138960827039	1.30272496281039	3.68067198983608	0.981422452034391	2.68669117925214	3.65535550355177	1.27431308764572	3.268010158376	1.20133192025929
"431ad3a8f60ba56b481913f5a9e2d7ca"	3.61846243508153	6.05538606934712	4.72058108590942	5.76976138917897	3.8686870619178	5.40798056985504	5.57969578767108	3.92745869977242	5.66880236913658	3.45328375814361
"431fc8deebfc12db1f60ccc24d58fa31"	4.34988867350957	4.09117270386033	5.00543108231391	4.17568416702243	4.48574632115749	4.38472986515186	4.49551055346726	5.16410953947903	4.41036802140852	4.37316407797983
"4320ebdeb93b75fe3c4983a3ff081301"	0.817055860533595	2.65521431402133	1.10595857186429	2.78706493443728	0.763544132531055	2.04427397342601	3.21562535390358	1.30141652048424	3.01710172241467	1.10323819879311
"43253d67a53921029bda65b43654eba7"	1.92876384489262	3.3807883605464	2.32903713249451	3.23143633040804	2.35014717003976	3.40569986359393	2.15467539764559	0.972090934874321	0	0.259375186236246
"433aee772e55310c751f49b8844cc45f"	2.79944460303343	3.06212184606341	3.09698629911097	3.28898873021632	2.99612859500827	3.52470341707744	3.7807419702774	1.904361104584	3.80969535265531	2.2650802988094
"4351dca307a1c7bc468a74a3cceb8d5a"	1.53134894888084	3.48279904295486	1.92455997456163	3.89757695448624	2.0413730318038	2.75764657212107	2.94153328804763	0.955145224130595	3.11672535150726	0.492656357808617
"438194595b9eafdd15ed89c4723d6ef7"	4.30220154523512	1.15994276293896	2.14183813087976	1.23479621420838	3.15779108068478	1.65767675881954	0.247886113876573	3.86458160926207	0	4.0556346759079
"43a1346cc093335649fe0fe155a7776c"	3.12565688055438	3.63833269454774	2.93460758091778	3.97460563350357	3.28395446048773	3.59558730029938	3.94652042753777	2.39059780181691	3.92190319520763	2.62196726570454
"43a3cabfaf1a2f1cebb83c4008f0f811"	0.809584422152714	3.31809576975216	1.63809261678189	3.11882708781368	0.463598786963289	2.83470053176181	1.91008854648122	0.574336735883898	1.71822079329146	0.344570081588983
"43c566975cc511ca6e6144295fedd515"	1.32087892226901	1.0890894231053	2.40638179653484	0.554714654119703	2.29566419876048	3.11359868351242	0.999710868071022	2.19174537164482	0	2.2401778457446
"43d2d6df8d90f657e7a486295e7afc09"	4.61656000503329	5.72568563285396	4.09791175887069	5.50223077418604	4.4925589248708	5.66654482300274	5.07850980712011	2.97383036831497	4.88518101454388	2.77434280793158
"44046e4ac0b307bb99b9c04560e6bcca"	5.11839256523961	5.00056342939148	5.50620819220734	4.98857677057852	4.91396815537281	5.23408504386027	5.54796428419443	5.02011660408524	5.27763589157835	4.97614267122068
"4407bc76de59137e6b3ca89c2ae38cd7"	2.26532823205095	2.97489037242177	2.72123153367862	2.85914891354685	3.03554222418324	2.99045317687591	3.11333963371404	2.44987470936484	2.64987130583356	2.77721552754299
"441e779fa0c30675d1e3eb82aa8a5173"	2.85194811296201	3.84287660892477	3.32964585489798	3.84593403668677	3.18213959888177	3.83402627009716	4.25350131928058	2.43954677045848	4.21203494173418	2.84046545440825
"44342a9ab4f311ec1a187e1f1712fbbf"	2.8096451960773	4.57419119395426	2.58912258566423	4.682478870393	2.60169593257626	3.8166774609985	4.75803213862021	4.10834364948471	4.99215673223843	4.05177966083281
"443c5878749bc725feae66076de9112f"	2.19017993310613	3.48521148520099	2.32574951410416	3.41571472655825	2.04427397342601	3.5516414863334	3.84324104027032	2.53666985041898	3.2129569830316	2.23067719121737
"444a8755138eb5a417428345293b1046"	2.19017993310613	0.515239866644411	2.39875799145868	0.198082530869998	2.80659592875046	1.7812617269059	3.48962563219001	2.28937765752993	3.45328375814361	2.57573102582621
"445af603e4d8e6cd802fb0db4b28c163"	3.97128649426441	5.66304062622972	4.8249900921077	5.87984146523214	4.36349919423124	5.81955928882503	5.9934785626165	4.83622041299727	6.01018314097375	4.23801863931086
"445b6f312e3ae6631f55bec9f9d072a1"	3.05817190606507	3.54046462198228	3.90768651643641	2.16729318013424	3.18441994026806	2.89238977588304	3.25951652935641	3.88273572951999	2.34907165352387	4.7800261276312
"4467eaee86ac340927f96a61f4e17e23"	2.0775358388469	3.88917661629052	2.83879138251722	4.30683631745253	2.2050886091922	3.89591335022026	4.24504736207952	2.16151840981467	4.2745348216367	2.78262221795149
"446946ceddf75521344d6e36cbc91142"	2.44205900397895	3.7994452212327	2.21475368853149	3.94835354486554	2.21131353149783	3.63392952730828	3.6404715459866	1.9069297311279	3.21867548898249	2.05614131148095
"4477e6529281828c54b5aca7e86570de"	1.86782578583731	2.92483232758741	1.37536149410158	2.90230114503556	2.07460890633042	3.00135867881205	4.37907589047818	2.42332046810183	4.11892457815644	3.38841273096768
"44afa16a7de42c1c1c402f2a27e9cacf"	2.11988566481569	4.02357436222214	2.10357021479843	4.33100504021467	1.81749316571873	3.20513399696557	3.75958467203191	2.23543880124311	4.25244847486032	2.02860551115228
"44d0f2facc92c3f51afe702b27d7a5c7"	3.41958246877511	3.59560266307274	3.63549294416269	4.20753526181904	3.52022544935181	3.85021632275297	2.18718261324156	1.90537159755082	2.03368244774135	2.53241913163591
"44d79ba7532bcffd086aac7e21798b5e"	4.19160911886604	4.0649105678584	4.35531186421223	4.17153300034108	3.77542815950423	4.17257240864617	4.95653933907984	4.03856032142081	4.49650138175114	3.95023255368031
"44e154726572391fd6b9af55f847ca06"	1.23645790330598	3.45106670935686	1.25584364690042	3.67854599737742	0.929578457721076	2.41846026539174	3.62069525556287	1.79002830496085	3.81395062225015	1.2701643958894
"44f23bd57ebf99f47c8429d98f4fca4a"	3.40625888395378	4.09567044951161	4.83548485923459	4.91619303087668	4.20678259804238	5.16422764665928	4.64614910259543	3.97417034496834	4.58897848504325	4.27474087803952
"450687c131caa91f511d97f5ecb902c8"	0.839140968931187	3.02190228206224	2.03770715188691	3.03251598115847	1.41112940259118	1.54909750022629	3.54967767231954	1.87072867783067	2.57685710111084	2.45746059578794
"450891dcb660cc3e9e00bb4ffcebfd0c"	3.96523329121301	5.35016613887914	3.63771236228882	5.40328833484214	4.13472562754736	5.4281616168852	6.38866415320808	4.81183487967875	6.44720455154572	4.89409319316179
"4531313c56177678fc8ea59d5bd98a22"	2.23960564056207	4.17232281195817	2.66685054059438	4.45499847455545	2.56040262756531	3.29500527715621	5.18148297703458	1.81203192078006	5.87098162879628	1.79002830496085
"454700dc7bc54508518f668c0c3ab2da"	1.39036830134474	2.61534643498208	1.54909750022629	2.79841879743032	1.56331522737677	2.97828378010902	3.13492492347817	1.21898929041691	3.14581520558739	1.62074257329298
"4554e632301afe07ddd8cd60d2a1e3c2"	2.26289381314162	3.14311363602141	2.32739467435306	3.7926643942042	2.3453150262411	3.01943688603783	2.82916138122551	1.38027779784751	3.67130395592357	2.675380855466
"45868aaecf9f042466911d77e6c5c70e"	4.43351659159709	5.33590532440463	4.72552355107134	5.70435782244525	4.53881020967442	5.54671437217588	4.22844729409421	2.53234348073308	4.10518523839232	2.34196961067342
"458958d63a65dd722de452e7598bc15c"	3.62521969341995	5.47922422729793	4.01540201720319	5.44263349676208	3.74083818829731	4.93296651697409	5.22288211240669	3.25381376464149	5.15355583703929	3.19310121512998
"45919fb076826696da1b9b36b4349f9b"	2.97609786101073	2.3317483423084	4.01338134668991	1.53242008136191	3.34499935568828	2.59744871812298	2.62626123627544	2.4725639578531	1.63815752770528	3.11541261928986
"45a761b0d5e865604be9efcc11dfffcc"	0.809584422152714	3.16112767952375	0.874898991746358	3.6781202559658	0.544991080615638	2.50467798574494	3.41988226376038	0.898860881579002	3.18149952501072	0.72905957824258
"45baf9b718e6342d2079c7c6bd9a3461"	3.12180251967138	4.72357943442121	3.39727683970458	5.02610719129041	3.12772695479216	4.04916837974676	3.0860877444901	1.63815752770528	2.58246853502406	1.64103076110476
"45cf10677080007abd93f6752bb5c947"	1.97813129801442	4.60744844472439	1.62576840321242	4.49300979381337	1.63172146925355	3.56164147018433	3.62779998725164	1.06159660080918	4.17040761167799	1.0752082770682
"45e8565427b04a9b11a2fa5615da5098"	1.08739911724848	2.25554662343983	2.04559219861075	2.88908046622123	1.5055071280505	2.56127358914647	3.78478572894559	1.80718389873736	3.6679077777461	2.675380855466
"4602fa7e358a56e693e1d4f9f339d9dd"	0.211810777326722	2.94160945351591	0.409144995675686	3.37849260119039	0.431283590733985	1.67348387478451	2.27578310723954	0.627837161894675	0	0.528202959477528
"4607fc9ee24e3f4ea24646506ac124fc"	0.486102433557118	0.132456660277039	0.0990412654349989	0.0990412654349989	0	0.59741386163252	1.33439904594471	1.30285313166985	0	1.37968070772607
"460bff383a175c34d5910815c285a5cc"	0	2.89983621715749	0.386505165653359	3.28268490502838	0	2.05296318872881	1.89994160038218	0.681679679385704	0	0.834181356780575
"463e1ff0c8adf510195a66a5f9da0aed"	6.97517181684113	6.00231147342404	7.6402652025125	5.49734023099118	7.45683871245865	8.38222731830208	4.83586780535023	5.9354169584262	4.09066814581078	5.97415792270327
"464622ae8b47d855fa960f73275a15de"	2.2748885862625	1.63744540583804	2.54209481324159	2.09315589476693	2.60972532997187	3.09055469730246	1.07826875510851	1.56660055510049	0	0.834181356780575
"4646c6d0b7aaf55360ca3185a98615a7"	5.65987631579235	4.64108054133265	5.15736363352245	3.59096732467267	5.26304089423996	6.17488738685053	3.81575169126777	1.94304406600166	3.19318087165976	3.3232492235352
"46670475f315951549b001aba16ecb3f"	0.998061402952358	3.4937707201158	1.48425462986203	4.0378544136897	1.43018058915193	2.63755344060468	3.74429353638065	0.949432234785937	3.64998232460182	1.10314068664627
"466c8c99b373ffb6ae355c6609cc2e62"	1.38616385260402	4.37607973687773	0.874898991746358	4.49350145978633	1.06032596550317	2.82375344586247	3.71983325376777	0.902513865161984	3.84924983713789	1.40237487385569
"46820e3128df5c03d7ab85dbab69f71d"	1.69239922639516	3.65645509541292	1.60385823316491	3.84709455202186	1.30370330954615	2.75970812573978	4.04389388532383	2.28310804811053	3.80768365423453	2.85526703338361
"46829d88bd59219eb50b275a98cb3b36"	0.96871125070545	3.56936358359104	0.638217281734812	3.53212242236711	0.909422398782956	2.64808283407985	3.41313576802603	1.02127037500925	3.13363588159936	1.68041255225368
"468df1b542d6161aec424dcd1503710a"	3.22542767454928	5.94912211084343	3.99141078483682	6.2670481839933	3.34934185907851	4.9786509516757	5.27997603803453	2.60460459158152	4.86700083118306	2.23385411578122
"469b5317469999858c185a41b972abfb"	2.98597058290714	4.54024974659569	3.31074434349072	4.96932833477736	3.44946229680135	4.61988649792467	4.29815857591556	3.57030963402384	4.97091834156991	3.67918380282717
"46a00bdd9f305e69e04295dc974468c4"	4.36049060264941	1.89133840370877	3.43327498317382	0.302967896686896	3.54192957782652	1.32087892226901	1.0265883997138	4.31075864134457	0	4.30677579431039
"46b37535c3898f025e82a972dbda0b4f"	3.17928937519816	4.68213016472356	2.36998664428081	4.609798593068	2.95435052983532	3.90851500463126	4.66737620943094	3.22195137848644	4.46079671025662	2.73467428871549
"46c360c9012578cd65cffb5e083373f8"	0.831833327082896	1.01861444109945	1.06032596550317	1.22662225791703	1.29352288108858	1.68916586288447	2.17506553587564	1.1321927665829	2.74718860317572	1.37280225056324
"46ca3a1fddfcb08040bd3ae35d838607"	2.93446875706281	4.09145440640913	3.96714879043261	4.44426222876563	3.93670941312122	4.42568340741098	4.01346019489687	2.66100010214083	4.05870802356795	2.86607417005102
"46f6f0193089e4d7401a981728916c3f"	2.05296318872881	3.74522793449076	2.47533986703752	4.02176404855051	1.99965793585318	2.95046421199268	3.3778970926726	1.78755330236432	3.53553886274307	1.81685655285452
"46f8a22e268017191712d927e8443024"	3.2603032168984	3.9317651799167	3.78120664376919	4.15369573040328	3.72633551021388	4.39932761831037	5.34358321331457	3.87508350592732	4.95643514028714	4.44519540563185
"47043172f11550cb5f742711a436b2cd"	0.251899701419608	0.225353108443966	0	0.315337608319727	0	1.85772993339567	0.995140351186991	1.19670830689495	0.515939146285748	0.497123786666411
"472d9022c171ea519fcca612c1d94d6b"	2.78405669382781	2.71935408869001	2.93340241468974	1.76346491130356	2.24479716671606	4.17725275607468	2.1232887954851	3.91218019307352	2.05928628221624	4.03017571496894
"473764f38a0ce733f5433d91d0f1ce44"	4.21004005751854	6.70263511251138	4.86346482691353	6.63790120448286	4.80518298417419	6.34458507333177	7.75022386947983	4.60450688605332	7.37516674021142	4.17471250930726
"473b9a85cd1e160335f00ea575ad8100"	1.04018491707281	0.0795714975150359	0.660237289825177	0	1.78921683304471	0.384705900859022	0	0.696018901077224	0	1.47451274515102
"4740bf6a1c954e0bd966999c1ad2558e"	1.7107155243727	3.9769875045742	1.23155217305279	4.11346182399002	0.942793607388455	2.44072154105581	3.20458142499516	0.703896202275625	3.84672421669372	0.587522185486077
"4744b64226eea5030691e7592976a720"	2.78394592189966	4.83949216126508	3.50160240914523	5.42912309542376	2.96447073397768	4.81834044898561	4.75408512033282	2.13736015260786	4.77753687375191	2.40272667367143
"474de3aacc331ee81a22267d023cacc7"	1.66714156649247	3.28647196671562	2.17114419946713	3.22877027297184	1.76408623984283	2.64090013061402	3.1524038372137	1.23747205697938	2.59834056470333	1.61299863934718
"47562056e4ca1eab32487fa0f91039a8"	1.4228080594717	2.92892516737452	1.73236240044258	3.23151311348597	1.36829054265289	2.13484407069394	3.2129569830316	1.97664994574262	3.30237132172178	2.06868413773078
"476e52ad5826f40e3a08501554e32cc4"	5.50965525265099	4.8466300464327	4.82995282911081	4.87161011659928	5.39390637867107	4.9186445996767	4.87052715246772	6.0122879816345	4.91581519551584	6.29000065457305
"477cf6859226d29cc5ad473620c4e7bb"	2.44948912201479	5.33411849921014	3.00200679749303	5.03983937971161	2.43483348792891	4.21925362878379	4.85634663808406	2.09271308387308	4.77366624281719	1.8661576611687
"478164d488b849448ee5df2d8afe9c0a"	1.72882410678903	3.79380298180643	2.02444270603606	4.30222182786636	2.09323620627702	3.10078614720196	4.46105359588237	2.40940190773342	4.39477539774568	1.72623770931407
"47900c7c2798f9a2ed5db21897aa21f7"	2.17114419946713	0.505122793496932	0.909422398782956	0	1.76984424196318	0	0	2.78719244193868	0	1.08329287672693
"4792c325cb09b28183663f520df6b329"	3.40514053055552	4.82526056912424	3.91275094041917	5.12000508784683	3.65746853100495	3.88889438915767	3.92190319520763	2.5858203429699	3.75578375271686	2.4911279241333
"4793bee6ac2c09e9e6e48de7288367d7"	1.53374574492571	3.25091156900877	2.24705734529975	3.48946321903664	2.3347264248457	3.83407590821125	5.08320247412492	3.16287140844644	5.27756031173078	3.17655712751351
"47a29e1855b62758f3b447ff53ace307"	5.34824434620258	6.3241651228071	4.91074568201299	6.41093396714336	4.85247188514061	5.66933936602019	6.40949539787966	6.3479878500498	6.54918357447272	5.82963676694676
"47bcc9a876636611f3bc7df3d8e4412c"	3.50467942191548	4.64371874734169	3.62776245742456	4.86016792532644	3.94013914393504	4.80265063301507	4.57106268207122	3.77634269982885	4.56306453459944	2.81949556645594
"47c9aad6c691271b4bd59356d298be38"	2.85333137720074	3.02599781628689	3.55838413366873	3.62071993172372	2.75542819402385	3.6002166142098	2.86043775403924	4.38587740392813	1.46685238374085	4.22808056053905
"47ccda8aac3010df5906a72450f470fc"	3.33101654727636	0.805349310977694	3.69195420235498	0.669855878446996	3.63545803204308	2.74283728563634	2.7395234564549	1.32925296266128	1.00997558954453	2.53691673929331
"47cd0665ecbe71d9e7010dd35740096e"	2.89053406919356	5.09624175353728	2.41619160066701	4.99670822764641	3.41244406469702	4.47067037322756	5.06626082478201	3.21474265507768	4.71691645922697	2.86775832398166
"47d65bc809ffc2078eb1b367ae1efea0"	2.27335883645305	4.68885342503221	3.54679732217948	5.03929369757296	2.34208057608692	3.71859567114959	5.42030292809807	5.09370385617458	5.02616036738845	7.53351468847767
"47e68df567e915290cbc4d67e150ccbb"	0.4313266332587	4.72538053556071	1.35279450479614	5.29635039674787	0.548906486028509	3.76991027403496	4.96455910976169	0.151417489353257	4.6361507142834	0.25833015607607
"47e83aad55a947089fa09ad9f4893192"	3.37906703532883	0.564344589508509	2.69583051053237	0.211810777326722	1.91644367398006	1.06032596550317	2.77156770117513	1.40601071018441	2.46378140822305	1.24915876687121
"47f22bf3bd3c682a538865f793e7e691"	3.19524959845207	4.174509922662	2.72960996917651	4.11365455904378	2.68826960816145	3.39087654941759	3.43770300202816	2.34340222350247	3.69070363927601	2.42262016868138
"47f5f77f644a6416fe019fd3cbf2b396"	2.89731369218387	4.42744693683492	3.18223451552645	4.79654232012136	2.82764420174378	3.94866329149947	4.54801662361449	3.394007521387	4.38936722056542	3.30968421602647
"47f6322addbebfe4d9266af86ec06eb8"	3.36809595807447	3.3967127741586	2.73922640015369	3.83867777615825	3.11134954340959	4.21004005751854	3.67955748929747	2.45872795852951	4.07468993597323	3.71009657074431
"47fc4fe5e358cd755988e432384584f6"	1.93364972484709	3.61981754452962	2.80149306279517	4.28054373024389	2.0637195970613	3.18581430647264	4.41503460305624	2.79897818704472	4.35659599981206	2.9776066932281
"47ff54afa464312bc89ddd9f252c5eae"	2.14189343419632	3.77194497310182	3.20171131388111	4.09454790821257	2.3723934851869	4.13175413304169	4.52047497552178	1.74192265751413	3.87998766990801	1.83828389394414
"4804a49aab652721eeb181f297f6675f"	0.88885170132824	2.14387033023451	1.27486071908361	2.86492186141649	1.12254786681272	2.70601339488669	1.05298986654217	0.678348495880212	1.33316486748081	0.301921862108393
"4820c8a975edf68e7f80b8d56b7123e9"	5.96412762002268	5.71051398048089	6.8084251251988	6.09006802078934	6.47878454144028	7.33051474647436	8.41639140494457	7.32191075752991	7.76375140722786	7.5984651436995
"482171fb6e6f45e9c14e690a2f28bd4a"	2.7597047035796	3.61029298768956	2.58912258566423	3.69249473609945	3.57031264576296	4.21999696782056	4.62952633222391	3.82467183253261	4.98286330442059	4.43049322268867
"48232bf77331fa9723fc237f3efa4853"	3.98485204008986	0.755660370848932	4.06259397143261	0.655863190746688	3.33684053291005	1.11151897127642	2.26968125033771	5.00643264867367	0	5.15535101001741
