"sample_088Ab"	"sample_088Ao"	"sample_088Bb"	"sample_088Bo"	"sample_088Cb"	"sample_088Co"	"sample_8_0_12"	"sample_8_0_15"	"sample_8_0_4"	"sample_8_0_6"	"sample_8_0_9"
"04c1a513f665c225f7ed173aa4fa12bf"	3.22808211661667	5.01267867164431	3.04111091079158	4.18294317888012	2.96683679126711	5.45930113328622	3.52306805154689	5.28945331667799	5.07229592808631	4.81065779239386	2.08759124247029
"04ca9aedc6db942a0474cdc0a762451a"	2.62575719506176	4.11892144337942	1.96223525956854	4.23115189180425	2.13482205440441	4.12381973815704	0.91425666456116	2.45423573604631	1.16410035884127	2.14815290688094	0.951401472186501
"04d5efa38f3a410566bdc4ede3702fb5"	3.42429848457014	4.30839058960659	3.26468631612292	4.51649546276844	3.03526736036362	3.97942853775862	2.24103133966858	3.38910860596477	1.70769501850996	3.52260359382834	2.27879964880197
"04eea75f54ae1103d2c566b1e826e22d"	2.77359072007224	2.23101819726155	2.23475368959896	1.74715254310483	2.44120203227719	0.805055214362159	1.61510502398013	1.5735719498074	1.49557916666987	1.86568999706804	0.951401472186501
"04ef5fcaf6bf35657ee641e7ab693ee9"	5.321336482062	5.12098550051654	5.20272751763995	5.38545781020821	4.83757234382083	5.01845675986325	3.73636095283034	5.67747414549851	4.05710918365391	6.20985313146359	3.37413144830608
"04f27efead94a16b3e810b74f86514f0"	4.53460436377681	4.5255909042495	4.10160216201599	4.4725229737894	4.22483379048681	5.13379902779836	4.4807777965939	4.89313645805134	5.17770034895566	4.82579023594937	3.50903961530886
"05425468abc7b6696e6644b43e20a070"	4.23850002733178	4.37129576427897	3.38317868222006	4.00641894926428	3.68852839249902	4.52256827300713	3.36601473387109	4.46098068844027	3.97191625397399	3.72428327681523	2.77432970584794
"0575b5bcc7abd6f7a59549c280abbd34"	2.88430113018634	0.129695308393597	2.73246867364425	0.13637050429124	2.31618613272767	0	3.48931295216903	0.200888404404798	3.28770552359325	0	2.40077155946473
"058b63372cbe61fbfecc853d367548c1"	2.05778880398438	3.08905229248308	1.51210288400675	2.93031656780246	1.46089149932667	2.6681583294391	1.04419552483347	1.94525507739986	1.11887755402883	1.9497439335602	0.772172755744953
"059e24b38a4bff0d4f11ed6166a3437c"	0.635740500610399	3.87516771645194	0.568988865930157	3.24655169044809	0.285915513004061	4.05136120586346	0.457112185546232	0.574626084813797	0.91426767651004	0.706465509064177	0.411309200334024
"05c4489613b115ee4ec2ef8199067913"	3.02178103932354	5.04931778551112	3.23221604710601	4.54094009728035	3.15208196235919	5.39348844576923	3.07480367889688	5.49217067635504	2.91085737630168	5.17405429574087	2.58699802763307
"05d75b81fb54d3ff766fc90129feed63"	2.68255733506111	4.92199830560685	1.60727156760268	4.58810662801421	1.98152271230596	5.37001150632246	1.86080656146726	4.22072120388275	2.43374457486098	4.49616258334184	1.77658356213583
"05e856ee9d148f9da62ea0b0ccf6db24"	4.92199830560685	5.35802203592619	4.62907458558117	5.48275160672066	4.62019080947244	5.43323472328044	1.42314653861839	2.14938163553657	1.69904681834586	1.77943015217423	1.36880022222832
"06094dd96a7550292ac7a15406ee3eb7"	3.2699969844414	0.408912492378074	3.40481815208771	0.497460709853747	3.45832475798341	0.298918704377769	0.821811246947283	0	1.07688733488574	0.544563642070819	1.46332391842725
"060f5656d8e6b35f013adc46dccda6cb"	2.7176730856114	3.15208196235919	2.47255231496478	2.7107478923921	2.78870318405836	3.23427662144422	2.69146434644081	3.96238541868026	3.14971368191279	3.58430573995772	1.28431036083497
"062dc7bf1a892776a0d4259124cbb2fd"	5.07469032337047	5.05921235619598	4.46433423707433	4.84445240558907	4.24276399262757	5.04022671716496	3.7630139116312	4.21562334728713	4.36749648142594	4.50333163868983	3.28513626265602
"06308be651a239379c2200605a63c9b6"	4.14004751378942	0	3.84717680096151	0.586660867321519	4.07504245405285	0.46812118383793	4.71201892230379	0.160194655609821	4.57675728148874	0	3.92987303560442
"067925bf2c68cfbf03151580d443463a"	2.11451458204045	0.985461635811254	1.99170766821697	1.47412889354691	2.07632655947389	0.864718258020642	2.23669389470146	2.90642484911648	2.54120601502218	2.86834355533111	1.74727806866982
"06850915424790786904937314f04f24"	3.2719812363793	3.79817501730677	2.83374143988318	3.04940004663441	2.78977395656129	3.78599845156627	2.77799541056612	4.32425523069839	2.78205643230661	4.24687817040533	2.2014720624017
"0691bcbf69519fb5dba78151aa18c728"	1.64310083506578	2.95430358783173	1.32323894713477	2.63161019187226	1.11153398798542	2.89664867777655	2.20895269402531	3.38730005223997	2.24746909669325	2.91741061692259	1.28783218220114
"06bde0cecfbcada397af9c0bf5f83820"	2.79918484991644	4.90738092384874	2.74106564819957	4.76892371002351	2.98651939342846	4.5954233824152	2.16092567154355	2.95688873726057	2.59407729766459	2.89792670284997	0.933001525551467
"06da80a2c361f6c3363b72be33e8e8d4"	2.47693246374248	1.84157916020668	2.19064160981052	2.22449678364283	2.33525951209974	2.04310389903593	3.88203214186155	2.24936404694985	4.47074824837464	1.93848378460319	2.82318772566313
"06f154fee6b1d89c4fb222e23f2b939c"	3.22808211661667	4.96933471284942	2.68612492257505	5.23636898144347	2.65599872463041	5.1243079678515	1.54712837193909	3.11540614267976	1.90157484723513	2.3710949678569	0.69669288710644
"07110273e3d6af343dda0d8332e78b96"	2.85907349670363	3.96047610469375	2.90038313313352	3.55384473449127	2.67754848816539	4.19612554278233	3.01565685419787	2.9536115193437	3.39440369004356	3.0024584023484	1.12910528224873
"0723628f526fba7f82f84bebd97bad25"	0.626473047291953	4.21536088369034	0.887249075889431	3.81251687492209	0.66303842712296	4.1227071800646	0.73514480375792	3.60548154069414	0.526138185789306	3.68399192960103	1.56043756617796
"072c81d467d1a2649a1cf489ff5ab723"	2.478413951096	0	2.82654646383317	0.204131971057804	2.26595430309226	0	0.656703089022601	0.211912720971393	1.22601057887718	0.237055923894006	0.211912720971393
"073587e420e91ec5e53de8257bfaba94"	3.50178874296073	4.83632888997474	3.39376449272469	4.68625751708331	3.23770150451816	4.91678194593054	3.4365251694402	4.15906940942905	3.77264980571523	3.93740699647164	2.18490632685558
"0770ab0e479e6e586e8685465d538066"	5.32176198120064	3.82968693667793	5.00125584425951	4.3980079996498	5.27722283310036	3.53636560062192	4.805648179248	3.0549799478131	5.64635331357929	3.63663475992066	3.30669825952829
"0771eed1039e2a9a46dfc4bb7bc0681b"	2.24414779673613	3.2359521833414	2.23525665987641	3.56642183271877	2.20283169065111	2.95250537198294	1.87297072465288	4.64006918937671	1.65498166986581	4.555438702917	1.42999349270898
"077896f52217cf2755311d9ba92258b3"	5.54678568182234	4.16064184832545	5.38585688737848	3.98850652516167	5.52097896174005	4.00990006978188	4.92419525211334	4.01081114139258	5.09026788680224	3.64179491868254	3.78209362562505
"077bf3cbcf7f29f2b58fa95b52ec5fc7"	8.22743529125749	8.30755984983306	7.75609592119762	8.80607790540469	7.54615929487353	7.55976526951961	4.73854418622708	4.99266861561417	5.2341308687763	4.85501736060082	3.95366892922543
"07ab66989a508e3777a908855686e414"	0.549068936341987	2.86698029843879	1.0337821694644	2.62745745329544	0.617118904263404	3.04940004663441	0.397309272850899	0.888704095634175	0.199100008032773	0.606503735874923	0.28552174061444
"07ba0efc76158deb7ed94f5c6b5e148b"	2.26414567455055	0.245859577597942	2.048848304595	0.568988865930157	1.80035574845341	0.454166379437856	2.39940034014406	0.0522484714430866	2.02938956145579	0.105956360485696	1.85691234835962
"07c4d0f20a81938b97f1deefd4690bd8"	2.29445614242031	3.77766475676666	1.93482031206871	3.58342949001127	2.10981554553482	3.98268014458639	3.09851085889657	3.26189393416216	2.64227671326264	3.20354839770938	0.993062125398682
"07ce16e204c2f9e6a2bc0ebd87ce73b4"	3.19152024973833	3.99590228250986	3.26800878741841	4.41837182323549	2.9713094495674	4.1687600823162	2.66443709282314	3.78790653585373	2.44335939232815	4.1371194645759	1.884988697475
"07d44546198c8221cf2a9765f78709b8"	4.87763692016545	2.39936630790227	4.48661154635185	1.98459248883777	4.68230553213982	2.46074529431664	3.28028454729276	1.49116699045806	2.69209448117653	1.33112151170073	3.63886664518327
"0808113a681a013933c03815ed511b06"	6.26004787821399	3.21173219222331	6.30742090157435	3.78908726542799	6.2849860344741	3.17340870170533	2.84539404845866	2.46531433935047	2.87107698464589	2.51446114678686	2.58470540156622
"081419daef27076e9e23740f0f3d0cfa"	2.99773327022416	4.29184724482652	2.66088032355915	4.09088023503088	2.98019519585212	3.98753781609177	2.44199149391096	3.46916975039103	2.19479407049043	3.2576644446826	1.4412275231447
"08278cb30c0ecfa025df1080741366fe"	4.17091385997014	4.30180605701575	4.70456166232345	3.99269345449236	4.05559541786278	4.3269681027731	2.78944631578027	3.57521531344556	2.76736190491296	3.52602262399064	1.84217863596594
"082b8027abcaeb2baea3b91658963091"	4.74582623507204	4.84120623492515	4.79838698508562	4.78443291880607	4.66096680347805	4.36332659378703	3.69671561320585	3.81351396396318	4.14179782198783	3.78842963319093	3.32196669592263
"0833115e4467b0ceb8783aab127ff52b"	3.86206902428639	5.08864418111182	3.92831359036413	4.56207707276237	3.64216199041603	4.90768387423545	4.64006918937671	5.05839101865557	4.61014507070262	4.8082203464585	3.84805844221188
"0834e59536ad310cbadacdf155bdda3b"	2.26467124215805	3.56564359339394	2.3490353270986	3.32361230976284	2.14200841465771	3.9040839849532	0.88018990498759	2.57060783458847	1.16759466224874	2.6038037267589	0.644977646757877
"084d4e024d1f8ab820e3b9e6bbe4b0a8"	5.84185568758227	2.8797769416291	6.18198589355053	3.97322120389451	6.12571935300601	2.73816548278455	7.27854964034959	4.18567568455165	6.89826878414041	4.03062888467809	5.18908612484189
"084de90dee50689f7517a25348a908b6"	1.33162695977758	3.32097888076012	1.08215765059615	2.90964701304063	1.56081893361162	2.73929172916103	2.52344956918842	3.14294568896662	2.74847173144739	3.03777745567518	1.69910017272582
"087615d55895b273be3ec65195fa1639"	2.88757117325072	4.30674851662795	2.82137531497426	4.19902194459751	2.8914456255383	4.88107270107154	4.07945167838589	4.92083020012909	4.48664130225617	5.46330427607617	2.91513070974945
"08ffb091e6fb80698e54de15a34c082d"	2.25528852452354	2.68666501467287	2.00114460651917	3.83222184143736	2.36037099669301	3.1324104568097	3.24709911332139	3.55465076706012	3.87340015343818	3.37511384118122	1.31412583615005
"090545e39b003a74981d7d9c506623af"	2.57180885415185	1.30364074799714	2.91154381746217	1.23512257331815	3.15579970057359	1.48089974716088	0.237055923894006	0.132451810084945	0.342976750614841	0	0.186120996439832
"09092441bfed8bc0bf33e10aed6db4b6"	2.0841404843363	3.27132025644303	2.10345831618699	3.30895269841835	2.26051857437484	3.4853767523047	1.1835610955773	1.57030449147074	1.49909969521682	1.23976919965097	0.331746803613881
"091b05420d1d03c04bff4485b8b1cb93"	1.50439290255465	2.85502088059324	1.49662301511544	2.90202361063661	1.27484870180612	2.97842435189044	1.64591949297112	3.19391471223492	1.7685631699357	3.27388054339267	0.478532157737582
"092f5a8619fb9350043cc4ea36653dd6"	3.23564798257347	3.60875449305768	2.77032240608426	3.310861210939	2.79723743142739	3.23838507580041	2.39576792067951	2.50047614701169	2.51330426030796	2.25927249950548	1.41863182357884
"096c8afcca0cf3953b7deb7a22aa2c64"	1.91815593101015	3.83008468272764	2.13729884779568	3.342369149221	2.0000670681154	4.32444067157294	2.81101146774918	4.54270014605254	2.67987265234074	4.41077231066342	2.86232425554565
"0974d5a60d20f55cae8db1bb4d3ae6a9"	3.06322870255976	2.61269922558732	2.87596746594975	2.28282988757456	3.11539992012457	2.35006788048422	4.45276753746351	5.48246631930313	4.48894176129764	5.42391155776386	4.19591618909759
"0977ec1ec766483e434b5ced6346bd40"	3.84656715700786	3.95469851313106	2.60453834598838	3.84545063074527	2.82654646383317	4.57526628820793	3.62747393998044	0.0610424168808622	3.78826278192229	0.0309869082261777	1.80545327955994
"0989c13d0c860d464a6d08c86ae36452"	4.21149480511477	4.65807473161292	3.87985594864612	4.79656280930782	3.93207697368456	4.96933471284942	2.13404650034742	2.90559117952537	2.55562875420381	2.64011251756672	1.03063586677215
"09947d9e52474a7c0a88c03dd1c4cdc5"	3.69070428809116	1.12830053236993	3.37962502932598	1.07623715531378	3.73575302087863	1.40691528097435	4.78627440212348	1.86568999706804	5.24082010942483	1.49909969521682	4.41046723914973
"0996f829f4792e4b30cb5106215a8c42"	1.50439290255465	3.33410484624943	1.97911831753928	3.19223611791931	1.72876996995862	2.2495576642854	0	2.21560833358704	0.882212612887246	0.757525688896151	0.186120996439832
"09b2d834bd6ac6da3f312992a5ada13a"	3.34270748239208	5.04334616624214	3.30622999957377	4.83790106989664	3.28036646003417	5.29899081641299	2.48419128791805	4.08364766597142	3.08339187822157	3.85139824160959	1.37084282200565
"09c649de9578b51089151c3f67c6d1f1"	4.6351789840537	3.52308929762965	4.49902158209251	3.40481815208771	4.67981150160319	3.98332919912081	3.07873412938924	2.89077633528282	3.19189907194799	2.59848198836069	3.26026111746584
"09d19cff22a275f6b41de4a94d82edbc"	5.25271582391882	0.382836674417789	5.39837384510959	1.22975130844493	5.13980945743728	0.264372062134168	4.73575015956512	0.785786328683083	5.46731020539151	0.364803890356563	3.14467458951814
"09d8ddc69c0a38c3720e026fdcb1ea1d"	2.61351385514456	4.60427738756216	2.49291946129786	4.57094927297718	2.98196290946799	4.53926689397427	3.38325144564746	5.21550133676937	3.33118627766667	4.89725748118251	2.31829622426932
"09d91bd09f3acddc13ab643e76870fa7"	2.38497521196259	1.76692143825608	1.90270709811093	1.32913630762762	2.05970313286243	1.0688284092211	2.60616228783363	1.31950824925067	3.85010168491679	1.00785982582614	1.61962894305378
"09da4c4cd10311000e3aa404f8f9d09d"	4.51268114303242	5.15412615944635	4.05589717664062	5.24495002808042	4.41014896879573	5.19348460049478	3.9462140364248	4.03282909218911	4.28782202818169	3.85919102523289	2.6256250707396
"09fcb9ad80345395a0bea7730d6fe7e8"	4.18488924401393	3.25481675329748	3.52432975156154	3.43335448538001	3.48379564352544	2.40501162830574	3.74903563681814	4.64325533155156	3.95003976334887	4.78811081778223	3.41943695796498
