"sample_021Ab"	"sample_021Ao"	"sample_029Db"	"sample_029Do"	"sample_043Cb"	"sample_043Co"	"sample_056Ab"	"sample_056Ao"	"sample_40_2_1"	"sample_40_2_4"
"3e8f1c8272212125e1b4df7ef62f4676"	1.74314678930736	2.86900624326091	2.2467150253502	2.8102818268854	1.17760891092349	2.78939704263877	1.3277922508064	2.92103378092352	2.34168647210423	1.10495811127768
"3e90a0d80d174198bae91e1129bc17be"	2.27412800364392	3.15412224060621	2.78005329288204	3.53697109174611	2.09303621394561	2.67274159101845	2.22430133745679	3.01457841415081	2.60992522346884	1.98383593074003
"3ea95ad1bc4c2338d2f1419b94197805"	1.45411778010932	2.45156632799019	1.7917428459295	2.36568842917322	0	1.07143463257993	0.441180325209062	2.13929092189767	1.2655948579536	0.107734495536399
"3eb29b448d1b814e6e8c3f9e8f6abdb7"	6.54478619342728	6.10652076069436	5.62364280997616	6.54943945633397	4.717235774083	5.8866716899948	5.93011190656747	6.08300168369348	4.57795331041175	3.27616473064362
"3eb311ac564c8d781efb8ce98c22f4f6"	2.66211236517417	3.09710675552435	3.48668799176067	3.94173364080265	1.65851042001782	3.07318098659508	2.42957303992523	3.31025174669648	2.20278090139557	1.26948197990201
"3eb5c6742fe0186b19c62537af25c9ca"	3.76490070193078	3.51329793216787	3.64234586695838	3.79176044829751	2.32653108546956	3.49844038932039	3.23249971675763	3.03802245376198	2.42179981441021	3.59315112189608
"3eb9516203c8da3fb1ea886173c8a982"	2.74491686359987	4.15718288884775	3.19231005902114	3.89849106024499	2.31816666730473	4.63879311651917	3.15736958704255	4.87598975723396	2.95047368103794	1.37202630479133
"3ec211d7c7f94c2310b9ccff3ea75c82"	4.12308724741583	4.10197878973391	3.96076732923494	4.13670248690581	6.95503232120661	7.06576761153936	7.3129002009396	7.46054461858168	6.57239186437782	5.85599176556887
"3ec31e749d43bd462cbbdd3ee57bf7fc"	3.72208693164254	2.76653543802668	4.93266366248555	3.16983262868887	3.13905772863429	3.16339977388544	3.32564856686483	3.16640128571726	1.87658931563146	3.0826718813016
"3ec9bda972201d0e8c667883a39b289d"	2.32226026118727	2.10088987288571	2.44077014054992	3.4171435628118	0.830266067923065	3.02291568396936	1.49087912596084	2.92179957834606	2.09478805424745	0.73267746117689
"3ed0c84266ba95ca7f7a6d06a0392c2a"	3.33471777784194	4.22996460542992	3.69479889957603	4.64106228853554	0.919172176522345	3.55649842813534	2.20567675681786	3.40991599716962	1.97991688091365	0.450285498379632
"3ee8e514dd8e3074080be120793dac71"	2.27730420740504	4.84052053032976	2.46076592654535	3.81587723661654	5.81350653120702	4.57022566647256	7.95162229572224	4.80881828186402	3.7789658317726	1.90661333014892
"3f03fd6586f051321cde2ca5d995cc13"	0.8245481536324	3.34091538422132	1.79776151742908	3.57688695833874	1.01061114886869	3.29786431155277	1.93808627854158	3.27735951369982	2.71270079094193	0.762887831287361
"3f150d26ba34d35cec845ef050137221"	1.43513690486987	2.22188683716243	2.04647403640559	3.06517064579075	0.335137059955132	2.18669870755896	0.958103083828555	2.18988683292728	1.58841977069947	0.169613652327124
"3f239b45b3bc2d94ab08523ccbea5c5c"	4.0720209823933	4.68411685623589	4.12975708625674	4.51227122793201	3.97775484552734	4.80637949091957	4.31115408251501	4.76616450035063	3.3513837989786	2.99769240124792
"3f35e47ab7778c0fe43cf73d03da5ac5"	0.976150826219809	3.15214097356236	2.05443137867567	3.74573321043939	0.545325016698969	2.95047368103794	1.13282432547163	2.89699841966027	2.47345094976835	0.304151946407675
"3f977600d6333190cc6c069df94a4994"	2.33879743939256	3.91496547212386	3.25507351174001	3.98001094547393	1.52549244890675	3.00264701155471	1.50043856201793	2.72254464725266	1.40396334125998	0.494607823293157
"3fbd83d89bc990e0ad59d7befb92e580"	4.5942985922279	6.43846503637029	5.71543385232787	6.98022222479253	4.76936259149615	6.83069845509281	4.74849029511162	6.78301868271333	6.18424102118833	4.26927989996339
"3fd1bc135856c3e2975593bfbe4f491b"	2.43130015569999	4.34020257575476	2.63143118147006	4.35975750806761	3.59197687461393	4.93423618544649	4.05854844112055	4.89159350404086	4.14620787245308	1.51304396556635
"3fd1c1a6b77251525bd81524fe98077b"	4.26010416838373	0	4.99779615732498	1.63769100824296	4.91063096398748	2.52711887748613	4.03820200281551	3.18657607927108	2.48299382149789	2.46502557441485
"3fd84d53e0ee48b3bb1915429f2b7660"	1.57710169886769	3.54869332273837	2.89189796840205	4.10593242408078	1.91559565635383	4.70948760880409	2.40448709789747	4.75326951799196	3.3798214708955	0.241227675447232
"400cdfb6052ba57a5efe130af7d857b7"	1.92109331446399	3.3429451933984	2.76653543802668	3.82973731748737	2.05552032211435	3.21780461132379	2.23196035502268	3.29238714477465	2.9761758369504	2.05369825857846
"402b0ca968b03e99f11042ed022aa90a"	1.7777078730051	4.16777344670512	1.6040675176441	3.72544616775488	2.04453780695196	3.39810015687615	2.12750286888355	4.0351894445304	4.321592930569	1.55894766393992
"402fbb7ed3306cea0b4024ed4d5a92dd"	1.1371981849832	0.130273591749212	1.37834283133227	0	0.632110786476946	0	1.40744974949267	0.250276111638924	0	1.00081531936429
"40346a725161955f6f609316227840fb"	1.74007419776669	3.23682376698092	2.42254523479431	3.71381437580654	1.60628900532254	3.27955343206819	1.9831450909992	3.49796400209347	1.99829182822512	0.813916068190516
"4043e6504954219ffd51b0ed724c58ad"	0.481438006871399	2.75676671176564	1.73772206232814	2.90265380163608	1.97005152960584	3.36376124586971	1.72654071678562	3.23753658479563	3.72353200871631	1.19066231144613
"4052845bb409ab4d0ca22406a28851e2"	4.33959788125763	4.26901497910764	5.42096676445536	4.53644199375621	3.43359586985922	3.70761101783017	3.41740551729089	3.67282278295519	2.12919540800581	2.11213970707661
"405eb04f7ffd164987c18f664c68598d"	3.8817406895137	4.86585457872236	4.6008906417878	5.36043480297385	3.61182413457288	5.64550075110933	3.81183488896004	5.57812916514914	4.03890569698728	2.3771885617581
"406fdcd917979ab961507b67516aa5ca"	3.28965706959535	3.95485373309242	3.38362115409774	3.7464632219225	3.09812447101224	4.19645816846606	3.74135007165942	4.08690290451416	4.61786504779028	3.43519535357552
"407f78e97bb6b5e07d1436935206b0f6"	4.48146985260628	6.07493918971927	3.86405638205588	5.47019743355669	3.2694016628364	5.98893587771662	3.93337967946988	6.34111401709629	6.77826121565024	3.16339977388544
"40801fe0cc341635bafa43af1ed56c3c"	1.15638801375179	5.06554048053617	1.78131327816253	4.38128477494139	1.72392196259159	5.18180748089398	1.59099519022488	4.98521556218131	4.854557797086	1.38590825208119
"40946aacc4c007b9ce725e7a056e2b04"	3.87694862833049	4.55139908753579	4.71118126998044	4.40250085012973	3.20865294887798	4.56520670825348	3.70970210022968	4.71640748945129	4.36156621558011	4.35647374777866
"40a4c0a7ec0f5d9d2f850ab213018f41"	1.90511791599694	0.157055029546067	0.987732868128508	0.964433067200169	1.65579884268831	1.33530181097794	2.52256476451489	0.792365622240539	0.0818693460457127	0
"40dbbbe3242bf3494d50ce4be4745a85"	4.96812882609125	2.11030289329375	1.58523947771773	2.54307177894222	2.65090077545716	1.00081531936429	3.57459425949772	1.06655248820283	0.293606488391722	0.169613652327124
"411fb2ed880bdbf4ccf3159a82346532"	2.65344194460988	5.04510035808016	2.97702334794801	4.5430441125571	2.71315780174086	3.85704930454045	2.44918758536726	3.82654358893304	3.82064080300992	2.36332857833417
"413046af9ffeaadb037e88c1516d2659"	1.21296742125414	2.64773791961523	1.74647533639746	3.3516284019208	0.592830385387585	2.9369043928086	1.29695490999905	2.71592467172112	1.33379887826248	0.238556958068877
"414202a5b83af29255fb5f98750257e7"	3.14754588523448	2.60918130602825	2.65210408088388	2.88741100485551	1.03326568012493	2.24043356928845	2.14845863992652	2.66285224512341	1.22385920060448	0.745254298968603
"414a6c64bbfb230ce3134b6d7cba328d"	3.91136484675915	3.15222148274032	3.69517247903229	3.69459998258195	4.4630856219142	6.62315876263558	5.71273806008907	6.65491199202074	4.65934133238428	3.98438999151617
"416510a4e91eafaca771a2ae81f698f0"	1.05991303952883	1.23174943692187	1.49928816893311	1.61949120828322	1.95808318467244	2.90947588421672	2.35121257726515	2.95566723205583	2.05552032211435	2.10869337933684
"41732f84b90d3d2c0c0a53b13059fa15"	2.5611405747874	3.57968660443589	3.29883311350902	3.87918778157454	1.59945217084387	2.95140674704602	2.15281824385094	3.10951535240198	2.60327019429113	2.11302757921237
"4177b6f11f5cb66fa279052cd81bed71"	0.818774921453965	3.06948818374117	1.71572399961842	2.94175432607647	0.494607823293157	1.28937451149193	0.204982839337034	1.65035411051706	1.24533717973108	0.132947472176155
"4181e4b02d0b43d86b7654e74656d5d3"	2.00362634381449	3.20116144765928	2.44480141222498	3.3045256754012	3.23025293936153	3.72387531764526	3.33430077576013	3.60133247007609	3.26234726011867	1.12823354850606
"4186eacf77c616c89949bd6bcb20ac1e"	4.75311680321393	0.315569575938672	1.32225704769008	3.6455799138436	2.3125512653059	0	5.08857206892594	0.120420443525521	0	0
"4194f5e99e46cc776cf06882b9da81af"	3.55833673381288	5.35299748416949	4.00848924401167	4.86275257394789	1.46821184875625	3.20173381658413	3.11977646718823	3.43954328920764	1.87440985088559	0.890406199229213
"419af1abcdc1a789b4d0cfb6772a1fa6"	3.87886820934385	0	0.871878968503343	3.31805704796172	3.0780991858625	0.0686814896793344	4.38025724522722	0.216499931261782	0	0.120420443525521
"419cf5a18cab13fd3c41b4fb6ab76463"	2.91864494444387	3.13278358897531	3.58226982530567	4.50686340084337	1.46493131194934	4.26107838406814	2.25608230578217	4.06808203462646	2.56501366308619	0.990307071258294
"41abc18acd5260a83f657797e8e400de"	4.20259489832374	5.11341135292077	3.61940986187084	4.64997145269263	2.90247647705845	4.51653735697352	3.55690413589171	4.20284953389219	3.37647331191035	1.49726222616816
"41b056391a79495d264fee328c8063f3"	5.25277675685281	5.00102728464443	5.56980229562784	5.81601442781993	2.74197479917899	3.99961606654009	3.29923349831942	4.46078840306411	3.27908786276006	1.73910911409909
"41bb2670c73de8d79729bab55549a657"	2.23023158087485	3.22295310146754	3.06083438584423	3.30849127498104	1.46027434707702	2.95139658780204	2.16584177205542	3.14038250596722	1.71767136384474	0.943792853026932
"41c23fa846b772f2fca664dddfd7a320"	2.16347046620639	3.45647073437105	2.09435623528636	3.65927526527232	1.33808781803458	2.33951647394923	2.21511367738299	2.67872665219559	2.47527272313898	0.992179503572139
"41f09999fe6d19c00debe382ffb1ffed"	4.22726109919495	5.620633882045	5.17665468980723	5.66654868759061	5.05866683407517	6.58287553897301	5.3478085754044	6.46654590502912	5.23094978605983	3.8686987787679
"41ffc164cd052cc7ed3489c44a33f37a"	2.30544499955991	5.44821662186365	3.59466217687398	5.14409090051574	2.19465004384492	3.92947487184979	2.25160353948394	4.08496891454026	2.97907160214086	1.22047351570451
"420fe892c32119fcdfa29a569c5a1131"	6.01723618709495	3.7952415180548	7.24881531838089	4.08624686418448	6.24789237188754	5.16078467654238	5.15530401331074	3.83302743764555	3.40803481968261	6.11128461327489
"421b20fcce635617b6356b691cc3b372"	1.61949120828322	4.28255430512899	1.88184389733336	3.42924241737784	1.15476334558691	2.41758725504859	1.32503070197042	2.63979918804442	2.29414759282629	0.614201239301942
"421cf4a900ea65dfbe4dc2b8817a00e2"	4.32060052965504	4.88775956927479	4.89855312190301	5.36066263261167	2.97391898449485	5.52372894656568	3.60367157649346	5.30161805607802	2.78671098198786	2.15726915468465
"4248d8a18a6e468a540f57710259b857"	1.96538462338807	4.39671796961293	2.52594761589267	4.16766291670207	2.34805869310096	4.50711917076924	2.79370373396035	4.45500483899017	3.4203703923412	1.69545466035072
"425396692b1377ffdadb335b9951efe2"	1.45126838884547	2.95937804633621	1.57047860559965	2.64669163414724	1.44710228073584	2.15731799193737	2.31357872336586	2.60810430371389	2.51829265091489	1.57698095302478
"4256ac50ae758b11f6f77545e75a7c43"	2.51721409822265	4.83880855355975	3.67853008365505	5.1151767944526	0.632110786476946	0.890406199229213	0.193331557022263	2.13929092189767	0.413356555237524	0
"4260b770b555c07b6c25bb8a6852eceb"	7.88198578557653	7.79332078861135	8.50305108963402	8.82207340832371	6.26130793652442	7.82275548088059	7.15219000249298	7.67418951819564	7.15470347959325	6.40350249834459
"42654f2cd6d1b2818db3c75929a16a92"	4.20766908085376	4.19026395036073	4.76385935129194	5.37893227971155	3.32075734743476	4.43430616604846	3.24100998091488	4.35051446530831	2.9462751868388	2.79524450998826
"426af43772bccedef9a7bfbcf0ae7450"	1.79583448838119	4.02270676743587	2.78292635431977	3.57233103100973	0.639639330590146	2.79462659461135	0.817791512484192	3.06690623140851	2.19939067409828	0.441180325209062
"4274875bea1c9d2cb95249d83ea3b251"	1.67193998506431	4.04078196363647	3.19701323452323	3.63596671980364	0.324914993947949	2.4026867751945	0.624525133166383	2.88674457650891	2.77620224808418	0
"4276a8c428becb144c587957b5c2f009"	4.25417326940879	3.6978767338771	4.84909637965888	3.83479775006057	4.95369101027002	4.02913696396902	3.88285276068836	4.10814147886852	4.72413802171382	4.16779867422729
"42a0c97b5c09f23a301b1bfbe72bf062"	1.59783080989235	3.41103879569301	2.20838869270698	3.33416686920294	2.16903552442536	3.97972262987425	2.38565085011672	3.97413076073329	4.04592948773364	2.23866368025863
"42b4968e0d0c0ce9e72a3f1177f87417"	4.09194535308687	4.30472028392525	3.83942607568999	5.09055307088933	4.50873862166711	3.59549548796837	3.91483632433278	3.67498781048153	2.60678329517914	3.07875370963859
"42bd860cef746b19b99a8383203aab3d"	3.40670996138959	3.950040132663	2.96437741994051	3.89317914742188	2.957884809063	3.46298543623208	3.84069188808809	3.7523004682606	3.34086702487885	2.47225166214593
"42e7c34cfa2d471a76e161914962ad2d"	2.73793904596108	4.47056324373881	2.55515384539255	4.70364426447314	1.77106633554874	2.88117941525289	2.09128129931279	3.84799490333794	3.3143393020128	1.23298262095099
"42ed3529d39509af4f0df45ff4a5cf61"	1.56927403464085	2.73091219604465	2.63587226267048	2.4620848694325	3.51802941711301	3.76818785378779	3.33430077576013	3.83610027066534	4.16625608585264	4.29790205958643
"42f1bc009587a398b101aabdf883e719"	1.17609788355988	3.94532895310031	2.15608308733828	3.70169103422126	0.82404824189418	2.40653871944721	1.23711778987763	2.60257864224228	2.00512039295945	0.365190880203047
"42f8cddd79c44e35f423cfeadb5e8a02"	2.48424476412334	8.17181944484887	5.08281603891124	8.53992925315992	2.03974569381606	6.18540254163508	1.65753890277511	5.69350619280607	4.38067741280718	0.657320986977219
"4319dc63ac24994243076113a1a75945"	1.68466411627651	4.00736554834514	2.07793040048088	4.06125991816582	0.528703458660737	2.73553993873877	1.64762058701171	3.30811627562591	2.25459161138877	0.375011398890127
"431ad3a8f60ba56b481913f5a9e2d7ca"	3.76239010504971	5.22213575357884	5.00258699323666	5.99403000350878	4.8095139882356	7.18061222453866	5.17632610120076	6.58364265410919	5.81346405903514	4.04668862707167
"431fc8deebfc12db1f60ccc24d58fa31"	5.47791362976739	5.33027290596952	5.5166207430922	6.01357583093409	5.31128887656473	4.8997817042784	6.11754016847984	4.64809891019415	4.29325118443978	3.79731303057983
"4320ebdeb93b75fe3c4983a3ff081301"	0.798110617392409	2.23520520566273	1.36658642933995	2.2015706749129	0.528703458660737	1.80437670277899	0.963542952109095	2.15918124191279	2.01274923614625	0.193331557022263
"433aee772e55310c751f49b8844cc45f"	3.43024407869017	3.0586591842448	3.20367609198152	3.41967625736868	1.82882575439373	3.06336802149976	2.51311384648377	2.88973837485119	2.22027179270892	0.812950881966984
"435d24347ec4f7d5dbdebf2d97aeb38f"	3.06876988736426	2.98564961394576	2.55635406197929	3.82435133776733	1.65851013206025	3.06226070413286	3.13720796401498	3.85945002943935	1.96208856978278	0.528703458660737
"438194595b9eafdd15ed89c4723d6ef7"	3.41765061514646	4.13243996296162	4.95131930731003	4.1668152900606	3.788318350672	2.60250040156997	4.40228516199023	2.61930446100385	2.68398512009282	2.6987467317603
"43a1346cc093335649fe0fe155a7776c"	3.62395685922949	4.16008236393515	3.77771371031592	4.17183540126214	2.15589354123925	3.95431518909052	2.81782693091557	4.01768887046211	2.16735351301261	0.585708952396034
"43ef4f6afed235e99668934035ac371d"	8.86226674187974	3.7384036345418	2.70437144276072	7.95536163547899	3.2570996595599	2.27874222291916	4.61818883229216	2.4491489594395	1.61876829239782	0.874525661019841
"44046e4ac0b307bb99b9c04560e6bcca"	5.69528298948393	4.98877734006241	5.10341050600697	5.63276827594885	4.11753293792358	4.97858166691213	5.07278299556721	5.01597943084343	4.00557494096376	2.77887287559102
"44342a9ab4f311ec1a187e1f1712fbbf"	1.87186704287133	4.08607699682448	2.88030797122367	4.136854895478	1.70889082841048	3.3867688917024	1.87442653922325	3.77551086738169	3.05200746396087	0.903446721073778
"4453ac1b46215c86dc828c95534358b9"	1.77509132430527	3.69133493694694	2.35506558238664	3.22909305079478	1.45170047454041	2.10002523641243	1.16438286301633	2.03343333552431	1.82979229763836	0.431991485478171
"445af603e4d8e6cd802fb0db4b28c163"	3.10059306437015	4.41660099329753	5.17052490329231	5.56169726892684	1.65579884268831	3.77440753573137	3.56578831474382	4.76616450035063	2.74105806466872	2.28254165870619
"446946ceddf75521344d6e36cbc91142"	1.48970486236803	2.86301122393996	2.08315345789465	2.75975276100505	1.24123592957678	3.56940012431379	1.85680098884068	3.66593577437352	2.41927241746701	0.39436775968178
"4477e6529281828c54b5aca7e86570de"	1.78810613726349	3.92049937925304	2.34474379372435	3.07877938655551	0.503241335624878	2.38973873486355	1.91293142267688	3.37792974414572	2.45530884095238	0.860788169883949
"44afa16a7de42c1c1c402f2a27e9cacf"	1.73499862340629	3.83409216618982	2.31922389714639	3.1878548101148	2.24107440999131	3.48065117749961	2.53841424081027	3.2341814932392	3.49887034365446	1.65035411051706
"44d0f2facc92c3f51afe702b27d7a5c7"	3.36295469674996	2.73292491093301	2.73091219604465	3.35272956553301	2.31676577023169	3.75762435819284	2.62136189919093	3.52600987491044	2.70177602623335	1.97598241168652
"44d79ba7532bcffd086aac7e21798b5e"	4.80482547519066	4.64359462065733	4.18014665276397	4.77917542453618	3.79411847489156	4.21047454344766	4.98286394873475	4.66805823021267	3.18245558672169	2.5919890072251
"44f23bd57ebf99f47c8429d98f4fca4a"	3.21055893522327	3.64275069526146	3.47335244813632	3.98058853228305	2.82880836223609	4.50826875781935	3.54342810018708	4.64932409550946	3.48589061271539	2.3389479764393
"450891dcb660cc3e9e00bb4ffcebfd0c"	3.87148971922763	5.0222374612365	3.80801712738989	5.29351887216646	6.19148175409304	5.22270252348054	4.37077566673388	5.43639564017418	4.52165140459785	2.82459899391268
"4531313c56177678fc8ea59d5bd98a22"	1.50273427296696	4.65616097462539	2.70953043834364	4.57700772041459	1.89599365080974	4.37668984430756	2.30690415241424	4.74697739190685	5.52629618111287	1.67728607565914
"453649ecc120296574554d5dcaf11219"	4.04758378744832	5.02914126410214	4.33979948672112	4.9408752712811	3.17594602715742	5.23102583267941	3.58647874833853	5.20748144530381	4.05214184063122	2.77885517196712
"454700dc7bc54508518f668c0c3ab2da"	2.08179377301329	3.51099185279472	2.24507885396405	3.38466954637654	1.88352242292828	3.35379423123336	2.57182211128269	3.23911090503445	2.78514855387053	0.845700361745872
"45868aaecf9f042466911d77e6c5c70e"	4.82401298229941	5.18811246913133	5.76851935112005	5.88566521296118	4.23403777759793	5.89205402010808	4.64181330114192	5.94422381157879	4.22576014727022	2.99342596607027
"458958d63a65dd722de452e7598bc15c"	2.81306945853807	4.45667087372509	3.70701893444172	4.743873829432	2.56828938872641	4.82080920863503	2.8118635204689	4.34344323939042	3.19418366727773	1.77106633554874
"45919fb076826696da1b9b36b4349f9b"	3.18650437877404	2.15979580005221	2.95484432603179	2.46717480907893	1.66585005606852	1.90617571643174	2.75303162196804	1.99889774323697	1.06850920059175	0.881162955219388
"45a761b0d5e865604be9efcc11dfffcc"	0.687853192098836	3.45496497910233	1.68752794564839	3.52656932634497	1.26340136990419	3.11028609188313	1.70949718637275	2.93836544664984	3.26121590469378	0.931720350805099
"45baf9b718e6342d2079c7c6bd9a3461"	1.64069236362869	2.32528743362357	1.48538375432902	2.33581094977267	1.0499784484361	3.07329090958878	2.03945917964121	2.72705008060791	2.21043060934514	0.691996934234196
"45cf10677080007abd93f6752bb5c947"	1.77006084849474	4.27215047466092	2.74261782522015	4.1379305569761	0.866019763807276	3.32572037058476	1.4958515037489	4.11948513068519	3.17911473124942	1.0209288958574
"4602fa7e358a56e693e1d4f9f339d9dd"	1.26720109248303	2.313123369785	2.3008095175926	1.86042384232087	0	1.55595211099544	0.494607823293157	2.54624576139384	1.69832130277949	0.450285498379632
"460bff383a175c34d5910815c285a5cc"	0	2.38112821531283	1.05991303952883	2.624732358246	0	1.72906706518941	0	2.06997853331577	1.11898828097092	0
"463e1ff0c8adf510195a66a5f9da0aed"	7.33397857076892	5.8302836044594	7.74988872671752	6.81145669086321	8.48208935825525	7.4694778837339	8.80800161563349	5.59312328653557	4.53164867567815	5.58680316967177
"4646c6d0b7aaf55360ca3185a98615a7"	5.28195686035002	4.7325049692235	3.71269607337807	5.1742947928975	3.31123262956872	4.69363194150343	3.71283054794477	4.50481632719205	4.03694787293799	1.66391075669141
"46507a2e99e71c225a2a003164c218a6"	2.57064541179102	2.34028734617798	2.25647623091918	1.99944820778739	2.69219124330903	1.11898828097092	2.35930620011824	1.85011689544677	1.64487957086963	0.958103083828555
"4678319ef809738b7712e148733c940b"	3.95485373309242	4.46666438433773	5.61038932284564	4.11138488112289	5.34258497651165	5.61842477685785	4.7466071508165	5.75720549057602	4.86530418063637	5.61132770927313
"46820e3128df5c03d7ab85dbab69f71d"	0.61218517025554	3.19287252650697	1.28864055644644	2.91225969631835	1.4714816588213	2.93925297612111	2.13761539811673	3.04210318034544	3.45043106650937	1.59996962937722
"468df1b542d6161aec424dcd1503710a"	2.2930356417779	4.77331235539537	2.82230583760955	4.64359462065733	1.45191330963982	3.67754246494932	2.42191175716269	3.73314916124496	3.11868619796423	0.40773818929134
"469b5317469999858c185a41b972abfb"	3.08374681387366	4.54040849328293	3.22909305079478	4.29126815514695	3.13905772863429	4.64126485469027	3.30394597222354	4.57301944557509	4.07099725596789	2.44672855292141
"46b37535c3898f025e82a972dbda0b4f"	2.13788784782187	4.04275796615369	2.75947796812213	3.83555790180576	3.00005830050379	4.4831151392628	2.86012287485815	4.29621024194421	3.105443676792	1.16600773444925
"46ca3a1fddfcb08040bd3ae35d838607"	2.66103266489908	4.68412091305238	3.08374681387366	4.48983273245647	4.56461458306578	3.6903681704257	4.49549825619359	4.09685873237928	3.13225846478917	4.61711153345159
"46f6f0193089e4d7401a981728916c3f"	0.38103579418499	2.82230583760955	1.51300189911699	2.85130170006047	1.53769505731414	2.65153591513746	1.50816081224578	2.8210998866074	2.40528128083706	0.929058713591525
"46f8a22e268017191712d927e8443024"	4.36782653884812	5.41321009595729	4.64031626292085	5.27383070024927	2.12750286888355	3.95376983295849	2.23196035502268	3.46120157575899	1.75889565477886	1.29328338611731
"473764f38a0ce733f5433d91d0f1ce44"	3.70397789680854	5.89600865168765	4.51060892567354	6.33509375426391	3.84981235403147	6.68524394277783	4.48159766732027	6.62952673148766	4.85472478668039	2.16897998336678
"4740bf6a1c954e0bd966999c1ad2558e"	2.33581094977267	4.0934938671503	1.81111428385281	3.3385656636417	0.836445471373309	2.62959808887189	1.3277922508064	3.23137695906053	1.53472815924649	0.145319513903895
"4744b64226eea5030691e7592976a720"	1.74043810427109	4.10910246009753	2.0837198765394	3.65960717082192	2.23196035502268	3.71109372987038	2.98195900608167	4.09472897166066	3.8675101873571	1.74160394838327
"474de3aacc331ee81a22267d023cacc7"	1.50273427296696	2.13984260909808	2.54428657572318	2.96593573305495	2.17060381261024	3.87403002630092	2.15094163412654	3.18009337406394	3.03186996986031	1.06164639150552
"47562056e4ca1eab32487fa0f91039a8"	1.51295910061998	2.75640823939664	1.85770997664347	3.07412208939406	0.445203099614606	1.80456457645496	1.01745019630193	2.2117315076139	1.31215284084797	0.174723701718969
"476e52ad5826f40e3a08501554e32cc4"	4.85074068451005	4.40102597933139	5.93935346476734	4.72229955242404	5.82258108943163	5.37184927777427	5.25823080900689	5.4454177008433	4.82673511165778	5.89134027011382
"478164d488b849448ee5df2d8afe9c0a"	2.4380735692804	4.40628037048412	3.51651753506053	4.46826121003123	1.83661316550547	4.05854844112055	3.03870373231993	4.2391767162796	3.67642856246291	1.83887648843903
"47900c7c2798f9a2ed5db21897aa21f7"	0.884725758616577	3.79940286904106	1.19499462078441	3.30054428720924	1.27755536704772	0.120420443525521	1.42470176285586	0	0.0553173868559489	0.204982839337034
"4792c325cb09b28183663f520df6b329"	3.43722775467779	4.53925322190108	4.3446258644194	4.81465333744652	2.39553411089048	4.15708099772999	2.88508595878139	4.16463878751598	3.37465915539074	1.55826099154546
"4793bee6ac2c09e9e6e48de7288367d7"	2.468653615227	3.56972197434183	3.1334573603378	4.33271899913923	1.73023179244547	3.67339639729853	2.19336910031117	3.94719790636519	2.74321611283231	0.627261759861158
"47a29e1855b62758f3b447ff53ace307"	5.03247453888885	6.15557881088305	5.75964061758428	5.84506818304627	5.86583913399025	6.2549368109789	6.04688131627607	5.67794251327954	4.66765758000191	4.29441593267034
"47bcc9a876636611f3bc7df3d8e4412c"	3.16672806024754	3.60211028156589	3.69136184599035	4.24854234704441	3.45403414096134	5.45017171754351	3.56135609136455	4.79949564842487	2.98123793632353	1.67462528552171
"47c9aad6c691271b4bd59356d298be38"	3.69364557807909	2.92530229849963	3.20931102768737	3.5463747788834	3.42159385220637	2.66781949007275	4.68841226559338	2.66781949007275	1.7734827970699	2.39364078072275
"47ccda8aac3010df5906a72450f470fc"	3.870180138151	0.488035803671306	2.3115486155867	1.81074954377806	2.62328906384348	0.590569283545835	3.25554814145488	0.300152744178438	0	1.73229030824462
"47cd0665ecbe71d9e7010dd35740096e"	2.36193869974227	4.87778045934542	2.5170085855394	4.51406149363659	2.71775170683355	4.92996809418864	2.44326520635167	5.22301776079544	5.18641006605823	2.75957907707251
"47d65bc809ffc2078eb1b367ae1efea0"	3.33911415493192	4.47303644476508	4.15694088601485	5.76459914077605	2.43059573679027	5.04712631708422	2.67568326440583	4.96049149317384	3.74190406890102	1.7315870472372
"47e68df567e915290cbc4d67e150ccbb"	1.5373643731188	5.23676462488254	2.83134958432076	4.76000583735493	1.15382637236699	4.12986769166656	1.45981643253453	4.76303429324614	4.03718871794074	0.113942944317903
"47e83aad55a947089fa09ad9f4893192"	3.99889733969452	1.16168723930869	0.733425027058516	2.22690203488962	2.493621812194	3.19651286752253	4.38717728477254	3.29027110958148	2.04821206338592	0.528703458660737
"47f22bf3bd3c682a538865f793e7e691"	2.79339084986904	3.62807262819934	2.88208193652262	4.19865622802918	1.7806973422252	2.75833391603588	2.43434186190496	3.10967746521047	3.12165872805278	2.16409261450853
"47f5f77f644a6416fe019fd3cbf2b396"	1.5658177692833	3.65912020029005	2.28721349548077	3.79508134508714	2.41919096700323	3.85338191707508	2.78021743142393	4.14275356714815	3.02396799514641	1.63946123960821
"47fc4fe5e358cd755988e432384584f6"	1.33454306712969	3.65361956652449	2.08179377301329	3.36669564991444	1.15993501969077	3.22404814532646	1.69048485415733	2.98914125040312	1.68258651024968	0.553533327219064
"481930910055bdd76b24822d80f2a46e"	1.50273427296696	2.20668854130733	1.6040675176441	2.05244797141556	2.98985664581109	4.63175649708201	3.53641437369879	4.76422588793029	3.51337987462733	1.68522622916065
"482171fb6e6f45e9c14e690a2f28bd4a"	2.70953043834364	3.25208697827383	2.77717195317259	3.66555913699527	2.30831892312662	3.10522687708264	2.21503240588616	3.60520494902413	3.1836346038223	2.07890990038364
