"sample_002Cb"	"sample_002Co"	"sample_032Ab"	"sample_032Ao"	"sample_032Bb"	"sample_032Bo"	"sample_040Bb"	"sample_040Bo"	"sample_040Db"	"sample_040Do"	"sample_18_0_14"	"sample_18_0_17"
"13fb4cbde3abbdfa962a0fac7f5c757e"	2.70488707034133	3.52072399270346	2.96967301127321	3.57126080806984	2.60792381530808	3.27187635110577	3.68530003620969	4.11441968592844	3.65403543258257	4.06312607891991	3.63729286596574	3.25369966243526
"14169d1a89aa703d1532b2edc813cdf2"	3.2334312192894	4.6465925698386	3.67897155761042	5.17438844229935	4.42950723936353	4.5792190800771	3.39699857901482	5.18123902003992	3.08075333785138	5.53643307366419	6.04703808068844	4.83998219528977
"141f970880bec5cb391bdfbd6a5fe33e"	3.26159575476912	5.03447881134784	3.78733377682566	5.60789808869374	3.91845978484366	5.24826924398061	3.56865343680641	5.31814548371543	3.60879945407838	5.76099862756996	5.81273373586411	4.4636596156538
"142d0e641de52341a720337f9b5f3df4"	2.52241756874256	4.24615443306388	2.60792381530808	4.21428386405734	2.45094294100819	3.52668720654393	3.89207536761845	4.80545608015099	3.22611356909151	4.65926719628835	4.24041410601972	4.19263212340605
"1446b0dcb8d9da9bea66b88ec7cae135"	2.27509240885974	4.6268363209728	2.71831995288228	4.83293857025647	2.40638179653484	3.79531908481763	2.40575521148256	4.49079919767198	2.1240204700778	4.62825760851092	4.72744887879504	3.30697827308975
"14483bcc9a784ab102b3bc15b05374d2"	2.77453008657199	3.83976518837376	3.43707552747683	4.31536695881073	3.23276669840663	3.12476912459179	1.78212956627787	2.81713560628903	1.67266260554005	2.77541650524023	3.1144097422338	2.45934176688799
"1449b8215c4c383cabf947c26adb8356"	2.59224174714391	3.03165961499575	2.95705090009732	3.11693645192714	2.44226018267592	3.00058576543431	3.7546472586562	3.38977364012003	3.87383348238081	3.36059697153471	3.70555831668836	3.9649946550318
"145a61aeb1a3e0cc63e1f8ac196bad31"	0.409144995675686	2.65639796510985	0.936207862418509	2.87637954407261	0.909422398782956	2.38798606564507	0.262825696452914	1.94523849497477	0.569962079989567	2.4102639192919	2.9454542530751	1.50563174370851
"1460013c5a123d20bfcf1cb62c5a7faa"	2.98223456758874	3.69033394905243	3.51058876824285	3.99439961984372	2.68661291425886	3.43121158306561	2.73947780620522	4.05084537610925	2.17841545634916	4.05200753172532	3.05038616480504	3.51497537077899
"14664303a4697fda70e7a965781d7d69"	1.32536638079492	3.62701394396393	1.03670426030437	3.82222308223681	1.18628275396687	2.82475360231115	1.24941451152247	2.77758248263696	1.00678935468126	3.51993107641007	2.44272087852462	1.55267706661234
"1467fd91c234eee8ec4d68dacf35bd24"	0.723488686118054	3.05181936929313	0.786829217476855	3.01531433731214	0.817055860533595	1.87338200523845	1.36246262786655	2.78996807263349	1.67246904803673	2.75446930255453	3.2759175652354	1.85537569017753
"147e9ea6f709f2e40df8ce9927b429e7"	3.53605683369193	4.27211541915914	4.23426063764569	4.57714164060606	3.83649939788916	4.50175768283238	3.27717869467962	4.09213378692494	3.23469799161233	4.21902229326516	4.35375446686316	4.00138461844817
"1484d083f793bce6e0c4bcfd5741fcb5"	1.6907114181692	4.3008580914377	1.82376379822168	4.56075327235315	2.09864309017924	3.79626425265341	1.61008700453117	4.31413529541847	1.86958935380325	3.99947549775264	3.85249974338724	2.36547261508147
"148d575d3eea8ab9133bec7f6cd916ac"	3.65048874641081	3.88440053348849	3.92944947857139	4.33763293064489	3.83468045072497	4.75249706800288	3.2670448437859	3.52878992417507	3.18205000167527	3.52141301171573	4.01654156674187	3.53902702356403
"148d97f31ee7b280d89ad91c8059831e"	4.46269649564567	4.12877378243403	3.75276512938151	4.15686669243419	4.22911967069467	4.19947749198422	2.96888509154501	2.9196608366027	2.86503685574868	3.41417941588532	2.59461270987606	3.08687012492533
"14992161c92418225a25a5e77bb5327a"	4.55683404123624	4.16160436169582	4.35725703537011	3.0924073396589	4.86710244946428	4.50455679598961	4.12343885530147	3.62450625264365	3.62450625264365	2.69310575371639	2.53023049575166	3.93672147165992
"14a25e3a286d4781b2faef18e965a7ab"	3.09010997327933	4.08891622207362	2.80149306279517	4.30836261588136	3.12254499637917	3.84446369162048	3.24140210016403	3.99641816853585	3.50574178178164	3.95383459525827	3.70990012436578	2.69444788799068
"14a32a7a96bbf6a74fc3c79d6d2df74a"	5.33029046077772	1.93608374195185	2.93804547896905	0.484576305137266	4.56808919559444	2.3174828680074	4.28486712090514	1.24461558278795	3.8159965691734	2.00320823568025	0.372184053539502	3.96086650150874
"14a45c1c21679abd6da20ecdcb7a5d40"	2.25408851572376	3.98045552261261	2.48099484196794	4.37840785729018	2.56219248385221	4.17516621259483	1.82222091789199	3.1417831210464	1.87195646895109	2.71237091969106	3.58333441979897	2.63079482147817
"14a7dc86b921f6c584ed90d898407f9a"	0.763544132531055	4.80394054969034	1.01861444109945	4.4687021198415	0.505122793496932	3.40569986359393	0.72313105714033	3.13335923897501	0.870911865269631	2.71520498125826	3.79614086144324	1.79492906423433
"14aecdd921afbba2773852a14890c3d9"	1.52313002648152	3.52998002466294	2.50251600573926	3.86366991480803	2.10338562828827	3.62803610762232	1.65973664117636	2.80138807453631	1.55328009808302	2.790721712958	3.49155761703189	2.50407968736799
"14c9b5fac0345b4600fee1cf9c8310a3"	1.75246980703118	5.15872083524171	3.36168882975394	5.28462631029748	3.37388521018806	4.27914393558045	1.55620589783716	4.33642631503656	2.29769314691362	4.43813401025547	5.21900410110015	3.7647009573344
"14d24619fa9832bc07f1e5ffb9691077"	2.83568980450693	4.81929310950129	3.2340952988774	4.78173244817118	2.88770743395743	4.42910541860051	3.62673007669827	4.00929489618235	2.81828481900126	3.65692428287238	3.30575419301255	3.20194937739848
"14d625418d7f20a6a835fdff7dccb88d"	1.43389518328138	3.26401356516021	1.44965543360655	3.72000493658116	1.57889366625197	2.69406913026433	1.4981934536173	2.83313098772385	0.812040710500356	2.52221849092174	3.3524167174476	2.37361189464198
"14d96dd4eaa9f197306847f520818ee0"	1.77271085759061	0.363340877157099	1.04858485940179	0.198082530869998	1.78974009833708	1.52371944473148	0.0954919814592207	0	0.325050108920519	0.223543471335537	0	0.766537037787997
"14dc56114e96fe04da0b65dfe6dcc1e7"	3.75039109417805	4.71213756494931	2.89705029562199	5.01610193143616	3.72349095538242	4.67480681155425	2.04943326343909	3.08991454478125	2.0853490578943	3.66678976348107	3.81305092905713	3.0280009928842
"14e088e1feb3c15af9208074c009a5ae"	5.13925401260711	5.2648721021368	5.71157348906405	5.3880002564505	5.25989385794275	6.16579876696907	5.43067676014993	5.88897573748586	4.76272933608946	5.27498732523565	6.01737763412854	5.85763711066681
"14ee905c127d0ffd9ed656327b5d6182"	3.35759008818448	4.42143998552133	3.78847844652662	4.77549867086996	3.20102536924435	4.30290600279943	2.96974244494262	3.94870588562121	2.68857512015687	3.53611281605884	4.68349326209628	3.74397588241102
"14fc4aff68a121a8161f620973bb6723"	3.40413450191725	3.94175939007826	3.72500681442126	3.7031586067112	3.55526559658954	4.23635386371917	2.92009410013747	3.47274212494358	3.48376262544939	3.95172968510032	3.99339569742106	3.37175186315614
"152ed55a666553dc894d45a31f909727"	2.40638179653484	3.72714675618451	2.17880203062392	3.99172203558979	3.25641554902774	4.61888971142492	2.46851469951473	3.64826577122864	1.72440810687036	3.48112315942273	3.71552138506036	2.90787872385464
"15349d695f609f87393c53f3f94bda17"	2.82874425489024	4.66802535358076	2.33394838267326	4.89182244085973	2.85624161687754	4.13768831842691	3.24646375417614	5.14763807115446	3.47182979725072	5.24073168497164	5.35416258519115	4.0362033126161
"1545e67459fe1d6bdb0406022ffc60e5"	3.42355063777838	5.18604897269105	3.81269372115082	5.09589827689854	3.35638830307457	5.20117861560678	3.1320192058548	4.4932598778426	3.19699817250761	4.48057893830822	4.27517524583556	3.50265316021705
"157ab2c6d7219b628daf4f2e1e41b5c7"	4.61071188238466	4.0199504516988	3.73038517484015	3.29587734666646	3.5316295307558	4.32945219101759	4.99388986879208	4.75801057919321	5.12694168449291	5.92980720471918	2.59336486262397	4.34295960970997
"1593801f545c7a3857b041b886d783f6"	2.8752834289476	1.67765209105625	3.64433151350973	1.80524670146858	3.36499846649143	2.54379909759635	1.57951970725998	1.656057395667	1.75964770743654	1.77820859354661	1.82297403356016	1.97735186991432
"15a48dfbe549b8df3f1583f7c3a5671e"	2.64771495267318	2.89084525447743	2.77424099051815	3.18867634813812	2.55743142103465	2.57329530259586	2.35200941184804	2.57439228403341	2.29351613576913	2.57280304709248	2.95308704764296	3.18767822793498
"15ad48b99fe6a81865172a6d77a6fd71"	1.96955217512968	3.47430706521539	2.12593597744211	4.18624353653559	1.88624082080065	3.12031591039146	2.33556522028864	3.59834186734775	2.20085132605857	3.24190461504902	4.29516615538953	3.26449525327795
"15b50ae746bc759c7e98947a33985b48"	2.35216459573207	3.27733702301428	2.17132260178216	3.33360045604748	2.10255793014206	3.02031019891509	3.30037226106835	3.89467682366498	3.40248762999962	3.8563648070825	4.17984109615809	3.69413282640928
"16157f920f9710dea7093941a9cb5872"	1.79255032308735	4.00347834669841	2.06157755151178	3.83468045072497	2.05079795300256	2.99612859500827	1.64103786756271	3.44285381071143	1.71171799536151	3.35884637890767	3.30517083637949	2.53319094597705
"161c3678948b5d3bc81429ef693fc62c"	2.35839063687805	4.7350283908728	2.08547581229802	4.69905149419666	2.12357477082471	3.86660697585902	2.8142883315435	4.59793910462259	3.34714238253941	4.62384178175232	4.89783084468693	3.5863870437294
"1625b56d4a8690c76b2815dc46a24111"	1.89387748365601	3.37273003789638	2.60668133781906	3.63415892504014	2.10767410077193	3.12402829802349	1.69724730425851	2.94369659840687	1.34955257289178	3.23008476927552	2.89225886507771	2.2100530505899
"1626a2b3aed7c25afc3ca12a8649cb6e"	4.04061083626201	4.80835109912506	4.31694181767723	4.92602191234371	4.14971783549819	5.0848538620388	4.01141393853044	4.68302989727329	3.5896197351377	4.86784901635916	4.84839789359293	4.32830935216789
"163fcfb6ff0b855121058e06415781ae"	4.45057594947077	5.31565847168474	3.90903953931583	5.3164034528028	4.25456421707936	4.13418601216561	3.58546149491545	4.53904640899616	3.51398127574022	4.22661036265591	4.92706091295465	5.00861191511161
"1677062cfee81755b2d2788b7150e18a"	3.29587734666646	4.30153718451745	3.16966049632921	4.59039748497635	3.39727683970458	4.34880049709612	5.23993532202438	4.80203300431604	5.14423451775354	4.6482909762516	4.48196020104521	5.06056385766219
"16774da6fb0d2dce1ff48d750f87320b"	3.17601266525379	4.822010006474	3.31992521295549	4.87665295028472	3.31503924056323	5.45040696237161	3.86967901993368	5.34981006605306	3.42293278047442	4.59084912740515	5.90930528862022	4.7883613645514
"1687b973cd7f7de774a7d6d032f26e74"	4.51364634494753	2.85914341163017	3.96395425028202	2.88676832889265	4.57297376939812	2.89238977588304	5.09215076287839	3.75809996635543	5.30088855819992	3.63513579160399	2.32745329992293	3.98970970913342
"168c5c3fa431ec41a890cb809c93ee21"	4.25504264665387	3.86197762680656	2.68554286738307	2.46822587942158	2.69355349646921	3.13801100268445	3.31539542922902	2.3127838964529	3.66921439081606	1.95875431756968	1.43810887477723	2.60781667490288
"16c815b349357d3bfe0d315b96dcad97"	3.9124141089372	5.19281501305392	3.43000583773949	5.0548913534605	3.58724352135542	5.20750018758171	3.22012704176976	4.59152653321029	3.27212460604458	4.53690312246737	4.09241269737227	3.47803495838674
"16cd7482e34e809b7f5be59106d5e760"	4.53487351502863	4.22984712132997	5.30031298203623	4.34275002523127	4.83094273172533	4.22887200845759	3.89581638474307	4.00443444247976	3.90157056854084	4.09908331656927	4.52828374206952	4.99637746594956
"16f2af3a81db35a705a0c59019da4a9f"	1.83513743771273	1.45787820428917	1.62362748723343	1.08008668665338	2.0640888201371	3.12914690114859	2.26528812824965	1.77661198989784	1.89631466069939	1.11648495020274	1.85276049078545	2.76504156395288
"16fe74dc6ff57d97af7cd2bc21d198b1"	3.16611400008595	2.29566419876048	6.36445132992832	4.55453227678874	5.80616219114304	5.49325798369601	4.47361398424624	5.05280230367808	4.20690956313925	4.51228596117395	4.45457633978848	6.20608023937612
"170abb4f68ef6e96f27de983ae45c497"	2.73449404802764	3.97825770507976	3.0378245553831	3.99243646793887	3.0053888307566	3.8821275692634	2.82226539810348	4.10515920591793	2.91514566799481	4.10708472723939	4.05779813663868	3.05904504376574
"170cb39fed91aa4ea960899acc0b5e70"	2.91365058022799	4.55222520199616	3.28394885313138	4.8981281538953	3.17389975578182	4.31739132218551	2.87544986707092	4.23921084655487	2.38135930415827	4.17198592744087	4.21877655559844	3.10649517003826
"171307786d8d0fd1739f404e1df89b2c"	3.65963976045183	3.23475893775635	3.27187635110577	3.24859457548237	4.15792144926278	4.01964786552204	5.57566421408443	5.42576378320055	5.95886593933556	4.17814788222854	4.41880446256505	3.35300104114455
"171356ccdea8ac8c8a6b987651776ea5"	0.725242823295819	2.8903306832155	0.791240249582231	3.49625438469757	0.940593469599627	2.43831067880164	0.468654153548312	2.63526643454644	1.00745556625468	3.22904109314571	3.476976737327	1.96614785846166
"172e616f520ca466981a4e39e9280343"	5.90766510632414	6.7263290069012	6.07468152989689	6.65542561409433	5.82230711377527	6.90090187698055	4.49136074513666	5.9651008077127	4.7631572119061	5.66275004132859	5.15083656024445	4.59000172434022
"1748c666ad86c44ce25d527be134c5ab"	3.59096732467267	2.39261682079516	4.29696087737453	3.11808184447667	3.54046462198228	3.68997303094077	3.43860555572256	3.09370708189851	2.6851636233154	2.43689743060164	2.65744438964235	4.0817590289376
"17644a90de9f1e539303e390565a6162"	3.79190461495225	5.45653936444384	4.15422492283114	5.81750598677075	3.68279347203789	4.88789283580849	4.85804106903127	5.92182691423565	4.420211956225	5.02135958279251	5.88642842327388	5.3037993131839
"177b2f6fc196e1b6ac08207cfdb8a3ba"	2.31533667813439	3.86491646520821	2.45600667336257	4.19439736512856	3.24524961839693	3.2176057049858	1.24461558278795	2.84969442883728	1.46014872969037	3.11912178573089	3.35183205211683	2.31433578242671
"177edaa0aba49369ee4f361b768ff86f"	0.88885170132824	2.29905205917365	0.755660370848932	1.18112394597562	1.35622708712849	2.05079795300256	0.797101708279795	2.40876327427221	0.819427346470275	1.76238215051738	1.6661773496267	1.1273617019541
"17931a1b4123b5bbe6e2ff27a7cff2fb"	5.38011240414814	3.33863603351811	4.63880202196043	3.67171228793726	3.59791229970704	3.93275598412694	4.40052939790486	3.60108049433511	4.41840195738671	3.77394644200366	4.31120307063428	4.12073167329801
"179328c23f6555a75b82d96c2888abae"	2.72806349020137	3.64518468687822	2.5269888481446	3.81777730414432	2.57195717224069	3.62579735406759	2.85455699747169	3.3423626638076	2.92604682002927	3.31693992639326	3.42483417462234	2.65839213546897
"17b0a1d03e61b6e224acdadf83a08f68"	1.66664206025684	3.78138218490444	1.57557262215765	3.87697609212357	1.3203036043454	2.69989818125133	1.77735630924771	3.24059796331397	1.6824865776773	3.31789388325275	4.01280649144147	2.6011906894234
"17bdd1dfc86371f1de965905ca3b45a4"	3.55934366840989	5.03480783651423	2.6693264897564	4.79561796872274	3.76455149354791	5.12442616424605	1.71843580480921	3.45245117526956	0.677322630212974	3.40922176666244	4.04179258128404	3.07768085620116
"17c0e416a8e8ce4795f1c5d30abb9543"	0.310127196423685	0.0990412654349989	0.320127148552941	0.0404465576026487	0.49444862048751	0.0850236847717757	0.249902320614901	0.249902320614901	0.642800806123207	0	0	1.11100188631403
"17c780e93e13aac62022a6e0f16cd6d5"	2.40789960759384	2.58150198827051	2.52106410222728	1.14959940285395	2.68554286738307	2.53317985496033	2.83116418714401	2.19342849242546	2.55648284827722	2.7786204944715	0.182654834584075	2.4354362543137
"17ceb2c5e1a4e26d09fcbe8ef117cd03"	3.05500068201105	4.13121291137645	3.00951406685275	4.32209896055797	3.25446603262797	3.97540714802712	3.00208217038071	4.09029659670294	3.15817193292522	4.05892829643372	3.83358835353609	3.32498788874125
"17d8829ef01750e39e3ee36d46122ab5"	5.17305235307207	1.1549229914507	4.24252847625468	0.386505165653359	4.70895277337164	4.68091791728737	5.27267694242619	1.3142880251348	5.71797692180659	1.6143657506704	0.196470979898374	5.34168763146758
"17e1ef1c864c97b33c373991cc37fba7"	2.72275777914782	1.21168498883276	1.57733364123355	0.264913320554078	2.31582130654555	2.06157755151178	3.31003193391004	2.09361561323572	3.05511848179396	0.869660233945842	0.766537037787997	4.28279452414362
"1819e89b69f73b58fb03671e0ce9ee9e"	2.2231150124857	4.92614799684098	3.31376845184609	4.96228776685239	2.96026189084427	4.73155937646561	3.2847122533595	5.22871913329519	3.00095859252557	4.51557912082593	4.58114590001772	3.52633699492758
"183ba2df6ee01cffded96e71e8b71b73"	2.44948912201479	2.84062154135723	2.18260906699113	2.83667809955862	2.53317985496033	2.22173159004817	2.20638251512099	3.62939215405186	2.77965742995465	3.40811672105784	4.02343735957192	2.98589403641809
"1840e41961cc8d86ec11e224644d9d41"	2.64330010202805	0.655863190746688	3.01861373480438	0.170047369543551	3.24400393286058	0.698661946247969	2.77040843917942	2.17679586332703	2.90535027898775	2.42942084730784	1.79504034814563	2.86259574707526
"18416488514f54b3c3e7c8bc9ab33ab4"	2.84062154135723	3.53458324286416	2.89051946920853	3.52569580373818	2.89983621715749	3.47064567387379	2.63613878910188	3.58314386812603	3.1638661596371	3.87593147128354	3.33115038335012	3.0416516542984
"184938892d6c991cb54cd2c36b09af80"	1.77927611599309	3.51884589587424	2.13375427075828	3.92194483718477	1.63606672412739	2.65685830794012	1.77912583639214	3.13671558808668	1.56396712563649	2.82159721671034	3.36610193839477	2.51074833590019
"186931786b0955d50a6b49075d8d6934"	3.40904930778283	4.47716477695333	3.77155720240119	4.56546261193727	3.02844710969458	4.05502775378515	3.44420926741228	4.14683676597861	3.58554750046044	4.48895258976266	4.5137376982233	3.89213885239941
"187a9f6ecd00b5c8e8e0750956aec12e"	3.84806296227325	1.57034899859491	2.6797814450598	1.92631192372477	2.88111510250564	2.76502474989187	4.32145755818978	1.92351845874041	4.57857669286854	1.77094432951413	1.75374602702984	4.01744371927403
"18820df6f47bf44d47d2d3acc7d12f03"	2.47976460697398	1.36494288723124	2.18562480526053	1.62717401442804	1.93022859326215	1.42445768731011	4.30174754489763	4.15431799166664	4.3850408373972	4.4377392121293	3.47079184993125	4.39703962366901
"1891345ebcac2b2f8b281d4b53eb579c"	0.225353108443966	4.11950522786018	1.16548589387359	4.57887313973211	0.88885170132824	2.7435726095906	1.23331287553768	4.16035837274164	0.848337838897974	4.78882666425475	4.72733277054941	3.13576782426758
"18989db925f8bfe70ca237ca4d293f38"	1.73181057738802	2.90261439889168	2.7532830614353	3.423984505164	1.79255032308735	2.77767855951345	2.68743924719809	3.99187061714863	2.24956399101679	4.18274455796761	4.28048658949369	3.69332455997614
"18bd2a62eb401222edc22f745a910e39"	2.67746754957248	4.50530190480511	2.91181965408858	4.50044874385705	2.89425659103968	3.21058603934618	2.46141623093973	3.64608937835836	2.47415741656397	3.81783319777249	3.17159971394148	2.51007882216794
"18c60535f5625ecc668ec6757a92934c"	2.9163906991957	3.93900838274551	2.47392111246013	3.72186185516674	2.73595430174653	3.06212184606341	6.51118633242449	4.94885066639974	6.45596100845402	4.63411520767187	4.36592011833624	5.64141262247748
"18c74ad01ebab4f5cd361aad23caef2f"	1.83378266202071	3.13508347941454	2.19956361742562	3.11509530480414	1.78409584520015	3.01366054730734	1.03661320384269	2.45770988411605	0.925746792428801	2.67813122593485	2.24548586930585	1.6444943913987
"18cc80c3971fffe8ce50de790d80bb14"	4.38513139567952	0.287550849709035	5.24165134611225	0.0778647164702364	4.32950226429395	0.660853886275683	4.56875305911149	4.16422970218578	4.26112232666107	4.22123121907238	4.61230169621155	4.62121576440656
"18d5867703bc0bd897b6b5edc5db418a"	4.43391664411659	4.11291060827328	3.20239678832033	4.22887420226517	3.60846845571303	3.73159688316268	3.27780687873325	2.74042542775389	3.30771380619752	2.96268013275017	2.84487860888977	3.33379066916337
"18e21ddbeef4aae34ff362b9de6adbee"	5.57811007419878	2.165465723729	4.79690702132983	1.77169170486085	6.04272498680605	3.52266916207563	5.32767294732325	1.40059517768802	4.83765752222479	1.69967768810564	0.536547141433898	4.66452566093259
"18ecd9b36a18d8b82ccc928f12fafe1a"	1.59458474831205	3.78771547899657	2.34369910887191	3.60709786880194	2.04645336585286	3.27123690097389	1.1273617019541	3.25552014504645	0.406131552651325	2.71656055178701	3.23863531397904	1.77943381953742
"18ef1b1f5b6dc5615db54d5ba09650e0"	6.49414087840705	3.55549999280441	6.00030916540111	3.28836013291376	6.4555635077461	4.27305541381408	7.17893884650847	3.6500034815308	6.96526493668429	4.11447720041817	3.85987460870267	6.03055279956566
"18f3e69a19b9dbbde37fbad6cb99fd0d"	3.0951839243136	2.49727182277948	2.3869804615968	2.59343792724121	2.40483233673822	2.18585800986262	4.00292829199516	4.35184946061826	3.63363885872877	4.36475858308783	4.55063806539619	4.21699301942505
"191df5795160e703585d538e8493a68d"	4.14671472515203	0.42139802225574	4.95677481533775	0.223086344905761	4.98171547069112	1.05118197041436	5.53439096336893	0.812040710500356	5.27173414287831	1.28699875002431	0	5.61475379154486
"192135c690e9635ff966747a6a8eca1d"	3.85200725446223	4.76492615251665	3.61438605384619	4.71334815589156	4.19109934959343	4.85431245461521	3.9681556711461	4.56580442231549	4.06527613972475	4.451854657325	4.09491939697294	3.64040848899507
"192c2f9acc5d95d0250828acff7a56af"	2.23624185099367	4.79575724752171	2.76502474989187	4.98627721687602	2.4377818481323	3.8244327481924	3.51745629346867	5.05109306229416	3.3880141974319	4.56214994375746	5.5850481116314	4.43338611437114
"193338741e73cab025aa1e34630d66c5"	2.11988566481569	3.90734797448059	1.96247406399063	4.18007598152638	2.29056078994659	3.50768039708133	1.52034436924015	3.07150742661755	0.869660233945842	2.76923936941463	3.43215003404957	1.65027270687244
"1936f4c41099620bf64a1062b86f20ca"	1.56683829721528	3.09698629911097	2.10971974528433	3.46116864498837	2.12794464084053	2.90998536950866	2.31433578242671	3.44288620038174	1.40433072360599	3.31489847807579	3.26513326057746	2.53421255395657
"193ce03be040896e0fcf4f5eb3409718"	2.75220876707193	4.14945207903938	2.38798606564507	4.24228627769076	3.82956972632715	4.48003348201791	2.99429123575759	3.52682806236218	1.82353264640969	3.3524167174476	4.30828590277151	3.82222739241174
"194e5098d8826bcac6ac4f3859dac4df"	0.917056783770834	3.45985817528903	1.29432443468753	3.30925569125876	1.02759968384563	2.67902218533252	0.0954919814592207	2.30271508454478	0.883560907251236	2.61681172066794	2.95506651682798	1.43262913232537
"1960559df7d37d5263976dee172ff504"	4.37187040134855	5.24450304883741	3.7377200401411	4.96100881020583	3.92698664677074	4.27449857209344	3.86484603237356	4.50928620026414	3.74475558095779	4.56393547786614	4.21106217443035	4.32014374265194
"19723ce9e7f6cd28a41be239faff8e15"	1.55355276359921	3.21081733400459	1.32736621153766	2.9316200909036	1.74406622775589	3.1135559245684	4.04149918678669	4.52539402612086	4.24137567223747	4.41335692515561	5.10914278130377	4.19691167997431
"19847aed6328382f6bd224c15b134be3"	2.29735956366615	3.58817577299554	2.90814771414488	3.97667163300378	2.77347838886904	3.53997582606895	2.18969631091543	3.91431437822724	2.1398661434936	3.65606179757026	3.82259270520121	2.96027088527583
"19865bc1fac95387439dd2aec51ab544"	2.21439673272217	4.42749651900021	1.81475226396254	4.67244640620535	1.94576099507527	3.84410305101691	4.25300791248447	4.54213707975802	4.00811145641535	4.34821908658814	4.5744855292327	4.8717912815841
"1987d96fe8ba6ef78571b932a9c6fb7b"	3.09698629911097	3.26610652608808	4.60263557657777	2.90261439889168	3.64081129548576	3.45905038569995	3.98723436862202	5.05312246144638	3.77164307213593	4.88263599973103	4.12856239720828	4.12505965363239
"198d9fcdf0c822845cf70df1c8554a80"	1.82993958232063	6.65615608135465	2.95365326792372	6.8614521619644	2.58585883473972	5.11877417654115	1.0887639526133	6.81235873544857	2.72863030386378	7.20198598723578	6.98702106954911	5.27181988866777
"19cf0c2665ef20feed292a70b71a1922"	2.05943090775178	2.05943090775178	1.76119475789622	2.0551237463367	2.18640166478324	2.94516077124343	0.249902320614901	0.249902320614901	0.735008634654863	1.30527409245593	0.685770036220896	1.29617816917678
"19d462913745ef0d6fcb4edb4e9386bd"	0.739703900066698	2.0785868014935	1.6922729640379	3.11733604533779	1.35187629676415	2.11176121367666	2.24122960944923	2.88435550002236	1.83421397067856	2.8639675087501	3.03658086344372	2.48077592210138
"19e1d249735d50317370b5e1a0dfd5b1"	2.93267558728995	4.25910008285086	3.78542307745938	4.20099327779402	3.17460455509847	3.91711945643122	4.68163851316804	5.09675794295067	4.38732755991093	4.89533517345366	4.63070244597591	3.87835246155087
"19e3b2de7d630c6d02fd2f866d4671ef"	5.74365767871178	7.56687250669229	6.23873232902632	7.41900793495689	5.55613399849957	7.0582895775783	6.40711296222859	7.0977790970589	6.55749429299591	6.71434405854183	7.92169886264236	7.2048438463163
"19eb2894cc285543277305f8efb1da59"	3.11434727414266	3.75828272470899	3.83030143091268	4.17852813083884	3.53556587798426	3.97192154724169	1.45626342264493	2.20085132605857	1.67872140835235	2.43103987139067	2.95158182921862	2.46568135580287
"19eeb6a3d7b18a7dfa65c906a7f9f79a"	4.18162144007437	5.05618024268957	4.03436795748057	4.95256356919706	3.87709829602231	4.81233142585784	2.86883596286545	3.35007600232093	2.98589403641809	3.67019854745386	3.60698858130152	2.92505226536625
"19f49366fc3e43a1a4f6f0554d217e29"	3.27900404843799	3.22405995018882	3.00489231126783	3.35401669830244	3.52875456195553	3.19627147467111	6.63931894676757	6.48426096713225	6.60846529464849	6.3577838592565	6.86447484831598	7.22772059435407
"1a05aadfe9fa5de5a37bea2cbc1daba1"	3.66913755897352	5.01520771131251	3.78389188505001	5.11536205897647	3.93341597530206	5.10601082328041	4.53547170847689	5.09951209676368	3.7187682989728	5.32970265508728	4.17789189076223	3.92261075684803
"1a0f38118008e3886787102af40231a9"	2.8542209576879	6.39662403577065	2.87255572553719	6.51826373630644	3.07938729483959	4.74669963338114	2.71174473603241	5.85594359406408	3.19324461490138	6.02850426415892	5.72552286300307	4.45945573748793
"1a53241933dba7704e5a3639da3e1132"	3.29961486850511	4.82431357932766	3.70376437201958	4.87085608923877	3.2321017356422	4.42749651900021	4.09603147192286	4.23099005931945	3.88386424267379	4.08850085430518	4.61511655643738	3.75809996635543
"1a6843ec4b6bdbf680b93fff116bc178"	3.81519341991135	3.59328767966556	3.18859721963063	2.92275526162359	3.14456676172781	4.15343102913556	2.87544986707092	4.14932505054756	2.90878998508679	4.27306519903422	3.84104888685243	3.44661679185302
"1a9bf761f3ed66c2176815e4495f961a"	1.37344338997425	2.61657819939287	2.4710775503953	2.79327392563734	1.95056472824645	2.96360105047324	2.22460192966896	2.93397388426604	2.0853490578943	2.75020890183252	2.58206360809514	2.59086448701377
"1aaa466c9c94cba8b8fef6d36000bcc9"	3.08228132467833	3.86994718896393	3.05071199067341	3.83610863917455	2.76206124446186	3.49293939612093	3.1590778006125	3.44785982326947	3.47091376489395	3.56448738010204	3.26322406937147	3.01113464952266
"1abea58dba9cb199588c9b86fcc6cb55"	3.68997303094077	1.96483900536905	3.07231926326012	2.24520499576062	3.79872193573983	4.29236353132716	3.21141606995435	2.31927503777921	2.75340590282301	2.57699953844492	1.73034495219318	4.08766060761568
"1ae2498f4865068092c0b81ba775f98b"	5.86091676480252	2.32903713249451	5.1720969095011	2.44365261750843	6.54615210696615	3.80324113248556	5.42605777373687	2.27391809297866	5.73122512356624	2.43689743060164	2.23000364741323	4.57771882153874
