"sample_002Cb"	"sample_002Co"	"sample_032Ab"	"sample_032Ao"	"sample_032Bb"	"sample_032Bo"	"sample_043Cb"	"sample_043Co"	"sample_056Ab"	"sample_056Ao"	"sample_40_2_1"	"sample_40_2_4"
"4c2c7c928d59616b5d470e0bd8f66cc2"	4.98374158520309	1.65433498453558	5.70906230512162	1.56331522737677	4.90676525231537	4.46327926394315	4.19731736468589	2.32912356843833	5.72124981171111	2.73445468801785	1.51166544718418	1.31062203386888
"4c59cc83c64c9379758d505c36ecce0e"	1.23524359883399	2.15790693641767	0.904403009211158	2.12982830147296	1.18921609465365	1.82818003186386	2.59432081261774	3.99224480206872	3.55932502591081	4.04282746949968	3.83049362985941	1.81612763730972
"4c5bd480278dfb751fc2f8a25d1e1715"	4.64740060581163	5.47046732171859	4.36221090604188	5.56681935275974	4.39932761831037	5.25401037417931	1.70091986482667	3.57618704234199	2.6498965863317	3.66083061255776	2.64081321571602	1.13282432547163
"4c5e663139611f23d63f50f9e75e3a55"	3.37330779084509	4.14465634591892	3.64301895428401	3.94912647881029	3.73843563434195	4.21527979485164	2.99698259158054	4.05879403103704	2.97690056476386	3.81093450725116	2.19465004384492	0.752971953170507
"4c67ebe554c4d49b81a415478b0ac27d"	0.554714654119703	0.363340877157099	0	0.155729432940473	0.251899701419608	0.929578457721076	0.494607823293157	1.03169333655148	0.746252781727041	1.50676112568547	0	0
"4c8a5fc0644c7ba5d84a527bd1985a68"	1.30272496281039	2.01099994678345	1.53829995618272	2.08489141411041	1.33870918316288	2.28885384949035	3.32155088992916	3.68823622228469	4.03065352187122	3.72832764139302	2.36332857833417	2.12410917225384
"4c99235aaeefe20f28378b332bab79d9"	1.42743342536823	3.11134954340959	1.39455514668301	3.70873261934874	1.4354868253082	3.32660468179052	1.05101204973036	3.52189755721935	1.60130501724975	3.41777874899707	1.5630993418328	0
"4ca063b0c080527a5ccd2209e38276fe"	2.29735956366615	4.64546022144321	2.68093638810363	4.8078008431063	2.6693264897564	4.16631969124401	0.317426466744389	2.59663512865989	1.11415177656153	2.86272496300548	1.5860480720823	0.174150694496803
"4ccae09157f6c16cb761e1460094aeff"	2.18260906699113	2.24520499576062	0.909422398782956	1.8524576569659	1.94576099507527	3.43707552747683	1.27040807537453	2.79727788833279	0.945000560433564	2.17108574272281	1.10528881881527	0.366338730588445
"4cd028ab3f9c7c9666fa81c051718959"	1.7107155243727	3.55405479701187	2.09738263347186	3.08086736224845	1.80648419308754	2.57510682603766	2.34031816169128	4.02964273886256	2.59517768906569	4.40522632853741	2.99199976640775	2.28832763677926
"4cd14a9f9fcecdf6131aa227d3fa987e"	1.5126428307084	2.51563184272877	2.03990088735083	2.1219065057861	1.26539738844013	1.96955217512968	1.88309935358744	2.96524141608389	2.01654194344079	3.00335281334246	2.37925822231717	1.18633008275309
"4cd5ea7ecf87edc53a328c749d5be99f"	1.31637123565227	3.56603475482454	1.7046057184674	4.15157615579175	1.36916702204679	3.2092258129148	0.639639330590146	2.47464880082265	0.577761581255031	2.86186025149328	2.71973783385332	0.477113916137753
"4cf62d7879c785a040c746ca5a5a56c0"	4.22961042686333	5.92262411667987	4.1867557865367	5.67686893605109	4.48003348201791	5.16509437779072	6.09491156244121	6.12500176471554	5.27629612404423	5.20849305332392	4.37221262190398	2.39623371135119
"4d16888af786e384628c95a510f790f7"	3.5731544399029	4.5222879414763	3.92712840230424	4.78215606667919	3.58163168649368	4.53556365482198	2.58276002413868	3.44789849527661	2.59601009882515	3.49007335018714	3.62750697373419	1.9751341890201
"4d340fca4861dd8c13563100bc1c433b"	1.66714156649247	2.77663016957867	2.52241756874256	3.33263845172324	2.26113894539744	3.29462839535699	2.1851008252021	3.1836346038223	1.89599365080974	2.81271761662162	1.85457791813921	0.384736412142731
"4d36bd1c8972840b16734818d87acec5"	2.98389751042585	4.98560307549784	3.05554538727265	5.02764382312287	3.62238384597137	5.13340236126066	2.1155741984219	4.79067603420719	2.97472480372646	4.62884461210982	3.82313043464797	1.3240162167382
"4d529b8e55c94e4d7c5f819f8478b18f"	1.11755016383183	1.92004973015057	1.75669984416387	2.01391301146151	1.11802706553788	1.60976723608363	2.52938818003171	4.78249271007998	2.49009168423384	4.5734598559697	5.71428700504775	2.42179981441021
"4d68d803494ba5f6d042d92a1b4bfc30"	3.33002795135385	4.7215967897399	3.66626751176821	5.09581485871329	3.32608063318873	4.47961624329389	1.6338397510465	3.64609916317395	1.8634407016102	3.62130756362654	1.80671408939547	0.35527296162064
"4d7e07272067159730f073f9283e5a04"	4.74402657934704	4.36457150135638	3.3756154704296	4.24856445393988	3.63504846882663	4.2638525553824	3.64721158110599	4.21426535568957	3.41319956641865	4.7525146215094	2.97108798229613	1.66928237117892
"4d9ade15d166385ebc981a78112bc711"	6.67422851058294	4.96231231138076	5.87342660537681	5.05333800747821	6.41855125502808	5.87120794795947	4.62522763375595	5.29694013860486	5.0071278033695	5.08303253568929	4.36825601592966	4.87457883426637
"4db165a2f04691120554bc1241da80e8"	2.65876107247071	3.47273953873538	3.29587734666646	4.14572405372791	2.78394592189966	3.3138140082177	1.38989487149609	2.25010614863285	2.03343333552431	2.63674952582631	0.585708952396034	0.669199203159963
"4db34344e9c9567abf6214b6c47b7831"	3.41071983220872	4.78046051486585	3.15396095558722	5.00520520447525	3.72592964030001	4.60364868909851	1.77589343337836	3.39381204373357	2.56501366308619	3.42668921950237	2.67470366778913	0.95263346144895
"4dbd2343f17f8eb30817d44a66d835b9"	5.02056107679334	4.65255663207278	5.44982785413303	4.86359497011344	5.61338520837102	5.07183577517196	3.62396630281125	4.56150016050845	4.90274268650881	4.6608218513636	3.40094871741443	3.1033134018256
"4dc1373965c8a71b1722e747cf847e09"	1.78692195396252	2.54647184873089	2.76396300245189	2.96880784230812	2.15954636280891	2.91365058022799	1.21626879780183	3.34888981869212	2.02783451387258	3.51549598335292	2.53391139410807	1.28151062353805
"4dc58caf67acaa7f8dbe94ea0036db42"	1.7107155243727	3.13654831234818	1.90647707049695	3.62432135945147	1.16548589387359	2.50879975586633	1.33903554883242	1.84563588282202	1.26157601922722	2.23956115762549	1.61704808150078	0.913484798923686
"4dd03415717c30233db6db58e790de45"	2.06707973318364	1.26062051767028	2.0901033877557	0.791312756022278	2.88114471691938	3.23303375132499	1.56347867915111	1.54544813311897	1.24839901485167	0.476777466450303	0.0139240876240779	1.62660314892447
"4de3f8d8049efbc7181f2dfebc573ac3"	0.111502912454782	5.73127519580128	1.52004085560835	6.82816120998855	0.731629159377735	3.53014939659045	0	3.66593577437352	0.304151946407675	4.19751997227459	3.91597000576394	0
"4de49da3785de8fa469dca3e4f990e61"	4.4955719148261	5.31200833111325	6.21832572547537	5.59720768132081	5.15435182993736	5.12432590199661	4.46766428832919	5.80878107282979	5.5157696653647	5.83995308896923	4.75288268226031	4.16050554770228
"4de9759be619d9baffa28b14dd55e36e"	2.99949179767864	4.21826164975964	3.2133009541131	4.40448988603537	2.85527247773575	3.32418094299161	3.44862464925586	4.77255944216732	3.79187619826382	4.67178991179102	4.42890895625896	2.45408758374754
"4df4503777820cadae295b178409c696"	4.46327926394315	6.20446354196845	3.59143182659493	6.08374975401891	4.42164246206694	5.7885661385234	3.73003480906343	5.47728617582677	4.87262195635387	6.22305006057588	5.15102956404642	2.95936046641149
"4df56d8c70459be86ec909b1d2c8a3e0"	1.58771997610404	2.83271904544019	2.05727964599738	3.32175131540717	1.83647196592074	2.48801888508895	0.689773075393654	2.57468719632336	1.49877969112081	2.39629481254959	1.73128272057218	0.47080181992322
"4e192d345c2b3d6bf42379d5ae5bd321"	2.51440561140452	4.17063947004187	2.10708808839541	4.59245586267271	2.56319376654123	4.21903526838652	2.3237939311454	3.44964393152579	1.93692114668161	3.83584213202655	2.86981635931463	1.12364778633254
"4e23ebebbde5d3f326222fe358b0d549"	4.81287919521611	2.28714399040575	3.77078120960982	2.75863728951835	4.22271782663025	2.63969798149687	4.54804166817184	3.52433506298826	5.46394133716234	3.69249558303165	2.4841803027285	3.28336290718282
"4e3d6d46ed5a7c60bba7465bfad6e042"	3.05738004236522	3.98516533864548	3.73963763285264	4.76636141998814	3.07309938963793	4.2150309051262	1.79497213641527	3.0068743692208	2.00703306686974	2.91719597234695	3.48763100845294	1.70091986482667
"4e6c52a3534ebaca064fceeb7676c31a"	0.501723930334906	3.54508709355852	1.09108551378725	4.18358023056558	0.587383552737961	2.52377921319344	1.87531796162976	3.01655177773299	2.50754580985251	4.18167418416752	3.44925527425041	2.13439971778017
"4ea7cabe813919d78b43b125495d518a"	3.86197762680656	4.34443591136508	4.35054101142944	4.68357008961307	3.73963763285264	4.05415103337036	2.21658320629759	4.88977664859709	3.62510360207034	3.83271963437792	1.73910911409909	0.739488157441084
"4eb76570e2467be636b1cd951aaf5812"	3.05510475372507	4.2648420741205	3.45394561371166	4.62736235114478	3.23474625957237	4.57880276839249	1.6465501074261	3.76057818232418	2.41186819567182	4.18944011442861	2.76986536986141	0.972791922406282
"4ec7a2ef16186c2cba934372ed423f2d"	3.27951802770656	4.86658359853915	2.88582834108048	4.89548459579789	3.10758969851665	4.47659004708046	1.91502861381664	3.63790339887441	1.69832130277949	3.49714941603982	1.78786021032262	2.09478805424745
"4ec92081ebd5ded41535365d567aeace"	3.58401599460493	5.14226266297703	3.41599181043131	5.1965581526197	3.60003270813121	4.65783703401332	2.87082718129555	5.11871861883966	3.86663185495402	5.176769908051	3.70921716918731	1.70717757482257
"4ed05547a55c87565e5b764188cdfa9f"	4.97368765783439	4.4035117739428	3.94471348246785	4.15008822753927	5.71151320947344	5.74469186834644	4.80057745787422	4.42809859103406	3.69464053757888	4.02474390063281	3.18231837400102	5.69216061275389
"4ee16e598d6fbd729f8c30d52b22afb9"	1.63567467936311	2.89841026091997	2.57770956960588	3.29797005224081	2.31023848866481	3.21403399287653	1.40396334125998	3.05290440118879	2.53953679153618	2.89621338454499	1.78786021032262	0.947133757691183
"4eeb5263ba6e9ab5e4bba9a99cbaf1a4"	3.32053428436454	3.59514009492466	4.53158127602136	3.79645465554378	4.15316625778252	4.49988724509904	3.39285662741196	4.52396735396379	3.32564856686483	4.85881552780034	4.70489153137096	2.97399849678841
"4f0288eb94276e43f66051d007960d6b"	7.09049735817748	4.92025915719118	6.19824796019532	5.30976185781509	7.72488322464517	4.11291060827328	0.61242597252325	1.87400743245441	0.475710442984331	2.84933124792931	2.48645930433411	0.402579687336285
"4f2df5844b5e49f317feae529f4fa668"	5.34374574815817	5.42497473964277	4.7187777520471	5.47943514075304	4.9158225618777	4.47735628019784	4.53409428936702	5.20693630912281	4.86782229364014	5.15784357686969	3.93560417132211	3.92105572728811
"4f2e51bb10bf462a138c6fc7ca7e9713"	4.28496353064521	5.8255945679333	3.81110091426449	5.61584155668628	4.11263488643349	5.11374202589019	5.16290343734866	6.4121990556279	4.97188810401323	6.14492616029763	5.19020487879734	2.73922207058302
"4f31299561bdf7026b4775e96492745f"	2.85624161687754	5.23758285431887	3.69542871083608	5.56501410535713	3.09546230775918	5.02864811148752	2.29837323556231	5.06155379492414	2.38582140337777	4.78308796035052	3.22969045537412	0.890406199229213
"4f42a21d594a9967ba6f96fbeecef8dd"	2.13194990382348	3.86233187951454	2.81873760367199	4.16997185937875	2.30242848073099	3.92380320560324	2.24107440999131	4.3279919545408	2.50297501267873	4.3462103458861	3.30394597222354	1.16881101060287
"4f52020ee56eef50728012c021944f1c"	4.05765331261021	3.85308027593753	3.58163168649368	4.75336924428562	4.01783042321034	3.97477430543706	2.82964811381608	2.55401642555249	3.22461381109331	2.76103460475809	2.08068664122159	1.51617064446366
"4f54214f043644cceb88343681fff276"	3.22341673929303	4.14358749689137	2.19956361742562	4.2914415203945	2.18260906699113	3.41737416246869	3.0826718813016	3.69955444807793	3.71283054794477	3.83333514619948	3.06889058420765	1.77106633554874
"4f5e38d726bebd84ef0f5320ff24c09f"	2.67398663630311	4.23791664259108	2.19956361742562	4.17697788059492	2.31914167326172	3.91611302986334	4.06051147372	5.03063102692937	4.13193107220273	5.13164915833407	6.22028273914987	3.79379845731948
"4f776fa1a9ef4cfd0b058eaf0264c765"	3.9798258678017	4.86800979130937	4.92381882174785	4.89283403077375	4.19846569015616	4.85968328749932	2.91873286368179	4.32404445368975	3.46521079620539	4.25524432991794	4.22970056631357	2.32653108546956
"4f7ae28120cd0af87a7faf98ec370465"	2.87827645935483	3.77465516590034	3.25706454416049	3.78924083238099	2.63124222825053	3.41516096875065	2.55180239049925	3.30237761378535	2.91565671534088	3.4422763671574	2.75472161436681	1.95808318467244
"4f83d2514c42094e128eb3f0c59a0c79"	2.80145728244372	5.28310325541117	3.4702364702354	5.42219483463185	2.67294213812198	4.60038389037312	2.54513072080644	4.91470840816779	3.33480740541663	4.62717686297344	4.57243192983552	1.77106633554874
"4f9206e2ecedecd0b9dbb2a693c96216"	3.55420078047064	4.35794762256118	3.02352776319932	4.43819459176971	3.37218648531533	3.90650124188512	2.7766432237773	2.96803623644018	3.28574621359265	2.87581205179167	1.7542885027734	1.64850887387367
"4fa1f1d7a892afe748e01e1a867f8dea"	2.73823992892971	3.69248893743582	2.78867517169624	3.59307878995721	2.71577016994208	3.52769249089711	3.07516570425063	4.63899681138238	4.03076289986992	5.09762040257365	4.30805983699457	2.42082989389892
"4fad0ac22bd9b3ced4217c426e9f0c6d"	2.53108477662085	3.08452001935447	2.36969768930167	2.6856567413907	2.62004036399641	3.53963858150809	4.05065754730874	5.24664427899556	4.31420209381569	5.08813354276243	4.96833441489827	3.47362228587035
"4fc072ca684b139eba6d0f22df24c247"	3.56030228332667	6.00750707978658	4.19643901008239	5.70379628789413	3.73038517484015	5.49485135078811	4.31344096152043	6.42105199628953	4.41266603004878	6.09833547501871	5.36518126938865	2.35661559780081
"4fce37cd3062355fe829e3d5c4592134"	2.40789960759384	4.01144323647933	2.44072154105581	4.15316625778252	2.10562426301871	3.48572778914607	2.97545058352558	3.74089220587995	3.13782493248054	3.92190083860392	2.63266925495823	1.3240162167382
"4ffb07e73fa36bfcc4d1ef56715b021c"	4.1629164073121	5.24329647011858	3.51622812954325	4.24856445393988	3.10230205275785	5.29980015167861	3.64980242063824	3.51422685554322	3.31640506800201	2.64081321571602	2.65390730659842	2.77354226747099
"4ffd24ab4dfe3ff800ed1f72c64a940f"	1.65004063846595	2.96569460110062	2.56924140852672	3.62272270805618	2.16576228651325	3.14176267806483	1.52239482585082	3.78769858398224	2.36866670420551	3.66775274861297	1.88741595269871	0.779406066165602
"4ffef57534978c939e62701bdfaecf47"	1.8082786287557	3.38068013237063	2.49662988598997	3.29173806291971	1.8971076877501	3.01073014499013	2.63979105000156	3.46050902754116	2.9963724104377	3.42579561155511	3.22416007162692	2.37302009438034
"5010d1a5843048fbce9a6b90e72d7c10"	2.83172682797374	4.40654735444275	3.49752979638205	4.71531224582156	2.78394592189966	3.8686870619178	0.872740853392665	3.4997296981375	1.99743290282933	3.51549598335292	2.56719867200964	1.06164639150552
"505acf20f01d0b9b830a039734062ec9"	0.442171766235885	4.01570589065064	1.17072579701004	4.19542412767444	0.52525560893882	3.92247002479234	0.494607823293157	2.83550671227582	0	3.1597860271065	2.6498965863317	0.459308514860155
"506b47698edb049afa96ac4f600da9dd"	3.33263845172324	5.06876661413907	3.28458022860046	4.98788745953193	3.63593722202819	4.94575419339612	5.71845254110302	5.90302648015277	5.48114264228763	6.5507435883506	5.48303576113002	4.21992476525328
"507af827aaeb4de3f731bd1ea3a5e57a"	2.7597047035796	3.66050693396148	3.26610652608808	3.76063812059459	2.40789960759384	2.7093847768264	2.59835623552435	3.87992048968885	3.51802941711301	4.40990423079073	3.7093538900099	2.05552032211435
"508b9e7f853dc8047a84ca252c556ccc"	4.86098888258233	3.87220034474079	5.20185612352455	4.09089092193284	3.8166774609985	3.51822878676691	2.54065808355479	3.76818785378779	4.83027678526225	4.80997752373576	3.17356836902355	2.62959808887189
"5098fd03d5e29295ae4682679cee91c2"	2.33328553770343	3.87891516117198	2.24078220376341	3.7192803434329	1.96720723931142	3.08690755762813	0.890406199229213	3.49369865047013	1.88956728491722	3.31898128889735	2.0735606581326	0.577761581255031
"50a3ada5fc7ef5f56b0cd5590113d2bf"	6.4985906546061	2.67545162871382	5.54800342765742	3.14162707605232	5.26990121085282	2.85714431146926	4.16342207371487	3.57648627315285	4.64042054994532	3.21317800551919	2.4981383433332	2.53658677679709
"50b5a4ad9e35a7357c37d36d6ff0a423"	3.09850797144684	0.211810777326722	1.62490606139764	0.409144995675686	2.45818050012862	1.10595857186429	2.67077565693293	0	2.93245961753765	0.107734495536399	0	2.09303621394561
"50c39ba2d591e97085b173f6079f4f02"	2.22196988162004	4.76764693534049	2.67152846582085	4.8325479081167	2.46171712063387	4.64481275095839	3.00968271211002	5.35084874269597	2.6130573109562	5.23300101764754	4.19901511491021	1.20780594843333
"50cbdafa1b5d45a38f6de573c13639ac"	1.94645268133147	2.66120560307506	1.39346124924238	1.71314460707046	1.53512091417214	3.7224797526604	1.46821184875625	3.50615142472119	1.30876786014148	3.21495370339562	2.4626052281039	0.459308514860155
"50d5e33f6fd1547e6021dbcf820efdf9"	1.52738455141787	3.59328767966556	2.57382287113136	3.74602400396889	2.06157755151178	3.28458022860046	1.91502861381664	3.57658484196894	2.56172717179252	3.80081529486316	3.73445985344766	1.7163710109351
"50eedf54ae0bc01d96b57f0a020afdb4"	1.8921706593595	4.03469218475031	2.24844264486039	4.06038093362444	2.6809138272005	3.40869333575947	3.01038356724947	3.73071686092859	3.04684307629095	4.0673518994598	4.67005907698897	2.69891022515613
"511493f2ac8895483c69f435fff857ec"	3.78733377682566	4.16239179562315	3.95139711066241	4.38304790050436	3.78043810572794	4.3559606750991	2.26645540569437	3.01806072786954	2.94450497698854	3.13597288395802	2.69603618765349	1.87876404063897
"5126076155ada46fc02b61e7b01d6758"	3.93949691866812	3.90653411262095	3.62553442070996	3.58037791741638	3.8626259586809	3.88710676715167	7.00728413129731	5.49776190149163	6.03500655184419	4.22576014727022	3.30551187476476	6.03371246451681
"515f9dd8eb5dec254d25cfc3c44d9b7a"	3.81296322063308	5.11424856821621	3.8343162639266	5.18623934443568	4.11840914024167	4.32321656789997	3.00976465413286	4.0939435507287	3.39354290654974	4.06584979034311	4.38905362527833	2.71762234083971
"517ac6b22f7114cce59409ebde6f547c"	3.785749416851	4.1552312172967	4.03354583223917	4.26083850584653	3.54288787471969	3.99370032639137	2.91815453204858	4.50747619897294	3.42602026659087	4.34833501733177	3.10648595546819	2.54519793393523
"51847058be0f0accb06d274af543775f"	1.30473247318506	3.38145457991531	1.13898372829718	3.52068465814189	1.68546899845337	3.15490345800527	0.675642007222791	2.40995435590231	1.35826685007736	3.1604002228899	2.38581370044998	0.601295225001152
"5189adaa7fd34e36d6a18f57a42abc9e"	4.13337604272842	0.29044325687105	4.37247103752811	0	5.85533293971032	0.251899701419608	6.53917599153607	0.884552356086942	2.00512039295945	1.85901912845893	0.39436775968178	7.77567186717833
"51996915e348975fb38dfa0112f48da6"	2.61903718580693	3.75788961878469	2.26639433688126	4.05268812242698	2.20142983394828	3.2030817932062	1.55595211099544	2.75381649639764	2.67568326440583	3.13720796401498	2.90947588421672	1.00081531936429
"51a0b99e3bce077155f15a236f0f4f2d"	3.71531878420713	4.64481258906383	4.49481951798248	4.73518784141201	3.93341597530206	4.33785310555162	2.83300008602422	4.47222208607244	3.20807817954549	4.46896863738217	3.05156061156847	1.9896858570658
"51ae8482b9939d36c7da25e7ee41a138"	4.86710244946428	4.95494187721228	5.65717287183389	5.30441663811685	4.53266895310645	5.39437320464374	3.14764500819181	5.8589229815858	3.64758211225904	6.10825280814012	5.31135905284826	2.52938818003171
"51b7bf0834ed1a5d936f00bdef8433c1"	3.41958246877511	4.87214718771409	3.15683381152682	5.53866383157463	3.97033315798458	4.19719949653098	2.61929220875856	4.04345224006602	2.70272947109005	4.50936476357139	3.4340546215674	2.14430071452815
"51e660be09335f87a7e7bc20484f9072"	3.12055011330616	3.87322488918562	3.3709200310358	4.07095551727085	3.26759295251603	3.78286500873758	1.45833777496759	2.41419837927364	2.54735956005041	2.46139285461928	1.43829223223495	0
"51fbf5cff2112696ec1dbeb13af005ac"	3.0365683639749	4.41269448189181	3.55934366840989	4.70773684646463	3.28015220600808	3.72471104123905	3.77081138377557	4.55941847703478	4.24978185686258	4.58701725399603	3.76818785378779	1.94189925903633
"520b439fd1f717dca42b9203b68e1757"	1.78884834938794	3.58307580781935	1.76477092819154	3.84494613244637	1.93314763748408	2.41682098066526	3.1141083333368	4.06954070761123	2.8763845018364	3.97961712845575	3.66920395473666	2.82712674056247
"520dfd4b793c346dc7cc14e8f8786b9d"	2.87257488439696	3.43000583773949	3.13581616409828	3.62880498093798	2.79533505180561	3.42508199311076	3.10267476223239	4.5945183763562	4.04941895103911	4.46374100203778	3.67390588263627	2.10696575126891
"524838482095ef8c4c7d3e8862da9688"	1.26063192687406	3.00868270356625	0.655863190746688	1.36487228822927	1.20665590159901	2.36450506371901	3.22630889105759	2.37925822231717	2.64687795436662	2.80843982231043	3.29607946620415	1.30105559394695
"52496ccf1b3f52034b3033c9695e85bd"	4.27140984285743	3.37676731626992	4.35704109199618	3.3853641279687	4.41473515580488	3.79114425799683	3.37647331191035	1.28545029758679	3.21609504207308	1.40396334125998	1.47474081206481	3.2812276694703
"528a0b142aa378adc4c33e07cc02977e"	2.98767076674904	3.84048947348069	2.90906696394886	4.0573619240429	2.8096451960773	3.15467994368952	1.89171399883914	2.21503240588616	2.07890990038364	2.32235762179805	1.37562565229504	1.20354751390278
"52e02fd560d684e706cf84452c69aedf"	1.69845835323614	3.3398312454085	2.35655391995008	2.74248782684229	2.13991262229766	3.27506748266119	1.98578971105409	4.01640873213356	1.70091986482667	3.04345973039282	2.12240799520338	0.817791512484192
"52f556d3c4cd2be9e5c0b1c9762b7011"	2.12458390418866	3.74582809361091	2.65069155001848	3.73395233575562	2.14629136018002	3.08699803466024	1.84622739234916	3.08831249986127	1.99977884880411	3.13503298858086	3.02163708210536	1.33480755576016
"52fcbadd966d5cc5c378ccd1e3cbced8"	4.90201782104694	3.10909533327019	5.08297462216833	2.60916475096228	4.58971317958913	2.72607327207066	2.7717650080804	2.4626052281039	3.82250860758471	2.94000495285865	1.2120463255683	2.35121257726515
"5333dffca0917c2e09873f653e4fd41d"	5.26146861407053	5.70632071393299	4.79101085178139	5.25471470225485	4.7013288602646	6.13860850350849	5.53491895091477	6.2023651666467	5.14117835109025	5.43061988253787	5.79947801353351	4.87923815566345
"533557182fe2ad392acfb064bc4e8f01"	3.34815796720264	3.52072399270346	3.35934874921837	3.10230205275785	3.08703858492769	3.03575920009145	2.17545953910397	2.85615446672484	2.30831892312662	2.04821206338592	1.32022587017518	1.78786021032262
"53442186a23a2ffe3686f930b9ae0e69"	5.62475637034409	3.67171228793726	4.04740385175834	3.25706454416049	5.02322705080228	3.68533332402015	3.46920400696819	3.5297679773555	3.55609255571337	2.67861630972565	1.30105559394695	2.28688427775292
"5349eb5eb59ba61f1c270e8b696df621"	2.96967301127321	4.0062426089521	2.86779861292441	3.78809703552653	3.18929173950704	3.97223892255973	2.60435279763359	3.67750094395088	3.0307803744259	4.06760404698219	2.48968047102515	1.68750966053455
"534f72ca2ce0fb0bec6193848caac471"	1.63381306321861	1.58222101272328	2.18676118677378	1.70692057116842	1.99909434528719	1.4533726923929	0.782004517769665	2.04092713277588	1.22222160089113	2.28037859974182	2.20374069179692	0.215995742739086
"5357f4c956f37a6da60bb07c13d9c220"	1.23970098091927	0.625743561234925	0.784795328391803	0.032614766167166	1.26777477396037	0.891301729372515	2.55953016164734	2.79982894058361	2.84050119363802	2.68445671758145	1.74657502164243	0.817791512484192
"53588a308c04e70b4d798897504eaa81"	7.60980240675724	8.05539210657399	8.46734967338437	8.37212073388317	7.99134420224606	8.52312748362234	5.71433390534072	7.31992513197029	6.62516018588336	7.13942546857606	6.36265630167209	4.97719507047518
"535d04f415c1f13bf17f0693fbae7664"	1.74366806087191	3.18302362709127	1.71981080511546	3.5983735875926	1.04858485940179	2.57253726556527	0.947133757691183	2.39881993607458	0.936042769655413	3.28389600498946	2.17384358197755	0.836445471373309
"5382ef8edc1dc63a07510bb072adad48"	0.803940253441415	2.70321664287937	1.44395062023646	2.94605895905112	0.865744539576934	1.93525866543687	0.545325016698969	2.27818009903747	1.15546730463573	2.17222500930651	0.601416686030339	0.193331557022263
"53944c3a43dee9d250c60004ddde4c30"	5.32069695493971	4.42143998552133	4.98119950775461	3.06448434271706	5.33712178633249	4.88369266969274	4.61542408462128	3.16879602547663	4.94086492043281	2.34714106752593	1.9896858570658	4.420392944467
"53a60a53a3e472498eae26fbce2b2f54"	1.1549229914507	2.74140186606234	1.76696938522083	3.12846504736739	1.67348387478451	2.93357257410855	0.46825084401481	2.98411910094546	0.485899123826105	2.82121869500783	1.12362159907191	0
"5405cac3b03d4e3f11bd37a241acf150"	4.50455679598961	0.211810777326722	4.96839127508938	0.315337608319727	3.51020202939783	0.184163193273324	1.88741595269871	0	2.84050119363802	0	0	1.54993394994437
"540fb0c27f3a6c50b14f6e1e7497d8b7"	2.02457127049983	0.989427015582056	1.08423371068896	0.241410147436139	2.08279840036603	2.22262910932885	2.16082104774781	1.61986634679935	2.05552032211435	0.792365622240539	0	1.97005152960584
"5413c174428cc6276ab6b2a2ae6c6d1b"	5.34285971197264	3.46275440003434	4.45155887734071	3.59096732467267	4.95399123266031	3.58677706942275	4.51793469297725	3.40000009853801	6.71621671296097	3.84738835166998	3.13039606851889	3.97482137588137
"541931650da97307793eb5f4d4775ad3"	2.58658883367059	4.36863581399225	2.81470673656344	4.72522470210053	2.55828543352941	3.9601072824226	1.63486735040913	3.55943766308787	1.98522008071732	3.49196812610362	2.44215924664779	0.332748385227113
"5426563d80a2d9ba9ff942ebdfefe326"	1.59799954300047	4.75453096395802	1.52371944473148	4.74593138546128	1.48249096611511	3.1996520667949	3.54794032037083	4.39597964953411	3.36031097534528	4.43432138868331	5.25647798487327	2.46017900950083
"5436714170e13296f41da0372c510607"	2.82074696059567	4.04769815606058	2.52241756874256	4.23986106026333	2.15565033235393	3.2902447406582	3.71905823403251	3.47582412637298	3.45403414096134	3.28655723943801	3.25414524192266	2.11728703079972
"548fb3774057fe1c246aec7fdff9d086"	3.26094969466551	0.463598786963289	2.71720741223854	0	2.18070736049717	2.06798997203139	2.89542773266537	1.38278571300672	2.70748310700141	1.47798937772566	0.601416686030339	1.49726222616816
"54a63c30dbcf79b6e92bd01050027dce"	1.53260718483712	1.14958423262352	1.19402142558029	0.485600399533208	1.75598121895225	2.61677140402223	5.6130418325936	2.58450896880639	4.66270298362657	2.85123774765074	3.80525505535455	6.23192145751042
"54b3a01497681d28d8661888b3adf132"	4.52994753896895	4.14305264365776	4.90226824853864	4.08778606891219	4.92038211541381	4.38577965826224	4.16911900152296	4.20518557249648	4.74771746310575	4.16006182586967	4.03418323827497	3.23306062324043
"54c1a40db8a5b65215833fc51b031202"	0.839140968931187	3.56460471474591	1.96483900536905	3.76650245203425	1.36055903008755	3.41626817788785	1.36841395517194	4.31762003816721	1.10965674022481	3.84404572519662	3.12040428121492	0.403907228577095
"54c1bb31fd811a40fef3e8723faf89bd"	2.38063206854946	3.76815632797484	2.36478067790869	3.80682742150925	3.14605326427781	3.97539389282961	2.00228575042704	3.94932180150382	2.16653229834589	3.74607424877364	2.00167102084102	0.994727175860325
"54cf8900d040888aabb4f0c192f950c4"	2.61287834506405	4.14438924074654	3.39784058725997	4.52393423001021	2.75756873486673	3.85700486662351	0.725820061061578	2.30690415241424	1.37921209094587	2.43059573679027	1.93370800477224	0.239143664089196
