"sample_008Ab"	"sample_008Ao"	"sample_012Ab"	"sample_012Ao"	"sample_016Bb"	"sample_016Bo"	"sample_016Cb"	"sample_016Co"	"sample_024Bb"	"sample_024Bo"	"sample_028Ab"	"sample_028Ao"
"24e67178705229d9876a59bcee92fe6f"	0.469206436572077	2.78465994597313	0.426704611100583	2.0454102402077	2.35162246470041	3.88067030611497	2.38742262556175	4.15225998020284	0.586841774189014	2.9542816961002	1.93311072768121	3.86592394498871
"251f2e7a0a933abfcb43522aca063784"	3.44134586942765	4.45425822251912	2.82096421711245	3.77450654008137	3.08324623256145	4.13673315298941	2.91269919082914	3.66296164565253	3.23112983684292	4.77858149751895	2.64015701045886	3.63958119463594
"2533e1a1110f9d3f9ed99248e8825b2f"	4.40608026266927	5.22190896967593	4.74952538925735	4.95596574516679	3.09225463581929	3.91370927387885	3.45858744841434	3.8331097177156	4.47417260911088	5.07214278881079	3.35483361602066	3.79541876630667
"2587ec0f7d8df23e68cd8bc8627ef0d2"	1.63144301446195	2.93679457183743	1.19445717397681	1.42389958738432	3.16492151944491	2.65372121594513	3.31227111790109	2.78220570545959	0.974491713162854	3.48510905675798	2.946380146513	1.49940672838898
"25bd1a9617ab9fea5dd2e5ff15be546d"	3.09686380028925	2.92653132452232	3.15534625299242	2.99258575253764	0.790597341697268	2.48865619478339	0.754195242124879	2.58313174376579	2.65479422835101	2.8627743213843	0.946338734825867	1.85345050261764
"26110a863f9a41e5db43af11414b1697"	2.47667287655547	1.49887635426871	3.22070602827301	1.45115562666423	3.90568125899539	0.522832650051581	3.76267865002975	0.282552187060332	3.03320134660675	1.62186950184591	3.06555418795654	0.265431095391893
"261f8ea43eb20d12809e4fffd32f02e1"	3.16540458152335	1.43028612660394	2.90087529104026	0.928248946568821	4.71516586571096	3.0154320529148	4.93988161014934	3.16551478997816	3.18925935496391	1.08378118285415	4.02419154424726	3.59289281061861
"2625e052492f3a4eb7500421a054fddc"	2.04023477842925	3.4185065433781	1.92486160306754	3.60704488159237	0.790597341697268	1.83024834414023	0.941958868486204	2.3211461655663	1.77881775196992	3.57065263249913	1.12587557797577	2.18774388840624
"26755e00cb861de23808bb0e9480a69d"	3.48184129319182	5.08942500170837	3.29920544522451	5.51463783347263	3.17532440050762	4.37898081336594	4.01667267249297	5.05742248858115	3.19581618325468	5.52810360627456	3.59884319769502	4.05213584275421
"269a13c0cf7ee25a6efc24f73cf29b6d"	2.74603985418361	2.42472717740844	2.66925084013879	2.3717220558061	2.44079182665882	3.16349452279404	2.28399302667317	3.65309166771897	3.83298782823318	2.25237309869058	3.11921189724318	2.96338618393353
"26a33cc326301e47f87575c8e020c84b"	4.75915279454931	5.66319892392819	5.21679761024171	5.97838282832314	3.49303146623573	4.79017881270722	3.91717222541081	5.6919458203798	4.54600116988845	6.3557649109917	4.2349851764231	4.83357704576126
"271149b415c1a4db35c6ad23f7d20ffa"	3.31528249421718	5.05667660426087	3.32346482298289	4.70139812633952	2.7558206772051	5.16245450418334	2.58359246856729	5.1009724348064	3.41150787867081	4.8240679366335	2.95992468276292	4.87356939343599
"271fc721c5aaf89a818dc71201777b9a"	0.762780513574287	3.24884638698521	0.623167214912953	2.3639454440953	1.78216374382827	2.12251623696337	1.9508726724851	3.10265620643795	0.66508458344506	3.3225056637686	1.96832462860033	2.04838937492437
"2738d31b1e162504d464f4a3b7e3b06f"	3.39557946400582	4.62782135038668	2.13426111144394	3.72120505629997	2.79879421424101	3.29489245722775	2.70319731152519	3.08530722012274	3.3816570399661	4.67234007017629	2.9575546441996	2.64576457140898
"273c06971b2f88d7fdf19c38c6549d19"	1.95544738186539	2.5306799662579	2.26124525608323	2.91467703260828	4.24681614744439	4.1556190590985	4.1899687078855	4.3244414959763	1.72576833800757	3.00958315567355	4.1385301574895	4.33835771389789
"2780aed577ad83bd7d230c9cb2b15eaa"	2.1295267003152	3.53754029741556	1.95544738186539	3.52820954940985	2.45635910188971	3.35089499966749	2.19026653733426	3.73779527705464	1.83770193174762	3.34574421893708	2.50626036111286	3.6641164409205
"2790f41fdafdac06e7cb93427f401c86"	4.30874768737237	4.68121163343178	4.56390173920706	4.8572273539251	3.82565692416909	4.10932195656282	3.9525003918793	4.46043000583946	3.62695722765871	4.73560623616533	3.9415108278459	3.69483385543292
"27e67dc1c73d88964513a9ccef89d01f"	3.47527355569127	4.11943457551315	3.38301287450318	4.49116636883086	3.44897669566883	3.4194361670168	3.72138824861844	3.97781632043872	2.50601806077592	4.17249787072001	3.60535495295558	3.67803504887274
"280a6d4bb1a7664738ebe1f8b51a70c4"	1.35081613611331	2.721936012108	1.60773646579434	2.57217282070379	2.85218229060382	4.01849626375815	2.33976015754191	3.85882469765429	1.50390293711463	3.0718983228419	2.82049266049367	4.11583210911297
"2824b1514e377dc167ca9634d1cac035"	2.13583428052104	3.96543381130497	2.28994909396046	3.81548534257465	1.40731340514391	3.71694041184529	1.78971354441713	3.98242711531625	2.19533390224707	3.95452735998681	1.68054704971678	3.39301351835277
"282dc54089200295adbbc6bb3b6bad8e"	5.51111572883776	6.63986371617027	5.20989352619492	6.14753319883326	3.51155159420948	4.32713780264313	3.37706295556924	4.66106305580508	4.8616135416718	6.69988033240706	3.14595584519437	3.98591252063932
"28458e39399e6bcd960446afccbaed35"	2.82491785496152	3.98615523443053	3.01351202287811	3.93755234103889	2.06280262955498	2.80426312482575	2.70696147532199	3.78363500286616	3.33537732860211	3.76715167231863	2.15305021063103	3.11821628672502
"2863fcd82f5b28d358673b4fbf05353f"	2.52398936238166	4.28313281424137	2.25095058515857	4.30652587621758	1.22046406203317	2.80891383621297	1.62162220731886	3.61215637155808	2.28915012258096	4.25487526060383	1.00530833509543	2.68873236308192
"286f1f60a28d314cd6b8bb97249433ff"	3.6252879510798	0.469206436572077	3.04439933490849	0.214700004691302	5.77504425358084	2.04183629787362	4.65931120761134	2.25528776330118	3.90780281292953	0.148126858706786	6.62303447461124	1.89411264466663
"28c1b8a687d3ab0a5aa5b805f7281881"	2.40440901226068	4.71245439017012	2.39474896472169	4.86295903766168	1.67844761044615	4.22630700802633	1.58833970223272	3.84711976712269	2.57521646981731	4.1338197301785	1.43718113538933	3.74978481299062
"28d8437acab55ca2d27f15bd497ca6fe"	2.65781494328774	4.86162154207851	2.29933682307289	4.92000800575343	3.67530635495296	4.38433081550913	3.61108768201637	4.18586741247278	2.82491785496152	4.56127043921032	3.2865095384517	4.43777841522448
"28f7504280dac6c4607703777163bcf1"	1.49797101292784	2.92329678663219	1.70179555597165	3.03676648555452	3.75874918438117	3.39867323200843	2.97264648557923	3.1122217173255	1.27939794434736	3.4863317203393	3.20040912003011	3.90952627117955
"290df43982ca4217e6f3bdc276c2cc6c"	2.15143133457497	3.13808607155888	2.01217062427861	3.08961780266162	1.43181657229526	2.87657659625596	1.76303603963227	3.04486728301935	2.00144013455063	3.3816570399661	1.40731340514391	2.62232570481721
"291ce0200b22cefd44bea2f4a2497468"	0.533661880246708	2.32568326440668	0.345329325123889	2.36519597618079	0.678880718288168	2.73641659918391	0.957044782939958	3.08608682699058	0.266980516240043	2.58529557755753	0.969578478767448	2.64186427142982
"29222f1ca0fc822d5fbdf29a63923d1e"	2.33988328621268	0.101147654004846	2.81540273138083	0.246395126108177	3.45497110938123	0.351624407359581	3.10046730400719	0.116307552725453	1.74686321394558	0.493866629510263	3.53926104734124	0.160291708488159
"2922d766c2d852d4c8a6a52b85f4053c"	3.34761761564034	3.12647935608216	3.33821533747452	2.77142742319299	0.612167575802034	1.59063687537891	1.1652623289792	2.37073502263866	2.38744219286078	1.75379709736452	1.71557922319208	1.0656657980178
"293e258c9fb07490200a47b9f9d329f9"	3.61244512424107	2.65781494328774	3.35135391296222	2.6002262833891	5.02399213961667	3.79635517364994	4.85213009487384	4.17916672240213	3.21416374041538	3.20178907423801	4.23319022987329	4.15420608510946
"29b96836d46358ac0366deb4768b2936"	4.01914614377198	4.96821787848511	3.48331610670301	5.1510480899625	3.2484180540125	4.764080804304	3.10505765449955	4.74446041589575	2.94050097640184	4.53982781519927	2.97122795584186	4.87874054703219
"29d95d3ee9d80f90b61234b65c910d1a"	3.43964022825311	4.64112962542618	2.63230961490788	4.25531067839572	1.37936440434117	2.71295482043567	1.91336732905795	2.68492943085349	3.42848207905065	4.37775703288244	2.06708640534845	2.81915021428724
"29e7bdf9e82866e8d78a6b38be1fe27c"	1.58616418076784	2.61417446616406	1.35800605392574	1.95579098954516	2.49052392663912	2.94578854178122	2.4159721694534	2.88667247955101	1.52432241436101	2.7426254364956	2.3233541159246	2.62884666344922
"2a1f0dd67eb268158b4cdc27782ee512"	0.834598998638353	2.93042358925022	0.594213192687281	2.23026383141424	3.18468856341585	5.06853464966737	2.74890041922418	3.8364911800764	0.469206436572077	2.17589141269843	2.5449928521729	5.05131540975218
"2a2a5472df9e3266588d498adb7565b9"	0.969457969333098	2.05397692804833	1.50979988097553	1.27568956266247	2.00234057575469	1.54125200098159	2.18394794268557	2.2931274097701	1.30858008637454	1.78106161738401	1.87956992964324	1.48930098354351
"2a328bd252352f4ec0af311974a52440"	0.571933893311887	2.58629792341684	0.781224447620203	2.87943522701869	1.55323341993707	3.84230259077441	1.72364674601124	3.7337666066714	0.637335800239314	2.88836279684012	0.81081865443799	3.66498166306922
"2a3615b84e4355667f81f413d98c61ed"	2.18790068911578	4.00233142452943	2.44560780024882	3.46284156198351	2.10071159667911	3.88600016948286	2.7329212042841	4.15084224857045	2.55578169332178	4.21701953872632	2.46501035810545	3.25833647077378
"2a44b68e8ed58117bb0a81cfb6df7f8b"	0	5.59788157227503	0.192997696791189	5.65810541474539	3.28398089798489	5.63006674300201	2.79329523012848	5.85482650240464	0	5.98730721737575	3.60467802551891	4.70699505360228
"2a78b30369165377004fe3fa9a6dd18b"	0.40918484795657	2.30995883997732	0.65130643812554	2.45593302213174	1.12221682984862	2.67876521803544	1.49436662167178	3.37891438278612	0.616006923365579	2.49400471988035	1.29359364869219	2.44177191349658
"2a934a8da021406433b940157b0bf436"	3.51325546843394	4.92349801827261	2.54121569838977	4.21111768067633	2.22249469251656	2.85218229060382	2.3100326906612	3.1216965954784	3.34621289724204	4.87390022278803	1.90166772820734	2.79467281364384
"2adb38a412374fcf8504bb6108979ac8"	2.15452176425919	3.01872661563069	2.11358146077708	2.4983899238604	0.738179339885384	1.99471065330734	1.5266821945409	2.15305021063103	2.34627178036077	2.9542816961002	1.47652347231238	1.39901041827911
"2b0ca21d9ac54592a0aa468fa8996091"	2.05331974632204	4.04269505808924	2.17554567164465	3.1856719516385	3.36827822383173	3.60409076015973	3.45300132396762	3.58099607974916	2.03150890789595	3.69279766286356	2.97767133287928	3.74583485324501
"2b0f3151975d7e4668992f2e49949525"	2.00144013455063	3.68212808985672	1.65714081908657	2.82254754849567	3.57578790868705	4.45283850744111	3.93361405215635	4.18363883420068	1.72813430862751	3.94324275762539	2.99091373301148	4.27101029383655
"2b41eb478531ffd2ee679ec1eb379693"	2.35388448736299	3.27383927598345	2.92615360552174	3.20395221976222	3.15584929076858	3.36616954078844	3.2617939633429	3.48028286210909	2.18491186380871	3.60704488159237	2.76746153816667	3.07339811255804
"2b435b871cb0e8f35fb8c90c0df772a8"	2.47178552644794	3.84607794891663	2.19976745259783	3.36707925481163	1.37367962889975	3.35286636206972	2.17503429519281	3.45499899924184	1.7186366526748	3.37712426880886	1.78971354441713	3.05817726102845
"2b490a842ba573debe16311187ccc461"	3.46741792490708	4.10242276219338	3.80813163227401	3.66660380892821	4.24083712192986	4.07152073569613	4.2349851764231	5.25924096218174	3.67540799510866	3.94091877237638	3.82205956629671	3.9465320978469
"2b6097f1ae9c378e7ec146d521367cd5"	1.59970772734708	2.57115620889028	1.75379709736452	2.95289392464017	2.18521485962307	3.78568113471411	2.89230693977882	4.10679198726032	1.50094137348036	3.06571462201377	2.3863877692718	3.65629556841777
"2b854d764dbf810a7ee1a15b5ee2e8de"	4.84626720497578	5.13759755296434	4.2824996265328	4.8139691843813	2.86316915485807	3.19673233749566	3.43705690747705	3.73161132765361	4.1903839457897	4.85407758079796	2.18394794268557	2.05273520603448
"2bb146e311be278b55f83ade0dc33b70"	5.73290232944172	5.21860036624276	5.81216881787708	5.53242938370539	5.12493001858949	5.65987833241701	5.25407627314853	5.57956375936774	5.89275882522004	5.16114592841753	6.03838523871154	5.85759776396063
"2bb14c8c52e010caf12bd589b1deaf3a"	1.72813430862751	2.19385167326296	1.07018537892782	1.27196737767908	1.51437640170906	1.34182222334148	1.68681905050234	1.99010459902099	1.5444694322107	2.12476976787028	1.64206578666025	1.54606180876083
"2bbe7111b4afa778cd9f51297641847b"	3.11886210072182	3.02585256861437	3.22215245086132	2.23880894784071	2.56976906051054	2.30774243229504	3.13877587754089	3.04085126015808	2.98028990151372	2.56195989346347	2.56564024086999	2.39985073726218
"2bbe80fc33c80a165c247c6dd1457f8e"	2.90473711447725	4.08722931990926	2.91546896749962	4.48647063706034	2.66793393747557	4.10122555032767	2.94231265753485	4.24327964441933	2.7075511852696	4.15181974858078	2.45675546423079	4.07989827576881
"2bef6aa8691741fb31ec4ec61c2b71b8"	1.59970772734708	3.15694744102329	2.27774819499504	3.09746022443005	2.25725712848857	2.38431483835738	2.93507936696255	2.87530741385142	2.15606340493128	3.03868016674949	2.07276970942214	2.60583480842993
"2c1daac5f3782ebc331af324f7cd5060"	4.97957432483323	5.1687475450994	5.22656558562512	5.66545952505926	3.57704782366091	4.4773174165628	3.61412551952524	4.6710710474685	4.37206202746881	5.5188620637645	4.25307990213028	4.52357093336009
"2c285004a064d4931585dd99d0dfffc8"	1.67534897007965	3.20045039229516	1.46927788032902	2.57528351550022	0.959364397479331	1.73761017051544	1.47652347231238	2.84107337293776	1.60006360482308	3.20383210392997	1.29667704616691	0.976472149607816
"2c62b16fda9510baf5d7396da12d436b"	1.95920565649613	2.64277932296782	2.1498825308048	2.71755257685299	3.36032229545478	3.57136566345786	3.45214980962801	3.7961023494656	1.64437446164833	3.31479908942493	3.36733489818882	2.94756230702224
"2c787660563dc4116dc4499652540fdc"	2.86143750189904	3.72743587386187	2.66503432530189	2.308637241739	2.08669941446879	1.61050907792958	3.2625158949842	1.82295370591981	2.81450767078069	3.6003605477989	2.62871420969756	1.11786735627521
"2c856554b4949ebd50caf96f189a03c1"	1.23580642294795	3.12918780590145	1.34379998277333	3.08058068557509	0.915269010094177	1.97303186473362	1.23966672874147	2.78498963706668	0.997904797348437	3.45331807394538	0.873849093104654	1.76689096200246
"2c8ebe44af7cd8ff09db33d077f358a6"	1.92873637757346	3.45446686377051	2.06077782807517	3.43149846497923	2.8324942620493	3.19995026083956	2.92606660436084	3.78899719541659	1.86486277020199	3.8929963409949	2.52446224276021	3.39414802657357
"2c923db10276a741c7beee2cd366f1af"	2.77059454769478	3.48306795623023	2.2316930978843	2.86057613316994	2.62640628439966	3.60956529556736	2.82450921989423	3.83551931968909	2.4862840340919	3.31431545083946	2.71668250201924	3.24438570340576
"2ca40c4a44f0bd1737903a0daafbc2e9"	2.05861326185056	2.1777284740613	2.06096969170263	2.12396910801226	2.4524899434595	3.05764824944902	3.22622205512141	3.71062573051551	1.6367340920467	2.02521872084447	2.7299882591606	2.53611824500493
"2cb7062a3343db757bb1d2a27ede2bab"	2.42746170906975	3.68100712935827	2.09860714786637	3.46975542168696	2.05128869312206	2.98580970731538	2.57287364641659	3.4039268865056	1.97106918040679	3.57427376039647	2.24659753461172	3.08890375888992
"2cd0d671a2e8efe89ccb566473d4eaaa"	1.07926975551239	2.93042358925022	0.834598998638353	2.57217282070379	1.22323616859889	2.43686184526904	1.89152938657264	2.05273520603448	0.863065045303096	2.94592603085156	1.5266821945409	3.79509041304235
"2cd9e2f212560ceb7b178d1bcf17103e"	3.27062862376682	3.50462325858326	2.77662074450648	2.55681435796588	3.21226614900834	2.93507936696255	3.18422243201007	2.82584449595447	3.02286385013542	3.5692014797509	3.52205013055374	2.49424895754876
"2ce9964f1443a7c02e51fb698fbeffe2"	2.368938216744	3.14613135349389	1.7765688402986	1.79220603616886	2.67721820936545	2.75034049314588	2.91208731472401	2.84762296616418	1.9629498593677	3.059492444981	2.95930767961336	2.59832424483289
"2d712c90d87f4ad63a2f4fc0f3bbb64c"	0.62217379365075	3.77365988517917	0.527260550532466	2.87596261433556	0.850478172778303	3.38068788767958	1.04287748475495	3.68390468027015	0.328055774874891	3.14697467527589	1.03324622335068	3.13289872192424
"2d8caf6b106e7437fa1de91936378ea3"	0.954202896944016	3.21896462092571	0.750292816540479	3.51007854256906	1.67334623683201	3.67296980728162	1.78900744180604	4.15969666776534	0.724839627292435	3.23637324820257	1.4930507401617	3.43593116208043
"2d96bbe7600b51a75c34d518f59dac64"	4.59641528460038	2.82528367923544	3.15032185591544	2.04530560989514	4.02808588339413	2.59737851390538	5.42149136086053	2.45466228283478	4.17669193848742	2.64727094780302	3.44727268285578	1.8967479124558
"2da99702f5437687e20ffe2ff903486c"	1.16168880409597	3.34574421893708	1.40775248007835	3.24832976724321	3.5662876058798	3.49028874952574	3.43197489081685	3.29822604667489	1.16168880409597	3.26676196148021	3.35836559107635	4.22020371290652
"2dac94ae20a0589f9f2e2bd45cd1e8bd"	2.50926953322694	3.76129046044956	2.46275774713925	4.03344811179695	0.738179339885384	1.85345050261764	1.00983389688151	1.76881286481123	2.09082216106371	3.42502360278364	0.769958673477259	2.57287364641659
"2dd6b2fc795ca734e76b464ca4d4c269"	2.63039419853632	4.04539579797634	2.0419629102207	4.1917930602542	2.43192754926253	3.7907782223322	2.64815821917295	4.18757833019893	1.96107951031278	3.87410543481568	2.20154036203644	3.6195704791001
"2ddd0dc2e67995d84e46ab6ff8d0c62a"	2.09157138903585	2.78319860168247	2.11243195947116	2.71309590055241	4.47885158708522	4.55507597241572	4.76458940835363	4.71287574288613	2.00033555350387	3.02660289436782	4.32578231468753	4.36246990489243
"2e1fa6cccbed2370019cc38ca6f0a9fd"	3.52964806811466	4.63962908899031	3.1918620146532	3.76799690440645	3.07212312617123	4.00202345391408	2.85564988701254	4.01478368291757	2.58131191593591	3.9215397907335	2.28600588965532	4.0968445433374
"2e361922b66ba79f00bd35ab77eb9470"	2.13426111144394	2.72890978596176	1.1104305108892	1.60239114216611	3.64014963595949	4.98274795668112	3.99117148226778	5.01973820172792	1.3946444022913	2.01926084475167	4.02079365354935	5.19439808017873
"2e40993b8f9a5c75a393e91cdcf7c790"	3.93651423188803	4.32388613580508	3.87133777238895	3.90887114352587	2.91562683120229	3.612513023506	3.11862388097146	3.80179081090942	3.31624860332541	4.7022436738869	3.06616264973973	3.62886948153021
"2e523d3b28183ba13e610a430d5c3272"	2.56195989346347	2.9001435799683	1.97224948866988	3.35275143324368	3.16824328055828	3.87950787154136	3.14281392658196	3.74207471112332	1.90723688602386	2.99237740226129	2.86701823027563	4.11012235235083
"2e52ba87f2bb1cade08b8206d4517ac8"	1.42382667550772	2.61670410526759	1.03708716926134	1.99680123361344	1.08867137443727	2.4388287665569	1.26540669859307	2.75965076161202	0.908679406948587	2.7288273811475	1.29359364869219	2.43686184526904
"2e83bfe12c6b39e298cd6a85c8741b1d"	0.817122117877142	2.89353397503544	0.743989998498214	2.53385235741548	1.32699913651328	3.29447497609015	1.54845806503253	3.32003475822811	1.07473788292187	3.05699269320814	1.19637249500785	2.88037450705338
"2e89014bc643fc241ea4f802207c404e"	2.17740048314296	2.6408838747513	1.79662925919637	2.80740371077163	2.62188830870612	2.60168621619923	2.28941111635651	3.04493683208184	2.02278719195469	2.52003204947831	2.1838197625569	2.53664324704874
"2e9b88559202d3d9bf942da247bdbcd8"	2.40816134713906	3.49308867725236	2.50172329050842	3.12684323048585	1.45835615198608	2.58822159970205	1.42371537886939	2.74673641246049	2.59858893745398	3.10956191978881	1.51189696631975	2.69334365470009
"2e9e443b034155d031ffb4dab95fd8c6"	3.07681789873841	3.73907886292676	2.95219931602523	3.0418615196666	4.96377857162325	3.52304736569096	4.83884947301023	3.69564134094089	2.97283051891982	3.59725034086324	3.8933686905688	3.65629556841777
"2ea046aee6a94cc7ddaaa645242d7e75"	5.5453994901381	6.09592184373628	5.77742870689112	6.25142355588116	3.72076469857442	3.30320568647355	3.68184731145478	3.79179452961886	5.98157926076437	6.11214942390339	3.33618486376142	3.45072216482186
"2f21b05625e16fdce07cc76a0ed4aae3"	4.94108458030357	5.90945409230787	4.13812736653398	5.60390881263527	3.57246451799108	3.8259937415096	3.88890151837998	4.71063043349678	4.12601650161869	6.11807465742757	3.74056750998024	3.99042947229559
"2f23a689f9f0358b1314983c9d89c78f"	0.391190776417237	2.20090973614918	0.148542611963322	2.27052769077349	0	0.980703745135942	0.299385074400038	1.20653112902081	0.299286880032157	2.06852682749854	0.432062896567824	0.648138831305295
"2f3250a4f6fc58e8e70e897126770916"	2.58929894687346	4.09180826520501	3.39825188126524	4.65830854968792	2.40077920118548	3.95950015559088	2.77731509780917	3.57104903921017	2.76558267460275	4.90916981256426	2.82784407293099	4.43391087629272
"2f398f0ea97dc313e03829bde4af9f1a"	0.936896739058868	0	0.786847032179138	0.453696526657254	1.51684970470027	0.24801175824309	0.897071622298392	1.05396144567602	0.846957338650561	0.226210923273794	1.74156416831621	0.315939299856838
"2f512672a87378bd1327344b0bc74d73"	1.36110218626907	2.85905192817778	1.51566225464839	2.62269563266516	0.906211708740491	2.59496802407621	1.51437640170906	2.32994886656263	1.44920460420697	2.21585767568405	1.65290440717926	1.97771704656914
"2f56987e30203c6c7ac140c8c14c7b26"	5.82905740547936	6.63152725112361	5.8113327859605	6.83785097440907	5.51024550761348	5.96700847029082	5.33176791136875	6.05585022609704	5.07696882823362	7.51496711978033	5.36370064796265	5.28894271650887
"2f607cec54c9d8861063eecf7f79d55c"	2.57035802457929	5.65113268369607	2.99617459345389	5.53636497140971	3.94466174299077	5.48660133416098	3.66516944534364	5.37930322127977	2.25311928844913	6.78676647119268	3.68425592232969	5.19877710745951
"2f91f4ea2b7d5f15292abd37f4addc40"	3.29674682223892	4.04632686212546	3.61136740620145	4.49414426328696	4.5581489638178	5.53285112249055	4.47961779061853	5.01528887603474	2.99437785674551	4.39842008723405	4.85984008614907	5.9231397417009
"2f9734158323bbb219bf6d17d5371f61"	1.5348121460399	2.69941752411016	2.41729702730398	3.37729577918164	2.42895524251658	3.48616051799387	3.19581102567043	4.42518753182764	1.58197943011858	3.0317169618134	2.36862935493474	3.09401933622429
"2fc8dea43a3f308b994a43c1f328af87"	1.47172749512774	2.78167310115907	1.63785173891212	3.29360498427068	1.72765623111886	3.11622208702425	2.72409643557544	4.0091405509626	0.860250668831612	2.59135439445265	2.37702555272479	3.4417529086831
"2fcd17aab051c03e117541de5109e05f"	3.23880448982504	2.57304863370737	2.81849236819504	2.71453043341358	3.77669823423258	0.980703745135942	3.83673399766481	0.864406947392165	2.81715308360396	2.86970016877624	3.5982270201505	0.488889169479432
"2ffb54f27b937fc0ae173e5e41bceb51"	3.67304525219138	4.01872855612066	3.28436220914154	3.3610957873136	2.24479542866189	0.247857347890146	2.52127592501951	0.0583797004049214	3.19581618325468	4.02943361618743	2.46764781453571	0.12837967775065
"30108bff781386c695035407097731f0"	0.556800399875734	3.02456071205748	0.525828515443912	2.50493188302459	0.156050302971612	1.59521545101245	0.0965194483443099	1.65074606076244	0.762780513574287	3.08232364568726	0.394833458543438	1.3299813839153
"30b432df426974a05c0bf565d9d478c1"	3.55251949343135	2.81937837481482	3.7711422724401	2.40440901226068	2.68262230158798	2.85865976141702	2.94815286362574	3.56596936945017	2.71667357933578	2.70517574046243	2.87847735466939	2.87340061482902
"30bf03b465254e84280f0ced8048b37d"	1.99603139972503	4.00306052495113	1.9402714241418	3.51285890421578	0.955041334542816	2.80970228903405	1.03414452058304	2.94578854178122	1.47388504944297	3.9404015969318	1.25583168374012	2.59748624507331
"30cfe9dd74a450e2788555ebb87f7665"	2.04382365226268	3.6254417675532	1.90057858764844	3.41633536287151	2.78081082789845	3.84808042401655	2.75679528489046	3.21226614900834	1.60539113627817	3.82827986348161	2.54233872988163	3.60130411812932
"30f0ff2562f1e5368df623a1ecad5068"	1.87102726134746	5.51971543539366	1.43028612660394	4.27881852315364	1.06009640961177	2.01291826482142	1.63438011061629	2.68491038910236	1.47388504944297	5.24385484493465	1.61830626844295	1.82526281473469
"313184392efe5228637148a6d4e96e2b"	1.44920460420697	2.21875555766399	1.40775248007835	2.14677770825541	1.25903355293706	2.64736097303217	1.65074606076244	3.06292581388178	1.38469933974935	2.52323834608801	1.47652347231238	2.18774388840624
"313960e95e9555b73208bf7963a6c6e3"	3.48306795623023	3.64424812996834	2.74185595930095	2.48184530197421	1.53399363243401	2.57373251848033	2.40281831652617	2.52265689130195	1.8461379578391	2.1498825308048	2.12251623696337	3.11871421588913
"318b3be14a974c7ae1abbdb49808a24d"	5.38145972686942	6.42634756565588	5.00825553137248	6.15083688815966	5.28352969590949	5.30377717463311	5.94684627249297	6.26270006081024	4.91961947365084	7.03289670405325	5.35474899356464	5.61529255060893
"31a769f2df97eb5896d4eefd4d1a9bd3"	1.65967464886081	1.30497855172949	1.57797717265548	3.25758833198359	3.64253382089259	2.3484012200484	4.22564898532304	1.94122346942366	1.97962742184792	4.26620043316809	3.94544379689049	1.86920388117601
"31cf7d1c6f62222c6bc27b478d15a3e2"	3.48857494143975	4.52665225144671	3.49748245021209	4.53300654277221	2.92304420823988	4.6903840876531	3.30568623833268	4.55353592821597	3.68007834141576	4.79860025798981	3.36772304906024	4.19320367951562
"31d5c28d6223998e23f4ce837675fa15"	2.46670088642438	3.97995456491938	1.24807441600107	3.37790734402779	1.93918157929606	3.8511786769409	2.1966570668841	4.32435728574855	1.94257096142426	4.55986848025117	2.11980487426061	4.02454387251731
"31f09af5a917342b374c9dd74712f8f6"	3.42119373429825	3.96628935013042	3.12800230001506	4.2158332339253	2.93088351763192	4.63675801573902	3.2919664225291	4.82953693289345	2.7902469606573	4.12905995019837	3.10265620643795	4.07688183921341
"31f4311b3614ceb936249344f683b178"	2.93872816422927	5.16415839841333	2.80106349333656	4.78282239596024	2.69284857777251	4.08898481464509	2.31699718655336	4.06360782439695	2.94697351505461	4.923418138468	2.52220913602322	4.13557849412331
"32416262c45e0cf47a7d09250b1e7677"	1.30497855172949	2.5306799662579	2.26401472831834	2.54956508561052	1.47497713730732	2.67408870397526	1.77588596981496	2.7053076930797	1.38136221807433	2.33860067519838	1.63550577405782	2.44627309384466
"3246338d6e2560698b6998919c81e6e1"	1.74140148191004	1.54456629221042	1.63342284243888	1.35842190526002	3.4903435254849	1.8124854554339	3.52871501666455	1.70467172519686	1.81241637105722	1.52317349441841	3.12581728079763	1.5554001864404
"3292d4f7164a5c6f51bbd9ad6efc4578"	2.19829178544479	3.70758687404628	1.23782915498007	2.6129883238016	2.28513939794958	3.26394884137736	2.69181905247666	3.3485242234195	1.76524778646564	3.63831786564851	2.23220565352299	3.27252221654949
"32a0110039bb42f62ff267eb1684c8ba"	2.7647449148573	5.01745982061687	2.53490758861039	4.61129673033035	1.88812696866081	2.95462607198407	2.6513408628833	4.16388020193928	2.54226319214735	4.88934001021084	2.68030983716576	3.31186083082247
"32a6419425fd1e0c819fc95ffd4aa1e2"	2.01039018633988	3.86438491736411	1.69936636395508	3.14154197824874	4.84639680072107	4.68540885907454	4.52234856153281	3.7710102571213	1.65967464886081	3.81107960880934	3.96335800494603	5.01513944184276
"32b6cc9b720e358d45f29612cd4bb56e"	2.82366926652185	3.57109542670063	2.85791823243755	3.39087451046274	2.98010784541429	4.52540169404732	3.2013262072386	4.73408116467075	2.61036725813525	3.86928002476685	3.03733557877154	3.92875411652272
