"sample_088Ab"	"sample_088Ao"	"sample_088Bb"	"sample_088Bo"	"sample_088Cb"	"sample_088Co"	"sample_CFAb"	"sample_CFAo"	"sample_CFBb"	"sample_CFBo"	"sample_CFCb"	"sample_CFCo"
"473d4d1659bfd9d09f215d456e021b8a"	0.175313725871895	3.59497693309294	0.245859577597942	3.21417760549947	0	3.76361904818111	0	1.84656452349576	1.36994747586308	2.32544734857574	1.7241984293237	2.36049997619444
"474de3aacc331ee81a22267d023cacc7"	1.36391894381659	3.25878008866818	1.33574647016503	3.70922928028891	1.18891533504063	3.31932480321965	1.75884501641685	3.47876712638955	1.94693248343625	2.82776133234265	2.70950088168946	3.30836019482183
"47562056e4ca1eab32487fa0f91039a8"	2.05299370925337	3.36410372385734	2.11295614851723	3.38944888755703	2.02117652651176	3.48472364605566	1.83683853913557	3.21490887232194	1.59521734606772	3.00208689907062	2.94608262926173	3.22957639438261
"476e52ad5826f40e3a08501554e32cc4"	2.93636817641775	3.0452068443806	2.90942277925135	3.83619944762029	3.03307153602389	4.07853573453684	7.12240185930143	5.75586759908618	7.30545318879983	7.26709488125152	6.40874578318118	6.9215682370964
"477cf6859226d29cc5ad473620c4e7bb"	2.58896181384501	5.62992048250333	3.26468631612292	5.90885242464696	3.70623251504319	5.04472646334894	1.03309622322309	4.07836652385275	3.19104672263272	3.81131069234149	2.80133020027161	3.79571586010961
"478164d488b849448ee5df2d8afe9c0a"	2.39463906802219	4.49436174619274	2.52689756085903	4.4786702432486	2.51005281804303	4.13671927065795	1.92941717025393	3.58164985948242	2.10518141058388	3.30278217290761	3.42727024452076	3.30669005282006
"4792c325cb09b28183663f520df6b329"	3.96796392286448	4.38745189131895	3.53940449272493	4.37875127653996	3.16245699629116	4.38027935907655	3.76905458378852	4.96409973040398	3.18854164049561	4.55994844342237	4.61293682739531	4.63413875582433
"4793bee6ac2c09e9e6e48de7288367d7"	2.04209008038623	4.57938601286223	1.84538238128129	3.91485539043596	2.37862348639941	4.62822379761331	3.01056925909933	4.5213433475143	2.41360325395142	4.68903953196409	4.33221003890372	4.44114565304983
"47a29e1855b62758f3b447ff53ace307"	4.89980056296527	4.5166857973766	4.65609008067065	4.61606383415379	4.61001463268444	4.2039777370578	4.81882734745186	4.61051945311331	4.88096982107043	4.72461896241656	4.71376367794158	4.74954276995745
"47bcc9a876636611f3bc7df3d8e4412c"	4.42590260107113	5.35382860787722	4.02898757289747	5.58602101376708	4.24825521324475	5.5163672471197	4.03386506320818	5.6873397374026	4.01346315849689	5.58817128882565	4.98387162768704	5.41859208649037
"47c9aad6c691271b4bd59356d298be38"	3.82038171204823	3.88303721256024	3.51637990912621	3.7894447861115	3.66938475040828	3.61257456074056	3.78126153303012	3.40125258013869	2.91223935407233	3.17909129199845	3.15344483092856	2.81052351279504
"47ccda8aac3010df5906a72450f470fc"	4.00531344863006	0.888529420740699	3.57833849778836	1.50432509308182	3.49821529029238	1.13025928718742	3.86191692308993	1.26990034031493	3.40665167607899	0.706031775026235	1.66151368435318	1.16889357117265
"47cd0665ecbe71d9e7010dd35740096e"	2.6034402505029	5.40923747272485	2.56620675659387	4.6031971161888	2.54277544316862	5.76010358291621	1.95792340174539	4.82351664240607	1.67528944834379	4.96770031988603	4.71041869202402	4.86824042175157
"47d65bc809ffc2078eb1b367ae1efea0"	4.13644094436539	4.99596663341133	4.29208551563267	5.609520511947	4.2039777370578	5.21898277476792	3.01877669936215	4.8869538972585	3.61330921336641	4.9179071858741	4.86032830227121	5.02428217701374
"47e68df567e915290cbc4d67e150ccbb"	1.89634468441813	5.22818091284871	1.62457870987532	5.19667149859123	1.89895629783077	5.62207504320975	1.30199058798767	4.71648856627103	2.58915254448662	4.51387350929428	4.45820134821697	4.5765175106895
"47f22bf3bd3c682a538865f793e7e691"	3.59066225301466	3.52463020494673	3.65890518057614	3.14084509181562	3.74649956691007	3.33658561339763	2.73646867704338	3.52729467639579	2.5471763490947	3.6087885119438	3.58122653512848	3.61740128253992
"47f5f77f644a6416fe019fd3cbf2b396"	3.1763340236941	4.90668596865434	3.09783838260397	4.77352734171578	3.11416234880485	4.7891573699845	3.39533371634682	3.86375197309325	3.44009679743695	3.78385635329814	3.9906339759532	3.88892862020491
"47fc4fe5e358cd755988e432384584f6"	2.45326117195245	3.79700309881226	2.1182294688871	3.93786539579503	2.0622292565487	3.83609744399782	3.64399693514452	4.31345288962689	3.5065241367501	4.26335638055557	4.12932810611081	4.32478960597916
"47ff54afa464312bc89ddd9f252c5eae"	1.78000060396197	4.20839114454127	2.57047712807039	4.23950495021123	2.25322466625582	3.67581397120902	1.3305342632979	2.98322761518217	2.53278338103155	3.55026637154655	3.17845808196058	3.529080586597
"481930910055bdd76b24822d80f2a46e"	1.6845156998792	2.38345515062689	1.81180389735342	2.32216808832975	1.47692999587922	1.01502051271798	1.60937871068171	1.84175398723725	2.19715879739499	2.37616412528374	2.28293651783123	2.31498785971109
"482171fb6e6f45e9c14e690a2f28bd4a"	3.91936161186462	4.75604889016502	3.67272060020504	4.69521269777688	3.6162754273902	4.6937788699368	2.77607762892059	4.19148119425872	2.06549777767613	3.75385056916926	4.06122215521023	4.32095760787418
"48232bf77331fa9723fc237f3efa4853"	2.27825925172642	0.544021649909437	1.76742134223267	1.92115257121918	1.78328084189254	0.294259864738974	3.84634685610361	0.565541055954799	2.4627332945357	1.34252218575917	2.16277666953866	0.761086163568138
"48407ce93b3fccf3f467f93041f9f0a1"	4.17601056702026	4.88476741398445	4.05166424486682	4.65293963893282	3.96002581209395	5.11315493829728	4.21870762048781	5.14562869080512	3.6787761875667	5.0639883909667	4.81229641413425	4.92012946953949
"484a998b3a80084f6d4bd022a6773b15"	3.82366637508284	0.879651081477654	4.51263738288892	1.53608245095975	4.52384736801374	0.752196451277323	2.54359748146833	1.72690658757328	2.44837751109611	0.599513195156543	0.36535952357165	0
"485fbc706fdc166567847aeb3b5b2eb0"	3.80051474214705	5.4510365651519	3.94867118167479	5.77243427465155	4.25594201729269	5.72854766997824	3.77465339913366	5.44717162219349	4.51320681536468	4.98136921647335	4.94382062004248	4.52678598223629
"487bd9b2f0602bcfc169973bca8a31e8"	0	0.130466701251678	0.420419399889975	5.89239912018091	1.57173189155507	0.644922856272928	3.04121575439019	1.50340810952448	3.30670072023333	1.22418875554805	4.17530847083719	0.959855011226294
"4895f541d51608b5ade5fb275ab48c99"	2.90524364624755	3.23845829326729	1.99279987144801	2.38998542297943	2.51200769013624	3.29377902525534	2.03416903329838	3.36879649652643	2.38039392280393	3.16056342779859	2.68178562028361	3.05382305260638
"489a582542a0e018b8f1122b987a8fc4"	4.53945294376502	5.77042634049947	4.55018503243575	6.15169151456626	4.40377736318808	6.1690522920738	4.43989055514105	6.93652004178595	5.37208412620968	6.58368235774458	6.28827222923577	6.4933807838907
"489b5a704b00b4cc1e1979c8d5618cba"	1.93984033638578	0.706941598582092	1.80035574845341	0.757201209350051	1.74411215176048	0.773408325912696	2.87683790825152	1.82450592248485	2.08829515057171	1.55905243035591	1.09473170008913	1.0864485977476
"48b5cb687115b128816c0fecd49e8caf"	2.62493667216853	4.09437022855938	2.41196492038567	4.17547529316821	2.33574130030295	4.05136120586346	2.63333859196156	3.96349949431539	2.65496947898966	3.65827870041617	3.3455448640808	3.75759085474265
"48c09a59e78c8c3bcfd6ddc8980dd1bc"	3.0231802619602	1.28216508683374	3.11973753793379	1.37038393652523	2.56478971978459	1.19447649667042	2.49511605179784	0.958108459867393	2.04344082021104	0.951419740086522	1.32316305506731	1.49807600591917
"48cad01f487dcc5203e8804498898d77"	3.42995651150013	1.26506414074358	3.2308399682233	1.33162695977758	3.08428055223827	1.92215887897731	2.84823825557726	2.87261367908557	0.746775147477415	2.75114238479192	3.03864117696428	2.81052351279504
"48e55597edb5326d1cefb8a9652fe096"	3.91866966734987	4.96131464924682	3.3513423507233	4.95605463733683	3.6162754273902	5.06911952494858	3.30613271838285	4.67538168531309	3.94405315913044	4.86091728213146	4.56518550748758	5.08076386176942
"48e7e0328d76d719cfa7a3311654f6ab"	3.02854693477818	0.689610935408691	3.39083521268197	0.431795403354194	2.77576367673342	0	3.18351257094334	1.40786601100782	2.40814438889377	0.484601559101293	1.20201809512609	0
"48f254500c8ffe6ed6d46ed635265182"	2.81825974121534	3.10166672447946	2.34746858844178	3.05434074666076	2.27494870173584	3.14909778807677	3.25969400547591	3.34103422640646	1.56857815406138	3.30804959498811	3.45916661654807	3.38221573505276
"49111e4252f033aaa4552837a71346cf"	3.94057780868571	4.24900168521394	3.87009414856171	3.97518558038579	4.19114665886786	4.16606132055863	4.20496016568682	4.43971112677706	5.42938868065928	4.74161330541878	4.39681405978235	4.13712968454541
"4937c5e2f899b441d2a145b3cf807f68"	2.50931392980594	3.93562877185222	2.27813679361485	4.51924504807354	1.89070860590718	4.01907598010492	3.07441664372009	4.28369712126595	3.39157469845997	4.01181288184649	3.64836158001105	3.96359725234484
"4940b65568efec884c673dd47644e8cf"	2.08999276327922	4.17401310453041	1.79215944055832	3.87551919540385	1.77606197020759	4.76880633553636	1.6693212953085	3.96599129139749	1.64941303803272	4.10730398276687	4.42497837029651	4.555878122824
"494b926e75dd4d35513f6cc9c7c671d4"	2.64492721096108	3.38907351706164	2.95238835164647	3.81020509621245	2.44423047796843	3.09142965111486	2.62173036676002	3.34923214227187	3.06025966962968	3.19416927618072	3.2314994900678	3.09114462995629
"494c8c75e7e1885b7bfc6ac83f8c4558"	3.99301480103675	4.40845383954981	4.22712450591291	4.41437426296909	3.71348230657843	3.8873831214476	3.56198904696429	3.70605313857007	3.8716828947832	4.0254826821554	3.51876777248901	3.73985807899823
"49593b3eead1982521657f1e501c2017"	5.64475174441944	6.30774635767737	5.64893163161976	6.49899806784451	5.41052730128693	6.19165770129272	4.80559809561651	6.45142916619366	5.79018867078305	6.9594256798561	5.90015684867785	6.80848263899134
"495b7dd65d42fe2cef31b0b81375a843"	1.71275064895995	3.70765667997901	1.7260082242508	3.74339822420344	1.73582585451812	3.67276704573499	2.30896152030279	4.05253847252788	2.81963307765727	3.81097424743533	3.65624881861997	3.92831768313593
"495fa2175d85c190100a42b626065f67"	3.58149188537148	3.29871198813599	3.85545477033963	3.0882585819817	3.36768747742054	2.49866325891765	3.43839820672882	2.32664511710833	2.15380470782404	3.46829903881028	2.3112257253886	2.20217959234675
"4963833400ed422489970d5f09a20c40"	4.4122638475196	5.07447244433075	4.34565850902141	4.86427545338123	4.5359120650399	4.52653360592027	3.69742027722613	4.43575553556238	3.88176567447222	4.19995532656511	4.36445342637532	4.49282632118614
"4971bf8b16e60d9b9d2532d94eea9b0f"	1.65648584961828	2.05461495848171	1.01696136907525	1.74612128605787	1.11440577858128	1.78421669196455	1.94910048309479	3.54457272984523	1.82962541894979	3.64598322652554	2.79670165465294	3.3238151318301
"497e4e070b8bc8d36dba9950d6f2286b"	4.77165584759101	5.86692891389522	4.25618899763321	5.67812874700935	4.24276399262757	5.64104904336325	4.70251335241945	5.77008726003032	5.11513867451861	5.50712631459704	4.96016198623486	5.49270605509475
"49863756cfbe3c1aa24763b861593779"	3.77726617654894	4.34723796548786	3.39726833974271	4.6690838869662	3.40134070472425	4.33064254669103	3.35826872524269	4.31629914032104	3.5065241367501	4.1956127155764	3.57995548578238	4.09876106178108
"4988e4594ad30e06a961bd0c8d2d919e"	4.06759530284952	2.94600091660156	4.49960253776869	2.9968636333251	4.37940645499923	1.99345872644825	4.5118720925796	3.92472029261301	3.36512437062589	3.87041536903879	3.83982953175979	3.18351257094334
"498b9e4a11a7793e9cfb62cdfda0d858"	3.24883007442261	2.56618026711437	3.36611721844276	3.90491446867571	3.89817378921547	3.46695497518125	5.85181178277268	4.38721534997797	7.13056021297197	4.40390661258632	5.3966427777879	4.34056704109721
"4991093eccde067996cb7ba55f20d9c3"	2.96773292473264	4.46733790062672	3.14685379869258	4.9285752752403	2.79829910940478	3.88702596650478	2.0261810504709	3.07862494698355	4.30691659138377	5.53763472581328	3.89019465093137	3.9940383630708
"499adf058b192231e63a6a64aa9e9910"	5.62062475369584	2.77793192189	5.67765202887894	3.55843927875044	5.1419795299696	1.74106248823839	3.36159154301478	0.977385057869001	2.83429542584421	0.0965120399635451	1.29189142330784	0.187928885677753
"49a76e945e85ffd554b2fe302cf9f7cb"	0.723977019352384	1.25518289525217	0.528744124268336	1.610757042	0.671974615327144	0	2.34604373649839	2.19715879739499	1.67129885204758	1.07548558273903	2.5788225246675	2.16974831621093
"49c65586d1edb10df7dbbb7d17f77cbe"	5.53393116017887	4.46493569197799	5.69899918628407	4.67071669893118	5.44954016430875	4.39457334449143	3.99683654226892	1.86085882393436	2.87433225449258	0.918525033961229	1.66268441806204	1.01672521452926
"49d7f4de16043b94054ec8f73a146dc2"	3.58632887577078	4.60775843358362	3.25330662313486	4.28826635315644	3.11102420899508	4.56316770329911	2.5601903590633	3.80760355793785	1.94040013965312	3.43121355502174	3.41834052795926	3.61166768554831
"49e29a7d1fd19f66e8f2fc528e86fdc9"	3.11644257613647	4.26258916870209	2.81513443031188	4.29826071276563	2.72111778049493	4.37107564082445	2.9359283398809	5.06523715978715	3.08002378840307	4.68917936756224	4.23138500758	4.7278527017879
"49ea20533baa4470d419ce988f894af6"	3.66159407069637	5.60183427855636	3.62420492372753	5.20626720709821	3.52411683295089	4.9121791843728	3.31832289049396	5.25526083564321	3.35029951785356	5.04819693944965	4.80010683682962	5.313394532693
"49f382db72a8f80701e8bf00bd0ec57b"	3.55992670633614	4.36511391756181	3.7002223792139	4.59604891337115	3.45227381920463	4.00483260684523	3.51425055282815	4.38608000864298	3.22002076916925	3.78610289337864	3.00831912572829	3.66446400810936
"4a02112676f86ec3fcecc34803bb363e"	2.11192567262253	3.80479007122163	2.18310762259359	3.70237300529205	2.17917374807881	3.7792574908727	1.25974652658951	3.256415433449	2.15751585179093	3.37297676631567	3.12512094695461	3.40983305334999
"4a040f70f451fc7ae0435b6808aa0148"	2.00759639202649	0.349303844007951	1.63482101828644	0.706941598582092	2.24033089413788	0	2.27045108174629	0	4.64442728309485	0.322228416204364	3.47500729035176	0.229949140666822
"4a1e7933d818eebd64b624684109131a"	1.98644765374253	3.7715431192634	1.58274454891571	3.68757677773358	1.67568618973626	4.05295165818865	2.35762539855893	4.10128138010502	2.04406510979941	4.0604358381069	4.17431440570264	4.35395107887826
"4a2501523b33ee49aeb03430b90c227b"	2.33574130030295	3.91797724371636	2.41819153937545	3.39200795458161	2.16528202510774	3.84619512008435	1.86322146768835	3.74346460439372	2.02417404481136	3.83557037902734	3.54149344224035	3.9557671646633
"4a27022b4e093013dc1b9db2edef33b4"	2.9617489006027	0.363327187430468	2.56405066705945	0.724638880194211	2.98457440113648	0.514440583976007	3.61850042172241	1.08904625762334	4.54671248093971	0.244608041389351	3.08766353100423	0.528819606292363
"4a3cfadf256b32aa7e50424631190b5c"	3.62559774285985	3.4400609797754	3.4065523515172	4.3542028688857	3.37486709548279	3.77487135327927	3.3292773731437	2.60613559333016	1.96627732284748	2.87347333597671	3.76448235116755	3.84764523936878
"4a4dc51d4651d8f0cb8225203ef6b4bd"	3.42769714086682	3.57125740549844	3.83835020011406	3.48910630018529	3.36588448968654	3.80904719964369	1.62746484647269	1.5035972815394	1.86557854251166	2.44706216253461	2.49210004848019	2.51079789332669
"4a5556c59a1fb4dec06d65b55f69fe6b"	4.40307866146711	4.64789263506403	3.68325524818784	4.42945535070512	3.8356213090051	4.7608582725083	3.70446630472251	2.28841523138383	3.43004430301713	2.39777502369003	3.34716412452519	2.72507290665408
"4a5bf73471cbbba09e4221b3e8788b29"	6.38592322079807	4.1596955550941	5.96724161586064	4.59268129475028	5.79832651938087	3.81226084352491	5.27529359031674	3.39279405747778	4.7152909009137	2.88747854976123	4.90698373458397	3.41397196254393
"4a5fb4701e61994f4975c9e7d66c86b0"	1.00349450437278	2.34272484341134	0.989564623282725	2.3519013076262	0.952854444520953	2.91491251764573	1.33177193861747	0.567939906769577	1.62049744479871	1.4840200393934	1.07397209359817	1.44730546457199
"4a60ce44573ac01bcfde677f85c10c74"	3.47166657675495	3.16355523907352	3.27858664842537	4.43414768960328	3.72260628859157	3.29153764456898	6.2490862758173	6.39834389470788	6.97367911512763	5.98159960820882	6.46444926598728	6.2903327904084
"4a6a520a62c3c10e88a7c9e4423d0e86"	4.47033256919554	7.52186345132701	4.63297891405346	8.1961633008466	4.58295463793863	8.06777924279619	3.89329855189369	7.53644813752633	5.1860794333546	6.68358203771914	6.16104523260998	6.57366468080722
"4a77b6765076ca047dbfa87e78413e05"	1.3158901966966	6.46148626387656	1.75255909928546	5.97968463208043	2.20946593954574	6.48794947250296	2.23691526550403	5.16223240777545	3.64280326378354	5.96946970426223	4.97886052748491	5.51878306360884
"4a7a2957adc928e01889bbf8575baf03"	4.19061942808232	4.61830139308022	4.01210903541039	5.08379863927799	4.02929746733838	4.72191695156873	3.42132596889952	2.92129101509733	2.79670165465294	2.92210984504334	2.44442626357965	2.64359501871409
"4a874be6f8e5426609060100b628e76d"	1.86984641950042	3.91659095643584	1.65166180383756	3.44785002486526	1.30364074799714	3.84171984731905	1.54984755558122	3.30278217290761	2.31047151327009	2.98168649177862	3.09114462995629	3.46744494156066
"4a9b6b76504620d3be58614cadb8f381"	1.33621611773249	3.20644690484916	1.17240783106836	3.10791476651916	1.06428995882254	3.41116223386203	1.16949563874049	3.57357589202085	1.54984755558122	3.33903484452663	3.26283973280514	3.4032781486975
"4abac9530ccd99647c3bb2118a34abcb"	1.53862910742317	5.51944408542229	1.75922250332295	4.95113663814228	1.62457870987532	5.48860130593739	1.89800719120194	5.85412616852812	4.00352039851764	6.18608000657614	5.93716138022695	6.23327016964916
"4af5ebbdf2be278bcfe0feba738ff6c7"	3.34081902311807	4.070779264335	3.13803860322364	3.84933660040696	2.87456613712411	4.07768067105019	2.5788225246675	3.98049702233334	2.48578892713352	4.0775935779234	3.88082472076946	4.16207249178502
"4b10050cd2ed9c2536634065f0d9dd55"	1.31239998254929	0.982947008982728	0.916719182331915	0.186787662286358	0.957967472417248	0.750257752604957	2.19037629238203	0.664179643486696	0.954295321233185	1.94910048309479	1.45154825131999	0.426756822242453
"4b23d5d95441448f6e76544ebcfc2edd"	1.65826996369793	3.10076910770973	1.26332348725698	3.15034539154168	1.51390511861333	3.68843276798084	2.25220304852495	3.80351586226977	1.96473935614189	3.47535082552919	3.46495668513563	3.81726738403062
"4b25b0b343dc02bb8ca1dc98593c0830"	1.90415915171697	3.60117656535787	1.48879228346424	3.74361760815321	1.41117232238579	4.21304303059392	1.81239442977735	4.2157936400967	2.16102613695657	4.11229593451901	4.15589487310324	4.31933973156645
"4b345b7f1006fb41be5f98c5803fedd7"	2.42899569284418	2.4636949301874	1.92470402302969	2.82654646383317	2.22350508843979	2.44724977986089	2.06163494099647	2.64359501871409	2.45623347526243	2.94076022082495	2.25780778653046	2.28912126101831
"4b4fd7d892aa308b5758a99d0783e191"	2.70377440623942	4.31330069184402	2.61478951964062	3.54444888062041	2.85902326622657	3.70151330980422	1.6244731151682	3.11572335856308	2.27982974269873	2.60949786451635	2.7713304309232	2.9005992780516
"4b537eeb4e076fbeaa4c819584d1d679"	5.31001529298903	1.49886663511208	5.52849703125842	2.60199939278433	5.21687249310195	1.5516879710807	6.15379888356951	3.91899782472533	6.2459960616797	3.70530540646247	4.4763558789728	3.24165941643692
"4b5c291a85fd3f350b4dae89d90e80f3"	4.04008371109566	2.46665611736916	3.1340418574191	2.13278560679888	3.11102420899508	1.71945039091468	3.87547586070357	0.868749547404752	2.99623214859564	0	1.93821317462939	1.44439910482623
"4b61ded719de054ab10d3987dffa7cf3"	1.83709287202541	3.25263317948132	1.99582892780033	3.45612865058835	1.71945039091468	3.07788260478166	1.45864665010634	2.77512999048064	1.92720602675296	2.89051308124288	2.50956218852041	2.86830427441508
"4b83df4c9b16ac84749d71d476d1a2a6"	3.65575897663072	0	2.74602269966225	0	2.23847527994803	0	4.08016774434245	0.679713349358557	4.28516424080838	0.386246949976601	2.14335017698097	1.11115727030374
"4b9cd76e111113037dd9da2b42e3fcba"	3.21788972392807	5.4352830219586	3.15819709616457	5.05789686788109	3.02726891887942	5.7361234610018	2.90892742069133	5.46038516029938	3.15084363463635	5.50934542072735	5.26560663659712	5.57879483807783
"4ba8c221442a9efa191b242d65bd93e2"	2.95676862510326	4.15079362289306	2.31417998957394	3.58429730907954	2.39714890143003	4.5602658661098	1.8819243132543	3.87736696229881	2.85526350143353	4.19675733755919	4.28788319396471	4.58973235350065
"4bcf6c90fdc93d3fc6561cb1ea7c4162"	2.52550461921651	3.87335868146169	2.37214473716834	3.95135448167774	2.32045840938587	3.98979667925184	2.58342682355975	3.90592476892373	3.08420861029923	3.83491351167347	3.73224177128066	3.90408695814304
"4bde4384f7faacf8055134a3a1b58cbc"	5.11984084811061	5.00312973102815	5.00102136132158	4.87337566498888	4.97765111460945	4.69553104718724	4.27124511857527	4.31223058358167	3.21209029514466	4.14727775124712	4.17595096975644	4.19492531298183
"4be7289bba745586a868512e1db00e15"	1.88855528378833	3.18061684012485	1.69478754708607	3.03008492528907	1.46009980480744	3.39665214925512	2.3590637202759	2.70238887264772	1.04920353321053	2.80593742112052	3.00681621904896	3.05166827388423
"4bedfd34a04373b84226cfc9a10f0528"	0	1.05826240490825	0.361513220578982	2.07761737890613	0	0	0	0.954295321233185	0.446412534761481	0	0	0
"4bef5d13ecb9330c5195526bf15b100d"	2.9968636333251	4.27235628947304	2.89626767609455	4.41837182323549	3.12871826747568	3.61346170149523	2.41903248151523	3.57400246680576	3.04517593843103	3.49873755802336	3.4336702510349	3.73406044638432
"4bf26478175bfaa0810150d06848f8da"	3.77726617654894	5.11346934091776	3.6485302644705	5.16304056587042	3.57321492284164	4.87444085394431	3.14037065457803	4.321159658492	2.92619396763043	4.48359509958673	4.18663941260778	4.37675948757684
"4c0bfdae1068bd85549c429d98718f49"	2.49723039947683	0.617118904263404	2.16727841119008	1.6002639601211	2.06885318232977	0.894396799322751	2.07509008782214	1.40786601100782	2.68386515301251	1.38528785476226	1.61241587390202	0
"4c0d961ebc5e384e17cf1a03136a4d00"	6.47640866558066	5.3811375979442	6.16276075584144	5.47526333405015	5.70696068545614	4.90433137060621	5.57867994675395	0	4.80285623545871	0.167627458714382	2.57651240090347	0.640417064965318
"4c27ec4ad6c96c3fc71c13453a768df1"	3.66828483327365	3.98203066850656	3.65079485533824	3.47948778571731	3.23906818013214	4.09262675430121	3.27095687289636	4.14511181827574	2.11256485727503	3.90867516766785	3.98616154854314	4.04297856343726
"4c2c7c928d59616b5d470e0bd8f66cc2"	6.26355196506451	4.64977924053572	6.20137808648976	4.64057400868938	5.64129631709006	4.74837957040467	5.83712864564287	1.28914758887957	3.83529728666797	1.496850737652	3.01085380498831	1.44831006148401
"4c59cc83c64c9379758d505c36ecce0e"	2.15843643825607	2.18668299473305	1.92223183176259	2.16273480072308	1.56457548550559	1.7158848748355	2.25201124931005	2.38814795162465	1.73230101995512	2.44850283730273	2.35401679968517	2.30013878562478
"4c5bd480278dfb751fc2f8a25d1e1715"	4.76008543060405	5.8289256174102	5.06351751879851	5.56028170490189	4.94085396900429	5.96338904273603	4.26933195634197	5.3199642920802	5.2595384917698	6.38039016210189	5.34893321552125	6.05523092021598
"4c5e663139611f23d63f50f9e75e3a55"	4.19745184124783	5.70429454352656	4.20293645136454	5.23274844806674	4.31772248606892	5.31029554092612	4.08452867699738	5.33268188437168	4.44579370206752	5.29982043637242	5.0746962011944	5.46264581388047
"4c8944428513a2f2b6f0c84bfeb69dea"	4.5444632482838	6.11218641571693	4.83453005589577	5.73447791223638	4.49727668725775	5.84271514574472	4.51736637874489	5.72297689088573	5.11769254548354	6.05765363031821	5.62952861698991	5.64706461317058
"4c99235aaeefe20f28378b332bab79d9"	2.13128339515461	3.79640987941154	1.99576769216989	3.37752460646668	1.92649223618807	4.17129088495959	1.92276901800907	3.80320460706782	2.14691045252844	3.95431039613076	3.72530048257413	3.89824484095871
"4ca063b0c080527a5ccd2209e38276fe"	1.84538238128129	3.65980228087052	1.53862910742317	3.70837026809551	1.35436500132572	3.77686743740169	2.11256485727503	3.76095096837988	2.67132259091677	3.53130849847289	3.69364348806196	3.67723876340719
"4ccae09157f6c16cb761e1460094aeff"	3.39083521268197	3.35985094409012	3.26933469121749	3.30895269841835	3.15802372718109	4.00356171854807	2.71887052103311	3.79424230362757	1.06539421731548	4.09170827366156	3.87670699049873	4.40867254772901
"4cd028ab3f9c7c9666fa81c051718959"	2.21021977283103	3.2739615588572	2.00759639202649	3.08348304379172	2.28563626972274	2.73024604081106	2.46790290197181	3.82964298169166	2.63162866240846	3.58207300470868	3.55462414238034	3.78368514304778
"4cd5ea7ecf87edc53a328c749d5be99f"	1.08804329981887	2.78440859154508	0.507997628754944	2.73477911301089	0.843255414989248	2.78977395656129	1.26405214809355	4.08912549991219	3.20224257618138	3.84796957194986	4.27379032120392	4.4155556036159
"4cf41e89307f56761efe7f22980a06d4"	3.310861210939	4.85427726876231	3.0977417808496	4.60113405174559	3.39901567012604	4.78411404477733	2.63272244942239	3.97565681743981	2.3445865516729	4.10102963392078	3.90408695814304	4.17032870659684
"4cf62d7879c785a040c746ca5a5a56c0"	5.07250939381349	6.05320182028649	5.00675042441911	5.94041869578808	4.81692545629417	5.88419103617425	4.06566631084849	4.83696262758956	4.96218600782135	5.72665012545537	4.17244076129174	4.99464362626059
"4d16888af786e384628c95a510f790f7"	3.26141905057526	4.70934258606846	3.72022350606073	4.68174146663256	3.63429602064265	4.90131194182165	2.95064124895077	4.803858666923	2.17497126761131	4.4184472142837	4.59217031998628	4.75059612912385
"4d340fca4861dd8c13563100bc1c433b"	2.245877165905	3.83722445641957	1.98152271230596	3.75753853656619	2.18506877176621	3.82513700239705	2.90477201909139	3.89019465093137	3.07019055577055	4.07086956803348	3.77115781469826	4.25410950965677
"4d529b8e55c94e4d7c5f819f8478b18f"	0.896139958734848	1.96388919669826	0.957268692680138	1.96539367094271	0.741835514333427	2.01980880165393	0.36535952357165	3.94464212981202	2.3372686055253	4.02466774261023	3.90959028877103	4.23359263345766
"4d58dc4d1d796f0c67b0000847781ed6"	0.706145096952953	1.4022221232257	0.436748754880386	0.900177874226706	0.681353578925975	0.661192487684238	1.65399513031389	3.75527468799311	2.56371043646961	3.9838995870235	3.33254045373985	3.95226734833983
"4d63773183e46cb916463a2736a48c6f"	5.9152176968768	5.60202715616201	5.48304128535816	5.3908716614786	5.42590163503434	6.01862859099943	6.24283713147557	5.78328332478222	5.53775443070591	5.55384334932555	5.16865896705086	5.14554010315251
"4d68d803494ba5f6d042d92a1b4bfc30"	2.51429067947616	4.57795498935629	2.08846570119445	4.5958731017229	2.58502947264956	4.87177575110294	2.36193417224007	4.60216487456025	2.44574508155229	4.39493920741648	4.58849602154482	4.77834692275124
"4d74e6301580df2fbb1503bafcf96f1f"	1.32148115300186	2.76642249673433	1.54804059970999	2.09773873921857	0.844076163385949	3.22773406120857	1.79233130569841	3.45743176872082	0.344026488418667	3.43807715181699	3.40226587728401	3.51107631388374
"4d9ade15d166385ebc981a78112bc711"	4.88503479347474	4.01086977553846	4.32122729255888	4.96312508880946	5.036894959754	4.46801619370873	7.10970300305967	6.43993832601625	7.76988597550114	6.14225788880603	7.64870387982725	6.23034022500862
"4d9ee48ed2dd7f64a230214fb4b379a0"	1.02756731305503	1.60727156760268	0.92248749223406	2.40726938006085	0.894396799322751	2.67778066635014	0.14156900430699	1.40039645749436	0	1.58162098424871	0.63236904696118	0.539282459842483
