"sample_040Bb"	"sample_040Bo"	"sample_040Db"	"sample_040Do"	"sample_088Ab"	"sample_088Ao"	"sample_088Bb"	"sample_088Bo"	"sample_088Cb"	"sample_088Co"	"sample_18_0_14"	"sample_18_0_17"
"335a152a4b101e22c0b49c45cd1737e0"	3.64826577122864	3.79594301876024	3.30820085662661	3.17369852643259	3.6762551012485	3.13328307751119	2.83476508066646	2.98019519585212	3.00638829594236	3.36948722023943	2.30271508454478	3.35882557569321
"335dbefccb8cbc2a2de77dd8ec51a44a"	5.70399445218738	4.64122821080327	5.43111555294255	4.82615380632995	4.7868777209759	4.58402274683767	4.16199947237117	4.94829779781424	4.17868264692567	4.5626225367151	4.58490217041559	4.54118511167057
"337e5fb6c41f7c11dafcd7cc4f0cbe75"	3.47958025102747	0.460268900148838	3.06918252945979	0.470753348136281	4.66449777879064	0.23214293511101	2.57844101133578	0.90149379517805	3.32537337385856	0.245859577597942	0.236809742078024	3.93378449720966
"338a9e0da44bade6f82916d0e3cb8ef4"	2.44185647540372	3.61724205368068	2.43976549901568	3.78096416153794	3.43488070284053	4.65081734640212	3.07191243298927	4.53770962937418	2.95579115169504	4.93006176641468	3.54626340730441	2.73854730268477
"33969f6f1114b112c1cffe0d5f1aefb2"	1.2683831922548	2.47836865694825	1.2397935132407	2.4354362543137	2.33236522996255	3.78954888381343	2.22161795816936	3.42713149968839	2.46221104185581	3.44507518244698	3.07691125849685	2.61436935987125
"33d7d17d43af8fabeda3e4eba1bf3cde"	3.90493997992328	4.03738259967257	3.81562883832181	3.94934961821303	2.51991336831953	0	5.17029352235393	0.298918704377769	2.65354895973291	0	2.51414177505634	3.09370708189851
"33e618ecc920e99917ca18751b1988cb"	5.80742812076539	6.56410965502859	5.3290550852449	6.25550241032748	5.52383314191253	6.04328563718688	5.44983962366823	5.9344889812562	5.46447812154182	5.80559931892066	5.25321330036436	5.31896375542433
"33e7bd6738a4e9969fc3c76237a17039"	1.84558983878518	2.76686542291702	1.34398890591177	2.5654494679481	1.22063401448208	1.68374873779283	0.714682987705523	2.30082487707061	0.944092935821123	0.714010772915931	1.621835473468	1.83621896092209
"33fd3fface7eb08a3207653f5fa1655c"	2.75607580739619	3.75952230144178	2.70664274808192	3.87328486791528	2.42488482819517	2.76077512417074	1.91482117900491	3.08779403203892	1.92287180190124	2.64886808239076	3.32864932064641	3.54561425488688
"34035c4ae7286db0c65fb6deae8dcd62"	4.08063095913434	5.03611978818764	4.39415651926628	5.64655405836614	6.01782299094292	6.43906368464205	6.20077773838174	7.40224696331242	6.01182422510496	6.17043696010905	6.46421798590961	6.24486568558289
"340bbdacb0705bd63180030c4856796e"	1.00678935468126	3.21812354197437	1.07745674659532	3.01087701088044	1.610757042	2.804645615245	1.5571546545101	2.58502947264956	1.48485380180851	2.82757749243759	3.40756373999577	1.8862359682838
"340e795098212f10b58068ae88136288"	4.87067029777371	5.7513846318374	4.74488169230877	5.13837276767475	2.30992377232111	2.93622558726146	2.15325685725214	3.51562353646834	2.82051793963432	3.2475293254916	5.49092748081847	4.93825454737822
"34291eaf80232b8590fdbdfabfb671d9"	2.40876327427221	3.09446386637116	2.16700589075222	3.32816063041818	3.66784017247588	3.46923352896778	3.17199551576398	4.12129511155849	2.89819000449086	3.25532423720581	2.38597910185622	3.12059684252746
"342b60b256da3f58211ba2fe37eaffa5"	0.971923576986054	2.20779236018594	1.13672225786712	2.33472889138589	1.9522812390628	3.02093207457573	1.80035574845341	2.68612492257505	1.80323009599075	2.93217460455698	2.73335924164338	1.93483491045062
"343a11b55fee06994b740e515d900810"	0.890439448283721	2.37981461660405	0.883560907251236	2.18407179075792	1.43218986360522	3.6306882129738	1.61769175556044	3.74567699729234	1.61423041004969	3.80401409698317	2.96974244494262	1.29159899228057
"344662455c2057c3887de985b245a6b6"	4.60614770805768	4.23655856829411	4.9651782688424	4.76087308906471	5.04067760402459	5.18190736285171	4.58224193100304	5.40584506217402	4.42923149529436	4.90355611720075	4.48214908056609	4.38066070221275
"345b2fea16e525cf7e56f8a469016404"	2.13219166928299	3.76451423320363	1.88749417743468	3.81104071056894	1.98422187182172	3.26549494982528	1.69764310157688	2.76304299758345	1.84637722476612	3.9105271529672	4.07767204157326	2.81795923732343
"346093a1b651c11f3a2d0da7c88bff32"	2.72644661138036	4.03028592592138	2.95680431754316	3.34831686338867	3.19358568771533	4.81736532050615	3.37444413848819	4.89361357882925	3.52976728535993	4.8591809328029	3.23929002981852	3.12206972673577
"3478e9ad07f318ff9fdf6fa3ea2897b0"	3.99525692346143	4.90354736138639	3.6949857725457	5.22306350734722	3.18577478028741	5.01267867164431	2.87487451578053	4.61468438214439	3.11875577616812	4.21252722172194	4.11147204588269	3.8724627146249
"349f86c36eb28392a0b7537648981624"	1.37520813538233	2.90239364895682	1.19531543723475	2.36266368340952	2.51851065720178	3.73699891722321	1.96700885484629	3.62374021925066	2.46960856180394	3.97485845215743	2.55518647057811	1.76238215051738
"34a3bb0a950d8c89ae738b282ac238fe"	2.32091604967877	0.196470979898374	1.78505370241301	0.168645125977711	2.63373174525989	1.25518289525217	2.6032495287029	1.21980875120797	2.86499696823147	1.07028139890005	0	2.21371016248487
"34ac7027d40b5f2d956f7a9c55756d6c"	4.52629795970054	3.95384418060111	5.1176817876942	3.28032457758369	1.08804329981887	0.259390616787194	2.21972725990395	1.46492530349082	0.894396799322751	0	3.71103959440891	4.1817248989155
"34b2aaaf5f98a9f1e84cb8b4a1e39dfa"	3.49844507720943	3.97695832283167	2.73515291519342	4.11256587453904	4.59076107151679	5.14482696868666	4.17894946263495	4.85291846310391	4.33087175175965	5.10049708257821	4.39580502518789	4.13606535270423
"34caa99e5b1c41d855aac8804f2d63e4"	3.00095859252557	4.02044502988175	2.87544986707092	3.43484490107437	3.18288961905158	4.59920824890784	3.0584394312688	4.25668277539166	3.7744716578868	4.91627157292529	4.15300647487069	3.74870611058187
"34cb9313f803fa8231dff89ed7624a29"	1.64706119653054	3.34006638165792	1.24941451152247	3.01087701088044	3.12642802454425	5.08379863927799	3.28966452289299	4.54760505415547	3.26268752177114	5.05644285599625	3.56818248958751	2.81928145023176
"34ec83efbb4e0c517f1da730bf7ac298"	1.0531709856725	3.06183532641069	1.31593727757126	2.59362412335756	0.366087190380017	3.74902956439022	0.345593010070694	3.35025186827093	0.612710811599529	3.8422871463738	4.25535739337982	2.46724603410902
"34ed0e65eabbeda68b49e92e6a0c4d2e"	1.95946078029246	2.87920969318997	1.75085066538442	3.03364443862385	1.57990946918316	3.21112093815354	1.4551364315006	3.02439992609238	1.29602012589938	3.11373832958124	2.8968783220013	1.92838606675988
"3514e132477c131f5864e64587025ada"	1.60434496536809	2.65861482883079	1.81812547765826	3.15891348369552	1.47378314441602	2.9402200862334	0.982606947814338	3.76274253575195	1.22373253500696	3.3434274886066	2.03644270038025	1.42059916481188
"351eb3160a1b45dd5f927f6e12e48e22"	2.43048911493281	0.506014057171007	2.62896836893992	0.466609077743339	3.17216946916273	0.230661065228676	3.58888737381932	0.888895361327791	3.47808462114344	0.311300758876566	0.40344981298786	1.71504748594059
"352c81f1835a9e9611c7a7f581bf516a"	3.29233273677971	3.32984041709833	3.44861390900388	3.61312061638475	4.99098607932881	4.580205618166	4.41484173396578	4.65204792814628	4.71531717157887	4.55871820734139	3.18838215634336	3.41635254511824
"3539af9497eae1459022b7d1a6216b1b"	0.560472563655404	1.79342474854712	0.394943280648582	1.68183298984945	1.557914386442	2.61721954023913	1.7029206791189	2.97310927718524	1.45508954413748	2.83219389822594	1.82353264640969	1.49069942047468
"35421bede4d60fcedbfbb65118c79775"	3.04005533219066	4.43912032419703	2.76819156891533	3.99217893746079	3.79465513357934	5.01661140154131	4.1765455545075	4.75274776740162	3.91032877102322	4.55330894087337	4.37521096064642	4.01413184009693
"3542ba882218508b7b58bd9dbffa9588"	1.08036313655353	2.78865151865002	1.08419402172026	2.85829591285126	2.33111833584406	3.96241235938055	2.52680524338633	3.86096718206229	2.38102507424178	4.17455508557119	3.20134872081338	1.79138984903151
"355104ce4bb1a5e757a3510c81ae4201"	2.81628857176005	3.90662043780568	2.18595014802925	3.56865343680641	3.04609263289294	4.17118275630667	2.93588035312693	4.14696326120613	2.8895102758159	3.85729645573754	4.53618767159036	4.37626129700782
"355229c214e8d519fdd2ee3ce49f7a5a"	4.69225664349244	3.50398559177697	4.1272166397266	3.54096512112196	4.71896751146613	4.09611066840472	4.57795498935629	4.42005023734548	4.64141435825091	3.63437416468359	3.19307790164703	4.46038369166702
"3563a58820630388ae5ac4d9b67c4818"	2.60418995528996	4.04418674033032	2.58501678544257	3.76808105956952	3.45887303208257	5.7117534220793	3.39610175431005	4.89642148117936	3.30831571729234	6.04171307591799	4.97233174407088	3.71507316385579
"35823ddea06870c0dd0772f189b5cca6"	3.09725531268164	3.82468679841392	2.75737505566289	3.8077847419159	3.23701746564656	4.70124407409298	3.09222084968565	4.77665776662934	3.16393039586415	5.0538881237414	3.81406171194369	3.30285698736882
"359076eb09f988a567c5b1a640e7e18f"	2.17619571236167	1.98533285863186	1.86031288984957	1.64022592018305	1.75701101510699	0.0652333506258388	1.35691505016154	0.415909754673928	1.1618656602354	0	1.68255000806161	1.6620425494648
"35a5363b7bb7382f0aebaf963e179ddf"	1.06025253811348	1.85537569017753	0.910795661592175	2.44272087852462	1.06428995882254	2.57844101133578	1.6002639601211	3.1900869741379	0.887249075889431	2.42129036992185	2.06860807097344	1.68183298984945
"35b61c9200e4f0bf50622113e96d25e1"	2.86883596286545	1.43262913232537	3.09370708189851	1.64060706784613	2.75454627122478	3.02998300229009	2.68634839309371	3.14341926729791	2.65359199247371	3.36581241525439	1.53484366822313	2.38135930415827
"35b9467941a6e079970bc87da39f1321"	2.50203972723168	0.697106649203191	2.45590652795425	0.494401680071638	3.0780930405205	0	2.48143204936807	0.313236523645976	2.66787595656893	0	0.584861458063031	2.6088745327289
"35cbae505c28f2293f392ac174141a8f"	2.39667634839359	2.93574869622463	2.66095160542375	3.54819971569281	3.05303231382472	3.73072914851168	2.64302373684966	3.64514359956993	2.73908061145206	3.83219469347631	3.33532107720248	3.13086176354042
"35d9a5a0f24441f1c5e662c49ebb5bf7"	1.85547254888874	2.76915465414146	2.13881608167802	2.67418009369341	2.22103284267968	3.42831220085663	1.5437052524419	2.99091269176488	2.09363499201141	3.31637251820332	3.08665490316179	2.54286332803184
"35e86300ebcd2698ad768a6d67163b7e"	1.75085066538442	3.64478126539214	1.91862704117031	3.90863326675003	2.5678083435862	3.88165327847602	2.41663851561551	3.73283987860668	2.45475839051746	3.73741387129718	4.31678920268835	3.3039152588556
"35ff0b675b41e4ddb763d06a94e88c46"	3.70530629179947	5.91792510561776	3.56582442086772	5.70987653476129	3.16980238057874	6.57220041344737	3.3814034343283	6.09309250041389	3.10088296720072	6.42077660952532	6.58221819504853	4.88060936918175
"360f7c9dfb877c3ef204a2288d342f6a"	2.07910398471389	0	2.07071608536148	0.470753348136281	2.72111778049493	0.1456402831996	2.75714127237551	1.02131359053227	2.95511338340665	0	0.182654834584075	2.12001950642725
"361a0552ebf1d148b3e1d5059be41046"	2.69273501787237	2.36555731570069	2.22835536256077	1.83995472247884	2.16656529983145	0.506890501061306	1.95608421381652	0.824166266583706	1.82225102590285	0.179132438929639	2.27519068919695	3.249532784987
"363743fbc3cb88a88a08681118148a5f"	5.09775202602667	6.41554680687055	4.96950623232922	6.0372514909188	3.32169644240321	3.76533956852329	3.68650056131175	5.13038242854998	4.69170815107101	4.82465337297514	6.18429219146127	5.18690408640898
"36457953fa30e0188e5decb31b0310ac"	4.18706654705271	4.34707539433674	4.40339421326534	4.64315937189213	4.76588737332284	4.27187019247903	5.01788045111203	4.91703703478617	4.38158728817534	4.17440388514222	4.42702031559783	4.84892153056143
"364a7ddecd2caae15fbe2e3c7b7a4cc4"	2.76609266849608	4.40747262194286	2.15932654461094	3.84284011588891	2.13484786595134	5.13656743541286	1.9119130263104	5.07740981352539	2.21593510524091	5.20598067155276	4.93213162371924	3.97789688457821
"36526fe6700aff029cde4bf4c655a06a"	0.125398409394334	4.06039300929638	1.46401899953029	4.41376146570481	0.528744124268336	5.32261243671425	1.07028139890005	5.19898288007301	1.43634087860403	6.07314540458884	4.50750994695645	2.7154560433628
"365e3d01915865862e3fa49b24a84fd6"	1.44844722634197	3.07537028396402	1.22026929229283	3.40090400529818	2.03982715104574	4.18771467950337	2.42283619158703	4.94048031905703	2.65722136024293	4.82114522480211	3.10350088741454	2.16891654810744
"366c0c6a94f1c8dd4f3a43ee3e4caf95"	2.32091604967877	3.38405800476417	2.49365989478275	3.50197440916839	2.45475839051746	4.09669014252988	1.80609620532811	3.96763442328662	2.51710597572137	3.36166483322664	3.27906741176208	2.32091604967877
"369d2c8a02255a8a28d88f8ed0a3faea"	3.25778000719637	4.69012996960277	4.22347267313188	4.65113629992687	3.02277867086773	3.28473195620737	2.78851569802194	4.39016799407334	3.26223038471889	3.9094371654699	4.35065386430955	5.13013829713665
"36a10e302e5b91b39e2de1d187a3348d"	2.11398788543242	2.97401822064724	1.96415694482432	3.57522351526533	3.86170271120658	3.58777542231763	4.01745343864168	4.31306742333471	4.10964031678122	4.03578316466059	2.85931099494279	2.97059906391499
"36a179b80db383d9fb83230570698164"	0.460268900148838	1.27773428788799	0.438964356648568	1.66301659333533	1.77114851532393	1.73800349581144	1.50439290255465	1.88053013110145	1.59320689932368	2.01691166852419	1.71843580480921	0.819427346470275
"36cfb2abc2f6709df2d805fe05f581e1"	3.02983211862621	3.65558154741859	3.09270464447975	3.72021639597196	4.55180655877192	4.55636752298493	4.48636165745169	4.41645566875956	4.37629365423282	4.45507414479478	3.85515821739254	3.49129822529782
"36dc607a68263dbd7ef3b5eb18837541"	4.63508814702536	1.14876660132883	4.43417899745649	2.34521345504967	1.75154420151222	0.306234864940192	1.20147674464071	2.58198998647854	1.71750237259345	0.728103624263967	0	2.18407179075792
"36e019ecb2995decc4eec1b537c168f1"	2.68821716527577	4.13248804517941	2.36767128190435	3.89569258599799	3.073863000711	4.91652679198799	2.91438229510757	4.65393558794618	3.18216702621446	4.79957922723859	4.00589945548923	2.95868966300926
"36edbf8776414418b0df41a853e4e4d9"	2.49058322499585	3.45506511395849	2.67912497784725	3.30452861272675	3.66472199830163	4.78338549032171	3.26001623268956	5.47584696020426	3.33658561339763	5.82466393486342	3.72055979258825	2.95291349445306
"3702328e2d562a9d5d7e7e8e7c0fd3d6"	1.22770852598839	2.51794650880776	1.06264411642088	2.26170296736253	1.89372623261775	3.74773215406245	1.73800349581144	3.771268330457	1.83431436141348	3.91832351546442	3.21131933398743	2.06514320480577
"37060ff7412757c2b428615b6e5fd366"	1.35817776839406	2.45570095186445	1.1273617019541	2.69084300276449	2.27838812126143	4.08870296202416	2.43957183948264	3.66566397698363	2.41700800263692	3.69791531762338	2.86122326035702	2.23894217068809
"3707e79ce7ef1479dae1db75c268ced3"	2.92458747337075	2.75964955355788	2.49398086322486	2.43571526517337	3.33410484624943	1.87252806722561	3.45337671673303	2.00759639202649	3.30256455464082	1.96700885484629	1.80810229878375	2.69607832170942
"371b3737bb533cd6c2fb955c35fcfe31"	1.51344330113298	3.11527024317374	1.93590267412964	3.47444718924005	2.65439301447259	3.37096790793467	2.00873815705908	3.19620908330113	2.03613818600002	4.02829497910396	3.46199350850985	2.44581425338057
"3749509eecec532fd93a9b1478bfaf4d"	0.312911126497556	4.59169581298607	1.69111006107813	4.06956507085788	1.32238497536848	5.02603307086834	1.61769175556044	5.12004906420859	1.9323008179321	5.95948469949982	5.40323893588302	3.09143328606417
"37579d4aa4482eee42b2f8610982f37b"	2.98082166081824	3.91298054683901	3.16174658707322	4.60548013794802	4.03146404361616	4.48987560156709	4.17627809654033	4.91627157292529	3.93684634118119	4.55422588332742	4.54722004705182	3.92525112676871
"375e470f001d75089a9aa6cf80c8ba2c"	2.8142883315435	2.9160503341291	2.9637254774189	2.9160503341291	3.11412401280164	2.9872473784252	2.66088032355915	2.7199708667979	2.79723743142739	2.9713094495674	2.95853910354522	3.50298050607953
"376a188c5b7e05c9d3603605ae991e43"	3.7391090446289	1.5412287814789	3.92096771616256	1.52272828635601	3.62234480871193	1.27484870180612	3.294198487558	2.14100924806395	3.0977417808496	1.45684135766197	1.12726928212962	4.06531231210126
"379b2a80ebb742f6626b43b4dd41d7d6"	3.0967307895087	4.51940748362517	2.83803113162226	4.02164303645625	1.96456926564941	3.31340024149603	1.70688761999754	3.20785693931375	1.84813035082365	3.3190895987433	4.10129700455469	2.78069329131629
"37bb43181471f1af50d6d77789f1fcde"	5.13812993134638	6.16566390599555	5.11193180082955	6.01893070968296	4.53684509148845	5.82682271879539	4.12805492895644	5.87057237057844	4.1010255281185	5.77200046822501	5.32385309222893	5.14468489332394
"37bde353b445c3ce1b576f660bfb016f"	4.43804307295317	4.5001624662348	4.35983130044155	4.00387236392484	4.04680456626663	3.08108669521769	3.8660896367299	3.78954888381343	3.51948458650019	2.83066421543388	3.35810148220652	3.68187464449417
"37c381e56c10f5f8d4d47efa76c2f0d7"	0.550892132979074	2.74055611265847	0.531451441559647	3.00593009853044	1.02756731305503	4.00831924437087	0.443043447662953	4.01021593520407	1.30364074799714	4.32119961737686	3.44980340189401	2.04727985487144
"37db8b85510bd21e9ee237822d296873"	2.57790573912586	3.33416895679283	2.68200573028325	3.12899259803026	2.02506401488579	3.71353585458993	1.80276542160327	3.67860726142355	1.64090230303469	3.76242442900545	3.65292893455776	2.53901056916094
"37e0f2e943f25e1e593fc13b51ec239f"	5.62438242154709	6.3448492090006	5.70682882980094	6.34987980082879	6.8459806999683	6.72465308957381	6.12499559598245	7.54185358932674	6.26765733224534	6.70711540971152	6.19813251836127	6.42635042204127
"37e50134266f9cedd61c2ee6607c987b"	3.28658680842111	3.56298737888667	3.22942399678076	3.58777376272865	5.03389286124112	5.37792536436432	5.46992195119447	5.14624765334038	5.33519928916936	5.50481489843315	3.17927391907023	2.72753905368606
"37e85aa99f3480504437883a8a22f070"	3.30816711026629	3.35499123653957	3.60311416639843	3.29872242765385	3.68978468910916	4.33551134000853	3.53824116806773	4.48830629475117	3.39617623278861	4.55356641820939	3.67370363021117	3.52290092361547
"37eb8a691aa4f71b757149d3f97f6696"	4.25781878528165	5.77072934339516	4.0661353988082	5.08380396810471	3.96035782785002	4.1227071800646	3.71220674483254	3.84507817812337	4.48831047393724	4.45749234539758	5.18638866081216	4.02969225683357
"3810e5b0b59eaccaccb8e80d20c957ec"	3.65259547709652	3.72075140897231	4.15046992493941	3.97463786635341	3.73312841305328	3.73999001322987	3.63035334316203	3.69003477378924	3.18094881464448	3.78788498986681	3.59475898104809	2.94844018510613
"381bb3448f31d3afd0f3114aa0892856"	2.07281966537095	0.337043501989505	1.5455818250523	1.1800386540303	1.63821194080175	0.1456402831996	1.93733347430445	1.33621611773249	2.06665007863016	0	0	2.32255437306955
"382a4e716376327676bc7db50ea62e61"	4.48478627291172	5.60555595037443	4.49720636964574	5.34112864912367	2.95281540185418	3.53088262588388	2.97396381784187	4.87146083132972	3.43324313874833	3.65776875254354	5.12592471630985	4.34718216198672
"382b6495def9bf30ce8dcbdfdf83eafd"	1.1800386540303	3.54144905916995	1.4002219208173	3.05354352980151	2.63872298801505	5.3957033902967	2.93680464852366	5.12596507112114	2.42437962737526	4.41900155869873	4.41658867651124	2.51143497480082
"38353a93383c0917923704393a56d9c8"	0.623082877328335	2.37650604119789	0.790033919731034	2.64915652626937	1.23402266222156	3.00313050648114	1.15728698438015	3.01469705727881	1.48806154964268	3.51834403897853	3.86894305936271	2.51945771778742
"384ebe78d2df0009816b4eef9b79133d"	4.99536056040064	5.48713237848857	5.06215126368984	5.32125136050402	3.46433930300809	4.37962475246284	3.50283838851555	4.47649327698229	3.43389816826347	3.99526134010393	5.28290469926156	4.70457922670029
"3855898b7fa8cbfdb233365d332528d4"	2.46986957566138	3.9966353419095	2.2451330361406	3.69794343407518	2.6181403833065	3.88137036745343	2.13316094509955	3.99953392051565	2.42311880080618	4.40059010718483	3.83105729875678	2.70269457086286
"3873b8b74332481949e56ac72b5efb12"	2.81128044935077	3.9822652294824	2.61803066778008	3.59605393498217	3.11798530388183	4.23194329698465	3.02178103932354	3.96928083654826	2.93402919541253	3.94023915914761	4.155627790639	3.51943660954334
"38769a2ac175ea0374c78cfd265c6ba2"	2.34040097367827	3.14750011667946	1.75374602702984	3.40645685966112	2.40883701123451	3.22946199313787	1.92215887897731	3.62466941235444	2.18897956937085	3.50859182748097	2.51684126831835	1.86576862697598
"38a4fa0338fbae58fda6913cabc56f4c"	3.36770220790296	2.33168401590395	3.55804163850079	2.2835663544593	4.7128869444188	2.86565946577295	3.84962811196404	3.68333085963296	4.34333754651657	2.96000267537543	2.3777072105059	3.66527700567558
"38a68946a9d35ef396f873cf2e3d37cb"	3.52731888876791	4.97756787719204	3.88900409142256	5.15575964462083	4.42235346662138	4.79165971138735	4.1453091859367	4.44856807051296	4.22432402922079	4.61726929567048	4.33489571819134	3.59559571968156
"38a7efec126f5e38cafa8a22da8ebf7f"	2.87846682948846	3.81865851783171	2.84082659954593	3.54754638466923	2.94222484487399	3.9890444831633	2.6069782566299	4.13692581517953	2.92998492038219	4.05361135301383	4.00740057992659	3.29525488669504
"38ad346d837407b85e719eb73e73e55c"	4.02670748740421	3.87706948946885	3.27882508119408	3.49803048425598	3.70623251504319	3.94833526235089	3.23838507580041	3.43558270519025	3.25465215138811	3.4395022909797	3.94739099678488	4.41216270778775
"38b5fcbbf220b4dcc3d9ce8a636b0ab1"	2.77965742995465	4.38940187063611	3.27275776581724	4.55128194869923	2.23475368959896	4.03732119808606	2.26595430309226	4.31190026387638	2.20062102509405	4.38615161523143	4.32588344061801	3.06762958972164
"38b811858758fa712e59c88ce4db7bf5"	2.89730724576528	3.43145336431527	2.99365985722229	3.3187486162909	3.0412717092453	3.86023808838327	2.78471339462643	3.79346472377991	2.82689544924235	3.35733549540183	3.967533268635	3.60938418085906
"38c4326edad96570f456288d84eae292"	4.83904023982061	5.00866390075526	4.51194019636009	4.67130739459269	5.50718722582215	5.82748721340491	5.48530549161328	5.91168566153567	5.4778393396332	5.71068383521012	5.63328585187365	4.69514360809959
"38d10653a790b3bad4b42ab8f79f2758"	4.96155301368864	4.27603236998806	4.4504307152234	4.07186932039134	3.53044759978457	3.93098164834087	3.56284299530732	4.13043461368847	3.21141348579963	4.11948712958975	4.40072242482447	5.61620003688212
"38e4d9c88ac4789241b5a3a5cf300125"	4.5887679511966	4.94931489973963	4.68680776394176	4.66447210986769	5.43480128073812	4.68792819707854	5.40913665559616	5.72409022927124	6.47175701432635	5.04921209918804	4.02888049914251	4.5808058310801
"38ee66307f2089b38c6543bbbd437b72"	2.42218869263988	2.88668720046589	2.31927503777921	3.31368406053782	3.01474660034717	4.44609585946316	2.97808177036887	4.01580818758468	2.78448918824272	4.11613394648704	3.37266758314797	3.01743505519722
"38f10e368cd490654f2db1621c61d989"	4.51246919927702	4.90292758148119	4.62580677916353	4.68980448997697	3.3688876657916	4.23346020883662	3.0584394312688	4.3008618602188	3.53229932556454	4.33041328907541	5.6626920413317	5.16276450355691
"38fbe2bdc1f74355e0425fe0132cf5e8"	2.23727544592897	3.63345798309183	2.00350511211025	3.37486831696383	2.408430797161	4.53197027950836	2.09031301796917	4.09903527810547	2.02750824559999	4.85020045896245	3.67438974777317	2.55596297669027
"39069a1ce7073e9f1da9c8d680bf260b"	1.34197087692702	1.84826311939558	1.2412219699028	2.42077451156725	1.51431139565354	3.10525267347377	1.39677449627099	3.0606078509104	1.44306603165062	3.67030157226341	2.55697952382082	1.9513262216623
"3917d94a9ddca65eea6223275ea0d459"	1.24941451152247	2.79712278567653	1.30073647275824	2.00770383514889	2.38666333922498	3.87589041511143	2.18702608235955	3.66961763055705	2.31186589283064	3.5002122059408	3.03444805155666	1.55972232018817
"3959b0ea90bb19a1f1f0f8237caacfe9"	0.766537037787997	0.470753348136281	0.569962079989567	0.726968729035456	0	0	0	0	0	0	0	0.438964356648568
"39786835111f91f32b5b9caec0e3c779"	3.97130837790922	4.27585467877634	3.9331306631545	4.45709700072086	3.27593796740755	3.06658674452222	3.57076742684575	3.21836929660442	3.32787586939853	3.26202036818273	3.4857376524266	2.98420610171537
"398627f49905824e50b8430cbe6edd8c"	1.98272412217803	2.87639114970837	1.9664967826637	2.62410321497629	2.66694900094102	3.02938946204209	2.56647127567934	2.78763126377255	2.51710597572137	3.48857435847869	2.38597910185622	2.24956399101679
"3995f7e3a19e6d593c303de2291d7cd7"	3.2320644710702	5.4557423941287	3.30942194727796	5.49607951811245	2.75714127237551	5.32744627057134	2.65477459234998	5.28502055446752	2.74154042374926	5.19396811716584	6.14198600641698	4.48233792441822
"39bd5c7c3eac3b0513e641a12a61396c"	2.24426718366953	3.55203687125896	1.88876518050313	3.00095859252557	3.07219611151681	4.39108340146709	3.02991601170339	4.55876946886725	3.16819735986355	4.265259916693	3.73005018781761	2.9042253521847
"39c8816f50a45a9b24c517831d908a8b"	1.57712131095756	3.89785105607001	0.8972709980369	3.35649983131222	1.75772057348262	4.72498721931371	2.1223532890816	4.08861454572299	2.31219569080164	4.47683179025165	4.33160795769699	3.01087701088044
"39dad68e779f9d7a5e80d6b4c02436aa"	2.94678032935446	2.94728922527726	2.81104128061634	3.00071644274861	2.36570289907169	2.37228212637276	2.26767887762855	2.50748202124954	2.32944514041342	2.29921606610459	2.96407395222994	2.50885713908321
"39e31bce5de420066369a48aaa1a7c76"	1.41304960572913	4.2354906163488	0.890063385494079	4.13195294681115	1.9942729110123	3.80982603653436	2.07570924365871	3.73328578155074	2.11927587511837	3.721467638916	4.40573439637744	2.94513769042298
"39f018445aa94fc4118a904acd88939e"	1.71843580480921	2.99763047083707	1.59760821668052	2.61314593890219	4.30392724586582	5.24596013796211	4.08650054486571	5.06516842786508	4.22508857370672	4.67884100546164	3.91131075183577	2.45283101631551
"39f358f39ee11613a1d26bebd9f3aa1b"	1.02492986698058	2.19900077673748	2.51143497480082	3.47597084661213	2.73024604081106	3.50388693346971	2.96952278609041	3.44785002486526	2.31703025742554	2.74714013647368	2.4881264606292	2.71435031365069
"39fdf298f10d1ba28c460ac28b876dfa"	3.25018532023702	4.49773599557622	3.55288854084991	4.39437677088194	2.44275757256975	4.00428147597236	2.36834500231096	3.36975136652687	2.19397474127561	4.14480515021499	4.366869212836	3.40180760902814
"3a07d8f3e5649191cc62afb938e0f191"	1.62428711528431	0	0.781936143374005	0	0.431795403354194	0.160587064647948	0.397271633079637	0	0	0	0	2.07281966537095
"3a14a8cecccaeab01daaec2c2106c447"	1.55810759543312	2.70584658564202	1.67169252905675	2.89850871313138	2.88257630468218	3.93016824001579	2.47901910974493	3.77081039377355	2.43399763699621	4.04428494300595	2.58991830389446	1.90714064304946
"3a26389ba3d76786cc568267b1f8ea85"	3.66379751574612	4.3150050332425	2.80118832673414	4.18121467923501	3.84097201747172	4.02712618681387	3.80129343549254	4.39779367896741	3.97910279480657	4.35755564752278	4.28117952934975	4.19212743996331
"3a3c25e0c16c9ba3c350f1ddeccacc7a"	1.96883115843983	2.65978389969272	1.66932814700716	1.97116009759435	1.53488245555864	2.68255733506111	1.51975387616128	2.92003519328267	1.52734677482646	2.53383331257758	2.58458605847386	1.71543622465645
"3a5a8c65fba5b1047dbebdbeeaaed9d2"	2.81220446929647	2.41387699849846	2.7861081052364	3.06905659913514	5.50268714831038	3.48056108963679	5.37583186560918	3.7808476922103	5.3440582196237	3.66961763055705	1.05747991257837	3.10947571997183
