"sample_008Ab"	"sample_008Ao"	"sample_012Ab"	"sample_012Ao"	"sample_024Bb"	"sample_024Bo"	"sample_CFAb"	"sample_CFAo"	"sample_CFBb"	"sample_CFBo"	"sample_CFCb"	"sample_CFCo"
"43ef4f6afed235e99668934035ac371d"	3.7867247769115	0.33254229172253	3.48731155745922	0.509345134078015	2.68528253598903	0.431201024736878	4.26881976652625	0	3.96920238228586	0	5.2121633833448	2.43612790269779
"44046e4ac0b307bb99b9c04560e6bcca"	4.04441275100979	4.31955995869208	3.78067784378002	3.79673176368698	3.49806561006506	4.11129730732568	5.99449427285034	5.45441838323131	5.17830776393015	5.29258134699718	5.62498645177037	5.29043768322383
"441e779fa0c30675d1e3eb82aa8a5173"	1.23396306687315	2.32177527788369	1.55013260743637	2.19236724401439	1.01869026815603	2.95011259059321	3.38283542809703	4.19377859089752	3.16120806721707	4.22739895776827	4.18917850743261	4.29558153368337
"44342a9ab4f311ec1a187e1f1712fbbf"	2.25428783232772	3.13693144349221	2.15143133457497	3.19907854555772	2.34244358349334	3.20826452362222	2.78644280964916	4.78013588802983	2.96535966025804	4.85121393081039	4.61203099670988	4.89870229356798
"444a8755138eb5a417428345293b1046"	0.698721614492547	1.07926975551239	0.549146894080271	0.564395774148579	0.787297597189783	0.517933304252917	3.25524293189607	3.30947207518085	3.1337689023443	2.12171815772504	2.99013342923546	1.48998027541521
"4453ac1b46215c86dc828c95534358b9"	1.64437446164833	2.99903007980845	0.743989998498214	1.95544738186539	0.541434360070708	1.73519881786898	2.43780595765663	3.64200669055652	2.76847125710249	3.32490996958702	3.04445195904938	3.31169213392396
"445af603e4d8e6cd802fb0db4b28c163"	3.65048913608717	4.74143113747508	3.1529761644674	4.54232425827242	3.14441280507714	5.08630491528874	3.67145227919541	4.87877436832191	4.21848376936801	4.65793461372813	3.89298859497783	4.44293592185164
"445b6f312e3ae6631f55bec9f9d072a1"	2.86133736535004	1.91118042202476	2.6129883238016	1.21834749167933	1.4523231774657	1.45853129826449	3.38489860869265	2.77797021599219	2.3957518864771	2.94556886691858	2.46790290197181	3.17210383082275
"4467eaee86ac340927f96a61f4e17e23"	2.73755916391409	3.61853035086031	2.69354416208456	3.90860416785744	2.10063964093039	4.21976186405147	2.29526798815617	4.28264785934829	2.97627377903733	4.13494163544946	4.08350428481728	4.29142762983667
"446946ceddf75521344d6e36cbc91142"	3.76530447198563	5.00994342147425	3.69112917160076	5.55398804812005	3.2001636388248	4.99527956268612	1.81502643300451	3.7341176795584	1.87523929787623	3.34138137642232	3.60883310333688	3.74941326855925
"4477e6529281828c54b5aca7e86570de"	2.38950192032106	4.07875460698214	1.9320394976447	3.49602083296633	2.09893899634255	3.79385121010974	2.14691045252844	4.99051427051736	1.23351607246624	4.51237282241498	4.05306690834933	4.43250746410114
"44afa16a7de42c1c1c402f2a27e9cacf"	1.70904792560017	2.86740645126467	1.65205381693525	2.99504378660123	1.40775248007835	3.06757375057559	1.99770965815172	3.21941296058498	2.31047151327009	3.16955078167649	2.73350791929861	3.28642770128694
"44d0f2facc92c3f51afe702b27d7a5c7"	1.88121771131128	3.22109096962249	2.28183172388607	2.88910317580828	1.97778803545333	3.22480123490075	4.49842595788605	5.0260807827044	4.31528355194181	4.74743438640708	4.34846168151498	4.89370043863333
"44d79ba7532bcffd086aac7e21798b5e"	4.46594857760622	5.42874700683351	4.6345622267529	5.07205937665093	4.61683533283224	5.71143654074722	5.53907023966069	5.00193149906106	4.34708461086027	4.73188022599733	4.99185818237918	4.69684036721017
"44e154726572391fd6b9af55f847ca06"	2.0068197722718	3.80131812293803	1.90723688602386	3.75508342355974	1.96107951031278	3.167647791509	1.54336990222422	4.59788467095722	2.92374549622881	4.78064643368894	4.46171829612252	4.77783520143518
"450687c131caa91f511d97f5ecb902c8"	4.53592824777231	4.82417482380463	5.01490174649763	6.03504842012813	3.86270901408521	3.57140109079022	1.82962541894979	3.16955078167649	2.57997558837479	3.33308326681261	2.69625234595993	3.07441664372009
"450891dcb660cc3e9e00bb4ffcebfd0c"	3.43407671660785	4.34998292510582	3.28983034439826	4.45177958389522	2.96462904429878	4.57260567111469	4.92621540720271	6.04465213319159	5.31743108993774	6.41488616117785	5.71242850974078	6.10076502291923
"4531313c56177678fc8ea59d5bd98a22"	1.06861678916783	2.64153061773668	1.08212360911655	2.57589115369109	0.882067521864778	2.64267053362897	1.02204379641843	3.20079666026172	1.82063309399196	3.0290334783958	3.02135995770288	3.04674261299187
"453649ecc120296574554d5dcaf11219"	2.76641973309425	3.95325141335129	2.53596170746611	3.86828447026834	2.22308669549018	4.13168578588205	3.88051087267811	5.32352968796881	4.45042024664071	5.26182822166292	4.98136921647335	5.17624798763365
"45868aaecf9f042466911d77e6c5c70e"	2.50601806077592	2.99504378660123	2.86740645126467	3.7121469053026	3.44432375905158	3.93495504472824	6.31145389855785	6.21117499606437	6.16747452774375	5.69555133155254	5.45506867324046	5.8194222729972
"458958d63a65dd722de452e7598bc15c"	3.37028635390898	4.85749491485456	3.23532676309332	4.83628567678564	3.02714275843085	4.93571363201229	4.1780511956683	5.31481666149166	4.00739878308088	4.97990657950739	4.56755695454352	4.85168945585114
"45919fb076826696da1b9b36b4349f9b"	1.13210831368452	1.59161400617758	0.711865887293088	1.20248419689948	1.32639572571154	2.2402260617087	3.21014396148248	2.35247812287786	2.48301139147615	2.45191097780752	1.78055931356904	2.33090311029303
"45baf9b718e6342d2079c7c6bd9a3461"	1.28996966290192	2.50817652192871	1.59703710413915	2.53178216839269	1.21618402775477	2.94178915533329	2.1835344480314	3.74053290986847	1.99784866500979	3.42906817469334	3.52753939800516	3.54429516730584
"46077a79d63321704f9a038349be2243"	1.32992108015891	2.52537018006763	1.5243918756249	2.15452176425919	1.10603798316191	2.57318840006723	2.54120443413335	2.79018548703663	3.23868190313882	3.45886837522178	3.54501185505298	3.92291673272708
"464622ae8b47d855fa960f73275a15de"	1.32439794729732	3.05627923990579	2.22255219681725	2.57510330916232	1.74833839325689	2.68806900664503	2.07317897266659	2.5925723065654	0.789108057705738	2.01812874562582	2.39989980782947	2.49962119130305
"4646c6d0b7aaf55360ca3185a98615a7"	4.85873469205538	3.77603201905274	5.32821574704869	3.4145758232229	4.63158628812649	3.44049341249181	5.45402800614797	6.92197790423837	4.92973934696188	6.48257405943519	6.25698896686688	6.35874319850191
"46507a2e99e71c225a2a003164c218a6"	3.28784538941688	2.8628580934894	2.85599653083562	2.90816310466374	3.00233989506128	2.28725061861866	3.35349482583229	3.97050623020731	2.09400300707075	3.98982635838672	4.07449580586199	4.16041303738291
"46820e3128df5c03d7ab85dbab69f71d"	1.25970138167623	2.60401053732634	0.782580017940635	2.24756593093949	0.965059687494271	2.54428196083712	1.39855343257279	3.04810505078285	2.39668608870053	3.70344934415506	3.13591613747451	3.57527482316071
"468df1b542d6161aec424dcd1503710a"	1.66563984972317	3.86541497921603	1.44686565445098	3.46298451459423	1.25747463844346	3.38630053989397	0.994471769252877	4.20086716239808	2.35762539855893	4.00850413576587	3.90714810237316	4.19949909666725
"46a00bdd9f305e69e04295dc974468c4"	2.31522783565539	0.485713948381071	1.69693125659223	0.192997696791189	2.69534246543353	0.435350717783765	4.17867096393217	1.43696341690615	3.46489204033719	0.947559065400184	3.38597236512295	1.12236208986722
"46b37535c3898f025e82a972dbda0b4f"	2.53140758571955	4.06350277582852	2.32424021873585	4.06867073057576	2.03055345684397	4.24033315826131	2.93992502125325	4.4078488000094	2.22139843560545	4.32582642693343	3.84157947185087	4.37629302282198
"46ca3a1fddfcb08040bd3ae35d838607"	2.60064616549948	3.85391788249589	1.68630350930474	3.7686831600563	1.65782771920153	4.13116910755723	2.65220875497358	4.25367733464122	1.99150173383163	4.6779302672878	4.61278591258413	4.67396299479717
"46f6f0193089e4d7401a981728916c3f"	1.42069095690768	2.730645656846	1.47996114583539	2.50057533561373	0.984483816950536	2.81300973637815	2.25462182685019	3.94816868782447	3.18979496599353	4.39230849472359	3.88239248541494	4.38057428051798
"46f8a22e268017191712d927e8443024"	1.57246993995409	2.45479102588338	1.83345708028424	2.83824449011847	1.43028612660394	2.84985758636392	4.28704738010776	6.27085706595229	4.48153209288751	5.68351894916276	5.30738433705628	5.72823438185659
"47043172f11550cb5f742711a436b2cd"	0.556803829545965	0.942277852988823	0.297085223926644	0.635327753902217	0.547638214112866	0.443339551144836	0.217791655434178	2.20221565670722	0.322228416204364	1.57848868800348	0.710075091580594	1.38908645958266
"473764f38a0ce733f5433d91d0f1ce44"	3.80813163227401	5.83739593058011	3.81078520192396	5.96988802664322	3.24936273996905	5.9489721217363	5.43510839578005	6.85350618472953	5.74603223663124	6.92020713583431	6.32747582035905	6.55870621255722
"474de3aacc331ee81a22267d023cacc7"	1.23396306687315	2.94592603085156	1.8461379578391	3.3973618688112	1.50094137348036	3.95580168065694	1.75884501641685	3.47876712638955	1.94693248343625	2.82776133234265	2.70950088168946	3.30836019482183
"476e52ad5826f40e3a08501554e32cc4"	5.45137794528809	5.30786566114992	4.78371420017698	4.63352812184707	5.64408069980215	5.49187528746083	7.12240185930143	5.75586759908618	7.30545318879983	7.26709488125152	6.40874578318118	6.9215682370964
"478164d488b849448ee5df2d8afe9c0a"	1.78330045913641	2.73497219668925	1.87918791201143	3.21789974866077	1.06561205482138	4.41110079279541	1.92941717025393	3.58164985948242	2.10518141058388	3.30278217290761	3.42727024452076	3.30669005282006
"4792c325cb09b28183663f520df6b329"	2.8198000154249	3.83072626208908	2.34352197465959	3.70275990462033	2.68920025608197	4.06466265780588	3.76905458378852	4.96409973040398	3.18854164049561	4.55994844342237	4.61293682739531	4.63413875582433
"4793bee6ac2c09e9e6e48de7288367d7"	2.34499734238848	3.78845393792715	2.54435489366865	4.13424597313527	1.38802536207292	3.7276252949178	3.01056925909933	4.5213433475143	2.41360325395142	4.68903953196409	4.33221003890372	4.44114565304983
"47a29e1855b62758f3b447ff53ace307"	5.92266884368213	5.96227983638548	5.8170119883792	6.34330228812176	5.32582396737663	6.03810077417188	4.81882734745186	4.61051945311331	4.88096982107043	4.72461896241656	4.71376367794158	4.74954276995745
"47bcc9a876636611f3bc7df3d8e4412c"	2.45978472055747	3.27780210140272	2.50756600895898	3.36704253284714	2.28008864643372	3.77822689562118	4.03386506320818	5.6873397374026	4.01346315849689	5.58817128882565	4.98387162768704	5.41859208649037
"47c9aad6c691271b4bd59356d298be38"	5.3333676889672	4.24181663255995	6.0711064937183	4.61538770886506	3.66762364145518	5.14623193595801	3.78126153303012	3.40125258013869	2.91223935407233	3.17909129199845	3.15344483092856	2.81052351279504
"47ccda8aac3010df5906a72450f470fc"	2.2699870813657	0.937501284856851	2.69148874264963	0.751213110317631	2.58524795420886	0.470869347599731	3.86191692308993	1.26990034031493	3.40665167607899	0.706031775026235	1.66151368435318	1.16889357117265
"47cd0665ecbe71d9e7010dd35740096e"	2.4175410250452	4.50022136335084	2.07924527242028	3.77725072893988	2.08422321623058	4.22230159275256	1.95792340174539	4.82351664240607	1.67528944834379	4.96770031988603	4.71041869202402	4.86824042175157
"47d65bc809ffc2078eb1b367ae1efea0"	1.5243918756249	3.4141381212712	1.22618575974013	3.3471495953882	1.12781018436677	3.71668623702866	3.01877669936215	4.8869538972585	3.61330921336641	4.9179071858741	4.86032830227121	5.02428217701374
"47e68df567e915290cbc4d67e150ccbb"	0.0565504904064369	4.02858896476759	0.277116452346998	2.72939193923054	0	3.42061741420486	1.30199058798767	4.71648856627103	2.58915254448662	4.51387350929428	4.45820134821697	4.5765175106895
"47f22bf3bd3c682a538865f793e7e691"	2.78383802342201	3.18100239572009	2.13268546360588	2.28994909396046	2.02630114771685	2.79121111902412	2.73646867704338	3.52729467639579	2.5471763490947	3.6087885119438	3.58122653512848	3.61740128253992
"47f5f77f644a6416fe019fd3cbf2b396"	1.72339840718641	3.24906739846422	1.86781019323062	3.02556806620623	1.5740987732806	3.36787415634726	3.39533371634682	3.86375197309325	3.44009679743695	3.78385635329814	3.9906339759532	3.88892862020491
"47fc4fe5e358cd755988e432384584f6"	1.7675222737529	3.67067691349602	1.71624807684326	3.53676605179352	2.64277932296782	3.70497177535708	3.64399693514452	4.31345288962689	3.5065241367501	4.26335638055557	4.12932810611081	4.32478960597916
"482171fb6e6f45e9c14e690a2f28bd4a"	1.68219475794145	3.12881150146746	1.35768524528342	2.74869265950682	1.56136364195162	2.99237740226129	2.77607762892059	4.19148119425872	2.06549777767613	3.75385056916926	4.06122215521023	4.32095760787418
"48232bf77331fa9723fc237f3efa4853"	5.22320066656866	3.3225056637686	4.28286699268799	4.19520695146078	4.80038003906365	2.98096527616482	3.84634685610361	0.565541055954799	2.4627332945357	1.34252218575917	2.16277666953866	0.761086163568138
"48407ce93b3fccf3f467f93041f9f0a1"	4.2322033178742	5.57670453743094	4.02468995397853	5.43648290491334	3.89894526331846	5.79117735032303	4.21870762048781	5.14562869080512	3.6787761875667	5.0639883909667	4.81229641413425	4.92012946953949
"484a998b3a80084f6d4bd022a6773b15"	4.24601738899118	4.6668511438028	4.74917983320833	4.54656565054757	4.15282303957988	4.48022117343987	2.54359748146833	1.72690658757328	2.44837751109611	0.599513195156543	0.36535952357165	0
"485fbc706fdc166567847aeb3b5b2eb0"	1.60239114216611	3.21896462092571	1.29409546126065	3.10285378774333	0.999287226666272	3.74601422878559	3.77465339913366	5.44717162219349	4.51320681536468	4.98136921647335	4.94382062004248	4.52678598223629
"487bd9b2f0602bcfc169973bca8a31e8"	8.3128066424916	3.51760732691308	8.34404716678259	3.35507630231462	7.5862650027561	3.67169260269111	3.04121575439019	1.50340810952448	3.30670072023333	1.22418875554805	4.17530847083719	0.959855011226294
"4895f541d51608b5ade5fb275ab48c99"	1.82491293560213	3.19744869478159	1.82061333050046	2.90160646710257	2.77142742319299	2.89574203433616	2.03416903329838	3.36879649652643	2.38039392280393	3.16056342779859	2.68178562028361	3.05382305260638
"489b5a704b00b4cc1e1979c8d5618cba"	0.557978962372982	0.247708434011033	0.755307090688442	0.265221372957989	0.557143206841344	0.669974733170461	2.87683790825152	1.82450592248485	2.08829515057171	1.55905243035591	1.09473170008913	1.0864485977476
"48c09a59e78c8c3bcfd6ddc8980dd1bc"	1.7624387778806	3.13053429936438	1.82868637809713	2.90339776431559	1.34237198448975	2.88472086039436	2.49511605179784	0.958108459867393	2.04344082021104	0.951419740086522	1.32316305506731	1.49807600591917
"48cad01f487dcc5203e8804498898d77"	1.37798768013822	1.83135483071678	0.801707339464632	0.811033952550963	0.999731480457474	1.62694355393706	2.84823825557726	2.87261367908557	0.746775147477415	2.75114238479192	3.03864117696428	2.81052351279504
"48e55597edb5326d1cefb8a9652fe096"	2.86513485831961	3.63516401818216	3.27836267025068	3.68446949452034	2.63039419853632	3.68547127787371	3.30613271838285	4.67538168531309	3.94405315913044	4.86091728213146	4.56518550748758	5.08076386176942
"48f254500c8ffe6ed6d46ed635265182"	2.57724043482379	4.41577470790568	2.38621919005529	3.95171812526355	2.28454484180039	4.58327001839153	3.25969400547591	3.34103422640646	1.56857815406138	3.30804959498811	3.45916661654807	3.38221573505276
"49111e4252f033aaa4552837a71346cf"	2.76686836873313	2.8796839535609	2.72720867939819	2.84636199580477	2.70010340737485	3.15761794470739	4.20496016568682	4.43971112677706	5.42938868065928	4.74161330541878	4.39681405978235	4.13712968454541
"4940b65568efec884c673dd47644e8cf"	0.762780513574287	2.59725792305964	0.933493905083775	2.6698670827945	1.19041937008487	2.56093284050737	1.6693212953085	3.96599129139749	1.64941303803272	4.10730398276687	4.42497837029651	4.555878122824
"494b926e75dd4d35513f6cc9c7c671d4"	1.53016957152788	1.94978335279393	0.979500245272039	1.26071696570852	0.999287226666272	2.27638330467065	2.62173036676002	3.34923214227187	3.06025966962968	3.19416927618072	3.2314994900678	3.09114462995629
"49593b3eead1982521657f1e501c2017"	2.46615272241379	4.04049343797155	2.61201238997174	3.8320523118282	2.22739915542894	4.15303217198649	4.80559809561651	6.45142916619366	5.79018867078305	6.9594256798561	5.90015684867785	6.80848263899134
"495b7dd65d42fe2cef31b0b81375a843"	0.787297597189783	2.45020995448319	0.452421846547587	2.00502977338474	0.0768036213388748	1.91706671944517	2.30896152030279	4.05253847252788	2.81963307765727	3.81097424743533	3.65624881861997	3.92831768313593
"495fa2175d85c190100a42b626065f67"	2.13132968349155	3.19709494682316	3.37583077614151	2.72882278968834	1.58461881279213	2.36658797873441	3.43839820672882	2.32664511710833	2.15380470782404	3.46829903881028	2.3112257253886	2.20217959234675
"4963833400ed422489970d5f09a20c40"	2.48406713082388	3.78150455504551	2.21585767568405	3.13229955320652	2.55681404769138	3.78905595596131	3.69742027722613	4.43575553556238	3.88176567447222	4.19995532656511	4.36445342637532	4.49282632118614
"497852235f8c4cb35f93fe5ecf3bb2c6"	3.59979889238279	4.00572935432845	2.91323315554004	3.67641889276682	2.80579619976839	4.09977968183041	4.32075551642366	4.79231761285017	4.99010039555492	5.31504102338161	4.86162360036479	4.94544518294223
"497e4e070b8bc8d36dba9950d6f2286b"	4.84312589367139	5.21737484583081	4.75789732448959	5.866761271732	4.20299505994892	5.43983780533993	4.70251335241945	5.77008726003032	5.11513867451861	5.50712631459704	4.96016198623486	5.49270605509475
"49863756cfbe3c1aa24763b861593779"	3.01351202287811	4.23143024544891	3.18980740237085	4.58068275109734	2.19533390224707	4.00184506208771	3.35826872524269	4.31629914032104	3.5065241367501	4.1956127155764	3.57995548578238	4.09876106178108
"4988e4594ad30e06a961bd0c8d2d919e"	2.10304604412194	0.790609419873004	2.73394529574502	1.34710585500729	2.12182856541676	1.3905596629342	4.5118720925796	3.92472029261301	3.36512437062589	3.87041536903879	3.83982953175979	3.18351257094334
"498b9e4a11a7793e9cfb62cdfda0d858"	4.06248170685422	4.65400972989071	4.42760318834301	4.28817869153026	4.89552940917179	4.71293233541345	5.85181178277268	4.38721534997797	7.13056021297197	4.40390661258632	5.3966427777879	4.34056704109721
"499adf058b192231e63a6a64aa9e9910"	4.53435853652676	3.47568530543464	4.40980758319781	3.32058458096091	4.09002817668549	3.4464454068419	3.36159154301478	0.977385057869001	2.83429542584421	0.0965120399635451	1.29189142330784	0.187928885677753
"49c65586d1edb10df7dbbb7d17f77cbe"	2.95566754431932	0.637335800239314	3.67675563168832	1.08827234859379	3.59834337264527	1.53016957152788	3.99683654226892	1.86085882393436	2.87433225449258	0.918525033961229	1.66268441806204	1.01672521452926
"49e29a7d1fd19f66e8f2fc528e86fdc9"	3.03106961807791	4.14322867477989	3.15167230643896	4.48713584892781	2.7236324502471	4.67899214591705	2.9359283398809	5.06523715978715	3.08002378840307	4.68917936756224	4.23138500758	4.7278527017879
"4a040f70f451fc7ae0435b6808aa0148"	1.4769277125005	0.326310061902146	1.06101771929273	0.203907723356932	1.69936636395508	0.326310061902146	2.27045108174629	0	4.64442728309485	0.322228416204364	3.47500729035176	0.229949140666822
"4a1e7933d818eebd64b624684109131a"	1.24575822925057	2.39823654681548	0.848713823635704	1.8550239745199	0.946646870100071	2.29957022908151	2.35762539855893	4.10128138010502	2.04406510979941	4.0604358381069	4.17431440570264	4.35395107887826
"4a2501523b33ee49aeb03430b90c227b"	2.2402260617087	3.51760732691308	2.20857601638774	3.48061312360298	2.01394789789114	3.22215245086132	1.86322146768835	3.74346460439372	2.02417404481136	3.83557037902734	3.54149344224035	3.9557671646633
"4a27022b4e093013dc1b9db2edef33b4"	1.81765766744092	1.14065732604364	2.29119538370353	1.26688670061541	1.86613041091478	1.48674041850425	3.61850042172241	1.08904625762334	4.54671248093971	0.244608041389351	3.08766353100423	0.528819606292363
"4a3cfadf256b32aa7e50424631190b5c"	1.7186366526748	2.26539659349508	1.47996114583539	1.49797101292784	1.40449153369637	2.02454571332062	3.3292773731437	2.60613559333016	1.96627732284748	2.87347333597671	3.76448235116755	3.84764523936878
"4a5556c59a1fb4dec06d65b55f69fe6b"	0.956929661901802	2.79470084524106	1.13374569691712	3.46069639383166	1.36018317147038	3.92843082897951	3.70446630472251	2.28841523138383	3.43004430301713	2.39777502369003	3.34716412452519	2.72507290665408
"4a5bf73471cbbba09e4221b3e8788b29"	4.23347059911097	1.26500114122197	3.99564750488063	0.666397294961418	3.80068807427511	1.11572805479237	5.27529359031674	3.39279405747778	4.7152909009137	2.88747854976123	4.90698373458397	3.41397196254393
"4a5fb4701e61994f4975c9e7d66c86b0"	0.0768036213388748	1.68466597134209	0.277116452346998	1.42069095690768	0.277116452346998	0.477494254333101	1.33177193861747	0.567939906769577	1.62049744479871	1.4840200393934	1.07397209359817	1.44730546457199
"4a60ce44573ac01bcfde677f85c10c74"	3.49282746487671	4.32828317001656	3.54946507633121	4.25001080728567	4.31432204014456	4.70067280182087	6.2490862758173	6.39834389470788	6.97367911512763	5.98159960820882	6.46444926598728	6.2903327904084
"4a6a520a62c3c10e88a7c9e4423d0e86"	4.43756428091823	6.85695808257027	4.12288869128083	6.85333997936184	3.84863283801331	6.9870502009798	3.89329855189369	7.53644813752633	5.1860794333546	6.68358203771914	6.16104523260998	6.57366468080722
"4a77b6765076ca047dbfa87e78413e05"	1.6848986736971	5.33787191970286	1.6746824208017	5.36221442159124	1.39828420503685	4.75231217100312	2.23691526550403	5.16223240777545	3.64280326378354	5.96946970426223	4.97886052748491	5.51878306360884
"4a9b6b76504620d3be58614cadb8f381"	1.81412906048925	1.60506737553656	0.671903114890451	1.65714081908657	1.27939794434736	1.69449020500373	1.16949563874049	3.57357589202085	1.54984755558122	3.33903484452663	3.26283973280514	3.4032781486975
"4ab3d7ba4d956d1b0629db6d21ba6371"	1.03299941284038	2.64277932296782	2.0419629102207	2.6456157759125	1.20248419689948	2.09901007295023	1.31711919192238	3.1333849289923	0.934611676758686	3.06859094307671	3.15228625152422	3.03967760695904
"4abac9530ccd99647c3bb2118a34abcb"	0.787297597189783	4.38772859754211	0.846082836830659	3.96996421835648	0.33586490937821	3.84123416501119	1.89800719120194	5.85412616852812	4.00352039851764	6.18608000657614	5.93716138022695	6.23327016964916
"4b23d5d95441448f6e76544ebcfc2edd"	1.40121991874397	3.03612777713992	1.16584405476335	2.46162352257293	1.23008197410087	3.10762376587946	2.25220304852495	3.80351586226977	1.96473935614189	3.47535082552919	3.46495668513563	3.81726738403062
"4b537eeb4e076fbeaa4c819584d1d679"	2.17962616822547	1.03717099873216	2.34838530532374	1.11847437489296	2.14193146093374	1.4235005639032	6.15379888356951	3.91899782472533	6.2459960616797	3.70530540646247	4.4763558789728	3.24165941643692
"4b61ded719de054ab10d3987dffa7cf3"	0.863065045303096	2.10713148704524	1.07926975551239	1.5444694322107	0.799334354441691	2.33216282709522	1.45864665010634	2.77512999048064	1.92720602675296	2.89051308124288	2.50956218852041	2.86830427441508
"4b970d2d7a9556ba47ce70b90cee0b11"	0.601530670749934	1.98329607562106	0.493866629510263	1.01869026815603	0.601530670749934	1.49200369093498	2.44706216253461	3.52146834208772	2.55901424098927	3.23209999876503	3.40125258013869	3.44731731727571
"4b9cd76e111113037dd9da2b42e3fcba"	1.19852893173416	3.51261050390901	0.914757632987982	2.85864629889332	0.829398919614595	3.28104919434207	2.90892742069133	5.46038516029938	3.15084363463635	5.50934542072735	5.26560663659712	5.57879483807783
"4ba8c221442a9efa191b242d65bd93e2"	4.49859454347368	2.84522851893689	2.08917650280796	2.43167287739899	2.25009002413317	2.31259680810178	1.8819243132543	3.87736696229881	2.85526350143353	4.19675733755919	4.28788319396471	4.58973235350065
"4bcf6c90fdc93d3fc6561cb1ea7c4162"	1.38246102532002	2.00989428055663	1.45471194580272	2.46803858563532	1.32129187314989	2.25687004880834	2.58342682355975	3.90592476892373	3.08420861029923	3.83491351167347	3.73224177128066	3.90408695814304
"4bde4384f7faacf8055134a3a1b58cbc"	4.35169247179366	3.5944038404554	3.45011456102258	2.78744117954899	4.119895649935	3.53472339995292	4.27124511857527	4.31223058358167	3.21209029514466	4.14727775124712	4.17595096975644	4.19492531298183
"4bf26478175bfaa0810150d06848f8da"	2.03482018751404	3.77150062360609	2.28201709895192	3.58459667701568	1.81165459172625	3.8868480133311	3.14037065457803	4.321159658492	2.92619396763043	4.48359509958673	4.18663941260778	4.37675948757684
"4c0bfdae1068bd85549c429d98718f49"	0.739121121498711	0.0624565558493983	0.501434158409393	0.401940123764199	0.581582157841613	0.608891205840642	2.07509008782214	1.40786601100782	2.68386515301251	1.38528785476226	1.61241587390202	0
"4c0d961ebc5e384e17cf1a03136a4d00"	3.69741504707345	4.74825776620747	3.79025890584219	4.35870292689314	3.50848628678127	4.21623463392947	5.57867994675395	0	4.80285623545871	0.167627458714382	2.57651240090347	0.640417064965318
"4c27ec4ad6c96c3fc71c13453a768df1"	2.20453886361302	3.07003040244427	2.34211367305315	2.41600613159458	1.84989326449559	2.48198131408478	3.27095687289636	4.14511181827574	2.11256485727503	3.90867516766785	3.98616154854314	4.04297856343726
"4c2c7c928d59616b5d470e0bd8f66cc2"	4.47214942377542	2.63603687457459	4.82715194424777	1.81503354791759	4.22123973013887	2.49360887269534	5.83712864564287	1.28914758887957	3.83529728666797	1.496850737652	3.01085380498831	1.44831006148401
"4c59cc83c64c9379758d505c36ecce0e"	3.34483603887499	3.89795928027902	2.91391129754292	3.54814095681909	2.85125656729724	3.653915561576	2.25201124931005	2.38814795162465	1.73230101995512	2.44850283730273	2.35401679968517	2.30013878562478
"4c5bd480278dfb751fc2f8a25d1e1715"	2.53596170746611	3.35228581012315	2.58127611683429	3.33442953297504	1.99603139972503	3.84919970579013	4.26933195634197	5.3199642920802	5.2595384917698	6.38039016210189	5.34893321552125	6.05523092021598
"4c5e663139611f23d63f50f9e75e3a55"	1.43979010333764	2.72542897821278	2.32438229842353	2.88465265719427	1.15751621525096	3.36524199817918	4.08452867699738	5.33268188437168	4.44579370206752	5.29982043637242	5.0746962011944	5.46264581388047
"4c8d5d4a01ba8ac0c70f76b8872ca142"	0.31666303787487	1.38802536207292	0.15953473120401	1.15332614293146	0.113100980812874	1.73988091589059	0.868749547404752	1.51368971671481	0.475190155933036	1.11615091714346	0.983156542770817	0.648400829147534
"4c99235aaeefe20f28378b332bab79d9"	1.11480382866614	3.40843049286226	0.834598998638353	2.51466527025226	0.874228385101655	3.04249657752988	1.92276901800907	3.80320460706782	2.14691045252844	3.95431039613076	3.72530048257413	3.89824484095871
"4ca063b0c080527a5ccd2209e38276fe"	1.49905899830862	3.26850431231686	1.51514521701813	3.06200075399634	1.29985485487683	3.45357020529102	2.11256485727503	3.76095096837988	2.67132259091677	3.53130849847289	3.69364348806196	3.67723876340719
"4ccae09157f6c16cb761e1460094aeff"	1.56693220960553	3.41632471771172	1.26448118409241	2.28725061861866	1.02825241182638	3.06073998148122	2.71887052103311	3.79424230362757	1.06539421731548	4.09170827366156	3.87670699049873	4.40867254772901
"4cd14a9f9fcecdf6131aa227d3fa987e"	1.63663567719177	2.81858450958194	1.77205578703665	2.98028990151372	1.55576389162817	3.17768042730837	3.18225134179111	3.64875742289553	3.91990355219093	4.47773882457041	3.62188330214085	4.36812262030428
"4cd5ea7ecf87edc53a328c749d5be99f"	0.959313822204729	3.02778722965437	0.533661880246708	2.97893778227653	0.345329325123889	3.07066463794589	1.26405214809355	4.08912549991219	3.20224257618138	3.84796957194986	4.27379032120392	4.4155556036159
"4cf41e89307f56761efe7f22980a06d4"	1.53877400268293	3.88071673825873	1.63922193203076	3.44006691136287	1.11915810378408	4.06225275128768	2.63272244942239	3.97565681743981	2.3445865516729	4.10102963392078	3.90408695814304	4.17032870659684
"4d16888af786e384628c95a510f790f7"	3.02907556522329	4.28015565638492	2.88106594340701	3.79769584323098	2.80444334582776	4.16724594559874	2.95064124895077	4.803858666923	2.17497126761131	4.4184472142837	4.59217031998628	4.75059612912385
