"sample_008Ab"	"sample_008Ao"	"sample_012Ab"	"sample_012Ao"	"sample_024Bb"	"sample_024Bo"	"sample_8_0_12"	"sample_8_0_15"	"sample_8_0_4"	"sample_8_0_6"	"sample_8_0_9"
"4194f5e99e46cc776cf06882b9da81af"	1.92680086705401	3.81577836915534	1.43346416559628	2.72106086086986	1.40775248007835	3.3401028786355	2.82785170199005	2.99303584144625	3.4080411098401	2.04167944422927	1.67875350517428
"419cf5a18cab13fd3c41b4fb6ab76463"	1.76068323293224	4.04539579797634	1.46162096543972	3.53171879049379	1.7114537408565	4.25644271987448	3.01796801685265	3.97546702782043	3.34681553312413	3.54738063423996	0.888704095634175
"41abc18acd5260a83f657797e8e400de"	4.00935722638757	5.27912259497013	3.91922798709805	5.28473539777345	3.61817341957223	5.80052107317852	2.54467255006743	4.5610459952143	3.05941930727903	4.14637404555606	1.67581274651656
"41b056391a79495d264fee328c8063f3"	2.99123284017463	4.07067362695522	2.64430649212465	3.73889838930258	2.95810552269791	3.81514667693956	2.84943280330286	3.36237699001175	3.48994040141224	3.13184068171378	2.16152021125991
"41bb2670c73de8d79729bab55549a657"	1.91706671944517	3.06260837292546	1.29044128397347	1.25314575236713	0.685402265987499	3.1529761644674	2.95114653837286	4.51010361650836	2.5471400160965	4.52111817846908	3.41479070571402
"41c23fa846b772f2fca664dddfd7a320"	2.02510029467632	3.45859352862608	1.8541209768927	2.98738403678063	1.49113614066574	3.30998774654807	1.99375485907027	3.90077429927817	1.96331071595361	3.71940072285025	1.17070400085886
"41eaf5a5bdf26a043235088a7620f64f"	2.2926403071255	2.17890727972488	2.1183917855673	2.11197286335235	1.89730946693302	2.09410537521811	2.23431481751456	4.7686581658049	2.31052072243126	4.5316740758394	2.33671440539695
"421b20fcce635617b6356b691cc3b372"	2.13775791485875	2.91152204315945	1.75025092207423	2.35873334284875	1.71859305870629	2.37863391484706	1.84352425244728	3.3084263222283	1.85343639991834	3.19003510074684	1.95198082799712
"421cf4a900ea65dfbe4dc2b8817a00e2"	3.55273663772974	5.13116146008263	3.14788732085907	4.77538406647737	3.31779930842554	5.11889375070764	4.24773908133319	4.61583780270181	4.5061908921629	4.23964653986866	3.3306892431536
"4224200a10f9a676aa961a445b094f8d"	1.64950057873764	0.517933304252917	2.070893233783	0.287150681288502	2.39110225239077	0.246395126108177	2.49139753831836	0.648509582540956	2.874221598876	0.342976750614841	2.31363818192259
"4248d8a18a6e468a540f57710259b857"	2.83181521119541	4.07117202940407	2.9165392549537	4.12316777193811	2.77196088857751	4.24539666557811	2.87393058587596	4.08971412334843	2.57760422159613	3.92301456793938	1.89845656886545
"4260b770b555c07b6c25bb8a6852eceb"	5.76348840009051	6.738930325893	5.56485039118621	6.60400314533419	5.21824007494315	7.42972644479432	6.67896444172338	6.73001978849197	7.05053281596484	6.68044694699634	5.22764993662754
"42654f2cd6d1b2818db3c75929a16a92"	2.24134158781212	4.19810807366121	2.26910084973224	3.8777020948523	2.02685674036559	4.44449317464636	2.17517670243326	3.36428948503385	2.32269458635147	3.01812982741847	0.928816130165714
"426af43772bccedef9a7bfbcf0ae7450"	1.12349350135854	2.83356122471519	0.637335800239314	2.16831171087768	0.840357402461377	2.31916144301881	1.2488375598643	2.65119988097299	1.22138198136859	2.1554715940248	0.800838577601911
"4276a8c428becb144c587957b5c2f009"	4.4036995231947	4.12167134845195	4.87083313324297	3.63613955589924	5.76954275137193	3.86120949177115	3.19401460820413	3.991895806825	3.11609741880787	4.0237825240561	2.52436978369987
"4298cbf5bc578920f2e89cc90d4700f5"	3.80872192323626	5.71635375725161	3.82220332520736	5.52391831598467	3.52390368552768	5.56112336036183	3.40386475439173	5.2228251629417	3.68082429828157	4.92985568831332	2.88218590055474
"42a0c97b5c09f23a301b1bfbe72bf062"	1.93460428212319	3.93150195291802	2.08340753056297	3.72671194021151	1.53490626899809	4.01252861398156	1.49204620020072	2.53971927738447	1.39551373181746	2.06390040133609	0.28552174061444
"42b3e03acdf7cf891be657ac4c1e4aba"	0.896188019556969	0.113100980812874	1.31574447454238	0	1.34389951573463	0.101147654004846	4.71358488886423	0	4.2950842371233	0	3.65430125977413
"42b4968e0d0c0ce9e72a3f1177f87417"	3.64945166952284	4.14694950435686	3.34574421893708	3.90887114352587	2.8628580934894	4.40591788967765	5.82625954275073	7.08988388382873	5.71592915085204	7.24318814135531	4.87971431233508
"42bd860cef746b19b99a8383203aab3d"	3.76991609075331	4.0679609728193	3.60088914357973	3.72217072377209	3.53482781104904	3.72570354766737	3.40177001767485	4.50280881284727	3.88170778757643	4.28038619096013	2.9328819266481
"42ed0b4b1e39da139a97a99d546a79e3"	0.498317881624715	1.42492277387041	0.525322336174836	1.3887647594386	0.304397496032627	1.90301412561957	1.7871783251264	3.19068274879796	1.99141219218651	3.24118104355882	0.907929473775836
"42ed3529d39509af4f0df45ff4a5cf61"	1.73272529704724	3.33144596229041	1.61333209507608	3.09411156698118	1.5604102693656	2.92983366462875	3.14294568896662	3.26970155396413	3.05868078128995	2.90570515377986	1.98061408349773
"42f1bc009587a398b101aabdf883e719"	0.517933304252917	2.93749995976043	0.644345516324388	2.79771965338868	0.644345516324388	2.89574203433616	1.57682876662137	3.41271875500927	2.06589621657147	3.23438690368811	0.516796562180768
"42f8cddd79c44e35f423cfeadb5e8a02"	3.09143305888023	6.86522482066004	3.6027035916212	6.09906305159956	2.58629792341684	6.63229862397791	6.66381642643396	7.6558525494954	6.73900179260805	7.51879614576401	5.24265183310154
"431fc8deebfc12db1f60ccc24d58fa31"	4.73619287820354	4.23913420681313	4.97130538031414	4.43598976500057	3.58330085912299	4.9263005861751	2.71562017956739	2.41735547968676	2.65540751223221	2.49204360926597	1.6428625869925
"4351dca307a1c7bc468a74a3cceb8d5a"	0.617585494027153	1.62969879025984	0.908362264334446	1.67715818478647	0.764070145692606	1.90328056456286	1.55712683712532	3.99477406681387	1.89213075937342	3.50100193148644	0.91425666456116
"438194595b9eafdd15ed89c4723d6ef7"	4.45425822251912	4.24277290063899	4.10483946424142	3.59066694161377	4.17761175794954	3.67067691349602	4.10520497387559	0.793748790567562	4.30000714111259	0	3.23128333240839
"43a1346cc093335649fe0fe155a7776c"	2.14677770825541	3.20503204035155	2.04884572692663	2.66617417906785	2.31785195906404	3.44347383793991	4.75113407387006	4.36489858350813	5.42349510939546	4.14736942990426	3.15308057838203
"43d2d6df8d90f657e7a486295e7afc09"	3.11118637712993	5.38902204821709	3.07436113606548	4.94608020393253	2.68812976686707	5.63428767365227	3.31187351474573	3.96328280325469	4.70763716741052	3.19197678791286	1.76587534707201
"43dc4bdfe5434e028fa089e1ea663a5b"	0.426704611100583	0	0.984483816950536	0.306922041485484	0.549146894080271	0.225377055186412	2.73119573139882	0	0.199100008032773	0	1.80803693619281
"43ef4f6afed235e99668934035ac371d"	3.7867247769115	0.33254229172253	3.48731155745922	0.509345134078015	2.68528253598903	0.431201024736878	1.65999594311256	2.37025531689182	2.07653398170588	3.1516914584222	3.01384452300044
"44046e4ac0b307bb99b9c04560e6bcca"	4.04441275100979	4.31955995869208	3.78067784378002	3.79673176368698	3.49806561006506	4.11129730732568	5.01192124024631	4.90393272272884	5.07534889990561	4.47434178840738	4.11962873964089
"441e779fa0c30675d1e3eb82aa8a5173"	1.23396306687315	2.32177527788369	1.55013260743637	2.19236724401439	1.01869026815603	2.95011259059321	3.41706278236803	3.95396812388815	3.79039106102257	3.60667966062637	2.05905776254554
"44342a9ab4f311ec1a187e1f1712fbbf"	2.25428783232772	3.13693144349221	2.15143133457497	3.19907854555772	2.34244358349334	3.20826452362222	3.24118104355882	4.6940520392125	3.63497538620009	4.42508114327901	2.10882557136799
"444a8755138eb5a417428345293b1046"	0.698721614492547	1.07926975551239	0.549146894080271	0.564395774148579	0.787297597189783	0.517933304252917	1.71621662197941	3.15911257196702	1.75776825836069	3.06970180755417	1.23520399375589
"4453ac1b46215c86dc828c95534358b9"	1.64437446164833	2.99903007980845	0.743989998498214	1.95544738186539	0.541434360070708	1.73519881786898	1.94750202420662	2.80811511980479	2.60227359889238	2.66771919713747	1.61197070221237
"445b6f312e3ae6631f55bec9f9d072a1"	2.86133736535004	1.91118042202476	2.6129883238016	1.21834749167933	1.4523231774657	1.45853129826449	5.23513711188211	2.52218702015471	5.68429001845199	3.88429968086636	4.80783494289666
"4467eaee86ac340927f96a61f4e17e23"	2.73755916391409	3.61853035086031	2.69354416208456	3.90860416785744	2.10063964093039	4.21976186405147	3.12236245752396	5.26168504142632	3.41737462164682	4.67118823708123	3.4478717853786
"446946ceddf75521344d6e36cbc91142"	3.76530447198563	5.00994342147425	3.69112917160076	5.55398804812005	3.2001636388248	4.99527956268612	2.71261453324206	3.89044524973278	2.96450438823688	3.67236503331832	1.45035242442134
"4477e6529281828c54b5aca7e86570de"	2.38950192032106	4.07875460698214	1.9320394976447	3.49602083296633	2.09893899634255	3.79385121010974	2.42820860055224	3.90669668573826	2.90225553197415	3.210554579135	1.58653605548332
"44afa16a7de42c1c1c402f2a27e9cacf"	1.70904792560017	2.86740645126467	1.65205381693525	2.99504378660123	1.40775248007835	3.06757375057559	3.50100193148644	4.97173007250361	3.58124368536309	5.11940063076684	2.44335939232815
"44d0f2facc92c3f51afe702b27d7a5c7"	1.88121771131128	3.22109096962249	2.28183172388607	2.88910317580828	1.97778803545333	3.22480123490075	2.7870122019455	3.1617818230714	3.40438775367552	2.83803651736244	1.81830532285553
"44d79ba7532bcffd086aac7e21798b5e"	4.46594857760622	5.42874700683351	4.6345622267529	5.07205937665093	4.61683533283224	5.71143654074722	4.37287064624722	3.80346253091429	4.15430951552471	3.77391300983725	3.81981613337936
"44e154726572391fd6b9af55f847ca06"	2.0068197722718	3.80131812293803	1.90723688602386	3.75508342355974	1.96107951031278	3.167647791509	1.46695964418391	3.97753250501353	1.74959490720057	3.76155168179393	1.25782442340836
"450687c131caa91f511d97f5ecb902c8"	4.53592824777231	4.82417482380463	5.01490174649763	6.03504842012813	3.86270901408521	3.57140109079022	0.672891410610139	1.46695964418391	1.04971891917319	1.84352425244728	0.297279865923423
"450891dcb660cc3e9e00bb4ffcebfd0c"	3.43407671660785	4.34998292510582	3.28983034439826	4.45177958389522	2.96462904429878	4.57260567111469	4.03174634414515	5.01995630485686	4.55775139705364	5.28762589591862	3.27328461306101
"4531313c56177678fc8ea59d5bd98a22"	1.06861678916783	2.64153061773668	1.08212360911655	2.57589115369109	0.882067521864778	2.64267053362897	1.99569899804648	4.58107255636025	1.98494732888387	4.43371070269947	1.65498166986581
"453649ecc120296574554d5dcaf11219"	2.76641973309425	3.95325141335129	2.53596170746611	3.86828447026834	2.22308669549018	4.13168578588205	3.48376465378563	5.17102062375448	4.01541967399999	4.6669071865289	2.22585522513532
"4554e632301afe07ddd8cd60d2a1e3c2"	1.70663630843566	1.43346416559628	2.08256665342733	1.16584405476335	2.17589141269843	1.80322762450042	2.6127139409578	2.08563830203974	3.16776171442625	2.42959546993679	2.13892857551188
"456a37b1fc910742d665581ee4259435"	0.949065715877374	1.18229451908266	0.89074315390502	1.16168880409597	0.768966366323585	1.37465437860899	1.40651123203042	1.01237341409719	0.950985002449144	1.60244802473906	1.26109351007735
"45868aaecf9f042466911d77e6c5c70e"	2.50601806077592	2.99504378660123	2.86740645126467	3.7121469053026	3.44432375905158	3.93495504472824	4.052470764751	4.33194565776403	4.67677029035429	4.34468586531839	2.77727074444773
"458958d63a65dd722de452e7598bc15c"	3.37028635390898	4.85749491485456	3.23532676309332	4.83628567678564	3.02714275843085	4.93571363201229	4.30914632401992	6.02789546856252	4.33256587070266	5.64535284375034	4.18591503074223
"45919fb076826696da1b9b36b4349f9b"	1.13210831368452	1.59161400617758	0.711865887293088	1.20248419689948	1.32639572571154	2.2402260617087	2.76563794313938	1.87998992050491	2.70804335090033	1.75503834198548	1.9407720054853
"45baf9b718e6342d2079c7c6bd9a3461"	1.28996966290192	2.50817652192871	1.59703710413915	2.53178216839269	1.21618402775477	2.94178915533329	1.5010380034508	2.86537537701543	1.32712958011204	2.53247581265218	0.695185699124791
"46077a79d63321704f9a038349be2243"	1.32992108015891	2.52537018006763	1.5243918756249	2.15452176425919	1.10603798316191	2.57318840006723	1.2886572761704	1.77391723909705	1.85343639991834	1.85096755882452	0.623518392635275
"464622ae8b47d855fa960f73275a15de"	1.32439794729732	3.05627923990579	2.22255219681725	2.57510330916232	1.74833839325689	2.68806900664503	2.67270277445765	1.51737763742794	2.06089393374397	1.27602837888103	2.45978158875087
"4646c6d0b7aaf55360ca3185a98615a7"	4.85873469205538	3.77603201905274	5.32821574704869	3.4145758232229	4.63158628812649	3.44049341249181	4.9588121328519	2.39651594692089	4.09587059383813	2.79766593117424	3.69035754683141
"46507a2e99e71c225a2a003164c218a6"	3.28784538941688	2.8628580934894	2.85599653083562	2.90816310466374	3.00233989506128	2.28725061861866	2.99539981829687	3.96298376453197	3.41943695796498	3.89075017471236	2.78409971581321
"4678319ef809738b7712e148733c940b"	2.26401472831834	2.55990473162891	2.41516617748862	2.87793951910038	3.2279705422638	3.2957616779926	4.10701936315235	3.41012276499378	4.37524992455482	3.34736922810921	3.56445549123235
"46820e3128df5c03d7ab85dbab69f71d"	1.25970138167623	2.60401053732634	0.782580017940635	2.24756593093949	0.965059687494271	2.54428196083712	1.34864222645737	2.72859045881943	1.35001860764665	2.87543783114503	0.801917466478858
"468df1b542d6161aec424dcd1503710a"	1.66563984972317	3.86541497921603	1.44686565445098	3.46298451459423	1.25747463844346	3.38630053989397	1.62134434866705	4.80500410235734	1.73582242685728	5.04560781696639	1.12910528224873
"46a00bdd9f305e69e04295dc974468c4"	2.31522783565539	0.485713948381071	1.69693125659223	0.192997696791189	2.69534246543353	0.435350717783765	3.02563354141933	0	3.40438775367552	0	2.14631483511413
"46b37535c3898f025e82a972dbda0b4f"	2.53140758571955	4.06350277582852	2.32424021873585	4.06867073057576	2.03055345684397	4.24033315826131	3.62357214220038	4.42789553283242	3.77819213858713	4.279200531782	2.28914823825854
"46ca3a1fddfcb08040bd3ae35d838607"	2.60064616549948	3.85391788249589	1.68630350930474	3.7686831600563	1.65782771920153	4.13116910755723	3.14565838530337	4.61918566864643	3.40386475439173	4.72272051901576	1.82340024505255
"46f6f0193089e4d7401a981728916c3f"	1.42069095690768	2.730645656846	1.47996114583539	2.50057533561373	0.984483816950536	2.81300973637815	2.28173646495542	4.0683253504068	2.91402277675084	3.95616315603674	1.21762771825508
"473764f38a0ce733f5433d91d0f1ce44"	3.80813163227401	5.83739593058011	3.81078520192396	5.96988802664322	3.24936273996905	5.9489721217363	3.98311738985579	5.49230029777566	4.4859324026993	5.4255063384771	2.73528760548187
"474de3aacc331ee81a22267d023cacc7"	1.23396306687315	2.94592603085156	1.8461379578391	3.3973618688112	1.50094137348036	3.95580168065694	1.61197070221237	3.02334004756353	1.77124378776917	2.74037901445085	0.91425666456116
"476e52ad5826f40e3a08501554e32cc4"	5.45137794528809	5.30786566114992	4.78371420017698	4.63352812184707	5.64408069980215	5.49187528746083	4.78678429384485	4.12930314758289	4.78852047211847	3.77654644530676	4.24173017038587
"478164d488b849448ee5df2d8afe9c0a"	1.78330045913641	2.73497219668925	1.87918791201143	3.21789974866077	1.06561205482138	4.41110079279541	2.86619335752047	4.07384575665005	2.39720048603539	4.04671108882789	1.94750202420662
"47900c7c2798f9a2ed5db21897aa21f7"	1.84403561379343	0.426704611100583	1.1699821107462	0.896188019556969	1.64950057873764	0.678675468651068	1.11887755402883	0.438745133342963	1.04971891917319	0	0.987215815436473
"4792c325cb09b28183663f520df6b329"	2.8198000154249	3.83072626208908	2.34352197465959	3.70275990462033	2.68920025608197	4.06466265780588	3.33118627766667	4.37028669041749	3.21625062203662	4.2636991883529	1.92709539936162
"4793bee6ac2c09e9e6e48de7288367d7"	2.34499734238848	3.78845393792715	2.54435489366865	4.13424597313527	1.38802536207292	3.7276252949178	2.160710797773	3.22797567740076	2.54329872153185	3.34896029967789	0.69275736342603
"47a29e1855b62758f3b447ff53ace307"	5.92266884368213	5.96227983638548	5.8170119883792	6.34330228812176	5.32582396737663	6.03810077417188	5.70246939961704	4.97085714347024	5.53449382733771	4.78021660972752	3.98341046892316
"47bcc9a876636611f3bc7df3d8e4412c"	2.45978472055747	3.27780210140272	2.50756600895898	3.36704253284714	2.28008864643372	3.77822689562118	3.3390314392879	4.22464273361551	3.76045360456531	3.82394901315373	2.16635016339032
"47c9aad6c691271b4bd59356d298be38"	5.3333676889672	4.24181663255995	6.0711064937183	4.61538770886506	3.66762364145518	5.14623193595801	4.08449676477887	2.57388775226073	4.50542021287129	2.2947859586576	3.11470784230449
"47ccda8aac3010df5906a72450f470fc"	2.2699870813657	0.937501284856851	2.69148874264963	0.751213110317631	2.58524795420886	0.470869347599731	2.16757188830829	0.0600783380924482	2.50213659477446	0.190398981142636	1.82769299142207
"47cd0665ecbe71d9e7010dd35740096e"	2.4175410250452	4.50022136335084	2.07924527242028	3.77725072893988	2.08422321623058	4.22230159275256	2.49061310026044	5.32097265964755	2.78470690477987	5.01847192652689	2.24955756801084
"47d65bc809ffc2078eb1b367ae1efea0"	1.5243918756249	3.4141381212712	1.22618575974013	3.3471495953882	1.12781018436677	3.71668623702866	2.30895834063739	4.82717754007462	2.56181830698871	4.64234604061175	1.53363965100755
"47e68df567e915290cbc4d67e150ccbb"	0.0565504904064369	4.02858896476759	0.277116452346998	2.72939193923054	0	3.42061741420486	1.19552193750173	4.82302401439648	1.26398896744895	4.74525789162231	0.499075180719078
"47f22bf3bd3c682a538865f793e7e691"	2.78383802342201	3.18100239572009	2.13268546360588	2.28994909396046	2.02630114771685	2.79121111902412	2.90570515377986	4.75506999221215	4.0791854411442	4.36129031562319	2.47166131637131
"47f5f77f644a6416fe019fd3cbf2b396"	1.72339840718641	3.24906739846422	1.86781019323062	3.02556806620623	1.5740987732806	3.36787415634726	2.33480735669533	3.87742764183904	2.56327340022447	3.69243262712652	1.70462366883059
"47fc4fe5e358cd755988e432384584f6"	1.7675222737529	3.67067691349602	1.71624807684326	3.53676605179352	2.64277932296782	3.70497177535708	3.05646192514872	3.64612308990639	3.08204720808386	3.31187351474573	1.70483826999047
"4820c8a975edf68e7f80b8d56b7123e9"	3.3866194717287	4.47508222935561	3.11945010784656	4.47159084935713	3.34104531484069	5.45633192909964	4.41580612890086	3.86172054631695	5.01034842628695	3.8722554547865	3.37305301862968
"482171fb6e6f45e9c14e690a2f28bd4a"	1.68219475794145	3.12881150146746	1.35768524528342	2.74869265950682	1.56136364195162	2.99237740226129	4.07838630386113	5.15834065311122	4.47756497026688	4.81640710181245	3.14701197893242
"48232bf77331fa9723fc237f3efa4853"	5.22320066656866	3.3225056637686	4.28286699268799	4.19520695146078	4.80038003906365	2.98096527616482	3.4730704011378	0.14276087030722	4.07028750497671	0.214273008048043	3.89154429529875
"48407ce93b3fccf3f467f93041f9f0a1"	4.2322033178742	5.57670453743094	4.02468995397853	5.43648290491334	3.89894526331846	5.79117735032303	4.12712259852236	5.24150822769084	4.59098043743132	4.95576265279773	3.47542006427675
"484a998b3a80084f6d4bd022a6773b15"	4.24601738899118	4.6668511438028	4.74917983320833	4.54656565054757	4.15282303957988	4.48022117343987	3.70007040122303	3.8146258975034	4.03759260694315	4.06793898334233	3.41012276499378
"485fbc706fdc166567847aeb3b5b2eb0"	1.60239114216611	3.21896462092571	1.29409546126065	3.10285378774333	0.999287226666272	3.74601422878559	2.82412226276592	3.0653079618369	4.12853907542481	2.14815290688094	1.81318430943685
"487bd9b2f0602bcfc169973bca8a31e8"	8.3128066424916	3.51760732691308	8.34404716678259	3.35507630231462	7.5862650027561	3.67169260269111	2.44612650360212	1.9009145312759	2.23814357437392	2.01644472081684	7.37832757322064
"4895f541d51608b5ade5fb275ab48c99"	1.82491293560213	3.19744869478159	1.82061333050046	2.90160646710257	2.77142742319299	2.89574203433616	1.60567243190227	2.01895347303959	2.40433268991389	1.7604779305946	1.35980253090779
"489b5a704b00b4cc1e1979c8d5618cba"	0.557978962372982	0.247708434011033	0.755307090688442	0.265221372957989	0.557143206841344	0.669974733170461	1.4777881769533	0.237055923894006	2.07185987332941	0	1.02179171766559
"48c09a59e78c8c3bcfd6ddc8980dd1bc"	1.7624387778806	3.13053429936438	1.82868637809713	2.90339776431559	1.34237198448975	2.88472086039436	2.17874582146026	1.18564389852891	2.79796535579136	1.55710895735826	1.74159780182086
"48cad01f487dcc5203e8804498898d77"	1.37798768013822	1.83135483071678	0.801707339464632	0.811033952550963	0.999731480457474	1.62694355393706	2.07013096706387	1.13673322769173	2.32406448910692	0.186035660276127	0.981458047885438
"48e55597edb5326d1cefb8a9652fe096"	2.86513485831961	3.63516401818216	3.27836267025068	3.68446949452034	2.63039419853632	3.68547127787371	3.79394552642758	4.31987864061493	4.07865275391961	4.36088859210751	3.70936361382002
"48f254500c8ffe6ed6d46ed635265182"	2.57724043482379	4.41577470790568	2.38621919005529	3.95171812526355	2.28454484180039	4.58327001839153	2.98033270654521	4.74513259522495	4.13837509985828	4.45019851590721	2.88130410403568
"49111e4252f033aaa4552837a71346cf"	2.76686836873313	2.8796839535609	2.72720867939819	2.84636199580477	2.70010340737485	3.15761794470739	2.48092004717045	2.80906384277772	2.58699802763307	2.70207397900755	1.72746696227096
"4940b65568efec884c673dd47644e8cf"	0.762780513574287	2.59725792305964	0.933493905083775	2.6698670827945	1.19041937008487	2.56093284050737	1.21206001450855	3.36601473387109	0.963482667175007	2.10691370237894	0.407830308814445
"494b926e75dd4d35513f6cc9c7c671d4"	1.53016957152788	1.94978335279393	0.979500245272039	1.26071696570852	0.999287226666272	2.27638330467065	1.45601256948643	1.719041095238	1.8460115155224	1.60250835843691	0.70450246459808
"49593b3eead1982521657f1e501c2017"	2.46615272241379	4.04049343797155	2.61201238997174	3.8320523118282	2.22739915542894	4.15303217198649	4.18615431965992	4.98344063533062	4.54010647096035	4.98752861924155	3.40281793452343
"495b7dd65d42fe2cef31b0b81375a843"	0.787297597189783	2.45020995448319	0.452421846547587	2.00502977338474	0.0768036213388748	1.91706671944517	1.08509681315596	2.86044986559658	1.22744351203653	2.03435798245493	0.253683424547605
"495fa2175d85c190100a42b626065f67"	2.13132968349155	3.19709494682316	3.37583077614151	2.72882278968834	1.58461881279213	2.36658797873441	2.90570515377986	2.45423573604631	3.78254755917846	2.04778883875755	2.54960140871981
"4963833400ed422489970d5f09a20c40"	2.48406713082388	3.78150455504551	2.21585767568405	3.13229955320652	2.55681404769138	3.78905595596131	2.42820860055224	3.68911802565348	2.82318772566313	3.44887251171362	1.915575823316
"496d0139afbcfe370fa517240ad0307e"	5.22499192659765	4.2275558932157	4.66082866159402	3.95631095458229	4.27011421598768	3.89489302143693	5.35221636314302	4.43296325546097	6.5993857450038	4.19188014277219	3.98692073421341
"497852235f8c4cb35f93fe5ecf3bb2c6"	3.59979889238279	4.00572935432845	2.91323315554004	3.67641889276682	2.80579619976839	4.09977968183041	3.50242504885476	3.54374847421739	4.07785319066264	3.64981154528548	2.59876912117729
"497e4e070b8bc8d36dba9950d6f2286b"	4.84312589367139	5.21737484583081	4.75789732448959	5.866761271732	4.20299505994892	5.43983780533993	4.48291396051915	5.13924468016228	4.66601915910648	5.13638094970976	2.94288577356689
"49863756cfbe3c1aa24763b861593779"	3.01351202287811	4.23143024544891	3.18980740237085	4.58068275109734	2.19533390224707	4.00184506208771	3.44486358358709	4.40066898126152	3.6232820258654	4.39252711119887	2.31674595305549
"4988e4594ad30e06a961bd0c8d2d919e"	2.10304604412194	0.790609419873004	2.73394529574502	1.34710585500729	2.12182856541676	1.3905596629342	1.4952743465746	0.558072068996915	1.71013889017604	1.18297633559772	1.00986166105113
"498b9e4a11a7793e9cfb62cdfda0d858"	4.06248170685422	4.65400972989071	4.42760318834301	4.28817869153026	4.89552940917179	4.71293233541345	5.25529866937557	4.10442636958037	6.13859570477771	3.63994526957407	4.26877865011049
"499adf058b192231e63a6a64aa9e9910"	4.53435853652676	3.47568530543464	4.40980758319781	3.32058458096091	4.09002817668549	3.4464454068419	4.38274717502233	0.046127575003777	4.41123168503222	0	3.2702996227398
"49c65586d1edb10df7dbbb7d17f77cbe"	2.95566754431932	0.637335800239314	3.67675563168832	1.08827234859379	3.59834337264527	1.53016957152788	1.92938347567208	1.27115507766889	1.06067501821644	1.21673186028251	2.18244929175406
"49e29a7d1fd19f66e8f2fc528e86fdc9"	3.03106961807791	4.14322867477989	3.15167230643896	4.48713584892781	2.7236324502471	4.67899214591705	3.11121221667321	4.11846745595885	3.54119156940084	4.1148206416942	2.07044871525535
"4a1e7933d818eebd64b624684109131a"	1.24575822925057	2.39823654681548	0.848713823635704	1.8550239745199	0.946646870100071	2.29957022908151	1.30380924578778	2.75299032514196	1.77052202846485	2.81446320039288	1.01502692738582
"4a2501523b33ee49aeb03430b90c227b"	2.2402260617087	3.51760732691308	2.20857601638774	3.48061312360298	2.01394789789114	3.22215245086132	2.94537117611477	4.76651785382665	3.00557962880832	4.83057460361689	2.82131602729076
"4a27022b4e093013dc1b9db2edef33b4"	1.81765766744092	1.14065732604364	2.29119538370353	1.26688670061541	1.86613041091478	1.48674041850425	3.01293413491027	0.625036414382417	3.55079833065842	0.462066193662882	2.12387855890958
"4a3cfadf256b32aa7e50424631190b5c"	1.7186366526748	2.26539659349508	1.47996114583539	1.49797101292784	1.40449153369637	2.02454571332062	4.22187619221259	3.86502464302272	4.43184103603803	3.26850434228323	2.35330482292495
"4a5556c59a1fb4dec06d65b55f69fe6b"	0.956929661901802	2.79470084524106	1.13374569691712	3.46069639383166	1.36018317147038	3.92843082897951	3.50853576166785	3.16607730272451	4.75685910427466	3.22008437285146	1.72500015910892
"4a5bf73471cbbba09e4221b3e8788b29"	4.23347059911097	1.26500114122197	3.99564750488063	0.666397294961418	3.80068807427511	1.11572805479237	4.46335992741056	2.61748456314116	5.09894116404114	2.82855830512497	4.05197668715692
"4a5fb4701e61994f4975c9e7d66c86b0"	0.0768036213388748	1.68466597134209	0.277116452346998	1.42069095690768	0.277116452346998	0.477494254333101	1.75232678694424	3.86733103219086	1.40327929695913	4.08396690007592	0.672891410610139
"4a60ce44573ac01bcfde677f85c10c74"	3.49282746487671	4.32828317001656	3.54946507633121	4.25001080728567	4.31432204014456	4.70067280182087	4.81615227762453	4.99320251568863	5.5683942429821	5.13016343727747	3.3528893812331
"4a6a520a62c3c10e88a7c9e4423d0e86"	4.43756428091823	6.85695808257027	4.12288869128083	6.85333997936184	3.84863283801331	6.9870502009798	3.38218281176716	5.65591824168014	4.13435150467764	5.40329884638086	2.20698831212356
"4a77b6765076ca047dbfa87e78413e05"	1.6848986736971	5.33787191970286	1.6746824208017	5.36221442159124	1.39828420503685	4.75231217100312	0.750120910680239	5.97388840774697	1.3876873904039	6.67386765628607	0.807878453209858
"4a9b6b76504620d3be58614cadb8f381"	1.81412906048925	1.60506737553656	0.671903114890451	1.65714081908657	1.27939794434736	1.69449020500373	0.91425666456116	2.31208066699564	1.06067501821644	2.10882557136799	0.342976750614841
"4abac9530ccd99647c3bb2118a34abcb"	0.787297597189783	4.38772859754211	0.846082836830659	3.96996421835648	0.33586490937821	3.84123416501119	0.672891410610139	5.1503446437841	0.849107650300474	5.19512339113495	0.606503735874923
"4b23d5d95441448f6e76544ebcfc2edd"	1.40121991874397	3.03612777713992	1.16584405476335	2.46162352257293	1.23008197410087	3.10762376587946	0.869822246311371	2.25710478751607	1.32066059792444	2.55107695803297	0.401603826887978
"4b537eeb4e076fbeaa4c819584d1d679"	2.17962616822547	1.03717099873216	2.34838530532374	1.11847437489296	2.14193146093374	1.4235005639032	3.33437796854597	2.10454867602917	2.6636915576099	2.44395572715945	2.29591964385224
