"sample_021Ab"	"sample_021Ao"	"sample_029Db"	"sample_029Do"	"sample_040Bb"	"sample_040Bo"	"sample_040Db"	"sample_040Do"	"sample_18_0_14"	"sample_18_0_17"
"34665404207dc723cec5223ebe4dba31"	5.83105527307435	0.528095634930945	5.32802431315547	3.18593932462194	4.67371722477308	0.607044481506534	4.1832539978693	0.677322630212974	0	4.35846753566419
"3478e9ad07f318ff9fdf6fa3ea2897b0"	3.38414548762793	2.84503030674049	2.88898635422308	3.66357908187508	3.99525692346143	4.90354736138639	3.6949857725457	5.22306350734722	4.11147204588269	3.8724627146249
"34cb9313f803fa8231dff89ed7624a29"	2.01262811301275	3.0441477194776	2.61890345328788	2.78401602600088	1.64706119653054	3.34006638165792	1.24941451152247	3.01087701088044	3.56818248958751	2.81928145023176
"34ec83efbb4e0c517f1da730bf7ac298"	0.304229407027288	3.32531080308434	1.07056940351011	3.31693640068158	1.0531709856725	3.06183532641069	1.31593727757126	2.59362412335756	4.25535739337982	2.46724603410902
"34ed0e65eabbeda68b49e92e6a0c4d2e"	0.883638674236361	2.45734658615012	1.28615353243514	2.8833075256926	1.95946078029246	2.87920969318997	1.75085066538442	3.03364443862385	2.8968783220013	1.92838606675988
"351eb3160a1b45dd5f927f6e12e48e22"	2.61373253940884	0	0.828623531116458	1.60714468268211	2.43048911493281	0.506014057171007	2.62896836893992	0.466609077743339	0.40344981298786	1.71504748594059
"352c81f1835a9e9611c7a7f581bf516a"	4.74611109171442	3.37819407167235	4.53658452022461	4.43830848061033	3.29233273677971	3.32984041709833	3.44861390900388	3.61312061638475	3.18838215634336	3.41635254511824
"3539af9497eae1459022b7d1a6216b1b"	1.12221162091843	1.96537938745026	1.24963235896133	2.13984260909808	0.560472563655404	1.79342474854712	0.394943280648582	1.68183298984945	1.82353264640969	1.49069942047468
"35421bede4d60fcedbfbb65118c79775"	2.62585194969039	3.05064271815889	3.18466029287137	3.85099575256671	3.04005533219066	4.43912032419703	2.76819156891533	3.99217893746079	4.37521096064642	4.01413184009693
"3542ba882218508b7b58bd9dbffa9588"	2.23189220587045	3.46661738917643	2.83418698755857	3.38833028785531	1.08036313655353	2.78865151865002	1.08419402172026	2.85829591285126	3.20134872081338	1.79138984903151
"355104ce4bb1a5e757a3510c81ae4201"	1.64368473782928	3.32919498609719	2.43265851371928	3.37201570829858	2.81628857176005	3.90662043780568	2.18595014802925	3.56865343680641	4.53618767159036	4.37626129700782
"355229c214e8d519fdd2ee3ce49f7a5a"	4.87309480912315	3.27163524396948	4.96662210200599	4.21203070429556	4.69225664349244	3.50398559177697	4.1272166397266	3.54096512112196	3.19307790164703	4.46038369166702
"35589dc03f6c996fcafb458f708e7f0f"	2.11335036084696	0.431594849708775	3.78801912368993	1.48708965369705	4.16529306353801	0.890063385494079	3.48164582554502	0.693833458117505	0.366789522294598	3.96527188653482
"3563a58820630388ae5ac4d9b67c4818"	2.15809485917298	4.01809552594154	2.59796254530244	4.00302464194701	2.60418995528996	4.04418674033032	2.58501678544257	3.76808105956952	4.97233174407088	3.71507316385579
"35823ddea06870c0dd0772f189b5cca6"	2.4353697068487	4.48774856001536	3.18466029287137	4.04216912447452	3.09725531268164	3.82468679841392	2.75737505566289	3.8077847419159	3.81406171194369	3.30285698736882
"35a5363b7bb7382f0aebaf963e179ddf"	0.970309109846353	1.69890194586807	1.49236012802958	1.96321105020279	1.06025253811348	1.85537569017753	0.910795661592175	2.44272087852462	2.06860807097344	1.68183298984945
"35b61c9200e4f0bf50622113e96d25e1"	3.1777088855085	2.32087816177913	2.9337060610605	2.17672971692206	2.86883596286545	1.43262913232537	3.09370708189851	1.64060706784613	1.53484366822313	2.38135930415827
"35cbae505c28f2293f392ac174141a8f"	2.67391275953773	3.41663625324463	2.99652196166824	3.73987385383693	2.39667634839359	2.93574869622463	2.66095160542375	3.54819971569281	3.33532107720248	3.13086176354042
"35d9a5a0f24441f1c5e662c49ebb5bf7"	1.95229827290337	2.94582538608113	1.86761496119824	3.03441438014633	1.85547254888874	2.76915465414146	2.13881608167802	2.67418009369341	3.08665490316179	2.54286332803184
"35ff0b675b41e4ddb763d06a94e88c46"	1.04371249868645	4.53229342481374	1.8483225206898	4.12921029337177	3.70530629179947	5.91792510561776	3.56582442086772	5.70987653476129	6.58221819504853	4.88060936918175
"360f7c9dfb877c3ef204a2288d342f6a"	0.672189085968468	0.370418073030597	1.87000055495496	0.233347315396998	2.07910398471389	0	2.07071608536148	0.470753348136281	0.182654834584075	2.12001950642725
"361a0552ebf1d148b3e1d5059be41046"	2.31406421021423	0.831611785843177	2.8724385583115	0.730940948696443	2.69273501787237	2.36555731570069	2.22835536256077	1.83995472247884	2.27519068919695	3.249532784987
"363743fbc3cb88a88a08681118148a5f"	4.8555481067213	6.24931780743253	5.19985850040352	6.43928021540587	5.09775202602667	6.41554680687055	4.96950623232922	6.0372514909188	6.18429219146127	5.18690408640898
"36457953fa30e0188e5decb31b0310ac"	5.1945152547371	3.4126777540757	4.87048739432974	4.99562012610958	4.18706654705271	4.34707539433674	4.40339421326534	4.64315937189213	4.42702031559783	4.84892153056143
"364a7ddecd2caae15fbe2e3c7b7a4cc4"	0.490945313452563	3.18849249079369	2.11404343139491	3.58441742358632	2.76609266849608	4.40747262194286	2.15932654461094	3.84284011588891	4.93213162371924	3.97789688457821
"36526fe6700aff029cde4bf4c655a06a"	0.281155822736219	4.14280356045103	1.37834283133227	4.2618491095143	0.125398409394334	4.06039300929638	1.46401899953029	4.41376146570481	4.50750994695645	2.7154560433628
"365e3d01915865862e3fa49b24a84fd6"	0.589962074759119	2.99960675803587	1.37052060700385	2.25323307101207	1.44844722634197	3.07537028396402	1.22026929229283	3.40090400529818	3.10350088741454	2.16891654810744
"366c0c6a94f1c8dd4f3a43ee3e4caf95"	1.07056940351011	3.17824047959456	2.05443137867567	3.03960656507268	2.32091604967877	3.38405800476417	2.49365989478275	3.50197440916839	3.27906741176208	2.32091604967877
"369d2c8a02255a8a28d88f8ed0a3faea"	3.77468733875757	4.00257866625691	3.6276491386796	4.58677289193236	3.25778000719637	4.69012996960277	4.22347267313188	4.65113629992687	4.35065386430955	5.13013829713665
"36cfb2abc2f6709df2d805fe05f581e1"	3.02638083424729	3.25696699411819	2.95344384425879	3.31393020122091	3.02983211862621	3.65558154741859	3.09270464447975	3.72021639597196	3.85515821739254	3.49129822529782
"36dc607a68263dbd7ef3b5eb18837541"	4.96252094151472	1.96970200765653	6.22977186517576	3.42371527353711	4.63508814702536	1.14876660132883	4.43417899745649	2.34521345504967	0	2.18407179075792
"36e019ecb2995decc4eec1b537c168f1"	4.95077233214329	4.82847468434963	6.05899085037596	4.28362104402473	2.68821716527577	4.13248804517941	2.36767128190435	3.89569258599799	4.00589945548923	2.95868966300926
"36edbf8776414418b0df41a853e4e4d9"	3.24069604606527	3.58227107703704	4.26684842652855	4.00246245561993	2.49058322499585	3.45506511395849	2.67912497784725	3.30452861272675	3.72055979258825	2.95291349445306
"3702328e2d562a9d5d7e7e8e7c0fd3d6"	0.811934156543995	2.90350184643909	1.34265068105334	3.40284069734567	1.22770852598839	2.51794650880776	1.06264411642088	2.26170296736253	3.21131933398743	2.06514320480577
"37060ff7412757c2b428615b6e5fd366"	2.76166300335033	4.75498180856436	3.14417641631198	4.86525878617157	1.35817776839406	2.45570095186445	1.1273617019541	2.69084300276449	2.86122326035702	2.23894217068809
"3707e79ce7ef1479dae1db75c268ced3"	4.09529744142182	2.68978303438286	3.83942607568999	3.08727992938862	2.92458747337075	2.75964955355788	2.49398086322486	2.43571526517337	1.80810229878375	2.69607832170942
"3749509eecec532fd93a9b1478bfaf4d"	0.0887066059433908	2.95552883768688	0.183137890169845	2.76166300335033	0.312911126497556	4.59169581298607	1.69111006107813	4.06956507085788	5.40323893588302	3.09143328606417
"375e470f001d75089a9aa6cf80c8ba2c"	2.73400778035595	2.26796553653953	2.90694443913549	2.62069975555098	2.8142883315435	2.9160503341291	2.9637254774189	2.9160503341291	2.95853910354522	3.50298050607953
"376a188c5b7e05c9d3603605ae991e43"	3.23580373588885	2.96593573305495	4.42607677312628	3.32642210999055	3.7391090446289	1.5412287814789	3.92096771616256	1.52272828635601	1.12726928212962	4.06531231210126
"3795a85a8f1296b94ac6fd1fb154fed3"	3.48857863468366	4.05805879124273	2.86107796498099	4.16657560738319	4.86166572466184	4.47912271880131	5.08989061493905	4.48214908056609	4.7461878613396	6.20749405350461
"379b2a80ebb742f6626b43b4dd41d7d6"	0.884725758616577	2.96194588766027	1.85560087243538	3.2586456180187	3.0967307895087	4.51940748362517	2.83803113162226	4.02164303645625	4.10129700455469	2.78069329131629
"37b7df6ff010d531083555b0b79133d3"	2.74093550323787	3.14484255761631	3.74060815369889	3.4262313993818	3.036855022843	3.57381927062879	2.65861482883079	3.67909171004282	3.4862490619221	3.54916038581967
"37bb43181471f1af50d6d77789f1fcde"	3.39898389572551	3.63257973608202	4.63339339085383	4.95263463001221	5.13812993134638	6.16566390599555	5.11193180082955	6.01893070968296	5.32385309222893	5.14468489332394
"37c381e56c10f5f8d4d47efa76c2f0d7"	0.631920502544043	2.93848550286951	1.08634400677424	2.99265253602707	0.550892132979074	2.74055611265847	0.531451441559647	3.00593009853044	3.44980340189401	2.04727985487144
"37d65319533665c7f0060b1da0ed0e1c"	2.6089250200927	3.59974546233423	3.2173947285864	3.62395685922949	1.90629278581822	2.76609266849608	1.84223075919586	2.55128722330488	3.6006245770257	3.25487597294923
"37db8b85510bd21e9ee237822d296873"	2.06719051906369	2.66763052786188	2.30941382895038	2.83977531175748	2.57790573912586	3.33416895679283	2.68200573028325	3.12899259803026	3.65292893455776	2.53901056916094
"37e0f2e943f25e1e593fc13b51ec239f"	5.94605810169975	4.74897472864119	6.24503440776576	6.35555042213398	5.62438242154709	6.3448492090006	5.70682882980094	6.34987980082879	6.19813251836127	6.42635042204127
"37e50134266f9cedd61c2ee6607c987b"	4.00257570452814	5.21560781433696	4.06338832402159	5.08912479617024	3.28658680842111	3.56298737888667	3.22942399678076	3.58777376272865	3.17927391907023	2.72753905368606
"37e85aa99f3480504437883a8a22f070"	4.22736657116556	4.08978733914353	4.1812814610531	4.43900978971385	3.30816711026629	3.35499123653957	3.60311416639843	3.29872242765385	3.67370363021117	3.52290092361547
"37eb8a691aa4f71b757149d3f97f6696"	3.50078144570118	5.46974168014213	4.48844376691575	5.79713601421514	4.25781878528165	5.77072934339516	4.0661353988082	5.08380396810471	5.18638866081216	4.02969225683357
"3810e5b0b59eaccaccb8e80d20c957ec"	4.20743899390339	3.84770376691305	4.17540582791233	4.54452360143048	3.65259547709652	3.72075140897231	4.15046992493941	3.97463786635341	3.59475898104809	2.94844018510613
"38271bd23c8f4a33d61568acea73c994"	2.25485596572582	1.22268660377004	1.53987773720366	1.09672384000418	1.78505370241301	0.8972709980369	1.37942079217672	0.491398126099892	0.360607202466337	0.428139425147037
"382a4e716376327676bc7db50ea62e61"	4.16297345636622	5.2582629939973	4.72402997507072	5.39926236815592	4.48478627291172	5.60555595037443	4.49720636964574	5.34112864912367	5.12592471630985	4.34718216198672
"382b6495def9bf30ce8dcbdfdf83eafd"	1.20893646495481	3.75046878691764	2.25970890673254	4.17683043677753	1.1800386540303	3.54144905916995	1.4002219208173	3.05354352980151	4.41658867651124	2.51143497480082
"38353a93383c0917923704393a56d9c8"	1.26720109248303	2.17030092226484	1.3014388404194	2.69814530921668	0.623082877328335	2.37650604119789	0.790033919731034	2.64915652626937	3.86894305936271	2.51945771778742
"384ebe78d2df0009816b4eef9b79133d"	2.17908549890835	2.79339084986904	3.19040309663471	3.31412927579075	4.99536056040064	5.48713237848857	5.06215126368984	5.32125136050402	5.28290469926156	4.70457922670029
"3855898b7fa8cbfdb233365d332528d4"	1.50616854214029	3.5980539033117	1.48187723101362	3.13614791526465	2.46986957566138	3.9966353419095	2.2451330361406	3.69794343407518	3.83105729875678	2.70269457086286
"3873b8b74332481949e56ac72b5efb12"	2.40233992613104	4.40985773169969	3.36935921697999	4.8304512911055	2.81128044935077	3.9822652294824	2.61803066778008	3.59605393498217	4.155627790639	3.51943660954334
"38769a2ac175ea0374c78cfd265c6ba2"	1.80095373876132	2.86988329546883	2.1773347462379	2.9352059594052	2.34040097367827	3.14750011667946	1.75374602702984	3.40645685966112	2.51684126831835	1.86576862697598
"38a4fa0338fbae58fda6913cabc56f4c"	2.86775203215516	2.54127822813616	3.02364977163604	2.87552752757527	3.36770220790296	2.33168401590395	3.55804163850079	2.2835663544593	2.3777072105059	3.66527700567558
"38a68946a9d35ef396f873cf2e3d37cb"	4.20720885400083	4.48913849083925	4.16369492535685	4.99256256166878	3.52731888876791	4.97756787719204	3.88900409142256	5.15575964462083	4.33489571819134	3.59559571968156
"38a7efec126f5e38cafa8a22da8ebf7f"	2.10863774245967	3.39243159290502	2.7024383893368	3.6054395408718	2.87846682948846	3.81865851783171	2.84082659954593	3.54754638466923	4.00740057992659	3.29525488669504
"38ad346d837407b85e719eb73e73e55c"	1.73772206232814	2.36382881724466	2.59862960259945	2.73292491093301	4.02670748740421	3.87706948946885	3.27882508119408	3.49803048425598	3.94739099678488	4.41216270778775
"38b5fcbbf220b4dcc3d9ce8a636b0ab1"	1.72952939269192	3.66832464399918	2.39531923037563	3.77061565010326	2.77965742995465	4.38940187063611	3.27275776581724	4.55128194869923	4.32588344061801	3.06762958972164
"38b811858758fa712e59c88ce4db7bf5"	3.01209086454925	3.64615809189508	3.36024036547905	3.9066715799832	2.89730724576528	3.43145336431527	2.99365985722229	3.3187486162909	3.967533268635	3.60938418085906
"38c4326edad96570f456288d84eae292"	3.3952222169846	4.62874388640217	3.57234766679671	4.69982415373028	4.83904023982061	5.00866390075526	4.51194019636009	4.67130739459269	5.63328585187365	4.69514360809959
"38d10653a790b3bad4b42ab8f79f2758"	3.92864678593528	3.61800658163018	3.41016631033084	3.94731469530421	4.96155301368864	4.27603236998806	4.4504307152234	4.07186932039134	4.40072242482447	5.61620003688212
"38e4d9c88ac4789241b5a3a5cf300125"	7.31214898667914	7.23582635302626	8.25789403270903	7.52013777130329	4.5887679511966	4.94931489973963	4.68680776394176	4.66447210986769	4.02888049914251	4.5808058310801
"38ee66307f2089b38c6543bbbd437b72"	1.30024907316942	2.29988654782918	1.57187497977294	2.50274515772688	2.42218869263988	2.88668720046589	2.31927503777921	3.31368406053782	3.37266758314797	3.01743505519722
"38f10e368cd490654f2db1621c61d989"	4.52829454120559	4.48705286946608	4.79987508505843	4.81088481214479	4.51246919927702	4.90292758148119	4.62580677916353	4.68980448997697	5.6626920413317	5.16276450355691
"38fbe2bdc1f74355e0425fe0132cf5e8"	1.51798023172759	3.62723046198523	2.09441438950644	3.30215392160569	2.23727544592897	3.63345798309183	2.00350511211025	3.37486831696383	3.67438974777317	2.55596297669027
"39069a1ce7073e9f1da9c8d680bf260b"	0.740822437737201	2.56233363173956	1.80095373876132	2.74590973185667	1.34197087692702	1.84826311939558	1.2412219699028	2.42077451156725	2.55697952382082	1.9513262216623
"3917d94a9ddca65eea6223275ea0d459"	1.36658642933995	2.18952613130836	0.952576372682846	2.21178034845647	1.24941451152247	2.79712278567653	1.30073647275824	2.00770383514889	3.03444805155666	1.55972232018817
"392ed9adf333bdaa25849ec679c27135"	4.51467901608122	1.81111428385281	4.24581250386596	2.41761411761876	3.64390823846889	2.94193584894832	3.28158016492361	3.16949648717013	3.51447844678772	3.3570817747059
"39786835111f91f32b5b9caec0e3c779"	3.89409363049867	4.13763518716536	3.95810703512589	4.8076072296293	3.97130837790922	4.27585467877634	3.9331306631545	4.45709700072086	3.4857376524266	2.98420610171537
"3995f7e3a19e6d593c303de2291d7cd7"	2.74888243557004	5.43630190418788	3.3773076133727	5.49900514368248	3.2320644710702	5.4557423941287	3.30942194727796	5.49607951811245	6.14198600641698	4.48233792441822
"39bd5c7c3eac3b0513e641a12a61396c"	1.26720109248303	2.5527490819956	1.53322619048821	2.78674430751402	2.24426718366953	3.55203687125896	1.88876518050313	3.00095859252557	3.73005018781761	2.9042253521847
"39c8816f50a45a9b24c517831d908a8b"	1.7777078730051	4.09323594793631	2.58240080661375	4.53826192590248	1.57712131095756	3.89785105607001	0.8972709980369	3.35649983131222	4.33160795769699	3.01087701088044
"39dad68e779f9d7a5e80d6b4c02436aa"	3.76740501149677	3.2663416839612	3.09640803285673	3.65121445021724	2.94678032935446	2.94728922527726	2.81104128061634	3.00071644274861	2.96407395222994	2.50885713908321
"39e31bce5de420066369a48aaa1a7c76"	1.55185928999194	3.87966314514221	2.35128828204187	4.19426527739962	1.41304960572913	4.2354906163488	0.890063385494079	4.13195294681115	4.40573439637744	2.94513769042298
"39f018445aa94fc4118a904acd88939e"	0.82556920806647	3.3124412106771	1.11716577009327	3.05064271815889	1.71843580480921	2.99763047083707	1.59760821668052	2.61314593890219	3.91131075183577	2.45283101631551
"39fdf298f10d1ba28c460ac28b876dfa"	1.93923927605575	3.21821723707411	2.17595144391211	3.23135749191541	3.25018532023702	4.49773599557622	3.55288854084991	4.39437677088194	4.366869212836	3.40180760902814
"3a14a8cecccaeab01daaec2c2106c447"	2.25323307101207	4.08935915570878	2.59747909683797	3.78159627406566	1.55810759543312	2.70584658564202	1.67169252905675	2.89850871313138	2.58991830389446	1.90714064304946
"3a26389ba3d76786cc568267b1f8ea85"	3.20743624162899	3.15544090786883	3.39768254518851	4.03945075868607	3.66379751574612	4.3150050332425	2.80118832673414	4.18121467923501	4.28117952934975	4.19212743996331
"3a3c25e0c16c9ba3c350f1ddeccacc7a"	0.740822437737201	1.64069236362869	1.00485823081109	1.39763481441389	1.96883115843983	2.65978389969272	1.66932814700716	1.97116009759435	2.58458605847386	1.71543622465645
"3a5a8c65fba5b1047dbebdbeeaaed9d2"	3.27923236369478	1.18559088734276	1.90050624502995	1.56927403464085	2.81220446929647	2.41387699849846	2.7861081052364	3.06905659913514	1.05747991257837	3.10947571997183
"3a5c79fd8ef11ce6db5fd3e1d5190d35"	2.73392975127981	0.195928560200171	0.865393148656296	1.35867133405603	1.55267706661234	1.64060706784613	2.65627257892057	2.35476949023149	1.63411101263898	1.24461558278795
"3a5ee4fb876f70f68f59cb7a09fe6588"	1.14039867647555	2.36556324180059	1.5207336406554	2.62210791660455	0.633980869890729	1.6076963968758	0.438964356648568	2.25307967309021	1.9137115799788	1.83426005412687
"3a64cb52e13ef6cf702163629afb188b"	3.57450005700256	3.6210657086132	4.02795223495837	4.42422584040327	3.59008069629125	4.66494644804913	3.45245117526956	4.28877034419409	5.08349348559939	4.08625862563867
"3a894ff1a44267d5595c0cceac1b9c98"	3.90660676403844	4.82152563014542	5.09634046281162	4.80507868195909	3.58592437640249	4.55813203614485	3.84569942535378	4.78669142261128	4.89820465875498	5.00559528120862
"3a97a592a77d4fc46de9712d535ac003"	1.71572399961842	3.59847706139657	2.30698539743853	3.16723131091554	2.77028607317711	3.59742732246173	2.91514566799481	4.09017923260221	3.79819115355407	2.83214807097192
"3aa823b8a3332395136a4bdb0d8474ef"	3.09683630362849	3.44338266259259	3.58356543656153	4.25432060447559	3.0144019470113	4.12600242070572	3.23994284951156	4.33071548552803	3.96640988349573	3.69963982183583
"3ab05afa74774c45aa74b71c10bd7cad"	2.82041460709981	2.85458682832185	3.0166254153768	3.34294043392036	2.50736098695007	2.92325835023038	2.71324335994685	2.91785721483103	3.34243061629449	3.15536077980027
"3ad290b0750a608b3b7995792e22c36d"	2.22370961843554	3.55307866524938	1.83150864942297	3.47195573968633	2.79263182411108	3.85676533619848	1.92278203925227	3.55085408207452	4.01508607087272	3.25587875348514
"3ae114ae21016dd0db953a569c340e94"	4.73955806172622	0.221029317897004	4.76715178114762	0.518936640354915	4.40622073145523	0.505072963213945	4.49706630352311	0.948216868485818	0.132710593657081	5.04008901258308
"3af24b295e29cd97d44f4038430419ee"	3.82029273011239	4.2422630047973	3.99861382733021	4.41398401433799	3.13231961700066	3.58082085746244	3.39419962101382	3.39419962101382	4.16397012240823	3.8152609721945
"3b0ca44e1d25cf31fb8475e29b9b1d98"	4.68211881963984	4.88227708791505	5.74674080957541	5.27137197836312	3.81893355797141	3.70036573350687	3.37438443942747	3.91863708410663	3.90393034803069	4.36464647084235
"3b316dde65e9fccdb74603f17eb57ac3"	1.64069236362869	3.89880442365648	2.63031782256186	3.64517622950047	2.19714679653359	2.68630208256461	2.22460192966896	2.44995282052447	2.86408481948799	1.90877183762633
"3b55a33fc721973baa087c989fd740ad"	1.32225704769008	2.22020949959076	1.39763481441389	2.08756098956842	2.51143497480082	3.17927391907023	2.6621179492083	3.02476180954527	3.4655858915486	2.39363165101239
"3b690f1140b824c61383d20c48ff822e"	3.31861690100949	1.84344068836307	2.78388221005958	2.11777002999581	3.58017608141429	2.27159428804921	2.9966410654881	1.88287422235862	1.58894719798615	3.22876184429022
"3b72783ecdf22d357061e7b4d845d256"	3.18440768187975	3.37458143249169	3.53892995286008	3.62441533015531	2.54786715570784	3.09745884066636	2.37237982696072	2.88513581668429	2.50469812530324	2.79650020137208
"3ba645af4f9492e5d9077e0c258ecc14"	2.04732067388179	2.78777835175655	2.55775761233618	3.29695614065321	1.92107574069811	3.70448455863443	1.42462525542485	3.43215003404957	3.17788298242094	2.8142883315435
"3ba6b7c219677e457b09a7c1065dc6bb"	3.15938650834875	0.116609013428573	3.10059306437015	0.34883831763735	3.98988436628897	2.96302534648912	4.1966369145935	3.20836143211634	1.17641968527025	3.32625165684784
"3bb971824b20a7174619c334d36a877e"	2.41623515522538	3.73434935038462	2.90604167428792	3.60941678651796	3.68497684884667	4.48403591621422	3.59330148845818	4.34447792294685	4.58234260813871	3.42728089641818
"3bc098e425e9122b5842506280a05a7e"	0.725972486624366	2.1860580182884	0	1.7212690484022	1.07175483449823	3.06607423461024	0.78954767484626	3.68957671097386	2.83998448569507	1.55620589783716
"3bc18750f84efde4ea76716950fa9fd1"	1.86522366277222	4.8827457088852	3.59423740106322	4.89218833809353	2.27091682684471	4.44635517799802	1.82246827068833	4.46664297234303	4.36815954883207	3.56345920917078
"3bcfac8e30f147027629e9fe8a074f86"	4.51518661458324	3.63339792762982	3.99406666371026	3.95633381893569	4.07383568559056	4.57943382888588	3.7522391557167	4.11283914485827	3.7336496442422	3.84926210338914
"3be641f7552a62b22f4183eb8ccc13f0"	2.624732358246	4.53941834240579	3.12534198643495	4.72786628829831	2.80725581414808	4.70064035299378	2.5408142817263	4.47056164201572	5.52930050781684	4.38670442672497
"3bf5e7131ac3dea17c70a496fa0782fa"	3.527196041882	4.12207507738585	3.41403343988937	4.79308953106864	2.81642738880043	3.70456658781748	2.39998846440029	3.64403827008952	4.15576941417632	3.54241464749283
"3c02128b2eef6b5ce08bedf26f3ab5d8"	2.33730530947223	3.86308272999258	2.72383561988355	3.76203093325975	1.60600743109955	1.81607369239401	0.788904472378986	1.2559341422867	0.29993459922121	1.73191832705911
"3c11cc4f177fc6f56fbde368d00e2f2b"	3.77061565010326	1.57248758001488	2.48424476412334	2.89755037430763	1.86576862697598	2.40575521148256	1.98731254653775	1.9137115799788	1.9259552244482	1.56322642062941
"3c18c383e213b2c56a761cfaa51564b8"	0	2.409311675158	0.672189085968468	3.11166827115197	0	2.72367394603557	0.43094609586192	3.67951150851007	3.42315961242114	2.06602752932444
"3c18cf5fc5d497ca043883770358d094"	4.22387140566528	4.67795883106961	3.34512778660854	4.61568590153566	2.73515291519342	3.04324543222268	2.58961195083961	3.32696222193326	2.79304064849968	2.01885520038069
"3c352a135cf0788336aa99a1c36e1ee1"	1.6888080725438	2.70973024240213	2.07631255934038	2.95401986020666	1.85276049078545	3.71103959440891	1.69418339088016	3.48880219364551	4.09825191855308	3.38179027613693
"3c3774e6e5462fb3ae363c031dadb546"	4.56902515407431	6.26657591326966	5.02244119604143	6.37087417350808	4.91368736329294	6.62573094786039	4.59877763960742	6.55259052897866	7.15313332740337	6.06452676705159
"3c3797b79a55f0e8bfa1da633eb42ec0"	2.99110056372735	4.07369992053128	2.69083215090726	3.25268499894387	4.34118487633444	3.97439155229682	4.87732941675921	3.94781124274386	3.96348467466413	3.41452238842056
"3c4dafae453b17592d5b6a7048312b72"	2.48938825902511	3.50960564820534	2.69918569386249	3.55657359592949	3.16103906335543	3.6954006448542	2.66908758797159	3.62539637580058	2.95680431754316	2.39971180372477
"3cd010a99128945fb349f66f6daf7b3d"	4.54255046277977	1.02169524656401	5.3696903233834	2.55154452823213	2.31338130001962	1.89968790684103	2.01685846301823	2.0838822107737	1.42579851810448	2.63175087491491
"3cd7844b6376e2117a282afdfc68b392"	1.97400602320937	3.12940790577548	2.16676536985151	3.56185371092993	1.92838606675988	3.1139418848807	1.93081101440333	3.29343026876715	3.17229980766525	2.59086448701377
"3cea84518c491246e088fec814e40e85"	3.02244430915111	4.71423568969349	3.29368195325413	4.62391303623262	1.1273617019541	3.44661679185302	1.07175483449823	3.25552014504645	2.98589403641809	1.7652443635723
"3d01d0ba2835e294be19374a7e4853a8"	0.82556920806647	0.518936640354915	1.69890194586807	2.11777002999581	0.96313614910566	0	0.855563604804236	0	0	0.93074575284374
"3d149cad9e431103686c6dced11df7cf"	2.69292708778196	2.72484963050014	3.19990175022745	3.62807262819934	2.17272694573582	3.6655084677907	2.04512179912626	3.15322308321744	3.11245697159086	2.89779965816933
"3d20aa88fbf9905e61aa51f0d2ef245d"	3.6132589055785	3.51584905290153	3.55821742736058	3.87336259951243	2.32965501538936	2.4298721382196	2.25928488149138	2.66650577043406	2.52329405976458	2.38645503820533
"3d2a80cc1be2dcbad9d11747e63d79fe"	3.14598914602247	4.83392105100726	3.89921823912622	5.01717532902668	2.75316520204627	5.43422686515039	2.44760670004986	5.09490150628795	5.46426806434462	4.05276383591226
"3d2ba2223edf17da608eddc075674340"	4.57334365238636	3.85329371134282	5.41706162896681	4.00792755401489	4.99321035785103	4.19162250168657	5.05642477022486	4.58302579891153	3.43645834225603	4.90873840278989
"3d3018160d8838dc795bfe9d9bb98091"	2.34177503644318	3.45496497910233	2.3177022507979	3.58784401625262	1.28487002303682	2.63654677399638	1.56500455051146	3.03238040722173	3.73089268647562	2.52014350516916
"3d3849df0f6a7e840272724ff58a89be"	2.2930356417779	3.25387996846594	1.45698113048477	2.94744918080212	1.72142641438215	2.64684832937577	1.33207573950027	3.11022545913871	2.79304064849968	2.23894217068809
"3d3bcf2eb9421e0998e1d9dbf9f14103"	2.79339084986904	4.28276774396211	2.61346695701608	3.46129355014623	3.29837807883063	4.45574051132503	3.39699857901482	4.51795078736346	4.26933374720459	4.04091213942463
"3d557f9055cada569f82b67d50a0686a"	2.33281551430919	4.22455026419619	2.93273922422607	4.63837398762616	1.21532808836407	3.03122971778213	0.950305610461433	3.3191373628062	3.94418811703068	2.61924813086892
"3d7ece0704c1265ba22136101c86fc82"	3.10903706947892	2.92153882533297	4.18601564050454	2.19776405747171	3.26640805531352	0.325050108920519	3.2484113258674	0.924139846817554	0.312911126497556	3.68497684884667
"3d8080319b435aa8c9a67edd601846ba"	1.89121860595259	2.52094924113493	4.89079504382421	3.42974337344967	1.7652443635723	0.210098837793401	0.96313614910566	0.223543471335537	0	1.19531543723475
"3d8568c6c73afe3f03baa3ef6bb2b583"	3.91588991927048	4.06551220938561	3.86955590846861	4.32640556792186	4.32601728309343	4.91179943518424	4.56398288037887	5.01355306704365	4.39407182311866	4.36247948774917
"3d91ba1c0d0967e12c518afa71aef4c9"	2.25059257455858	3.6846989595375	3.29259193497226	4.35250842955239	2.31574277674313	3.70439902755861	2.33635099172091	3.82713992813765	3.8792558877786	3.12766100173779
"3d947b006fcce8d7ce0f3c720d576040"	4.25813746320681	4.25397278431487	4.92830863574748	5.01045234402858	3.91002746548895	4.19703186520774	3.93384561145434	4.2785332580938	3.62884919197633	4.4334207803168
