"sample_016Bb"	"sample_016Bo"	"sample_016Cb"	"sample_016Co"	"sample_028Ab"	"sample_028Ao"	"sample_106Bb"	"sample_106Bo"	"sample_7_1_1"	"sample_7_1_4"	"sample_7_2_1"	"sample_7_2_4"
"3eb9516203c8da3fb1ea886173c8a982"	2.77629840880842	3.46806392532332	2.92939910278828	3.3957569448207	2.53764629936871	3.50902364925698	2.45758769554635	3.02578124690418	2.91207263683836	1.83315250067569	1.51972653007191	2.70518376345902
"3ec18e411767c99e2b6c382c60de8911"	6.03924430336818	4.36103370449822	5.88795996092488	4.59430662056314	5.10607341723064	4.44348564946413	4.70316806886228	2.63217153398792	1.88409629359507	3.59276756552699	3.31586695472041	2.31641649659305
"3ec211d7c7f94c2310b9ccff3ea75c82"	7.11491738139083	7.84443692014055	7.67558611660164	7.9482893430939	7.20112546414684	7.64611927876871	6.58051968887231	6.56515300131351	6.8365450780563	5.75537323782934	5.44294168706773	6.57054370397658
"3f01809570d8631ed37d6c01b3f87536"	1.23640214282742	2.37597987517396	1.59977315879988	3.0955489203294	1.06953700284699	2.88792732826647	0.851711676581753	2.17562917731626	2.08506445343975	0.580440301891119	0.450397045231816	2.4323924349417
"3f239b45b3bc2d94ab08523ccbea5c5c"	3.82648455042887	4.30654175347737	4.00832285898017	4.30075771092127	4.07036817891163	3.62198097713654	4.57025751986016	4.9773253949459	4.36965953892062	3.56369781932229	3.30969575676325	4.32821570000383
"3f49b2dccf460d1e2a553719fb8a8731"	4.41990967288632	3.32435617714325	3.93008697081229	3.75262896541393	3.93336064447662	3.35776404353238	4.61803474164944	3.53402270863783	3.17780560329851	3.49637361549438	3.82230039835309	2.95187335735004
"3fbd83d89bc990e0ad59d7befb92e580"	4.19795201215775	5.65807283978045	4.11012235235083	5.52457970937205	3.97589983894874	5.65535847394075	2.10958888961999	3.01418941175911	2.98447716831241	1.91523372333948	1.74324122399884	2.99105367780268
"3fc17571af82d53d4d092e806c6ca140"	1.3240079687022	3.02702239173677	0.91075061372076	2.20527023516477	0.906211708740491	2.71742637375876	1.54328101576636	1.66031351960249	1.77947347115996	0.613752179745692	0.370103870920096	1.60350836737701
"3fecee22acaaedf1405b34d11f282f9d"	1.53802517212598	3.19113463166473	1.8993157544127	3.86427193242056	1.47089615191245	3.28862552672682	2.48216372473953	3.06888863235303	2.58218836967781	1.57133617299615	1.17165207146304	2.99173002523216
"402b0ca968b03e99f11042ed022aa90a"	2.80030450018203	4.27258589371719	2.36093039117379	4.08402956947007	2.64688260435998	4.16390437612849	2.18384153368248	3.97422501780382	3.20686761403175	0.63962508845754	0.877208889077939	3.20588703456888
"4043e6504954219ffd51b0ed724c58ad"	1.79533872271777	3.58113161885276	1.47652347231238	2.79947946594931	1.79346717693155	3.90771869516148	2.12777386295997	2.98379885267696	2.49622568050772	1.38377494004226	1.64407602611471	2.54013043881797
"406fdcd917979ab961507b67516aa5ca"	3.44786074611303	3.9515230834016	3.16824328055828	3.38121427608075	2.96105764727106	2.85542627070477	2.20808153778062	2.76258447118295	2.64428649083227	1.36848928738449	1.00909595872004	2.56836467247411
"40801fe0cc341635bafa43af1ed56c3c"	1.81202685778703	4.91262113516651	1.23640214282742	4.69626020068187	1.61556351257834	4.43964016298908	2.27494570221781	4.45918505162991	3.32270914173208	1.18502016484387	0.82557875806486	3.84871584120238
"40cc2c6c11dd9267d14eb59f685ab3e7"	2.08962835446994	3.09248740890705	2.2816963340704	3.42136497502985	3.01715290490085	4.42410861108347	2.47709328815544	3.19701827967371	3.43698367831187	2.06684377195094	1.57133617299615	3.54674890881231
"40dbbbe3242bf3494d50ce4be4745a85"	2.72409643557544	0	3.54017661200105	0.126727800591516	4.11766703334516	0.0440513345841606	3.07684094229177	3.50590120083723	2.53524627419684	2.61783802136236	1.86484532899479	2.98845293956857
"411fb2ed880bdbf4ccf3159a82346532"	2.93315435323295	4.13634427348269	2.5266332053709	3.9325010603217	1.96880403854726	3.49038437365822	1.80915056731538	2.86524342141911	2.91607245877256	1.2850638765428	0.894695237740537	3.08162792016774
"413046af9ffeaadb037e88c1516d2659"	1.19763508388104	3.04391306483766	1.36827828955148	3.38088944441214	1.22789077684702	2.71520662460523	2.22914574341627	4.10377834054306	4.65043896688245	1.98214357503566	1.86552946760841	4.45492538494199
"414a6c64bbfb230ce3134b6d7cba328d"	5.26128770847949	5.23704455251291	6.73146772015173	7.37264611326357	5.95289092414668	5.56759413069858	6.33499615583891	7.48963156752543	6.23924717787237	5.83964184086294	5.08645324388073	5.33716719362389
"416510a4e91eafaca771a2ae81f698f0"	2.05417962956924	3.45321920727304	2.10346331955481	2.7054575096472	1.84459018950386	2.92001264954067	1.6740245574137	2.78300707474185	2.87589046382589	1.274905992181	1.53549100423196	2.81324290268004
"4177b6f11f5cb66fa279052cd81bed71"	1.52177803430396	2.83778241932771	1.83385313483178	3.08633612321274	1.34476065505972	2.26430091715276	1.34862576742819	2.35061536054205	2.21667366344762	1.2072540602706	1.04977235128676	1.72138719174752
"4181e4b02d0b43d86b7654e74656d5d3"	4.0068902871676	4.58951472629217	4.11583210911297	4.45205150013849	3.72647384552263	4.9229985870831	3.33199555977516	3.32722768199963	2.56836467247411	3.0949851253479	2.33181762842413	2.72362691834109
"4186eacf77c616c89949bd6bcb20ac1e"	5.53778132848899	0.432062896567824	5.63959624701155	0	6.01691220628624	0.299385074400038	3.5266644490147	0.10340911290936	0	0.386686556267673	0.0587640685306927	0
"419af1abcdc1a789b4d0cfb6772a1fa6"	2.98296284026298	0.307696442034863	2.40179927860466	0.0862437491053853	2.41395972752962	0.212235473968254	3.49447489093016	3.75820015519223	4.65712671288833	1.35609027572795	1.42245752009938	3.78796499825324
"41abc18acd5260a83f657797e8e400de"	3.79837546929362	4.0154550948668	3.32733459995962	3.66209467321495	3.36110390642949	3.80966420234226	3.11021431135138	3.46576418364982	3.10480190194061	1.68081021748906	1.63703556958615	3.58339545861057
"41b056391a79495d264fee328c8063f3"	2.4083487089402	3.10715349780495	2.65915631649934	3.5052016811473	2.43475267330296	3.20778417840842	2.62605856772837	3.5931006645292	3.09388839980823	1.7356352263313	1.79969208930355	3.76298874769536
"41bb2670c73de8d79729bab55549a657"	1.44517440321817	2.51175579717338	2.01892425785247	2.78150850988943	1.72163595880973	2.66788555992234	2.96400370406908	3.86164981393187	3.33329195440763	1.92376897520369	2.41955268515562	3.86748871217902
"41c23fa846b772f2fca664dddfd7a320"	2.40281831652617	3.57263115889073	2.20898624802059	3.32084848822965	2.18267941863324	2.83116784167721	2.02179481000991	3.21791974293409	3.29465868263882	1.10171833230845	0.77628844688744	3.04577322787176
"420fe892c32119fcdfa29a569c5a1131"	6.08092267564992	2.98239249300057	5.73017014088801	3.47924203301148	6.02238525163655	1.97771704656914	6.72770495698064	4.73428684173642	1.76507320396555	4.44189885586088	5.22039963492947	1.86365368330272
"421b20fcce635617b6356b691cc3b372"	1.32100782695699	3.27380190668583	1.83385313483178	3.16824328055828	1.39063791422037	3.36032229545478	1.75979945455074	3.36418946514242	3.76473881457542	1.04535909842435	1.6372822275638	3.66352640499222
"421cf4a900ea65dfbe4dc2b8817a00e2"	3.99162454706416	3.99249749094545	4.03896906283196	4.63638199734713	3.68513851720983	4.02387694437056	4.2410152717495	5.13466251309775	4.23568855707971	2.9144237805374	2.62236715552256	4.55214711255845
"4224200a10f9a676aa961a445b094f8d"	2.44079182665882	0.710902615748377	1.81569781368989	0.212235473968254	3.45321920727304	0.348247633700645	1.35468253194141	0.740717086359598	0.172351280056842	1.65798400190789	1.52442229049062	0.348242377142081
"4248d8a18a6e468a540f57710259b857"	2.93454779176483	4.81216997012806	2.93736098311844	4.07831523837775	2.93005738311541	4.36444806377935	4.72445527456552	6.00800635042324	5.54671635253498	3.70170277883066	3.24358821869792	5.25372378021969
"425396692b1377ffdadb335b9951efe2"	1.71674471066088	1.78394940109578	2.54960175928157	2.69560281626377	1.81574235878964	2.02716799601995	2.37777048452301	3.1607351405232	2.89011728107524	1.74624854746125	1.71188167851053	3.112909570232
"42654f2cd6d1b2818db3c75929a16a92"	0.759477376938426	2.31337972079356	1.52423312076787	3.1563288339838	1.3622121996663	1.87956992964324	1.61320281628096	2.1435084672587	1.59862567024205	0.197119853222468	0.291878256145685	1.41071376566063
"4274875bea1c9d2cb95249d83ea3b251"	0.854874797052151	3.04647386578189	0.175131604255276	2.36968274301616	0.24801175824309	2.47548347413078	0.10340911290936	3.04612947907381	2.77925644349777	0.0356711516762793	0	2.98379885267696
"4276a8c428becb144c587957b5c2f009"	5.15305287814603	3.69508202831798	4.61067578234027	3.86379945770129	4.48153073495908	3.79306346295896	6.08809424233244	5.27011283187207	5.09189934793053	4.1525341433004	5.01112234213577	4.92095001815023
"4298cbf5bc578920f2e89cc90d4700f5"	2.29992385503946	4.54220918258154	2.46405279514592	4.49983628108731	2.57115368613262	4.98379276191742	3.16993008859806	4.52079406094267	4.80383553572425	2.58035621381729	2.57668180085549	4.66627840849792
"42a0c97b5c09f23a301b1bfbe72bf062"	0.432062896567824	2.39258090379414	1.96989617060561	3.01328831052744	1.76689096200246	2.40485328233543	2.22914574341627	3.24154297295541	1.97040065063029	0.776653881674644	0.73109063605915	2.3619260677586
"42b4968e0d0c0ce9e72a3f1177f87417"	3.60926053996057	5.74158229741241	3.77772894490352	5.02391807277277	4.30820985665749	4.36590839343397	4.75700646107425	6.23287291644459	5.99552399638308	3.9276574480958	4.56774735567445	5.04934170835386
"42c918e81a26cbe20c69d9dcf0ffc042"	2.18648017351277	3.73940221171425	2.17631254821468	3.65629556841777	1.75722564874706	3.53197801107086	2.20941112985329	3.6200439809535	2.9776548572252	1.30160891342195	1.03522865594567	3.21564982692786
"42e7c34cfa2d471a76e161914962ad2d"	4.85529137041441	5.73952031554262	4.48939897774912	5.63293111295998	5.09025663300644	6.20560327239842	2.82766681398724	4.93654028596106	4.97197135125095	2.46069293292543	2.30319690579842	4.31939462831483
"42ed3529d39509af4f0df45ff4a5cf61"	2.24301893580623	2.3665192440368	2.5135809185503	2.50534151182219	2.08404032604257	2.48115018643918	3.10154033904645	4.49274589159631	3.71167490237191	2.18520372665774	1.76714312456254	3.95237557778706
"42f8cddd79c44e35f423cfeadb5e8a02"	6.17940581702634	7.08846565435343	5.61138971670186	7.368357799712	5.05527130519953	6.85254180757366	4.95845947004306	5.9142136314623	6.29604122670513	3.40292921450691	3.98778267706068	6.21485899694452
"4319dc63ac24994243076113a1a75945"	1.0656657980178	2.11303515428048	0.790597341697268	2.61986934053316	0.568497372493704	2.36440467115392	1.21567803009345	2.44401911492558	2.37101073697122	0.273631321354119	0.226501905723844	2.52667659486112
"431fc8deebfc12db1f60ccc24d58fa31"	2.53433383323978	3.14232785680564	3.16729533134819	3.62468586014881	3.04379479210117	2.89853044070167	4.00601914043546	4.2772804441686	3.94443830651372	2.98134578247618	3.22676045928238	3.84677244418351
"4320ebdeb93b75fe3c4983a3ff081301"	0.743546525493722	2.53254623165649	1.35061174152536	2.6369385150837	1.15467341552365	2.28054600668674	0.963964082162872	2.53246470601774	2.35735259532608	0.626772307693485	0.386686556267673	2.2774636759802
"433aee772e55310c751f49b8844cc45f"	2.93866184996043	3.01880459857738	2.65609591637885	2.38015604069194	4.28413380519912	4.61168302135823	4.2422287916543	5.46062265697661	4.81900284516461	4.03661975271629	4.39522009199178	4.63057527641316
"435d24347ec4f7d5dbdebf2d97aeb38f"	2.47453589223458	2.78568441067135	2.72039633958295	3.58301083717229	2.80289869859008	2.47548347413078	2.47607610840318	3.08229957278902	3.08893819550531	0.921526998669401	1.14889023443033	2.89615306941832
"438194595b9eafdd15ed89c4723d6ef7"	4.72869205469198	2.3623126892793	5.7167412891511	1.47882559450283	4.15110189668731	1.74747482495608	4.82882676568074	0.991286880910561	1.16789422948161	3.17145439355643	3.22097901161959	0.713454582396802
"43a1346cc093335649fe0fe155a7776c"	3.81140883027655	3.93273218246822	3.95691996279811	4.09147837529651	3.54538865945225	4.49833399316521	3.49388649305361	3.27960642531872	3.49215425440794	3.86169771581768	3.69014794495703	3.76428651231138
"43d2d6df8d90f657e7a486295e7afc09"	4.52662034177252	5.58583315517543	4.14906725283593	5.37929259467381	4.25659607013258	5.75593395786103	3.89593650875754	4.84676470642196	4.15993019120086	2.39004591063676	2.06684377195094	4.64742643147852
"43ef4f6afed235e99668934035ac371d"	6.19093156639708	3.31922036553076	6.26477958431782	3.6392854519533	7.59000168085143	3.62258269484788	7.62355641988262	3.16687449040574	2.04828492611418	1.63703556958615	0.787727548661939	3.12893032937797
"44046e4ac0b307bb99b9c04560e6bcca"	4.09996722998534	3.89568589404187	4.45426134006371	3.93759797198435	4.06593790156548	3.57655189091193	4.83769206300755	4.08989233240619	3.50653154697281	3.786319183	3.04497781021611	3.43503520352936
"44342a9ab4f311ec1a187e1f1712fbbf"	2.00721147531397	3.27205043790756	2.07776578470092	3.26214959729237	1.81933866271188	3.58995671725997	1.61320281628096	2.64600527947067	3.25704271371288	1.38982437328922	1.46530769301408	3.06211510852375
"443c5878749bc725feae66076de9112f"	0.710902615748377	1.60882672569753	0.769958673477259	1.76110299142773	0.562100127977007	1.35642879183015	1.5561310131569	2.55810444595243	1.41071376566063	0.725246442419945	0.645990057253149	1.86740173993402
"445af603e4d8e6cd802fb0db4b28c163"	1.36509140882615	2.18013753283851	1.80834237629986	3.63216126100968	2.43587693192787	2.37911363320772	3.00260882578021	3.57257580799602	3.12787022704298	1.7377669210956	2.00685203146365	3.14208764879005
"4467eaee86ac340927f96a61f4e17e23"	1.91999186778273	3.60283912368777	2.38223760147285	3.82550291137565	2.01142029622568	3.63186331544651	2.41198598532597	3.20047659235274	2.87384143742592	1.52763983166096	1.05227860487871	3.09990555973372
"446946ceddf75521344d6e36cbc91142"	1.40133873730158	3.35402427604901	1.72158414463384	4.02307219453556	1.50842216743631	3.13680989579392	2.60240041249306	3.73195950676747	3.40358413250061	1.40052998707509	1.50452012355832	3.53515404159669
"4477e6529281828c54b5aca7e86570de"	3.31962764478387	3.96293008924599	2.77240045451853	4.43497927845443	2.83778241932771	3.21407789318008	1.68539330439313	2.37482923012934	1.26250582144608	0.784659551352396	0.514351800800923	1.72754551886175
"44afa16a7de42c1c1c402f2a27e9cacf"	1.47909206912681	2.96860565116365	1.80093243530523	2.39771271068038	1.66149150771966	2.10894415302231	2.40326763397008	3.5198789764563	4.06714130267692	2.02299155331788	2.38225172996186	3.84003074741816
"44e154726572391fd6b9af55f847ca06"	0.933141162585874	2.68569729260163	1.22323616859889	2.76816859284504	0.587447162833369	2.46405279514592	1.23346509950157	3.02812782511389	3.15507409889706	0.63962508845754	0.963964082162872	3.28869512809968
"450891dcb660cc3e9e00bb4ffcebfd0c"	1.95566258196871	3.91155589634969	2.26663786413997	4.17744133993392	2.35162246470041	3.0650290655191	3.42602299353781	4.70185019986844	4.16483067382645	2.3721405395393	2.36874729524771	4.43100832811946
"4531313c56177678fc8ea59d5bd98a22"	1.40455339572884	3.40579652271404	1.86048265990996	3.72999181447395	1.44251707343879	3.13696543749958	2.08656796330932	3.71019478473652	3.64153217972819	1.47919254348662	1.55101081179835	3.69467027987095
"453649ecc120296574554d5dcaf11219"	3.76919364031846	5.21084824662828	4.51473632260405	5.70664818790815	3.51403624464484	5.87279901372751	2.36306617509738	3.53552312537297	3.14834219559477	1.41660288225198	0.664845437887849	3.34274784055836
"454700dc7bc54508518f668c0c3ab2da"	0.780331250970541	2.81376233493512	1.30281546483988	2.72925367681728	1.36509140882615	2.48303197701988	2.1435084672587	3.43581504908796	2.66808478405914	1.14889023443033	0.931114317623171	2.62780894594165
"45868aaecf9f042466911d77e6c5c70e"	3.07443933580401	4.77737118560787	3.19673233749566	5.12023228122292	3.32328571282266	4.42383869891332	3.34103522580852	4.94829027658077	4.14795538988697	2.44296771227465	2.19468747271753	3.90133448618096
"45919fb076826696da1b9b36b4349f9b"	2.08823427207899	1.45310428504292	2.2885706478047	1.73958912367688	2.19026653733426	1.14397117590881	3.18849961350838	2.57266918062018	2.10880182913422	2.591351850724	2.29842056045392	1.89941987835552
"45baf9b718e6342d2079c7c6bd9a3461"	2.25484116900719	2.52195923286012	2.17807200141582	2.59611739723528	2.18290916863085	2.66516714352104	1.45405931235458	2.51009263658426	2.58401717488122	1.14889023443033	0.916698648664787	2.06069568080927
"45cf10677080007abd93f6752bb5c947"	1.54606180876083	4.10437980696173	1.46618259532455	3.74207471112332	1.49688985036148	3.78030108329545	1.63591976195518	3.59473671057862	3.08030421161081	0.571103150002611	0.857547892442257	3.60399184121499
"4602fa7e358a56e693e1d4f9f339d9dd"	0	3.57578790868705	0.44657506116438	3.33096463470433	0.274028282251079	2.52084827465411	0.442651702561981	3.26447213219772	3.19948972281334	0.450397045231816	0.517531091780994	3.33760117196523
"463e1ff0c8adf510195a66a5f9da0aed"	4.66737489527915	3.07859342107649	5.79645978544012	3.20726686084322	4.46197478403077	1.99471065330734	5.88764399787074	4.75627821306716	3.79070201859679	5.50234657724244	5.44024520081547	3.8983937476143
"464622ae8b47d855fa960f73275a15de"	2.85865976141702	0.371811801479201	3.41064128067	0.453752923899553	2.20278519949185	0.212235473968254	2.0598447296883	0.977136965842197	0.326740297456148	2.02390991349927	0.430392770566693	0.15931958423471
"4646c6d0b7aaf55360ca3185a98615a7"	3.9579958523026	3.57199861135912	4.30136813535625	3.67587683526557	4.26770232790027	3.25790344245666	4.33838321575981	3.85372566089986	2.46995120589441	3.12308580996142	3.04727982311596	2.94444608440436
"466c8c99b373ffb6ae355c6609cc2e62"	2.75188654595204	4.11380271085815	2.48563955374606	4.15812969332958	2.0006583180243	4.14608900733465	1.55222678725698	3.08645264542557	2.80227469468201	0.761737648013211	0.749479497500119	2.97558697219274
"4678319ef809738b7712e148733c940b"	3.27678149721873	2.63613227008241	3.25225694380892	3.54246022610559	3.70620927163262	2.41093345060328	4.30854275619472	3.16483222554115	2.80668364063558	3.59841521375575	3.15041838144263	2.81903745692516
"46820e3128df5c03d7ab85dbab69f71d"	1.97881630067719	4.04691771176897	1.2309106123045	2.68912091728436	1.63027896808852	3.09007499128684	1.01690025995347	2.00884368240036	1.85137486632002	0.461044437777657	0.500646453762379	2.06844572948968
"468df1b542d6161aec424dcd1503710a"	2.44275104070458	4.41393671176308	2.56424410883217	4.41134332022891	2.27361611477211	4.41951016672451	1.72274874043881	4.0176316103093	4.22148119773449	1.59862567024205	0.945325124792503	4.27256473371093
"469b5317469999858c185a41b972abfb"	3.3019630992951	4.79531214192375	3.23512359211027	4.63095951403932	3.05181057650636	5.03247344308304	2.11617298127627	2.58401717488122	2.5967260121161	1.60350836737701	1.21208233303107	3.16227351519719
"46a00bdd9f305e69e04295dc974468c4"	3.12219279513651	0.950699501559697	3.48028286210909	0.364018613072493	3.38884260811876	0.972222571557266	3.42301429833947	1.71296460032896	0.918696906881486	2.36386327452302	2.14800301535553	1.15574532534499
"46b37535c3898f025e82a972dbda0b4f"	2.6045258386226	4.4335081068414	2.92437101279988	4.71077051810993	2.78437652466167	4.05587846308687	2.68535820371541	3.51686403409538	2.86002995545165	1.5268637968239	1.46983379067149	2.85670801117622
"46ca3a1fddfcb08040bd3ae35d838607"	1.73615195689326	3.70758070842292	1.69136004151089	3.91390503634674	1.73132555242368	2.95920706773665	2.3388466243923	3.71019478473652	3.69587306669533	1.61561181461756	1.21567803009345	3.79097530906139
"47562056e4ca1eab32487fa0f91039a8"	0.587447162833369	2.55466480614755	1.31195301558287	2.85607380582515	1.0924547029222	3.11721968397861	0.552968026163954	0.931114317623171	1.88041040418543	0.867087882561922	0.318639168469421	1.70750157066227
"476e52ad5826f40e3a08501554e32cc4"	4.82119815896106	4.29217099494395	5.09249830708876	4.81523127448678	4.38222277742059	4.1060003462357	4.86008773352234	4.58382454466584	3.00662319130303	3.18308504377715	3.31728673287564	3.49656130893331
"478164d488b849448ee5df2d8afe9c0a"	2.00537631861236	3.29070978197991	2.25489813007428	3.69059622961121	1.56742416639335	3.48132260900777	2.59582357497152	3.73564137230623	3.69376723940571	1.81162990468273	1.77947347115996	3.47104599800612
"4792c325cb09b28183663f520df6b329"	2.81241081702687	3.96890430976569	3.04754348879738	4.15137413350294	2.73511528171623	3.77075094239453	2.39440228146707	3.24084298246509	3.33101309703593	1.65419266808251	1.58805434056269	3.11874321724164
"47bcc9a876636611f3bc7df3d8e4412c"	2.45053726198034	2.9272295628198	3.04982456182036	3.70211354689978	2.13013722434332	2.41164268960918	2.32355419655492	2.6781131940169	1.93606902652441	1.32440299982767	0.74267754690262	2.42062898351373
"47c9aad6c691271b4bd59356d298be38"	4.90029259535748	3.98011585868684	4.49833399316521	2.98694618870335	3.23556659574982	4.70302126225193	2.4152358700017	1.72706271334981	0.620283434036384	1.66261178742096	1.38073644447588	1.32117833992793
"47ccda8aac3010df5906a72450f470fc"	2.99568745285996	0.562051356484123	3.35511176764303	0.244285601144522	2.65670355701067	0.174123816850323	2.81610837317493	0.244124335793503	0	0.740180001119468	0.676497568228572	0
"47cd0665ecbe71d9e7010dd35740096e"	2.37104326747201	3.96571346123306	2.07191532403801	4.23190696214657	1.97065418422861	3.91984128694024	1.97398743037092	4.24989155184128	4.39680244052013	1.52923055378846	1.50054910236724	4.22099481003699
"47d65bc809ffc2078eb1b367ae1efea0"	2.25016337269971	4.614364042668	2.30217911059434	5.14946614807064	2.09102049610043	3.91380621456526	1.77239671829218	3.52923928502728	2.99471329742287	1.13001863450157	0.656564120398955	2.99608161910434
"47e68df567e915290cbc4d67e150ccbb"	0.788503106835888	3.93300021620305	0.757538704177074	4.12064579594364	0.739016534494693	3.9118789011091	0.530890724536682	3.89250562548269	4.12772484896282	0.201477726862536	0.0695401322928199	4.06775814839309
"47f22bf3bd3c682a538865f793e7e691"	2.87721058390991	3.4998555265293	2.67256277189759	3.74154078231637	2.80834526901439	3.6773016138355	3.01633947905109	3.30748249536688	3.72810425379733	2.85451196828442	2.42170412469903	4.02327936638212
"47f5f77f644a6416fe019fd3cbf2b396"	0.965278211074948	2.63630548397449	1.44472478681248	3.02800468632101	1.03857827443911	2.56795529455524	2.74532500569225	3.95227281277486	3.61215612973193	2.4443750085799	1.96877276086057	3.69207287417755
"47fc4fe5e358cd755988e432384584f6"	1.3359193292108	2.27245644942377	1.6442429291956	2.73438445732792	1.28116409672998	1.75333321374303	2.79491542852362	4.4250835498973	3.86266772661151	3.1775284840444	2.24208905666014	4.22343359173008
"4820c8a975edf68e7f80b8d56b7123e9"	5.28204311640168	4.4391085886464	5.76275027371913	5.9919903163671	4.83169369081849	4.52369308840237	4.73300937748104	4.92754860543206	3.48450107423247	3.44203201610253	2.76715900798478	3.83507522020416
"48232bf77331fa9723fc237f3efa4853"	4.14086880531022	0.76726324654771	4.41302003534102	0.692842019413062	3.62789518884316	0.575845675765901	4.52552430790061	0.65859973068175	0.9867846096207	3.45473372519968	4.02565923272498	0.0924333183310872
"48407ce93b3fccf3f467f93041f9f0a1"	2.9674481216005	4.21904483336159	3.21226614900834	4.44255878162641	3.21678936973372	3.4764611808285	3.62554008037831	4.51908040238261	3.89667431461459	2.62693413981295	2.72917319815653	3.92932446820284
"485fbc706fdc166567847aeb3b5b2eb0"	1.47136640047602	3.28777146496167	1.91502758245279	3.77075094239453	1.77836736058031	2.70395127865228	1.6762915640877	3.77610969256832	2.79269338725131	0.867087882561922	0.593898505053564	2.87247308359728
"487bd9b2f0602bcfc169973bca8a31e8"	4.78727382737354	0.536093875522391	5.89749795129031	0.460879631884987	6.53483805185075	0.606044526677434	6.57883176294253	1.95338216389401	0.713454582396802	0.0924333183310872	5.99298903448637	1.57133617299615
"4895f541d51608b5ade5fb275ab48c99"	2.15574873945289	2.69697026638743	2.20703670446111	2.45946891505567	2.08555409526201	2.63628082946897	3.54500316566287	3.07673352168081	1.90593080535749	2.21206502227694	2.18656406658722	2.13495666160719
"489b5a704b00b4cc1e1979c8d5618cba"	1.46877785687601	0.165636464930348	2.26078522467769	0.282552187060332	1.51684970470027	0.106690630662525	1.73989408140169	0.135631685464559	0	1.00467333497008	1.76714312456254	0.264381459330454
"48b5cb687115b128816c0fecd49e8caf"	1.64858304580823	2.81376233493512	2.49610628244684	3.630670644684	1.53641894709715	2.92666998894372	1.37156516716833	2.43875101220381	1.9737698665058	0.74267754690262	0.480792098861471	2.16179024235276
"48bddfe58bce6d53b5aadcc386d19b1e"	0	1.50941136804695	0	2.07701109052479	0	1.99010459902099	0	2.5524632681348	2.70518376345902	0.10340911290936	0	3.19155950837496
"48c09a59e78c8c3bcfd6ddc8980dd1bc"	2.37284392286846	1.60023767108928	2.50514196082823	1.24142287790485	2.69943175259577	1.69136971109695	2.34054752862929	1.28073708771249	0.822351684350518	0.656378432772965	0.869708454775497	1.02396055381862
"48f254500c8ffe6ed6d46ed635265182"	1.05396144567602	2.03817504734251	1.47136640047602	2.59916154293683	1.44251707343879	1.67634375425559	2.87862296622622	3.66343165615638	3.18944840120543	2.19102137987819	2.19881913563229	3.31937342396269
"49111e4252f033aaa4552837a71346cf"	2.01292560006778	2.76249810779733	1.90334750357602	2.8650955444884	2.31337972079356	2.51812920155096	3.18657099774911	4.8329801128172	4.36428327313381	2.80081684583175	2.68474336121849	4.51286025094497
"495b7dd65d42fe2cef31b0b81375a843"	2.40637219197941	2.96830895308588	2.49291035912004	3.20159654899717	1.51048000994911	2.5711173596451	0.748421041968167	2.12921455602709	1.56122513154686	0.207010104335413	0.63962508845754	1.65570107690374
"495fa2175d85c190100a42b626065f67"	3.79255608282958	4.37317615950764	3.39414802657357	4.37770950426209	3.82058020964439	4.42451334278924	3.6544338512869	4.85256981153016	4.45710925250899	3.42390805332683	3.17313410091733	4.25115292571087
"496d0139afbcfe370fa517240ad0307e"	3.60437177661499	2.67022690044646	4.86245496398697	3.43124677551806	3.42759822545138	3.01935455744935	5.69374414209766	3.95167775898765	3.77249768505579	3.90719014595322	3.96760566731171	3.41334760121583
"49863756cfbe3c1aa24763b861593779"	3.23334961241772	4.49078851288398	3.26652858052899	4.54603885428378	3.54603825945386	4.24375030260806	2.93097666218737	3.40855259894414	3.1638095269092	1.96532544644699	1.52763983166096	3.24908800584437
"4988e4594ad30e06a961bd0c8d2d919e"	2.14385556288011	1.6593516356508	2.13457558842624	2.05273520603448	2.18900600833974	1.40178574757394	2.19662252645729	1.99022654701709	1.85450455563168	1.48548815641993	1.81802770018521	2.51240839554437
"498b9e4a11a7793e9cfb62cdfda0d858"	4.39125052409567	2.32786438366941	3.90087950444373	2.99535942470256	3.78378241121231	2.46627502462734	5.49372182195041	4.62013579059176	2.97333148896837	4.46053659136147	4.47111191172867	4.18897921087633
"49d7f4de16043b94054ec8f73a146dc2"	1.3359193292108	2.03229110117846	1.75333321374303	3.09503931887545	1.33295476395587	1.74942556846445	1.47366171640839	2.30319690579842	1.86365368330272	1.05649605420276	0.701522013542125	2.35505799137516
"49e29a7d1fd19f66e8f2fc528e86fdc9"	2.14517427134147	3.91717222541081	2.62314315391129	4.52283768958147	2.47263803044613	3.87250474401177	3.21710605975736	4.74865185377271	4.30315420549893	2.61726042220662	2.36647871873127	4.24622316283114
"49ea20533baa4470d419ce988f894af6"	2.61081069467696	4.40641100464043	3.03083437261751	4.59998147789441	2.6639711024169	4.67159795574609	2.56278123956086	3.60468977420825	3.51196415712643	1.6762915640877	1.22993290599547	3.72285276988118
"4a1e7933d818eebd64b624684109131a"	0.976472149607816	1.57211001477479	0.665650590496445	1.74746600473348	1.04608173796646	2.30105211858897	1.43406495808823	1.58383288371871	1.92553541528028	0.841327932921629	0.517531091780994	1.82342688819789
