"sample_021Ab"	"sample_021Ao"	"sample_029Db"	"sample_029Do"	"sample_16_1_1"	"sample_16_1_4"	"sample_16_2_1"	"sample_16_2_4"
"2bdccc57954276b80a3c819e69cdbd53"	1.59143601209357	3.1661726658983	1.7837161195703	3.13181750211506	4.15470282700002	3.05168557820814	3.40431883817716	2.69657150556119
"2bef6aa8691741fb31ec4ec61c2b71b8"	3.76776225859054	3.85820019873064	3.60396188358088	4.40439239590263	4.57167528265425	3.06213106331844	4.13048367313838	3.24980239032416
"2c285004a064d4931585dd99d0dfffc8"	1.48887802489071	2.79999350722182	1.39763481441389	2.60778630521476	4.18355401888583	3.11934565742798	3.4914310614533	3.80476281987282
"2c787660563dc4116dc4499652540fdc"	2.93856238500916	1.10857999013088	3.11296862628994	1.66387181728827	1.44777862386355	2.04649995601021	0.433497792561206	2.32342314497547
"2c856554b4949ebd50caf96f189a03c1"	1.75606811109134	3.58042247619279	2.46027317157043	4.06605293806807	2.34761173976337	0.738041023630438	2.16199338240932	1.21171611598907
"2c8ebe44af7cd8ff09db33d077f358a6"	4.02353683058658	4.47268350460555	4.47109373055811	5.15690563401719	6.19958459665129	5.5203050020489	6.04936677008665	5.45133559396448
"2c923db10276a741c7beee2cd366f1af"	2.36960923668875	3.11136215773567	2.32148695542451	3.26488068615041	4.2794619477669	2.5142237702842	4.16448790197831	2.80197805121296
"2c9eef015d553c5f6d6a9a6b8d2f4b75"	1.94348148795832	3.38414548762793	2.4258481967221	2.86637046184699	6.05622492488355	4.65955973004364	5.52036429278871	4.82582523554861
"2ca40c4a44f0bd1737903a0daafbc2e9"	2.4154292798243	2.49589317002058	3.04413077445315	3.14015597667525	2.3555575689669	1.78606480293698	2.03980400718277	2.14770204829199
"2cb7062a3343db757bb1d2a27ede2bab"	1.28446648721794	4.49881428621093	1.42774815601225	3.35218849357439	4.80337002959019	3.68403086869805	4.11803003366971	4.14372407650016
"2cd06fc69fea1ac412d96d67b6011094"	0.928110360096432	2.06845757402535	1.57488404018894	2.30205089887629	3.18455697234153	2.02274657925322	3.9576157203435	1.89994160038218
"2cd0d671a2e8efe89ccb566473d4eaaa"	1.79326500201128	4.24315156141402	2.58473539336819	3.6210657086132	2.41761865979997	1.3286609821644	2.65776948953628	1.49424214570872
"2cd3503210f9a651c139bd1d0c149738"	3.81007355435792	4.3973757322611	4.44130870861727	5.06832818729888	5.00969834863324	3.30073558838772	5.03631319024102	3.34398753120525
"2cd635c8b97d713477d74ed846ba5af5"	1.91552657033864	3.28599058509804	2.00298081669893	2.67074933870298	3.65841297856158	1.29480223327005	4.14677283061625	1.09326602282319
"2cd9e2f212560ceb7b178d1bcf17103e"	3.47688489812473	3.22416134938338	3.01447385827806	3.37403287611894	3.00217904837351	2.21786759214861	1.39506330133656	2.39330584839184
"2ce9964f1443a7c02e51fb698fbeffe2"	3.09009746153962	3.29138400374908	2.60778630521476	2.89156326998584	2.99580695325404	2.40047374232755	3.27826846999401	2.35071822156465
"2cfab206682d7c064270de99c4ce0b37"	2.36109388270057	2.36641948311711	2.74031751897055	2.8931905805967	3.72983140818908	2.17169592091413	3.4165436890692	2.30869359803045
"2d195f80367ac670343f2ee5831ae80b"	3.01261200590058	4.45613267825432	3.95158981253016	4.98444886965766	4.10639506241259	3.49727629621722	4.19922993501743	3.80377338699585
"2d406fee208bdb05645e7f82f48cf433"	1.58206671563797	3.24789078993673	2.18431944089708	3.34021023580849	3.57114277988285	3.18333038481708	3.60713053335301	3.1515329913196
"2d4afd1d75c4bf9a17618ef501bc2ec2"	1.91882668064557	3.91527371613832	2.5147162296437	3.5082175193851	4.56012610348498	1.91095395276751	4.29372088398029	2.51893973170209
"2d712c90d87f4ad63a2f4fc0f3bbb64c"	1.52852356887858	4.78581748472622	2.02708193815559	4.33246392226606	5.96469802357523	1.0318782925715	6.34458728442453	1.45211159560497
"2d8caf6b106e7437fa1de91936378ea3"	0.457344640558071	3.22825596660177	1.3169830288287	3.15172803192356	4.58777394502049	0.834181356780575	4.6108574826134	0
"2d96bbe7600b51a75c34d518f59dac64"	5.11824703124104	3.28818641359614	4.83267890660038	3.54936622598101	3.30346032604221	5.70444774664704	3.49368327388807	4.50258989082199
"2da99702f5437687e20ffe2ff903486c"	2.35945679907058	3.90691759497084	2.86637046184699	3.84009081838252	3.78646581418064	2.02470337315256	3.65113615304975	1.96426691366846
"2dac94ae20a0589f9f2e2bd45cd1e8bd"	0.555185443493051	2.98374724808653	1.31761537328803	2.82782770160729	2.75459283653983	1.24383474031976	2.87990068266939	1.00921973852963
"2dbfc60987fc1b5b50dd87e1932c05a0"	0.823305165285189	2.65872253650348	1.44581891646463	2.77351278270077	3.20337916955388	0.528202959477528	3.40382672191545	0.53689562877915
"2dcc2fe4072907b37c2692d14c7dfa94"	2.7528323438741	3.17759622566289	2.12148279260482	2.81399694489474	3.80871079056922	1.7103028179628	3.0867638586669	1.75736538248378
"2dd6b2fc795ca734e76b464ca4d4c269"	1.62559468598883	3.58355893765613	2.74888243557004	4.13689466270675	4.35241080248567	1.6914827392049	4.15303186211616	1.6371416325467
"2ddd0dc2e67995d84e46ab6ff8d0c62a"	3.41656116673747	4.07170883106591	2.80781562903536	3.81298774898468	3.60953771736953	2.62518947097499	4.08171183763211	2.86943964630602
"2df034d10022ee135cadc541496d2848"	2.31433867644521	3.77934536083161	2.96291308547525	3.95867351895782	3.37664981595992	2.26365699614341	3.31582069039003	2.04492338552515
"2e1173f23da5d1dc9d812d17b7d5fe0f"	1.59783080989235	3.17952774360395	2.35799520166097	3.41307786177952	3.56403881581638	1.51912932379336	2.95009338389928	2.25114905157652
"2e1fa6cccbed2370019cc38ca6f0a9fd"	1.79068889636938	2.97859730489039	1.24519152014189	3.09850273792294	3.65461330846805	1.41911243891435	3.79816299576358	1.55572257508375
"2e361922b66ba79f00bd35ab77eb9470"	4.23041448006333	4.29801683933663	3.90753896713808	4.28489963044312	5.63765616208916	4.19298902560451	5.81424445369393	5.24732831008596
"2e40993b8f9a5c75a393e91cdcf7c790"	3.99648403726013	4.28954594486895	4.24447087468218	4.14921233871693	4.31690087447854	4.12786215241623	4.1105312809082	3.35851407263698
"2e52ba87f2bb1cade08b8206d4517ac8"	1.53052432406444	2.71357499981087	1.58350207745845	2.48028595311912	3.26180402293615	1.27048955347046	3.58040139248707	1.96784536591613
"2e583547eed4f9e963ddc366cc9ad02f"	1.07104331019306	2.77936742936788	1.34565509145372	2.93817039154396	3.79945353172879	1.80004828895242	3.77840115222165	1.69890647179665
"2e89014bc643fc241ea4f802207c404e"	2.00986099754714	3.18976663353652	1.80350356985181	2.8102818268854	3.18944833240515	2.75945244288811	2.42130617743396	3.36569896947622
"2e9b88559202d3d9bf942da247bdbcd8"	1.93904377220946	3.43274385119654	2.37683134130147	3.50868044312504	1.80857285148926	2.07830514408351	1.28248208267986	2.1093920043966
"2e9c747b9765ad24c920207c04f511f4"	1.1371981849832	2.47257425072843	1.91882668064557	2.97149490732327	2.81329559013322	1.33845299669759	3.19855564126286	1.62658132086529
"2e9e443b034155d031ffb4dab95fd8c6"	2.89070503568629	3.9090907104503	3.42270704787004	3.44564288334382	2.75385695404087	2.52445855166612	2.89788178366314	2.46880655731423
"2ea046aee6a94cc7ddaaa645242d7e75"	4.31489863038354	4.26879858430301	4.3740793888058	4.18180064587062	4.7702827979815	4.74098708734665	4.96028328287846	4.47430435758857
"2edddc5b437738cf55ca58601c52d809"	1.556315577951	3.30679365756936	2.63143118147006	3.60312002038892	4.19321258720076	2.19504821076765	3.65726752064017	2.39870003979562
"2f0a5b09373a585bd210dc7d6e39c0cd"	2.54185550463496	3.81791757961621	3.1840201630017	4.11492499152702	3.68438749081157	1.46629149499855	3.6214440130082	1.8283794432059
"2f21b05625e16fdce07cc76a0ed4aae3"	4.67291499897394	5.29809104093833	5.53801498016265	5.9589575226271	5.63580900483134	3.62069525556287	5.69229062220222	5.03486908274383
"2f23a689f9f0358b1314983c9d89c78f"	0.379921832122783	1.89766624146743	0.597258863090249	1.80608619079932	2.71753835388942	0.40285873194786	2.47951225968202	0.510912832213675
"2f2a1ab1394f151bc7c99cd0e70b86bb"	0.832317643697917	0.481438006871399	0.987732868128508	0.928432718699801	1.02489963422734	1.12451670059181	0	0.86421428340869
"2f512672a87378bd1327344b0bc74d73"	1.47482708028144	0.987732868128508	2.0740520443954	2.43942276385196	2.68249441608568	1.36904341551319	2.58470432148006	1.62366620844473
"2f56987e30203c6c7ac140c8c14c7b26"	5.45926742100471	5.93605870250336	5.89038004293514	6.27380024061177	6.69397678579728	5.7986115084253	6.22867644552621	6.45568689377294
"2f607cec54c9d8861063eecf7f79d55c"	3.73152530270552	5.15048672249768	3.75098326702766	5.12317202853959	4.78650774840014	4.2162530035436	4.05918042199584	2.28107282586403
"2f729bc947ce5402f9923984bfed614e"	2.65452986729876	3.89503756612878	3.55170887625164	4.53428688590931	4.54073395295225	2.5891609538193	4.59228350828501	2.68350652075421
"2f796207209e9c44d22326cc248e5d77"	3.2629722528459	3.13669973325707	3.80236176851353	3.77166771584521	3.53749592618013	3.52038636015406	2.89460198224538	3.91172225863802
"2f85c9c5025aeb28b22a343105677a8f"	2.33431435361972	2.98643014257389	2.61685992283661	3.04771163254539	2.8689120843247	1.12884218538068	2.62778254503877	1.49238209219939
"2f9734158323bbb219bf6d17d5371f61"	3.46565152423996	4.71879989741076	3.42220255358548	4.75178252377705	4.89475841556751	2.63053684746961	4.07166538963366	2.41205957467708
"2faeea5c0c5ea27e5caa24f5aee33c6a"	1.71293990210193	3.92935120129337	2.3237749928766	4.29528067700288	3.60229871166067	2.42785893570296	3.56109892211711	2.43954677045848
"2fc8dea43a3f308b994a43c1f328af87"	2.44881649797676	3.67931082040514	2.69710384104327	4.08390627233629	4.38633426848314	2.37005026480853	3.72520183654623	2.34055540934236
"2fcd17aab051c03e117541de5109e05f"	4.23388346120791	2.08319184280306	5.37620841446486	2.22570714922505	1.79389080159081	2.17666594869885	0.611677671698706	2.67996720434682
"2fdc9c433b625d5b76d5b3205f0b5235"	2.06428983207908	3.6471930235765	3.10198419179446	4.20513520800134	5.45203413796494	5.34619767883251	5.07943167516912	5.67171141901374
"2fe723af5e8e965a3816f3eaf25e5516"	3.57363301108455	4.39870699078961	3.77310570624148	4.20605735935139	4.13901546020131	2.35611353757127	4.15655960492301	2.39465712656635
"2ffb54f27b937fc0ae173e5e41bceb51"	2.49389039825867	0.0651367958746061	3.14281671686997	0.323727161310749	0	3.28033842019263	0	4.0174654977258
"30072ecc5c3089120722954d0a2df9cc"	2.7557845700207	3.58484639033521	2.40792120835419	3.74755724089979	4.64614910259543	2.74052216696242	4.58066781979973	2.26200119512653
"30108bff781386c695035407097731f0"	1.3014388404194	3.01867408609534	1.14706588826953	2.77235119403219	3.012423988545	1.08329287672693	3.26744615535217	0.834181356780575
"3016fb19084aa6909ce90f032e57e69f"	0.909934574235179	2.08756098956842	0.85886498818712	2.0424714938781	4.3637840968051	1.24490416886507	2.56894781450564	2.21463938874752
"3068a3778737ec44e122d826861c8c6f"	1.4052485894117	3.65281850364848	2.24179845805419	3.20806156093229	2.29520887053154	0.704032084940258	2.49801829215693	0.738041023630438
"309b2bee6c42bf14b5b025a0264de8f0"	3.13413067803809	2.61233340530747	2.75774788985454	2.80280992640395	3.3687624780701	2.790833641841	3.1068375961638	3.38092351535031
"30bf03b465254e84280f0ced8048b37d"	1.43809400522334	2.68639717413917	1.8954174449845	2.97760125707113	3.72234217951945	0.651268377814541	3.69953196412418	1.60301895493584
"30c7b60f025e3f64e18ae6f78c3f7f7f"	3.92995879322409	1.33454306712969	4.78797046151128	2.79339084986904	0	2.44341255445859	1.83356178307826	3.06765769424553
"30cfe9dd74a450e2788555ebb87f7665"	2.81388937071538	5.04890158974901	4.01793399240944	4.64122575277787	3.8876025997861	1.87754626338877	3.29855044018867	1.80475104539043
"30f0ff2562f1e5368df623a1ecad5068"	1.64964275655622	1.65851375008069	1.33046447615922	1.99314808873924	3.53683250156656	1.11291879416783	0	1.19686842789995
"313184392efe5228637148a6d4e96e2b"	2.04248127876551	2.8770206938974	2.39237584334401	3.10733222632313	4.42766813270699	2.29685108494617	4.10468692843059	3.24519817213392
"313960e95e9555b73208bf7963a6c6e3"	4.97871921833399	3.28561592076061	2.89070503568629	3.28503727833836	2.83613284287501	1.63815752770528	2.70749471351421	3.2063821023348
"3156dff09e533a0b214cbe1fcd5a2499"	1.48887802489071	3.01488959464569	1.34265068105334	2.76458931210263	2.75945244288811	2.20489177577218	2.14258627945248	1.7949600086998
"3158d5ade9a8b2d65eab06953e012464"	1.66817510500846	3.2756526648491	2.3870480813357	3.57089493087786	3.53337907218178	0.902513865161984	3.51063630928005	1.36148309149005
"315d2506146c25210ff045cef11cc117"	2.03239448241994	1.31812793374819	2.28677273397782	2.26614307568719	3.15784797676697	2.06868413773078	3.20157307188084	2.20815154883239
"318b3be14a974c7ae1abbdb49808a24d"	7.18337112139405	6.04663185779479	7.52446932783725	7.49965774014054	7.18533647339409	6.10982176899901	6.39404890985075	6.26209850398554
"31b3f0538d427c91d2ead795866e483e"	0.740822437737201	2.03845286660248	1.28873665752509	1.89354861513009	1.3306569076801	0.801507292926005	0	0.681679679385704
"31cf7d1c6f62222c6bc27b478d15a3e2"	3.51191492280222	4.79310810810082	3.76633250382362	4.8675209119024	4.15777695563199	4.15506929530168	3.59341945343894	4.46184177935038
"31d1bed7b72752d337631bcc6398b47a"	6.38124031872849	5.96695082601557	6.0454973730499	6.06032663004248	6.34884266076493	6.14109298987472	5.78523552271664	6.30990313993011
"31d5c28d6223998e23f4ce837675fa15"	3.31142964075337	4.63206460882715	4.2731408564511	5.1114725604754	5.11295677656712	2.68754472686698	4.87166202796754	2.35611353757127
"31f09af5a917342b374c9dd74712f8f6"	3.72172525212123	5.03659974448614	4.22185641191302	5.34167793416309	5.82286878512535	4.27143886961071	5.79528424804184	3.63133767856498
"31f4311b3614ceb936249344f683b178"	2.72542807794992	4.796103263779	3.1433735705584	4.84317782905715	4.81075054747316	3.12130639086999	4.58157780142483	2.88113041009955
"320ec08bd0873355ee0764330b92fb04"	3.12424848369632	3.72896014414728	4.04799189308493	4.88041413584761	5.16706836157979	2.03443031582042	5.01068585281814	2.03443031582042
"3238b586f31458ec9766e150ab13c0d2"	3.40643563801026	3.31637560574552	2.7557845700207	2.99187685095443	3.49593042525844	3.65650315244595	3.63564121691917	3.20518201111808
"32416262c45e0cf47a7d09250b1e7677"	1.23450726994531	2.43421887695556	1.63645449070009	2.55268112023339	2.91540436688175	1.34618877658338	3.18516970237086	1.45211159560497
"32435b67dcb8360a375e6173ae110e99"	2.62650154302163	3.95985389373593	2.79466668572485	3.99306273567135	4.01586530117315	1.62658132086529	4.06482652681624	1.48952581192677
"3246338d6e2560698b6998919c81e6e1"	2.75752267622856	1.76623420265529	3.13026652774398	2.21217176147915	1.27858050580475	3.14667465204381	1.35135322998647	3.05288098389692
"3292d4f7164a5c6f51bbd9ad6efc4578"	3.12805443535353	4.38646900272925	3.54101207626908	4.08468707848503	5.60392830454746	3.30346032604221	4.95455770301572	4.71147303351175
"32a0110039bb42f62ff267eb1684c8ba"	1.78031759324095	3.38989508398022	2.72889542196369	3.82130892734822	4.56244663465411	2.23067719121737	4.2545530563852	2.66924298111551
"32b43e628f157c3c8bdbd0e287fba21f"	2.58822708589793	4.04406759330607	3.18657822754902	5.06959214163627	5.05574877739178	3.22539023991533	4.65717310753072	2.99257098193301
"32cc1ae2d4003ac19ee0df4d22b8ad02"	1.58523947771773	2.42721397560935	2.20327954231457	2.85397744670306	3.92336816503544	1.3913873697059	4.05768462348548	1.19238492341925
"32d3a27ee4d659824b7a20184bf5b4fe"	5.79428248211026	4.19996126345242	6.65074917627885	4.83873735566186	3.09608056990269	2.85954345108237	3.18778607533762	3.13271255880436
"32fa695799b21c77642668f8bd65225f"	5.59315507625298	5.42995211167328	4.76977794236721	5.46038553446807	5.39689964175005	4.82189901489292	5.55823517935309	4.38485894489382
"330ba1f6149653fc61ed66b980995a2b"	3.81266852918196	3.06755003222593	3.87657655128637	3.176666814731	1.09256142260255	2.08467908133351	0.919758206493854	2.59225732282162
"331fb2bf3cebc3c1de6f5cdb96f9e465"	3.81995376809153	5.54926486085024	4.84515260444802	5.54377669826749	5.99771772517402	4.65407605774886	6.19997530336437	4.41700238918705
"33383b639d3cdcd64625d39744ca22df"	4.81540534128511	0.269416263644888	1.67022063939832	3.00956712907038	0	2.44341255445859	0	2.9469890932808
"33549d6cfb853c67ae97cd3368746381"	3.99035680760024	3.25507351174001	4.49156623079781	4.43197684002101	4.4292582277593	4.66194067014861	4.01238939919328	4.77890673012433
"335a152a4b101e22c0b49c45cd1737e0"	3.25983349018476	3.50264565446806	3.64153571836238	3.70777775105803	3.81427720189902	2.94931821421029	2.83090880829943	3.1068375961638
"335bedf8f6a9ed15cdff2b9909ac178e"	2.94907034308776	3.7317607667823	4.93377728765187	4.06152621677012	2.95296164002486	1.49168944778603	2.83538010221199	0.946513783579801
"335dbefccb8cbc2a2de77dd8ec51a44a"	4.02048989131824	3.9969110631033	4.40872942063325	4.12397099971678	4.63399574860136	4.63514591101399	4.76373410171954	3.70391707028441
"337e5fb6c41f7c11dafcd7cc4f0cbe75"	2.52840879870929	4.27648658773843	3.00470256383386	3.75722674867391	0	3.77328567395991	0	3.33189510517155
"338a9e0da44bade6f82916d0e3cb8ef4"	3.68747196406437	4.45917862979936	3.81723792773357	4.94923920811118	4.5632813014936	2.88749747698481	4.61266442262356	3.36528172490016
"33969f6f1114b112c1cffe0d5f1aefb2"	0.964433067200169	2.44614156615316	2.94256986503939	4.02187601470789	3.24635121559596	1.48618177665217	2.64745879540078	1.02127037500925
"33d7d17d43af8fabeda3e4eba1bf3cde"	2.51846069664643	2.874257055172	2.93026638921472	3.03886647286727	1.5255905428715	1.54156327263584	0.45579947620616	1.82643654233146
"33e254c143e2519ce39c78f7ade081f2"	3.3331069996263	1.30785606357287	3.38216684813355	2.72639229695099	2.46378140822305	3.29031334310315	0.48356870615403	2.7853668580119
"33e618ecc920e99917ca18751b1988cb"	3.92213163543422	4.23761571423099	4.53015643604784	4.81467532717051	5.52986454824019	4.54671677164389	5.37149159861642	4.92617961579754
"33e7bd6738a4e9969fc3c76237a17039"	0.269416263644888	2.42036635087107	1.83360493981795	2.96354373658909	2.96547191227745	1.62948796009973	2.88196025799065	2.85846017893374
"33f14bade765d669e297db853962163c"	3.21176698042293	3.85645243169219	3.78080211646756	3.65806997898214	3.9655063299481	4.09462312342033	4.1189935315837	4.3103610697216
"33fd3fface7eb08a3207653f5fa1655c"	2.78037281735593	2.75026105018064	3.26265014499791	3.6810012110315	4.23616819820063	3.0040493485403	3.91479434486999	3.0915162189331
"34035c4ae7286db0c65fb6deae8dcd62"	5.40372458111545	6.12753882884773	6.14386644155822	6.4222154901893	5.82041227077261	5.44764427065391	5.59378791988689	5.18786930904597
"340bbdacb0705bd63180030c4856796e"	0.818774921453965	3.33030198723991	1.24963235896133	3.08516155838042	2.97836024994594	1.9989614258573	1.85926171917942	1.78258484410406
"340e795098212f10b58068ae88136288"	5.02142210668418	5.48480124883404	5.1044432552258	5.39779385522178	6.37697646778636	5.13481452964267	6.01094575020392	5.38962861582259
"34291eaf80232b8590fdbdfabfb671d9"	2.7557845700207	2.95391812034037	3.51467903145997	3.66238916416944	4.58475623186974	4.47716918679311	4.89009253891456	4.25202702652124
"342b60b256da3f58211ba2fe37eaffa5"	1.32277529721989	2.12628173525591	1.76401391805741	2.63392122050083	3.43817873033504	1.60301895493584	3.18087268696924	1.52236515174235
"343a11b55fee06994b740e515d900810"	1.42774815601225	2.87687215805531	2.12886721815425	3.33306414058709	2.83613284287501	0.56252925395429	2.33483735200066	0.972090934874321
"344662455c2057c3887de985b245a6b6"	4.88531920611342	4.62315410160683	4.76201084457619	5.17525690474312	3.21176476107883	3.87998766990801	3.09215637816819	3.20398047795177
"345b2fea16e525cf7e56f8a469016404"	1.65938869332948	3.80869775931443	1.61636618926255	3.36804956295018	2.47606243550448	1.35112099972623	2.00404735668906	1.53755343934491
"346093a1b651c11f3a2d0da7c88bff32"	2.19307122504668	3.60776325870169	3.17123524796373	3.57676698264522	4.19254175241676	2.09088506409809	4.13499563013524	1.81685655285452
"34665404207dc723cec5223ebe4dba31"	5.83105527307435	0.528095634930945	5.32802431315547	3.18593932462194	0	4.43401339855587	0	4.18513271487403
"3478e9ad07f318ff9fdf6fa3ea2897b0"	3.38414548762793	2.84503030674049	2.88898635422308	3.66357908187508	3.33030699674903	2.99996998177149	2.74433699914798	2.73477249233799
"34cb9313f803fa8231dff89ed7624a29"	2.01262811301275	3.0441477194776	2.61890345328788	2.78401602600088	4.67776215959649	2.8025768012609	5.10929672490802	2.96927987344547
"34ec83efbb4e0c517f1da730bf7ac298"	0.304229407027288	3.32531080308434	1.07056940351011	3.31693640068158	3.97026685663443	0.176033494972864	3.36159963744159	0.247886113876573
"34ed0e65eabbeda68b49e92e6a0c4d2e"	0.883638674236361	2.45734658615012	1.28615353243514	2.8833075256926	3.27987176215456	0.965365143529872	3.12753194486655	1.37274553610591
"351eb3160a1b45dd5f927f6e12e48e22"	2.61373253940884	0	0.828623531116458	1.60714468268211	0	1.1788125223953	0	1.09326602282319
"352c81f1835a9e9611c7a7f581bf516a"	4.74611109171442	3.37819407167235	4.53658452022461	4.43830848061033	3.92976022992325	3.52885031663566	3.29928572139531	3.8050418957788
"3539af9497eae1459022b7d1a6216b1b"	1.12221162091843	1.96537938745026	1.24963235896133	2.13984260909808	1.44827339095177	0.916749584660974	1.55478846914821	0.960325961875956
"35421bede4d60fcedbfbb65118c79775"	2.62585194969039	3.05064271815889	3.18466029287137	3.85099575256671	4.60346924019966	3.35799888494065	3.64921236534988	3.73620640545226
"3542ba882218508b7b58bd9dbffa9588"	2.23189220587045	3.46661738917643	2.83418698755857	3.38833028785531	3.23067181777544	1.47608204726088	3.38444280433835	1.84063661374157
"355104ce4bb1a5e757a3510c81ae4201"	1.64368473782928	3.32919498609719	2.43265851371928	3.37201570829858	4.16418257869562	2.55983135974915	3.36416368856944	2.47006251880493
"355229c214e8d519fdd2ee3ce49f7a5a"	4.87309480912315	3.27163524396948	4.96662210200599	4.21203070429556	3.3738475618215	3.71045888431346	3.19370873373068	4.3103610697216
"35589dc03f6c996fcafb458f708e7f0f"	2.11335036084696	0.431594849708775	3.78801912368993	1.48708965369705	1.44301176374811	3.93281932123829	0.436015584506796	3.72219071210621
"35823ddea06870c0dd0772f189b5cca6"	2.4353697068487	4.48774856001536	3.18466029287137	4.04216912447452	5.22256273940182	4.50209760656249	5.11054800537834	4.23844603173635
"35a5363b7bb7382f0aebaf963e179ddf"	0.970309109846353	1.69890194586807	1.49236012802958	1.96321105020279	2.33034222150258	1.14828730378866	1.47582096146936	1.00629491503586
"35b61c9200e4f0bf50622113e96d25e1"	3.1777088855085	2.32087816177913	2.9337060610605	2.17672971692206	2.39536506006667	1.85935409580926	2.64116927623234	1.89245948667693
"35cbae505c28f2293f392ac174141a8f"	2.67391275953773	3.41663625324463	2.99652196166824	3.73987385383693	4.05973037737336	3.00217904837351	3.95108724480158	2.73860927959964
"35ff0b675b41e4ddb763d06a94e88c46"	1.04371249868645	4.53229342481374	1.8483225206898	4.12921029337177	6.75083431300811	3.15540340687691	6.71529808664044	3.04161207900792
"361a0552ebf1d148b3e1d5059be41046"	2.31406421021423	0.831611785843177	2.8724385583115	0.730940948696443	1.29752090470104	1.88037608370443	0	2.58025653137799
"36251b7b7e88af4ab4c077b6567bea70"	2.44077014054992	4.36861028661678	2.80280992640395	4.22341857714891	4.83233487368584	1.89327550433168	4.31452770919367	2.54715896579906
"363743fbc3cb88a88a08681118148a5f"	4.8555481067213	6.24931780743253	5.19985850040352	6.43928021540587	4.70034871507271	2.89419304435081	3.55787010026731	2.42139040370258
"36457953fa30e0188e5decb31b0310ac"	5.1945152547371	3.4126777540757	4.87048739432974	4.99562012610958	4.25728240729583	3.72912055995102	3.73620640545226	3.03474248378386
"364a7ddecd2caae15fbe2e3c7b7a4cc4"	0.490945313452563	3.18849249079369	2.11404343139491	3.58441742358632	4.5057020759601	1.2057755783519	4.57473266898979	1.27844463884515
"36526fe6700aff029cde4bf4c655a06a"	0.281155822736219	4.14280356045103	1.37834283133227	4.2618491095143	4.78992163819356	0.0986156199039603	4.30837083719686	0.603843724216785
"365e3d01915865862e3fa49b24a84fd6"	0.589962074759119	2.99960675803587	1.37052060700385	2.25323307101207	4.03149045277742	1.20133192025929	4.0442842267265	0.932094787291107
"366c0c6a94f1c8dd4f3a43ee3e4caf95"	1.07056940351011	3.17824047959456	2.05443137867567	3.03960656507268	3.38293605395328	2.0459791177114	3.40726646082018	1.07321926417992
"369d2c8a02255a8a28d88f8ed0a3faea"	3.77468733875757	4.00257866625691	3.6276491386796	4.58677289193236	4.22684183282672	2.68249441608568	4.04532142591677	3.10351983156033
"36a63b521b3a13968da6af037c8d169a"	1.67969515352017	3.14154477877303	1.65679612562883	3.25784213982407	3.64921236534988	1.7949600086998	3.86396040252182	1.57276313962257
"36cfb2abc2f6709df2d805fe05f581e1"	3.02638083424729	3.25696699411819	2.95344384425879	3.31393020122091	3.893351411073	3.1094839051209	3.96830938359993	3.51593073472323
"36dc607a68263dbd7ef3b5eb18837541"	4.96252094151472	1.96970200765653	6.22977186517576	3.42371527353711	0.48356870615403	5.39522123030866	0.872031169013592	2.65996494842428
"36e019ecb2995decc4eec1b537c168f1"	4.95077233214329	4.82847468434963	6.05899085037596	4.28362104402473	4.0704024570972	3.45234634896839	3.79382483861675	3.27307192204415
"36ea980a1d3dc9006c733d7a5b72dd3f"	0.615347788105533	2.32226026118727	1.76983759791977	2.9294407501387	2.62209879334751	0.469769770470584	2.9450705969725	0.492669512877109
"36edbf8776414418b0df41a853e4e4d9"	3.24069604606527	3.58227107703704	4.26684842652855	4.00246245561993	4.24079343052371	2.13386083254529	4.23416386527095	2.06868413773078
"3702328e2d562a9d5d7e7e8e7c0fd3d6"	0.811934156543995	2.90350184643909	1.34265068105334	3.40284069734567	3.59240896625263	1.69033522697708	3.1657355158454	1.48659727968877
"37060ff7412757c2b428615b6e5fd366"	2.76166300335033	4.75498180856436	3.14417641631198	4.86525878617157	4.18300492352284	1.60612959770873	4.21888012063203	1.93832712366997
"3707e79ce7ef1479dae1db75c268ced3"	4.09529744142182	2.68978303438286	3.83942607568999	3.08727992938862	4.60421052566138	4.97736796884268	3.86582286624637	4.83762960157758
"3749509eecec532fd93a9b1478bfaf4d"	0.0887066059433908	2.95552883768688	0.183137890169845	2.76166300335033	4.81135309940578	0.247886113876573	4.81915341335149	0.48356870615403
"375e470f001d75089a9aa6cf80c8ba2c"	2.73400778035595	2.26796553653953	2.90694443913549	2.62069975555098	4.06635032108295	3.7661160591307	4.32241645594852	3.32125976291103
"376a188c5b7e05c9d3603605ae991e43"	3.23580373588885	2.96593573305495	4.42607677312628	3.32642210999055	1.77508556237762	3.27810819324356	0	3.61910892318539
"37b7df6ff010d531083555b0b79133d3"	2.74093550323787	3.14484255761631	3.74060815369889	3.4262313993818	4.06008814678746	2.72204845816543	3.01143364948382	3.06626493334974
"37bb43181471f1af50d6d77789f1fcde"	3.39898389572551	3.63257973608202	4.63339339085383	4.95263463001221	5.85642921270118	4.57519047177553	5.25276667810656	5.5201271087342
"37c381e56c10f5f8d4d47efa76c2f0d7"	0.631920502544043	2.93848550286951	1.08634400677424	2.99265253602707	3.96494477512971	1.40601071018441	4.05177966083281	0.902513865161984
"37d65319533665c7f0060b1da0ed0e1c"	2.6089250200927	3.59974546233423	3.2173947285864	3.62395685922949	5.05083036574143	3.69879923994615	4.20675619025583	2.68350652075421
