"sample_008Ab"	"sample_008Ao"	"sample_012Ab"	"sample_012Ao"	"sample_021Ab"	"sample_021Ao"	"sample_024Bb"	"sample_024Bo"	"sample_029Db"	"sample_029Do"
"293e258c9fb07490200a47b9f9d329f9"	3.61244512424107	2.65781494328774	3.35135391296222	2.6002262833891	4.28212729074571	4.30492904421532	3.21416374041538	3.20178907423801	5.66943289159496	4.40985773169969
"2960267df59943b3b7c637df1764fc15"	3.44006691136287	1.43346416559628	4.58258980731021	2.070893233783	5.85237930322075	3.77842075315028	4.67705638110781	1.96107951031278	5.83273273155067	4.19749483709634
"29b96836d46358ac0366deb4768b2936"	4.01914614377198	4.96821787848511	3.48331610670301	5.1510480899625	2.66062224265477	5.29236536243096	2.94050097640184	4.53982781519927	3.09726120631199	5.02417973736985
"29e7bdf9e82866e8d78a6b38be1fe27c"	1.58616418076784	2.61417446616406	1.35800605392574	1.95579098954516	1.72993526448846	2.58574584972512	1.52432241436101	2.7426254364956	2.16543037524645	2.8889987347635
"2a1f0dd67eb268158b4cdc27782ee512"	0.834598998638353	2.93042358925022	0.594213192687281	2.23026383141424	1.49928816893311	4.32354122311473	0.469206436572077	2.17589141269843	2.10466572028103	4.18674627410693
"2a2a5472df9e3266588d498adb7565b9"	0.969457969333098	2.05397692804833	1.50979988097553	1.27568956266247	1.74222037112854	2.05898100583291	1.30858008637454	1.78106161738401	2.14175494160666	2.38613245833906
"2a328bd252352f4ec0af311974a52440"	0.571933893311887	2.58629792341684	0.781224447620203	2.87943522701869	0.733425027058516	3.00880445901744	0.637335800239314	2.88836279684012	1.74314678930736	3.27923236369478
"2a3615b84e4355667f81f413d98c61ed"	2.18790068911578	4.00233142452943	2.44560780024882	3.46284156198351	3.22111249864903	4.98540179202327	2.55578169332178	4.21701953872632	3.09153886799966	4.52674189892546
"2a3e1381634afed9cc21606fc3af6281"	0.738463856250251	0	0.901363705706533	0	3.25627878629749	0.0523516765153558	0.898821776199394	0	3.00142149465619	2.46069151868879
"2a44b68e8ed58117bb0a81cfb6df7f8b"	0	5.59788157227503	0.192997696791189	5.65810541474539	2.56946223601264	6.35054283071092	0	5.98730721737575	3.86340738602489	5.89430635578175
"2a4f806516410f80133d1ece3a8e36fe"	3.09607412660149	2.48958327901619	3.11276441688519	2.95833680341663	2.86356807943021	1.87664785830943	3.28686572847907	2.54539414422446	2.51512863875042	2.39943982222112
"2a618e912efe27f183a6b9cb550e9cb8"	2.80789545844852	2.93648553537429	2.18796197475944	2.06253431315408	2.4647175478201	2.13802172210828	2.13412385455917	2.25413340738567	2.33730530947223	2.35653146485706
"2a78b30369165377004fe3fa9a6dd18b"	0.40918484795657	2.30995883997732	0.65130643812554	2.45593302213174	1.83360493981795	3.43374201313788	0.616006923365579	2.49400471988035	2.80374697283691	3.63217152702489
"2a88e4bba4a15498cc06cf0f3e7d4805"	4.31075643991074	1.08827234859379	3.5710269316684	0.113100980812874	1.94126509174701	0	3.96214903883158	0.623167214912953	2.50844412391804	0.401938898331606
"2a92167ad2fdb4eeb339cdb56107f929"	1.30136399913392	2.60417044043724	0.879763667589162	2.46502234415624	1.53655749421996	2.2015706749129	0.711865887293088	2.85139585921782	1.63468061759824	1.77509132430527
"2a934a8da021406433b940157b0bf436"	3.51325546843394	4.92349801827261	2.54121569838977	4.21111768067633	3.25983349018476	3.31412927579075	3.34621289724204	4.87390022278803	3.54548298985872	4.25001123520797
"2adb38a412374fcf8504bb6108979ac8"	2.15452176425919	3.01872661563069	2.11358146077708	2.4983899238604	1.62559468598883	2.63365418746852	2.34627178036077	2.9542816961002	2.23850726572076	2.38824889574657
"2b0ca21d9ac54592a0aa468fa8996091"	2.05331974632204	4.04269505808924	2.17554567164465	3.1856719516385	1.57569083158581	3.35056351892456	2.03150890789595	3.69279766286356	2.07986395245184	3.15807303718117
"2b0f3151975d7e4668992f2e49949525"	2.00144013455063	3.68212808985672	1.65714081908657	2.82254754849567	3.07877938655551	4.13960724228726	1.72813430862751	3.94324275762539	3.73950650160831	4.23914682429586
"2b227613209cdc538d46d8b0e23c9814"	2.15760267260525	2.40079742112545	2.09410537521811	1.74221376971366	3.01942926873057	4.41323504643496	1.46777180829307	1.72576833800757	3.1273770125663	4.21523240260974
"2b41eb478531ffd2ee679ec1eb379693"	2.35388448736299	3.27383927598345	2.92615360552174	3.20395221976222	2.49067000967711	3.54993400331879	2.18491186380871	3.60704488159237	2.5963272658882	3.54682037534007
"2b435b871cb0e8f35fb8c90c0df772a8"	2.47178552644794	3.84607794891663	2.19976745259783	3.36707925481163	2.24179845805419	4.17659314286027	1.7186366526748	3.37712426880886	2.87250984619264	4.00539603744537
"2b490a842ba573debe16311187ccc461"	3.46741792490708	4.10242276219338	3.80813163227401	3.66660380892821	4.90096773866688	2.65344194460988	3.67540799510866	3.94091877237638	5.14228546833856	3.62230579682425
"2b5e9c9e5a982c4055d29a4f97b47f4a"	3.3448062028339	4.35495067949007	3.30067772272046	4.53834932896899	5.92219597690535	5.82138925774398	3.35414700318753	5.10269918008295	6.73457760517739	6.85071362067894
"2b6097f1ae9c378e7ec146d521367cd5"	1.59970772734708	2.57115620889028	1.75379709736452	2.95289392464017	4.10171235326741	4.94572607314689	1.50094137348036	3.06571462201377	4.73196035755408	5.58355390110819
"2b7d3ec1dab91ce74acec4f5fa5e3648"	2.83668583737831	3.33442953297504	2.00323656465519	2.58929894687346	3.64759589475569	4.02767684261606	2.52323834608801	3.34198686369608	3.12398299796004	3.88682703617506
"2b854d764dbf810a7ee1a15b5ee2e8de"	4.84626720497578	5.13759755296434	4.2824996265328	4.8139691843813	4.28383425532	5.0576670878413	4.1903839457897	4.85407758079796	4.4901796726094	5.24961660338222
"2b90b5718b131aa26dade005004d89c8"	0.33586490937821	2.28860076651043	0.594213192687281	2.22739915542894	2.88034835770683	5.12156204945866	0.469206436572077	2.7087276382565	3.46080815637593	4.78125181486243
"2b968c5b155bca7df16f11f03691c9f3"	2.46502234415624	3.86800643451132	2.79934018954325	4.13573639435406	2.76361482701814	2.99497598764188	2.40079742112545	3.57252272891801	3.65000971936053	3.88396915018557
"2bb146e311be278b55f83ade0dc33b70"	5.73290232944172	5.21860036624276	5.81216881787708	5.53242938370539	4.71534407873748	5.59194555078628	5.89275882522004	5.16114592841753	4.6646459127832	5.58000246806128
"2bb14c8c52e010caf12bd589b1deaf3a"	1.72813430862751	2.19385167326296	1.07018537892782	1.27196737767908	3.7780672942218	4.17302696047878	1.5444694322107	2.12476976787028	4.24912875562297	4.69364725499287
"2bbe7111b4afa778cd9f51297641847b"	3.11886210072182	3.02585256861437	3.22215245086132	2.23880894784071	3.34185210779769	3.45300964136391	2.98028990151372	2.56195989346347	4.2150040495146	3.37095395845448
"2bbe80fc33c80a165c247c6dd1457f8e"	2.90473711447725	4.08722931990926	2.91546896749962	4.48647063706034	2.52555294903344	4.82375158574681	2.7075511852696	4.15181974858078	2.91909240287085	4.44526504513015
"2bc5d548ec87cc06f42aec86ad4e4c5d"	2.165263670127	3.269295327611	1.88728250516478	3.05385919046562	1.75817572743154	3.40661231427931	2.0973778451433	3.45991838883182	1.94992354562194	2.98233101836508
"2bcb0b8c9ebc407386cc8a856f3acc73"	2.55371378180422	3.80813163227401	2.89721136988781	3.93104640763867	3.91896525217294	3.71984115532752	2.51788879282595	3.62564235242925	4.28532546288862	4.31531188059156
"2bd203103358252fa117cee92db2dea0"	4.21072298223801	4.76188654307736	4.51138947594835	4.83776291289518	4.72141835545088	4.30304863083534	4.81126608836583	4.78493769230344	5.87738204975606	4.94341385270016
"2bdccc57954276b80a3c819e69cdbd53"	2.52323834608801	4.30914776263628	1.95920565649613	3.92843213622467	1.59143601209357	3.1661726658983	2.70428579126056	3.96895923347555	1.7837161195703	3.13181750211506
"2bef6aa8691741fb31ec4ec61c2b71b8"	1.59970772734708	3.15694744102329	2.27774819499504	3.09746022443005	3.76776225859054	3.85820019873064	2.15606340493128	3.03868016674949	3.60396188358088	4.40439239590263
"2c285004a064d4931585dd99d0dfffc8"	1.67534897007965	3.20045039229516	1.46927788032902	2.57528351550022	1.48887802489071	2.79999350722182	1.60006360482308	3.20383210392997	1.39763481441389	2.60778630521476
"2c363738784899b707fe90617485586e"	2.62847510630295	1.51273536373394	2.77142742319299	0.40918484795657	5.47797822014182	0.845679408543148	2.59725792305964	0.65130643812554	4.75578003303069	2.61459922523997
"2c62b16fda9510baf5d7396da12d436b"	1.95920565649613	2.64277932296782	2.1498825308048	2.71755257685299	3.61400934545411	3.65041145759839	1.64437446164833	3.31479908942493	3.19800922375257	3.73434935038462
"2c787660563dc4116dc4499652540fdc"	2.86143750189904	3.72743587386187	2.66503432530189	2.308637241739	2.93856238500916	1.10857999013088	2.81450767078069	3.6003605477989	3.11296862628994	1.66387181728827
"2c856554b4949ebd50caf96f189a03c1"	1.23580642294795	3.12918780590145	1.34379998277333	3.08058068557509	1.75606811109134	3.58042247619279	0.997904797348437	3.45331807394538	2.46027317157043	4.06605293806807
"2c8ebe44af7cd8ff09db33d077f358a6"	1.92873637757346	3.45446686377051	2.06077782807517	3.43149846497923	4.02353683058658	4.47268350460555	1.86486277020199	3.8929963409949	4.47109373055811	5.15690563401719
"2c923db10276a741c7beee2cd366f1af"	2.77059454769478	3.48306795623023	2.2316930978843	2.86057613316994	2.36960923668875	3.11136215773567	2.4862840340919	3.31431545083946	2.32148695542451	3.26488068615041
"2ca40c4a44f0bd1737903a0daafbc2e9"	2.05861326185056	2.1777284740613	2.06096969170263	2.12396910801226	2.4154292798243	2.49589317002058	1.6367340920467	2.02521872084447	3.04413077445315	3.14015597667525
"2cb7062a3343db757bb1d2a27ede2bab"	2.42746170906975	3.68100712935827	2.09860714786637	3.46975542168696	1.28446648721794	4.49881428621093	1.97106918040679	3.57427376039647	1.42774815601225	3.35218849357439
"2cd06fc69fea1ac412d96d67b6011094"	2.64372570150484	2.79690839944474	2.46840965287053	2.42345358594988	0.928110360096432	2.06845757402535	2.22308669549018	3.13808607155888	1.57488404018894	2.30205089887629
"2cd0d671a2e8efe89ccb566473d4eaaa"	1.07926975551239	2.93042358925022	0.834598998638353	2.57217282070379	1.79326500201128	4.24315156141402	0.863065045303096	2.94592603085156	2.58473539336819	3.6210657086132
"2cd9e2f212560ceb7b178d1bcf17103e"	3.27062862376682	3.50462325858326	2.77662074450648	2.55681435796588	3.47688489812473	3.22416134938338	3.02286385013542	3.5692014797509	3.01447385827806	3.37403287611894
"2ce9964f1443a7c02e51fb698fbeffe2"	2.368938216744	3.14613135349389	1.7765688402986	1.79220603616886	3.09009746153962	3.29138400374908	1.9629498593677	3.059492444981	2.60778630521476	2.89156326998584
"2d406fee208bdb05645e7f82f48cf433"	2.2288325192173	3.28983034439826	1.17410311376363	2.43284156641987	1.58206671563797	3.24789078993673	2.33731641698011	2.79853024973311	2.18431944089708	3.34021023580849
"2d712c90d87f4ad63a2f4fc0f3bbb64c"	0.62217379365075	3.77365988517917	0.527260550532466	2.87596261433556	1.52852356887858	4.78581748472622	0.328055774874891	3.14697467527589	2.02708193815559	4.33246392226606
"2d7764b697a07b4e2173475dcdceb03c"	1.04242634300414	2.07424242466328	0.851775677127912	1.61834215176982	2.71055905130397	3.49375954670595	0.787297597189783	2.06077782807517	3.15938650834875	3.60606344606211
"2d7949fadf70761fae1957f1c4cf0abb"	0.277116452346998	1.65967464886081	0	0.828807243457462	1.45837160948402	1.89787498229378	0.192997696791189	1.68219475794145	1.71289141267458	2.18964309722267
"2d8caf6b106e7437fa1de91936378ea3"	0.954202896944016	3.21896462092571	0.750292816540479	3.51007854256906	0.457344640558071	3.22825596660177	0.724839627292435	3.23637324820257	1.3169830288287	3.15172803192356
"2d96bbe7600b51a75c34d518f59dac64"	4.59641528460038	2.82528367923544	3.15032185591544	2.04530560989514	5.11824703124104	3.28818641359614	4.17669193848742	2.64727094780302	4.83267890660038	3.54936622598101
"2da99702f5437687e20ffe2ff903486c"	1.16168880409597	3.34574421893708	1.40775248007835	3.24832976724321	2.35945679907058	3.90691759497084	1.16168880409597	3.26676196148021	2.86637046184699	3.84009081838252
"2dac94ae20a0589f9f2e2bd45cd1e8bd"	2.50926953322694	3.76129046044956	2.46275774713925	4.03344811179695	0.555185443493051	2.98374724808653	2.09082216106371	3.42502360278364	1.31761537328803	2.82782770160729
"2dd6b2fc795ca734e76b464ca4d4c269"	2.63039419853632	4.04539579797634	2.0419629102207	4.1917930602542	1.62559468598883	3.58355893765613	1.96107951031278	3.87410543481568	2.74888243557004	4.13689466270675
"2ddd0dc2e67995d84e46ab6ff8d0c62a"	2.09157138903585	2.78319860168247	2.11243195947116	2.71309590055241	3.41656116673747	4.07170883106591	2.00033555350387	3.02660289436782	2.80781562903536	3.81298774898468
"2df034d10022ee135cadc541496d2848"	1.53356816177747	3.24493362755797	1.62171838854318	3.04649466694049	2.31433867644521	3.77934536083161	1.38525172366821	3.42770411834615	2.96291308547525	3.95867351895782
"2e1fa6cccbed2370019cc38ca6f0a9fd"	3.52964806811466	4.63962908899031	3.1918620146532	3.76799690440645	1.79068889636938	2.97859730489039	2.58131191593591	3.9215397907335	1.24519152014189	3.09850273792294
"2e361922b66ba79f00bd35ab77eb9470"	2.13426111144394	2.72890978596176	1.1104305108892	1.60239114216611	4.23041448006333	4.29801683933663	1.3946444022913	2.01926084475167	3.90753896713808	4.28489963044312
"2e40993b8f9a5c75a393e91cdcf7c790"	3.93651423188803	4.32388613580508	3.87133777238895	3.90887114352587	3.99648403726013	4.28954594486895	3.31624860332541	4.7022436738869	4.24447087468218	4.14921233871693
"2e50060759b16475b1796f29504b61b5"	1.89130536268789	2.86816250366178	1.49499180304128	2.35008537800788	4.0101724235054	5.64732322810654	1.1699821107462	3.90163766397158	4.45073473228327	4.77082647881064
"2e52ba87f2bb1cade08b8206d4517ac8"	1.42382667550772	2.61670410526759	1.03708716926134	1.99680123361344	1.53052432406444	2.71357499981087	0.908679406948587	2.7288273811475	1.58350207745845	2.48028595311912
"2e583547eed4f9e963ddc366cc9ad02f"	0.978906830144913	2.48443343418222	1.01675112758148	2.74198401833504	1.07104331019306	2.77936742936788	1.36603157280804	2.96073070159883	1.34565509145372	2.93817039154396
"2e83bfe12c6b39e298cd6a85c8741b1d"	0.817122117877142	2.89353397503544	0.743989998498214	2.53385235741548	1.50273427296696	2.409311675158	1.07473788292187	3.05699269320814	1.85318063646304	3.09430893078917
"2e89014bc643fc241ea4f802207c404e"	2.17740048314296	2.6408838747513	1.79662925919637	2.80740371077163	2.00986099754714	3.18976663353652	2.02278719195469	2.52003204947831	1.80350356985181	2.8102818268854
"2e9b88559202d3d9bf942da247bdbcd8"	2.40816134713906	3.49308867725236	2.50172329050842	3.12684323048585	1.93904377220946	3.43274385119654	2.59858893745398	3.10956191978881	2.37683134130147	3.50868044312504
"2e9e443b034155d031ffb4dab95fd8c6"	3.07681789873841	3.73907886292676	2.95219931602523	3.0418615196666	2.89070503568629	3.9090907104503	2.97283051891982	3.59725034086324	3.42270704787004	3.44564288334382
"2ea046aee6a94cc7ddaaa645242d7e75"	5.5453994901381	6.09592184373628	5.77742870689112	6.25142355588116	4.31489863038354	4.26879858430301	5.98157926076437	6.11214942390339	4.3740793888058	4.18180064587062
"2edddc5b437738cf55ca58601c52d809"	0.525828515443912	2.85139585921782	0	2.21440557945304	1.556315577951	3.30679365756936	0.608794992065253	3.13519699785119	2.63143118147006	3.60312002038892
"2f0a5b09373a585bd210dc7d6e39c0cd"	1.53016957152788	2.87943522701869	1.44607627501655	2.88241994811316	2.54185550463496	3.81791757961621	1.42069095690768	3.43793167289549	3.1840201630017	4.11492499152702
"2f21b05625e16fdce07cc76a0ed4aae3"	4.94108458030357	5.90945409230787	4.13812736653398	5.60390881263527	4.67291499897394	5.29809104093833	4.12601650161869	6.11807465742757	5.53801498016265	5.9589575226271
"2f23a689f9f0358b1314983c9d89c78f"	0.391190776417237	2.20090973614918	0.148542611963322	2.27052769077349	0.379921832122783	1.89766624146743	0.299286880032157	2.06852682749854	0.597258863090249	1.80608619079932
"2f3250a4f6fc58e8e70e897126770916"	2.58929894687346	4.09180826520501	3.39825188126524	4.65830854968792	2.88812590452104	4.04298319534223	2.76558267460275	4.90916981256426	3.33030198723991	4.54320860834437
"2f512672a87378bd1327344b0bc74d73"	1.36110218626907	2.85905192817778	1.51566225464839	2.62269563266516	1.47482708028144	0.987732868128508	1.44920460420697	2.21585767568405	2.0740520443954	2.43942276385196
"2f56987e30203c6c7ac140c8c14c7b26"	5.82905740547936	6.63152725112361	5.8113327859605	6.83785097440907	5.45926742100471	5.93605870250336	5.07696882823362	7.51496711978033	5.89038004293514	6.27380024061177
"2f607cec54c9d8861063eecf7f79d55c"	2.57035802457929	5.65113268369607	2.99617459345389	5.53636497140971	3.73152530270552	5.15048672249768	2.25311928844913	6.78676647119268	3.75098326702766	5.12317202853959
"2f796207209e9c44d22326cc248e5d77"	1.62883653656336	2.38376868806952	1.42389958738432	1.92680086705401	3.2629722528459	3.13669973325707	1.16168880409597	2.67538099322717	3.80236176851353	3.77166771584521
"2f9734158323bbb219bf6d17d5371f61"	1.5348121460399	2.69941752411016	2.41729702730398	3.37729577918164	3.46565152423996	4.71879989741076	1.58197943011858	3.0317169618134	3.42220255358548	4.75178252377705
"2fc8dea43a3f308b994a43c1f328af87"	1.47172749512774	2.78167310115907	1.63785173891212	3.29360498427068	2.44881649797676	3.67931082040514	0.860250668831612	2.59135439445265	2.69710384104327	4.08390627233629
"2fcd17aab051c03e117541de5109e05f"	3.23880448982504	2.57304863370737	2.81849236819504	2.71453043341358	4.23388346120791	2.08319184280306	2.81715308360396	2.86970016877624	5.37620841446486	2.22570714922505
"2ffb54f27b937fc0ae173e5e41bceb51"	3.67304525219138	4.01872855612066	3.28436220914154	3.3610957873136	2.49389039825867	0.0651367958746061	3.19581618325468	4.02943361618743	3.14281671686997	0.323727161310749
"30072ecc5c3089120722954d0a2df9cc"	2.37266650513892	3.61710186067111	2.25149125239848	3.66012060432509	2.7557845700207	3.58484639033521	2.08422321623058	4.04609417734561	2.40792120835419	3.74755724089979
"30108bff781386c695035407097731f0"	0.556800399875734	3.02456071205748	0.525828515443912	2.50493188302459	1.3014388404194	3.01867408609534	0.762780513574287	3.08232364568726	1.14706588826953	2.77235119403219
"309b2bee6c42bf14b5b025a0264de8f0"	1.10603798316191	2.35388448736299	1.18636519621154	1.39793756518498	3.13413067803809	2.61233340530747	0.959313822204729	2.64750228467717	2.75774788985454	2.80280992640395
"30b432df426974a05c0bf565d9d478c1"	3.55251949343135	2.81937837481482	3.7711422724401	2.40440901226068	2.95633322449981	3.87341979757921	2.71667357933578	2.70517574046243	2.85397744670306	3.67186909480652
"30bf03b465254e84280f0ced8048b37d"	1.99603139972503	4.00306052495113	1.9402714241418	3.51285890421578	1.43809400522334	2.68639717413917	1.47388504944297	3.9404015969318	1.8954174449845	2.97760125707113
"30c7b60f025e3f64e18ae6f78c3f7f7f"	3.00827009554699	0	2.59328635310839	0	3.92995879322409	1.33454306712969	2.39353487095777	0.266980516240043	4.78797046151128	2.79339084986904
"30cfe9dd74a450e2788555ebb87f7665"	2.04382365226268	3.6254417675532	1.90057858764844	3.41633536287151	2.81388937071538	5.04890158974901	1.60539113627817	3.82827986348161	4.01793399240944	4.64122575277787
"30f0ff2562f1e5368df623a1ecad5068"	1.87102726134746	5.51971543539366	1.43028612660394	4.27881852315364	1.64964275655622	1.65851375008069	1.47388504944297	5.24385484493465	1.33046447615922	1.99314808873924
"313184392efe5228637148a6d4e96e2b"	1.44920460420697	2.21875555766399	1.40775248007835	2.14677770825541	2.04248127876551	2.8770206938974	1.38469933974935	2.52323834608801	2.39237584334401	3.10733222632313
"313960e95e9555b73208bf7963a6c6e3"	3.48306795623023	3.64424812996834	2.74185595930095	2.48184530197421	4.97871921833399	3.28561592076061	1.8461379578391	2.1498825308048	2.89070503568629	3.28503727833836
"318b3be14a974c7ae1abbdb49808a24d"	5.38145972686942	6.42634756565588	5.00825553137248	6.15083688815966	7.18337112139405	6.04663185779479	4.91961947365084	7.03289670405325	7.52446932783725	7.49965774014054
"31a769f2df97eb5896d4eefd4d1a9bd3"	1.65967464886081	1.30497855172949	1.57797717265548	3.25758833198359	2.87089914399432	2.2469437638378	1.97962742184792	4.26620043316809	3.03432376456087	1.98282791312116
"31b3f0538d427c91d2ead795866e483e"	0	1.11480382866614	0	1.49797101292784	0.740822437737201	2.03845286660248	0.113100980812874	1.17820720378983	1.28873665752509	1.89354861513009
"31cf7d1c6f62222c6bc27b478d15a3e2"	3.48857494143975	4.52665225144671	3.49748245021209	4.53300654277221	3.51191492280222	4.79310810810082	3.68007834141576	4.79860025798981	3.76633250382362	4.8675209119024
"31d5c28d6223998e23f4ce837675fa15"	2.46670088642438	3.97995456491938	1.24807441600107	3.37790734402779	3.31142964075337	4.63206460882715	1.94257096142426	4.55986848025117	4.2731408564511	5.1114725604754
"31f09af5a917342b374c9dd74712f8f6"	3.42119373429825	3.96628935013042	3.12800230001506	4.2158332339253	3.72172525212123	5.03659974448614	2.7902469606573	4.12905995019837	4.22185641191302	5.34167793416309
"31f4311b3614ceb936249344f683b178"	2.93872816422927	5.16415839841333	2.80106349333656	4.78282239596024	2.72542807794992	4.796103263779	2.94697351505461	4.923418138468	3.1433735705584	4.84317782905715
"32416262c45e0cf47a7d09250b1e7677"	1.30497855172949	2.5306799662579	2.26401472831834	2.54956508561052	1.23450726994531	2.43421887695556	1.38136221807433	2.33860067519838	1.63645449070009	2.55268112023339
"3246338d6e2560698b6998919c81e6e1"	1.74140148191004	1.54456629221042	1.63342284243888	1.35842190526002	2.75752267622856	1.76623420265529	1.81241637105722	1.52317349441841	3.13026652774398	2.21217176147915
"328a41dfaa727176e16676d7de059052"	3.10285378774333	4.79257836727807	3.04756257372812	4.76143143699225	0.85886498818712	2.47355859682178	2.9001435799683	4.93005721535943	1.13252307409843	3.04006685451992
"3292d4f7164a5c6f51bbd9ad6efc4578"	2.19829178544479	3.70758687404628	1.23782915498007	2.6129883238016	3.12805443535353	4.38646900272925	1.76524778646564	3.63831786564851	3.54101207626908	4.08468707848503
"32a0110039bb42f62ff267eb1684c8ba"	2.7647449148573	5.01745982061687	2.53490758861039	4.61129673033035	1.78031759324095	3.38989508398022	2.54226319214735	4.88934001021084	2.72889542196369	3.82130892734822
"32a6419425fd1e0c819fc95ffd4aa1e2"	2.01039018633988	3.86438491736411	1.69936636395508	3.14154197824874	1.69914406920409	3.88048635063816	1.65967464886081	3.81107960880934	2.77868605629024	3.79083378933247
"32b6cc9b720e358d45f29612cd4bb56e"	2.82366926652185	3.57109542670063	2.85791823243755	3.39087451046274	2.874257055172	4.20536582557265	2.61036725813525	3.86928002476685	2.82506019729983	4.32885420740047
"32cc1ae2d4003ac19ee0df4d22b8ad02"	1.1699821107462	2.74613437119915	0.917675772262734	1.95167492930515	1.58523947771773	2.42721397560935	1.17410311376363	3.20664958810483	2.20327954231457	2.85397744670306
"330ba1f6149653fc61ed66b980995a2b"	1.81892033852806	0.806227993519848	1.82711078093295	0.348227952929516	3.81266852918196	3.06755003222593	1.86327466564519	1.85989320177991	3.87657655128637	3.176666814731
"331fb2bf3cebc3c1de6f5cdb96f9e465"	2.63326594904072	4.40136070858862	2.80095810380869	4.32951088286332	3.81995376809153	5.54926486085024	2.80418610051231	4.77398438612343	4.84515260444802	5.54377669826749
"33383b639d3cdcd64625d39744ca22df"	2.79031572786542	1.96821988161729	3.48501393639736	0.773077798196872	4.81540534128511	0.269416263644888	2.08793689916228	1.44479184964921	1.67022063939832	3.00956712907038
"33549d6cfb853c67ae97cd3368746381"	4.86665356258776	5.39278187068766	4.72303504051944	5.74718757807619	3.99035680760024	3.25507351174001	4.17208762774435	5.79219279905134	4.49156623079781	4.43197684002101
"335a152a4b101e22c0b49c45cd1737e0"	2.58529557755753	3.04249657752988	3.07004722428617	3.15864460066078	3.25983349018476	3.50264565446806	2.19829178544479	3.3866194717287	3.64153571836238	3.70777775105803
"335bedf8f6a9ed15cdff2b9909ac178e"	1.04710669104407	2.21585767568405	1.14064954445917	1.64180151540606	2.94907034308776	3.7317607667823	0.718373796886402	2.66617417906785	4.93377728765187	4.06152621677012
"335dbefccb8cbc2a2de77dd8ec51a44a"	4.41110079279541	5.05862300940558	3.95018248259274	4.2615211073354	4.02048989131824	3.9969110631033	3.92764652022883	4.93072999087118	4.40872942063325	4.12397099971678
"337e5fb6c41f7c11dafcd7cc4f0cbe75"	1.65812246211021	0.655520051715932	1.57882583672443	0.459123598922924	2.52840879870929	4.27648658773843	1.52048788313037	0.451525738733417	3.00470256383386	3.75722674867391
"338a9e0da44bade6f82916d0e3cb8ef4"	1.91118042202476	3.57959737026025	1.47083310032542	2.87943522701869	3.68747196406437	4.45917862979936	1.56693220960553	3.37530539177296	3.81723792773357	4.94923920811118
"33969f6f1114b112c1cffe0d5f1aefb2"	1.01869026815603	3.05511377006907	0.549146894080271	2.49070315090181	0.964433067200169	2.44614156615316	0.517933304252917	2.9639425421395	2.94256986503939	4.02187601470789
"33d7d17d43af8fabeda3e4eba1bf3cde"	2.15175646889755	1.7590125565018	2.69531762366124	0.770812886090512	2.51846069664643	2.874257055172	0.955649312952296	1.47828245811153	2.93026638921472	3.03886647286727
"33e254c143e2519ce39c78f7ade081f2"	2.12794356910377	2.83590559903618	2.58026872218528	2.46615272241379	3.3331069996263	1.30785606357287	2.58829960606975	2.93113348393364	3.38216684813355	2.72639229695099
"33e618ecc920e99917ca18751b1988cb"	4.43945043343503	5.1567870102002	4.72492536458046	4.55317453974605	3.92213163543422	4.23761571423099	4.27992427767012	5.25960631949292	4.53015643604784	4.81467532717051
"33f14bade765d669e297db853962163c"	2.6818389027003	3.20087864536364	2.4590128597685	2.69979864236659	3.21176698042293	3.85645243169219	2.76700474540506	3.22753690939362	3.78080211646756	3.65806997898214
"33fd3fface7eb08a3207653f5fa1655c"	2.27704152076345	3.5521599099631	2.41844763394139	3.48338776525056	2.78037281735593	2.75026105018064	2.42218217842326	3.93824957846897	3.26265014499791	3.6810012110315
"34035c4ae7286db0c65fb6deae8dcd62"	3.86745013097811	4.67618925667964	3.76868840369895	4.72692992628498	5.40372458111545	6.12753882884773	3.33300615305938	4.93255381750669	6.14386644155822	6.4222154901893
"340e795098212f10b58068ae88136288"	4.94532299811657	5.70525582207998	4.29980216848685	5.24567964250402	5.02142210668418	5.48480124883404	4.13531078634077	6.05659584564331	5.1044432552258	5.39779385522178
"342b60b256da3f58211ba2fe37eaffa5"	0.762780513574287	2.41516617748862	0.793334086147052	1.50094137348036	1.32277529721989	2.12628173525591	0.564395774148579	2.45935120673313	1.76401391805741	2.63392122050083
"343a11b55fee06994b740e515d900810"	1.31216869650197	3.1363536291365	1.12349350135854	2.67629702965935	1.42774815601225	2.87687215805531	1.08827234859379	3.13229955320652	2.12886721815425	3.33306414058709
"344662455c2057c3887de985b245a6b6"	3.9268602865552	4.29944097247212	3.97821703046262	4.06087791596135	4.88531920611342	4.62315410160683	3.69873336942819	4.94304793441467	4.76201084457619	5.17525690474312
"345b2fea16e525cf7e56f8a469016404"	0.695009719842728	2.86308962285396	0.467506681700241	2.42040572507848	1.65938869332948	3.80869775931443	0.866144246711898	2.46349725693227	1.61636618926255	3.36804956295018
"346093a1b651c11f3a2d0da7c88bff32"	4.48982341772081	5.52349351074503	4.86511583565572	5.31619922878688	2.19307122504668	3.60776325870169	4.62651980235392	5.19505470441149	3.17123524796373	3.57676698264522
"34665404207dc723cec5223ebe4dba31"	3.86466396171714	3.34574421893708	3.58403991383598	3.43020684210461	5.83105527307435	0.528095634930945	3.93209020556498	3.3050815941097	5.32802431315547	3.18593932462194
