"sample_008Ab"	"sample_008Ao"	"sample_012Ab"	"sample_012Ao"	"sample_024Bb"	"sample_024Bo"	"sample_106Bb"	"sample_106Bo"	"sample_7_1_1"	"sample_7_1_4"	"sample_7_2_1"	"sample_7_2_4"
"2d406fee208bdb05645e7f82f48cf433"	2.2288325192173	3.28983034439826	1.17410311376363	2.43284156641987	2.33731641698011	2.79853024973311	1.36848928738449	2.32118061948809	1.86927051340576	0.830835234784504	0.707506096138806	2.06837490674104
"2d712c90d87f4ad63a2f4fc0f3bbb64c"	0.62217379365075	3.77365988517917	0.527260550532466	2.87596261433556	0.328055774874891	3.14697467527589	2.57137764854772	4.75519393703005	3.98206500316283	1.91478466769291	2.18393395387914	4.63564258581448
"2d8caf6b106e7437fa1de91936378ea3"	0.954202896944016	3.21896462092571	0.750292816540479	3.51007854256906	0.724839627292435	3.23637324820257	1.12559820458643	2.59942844745806	2.57206971666103	0.782206043352542	0.458082858350042	2.05295702771771
"2d96bbe7600b51a75c34d518f59dac64"	4.59641528460038	2.82528367923544	3.15032185591544	2.04530560989514	4.17669193848742	2.64727094780302	4.26957284150944	3.99887118121898	3.39103445934212	3.40052389884319	3.24581841634517	3.4871020823933
"2da99702f5437687e20ffe2ff903486c"	1.16168880409597	3.34574421893708	1.40775248007835	3.24832976724321	1.16168880409597	3.26676196148021	1.84661138254698	2.44716670642046	2.80741457578352	1.00909595872004	1.55868131610364	2.50120026823033
"2dac94ae20a0589f9f2e2bd45cd1e8bd"	2.50926953322694	3.76129046044956	2.46275774713925	4.03344811179695	2.09082216106371	3.42502360278364	1.59862567024205	2.74950847315498	3.0971749745889	1.00909595872004	1.21208233303107	3.06719954784643
"2dd6b2fc795ca734e76b464ca4d4c269"	2.63039419853632	4.04539579797634	2.0419629102207	4.1917930602542	1.96107951031278	3.87410543481568	2.04359089347314	3.93572849682832	3.69195870834074	2.00685203146365	1.64407602611471	3.6164715168509
"2ddd0dc2e67995d84e46ab6ff8d0c62a"	2.09157138903585	2.78319860168247	2.11243195947116	2.71309590055241	2.00033555350387	3.02660289436782	3.53728548228823	4.02738649411787	4.29823019785782	2.26748368384616	2.40763631082423	3.91301171649224
"2df034d10022ee135cadc541496d2848"	1.53356816177747	3.24493362755797	1.62171838854318	3.04649466694049	1.38525172366821	3.42770411834615	2.9418944287527	2.6781131940169	2.34582655823306	2.5524632681348	2.16596206905584	2.61194413800011
"2e1fa6cccbed2370019cc38ca6f0a9fd"	3.52964806811466	4.63962908899031	3.1918620146532	3.76799690440645	2.58131191593591	3.9215397907335	2.35849792586444	4.48663183390206	4.06838441122757	2.06684377195094	1.77332730242176	4.33822514074619
"2e361922b66ba79f00bd35ab77eb9470"	2.13426111144394	2.72890978596176	1.1104305108892	1.60239114216611	1.3946444022913	2.01926084475167	4.21881268429327	4.59782719207583	4.79606472288275	3.10099570949973	2.62693413981295	4.20319328699847
"2e40993b8f9a5c75a393e91cdcf7c790"	3.93651423188803	4.32388613580508	3.87133777238895	3.90887114352587	3.31624860332541	4.7022436738869	3.68802896755275	3.48227109612703	2.85451196828442	3.44164458595733	3.23964778612994	3.33717108487085
"2e523d3b28183ba13e610a430d5c3272"	2.56195989346347	2.9001435799683	1.97224948866988	3.35275143324368	1.90723688602386	2.99237740226129	1.08143391500431	1.55357418953179	1.50907709962851	0.386686556267673	0.273631321354119	1.10976321864564
"2e52ba87f2bb1cade08b8206d4517ac8"	1.42382667550772	2.61670410526759	1.03708716926134	1.99680123361344	0.908679406948587	2.7288273811475	0.73109063605915	0.83609534587921	1.66490478531386	0.820231271429188	0.10340911290936	1.03522865594567
"2e583547eed4f9e963ddc366cc9ad02f"	0.978906830144913	2.48443343418222	1.01675112758148	2.74198401833504	1.36603157280804	2.96073070159883	0.736900873449868	1.64874227593475	1.70750157066227	0.177040972350029	0.207010104335413	1.37156516716833
"2e9b88559202d3d9bf942da247bdbcd8"	2.40816134713906	3.49308867725236	2.50172329050842	3.12684323048585	2.59858893745398	3.10956191978881	1.83686508601071	2.01317802795069	2.08292866657549	0.803172366840175	1.04221911076921	2.08340054708508
"2e9e443b034155d031ffb4dab95fd8c6"	3.07681789873841	3.73907886292676	2.95219931602523	3.0418615196666	2.97283051891982	3.59725034086324	3.56404074185993	3.78878689122767	2.47199701116643	2.3152219110168	2.47607610840318	2.8447052932269
"2ea046aee6a94cc7ddaaa645242d7e75"	5.5453994901381	6.09592184373628	5.77742870689112	6.25142355588116	5.98157926076437	6.11214942390339	4.6109678917446	5.13721481256443	4.4964299492508	3.96839283533842	4.2417924063994	4.65580827271198
"2f0a5b09373a585bd210dc7d6e39c0cd"	1.53016957152788	2.87943522701869	1.44607627501655	2.88241994811316	1.42069095690768	3.43793167289549	1.99210033757595	3.08174435975218	3.64943333555877	1.20847366026058	1.53549100423196	2.30198641382143
"2f21b05625e16fdce07cc76a0ed4aae3"	4.94108458030357	5.90945409230787	4.13812736653398	5.60390881263527	4.12601650161869	6.11807465742757	3.79233580698143	4.20906522618713	3.52780214186805	2.44861504273196	2.48832329504025	3.32073874108454
"2f23a689f9f0358b1314983c9d89c78f"	0.391190776417237	2.20090973614918	0.148542611963322	2.27052769077349	0.299286880032157	2.06852682749854	0.816359453384914	1.7445373422589	1.25212208993526	0.145939128072842	0.322995028626575	1.60377695905751
"2f398f0ea97dc313e03829bde4af9f1a"	0.936896739058868	0	0.786847032179138	0.453696526657254	0.846957338650561	0.226210923273794	0.552968026163954	0.465710050012165	0.450397045231816	1.10976321864564	1.3498326384497	0.135631685464559
"2f512672a87378bd1327344b0bc74d73"	1.36110218626907	2.85905192817778	1.51566225464839	2.62269563266516	1.44920460420697	2.21585767568405	1.73296093799579	1.89823409033326	1.50995914531045	0.595400179290657	0.50859777351724	1.74410543901974
"2f56987e30203c6c7ac140c8c14c7b26"	5.82905740547936	6.63152725112361	5.8113327859605	6.83785097440907	5.07696882823362	7.51496711978033	4.23856777022064	5.23074919398115	5.01819541092648	4.02975661764099	3.96347495722894	4.80750068049411
"2f607cec54c9d8861063eecf7f79d55c"	2.57035802457929	5.65113268369607	2.99617459345389	5.53636497140971	2.25311928844913	6.78676647119268	4.23296317007996	5.94397465534287	5.16504702556086	3.12468316041094	3.47217419494557	5.25461604845966
"2f796207209e9c44d22326cc248e5d77"	1.62883653656336	2.38376868806952	1.42389958738432	1.92680086705401	1.16168880409597	2.67538099322717	2.19738067626326	2.31760965683713	1.91488966479118	2.18384153368248	1.89870547732821	1.94129451337873
"2f91f4ea2b7d5f15292abd37f4addc40"	3.29674682223892	4.04632686212546	3.61136740620145	4.49414426328696	2.99437785674551	4.39842008723405	4.33569253627912	5.38218931025335	5.08097731729084	4.27744845180283	4.05818684663196	5.46820947597569
"2f9734158323bbb219bf6d17d5371f61"	1.5348121460399	2.69941752411016	2.41729702730398	3.37729577918164	1.58197943011858	3.0317169618134	1.83315250067569	2.61105533634609	2.50120026823033	1.57635361292377	0.830835234784504	2.2472198351943
"2fc8dea43a3f308b994a43c1f328af87"	1.47172749512774	2.78167310115907	1.63785173891212	3.29360498427068	0.860250668831612	2.59135439445265	2.416316822068	3.28733956972568	2.57852069499926	1.69646662260684	1.26470565557947	2.77398181393679
"2fcd17aab051c03e117541de5109e05f"	3.23880448982504	2.57304863370737	2.81849236819504	2.71453043341358	2.81715308360396	2.86970016877624	5.18848969353918	3.25564353186042	1.09772022423025	4.5017803383989	4.83577149893769	1.79366931098537
"2fd22637ae05101caea38f7fd8273b94"	3.30214783580161	1.65460055270628	3.2626951788152	1.29409546126065	3.05260303491482	3.47073308356779	3.00680771380839	1.16789422948161	0.959336811283002	2.11763047272898	2.22653685512623	0.60056028923713
"2ff5025452f1d52d05a187ae3e7fa06a"	1.45853129826449	4.120947219434	1.19847873955365	3.45025306613351	1.24933854040006	3.58403991383598	0.65859973068175	2.71324435476666	2.23951376167358	0.411056115921325	0.135631685464559	2.00195893955442
"2ffb54f27b937fc0ae173e5e41bceb51"	3.67304525219138	4.01872855612066	3.28436220914154	3.3610957873136	3.19581618325468	4.02943361618743	2.89528885380135	0.385535360653819	0	2.02331041203638	2.1281175573045	0.0293820342653464
"30072ecc5c3089120722954d0a2df9cc"	2.37266650513892	3.61710186067111	2.25149125239848	3.66012060432509	2.08422321623058	4.04609417734561	3.09990555973372	3.62811606485725	3.27642843877887	2.60749220891932	2.42385094548553	3.39362159102227
"309b2bee6c42bf14b5b025a0264de8f0"	1.10603798316191	2.35388448736299	1.18636519621154	1.39793756518498	0.959313822204729	2.64750228467717	2.52473975551887	2.74950847315498	2.19333814604742	1.33401505446619	1.04804329331618	2.66134286633688
"30b432df426974a05c0bf565d9d478c1"	3.55251949343135	2.81937837481482	3.7711422724401	2.40440901226068	2.71667357933578	2.70517574046243	2.32236811225485	2.49522778647165	1.92199940929413	2.22522985417222	1.59862567024205	2.13781539712684
"30bf03b465254e84280f0ced8048b37d"	1.99603139972503	4.00306052495113	1.9402714241418	3.51285890421578	1.47388504944297	3.9404015969318	1.36540391736587	1.94994343299089	3.30570835253191	0.60056028923713	1.0606957913222	2.21206502227694
"30f0ff2562f1e5368df623a1ecad5068"	1.87102726134746	5.51971543539366	1.43028612660394	4.27881852315364	1.47388504944297	5.24385484493465	0.207010104335413	1.31144149621782	0.524719653155948	0.177040972350029	0.0701135765956515	0.872161190111893
"312fb23ed6bea552aafc9e3a41ddb695"	0.346697385170184	0.281658868552937	0.267450471684575	0.339451110217449	0.50793426786223	0.933756821594198	1.25231661868158	0.381534354958666	0	0.643682312317026	0.829886133972599	0.177040972350029
"313184392efe5228637148a6d4e96e2b"	1.44920460420697	2.21875555766399	1.40775248007835	2.14677770825541	1.38469933974935	2.52323834608801	2.05760740225955	2.72203660048435	2.54108453677228	1.44268296484316	1.16412221284094	2.59220566034992
"313960e95e9555b73208bf7963a6c6e3"	3.48306795623023	3.64424812996834	2.74185595930095	2.48184530197421	1.8461379578391	2.1498825308048	2.43132873008648	2.88336784320372	3.71874913035925	4.13040130092402	0.897148686345789	2.94571947477137
"318b3be14a974c7ae1abbdb49808a24d"	5.38145972686942	6.42634756565588	5.00825553137248	6.15083688815966	4.91961947365084	7.03289670405325	5.29792461443102	5.64586776313054	4.58271468793993	4.35328753201182	4.37241326141913	5.23475602115203
"31a769f2df97eb5896d4eefd4d1a9bd3"	1.65967464886081	1.30497855172949	1.57797717265548	3.25758833198359	1.97962742184792	4.26620043316809	3.06121949838443	2.14566404745986	1.7591298075163	2.36722149460353	2.68383012564593	1.65650816928033
"31cf7d1c6f62222c6bc27b478d15a3e2"	3.48857494143975	4.52665225144671	3.49748245021209	4.53300654277221	3.68007834141576	4.79860025798981	3.63788705338924	4.66339450206617	4.3834070919132	3.54516746805955	3.20387122186084	4.46179135924312
"31d5c28d6223998e23f4ce837675fa15"	2.46670088642438	3.97995456491938	1.24807441600107	3.37790734402779	1.94257096142426	4.55986848025117	2.87824160773319	3.91328117819557	3.48634534188357	2.08776560625813	2.06275758223477	3.5391511779869
"31f09af5a917342b374c9dd74712f8f6"	3.42119373429825	3.96628935013042	3.12800230001506	4.2158332339253	2.7902469606573	4.12905995019837	3.47647630036968	4.49489128162565	4.15046303927738	2.19348284003964	2.32182352087402	4.05266190564711
"32416262c45e0cf47a7d09250b1e7677"	1.30497855172949	2.5306799662579	2.26401472831834	2.54956508561052	1.38136221807433	2.33860067519838	1.88225504711188	3.27138743680544	2.80960418108698	0.892200887582466	1.09367344597126	2.56743626254803
"3246338d6e2560698b6998919c81e6e1"	1.74140148191004	1.54456629221042	1.63342284243888	1.35842190526002	1.81241637105722	1.52317349441841	3.36449110254447	1.09156586210479	0.915101386134642	2.20252123166695	1.90881615607548	0.727783929538508
"328a41dfaa727176e16676d7de059052"	3.10285378774333	4.79257836727807	3.04756257372812	4.76143143699225	2.9001435799683	4.93005721535943	1.07319020174269	2.62254859292877	2.45030442166141	0.593898505053564	0.911846872541172	2.86698086714262
"3292d4f7164a5c6f51bbd9ad6efc4578"	2.19829178544479	3.70758687404628	1.23782915498007	2.6129883238016	1.76524778646564	3.63831786564851	2.19183072657482	3.15252906030642	2.3332146471323	0.891493005206288	0.878034111005452	2.64993987971319
"32a6419425fd1e0c819fc95ffd4aa1e2"	2.01039018633988	3.86438491736411	1.69936636395508	3.14154197824874	1.65967464886081	3.81107960880934	6.04440226493987	4.94139524920733	4.6960087466251	5.42457820828082	5.33943514931863	4.47842116953452
"32b6cc9b720e358d45f29612cd4bb56e"	2.82366926652185	3.57109542670063	2.85791823243755	3.39087451046274	2.61036725813525	3.86928002476685	2.74950847315498	4.07847903436856	3.33587971262323	1.03951847373538	1.29167869008851	3.50725760246923
"32bf4d905c59a3c4fab2b54b4b15c893"	0.863065045303096	1.5243918756249	1.15751621525096	1.63922193203076	0.994377065556995	1.92097175626346	2.88809722867021	1.79568093687993	1.45688329156018	1.7855820951469	1.2509413102831	2.15479828736266
"32e5766f88705e4fcdb1e0069802c225"	1.33693472233056	2.39231930137822	1.08827234859379	2.48406713082388	1.36450749151636	2.32177527788369	1.30489719491473	2.17974378582532	2.06684377195094	0.825547308545849	0.573642664005221	1.71841607650385
"330ba1f6149653fc61ed66b980995a2b"	1.81892033852806	0.806227993519848	1.82711078093295	0.348227952929516	1.86327466564519	1.85989320177991	2.52424109645739	1.29522744862514	0.78328981546108	1.23985792094566	1.12613340336136	0.618890927264691
"3319c8cba0bba39c8cbada3a5f4bf09f"	4.19600852905411	5.30733837958052	4.24334622285864	5.63481049580814	4.53991279319086	6.08779885004642	4.72509541439917	5.46647164385419	5.22412218289919	4.83884263342757	3.95863413054881	5.1469739634629
"331fb2bf3cebc3c1de6f5cdb96f9e465"	2.63326594904072	4.40136070858862	2.80095810380869	4.32951088286332	2.80418610051231	4.77398438612343	4.7646728185325	5.11288205705377	4.20572328210548	3.50689464061559	3.08396336472309	4.62560638704383
"33383b639d3cdcd64625d39744ca22df"	2.79031572786542	1.96821988161729	3.48501393639736	0.773077798196872	2.08793689916228	1.44479184964921	3.77391918397787	2.39788349785156	2.11496492508397	2.56113467346786	2.10305879840646	2.05995789219901
"33549d6cfb853c67ae97cd3368746381"	4.86665356258776	5.39278187068766	4.72303504051944	5.74718757807619	4.17208762774435	5.79219279905134	2.45343232243242	4.35748327032044	3.22194491040339	2.45239077554878	1.44268296484316	3.3163063007099
"335a152a4b101e22c0b49c45cd1737e0"	2.58529557755753	3.04249657752988	3.07004722428617	3.15864460066078	2.19829178544479	3.3866194717287	3.43386429370612	3.49814379785888	2.62955626568374	2.21735177069152	2.52182744451432	2.33650911108402
"335bedf8f6a9ed15cdff2b9909ac178e"	1.04710669104407	2.21585767568405	1.14064954445917	1.64180151540606	0.718373796886402	2.66617417906785	0.531856907719062	0.856863393028331	0.502997060371407	0.344702560113685	0.255045237925484	0.216803495568011
"335dbefccb8cbc2a2de77dd8ec51a44a"	4.41110079279541	5.05862300940558	3.95018248259274	4.2615211073354	3.92764652022883	4.93072999087118	4.23384096209759	4.0062394964638	3.07393883500386	3.33501787039202	2.86007290410623	3.27000819630835
"337e5fb6c41f7c11dafcd7cc4f0cbe75"	1.65812246211021	0.655520051715932	1.57882583672443	0.459123598922924	1.52048788313037	0.451525738733417	2.08134477556475	0.135128703584182	0.0971978769976257	2.26239147597012	1.76535097920223	0
"338a9e0da44bade6f82916d0e3cb8ef4"	1.91118042202476	3.57959737026025	1.47083310032542	2.87943522701869	1.56693220960553	3.37530539177296	2.56650698987591	3.47442677750452	2.47709328815544	1.33401505446619	0.897148686345789	2.77925644349777
"33969f6f1114b112c1cffe0d5f1aefb2"	1.01869026815603	3.05511377006907	0.549146894080271	2.49070315090181	0.517933304252917	2.9639425421395	1.25784716489452	2.67728132368159	2.5967260121161	0.626772307693485	0.926332147687873	2.56836467247411
"33d7d17d43af8fabeda3e4eba1bf3cde"	2.15175646889755	1.7590125565018	2.69531762366124	0.770812886090512	0.955649312952296	1.47828245811153	2.46275774713925	3.1389456441966	1.90412936170675	1.21926084442702	1.0606957913222	1.6740245574137
"33e254c143e2519ce39c78f7ade081f2"	2.12794356910377	2.83590559903618	2.58026872218528	2.46615272241379	2.58829960606975	2.93113348393364	3.41613410465703	2.5967260121161	1.79165363029398	2.56836467247411	2.73154079073936	2.206750175539
"33e618ecc920e99917ca18751b1988cb"	4.43945043343503	5.1567870102002	4.72492536458046	4.55317453974605	4.27992427767012	5.25960631949292	3.57647180414933	3.79107822634411	3.5113381604799	3.40982586942845	3.08352944566094	3.4629607871656
"33e845e659f682665557c81434473367"	4.56874953300487	0.354705004882273	4.43992141621746	0	3.72826505751823	0.382315887209192	2.11032167931102	0.197119853222468	0	0	0	0.0472842689734433
"33f14bade765d669e297db853962163c"	2.6818389027003	3.20087864536364	2.4590128597685	2.69979864236659	2.76700474540506	3.22753690939362	4.35675662953274	4.60290763052936	4.65411160475322	4.42602684117044	4.25115076069156	4.706730199005
"33fd3fface7eb08a3207653f5fa1655c"	2.27704152076345	3.5521599099631	2.41844763394139	3.48338776525056	2.42218217842326	3.93824957846897	2.49287358919239	2.84913079311785	1.75850658429466	1.60583061722197	1.24944965716215	2.1322182779544
"34035c4ae7286db0c65fb6deae8dcd62"	3.86745013097811	4.67618925667964	3.76868840369895	4.72692992628498	3.33300615305938	4.93255381750669	8.19285946923325	9.40702050755318	5.84385983105124	4.59109778255508	5.26499473347354	5.30215407197183
"340e795098212f10b58068ae88136288"	4.94532299811657	5.70525582207998	4.29980216848685	5.24567964250402	4.13531078634077	6.05659584564331	3.95585738615367	4.47704614723858	4.00822051870838	3.36725669128953	3.1389456441966	3.87856466586429
"343a11b55fee06994b740e515d900810"	1.31216869650197	3.1363536291365	1.12349350135854	2.67629702965935	1.08827234859379	3.13229955320652	0.814886822958823	2.04672269550461	1.92022670646927	0.14614586950682	0.207010104335413	1.6393879002885
"344662455c2057c3887de985b245a6b6"	3.9268602865552	4.29944097247212	3.97821703046262	4.06087791596135	3.69873336942819	4.94304793441467	3.89174529529799	3.13737093205614	1.68306191034832	2.15760093857487	1.68306191034832	1.54586425899528
"345b2fea16e525cf7e56f8a469016404"	0.695009719842728	2.86308962285396	0.467506681700241	2.42040572507848	0.866144246711898	2.46349725693227	0.89669307581461	2.4698704102172	2.19136607547936	0.590671429419536	0.65526843903154	2.62957821207806
"346093a1b651c11f3a2d0da7c88bff32"	4.48982341772081	5.52349351074503	4.86511583565572	5.31619922878688	4.62651980235392	5.19505470441149	1.93606902652441	3.32243696261615	3.46803123525751	1.98713434839465	2.13495666160719	3.04497781021611
"34ec83efbb4e0c517f1da730bf7ac298"	0	1.93259619613418	0.306922041485484	1.66472312848959	0.0890497148335058	1.70421886131135	0.60056028923713	2.97023188480028	3.53939621896689	0.759810006264008	0.911846872541172	3.49226706811819
"34ed0e65eabbeda68b49e92e6a0c4d2e"	0.65130643812554	1.88324339887054	0.345329325123889	1.49200369093498	0.326310061902146	1.54730502876238	0.264381459330454	0.754131737591928	1.06487796438846	0.782206043352542	0.2827964070012	0.897148686345789
"3514e132477c131f5864e64587025ada"	0.781224447620203	2.28454484180039	0.586841774189014	1.09719461758049	0.846082836830659	2.17438006151806	1.51972653007191	3.05415423600229	2.40107611763423	0.386686556267673	0.793218734284161	2.32710403196744
"351eb3160a1b45dd5f927f6e12e48e22"	1.24298829066427	0.0715666682304339	1.53995150982664	0	1.36297313473408	0.0337158846682821	1.9737698665058	0	0	0.0587640685306927	0	0.023921583716672
"352c81f1835a9e9611c7a7f581bf516a"	3.10034796757483	3.24820167025652	3.7252924847392	3.67049169502419	3.34007822199092	3.31544973147807	3.87623600546402	2.65568305256232	2.3275548909857	2.6123463885129	2.51452243083334	1.94929906392999
"3539af9497eae1459022b7d1a6216b1b"	1.14064954445917	2.22596373415935	0.828807243457462	2.5038445242082	0.822981748340178	2.33603050732157	1.09772022423025	2.18247748260614	1.63231424243507	0.906971441872821	0.60056028923713	1.80368721664108
"35421bede4d60fcedbfbb65118c79775"	2.49619972562019	3.47979350507548	1.97962742184792	2.7087276382565	2.2402260617087	3.67169260269111	3.13789611167541	4.811743363841	4.4279780710846	2.8219221911734	3.13315953616232	4.35499903249087
"3542ba882218508b7b58bd9dbffa9588"	0.450130341763394	2.04871038310081	0.351165617011904	1.98968028746773	0.269886316367571	2.08374694518679	1.17396458737851	2.61758208058354	2.19123577324846	0.477387212870093	0.37151697221047	2.04064503317331
"35589dc03f6c996fcafb458f708e7f0f"	2.35514765651861	0.533661880246708	1.8892959568478	0.571933893311887	1.65714081908657	1.60506737553656	3.2797900185182	1.11677693621491	1.33361078006466	4.16007009342483	3.15473087088526	0.407144611786839
"35823ddea06870c0dd0772f189b5cca6"	2.6962404058495	3.94813128382377	2.57521646981731	4.0105635981891	2.18640739309642	4.0360371650241	2.78823443722166	3.35803080046759	3.84185029534814	3.10099570949973	2.55340567713178	3.48598496841768
"35b61c9200e4f0bf50622113e96d25e1"	2.30333331300763	1.72576833800757	1.60773646579434	1.06561205482138	1.79220603616886	1.8892959568478	2.04111838131828	1.63927561778525	1.63326035357965	1.55092741004164	1.0612105054759	1.35338274322815
"35cbae505c28f2293f392ac174141a8f"	1.17185505908434	2.755923334636	0.684033110904609	1.9869244964546	0.993724740441815	2.82401892084973	2.32432758714028	3.16096976838471	2.84944177455152	1.75339482011126	1.30677265958342	2.95109616711403
"35d9a5a0f24441f1c5e662c49ebb5bf7"	1.34736380586673	3.33253124250667	1.29044128397347	2.91251043445975	1.1699821107462	3.61995680337574	2.58127271134687	2.97147287961087	2.97395025856188	1.83894278755634	1.49288724210354	3.07337895921181
"35e86300ebcd2698ad768a6d67163b7e"	1.05176523543527	2.45935120673313	0.781224447620203	1.95920565649613	0.793334086147052	2.36143967863206	1.40181454752786	1.68081021748906	1.26128229008728	0.607177987580577	0.264381459330454	1.48743184732784
"35ff0b675b41e4ddb763d06a94e88c46"	3.53560355821829	5.87546508244281	3.2957616779926	5.90563532564254	3.26777607821569	5.39803402808131	3.83585930633035	5.48160143914167	5.44108511305135	3.33501787039202	3.22097901161959	5.81961136517705
"360f7c9dfb877c3ef204a2288d342f6a"	0.912346965440334	0.460849356454254	1.11915810378408	0.181967327395462	1.19445717397681	0.65130643812554	1.65800995757921	0.125005777631557	0	0.935873727209864	1.17539584491893	0.0587640685306927
"361a0552ebf1d148b3e1d5059be41046"	1.64412257588021	1.62726883939616	1.54860203642968	1.40027684342169	1.99115121716094	1.92245801167032	3.24343457484084	1.56376249240885	1.12951807975285	2.68474336121849	2.56929222125464	0.892200887582466
"36251b7b7e88af4ab4c077b6567bea70"	1.66256632102149	3.13911329763741	1.4253545371794	2.82695977331566	1.1500716875328	2.77712813844912	1.23493028088036	2.58914611199877	2.03885210522852	0.867014484327817	0.616202819499254	2.33345638938596
"363743fbc3cb88a88a08681118148a5f"	3.5762749900493	4.78091864417863	4.01215525085763	4.89849685924518	3.24447557600221	4.8656851928554	5.2749243915586	6.0390518550909	5.5026230688737	3.93578970870213	4.11743539247981	5.614007931184
"36442f0319c9b62c41a7c699ad402728"	1.04242634300414	1.31216869650197	1.28309262473153	0.98944267574987	1.46777180829307	2.07591282306905	3.4714222050957	1.99375020214818	1.38982437328922	2.07902770606169	2.03887472293281	1.01349910896156
"36457953fa30e0188e5decb31b0310ac"	2.88467646846115	3.90411046791673	2.15516460835759	3.4697037523221	2.35479362299139	4.07772323488696	3.79206772465475	3.55577796906591	3.16176098654941	3.06832592112536	2.3867129833958	2.95836498175373
"36526fe6700aff029cde4bf4c655a06a"	0.177352502441136	2.8317460236228	0.756097471461274	2.56240959685771	0.39254410181217	3.41961700542604	0.419049093262551	3.16329778510844	2.48620164425393	0.14614586950682	0.245621029377808	2.60302037150246
"36933ac4eba33867e638841fb9c68c5f"	2.81779001362631	3.91552247513519	2.73324382637615	3.58330085912299	2.57217282070379	4.26020696275273	4.80789610893172	4.79326040534091	3.49226706811819	2.69624141772879	2.99597474415562	3.34317553634898
"369d2c8a02255a8a28d88f8ed0a3faea"	3.42920867364559	4.54938062279968	4.43734824991843	4.62703136020742	3.32447839731643	4.8107772046839	3.68587014820064	3.84166247926113	2.52423563555278	2.14035193182669	1.25164344644759	2.58352718311653
"36a63b521b3a13968da6af037c8d169a"	0.644345516324388	1.98877394339718	1.02825241182638	1.73049469464088	0.793334086147052	2.08422321623058	1.2875438554491	2.01886906513753	2.91776802979816	1.18370024745299	1.13242485233724	2.8559412614758
"36cfb2abc2f6709df2d805fe05f581e1"	1.74261810387172	3.15452118175609	1.60585560222478	2.59400615388065	1.73290169237039	3.40613542923118	4.26694061265318	4.10270128988972	3.47867165033288	2.65184774401873	2.66010952568308	3.739458234502
"36dc607a68263dbd7ef3b5eb18837541"	3.24388008974554	1.24615708946186	5.56140217098654	1.30901493161402	2.75879322094282	1.09602275042358	4.69501340369587	1.10976321864564	1.27828311315107	4.22378816328292	2.44296771227465	0.166848294259004
"36edbf8776414418b0df41a853e4e4d9"	1.20667041398596	2.98077192530358	1.25187313057887	2.480599418007	1.37949358901278	2.90994215034515	1.01349910896156	2.04828492611418	1.80567881081687	0.626772307693485	0.166848294259004	1.88041040418543
"3707e79ce7ef1479dae1db75c268ced3"	2.22676824676969	2.97745419870879	2.1722794594403	2.05132975084307	2.03689319760426	2.36505916362672	2.04327815181638	1.94577608457262	1.04579453791948	0.643272451804814	0.77079608031875	1.17565395856897
"375e470f001d75089a9aa6cf80c8ba2c"	3.04376548464004	3.43793167289549	3.39245259052056	3.17211917171305	3.35414700318753	3.25142548982334	2.77246965265128	3.10697038227063	1.66031351960249	1.45405931235458	1.5561310131569	2.07902770606169
"379b2a80ebb742f6626b43b4dd41d7d6"	0.781224447620203	3.05699269320814	1.40121991874397	3.20611069618599	1.19041937008487	3.40357538530227	0.65859973068175	1.47919254348662	1.07319020174269	0.495650055104257	0.434845900979473	1.96702004475299
"37bde353b445c3ce1b576f660bfb016f"	2.99692602583134	2.99853084156029	3.02021131849153	2.42443328791551	3.19546437610112	2.8668058791947	2.71383823521134	2.60682769520953	2.67981484422228	1.65767989428475	2.16756404668362	1.84957460033284
"37c381e56c10f5f8d4d47efa76c2f0d7"	1.1104305108892	3.21469831119601	0.579415614107231	2.55371378180422	0.768966366323585	2.97078644765784	1.69868337532767	4.06423469233734	3.25470965515722	0.872161190111893	0.68944533718473	3.01277570561275
"37d65319533665c7f0060b1da0ed0e1c"	1.08378118285415	2.78219214886923	1.02825241182638	2.26677655175525	0.756556157752879	2.97010416101997	0.809513657815507	1.6393879002885	2.3152219110168	1.02224766963695	0.197119853222468	1.59371901534947
"37db8b85510bd21e9ee237822d296873"	3.62988540063561	4.43646238013604	3.15920968106492	4.56584763964999	3.098661310562	3.80072344405603	2.80847873104509	2.39761006175041	1.81138640662485	1.97017276350596	1.88875972212043	2.17472736725839
"37e50134266f9cedd61c2ee6607c987b"	1.59452084841299	2.64871012044894	2.10565942146681	2.58039909214674	1.22341477521789	3.04090408223986	3.60961571379987	3.66845414549197	3.2233920115279	2.43557677750234	2.05295702771771	3.54255399390417
"37eb8a691aa4f71b757149d3f97f6696"	2.36519597618079	3.99940969531241	1.78106161738401	3.19744869478159	2.47626903611116	4.4054306124529	3.2457940564911	4.58580488305167	4.42754442665948	2.72521471110213	2.22914574341627	4.03896811855333
"3810e5b0b59eaccaccb8e80d20c957ec"	4.4244777973675	4.04850455946284	5.34961842260049	3.36638082102155	4.98074329922163	4.77475058179598	3.08068770826208	3.42259126662504	3.21802878351147	2.24716270477367	3.2580368888275	2.84185117734714
"382a4e716376327676bc7db50ea62e61"	4.24563623039623	5.40982586954211	4.89263913573084	5.34644964769321	4.26526631804956	5.59437481739493	4.68824095062006	5.5346401687517	5.31223237716644	4.09373529332216	3.73650739554505	5.0927174284171
