"sample_040Bb"	"sample_040Bo"	"sample_040Db"	"sample_040Do"	"sample_16_1_1"	"sample_16_1_4"	"sample_16_2_1"	"sample_16_2_4"	"sample_18_0_14"	"sample_18_0_17"
"1b5d69ce4b6cf1ba614de78b921e6c97"	1.77943381953742	2.52221849092174	2.38751430377935	2.54475449940678	3.16925543292452	0.698900970930363	3.17477269336441	0.924041534952202	2.56807523603933	1.97116009759435
"1b7ca4323d517db37ef5d458e3bb1721"	4.65002659621831	4.03438870038966	4.96203112738439	3.94273204967107	3.84785769977224	3.32770827975644	3.9864930744008	3.45117315683125	4.16080492261267	3.99478510333403
"1b9a2536f440ea38a8f3f7b3eccf0441"	1.76517382273764	3.18626537809386	1.37611103645654	2.85080016074543	3.21830446167133	1.29480223327005	2.44212561955418	1.3306569076801	3.30939416030894	2.41639760942315
"1ba5088ba15ac35ee7ebf519f578a87a"	2.09155537206335	3.13450241991421	2.1457441309339	3.57615858404982	4.89187258371526	3.43436655187866	4.87086775037208	2.93132142426602	3.687906480929	2.89503309916712
"1bae7c3110a7ea61fa9dbd360c126bbe"	1.71816951837915	3.55817203056739	1.50732464435672	3.25962956545201	3.63545427358235	1.59893034177887	3.73787582913261	1.53702308874921	3.8642387918595	2.3243923289079
"1bb6d01ebfd7f5565e75c0ae33f2ae25"	2.35793464961553	3.53902702356403	2.09567161853981	3.64956933696424	3.4621455903344	2.09817717837532	3.3287163622259	2.1232887954851	3.46923290614978	2.65274888531712
"1bee536789b4b5bc645d0d2b3be08778"	2.94281661120738	3.59054144505752	3.2207939840241	3.56582442086772	3.65726752064017	2.01685311786588	3.8014608960184	1.91750361983501	3.38857809230578	2.95506651682798
"1bf323d61ec389631adcfb826e9b111e"	2.78688602694061	3.59008069629125	2.45283101631551	2.82325807201437	4.24100655742886	2.0305508849612	4.16372223077627	2.41867300384896	3.83745677444373	3.46662925364301
"1c2006c176d2e9beec3262132dcaee6b"	3.23601215565488	4.54969447325926	2.986736936549	4.47722658113001	2.32475139519667	3.00291432079784	2.49724011232312	3.111464051263	4.81916723529215	3.89002889859385
"1c2f5a565543ad7b69590082b723c40b"	1.26367464757198	3.35183205211683	1.12193811397161	3.55871666707566	4.7064013114377	2.09999192854981	4.0889329122898	2.26045808064165	3.77432982169543	2.50599929432723
"1c3590b870971c499a8871022f50242d"	0.890439448283721	1.85798406813728	1.0887639526133	2.78585656386566	3.56613346083183	1.97253928259059	3.18210229092781	1.29480223327005	2.93486168398997	2.26007417304183
"1c5ccbd6c1178a85967c61f9ab6639b1"	2.55289740902895	3.53666709223074	2.3420946853417	3.368352957458	3.75533144931789	1.90314997293397	3.62769164203639	2.21048358614836	3.41827930122309	2.49664071691894
"1c5e892ed95fe6004cbd3500f6b44c10"	3.44874232642316	4.84970647225597	3.46506380199057	4.80079782294362	4.3914808276195	4.95789293628816	4.28253972446234	4.69672061587307	4.96704070949794	3.55871666707566
"1c69f9331bdcd25ba2cd762db33e9c67"	1.78505370241301	2.56165161819938	1.17489408682527	2.11801300565494	0.545513386296905	2.45872795852951	0	2.98436834804652	2.50599929432723	2.10181439253156
"1c87c30db02a14e249a7d3b015a756f0"	3.58869717488488	3.50398559177697	3.6599371368065	3.28658680842111	4.0486849128739	4.23029417442869	4.23007875190675	3.64805631375969	4.2585276063128	4.65498649016241
"1c884c45e71f5f8f035790927a1085d9"	1.49447134610235	3.3983518737049	1.05192236315051	3.37686372674413	4.93025270533635	3.21771170754648	4.6235843203622	2.29087681786188	3.77131675785519	1.9689260074421
"1c8bcbbb399f2253bd1622f0fa50f690"	1.54954593653383	2.65265002018057	1.60409513271483	2.78583269524163	3.62665020369328	1.54365511796497	3.71015275172249	2.24075953548512	3.15269420776987	2.22325012422733
"1ca5f49e74a5378e611256c55cf102de"	7.1301581560649	8.50015066912333	6.63669443868209	7.53232491251027	8.44936087108634	7.78348982767174	8.3783793877355	7.4488256071807	7.73366465641139	7.71264296471554
"1ca89bcb278d07426cca904569e7b822"	3.11245697159086	4.17712352293852	2.80927015645912	4.20466873850881	3.91602175974275	2.54367480433692	3.64689892416727	2.66409914951834	3.74199833111106	4.22709794394128
"1cc68a0d338c24574a60599dc91f813f"	2.6805967809875	3.6019917058456	2.99596224710805	2.85931099494279	4.1956684717365	2.26045808064165	4.70693638983949	2.52251099321672	4.02074466610409	2.8857555640937
"1ce8a49e08a77cd1c6f507740ef24759"	4.67278116977456	5.28823268667044	4.12559933649295	3.94934961821303	1.73149340812105	1.5093585380793	2.7980765064023	2.25581439832274	4.82333817971945	4.3236729479563
"1d471ca7792d61d68416cee5b3ed8e3e"	0.66021068031368	2.80422667223449	0.460268900148838	2.5757295038616	3.96802943154051	2.63266781723073	4.54451673750617	1.84999252765283	3.87696975632075	1.82353264640969
"1d4e6160f187a3231d08f49ffdc52908"	3.30856404635525	4.40031429693022	3.12635842015059	4.89138841519677	5.45410140695428	3.55968974841406	5.22100840669295	3.56625572963924	4.60431361887986	4.21224312647654
"1d5837df883743783c838dcb90bcdc24"	1.14876660132883	2.69649030893326	1.6661773496267	2.912426748677	2.83526406342256	1.36527039829702	2.62089088589753	0.595716253560145	2.3658039938156	1.51301511389905
"1d66116c06200fa696db699fae9b6b94"	1.37520813538233	2.88108431839308	1.20035627255139	2.625313311823	1.8144471464488	1.05791598069341	3.28755249703608	0	2.83509392759118	1.82622530610933
"1d84f75d472aa53db8251ca183ab6e2b"	1.74503467072182	2.68402386649936	1.23007905141042	2.95070875665371	3.23301026141714	1.7725732519122	3.16537369279384	1.852317892775	3.22146048176293	2.3500028873232
"1d968378ee5bbd0b9d24deac9702cbe3"	0.78954767484626	2.6805967809875	0.718863659064582	2.90970041667786	4.43243085270015	2.02274657925322	4.41664489778389	1.64389576268037	3.13086176354042	2.10181439253156
"1db91d01a3c15b25f853a218e5c23395"	6.71215320521547	6.86785223709554	6.39917430077999	6.48795247559746	5.13097934101369	3.9764181660596	4.41895984143553	3.87219913205438	5.98555134855863	6.72990626543874
"1df02ffc6906601822e0df47ea8d0718"	4.41820064402732	2.90330991996279	4.53170446908277	2.83998448569507	4.51999141965039	6.84947669045131	4.28580533993037	6.7891026983811	2.73731769878278	3.92722683917042
"1e07352d61654abbe40ba684f6722b77"	1.93759998229798	3.45558758190467	1.80239797699178	3.55917764314482	4.97215005335016	4.20388518902918	4.88506910815356	4.16187871696558	4.04611193922243	2.68234309180007
"1e0d1fe4e62d15c35db5482c58d8414f"	1.66583429972603	2.50969416232567	1.85996418855142	2.74230364576642	3.20628492845902	2.0020021185786	2.53804321756735	1.59708419668881	2.92300654179007	2.55137371001002
"1e0f9c2ca1ec7610f00c6cf562fadf85"	1.7958832092331	0	1.37393120746275	0	0.0416977135012972	0.594912636784295	0	2.09878151839344	0	0.455397830796088
"1e1dec66f4d0fcbd4a63c2206f387688"	1.62428711528431	3.036855022843	1.68802725679433	3.0668522145571	4.19007816752071	1.87980850211099	3.71875606992507	2.31456267451599	3.41856567582325	2.53817881824543
"1e29f2bc50cdf1f1fc52d3fd06ab3f69"	3.036855022843	4.00625988217603	2.74163325761925	3.86793526750139	5.57263081583677	3.04888158946749	5.23399638974598	4.33180153272349	3.78879039779108	3.57147447198631
"1e45279ace6c0f4a9c6684df302de696"	2.79099331391589	4.03236099662636	2.52221849092174	3.32094854163369	4.21815847184062	3.0523853486207	3.96662849443793	3.09282840305486	4.06927971369386	3.31064154868525
"1e4747cf3321bab98aaae1f10cd1a044"	2.1765228793304	3.71430106921008	2.1765228793304	3.41637495076189	3.90624112251149	1.46587927171264	3.75057728806745	2.11260379514193	4.17224343506151	2.59461270987606
"1e4b6c8956e182b413a823c47d0889db"	2.8857555640937	3.95448461504463	3.1596225123772	4.02044502988175	4.5435723820335	1.92184635300409	4.86346203093881	1.47608204726088	4.40563939614216	2.8142883315435
"1e542cc24b1cb6c172011e59a59724d0"	3.8100965865046	4.87565218156946	4.07978407089071	5.02509754313203	6.37473346904205	5.31385361164704	6.20312542817646	4.48237225172147	5.49491404719745	4.79983607042325
"1e736fd449e210edf34894a1b0892c31"	4.13472966131745	4.15326891587208	4.37731053132017	3.89139367650833	5.54090306450681	4.60183647534456	5.43616540030713	4.87200223962064	4.44717161250441	4.05866384255838
"1e755a2956e771a46587e1a69d66c862"	0.378471771776889	2.31776867085758	0.235376674068141	1.28458042831803	2.10302528230508	1.22884230883663	1.50553332184739	1.61420543788615	0.909067482893762	1.41405275622148
"1e75a1561ef99e3368a69a6eafd74ac9"	3.66806941955341	4.89120365023185	3.77317924139821	5.02213030590274	6.07855935020089	4.31907133957229	5.71733563425319	4.32457499549464	4.5802902308502	3.86443861402247
"1e817def7dcb0f19120b818d9baa0872"	2.80014343254292	4.81751867419077	3.17260565867182	4.58728555003165	5.0304588656689	3.20475722073327	4.58341879102327	2.5638258621464	4.90996609347087	3.96894373731305
"1e8b5e4d4f4d98797bb3da8c67d4ac06"	1.47554073863409	3.88214507226975	1.16972291612606	3.83059600673242	4.1206774223666	2.87697080939251	4.07870848678084	4.12595126608095	3.98350983109112	3.22478632340791
"1e9adeddf084420f52fd432005b48076"	0.953503691532881	2.00424892637194	0.683594454370396	1.87434058895662	4.20381668428353	1.35354008449538	3.87271811312492	0.492492653275918	2.99702132906099	1.50801099551301
"1e9cd7a9444fa8ce63ff2bfdb85034ec"	1.75663302975248	3.03765606087757	1.71242761994592	3.09823922165786	5.20743597616197	6.08798062679541	4.79336206202599	5.16351672305102	3.49692868490277	2.09567161853981
"1ea12bedfdf2f366311a92afaaab8bbe"	2.80017348997802	5.10621271091686	2.63733441768309	5.02432910442814	5.62907766391694	4.82867101747014	4.92843258418549	5.09959099965344	4.71779683921394	3.50448775605538
"1edb1cdea85d5c8adf942aa969db7020"	1.65666495079678	2.75871162923765	2.11600247074141	2.85066025765994	3.79847981391633	2.35330273172367	3.03046147263505	1.72886901150983	3.33115038335012	2.47696687973555
"1ef7636d521a21c99bb88585c3e4e766"	1.94345593327393	2.56060118671363	2.05538602580677	3.51777958575756	4.85427136016139	2.29536086095465	4.69739592287629	3.65036708202788	3.41107695081237	2.85250195569927
"1efc8d3c3d5ed706044b48264e9b80d1"	1.45626342264493	3.09597571931234	0.742984415407117	2.98505042520713	2.89432604051647	1.22770241679513	3.05308462969703	1.1788125223953	3.31671734358368	2.38597910185622
"1f0ebe8b4ddac72f57d668bbe23e61a5"	0.904056194205812	3.57147447198631	1.23494807862526	4.02074466610409	4.42430293917255	1.6941098884913	4.68475995417695	1.47269267522487	4.80900369266736	3.14246551205339
"1f2e0005a315ee413e4716908179cd9e"	4.06527613972475	4.49658670437298	3.90963816395299	4.49863231084785	4.02437024498908	2.76506234498597	4.20344276402018	3.59093283194768	3.48009481837859	3.83312913758535
"1f31bf8d2096803ed02faa655397fc86"	3.469318394062	2.70458509916121	2.88757122829905	2.18166490341651	2.27578310723954	2.84477937536867	2.57685710111084	2.84046545440825	1.91429658020067	2.98850318753253
"1f3b677dc9e8aad51cd3aeaa5b9844e0"	3.64084662809156	4.85570397631713	4.09991402393697	5.12057849320175	5.05612611665724	3.03474248378386	4.9681414305593	2.79717401199809	4.84011423672567	3.91896882726102
"1f54aaa8761d9cd23daf05835393e4eb"	2.84585748904593	2.47353798704792	2.83551417394249	2.4348551763082	0.669226498348795	1.20636722677859	0	1.87332519790387	0.519152679961776	1.7592603281186
"1f746aeb5487616bc30030f19ba3ced1"	4.13579835711446	4.31678920268835	3.58175070939346	3.35124704475252	3.44575976420133	2.37832001237966	3.43532095979925	1.96010492484092	5.17549641186169	5.03253180611633
"1f7981cae5d402273b8b7dfcf91a9cf0"	2.06225723359227	2.74270924358705	1.7362467592978	2.24072032751724	2.31894198664118	1.48618177665217	0	1.3306569076801	2.97997375780409	2.85258912132601
"1f7f459a576cf6dad93d0d0ba1ca5822"	2.00095283425554	3.80229965309058	1.7362467592978	4.07582241476159	5.62950302523699	1.85463786311663	4.73826900506617	2.77618860986206	4.38608090500192	2.90878998508679
"1fa50044dbcf9ec78dc06073b5b49794"	2.35318314575714	3.90729183105224	2.32091604967877	4.21458974947921	3.2786662164584	1.78258484410406	3.54070340723543	1.7103028179628	3.50147098087142	2.55777754755682
"1fbc6826d53f9d168757298127437b90"	3.20534063608325	3.22412203938815	2.86598798649833	3.48778172304061	3.43006040792714	4.0442842267265	3.57239119861783	1.75480809916681	3.83095827566791	3.74080992046431
"1fcc0c215b11efb6371c17590db45eb7"	1.62428711528431	1.87605466072345	0.890439448283721	0.766537037787997	2.64955404582622	1.02127037500925	3.56697009186946	1.18788122655951	2.05586580515113	1.01891951975886
"2040d68a1852db8b70e931be568227cd"	2.23670797173494	3.37250184418092	2.09258951729246	3.43115499028382	3.39244068680868	2.46378140822305	3.57902323680535	2.49602065973958	3.28868676530846	2.70393036835864
"20415e91d08599a984b415bd4bbc89cf"	2.1245836877728	3.6334104943682	2.05986269384787	4.01191538550299	5.10148561623084	3.18516970237086	5.06710076568495	3.80476281987282	3.04849145054809	2.6194953341977
"204fe55301f6947c3cb53fd4c4544740"	5.44810688971701	5.20497935364656	5.26158046549362	5.24130693226803	4.66194067014861	5.91484949331133	4.64472693882756	5.02236290932993	5.0613653579927	5.9189107670979
"205e27d18de7197b029f0e4de44f55cc"	3.67019854745386	4.20541623811279	3.33591547316955	3.67867001469504	4.04739260251915	3.38193029094066	3.99237001141364	3.82434863052214	4.9019351339545	4.05258810344831
"206d76f34ccbf7563630d8d40e46eecf"	1.33532425346515	3.47100408909336	1.57674848177185	3.6459495346909	4.25833017727724	1.45211159560497	4.54514581273644	1.50279123669354	3.97638268338543	2.61555978944003
"206fc3430db20e22aeb92fa7d6a655a0"	4.94398325215738	0.501562856486806	4.37289633000732	0.417196030983863	0	1.29073785097874	0	2.74813733367755	0.249902320614901	4.45204930906509
"2070b27067f36c079aa8138d745751b8"	3.03364443862385	4.5237648837374	2.1339534009261	3.57522351526533	4.75268081222946	2.77803101108385	4.9646335745989	3.43532095979925	5.08680033949948	4.70306611077966
"207a68d36427cbe146038569a4cfc25e"	3.92788454349106	3.76004596154173	3.54144905916995	3.29776093971269	3.47138976455867	2.44726345170328	3.09417109949147	3.21652514418194	3.81046635699648	4.49695894420226
"20889853e2527f0760177caaa0ed898c"	1.49734965186216	0	1.07386272162016	0.222740265518495	0	1.23634027990837	0	1.59403793921774	0	1.3426328410714
"2095e307e15b9581022aaf94235ec014"	3.83529529706781	4.25070280359136	3.57709277929742	3.84890640621361	3.82175924699345	3.70318755331486	3.81133413838527	3.62543920964969	3.84176576353313	3.55203687125896
"2096432bd274f0a7984d72ca67bd1f9d"	1.76238215051738	3.07691125849685	1.65666495079678	3.55776513800502	4.32008930617736	2.24874286585976	4.25613253302516	2.24477966133571	3.41582651878737	3.19854657893276
"20afafc09ec5faea1203609c8003379a"	2.27906054794709	0.855563604804236	2.29095775675307	1.34955257289178	0.703896202275625	3.8486190297837	0.0575365645541761	3.52075945611239	0.288181947493432	3.21006915977996
"20ccd56916c13207bdc52b17e2a49039"	3.73234019907639	4.73568353828959	3.4942673504952	5.04102760470802	3.268010158376	1.70493425672692	2.78719244193868	1.47945997024825	4.38574637824622	4.00707983723331
"20fc8f63e12efdad544c696c3aa4f70a"	2.46709903113804	2.84095973374522	2.63733441768309	2.73080923822272	2.8736513778936	2.38292942804953	3.01639823150579	1.8455735768784	3.1161651286691	2.56807523603933
"21168f060e812eca6283867bef99a08f"	5.06325246483616	6.15376450986887	5.01577293904778	6.10182493715437	4.62187726574983	3.0970475534039	3.71011672211056	2.79683812676423	6.21765531683399	6.37006684275386
"211846eab346a6dba37db56eeb5b64e2"	1.11100188631403	4.14032761553671	0.569962079989567	4.695313403641	3.38844974131771	0	2.70452747023204	0	2.78996807263349	0.501562856486806
"2134d5bf1ac45bd3913768346f7573c5"	1.81541088955934	2.88295543595103	1.41249802661653	3.15749391638258	4.1380710705553	1.51588299126164	4.05845227171943	2.26045808064165	3.34537807082344	2.46283996143875
"214baa738df06e76a63357a5839e977c"	2.27047503907581	4.37057632942137	2.03644270038025	3.75302258459492	5.06233174520521	3.39691154389945	5.43384079999111	3.07862016063246	4.7791419803356	3.49236566229915
"21557a8d6eda41a901e97eec39be89c7"	4.52595206302734	4.01834276672354	4.62051654523029	4.13101863922147	3.94365553949592	3.49772451764453	3.25951652935641	3.20217546695442	3.77112760838779	4.60139749068927
"215936e51519c1c4126ac4d3c72a0c23"	4.70820139090678	4.89295850279574	5.02816540654494	4.70185396742414	5.05026129690346	4.31650573782993	4.81147356623629	3.93356329857875	4.18757379046904	3.94159734152962
"215e1d56dfe5d9937cfc365830b77074"	2.913698417914	2.02569439555467	3.20028130849204	2.59984252909711	2.72033389203721	1.96448581470428	2.21261830653259	2.18019597283971	1.3631274047604	2.16994014729598
"217541c9035d7bb76492dcd5f4788231"	2.29769314691362	4.97768294695579	2.46426166781071	4.88491106042696	5.03042743767735	2.103611578727	4.8571525289421	2.58246853502406	4.51246919927702	3.49540998965788
"2192b0baa35ce1f5be633851f73501fe"	4.85609387127223	4.14510104588589	4.70865324031785	3.14174420918506	2.06512800630329	0.36993045235243	1.45053943856012	1.62840350880411	2.1319746921281	2.30937200968302
"21948b22653898ab701543446b31a147"	3.75221236745497	4.29237160433934	3.31994914050669	4.06392116744741	3.95157331509873	2.76570597846008	3.96857893987463	3.18159103949449	4.02647585325974	4.2248704388475
"21a73dae20bf2668117d6040020348e2"	3.28874299346402	3.85394011092538	3.340783058708	3.82526106423344	3.75332803564768	2.57813671695107	3.3848050099798	2.91120872722708	3.9153024376218	3.60007684972346
"21c8eaa6487ec08e50a7611b50324b1c"	3.4857376524266	4.66337211073666	3.04404136964778	4.32808905777719	0	0.188373208555722	0	0.696545400066098	4.84248800604334	3.6659357487933
"21d0574b792e76119d33c808ebc6e275"	4.16708064137986	5.12207350310228	4.50437478985316	4.65052779902205	3.99318945070278	3.49593042525844	4.50815224078218	3.43341123219333	5.19716354588418	4.37877761231228
"21e252aa834c10f28da77132a4549882"	0.372184053539502	6.35726272252173	2.10385362712127	7.0208455430119	7.14390601134732	1.47945997024825	7.25960504726178	1.12740898828547	7.75052187439119	6.0377537292847
"21e3ee1281a708c90d4149ec49569c82"	1.2103623476476	2.79915762228193	0.988313674721353	2.32091604967877	2.15123625101734	1.64389576268037	0	0	1.11100188631403	0.890439448283721
"21efac8acd911fbe454540b79fd01ac8"	2.26181518045083	3.78652100506845	2.22098450578944	3.7336496442422	4.07090782152772	2.01290475867956	4.56229209999304	1.75991614278046	4.21508322570412	3.39867420111772
"21f115d1c67c6fd1dc195cafa0cf9649"	3.24125160934232	4.1933886713187	3.05982850939784	3.75536919538277	4.9807298164364	4.54593160067912	5.09024601924801	4.45453392999914	4.4954691527874	4.17095523334385
"2200df9636477d569e32ed4081524b1b"	3.687906480929	3.60381164172387	3.74752564954667	3.02232551782351	1.95382928122099	1.72886901150983	1.68041255225368	2.28033518955898	3.78348711448199	2.60823723227537
"22226d20ebf531efd8c43e3b6336fb1e"	6.19548052722436	1.43660717499348	7.06218649088516	0.0646635133257221	4.97317368679837	8.04638215633014	5.44736478960517	6.57143991357624	0.196470979898374	5.86978154144521
"222d09504ae31c6318af39ab348a2041"	1.82891073485885	2.66444656362008	1.26367464757198	3.00923075770533	2.7980765064023	1.74192265751413	2.6743604890559	1.6941098884913	3.57849243785284	2.5590705727574
"2232e2d1170d24a843684d03bd2e5dc9"	4.55638007181866	4.47017944331581	4.51484824421198	4.10433284615042	0.674163118148099	0	2.22269044102639	0.465141829828828	3.99217893746079	3.92029470043741
"223715a79817a56a27e2c8283a5239af"	3.19170604663491	3.68999383296312	3.11319970385669	3.59971211835086	3.91720081739383	2.35048400297157	4.0879399967066	2.08721896893249	3.67951322763859	2.94983492116695
"227aebb2014217369b346d684ef0ec0a"	2.46283996143875	3.60925166035172	2.19342849242546	3.86967901993368	5.0878732228214	2.11081180902345	5.28283715394344	2.15123625101734	4.2387291370827	3.00840661369505
"228735a22c1b6b03b858ac2eb25037a5"	2.41978678091989	4.11974982769901	2.13922587358306	3.34900046057564	4.74021124599115	2.60679148377806	4.79090582483253	2.13210656981032	4.14222107426477	3.07839336807671
"2297fb01e1c07cc7c188555a1dc6bc8a"	4.083730094212	4.75398924940304	3.71022256092869	4.54100706104722	4.35202938232714	3.211168116656	3.98771379569268	3.16599828675531	4.64251606581612	4.63767803357593
"22a2527c14984d2102d466227e986128"	2.61069459751085	3.36922500241888	1.90629278581822	3.39363888808428	3.95563330102145	1.7725732519122	3.71479643880601	1.76246041324953	3.31125079205668	2.18782498368836
"22ba0428642dad764b5a2b445949e722"	3.1596225123772	3.90594859348737	3.07844986208028	3.73644029154222	4.1098026020523	2.56553887596904	4.63428341324769	2.17842383465267	4.74007775624564	3.37209464207489
"22cb289f852f4e6cdd2613a1dc72ab68"	3.67232315179822	4.40543549677983	3.89649506861014	4.49136074513666	3.86084856713482	1.34618877658338	3.45842385985234	0.999710868071022	4.14721527849199	2.93840502193233
"22d545c0ffdd670130ba31d2cb5bc3c1"	0.406131552651325	0	0.750897086100849	0.196470979898374	0	0.224504225177519	0	1.43815172139236	0.360607202466337	0.312911126497556
"22e1de2f78e2262ceffe26bfe5d7f6a2"	0.406131552651325	2.18030445828521	1.11648495020274	2.19156414281678	3.1515329913196	0.949432234785937	3.43293322989417	1.4486398543286	2.65392482999312	1.30527409245593
"22e450b37f0493e0219cf62959f422fa"	2.98926138242368	4.53654546101261	3.05511848179396	4.7094058692591	3.64671146415986	3.79525000880548	3.59238692869893	3.58561532782753	4.98089953619898	4.5519866852329
"22e82325489fb414d7bb61b7f44330fc"	2.70098530338009	3.49236566229915	2.40575521148256	3.20262854981033	4.2921022827257	2.2130213706313	4.26833330289143	2.16151840981467	2.92146121117871	2.67715791015968
"22fb3d7dd3d6f29d90b26b3911c395d3"	2.00769190454408	3.09550627504102	1.89598433942033	3.17341674405027	4.62251726832052	1.65817704325643	4.61248436251072	1.8940194411024	3.1432827590955	2.434373220337
"22fcc66fc993643b05a5d6aaac760bc1"	4.63654578345921	3.05117644113528	4.47798546769358	2.6851636233154	3.25894771412984	3.39889219342282	2.93996900369499	3.29909717504575	3.93443790404516	3.82623851187278
"2312d7f7c5534ae2e941b41aac6d9ec8"	2.55890691008561	3.54328764499434	2.55373941358396	3.89757958879731	3.6163267718696	1.42042328694411	3.49052875426845	1.52880556429012	3.60591691733338	2.94289409720611
"232f2078052bcbf1dc3af768b6aed09f"	1.49069942047468	3.33710320623285	1.4523629610896	2.8272189428909	4.20034029608612	2.32475139519667	4.09338887236266	2.90085912823618	1.81268891240908	1.76238215051738
"233ac99252f1fb67224eb63276fca6bf"	2.46071196264916	3.77504155895796	2.50492938340515	4.06241236437206	4.00759962862347	2.03686134759362	4.09280973421071	2.43708049619116	3.76772636889365	3.42525778088623
"2342f929e908d9e642a9a1b97a5dafe8"	1.69418339088016	2.89133240743572	1.43262913232537	2.44561993445662	4.21313118300731	1.68865344732531	4.22792197045456	1.76246041324953	2.65978389969272	2.53288696230657
"236fd82bbf823cdf0826d1447f78d1ee"	3.81415656116202	4.04237911216397	3.69912677056549	4.0505546260504	3.08134210216672	2.98361930688886	2.66924298111551	3.67843601070075	3.41747091320198	4.9185521684139
"2390297bd6f7f58c4d9514c3a08d157d"	1.10542938175972	2.41289624774079	0.910705422427227	1.8745643654545	2.93526141491539	1.2146040913946	2.65581358473337	0.53689562877915	2.10512441067094	1.36066781878506
"23b9982f23e2f62198ab1b6fd8924d79"	2.36893447353558	3.98630453394866	2.23894217068809	3.97852210337835	5.60779287743346	3.43341123219333	5.35616859311559	3.41313576802603	4.53779671684678	3.3868854528544
"23c6e0a2b978fc42b9627681aa6de07e"	2.85739506576234	4.10240201359983	2.28247421819449	3.36172517021916	4.61290460494118	2.45083707300097	4.84342978571938	2.45404467537786	5.32108813357571	3.97067863122003
"23da65f9ba6bec63fe76920ad5153ee6"	0.956741457482636	1.69111006107813	0.511625303936555	2.14182931411465	2.07853885501401	1.37604508775397	0.513294199856899	1.88631828636884	2.22640574625523	1.78224770885546
"23e0e80ae439bf4bbcad3190f52a4666"	3.22412203938815	4.48836217484079	3.15891348369552	4.56458774610567	4.09314183924069	0.960825760543488	3.9448024798105	1.48952581192677	4.56249856529683	3.59100198163212
"23e83db2203d0ca39019213b67aff90b"	0.710521414530363	2.8097511623794	1.23493628232556	3.5398290471459	4.45505018870161	1.06814414643558	4.26584188669999	1.2057755783519	3.5642080730925	1.78627906199454
"2405f970bfa1b17bca8ecfe3342708cb"	1.79064217862464	2.37049604608497	1.73034495219318	2.69536339618347	3.31751050874349	1.75224425938155	3.71154503805941	2.08353938404335	2.85162515455728	2.33717973775854
"241e18ff5810fa6500019bf2e62616b7"	1.89380449471756	3.20126974339795	1.86318050145632	3.50046336331878	3.61313766338985	1.2146040913946	3.23184172313597	1.40601071018441	3.51348385739071	2.07910398471389
"245594ef60fd5881863918ce2ad2bac2"	1.67560011468777	4.45709700072086	1.98042199065668	4.03944301151432	4.69401481820468	1.38027779784751	4.10370954027159	0.999710868071022	3.34006638165792	1.67560011468777
"2456fcd803af13261d7b43967d39fa72"	1.78505370241301	2.68970970437198	2.23894217068809	3.23798016920589	4.18670892250906	3.02040059316636	4.59826479858574	3.28033842019263	2.63972139478945	2.83411293929905
"2462dbc9e5af82fe66b48cc684ac2865"	5.98877994679108	7.23287344425305	5.94928772897855	7.04438440616882	4.18561266057271	3.43910414609959	4.50159702106199	3.54063171422123	6.40197523816049	6.24512488824901
"246b53986afdda56ba4e8b6d3610fa12"	0.210098837793401	2.91061002013716	0.406131552651325	3.3880141974319	4.08520438443963	0.926248191414785	3.87661864233823	0.902513865161984	3.56487963423717	1.71843580480921
"246b5d30daa3d5e3df1e68e83c5f68b0"	6.44235639162085	4.09464118489191	6.93174110527254	4.07752218955208	6.01583440030007	7.04274638420765	6.10708872076452	6.74107123802617	4.04939077972095	6.88743746299905
"246ddd485e6a2afa6daef98ebfa107c2"	2.85355215975763	3.65217138163355	2.1612519168774	3.22545016644733	3.65535550355177	2.39330584839184	3.27754985846494	2.11439257578946	3.55585935932582	2.6444783237251
"247ef7c662a75c6ddf7b360ee00daa66"	1.43262913232537	3.38179027613693	1.39195331897157	3.69747242853196	3.95364694390537	1.37654700966501	3.1068375961638	1.98482092407284	3.08915430829744	2.31598491305706
"249eb359b662ab1a58d44af134a01cf2"	1.97759360600546	4.25124107113713	1.75730942642149	3.83620754426401	4.52276939898442	1.81842664806625	4.42186368338561	2.35925037413479	4.53753676576184	2.93627464768872
"24a6f62a7d9edae378b2403e448f54f8"	3.84819463207594	3.22146048176293	2.15739745813373	3.45509195645094	3.05508509163155	2.13515256221637	3.28731429600088	2.16645284052406	2.93752036380558	3.91730900985738
"24c46aacfc2bb2802f10e81344487176"	2.65392482999312	3.13957717364933	2.46283996143875	3.01087701088044	3.69696507718265	2.48621113191444	3.75854948960691	2.55868593697836	3.21678564195706	3.1743971528444
"24da8eb1255e742b48440a2d7bf76fcc"	3.47131095825781	4.18655904620991	3.67444325176728	4.40114397819716	4.75229747660055	3.12781454170464	4.88685810936939	3.27307192204415	4.08794076829889	3.45877737329237
"24e67178705229d9876a59bcee92fe6f"	0.987242951098081	2.78206306155311	0.680965499170646	2.97337832342018	4.15864436736928	1.62658132086529	4.16487270346797	2.30130847846837	2.97280216480474	1.78823318063325
"251f2e7a0a933abfcb43522aca063784"	2.39210581893246	3.23929002981852	2.88388968346029	3.42510920170847	3.73514672417499	2.55868593697836	4.04298621308696	1.92184635300409	3.34772979538969	1.97348362539156
"252c60bfb96db35b00b2c205d488abbe"	5.79728951462904	2.28587627493078	5.80692613490484	1.49069942047468	0.377741673881176	0.224504225177519	0	6.13392829284488	1.44844722634197	2.46568135580287
