"sample_016Bb"	"sample_016Bo"	"sample_016Cb"	"sample_016Co"	"sample_028Ab"	"sample_028Ao"	"sample_040Bb"	"sample_040Bo"	"sample_040Db"	"sample_040Do"	"sample_18_0_14"	"sample_18_0_17"
"2587ec0f7d8df23e68cd8bc8627ef0d2"	3.16492151944491	2.65372121594513	3.31227111790109	2.78220570545959	2.946380146513	1.49940672838898	2.58079999285291	3.67951322763859	2.49365989478275	3.78652100506845	2.39363165101239	2.63494172928157
"25bd1a9617ab9fea5dd2e5ff15be546d"	0.790597341697268	2.48865619478339	0.754195242124879	2.58313174376579	0.946338734825867	1.85345050261764	2.25632459900962	3.13673482931454	2.13977152500598	2.79038503222433	3.35788641403408	2.33203873421051
"25e065f65d3984fefeb34d483d55717e"	1.72364674601124	3.00272278290937	1.51437640170906	2.94874307167797	1.66362681051198	3.13940646613208	1.97348362539156	3.62939215405186	1.30979121513378	3.62227747217135	3.58592437640249	2.56551073831935
"26110a863f9a41e5db43af11414b1697"	3.90568125899539	0.522832650051581	3.76267865002975	0.282552187060332	3.06555418795654	0.265431095391893	3.21812354197437	0.406131552651325	3.72482799261516	0.428139425147037	0.481129012029154	2.37981461660405
"261f8ea43eb20d12809e4fffd32f02e1"	4.71516586571096	3.0154320529148	4.93988161014934	3.16551478997816	4.02419154424726	3.59289281061861	4.58745519805566	2.39057765513072	4.95263323036615	2.32091604967877	3.31003193391004	3.94321736262408
"2625e052492f3a4eb7500421a054fddc"	0.790597341697268	1.83024834414023	0.941958868486204	2.3211461655663	1.12587557797577	2.18774388840624	2.27920257676475	3.57378960102256	2.26803966279662	3.92651085783663	3.24009773355216	2.70096982589917
"26755e00cb861de23808bb0e9480a69d"	3.17532440050762	4.37898081336594	4.01667267249297	5.05742248858115	3.59884319769502	4.05213584275421	2.91915714451473	4.82417897711828	2.61518968010472	4.90442729271076	5.20651776304339	4.13678683004589
"268081c8c81e73c54479ecfbe04e66ab"	4.28413380519912	5.19972728524269	4.14408043779566	5.2414638374025	4.60303256289894	5.20276692988434	1.94159271017049	2.81522627415009	1.78330919517579	1.95047366598722	3.49488700868864	1.62706194625212
"269a13c0cf7ee25a6efc24f73cf29b6d"	2.44079182665882	3.16349452279404	2.28399302667317	3.65309166771897	3.11921189724318	2.96338618393353	2.97742572657135	2.81027580806455	2.60577381351722	3.1315909559376	3.34948996645069	3.12940178164013
"26a33cc326301e47f87575c8e020c84b"	3.49303146623573	4.79017881270722	3.91717222541081	5.6919458203798	4.2349851764231	4.83357704576126	4.03028592592138	5.39098451115547	2.95767208672945	4.48309294340868	4.3768909696931	3.56061701329425
"26c26fc81a18813fca4cac9c10cc3f7f"	2.81578619308074	3.86780859650489	2.76107544812687	4.29984137504093	2.62965880149096	3.62167998245231	3.60921855288862	4.18466342073281	3.46346680089688	4.33756647853579	4.03513736374498	4.06957479774305
"271149b415c1a4db35c6ad23f7d20ffa"	2.7558206772051	5.16245450418334	2.58359246856729	5.1009724348064	2.95992468276292	4.87356939343599	2.7523413710686	5.30653600086007	3.23074510543829	5.21719461750641	5.52724376492452	3.94999293667977
"271fc721c5aaf89a818dc71201777b9a"	1.78216374382827	2.12251623696337	1.9508726724851	3.10265620643795	1.96832462860033	2.04838937492437	1.84750948433255	2.87167585129199	1.87860972212678	2.1765228793304	2.11398788543242	1.55267706661234
"2738d31b1e162504d464f4a3b7e3b06f"	2.79879421424101	3.29489245722775	2.70319731152519	3.08530722012274	2.9575546441996	2.64576457140898	3.16770086364578	4.15972964820682	3.38024870229015	4.41627209708486	4.36102150091929	3.99196049457874
"273c06971b2f88d7fdf19c38c6549d19"	4.24681614744439	4.1556190590985	4.1899687078855	4.3244414959763	4.1385301574895	4.33835771389789	3.52671668958376	4.6655717187678	3.3920253545968	4.07388639092676	5.45395455730654	4.16813925237932
"2780aed577ad83bd7d230c9cb2b15eaa"	2.45635910188971	3.35089499966749	2.19026653733426	3.73779527705464	2.50626036111286	3.6641164409205	1.89253992060126	3.71510471256255	1.81401848869067	4.15560381865623	3.80291636004709	3.00315908550467
"2790f41fdafdac06e7cb93427f401c86"	3.82565692416909	4.10932195656282	3.9525003918793	4.46043000583946	3.9415108278459	3.69483385543292	4.56909938664332	4.40543549677983	4.64106711224581	4.5381539311353	3.45772578227062	3.87315742920628
"27c46b670ab7ede78c19bce1dee4c5c1"	0.542659118485254	1.93798626642545	1.05396144567602	0.705356838398787	0.495770664437372	2.0219101465263	0.702809525346309	0.250781428243403	0.817588003792682	0.71029958240594	0.0982354899491871	0.900779645202687
"27e67dc1c73d88964513a9ccef89d01f"	3.44897669566883	3.4194361670168	3.72138824861844	3.97781632043872	3.60535495295558	3.67803504887274	4.17546872722745	4.20086071387339	4.18017995067592	4.4140776859976	3.76572978113561	4.38990602297031
"280a6d4bb1a7664738ebe1f8b51a70c4"	2.85218229060382	4.01849626375815	2.33976015754191	3.85882469765429	2.82049266049367	4.11583210911297	2.63815135626183	3.69839153516267	2.66341502381042	3.0669059069121	4.3761218362286	2.58523380324738
"2824b1514e377dc167ca9634d1cac035"	1.40731340514391	3.71694041184529	1.78971354441713	3.98242711531625	1.68054704971678	3.39301351835277	2.71799365480453	4.43248947776607	2.45078576381979	3.95908598054147	4.11878297373885	2.78817863597765
"282dc54089200295adbbc6bb3b6bad8e"	3.51155159420948	4.32713780264313	3.37706295556924	4.66106305580508	3.14595584519437	3.98591252063932	6.82328503421581	7.27723818961296	5.55978315057976	6.25684809510201	7.05403947039051	6.88051120668499
"28458e39399e6bcd960446afccbaed35"	2.06280262955498	2.80426312482575	2.70696147532199	3.78363500286616	2.15305021063103	3.11821628672502	2.48673830461697	2.94193584894832	2.18782498368836	3.207369884682	3.2759175652354	3.55442763802967
"2863fcd82f5b28d358673b4fbf05353f"	1.22046406203317	2.80891383621297	1.62162220731886	3.61215637155808	1.00530833509543	2.68873236308192	2.35915412023283	4.4931488172631	2.34562291623916	4.23071763468062	3.95448343088208	2.94055706176068
"286f1f60a28d314cd6b8bb97249433ff"	5.77504425358084	2.04183629787362	4.65931120761134	2.25528776330118	6.62303447461124	1.89411264466663	6.22420648616253	2.5275669535819	6.65556788406242	2.44126819275817	3.2847122533595	6.29235901271156
"28c1b8a687d3ab0a5aa5b805f7281881"	1.67844761044615	4.22630700802633	1.58833970223272	3.84711976712269	1.43718113538933	3.74978481299062	2.18782498368836	4.76671574191148	1.77378217499739	4.93092664173114	5.18666878906912	3.85846609836987
"28d8437acab55ca2d27f15bd497ca6fe"	3.67530635495296	4.38433081550913	3.61108768201637	4.18586741247278	3.2865095384517	4.43777841522448	3.82076480525518	5.12237223706283	3.62316958054422	3.8152609721945	3.72281217197061	3.34655462443246
"28f7504280dac6c4607703777163bcf1"	3.75874918438117	3.39867323200843	2.97264648557923	3.1122217173255	3.20040912003011	3.90952627117955	2.82524046851361	4.07127550595061	2.40122608312206	3.54531215554623	3.92854181552104	3.61421247959365
"290df43982ca4217e6f3bdc276c2cc6c"	1.43181657229526	2.87657659625596	1.76303603963227	3.04486728301935	1.40731340514391	2.62232570481721	1.71841155153462	2.93503208029428	2.14306225988027	3.36023208122799	2.89736160890756	1.89925199644503
"291ce0200b22cefd44bea2f4a2497468"	0.678880718288168	2.73641659918391	0.957044782939958	3.08608682699058	0.969578478767448	2.64186427142982	0.845708909723925	2.46717966342571	1.11990844276306	3.22558733335619	2.67378043397231	1.63451524141764
"29222f1ca0fc822d5fbdf29a63923d1e"	3.45497110938123	0.351624407359581	3.10046730400719	0.116307552725453	3.53926104734124	0.160291708488159	3.40048275296119	0.58832104590397	3.33042976315114	0.347073340446514	0.0700113889599138	2.1980330320268
"2922d766c2d852d4c8a6a52b85f4053c"	0.612167575802034	1.59063687537891	1.1652623289792	2.37073502263866	1.71557922319208	1.0656657980178	1.9038075730357	1.88370034292641	1.71242761994592	2.03207473905058	1.77661198989784	1.64383933915143
"29437cb3846df3e725eddf7ce3d4c6cc"	1.31799865726938	2.06423259475949	1.28428599849163	2.98864849271772	1.10371955767156	1.77264562466658	3.30084283373219	4.1339273892914	3.02395037162798	4.41011469571143	4.64813101157759	3.97758412853006
"29b96836d46358ac0366deb4768b2936"	3.2484180540125	4.764080804304	3.10505765449955	4.74446041589575	2.97122795584186	4.87874054703219	3.81281485986367	5.21864523143301	3.77792514336122	5.03132046229646	5.34958422572784	4.42187885212695
"29e7bdf9e82866e8d78a6b38be1fe27c"	2.49052392663912	2.94578854178122	2.4159721694534	2.88667247955101	2.3233541159246	2.62884666344922	2.11600247074141	2.67255427563959	2.76819156891533	2.80321491578154	3.21544594956501	2.92684296813246
"2a1f0dd67eb268158b4cdc27782ee512"	3.18468856341585	5.06853464966737	2.74890041922418	3.8364911800764	2.5449928521729	5.05131540975218	1.95000176695857	3.21879182134	2.04943326343909	3.55538234661596	4.44364488032967	2.94983492116695
"2a2a5472df9e3266588d498adb7565b9"	2.00234057575469	1.54125200098159	2.18394794268557	2.2931274097701	1.87956992964324	1.48930098354351	3.82368784353087	4.23607557918958	3.63160515120617	3.95288275923551	3.81783319777249	3.19786462754539
"2a3615b84e4355667f81f413d98c61ed"	2.10071159667911	3.88600016948286	2.7329212042841	4.15084224857045	2.46501035810545	3.25833647077378	3.81518779690663	4.82115888185387	3.93963053540224	4.50675683033114	5.31240654184945	4.18963648035456
"2a44b68e8ed58117bb0a81cfb6df7f8b"	3.28398089798489	5.63006674300201	2.79329523012848	5.85482650240464	3.60467802551891	4.70699505360228	0.642800806123207	6.38732955469184	1.75085066538442	5.87420406239807	7.31967378571429	4.84314638763907
"2a78b30369165377004fe3fa9a6dd18b"	1.12221682984862	2.67876521803544	1.49436662167178	3.37891438278612	1.29359364869219	2.44177191349658	1.86318050145632	3.87454541215828	1.94762296705899	3.37780933442291	4.67667563164857	3.37780933442291
"2a934a8da021406433b940157b0bf436"	2.22249469251656	2.85218229060382	2.3100326906612	3.1216965954784	1.90166772820734	2.79467281364384	4.20115420854563	5.11842552216929	4.5762716098011	5.2593472744609	5.02739329694431	4.45567240633055
"2a94f47a93bc0ccbf3bcf121eff0b7a9"	1.59141714458687	0.491709511474149	1.62870133065202	0.523609474952003	1.47657754552655	0.815818565411999	1.34249672190134	0.144547436376313	1.76316915823255	0.170541767978852	0.124061351179834	1.41053800882775
"2adb38a412374fcf8504bb6108979ac8"	0.738179339885384	1.99471065330734	1.5266821945409	2.15305021063103	1.47652347231238	1.39901041827911	2.32255437306955	2.84485124259436	2.65744438964235	3.46871271768655	3.60970366222696	3.13450241991421
"2b0ca21d9ac54592a0aa468fa8996091"	3.36827822383173	3.60409076015973	3.45300132396762	3.58099607974916	2.97767133287928	3.74583485324501	3.34184008145434	5.06805541442881	2.33556522028864	4.23317273543717	3.89002889859385	2.84582175817699
"2b0f3151975d7e4668992f2e49949525"	3.57578790868705	4.45283850744111	3.93361405215635	4.18363883420068	2.99091373301148	4.27101029383655	3.73165154595781	4.6093125943553	3.97004848770004	5.1650567943912	4.67698653437668	3.99156220174573
"2b41eb478531ffd2ee679ec1eb379693"	3.15584929076858	3.36616954078844	3.2617939633429	3.48028286210909	2.76746153816667	3.07339811255804	3.4304230947906	4.01266356684323	3.44080302482375	4.16941042589265	4.44871601451282	3.6852012915915
"2b435b871cb0e8f35fb8c90c0df772a8"	1.37367962889975	3.35286636206972	2.17503429519281	3.45499899924184	1.78971354441713	3.05817726102845	2.626521946105	3.58823557539301	2.31598491305706	3.49844507720943	4.02074466610409	2.75871162923765
"2b490a842ba573debe16311187ccc461"	4.24083712192986	4.07152073569613	4.2349851764231	5.25924096218174	3.82205956629671	3.9465320978469	4.52792298391183	2.85835348920057	4.6391319025205	2.65392482999312	3.04085381177503	4.35181997261648
"2b6097f1ae9c378e7ec146d521367cd5"	2.18521485962307	3.78568113471411	2.89230693977882	4.10679198726032	2.3863877692718	3.65629556841777	4.3850408373972	5.36515698812208	3.10798895589966	4.48554282560997	4.06183170104169	3.00012759993927
"2b854d764dbf810a7ee1a15b5ee2e8de"	2.86316915485807	3.19673233749566	3.43705690747705	3.73161132765361	2.18394794268557	2.05273520603448	3.65130478548574	4.21063314841162	3.30022721430562	4.01864532467689	3.65649313320643	3.29156851026164
"2bb14c8c52e010caf12bd589b1deaf3a"	1.51437640170906	1.34182222334148	1.68681905050234	1.99010459902099	1.64206578666025	1.54606180876083	2.35748065951444	2.64607867643077	2.24600797653169	2.76437940030888	2.70541153665054	2.551977602314
"2bbe7111b4afa778cd9f51297641847b"	2.56976906051054	2.30774243229504	3.13877587754089	3.04085126015808	2.56564024086999	2.39985073726218	2.82544008658869	2.66617663775285	2.61640384176603	2.32431740683774	2.78387891783724	3.22366767656824
"2bbe80fc33c80a165c247c6dd1457f8e"	2.66793393747557	4.10122555032767	2.94231265753485	4.24327964441933	2.45675546423079	4.07989827576881	2.76592883733814	3.98891444778189	2.90164257674506	3.78840795213518	4.09003235478701	3.04898900247373
"2bca4d7fc0466ea47277fa63894a5bf8"	2.51903638098431	3.09860108749982	2.81308680430606	3.79154054961334	2.58567991005961	3.17532440050762	4.36549574938808	4.87794316823646	4.41517607024781	4.85427305947236	4.83442065208126	4.51576175654419
"2bef6aa8691741fb31ec4ec61c2b71b8"	2.25725712848857	2.38431483835738	2.93507936696255	2.87530741385142	2.07276970942214	2.60583480842993	3.68539589355634	4.51246919927702	3.68119752349446	4.42101534976385	4.13312447310813	3.5346525213795
"2c1daac5f3782ebc331af324f7cd5060"	3.57704782366091	4.4773174165628	3.61412551952524	4.6710710474685	4.25307990213028	4.52357093336009	4.16914895848292	5.33599458142818	3.78272720144863	4.26277001382394	4.11774528376991	3.87973325754684
"2c285004a064d4931585dd99d0dfffc8"	0.959364397479331	1.73761017051544	1.47652347231238	2.84107337293776	1.29667704616691	0.976472149607816	2.35405160603955	2.95906728482629	2.41523480273503	3.10508038954186	3.42956047874287	2.71164497447008
"2c62b16fda9510baf5d7396da12d436b"	3.36032229545478	3.57136566345786	3.45214980962801	3.7961023494656	3.36733489818882	2.94756230702224	3.50498966829139	4.01894550056064	3.9816423473082	4.22196644470309	3.94934961821303	3.62894896633072
"2c787660563dc4116dc4499652540fdc"	2.08669941446879	1.61050907792958	3.2625158949842	1.82295370591981	2.62871420969756	1.11786735627521	2.72034739159758	2.00976368748406	3.08822585397906	2.4194826574093	1.26634796614503	2.35168221815724
"2c856554b4949ebd50caf96f189a03c1"	0.915269010094177	1.97303186473362	1.23966672874147	2.78498963706668	0.873849093104654	1.76689096200246	2.15441130161984	3.55539143942172	2.23271569285417	3.39352603485875	3.81609312653359	2.6779896032736
"2c8ebe44af7cd8ff09db33d077f358a6"	2.8324942620493	3.19995026083956	2.92606660436084	3.78899719541659	2.52446224276021	3.39414802657357	3.05038616480504	4.55532741802561	2.71766384161818	4.9342969390509	5.08514827945915	4.68163851316804
"2c923db10276a741c7beee2cd366f1af"	2.62640628439966	3.60956529556736	2.82450921989423	3.83551931968909	2.71668250201924	3.24438570340576	2.8263805839114	3.03824837842253	2.66485280035136	3.29351665617463	3.36165589970666	2.7202877038852
"2c9eef015d553c5f6d6a9a6b8d2f4b75"	1.97303186473362	2.48491023311491	2.34409002226127	3.27635638459137	1.83205236379962	2.1332428196956	1.86576862697598	2.63852861844356	2.00095283425554	2.96802700246177	3.73683832047011	3.31185966447662
"2ca40c4a44f0bd1737903a0daafbc2e9"	2.4524899434595	3.05764824944902	3.22622205512141	3.71062573051551	2.7299882591606	2.53611824500493	2.57291407107783	3.05033735016303	2.82891336569644	3.32420904467858	3.43448682574832	3.38730827333109
"2cb7062a3343db757bb1d2a27ede2bab"	2.05128869312206	2.98580970731538	2.57287364641659	3.4039268865056	2.24659753461172	3.08890375888992	2.68970970437198	4.01503616820762	2.36423507130574	3.95448461504463	4.83362361491718	3.16879442741577
"2cd0d671a2e8efe89ccb566473d4eaaa"	1.22323616859889	2.43686184526904	1.89152938657264	2.05273520603448	1.5266821945409	3.79509041304235	1.19744816295179	1.8093505293713	1.32069896983885	2.05499021685387	2.19907945472979	1.92656829055414
"2cd9e2f212560ceb7b178d1bcf17103e"	3.21226614900834	2.93507936696255	3.18422243201007	2.82584449595447	3.52205013055374	2.49424895754876	4.62891014983075	4.94243496560697	4.13232091173239	4.15037826974288	2.63494172928157	3.3570817747059
"2ce9964f1443a7c02e51fb698fbeffe2"	2.67721820936545	2.75034049314588	2.91208731472401	2.84762296616418	2.95930767961336	2.59832424483289	2.93962228167511	3.10434945407139	2.99914231396933	2.89388213882514	2.38465861344351	2.62651721823872
"2d4afd1d75c4bf9a17618ef501bc2ec2"	1.62890244336646	3.07651853549176	1.46877785687601	3.57956290142802	1.2905007144643	2.85023083926144	1.71543622465645	3.10724234189346	2.08949087753284	3.4867602100116	3.18688967901035	2.01217931462067
"2d51006d9ea048822f9eef77dd30fcdc"	2.73584557239029	4.14282983864815	2.95696961547746	4.06439204765269	2.80358114441527	3.88692420935643	2.3515942807951	3.47182979725072	2.17272694573582	3.53025879881523	3.94612680331735	2.79814072154914
"2d712c90d87f4ad63a2f4fc0f3bbb64c"	0.850478172778303	3.38068788767958	1.04287748475495	3.68390468027015	1.03324622335068	3.13289872192424	0.848440064965981	4.15615123024461	1.44451609832002	4.22587854468377	4.87883269196622	2.60946666972341
"2d8caf6b106e7437fa1de91936378ea3"	1.67334623683201	3.67296980728162	1.78900744180604	4.15969666776534	1.4930507401617	3.43593116208043	1.58273877934323	3.26624633586603	1.2592495953346	2.93354859176212	3.71747194381373	2.39734831494288
"2d96bbe7600b51a75c34d518f59dac64"	4.02808588339413	2.59737851390538	5.42149136086053	2.45466228283478	3.44727268285578	1.8967479124558	5.18713549518605	4.75038506015742	5.38349777667374	3.55824101571628	3.37894836439274	3.97004848770004
"2da99702f5437687e20ffe2ff903486c"	3.5662876058798	3.49028874952574	3.43197489081685	3.29822604667489	3.35836559107635	4.22020371290652	3.93247640132066	5.44563288263245	4.01684237469267	5.47963800592457	4.74720259238625	3.97193772826709
"2dac94ae20a0589f9f2e2bd45cd1e8bd"	0.738179339885384	1.85345050261764	1.00983389688151	1.76881286481123	0.769958673477259	2.57287364641659	1.84487360487754	3.56346077851424	1.23494807862526	2.9765749380123	3.92854181552104	2.31763132853261
"2dbfc60987fc1b5b50dd87e1932c05a0"	0.364018613072493	2.56337704510296	1.17225982150258	3.19535005125637	0.869139164471469	2.16990488086974	1.30073647275824	2.70434333917088	1.35387446986378	2.8282067141277	3.00344743500882	1.6143657506704
"2dcc2fe4072907b37c2692d14c7dfa94"	0.909754848109246	1.76806632627488	1.40332092171026	2.26536366460822	0.961514866340784	1.55071895694483	1.72433718962186	2.67745594253945	1.79060523883815	2.48496906495469	3.20285134769036	2.01753181306527
"2dd6b2fc795ca734e76b464ca4d4c269"	2.43192754926253	3.7907782223322	2.64815821917295	4.18757833019893	2.20154036203644	3.6195704791001	1.83426005412687	3.7846259023757	1.55972232018817	3.71552138506036	3.57849243785284	2.58961195083961
"2ddd0dc2e67995d84e46ab6ff8d0c62a"	4.47885158708522	4.55507597241572	4.76458940835363	4.71287574288613	4.32578231468753	4.36246990489243	4.43239412563766	4.45360516047374	4.31745744639941	4.50971709597259	4.24113536735129	3.86443861402247
"2e1fa6cccbed2370019cc38ca6f0a9fd"	3.07212312617123	4.00202345391408	2.85564988701254	4.01478368291757	2.28600588965532	4.0968445433374	2.74852713956135	3.72213501486902	2.61621627279279	3.36903440605564	3.81507037078578	3.12067707219704
"2e361922b66ba79f00bd35ab77eb9470"	3.64014963595949	4.98274795668112	3.99117148226778	5.01973820172792	4.02079365354935	5.19439808017873	2.72664299936623	2.38133827602714	2.67506524363123	2.50434555379493	2.71514117027086	3.35876686485324
"2e40993b8f9a5c75a393e91cdcf7c790"	2.91562683120229	3.612513023506	3.11862388097146	3.80179081090942	3.06616264973973	3.62886948153021	4.02146933880992	3.78500149425563	4.11869732889193	3.49270200116643	3.98727983645502	3.45303697760457
"2e523d3b28183ba13e610a430d5c3272"	3.16824328055828	3.87950787154136	3.14281392658196	3.74207471112332	2.86701823027563	4.11012235235083	1.86841961787703	2.77987728696543	2.05964361933293	2.53606107820295	3.33407528232521	2.30934691785913
"2e52ba87f2bb1cade08b8206d4517ac8"	1.08867137443727	2.4388287665569	1.26540669859307	2.75965076161202	1.29359364869219	2.43686184526904	1.22331927507717	2.38835813314992	1.6253954541575	2.36715484400102	2.43359873892027	1.71081407052691
"2e83bfe12c6b39e298cd6a85c8741b1d"	1.32699913651328	3.29447497609015	1.54845806503253	3.32003475822811	1.19637249500785	2.88037450705338	1.51398012218708	2.73977272335714	1.35091383126808	2.42522396885076	3.05280458829242	2.19019759604743
"2e89014bc643fc241ea4f802207c404e"	2.62188830870612	2.60168621619923	2.28941111635651	3.04493683208184	2.1838197625569	2.53664324704874	2.92684296813246	3.65217138163355	2.10588871169468	2.44706631680482	2.43689743060164	3.99156220174573
"2e9b88559202d3d9bf942da247bdbcd8"	1.45835615198608	2.58822159970205	1.42371537886939	2.74673641246049	1.51189696631975	2.69334365470009	2.19457617425536	2.31722336336515	2.04001989389716	1.9974347476922	2.11693657996585	2.08940501168003
"2e9e443b034155d031ffb4dab95fd8c6"	4.96377857162325	3.52304736569096	4.83884947301023	3.69564134094089	3.8933686905688	3.65629556841777	3.08381640826658	3.6735957510822	2.94281661120738	3.24711336627944	3.12280535611747	3.15464872190162
"2ea046aee6a94cc7ddaaa645242d7e75"	3.72076469857442	3.30320568647355	3.68184731145478	3.79179452961886	3.33618486376142	3.45072216482186	3.52190650252303	3.95991181111509	4.03413620792099	4.28210270286552	4.32323026246518	4.09769726894787
"2f21b05625e16fdce07cc76a0ed4aae3"	3.57246451799108	3.8259937415096	3.88890151837998	4.71063043349678	3.74056750998024	3.99042947229559	3.70809175861228	4.99840966156833	3.34128034533943	5.2594662920575	4.59562614904055	4.70429006367564
"2f23a689f9f0358b1314983c9d89c78f"	0	0.980703745135942	0.299385074400038	1.20653112902081	0.432062896567824	0.648138831305295	0.565924415598019	1.69751345772177	0.816120580687673	2.02185246750493	2.5980549424799	1.2988276504065
"2f2a1ab1394f151bc7c99cd0e70b86bb"	0.291004048574066	1.02610646828098	1.11854464611106	1.0656657980178	0.574853952277435	0.402391054710501	0.758747637643894	1.16452486535882	1.1851568900683	1.23007905141042	0.501562856486806	0.236809742078024
"2f3250a4f6fc58e8e70e897126770916"	2.40077920118548	3.95950015559088	2.77731509780917	3.57104903921017	2.82784407293099	4.43391087629272	2.08949087753284	3.27149104512661	1.91124475893128	3.88386424267379	3.70242726665921	2.59958858570489
"2f398f0ea97dc313e03829bde4af9f1a"	1.51684970470027	0.24801175824309	0.897071622298392	1.05396144567602	1.74156416831621	0.315939299856838	2.4881264606292	0.943828074867243	1.79342474854712	0.869660233945842	1.35387446986378	2.98082166081824
"2f512672a87378bd1327344b0bc74d73"	0.906211708740491	2.59496802407621	1.51437640170906	2.32994886656263	1.65290440717926	1.97771704656914	1.43448623096802	1.80585043545862	1.32635961682049	2.38998487293151	2.59725083097192	2.15351253717534
"2f56987e30203c6c7ac140c8c14c7b26"	5.51024550761348	5.96700847029082	5.33176791136875	6.05585022609704	5.36370064796265	5.28894271650887	4.85881888773162	5.71566921328947	4.93405657986388	5.83407011199036	6.21429945079541	6.12122819443623
"2f607cec54c9d8861063eecf7f79d55c"	3.94466174299077	5.48660133416098	3.66516944534364	5.37930322127977	3.68425592232969	5.19877710745951	5.34384411633041	6.47052144655242	4.87028604595749	5.5148809170607	4.63119069701875	3.55871666707566
"2f729bc947ce5402f9923984bfed614e"	2.06423259475949	3.43270247634945	1.92984711219516	2.53165123111522	1.59977315879988	3.63513584436469	4.13044342027322	4.92693986780575	3.37837901158148	4.17198592744087	4.61627331745775	3.50348317520291
"2f85c9c5025aeb28b22a343105677a8f"	0.754195242124879	0.959364397479331	1.00159722303817	1.93148025133585	1.1367721829417	0.754195242124879	1.5701979990965	3.42565256769509	1.50933024305772	4.09073806662799	3.11022545913871	2.4585626744484
"2f91f4ea2b7d5f15292abd37f4addc40"	4.5581489638178	5.53285112249055	4.47961779061853	5.01528887603474	4.85984008614907	5.9231397417009	4.41072341499583	4.53868951342814	4.51630946364938	3.91930046039838	5.12783326974952	4.20591426094267
"2f9734158323bbb219bf6d17d5371f61"	2.42895524251658	3.48616051799387	3.19581102567043	4.42518753182764	2.36862935493474	3.09401933622429	1.49232937387674	2.81699503388442	1.70523725783607	3.32912692462072	3.50372687575599	2.44581144433722
"2faeea5c0c5ea27e5caa24f5aee33c6a"	1.02610646828098	2.76533736961588	1.61107736779244	1.91003852999179	1.53641894709715	2.59748624507331	2.37010539317399	1.96331990083643	2.42037719523489	1.72817897708199	1.40628361286073	2.54165721913302
"2fc8dea43a3f308b994a43c1f328af87"	1.72765623111886	3.11622208702425	2.72409643557544	4.0091405509626	2.37702555272479	3.4417529086831	1.89582116547625	3.54557424878321	2.04279171559106	3.59709394363679	3.40987130964176	2.63900761454171
"2fcd17aab051c03e117541de5109e05f"	3.77669823423258	0.980703745135942	3.83673399766481	0.864406947392165	3.5982270201505	0.488889169479432	4.90565174441486	2.51549243259505	4.5128355747853	1.8862359682838	1.83958091036856	6.51448303487398
"2ffb54f27b937fc0ae173e5e41bceb51"	2.24479542866189	0.247857347890146	2.52127592501951	0.0583797004049214	2.46764781453571	0.12837967775065	3.75571947556342	0.29786376243752	3.83306390127706	0.463612475413937	0.235376674068141	3.7258630665993
"30108bff781386c695035407097731f0"	0.156050302971612	1.59521545101245	0.0965194483443099	1.65074606076244	0.394833458543438	1.3299813839153	0.804599105854088	2.43835647496816	0.742984415407117	3.06451645660036	2.73947780620522	1.97580176692008
"3092c6d072bec367cf69c628b5eb788d"	0.44657506116438	1.49688985036148	0.394833458543438	2.17375440614869	0.24801175824309	0.989113592911916	0.99451024006759	3.87211517626472	1.14876660132883	3.6949857725457	4.70109563102339	2.77654339221416
"30b432df426974a05c0bf565d9d478c1"	2.68262230158798	2.85865976141702	2.94815286362574	3.56596936945017	2.87847735466939	2.87340061482902	2.37049604608497	3.28408661997898	2.2943311225077	3.59008069629125	3.15108080709652	3.2670448437859
"30bf03b465254e84280f0ced8048b37d"	0.955041334542816	2.80970228903405	1.03414452058304	2.94578854178122	1.25583168374012	2.59748624507331	1.71843580480921	3.28970327914523	1.5019195146669	3.44555232795224	3.23140500584494	1.95237492159548
"30cfe9dd74a450e2788555ebb87f7665"	2.78081082789845	3.84808042401655	2.75679528489046	3.21226614900834	2.54233872988163	3.60130411812932	2.09977099096525	2.89779965816933	2.57190969340957	2.69536339618347	3.1638661596371	2.67830551491865
"313184392efe5228637148a6d4e96e2b"	1.25903355293706	2.64736097303217	1.65074606076244	3.06292581388178	1.47652347231238	2.18774388840624	1.92107574069811	2.98926138242368	1.77378217499739	3.32935760443911	3.32995555459791	2.77550322095927
"313960e95e9555b73208bf7963a6c6e3"	1.53399363243401	2.57373251848033	2.40281831652617	2.52265689130195	2.12251623696337	3.11871421588913	6.13028104268914	3.16174658707322	5.83460750003709	3.62049086429775	3.46297271370657	2.25658303843225
"318b3be14a974c7ae1abbdb49808a24d"	5.28352969590949	5.30377717463311	5.94684627249297	6.26270006081024	5.35474899356464	5.61529255060893	5.88061482662712	7.12138927748626	5.32190400191735	7.28704614409415	7.45376104068392	7.3210886840275
"31a769f2df97eb5896d4eefd4d1a9bd3"	3.64253382089259	2.3484012200484	4.22564898532304	1.94122346942366	3.94544379689049	1.86920388117601	4.3069366420343	2.94105431026321	4.14351243282925	2.23000364741323	0.417196030983863	3.90695619077507
"31cf7d1c6f62222c6bc27b478d15a3e2"	2.92304420823988	4.6903840876531	3.30568623833268	4.55353592821597	3.36772304906024	4.19320367951562	3.79781681522631	4.5461577014797	3.65173817743325	3.94354105214469	5.2865443355858	4.61263326778441
