"sample_002Cb"	"sample_002Co"	"sample_008Ab"	"sample_008Ao"	"sample_012Ab"	"sample_012Ao"	"sample_016Bb"	"sample_016Bo"	"sample_016Cb"	"sample_016Co"	"sample_021Ab"	"sample_021Ao"	"sample_024Bb"	"sample_024Bo"	"sample_028Ab"	"sample_028Ao"	"sample_029Db"	"sample_029Do"	"sample_032Ab"	"sample_032Ao"	"sample_032Bb"	"sample_032Bo"	"sample_040Bb"	"sample_040Bo"	"sample_040Db"	"sample_040Do"	"sample_043Cb"	"sample_043Co"	"sample_056Ab"	"sample_056Ao"	"sample_106Bb"	"sample_106Bo"	"sample_16_1_1"	"sample_16_1_4"	"sample_16_2_1"	"sample_16_2_4"	"sample_18_0_14"	"sample_18_0_17"	"sample_40_2_1"	"sample_40_2_4"	"sample_7_1_1"	"sample_7_1_4"	"sample_7_2_1"	"sample_7_2_4"	"sample_8_0_12"	"sample_8_0_15"	"sample_8_0_4"	"sample_8_0_6"	"sample_8_0_9"
"4103bf7ce57543c04d92667f301e6fcd"	5.05054735063733	2.87857283208402	2.81936917324091	3.89453047205505	2.79713144081521	2.64149929792903	4.48916413680032	2.869435473735	4.48811030270796	2.13873258550112	5.12560287421021	2.44763686034119	2.92603682808017	3.59158372744729	3.65907189344715	2.45867233420993	5.35006087972637	3.10881073486829	4.66011268731796	2.32824087052992	4.97477706412427	2.88460426000654	4.70700703492991	3.04489067356699	4.28014381116749	3.23786019100043	3.46296230945926	2.20216762964444	4.17600826558266	2.67246724039381	3.73101720785016	2.5744558799023	2.24810372166782	5.07884220749638	2.14395259685444	4.90874812881153	2.48667148873722	4.74774320878823	1.78023137556353	3.0223941094897	2.51443427663209	3.52964078633914	3.11178837531387	2.20509487125659	2.97777580600575	1.62701243771341	3.82117441301601	1.59241938028141	2.25274423590505
"4106c5d56f2822c6323f110ff8828f5f"	2.97999707205487	3.56651098076381	2.00144013455063	3.68212808985672	1.65714081908657	2.82254754849567	3.57578790868705	4.45283850744111	3.93361405215635	4.18363883420068	3.07877938655551	4.13960724228726	1.72813430862751	3.94324275762539	2.99091373301148	4.27101029383655	3.73950650160831	4.23914682429586	3.57598818112821	4.31739132218551	3.69793671302972	3.6310392755723	3.73165154595781	4.6093125943553	3.97004848770004	5.1650567943912	3.39476654810606	4.02355649104228	3.36376124586971	4.51746913122541	4.30069523240672	4.33188156240588	4.26063141417597	3.36723189690832	3.8741612916168	2.84046545440825	4.67698653437668	3.99156220174573	3.35783918759393	1.86784281048349	3.82271025503632	2.9776548572252	3.8758071571431	3.77666422987029	4.01768753886788	4.88162577665237	4.28321286445825	4.81602484117568	2.81379400329637
"415c7a9992c418ba58fd8459dbe214b7"	2.48381038243981	4.19135426671282	1.26823128625619	2.77641016123191	1.39793756518498	2.97146826909803	1.48165408515143	2.53700925825921	1.80464426919004	2.56424410883217	1.80604691583612	2.27730420740504	1.25314575236713	3.13519699785119	1.54125200098159	2.4495782185347	2.05244797141556	3.02169140084908	2.51970880135738	4.35227850163539	2.19769391162609	3.47639328561293	3.28845785609979	4.08822085051408	3.10200037722919	3.56393395414065	3.40615009669611	3.61290520693646	3.25194662756749	3.77799080170439	2.32062928742199	3.26932343580966	4.19989629959589	2.51175871769338	3.92014239380193	1.3576813864424	4.01292479572702	3.02961665841566	3.44545554578387	1.86784281048349	2.91619867887785	2.01576094959972	1.56723741757669	3.45573659347727	3.77319008737622	4.35342744885318	4.3710824651266	4.98548671623618	4.12879249349415
"41660860c59a7303245fdf6b33439832"	3.43341822963502	0.191930505946097	1.743184846982	1.21750265656025	1.9475309426752	0.8584859943122	2.23220565352299	1.67212271649933	2.19529282381236	0.116759400809843	4.26749923119124	0	1.2215255642579	1.20767666696199	2.4269687851964	1.0656657980178	1.05991303952883	2.3796979744537	2.8605074896204	0.368350586771378	2.84263651685971	3.37392060822497	4.22123121907238	1.4002219208173	4.51228596117395	0.110556990564644	2.82521635759757	0.925935310947942	4.4842182026227	0.73224756602523	2.85451196828442	0.361708255546583	1.00514447732693	0.760834800576698	0	2.09817717837532	0.0328543368709473	2.63254330218862	0.750219281008963	1.47348774416387	0.37842958638172	2.24208905666014	2.40326763397008	0.0356711516762793	2.39882017668197	0.13681185760037	2.84226276811105	0.0995500040163863	2.12042305020995
"419f3d6d10ce91ff5a5b01288fe8391e"	1.92525581707277	2.85478924230651	1.5990517251566	2.67444008849728	1.47013522845747	2.19558257712186	1.59537397934435	2.29732263883047	1.84076972526484	2.52357310146923	0.800514464257392	3.19023894103791	1.49815275885536	2.75024776960662	1.50281166148063	2.2019221635175	1.59082717227356	3.07388567935738	1.80770161184984	2.78313846754059	1.90558773365645	2.40438497339	1.66583429972603	2.50969416232567	1.85996418855142	2.74230364576642	1.37362483522535	2.11971722694386	1.56928362543655	2.40511916924956	2.87906599904935	3.34066191752573	3.20628492845902	2.0020021185786	2.53804321756735	1.59708419668881	2.92300654179007	2.55137371001002	2.24138426192197	0.890480382813238	2.84159793672455	1.96076210136008	2.02319972941572	2.86063673830221	1.46932678146733	3.27917363004293	1.55056899771383	3.14333441898777	0.75114696458017
"41b35bd2ce9db57cd97722f831a70a01"	2.97570832576824	3.62701394396393	2.26539659349508	2.79365678627815	2.0068197722718	2.65688181119447	2.06020915992733	3.15866662501012	2.28004143347311	2.96621530789682	3.31018601537124	2.49450543370727	1.87307367589634	2.73497219668925	2.27521430050278	2.84878490830641	2.71976926385618	2.88034835770683	3.59282403919089	4.08750333093928	3.38821338656595	3.72104630873898	2.69761595318006	3.41252959555882	2.72206486859887	3.74713185266767	3.05959639546051	4.11164138922272	3.41833777554718	3.92161921418154	1.69201832049743	1.77947347115996	3.95364694390537	2.08721896893249	3.99209671569802	2.26045808064165	3.81305092905713	3.59238232015816	3.23025293936153	1.57673495250509	1.15653522500106	0.68944533718473	0.559907174049794	1.5788529238434	1.77124378776917	2.25433054535647	3.03096465927707	1.72746696227096	0.589194562238273
"41da66f3bbb5c254d53157acacba70a0"	2.12994927759711	3.84482420220929	1.65460055270628	3.99965349905884	2.07591282306905	3.80220947870576	1.28961618226885	2.19478173734368	1.42581045111585	2.76872119565813	2.64579316428779	4.02547096933546	1.367901240003	3.71571525623692	1.66028896569434	2.23898138507516	3.94203374436587	4.09735469389326	2.58277612755119	3.8229601802022	2.2505445721339	3.32478742864907	2.0853490578943	2.9472088238131	1.87349305425473	3.04404136964778	3.29080053830326	4.24917306941533	3.80462200940548	4.18439537516513	1.29499973318475	2.56557685285281	3.85772701799289	2.96394465835313	3.85678864998835	3.76027419879269	3.02719218017226	2.16509157579593	3.40473421967023	2.02970427289839	2.56278123956086	0.426978689188451	0.977718795550604	2.79713254327343	1.92049914654042	3.70601009584212	2.04675842270191	3.78351744672521	1.52683778726365
"422e708df0d7e2ab8ae96fad385e0471"	7.72835310666233	1.57733364123355	3.6252879510798	0.469206436572077	3.04439933490849	0.214700004691302	5.77504425358084	2.04183629787362	4.65931120761134	2.25528776330118	6.51050381634388	3.63666099505139	3.90780281292953	0.148126858706786	6.62303447461124	1.89411264466663	4.74441199311636	5.91816993639384	7.40567004191559	1.98123882000692	6.94262315728049	3.835408426667	6.22420648616253	2.5275669535819	6.65556788406242	2.44126819275817	7.14573284110241	1.13282432547163	7.24902527151562	1.35749794568765	5.3835797357482	0.887228486327927	0.129687593118123	0.890236292226937	0.802997395845551	0.856744239691616	3.2847122533595	6.29235901271156	2.61929220875856	6.23946733322787	0	5.82791414464836	6.35797561983452	0.309798198016489	7.09798283418051	3.07407643181656	3.15038796869669	2.92868393880086	9.87349192830175
"423e5fe2cb1ed8fd48c46429f825fa1b"	2.13991262229766	4.70758475159306	0.363993597142208	1.2455167781564	0.136587343446669	1.09274343391462	2.19278283851446	3.41952424735504	2.36122440420844	3.67872436529929	1.11716577009327	2.72788550760298	0.501953381566355	1.78330045913641	2.27708706364266	3.52071893485042	1.03276446632523	3.00574794880682	2.50192067030975	4.84666508454988	2.12593597744211	3.59050260688811	2.00214085756935	4.19836600859704	2.27027375417473	4.20904948488562	2.08599800104908	3.41833777554718	3.37257909033487	4.17961932800833	2.52667659486112	3.87530497395288	5.66002409679014	3.36569896947622	5.76677815622866	3.18761687499437	5.38900253038564	3.63882327459259	4.44705971318529	2.13425590482273	3.98800708801416	1.41366265916182	1.64407602611471	3.91855909855776	2.633273205202	4.68057171542144	2.53598815508316	4.79763215457859	2.14815290688094
"4303d0a97e7d6cfdf3a9d51a340fe9f1"	2.66581707251155	4.42648964065977	1.91212072009384	3.26846351999587	1.47054465210706	3.25653089556587	3.06239930904679	4.27211052191193	2.99034790381705	4.27556052195769	2.58240080661375	3.80973111006878	1.81936746759845	3.77419122943191	2.2816963340704	4.65951490454191	2.85219441135769	4.07816165582458	3.25055556080493	4.5888571388188	2.84160497678668	4.0316804610391	2.91276052524738	3.85885557013441	2.64511149994098	3.5955324216517	1.18633008275309	3.49801025004607	1.84787889906656	3.64312665123891	2.35964194612132	4.01784942253703	4.73813938811315	3.36723189690832	5.13638253701889	3.07520728165508	3.82836931953604	3.02381963734288	2.32096258762384	0.779406066165602	3.87505378775562	1.76092046454361	1.92553541528028	3.74769797532391	1.87291998502207	3.85747633208662	1.99173193988857	3.64641265500988	1.08865759233425
"436dbdc2a2acb045da973c15d405432b"	4.81523441903759	5.7578332085719	3.19581618325468	4.60319754160389	3.60487659245476	4.46991674005194	3.27166817910388	5.02362175052602	3.78414692846094	5.64605822311323	3.8747044500252	5.02528913354857	3.22055980617544	4.95596574516679	3.93207026946498	4.37289214193428	4.45953636784359	5.54038433523722	4.39586888559397	5.97535472706985	4.75359869643887	5.14635591946942	4.95769362434034	5.99229020615772	4.86566347049442	6.05038937214689	4.3782967497936	5.48149787517056	4.25665566929296	5.31542087410345	3.71167490237191	4.20029400442864	5.95806071465299	4.54671677164389	5.84894476538736	4.90171666325507	5.52411738632346	4.92706091295465	4.85771157124934	3.14886576479173	4.25965170520415	2.95206221673522	2.8369320094767	4.23120527110092	5.04581039890321	5.3265420753991	5.12549818286342	5.31909485184904	4.1275247604516
"4383fa208e03060187cd4ce641b8907d"	3.1941399193407	4.42970808921378	2.28831523951635	3.35820816769432	2.39287750021805	3.35404930054296	3.94847346377114	4.92264068516453	3.95638931240044	4.53106216653948	2.66426827474706	3.6185809091777	2.06314092704772	3.45850975379927	3.37843441693502	5.06488961913224	2.79811147797085	3.22295310146754	2.84356895095683	4.35704109199618	2.58531954613789	3.79456132063304	3.73803145757354	5.28078252587884	3.70530629179947	5.64673087864044	2.6628730421617	3.50230333951074	2.80586433430613	3.62092716603223	3.05700468550908	4.43345468560636	4.30617699670039	2.93683307483863	4.99145265136992	2.83700086820485	5.46497352589558	4.31790269425251	2.89149018777579	1.45833777496759	4.28063524549053	1.88409629359507	2.45551216737855	4.46151532352271	3.87454524604807	5.39225809999769	4.07811978278809	5.40436086492006	3.32441251700604
"4393cafb74576dce2a1f00be19682fb7"	1.90786729769203	3.00816260140668	1.59996661855883	2.68671396483385	1.35659072184318	2.49139768914567	2.10757675828849	2.75105975317277	2.53789947831556	2.97953586702029	1.81557340684565	2.9985509030897	1.26831227651231	3.09965094238255	2.98580970731538	3.17626477260476	2.33354556494149	3.03243642032353	2.45830452482535	3.25770786364674	2.32747711571686	2.99783341245631	2.24780150408262	2.88202031480711	2.07071608536148	2.86978348873088	0.842586924188816	2.7122142527264	2.14096364299398	2.6529061335744	1.63231424243507	2.51499888578024	4.46600068908245	2.96011628755806	4.23287563144158	2.64009065269588	3.5849983990699	3.2759175652354	1.87222562569603	1.18197900416292	2.68968729690717	1.68306191034832	0.524719653155948	1.58631359442664	1.66693822337613	2.65673669598411	1.74685554384096	2.27879964880197	0.895153710670298
"43e8119ccfa7bde29ef9fa523e446a86"	4.25711353646103	4.68927952531056	3.33130156247118	3.63922997802373	3.47035824794016	3.44686117182199	2.70395870587449	4.585548276354	3.50258665820051	3.55065919229438	3.44999021413709	4.1672803853744	3.43246538362683	3.46895086706856	3.51559249141362	4.80633442752637	4.1377324870536	4.04083814555831	2.73223066922018	3.53864424771509	3.12059124628724	3.38198457078924	3.97413734059984	5.15392838592273	3.95512463959436	5.08131740468179	2.97505964446266	3.68940815024718	2.67736251492001	3.156054554783	3.45473372519968	4.15500557553322	4.62938182439234	4.97501816130766	4.36057475460771	3.61113929354307	5.64040487938335	4.47342348556689	2.95613209655199	1.50162023234326	4.07560523941728	3.22724074119983	3.11129328679048	3.19354796555135	4.33671150062688	3.28723371829223	4.40777062082935	3.0527724469769	3.17394827849204
"44431aa18a6a109f562addf22c01277e"	2.36236847020308	3.40223823709124	1.07926975551239	2.93042358925022	0.834598998638353	2.57217282070379	1.22323616859889	2.43686184526904	1.89152938657264	2.05273520603448	1.79326500201128	4.24315156141402	0.863065045303096	2.94592603085156	1.5266821945409	3.79509041304235	2.58473539336819	3.6210657086132	2.14419514883286	3.49228860803344	1.64664138367583	2.37719498419559	1.19744816295179	1.8093505293713	1.32069896983885	2.05499021685387	0.422717427307924	2.30831892312662	0.654528486157006	2.73922207058302	1.66031351960249	3.52309888772747	2.41761865979997	1.3286609821644	2.65776948953628	1.49424214570872	2.19907945472979	1.92656829055414	1.96208856978278	0.35527296162064	3.28959781390273	0.776653881674644	1.16412221284094	3.1607351405232	1.95198082799712	4.00227868729808	2.35180792545381	3.96088798584639	0.869101844975697
"445071ef08c91900228bb7cfcfaa6c35"	2.4238889024969	4.14083315522452	1.85063724682239	3.53710763778665	1.57068141485922	3.54553149095036	2.58399012164346	3.58902063273738	2.67720904900088	3.56632267585142	2.41831606926852	3.54652570949878	1.53990473934578	3.22569002226699	2.15800245860964	3.72547880526044	2.50002228383408	3.3818010968774	2.36385039794767	4.18447117974366	2.37608216268411	3.74915251817286	3.33174726279641	4.22880260870362	3.228762787377	3.81083599080868	1.75856035062104	3.28001930290653	2.12139478819432	3.02390337108779	1.6860409596404	2.88445775373397	5.40867374869839	3.77141952440298	5.30859438594307	4.09593694345842	5.18236484198349	4.04647522396233	3.08412602995967	1.18804965523964	2.48864818068835	1.15286503530546	0.796325296181205	2.9765406702191	4.13831352065736	4.576281645047	4.79624546382204	4.21677473512961	3.2049446250658
"4454525410f108967347855970e4f639"	1.19141508518839	3.80474300429176	0.969457969333098	2.98298866763787	0.743989998498214	2.33345371665651	0.817340073745964	2.52902828319924	1.14892808726857	2.62575041007351	1.7777078730051	4.09323594793631	0.345329325123889	2.92114880375379	0.793066391191126	2.56451283420075	2.58240080661375	4.53826192590248	1.58771997610404	3.34162138900859	1.14959940285395	3.56603475482454	1.57712131095756	3.89785105607001	0.8972709980369	3.35649983131222	1.27755536704772	3.82095234614337	2.37132511918499	3.9586673642412	1.96871177625298	3.46727612230246	3.93530064668687	1.68041255225368	3.94250728219862	1.0527623976559	4.33160795769699	3.01087701088044	3.71491075562617	1.52239482585082	3.33415528474803	1.66719253739376	1.23346509950157	3.3110213661184	1.5735719498074	4.11166987514135	1.70769501850996	4.23677089398633	1.20265033024245
"447f9415da193713353572eafb95f422"	3.5521078314408	3.39904051936229	2.06220855698747	1.89465317226086	2.0114650536594	1.77046249860257	3.21769156390792	2.60250374223209	2.87403661857565	2.84304275903791	2.86775203215516	2.54127822813616	2.13986007572501	1.9947506081711	3.01218139196272	2.66475522071595	3.02364977163604	2.87552752757527	2.84472328047462	2.73790000333697	2.99536807174572	2.61731619718838	3.36770220790296	2.33168401590395	3.55804163850079	2.2835663544593	2.42511824587136	2.48680523792001	3.11656739152727	2.5165890664337	2.76536124471278	2.3566181576699	2.97756102243	2.2591782177285	2.53165515241781	1.57382779050378	2.3777072105059	3.66527700567558	1.76271334414344	1.43673172836858	1.76731018086166	1.70218054538432	1.68337286284375	1.7564048676084	2.95245131366875	2.58816469893741	3.2051259653446	2.34271284524676	1.66824307664913
"448ac881fa610658519d49064b2f43e7"	2.52457653914869	2.69979364987297	2.80117077509685	4.58283287883086	2.14986055695502	3.87061693875974	3.27318764998136	2.88455469099831	3.46011742681782	2.76029706445105	1.93750836270645	2.18864187396157	2.11076259927469	5.42470448261251	3.12494465238386	2.54790726098009	2.41893002741359	2.43133740875585	2.17102955311245	2.26089673347069	2.7947486805276	3.21867001018748	2.55293208438861	3.32605499384754	2.73587807780774	3.67373971725638	1.78066897989596	1.95432944742566	2.3844544331378	2.30566930397226	2.74815890512138	3.46184255957212	2.86494188456608	1.61073383595996	3.15913345371507	2.21259639001783	2.44215586514161	2.64733643340975	1.61326138385884	0.763819306561851	2.61385361768314	2.07619007157747	1.76212914959678	2.99638186066953	3.59772330961888	5.02835714422034	3.96360169203551	5.02979248653089	2.75208267726939
"44969f4dcc2ca80f5afa2ee170335f56"	2.48801888508895	3.97001517715093	2.67652459662185	3.63954261843973	2.52378333938788	3.54948396148578	3.18235573055888	4.58032329274707	3.63096894575709	4.56062411987991	2.63697945804886	4.51111859382995	2.31198821050616	3.54824892493155	3.10971333530292	4.81995521397104	3.13950096080413	4.50635155877354	3.10758969851665	4.17981817273247	3.20171131388111	4.1629164073121	2.17744128440666	3.33328462141887	2.0642098087448	3.66079958261625	1.69310383295278	3.39142178920801	2.22583784100339	3.8854844731759	2.23434318946006	2.96462827060449	3.82434863052214	2.32764349233482	3.80575127473997	2.56553887596904	3.56090163339677	3.17596760545821	3.97881943182803	2.5052997073211	3.53658091218652	1.54844084626888	1.28834658090385	3.00381030819953	2.23262861452984	3.7341074718425	2.85719683871086	3.73748579186452	1.83351286985494
"4532bb5f41c713961fd7aa15c6a3a80e"	4.44139184988145	4.42493938901361	3.50450269667944	3.5445902849147	3.78072647994948	3.67841924518603	6.72505218233661	5.82657235554196	6.29928903320113	6.15984037892348	7.31214898667914	7.23582635302626	4.28808446267893	3.63604098005259	6.30093832435318	5.72692387502641	8.25789403270903	7.52013777130329	4.38901940003568	4.25200544004637	4.62699316528915	4.30800187270884	4.5887679511966	4.94931489973963	4.68680776394176	4.66447210986769	7.73638293908701	7.7434544205409	7.87625474637971	7.50064102809623	8.05505940145513	7.23694902854353	5.81540417924267	4.91878318158772	5.28617947861609	5.00877547071794	4.02888049914251	4.5808058310801	6.18476548430987	7.62732094196196	6.55427301965185	6.9360089252167	7.460360801053	6.37113049078979	7.91350841149852	7.28969560179078	7.78124867997648	7.37634035255336	7.30488470697342
"457c7bbc70753596f7397e59004dca19"	5.33216558713497	5.7026722719425	5.63338397287656	6.08906676863123	5.09685745418058	5.48168217063691	5.83405716665002	5.56008302881205	5.47534906082406	5.41253144549267	5.99983432261067	5.68483394651347	5.18824549207055	5.8227378746767	5.5010030514638	6.10286699224429	6.45705062080731	5.89468962509235	5.42542003035606	6.05229883400198	6.12789692654832	6.853973234434	6.69418265487346	6.1718137434105	6.6519725684946	6.02426977303815	4.66538419174858	5.78865180159383	4.38929692941659	5.57128593686085	4.94811847904413	5.4773597819965	5.22495555440922	4.74318204133217	5.79144868330788	4.51400825827652	5.99537240148897	6.18686417029986	4.22201274142182	3.55730967911605	4.78247086759045	3.86546165560567	4.10617373750221	4.72003626033528	5.09434227089744	5.45115569991096	5.66740724527137	5.26144016442641	4.90264798328274
"463e15d9f64962a1b3f9dab925bf65f3"	5.50965525265099	4.8466300464327	5.45137794528809	5.30786566114992	4.78371420017698	4.63352812184707	4.82119815896106	4.29217099494395	5.09249830708876	4.81523127448678	4.85074068451005	4.40102597933139	5.64408069980215	5.49187528746083	4.38222277742059	4.1060003462357	5.93935346476734	4.72229955242404	4.82995282911081	4.87161011659928	5.39390637867107	4.9186445996767	5.64614135609778	5.27592706410653	5.3422471668333	4.95003425533507	5.82258108943163	5.37184927777427	5.25823080900689	5.4454177008433	4.86008773352234	4.58382454466584	4.87052715246772	6.0122879816345	4.91581519551584	6.29000065457305	5.41296527058895	5.88818907845033	4.82673511165778	5.89134027011382	3.00662319130303	3.18308504377715	3.31728673287564	3.49656130893331	4.78678429384485	4.12930314758289	4.78852047211847	3.77654644530676	4.24173017038587
"465dface53452ab6d58ec50c85b5e324"	4.28913276698472	4.44762135564848	1.92305306259125	2.36196773768543	2.01909621744198	1.98783485533556	2.00234057575469	2.20774911074029	3.04433118133985	3.96698791418273	4.77357366749799	4.64552679223202	2.1899440884136	2.64407012794109	3.01605025822682	2.99599183986374	3.84009081838252	4.278704595466	4.46812250417272	4.38051963722342	3.94489586351329	4.42749651900021	3.97727127463496	3.88660878253968	4.52285865648368	4.20864896184123	2.42603355018034	4.13464569300122	3.62530957409734	4.33821876471846	2.62254859292877	3.27230587476685	4.81975092484013	2.88857436577652	4.93611873797065	3.15343167777521	4.41295222088712	4.23462521062573	3.28369212965737	1.0078985295891	3.0467048165063	1.87671087871856	1.24398743301409	2.86904398482287	2.3914578698369	3.03172393276566	2.0914857185107	3.15509528838766	1.34760966428419
"4660974b4cd74556c79fb05cac8bd775"	2.99562787739095	0	0.822981748340178	0	0.863065045303096	0	2.51994273818899	0.106690630662525	2.73584557239029	0	3.44550557369526	1.87686708762751	1.3334340501292	0	2.3601620636713	0.0862437491053853	2.61303458058007	2.75020852049244	2.1685478225425	0.0404465576026487	2.51236149619876	0.248801773705311	3.80787508760964	0.110556990564644	3.71307926236937	0.642800806123207	2.42809050089813	0	2.26350262628428	0	2.27248612989189	0	0	3.11541261928986	0	1.53201028246233	0	2.84872766628742	0	0.632110786476946	0	1.79969208930355	1.72058475496659	0	2.44745189640946	2.75048471880785	2.75749843441093	2.68397005424974	2.01895347303959
"466fd45d19ea2875464b94072d09fc35"	4.19535851070119	3.21923673010941	3.36386318830245	3.18526876600502	3.57565738548339	2.67090490977447	3.36038901985487	3.04343375406499	3.7079399756568	3.52645634414217	3.95161037562583	2.92559943726971	3.0491308741539	3.31275661042937	3.43339857236126	2.92219315209085	3.48959785470217	4.09269172416349	3.72911897517817	3.64555532038208	4.28041678911442	3.97663572018842	3.82031956302946	3.43720045746703	3.74630962775817	3.23844875214392	2.91112534990539	3.65650853652238	4.62372148913184	3.79010919719363	3.86498733850829	4.02143158066021	3.47225654440831	4.26380416575899	3.05504033812504	3.35551198372028	3.16903158721826	3.93260172213931	2.78456375358193	1.28894260106206	3.44265785002325	2.87658456468676	2.14677122002132	3.67338342065354	2.83986701084319	2.68894566959118	3.5497002631478	2.87446457109583	2.72434316020575
"46956bae46a7fd621b9607a02e16bb73"	1.58929150380425	2.69438431766179	1.52507617401449	1.79046957723585	1.33750288576345	1.79974387829893	0.599883754724939	2.10757675828849	0.984917509690329	2.41898325904992	1.44975261147503	4.06019401403212	0.553128197963588	1.40054784184669	0.699780133807483	1.94927092389112	1.96970200765653	3.77771371031592	1.53590780204126	3.1925104593247	1.7282107864838	1.46318702480984	1.81729746005438	2.38274786566658	1.40824302458104	2.07969486360058	1.65308018223666	3.08071471447751	2.12750286888355	3.66593577437352	0.671052378236645	2.32473887572547	3.9584641270419	1.2701643958894	3.85960111652258	1.36148309149005	2.31867841440406	1.88444815333712	4.32253653544949	1.13282432547163	1.5788529238434	0.166848294259004	0.353241556604199	1.59125663004762	0.435948966326183	1.71126583895194	0.496986376514932	1.63293516043334	0.616043118808055
"46fe26e45c51e5fef71f3aa937b40368"	4.79891086037658	5.18051169446262	4.57699455472438	4.5812279955106	3.87106058438188	4.23932604745838	3.48902098670976	4.46111759551974	4.07583602350976	4.47010863188885	4.37580752849822	5.18547000244085	3.76530447198563	4.09602331898778	3.78993153553057	4.4313687159739	4.68375963752329	5.23999384016157	5.01214846978408	5.20833279212375	4.52124791483344	5.9366488143476	4.8457350575208	6.21825476540804	4.66987503733122	6.25557754090104	4.55244154394056	3.97191738038274	4.90474235764365	4.74360098091625	4.44801258384261	5.8734015555481	6.36389966795611	5.25695564649026	6.05246765535971	4.72804682073685	5.48287635324834	5.31469172296961	4.52393887619822	4.21514616488443	5.12796664825178	4.36595045079893	4.00156133136774	5.64690753981991	5.21107985551582	4.96974588841811	5.26021088320734	5.17062904333712	5.01772646669262
"471eb482f38c6b4f88557b3aec970eca"	1.63381306321861	1.58222101272328	1.89759449074539	2.32088558628768	2.87673892547652	2.36522880766794	2.37077934615503	2.52095121459311	2.6646042141962	2.69813991524029	2.87163509559071	0.130273591749212	2.39673203757056	2.58953441472189	2.13202654184642	2.41745765132764	2.49832620344747	2.17030092226484	2.18676118677378	1.70692057116842	1.99909434528719	1.4533726923929	1.64516270474801	3.24727497074342	1.59438685701463	3.24950244375774	0.782004517769665	2.04092713277588	1.22222160089113	2.28037859974182	0.954572429707719	1.68612667437228	3.72631676379071	1.64897580863217	2.67892201997865	1.28592205508242	3.77221234156678	3.42928601013558	2.20374069179692	0.215995742739086	1.74870554627662	0.62692724485607	0.812669206496721	1.7488887561566	0.606503735874923	5.09675143492599	0.842353083676023	5.17128867119943	0.211912720971393
"4723e8214111730837f83baa8ed14dbf"	4.12333210100012	2.80046935743763	2.80304727873695	1.96765156799598	1.84944464027119	1.98858661039733	2.41395972752962	1.02206308271623	3.87015942698097	0.91075061372076	4.32722244746646	1.21812419932883	1.64867171819917	2.73798172063024	2.8324942620493	0.453752923899553	4.97402621831398	2.25970890673254	4.18931310791856	2.02221475785565	4.3092691636444	4.95660333368579	4.18287650056869	2.0860833394884	3.8325457214164	2.42193905227769	4.07921119494501	4.12114577941071	4.08353258959559	4.41369974145962	3.35927350735077	2.29015220357405	2.92815821650222	3.72126769631422	1.25761404014045	4.24377308160736	2.00968248273392	4.0942736458946	5.47853373816048	3.35436838813978	1.40247795226196	2.54356272124715	2.37232006921645	1.72812144268786	3.90769202704136	2.64154726189581	4.60776491772946	2.23279707888337	2.10376756153906
"47a5853f59b4067b1fa540c517ae43f8"	2.68292966812303	3.97948822883701	1.18400852709602	3.072253262069	1.15871662172377	2.94714451677964	1.27489090137627	2.85930520679458	1.12587557797577	2.53165123111522	1.66049693231033	3.03040829101913	1.03774519618933	3.33419406004921	0.967954857495304	2.48772101906622	1.91665753746151	3.13385599146106	2.72609868308988	4.2402880853768	2.88925281150228	3.69049077740012	2.26528812824965	3.82696608088779	2.42070584939414	3.62406089376905	2.26939949186115	3.37209124461893	2.15094163412654	3.274256490561	0.872161190111893	2.12921455602709	3.38662670524466	1.68736885696978	3.52926196889754	1.38482707230299	3.79180826557417	2.24249532811613	2.60257864224228	1.60854531418679	1.49831303695334	0.370103870920096	0	1.7876100389037	1.23827323658161	2.72744775345263	1.45299559307268	2.51860729108863	0.444737667817206
"48348dd80321685e8ac469b2b4c2139a"	4.44683198739624	4.54168721422888	2.66153878860491	3.9061981739877	2.98298866763787	3.35507630231462	3.57336083286286	3.77041267538453	4.10197553147312	4.2344236945752	4.34141086888702	4.555469307244	2.89867854965966	4.17679529136029	3.56273379105723	3.70152751183653	4.35777953532775	4.42032769430624	4.91384440591749	4.41146807565993	4.17335125649596	3.52718253961042	2.29936992989205	3.27465484333519	2.2100530505899	3.52535413602406	2.97472480372646	4.60736958553472	3.22007950016035	4.83931810256499	5.65493354125989	5.96373894527731	5.62069312010812	5.70779592995898	5.51250736214364	6.69851355542017	3.34184008145434	3.39476003969815	3.44409427808387	3.39524345885509	5.19266911505378	4.95547925064456	5.31782742654077	5.48281004391976	5.24605657270484	5.88916219494214	5.23605861276496	6.33675936434244	4.25569656445835
