"sample_002Cb"	"sample_002Co"	"sample_008Ab"	"sample_008Ao"	"sample_012Ab"	"sample_012Ao"	"sample_024Bb"	"sample_024Bo"	"sample_032Ab"	"sample_032Ao"	"sample_032Bb"	"sample_032Bo"
"177b2f6fc196e1b6ac08207cfdb8a3ba"	2.31533667813439	3.86491646520821	0.705315347225782	1.98877394339718	0.822981748340178	1.96854000845469	1.21834749167933	2.20857601638774	2.45600667336257	4.19439736512856	3.24524961839693	3.2176057049858
"17931a1b4123b5bbe6e2ff27a7cff2fb"	5.38011240414814	3.33863603351811	3.61028852543245	3.96467674399172	4.24773080708625	3.32058458096091	4.41882512574904	4.15762205422154	4.63880202196043	3.67171228793726	3.59791229970704	3.93275598412694
"179328c23f6555a75b82d96c2888abae"	2.72806349020137	3.64518468687822	3.16428108670757	3.65737820905124	3.27182229201234	3.22055980617544	3.41937794248554	3.60668382640365	2.5269888481446	3.81777730414432	2.57195717224069	3.62579735406759
"17a20dab2244a2aa02859a6a9602c57e"	5.47421958004181	0.374990092938378	4.7597229421147	0.943902007848974	5.18004271006594	1.58618156791676	4.33788912385716	1.22618575974013	4.98800237770792	0.198082530869998	6.74892157305182	3.26546337458625
"17b0a1d03e61b6e224acdadf83a08f68"	1.66664206025684	3.78138218490444	2.76390645268195	4.18066758429428	2.91033913196943	4.05535959461199	2.77392189566903	4.1284763068458	1.57557262215765	3.87697609212357	1.3203036043454	2.69989818125133
"17c0e416a8e8ce4795f1c5d30abb9543"	0.310127196423685	0.0990412654349989	0.601530670749934	0.762780513574287	0.571933893311887	0.148126858706786	0.345329325123889	0	0.320127148552941	0.0404465576026487	0.49444862048751	0.0850236847717757
"17c2eff5bf564edb18b764d5473e4d2e"	4.37501970588464	6.83872500608148	2.54226319214735	4.95061143761752	2.49070315090181	4.46548969779545	2.53279601153133	4.79720079040334	4.57349570427423	7.01911776920096	4.35162729653099	6.11985211102488
"17c780e93e13aac62022a6e0f16cd6d5"	2.40789960759384	2.58150198827051	1.2064736745415	0.879763667589162	0.938711497480651	1.2416803539938	0.787297597189783	0.768966366323585	2.52106410222728	1.14959940285395	2.68554286738307	2.53317985496033
"17ceb2c5e1a4e26d09fcbe8ef117cd03"	3.05500068201105	4.13121291137645	2.69299534203526	3.88097615588157	3.45206349108355	4.24446870232366	2.49258530859243	4.17773611867145	3.00951406685275	4.32209896055797	3.25446603262797	3.97540714802712
"17d8829ef01750e39e3ee36d46122ab5"	5.17305235307207	1.1549229914507	4.4474271279567	5.07364301916316	4.407864627651	4.24181663255995	4.74328703681143	4.94447045566578	4.24252847625468	0.386505165653359	4.70895277337164	4.68091791728737
"17e1ef1c864c97b33c373991cc37fba7"	2.72275777914782	1.21168498883276	2.81619912553236	2.27501654887421	2.36143967863206	1.59161400617758	3.22002836044384	1.89730946693302	1.57733364123355	0.264913320554078	2.31582130654555	2.06157755151178
"1819e89b69f73b58fb03671e0ce9ee9e"	2.2231150124857	4.92614799684098	4.00765894669999	5.25343647582461	3.22373620195856	4.63250720023765	3.22517587969072	4.92760768968449	3.31376845184609	4.96228776685239	2.96026189084427	4.73155937646561
"183ba2df6ee01cffded96e71e8b71b73"	2.44948912201479	2.84062154135723	0.101147654004846	1.56970490808209	0.136587343446669	1.36450749151636	0.354705004882273	2.75124441967275	2.18260906699113	2.83667809955862	2.53317985496033	2.22173159004817
"1840e41961cc8d86ec11e224644d9d41"	2.64330010202805	0.655863190746688	2.9495080994245	2.76299182382024	2.39385570263902	2.19936168896888	3.13870411042197	2.78291587920754	3.01861373480438	0.170047369543551	3.24400393286058	0.698661946247969
"18416488514f54b3c3e7c8bc9ab33ab4"	2.84062154135723	3.53458324286416	3.88946436180551	4.02183291782308	4.69764494068033	4.06248170685422	4.02159446261383	4.10088181441713	2.89051946920853	3.52569580373818	2.89983621715749	3.47064567387379
"187a9f6ecd00b5c8e8e0750956aec12e"	3.84806296227325	1.57034899859491	2.73324382637615	2.13897321350279	2.88910317580828	1.99964047147628	2.07924527242028	1.92291857102783	2.6797814450598	1.92631192372477	2.88111510250564	2.76502474989187
"18820df6f47bf44d47d2d3acc7d12f03"	2.47976460697398	1.36494288723124	2.68722451065535	3.99574548826309	3.13345953868093	3.78332209862741	3.37485015511946	4.24277290063899	2.18562480526053	1.62717401442804	1.93022859326215	1.42445768731011
"18bd2a62eb401222edc22f745a910e39"	2.67746754957248	4.50530190480511	3.11237109929625	3.20880225642159	2.80095810380869	3.35228581012315	2.48517619679028	3.28086685390142	2.91181965408858	4.50044874385705	2.89425659103968	3.21058603934618
"18c60535f5625ecc668ec6757a92934c"	2.9163906991957	3.93900838274551	3.49282746487671	4.14399974897699	2.98231465861265	3.58440923646764	3.18596474802757	4.50523304830464	2.47392111246013	3.72186185516674	2.73595430174653	3.06212184606341
"18c74ad01ebab4f5cd361aad23caef2f"	1.83378266202071	3.13508347941454	0.979500245272039	2.65126465891346	0.678675468651068	2.25149125239848	0.66508458344506	2.56195989346347	2.19956361742562	3.11509530480414	1.78409584520015	3.01366054730734
"18d5867703bc0bd897b6b5edc5db418a"	4.43391664411659	4.11291060827328	3.08512955069051	2.64389021240262	2.73306967029649	2.64344976267171	3.48701339810442	2.81140369843058	3.20239678832033	4.22887420226517	3.60846845571303	3.73159688316268
"18e21ddbeef4aae34ff362b9de6adbee"	5.57811007419878	2.165465723729	3.73138086402521	2.26708879656094	4.68664390014624	2.78681806318527	3.88335624986113	1.59654469713849	4.79690702132983	1.77169170486085	6.04272498680605	3.52266916207563
"18ecd9b36a18d8b82ccc928f12fafe1a"	1.59458474831205	3.78771547899657	0.256740790024731	2.21585767568405	0.33586490937821	2.26953076852691	0	3.27232691952935	2.34369910887191	3.60709786880194	2.04645336585286	3.27123690097389
"18ef1b1f5b6dc5615db54d5ba09650e0"	6.49414087840705	3.55549999280441	5.24413579985168	2.06416101177149	4.9082858701778	0.477494254333101	5.13172101801679	0.896188019556969	6.00030916540111	3.28836013291376	6.4555635077461	4.27305541381408
"18f3e69a19b9dbbde37fbad6cb99fd0d"	3.0951839243136	2.49727182277948	2.7697609779367	3.26116586128745	2.56503473843186	2.70250351329801	2.42109275493427	2.86209801849645	2.3869804615968	2.59343792724121	2.40483233673822	2.18585800986262
"191df5795160e703585d538e8493a68d"	4.14671472515203	0.42139802225574	6.07021532829607	2.1199900988195	6.20938698208468	0.594213192687281	5.45046418999549	0.637335800239314	4.95677481533775	0.223086344905761	4.98171547069112	1.05118197041436
"192135c690e9635ff966747a6a8eca1d"	3.85200725446223	4.76492615251665	3.81577836915534	4.04934684761627	3.64979761131772	4.08220281530309	3.94864447809613	4.42521680285603	3.61438605384619	4.71334815589156	4.19109934959343	4.85431245461521
"192c2f9acc5d95d0250828acff7a56af"	2.23624185099367	4.79575724752171	1.28120470533991	3.76158294530714	1.21059127832139	3.50643429385338	1.14716307874149	3.66837124578928	2.76502474989187	4.98627721687602	2.4377818481323	3.8244327481924
"193338741e73cab025aa1e34630d66c5"	2.11988566481569	3.90734797448059	0.92297633335255	2.20711330013103	0.586841774189014	1.89730946693302	0.469206436572077	2.49400471988035	1.96247406399063	4.18007598152638	2.29056078994659	3.50768039708133
"194e5098d8826bcac6ac4f3859dac4df"	0.917056783770834	3.45985817528903	0.98944267574987	3.059492444981	0.564395774148579	2.72368402026114	0.354705004882273	3.1386628860395	1.29432443468753	3.30925569125876	1.02759968384563	2.67902218533252
"1960559df7d37d5263976dee172ff504"	4.37187040134855	5.24450304883741	1.88280067899364	3.36854957944107	2.53386573544936	3.4846751051246	1.82097114741799	3.49228947300357	3.7377200401411	4.96100881020583	3.92698664677074	4.27449857209344
"19723ce9e7f6cd28a41be239faff8e15"	1.55355276359921	3.21081733400459	2.13462317147281	3.51306697965911	1.86143709264822	2.76799236839641	2.11199224706066	3.03897621315261	1.32736621153766	2.9316200909036	1.74406622775589	3.1135559245684
"19847aed6328382f6bd224c15b134be3"	2.29735956366615	3.58817577299554	1.58071945700225	3.05008598009923	1.51273536373394	2.82649494370818	1.12781018436677	3.60523830062655	2.90814771414488	3.97667163300378	2.77347838886904	3.53997582606895
"19865bc1fac95387439dd2aec51ab544"	2.21439673272217	4.42749651900021	1.64459294278558	3.19374670218476	1.50064604652263	2.9154719962445	1.51354007430583	3.25046520108701	1.81475226396254	4.67244640620535	1.94576099507527	3.84410305101691
"198d9fcdf0c822845cf70df1c8554a80"	1.82993958232063	6.65615608135465	0.136587343446669	6.9301145568289	1.65967464886081	6.63040419099835	0.0768036213388748	7.68133264752004	2.95365326792372	6.8614521619644	2.58585883473972	5.11877417654115
"19d462913745ef0d6fcb4edb4e9386bd"	0.739703900066698	2.0785868014935	0.969457969333098	2.78957734491658	0.822981748340178	2.40800760672995	0.828807243457462	2.35640923209066	1.6922729640379	3.11733604533779	1.35187629676415	2.11176121367666
"19e1d249735d50317370b5e1a0dfd5b1"	2.93267558728995	4.25910008285086	4.65172638051398	5.16814153771687	4.99932463575038	4.98112858816434	4.67109522983365	5.24729111544862	3.78542307745938	4.20099327779402	3.17460455509847	3.91711945643122
"19e7956102157cdc2ad55c50631a7ee9"	1.21145175108361	2.06988817105985	0.426704611100583	0	0.214700004691302	0.23594130954407	0.637335800239314	0.435350717783765	1.03927539765221	0.597240561099704	1.18370334997124	1.02995216049154
"19eeb6a3d7b18a7dfa65c906a7f9f79a"	4.18162144007437	5.05618024268957	0.857436292360128	1.7328495223493	1.09274343391462	1.68959015257028	0.66508458344506	2.50493188302459	4.03436795748057	4.95256356919706	3.87709829602231	4.81233142585784
"19f49366fc3e43a1a4f6f0554d217e29"	3.27900404843799	3.22405995018882	4.57274311569578	5.59620381555094	4.46518366089612	5.37464137611893	5.21571439460989	5.72272761022841	3.00489231126783	3.35401669830244	3.52875456195553	3.19627147467111
"1a05aadfe9fa5de5a37bea2cbc1daba1"	3.66913755897352	5.01520771131251	1.67723393464928	2.98164019499284	1.55295221344724	2.57318840006723	1.44293812866326	2.6845038146769	3.78389188505001	5.11536205897647	3.93341597530206	5.10601082328041
"1a0f38118008e3886787102af40231a9"	2.8542209576879	6.39662403577065	2.10226307934332	5.93954776410128	2.16482031206095	5.5017386865277	2.02085858876072	5.69143838374336	2.87255572553719	6.51826373630644	3.07938729483959	4.74669963338114
"1a4ac6a27e1b5f22300362b6b10036f2"	3.06840947621645	5.03261228776972	1.57797717265548	2.81858450958194	1.43663213664466	2.67446411690281	1.83132787833835	2.58328786670261	3.22207386568001	5.29980015167861	2.9407196499762	4.22247078151455
"1a53241933dba7704e5a3639da3e1132"	3.29961486850511	4.82431357932766	3.49847683329847	4.76710543017473	3.76067148762227	5.02919564682083	3.45194071651635	4.70043091002405	3.70376437201958	4.87085608923877	3.2321017356422	4.42749651900021
"1a6843ec4b6bdbf680b93fff116bc178"	3.81519341991135	3.59328767966556	3.53754029741556	4.69070694292647	3.17768042730837	4.12676036349485	3.73907886292676	4.67234007017629	3.18859721963063	2.92275526162359	3.14456676172781	4.15343102913556
"1a9bf761f3ed66c2176815e4495f961a"	1.37344338997425	2.61657819939287	0.868662292640922	2.41159329773752	0.98944267574987	2.0675327881182	1.12349350135854	2.49619972562019	2.4710775503953	2.79327392563734	1.95056472824645	2.96360105047324
"1aaa466c9c94cba8b8fef6d36000bcc9"	3.08228132467833	3.86994718896393	1.47776044559924	2.8496663261661	1.59501873678686	2.71847449204955	1.51876297040528	2.8704794530084	3.05071199067341	3.83610863917455	2.76206124446186	3.49293939612093
"1abea58dba9cb199588c9b86fcc6cb55"	3.68997303094077	1.96483900536905	1.59970772734708	0.954202896944016	1.63144301446195	0.817122117877142	1.7114537408565	1.05640217838302	3.07231926326012	2.24520499576062	3.79872193573983	4.29236353132716
"1ae2498f4865068092c0b81ba775f98b"	5.86091676480252	2.32903713249451	5.81732875533523	2.08752813189639	5.87520357284075	1.53591407733141	4.37992599236894	1.26823128625619	5.1720969095011	2.44365261750843	6.54615210696615	3.80324113248556
"1af8a62c028991b592b633a922af556b"	3.46644474526154	4.60920253512971	2.96942140854919	3.57177510996936	2.91827763061653	3.82132962180039	2.51035101226393	4.34533548447687	4.2638525553824	4.63439301917699	3.83212835346049	4.69457139671554
"1b1829562665f2851f5a02095ce47441"	2.37865972286524	4.26219175793056	0.705315347225782	1.83770193174762	0.65130643812554	1.93066814912758	0.793334086147052	1.9629498593677	2.76502474989187	4.4143273540343	2.51970880135738	3.79494027450115
"1b2276cc2edce57745f58f5adf8120b0"	3.06054374181311	4.52393423001021	2.62751417732385	3.59323230504184	2.81699488594492	3.50209178908898	2.11518747477128	4.08175379682108	3.33863603351811	4.44781860039022	3.04542621966565	3.8426591865773
"1b27473024555c6ef1c36602361eac85"	2.3174828680074	3.49803978095783	1.63144301446195	1.41747199797241	1.46470111596742	1.43028612660394	1.09719461758049	1.53877400268293	2.80761338465708	3.5731544399029	3.72795734456854	4.16840827744412
"1b2cd3261afa091b0ae0cb4f469195f5"	1.01251104283798	4.69241168316471	1.14489295748002	3.56389117920296	0.781224447620203	3.37757847161352	0.630276600967509	3.69378067349137	1.18628275396687	4.76291331096447	1.27955901192251	3.8830137359658
"1b321339a69640c17a76605e7b71818e"	3.15217599948479	4.89038879847324	1.86461037474824	4.17963164016846	2.16561285536027	4.30773932912041	1.77608151764568	4.01788525078726	3.09922278499859	4.87667401245044	2.94369355937003	4.47850044522472
"1b47702c2b58a58f9bfce14bb6615f15"	1.11471539081277	4.59804615557203	0.216836283686656	3.10988337381676	0.429905070771146	2.99403099936911	0.264612733943231	3.33136775594493	1.70741952290551	4.91980381416524	1.35681657741367	3.55226460009961
"1b58e273e8fd16ad9b01ab3f81f4636e"	3.67008394781534	3.72153548344277	2.79547023165976	2.40106524828498	2.69548263928765	2.4866749506519	2.53343771329448	2.0957067870254	2.90325020974839	2.21941752110817	3.03582720038352	2.57257146471314
"1b5d69ce4b6cf1ba614de78b921e6c97"	2.09295632848581	3.13689888819289	2.24874283110328	2.95630123688727	2.17600428734562	2.77283999411891	1.99177969300108	2.95593631900189	1.93001769443902	3.20963389541893	2.65652618148431	3.49559225976888
"1b602217dfa905410a82c0b34c535b5c"	1.99309256280847	4.37963862572045	0.678675468651068	3.79535535999275	1.44607627501655	3.47362485924218	1.43028612660394	4.29491497992933	2.36317585662317	4.89428844350537	2.10528796493679	3.86089049084333
"1b7ca4323d517db37ef5d458e3bb1721"	4.46914921109817	4.05819022049957	2.62189850082856	3.09215524374183	2.64596820827622	2.83736922098453	2.59148098156977	2.87857781171809	3.68093877878858	4.17453908172332	3.81307978454472	3.90247616935738
"1b90b08f35546b2bfe8f98f65d8f289a"	0.867848947013604	0.955836392226376	0.256740790024731	1.43346416559628	0.124913111698797	0.698721614492547	0.460849356454254	2.22308669549018	1.63481224382091	1.03670426030437	1.6446212555973	3.14891351219639
"1b9182a5dbdc90a1db79e0dcf1e5e4dc"	2.86017111415131	4.7991607659641	1.54922575637409	3.05119610557199	2.00499711545004	2.904264984417	1.170865170912	3.23580637340509	2.55813178754776	4.66618775484872	2.91716502467165	3.7409473095949
"1b9a2536f440ea38a8f3f7b3eccf0441"	1.53012820679711	3.55460204503286	0.974491713162854	3.57140109079022	0.426704611100583	2.6002262833891	0.901603399122278	3.38301287450318	0.786832864121284	3.64052347245287	1.74383655110575	3.00435955537684
"1ba5088ba15ac35ee7ebf519f578a87a"	3.17952429035818	4.09145440640913	1.66974338790459	2.4669947939589	1.76777139328974	2.8603906813473	1.19670902906382	2.72267428661473	3.57598818112821	4.34356070360093	2.77031664302156	4.08325264033511
"1bae7c3110a7ea61fa9dbd360c126bbe"	1.31703765842416	3.82147267449136	0.363993597142208	1.87307367589634	0.781224447620203	1.9383581328023	0	2.71049886733719	1.04859846320165	4.21868159539756	1.45572132109225	3.14490733975842
"1bee536789b4b5bc645d0d2b3be08778"	2.38798606564507	3.23276669840663	4.86829120250804	2.21149504589007	3.24832976724321	2.70339504934358	3.89786627004699	2.63135236532451	2.75863728951835	3.8343162639266	2.46822587942158	3.66180628587308
"1bf323d61ec389631adcfb826e9b111e"	1.64786966059018	3.58584351231732	2.63803394899704	3.39468706882314	2.37761603193999	3.63656695630446	2.03329223113484	3.49363647413993	2.7532830614353	3.53997582606895	1.69537044100934	2.90076313558829
"1c2006c176d2e9beec3262132dcaee6b"	2.75113331735889	3.69249473609945	2.23529396893272	3.57399713236481	1.80668422010548	3.24468102671601	1.79684979582772	3.61965666220547	2.09944941751894	4.13445585625458	2.29735956366615	3.14819036461786
"1c5ccbd6c1178a85967c61f9ab6639b1"	2.28387811732484	3.67325077709737	1.55856768643523	3.32920053848103	1.13638804812202	2.93961314300144	1.44920460420697	3.24470593660251	2.03030957463	3.92459528247819	2.13331734814664	3.27864633068505
"1c87c30db02a14e249a7d3b015a756f0"	3.76689218739832	4.51990517412391	2.40320659725467	2.84213052636897	2.34499734238848	2.24305427900167	2.51681543945394	2.36519597618079	4.0304836958691	4.59313003337781	4.04001795268397	4.78989077114425
"1c884c45e71f5f8f035790927a1085d9"	0.943205295332335	3.50313737060928	1.19041937008487	3.75508342355974	1.07018537892782	4.00887426987857	1.15751621525096	4.28415171247776	0.467931841974365	3.64924956827708	0.499670777713198	3.05569876717787
"1c8bcbbb399f2253bd1622f0fa50f690"	2.17085453149781	3.83982648319716	0.929752689875562	2.5276431854053	0.681903098968804	2.05566844125545	0.475855236666979	2.86007528621371	2.50890569440679	3.90730029562137	3.39221537116457	3.38661714258656
"1cc4a70c2cac59faec7ee2efe8c04e9d"	1.69537044100934	3.70625158111618	1.14911844000651	2.69264379624379	0.949065715877374	2.05226945147383	0.731263919172903	2.88018224288519	1.8524576569659	4.04799237377328	1.89893638423332	3.3698362555436
"1cc68a0d338c24574a60599dc91f813f"	3.41127605411417	4.46696226399752	2.50926953322694	3.41062959151514	2.88465265719427	3.4075494975223	2.64277932296782	3.54524996114744	3.23143633040804	4.55736446609435	2.98341487490499	4.17101289076899
"1cd3d3001470ae186cc89d960adaf9e4"	1.81749316571873	0.126463473628098	3.11177891365891	0.443922709653012	2.08917650280796	0.762780513574287	2.45250311345789	0.737647202835826	1.80093392160759	0	1.22166791825748	1.24133968480817
"1ce3283a8cf1aba8a47ef33acf93e540"	1.23155217305279	3.16895220257774	2.51896099534566	3.29428213952469	1.55576389162817	2.49729542436122	1.37128350990529	2.83356122471519	1.65110754760549	3.41294286593938	1.76408623984283	2.48381038243981
"1d471ca7792d61d68416cee5b3ed8e3e"	0.763544132531055	2.80455790601128	0.644345516324388	2.64750228467717	0.203907723356932	2.02980279881933	0.287150681288502	2.28994909396046	0.664570735647401	3.00284372712037	0.853597972935684	2.70826224528592
"1d4e6160f187a3231d08f49ffdc52908"	4.28334986453938	5.8489190911295	2.81144369990177	3.86312597314611	3.18406985246618	4.01873402003686	2.5555650795603	4.19803664452439	4.2332592974162	5.72219051564197	4.21285902116193	5.62878646923257
"1d66116c06200fa696db699fae9b6b94"	2.37306374844944	3.75032534125246	0.69208411570668	2.18191407863878	0.933493905083775	1.63663567719177	0.65130643812554	2.09410537521811	3.27805047107641	4.37016693678428	2.55060124352728	3.56730799400752
"1d84f75d472aa53db8251ca183ab6e2b"	1.68292254749647	4.29328469293869	1.04710669104407	3.51325546843394	0.979500245272039	2.65407717909875	1.00417339584968	3.87133777238895	1.5842698368291	4.13283569840138	1.68292254749647	2.98682103615618
"1d92298d4cd5e164a48743dcc6f13cf3"	1.40287661248893	3.40514053055552	0	2.09082216106371	0.623167214912953	1.65714081908657	0.637335800239314	2.165263670127	1.8391540568588	4.00039795566241	1.82295253404026	2.64688929384377
"1db91d01a3c15b25f853a218e5c23395"	6.71666579036968	6.53593958591588	6.31489685542781	6.63397955679532	6.47975936021757	6.63455672549055	7.08108338650735	6.52548283227052	6.42727786100706	6.39524730252078	7.08978123542395	6.4236749758193
"1df02ffc6906601822e0df47ea8d0718"	4.74475962652914	3.49241559471771	3.00761291836964	3.34245730588947	2.7944706813245	2.62462583762601	3.03228693595015	3.23585014253932	4.04475120808195	3.18022513801905	4.44959205450298	3.63593722202819
"1e07352d61654abbe40ba684f6722b77"	1.65755203861753	3.32962611754743	1.27939794434736	3.42024858291764	0.724839627292435	2.15913957457523	0.698721614492547	3.09384828605287	1.36055903008755	3.70583747562719	1.04266220332868	2.46679698861562
"1e0d1fe4e62d15c35db5482c58d8414f"	1.92525581707277	2.85478924230651	1.5990517251566	2.67444008849728	1.47013522845747	2.19558257712186	1.49815275885536	2.75024776960662	1.80770161184984	2.78313846754059	1.90558773365645	2.40438497339
"1e0f9c2ca1ec7610f00c6cf562fadf85"	2.8773284514996	0	1.43663213664466	0	0.840357402461377	0	0.608794992065253	0	2.61287834506405	0	1.52004085560835	0
"1e1dec66f4d0fcbd4a63c2206f387688"	2.65758021682467	4.423867002476	1.30136399913392	2.6980338714045	1.2416803539938	1.91902114401717	1.21834749167933	2.94031654623578	2.64090013061402	4.73902755672597	2.85235941215061	3.16824340679063
"1e221cc9ce9498849ef1a15c92674663"	3.92113506423738	4.53502153613228	2.68500360280537	3.56954650630796	3.96956837015764	3.43597122023752	2.21178740457162	3.50795269219512	3.42617827789806	3.19206500546093	3.64345990179473	4.32544804241079
"1e29f2bc50cdf1f1fc52d3fd06ab3f69"	3.45903227611116	4.43854277347914	0.608794992065253	1.78998706611589	0.793334086147052	1.76524778646564	0.15953473120401	1.65967464886081	3.51520168285481	4.38266560640023	3.76816589532473	4.26479751348083
"1e4747cf3321bab98aaae1f10cd1a044"	1.6104452702185	3.65225126685419	1.25314575236713	3.12589546891531	0.828807243457462	2.58829960606975	0.822981748340178	3.28635408324092	1.52462865630725	3.74361741963081	1.2771153422434	3.17370850443577
"1e4b6c8956e182b413a823c47d0889db"	2.13394653553476	3.84410305101691	1.14861424790216	2.79933164099956	1.35634895321717	2.59222303105224	1.06728504023639	3.06829424062257	2.28027516705001	4.29512447444716	2.04862801885554	3.14891351219639
"1e542cc24b1cb6c172011e59a59724d0"	4.37671521653297	5.14398432342694	5.75248180930393	5.69818964724661	5.28594848636084	5.75032514685261	4.59153155119661	6.280716508514	4.56546261193727	5.40154205294554	4.08835130514866	4.83615385907116
"1e736fd449e210edf34894a1b0892c31"	3.64298871146286	4.73055004518263	1.38136221807433	2.34627178036077	1.56136364195162	2.0556814941155	1.32639572571154	2.58929894687346	3.7726201623158	4.78948842596908	3.46559539131772	4.12337686740201
"1e75a1561ef99e3368a69a6eafd74ac9"	4.48993266341172	5.50559115554064	3.73113893495549	5.1321138632198	3.5604932309461	4.76891432960442	3.48551677740834	5.2194645361064	4.65804996908387	5.86600336140966	4.45066705404377	5.64684366403804
"1e817def7dcb0f19120b818d9baa0872"	2.50097770148316	4.73689671237884	3.69840395173875	5.73449491540799	3.00695530902643	5.77977441982727	3.40975053229299	5.89349281977627	3.17609207849206	4.74964115000633	2.66605822650211	4.79913314748484
"1e9cd7a9444fa8ce63ff2bfdb85034ec"	2.02459590248224	3.87131293211191	0.885268479311374	2.82254754849567	0.326310061902146	2.38866370175729	0.822981748340178	2.45250311345789	1.90325075995626	3.8752481429875	1.59222533467099	2.78306419043308
"1ebc73f32d8379f4a45aa673280a5b82"	0.962294541570412	3.52122228763348	0.69208411570668	1.45853129826449	0.40918484795657	1.23008197410087	0.400308502306564	1.15751621525096	0.786829217476855	3.72023009665233	0.902612408684743	3.23939211901223
"1ef7636d521a21c99bb88585c3e4e766"	2.50053915629573	3.92446913008638	0.928248946568821	2.61493733876005	1.00903580642534	1.97224948866988	0.799334354441691	2.40320659725467	3.00951406685275	4.61004134261722	2.7435726095906	2.92997978919448
"1efc8d3c3d5ed706044b48264e9b80d1"	0.505122793496932	1.72582869046057	0.601530670749934	1.93644117376054	0.124913111698797	1.93066814912758	0.345329325123889	2.48849603356904	1.06032596550317	2.19956361742562	0.442171766235885	1.75538659047558
"1f0ebe8b4ddac72f57d668bbe23e61a5"	1.918919881018	4.97888290717272	1.41747199797241	3.64250758226712	1.56693220960553	3.58477842275045	0.974491713162854	3.59250001535595	2.04208982087175	5.2041731182813	1.89893638423332	3.4305514380256
"1f2e0005a315ee413e4716908179cd9e"	3.34400327306751	4.41330712144142	3.61602915229968	4.19660929087246	2.42109275493427	3.17934279094787	3.27182229201234	3.72281398441248	3.66094023888302	4.75583628743203	3.34697267206532	4.34246561562312
"1f3b677dc9e8aad51cd3aeaa5b9844e0"	4.0370482506394	5.65404894565806	3.09445118248884	5.11779361273742	3.51681748727832	5.25336330511898	3.20341187189785	5.47037642272725	4.41636470189612	5.20454333975628	4.46230779468463	5.24631860232252
"1f54aaa8761d9cd23daf05835393e4eb"	2.88205952906541	3.51972665733071	2.40018966818058	0	2.53982839272654	0.0740634293533932	2.04346589701099	0	2.43335604159634	2.86779861292441	2.46106092015767	3.8244327481924
"1f768fb845ce77cd8cae26b485d1881d"	3.73008296942037	5.03266087116847	4.28305062516877	4.53435853652676	3.59140057437899	4.5367834164985	4.58081909007426	4.05443690651113	3.78301189182508	4.98769927951157	3.61867991664516	4.31478599605228
"1f7981cae5d402273b8b7dfcf91a9cf0"	1.86558659242359	2.59919387852162	2.02980279881933	2.60318585862641	1.02348276927161	1.74221376971366	1.77881775196992	2.05397692804833	1.41931464125652	2.76820324507662	2.73267146155358	3.46749663305405
"204fe55301f6947c3cb53fd4c4544740"	5.2357994016386	5.06829148059605	3.7603572434323	2.83211894533519	3.3659063109978	3.17456759881563	3.21208361591377	3.5542824074576	4.35369970934374	5.14451406266514	5.19443389969945	4.44444411696914
"205e27d18de7197b029f0e4de44f55cc"	3.22810264652695	4.22024462476063	3.44217219029565	3.49007252475132	3.78680464864483	2.33113616378593	2.42456940311441	2.91354421916509	3.84338137939015	4.41146807565993	3.93999203980378	4.57018550656196
"206d76f34ccbf7563630d8d40e46eecf"	2.00421018877017	3.57126080806984	2.28318920296905	4.80474868977145	2.7297780980598	4.93236199232264	2.20564844120098	4.61525600271214	2.53050012267834	3.69584714825594	1.70153675960674	2.76502474989187
"206fc3430db20e22aeb92fa7d6a655a0"	5.18179986476575	4.0093050761407	3.78935682912326	3.19254314309932	4.34774796448416	2.13583428052104	3.65118018298055	2.33603050732157	6.37285842036397	3.70997083394504	5.06972012084041	5.84494920666379
"207ed8b16955cf8ceb29b9942c110140"	1.60479434775625	2.73157478221583	1.68219475794145	3.03676648555452	1.49200369093498	2.75548293644535	1.4769277125005	3.42718655173248	1.92138997159715	3.09622459375375	1.67664000810541	1.88111711934271
"20ab13bf953f9f5e1bc46c7445ec0e91"	1.91644367398006	3.54582566705839	1.32285789915863	3.46450811813051	1.3334340501292	3.5976148175532	1.05176523543527	3.89921482982402	1.84981105814244	3.97319044459846	1.76408623984283	3.01366054730734
"20afafc09ec5faea1203609c8003379a"	2.10971974528433	2.03990088735083	1.13113570452687	0.141957455732612	1.00298067427687	0.175145083442604	0.688616363731494	0.394552031427428	1.8524576569659	0.211810777326722	2.47675661160174	1.93120976884475
"20fc8f63e12efdad544c696c3aa4f70a"	2.86492186141649	4.10321482155912	2.59216927217291	3.4592232319486	2.60574436476055	3.45761614379304	2.5432488085433	3.55423578544821	3.19137240967076	4.16892974311267	2.95573967457348	3.89336814040078
"21168f060e812eca6283867bef99a08f"	4.98865843583781	6.1750327367558	5.16726405598306	6.32352695690242	5.10742059533212	6.14616699026934	4.51927151843411	6.21059653916701	5.33268042129339	6.11304773639589	5.24451664956691	6.6743481786271
"2121617b97e134e6cd1501c9eb0f0510"	3.30085761131274	4.00347834669841	1.80748158558179	3.64491080913174	1.65652753676364	2.3811424828637	1.44440871243421	3.67270520432789	4.04386542754464	4.37332131559681	4.59313003337781	5.39192097280192
