"sample_020Bb"	"sample_020Bo"	"sample_020Cb"	"sample_020Co"	"sample_020Db"	"sample_020Do"	"sample_021Ab"	"sample_021Ao"	"sample_029Db"	"sample_029Do"
"280a6d4bb1a7664738ebe1f8b51a70c4"	2.15423519263056	3.37006403384242	2.75465098666289	3.0230815544792	1.68173848168332	2.85230087780537	2.79260748102536	4.36961454276897	2.37536185385	4.16679046171357
"2824b1514e377dc167ca9634d1cac035"	2.51469519909845	3.33044353199144	3.23435917672559	3.59239135083007	2.26282003971456	3.10320976683262	2.28834214201603	4.21065540362101	2.55875018221872	3.88333295371356
"282dc54089200295adbbc6bb3b6bad8e"	6.62418736642301	7.26352334783394	5.82681555062743	6.19225196393975	5.65710766354904	6.58990211148916	4.4956264327225	5.19690617372557	4.52127003789865	5.54949022453562
"2835047697bb33e58a5269fd5b364dc7"	6.40510769702052	4.50067889244724	6.79601810223327	5.31707378008674	6.09724445480867	5.45375640465666	3.96780391538956	2.83600239221943	5.41444970722345	3.8663245569764
"285e083c633711a4d8af1628bb0639fc"	5.64626119498841	5.44605479393554	5.62334195675556	6.14781133657737	5.79883264490339	6.12384688357026	5.40065894981174	5.07762455970484	5.21182221992494	5.82079347903979
"2863fcd82f5b28d358673b4fbf05353f"	2.18595650591516	4.55662937095282	3.75056815509076	4.03878381217232	1.83096027292513	4.05047830491845	1.4052485894117	4.08442687750271	2.77813332249513	4.47427075528253
"2868c75babb5349f01f844fd8adab051"	1.83999313408546	1.69024215069336	1.58491392532233	1.67360011676893	1.62209350742316	1.38256349296784	1.91427794165126	2.28990909087161	2.27253611063385	2.27888853417737
"286f1f60a28d314cd6b8bb97249433ff"	4.41348447795241	2.41389670497775	3.55666010505497	2.45982247849408	3.96658303974505	1.95828934625473	6.51050381634388	3.63666099505139	4.74441199311636	5.91816993639384
"28b7e0e3c176b8f0948f94d08a0a6b72"	4.96700129403619	4.2636021558368	4.37916865453656	4.62420020117089	4.2957344353776	4.71738854082058	5.58157596987004	4.51721443594584	5.94537029320465	5.56691095764071
"28bce5373b13b7aeb5892643a4b60926"	4.55686010032796	0.74495500075112	3.02559283194393	1.33893037920314	3.77717616958402	1.42202425784962	5.76042005288483	1.31398169950826	6.29245152791696	3.38937375728981
"28c1b8a687d3ab0a5aa5b805f7281881"	2.16675758058864	4.47439704303595	3.8635815564505	4.7860715681446	1.56714567096362	4.50422594864627	2.88898635422308	5.1430080324067	3.67540102684145	5.22936699415799
"28d8437acab55ca2d27f15bd497ca6fe"	3.17769673566257	4.44944658648888	3.93022667922382	4.31570537627108	3.15473155183738	4.33358066142255	3.72990766736965	4.7405037287641	4.68354929526423	5.14508250056856
"28f7504280dac6c4607703777163bcf1"	3.79690140500898	4.0519610018701	3.70361771047718	4.76146404185774	3.83391676159766	4.82072304878216	3.10752942952558	3.57752881119056	3.04991075179288	3.54190785954249
"290df43982ca4217e6f3bdc276c2cc6c"	2.55414640346226	3.99252055526972	3.28428272196104	4.13335753578109	2.50837700872801	3.91807563977422	1.19966353273784	3.39249764848562	1.79068889636938	3.46854632486137
"2915f63353ef58152effa15ec95ed896"	2.4313952293011	3.78573947291112	3.10123650951105	4.18428319906768	2.75099010260538	4.29868623658801	2.72889542196369	2.94987993973188	2.92031344260017	3.66911338614946
"291ce0200b22cefd44bea2f4a2497468"	1.34738311419204	4.34012035373836	3.35734128881538	4.20347889387717	1.16890202908289	3.87938239024841	1.0082163549853	3.51693001048219	1.58411154049481	3.32064623673394
"29222f1ca0fc822d5fbdf29a63923d1e"	2.65460047802956	0.336543662641743	2.17769692556414	0.381251647372873	2.61206456656302	0.484988296239406	3.24849132453154	0	1.47482708028144	2.05443137867567
"2922d766c2d852d4c8a6a52b85f4053c"	3.11108391131222	3.91434582559138	3.69291599630475	2.68998344231415	2.64214256537707	4.47348463161264	2.59805037871198	2.97858890454689	2.22210383025718	2.8566856386493
"293e258c9fb07490200a47b9f9d329f9"	3.99910641982302	3.37741931075103	3.99557958145956	4.04945332733988	3.91848861823253	3.93676556799051	4.28212729074571	4.30492904421532	5.66943289159496	4.40985773169969
"29437cb3846df3e725eddf7ce3d4c6cc"	4.55479768858948	5.38360562148186	4.90694411025436	5.80052904054575	3.94825286582156	5.79333598324505	3.95040028606913	4.03836133992693	3.89094072772852	4.9151285883153
"2960267df59943b3b7c637df1764fc15"	5.34204699539959	0.46508404792535	5.05781814818701	1.6160178173022	5.93993623563239	2.51985993708472	5.85237930322075	3.77842075315028	5.83273273155067	4.19749483709634
"29b19726286906615e470f031e79dbab"	2.81156349168985	3.86994463866938	3.28595232261675	4.04469938263114	2.7572014429324	4.24082464092228	0.555079801600855	2.59517410669383	1.78031759324095	2.50592422501047
"29b96836d46358ac0366deb4768b2936"	2.78721917333393	5.58130627330597	4.94434473948844	5.42329398622531	2.57741290225959	5.21069604357917	2.66062224265477	5.29236536243096	3.09726120631199	5.02417973736985
"29e7bdf9e82866e8d78a6b38be1fe27c"	2.21212882810177	2.59571623293432	2.26917976274286	2.94538725033263	2.25643665117894	2.91459147001108	1.72993526448846	2.58574584972512	2.16543037524645	2.8889987347635
"2a1f0dd67eb268158b4cdc27782ee512"	2.5108040647677	4.50952305342156	3.71459612754083	4.10849332802616	1.9484075992573	3.64809256314421	1.49928816893311	4.32354122311473	2.10466572028103	4.18674627410693
"2a2a5472df9e3266588d498adb7565b9"	2.67292034913767	2.41217775449173	2.13487907279296	2.38249251217526	2.62471351463467	2.46521800230825	1.74222037112854	2.05898100583291	2.14175494160666	2.38613245833906
"2a328bd252352f4ec0af311974a52440"	0.605521796924992	3.23624836463707	2.31789607932959	3.90407445926643	0.810179712436586	3.29251565317397	0.733425027058516	3.00880445901744	1.74314678930736	3.27923236369478
"2a3615b84e4355667f81f413d98c61ed"	4.04076732829582	5.39739744951109	4.63978051841934	5.00333516621748	4.59229185512354	5.35558900397795	3.22111249864903	4.98540179202327	3.09153886799966	4.52674189892546
"2a3e1381634afed9cc21606fc3af6281"	1.78187958018554	0.12032196130427	1.02102948180035	0.174228771814822	2.63460437715574	0	3.25627878629749	0.0523516765153558	3.00142149465619	2.46069151868879
"2a44b68e8ed58117bb0a81cfb6df7f8b"	1.70500230894639	5.6169088039757	4.59781098530994	6.05835732043504	1.40811289620143	5.71399831229082	2.56946223601264	6.35054283071092	3.86340738602489	5.89430635578175
"2a4f806516410f80133d1ece3a8e36fe"	3.38612218642959	4.7750595489867	3.93614085775353	4.86043246014936	3.07625954073268	4.58855625578934	2.86356807943021	1.87664785830943	2.51512863875042	2.39943982222112
"2a618e912efe27f183a6b9cb550e9cb8"	3.24564113671311	4.00757860965889	2.79213567960029	3.58841780826368	3.68531591223399	3.37139184365051	2.4647175478201	2.13802172210828	2.33730530947223	2.35653146485706
"2a78b30369165377004fe3fa9a6dd18b"	2.32418062188511	4.11295412515877	2.76125625167142	3.80868311360095	2.28423821358256	4.18076840553651	1.83360493981795	3.43374201313788	2.80374697283691	3.63217152702489
"2a88e4bba4a15498cc06cf0f3e7d4805"	2.79800375674742	0.162156263742499	2.08065979930258	0.46508404792535	2.64782449970644	0.424046074447704	1.94126509174701	0	2.50844412391804	0.401938898331606
"2a92167ad2fdb4eeb339cdb56107f929"	1.33096556662287	3.27330143243675	2.91475863269659	3.75958206316628	1.56380101150051	3.56830975180618	1.53655749421996	2.2015706749129	1.63468061759824	1.77509132430527
"2a934a8da021406433b940157b0bf436"	3.95794845707028	4.83763129120198	4.59358921638286	4.60911683838448	4.35044436163532	5.10835063145184	3.25983349018476	3.31412927579075	3.54548298985872	4.25001123520797
"2a94f47a93bc0ccbf3bcf121eff0b7a9"	2.20425394861341	0.187887038858606	1.2426657658255	0.423991745275242	2.11959203864381	0.494681717964838	5.02782509917872	0	5.18621193276373	5.11043091440639
"2ad4d6b20ecf71e196a3a8010449d751"	1.85775817377875	2.74699190097593	1.69251134589197	3.17461994129364	1.49084805138163	2.86220796661865	1.45698113048477	2.90095555143581	1.86042384232087	2.65452986729876
"2adb38a412374fcf8504bb6108979ac8"	3.85141301350469	3.53853180027409	3.70755242397951	4.13085815288512	3.72352481243019	4.30701075049274	1.62559468598883	2.63365418746852	2.23850726572076	2.38824889574657
"2adeb2284d422d32f4d1ae844ce36e80"	1.52777397985349	4.55296446627685	3.18682817354974	3.75159684797566	1.08981559776666	3.74421794490955	1.88184389733336	5.41258971360906	1.46057588964041	3.69364557807909
"2ae4a325bad3a39720b315a661f1e714"	0	2.33042591549876	1.3224723832039	2.88391875979462	0	2.55652722140058	1.21354088391257	2.58822708589793	1.31812793374819	1.75924660804765
"2b0ca21d9ac54592a0aa468fa8996091"	2.92511708682501	4.11321590633548	3.43834967505815	3.93301143918179	2.73563968687157	4.09632220539608	1.57569083158581	3.35056351892456	2.07986395245184	3.15807303718117
"2b0f3151975d7e4668992f2e49949525"	2.92339811188324	3.85852931299209	3.50783983528628	4.48600297279984	3.06063404120956	4.13930894120877	3.07877938655551	4.13960724228726	3.73950650160831	4.23914682429586
"2b1a049dbfe55b3ca29e14fc852cfc7b"	2.53899355507507	4.09605596360564	2.84653921770899	4.2785779015059	2.35045788412452	4.10242628362509	1.52988375206856	3.294255616488	1.78551669023598	3.03143526832295
"2b227613209cdc538d46d8b0e23c9814"	2.63528135243509	1.18557499780681	1.77176422338211	1.32672799165686	1.89452842970576	0.918039601709415	3.01942926873057	4.41323504643496	3.1273770125663	4.21523240260974
"2b41eb478531ffd2ee679ec1eb379693"	3.16695609051663	3.67140855397209	3.11261881811811	3.74405168789499	2.81877399865108	3.43276397924373	2.49067000967711	3.54993400331879	2.5963272658882	3.54682037534007
"2b435b871cb0e8f35fb8c90c0df772a8"	3.03249496825356	4.53542410233664	3.76144427193151	4.63482117815477	3.19646087643038	4.43742449130875	2.24179845805419	4.17659314286027	2.87250984619264	4.00539603744537
"2b490a842ba573debe16311187ccc461"	5.59947068296918	3.77951271415929	4.60277415780377	4.48780429331547	5.13449278505754	4.27435378095519	4.90096773866688	2.65344194460988	5.14228546833856	3.62230579682425
"2b5e9c9e5a982c4055d29a4f97b47f4a"	6.11242603723305	6.44575349500902	6.05425670987405	6.50502866577165	6.47417731576683	7.35439714491461	5.92219597690535	5.82138925774398	6.73457760517739	6.85071362067894
"2b6097f1ae9c378e7ec146d521367cd5"	2.45330039294106	3.82382966474001	3.30727402643859	4.08130241529442	2.56763866111754	3.93050083399726	4.10171235326741	4.94572607314689	4.73196035755408	5.58355390110819
"2b854d764dbf810a7ee1a15b5ee2e8de"	2.80674180894454	3.80548366189235	3.01380988445277	3.76441661163839	2.39957604133343	3.42697701298963	4.28383425532	5.0576670878413	4.4901796726094	5.24961660338222
"2b90b5718b131aa26dade005004d89c8"	1.2699403039872	3.68972299823054	2.89282762866424	4.25591586953443	1.27442493058256	3.39528674823284	2.88034835770683	5.12156204945866	3.46080815637593	4.78125181486243
"2b968c5b155bca7df16f11f03691c9f3"	3.59752177911086	4.96486982330392	4.24357196661082	5.32964505904524	3.5680390105146	5.01531782300621	2.76361482701814	2.99497598764188	3.65000971936053	3.88396915018557
"2bb14c8c52e010caf12bd589b1deaf3a"	3.21205082746857	4.20326581093895	3.72622648995275	4.22315996871109	3.19120974389913	3.99469592490613	3.7780672942218	4.17302696047878	4.24912875562297	4.69364725499287
"2bbe7111b4afa778cd9f51297641847b"	3.5413179843487	2.8676800144536	2.85670581064749	3.09672084618115	3.98194361709773	3.08727299422908	3.34185210779769	3.45300964136391	4.2150040495146	3.37095395845448
"2bbe80fc33c80a165c247c6dd1457f8e"	3.2305700599786	5.00322768538344	4.17978932938579	4.52316562847836	3.48455459030352	4.45840106860446	2.52555294903344	4.82375158574681	2.91909240287085	4.44526504513015
"2bc5d548ec87cc06f42aec86ad4e4c5d"	2.33817808005271	1.78527851312837	1.81438229901865	1.95974599083162	2.90516819318059	2.57497828385509	1.75817572743154	3.40661231427931	1.94992354562194	2.98233101836508
"2bca4d7fc0466ea47277fa63894a5bf8"	3.98015122587877	4.63544244239854	4.2061321797415	4.96789251159886	3.89597589653651	5.01985656717217	2.9934276198787	3.32586661091281	3.22602778849598	3.96955692653419
"2bcb0b8c9ebc407386cc8a856f3acc73"	3.55787401144716	4.06220476808468	4.05307350855654	4.83621238072506	3.46822555105196	4.21751619402178	3.91896525217294	3.71984115532752	4.28532546288862	4.31531188059156
"2bd203103358252fa117cee92db2dea0"	4.84720291223375	4.75611128633553	6.14555032482914	5.59947068296918	5.71930111524155	4.98795605331193	4.72141835545088	4.30304863083534	5.87738204975606	4.94341385270016
"2bdccc57954276b80a3c819e69cdbd53"	2.73874854799081	3.60942988716432	2.96385928364456	3.8602162318643	2.34280069569594	3.95899910613134	1.59143601209357	3.1661726658983	1.7837161195703	3.13181750211506
"2bef6aa8691741fb31ec4ec61c2b71b8"	3.48160543797237	3.91975987848906	3.65225146494513	4.24266605674124	3.09672084618115	4.02887753904878	3.76776225859054	3.85820019873064	3.60396188358088	4.40439239590263
"2c285004a064d4931585dd99d0dfffc8"	2.22722211826932	3.85311196958429	3.04017854045755	3.455169777384	2.22549495552534	3.39635943096185	1.48887802489071	2.79999350722182	1.39763481441389	2.60778630521476
"2c62b16fda9510baf5d7396da12d436b"	3.99037793749873	4.00194497219014	3.80305443877156	4.26777421478701	3.37595656682258	4.22022606143995	3.61400934545411	3.65041145759839	3.19800922375257	3.73434935038462
"2c787660563dc4116dc4499652540fdc"	3.57371155849609	2.47777528192253	3.324701288421	3.5750574631517	3.83737161180156	2.33198116354891	2.93856238500916	1.10857999013088	3.11296862628994	1.66387181728827
"2c856554b4949ebd50caf96f189a03c1"	2.48784992705223	4.18311896356747	3.21417039387485	4.23992624761048	2.58343280544578	4.12360916627632	1.75606811109134	3.58042247619279	2.46027317157043	4.06605293806807
"2c8ebe44af7cd8ff09db33d077f358a6"	4.13930894120877	5.65816911708899	4.812822460683	5.69806718680202	4.01828477883117	5.6040196404832	4.02353683058658	4.47268350460555	4.47109373055811	5.15690563401719
"2c923db10276a741c7beee2cd366f1af"	2.29095977672678	4.02448900265303	2.92614093834571	3.33076514848461	2.32220698437886	3.17152780628887	2.36960923668875	3.11136215773567	2.32148695542451	3.26488068615041
"2c9eef015d553c5f6d6a9a6b8d2f4b75"	3.84902961529395	4.13162936424653	4.58349913587661	4.77816054222815	3.19186764542098	4.236669015661	1.94348148795832	3.38414548762793	2.4258481967221	2.86637046184699
"2ca40c4a44f0bd1737903a0daafbc2e9"	2.90341455187735	3.49723469098312	2.86037727631571	3.56197054152383	2.88033286978859	3.13224895576412	2.4154292798243	2.49589317002058	3.04413077445315	3.14015597667525
"2cb7062a3343db757bb1d2a27ede2bab"	1.32672799165686	3.55741780380856	2.60025086207898	3.59106859020379	1.03263344187047	3.10679661144599	1.28446648721794	4.49881428621093	1.42774815601225	3.35218849357439
"2cd06fc69fea1ac412d96d67b6011094"	2.12559060215573	4.53730992999285	3.26599983987692	4.13930894120877	2.82018436372717	3.99174475082957	0.928110360096432	2.06845757402535	1.57488404018894	2.30205089887629
"2cd0d671a2e8efe89ccb566473d4eaaa"	2.38127651204624	4.80126133519611	4.10602357199947	5.05209636154791	2.27126175017419	4.81362202269312	1.79326500201128	4.24315156141402	2.58473539336819	3.6210657086132
"2cd3503210f9a651c139bd1d0c149738"	3.047363189097	3.00456823194005	3.20165526085903	3.71121645098387	2.41859200098455	3.59258607701501	3.81007355435792	4.3973757322611	4.44130870861727	5.06832818729888
"2cd635c8b97d713477d74ed846ba5af5"	2.95889026503829	4.26225003819496	2.88212742211663	3.12454035388086	1.74696849761719	2.78326848995948	1.91552657033864	3.28599058509804	2.00298081669893	2.67074933870298
"2cd9e2f212560ceb7b178d1bcf17103e"	2.21422931772703	1.18728708236006	1.59646342590523	0.719538747572508	1.8847936601215	1.16985640762305	3.47688489812473	3.22416134938338	3.01447385827806	3.37403287611894
"2ce9964f1443a7c02e51fb698fbeffe2"	2.28586691987447	3.50158676167437	2.65909242288633	2.90429175693615	2.56641013615847	2.50689773034572	3.09009746153962	3.29138400374908	2.60778630521476	2.89156326998584
"2cfab206682d7c064270de99c4ce0b37"	3.45920512360974	4.90100901149656	4.23782508932944	4.48329489345875	3.52212249803097	4.59552889777633	2.36109388270057	2.36641948311711	2.74031751897055	2.8931905805967
"2d195f80367ac670343f2ee5831ae80b"	2.09257689397283	3.44704990184424	2.75210970124095	3.8602162318643	1.79861259946236	3.13920558115468	3.01261200590058	4.45613267825432	3.95158981253016	4.98444886965766
"2d406fee208bdb05645e7f82f48cf433"	3.59150970485174	5.13430423893911	4.06852002758294	5.00042912118497	2.79897843053362	4.93137838426937	1.58206671563797	3.24789078993673	2.18431944089708	3.34021023580849
"2d4afd1d75c4bf9a17618ef501bc2ec2"	1.88728174774998	4.63993510219067	2.94971576923124	3.6202012831036	1.99953161685693	3.53106379979818	1.91882668064557	3.91527371613832	2.5147162296437	3.5082175193851
"2d712c90d87f4ad63a2f4fc0f3bbb64c"	1.74477638755831	5.16791061462614	4.21187103558037	5.2150539273794	1.39661279089843	4.82330034248854	1.52852356887858	4.78581748472622	2.02708193815559	4.33246392226606
"2d7764b697a07b4e2173475dcdceb03c"	3.27994804532095	4.01482505099077	3.64642414729839	4.39726065548761	3.86559532838706	4.10374834110268	2.71055905130397	3.49375954670595	3.15938650834875	3.60606344606211
"2d7949fadf70761fae1957f1c4cf0abb"	1.95421031947446	3.09980875239698	2.31484608187782	3.12296651999599	2.50597740000793	2.89951814339595	1.45837160948402	1.89787498229378	1.71289141267458	2.18964309722267
"2d8caf6b106e7437fa1de91936378ea3"	1.03263344187047	5.67724946023149	4.28145784257215	4.43458141804951	2.11406275100649	4.60469739423968	0.457344640558071	3.22825596660177	1.3169830288287	3.15172803192356
"2d96bbe7600b51a75c34d518f59dac64"	6.20832426845219	4.80170830684173	5.37445256677141	4.63575292984187	5.79435977506579	4.83633939736236	5.11824703124104	3.28818641359614	4.83267890660038	3.54936622598101
"2da99702f5437687e20ffe2ff903486c"	2.32730814414555	1.77176422338211	2.13320266347487	1.99518835737713	1.28333429540874	1.61919258058221	2.35945679907058	3.90691759497084	2.86637046184699	3.84009081838252
"2dbfc60987fc1b5b50dd87e1932c05a0"	2.59787128074002	4.48798424703399	3.61719696885648	4.10427667508754	2.24602659328727	3.99675657685392	0.823305165285189	2.65872253650348	1.44581891646463	2.77351278270077
"2dcc2fe4072907b37c2692d14c7dfa94"	2.43943985709683	3.57146435076216	3.18725321924876	4.04161121391058	1.82475894749116	3.36588062215555	2.7528323438741	3.17759622566289	2.12148279260482	2.81399694489474
"2dd6b2fc795ca734e76b464ca4d4c269"	1.76356710631625	4.12077790276851	3.39582323342837	4.41522468061409	2.00816195049832	4.50387180866346	1.62559468598883	3.58355893765613	2.74888243557004	4.13689466270675
"2ddd0dc2e67995d84e46ab6ff8d0c62a"	4.06413102902435	3.93614085775353	3.803344992958	4.22900522531398	3.62831064324004	4.03484010445426	3.41656116673747	4.07170883106591	2.80781562903536	3.81298774898468
"2de0bdad3edb611a96da5e6f4eff0528"	1.8969323672868	4.35603208493102	3.16046861278067	3.64600660803453	2.29880194590878	3.73772314066054	1.98468570819719	3.83776228314718	2.04447476768384	3.60480303863532
"2df034d10022ee135cadc541496d2848"	2.62374033537915	3.72391121353083	2.76125625167142	3.42071879295023	2.24771868579308	3.55421850949998	2.31433867644521	3.77934536083161	2.96291308547525	3.95867351895782
"2e1173f23da5d1dc9d812d17b7d5fe0f"	2.21086265907828	3.58855372765441	2.57003518044432	3.77037890239048	2.12645573295021	3.49630004698303	1.59783080989235	3.17952774360395	2.35799520166097	3.41307786177952
"2e1fa6cccbed2370019cc38ca6f0a9fd"	2.4464054034659	4.60126103902939	2.91913464797744	2.99878201934783	1.91603626097168	3.25128857511915	1.79068889636938	2.97859730489039	1.24519152014189	3.09850273792294
"2e361922b66ba79f00bd35ab77eb9470"	3.68732154119756	5.0959599048508	4.01222237726692	4.67636079534566	3.79833690585627	4.12699314926534	4.23041448006333	4.29801683933663	3.90753896713808	4.28489963044312
"2e40993b8f9a5c75a393e91cdcf7c790"	5.03600542671159	4.95308487872786	5.00075243243366	5.18243652806692	4.67083095217306	5.03214924056385	3.99648403726013	4.28954594486895	4.24447087468218	4.14921233871693
"2e50060759b16475b1796f29504b61b5"	2.41970657653974	3.28115178835151	2.71783787846399	3.50927731634599	1.79330028156681	3.29251565317397	4.0101724235054	5.64732322810654	4.45073473228327	4.77082647881064
"2e52ba87f2bb1cade08b8206d4517ac8"	1.69881099436934	4.42016650608764	3.36251747121431	3.79562122918473	1.95072883487681	3.70387338066176	1.53052432406444	2.71357499981087	1.58350207745845	2.48028595311912
"2e583547eed4f9e963ddc366cc9ad02f"	3.84214513513769	4.09123092797812	3.74843619862353	4.49139965895097	3.27489884807369	3.9018696621073	1.07104331019306	2.77936742936788	1.34565509145372	2.93817039154396
"2e83bfe12c6b39e298cd6a85c8741b1d"	2.69971341312164	3.70794504515973	3.37687285798541	4.09125145014594	2.87221729163609	3.84458817670482	1.50273427296696	2.409311675158	1.85318063646304	3.09430893078917
"2e89014bc643fc241ea4f802207c404e"	3.57640155878248	3.14059111767256	2.38641765623792	2.21855631816658	2.85024813057187	1.61919258058221	2.00986099754714	3.18976663353652	1.80350356985181	2.8102818268854
"2e9b88559202d3d9bf942da247bdbcd8"	2.32314978442874	2.18435709535594	2.6247901561824	1.6473597281855	2.74418743803495	2.01780750364928	1.93904377220946	3.43274385119654	2.37683134130147	3.50868044312504
"2e9c747b9765ad24c920207c04f511f4"	2.24940791995774	3.68451253297823	2.99556966033318	3.1885738009058	2.74287871856788	3.55192701638196	1.1371981849832	2.47257425072843	1.91882668064557	2.97149490732327
"2e9e443b034155d031ffb4dab95fd8c6"	3.96021992699731	3.84218843695651	3.94237046746957	3.97355150098055	4.44759314287665	3.6972897878989	2.89070503568629	3.9090907104503	3.42270704787004	3.44564288334382
"2ea046aee6a94cc7ddaaa645242d7e75"	4.03752275106598	2.73035956759137	3.09111760085403	3.92477333108885	3.22329362488089	2.66702454821271	4.31489863038354	4.26879858430301	4.3740793888058	4.18180064587062
"2edddc5b437738cf55ca58601c52d809"	2.02731210835185	3.08873233253729	2.84467958997696	3.05386192669942	2.16675758058864	3.34069720210246	1.556315577951	3.30679365756936	2.63143118147006	3.60312002038892
"2f0a5b09373a585bd210dc7d6e39c0cd"	0.845152131384961	2.59667936329372	1.38046339402547	2.94467579322904	0.955665279348177	2.40392397270382	2.54185550463496	3.81791757961621	3.1840201630017	4.11492499152702
"2f21b05625e16fdce07cc76a0ed4aae3"	3.56740660696804	4.93977407834062	4.59746610562427	4.88104799140856	4.18443142726851	4.94832700236943	4.67291499897394	5.29809104093833	5.53801498016265	5.9589575226271
"2f2a1ab1394f151bc7c99cd0e70b86bb"	1.25636447527704	1.20494752912733	1.18067265181289	1.73292270657187	1.43527498334151	0.523646286717345	0.832317643697917	0.481438006871399	0.987732868128508	0.928432718699801
"2f3250a4f6fc58e8e70e897126770916"	2.99556966033318	4.19292665619987	3.94701733846739	4.15750281873256	2.42396804118287	4.29355125928864	2.88812590452104	4.04298319534223	3.33030198723991	4.54320860834437
"2f4b933485094ad5ecc8252cc56bc70e"	3.53992586266379	3.86660069566508	3.84561487632895	4.82728088409302	3.70676671886207	4.89946009849825	3.83074396714612	3.72767940568255	3.61940986187084	4.29675492540267
"2f512672a87378bd1327344b0bc74d73"	2.215068861314	3.15434191172001	3.65639314189361	3.65432444760383	3.51405405082516	3.14680238472684	1.47482708028144	0.987732868128508	2.0740520443954	2.43942276385196
"2f56987e30203c6c7ac140c8c14c7b26"	6.50768251999159	6.74445961496301	7.20862507784661	6.77617269704905	6.43152911707363	7.17226905313599	5.45926742100471	5.93605870250336	5.89038004293514	6.27380024061177
"2f607cec54c9d8861063eecf7f79d55c"	3.87726218813776	6.08740587315216	5.51267720576471	5.69602631325169	3.89271801748896	6.45162953526302	3.73152530270552	5.15048672249768	3.75098326702766	5.12317202853959
"2f729bc947ce5402f9923984bfed614e"	1.96648782606291	4.23990265989526	3.1859308913495	3.7758516970045	1.94383599949354	3.62575689003585	2.65452986729876	3.89503756612878	3.55170887625164	4.53428688590931
"2f796207209e9c44d22326cc248e5d77"	2.85670581064749	2.40681212650363	3.35196820113914	2.8612930403955	3.28175311692851	2.73771333447065	3.2629722528459	3.13669973325707	3.80236176851353	3.77166771584521
"2f85c9c5025aeb28b22a343105677a8f"	2.75006572308511	3.90665220848412	3.40063869229098	3.83322435692533	2.55776794039521	3.69012268098705	2.33431435361972	2.98643014257389	2.61685992283661	3.04771163254539
"2f9734158323bbb219bf6d17d5371f61"	2.57035685251367	4.20796048287955	3.42338998332532	4.3151838696034	2.34112125467999	3.96727805291695	3.46565152423996	4.71879989741076	3.42220255358548	4.75178252377705
"2faeea5c0c5ea27e5caa24f5aee33c6a"	1.99300963312957	3.69609883158345	3.1839441151757	3.68651977225323	1.74975413594969	3.43267951111708	1.71293990210193	3.92935120129337	2.3237749928766	4.29528067700288
"2fc8dea43a3f308b994a43c1f328af87"	2.52548811240421	4.08668287331058	3.59522576316901	4.15763546497432	2.84446929170202	4.19075595325847	2.44881649797676	3.67931082040514	2.69710384104327	4.08390627233629
"2fcd17aab051c03e117541de5109e05f"	3.84154049061205	1.66292618901686	3.27623622070588	2.10032611460207	3.36928164586192	1.32954621144316	4.23388346120791	2.08319184280306	5.37620841446486	2.22570714922505
"2ffb54f27b937fc0ae173e5e41bceb51"	3.26276494695227	0.711889957955032	2.9410065382049	1.11487016906898	3.49949693792908	1.24576260325405	2.49389039825867	0.0651367958746061	3.14281671686997	0.323727161310749
"30108bff781386c695035407097731f0"	2.49508632727651	4.07043417361476	3.72159056416174	4.27591211260243	1.77176422338211	4.08642374185193	1.3014388404194	3.01867408609534	1.14706588826953	2.77235119403219
"3016fb19084aa6909ce90f032e57e69f"	2.04610241801876	3.70558700247339	3.199728886561	4.35521047395033	1.97983665280064	4.05640362181023	0.909934574235179	2.08756098956842	0.85886498818712	2.0424714938781
"30431cf89a187e935c157f0cdb68c76a"	1.97318451316331	2.88123054850481	2.07061923936318	2.97208650283342	1.33938722294369	2.92769002151374	1.54318699264515	2.98798937452948	2.69188016793957	3.90099522233172
"3068a3778737ec44e122d826861c8c6f"	1.74442908220977	3.47109321711265	2.82048826664602	3.81324488198319	1.91462354366303	3.46069522718885	1.4052485894117	3.65281850364848	2.24179845805419	3.20806156093229
"309b2bee6c42bf14b5b025a0264de8f0"	2.76630175058496	2.65572535730661	2.96303282664697	3.34183003580962	2.6943195658939	2.79800375674742	3.13413067803809	2.61233340530747	2.75774788985454	2.80280992640395
"30b432df426974a05c0bf565d9d478c1"	3.09237138811505	3.40649293543404	3.46822555105196	3.63043380037137	3.61029588138505	3.62362376920923	2.95633322449981	3.87341979757921	2.85397744670306	3.67186909480652
"30bf03b465254e84280f0ced8048b37d"	1.24260180398978	3.06437660430768	2.78721917333393	3.55787401144716	1.58041355135343	3.56333233078223	1.43809400522334	2.68639717413917	1.8954174449845	2.97760125707113
"30cfe9dd74a450e2788555ebb87f7665"	2.55154889404754	3.35811352550484	2.74081576556645	2.99716904090928	2.89016329172416	3.37194129892977	2.81388937071538	5.04890158974901	4.01793399240944	4.64122575277787
"30f0ff2562f1e5368df623a1ecad5068"	2.34893112985915	3.81045617353252	2.72520645401957	4.09791816927539	2.48846364949054	3.56197054152383	1.64964275655622	1.65851375008069	1.33046447615922	1.99314808873924
"313960e95e9555b73208bf7963a6c6e3"	2.72310668127879	3.83909457119213	2.97535853120265	3.94794412706553	1.76356710631625	3.56740660696804	4.97871921833399	3.28561592076061	2.89070503568629	3.28503727833836
