"sample_016Bb"	"sample_016Bo"	"sample_016Cb"	"sample_016Co"	"sample_028Ab"	"sample_028Ao"	"sample_16_1_1"	"sample_16_1_4"	"sample_16_2_1"	"sample_16_2_4"
"2cd0d671a2e8efe89ccb566473d4eaaa"	1.22323616859889	2.43686184526904	1.89152938657264	2.05273520603448	1.5266821945409	3.79509041304235	2.41761865979997	1.3286609821644	2.65776948953628	1.49424214570872
"2cd635c8b97d713477d74ed846ba5af5"	1.84102396532875	2.78359864004722	2.08123455826444	3.04754348879738	1.09622377176468	2.94815286362574	3.65841297856158	1.29480223327005	4.14677283061625	1.09326602282319
"2cd9e2f212560ceb7b178d1bcf17103e"	3.21226614900834	2.93507936696255	3.18422243201007	2.82584449595447	3.52205013055374	2.49424895754876	3.00217904837351	2.21786759214861	1.39506330133656	2.39330584839184
"2ce9964f1443a7c02e51fb698fbeffe2"	2.67721820936545	2.75034049314588	2.91208731472401	2.84762296616418	2.95930767961336	2.59832424483289	2.99580695325404	2.40047374232755	3.27826846999401	2.35071822156465
"2d4afd1d75c4bf9a17618ef501bc2ec2"	1.62890244336646	3.07651853549176	1.46877785687601	3.57956290142802	1.2905007144643	2.85023083926144	4.56012610348498	1.91095395276751	4.29372088398029	2.51893973170209
"2d51006d9ea048822f9eef77dd30fcdc"	2.73584557239029	4.14282983864815	2.95696961547746	4.06439204765269	2.80358114441527	3.88692420935643	4.08292340384678	2.10920124765301	4.06467104041731	2.17903731072435
"2d712c90d87f4ad63a2f4fc0f3bbb64c"	0.850478172778303	3.38068788767958	1.04287748475495	3.68390468027015	1.03324622335068	3.13289872192424	5.96469802357523	1.0318782925715	6.34458728442453	1.45211159560497
"2d8caf6b106e7437fa1de91936378ea3"	1.67334623683201	3.67296980728162	1.78900744180604	4.15969666776534	1.4930507401617	3.43593116208043	4.58777394502049	0.834181356780575	4.6108574826134	0
"2d96bbe7600b51a75c34d518f59dac64"	4.02808588339413	2.59737851390538	5.42149136086053	2.45466228283478	3.44727268285578	1.8967479124558	3.30346032604221	5.70444774664704	3.49368327388807	4.50258989082199
"2da99702f5437687e20ffe2ff903486c"	3.5662876058798	3.49028874952574	3.43197489081685	3.29822604667489	3.35836559107635	4.22020371290652	3.78646581418064	2.02470337315256	3.65113615304975	1.96426691366846
"2dac94ae20a0589f9f2e2bd45cd1e8bd"	0.738179339885384	1.85345050261764	1.00983389688151	1.76881286481123	0.769958673477259	2.57287364641659	2.75459283653983	1.24383474031976	2.87990068266939	1.00921973852963
"2dbfc60987fc1b5b50dd87e1932c05a0"	0.364018613072493	2.56337704510296	1.17225982150258	3.19535005125637	0.869139164471469	2.16990488086974	3.20337916955388	0.528202959477528	3.40382672191545	0.53689562877915
"2dcc2fe4072907b37c2692d14c7dfa94"	0.909754848109246	1.76806632627488	1.40332092171026	2.26536366460822	0.961514866340784	1.55071895694483	3.80871079056922	1.7103028179628	3.0867638586669	1.75736538248378
"2dd6b2fc795ca734e76b464ca4d4c269"	2.43192754926253	3.7907782223322	2.64815821917295	4.18757833019893	2.20154036203644	3.6195704791001	4.35241080248567	1.6914827392049	4.15303186211616	1.6371416325467
"2ddd0dc2e67995d84e46ab6ff8d0c62a"	4.47885158708522	4.55507597241572	4.76458940835363	4.71287574288613	4.32578231468753	4.36246990489243	3.60953771736953	2.62518947097499	4.08171183763211	2.86943964630602
"2e1fa6cccbed2370019cc38ca6f0a9fd"	3.07212312617123	4.00202345391408	2.85564988701254	4.01478368291757	2.28600588965532	4.0968445433374	3.65461330846805	1.41911243891435	3.79816299576358	1.55572257508375
"2e361922b66ba79f00bd35ab77eb9470"	3.64014963595949	4.98274795668112	3.99117148226778	5.01973820172792	4.02079365354935	5.19439808017873	5.63765616208916	4.19298902560451	5.81424445369393	5.24732831008596
"2e40993b8f9a5c75a393e91cdcf7c790"	2.91562683120229	3.612513023506	3.11862388097146	3.80179081090942	3.06616264973973	3.62886948153021	4.31690087447854	4.12786215241623	4.1105312809082	3.35851407263698
"2e523d3b28183ba13e610a430d5c3272"	3.16824328055828	3.87950787154136	3.14281392658196	3.74207471112332	2.86701823027563	4.11012235235083	1.71093781927736	1.14543840893094	1.68284948473811	2.24171566584103
"2e52ba87f2bb1cade08b8206d4517ac8"	1.08867137443727	2.4388287665569	1.26540669859307	2.75965076161202	1.29359364869219	2.43686184526904	3.26180402293615	1.27048955347046	3.58040139248707	1.96784536591613
"2e89014bc643fc241ea4f802207c404e"	2.62188830870612	2.60168621619923	2.28941111635651	3.04493683208184	2.1838197625569	2.53664324704874	3.18944833240515	2.75945244288811	2.42130617743396	3.36569896947622
"2e9b88559202d3d9bf942da247bdbcd8"	1.45835615198608	2.58822159970205	1.42371537886939	2.74673641246049	1.51189696631975	2.69334365470009	1.80857285148926	2.07830514408351	1.28248208267986	2.1093920043966
"2e9e443b034155d031ffb4dab95fd8c6"	4.96377857162325	3.52304736569096	4.83884947301023	3.69564134094089	3.8933686905688	3.65629556841777	2.75385695404087	2.52445855166612	2.89788178366314	2.46880655731423
"2ea046aee6a94cc7ddaaa645242d7e75"	3.72076469857442	3.30320568647355	3.68184731145478	3.79179452961886	3.33618486376142	3.45072216482186	4.7702827979815	4.74098708734665	4.96028328287846	4.47430435758857
"2ef9d3ba65114ac6fa0dd50a26736397"	2.24182321800883	3.02865787748089	2.86957607434947	3.45535457783194	2.52896141327527	2.04110408833774	4.26501003335665	1.82643654233146	3.4616811308114	2.11796056639967
"2f21b05625e16fdce07cc76a0ed4aae3"	3.57246451799108	3.8259937415096	3.88890151837998	4.71063043349678	3.74056750998024	3.99042947229559	5.63580900483134	3.62069525556287	5.69229062220222	5.03486908274383
"2f23a689f9f0358b1314983c9d89c78f"	0	0.980703745135942	0.299385074400038	1.20653112902081	0.432062896567824	0.648138831305295	2.71753835388942	0.40285873194786	2.47951225968202	0.510912832213675
"2f2a1ab1394f151bc7c99cd0e70b86bb"	0.291004048574066	1.02610646828098	1.11854464611106	1.0656657980178	0.574853952277435	0.402391054710501	1.02489963422734	1.12451670059181	0	0.86421428340869
"2f398f0ea97dc313e03829bde4af9f1a"	1.51684970470027	0.24801175824309	0.897071622298392	1.05396144567602	1.74156416831621	0.315939299856838	0.6975851114853	1.45309161497872	0	2.77164849109442
"2f512672a87378bd1327344b0bc74d73"	0.906211708740491	2.59496802407621	1.51437640170906	2.32994886656263	1.65290440717926	1.97771704656914	2.68249441608568	1.36904341551319	2.58470432148006	1.62366620844473
"2f56987e30203c6c7ac140c8c14c7b26"	5.51024550761348	5.96700847029082	5.33176791136875	6.05585022609704	5.36370064796265	5.28894271650887	6.69397678579728	5.7986115084253	6.22867644552621	6.45568689377294
"2f607cec54c9d8861063eecf7f79d55c"	3.94466174299077	5.48660133416098	3.66516944534364	5.37930322127977	3.68425592232969	5.19877710745951	4.78650774840014	4.2162530035436	4.05918042199584	2.28107282586403
"2f729bc947ce5402f9923984bfed614e"	2.06423259475949	3.43270247634945	1.92984711219516	2.53165123111522	1.59977315879988	3.63513584436469	4.54073395295225	2.5891609538193	4.59228350828501	2.68350652075421
"2f85c9c5025aeb28b22a343105677a8f"	0.754195242124879	0.959364397479331	1.00159722303817	1.93148025133585	1.1367721829417	0.754195242124879	2.8689120843247	1.12884218538068	2.62778254503877	1.49238209219939
"2f91f4ea2b7d5f15292abd37f4addc40"	4.5581489638178	5.53285112249055	4.47961779061853	5.01528887603474	4.85984008614907	5.9231397417009	4.7510186288519	5.0411118756967	5.12032539157353	4.36867266601167
"2f9734158323bbb219bf6d17d5371f61"	2.42895524251658	3.48616051799387	3.19581102567043	4.42518753182764	2.36862935493474	3.09401933622429	4.89475841556751	2.63053684746961	4.07166538963366	2.41205957467708
"2faeea5c0c5ea27e5caa24f5aee33c6a"	1.02610646828098	2.76533736961588	1.61107736779244	1.91003852999179	1.53641894709715	2.59748624507331	3.60229871166067	2.42785893570296	3.56109892211711	2.43954677045848
"2fc8dea43a3f308b994a43c1f328af87"	1.72765623111886	3.11622208702425	2.72409643557544	4.0091405509626	2.37702555272479	3.4417529086831	4.38633426848314	2.37005026480853	3.72520183654623	2.34055540934236
"2fcd17aab051c03e117541de5109e05f"	3.77669823423258	0.980703745135942	3.83673399766481	0.864406947392165	3.5982270201505	0.488889169479432	1.79389080159081	2.17666594869885	0.611677671698706	2.67996720434682
"2fdc9c433b625d5b76d5b3205f0b5235"	1.26540669859307	3.27380190668583	1.45310428504292	3.13940646613208	1.57444473066428	3.30774867490801	5.45203413796494	5.34619767883251	5.07943167516912	5.67171141901374
"2fe723af5e8e965a3816f3eaf25e5516"	2.63935335722333	3.21181269962275	2.59328568014305	4.02615941800706	2.47168774713594	3.10619099624099	4.13901546020131	2.35611353757127	4.15655960492301	2.39465712656635
"2ffb54f27b937fc0ae173e5e41bceb51"	2.24479542866189	0.247857347890146	2.52127592501951	0.0583797004049214	2.46764781453571	0.12837967775065	0	3.28033842019263	0	4.0174654977258
"30108bff781386c695035407097731f0"	0.156050302971612	1.59521545101245	0.0965194483443099	1.65074606076244	0.394833458543438	1.3299813839153	3.012423988545	1.08329287672693	3.26744615535217	0.834181356780575
"3068a3778737ec44e122d826861c8c6f"	0.81081865443799	1.8064950322435	1.34182222334148	2.33541146353626	0.481959991226809	1.38501704569977	2.29520887053154	0.704032084940258	2.49801829215693	0.738041023630438
"3092c6d072bec367cf69c628b5eb788d"	0.44657506116438	1.49688985036148	0.394833458543438	2.17375440614869	0.24801175824309	0.989113592911916	5.10929672490802	1.62658132086529	4.97009635673377	2.1851067859032
"30bf03b465254e84280f0ced8048b37d"	0.955041334542816	2.80970228903405	1.03414452058304	2.94578854178122	1.25583168374012	2.59748624507331	3.72234217951945	0.651268377814541	3.69953196412418	1.60301895493584
"30cfe9dd74a450e2788555ebb87f7665"	2.78081082789845	3.84808042401655	2.75679528489046	3.21226614900834	2.54233872988163	3.60130411812932	3.8876025997861	1.87754626338877	3.29855044018867	1.80475104539043
"30f0ff2562f1e5368df623a1ecad5068"	1.06009640961177	2.01291826482142	1.63438011061629	2.68491038910236	1.61830626844295	1.82526281473469	3.53683250156656	1.11291879416783	0	1.19686842789995
"313184392efe5228637148a6d4e96e2b"	1.25903355293706	2.64736097303217	1.65074606076244	3.06292581388178	1.47652347231238	2.18774388840624	4.42766813270699	2.29685108494617	4.10468692843059	3.24519817213392
"313960e95e9555b73208bf7963a6c6e3"	1.53399363243401	2.57373251848033	2.40281831652617	2.52265689130195	2.12251623696337	3.11871421588913	2.83613284287501	1.63815752770528	2.70749471351421	3.2063821023348
"318b3be14a974c7ae1abbdb49808a24d"	5.28352969590949	5.30377717463311	5.94684627249297	6.26270006081024	5.35474899356464	5.61529255060893	7.18533647339409	6.10982176899901	6.39404890985075	6.26209850398554
"31cf7d1c6f62222c6bc27b478d15a3e2"	2.92304420823988	4.6903840876531	3.30568623833268	4.55353592821597	3.36772304906024	4.19320367951562	4.15777695563199	4.15506929530168	3.59341945343894	4.46184177935038
"31d1bed7b72752d337631bcc6398b47a"	4.96362123771317	4.04427543052227	5.26879546192577	4.43870972236981	4.55377301252109	4.17311481451371	6.34884266076493	6.14109298987472	5.78523552271664	6.30990313993011
"31d5c28d6223998e23f4ce837675fa15"	1.93918157929606	3.8511786769409	2.1966570668841	4.32435728574855	2.11980487426061	4.02454387251731	5.11295677656712	2.68754472686698	4.87166202796754	2.35611353757127
"31f09af5a917342b374c9dd74712f8f6"	2.93088351763192	4.63675801573902	3.2919664225291	4.82953693289345	3.10265620643795	4.07688183921341	5.82286878512535	4.27143886961071	5.79528424804184	3.63133767856498
"31f4311b3614ceb936249344f683b178"	2.69284857777251	4.08898481464509	2.31699718655336	4.06360782439695	2.52220913602322	4.13557849412331	4.81075054747316	3.12130639086999	4.58157780142483	2.88113041009955
"3238b586f31458ec9766e150ab13c0d2"	1.74942556846445	3.23068272825324	2.01292560006778	3.21045111646106	1.96201364607876	2.02041831663037	3.49593042525844	3.65650315244595	3.63564121691917	3.20518201111808
"32416262c45e0cf47a7d09250b1e7677"	1.47497713730732	2.67408870397526	1.77588596981496	2.7053076930797	1.63550577405782	2.44627309384466	2.91540436688175	1.34618877658338	3.18516970237086	1.45211159560497
"3246338d6e2560698b6998919c81e6e1"	3.4903435254849	1.8124854554339	3.52871501666455	1.70467172519686	3.12581728079763	1.5554001864404	1.27858050580475	3.14667465204381	1.35135322998647	3.05288098389692
"3292d4f7164a5c6f51bbd9ad6efc4578"	2.28513939794958	3.26394884137736	2.69181905247666	3.3485242234195	2.23220565352299	3.27252221654949	5.60392830454746	3.30346032604221	4.95455770301572	4.71147303351175
"32a0110039bb42f62ff267eb1684c8ba"	1.88812696866081	2.95462607198407	2.6513408628833	4.16388020193928	2.68030983716576	3.31186083082247	4.56244663465411	2.23067719121737	4.2545530563852	2.66924298111551
"32bb7b6ddc2368a30994438579f920ee"	2.57459065351582	2.6337096275399	3.00996387223187	3.71940056018289	2.83116784167721	3.19304198632714	4.0322784665646	3.09349997662736	4.03254099989499	2.95318806771213
"32d3a27ee4d659824b7a20184bf5b4fe"	4.08600595917094	2.53878890658498	3.92698099482561	3.19581102567043	3.74580425177886	2.7524967230796	3.09608056990269	2.85954345108237	3.18778607533762	3.13271255880436
"32e11d45a9efcbd9f8a51785d796e2e1"	3.47157600366431	4.24778235943749	3.77644039048481	4.70536669005995	3.26695789077617	4.11159896188216	5.10094466339242	3.30182637451454	4.65153495411817	3.61073913990857
"32e5766f88705e4fcdb1e0069802c225"	1.58141635003372	2.57459065351582	1.3240079687022	2.8954235317279	1.14755133064358	2.04548162623206	4.13475866556606	2.67333908043466	3.94794979958179	2.6516449153548
"330ba1f6149653fc61ed66b980995a2b"	3.23592263681983	2.00005033073049	3.01571588515601	1.66532640654774	3.02223528998911	1.48157981797869	1.09256142260255	2.08467908133351	0.919758206493854	2.59225732282162
"331fb2bf3cebc3c1de6f5cdb96f9e465"	4.15971996465563	4.69205027968231	4.27172051260629	5.07576376984013	4.24119767011785	4.21971525998443	5.99771772517402	4.65407605774886	6.19997530336437	4.41700238918705
"33549d6cfb853c67ae97cd3368746381"	3.97378514473206	4.44202875689529	3.9746315591261	4.85599252098874	3.32247396445323	3.82230591310812	4.4292582277593	4.66194067014861	4.01238939919328	4.77890673012433
"335dbefccb8cbc2a2de77dd8ec51a44a"	3.96421328740202	3.38960225053301	4.52613306088022	4.04111388354507	3.65017009619628	3.30857245998965	4.63399574860136	4.63514591101399	4.76373410171954	3.70391707028441
"337e5fb6c41f7c11dafcd7cc4f0cbe75"	2.05527677417884	0.106117736984127	2.63678276469266	0.12164422100795	2.67921330914589	0.121445402344916	0	3.77328567395991	0	3.33189510517155
"33969f6f1114b112c1cffe0d5f1aefb2"	1.60657100678454	2.95813933086324	1.20653112902081	2.61246383649571	1.26540669859307	2.82384091265758	3.24635121559596	1.48618177665217	2.64745879540078	1.02127037500925
"33d7d17d43af8fabeda3e4eba1bf3cde"	1.78096533518846	0.557429463861554	1.32833070156699	0.477520667271408	1.7788788496981	0.374442529069033	1.5255905428715	1.54156327263584	0.45579947620616	1.82643654233146
"33e618ecc920e99917ca18751b1988cb"	3.94631260408353	4.32003811762474	4.1350081498395	4.64802008628228	3.41973447748657	3.49531989448559	5.52986454824019	4.54671677164389	5.37149159861642	4.92617961579754
"33f14bade765d669e297db853962163c"	4.29831228016377	4.74137843887317	4.40297141583649	3.55637487699104	3.96485426953373	4.18243677018122	3.9655063299481	4.09462312342033	4.1189935315837	4.3103610697216
"33fd3fface7eb08a3207653f5fa1655c"	2.92546285548519	3.2822915784381	3.33818541030989	4.17484767158682	2.84435353168781	2.96454842213498	4.23616819820063	3.0040493485403	3.91479434486999	3.0915162189331
"34035c4ae7286db0c65fb6deae8dcd62"	5.89830156592189	5.34920018720277	4.63850192001519	5.18078639599558	4.98224953004298	5.23656562007769	5.82041227077261	5.44764427065391	5.59378791988689	5.18786930904597
"340bbdacb0705bd63180030c4856796e"	0.502605127885228	2.42198530919768	1.09622377176468	2.45539321485068	0.682860958301575	1.89998512644499	2.97836024994594	1.9989614258573	1.85926171917942	1.78258484410406
"340e795098212f10b58068ae88136288"	4.09935122461169	4.76285993875946	4.42356871387092	5.26676404011487	4.08392235588654	4.32518661719925	6.37697646778636	5.13481452964267	6.01094575020392	5.38962861582259
"34291eaf80232b8590fdbdfabfb671d9"	2.11030968054071	2.31114961256903	2.39052078434018	2.82250295678628	2.04402457510141	1.99010459902099	4.58475623186974	4.47716918679311	4.89009253891456	4.25202702652124
"342b60b256da3f58211ba2fe37eaffa5"	1.48930098354351	2.63290077400199	0.967954857495304	2.99034790381705	1.08487367800204	1.90334750357602	3.43817873033504	1.60301895493584	3.18087268696924	1.52236515174235
"344662455c2057c3887de985b245a6b6"	3.47402157536293	3.04164635337412	3.95368533157086	3.86804392839663	4.26009991800445	2.72261803965761	3.21176476107883	3.87998766990801	3.09215637816819	3.20398047795177
"345b2fea16e525cf7e56f8a469016404"	1.15821552630417	3.02319582403539	1.05787813751174	3.17720426123295	0.710902615748377	2.80289869859008	2.47606243550448	1.35112099972623	2.00404735668906	1.53755343934491
"34665404207dc723cec5223ebe4dba31"	4.48369432398391	1.11854464611106	5.09267973235427	0.915269010094177	4.66557468004878	0.642232761758396	0	4.43401339855587	0	4.18513271487403
"3478e9ad07f318ff9fdf6fa3ea2897b0"	2.29539802780334	2.90963605949318	2.58991247755151	3.29363949057934	2.35803399088836	2.21637710229412	3.33030699674903	2.99996998177149	2.74433699914798	2.73477249233799
"34ac7027d40b5f2d956f7a9c55756d6c"	1.9854772307875	0	2.76958120418787	0.439345304000257	2.51994273818899	0.256759355501299	1.83592562579999	5.96644537657837	0	4.30497832472994
"34caa99e5b1c41d855aac8804f2d63e4"	3.85143663365476	3.63365689367737	4.01857739067748	4.23926295260987	3.6006608389968	3.54998930387949	4.03829936382197	3.05517954374039	3.74848708838556	3.2212629733607
"34cb9313f803fa8231dff89ed7624a29"	2.21760361799499	1.9508726724851	1.6442429291956	2.10483634669978	1.31799865726938	1.50442155976762	4.67776215959649	2.8025768012609	5.10929672490802	2.96927987344547
"34ec83efbb4e0c517f1da730bf7ac298"	0	2.69181905247666	0.348247633700645	2.37597987517396	0.0965194483443099	2.76533736961588	3.97026685663443	0.176033494972864	3.36159963744159	0.247886113876573
"34ed0e65eabbeda68b49e92e6a0c4d2e"	1.71152092293494	3.08324623256145	1.65505810516795	3.06397799265877	1.58833970223272	3.0723558040361	3.27987176215456	0.965365143529872	3.12753194486655	1.37274553610591
"351eb3160a1b45dd5f927f6e12e48e22"	2.56137497910561	0	2.30722134031038	0	2.76082159851899	0	0	1.1788125223953	0	1.09326602282319
"352c81f1835a9e9611c7a7f581bf516a"	3.19304506156321	3.0275803205368	3.23283067926556	3.36837955828188	3.03783275611444	2.85687811685988	3.92976022992325	3.52885031663566	3.29928572139531	3.8050418957788
"35421bede4d60fcedbfbb65118c79775"	3.03354834681624	3.41212726559981	3.21904333083829	3.64223895026825	2.52175299186475	3.56150339279453	4.60346924019966	3.35799888494065	3.64921236534988	3.73620640545226
"3542ba882218508b7b58bd9dbffa9588"	2.23539476532732	3.26657101286109	2.44039682320185	3.14818725397905	1.95300000960808	3.74234158959311	3.23067181777544	1.47608204726088	3.38444280433835	1.84063661374157
"355104ce4bb1a5e757a3510c81ae4201"	2.95168889803636	4.06825170182552	2.77871485660143	3.85071748185071	2.52355997444276	3.71502277002278	4.16418257869562	2.55983135974915	3.36416368856944	2.47006251880493
"355229c214e8d519fdd2ee3ce49f7a5a"	2.75393163106649	2.1582665852243	2.56770486525283	3.34217453673257	2.92606660436084	2.34409002226127	3.3738475618215	3.71045888431346	3.19370873373068	4.3103610697216
"35b61c9200e4f0bf50622113e96d25e1"	3.94348186549368	2.66004126169723	3.86921975785494	2.07701109052479	4.05604299985362	2.55641333676932	2.39536506006667	1.85935409580926	2.64116927623234	1.89245948667693
"35cbae505c28f2293f392ac174141a8f"	2.20774911074029	2.3100326906612	2.78150850988943	3.29070978197991	2.35803399088836	2.66240101888022	4.05973037737336	3.00217904837351	3.95108724480158	2.73860927959964
"35ff0b675b41e4ddb763d06a94e88c46"	2.09518533027817	5.2490621990313	2.39463678787979	5.39280295647155	2.05128869312206	4.86541024978412	6.75083431300811	3.15540340687691	6.71529808664044	3.04161207900792
"361a0552ebf1d148b3e1d5059be41046"	2.48020796155484	0.599883754724939	2.89728883521783	1.40178574757394	2.81511202870778	0.748885058138066	1.29752090470104	1.88037608370443	0	2.58025653137799
"36251b7b7e88af4ab4c077b6567bea70"	1.55455133707366	3.06568425771185	1.82512937236946	3.84705551057718	1.60194398842228	2.55306057031971	4.83233487368584	1.89327550433168	4.31452770919367	2.54715896579906
"363743fbc3cb88a88a08681118148a5f"	3.64852637970313	5.05720880697144	3.81757260775369	5.72910254841087	3.70216550134775	4.76051419310747	4.70034871507271	2.89419304435081	3.55787010026731	2.42139040370258
"36457953fa30e0188e5decb31b0310ac"	3.50291122629018	3.20589906980976	4.2632746156422	4.18826187850285	4.83563570614521	4.10938322913857	4.25728240729583	3.72912055995102	3.73620640545226	3.03474248378386
"364a7ddecd2caae15fbe2e3c7b7a4cc4"	1.38219471905944	3.21181269962275	1.97927390852764	3.94435431024459	0.790597341697268	2.98125082165911	4.5057020759601	1.2057755783519	4.57473266898979	1.27844463884515
"36526fe6700aff029cde4bf4c655a06a"	0	3.07522659372649	0.126727800591516	3.55600053798348	0.0682989056766879	2.32846655548611	4.78992163819356	0.0986156199039603	4.30837083719686	0.603843724216785
"365e3d01915865862e3fa49b24a84fd6"	0.81081865443799	1.64858304580823	0.536093875522391	2.20029397302911	1.11115957454563	2.43489104757598	4.03149045277742	1.20133192025929	4.0442842267265	0.932094787291107
"369d2c8a02255a8a28d88f8ed0a3faea"	4.92836067122091	3.29696024996494	4.82763492798484	4.34561827311855	5.15850131109431	3.1162591697302	4.22684183282672	2.68249441608568	4.04532142591677	3.10351983156033
"36cfb2abc2f6709df2d805fe05f581e1"	2.82049266049367	3.17013648740707	3.03029069277827	3.54733619488554	3.03679542299406	2.55203626426701	3.893351411073	3.1094839051209	3.96830938359993	3.51593073472323
"36dc607a68263dbd7ef3b5eb18837541"	4.82665400070121	3.19488886424691	5.23650573739205	3.31145037533927	3.15296719222304	2.74239429928418	0.48356870615403	5.39522123030866	0.872031169013592	2.65996494842428
"36e019ecb2995decc4eec1b537c168f1"	3.6773016138355	4.66100667591595	3.93074512762025	4.67380794376296	3.67044408719115	4.65577571091644	4.0704024570972	3.45234634896839	3.79382483861675	3.27307192204415
"36edbf8776414418b0df41a853e4e4d9"	0.371811801479201	1.23640214282742	1.41006581786914	2.71891245925758	1.21324666880355	1.58141635003372	4.24079343052371	2.13386083254529	4.23416386527095	2.06868413773078
"3707e79ce7ef1479dae1db75c268ced3"	2.42497837400804	2.18013753283851	3.01384131067284	2.25489813007428	2.8324942620493	1.96201364607876	4.60421052566138	4.97736796884268	3.86582286624637	4.83762960157758
"371b3737bb533cd6c2fb955c35fcfe31"	1.81202685778703	3.73725905782448	2.08123455826444	3.64723996407692	2.11710948741352	3.92320263978399	3.4800932781529	1.31089655749108	3.61313766338985	1.03714034964649
"375e470f001d75089a9aa6cf80c8ba2c"	3.26443797498031	3.78022124969615	3.11058526220623	3.37271522504637	3.1351983922619	3.76310281834843	4.06635032108295	3.7661160591307	4.32241645594852	3.32125976291103
"37b7df6ff010d531083555b0b79133d3"	2.08123455826444	1.79907133890343	1.93148025133585	2.33432132873097	2.04110408833774	1.53883839383776	4.06008814678746	2.72204845816543	3.01143364948382	3.06626493334974
"37bb43181471f1af50d6d77789f1fcde"	4.81092256778325	4.75027971753043	4.89094540905761	5.00439660052079	4.67999094761845	4.99567273793541	5.85642921270118	4.57519047177553	5.25276667810656	5.5201271087342
"37bde353b445c3ce1b576f660bfb016f"	3.3485242234195	2.14385556288011	3.25094936541583	2.24421322556994	3.18980171954213	2.37597987517396	2.675380855466	2.66718862246518	2.10541650244193	2.97609787410671
"37c381e56c10f5f8d4d47efa76c2f0d7"	1.86048265990996	4.65277425655033	2.11710948741352	3.90568125899539	1.77836736058031	4.81740878990772	3.96494477512971	1.40601071018441	4.05177966083281	0.902513865161984
"37d65319533665c7f0060b1da0ed0e1c"	5.63337415546705	5.09219558196992	5.31734589038186	4.75173938459257	5.83497922579156	5.05289964631835	5.05083036574143	3.69879923994615	4.20675619025583	2.68350652075421
"37e50134266f9cedd61c2ee6607c987b"	4.14419782789518	3.52705506051371	4.32002539723189	3.78339867081166	3.96990987984664	3.61467549540595	4.80093828150429	2.74528843762613	4.53978601672425	2.59027201543407
"37e85aa99f3480504437883a8a22f070"	3.67530635495296	3.62198097713654	3.55508862783941	3.6392854519533	3.1505590818977	3.85023853374583	4.13617961142913	2.8951450144266	4.40368934466861	3.54967767231954
"37eb8a691aa4f71b757149d3f97f6696"	4.00155126574132	5.22215068902158	4.23840297169469	5.01596105369532	3.62528595297094	5.01386834880467	5.77365911639204	3.94279447015549	5.45203413796494	4.05537813673497
"3810e5b0b59eaccaccb8e80d20c957ec"	4.90472503476447	4.24326536146229	4.54268869438052	4.72583252136864	5.46105178332676	3.93471529675803	3.9598330140938	2.26046373170865	4.05718792870743	2.66582767778665
"382a4e716376327676bc7db50ea62e61"	4.60157471738734	5.15056765291283	4.79504353997388	5.73220275331233	4.41907049304895	5.5471132236161	3.58022718046695	1.9573497588805	3.64298430305732	2.1252752785066
"3855898b7fa8cbfdb233365d332528d4"	0.883202917989571	2.56856818621036	1.12587557797577	3.29947328325449	1.11115957454563	2.56684079832817	3.82950736925251	1.29480223327005	4.10101678667683	1.53201028246233
"3873b8b74332481949e56ac72b5efb12"	3.58675871249387	5.01034571884006	3.5369052332473	4.58859937534207	3.45784009403244	4.62512719352389	4.88193063403381	3.12716562933759	4.88674639050988	3.09215637816819
"38a4fa0338fbae58fda6913cabc56f4c"	3.21769156390792	2.60250374223209	2.87403661857565	2.84304275903791	3.01218139196272	2.66475522071595	2.97756102243	2.2591782177285	2.53165515241781	1.57382779050378
"38a68946a9d35ef396f873cf2e3d37cb"	3.2998886833317	4.63784831225067	3.23112770314779	4.43990584423373	3.05976261871702	4.20183563163756	4.74601543702465	2.97911323924362	4.60361754125885	2.44854379572911
"38a7efec126f5e38cafa8a22da8ebf7f"	2.61081069467696	4.64176356610726	2.04984008477859	4.13294889955739	1.91336732905795	3.81265313220858	4.26831574166237	2.57889404057864	4.1201032148456	2.35852204221593
"38b811858758fa712e59c88ce4db7bf5"	2.26078522467769	2.47926484804541	2.72039633958295	2.1062074912258	2.33323000423474	3.21453031680957	3.65645087865481	2.82700315024116	3.26678014167618	2.97871461380424
"38c4326edad96570f456288d84eae292"	2.87974252275073	3.56246206825938	3.34456039656049	4.14336600123275	2.81241081702687	3.80064343376442	5.94410926225667	4.19254175241676	5.92050810980112	3.89093488584068
"38d10653a790b3bad4b42ab8f79f2758"	3.79429174179344	4.0216227721999	3.9858540782886	4.01941833686966	4.04083707127026	4.03967528084468	4.91264144290094	3.57050659735567	4.63271429731989	4.73834501547743
"38e4d9c88ac4789241b5a3a5cf300125"	6.72505218233661	5.82657235554196	6.29928903320113	6.15984037892348	6.30093832435318	5.72692387502641	5.81540417924267	4.91878318158772	5.28617947861609	5.00877547071794
"38f10e368cd490654f2db1621c61d989"	2.10748031341521	2.4718639639101	2.57462810766314	3.24130127877333	2.07340953120348	2.69251475253921	4.0615169853531	2.82565733980815	3.75335744216942	2.97836024994594
"38fa05347cf197f388f02d42f82912f8"	2.31914076556453	3.68815195583689	2.50758318430976	4.11582391206025	2.53573056439946	3.35761756573261	4.06989683714433	3.14454013448096	4.41771698882136	3.40136250136248
