"sample_016Bb"	"sample_016Bo"	"sample_016Cb"	"sample_016Co"	"sample_028Ab"	"sample_028Ao"	"sample_043Cb"	"sample_043Co"	"sample_056Ab"	"sample_056Ao"	"sample_40_2_1"	"sample_40_2_4"
"2ffb54f27b937fc0ae173e5e41bceb51"	2.24479542866189	0.247857347890146	2.52127592501951	0.0583797004049214	2.46764781453571	0.12837967775065	2.2305034794048	0.150981681963745	2.31022805961503	0.0474427721024217	0	2.33344743343793
"3068a3778737ec44e122d826861c8c6f"	0.81081865443799	1.8064950322435	1.34182222334148	2.33541146353626	0.481959991226809	1.38501704569977	1.10495811127768	2.72627485202213	0.930450803184145	2.71032447963578	1.96408526219234	0.145319513903895
"30b432df426974a05c0bf565d9d478c1"	2.68262230158798	2.85865976141702	2.94815286362574	3.56596936945017	2.87847735466939	2.87340061482902	3.21094872829551	4.01922287643429	4.5002471079738	3.99961606654009	2.35526757701071	1.76134166982073
"30cfe9dd74a450e2788555ebb87f7665"	2.78081082789845	3.84808042401655	2.75679528489046	3.21226614900834	2.54233872988163	3.60130411812932	3.4122625034462	3.80240318736214	2.74105806466872	4.12529007244246	5.01452027112415	4.24612356040596
"30f0ff2562f1e5368df623a1ecad5068"	1.06009640961177	2.01291826482142	1.63438011061629	2.68491038910236	1.61830626844295	1.82526281473469	2.45530884095238	3.63565648330837	2.56719867200964	2.82628486809114	1.80203383998386	0.995574998157566
"313184392efe5228637148a6d4e96e2b"	1.25903355293706	2.64736097303217	1.65074606076244	3.06292581388178	1.47652347231238	2.18774388840624	1.04177770474254	2.9422574961986	1.75152150551749	3.15676456355066	2.55732831401862	0.94160363984644
"313960e95e9555b73208bf7963a6c6e3"	1.53399363243401	2.57373251848033	2.40281831652617	2.52265689130195	2.12251623696337	3.11871421588913	2.86348451386295	3.47977526315533	3.96569949774223	3.14642275952358	2.23956115762549	3.19301702955101
"318b3be14a974c7ae1abbdb49808a24d"	5.28352969590949	5.30377717463311	5.94684627249297	6.26270006081024	5.35474899356464	5.61529255060893	5.7930830602406	7.50899190022399	5.95537875654598	7.24923751315223	5.50530458434966	4.86727541690929
"31a769f2df97eb5896d4eefd4d1a9bd3"	3.64253382089259	2.3484012200484	4.22564898532304	1.94122346942366	3.94544379689049	1.86920388117601	2.31676577023169	4.13852825988124	2.99981881226896	3.98121061528568	2.49596832656383	1.14194313339012
"31cf7d1c6f62222c6bc27b478d15a3e2"	2.92304420823988	4.6903840876531	3.30568623833268	4.55353592821597	3.36772304906024	4.19320367951562	3.06963878507336	3.97660699643944	3.00104396658879	4.11523296964786	3.49584106533676	3.68417736236348
"31d1bed7b72752d337631bcc6398b47a"	4.96362123771317	4.04427543052227	5.26879546192577	4.43870972236981	4.55377301252109	4.17311481451371	5.79208556813187	6.69749576830994	6.02360888745843	6.3849921761912	6.4121990556279	4.79656441137462
"31d5c28d6223998e23f4ce837675fa15"	1.93918157929606	3.8511786769409	2.1966570668841	4.32435728574855	2.11980487426061	4.02454387251731	1.45267318454366	4.78304036500976	2.36290515833252	4.76188526404269	2.69625380871248	0.787492290717412
"31f09af5a917342b374c9dd74712f8f6"	2.93088351763192	4.63675801573902	3.2919664225291	4.82953693289345	3.10265620643795	4.07688183921341	2.98411910094546	5.90585738465657	4.26428266231702	5.78956572614167	5.8741078474325	2.99840170744289
"31f4311b3614ceb936249344f683b178"	2.69284857777251	4.08898481464509	2.31699718655336	4.06360782439695	2.52220913602322	4.13557849412331	2.77620224808418	4.82732066837254	3.17118504415525	5.2376953897281	4.53149562605157	2.34850008018159
"32416262c45e0cf47a7d09250b1e7677"	1.47497713730732	2.67408870397526	1.77588596981496	2.7053076930797	1.63550577405782	2.44627309384466	1.74372100770306	2.81704189692229	1.74198807099439	3.29469239878855	2.08431877403844	0.579456283484731
"3246338d6e2560698b6998919c81e6e1"	3.4903435254849	1.8124854554339	3.52871501666455	1.70467172519686	3.12581728079763	1.5554001864404	2.08618073105375	0.943004819586574	3.37780998461947	0.946890526696742	0.817034717128893	1.17259157854792
"3292d4f7164a5c6f51bbd9ad6efc4578"	2.28513939794958	3.26394884137736	2.69181905247666	3.3485242234195	2.23220565352299	3.27252221654949	2.4045208160039	3.57453340468049	2.80301038822291	3.85083905884989	4.08511395429248	2.6347731769473
"32a0110039bb42f62ff267eb1684c8ba"	1.88812696866081	2.95462607198407	2.6513408628833	4.16388020193928	2.68030983716576	3.31186083082247	1.65035411051706	4.04718560441189	2.53503900804991	3.86154594625104	4.16977851202163	1.28937451149193
"32a6419425fd1e0c819fc95ffd4aa1e2"	4.84639680072107	4.68540885907454	4.52234856153281	3.7710102571213	3.96335800494603	5.01513944184276	2.99271312049467	4.00351640148067	2.89464146305152	3.95267822764267	4.49977323633322	1.55294755774588
"32b6cc9b720e358d45f29612cd4bb56e"	2.98010784541429	4.52540169404732	3.2013262072386	4.73408116467075	3.03733557877154	3.92875411652272	1.9023789820868	3.77146619222686	2.77354226747099	4.2918905946417	3.0047629242052	1.11898828097092
"32d3a27ee4d659824b7a20184bf5b4fe"	4.08600595917094	2.53878890658498	3.92698099482561	3.19581102567043	3.74580425177886	2.7524967230796	5.39136759913976	4.44505915517406	4.76640656286676	4.18417877625568	3.47229885071612	6.11200962037974
"32e11d45a9efcbd9f8a51785d796e2e1"	3.47157600366431	4.24778235943749	3.77644039048481	4.70536669005995	3.26695789077617	4.11159896188216	1.85011689544677	4.33379088491338	2.41927241746701	4.70489153137096	3.01178380565366	1.12823354850606
"32e5766f88705e4fcdb1e0069802c225"	1.58141635003372	2.57459065351582	1.3240079687022	2.8954235317279	1.14755133064358	2.04548162623206	1.26780424193706	3.06080908251642	1.67890800792271	3.07072005932007	1.47570485223201	0.333842524772845
"32fbcc27f54d5d802c6e5172b9d83b56"	4.80226993867108	2.95168889803636	3.92141963846451	2.64096001835447	5.06690405861187	3.11372373193329	1.67195739668778	3.59040906359973	1.87658931563146	3.665571983022	3.73445985344766	1.08593966239559
"330ba1f6149653fc61ed66b980995a2b"	3.23592263681983	2.00005033073049	3.01571588515601	1.66532640654774	3.02223528998911	1.48157981797869	3.56082785698497	3.68648248684038	4.24932614409986	4.26950406024537	3.08494608604704	2.48079337004289
"331fb2bf3cebc3c1de6f5cdb96f9e465"	4.15971996465563	4.69205027968231	4.27172051260629	5.07576376984013	4.24119767011785	4.21971525998443	4.7392977458696	6.0134369608709	5.19549805817505	5.86921910219698	6.70466396596555	5.30098992707453
"335dbefccb8cbc2a2de77dd8ec51a44a"	3.96421328740202	3.38960225053301	4.52613306088022	4.04111388354507	3.65017009619628	3.30857245998965	2.45408758374754	3.74594131329263	3.75330085901867	4.16139240113677	2.49947780631501	1.9955017606874
"337e5fb6c41f7c11dafcd7cc4f0cbe75"	2.05527677417884	0.106117736984127	2.63678276469266	0.12164422100795	2.67921330914589	0.121445402344916	1.28202968834286	0	2.58969660452344	0.0664737360880777	0	1.29623185092124
"33d7d17d43af8fabeda3e4eba1bf3cde"	1.78096533518846	0.557429463861554	1.32833070156699	0.477520667271408	1.7788788496981	0.374442529069033	2.01409322115096	3.70335670839664	3.21607605598349	3.25572723565896	2.51709014777281	2.0161726311564
"33e618ecc920e99917ca18751b1988cb"	3.94631260408353	4.32003811762474	4.1350081498395	4.64802008628228	3.41973447748657	3.49531989448559	3.58360707487982	4.91218357809266	4.0914213434775	5.07069530455616	3.23705102662158	2.30935015794017
"33f14bade765d669e297db853962163c"	4.29831228016377	4.74137843887317	4.40297141583649	3.55637487699104	3.96485426953373	4.18243677018122	3.48078093144045	3.86064302290343	4.13896101434621	3.96975214063423	4.43021260607605	4.64414580044049
"33fd3fface7eb08a3207653f5fa1655c"	2.92546285548519	3.2822915784381	3.33818541030989	4.17484767158682	2.84435353168781	2.96454842213498	1.88552666189759	3.82222881373163	2.48782380800456	3.78357515364098	2.63052490032186	1.48909635400757
"340e795098212f10b58068ae88136288"	4.09935122461169	4.76285993875946	4.42356871387092	5.26676404011487	4.08392235588654	4.32518661719925	3.96884782469594	5.57526522264196	4.70559397597173	5.29526496921512	3.88081780225945	3.14297577284201
"342b60b256da3f58211ba2fe37eaffa5"	1.48930098354351	2.63290077400199	0.967954857495304	2.99034790381705	1.08487367800204	1.90334750357602	0.998641941943597	2.532338488815	1.28155725380466	2.45538523077876	1.47073306186956	0.43933202179396
"344662455c2057c3887de985b245a6b6"	3.47402157536293	3.04164635337412	3.95368533157086	3.86804392839663	4.26009991800445	2.72261803965761	4.47497921935173	5.7014002460682	4.37418506980998	4.94997122733521	5.33849564032454	4.45551771569653
"345b2fea16e525cf7e56f8a469016404"	1.15821552630417	3.02319582403539	1.05787813751174	3.17720426123295	0.710902615748377	2.80289869859008	1.64213102090299	3.47450360392889	1.37921209094587	4.06613382160372	3.05424638746163	0.854757822689608
"349f86c36eb28392a0b7537648981624"	0.859652229915422	1.8248166756557	1.61556351257834	2.22127416480206	1.89829968876155	2.44568268329609	1.6338397510465	3.40850544592356	2.2998001185503	3.29080053830326	2.78150107646273	0.459308514860155
"34ac7027d40b5f2d956f7a9c55756d6c"	1.9854772307875	0	2.76958120418787	0.439345304000257	2.51994273818899	0.256759355501299	2.62239514026348	2.23043323716593	2.98842534283816	2.04453780695196	0.375011398890127	1.88309935358744
"34caa99e5b1c41d855aac8804f2d63e4"	3.85143663365476	3.63365689367737	4.01857739067748	4.23926295260987	3.6006608389968	3.54998930387949	3.78479613177943	4.93525885521457	3.63453112944891	5.52618297139815	5.31051661224002	4.76240501920681
"34cb9313f803fa8231dff89ed7624a29"	2.21760361799499	1.9508726724851	1.6442429291956	2.10483634669978	1.31799865726938	1.50442155976762	1.54737068357297	2.56801317752229	1.80127490785464	2.68874571276849	3.41826276290567	1.32402091738932
"34ec83efbb4e0c517f1da730bf7ac298"	0	2.69181905247666	0.348247633700645	2.37597987517396	0.0965194483443099	2.76533736961588	0.227885932817859	2.21962845398206	0.61978525954169	2.56840775675709	2.54796716054847	0
"34ed0e65eabbeda68b49e92e6a0c4d2e"	1.71152092293494	3.08324623256145	1.65505810516795	3.06397799265877	1.58833970223272	3.0723558040361	0.842586924188816	2.30264779102848	1.78309067019542	3.02567939844679	2.02970427289839	0.422717427307924
"351eb3160a1b45dd5f927f6e12e48e22"	2.56137497910561	0	2.30722134031038	0	2.76082159851899	0	1.4325113409372	0.140905809102641	2.7547607466969	0.108759676399473	0	0.109989160237074
"352c81f1835a9e9611c7a7f581bf516a"	3.19304506156321	3.0275803205368	3.23283067926556	3.36837955828188	3.03783275611444	2.85687811685988	3.40192819376468	4.55102632769879	4.44173573695824	4.31977290874646	2.86105759581301	2.1013848828546
"3542ba882218508b7b58bd9dbffa9588"	2.23539476532732	3.26657101286109	2.44039682320185	3.14818725397905	1.95300000960808	3.74234158959311	1.06655248820283	3.16038922585128	2.06997853331577	3.38469852091427	2.7699845844143	0.792365622240539
"355104ce4bb1a5e757a3510c81ae4201"	2.95168889803636	4.06825170182552	2.77871485660143	3.85071748185071	2.52355997444276	3.71502277002278	3.22969045537412	4.33770017334343	3.71387119269338	4.59924968435507	3.60133247007609	2.74471997105706
"355229c214e8d519fdd2ee3ce49f7a5a"	2.75393163106649	2.1582665852243	2.56770486525283	3.34217453673257	2.92606660436084	2.34409002226127	2.05552032211435	2.80155705892871	3.34237620973526	2.5110879098902	1.75152150551749	2.13425590482273
"35b61c9200e4f0bf50622113e96d25e1"	3.94348186549368	2.66004126169723	3.86921975785494	2.07701109052479	4.05604299985362	2.55641333676932	3.06825727848214	2.49228435994763	3.53814328212525	2.63420285020687	2.00039800973972	3.57202681008921
"35cbae505c28f2293f392ac174141a8f"	2.20774911074029	2.3100326906612	2.78150850988943	3.29070978197991	2.35803399088836	2.66240101888022	2.38973873486355	4.12987478799891	3.40000009853801	4.38114711050587	3.41740551729089	2.77087519248585
"35d9a5a0f24441f1c5e662c49ebb5bf7"	1.376526056199	2.99430200120196	2.00991272302743	3.8203334372919	1.27489090137627	2.42895524251658	0.890406199229213	2.90091437755811	2.06818264753105	3.55649842813534	2.88197633698817	0.79878295832968
"35ff0b675b41e4ddb763d06a94e88c46"	2.09518533027817	5.2490621990313	2.39463678787979	5.39280295647155	2.05128869312206	4.86541024978412	4.37918836058203	5.39846791737809	3.60288326165008	5.91330345599984	6.20919341746008	7.51075955425008
"3606f23732e78fd0027f8b8d8af6f600"	3.64694647809889	2.42098562684806	2.95110042658712	1.93473854990036	3.26952988899161	2.16474901994149	5.23920501442515	3.91028870239367	5.73370208881995	4.38239159306846	1.72400796977705	1.01121429149598
"361a0552ebf1d148b3e1d5059be41046"	2.48020796155484	0.599883754724939	2.89728883521783	1.40178574757394	2.81511202870778	0.748885058138066	2.25278105877929	0.765829528489492	1.73326917023109	0.774697840222841	0.303159783675813	2.63545343300876
"36251b7b7e88af4ab4c077b6567bea70"	1.55455133707366	3.06568425771185	1.82512937236946	3.84705551057718	1.60194398842228	2.55306057031971	1.10057695711539	2.71493042702192	1.40286948273068	3.22626329188185	1.33246580378835	0.3524805601747
"363743fbc3cb88a88a08681118148a5f"	3.64852637970313	5.05720880697144	3.81757260775369	5.72910254841087	3.70216550134775	4.76051419310747	5.37292316583166	6.94454859611597	4.88452955649218	6.63634770989199	5.08221640002174	3.64215343344738
"36457953fa30e0188e5decb31b0310ac"	3.50291122629018	3.20589906980976	4.2632746156422	4.18826187850285	4.83563570614521	4.10938322913857	3.64486019799007	4.5938815445387	4.34214917164501	4.06465996325017	2.81137025526117	2.69050078376248
"36526fe6700aff029cde4bf4c655a06a"	0	3.07522659372649	0.126727800591516	3.55600053798348	0.0682989056766879	2.32846655548611	0.216499931261782	4.33024069263961	0.624525133166383	4.88085840639383	4.46701147525	0.157540356946515
"369d2c8a02255a8a28d88f8ed0a3faea"	4.92836067122091	3.29696024996494	4.82763492798484	4.34561827311855	5.15850131109431	3.1162591697302	4.6028191645016	5.79960721901917	4.82481249510101	5.62557434062288	4.09803997576289	2.86834153134203
"36cfb2abc2f6709df2d805fe05f581e1"	2.82049266049367	3.17013648740707	3.03029069277827	3.54733619488554	3.03679542299406	2.55203626426701	1.99559479899331	3.1517760282227	2.50881421802385	3.35490496278242	2.04513715824247	1.31702759124124
"36dc607a68263dbd7ef3b5eb18837541"	4.82665400070121	3.19488886424691	5.23650573739205	3.31145037533927	3.15296719222304	2.74239429928418	6.94070209300752	2.44459757262659	4.09799228583605	1.74964531294466	0.505904494162517	1.27090695719532
"36edbf8776414418b0df41a853e4e4d9"	0.371811801479201	1.23640214282742	1.41006581786914	2.71891245925758	1.21324666880355	1.58141635003372	1.23915990034104	2.96438953834558	1.99424222303094	3.22024152738207	1.80455572017404	0.52407057525611
"3707e79ce7ef1479dae1db75c268ced3"	2.42497837400804	2.18013753283851	3.01384131067284	2.25489813007428	2.8324942620493	1.96201364607876	1.11520177008245	1.87005333829642	2.51437528710261	2.11657452697111	0.621442093701242	0.332236692837112
"371b3737bb533cd6c2fb955c35fcfe31"	1.81202685778703	3.73725905782448	2.08123455826444	3.64723996407692	2.11710948741352	3.92320263978399	1.07629305737883	3.15434080239118	1.45502463146351	3.53724207579682	2.62651746166027	0.485899123826105
"375e470f001d75089a9aa6cf80c8ba2c"	3.26443797498031	3.78022124969615	3.11058526220623	3.37271522504637	3.1351983922619	3.76310281834843	3.4828376126156	4.03744971364578	3.66265687797599	3.72866930816042	3.23306062324043	2.36733484182148
"379b2a80ebb742f6626b43b4dd41d7d6"	0.738179339885384	2.88226806706441	1.15821552630417	2.94341861666838	1.30587060168869	3.55508862783941	3.69107781095587	3.35684875922674	2.60992522346884	3.43542961532319	3.25524273903881	1.6338397510465
"37b7df6ff010d531083555b0b79133d3"	2.08123455826444	1.79907133890343	1.93148025133585	2.33432132873097	2.04110408833774	1.53883839383776	2.6912276928369	4.59207227158707	3.00405811732539	5.0494086251378	4.59824794244745	1.91712141594869
"37bb43181471f1af50d6d77789f1fcde"	4.81092256778325	4.75027971753043	4.89094540905761	5.00439660052079	4.67999094761845	4.99567273793541	2.42267963062227	5.17998716214469	3.1639346552444	4.68955097730943	2.98330917721286	2.08478250506792
"37bde353b445c3ce1b576f660bfb016f"	3.3485242234195	2.14385556288011	3.25094936541583	2.24421322556994	3.18980171954213	2.37597987517396	2.68154077744298	3.30499017965368	3.02912333495168	3.09369071633962	2.10002523641243	1.60569491615527
"37c381e56c10f5f8d4d47efa76c2f0d7"	1.86048265990996	4.65277425655033	2.11710948741352	3.90568125899539	1.77836736058031	4.81740878990772	0.375011398890127	1.86784281048349	0.485899123826105	2.34985724842814	2.07890990038364	0
"37d65319533665c7f0060b1da0ed0e1c"	5.63337415546705	5.09219558196992	5.31734589038186	4.75173938459257	5.83497922579156	5.05289964631835	1.7734827970699	3.19651286752253	3.01597279515654	3.59040906359973	2.89542773266537	2.05733907177189
"37e50134266f9cedd61c2ee6607c987b"	4.14419782789518	3.52705506051371	4.32002539723189	3.78339867081166	3.96990987984664	3.61467549540595	3.23920991875413	3.86274164364091	3.89014604017983	3.94031485007796	4.21216112324243	2.49244648697518
"37e85aa99f3480504437883a8a22f070"	3.67530635495296	3.62198097713654	3.55508862783941	3.6392854519533	3.1505590818977	3.85023853374583	1.52858050631723	3.25524273903881	3.14519901513522	3.62888528508287	2.56501366308619	1.70867527982355
"37eb8a691aa4f71b757149d3f97f6696"	4.00155126574132	5.22215068902158	4.23840297169469	5.01596105369532	3.62528595297094	5.01386834880467	2.13257191635161	4.68670998784131	3.18422359150151	4.70617765085306	3.43497149410669	1.46163997778986
"3810e5b0b59eaccaccb8e80d20c957ec"	4.90472503476447	4.24326536146229	4.54268869438052	4.72583252136864	5.46105178332676	3.93471529675803	2.69614114845964	3.74514431858201	3.47869237565644	3.11742447219322	2.17265242770416	2.2111917240877
"382a4e716376327676bc7db50ea62e61"	4.60157471738734	5.15056765291283	4.79504353997388	5.73220275331233	4.41907049304895	5.5471132236161	4.6072276978581	6.45048007770578	5.07719611276106	5.8644274352038	4.11559320236113	1.81137253607513
"38353a93383c0917923704393a56d9c8"	0.612167575802034	2.56164065898149	0.933141162585874	2.38327675927915	0.659847344368911	2.16604047946144	2.93018487033266	2.86995530891666	2.49009168423384	3.29870851664379	4.30195390675808	1.18197900416292
"3855898b7fa8cbfdb233365d332528d4"	0.883202917989571	2.56856818621036	1.12587557797577	3.29947328325449	1.11115957454563	2.56684079832817	1.2405435669655	2.22180172971965	0.88674139853495	2.24875453033641	1.58539780155331	0.545364145738166
"3873b8b74332481949e56ac72b5efb12"	3.58675871249387	5.01034571884006	3.5369052332473	4.58859937534207	3.45784009403244	4.62512719352389	2.97108798229613	3.95131204317033	3.30394597222354	3.83702028233493	3.29555282566869	2.87718525238498
"38a4fa0338fbae58fda6913cabc56f4c"	3.21769156390792	2.60250374223209	2.87403661857565	2.84304275903791	3.01218139196272	2.66475522071595	2.42511824587136	2.48680523792001	3.11656739152727	2.5165890664337	1.76271334414344	1.43673172836858
"38a68946a9d35ef396f873cf2e3d37cb"	3.2998886833317	4.63784831225067	3.23112770314779	4.43990584423373	3.05976261871702	4.20183563163756	3.07875370963859	4.62953868752356	3.41833777554718	4.78937592492882	4.20941898474754	2.51798981667819
"38a7efec126f5e38cafa8a22da8ebf7f"	2.61081069467696	4.64176356610726	2.04984008477859	4.13294889955739	1.91336732905795	3.81265313220858	2.03714854388958	3.20289033502438	2.53503900804991	3.55202474538673	2.79462659461135	0.860788169883949
"38b811858758fa712e59c88ce4db7bf5"	2.26078522467769	2.47926484804541	2.72039633958295	2.1062074912258	2.33323000423474	3.21453031680957	2.29264525608582	3.33985963479915	2.34714106752593	3.44862464925586	2.15259499592625	1.65035411051706
"38c4326edad96570f456288d84eae292"	2.87974252275073	3.56246206825938	3.34456039656049	4.14336600123275	2.81241081702687	3.80064343376442	3.54463855099169	4.36023945356735	3.76067780924036	4.69004481221314	5.4255142454828	3.76044665081539
"38d10653a790b3bad4b42ab8f79f2758"	3.79429174179344	4.0216227721999	3.9858540782886	4.01941833686966	4.04083707127026	4.03967528084468	3.60070997023154	4.23213192350005	4.14836847171676	4.1185178830906	4.06778094808271	3.49929871291645
"38e4d9c88ac4789241b5a3a5cf300125"	6.72505218233661	5.82657235554196	6.29928903320113	6.15984037892348	6.30093832435318	5.72692387502641	7.73638293908701	7.7434544205409	7.87625474637971	7.50064102809623	6.18476548430987	7.62732094196196
"38f10e368cd490654f2db1621c61d989"	2.10748031341521	2.4718639639101	2.57462810766314	3.24130127877333	2.07340953120348	2.69251475253921	3.09369071633962	4.43752121441479	3.36670917517957	4.26906991018088	4.87772354945026	2.56172717179252
"38fbe2bdc1f74355e0425fe0132cf5e8"	2.04693655745315	4.19065062475844	2.42497837400804	4.27352332449583	2.55641333676932	3.83503303507357	6.49013843316683	5.70642363704744	2.85941890052225	4.94188083704347	3.45717621673921	1.69832130277949
"39069a1ce7073e9f1da9c8d680bf260b"	0.316796187013758	1.74073974251101	0.967114347490092	2.23158668041074	0.665650590496445	1.93787980619236	0.919172176522345	1.84338782414322	0.878664043587919	2.33482612009492	1.88525998226975	0.293606488391722
"3929139721d2c8969860b07d2a87fdfd"	0.599883754724939	2.068510262354	1.18266509896779	2.25016337269971	1.39622736509028	1.54365979664978	1.12823354850606	1.83434470831854	2.17545953910397	2.75562591383823	2.27818009903747	0.9077648899547
"392ed9adf333bdaa25849ec679c27135"	1.99471065330734	0.348247633700645	2.1621610865028	0.332223939658722	0.883202917989571	0	3.92723668823353	0.601416686030339	3.65533171914808	0.227885888635805	0.0686814896793344	1.97400935678716
"398627f49905824e50b8430cbe6edd8c"	1.34476065505972	1.77646375054449	1.47909206912681	1.77264562466658	1.05787813751174	1.31195301558287	1.91293142267688	2.43558745820824	1.70609681866154	2.79375689959108	3.09369071633962	1.61138761053691
"39969a7daadb1599e7165d3e7b2d8cd6"	1.15111871358184	3.11921189724318	0.830639157206872	2.78011265880745	0.959364397479331	2.79398425910319	0.913484798923686	3.37404120114542	1.07629305737883	3.4122625034462	2.28108991814703	0.169613652327124
"39c8816f50a45a9b24c517831d908a8b"	0.817340073745964	2.52902828319924	1.14892808726857	2.62575041007351	0.793066391191126	2.56451283420075	1.27755536704772	3.82095234614337	2.37132511918499	3.9586673642412	3.71491075562617	1.52239482585082
"39e31bce5de420066369a48aaa1a7c76"	0.0922687166293319	2.70776447992351	0.212363533196688	3.33818049718108	0.0682989056766879	2.25038585532368	0.0664737360880777	3.26904246189422	0.257434672037901	3.3942695533351	2.18739281328823	0.0343407448396672
"39fdf298f10d1ba28c460ac28b876dfa"	1.98235906009874	3.19087076729253	1.94238192983748	3.49161495887018	1.7393072304065	3.20167814526894	2.30590727175277	4.05885637114598	2.72485760808041	4.26337472680257	3.19541976326984	1.6361999323062
"3a14a8cecccaeab01daaec2c2106c447"	0.67715701658107	0.906211708740491	1.08867137443727	2.57287364641659	1.56507298245684	2.13190827232169	2.1930648264453	3.34488646741648	2.41292583670333	2.7717650080804	1.96408526219234	0.537048771806268
"3a64cb52e13ef6cf702163629afb188b"	3.13059073523273	4.86175833152216	3.01273500440366	4.47897932844965	2.69258164413984	4.09598473307287	2.64385018266613	4.1636060998373	3.39190029739697	4.07317810833709	3.52433506298826	1.88525998226975
"3a97a592a77d4fc46de9712d535ac003"	1.58833970223272	3.2557354836943	1.41554801972247	3.26265647185656	1.72364674601124	2.97264648557923	0.878664043587919	2.29694431366964	1.59709464679483	2.46017900950083	1.61138761053691	0.577761581255031
"3aa823b8a3332395136a4bdb0d8474ef"	2.6048255869754	3.29835110552066	3.13937657059937	3.89845550249551	3.03918963243195	3.16581528765078	3.40760177468998	5.07641056150651	3.60523063883346	4.63856388736307	2.82118616834745	2.9381248716455
"3ab05afa74774c45aa74b71c10bd7cad"	2.65292839432243	2.62477605015746	2.43291635816834	2.57972405668454	2.55203626426701	2.86701823027563	2.09639390941399	3.06361500342545	2.33383344052336	3.2092959677175	2.24946191887621	1.17977485943316
"3ad290b0750a608b3b7995792e22c36d"	2.59519887820675	4.00207340103991	2.29452042055931	3.96852412946567	2.08823219081101	3.61401455344934	2.22670767963829	3.98339158695712	2.23956029278078	4.18243141058064	2.94091097577152	1.32448280199012
"3ae114ae21016dd0db953a569c340e94"	3.50348580579988	0.499828573898256	3.83794785294346	0.297697803485935	3.96815820649949	0.140049682745094	3.22404814532646	0.0686814896793344	2.03714854388958	0	0	2.36198958251643
"3af24b295e29cd97d44f4038430419ee"	1.93636372662016	2.12251623696337	1.8064950322435	1.95725413349882	1.57444473066428	2.01142029622568	2.92409345821437	4.65204136722985	3.64498550639001	4.76725332054104	4.0384526401604	2.0717711996756
"3b0ca44e1d25cf31fb8475e29b9b1d98"	2.49480010980263	2.72571663915739	2.09147851722104	3.25481940381773	1.85816684099203	2.73187058579949	3.92723668823353	4.44555967001124	3.5943239919386	4.53957514960145	4.25160599862519	3.53889542755152
"3b55a33fc721973baa087c989fd740ad"	1.08309809067977	2.8671261642794	1.58563501138914	3.30021266655719	1.87877228950137	3.06674426841035	0.585708952396034	1.75152150551749	1.0517613929016	1.82292458583362	1.48445501990068	0.545325016698969
"3b5d30f5ff08ed74aa54f655fbf9c0b5"	0.371811801479201	2.40688411546727	0.630314936237133	2.66710389329982	1.15467341552365	2.55028005668644	0.593593660508114	2.39493808644789	1.37202630479133	2.40525638593165	1.65308018223666	0.80515937467257
"3b72783ecdf22d357061e7b4d845d256"	1.92717797113837	3.18330411904474	2.26398576682193	3.01033293424489	1.99310550117924	3.05079729800512	0.973898340232733	2.36917572923794	1.54734503928769	2.91763109082737	2.07551883889465	0.6926114478566
"3b7624c5f42dc6892e012044ffe5c3c4"	2.30891451984376	3.2329056253387	2.60083403887082	3.25007669565268	2.29539802780334	3.03895429769768	2.02789437127771	3.365297154085	1.98381871918532	3.39181914965436	2.68188673154865	0.990622803707171
"3ba645af4f9492e5d9077e0c258ecc14"	1.72820816829121	2.74189518596696	2.17869853883241	3.40573026746964	1.52886970032068	2.72785594939909	1.67272852205003	3.51682661993187	2.38444453622786	3.76433341582551	2.22360715285136	0.935170720448404
"3bc18750f84efde4ea76716950fa9fd1"	2.69105587882358	4.17502079225489	2.70017574546174	4.56203574899915	2.47926484804541	4.66906626017581	2.64788731999014	4.96621855275161	2.02416086034384	4.57771376839018	2.53683436114218	2.2341040830348
"3be641f7552a62b22f4183eb8ccc13f0"	2.12923382261012	4.23986417273074	2.04693655745315	4.48610692619438	2.42198530919768	4.5230821639177	1.56788085615547	4.11140844257229	2.01084747458841	4.19087162253904	3.2380946739559	0.561674809551913
"3c02128b2eef6b5ce08bedf26f3ab5d8"	0.648138831305295	2.72483481472092	0.901652108130613	3.5018936968286	0.993292142565792	2.75034049314588	0.995574998157566	3.76917248430033	1.10965674022481	0.511800947982658	2.11385842721488	0.528703458660737
"3c129434318db9aef8ad8d0fbecda0f6"	1.17920868917932	3.94587925941124	1.27803241816756	3.64635924761429	1.59977315879988	3.51905244435416	0.979687226147219	2.34714106752593	1.33155408006235	2.17222500930651	3.35536127496536	0.866782369862384
"3c352a135cf0788336aa99a1c36e1ee1"	1.56035396511462	3.32003475822811	1.95725413349882	2.98580970731538	1.29975096551898	3.0324636408553	0.848690889671217	2.51454481781204	1.65579884268831	2.97979423510539	1.42811673509372	0.272175971851484
"3c3774e6e5462fb3ae363c031dadb546"	5.00598146849587	7.36716372574007	5.44465229422998	7.38731340332266	5.24870731261083	6.96899292885847	4.37954478242487	6.59336726835952	4.69882451380771	5.96703008731831	6.4424059377147	3.5681976366714
"3c3797b79a55f0e8bfa1da633eb42ec0"	2.85406438213827	3.15977596032207	2.79247197902598	3.33733662804964	3.11402848021325	3.19110840195831	2.50099946520255	3.30555807669984	2.68959164467279	3.51336036020436	3.20768509726774	2.06813109287519
