"sample_016Bb"	"sample_016Bo"	"sample_016Cb"	"sample_016Co"	"sample_028Ab"	"sample_028Ao"	"sample_8_0_12"	"sample_8_0_15"	"sample_8_0_4"	"sample_8_0_6"	"sample_8_0_9"
"2ce9964f1443a7c02e51fb698fbeffe2"	2.67721820936545	2.75034049314588	2.91208731472401	2.84762296616418	2.95930767961336	2.59832424483289	2.57372899031039	3.98914129053862	2.60486166970649	3.6891480360553	1.79809442775608
"2d4afd1d75c4bf9a17618ef501bc2ec2"	1.62890244336646	3.07651853549176	1.46877785687601	3.57956290142802	1.2905007144643	2.85023083926144	2.13148735285559	3.88365233707591	2.56907744057446	3.84738719955857	2.721927333421
"2d51006d9ea048822f9eef77dd30fcdc"	2.73584557239029	4.14282983864815	2.95696961547746	4.06439204765269	2.80358114441527	3.88692420935643	2.79953586463755	4.49966610446962	3.34515260632013	4.30192691704197	2.16815180807262
"2d712c90d87f4ad63a2f4fc0f3bbb64c"	0.850478172778303	3.38068788767958	1.04287748475495	3.68390468027015	1.03324622335068	3.13289872192424	2.35778211790103	4.77677633733393	2.79569910815969	4.57265492813536	1.63983209380466
"2d8caf6b106e7437fa1de91936378ea3"	1.67334623683201	3.67296980728162	1.78900744180604	4.15969666776534	1.4930507401617	3.43593116208043	1.55414015250646	3.54537486124985	1.61250797963836	3.40383645608471	0.711159587789402
"2da99702f5437687e20ffe2ff903486c"	3.5662876058798	3.49028874952574	3.43197489081685	3.29822604667489	3.35836559107635	4.22020371290652	2.07975649207775	0.70450246459808	2.13148735285559	0.249394363914298	0.764876039151746
"2dac94ae20a0589f9f2e2bd45cd1e8bd"	0.738179339885384	1.85345050261764	1.00983389688151	1.76881286481123	0.769958673477259	2.57287364641659	1.10421570780218	2.72203993945676	0.705492511244423	2.76087231640184	0.923215854725882
"2dbfc60987fc1b5b50dd87e1932c05a0"	0.364018613072493	2.56337704510296	1.17225982150258	3.19535005125637	0.869139164471469	2.16990488086974	1.13418018455413	3.31129980724527	1.06610838052318	3.09495479017823	0.478532157737582
"2dcc2fe4072907b37c2692d14c7dfa94"	0.909754848109246	1.76806632627488	1.40332092171026	2.26536366460822	0.961514866340784	1.55071895694483	1.59615001810717	3.41737462164682	1.96087870205536	3.00713659635332	0.987215815436473
"2dd6b2fc795ca734e76b464ca4d4c269"	2.43192754926253	3.7907782223322	2.64815821917295	4.18757833019893	2.20154036203644	3.6195704791001	2.14447337861716	3.84705140919376	1.77391723909705	3.66765071039697	1.59615001810717
"2ddd0dc2e67995d84e46ab6ff8d0c62a"	4.47885158708522	4.55507597241572	4.76458940835363	4.71287574288613	4.32578231468753	4.36246990489243	2.45394530821174	3.4565511928218	2.65987573086716	3.60582312761586	2.14243481863596
"2e1fa6cccbed2370019cc38ca6f0a9fd"	3.07212312617123	4.00202345391408	2.85564988701254	4.01478368291757	2.28600588965532	4.0968445433374	2.20541417026841	4.90842432902278	2.38806362277311	4.60762753191546	2.21374830832808
"2e361922b66ba79f00bd35ab77eb9470"	3.64014963595949	4.98274795668112	3.99117148226778	5.01973820172792	4.02079365354935	5.19439808017873	4.45897924984859	4.80384371753631	5.76156182900602	4.7020824272609	3.46277853409258
"2e40993b8f9a5c75a393e91cdcf7c790"	2.91562683120229	3.612513023506	3.11862388097146	3.80179081090942	3.06616264973973	3.62886948153021	4.29665118708224	3.63250730499436	3.92451621450209	3.68149670990685	3.8389436746978
"2e523d3b28183ba13e610a430d5c3272"	3.16824328055828	3.87950787154136	3.14281392658196	3.74207471112332	2.86701823027563	4.11012235235083	2.69996103853369	3.84200097596833	3.04828373611592	3.65836539976434	2.94039417839883
"2e52ba87f2bb1cade08b8206d4517ac8"	1.08867137443727	2.4388287665569	1.26540669859307	2.75965076161202	1.29359364869219	2.43686184526904	2.39289661849831	3.53000915438144	2.87510966010991	3.41943695796498	1.49557916666987
"2e83bfe12c6b39e298cd6a85c8741b1d"	1.32699913651328	3.29447497609015	1.54845806503253	3.32003475822811	1.19637249500785	2.88037450705338	2.24371778714394	3.50467153608438	2.41011494816349	3.24859584749272	0.692571467753885
"2e89014bc643fc241ea4f802207c404e"	2.62188830870612	2.60168621619923	2.28941111635651	3.04493683208184	2.1838197625569	2.53664324704874	1.76007032005106	1.162111113555	2.03759165306066	1.33611729015463	0.971500480097578
"2e9b88559202d3d9bf942da247bdbcd8"	1.45835615198608	2.58822159970205	1.42371537886939	2.74673641246049	1.51189696631975	2.69334365470009	2.94173004885505	2.88118986792825	2.76734061861051	3.18814274424157	2.25349277278259
"2e9e443b034155d031ffb4dab95fd8c6"	4.96377857162325	3.52304736569096	4.83884947301023	3.69564134094089	3.8933686905688	3.65629556841777	3.22941655565845	2.29795278038175	3.75347097384706	2.11643670320622	1.73025988140715
"2ea046aee6a94cc7ddaaa645242d7e75"	3.72076469857442	3.30320568647355	3.68184731145478	3.79179452961886	3.33618486376142	3.45072216482186	4.80487523718404	5.03747070194312	5.50926450709907	4.97836121736449	3.97221263382513
"2ef9d3ba65114ac6fa0dd50a26736397"	2.24182321800883	3.02865787748089	2.86957607434947	3.45535457783194	2.52896141327527	2.04110408833774	2.81944081909324	3.0653079618369	3.49957678596844	3.08780448953417	1.26228774912606
"2f21b05625e16fdce07cc76a0ed4aae3"	3.57246451799108	3.8259937415096	3.88890151837998	4.71063043349678	3.74056750998024	3.99042947229559	4.10041983531589	4.65272661111216	4.33156136883113	4.33953223657708	2.41641790439418
"2f23a689f9f0358b1314983c9d89c78f"	0	0.980703745135942	0.299385074400038	1.20653112902081	0.432062896567824	0.648138831305295	0.981335125036894	2.98431979828847	1.45967492591988	2.82412226276592	0.69669288710644
"2f3250a4f6fc58e8e70e897126770916"	2.40077920118548	3.95950015559088	2.77731509780917	3.57104903921017	2.82784407293099	4.43391087629272	2.28362243282668	4.20534900094038	2.39863100208319	3.9230156443746	1.58331075137093
"2f398f0ea97dc313e03829bde4af9f1a"	1.51684970470027	0.24801175824309	0.897071622298392	1.05396144567602	1.74156416831621	0.315939299856838	1.99066698401429	0.187964592802438	2.42338122673076	0.308634272114161	1.60346704205778
"2f512672a87378bd1327344b0bc74d73"	0.906211708740491	2.59496802407621	1.51437640170906	2.32994886656263	1.65290440717926	1.97771704656914	1.80026585380195	2.66881084244177	1.3393977031356	3.09851085889657	0.91425666456116
"2f56987e30203c6c7ac140c8c14c7b26"	5.51024550761348	5.96700847029082	5.33176791136875	6.05585022609704	5.36370064796265	5.28894271650887	4.42602275432481	4.32447294272183	4.85575251523878	4.05710918365391	3.68911802565348
"2f607cec54c9d8861063eecf7f79d55c"	3.94466174299077	5.48660133416098	3.66516944534364	5.37930322127977	3.68425592232969	5.19877710745951	0.41824180406214	5.15016217116457	0	5.11874174821189	2.96827515323098
"2f729bc947ce5402f9923984bfed614e"	2.06423259475949	3.43270247634945	1.92984711219516	2.53165123111522	1.59977315879988	3.63513584436469	1.96309085472211	3.59040186335552	1.66396246069339	3.45386117648481	1.3876873904039
"2f85c9c5025aeb28b22a343105677a8f"	0.754195242124879	0.959364397479331	1.00159722303817	1.93148025133585	1.1367721829417	0.754195242124879	4.08131335701228	3.02104128149956	3.64776408322971	2.75249366218931	1.24431365911703
"2f9734158323bbb219bf6d17d5371f61"	2.42895524251658	3.48616051799387	3.19581102567043	4.42518753182764	2.36862935493474	3.09401933622429	3.17794963211165	4.26962139779098	3.15573270047857	4.04580639222586	2.24028529690766
"2faeea5c0c5ea27e5caa24f5aee33c6a"	1.02610646828098	2.76533736961588	1.61107736779244	1.91003852999179	1.53641894709715	2.59748624507331	2.01686163453833	1.73025988140715	2.30582623481459	1.92250348071268	1.40327929695913
"2fc8dea43a3f308b994a43c1f328af87"	1.72765623111886	3.11622208702425	2.72409643557544	4.0091405509626	2.37702555272479	3.4417529086831	1.9815442597997	3.16592852569239	2.13990331790846	2.89389592336688	0.959164104291865
"2fcd17aab051c03e117541de5109e05f"	3.77669823423258	0.980703745135942	3.83673399766481	0.864406947392165	3.5982270201505	0.488889169479432	6.85095456868806	2.17353734806751	6.85359932266391	2.02104094488529	6.63455273437517
"2fdc9c433b625d5b76d5b3205f0b5235"	1.26540669859307	3.27380190668583	1.45310428504292	3.13940646613208	1.57444473066428	3.30774867490801	1.23976919965097	3.79642160826696	1.06610838052318	3.75604919804667	0.963482667175007
"2ffb54f27b937fc0ae173e5e41bceb51"	2.24479542866189	0.247857347890146	2.52127592501951	0.0583797004049214	2.46764781453571	0.12837967775065	2.54416066676309	0	2.96000399040057	0	1.47504152606941
"30108bff781386c695035407097731f0"	0.156050302971612	1.59521545101245	0.0965194483443099	1.65074606076244	0.394833458543438	1.3299813839153	0.562655734042106	2.68932884502156	1.44494432870696	4.2521191819256	1.1542261028205
"3092c6d072bec367cf69c628b5eb788d"	0.44657506116438	1.49688985036148	0.394833458543438	2.17375440614869	0.24801175824309	0.989113592911916	0	2.78020315869783	0	2.71048137673166	0.0902208876623205
"30b432df426974a05c0bf565d9d478c1"	2.68262230158798	2.85865976141702	2.94815286362574	3.56596936945017	2.87847735466939	2.87340061482902	2.77137999201965	3.30091638780689	3.05349577096062	3.40177001767485	1.95643966151394
"30cfe9dd74a450e2788555ebb87f7665"	2.78081082789845	3.84808042401655	2.75679528489046	3.21226614900834	2.54233872988163	3.60130411812932	2.66004412945188	4.26943929050562	2.68611701778255	4.32217843011754	2.32447338691195
"30f0ff2562f1e5368df623a1ecad5068"	1.06009640961177	2.01291826482142	1.63438011061629	2.68491038910236	1.61830626844295	1.82526281473469	2.77922664241996	4.43034278175306	2.93956226519801	4.12243769542609	2.44062172178435
"313184392efe5228637148a6d4e96e2b"	1.25903355293706	2.64736097303217	1.65074606076244	3.06292581388178	1.47652347231238	2.18774388840624	2.02629953274802	2.81029612576011	2.70859260140393	2.86455603015325	0.880985222035411
"313960e95e9555b73208bf7963a6c6e3"	1.53399363243401	2.57373251848033	2.40281831652617	2.52265689130195	2.12251623696337	3.11871421588913	5.78199665620972	4.87479944253042	8.16021525986711	4.74390057040328	5.42696022473516
"318b3be14a974c7ae1abbdb49808a24d"	5.28352969590949	5.30377717463311	5.94684627249297	6.26270006081024	5.35474899356464	5.61529255060893	5.31465336497731	5.06981337135018	5.6704668232992	4.95835494523651	4.12054567709924
"31a769f2df97eb5896d4eefd4d1a9bd3"	3.64253382089259	2.3484012200484	4.22564898532304	1.94122346942366	3.94544379689049	1.86920388117601	1.33526950127091	2.11099135095312	1.09334034193406	2.04688008656829	1.15075629079164
"31cf7d1c6f62222c6bc27b478d15a3e2"	2.92304420823988	4.6903840876531	3.30568623833268	4.55353592821597	3.36772304906024	4.19320367951562	4.53589916153448	4.84689478740423	4.42884227933348	4.5812337414306	4.26635256109281
"31d1bed7b72752d337631bcc6398b47a"	4.96362123771317	4.04427543052227	5.26879546192577	4.43870972236981	4.55377301252109	4.17311481451371	5.40095842783948	5.45781877991986	5.92679349452184	5.7764515034559	4.91887730976862
"31d5c28d6223998e23f4ce837675fa15"	1.93918157929606	3.8511786769409	2.1966570668841	4.32435728574855	2.11980487426061	4.02454387251731	3.24609340314561	4.91091148454203	3.50052710861578	4.97249326082526	2.28522487259236
"31f09af5a917342b374c9dd74712f8f6"	2.93088351763192	4.63675801573902	3.2919664225291	4.82953693289345	3.10265620643795	4.07688183921341	4.20193582162636	5.20152052083186	4.4082741842594	5.55128744724114	2.95888620804404
"31f4311b3614ceb936249344f683b178"	2.69284857777251	4.08898481464509	2.31699718655336	4.06360782439695	2.52220913602322	4.13557849412331	2.98829105624104	4.69563453460363	3.43982971662673	4.60007345971661	2.70838614466685
"3238b586f31458ec9766e150ab13c0d2"	1.74942556846445	3.23068272825324	2.01292560006778	3.21045111646106	1.96201364607876	2.02041831663037	2.03141343706924	2.18952210038761	2.45558699894748	1.84352425244728	0.70450246459808
"32416262c45e0cf47a7d09250b1e7677"	1.47497713730732	2.67408870397526	1.77588596981496	2.7053076930797	1.63550577405782	2.44627309384466	2.72296140775779	4.15554376403387	2.86350289009041	3.94578902258611	1.70769501850996
"3246338d6e2560698b6998919c81e6e1"	3.4903435254849	1.8124854554339	3.52871501666455	1.70467172519686	3.12581728079763	1.5554001864404	2.87833356947277	1.19858106495304	3.02265187648485	1.280519119775	2.1907121519135
"3292d4f7164a5c6f51bbd9ad6efc4578"	2.28513939794958	3.26394884137736	2.69181905247666	3.3485242234195	2.23220565352299	3.27252221654949	1.98719354979157	3.72867541143945	2.34520796110681	3.83849210870169	1.17136825698758
"32a0110039bb42f62ff267eb1684c8ba"	1.88812696866081	2.95462607198407	2.6513408628833	4.16388020193928	2.68030983716576	3.31186083082247	1.98710693047704	4.10701936315235	2.10691370237894	3.56668063321274	1.6728633142842
"32a6419425fd1e0c819fc95ffd4aa1e2"	4.84639680072107	4.68540885907454	4.52234856153281	3.7710102571213	3.96335800494603	5.01513944184276	2.93036524930248	4.37088358080933	3.3238459603376	4.61778816342681	2.89096136182338
"32b6cc9b720e358d45f29612cd4bb56e"	2.98010784541429	4.52540169404732	3.2013262072386	4.73408116467075	3.03733557877154	3.92875411652272	1.95198082799712	4.27602180037626	2.48486198212375	4.32530600734437	1.2488375598643
"32bb7b6ddc2368a30994438579f920ee"	2.57459065351582	2.6337096275399	3.00996387223187	3.71940056018289	2.83116784167721	3.19304198632714	4.69750153347356	3.89652025639115	4.72913567085942	3.4967203873023	4.54496487624806
"32d3a27ee4d659824b7a20184bf5b4fe"	4.08600595917094	2.53878890658498	3.92698099482561	3.19581102567043	3.74580425177886	2.7524967230796	5.30863697574422	4.07411341912614	5.99723588087609	4.12727102087128	3.56267180585414
"32e11d45a9efcbd9f8a51785d796e2e1"	3.47157600366431	4.24778235943749	3.77644039048481	4.70536669005995	3.26695789077617	4.11159896188216	1.18043825724437	3.39979645293037	1.46795035650026	3.06893535341041	1.02132848877874
"32e5766f88705e4fcdb1e0069802c225"	1.58141635003372	2.57459065351582	1.3240079687022	2.8954235317279	1.14755133064358	2.04548162623206	3.41168116756261	5.10728334219192	3.33791446303684	5.05779075143166	2.67641917328354
"330ba1f6149653fc61ed66b980995a2b"	3.23592263681983	2.00005033073049	3.01571588515601	1.66532640654774	3.02223528998911	1.48157981797869	3.39756733433881	3.24179640980796	4.17387698587674	3.14633541114484	2.26745520101031
"331fb2bf3cebc3c1de6f5cdb96f9e465"	4.15971996465563	4.69205027968231	4.27172051260629	5.07576376984013	4.24119767011785	4.21971525998443	4.84590099139603	5.76774934932128	4.91827016640458	5.50010611909052	4.10758801437496
"33542519cc75f5751b105b7e4367f13b"	1.11854464611106	3.02920244553216	1.54365979664978	2.7394890472509	1.74353531984203	2.70244277550272	0.308901342893877	1.51305916191139	0.807878453209858	1.08755134130868	0.199100008032773
"33549d6cfb853c67ae97cd3368746381"	3.97378514473206	4.44202875689529	3.9746315591261	4.85599252098874	3.32247396445323	3.82230591310812	3.59904664608297	4.3327725228974	4.05901288495586	4.14537766943057	2.4822357527827
"335dbefccb8cbc2a2de77dd8ec51a44a"	3.96421328740202	3.38960225053301	4.52613306088022	4.04111388354507	3.65017009619628	3.30857245998965	6.59308993585149	4.8847241345587	6.53872035566057	5.188647222211	4.82275669349561
"337e5fb6c41f7c11dafcd7cc4f0cbe75"	2.05527677417884	0.106117736984127	2.63678276469266	0.12164422100795	2.67921330914589	0.121445402344916	3.72200238274135	0	3.91833551952148	0	2.50562715635768
"33969f6f1114b112c1cffe0d5f1aefb2"	1.60657100678454	2.95813933086324	1.20653112902081	2.61246383649571	1.26540669859307	2.82384091265758	1.56373737046274	2.83803651736244	1.13418018455413	2.57986828400889	0.855816898688543
"33d7d17d43af8fabeda3e4eba1bf3cde"	1.78096533518846	0.557429463861554	1.32833070156699	0.477520667271408	1.7788788496981	0.374442529069033	0.132451810084945	0	0	0.224563342932916	0
"33e618ecc920e99917ca18751b1988cb"	3.94631260408353	4.32003811762474	4.1350081498395	4.64802008628228	3.41973447748657	3.49531989448559	4.69726106875165	4.79885197905747	4.93980227861859	4.55805217408573	3.24025738415664
"33f14bade765d669e297db853962163c"	4.29831228016377	4.74137843887317	4.40297141583649	3.55637487699104	3.96485426953373	4.18243677018122	3.44305965863438	3.49980468750672	3.62892414784027	3.67596184286795	3.25009426137871
"33fd3fface7eb08a3207653f5fa1655c"	2.92546285548519	3.2822915784381	3.33818541030989	4.17484767158682	2.84435353168781	2.96454842213498	1.92816102366265	2.86138154272788	2.23967404813984	2.6559403249546	1.21621153976906
"34035c4ae7286db0c65fb6deae8dcd62"	5.89830156592189	5.34920018720277	4.63850192001519	5.18078639599558	4.98224953004298	5.23656562007769	4.70093916961675	4.3692910806853	5.35964385964225	4.1391277249463	3.89652025639115
"340e795098212f10b58068ae88136288"	4.09935122461169	4.76285993875946	4.42356871387092	5.26676404011487	4.08392235588654	4.32518661719925	4.7856177212334	4.6070085751148	4.86477526278047	4.33730810015894	2.86708857381685
"34291eaf80232b8590fdbdfabfb671d9"	2.11030968054071	2.31114961256903	2.39052078434018	2.82250295678628	2.04402457510141	1.99010459902099	1.87538590152875	1.80026585380195	2.10499817114401	1.79766201488067	1.12910528224873
"342b60b256da3f58211ba2fe37eaffa5"	1.48930098354351	2.63290077400199	0.967954857495304	2.99034790381705	1.08487367800204	1.90334750357602	2.12586987129351	2.97632965424395	2.25762789362064	3.06236796908326	0.497847369375678
"344662455c2057c3887de985b245a6b6"	3.47402157536293	3.04164635337412	3.95368533157086	3.86804392839663	4.26009991800445	2.72261803965761	4.21073284788899	4.07758652744687	4.57281747561753	3.78612339935174	3.48376465378563
"345b2fea16e525cf7e56f8a469016404"	1.15821552630417	3.02319582403539	1.05787813751174	3.17720426123295	0.710902615748377	2.80289869859008	2.05788894407841	3.90985569851432	2.3710949678569	3.86798902466525	2.24603929146885
"34665404207dc723cec5223ebe4dba31"	4.48369432398391	1.11854464611106	5.09267973235427	0.915269010094177	4.66557468004878	0.642232761758396	4.25234314365698	0.535393350509669	4.08634908340003	0.354081985124743	4.26524784459407
"3478e9ad07f318ff9fdf6fa3ea2897b0"	2.29539802780334	2.90963605949318	2.58991247755151	3.29363949057934	2.35803399088836	2.21637710229412	2.5421989805866	2.79761932648503	3.20354839770938	2.70838614466685	1.60250835843691
"349f86c36eb28392a0b7537648981624"	0.859652229915422	1.8248166756557	1.61556351257834	2.22127416480206	1.89829968876155	2.44568268329609	2.36667701442081	3.21118907737609	2.48092004717045	3.42559856967869	0.951401472186501
"34caa99e5b1c41d855aac8804f2d63e4"	3.85143663365476	3.63365689367737	4.01857739067748	4.23926295260987	3.6006608389968	3.54998930387949	3.70974896306982	5.03173506666374	3.66845406894432	4.92689425825225	4.41770598845583
"34cb9313f803fa8231dff89ed7624a29"	2.21760361799499	1.9508726724851	1.6442429291956	2.10483634669978	1.31799865726938	1.50442155976762	2.05587706750196	3.75014631670843	1.91325589799444	4.39834948908676	1.36383400518971
"34ec83efbb4e0c517f1da730bf7ac298"	0	2.69181905247666	0.348247633700645	2.37597987517396	0.0965194483443099	2.76533736961588	1.20265033024245	3.02944438061951	1.22138198136859	3.09637873549958	0
"351eb3160a1b45dd5f927f6e12e48e22"	2.56137497910561	0	2.30722134031038	0	2.76082159851899	0	1.95866164491774	2.95607043912102	2.18775858250675	3.69695337213981	2.05989678113317
"352c81f1835a9e9611c7a7f581bf516a"	3.19304506156321	3.0275803205368	3.23283067926556	3.36837955828188	3.03783275611444	2.85687811685988	3.12448866055199	2.5875621583131	3.16692730567626	2.07933574709714	2.0864304523707
"3542ba882218508b7b58bd9dbffa9588"	2.23539476532732	3.26657101286109	2.44039682320185	3.14818725397905	1.95300000960808	3.74234158959311	1.00477317606747	2.74926904504301	1.61774270401814	2.26703844166035	0.337361777114361
"355104ce4bb1a5e757a3510c81ae4201"	2.95168889803636	4.06825170182552	2.77871485660143	3.85071748185071	2.52355997444276	3.71502277002278	3.0549799478131	4.63900488209566	2.85629271920623	4.5377525588663	3.49194151656781
"355229c214e8d519fdd2ee3ce49f7a5a"	2.75393163106649	2.1582665852243	2.56770486525283	3.34217453673257	2.92606660436084	2.34409002226127	3.38963937786176	2.82505592732447	3.20991967805027	2.53971927738447	2.18599194913555
"35b61c9200e4f0bf50622113e96d25e1"	3.94348186549368	2.66004126169723	3.86921975785494	2.07701109052479	4.05604299985362	2.55641333676932	2.81190462317025	2.02104094488529	2.99697270390207	1.97407880379732	2.74139419292584
"35cbae505c28f2293f392ac174141a8f"	2.20774911074029	2.3100326906612	2.78150850988943	3.29070978197991	2.35803399088836	2.66240101888022	2.92699979673283	3.5419274349768	3.53047018602465	3.22504714305102	1.32695191696226
"35d9a5a0f24441f1c5e662c49ebb5bf7"	1.376526056199	2.99430200120196	2.00991272302743	3.8203334372919	1.27489090137627	2.42895524251658	2.39289661849831	3.55685275743788	2.80431120146064	3.43730324871525	1.33526629471418
"35ff0b675b41e4ddb763d06a94e88c46"	2.09518533027817	5.2490621990313	2.39463678787979	5.39280295647155	2.05128869312206	4.86541024978412	3.03324075243969	6.02230377197694	3.04529318823797	6.08731768857285	3.31816266906935
"361a0552ebf1d148b3e1d5059be41046"	2.48020796155484	0.599883754724939	2.89728883521783	1.40178574757394	2.81511202870778	0.748885058138066	1.15917541839787	0.273623715200741	1.39551373181746	0	1.49204620020072
"363743fbc3cb88a88a08681118148a5f"	3.64852637970313	5.05720880697144	3.81757260775369	5.72910254841087	3.70216550134775	4.76051419310747	3.47203718293629	4.1457552694929	3.89518045012477	3.88556379131104	2.97879203542334
"36457953fa30e0188e5decb31b0310ac"	3.50291122629018	3.20589906980976	4.2632746156422	4.18826187850285	4.83563570614521	4.10938322913857	4.68057171542144	4.61716642254818	5.30317100854767	4.48717264732758	2.10499817114401
"364a7ddecd2caae15fbe2e3c7b7a4cc4"	1.38219471905944	3.21181269962275	1.97927390852764	3.94435431024459	0.790597341697268	2.98125082165911	0.939172535206904	3.20162907094319	0.544563642070819	2.60808724054821	0.0902208876623205
"36526fe6700aff029cde4bf4c655a06a"	0	3.07522659372649	0.126727800591516	3.55600053798348	0.0682989056766879	2.32846655548611	0.342976750614841	4.37604176099241	0.365065246699411	4.05492907810219	0.146141549339198
"365e3d01915865862e3fa49b24a84fd6"	0.81081865443799	1.64858304580823	0.536093875522391	2.20029397302911	1.11115957454563	2.43489104757598	0.875678715306986	2.14631483511413	0.308901342893877	1.61197070221237	0.428546016096085
"369d2c8a02255a8a28d88f8ed0a3faea"	4.92836067122091	3.29696024996494	4.82763492798484	4.34561827311855	5.15850131109431	3.1162591697302	3.96708466257435	4.03400519297962	3.86926424609131	4.22629783326298	3.93936905605244
"36cfb2abc2f6709df2d805fe05f581e1"	2.82049266049367	3.17013648740707	3.03029069277827	3.54733619488554	3.03679542299406	2.55203626426701	2.82318772566313	3.76666015923374	3.07043224187197	3.36818564088386	1.884988697475
"36dc607a68263dbd7ef3b5eb18837541"	4.82665400070121	3.19488886424691	5.23650573739205	3.31145037533927	3.15296719222304	2.74239429928418	9.63201293615037	3.3578315988987	8.77498592202028	2.61846737531564	6.7661084300863
"36e019ecb2995decc4eec1b537c168f1"	3.6773016138355	4.66100667591595	3.93074512762025	4.67380794376296	3.67044408719115	4.65577571091644	3.43324757618885	5.46915786752692	3.37520871622468	5.37848322971455	2.89792670284997
"36edbf8776414418b0df41a853e4e4d9"	0.371811801479201	1.23640214282742	1.41006581786914	2.71891245925758	1.21324666880355	1.58141635003372	0.842353083676023	2.15364693765913	1.69910017272582	1.66990515716153	0.478532157737582
"3707e79ce7ef1479dae1db75c268ced3"	2.42497837400804	2.18013753283851	3.01384131067284	2.25489813007428	2.8324942620493	1.96201364607876	2.32271235899676	2.17671038382101	2.56237888748144	2.0261732323778	1.55996261521611
"371b3737bb533cd6c2fb955c35fcfe31"	1.81202685778703	3.73725905782448	2.08123455826444	3.64723996407692	2.11710948741352	3.92320263978399	1.67651161525967	3.80334260378172	1.42906124486399	3.80739508034485	1.60531364383764
"375e470f001d75089a9aa6cf80c8ba2c"	3.26443797498031	3.78022124969615	3.11058526220623	3.37271522504637	3.1351983922619	3.76310281834843	2.8128497594529	3.51748027043844	3.25280873605217	3.57244293649511	2.37402946376626
"379b2a80ebb742f6626b43b4dd41d7d6"	0.738179339885384	2.88226806706441	1.15821552630417	2.94341861666838	1.30587060168869	3.55508862783941	1.33526629471418	3.07698225218259	1.4777881769533	3.15240810535689	0.386676366655982
"37bb43181471f1af50d6d77789f1fcde"	4.81092256778325	4.75027971753043	4.89094540905761	5.00439660052079	4.67999094761845	4.99567273793541	4.03953379051262	4.81372820367551	4.44780707181443	4.15776157970949	3.27268832738462
"37bde353b445c3ce1b576f660bfb016f"	3.3485242234195	2.14385556288011	3.25094936541583	2.24421322556994	3.18980171954213	2.37597987517396	2.73732728081579	3.97161978625579	2.50562715635768	4.46025335598031	2.63214204548754
"37c381e56c10f5f8d4d47efa76c2f0d7"	1.86048265990996	4.65277425655033	2.11710948741352	3.90568125899539	1.77836736058031	4.81740878990772	1.59295562271113	4.12269266422425	0.69669288710644	4.25703479038076	1.25782442340836
"37d65319533665c7f0060b1da0ed0e1c"	5.63337415546705	5.09219558196992	5.31734589038186	4.75173938459257	5.83497922579156	5.05289964631835	1.49909969521682	1.83602512752604	1.95866164491774	1.59295562271113	0.849107650300474
"37e50134266f9cedd61c2ee6607c987b"	4.14419782789518	3.52705506051371	4.32002539723189	3.78339867081166	3.96990987984664	3.61467549540595	3.78183085418337	4.15997448756137	3.99535334905315	4.04836009839183	2.91085737630168
"37e85aa99f3480504437883a8a22f070"	3.67530635495296	3.62198097713654	3.55508862783941	3.6392854519533	3.1505590818977	3.85023853374583	3.3816480662798	4.04643598933685	3.26129081549615	3.69421797879929	3.4861765618045
"37eb8a691aa4f71b757149d3f97f6696"	4.00155126574132	5.22215068902158	4.23840297169469	5.01596105369532	3.62528595297094	5.01386834880467	3.63331325438103	4.95345879068093	3.98808808975926	4.657244627201	2.25927249950548
"3810e5b0b59eaccaccb8e80d20c957ec"	4.90472503476447	4.24326536146229	4.54268869438052	4.72583252136864	5.46105178332676	3.93471529675803	1.56778432388372	3.10515202841511	1.62389987738681	2.83329062320175	1.11060614006256
"38353a93383c0917923704393a56d9c8"	0.612167575802034	2.56164065898149	0.933141162585874	2.38327675927915	0.659847344368911	2.16604047946144	0.975419647444183	4.22095230829321	0.835552582437043	4.00457651638264	1.62754498544313
"3855898b7fa8cbfdb233365d332528d4"	0.883202917989571	2.56856818621036	1.12587557797577	3.29947328325449	1.11115957454563	2.56684079832817	1.30881958633052	2.96431353317108	1.2730626707926	3.0135241664179	0.393304189662298
"3873b8b74332481949e56ac72b5efb12"	3.58675871249387	5.01034571884006	3.5369052332473	4.58859937534207	3.45784009403244	4.62512719352389	7.17496695727106	5.38514193609024	7.00924263884645	5.01995630485686	6.17294138055694
"38a4fa0338fbae58fda6913cabc56f4c"	3.21769156390792	2.60250374223209	2.87403661857565	2.84304275903791	3.01218139196272	2.66475522071595	2.95245131366875	2.58816469893741	3.2051259653446	2.34271284524676	1.66824307664913
"38a68946a9d35ef396f873cf2e3d37cb"	3.2998886833317	4.63784831225067	3.23112770314779	4.43990584423373	3.05976261871702	4.20183563163756	3.66039129253209	4.65963178000953	3.73598572514028	4.61576609059189	2.84263190861955
"38a7efec126f5e38cafa8a22da8ebf7f"	2.61081069467696	4.64176356610726	2.04984008477859	4.13294889955739	1.91336732905795	3.81265313220858	2.11084533440438	3.58291981667158	2.19360446675923	3.44175991432653	1.75286540823818
"38b811858758fa712e59c88ce4db7bf5"	2.26078522467769	2.47926484804541	2.72039633958295	2.1062074912258	2.33323000423474	3.21453031680957	3.75909267622482	4.33948718198533	4.05389308145922	4.03814598138578	3.15186642574203
