"sample_021Ab"	"sample_021Ao"	"sample_029Db"	"sample_029Do"	"sample_CFAb"	"sample_CFAo"	"sample_CFBb"	"sample_CFBo"	"sample_CFCb"	"sample_CFCo"
"18e21ddbeef4aae34ff362b9de6adbee"	5.46425637589959	2.46996220240218	5.83400029178147	3.73324077781269	5.63622206242372	1.9002837748203	4.20835825095592	0.868749547404752	3.59301239928349	1.80491785010182
"18ef1b1f5b6dc5615db54d5ba09650e0"	5.33244175006153	0.34883831763735	5.33936544750883	2.59862960259945	5.39146043622819	1.26833931066981	5.07012117210372	0.912436915453887	3.43905383129768	1.77701530630096
"18f3e69a19b9dbbde37fbad6cb99fd0d"	3.14084344585484	1.78993982332991	2.10211189723248	1.905469129427	2.63599665051193	3.62350815965023	2.29985336522093	3.42727024452076	3.70493133064035	3.73804992690926
"191df5795160e703585d538e8493a68d"	3.65401985745278	0.183137890169845	4.92460874109915	2.0364374806832	4.70870297637323	0.503162738712729	4.37139421024777	0.205484544820382	2.97937034426186	1.7614610735547
"192135c690e9635ff966747a6a8eca1d"	3.71194098110958	3.90722832931738	3.43174469193237	3.9920707592428	4.15541808718801	4.46714523816406	3.20533041866884	4.42160372662439	4.21287114360206	4.37331368694635
"193338741e73cab025aa1e34630d66c5"	1.86522366277222	3.36989108009936	2.14709318078329	3.30905650763173	1.80741625950409	3.79503227581442	2.23528992245412	3.96157310934164	3.77465339913366	3.7929787147239
"193ce03be040896e0fcf4f5eb3409718"	2.41347151268249	4.31531188059156	2.7469016153038	4.15718288884775	2.60276197912743	4.36445342637532	1.32650613942334	4.26463987049159	4.23116397670669	4.32176556551417
"194e5098d8826bcac6ac4f3859dac4df"	0.839020843049489	2.14166018648396	1.08111340571401	2.624732358246	0.855908680635099	3.58503001842173	2.8322486435882	4.27484891334196	3.33145394285573	3.73005498613244
"1960559df7d37d5263976dee172ff504"	4.22469274968615	4.9974023940549	4.73435502680476	4.90488008385067	3.64099581957514	4.0957153423855	4.87037567887119	4.85793942169182	4.33685597787329	4.2059158161018
"1965a363fa59b9121848995d41bd65fa"	3.01716200776602	5.62035383562575	4.46453130921834	6.03585739055181	2.80409707917469	5.5973478712615	5.2257752754547	6.13074754002255	4.59742498923861	5.61943126537184
"19723ce9e7f6cd28a41be239faff8e15"	1.57888385509046	2.96752722457487	1.62254760368381	2.63476384005158	2.65113608683046	3.8979364136298	1.17889619801941	3.74310453660768	3.69817392637451	3.86723950783934
"19847aed6328382f6bd224c15b134be3"	2.25970890673254	4.11820105300231	2.49195011954721	3.90815995344171	3.83721066218642	5.00121533190609	3.56629614053659	4.91812963660689	4.91567995266268	4.93423632216963
"19865bc1fac95387439dd2aec51ab544"	2.76854636052512	4.40101763867387	2.97724845965939	4.43590892029242	2.95035450054962	5.34276986998816	2.8322486435882	5.17021595911973	4.72367381528784	5.01402851726409
"1987d96fe8ba6ef78571b932a9c6fb7b"	4.12296991923043	3.38414548762793	3.59932284075658	2.90095555143581	3.43465124202792	2.71957394695389	2.83314369457192	2.26256777463507	3.60051632755875	2.80685632357778
"198d9fcdf0c822845cf70df1c8554a80"	2.16853470857372	7.86796351525838	4.29759637827013	6.92886007769284	0.912436915453887	7.33560216395035	5.72008840740007	7.54062429445258	7.1403700602604	7.35900151818087
"19e1d249735d50317370b5e1a0dfd5b1"	3.48857863468366	4.84539580448345	4.04623286783998	4.90590110077616	5.30715825050937	5.99426681707934	5.67489451321731	5.85878234810219	5.29746396250237	5.98703716068079
"19e7956102157cdc2ad55c50631a7ee9"	0.623668476789886	2.25809387509941	0.615347788105533	0.257537248533071	1.63934306245732	0.530374101121751	2.19037629238203	2.15399320110409	2.00387928179292	3.61535734108047
"19eb2894cc285543277305f8efb1da59"	1.94160601530698	2.72062592458474	2.7152454022225	3.25696834648757	2.94716662417923	4.62284718318345	3.21575833052849	4.24346707914185	4.12023099850667	4.47358423690338
"19ebfb19c71e95198e43d00bd544f655"	1.21812419932883	3.09080060593377	1.9718563309999	2.99883645060727	4.08606330036467	5.21814243680021	4.51653584907483	5.38506653249669	4.76210056458486	5.04536109975905
"19f49366fc3e43a1a4f6f0554d217e29"	5.81315447354557	6.2734796173926	6.90199735390186	6.5300458825048	7.08338727044392	7.02244503760847	7.50660764807681	6.78258792321926	6.85559126457528	6.54023159685748
"1a05aadfe9fa5de5a37bea2cbc1daba1"	3.42270704787004	3.47956607356821	2.97623543949829	3.68203860879584	3.70493133064035	5.01453360579591	3.14888828743648	4.80010683682962	4.60536304738914	4.66769673446541
"1a0f38118008e3886787102af40231a9"	2.24334665694543	6.01454644005262	3.10219420638158	5.70546452618683	3.00531105024094	6.72798601431783	3.50971283526528	7.08074278878101	6.52752262991615	6.83860836134497
"1a466b8797a0659dab72c18893fcdb59"	0.852293930646521	4.26619818756414	2.94012125012304	4.38839108850244	2.80593742112052	5.25112424442779	4.10980325849263	5.40842716249913	4.62314596914961	5.0677300288717
"1a4ac6a27e1b5f22300362b6b10036f2"	2.71466295523616	3.97856551723441	3.24789078993673	4.12397099971678	3.19104672263272	4.99701030742434	3.75918058945042	5.26032864617989	4.82811864627328	5.14110068466973
"1a53241933dba7704e5a3639da3e1132"	4.14916570974486	5.77237613758113	4.61246809137782	5.78366775455402	3.61207832019197	4.69891958477079	4.23005808892599	4.94208483901445	4.5554832638514	4.86420917400077
"1a6843ec4b6bdbf680b93fff116bc178"	3.07378716066686	3.0034494196359	3.22541360692126	3.48289594841328	3.06239603476819	2.57651240090347	2.83314369457192	1.9338248436221	2.36479640828752	2.07699755758223
"1a98658b8aea58a3ebe1d2b72918bee1"	1.63166113713089	2.26774517015134	1.05991303952883	2.61459922523997	2.19161573221227	3.01316121203696	1.37895855934894	2.85528980956222	2.56302503310214	2.95041724461959
"1a9bf761f3ed66c2176815e4495f961a"	1.03825346485759	1.38223111731409	1.17609788355988	1.93010882016264	2.62724151125033	3.36143871050208	2.75114238479192	3.53840464332773	2.95511734092828	3.16056342779859
"1aaa466c9c94cba8b8fef6d36000bcc9"	1.95592090834323	3.1616917327257	1.79280684795946	2.76707802234752	2.88351447990916	3.73456184090036	2.68800617580574	3.6579504061472	3.25148947700696	3.5683569992595
"1ab1d6ece6bfffab23099dca0c04581d"	2.79149634129241	3.28792714798016	3.0709232304965	3.79385054395537	3.01951950079696	4.03682264702942	3.09459468217092	3.67029095346761	3.41284396283795	3.76905458378852
"1abea58dba9cb199588c9b86fcc6cb55"	2.68104051562907	1.90506916581352	3.16311578829476	1.49545838745456	4.12254871582819	2.96029864334786	3.32866698370215	2.11004878684873	3.33721697233025	2.09785280166534
"1adbaab0a1c54205141643754c5c2682"	1.51300189911699	1.97400602320937	2.06035810570357	2.84682615029944	2.17239809955121	3.47783759566821	2.08540012429537	3.35720477541058	3.42905326526344	3.41835788202487
"1ae2498f4865068092c0b81ba775f98b"	5.86135155119338	0.658523628873662	5.2226759197666	2.63395036778775	4.33719285368876	2.29066148851644	3.32818730916009	0.948421757092489	1.91383549900673	0.875108672538344
"1af8a62c028991b592b633a922af556b"	3.44465653581819	3.78896684123463	3.65521976973773	3.98577185596256	3.58122653512848	4.42670693634506	4.525139824905	5.00264715368766	4.26698866537296	4.90017533911151
"1b1829562665f2851f5a02095ce47441"	1.89823234590625	3.15512439355067	2.80312321065284	3.55693203033774	2.39851907819132	3.37401910904358	2.61507664925527	3.41484621116415	2.85962934880164	3.19914516938199
"1b2276cc2edce57745f58f5adf8120b0"	2.06624991349339	3.99178530456011	2.41208682197897	3.34784934616023	3.03864117696428	4.41592319967046	3.52146834208772	4.61850472453917	4.27907211118309	4.50382612689223
"1b27473024555c6ef1c36602361eac85"	1.7212690484022	2.42993995003414	3.22664159308321	2.74888243557004	2.28138433677096	3.14431088678299	1.55307071491172	1.71329185377856	1.85611672393786	2.0018269670372
"1b2cd3261afa091b0ae0cb4f469195f5"	3.02018388149532	4.73590208869482	3.80664382292943	4.94021197143024	0.63236904696118	3.96186252359494	0.948421757092489	3.69364348806196	3.82368024071691	4.06096011820252
"1b2e49487f567d91c0e1269e9252e29d"	2.47517949402942	2.89840275625941	3.02394842727346	3.43772472736578	2.24821929382049	3.65349535573292	2.76751637963323	2.77323201528244	2.99623214859564	3.51560786256962
"1b321339a69640c17a76605e7b71818e"	3.84073260244239	5.25388455288019	4.38937594748123	5.94655225241268	2.49982969345226	3.79854160698435	2.38559088154098	4.00345730320398	2.86622967672467	3.11635695069431
"1b47702c2b58a58f9bfce14bb6615f15"	2.34246835857343	4.51626066945899	2.97876946404445	4.70257818624217	0.99166755086157	4.57999654043836	2.8684446772264	4.3748506034373	4.37682571002296	4.65676866590458
"1b58e273e8fd16ad9b01ab3f81f4636e"	3.57597146350946	3.34962170474822	2.83021891080336	3.40665298195718	3.46526704794956	2.16778818856395	3.08750405342315	2.33509730426447	3.15815871199086	3.06150659856343
"1b5d69ce4b6cf1ba614de78b921e6c97"	0.935653677094666	1.77575391744739	0.909300395113399	1.42703965231833	1.63127364146063	3.48937477991701	1.53286338975247	3.39417398530043	3.26851201755059	3.50173981960383
"1b602217dfa905410a82c0b34c535b5c"	0.321691014397211	3.75390583033801	1.19392555470525	3.41743338269146	0.624255732500893	3.63761415933439	1.84656452349576	3.93458214377999	3.3890122434863	3.65310138425811
"1b7ca4323d517db37ef5d458e3bb1721"	3.59522640541228	3.48083251099789	3.36504741365688	3.81260443761831	4.01887858461417	3.89485031475466	3.37762778510025	3.87508147953173	3.67633464884132	3.72159022869794
"1b90b08f35546b2bfe8f98f65d8f289a"	1.21354088391257	0.38103579418499	2.47126907941462	1.18559088734276	0.746775147477415	0.789108057705738	0.753956255952009	0	1.03309622322309	0
"1b9182a5dbdc90a1db79e0dcf1e5e4dc"	2.08012076193696	3.00297359790282	1.98575890273484	3.07027574574675	3.20966892493151	5.09617468012416	3.04000215817289	4.88399767645287	4.75959566809722	4.87392819352925
"1b9a2536f440ea38a8f3f7b3eccf0441"	1.38993296586399	3.39602491683914	1.4144714911368	3.2346948537179	1.51519300866009	4.2627515535418	0.902474684460623	4.1532157052796	4.10431202086864	4.31307676788562
"1ba5088ba15ac35ee7ebf519f578a87a"	3.51743552087662	3.55170887625164	3.67265504734413	3.98548459729456	4.43431325055425	5.3340034942536	4.67467259164046	5.09521504151399	5.10208552478186	5.17418395990024
"1bae7c3110a7ea61fa9dbd360c126bbe"	3.54904538413764	3.87630794827604	4.64106228853554	3.43673053488515	1.53976987385301	3.61564349903438	1.49339418850353	3.53768656273229	3.09819224715996	3.44088978221937
"1bd0858ad4ba51cf58be81418de84ca7"	1.54977283011237	2.23520520566273	2.86988329546883	3.56535836225581	2.05581256323007	3.57144028432891	2.70747403515048	2.95985760414738	2.88373198553649	3.10895631052841
"1bee536789b4b5bc645d0d2b3be08778"	2.52219119490527	2.99806554934766	2.53452662829642	3.38885215867611	1.94632065216332	2.75501579711878	1.12063692746931	2.79642330752805	2.69053123839273	2.71595267960399
"1bf323d61ec389631adcfb826e9b111e"	1.68466411627651	2.94987993973188	2.07793040048088	3.00956712907038	2.52915253609531	3.29492029793597	2.45231320768105	3.35296298302644	3.31501300806548	3.19167201385674
"1c5ccbd6c1178a85967c61f9ab6639b1"	2.00570888370232	4.4936424699619	2.88121552277662	4.01659849303207	2.44481243721999	4.22122395813148	2.07758889967001	4.04137348123548	4.02196112594151	4.03868527623837
"1c5e892ed95fe6004cbd3500f6b44c10"	2.69606128708299	3.8549318834417	3.38099535461651	3.86210812900695	3.67916017456636	4.51720032798407	3.43072149074527	3.9847484222926	3.85056045264559	4.20813207082502
"1c83c751fe7b1ed5be0922cfa986caf1"	2.3008095175926	2.57536416534857	2.77620965872962	3.16983262868887	1.84175398723725	2.47688590275666	2.38740406842676	1.2895036859229	1.90255518737582	2.33285199398905
"1c8bcbbb399f2253bd1622f0fa50f690"	1.64665974617897	3.79206617392851	1.9619899905537	3.22923702019761	2.67865819028354	4.5398585874365	2.43647662076212	4.5362806234503	4.56264974993225	4.57306855830449
"1ca89bcb278d07426cca904569e7b822"	1.69323111665619	2.70333644210932	2.09329513596837	2.95713696479461	2.82234984344926	3.89329855189369	3.02026175088731	3.85732974823827	3.61043476892206	3.76130466836728
"1cc4a70c2cac59faec7ee2efe8c04e9d"	1.86121840921531	3.60340701512901	2.22540537516909	3.71668110165834	2.14868584822101	4.09471529349277	2.24821929382049	4.30363235093609	4.13882819674879	4.30116207270394
"1ce3283a8cf1aba8a47ef33acf93e540"	0.871878968503343	2.0951992345419	1.38223111731409	2.41208682197897	2.22383794571959	3.67145227919541	1.32650613942334	3.88427056433352	3.57528110044969	3.89670175215887
"1d471ca7792d61d68416cee5b3ed8e3e"	0.555079801600855	3.20993517611446	1.36658642933995	3.27280779488718	0.721165720305703	4.13438267064929	1.6611717321524	4.04498255897198	3.75096139149006	4.04067421245137
"1d4e6160f187a3231d08f49ffdc52908"	3.0081708144985	2.87419114859716	2.72647394822442	3.38116022117576	4.12579927126163	4.69335117453187	3.92327248089598	4.91201181856764	4.49460593031183	4.87873085000315
"1d5837df883743783c838dcb90bcdc24"	1.07585530154549	1.86761496119824	1.89587320798247	2.27571736655774	2.4404593417527	3.32326726312216	2.7713304309232	3.25700116909315	2.85175704775263	3.24817890509527
"1d84f75d472aa53db8251ca183ab6e2b"	1.44247146029473	2.82138602924085	2.29925956956547	3.13008395464992	2.12171815772504	4.03521050396365	2.2089186015935	4.01291336882603	3.66874041823874	3.92652060552592
"1d92298d4cd5e164a48743dcc6f13cf3"	1.99525254167093	3.22848074954087	1.86522366277222	3.72208693164254	1.43357863009333	2.94396855274381	2.46661300340724	3.4936666815007	3.44002955780625	3.38025045190157
"1d968378ee5bbd0b9d24deac9702cbe3"	2.44747992647222	3.17630647127154	2.89498886043279	3.14883011362564	2.19884726007418	4.12638675079753	1.58785629567411	4.23315149799895	4.09850868023593	4.35434202803003
"1db91d01a3c15b25f853a218e5c23395"	5.99339365631938	5.88710007848664	6.8216402609321	6.1092910100046	3.83608493113881	3.57848583261642	4.44712373379139	3.28305856379841	5.21782820576644	3.92012947530798
"1df02ffc6906601822e0df47ea8d0718"	3.57923748882582	3.00276152093476	3.58074926970704	2.84194012018178	4.19148119425872	3.06310714344872	3.87294881593975	3.0673632089551	3.25112831625774	2.83135279077047
"1df56e8239ab397eff7900fde206e047"	0.563915104045394	1.87475473688025	1.28446648721794	2.49705423487608	2.11623623750831	3.65349535573292	1.67983971091711	3.9748002263868	2.99471095218283	3.15474289613358
"1e07352d61654abbe40ba684f6722b77"	1.26064653448417	3.86131940327887	2.41681643386846	3.71539840934099	1.85135202924011	4.19148119425872	2.70340797596261	4.32720227128829	4.20063928137592	4.40427851500154
"1e0d1fe4e62d15c35db5482c58d8414f"	0.800514464257392	3.19023894103791	1.59082717227356	3.07388567935738	2.96897012766488	3.48255921189668	2.93774182058934	3.04245915474303	3.75034932707377	3.25598378769702
"1e1dec66f4d0fcbd4a63c2206f387688"	1.87712337877703	3.02620037099918	1.89121860595259	3.45300964136391	2.30289864383184	4.22651100706242	2.2271233433585	3.95314345140733	4.03843219527259	4.1199839784849
"1e221cc9ce9498849ef1a15c92674663"	3.38995329726841	3.19719937708917	3.00346254073576	3.21755646430582	4.48472408485154	3.96202692478089	3.12995716599447	3.50220110014598	3.61262479534392	3.58726851277977
"1e29f2bc50cdf1f1fc52d3fd06ab3f69"	2.81655333167578	3.80652577218314	3.64474450044375	4.08556965629928	4.50701873358893	5.69560244256576	3.79571586010961	4.90604591807086	4.58957789557109	4.8973406306105
"1e45279ace6c0f4a9c6684df302de696"	1.96754303318226	3.020937925249	2.20668854130733	3.06444924031607	1.95772578299574	3.21270256947621	2.37898597727161	3.06948446814067	2.53640109061092	2.84382228150985
"1e4747cf3321bab98aaae1f10cd1a044"	2.80655285529054	4.94363429465723	3.31187788847508	4.90223208004893	1.66268441806204	3.82865165730602	1.02766894481747	3.80082790161654	3.61207832019197	3.70605313857007
"1e736fd449e210edf34894a1b0892c31"	3.60090396791422	4.20722528784269	3.2397607345405	4.61588571969295	4.54487863369784	5.02777650059896	3.76024319287265	4.78941256349089	4.82005483022509	5.03334214449538
"1e755a2956e771a46587e1a69d66c862"	0.500363081755082	2.57300757189661	1.58206671563797	2.30544499955991	1.2009713407603	3.05798719703178	0.968010708152472	2.94101981011678	1.49470517063645	1.60856030396149
"1e75a1561ef99e3368a69a6eafd74ac9"	3.72470064543522	4.39756602059034	3.68940531582443	4.81138810348866	4.74187863641552	5.870350279053	5.01685373280047	5.75916379632873	5.62284503571889	5.70860167032292
"1e817def7dcb0f19120b818d9baa0872"	2.77235680816396	4.61349412701795	3.72275470105859	4.87133329533274	2.84225074967897	4.68506604017255	3.50067463710938	4.60792512510354	4.26185142311311	4.48259513952473
"1e8b5e4d4f4d98797bb3da8c67d4ac06"	1.31971300814956	3.84826746836451	3.29162349087269	3.88189027206023	1.89343841622095	3.84764523936878	2.1749453391027	3.46316585304931	3.27441557827278	3.51153039394173
"1e9cd7a9444fa8ce63ff2bfdb85034ec"	2.43366973196963	3.60112921429324	3.43801791835536	3.4704733725103	1.01291465642573	2.93743654175442	1.40900736384094	2.90095039928311	2.88792653249201	2.90712931433649
"1ea12bedfdf2f366311a92afaaab8bbe"	1.8136383709465	4.73955806172622	2.64139602131411	4.57350323917048	2.09587477344268	3.92261582291188	2.29066148851644	3.93220030762296	3.81968523563295	4.05042193236313
"1ebde901942d042f3207891f99e40c7c"	0.631920502544043	2.4620848694325	0.656275705784041	3.19674554669334	1.32650613942334	3.34762893968451	2.65968538645884	3.93309416113518	3.66095147335985	4.07630400556721
"1ef7636d521a21c99bb88585c3e4e766"	1.99772731601335	3.9636727170653	2.40917431724515	4.35656853388214	3.53707794615382	3.86373437147141	3.23629349276125	3.91839355034795	3.64081063970919	3.95867435062075
"1f0ebe8b4ddac72f57d668bbe23e61a5"	1.87475473688025	4.7129872817806	2.40373816978163	4.39585212067252	2.05191205897586	3.88395779602129	2.16974831621093	3.5326428669605	3.61125688221457	3.85765095548011
"1f242032ee11a24b2bdd46a2a6e30067"	1.50605747709972	1.322369322852	1.64239949432777	1.39349859498755	2.13439363449368	3.03572307472875	2.30593467686917	3.62715446461498	2.43647662076212	3.21086462069305
"1f2e0005a315ee413e4716908179cd9e"	2.409311675158	3.05575153570664	2.55875018221872	3.22725502114547	3.41073216554174	4.10851862186233	2.79371408847667	3.61888071335609	3.80922251988398	4.01240355914656
"1f31bf8d2096803ed02faa655397fc86"	3.19231005902114	1.72403008491919	2.64359700965729	2.53329990980457	3.9991240662072	2.8158743228657	2.45920038635957	2.12115820498643	2.88635589319454	2.04514571265042
"1f746aeb5487616bc30030f19ba3ced1"	2.79528177606871	4.28999769072245	3.07664291215879	3.69479889957603	2.59370963334813	2.00592739317794	1.9002837748203	1.94475977334111	2.32989671201546	2.73745365147145
"1f768fb845ce77cd8cae26b485d1881d"	2.64249712102929	3.91249609350433	3.39249764848562	3.92722171761927	3.41534614746622	4.6153483720684	3.47453631532442	4.13006209511643	3.77080758326282	3.95109801565958
"1f7981cae5d402273b8b7dfcf91a9cf0"	1.50616854214029	2.13070483561738	1.73226774710502	1.84099080590785	1.74300330448064	2.98168649177862	1.14560019482516	2.91141239849396	2.91718677783239	2.77607762892059
"1f7f459a576cf6dad93d0d0ba1ca5822"	1.29298867098315	2.76847778389989	1.18085565004913	3.28039604551625	3.06025966962968	5.28752105555456	4.17056359974656	5.62031335464179	4.96579774802963	5.24769062890954
"1f8c94e487ffff78cc129bd410900568"	2.97228655826398	4.89739597012974	3.06876988736426	4.77579206771813	3.05310530880556	4.64032456588	4.02085588544489	5.2441649149791	4.47010884644857	5.02358184466804
"1fa50044dbcf9ec78dc06073b5b49794"	1.68579871425016	2.74730150758974	1.71033200032883	3.16856258140182	4.09217835101316	4.63870816758018	3.37973265384186	4.796219808822	4.76301009793641	4.74426345267557
"1fb46d4e05563ac6320a22bfac7fea6b"	1.5530495549658	2.95472380331489	1.76983759791977	2.63254330218862	2.57071363512242	3.52818803018075	3.07862494698355	3.30669005282006	3.3524308572133	3.33470994039068
"1fbc6826d53f9d168757298127437b90"	2.88467668280893	3.44859610203203	3.02694989337135	3.81349156292357	4.0222189316227	4.61263497499423	4.43268818955604	4.17501611828288	3.31335394951972	4.10655346269781
"1fcc0c215b11efb6371c17590db45eb7"	1.1272321389053	3.54726577332897	1.87475473688025	3.45056008031513	0.180406390700238	0	0.475190155933036	0	0	0
"20130fe0718ad8f6d29aa2b1bb24a6bb"	2.75085933994275	2.57064541179102	3.11921194143516	3.86015607285746	3.30334137732816	4.68595819124299	3.84211543001279	4.50264732925408	4.08299169494105	4.59158399018139
"2040d68a1852db8b70e931be568227cd"	2.00357091077453	3.45137466378693	2.53472332426563	3.27939410440814	2.19587404513486	3.50926219080791	1.45663325778579	3.44768636720185	3.33419051779542	3.43556321599617
"20415e91d08599a984b415bd4bbc89cf"	3.03284671921395	2.87731051031398	3.05918312672751	3.73759216456578	4.33719285368876	5.61262409618459	4.38057428051798	5.04153466016363	5.11513867451861	5.2764684478249
"204fe55301f6947c3cb53fd4c4544740"	4.79270827193676	3.70722528987217	5.33948410720311	4.06202720701976	6.18080837328615	5.08660700650189	5.31862398446666	4.86924357368741	5.33978332647805	4.99515859884907
"205e27d18de7197b029f0e4de44f55cc"	4.24026086096906	4.55725496894077	4.33292199606255	4.57414133174939	3.16344444778111	3.85618418067555	1.60171505390823	3.49854767488446	3.82917141797404	3.80507639960631
"206d76f34ccbf7563630d8d40e46eecf"	1.63376115799858	2.76727275327744	2.72061961607321	3.57255723947208	2.03615609869381	3.84113639909959	3.14823565447197	4.09976995147908	3.58460812285715	3.96475206860622
"2076abc553be81605490d2d6917da31a"	2.16499289502013	4.13293591070031	2.04846931602587	3.78826721835078	3.56352203095698	5.09693747987747	3.41992670996471	5.28737348232737	5.09793466553492	5.40740172972087
"207a68d36427cbe146038569a4cfc25e"	2.91613696578219	3.01413097463031	3.60857950502333	2.71976926385618	3.45695244089012	1.65979636999784	1.96627732284748	1.08580799580357	1.89800719120194	0.893946958599673
"20889853e2527f0760177caaa0ed898c"	0.631920502544043	0	1.28873665752509	0	1.88423776424117	0.548112159912006	0.521385669695238	0.253829485094569	1.06505550513927	0.521385669695238
"2095e307e15b9581022aaf94235ec014"	3.03886647286727	3.08162093720346	3.11784459099827	3.27397897253929	4.11751041641385	4.47167426702009	4.010711182461	4.23403357440169	4.40502190515476	4.43989055514105
"2096432bd274f0a7984d72ca67bd1f9d"	2.15429155987785	3.01413097463031	2.52837793184487	3.88524033017771	2.95749028129712	4.52266549679034	3.24699670058486	4.36329193094429	4.14511181827574	4.47497101818775
"20ab13bf953f9f5e1bc46c7445ec0e91"	0.418553419396886	3.33404005324597	1.75611935922858	3.60094159229047	1.51368971671481	3.27268772091419	2.36622446001368	3.43514137688154	2.97937034426186	3.42132596889952
"20afafc09ec5faea1203609c8003379a"	2.77835458557563	1.09320259884809	2.79090786970561	1.30061340326819	2.13798588356656	2.01812874562582	1.82227703500988	0.664179643486696	1.8247325010737	0.732256349030811
"20ccd56916c13207bdc52b17e2a49039"	3.37677968127996	3.7952415180548	3.50589968074297	3.74974169475561	3.41083769746892	3.41883872080845	3.54982954818065	3.47312205787318	3.48531301447309	3.63961315661102
"20fc8f63e12efdad544c696c3aa4f70a"	2.59133505181623	3.930381668058	2.78441399127136	3.97537669385813	2.3313754447133	3.44876851740398	2.72157644099592	3.6392136767071	3.33741519665251	3.76059714324453
"21168f060e812eca6283867bef99a08f"	4.66973483539582	4.86847339005495	4.69410672509238	5.39051778457207	5.43089722568191	6.31186469732234	4.9814393883125	6.00806269042322	5.80651610124934	5.74249268138794
"211846eab346a6dba37db56eeb5b64e2"	0	3.48574132815844	2.21516053974977	2.25970890673254	0.729488416085334	3.76835125190483	1.58142914265406	2.74953200965059	3.32746972612343	3.47412922938344
"2121617b97e134e6cd1501c9eb0f0510"	2.8654404526798	3.31623959903814	3.40744873383771	3.88368949322257	4.00641209717549	3.87132319918825	2.31459772944575	3.92599092539691	4.21477212369825	3.99558621181335
"214baa738df06e76a63357a5839e977c"	2.1860580182884	4.92100784362298	2.5033979601675	3.94682319320943	2.3445865516729	2.99471095218283	2.36765047531589	3.34172844178802	2.70442604176317	3.22305428294058
"21557a8d6eda41a901e97eec39be89c7"	4.05944800548717	3.60809033038494	4.19703758675753	3.94521021267161	3.77911939414919	4.18939865389498	3.63778747137497	3.85746750128628	3.87387934997821	4.09266346711039
"215e1d56dfe5d9937cfc365830b77074"	2.67799559040117	1.82939026058487	1.5292222483357	2.37126191217422	2.71035575280352	3.20435978244126	2.08418469183613	2.499359494478	2.9266607215746	2.53093838925501
"2171a28302b9d8e20391d65756482f11"	1.44611866276556	3.47813558303129	1.17609788355988	3.04991075179288	1.86793007459533	3.94375854365613	2.14513189919911	3.79571586010961	3.85925544589822	4.23777374306533
"217541c9035d7bb76492dcd5f4788231"	1.95886021946903	3.43822145319458	2.77041636437812	4.38068047901278	2.46402820400658	4.50399441317832	2.93431251069669	4.15470248180999	3.9638860814593	4.33440553687998
"2192b0baa35ce1f5be633851f73501fe"	4.11603497169339	2.56211837533699	2.09501598870483	3.77562296973416	4.3415572863	3.46934089699271	2.01001107446184	2.11989418799944	4.43611578201957	1.67983971091711
"21948b22653898ab701543446b31a147"	3.58565424110165	4.5989983974471	3.74433724641166	4.2856158586931	4.35258155196603	4.46277097307008	3.67492818617549	4.43485435123338	4.3811452463653	4.48702401440584
"21a73dae20bf2668117d6040020348e2"	3.26094052379213	3.64342900341863	3.15234864954549	3.79996010153955	3.32476764468063	4.37947739576856	3.34322074261988	4.29160709893076	4.09013385647666	4.21396677815323
"21ce8f383d4a9e8bbd8250546860856d"	1.27154546779473	5.02752112264824	3.46080815637593	5.19961110658599	1.83206292933257	5.0649491207464	2.9180089739727	4.98189106879681	4.86091728213146	5.01230930549034
"21f115d1c67c6fd1dc195cafa0cf9649"	3.21180528742666	4.08702584563262	3.45789083557314	4.06710216836724	4.59204636413486	5.34080412497957	4.61218202548345	5.36414181053231	5.26623498676153	5.2535923484645
"2200df9636477d569e32ed4081524b1b"	1.95208216958897	0.751985366032787	0.598161077641598	1.90137563588643	3.79571586010961	3.063817746813	2.69522592040863	1.86085882393436	1.99357532692339	1.65979636999784
"22226d20ebf531efd8c43e3b6336fb1e"	3.86050157098715	2.1584815878903	3.01090643550152	2.2546425381132	5.2876747745374	0	4.43881350172109	0	3.58080303149513	2.56721816638241
"222d09504ae31c6318af39ab348a2041"	1.90970841704618	2.9294407501387	2.0740520443954	2.83962334427389	2.54479186105291	4.38000298848242	2.08080161635882	4.11005280588571	4.16774123384252	4.21489531975581
"223578510039cca3e2630aaf373c01b8"	1.94789959736147	2.88984606418788	2.35945679907058	2.84142891540532	1.92609800500639	2.79837827200005	1.36877578003298	2.30649577898294	1.49851116503577	1.8532361783299
"225e5c529e7174ca16e6c66f91c07012"	2.2945952591102	5.09245426942577	3.18273867265053	5.07453536146559	3.23209999876503	5.26253776278084	2.74919828644907	4.41739223410844	3.80726586325948	4.16349269276685
"227aebb2014217369b346d684ef0ec0a"	0.954476626638339	3.94001513874988	1.65059554186609	4.06887634244293	0.977450551623093	3.90745370204335	2.32395981723134	4.27801798261434	4.09547512289747	4.29827234760331
"228735a22c1b6b03b858ac2eb25037a5"	1.29298867098315	3.70359711603588	2.12518182158164	3.57406662801463	3.7623650183263	4.0062922072392	2.60276197912743	4.00905635426902	3.748491987471	4.26357040997659
"229a47e6cb50ebff3b66830ed68262de"	1.76455612405149	3.90722832931738	2.00570888370232	3.77877408718969	1.48310160158767	2.94556886691858	2.04995608674831	3.15214507855999	3.26574628090986	3.28983339972755
