"sample_040Bb"	"sample_040Bo"	"sample_040Db"	"sample_040Do"	"sample_18_0_14"	"sample_18_0_17"	"sample_8_0_12"	"sample_8_0_15"	"sample_8_0_4"	"sample_8_0_6"	"sample_8_0_9"
"4b10050cd2ed9c2536634065f0d9dd55"	1.04861639790242	0.541219029085784	1.13275603323495	1.42462525542485	1.54913573862572	1.56322642062941	1.60882652557524	1.00465319573473	1.79766201488067	1.77924279479711	0.70450246459808
"4b23d5d95441448f6e76544ebcfc2edd"	2.62046411354355	3.04404136964778	2.62046411354355	3.01498082581031	3.55538234661596	2.44561993445662	0.869822246311371	2.25710478751607	1.32066059792444	2.55107695803297	0.401603826887978
"4b345b7f1006fb41be5f98c5803fedd7"	1.89071682096576	2.85231382429803	1.25862089592	1.86899275419242	3.2879645967517	2.74737594899823	2.34880739158835	3.64035831375435	2.7125722279763	3.26790519852	1.01039873480789
"4b4fd7d892aa308b5758a99d0783e191"	1.71543622465645	3.14893393177409	1.40433072360599	3.55633614460305	2.73189692757649	2.60823723227537	1.87538590152875	2.66881084244177	2.62760456782061	2.60692721294783	1.10333710910382
"4b537eeb4e076fbeaa4c819584d1d679"	4.80695852937632	2.83509392759118	4.3274278832776	2.67830551491865	2.37361189464198	5.91621607868172	3.33437796854597	2.10454867602917	2.6636915576099	2.44395572715945	2.29591964385224
"4b5c291a85fd3f350b4dae89d90e80f3"	4.51081884634958	2.81728719350596	4.69790432336967	2.81628857176005	2.62410321497629	4.70865324031785	3.16444396823764	2.23431481751456	3.66845406894432	1.99141219218651	2.33519244755781
"4b61ded719de054ab10d3987dffa7cf3"	2.22820631494495	3.47027247199127	2.27906054794709	3.02313827474444	4.10543450749442	3.28908076150732	2.13148735285559	2.53099157078295	2.2900168423773	2.75449857780746	1.45601256948643
"4b6e69ab63bde0c3b0ef7ab3f591af00"	2.62077758245577	4.15545845438196	2.53441132391279	4.29679268205536	4.08214002362832	3.64320268898533	2.0126647842258	2.64674824995004	2.20003839262007	2.57268734188997	0.933001525551467
"4b970d2d7a9556ba47ce70b90cee0b11"	3.31550513423842	4.18554327119883	3.30452861272675	4.35052822761448	4.18655904620991	3.81415656116202	1.21043574291025	1.44530318555417	1.47873916733718	1.03530083645364	0.517524875985504
"4b9cd76e111113037dd9da2b42e3fcba"	1.29159899228057	3.35124704475252	1.29617816917678	3.78234702827176	3.38008609844923	2.14182931411465	1.56881038835685	4.68087595831135	2.32040201078219	4.27972551203691	1.03428786878395
"4ba8c221442a9efa191b242d65bd93e2"	3.31165398248673	3.25201609338143	2.65045541425819	3.40546193516385	4.627530984178	3.18043337829047	2.83392751424891	4.10441319634293	3.7295907506014	4.09341057625084	3.22656297553904
"4baacb8c6205c36d49613c5333c01f94"	3.88695132099912	3.94612680331735	4.00382522133371	3.48060912108632	5.85625202789597	5.32108813357571	2.89270725073059	1.63983209380466	3.57641286109857	1.75232678694424	1.14425337270122
"4bcf6c90fdc93d3fc6561cb1ea7c4162"	4.43279103922386	4.24784217170248	4.78460006591151	4.33006996240514	4.176867269077	4.3446946367745	2.49918423820613	3.70472780295772	3.08492999208951	3.54602011976908	1.56702632184185
"4bde4384f7faacf8055134a3a1b58cbc"	5.51212022913955	4.02164303645625	5.68074070700451	3.86723691424846	4.11092468255417	4.49061194508732	4.68986796199914	4.44504058799831	5.20683104646453	3.852410571177	3.20098847585504
"4be7289bba745586a868512e1db00e15"	2.42366934031681	3.68119752349446	2.10791966310878	3.53319009112065	3.76740639821345	2.69649030893326	2.18067324551272	3.29917528726973	2.32908134633876	3.29276519027207	1.42622059456596
"4bf26478175bfaa0810150d06848f8da"	2.54137671208	3.69793195036241	2.77271560403006	3.68124965297287	4.08026370766774	2.93500228286972	2.87599693339076	3.99216313604822	2.94288577356689	3.88235639097507	2.52596989520492
"4c0d961ebc5e384e17cf1a03136a4d00"	3.43052962102344	0.625082449645816	3.56156583387359	0.196470979898374	0	3.21343303974951	0.375929185604877	0.046127575003777	0.544563642070819	0	0.939172535206904
"4c27ec4ad6c96c3fc71c13453a768df1"	3.45247300794755	3.96812315761367	3.04341475166057	4.06036982973049	3.75715278988194	3.62979633824312	4.21655216539753	4.91807206862253	4.17339243675166	4.98279363378895	3.81010579921474
"4c2c7c928d59616b5d470e0bd8f66cc2"	5.75235057064473	2.95002623002301	5.91116356922059	3.47179949469899	3.5478509052548	4.97091944173877	3.23066146061755	2.99775821993801	3.63456011217503	2.82971121876804	2.57867503557793
"4c59cc83c64c9379758d505c36ecce0e"	1.95482330074789	2.18704592709104	1.97736021377587	2.0000493551674	2.6121171434012	2.32947136066866	2.38760647422544	2.42202431008983	2.62505868155485	2.60199914339909	1.75605997565084
"4c5bd480278dfb751fc2f8a25d1e1715"	3.9509571390599	4.71645302998817	4.14721527849199	4.70865324031785	4.67760805000157	3.92161881800159	3.39756733433881	4.61887528066686	3.41375526698401	4.47505894938497	2.79377519550086
"4c8a5fc0644c7ba5d84a527bd1985a68"	2.01217931462067	2.64566402866611	1.79896676747741	2.10385362712127	2.69310575371639	2.68630208256461	1.1835610955773	1.35980253090779	1.04419552483347	1.5897509904438	1.90626365384114
"4ca063b0c080527a5ccd2209e38276fe"	1.90597502674483	3.56013971185216	1.72292439426731	3.50368261909943	4.02886885091177	2.62810409807987	0.987215815436473	3.47161707475486	0.786608379324596	3.22065855486038	0.331746803613881
"4ccae09157f6c16cb761e1460094aeff"	2.41248369144932	3.36054335929784	1.85414309159991	2.59376476211393	2.61533751191464	2.38114118347648	1.42243340773576	2.53847711611702	1.63063094521744	1.87779525937645	0.987215815436473
"4cd028ab3f9c7c9666fa81c051718959"	1.81812547765826	2.56165161819938	1.52398895060162	3.08381640826658	4.09436289538738	2.86217802352538	1.11887755402883	1.71054362925939	1.97189085156219	1.63677444142931	0.397309272850899
"4cd14a9f9fcecdf6131aa227d3fa987e"	1.89380449471756	3.12720780434203	2.04295907610242	3.31368406053782	3.15393615661522	2.61069459751085	0.855816898688543	1.27115507766889	2.21732345704162	1.10333710910382	0.297279865923423
"4cd5ea7ecf87edc53a328c749d5be99f"	0.694146680893029	3.1861997289114	1.07175483449823	3.61825310637363	3.73922317279715	2.13592820216624	1.54566864663165	4.50067871395991	1.83152746950097	4.52930887641037	1.05169807393792
"4cf41e89307f56761efe7f22980a06d4"	2.27563518462745	3.47286666835251	2.27047503907581	3.11838344060723	4.00443444247976	2.85355215975763	2.17174538880942	3.77679948481938	2.29637062311413	3.59732365778377	3.36547126993693
"4cf62d7879c785a040c746ca5a5a56c0"	3.67740386063891	4.47418526264254	4.13044342027322	4.61511655643738	4.88187649450987	4.45651587342197	4.84218805034657	5.24820968483341	4.88007299031427	5.40711684618494	3.82326138492828
"4d16888af786e384628c95a510f790f7"	2.89410920935963	3.9576806493274	2.90970041667786	3.74831277838185	3.42673841472987	2.43689743060164	2.92603981078972	3.51158115519007	3.37776976081134	3.51255008068504	2.15311958697801
"4d340fca4861dd8c13563100bc1c433b"	2.42662407490397	3.13957717364933	1.43660717499348	3.07537028396402	2.8419340316132	3.05590502858812	2.11643670320622	2.79761932648503	2.14262852490136	2.24103133966858	0.672891410610139
"4d36bd1c8972840b16734818d87acec5"	4.50916576525429	5.91089040658235	3.93704727033288	5.64407528603587	5.53551134666586	4.61924171599237	2.60227359889238	4.60716563375728	2.91342356711003	4.42073827596437	1.45967492591988
"4d5173265c4388635b60589c9acf2efd"	0.449673362772485	2.51818828713427	0.541219029085784	3.71226389434667	4.20616317937845	3.036855022843	0.779416615712121	2.69784362408747	1.22138198136859	3.35618690546417	0
"4d63773183e46cb916463a2736a48c6f"	5.92642670132861	5.6309300217006	5.59527590424269	5.4876852892924	5.19318293644206	5.7566784840097	6.40360607822134	5.93639989746025	7.31755121417248	5.69307646261458	5.08775982803955
"4d68d803494ba5f6d042d92a1b4bfc30"	2.34681248256905	3.86198366135828	2.22279485344775	3.95895620841666	4.04530661735757	2.62772912135343	2.41984674831087	4.47254663258139	2.72296140775779	4.23586067528476	1.62444947303445
"4d74e6301580df2fbb1503bafcf96f1f"	2.48116633017228	2.5275669535819	2.62410321497629	3.2759175652354	3.53611281605884	2.06225723359227	0.926792197953112	2.94537117611477	1.77924279479711	1.85835587147507	0.488236397506795
"4d7e07272067159730f073f9283e5a04"	4.55953140100301	5.14627803957917	4.64813101157759	4.66965464316423	4.98809925442996	4.39415651926628	3.07553039747321	3.73748579186452	3.95276287177598	3.49050339063566	2.18422218924665
"4d9ade15d166385ebc981a78112bc711"	6.14032644801974	5.23570732454438	5.34857302595554	5.03603544373284	5.15613397360913	6.46551286777467	5.05525242934775	3.74797369199705	6.02093659508004	3.30726219512994	3.21752833984297
"4db165a2f04691120554bc1241da80e8"	2.71635990716255	3.59892398472659	2.78100634474739	3.60667329959124	3.28123339067298	2.90873936450428	2.72991629379125	3.38263647766554	2.55093337848672	3.75060556719095	2.31249519555313
"4db34344e9c9567abf6214b6c47b7831"	3.93997469170765	4.93453724047926	3.32636247869157	4.47132560146696	4.59541273653211	4.04647522396233	3.44335608239246	4.92014138010793	3.63870511241263	4.71640475158475	2.43374457486098
"4dbd2343f17f8eb30817d44a66d835b9"	4.13124849113803	4.63525021159244	4.28808264620503	4.98570510328641	4.95015253721651	4.73671585837451	4.79268715655016	4.10934732255213	5.6809147226611	3.98399636949767	3.29684909426914
"4dc1373965c8a71b1722e747cf847e09"	0.832836149746383	2.31407995953138	0.621147606100371	3.09784875498991	2.67113268522689	1.80270136733688	1.89450015612943	3.84604336103778	2.23093956346148	3.92643386834976	0.786608379324596
"4dd03415717c30233db6db58e790de45"	2.12800548978815	2.19900077673748	1.8709248691027	1.4981934536173	1.12193811397161	2.54344281779236	2.31685597721302	0.611579003727518	2.67656873933582	0.172883702097284	1.40721765428423
"4de3f8d8049efbc7181f2dfebc573ac3"	0.0514787844348063	4.57131409741281	1.21628534439238	4.52505079419335	5.09894456252423	3.21690985572569	3.8381893183363	5.01206986343273	4.38713756239898	4.94894302340402	2.40206627098713
"4de49da3785de8fa469dca3e4f990e61"	3.96309057434162	4.39909390664737	3.77968176143855	4.39374396781502	3.89445763360853	5.04820207615668	4.20923295466019	3.93839672334751	5.62279897385416	3.88802806661352	2.03335174923523
"4de799c826b4e49c44788101bf20bcc7"	1.55267706661234	1.24461558278795	0.869660233945842	0.360607202466337	0.249902320614901	1.74211393933765	0.526138185789306	0.211912720971393	1.17873130112267	0.580426310495826	0.211912720971393
"4de9759be619d9baffa28b14dd55e36e"	3.30035963788541	4.11938497746371	3.46978942010268	4.05906655049828	4.58094463089693	3.38246748044909	1.08223355315898	3.24609340314561	2.33823405040002	2.82785170199005	1.3393977031356
"4df4503777820cadae295b178409c696"	4.24257633123427	5.27942196759574	4.27073467383474	5.3071155487843	5.7973402107367	5.7569952257076	3.78254755917846	5.59833102153036	3.91864821021149	5.37491856517084	3.47940850531698
"4df56d8c70459be86ec909b1d2c8a3e0"	2.99929591622993	3.99617847485991	3.1638661596371	3.96594284741758	3.98382073960739	3.80267231738796	2.24103133966858	3.19455985333968	2.89792670284997	3.01024327781691	0.875678715306986
"4e192d345c2b3d6bf42379d5ae5bd321"	1.8981726220005	3.21321458691171	1.70966564858575	3.27986325595554	3.07549717215388	2.31524748238404	2.10043629303763	3.70847692947984	2.03114801152644	3.46592478207754	1.13782052450296
"4e32cdcb41e893048f5bcf88163fc01a"	0.203065776325662	0	0.42760609039871	0.0982354899491871	0	0.254691053197965	1.47419167888141	0	1.60882652557524	0	0.386676366655982
"4e3d6d46ed5a7c60bba7465bfad6e042"	3.25100220185321	3.97130837790922	2.986736936549	3.47286666835251	4.41416584266713	3.0722811927425	3.02792178719522	4.82642106733195	3.30381150241684	4.60638009375441	3.16377909605907
"4e6aa0bf0f3a01c23a5abdc289f1834f"	2.17712129291559	4.13849895922944	2.4548627609752	4.48992510704407	3.87511189726461	3.17345812766175	4.65903552582905	4.86853099988905	5.00550964704909	5.05217081319729	3.23438690368811
"4e6c52a3534ebaca064fceeb7676c31a"	1.08614675598686	3.18983554218936	1.40440444429718	3.47185541252029	4.00870029075671	2.84460976200951	0.864506723429093	4.13102608297605	0.896043617363742	3.79440525281689	0.483855311747483
"4ea7cabe813919d78b43b125495d518a"	1.90629278581822	2.64091275011472	1.15404699555621	2.94017199378195	2.86598798649833	2.47415741656397	2.21732345704162	2.63100960480165	2.56060331168656	2.6011068037182	0.821811246947283
"4eab080d535f8dddfb9f5596c48eb924"	1.23263066905853	0.470698956088996	1.25432902198075	0.284981039994783	0.298950999321606	1.50348615154062	1.01611145115629	1.03305636125937	1.70769501850996	0.562655734042106	1.1835610955773
"4eb76570e2467be636b1cd951aaf5812"	2.38828733050767	3.95358769300357	2.3653189029262	3.90068305850375	4.18160002465553	2.86684410226043	2.73516866490768	4.09825000115306	2.97025033663458	3.81710005220302	1.99219456073669
"4ec92081ebd5ded41535365d567aeace"	3.74001686135172	4.56719309921086	3.80378947773191	4.49677284160793	4.11037701945494	3.53416528222151	3.78933075929277	3.9108014596448	4.1010453947472	3.78397943000879	2.50047614701169
"4ed05547a55c87565e5b764188cdfa9f"	4.31254659096638	3.86898188379901	4.12478970294121	3.84534245845706	4.36443403845897	5.70544043281702	4.87386291404366	3.92930791998562	4.83787170503829	3.75200705307385	3.80040723398623
"4ee16e598d6fbd729f8c30d52b22afb9"	1.95237492159548	3.27022271781932	1.99188001338472	3.12133355580507	3.15464872190162	2.81528895177181	1.15917541839787	2.44062172178435	1.3876873904039	2.65119988097299	0.81486911522497
"4eeb5263ba6e9ab5e4bba9a99cbaf1a4"	5.08638758029103	5.31190464005655	5.08162856345259	4.89920081364995	4.92184269530892	4.41880446256505	2.91853627681796	3.39070007724622	3.27982039549556	3.15911257196702	2.29953243838147
"4f0288eb94276e43f66051d007960d6b"	0.826759819883865	2.71766384161818	0.597901998643212	2.82623019499728	2.61681172066794	1.46401899953029	0.70450246459808	2.52973851402409	0.580426310495826	2.33214156513579	0.224563342932916
"4f2df5844b5e49f317feae529f4fa668"	5.97465683557109	5.72328636452434	5.93450311386608	5.55126085607672	4.78961199346115	5.258180033427	4.85096432100427	4.53909832989309	5.2822034723031	4.18615431965992	4.03006968632707
"4f2e51bb10bf462a138c6fc7ca7e9713"	4.63102797315738	5.66812938994171	4.72256025555452	5.14627803957917	5.60803780047286	3.9856841634896	4.14811531849834	4.91322695736599	4.03787014969403	4.37801861327634	2.72399441388935
"4f31299561bdf7026b4775e96492745f"	2.38751430377935	4.90044461343195	2.78894177915255	4.87079834890846	4.92536494609026	3.52682806236218	1.2533410870669	3.57465039559259	2.03758567956928	2.79377519550086	0.562655734042106
"4f42a21d594a9967ba6f96fbeecef8dd"	2.32582298946122	4.59000172434022	2.07701359660517	5.08545824868435	4.97202889887773	4.25592613587245	3.93508244120856	5.05347825947849	4.10572370681808	5.54862110202878	3.31645136407995
"4f47b98ec7275f569038e465a157ad18"	2.64684832937577	4.06183170104169	2.51278929077425	3.92029470043741	4.81700766384531	3.53123685128049	2.83803651736244	4.46930720876006	2.78312699903074	4.51803257557681	1.915575823316
"4f52020ee56eef50728012c021944f1c"	4.01141393853044	3.79105465202942	3.61196061208741	3.61060705352172	3.60834704322202	3.17718678790859	3.70007040122303	4.41123168503222	4.23517746714398	4.87540011179846	4.09686844122496
"4f5e38d726bebd84ef0f5320ff24c09f"	2.34521345504967	3.76586132836639	2.2100530505899	3.23994431728561	4.14879802468112	1.99188001338472	3.61738366723161	5.50684034832177	3.64324485590513	5.72629111060889	3.03172393276566
"4f83d2514c42094e128eb3f0c59a0c79"	2.60736667780267	4.1765855077259	2.41263782268553	3.58776191547291	4.88514105523198	3.42409879939394	2.79857805470103	5.03132411684052	3.13407825741113	5.05196951580576	1.27555942912461
"4f9206e2ecedecd0b9dbb2a693c96216"	5.20910247268823	4.59793910462259	5.20324265901794	5.03470787710964	4.6391319025205	4.8065489943155	3.71461218310765	3.98011884446657	3.75663648776942	3.72677978964749	2.62523819672797
"4fa1f1d7a892afe748e01e1a867f8dea"	3.14774484429535	3.2368173899876	3.31755708791181	3.2032917433233	3.03613474965591	2.59909749178771	2.4626026519279	3.3202470817543	2.43699247899908	3.19593154423945	1.75820272874035
"4fad0ac22bd9b3ced4217c426e9f0c6d"	1.67560011468777	2.61559128591019	1.03090430564403	1.76809840773919	2.46851469951473	3.32875929652199	2.41000205272059	2.16635016339032	2.80335795666117	1.58007501100274	1.74410865575205
"4fc072ca684b139eba6d0f22df24c247"	3.72200470454576	5.58648881923377	3.72523066957843	5.46680957046796	5.5430576211158	4.2800243626871	4.76181988922503	6.13669227266426	4.91795698122312	5.92477698777445	4.23449379191069
"4fce37cd3062355fe829e3d5c4592134"	2.67255427563959	3.35766337963843	2.63613878910188	3.00012759993927	3.70077838027104	3.0067562852313	3.38910860596477	4.02811002588572	3.46228520598766	3.82360525814508	2.84811864722493
"4ff170b24cb35a5c957f9c9f2419ab44"	2.08742211204577	3.20262854981033	1.64706119653054	3.28533749556762	2.96027088527583	3.39587993573864	2.79569910815969	2.74746371618083	3.49957678596844	2.57628425867679	0.96946896864109
"4ffb07e73fa36bfcc4d1ef56715b021c"	4.43497125237629	4.81511420550825	4.35697033095591	3.68203860879584	3.52091927725501	3.52829981943839	2.96259815146681	3.75531324060096	3.09495479017823	3.01642783539876	2.57268734188997
"4ffd24ab4dfe3ff800ed1f72c64a940f"	2.27563518462745	3.56109153611648	1.82891073485885	2.89225886507771	3.70119085682809	2.80321491578154	2.14447337861716	3.29917528726973	2.42959546993679	3.18808963609589	0.680888347164005
"4ffef57534978c939e62701bdfaecf47"	2.48562654774445	3.23274734966568	2.55467700022504	2.86919358898696	3.20922585357351	2.8880136665884	1.94618110514799	2.947396280211	1.82469795115036	2.91950215870828	1.28790517187475
"505acf20f01d0b9b830a039734062ec9"	0.804599105854088	3.74358068488402	1.41249802661653	3.38008609844923	4.29744049623253	2.18218989861976	0.478532157737582	3.18483876056282	0.70450246459808	3.0653079618369	0.199100008032773
"506b47698edb049afa96ac4f600da9dd"	4.58131694602593	5.44865492853016	4.39353762824731	4.82387510111517	4.86231160433951	3.70858648860598	3.71321044034977	4.89077394023199	4.12625541822175	5.09453521775369	3.06677472321988
"507af827aaeb4de3f731bd1ea3a5e57a"	3.52289275413845	3.37837901158148	3.40645685966112	3.46819225848643	3.7187682989728	4.08681965431792	2.87953817486839	3.47357063100631	3.04454415177339	3.24364023975877	2.17711166190566
"508b9e7f853dc8047a84ca252c556ccc"	2.58458605847386	2.97059906391499	1.96883115843983	2.89872014625834	2.85739506576234	3.64128457530625	4.14481782727675	3.94617145527861	4.85803872243778	3.6850061177439	2.96488131866496
"5098fd03d5e29295ae4682679cee91c2"	1.86262378716993	3.66704001641626	1.96812843930021	3.47812940755497	2.65319367673105	1.64033407481645	2.15998723965914	3.62378960546908	2.38759511199675	3.55602805090914	1.66951092823535
"50a3ada5fc7ef5f56b0cd5590113d2bf"	4.955035972408	2.07486280759765	4.72121650020696	1.78370937705066	1.70900922216288	3.20528569783987	0.159646407754736	0	0.186120996439832	0	0.199100008032773
"50a412f46881a18d4dbaeb398300c908"	3.82914561717456	3.2759175652354	3.40701045297645	3.39195480029522	4.34577750199876	4.58558361534999	3.33118627766667	2.68504411219758	3.67685059662013	2.34880739158835	1.37979931389288
"50b5a4ad9e35a7357c37d36d6ff0a423"	3.44874232642316	1.10548859260754	4.97121856173246	1.11648495020274	0	2.81528895177181	2.11263837843561	0.615047251136684	2.08172094187226	0.957460313978846	1.76587534707201
"50c39ba2d591e97085b173f6079f4f02"	3.12133355580507	4.30152132001423	2.24249532811613	4.10295406056759	4.20790387569429	3.48471404814719	2.22335089370909	3.88273809699023	2.35419845521037	3.31746288665104	1.01146122250244
"50d5a905dcd4d33c6b652d4ca3e0c1fa"	3.22810114048608	3.2207939840241	3.86022642651945	3.48009481837859	3.6115096294372	4.12397941335179	3.78985400414536	3.35604973595179	4.56091567249397	3.23951540667896	2.33294765982478
"50eedf54ae0bc01d96b57f0a020afdb4"	2.31598491305706	3.3221541743217	2.53421255395657	3.25487597294923	4.01984548795689	2.39667634839359	2.08231000401446	4.05334552268745	2.13794939022355	3.99956835344883	1.4056991565277
"50fed7c787164fe9e2ed85cbf2b016d1"	2.90055858443439	4.02850386028167	2.74270924358705	3.97445117634229	4.09464118489191	3.45825171601195	1.28431036083497	3.00635841559928	2.50305496829318	2.86619335752047	1.06067501821644
"5113d7cf0e9152db898fd826d5dd9625"	3.96404223626006	3.44448672976055	3.86583874294566	3.56440690597776	3.91697671552114	3.7639266279368	3.20290903134612	3.52677596771949	3.51092148301704	3.11958573572099	2.51457806704746
"5126076155ada46fc02b61e7b01d6758"	6.47771009070159	5.65125859885242	6.33740326345759	5.17114400445674	5.39826450629022	6.87819175272943	7.09175769567261	5.2862730440238	6.86330315350215	5.10699757479374	5.97624783799642
"515e35b9427d340511787fd6a3b82bf3"	0.922036854022359	0.0866561443952797	0.986079818243506	0.665383682325532	0.0420197675586802	1.53568436083565	1.45601256948643	0	1.61822955246227	0	0.544563642070819
"515f9dd8eb5dec254d25cfc3c44d9b7a"	4.01744371927403	4.46807473536183	3.80564864266766	4.43457520337487	3.99893804444409	3.52829981943839	3.28107288458405	4.37335668348238	3.26717399639568	4.27528408713607	2.00937841256382
"516958bb4fc93e2ecceadaf8a631ab1a"	3.85414767408637	3.43431043814955	3.35937317815816	3.36761620710252	3.61121099117995	3.92299869732445	1.89247684212404	2.59374681507453	2.20221941287072	1.91753117448869	0.809635545372354
"517ac6b22f7114cce59409ebde6f547c"	3.57409523596859	4.0023012487892	3.27029354904301	4.08333915360248	3.84755173620855	4.01054542534613	3.85602567234904	3.97467923149419	4.18735920467599	3.74311532794269	2.54914828322223
"51847058be0f0accb06d274af543775f"	1.63283455880873	3.1498501305808	1.56870494958159	3.14650834982128	3.80795734570387	2.36914146704496	2.32617098053453	3.70868376058181	2.69636398366039	3.56045884582187	2.47977135918314
"51996915e348975fb38dfa0112f48da6"	3.17927391907023	4.46250463221042	2.26007417304183	4.23196072579884	3.85316644467018	2.61436935987125	3.12166899956839	5.23823333608576	3.44937249958656	5.51795577401666	2.86708857381685
"51a0b99e3bce077155f15a236f0f4f2d"	3.18964472892508	4.13205291438508	3.02719218017226	3.74673790065159	4.38960906525277	3.50197440916839	3.99361449465857	4.95067793627634	4.23472173559371	4.74335251621523	2.62075951238142
"51ae8482b9939d36c7da25e7ee41a138"	2.80067475979104	4.97336205173006	2.5145028691342	4.59865548004095	4.62696874255476	3.93343139454349	4.54312481037879	5.36082715620081	4.43539041911679	5.37462701038582	3.8958807778873
"51b7bf0834ed1a5d936f00bdef8433c1"	2.40937609516784	3.53568059809383	2.38936865843721	3.72833165919616	3.65512253965766	3.41711224912454	3.25374092857324	4.54208386503286	3.73356382297077	4.28770746206735	1.88524442709617
"51e660be09335f87a7e7bc20484f9072"	3.27654832876343	4.39291835396504	2.86217802352538	4.04179258128404	3.84104888685243	2.79201750515505	2.74562925117906	4.07118540175816	3.00514119605488	3.47295586445578	1.83092149387138
"5202146e395262cb235075de1367569d"	3.34302080260905	4.61825322853433	3.27969619223111	4.05635362591653	4.99287042915136	3.6382149093903	2.8128497594529	2.93371941358071	3.00635841559928	2.86350289009041	2.16635016339032
"520b439fd1f717dca42b9203b68e1757"	1.78505370241301	2.89225886507771	1.55620589783716	2.78894177915255	3.64084662809156	2.62289165202089	1.82620666374419	3.19997374777796	2.25721427705242	3.02490252394657	0.976633461226066
"520dfd4b793c346dc7cc14e8f8786b9d"	4.12963770074706	4.48025867803801	3.83023360651058	4.05461745420591	4.30106871665643	4.07355154465134	3.13202071203233	4.66631525587734	3.25705876895616	4.88234163485204	2.63778509209277
"5242d50637d1f06fa57f2ff3ee700293"	2.87920969318997	4.54189699731298	3.34243061629449	4.77675345990954	4.7429919866353	3.5863870437294	2.51202882891514	3.60162557499577	2.5964259610694	3.64365653973651	1.3876873904039
"524838482095ef8c4c7d3e8862da9688"	1.58399701995215	3.7187682989728	1.55972232018817	3.95704225911934	3.53562628806733	1.70638311849058	1.91093057810195	1.19791207515497	1.88737505693609	1.55380511072652	1.44494432870696
"52496ccf1b3f52034b3033c9695e85bd"	4.73334262000979	3.12574247405154	4.48422440411854	3.11912178573089	3.10798895589966	5.00548337907663	4.02726899439039	2.66881084244177	4.18423840314039	3.03777745567518	2.27718687152027
"527ee3add0eccc5b672142e5891d1e59"	1.76238215051738	1.2103623476476	1.11100188631403	0.677322630212974	1.12193811397161	1.65666495079678	2.06190059485513	0.835552582437043	2.68074094140815	1.02743990090303	0.926792197953112
"52e02fd560d684e706cf84452c69aedf"	1.59154154743458	3.35458915759166	1.4222522701267	2.82637496134672	3.0103141674305	1.94830180764843	2.44062172178435	3.55460561451528	2.12961836304326	3.51420625392966	1.25782442340836
"52e2a64b0f1d2f2155043d27f23f3c77"	2.64921273137772	3.74516053876871	2.56165161819938	4.08625862563867	4.44344858559779	4.10074404180267	3.8960439054844	4.06125383051963	4.26052846532744	4.11113137365979	2.1701343267211
"52f556d3c4cd2be9e5c0b1c9762b7011"	1.83692402118243	2.95070875665371	1.68183298984945	2.64921273137772	3.22611356909151	2.31102933977671	2.15364693765913	3.43831460197349	2.48092004717045	3.41995187816176	1.74410865575205
"52fcbadd966d5cc5c378ccd1e3cbced8"	4.20790387569429	3.95544449832296	4.77759711871056	2.30771192828584	3.74752564954667	5.15643347442908	3.32138676630079	0.258398281090384	3.27315135677156	0.359573615912077	2.21307568039256
"5333dffca0917c2e09873f653e4fd41d"	4.39043741468997	5.3615578581096	4.30084233813566	5.37641803583902	5.83270091060403	5.07298391916079	3.74866513588327	3.9139475522992	4.41808552761457	3.80135545455994	2.8830669201937
"533557182fe2ad392acfb064bc4e8f01"	2.9314033294513	2.786783062144	3.04450695137249	2.80563173625274	2.71956731194121	3.44413806529391	2.60506791141499	1.52471911437884	2.52895282922845	1.46347990721294	1.98862332358729
"53442186a23a2ffe3686f930b9ae0e69"	4.50160028843857	3.04085381177503	4.40584325393801	3.27275776581724	2.95680431754316	3.65260439824922	4.55791638500809	2.59407729766459	5.58057164514193	2.25433054535647	2.22755287847529
"5349eb5eb59ba61f1c270e8b696df621"	3.26659608508301	3.6594600773214	3.06359090840577	3.67494403216338	3.5683631199694	3.6658228582225	3.14768808928549	3.58474241192934	3.88138332805148	3.40229411336535	2.83434493885537
"534f72ca2ce0fb0bec6193848caac471"	1.64516270474801	3.24727497074342	1.59438685701463	3.24950244375774	3.77221234156678	3.42928601013558	0.606503735874923	5.09675143492599	0.842353083676023	5.17128867119943	0.211912720971393
"5357f4c956f37a6da60bb07c13d9c220"	1.93906691480416	1.05098895857821	1.52610842108476	0.594257370761655	0.914298019063735	1.20881094737596	3.05572121101299	3.09708994852375	2.67966224914787	3.98399636949767	3.35618690546417
"53588a308c04e70b4d798897504eaa81"	6.11342008402904	7.45369414093147	6.10992132584585	7.54883694056921	7.35966723915399	7.25985022586269	7.284678016214	6.85323379855179	7.77167041983909	6.7276485827726	5.38888603221047
"53944c3a43dee9d250c60004ddde4c30"	5.16991053518693	4.57496867725497	5.10408556352091	4.30940889772174	3.1638661596371	3.78727804169169	3.6337773692564	2.24582059671494	2.8055677521043	2.24773020187255	2.89801496727922
"53d1c4456700bedd0e15aef307419abb"	2.54606446276609	3.3203451797699	2.27047503907581	3.0722811927425	3.38065448043083	2.66560884056071	2.00633629739568	3.35068497528464	2.31363818192259	3.14565838530337	2.61846737531564
"53f1f9c2eebf0d4421843bd6d1cc6a25"	1.5019195146669	3.3880141974319	1.63411101263898	3.29961121565831	3.642159894762	2.61436935987125	1.89432118602382	2.84530438038945	1.67373931205582	2.85592916833846	0.434832099812961
