"sample_040Bb"	"sample_040Bo"	"sample_040Db"	"sample_040Do"	"sample_18_0_14"	"sample_18_0_17"	"sample_CFAb"	"sample_CFAo"	"sample_CFBb"	"sample_CFBo"	"sample_CFCb"	"sample_CFCo"
"147927f4e87610c4caeba2017425eb2b"	1.66301659333533	2.85931099494279	1.5455818250523	2.92952302419362	2.77550322095927	2.10181439253156	2.57303717807191	4.42014087052225	3.23748841101288	3.84958965885485	3.65977788132707	4.23689496106249
"147e9ea6f709f2e40df8ce9927b429e7"	3.27717869467962	4.09213378692494	3.23469799161233	4.21902229326516	4.35375446686316	4.00138461844817	2.65862071260853	4.48992937613558	2.76656058950144	4.5118720925796	4.55468380806113	4.51287330164546
"1484d083f793bce6e0c4bcfd5741fcb5"	1.61008700453117	4.31413529541847	1.86958935380325	3.99947549775264	3.85249974338724	2.36547261508147	1.63605102096443	4.18112354485254	2.046864893067	4.00778971842228	3.85756269017266	3.80375548265276
"148d575d3eea8ab9133bec7f6cd916ac"	3.2670448437859	3.52878992417507	3.18205000167527	3.52141301171573	4.01654156674187	3.53902702356403	3.36038316488943	4.12515862807046	3.32052340811557	4.07138840778191	3.99123233209002	4.15898845280812
"148d97f31ee7b280d89ad91c8059831e"	2.96888509154501	2.9196608366027	2.86503685574868	3.41417941588532	2.59461270987606	3.08687012492533	4.92852939283516	4.42688871305367	4.0596489022224	4.48479655764224	4.47929235570593	4.1764180679671
"14992161c92418225a25a5e77bb5327a"	4.12343885530147	3.62450625264365	3.62450625264365	2.69310575371639	2.53023049575166	3.93672147165992	4.10905424245227	2.83403794515573	3.33687473055631	3.3166693186943	3.18916849959766	2.56605028967475
"14a25e3a286d4781b2faef18e965a7ab"	3.24140210016403	3.99641816853585	3.50574178178164	3.95383459525827	3.70990012436578	2.69444788799068	3.78659170703324	5.006033966855	3.21774379981101	5.11330292732698	5.05374031633678	5.26320619922728
"14a32a7a96bbf6a74fc3c79d6d2df74a"	4.28486712090514	1.24461558278795	3.8159965691734	2.00320823568025	0.372184053539502	3.96086650150874	2.60501231937403	0.426756822242453	1.59713696504529	0	2.18525905289928	0.288613638409445
"14a45c1c21679abd6da20ecdcb7a5d40"	1.82222091789199	3.1417831210464	1.87195646895109	2.71237091969106	3.58333441979897	2.63079482147817	2.01407814709435	3.79946724373871	2.30289864383184	3.73985807899823	3.47500729035176	3.73696346425338
"14a7dc86b921f6c584ed90d898407f9a"	0.72313105714033	3.13335923897501	0.870911865269631	2.71520498125826	3.79614086144324	1.79492906423433	0.223722569931797	1.25415368260444	0.485855907603413	2.29224185963926	1.77531301547885	1.75842875466963
"14aecdd921afbba2773852a14890c3d9"	1.65973664117636	2.80138807453631	1.55328009808302	2.790721712958	3.49155761703189	2.50407968736799	2.85096269500601	5.13979556346937	3.16000119693699	4.95334991921551	4.35810432048805	4.73573056434307
"14c9b5fac0345b4600fee1cf9c8310a3"	1.55620589783716	4.33642631503656	2.29769314691362	4.43813401025547	5.21900410110015	3.7647009573344	3.46411834525863	5.07659630301818	3.90163127797383	5.25128366090178	5.3120453846303	5.39256825823202
"14d24619fa9832bc07f1e5ffb9691077"	3.62673007669827	4.00929489618235	2.81828481900126	3.65692428287238	3.30575419301255	3.20194937739848	2.13078843463096	3.63038450044359	2.51079789332669	3.73005498613244	3.29829724419748	3.63038450044359
"14d625418d7f20a6a835fdff7dccb88d"	1.4981934536173	2.83313098772385	0.812040710500356	2.52221849092174	3.3524167174476	2.37361189464198	1.7931012262806	3.80168648681207	2.06443164345526	3.81398492606385	3.43120405837157	3.73998565124791
"14dc56114e96fe04da0b65dfe6dcc1e7"	2.04943326343909	3.08991454478125	2.0853490578943	3.66678976348107	3.81305092905713	3.0280009928842	3.09321608929916	5.13976500685928	2.35329797897722	4.74426345267557	4.99762678243812	5.01473556979824
"14e088e1feb3c15af9208074c009a5ae"	5.43067676014993	5.88897573748586	4.76272933608946	5.27498732523565	6.01737763412854	5.85763711066681	6.37762903069549	6.08534324829004	6.46319281331208	6.07815253514637	5.88131911307633	5.91831908697553
"14ed914baed18b32c45064ecd0e8abfb"	6.36283636102111	5.44836750778939	6.26418538130383	5.00155889458715	5.18806825448394	6.24548118224827	6.64929966099386	5.55290060643823	7.21425698398433	5.25510205198749	5.9619403868664	5.13708828718874
"14ee905c127d0ffd9ed656327b5d6182"	2.96974244494262	3.94870588562121	2.68857512015687	3.53611281605884	4.68349326209628	3.74397588241102	2.65113608683046	3.30445884891394	2.39713643950265	3.10350950659645	3.04445195904938	3.53041792926492
"14fc4aff68a121a8161f620973bb6723"	2.92009410013747	3.47274212494358	3.48376262544939	3.95172968510032	3.99339569742106	3.37175186315614	2.28448629335879	3.44731731727571	2.15751585179093	3.48856996007736	3.22607862232972	3.35985497397268
"152ed55a666553dc894d45a31f909727"	2.46851469951473	3.64826577122864	1.72440810687036	3.48112315942273	3.71552138506036	2.90787872385464	2.47816262656576	4.438274539682	1.44439910482623	4.1962996459732	4.10404641336186	4.23909046978061
"15349d695f609f87393c53f3f94bda17"	3.24646375417614	5.14763807115446	3.47182979725072	5.24073168497164	5.35416258519115	4.0362033126161	2.39297701615981	4.98906495812331	2.72855375915961	4.76676937665575	4.70196130502402	4.9013069763719
"1545e67459fe1d6bdb0406022ffc60e5"	3.1320192058548	4.4932598778426	3.19699817250761	4.48057893830822	4.27517524583556	3.50265316021705	3.63480883283788	5.96729086385049	4.26378439359883	6.10379385820689	5.5290384715484	5.88470912568798
"1574f6c116366955a8356520ec073283"	1.28699875002431	3.01252055835969	1.07175483449823	2.97059906391499	3.33888216492844	1.83158897139067	0.988830160220261	4.33858360407093	2.44706216253461	4.69155358584135	4.39343679055291	4.76896653923262
"157ab2c6d7219b628daf4f2e1e41b5c7"	4.99388986879208	4.75801057919321	5.12694168449291	5.92980720471918	2.59336486262397	4.34295960970997	4.50685095552828	3.83557037902734	3.36301994277564	3.03206343134496	5.14943055489254	3.86501038848515
"1593801f545c7a3857b041b886d783f6"	1.57951970725998	1.656057395667	1.75964770743654	1.77820859354661	1.82297403356016	1.97735186991432	2.57187608145349	3.7795267796906	3.21392599464608	4.21016585269183	3.88708108576335	4.30978148024352
"15a48dfbe549b8df3f1583f7c3a5671e"	2.35200941184804	2.57439228403341	2.29351613576913	2.57280304709248	2.95308704764296	3.18767822793498	3.90255286486516	3.64994401226693	4.1857145046282	3.82666605548269	3.93755148321999	3.64717311033879
"15b50ae746bc759c7e98947a33985b48"	3.30037226106835	3.89467682366498	3.40248762999962	3.8563648070825	4.17984109615809	3.69413282640928	2.91327789571041	3.95038130683699	2.40468365672509	2.98889638529086	3.45463746719675	3.38194025975003
"16157f920f9710dea7093941a9cb5872"	1.64103786756271	3.44285381071143	1.71171799536151	3.35884637890767	3.30517083637949	2.53319094597705	1.84542628323817	3.88337063658865	2.02856989284436	3.94796066102997	3.44876250454849	3.762112298275
"1625b56d4a8690c76b2815dc46a24111"	1.69724730425851	2.94369659840687	1.34955257289178	3.23008476927552	2.89225886507771	2.2100530505899	2.29985336522093	3.40681305090112	1.96414628393623	3.00681621904896	3.08142067579833	3.2977352111546
"1626a2b3aed7c25afc3ca12a8649cb6e"	4.01141393853044	4.68302989727329	3.5896197351377	4.86784901635916	4.84839789359293	4.32830935216789	3.31501300806548	3.58755766071571	3.48531301447309	3.92831768313593	3.41784208679023	3.94787528253451
"163fcfb6ff0b855121058e06415781ae"	3.58546149491545	4.53904640899616	3.51398127574022	4.22661036265591	4.92706091295465	5.00861191511161	3.8927683670631	4.69196871540975	3.57915334105507	4.91827716428378	4.83755284553773	4.98549665186928
"1677062cfee81755b2d2788b7150e18a"	5.23993532202438	4.80203300431604	5.14423451775354	4.6482909762516	4.48196020104521	5.06056385766219	3.90378032770508	4.6139925938465	4.04989209662072	4.54987360492018	4.51070274697797	4.45872967956888
"16774da6fb0d2dce1ff48d750f87320b"	3.86967901993368	5.34981006605306	3.42293278047442	4.59084912740515	5.90930528862022	4.7883613645514	2.22876200333438	4.86291722283143	2.80317563656962	4.54536310989007	4.19056075571447	4.68987825239333
"1687b973cd7f7de774a7d6d032f26e74"	5.09215076287839	3.75809996635543	5.30088855819992	3.63513579160399	2.32745329992293	3.98970970913342	3.47028752841771	3.06807079543924	2.96379073083967	3.22547448573961	2.1749453391027	2.41903248151523
"168c5c3fa431ec41a890cb809c93ee21"	3.31539542922902	2.3127838964529	3.66921439081606	1.95875431756968	1.43810887477723	2.60781667490288	4.00573845978806	0.354749892215075	3.49551361311798	0	1.45154825131999	0
"16b5be143375a154f59e60cc3c453708"	3.25100220185321	3.74437092381862	2.30771192828584	3.40977383187966	3.83997260732406	3.79594301876024	2.35762539855893	3.20286090793167	1.03849420520613	3.23089862054319	3.25817161212643	3.01356158258872
"16c815b349357d3bfe0d315b96dcad97"	3.22012704176976	4.59152653321029	3.27212460604458	4.53690312246737	4.09241269737227	3.47803495838674	4.45996136828427	5.83011239548362	4.6310314422776	5.28997772823292	5.52734660318504	5.7729769898117
"16cd7482e34e809b7f5be59106d5e760"	3.89581638474307	4.00443444247976	3.90157056854084	4.09908331656927	4.52828374206952	4.99637746594956	3.85023695941967	4.01401264606516	3.74418435125261	3.93962478715753	4.3962519730628	3.94758179113262
"16f2af3a81db35a705a0c59019da4a9f"	2.26528812824965	1.77661198989784	1.89631466069939	1.11648495020274	1.85276049078545	2.76504156395288	2.5733938084261	1.53448579342836	0.785750771059706	1.97421174546628	1.66635026151767	1.30052527396439
"16fe74dc6ff57d97af7cd2bc21d198b1"	4.47361398424624	5.05280230367808	4.20690956313925	4.51228596117395	4.45457633978848	6.20608023937612	5.37729733124872	4.06618785658356	5.05462109769028	3.73587581991244	3.90347360321604	3.44002955780625
"170abb4f68ef6e96f27de983ae45c497"	2.82226539810348	4.10515920591793	2.91514566799481	4.10708472723939	4.05779813663868	3.05904504376574	3.17655604255695	4.65040462653442	2.21391648901657	4.56502721088197	4.52481026800869	4.83877023706008
"170cb39fed91aa4ea960899acc0b5e70"	2.87544986707092	4.23921084655487	2.38135930415827	4.17198592744087	4.21877655559844	3.10649517003826	3.60176152599339	4.98989339382129	3.79878621989823	5.25343329963806	4.90807003842694	5.14216794389783
"171307786d8d0fd1739f404e1df89b2c"	5.57566421408443	5.42576378320055	5.95886593933556	4.17814788222854	4.41880446256505	3.35300104114455	1.87960549779912	3.64479192520197	0.983156542770817	3.31113758112914	3.31556541648281	3.51153039394173
"171356ccdea8ac8c8a6b987651776ea5"	0.468654153548312	2.63526643454644	1.00745556625468	3.22904109314571	3.476976737327	1.96614785846166	1.75095553010036	4.00546147103144	2.29066148851644	3.8368828207263	3.9730848398885	4.17688494809889
"172e616f520ca466981a4e39e9280343"	4.49136074513666	5.9651008077127	4.7631572119061	5.66275004132859	5.15083656024445	4.59000172434022	4.55468380806113	5.91664056483403	4.4810156755266	5.52298289506713	5.42356897617699	5.51205099104451
"1748c666ad86c44ce25d527be134c5ab"	3.43860555572256	3.09370708189851	2.6851636233154	2.43689743060164	2.65744438964235	4.0817590289376	2.80685632357778	1.44798006684645	2.78737979303068	1.89800719120194	2.54836646433075	2.0381392234893
"17644a90de9f1e539303e390565a6162"	4.85804106903127	5.92182691423565	4.420211956225	5.02135958279251	5.88642842327388	5.3037993131839	3.91960173417569	5.31705801838313	4.36309821714497	5.30889027583625	5.13368745755889	5.26127600807523
"177b2f6fc196e1b6ac08207cfdb8a3ba"	1.24461558278795	2.84969442883728	1.46014872969037	3.11912178573089	3.35183205211683	2.31433578242671	2.3073207041038	4.36981057752843	2.20274559072035	4.49532551363818	4.36986241836508	4.56800747312189
"177edaa0aba49369ee4f361b768ff86f"	0.797101708279795	2.40876327427221	0.819427346470275	1.76238215051738	1.6661773496267	1.1273617019541	0.648400829147534	2.12353880664121	0	1.31840088507624	0.354749892215075	0.375857771355506
"17931a1b4123b5bbe6e2ff27a7cff2fb"	4.40052939790486	3.60108049433511	4.41840195738671	3.77394644200366	4.31120307063428	4.12073167329801	4.41205668508386	2.72656520237808	3.31777200364931	2.86050023565171	3.27383995747743	3.04806662585266
"179328c23f6555a75b82d96c2888abae"	2.85455699747169	3.3423626638076	2.92604682002927	3.31693992639326	3.42483417462234	2.65839213546897	3.78930912399626	4.54925133056167	2.87694833158869	4.44353319230647	4.52662867806498	4.66651591717116
"17b0a1d03e61b6e224acdadf83a08f68"	1.77735630924771	3.24059796331397	1.6824865776773	3.31789388325275	4.01280649144147	2.6011906894234	2.05775712492797	3.52326467860277	2.38320388085537	3.95518471188648	3.6344074286993	3.84569703174867
"17bdd1dfc86371f1de965905ca3b45a4"	1.71843580480921	3.45245117526956	0.677322630212974	3.40922176666244	4.04179258128404	3.07768085620116	1.43719847978839	3.16891149964139	2.23853797110009	3.14037065457803	3.14627519610142	3.2869961237744
"17c780e93e13aac62022a6e0f16cd6d5"	2.83116418714401	2.19342849242546	2.55648284827722	2.7786204944715	0.182654834584075	2.4354362543137	1.97642178473263	0	2.33549290715311	0.303914457451304	2.15557534844354	1.36395048907684
"17ceb2c5e1a4e26d09fcbe8ef117cd03"	3.00208217038071	4.09029659670294	3.15817193292522	4.05892829643372	3.83358835353609	3.32498788874125	3.76518713370774	4.32539331824027	3.04155078864945	4.06436125522449	4.09496863411539	4.06436125522449
"17e1ef1c864c97b33c373991cc37fba7"	3.31003193391004	2.09361561323572	3.05511848179396	0.869660233945842	0.766537037787997	4.28279452414362	3.21331446915728	1.91383549900673	2.84823825557726	0.710075091580594	2.99318743820557	0.46568933605218
"1809f3f4ad7426cf6fb2ebef19e42df1"	0.521587506410021	0	0	0.325050108920519	0	2.00770383514889	1.25107926614946	0	1.47269405106714	0	0.768165595277886	0.607828914902607
"1819e89b69f73b58fb03671e0ce9ee9e"	3.2847122533595	5.22871913329519	3.00095859252557	4.51557912082593	4.58114590001772	3.52633699492758	2.38466329557365	4.78712509554288	2.90376451395006	4.58395842526898	3.99798835066252	4.46636133118061
"183ba2df6ee01cffded96e71e8b71b73"	2.20638251512099	3.62939215405186	2.77965742995465	3.40811672105784	4.02343735957192	2.98589403641809	3.50240938412622	4.43611578201957	3.80760355793785	4.5036578122811	3.61699282832715	4.1956127155764
"1840e41961cc8d86ec11e224644d9d41"	2.77040843917942	2.17679586332703	2.90535027898775	2.42942084730784	1.79504034814563	2.86259574707526	3.04836748149026	1.33209427927234	2.78343667427024	0.467452361699847	1.6586250681596	0.444079082421203
"18416488514f54b3c3e7c8bc9ab33ab4"	2.63613878910188	3.58314386812603	3.1638661596371	3.87593147128354	3.33115038335012	3.0416516542984	3.20100476449496	3.02248520126117	2.31047151327009	1.99150173383163	2.81417730285782	2.69214030727817
"184938892d6c991cb54cd2c36b09af80"	1.77912583639214	3.13671558808668	1.56396712563649	2.82159721671034	3.36610193839477	2.51074833590019	2.45362167189547	3.36512437062589	3.05954653247699	3.33903484452663	3.45743176872082	3.64479192520197
"18524a32c2a36e0e51a6255f4bd2befb"	3.87696975632075	0.616104136061633	3.40922176666244	1.1800386540303	0.988313674721353	2.93928889813078	2.28706221288453	0.468285054126264	1.50692057329956	0.203353501651832	0.802826510130933	0
"186931786b0955d50a6b49075d8d6934"	3.44420926741228	4.14683676597861	3.58554750046044	4.48895258976266	4.5137376982233	3.89213885239941	3.55505887682242	4.53725770210079	3.63199561433978	4.52349095327097	4.44543692584932	4.46819222074986
"187a9f6ecd00b5c8e8e0750956aec12e"	4.32145755818978	1.92351845874041	4.57857669286854	1.77094432951413	1.75374602702984	4.01744371927403	3.5833413671357	2.77985922794313	1.69670565655887	1.7562220975695	1.74033844738545	2.03416903329838
"18820df6f47bf44d47d2d3acc7d12f03"	4.30174754489763	4.15431799166664	4.3850408373972	4.4377392121293	3.47079184993125	4.39703962366901	5.50607668913106	4.76456737592332	6.41950605296682	4.41242556934222	5.28982436287758	4.25863610637646
"1891345ebcac2b2f8b281d4b53eb579c"	1.23331287553768	4.16035837274164	0.848337838897974	4.78882666425475	4.72733277054941	3.13576782426758	0.717523645619977	4.0596489022224	2.96064546801825	4.25367733464122	3.94346384135797	4.21422104952313
"18989db925f8bfe70ca237ca4d293f38"	2.68743924719809	3.99187061714863	2.24956399101679	4.18274455796761	4.28048658949369	3.69332455997614	2.52915253609531	4.27759601985755	2.78644280964916	4.00712225389711	4.18247057333181	4.18548314390666
"18bd2a62eb401222edc22f745a910e39"	2.46141623093973	3.64608937835836	2.47415741656397	3.81783319777249	3.17159971394148	2.51007882216794	3.43416086682432	4.98387162768704	3.59885364738369	5.11157059290889	4.91701688776917	5.11586901771631
"18c60535f5625ecc668ec6757a92934c"	6.51118633242449	4.94885066639974	6.45596100845402	4.63411520767187	4.36592011833624	5.64141262247748	7.48528321370313	4.9628243223614	7.80244774734592	4.46662133551933	6.40841732520985	5.1820730364768
"18c74ad01ebab4f5cd361aad23caef2f"	1.03661320384269	2.45770988411605	0.925746792428801	2.67813122593485	2.24548586930585	1.6444943913987	2.26219400114333	3.61956614721012	2.31318448427935	3.41052833775974	3.27220299996497	3.50036007935648
"18cc80c3971fffe8ce50de790d80bb14"	4.56875305911149	4.16422970218578	4.26112232666107	4.22123121907238	4.61230169621155	4.62121576440656	2.74236402333826	1.35043503217938	2.37191636055192	0.205484544820382	0.406707003303664	0
"18d5867703bc0bd897b6b5edc5db418a"	3.27780687873325	2.74042542775389	3.30771380619752	2.96268013275017	2.84487860888977	3.33379066916337	4.9498722360313	5.1459829629587	5.65662243710811	5.27335481852838	5.572456131028	5.09157502701463
"18e21ddbeef4aae34ff362b9de6adbee"	5.32767294732325	1.40059517768802	4.83765752222479	1.69967768810564	0.536547141433898	4.66452566093259	5.63622206242372	1.9002837748203	4.20835825095592	0.868749547404752	3.59301239928349	1.80491785010182
"18ecd9b36a18d8b82ccc928f12fafe1a"	1.1273617019541	3.25552014504645	0.406131552651325	2.71656055178701	3.23863531397904	1.77943381953742	1.54336990222422	4.1981291567683	3.37921458752842	4.19881436130968	3.59843754502658	4.16609116759012
"18ef1b1f5b6dc5615db54d5ba09650e0"	7.17893884650847	3.6500034815308	6.96526493668429	4.11447720041817	3.85987460870267	6.03055279956566	5.39146043622819	1.26833931066981	5.07012117210372	0.912436915453887	3.43905383129768	1.77701530630096
"18f3e69a19b9dbbde37fbad6cb99fd0d"	4.00292829199516	4.35184946061826	3.63363885872877	4.36475858308783	4.55063806539619	4.21699301942505	2.63599665051193	3.62350815965023	2.29985336522093	3.42727024452076	3.70493133064035	3.73804992690926
"191df5795160e703585d538e8493a68d"	5.53439096336893	0.812040710500356	5.27173414287831	1.28699875002431	0	5.61475379154486	4.70870297637323	0.503162738712729	4.37139421024777	0.205484544820382	2.97937034426186	1.7614610735547
"192135c690e9635ff966747a6a8eca1d"	3.9681556711461	4.56580442231549	4.06527613972475	4.451854657325	4.09491939697294	3.64040848899507	4.15541808718801	4.46714523816406	3.20533041866884	4.42160372662439	4.21287114360206	4.37331368694635
"193338741e73cab025aa1e34630d66c5"	1.52034436924015	3.07150742661755	0.869660233945842	2.76923936941463	3.43215003404957	1.65027270687244	1.80741625950409	3.79503227581442	2.23528992245412	3.96157310934164	3.77465339913366	3.7929787147239
"193ce03be040896e0fcf4f5eb3409718"	2.99429123575759	3.52682806236218	1.82353264640969	3.3524167174476	4.30828590277151	3.82222739241174	2.60276197912743	4.36445342637532	1.32650613942334	4.26463987049159	4.23116397670669	4.32176556551417
"194e5098d8826bcac6ac4f3859dac4df"	0.0954919814592207	2.30271508454478	0.883560907251236	2.61681172066794	2.95506651682798	1.43262913232537	0.855908680635099	3.58503001842173	2.8322486435882	4.27484891334196	3.33145394285573	3.73005498613244
"1960559df7d37d5263976dee172ff504"	3.86484603237356	4.50928620026414	3.74475558095779	4.56393547786614	4.21106217443035	4.32014374265194	3.64099581957514	4.0957153423855	4.87037567887119	4.85793942169182	4.33685597787329	4.2059158161018
"1965a363fa59b9121848995d41bd65fa"	2.9884206083586	6.47855695291736	2.71876591554227	6.70985577355686	6.06391636287722	4.83162823827013	2.80409707917469	5.5973478712615	5.2257752754547	6.13074754002255	4.59742498923861	5.61943126537184
"19723ce9e7f6cd28a41be239faff8e15"	4.04149918678669	4.52539402612086	4.24137567223747	4.41335692515561	5.10914278130377	4.19691167997431	2.65113608683046	3.8979364136298	1.17889619801941	3.74310453660768	3.69817392637451	3.86723950783934
"19847aed6328382f6bd224c15b134be3"	2.18969631091543	3.91431437822724	2.1398661434936	3.65606179757026	3.82259270520121	2.96027088527583	3.83721066218642	5.00121533190609	3.56629614053659	4.91812963660689	4.91567995266268	4.93423632216963
"19865bc1fac95387439dd2aec51ab544"	4.25300791248447	4.54213707975802	4.00811145641535	4.34821908658814	4.5744855292327	4.8717912815841	2.95035450054962	5.34276986998816	2.8322486435882	5.17021595911973	4.72367381528784	5.01402851726409
"1987d96fe8ba6ef78571b932a9c6fb7b"	3.98723436862202	5.05312246144638	3.77164307213593	4.88263599973103	4.12856239720828	4.12505965363239	3.43465124202792	2.71957394695389	2.83314369457192	2.26256777463507	3.60051632755875	2.80685632357778
"198d9fcdf0c822845cf70df1c8554a80"	1.0887639526133	6.81235873544857	2.72863030386378	7.20198598723578	6.98702106954911	5.27181988866777	0.912436915453887	7.33560216395035	5.72008840740007	7.54062429445258	7.1403700602604	7.35900151818087
"19d462913745ef0d6fcb4edb4e9386bd"	2.24122960944923	2.88435550002236	1.83421397067856	2.8639675087501	3.03658086344372	2.48077592210138	2.32544734857574	3.55026637154655	2.4756075468399	3.47735884396105	3.32654998199229	3.73442378483216
"19e1d249735d50317370b5e1a0dfd5b1"	4.68163851316804	5.09675794295067	4.38732755991093	4.89533517345366	4.63070244597591	3.87835246155087	5.30715825050937	5.99426681707934	5.67489451321731	5.85878234810219	5.29746396250237	5.98703716068079
"19eb2894cc285543277305f8efb1da59"	1.45626342264493	2.20085132605857	1.67872140835235	2.43103987139067	2.95158182921862	2.46568135580287	2.94716662417923	4.62284718318345	3.21575833052849	4.24346707914185	4.12023099850667	4.47358423690338
"19ebfb19c71e95198e43d00bd544f655"	4.18579731169912	4.9287540083846	4.66887148175029	4.64620943690647	5.11517787533691	4.20441944775463	4.08606330036467	5.21814243680021	4.51653584907483	5.38506653249669	4.76210056458486	5.04536109975905
"19eeb6a3d7b18a7dfa65c906a7f9f79a"	2.86883596286545	3.35007600232093	2.98589403641809	3.67019854745386	3.60698858130152	2.92505226536625	3.05382305260638	3.61166768554831	3.02691732554983	3.60383341730474	3.48110986547232	4.03197839980379
"19f49366fc3e43a1a4f6f0554d217e29"	6.63931894676757	6.48426096713225	6.60846529464849	6.3577838592565	6.86447484831598	7.22772059435407	7.08338727044392	7.02244503760847	7.50660764807681	6.78258792321926	6.85559126457528	6.54023159685748
"1a05aadfe9fa5de5a37bea2cbc1daba1"	4.53547170847689	5.09951209676368	3.7187682989728	5.32970265508728	4.17789189076223	3.92261075684803	3.70493133064035	5.01453360579591	3.14888828743648	4.80010683682962	4.60536304738914	4.66769673446541
"1a0f38118008e3886787102af40231a9"	2.71174473603241	5.85594359406408	3.19324461490138	6.02850426415892	5.72552286300307	4.45945573748793	3.00531105024094	6.72798601431783	3.50971283526528	7.08074278878101	6.52752262991615	6.83860836134497
"1a466b8797a0659dab72c18893fcdb59"	2.17462671367101	4.71495778762363	2.03644270038025	5.39212550976909	4.21434292001716	3.51596847857414	2.80593742112052	5.25112424442779	4.10980325849263	5.40842716249913	4.62314596914961	5.0677300288717
"1a53241933dba7704e5a3639da3e1132"	4.09603147192286	4.23099005931945	3.88386424267379	4.08850085430518	4.61511655643738	3.75809996635543	3.61207832019197	4.69891958477079	4.23005808892599	4.94208483901445	4.5554832638514	4.86420917400077
"1a6843ec4b6bdbf680b93fff116bc178"	2.87544986707092	4.14932505054756	2.90878998508679	4.27306519903422	3.84104888685243	3.44661679185302	3.06239603476819	2.57651240090347	2.83314369457192	1.9338248436221	2.36479640828752	2.07699755758223
"1a9bf761f3ed66c2176815e4495f961a"	2.22460192966896	2.93397388426604	2.0853490578943	2.75020890183252	2.58206360809514	2.59086448701377	2.62724151125033	3.36143871050208	2.75114238479192	3.53840464332773	2.95511734092828	3.16056342779859
"1aaa466c9c94cba8b8fef6d36000bcc9"	3.1590778006125	3.44785982326947	3.47091376489395	3.56448738010204	3.26322406937147	3.01113464952266	2.88351447990916	3.73456184090036	2.68800617580574	3.6579504061472	3.25148947700696	3.5683569992595
"1ab1d6ece6bfffab23099dca0c04581d"	3.37209464207489	3.96594284741758	3.03042351334392	3.62138456723046	4.30400698340772	3.44661679185302	3.01951950079696	4.03682264702942	3.09459468217092	3.67029095346761	3.41284396283795	3.76905458378852
"1abea58dba9cb199588c9b86fcc6cb55"	3.21141606995435	2.31927503777921	2.75340590282301	2.57699953844492	1.73034495219318	4.08766060761568	4.12254871582819	2.96029864334786	3.32866698370215	2.11004878684873	3.33721697233025	2.09785280166534
"1adbaab0a1c54205141643754c5c2682"	0.694146680893029	2.32582298946122	0.883560907251236	2.02768761490168	2.97059906391499	2.29095775675307	2.17239809955121	3.47783759566821	2.08540012429537	3.35720477541058	3.42905326526344	3.41835788202487
"1ae2498f4865068092c0b81ba775f98b"	5.42605777373687	2.27391809297866	5.73122512356624	2.43689743060164	2.23000364741323	4.57771882153874	4.33719285368876	2.29066148851644	3.32818730916009	0.948421757092489	1.91383549900673	0.875108672538344
"1af8a62c028991b592b633a922af556b"	2.26874905641358	3.38970492901684	2.35793464961553	3.6019917058456	4.40421122675971	4.14985179880405	3.58122653512848	4.42670693634506	4.525139824905	5.00264715368766	4.26698866537296	4.90017533911151
"1b1829562665f2851f5a02095ce47441"	1.9449977020019	3.27620614892206	1.97201125414432	3.28052879903993	3.50645449204007	2.59050380961153	2.39851907819132	3.37401910904358	2.61507664925527	3.41484621116415	2.85962934880164	3.19914516938199
"1b2276cc2edce57745f58f5adf8120b0"	3.74673790065159	4.39271184395259	3.47441996197217	4.49304349799279	4.32985005556837	3.28845785609979	3.03864117696428	4.41592319967046	3.52146834208772	4.61850472453917	4.27907211118309	4.50382612689223
"1b2cd3261afa091b0ae0cb4f469195f5"	1.57043677652775	3.89830939145386	1.55362229128466	3.61906278340413	4.40105277229218	2.82907290880118	0.63236904696118	3.96186252359494	0.948421757092489	3.69364348806196	3.82368024071691	4.06096011820252
"1b2e49487f567d91c0e1269e9252e29d"	4.27166753577739	4.84472473717413	4.05664269503809	4.62547954761784	5.18816148257939	4.76058720652453	2.24821929382049	3.65349535573292	2.76751637963323	2.77323201528244	2.99623214859564	3.51560786256962
"1b321339a69640c17a76605e7b71818e"	3.32456108778993	5.46384197446543	3.02232551782351	5.28840136510561	5.16161638464976	4.09963719814896	2.49982969345226	3.79854160698435	2.38559088154098	4.00345730320398	2.86622967672467	3.11635695069431
"1b47702c2b58a58f9bfce14bb6615f15"	2.11897136481063	4.01806973342746	2.08824948426797	3.74497069487568	4.82083404088865	3.2863737955089	0.99166755086157	4.57999654043836	2.8684446772264	4.3748506034373	4.37682571002296	4.65676866590458
"1b58e273e8fd16ad9b01ab3f81f4636e"	3.3238069037964	2.98109104507151	3.33368902090515	2.56534442706414	2.66033432990613	3.50206067538342	3.46526704794956	2.16778818856395	3.08750405342315	2.33509730426447	3.15815871199086	3.06150659856343
"1b5d69ce4b6cf1ba614de78b921e6c97"	1.77943381953742	2.52221849092174	2.38751430377935	2.54475449940678	2.56807523603933	1.97116009759435	1.63127364146063	3.48937477991701	1.53286338975247	3.39417398530043	3.26851201755059	3.50173981960383
"1b602217dfa905410a82c0b34c535b5c"	0.527135705473165	3.3514383374605	1.05599500857149	3.7081722694623	4.47999237216831	2.39822035077862	0.624255732500893	3.63761415933439	1.84656452349576	3.93458214377999	3.3890122434863	3.65310138425811
