"sample_002Cb"	"sample_002Co"	"sample_016Bb"	"sample_016Bo"	"sample_016Cb"	"sample_016Co"	"sample_028Ab"	"sample_028Ao"	"sample_032Ab"	"sample_032Ao"	"sample_032Bb"	"sample_032Bo"
"0a133b520b03346a629160a1e02b66b7"	7.99541853954162	1.31184313775452	6.47028516410228	1.43450245115513	4.44308852558013	0.665650590496445	7.54662958165371	0.91976708235976	6.21671273212612	0.315337608319727	9.29555672691893	0.698661946247969
"0a179124b7265fd051af45cf7bbb5a2e"	2.31914167326172	3.92013267300253	2.72352103431974	3.77976921429329	2.43154539952272	3.59840739458752	2.06879836278768	3.35509954561678	2.56608432852276	4.4980133022713	2.43483348792891	3.77889925542037
"0a2bedc2b9e2f372d7ea96ac9331bd11"	3.74721692120845	3.9340755311761	2.40799460444665	2.22351593484476	2.74563398878731	3.03067205518997	2.43758852853735	2.24314577915505	3.53409156297733	3.94489586351329	3.74522793449076	3.67513498009407
"0a3d2dbba6357dd3b8d7cc68bd934825"	2.90998536950866	5.09285320353294	3.16492151944491	4.45741707964339	3.29154771778214	4.79410118554697	3.23600940322404	4.50083655401581	2.85817708201217	5.11211936403743	2.92817854457593	4.50883360961898
"0a5a7c8b3e26ce811cf9a5a0f0698842"	5.96451719932409	0.57388267306587	3.21859294486142	0.924245012537992	3.75295789286734	1.18610960312656	4.52112469368376	1.68473275141124	4.61606007531793	0.363340877157099	4.3363108622154	0.723488686118054
"0a6615421c77de34c12671148d5b177b"	2.82973943466119	4.2190057262646	1.85129181886369	2.96353264102381	2.35815340732465	3.71209954121199	2.2113181247944	2.7720282709695	2.84846207715225	4.13526495190139	2.48941779259873	4.22493849055303
"0a8072d5e752c9bb771c9801625bf602"	2.0775182391742	4.23382853173795	1.61993733193679	3.5743383246317	1.81296778758145	3.69805019052044	1.60844160943089	3.20445722301639	2.0314544019005	4.52365236757605	2.21116074112692	3.42821730006576
"0a88346680428af1533158ede0201b34"	4.31266141708901	0.198082530869998	3.62107772115402	0.146371356345521	3.14911142726007	0	3.55121992387075	0.0965194483443099	3.84410305101691	0.141203511510552	3.85629244936099	0.315337608319727
"0aa642a7708a378ae2d52b09a6251f52"	5.43582768461432	5.79648174293486	4.79189484264108	5.17623402930923	5.06993062872072	5.18149190203929	4.00937487076029	4.84698787499153	5.04982714785875	5.85122145850054	6.37228286990902	5.07394696295825
"0abb4e308d2287c078352db4a8e5e722"	4.42507830561717	2.97570832576824	3.79103239600282	1.43181657229526	3.91492947754298	1.49688985036148	3.64577167208742	1.41281067560825	4.8453406413307	2.26113894539744	4.92111954742545	5.27596181801975
"0abfe6fab9f2f0326a0cf0b2819a045d"	6.02419856514811	6.53363957243334	4.42113556273329	5.4159905606165	4.91005135979586	5.70421275540549	4.84984072017975	6.84835681893452	6.7209201766493	6.71746104589845	6.03191517187903	6.62067066135201
"0ae7bfa0558543127382041ced659532"	3.00701790062104	3.47273953873538	2.97953586702029	3.296560641053	3.00885326561352	3.40430109349503	2.86637774567217	3.13989395763775	4.11456334474375	3.6987713179114	3.48366097201773	3.95817823453652
"0b0887152c48ecaee3708409b923f793"	4.19339126766323	5.73656193290935	4.19007456193284	5.00747065321429	4.06999164282998	5.28574043698785	4.05738659487698	4.87319889731261	4.93889813191441	5.90972442985789	4.51142796030099	5.369654460863
"0b181d48c37772c1041becbb17b33ac1"	1.59115825283366	3.92013267300253	1.92493163067012	3.4743704550294	2.7321887740621	4.83884947301023	2.2040284892534	3.3669465965978	2.98341487490499	4.12087365006066	2.3723934851869	4.00808121447973
"0b7adfa1cd85552388da8b57c7886d6b"	0.809584422152714	3.26288662414205	0.989113592911916	2.52355997444276	0.869139164471469	2.94223154457443	0.984917509690329	2.21022185668316	0.463598786963289	3.51120890459779	0.846395596326521	1.74954449106753
"0bc554d7aaa03639090507fee7831514"	4.32120397449915	3.57645969161142	2.55203626426701	2.04402457510141	3.12615355353822	3.07807510314855	2.88855416262577	2.35803399088836	4.51327695575677	3.81815930297087	4.10293641300314	3.20718199780844
"0c23f91edb5ca911f16c5ea6d2e6f7bb"	2.3117079359706	0.810791036353265	1.07750790507216	0.329923672184455	1.80943988112237	0.341430479150787	1.067167049951	0.237491232125606	2.45421564909353	0.60834445542669	3.2589246607777	1.2901131117438
"0c641f1bb166c036145c1c358b3548c0"	2.95486236121903	4.81915707069433	2.92727300967317	3.73188099170364	3.16587172051105	4.10734781891025	2.40383631706644	3.55894242259847	3.40346065186616	5.1194006965425	3.14165839566746	4.21153992893862
"0c69526b39e6c700505869e1bb26de49"	2.79074894211429	2.66878168884056	2.55972022202223	3.17472651628101	2.74476466125389	3.12818009654149	2.80169799524808	2.52263262020589	2.71904001251683	2.62722879730061	2.53662040200798	2.51675007795801
"0c8f6e3274d9d3dff5e25b844ec01305"	3.06527060291841	0.29044325687105	2.61328938370406	0.265431095391893	3.08479237131465	0.239186964748908	3.56310067502822	0.175131604255276	3.84914022213317	0.111502912454782	2.89611992769021	0.629276169920996
"0cc5c86249ec081e574cccf28c21ad70"	4.45371792382162	5.75241701084321	3.98452363220841	4.58377998816844	4.35873148486489	5.36691213747014	4.33452788189868	4.35714562871359	5.27596181801975	5.75284494777793	4.85496898072097	5.67357448647239
"0ccd6ae37ee2caebd21b05bdc79a677d"	2.93446875706281	3.90123453863716	0.993292142565792	2.31893332937355	1.52423312076787	2.73803324990803	1.45835615198608	1.90836996587732	3.32720969970917	4.78173244817118	2.7093847768264	3.52420685419083
"0cd52318943a4637efa5e3e02936878c"	3.40625888395378	4.8751104033932	2.92524246766934	3.74074365258671	3.23970636447495	4.29624364060464	2.96987608966347	3.72251058380913	3.33384084921336	5.08537524698427	3.67769433322123	4.48877987628851
"0cddc551cd3c2f10d16fc8fce5d9e9cd"	5.17085346654787	5.43060049040918	2.2842050810362	2.8721685840076	2.55061489271856	2.82227753019392	2.23083571257003	2.4077061463697	4.46831574672631	5.47838012835096	4.27469828131508	5.3008092043399
"0ce4a8bb4c43849083fda1f51b3cd7f9"	4.05794461629496	5.15619884988158	3.14086822828391	3.90227628004598	3.2998886833317	4.50594730755211	3.14086822828391	3.98158727630204	3.98922931278035	5.28188924081167	4.05268812242698	5.05209304807863
"0cfa7e4119733f2ab8a1c59fc7d11cbe"	2.10357021479843	3.50109423868317	2.66082846630413	4.82566107008955	2.78290241528673	4.29140227051767	3.13206543131641	4.78172156058767	1.89893638423332	3.74482966197802	1.64136226407073	2.01998183483641
"0d08c5ce5bbbc77fcc000171f26ad75a"	3.61256898131233	4.84692976282576	2.24076418597818	3.32841451904052	2.47466700070573	3.85140388632532	2.19688529922866	3.02579408675923	2.97312622133169	4.84547316461725	3.62387188965941	4.00470785114767
"0d0c4cb9bbf60a4f26961459a473aa37"	1.76408623984283	4.97236772868664	2.32665692757576	4.93164618341665	2.26547007331136	5.40050734435841	2.41395972752962	3.99328131856927	1.56683829721528	5.05467637698741	1.92138997159715	4.31896299869162
"0d2dbee63533ea7f83cee53a256eff67"	2.33883563030818	4.25024801932311	1.41006581786914	3.16682101955216	2.1062074912258	2.98864849271772	1.51189696631975	2.53967754447469	3.21126545935949	4.58111961574441	2.6504656494196	3.71449788190756
"0d44a1331a11189eb5b80b54e2250401"	5.35630707532214	7.35966557410742	4.28335744596041	5.88150849088837	4.42666914970248	6.41795132022958	4.04328852038969	5.65386045367845	4.87832136197061	7.51727364939916	4.80931331919027	6.34700886237694
"0d44dd70f99f6ea29c8a575ed17cb12e"	3.83468045072497	5.40631810225549	1.78026735376893	3.92052694422581	1.91999186778273	3.56150339279453	1.96201364607876	3.28777146496167	4.06923977428247	5.76533458465384	3.75670937296687	5.08537524698427
"0d5570f6ca39afa62394372bd3e733df"	3.78823413697507	3.40916498080931	3.10389772787989	3.1436518508453	3.63859689858249	3.51892531082385	3.21460799920685	3.01409511933386	4.52168916539822	3.34232456130249	3.37755914350166	3.58174428419877
"0d5e0b463b926da9fe06e368a558024f"	3.15539841521932	4.83588631284143	3.19426958897566	4.39434095714038	3.40754288730288	4.50249637802161	3.16847678337051	4.2184064795454	3.4392407995111	4.48821178522687	3.19275712189415	3.80211324652589
"0d62240701ddae50db5a78fc3050341e"	3.36577084019419	4.84388172487986	2.18814009703568	3.59763181478726	2.72625775875983	3.7478935894662	2.27449287701902	3.1371353261605	3.449997387053	5.07204709463366	3.51922761639196	4.4179915968864
