"sample_021Ab"	"sample_021Ao"	"sample_029Db"	"sample_029Do"	"sample_088Ab"	"sample_088Ao"	"sample_088Bb"	"sample_088Bo"	"sample_088Cb"	"sample_088Co"
"494c8c75e7e1885b7bfc6ac83f8c4558"	2.28520085902592	2.16321727294248	2.44077014054992	2.76556284849034	3.99301480103675	4.40845383954981	4.22712450591291	4.41437426296909	3.71348230657843	3.8873831214476
"49593b3eead1982521657f1e501c2017"	4.24979068831069	4.53710417055162	4.21431867719156	4.99904815506983	5.64475174441944	6.30774635767737	5.64893163161976	6.49899806784451	5.41052730128693	6.19165770129272
"495b7dd65d42fe2cef31b0b81375a843"	1.18560966699172	2.95905874965509	1.8890351460394	3.414660408484	1.71275064895995	3.70765667997901	1.7260082242508	3.74339822420344	1.73582585451812	3.67276704573499
"495fa2175d85c190100a42b626065f67"	3.99776280764246	5.04390474381536	3.63991344948548	5.14400070628012	3.58149188537148	3.29871198813599	3.85545477033963	3.0882585819817	3.36768747742054	2.49866325891765
"4963833400ed422489970d5f09a20c40"	3.26457091853032	3.29940383015042	3.43274385119654	3.72656341013754	4.4122638475196	5.07447244433075	4.34565850902141	4.86427545338123	4.5359120650399	4.52653360592027
"496d0139afbcfe370fa517240ad0307e"	4.10017652323003	2.50844412391804	5.27485998075084	3.42169780465796	5.4775229905282	3.1202949421417	5.29161868036364	4.40611833504535	5.05932297682417	3.39317932276853
"497e4e070b8bc8d36dba9950d6f2286b"	3.98087720063332	4.51620103927189	4.8753392978551	5.38554249569105	4.77165584759101	5.86692891389522	4.25618899763321	5.67812874700935	4.24276399262757	5.64104904336325
"49863756cfbe3c1aa24763b861593779"	2.84682615029944	4.4305050835985	3.44465653581819	4.91433450379933	3.77726617654894	4.34723796548786	3.39726833974271	4.6690838869662	3.40134070472425	4.33064254669103
"4988e4594ad30e06a961bd0c8d2d919e"	3.59423740106322	2.58822708589793	3.15147967793784	2.54428657572318	4.06759530284952	2.94600091660156	4.49960253776869	2.9968636333251	4.37940645499923	1.99345872644825
"498b9e4a11a7793e9cfb62cdfda0d858"	5.65141129254373	3.51309071811139	6.12197067404086	4.36982843367054	3.24883007442261	2.56618026711437	3.36611721844276	3.90491446867571	3.89817378921547	3.46695497518125
"4991093eccde067996cb7ba55f20d9c3"	3.04182356093442	2.83236828120881	3.17242719716132	3.94353291273442	2.96773292473264	4.46733790062672	3.14685379869258	4.9285752752403	2.79829910940478	3.88702596650478
"4996d68c1f6651319594eb008c89d969"	1.76720034772735	3.85132435587173	2.00986099754714	3.98203104146116	1.60727156760268	4.20111158828027	1.58965960484219	3.97942853775862	1.69416501578943	4.50057004783667
"499adf058b192231e63a6a64aa9e9910"	3.94713734133401	0.0785275147730336	3.56628632830846	1.38225004438356	5.62062475369584	2.77793192189	5.67765202887894	3.55843927875044	5.1419795299696	1.74106248823839
"49c65586d1edb10df7dbbb7d17f77cbe"	2.91559188307248	0.844599203239943	2.36973664314482	1.81302839163147	5.53393116017887	4.46493569197799	5.69899918628407	4.67071669893118	5.44954016430875	4.39457334449143
"49d7f4de16043b94054ec8f73a146dc2"	2.36091626333063	3.53065247746606	2.14709318078329	3.38624007680914	3.58632887577078	4.60775843358362	3.25330662313486	4.28826635315644	3.11102420899508	4.56316770329911
"49e29a7d1fd19f66e8f2fc528e86fdc9"	2.67717786610207	4.03736771067521	3.29061892753478	4.18429092665776	3.11644257613647	4.26258916870209	2.81513443031188	4.29826071276563	2.72111778049493	4.37107564082445
"49ea20533baa4470d419ce988f894af6"	2.84052653735044	4.85036841506342	3.31805704796172	4.9032653534883	3.66159407069637	5.60183427855636	3.62420492372753	5.20626720709821	3.52411683295089	4.9121791843728
"4a02112676f86ec3fcecc34803bb363e"	1.75122909884801	3.56404555695259	3.10822042714173	3.69056353525291	2.11192567262253	3.80479007122163	2.18310762259359	3.70237300529205	2.17917374807881	3.7792574908727
"4a040f70f451fc7ae0435b6808aa0148"	1.16651389827868	0	1.90511791599694	0.143753963644696	2.00759639202649	0.349303844007951	1.63482101828644	0.706941598582092	2.24033089413788	0
"4a1e7933d818eebd64b624684109131a"	2.60092665073014	3.35812424410857	2.13984260909808	3.16657992277432	1.98644765374253	3.7715431192634	1.58274454891571	3.68757677773358	1.67568618973626	4.05295165818865
"4a2501523b33ee49aeb03430b90c227b"	2.27888853417737	4.55822762395018	2.71875008595308	4.25550915835766	2.33574130030295	3.91797724371636	2.41819153937545	3.39200795458161	2.16528202510774	3.84619512008435
"4a27022b4e093013dc1b9db2edef33b4"	3.00822383196847	1.21918522016655	2.59940444994913	1.29567125852899	2.9617489006027	0.363327187430468	2.56405066705945	0.724638880194211	2.98457440113648	0.514440583976007
"4a3cfadf256b32aa7e50424631190b5c"	3.81144216003694	4.00426885861207	4.18651132180527	4.21523240260974	3.62559774285985	3.4400609797754	3.4065523515172	4.3542028688857	3.37486709548279	3.77487135327927
"4a3e7c050212753e27d09c02caadfdf5"	5.59033057109147	3.99492083336404	6.98750361717938	5.24489834070926	3.05561050602452	2.71092403021149	3.00854959259381	4.48462227559043	4.0115693331438	2.66201894493538
"4a5556c59a1fb4dec06d65b55f69fe6b"	2.10042651225372	2.02690269326494	2.95296411936914	3.10118148665658	4.40307866146711	4.64789263506403	3.68325524818784	4.42945535070512	3.8356213090051	4.7608582725083
"4a5bf73471cbbba09e4221b3e8788b29"	4.25246905520837	1.84146020963936	4.39327853775526	2.64566039547952	6.38592322079807	4.1596955550941	5.96724161586064	4.59268129475028	5.79832651938087	3.81226084352491
"4a5fb4701e61994f4975c9e7d66c86b0"	0.490945313452563	1.46057588964041	1.19030380779819	1.80858380961836	1.00349450437278	2.34272484341134	0.989564623282725	2.3519013076262	0.952854444520953	2.91491251764573
"4a60ce44573ac01bcfde677f85c10c74"	5.03065776650577	5.85879917937563	5.40761275044778	4.99172263865761	3.47166657675495	3.16355523907352	3.27858664842537	4.43414768960328	3.72260628859157	3.29153764456898
"4a77b6765076ca047dbfa87e78413e05"	1.79497373307272	7.04312322139959	4.14943061226676	7.18751168711999	1.3158901966966	6.46148626387656	1.75255909928546	5.97968463208043	2.20946593954574	6.48794947250296
"4a7a2957adc928e01889bbf8575baf03"	3.66040281612139	2.99574927340949	3.26220500975833	3.75482027282252	4.19061942808232	4.61830139308022	4.01210903541039	5.08379863927799	4.02929746733838	4.72191695156873
"4a874be6f8e5426609060100b628e76d"	2.43942276385196	3.85787384746782	2.34770376356708	4.00539603744537	1.86984641950042	3.91659095643584	1.65166180383756	3.44785002486526	1.30364074799714	3.84171984731905
"4abac9530ccd99647c3bb2118a34abcb"	1.79839738940824	5.12377348506989	2.58473539336819	5.37750500105838	1.53862910742317	5.51944408542229	1.75922250332295	4.95113663814228	1.62457870987532	5.48860130593739
"4af5ebbdf2be278bcfe0feba738ff6c7"	2.56827765867087	3.88587531472489	2.32830546993658	4.06445083056463	3.34081902311807	4.070779264335	3.13803860322364	3.84933660040696	2.87456613712411	4.07768067105019
"4aff55570783ed69667341ceae06a507"	1.85560087243538	3.09710675552435	2.25970890673254	3.22233702798787	1.26996838843151	2.41663851561551	1.28934834406308	2.36562373988238	1.23004397845867	2.63122675050007
"4b10050cd2ed9c2536634065f0d9dd55"	1.28446648721794	1.48187723101362	1.11209432948073	0	1.31239998254929	0.982947008982728	0.916719182331915	0.186787662286358	0.957967472417248	0.750257752604957
"4b23d5d95441448f6e76544ebcfc2edd"	1.2043107472168	2.13070483561738	1.04371249868645	1.06525541621397	1.65826996369793	3.10076910770973	1.26332348725698	3.15034539154168	1.51390511861333	3.68843276798084
"4b25b0b343dc02bb8ca1dc98593c0830"	1.51300189911699	3.4723930696109	2.13436997095139	3.4723930696109	1.90415915171697	3.60117656535787	1.48879228346424	3.74361760815321	1.41117232238579	4.21304303059392
"4b345b7f1006fb41be5f98c5803fedd7"	2.03441802477955	2.21178034845647	2.69918569386249	2.93273922422607	2.42899569284418	2.4636949301874	1.92470402302969	2.82654646383317	2.22350508843979	2.44724977986089
"4b4fd7d892aa308b5758a99d0783e191"	2.2930356417779	2.81954387046348	3.11097965270444	3.03292593362264	2.70377440623942	4.31330069184402	2.61478951964062	3.54444888062041	2.85902326622657	3.70151330980422
"4b537eeb4e076fbeaa4c819584d1d679"	4.13549168656888	0.632169499222305	4.2812099553054	1.78550802647758	5.31001529298903	1.49886663511208	5.52849703125842	2.60199939278433	5.21687249310195	1.5516879710807
"4b61ded719de054ab10d3987dffa7cf3"	1.9278625522204	2.68346511606388	2.40233992613104	2.93356214555791	1.83709287202541	3.25263317948132	1.99582892780033	3.45612865058835	1.71945039091468	3.07788260478166
"4b9cd76e111113037dd9da2b42e3fcba"	2.0894870118694	4.28091596245535	2.60373326630101	4.37730715273937	3.21788972392807	5.4352830219586	3.15819709616457	5.05789686788109	3.02726891887942	5.7361234610018
"4ba8c221442a9efa191b242d65bd93e2"	2.49832620344747	4.16585621447137	3.38362115409774	4.69208944206805	2.95676862510326	4.15079362289306	2.31417998957394	3.58429730907954	2.39714890143003	4.5602658661098
"4bcf6c90fdc93d3fc6561cb1ea7c4162"	1.66145334601637	3.05356523761156	2.23520520566273	3.47431090713669	2.52550461921651	3.87335868146169	2.37214473716834	3.95135448167774	2.32045840938587	3.98979667925184
"4bde4384f7faacf8055134a3a1b58cbc"	5.57468087504249	4.78448756809803	5.08233647701689	5.13748524887705	5.11984084811061	5.00312973102815	5.00102136132158	4.87337566498888	4.97765111460945	4.69553104718724
"4be7289bba745586a868512e1db00e15"	1.3014388404194	4.05939383966943	2.32679759034754	3.43822145319458	1.88855528378833	3.18061684012485	1.69478754708607	3.03008492528907	1.46009980480744	3.39665214925512
"4bf26478175bfaa0810150d06848f8da"	2.8799256234011	4.22722239826995	3.3121306715382	4.72194933831681	3.77726617654894	5.11346934091776	3.6485302644705	5.16304056587042	3.57321492284164	4.87444085394431
"4c0d961ebc5e384e17cf1a03136a4d00"	4.92393455976129	0	0.598495783710471	2.76750708255165	6.47640866558066	5.3811375979442	6.16276075584144	5.47526333405015	5.70696068545614	4.90433137060621
"4c27ec4ad6c96c3fc71c13453a768df1"	3.35381658272796	4.24832707781218	3.51351265312741	3.97028762772727	3.66828483327365	3.98203066850656	3.65079485533824	3.47948778571731	3.23906818013214	4.09262675430121
"4c2c7c928d59616b5d470e0bd8f66cc2"	5.69840272170857	2.38550874905058	2.66706680092649	3.99887446605908	6.26355196506451	4.64977924053572	6.20137808648976	4.64057400868938	5.64129631709006	4.74837957040467
"4c59cc83c64c9379758d505c36ecce0e"	1.77625322541975	2.97745026977958	1.92183455704937	2.71137132865922	2.15843643825607	2.18668299473305	1.92223183176259	2.16273480072308	1.56457548550559	1.7158848748355
"4c5bd480278dfb751fc2f8a25d1e1715"	3.64153571836238	3.38989508398022	3.03367043381859	3.50311116415386	4.76008543060405	5.8289256174102	5.06351751879851	5.56028170490189	4.94085396900429	5.96338904273603
"4c5e663139611f23d63f50f9e75e3a55"	3.13816109143593	3.73508771661342	3.09080060593377	3.76918997207694	4.19745184124783	5.70429454352656	4.20293645136454	5.23274844806674	4.31772248606892	5.31029554092612
"4c8a5fc0644c7ba5d84a527bd1985a68"	1.93010882016264	2.15249681708557	2.33879743939256	1.94348148795832	2.87192148242657	3.22808211661667	2.74602269966225	2.94691590904133	3.04277424385593	2.97665036647659
"4c99235aaeefe20f28378b332bab79d9"	1.99944820778739	3.81553677434654	2.19470585245459	3.40848410224643	2.13128339515461	3.79640987941154	1.99576769216989	3.37752460646668	1.92649223618807	4.17129088495959
"4ca063b0c080527a5ccd2209e38276fe"	1.53987773720366	3.28271935455515	1.92109331446399	3.62436919924354	1.84538238128129	3.65980228087052	1.53862910742317	3.70837026809551	1.35436500132572	3.77686743740169
"4ccae09157f6c16cb761e1460094aeff"	2.06232590119911	2.60207319915946	1.96754303318226	2.33431435361972	3.39083521268197	3.35985094409012	3.26933469121749	3.30895269841835	3.15802372718109	4.00356171854807
"4cd028ab3f9c7c9666fa81c051718959"	1.95449037625701	2.52467048465475	1.99525254167093	3.00880445901744	2.21021977283103	3.2739615588572	2.00759639202649	3.08348304379172	2.28563626972274	2.73024604081106
"4cf41e89307f56761efe7f22980a06d4"	2.20327954231457	4.74548745240318	2.83690886015847	4.62467139531342	3.310861210939	4.85427726876231	3.0977417808496	4.60113405174559	3.39901567012604	4.78411404477733
"4cf62d7879c785a040c746ca5a5a56c0"	7.30341310587171	5.67856455911839	4.63041620639572	7.50728406785687	5.07250939381349	6.05320182028649	5.00675042441911	5.94041869578808	4.81692545629417	5.88419103617425
"4d16888af786e384628c95a510f790f7"	2.30852342614053	3.68514699715467	2.76847778389989	3.74353997303256	3.26141905057526	4.70934258606846	3.72022350606073	4.68174146663256	3.63429602064265	4.90131194182165
"4d340fca4861dd8c13563100bc1c433b"	1.6040675176441	3.15081794471202	2.282049677274	2.95552883768688	2.245877165905	3.83722445641957	1.98152271230596	3.75753853656619	2.18506877176621	3.82513700239705
"4d36bd1c8972840b16734818d87acec5"	3.28850412109675	3.64396419778283	3.05793306432797	4.51111859382995	4.54205401283387	5.45878195733629	4.15764857166358	4.84773809698588	4.18453621011834	5.70150488291214
"4d529b8e55c94e4d7c5f819f8478b18f"	0.269416263644888	0	0.798110617392409	0	0.896139958734848	1.96388919669826	0.957268692680138	1.96539367094271	0.741835514333427	2.01980880165393
"4d63773183e46cb916463a2736a48c6f"	6.53196123865817	4.11618628561863	6.03196780283642	4.92886803356924	5.9152176968768	5.60202715616201	5.48304128535816	5.3908716614786	5.42590163503434	6.01862859099943
"4d68d803494ba5f6d042d92a1b4bfc30"	2.35065499783899	3.98145428746581	3.12466272305369	4.37095785108557	2.51429067947616	4.57795498935629	2.08846570119445	4.5958731017229	2.58502947264956	4.87177575110294
"4d74e6301580df2fbb1503bafcf96f1f"	1.08634400677424	3.17501505126534	1.16168723930869	2.67497864970856	1.32148115300186	2.76642249673433	1.54804059970999	2.09773873921857	0.844076163385949	3.22773406120857
"4d9ade15d166385ebc981a78112bc711"	6.12483528648241	4.05509684848989	6.4205744906678	4.96358584773939	4.88503479347474	4.01086977553846	4.32122729255888	4.96312508880946	5.036894959754	4.46801619370873
"4dac5cdc8eee20898f87846b4b6c701f"	2.98876807975236	0.326782586073696	2.80093319524892	1.01611434715099	2.955026821432	0.497113350140439	2.40347117163556	0.872056075880241	2.57711899342315	0
"4db165a2f04691120554bc1241da80e8"	2.97382831355002	3.481608197602	3.24312938918002	3.91221380754495	4.29968035915739	5.22930142336636	3.84059789272489	5.65675257032	3.66739531386693	5.11252583635384
"4db34344e9c9567abf6214b6c47b7831"	3.12194104611736	3.92722171761927	2.53941850903426	3.80492453595868	3.50911322967554	4.20449797358303	3.26867195907054	3.76483072634574	3.08587366360462	4.4122638475196
"4dbd2343f17f8eb30817d44a66d835b9"	5.36377087520682	3.13950096080413	4.58239969493798	3.58698846822639	4.99266139365936	5.31330321569346	4.57956474689835	4.33293223673005	4.30015312710851	4.49708262197835
"4dc1373965c8a71b1722e747cf847e09"	1.03825346485759	2.04846931602587	1.10187363137048	2.7528323438741	1.64159140380891	3.39142175554723	1.28934834406308	3.77207012482544	1.41541131818942	3.00207014673781
"4dc58caf67acaa7f8dbe94ea0036db42"	1.42030440690987	2.93684707556242	1.69038359691673	2.47777796767054	3.08188611629954	1.37659749814103	2.72797177557226	1.82873407201942	2.80885435227882	0
"4dd03415717c30233db6db58e790de45"	1.91655489752449	0.422413994152804	2.82963400468061	0.481438006871399	3.24925914147327	0.336943554105104	2.9569259545276	1.2941352116011	3.10791476651916	0
"4de3f8d8049efbc7181f2dfebc573ac3"	0.374562476413974	4.51599515251189	1.86220281149474	4.69052100787282	1.02131359053227	6.25942967434277	1.26506414074358	6.35807042072158	1.39834644214403	6.60576695842954
"4df4503777820cadae295b178409c696"	4.50732637904709	5.25761118302359	4.20548714610001	5.21103371848387	4.76736964446043	5.88118065371391	4.66334795788382	5.67639956145022	4.50942749266328	5.86505277827837
"4df56d8c70459be86ec909b1d2c8a3e0"	1.85318063646304	2.88208193652262	2.40513446107647	2.99187685095443	2.15926884153939	3.42373091715465	1.69736087380441	3.60591949539837	2.01691166852419	3.1886516413096
"4e0c09b1b95d49506ccac2efcaad5359"	1.49744027683178	2.42552221776116	1.78277177393118	3.04193856032884	2.89626767609455	4.37612626165891	2.71306162292513	4.3269681027731	2.72569232625888	4.71335512919252
"4e192d345c2b3d6bf42379d5ae5bd321"	2.24449050224803	3.22110841472378	2.24782169854492	3.4396216760278	2.83037664823487	4.07703865164909	2.57547928474249	3.49263996752902	2.61657839737061	4.33128238713371
"4e23ebebbde5d3f326222fe358b0d549"	5.26059358842824	4.10120067196286	5.01395112398452	4.56081675494619	5.41997093780381	5.00495579662612	4.97005355580828	5.07001271958978	5.19824734575024	4.87877680502294
"4e3d6d46ed5a7c60bba7465bfad6e042"	2.48166306170579	3.71269607337807	2.9825213928808	3.80836015902517	1.89634468441813	3.46869090746971	1.84813035082365	3.52206070539346	1.99108289389198	3.96631533820103
"4e6aa0bf0f3a01c23a5abdc289f1834f"	3.55984086273022	3.64327252670573	3.83355196212574	4.41389172019464	2.75071774766096	3.86572182901939	2.76134210013357	4.38990466171374	2.81770778459439	4.04509246677135
"4e6c52a3534ebaca064fceeb7676c31a"	0.495121744105548	3.76656070629526	1.68105740063072	4.2426481012452	0.385493666563661	4.13919682957145	0.806762798826796	3.77412779580205	0.399283280882581	4.39187609192229
"4ea7cabe813919d78b43b125495d518a"	2.61573021288236	3.46371699116846	3.294255616488	3.80354697492344	2.98196290946799	3.42259481501023	2.98812541462423	3.93820485002527	3.06333578032061	3.83609744399782
"4eb5d77f663b8400d87c918f0cf4a850"	0.500363081755082	3.04477193040706	1.46415777277503	3.13480354268668	1.16699964353354	3.75182983983178	1.05826240490825	3.7211016965388	1.00231428779583	4.48360033940509
"4eb76570e2467be636b1cd951aaf5812"	2.40078297804381	3.82015618044523	2.42274949305751	3.78122150642081	3.30946024983991	4.79662687776331	3.21704111211356	4.52258203405245	3.02210198634095	4.79848901990468
"4ec7a2ef16186c2cba934372ed423f2d"	3.10999017459142	3.97726599249981	3.20734023311	3.9937684480499	3.52923873154304	4.99867350294586	3.51690181407439	4.6690838869662	3.14984466693405	5.38249967883858
"4ec92081ebd5ded41535365d567aeace"	3.79792303230433	4.49619370385841	4.08448019991128	5.05165796896787	3.69806711797293	4.96581866496972	3.77885954510823	4.9951413470912	3.70366116434212	4.74943571112388
"4ed05547a55c87565e5b764188cdfa9f"	3.36509171228002	3.06142104662816	4.40319177193377	3.46233184749063	4.63855428380761	4.2447642906981	4.50346697423361	3.88595373568	4.4937777369652	4.12693146123164
"4ee16e598d6fbd729f8c30d52b22afb9"	1.53655749421996	2.70540537329325	2.2467150253502	3.23701903688041	2.45326117195245	3.12719202180436	2.09491865092614	3.04277424385593	1.8203048131103	2.9951220874283
"4f0288eb94276e43f66051d007960d6b"	0.493168931013546	2.8916772020997	0.816079989948516	2.64304585558671	1.20934610843167	3.86298663124894	1.09651619441239	3.41226864418235	1.01455013172737	4.18144073484717
"4f2e51bb10bf462a138c6fc7ca7e9713"	3.26987383566384	5.28915976340322	3.68437080541543	4.90096773866688	4.82058361675719	5.78107111644636	4.86117860247083	5.74316830238245	4.76573902529537	5.47679462682728
"4f31299561bdf7026b4775e96492745f"	3.21553505069123	4.13169557986561	3.6909493104825	4.60553771843976	2.61987596643741	4.78658716711014	1.89895629783077	4.95076681133462	2.17917374807881	5.16503291485966
"4f42a21d594a9967ba6f96fbeecef8dd"	2.44747992647222	4.64804785815449	4.06789620087321	4.97744149190681	2.2979624249086	3.71178119575911	2.01459097186014	3.9047292706966	1.7256730841002	3.01496905451481
"4f47b98ec7275f569038e465a157ad18"	3.43374201313788	5.35226534913072	3.86858759891974	5.35672305776961	4.07856843767268	5.67406938051227	4.28347179665467	5.15914403090994	4.11789798960196	5.80696197362531
"4f52020ee56eef50728012c021944f1c"	5.25713593243711	3.87052328130105	5.36550702655928	4.32066865026282	4.65011238479715	4.7345472613738	4.18559682282809	4.89433635662116	4.09058885169565	4.97801113310614
"4f54214f043644cceb88343681fff276"	1.95449037625701	2.88554010423398	1.79583448838119	2.50592422501047	3.10557632313535	4.15710337561893	2.52828856491377	3.7336730712893	2.55706140613325	3.92728475026981
"4f5e38d726bebd84ef0f5320ff24c09f"	2.44345945987383	3.74828592251797	3.26279701192613	3.50960564820534	3.08905229248308	4.5229466019315	3.06901805065512	4.13504814973252	3.26335423056236	3.92453599047042
"4f7ae28120cd0af87a7faf98ec370465"	3.57233103100973	3.16788227502645	3.64920575837954	4.10834049396471	3.08028663455045	3.72025795891535	2.75270866694613	3.41517852177203	2.75492742565767	3.57027720799627
"4f7f1cc99acc5cea1e6d3fc46eb184df"	0.748165528313357	2.7469016153038	1.75122909884801	3.2651615221436	1.46894290142978	2.68731129563438	1.54608056010858	2.7940456177344	1.40264003965598	2.94874338611113
"4f9206e2ecedecd0b9dbb2a693c96216"	3.83409216618982	4.2765594466601	4.21317534509592	4.40703456340055	3.25381062181365	4.40341088204266	2.68649971361735	2.97095765352311	3.04073710108164	3.90861645615342
"4fa1f1d7a892afe748e01e1a867f8dea"	2.17960142998021	3.61647040586531	2.54501425133469	3.55621105463354	2.93705089176871	3.65602213448271	2.8988025030591	3.57611021621533	2.75294669463563	3.41008890186138
"4fad0ac22bd9b3ced4217c426e9f0c6d"	5.29336351646944	2.07015858808092	6.29182203350388	2.2368575986412	2.4626139058727	2.00813057459363	2.48269944238969	1.92508906865621	2.45782245025881	1.63205705386187
"4fc072ca684b139eba6d0f22df24c247"	3.79697751926154	6.57836798874991	4.76833440724035	6.74600156251653	5.1148306111738	6.38604809857347	4.91843886154552	6.3291009986251	4.88041149202485	6.21557495086969
"4fce37cd3062355fe829e3d5c4592134"	2.0424714938781	3.58570377218994	2.70850076624915	3.36241913060808	3.32662540443883	4.21869943743926	3.45832475798341	4.14751401219524	3.06901805065512	4.24949902380613
"4ffef57534978c939e62701bdfaecf47"	3.06703324487012	4.06301532003363	3.40308054282981	3.88001031182328	2.13290437064618	3.20310086849084	1.6887627253953	2.88028277158613	1.67306920199682	2.9357515174162
"506b47698edb049afa96ac4f600da9dd"	3.86015607285746	6.93521259309007	3.97798676043724	5.83846918297979	4.11106892711451	4.74958649735491	4.09726928105925	4.3081561727739	4.76484847468337	5.41588491232148
"507af827aaeb4de3f731bd1ea3a5e57a"	3.72283440436389	3.61359271055903	3.59551118757495	3.84770376691305	4.90613796134441	4.52634513666763	4.09669014252988	4.45971102524083	4.79613114874193	4.89993029989961
"508b9e7f853dc8047a84ca252c556ccc"	3.91204230276199	3.25813991193658	3.91881192362932	3.32770612967484	4.33908833986907	3.29031349207185	3.09142965111486	3.41517852177203	3.30831571729234	3.38021818247665
"5098fd03d5e29295ae4682679cee91c2"	1.13654633490828	3.72216404332127	2.50387701944807	3.80551595534444	1.96944250692889	3.94900698819479	1.9119130263104	3.94328288428996	2.0330074747322	3.68939931896079
"50a3ada5fc7ef5f56b0cd5590113d2bf"	5.95600215590811	2.41554489365647	3.41058943160063	5.3273761243492	5.67017363875577	4.3695334184264	3.86754767894332	4.2897002489253	4.51363608780535	4.88344944017433
"50a412f46881a18d4dbaeb398300c908"	4.90234694094664	2.35799520166097	3.42522570862302	3.03886647286727	3.3228646001202	3.48644375750882	3.16024281846849	3.64261821451745	2.59548154689838	3.02685974769879
"50c39ba2d591e97085b173f6079f4f02"	1.90356495683315	3.834846372533	3.13021167887634	4.55066401258667	2.3962266086251	4.64107830316404	2.36888955394165	4.24126113890743	2.72569232625888	4.52672203965895
"50c4d97552657ac8c0e21134c1099193"	1.25405356389017	0.452361416572393	0.462147853280152	0.916138720320984	4.01588451814223	1.45684135766197	3.11798530388183	1.32701664431951	3.12413252435744	1.99108289389198
"50c80d468ea3d187f6c4fb6083d73ab0"	2.56590428598751	4.3837718608803	6.27079400842243	4.92100784362298	2.62493667216853	1.57534323866327	2.4636949301874	2.38986126825485	2.34078413056837	0.936242367675859
"50d5e33f6fd1547e6021dbcf820efdf9"	2.05443137867567	3.15147967793784	2.77524643738403	3.42371527353711	1.65499619302279	3.23290337710077	1.43218986360522	2.93495520261778	1.5571546545101	3.1900869741379
"50eedf54ae0bc01d96b57f0a020afdb4"	2.28826032067481	3.85809149593039	2.23145140159352	3.41515852964541	3.05680197277937	4.98958242957913	2.79297941188752	4.67153210622267	2.93680464852366	5.04920605248495
"5113d7cf0e9152db898fd826d5dd9625"	3.38414548762793	3.95958231717133	3.12805443535353	3.91957918545935	5.16094431849132	5.75272424638025	4.49902158209251	5.95298865250848	4.54668201782839	5.83189291711172
"511493f2ac8895483c69f435fff857ec"	2.98095360501618	4.09581215145268	2.78005329288204	3.38885215867611	3.49705165584453	3.81789033209089	3.30704053651165	3.65755801934799	3.44229261884823	3.5746805502766
"5126076155ada46fc02b61e7b01d6758"	6.0625969681256	5.02863525180788	6.6706439305935	5.20029342782864	2.45183252039959	2.06665722341723	2.41749778533185	2.04988257009475	2.61411612746327	1.8417618502066
"515f9dd8eb5dec254d25cfc3c44d9b7a"	3.36752588882299	3.9825418829734	2.9883752959335	4.02951265174171	3.88273012782551	5.05688649178466	3.81789033209089	4.8470544676521	4.03670626855236	5.44616505275066
"516a3f9165f24407e6e2747a60779fe0"	2.56946223601264	2.85040819111766	2.93109134717318	1.56605012909111	3.51793572366796	0.626473047291953	3.75713185151761	1.14506957506284	3.69677172802596	0.588519729477948
"517ac6b22f7114cce59409ebde6f547c"	3.27527446222499	3.53487501651943	3.55893289400921	3.92911355161604	4.06585133372771	3.88114896872605	3.64126803133056	4.22788974005654	3.66880258061795	4.37628886073244
"51847058be0f0accb06d274af543775f"	1.55549844076668	3.39057955310566	1.57213426693074	2.99749832889056	2.82033786854762	4.33476022150602	2.59287875228231	3.86206902428639	2.84696772908885	4.90433137060621
"51ae8482b9939d36c7da25e7ee41a138"	2.7475000956484	4.75309151742474	3.96618259232336	5.70831907711089	3.85471714542443	6.45219888010633	4.14337596713191	5.56656245884657	3.76926102744294	5.23358511998024
"51b7bf0834ed1a5d936f00bdef8433c1"	2.83289383825619	4.07929620796334	2.6043190310374	3.99021538070456	3.75808507939731	4.82494281263874	3.41875657465379	4.38284186379183	3.23942029126928	4.96724421619156
"51d6d56f0f45a6864a5b1e0f0c6051fb"	3.73987385383693	3.24849132453154	3.83442637034497	3.89943085604334	3.66650500251093	4.09842655288385	3.66784017247588	4.1649797732198	3.26867195907054	3.38789732674243
"51e660be09335f87a7e7bc20484f9072"	3.14347736686481	3.46769051808827	2.45980888477809	3.65915072174366	2.5131751271278	3.42354919227871	2.29494335937841	3.0564395468729	2.34728991192088	3.42950196303582
"51fbf5cff2112696ec1dbeb13af005ac"	3.54101207626908	3.57189666067832	3.94891138542116	3.76990306515981	2.87093519692287	3.8877401488763	3.12871826747568	3.90226959518484	2.88660021009834	3.57516861579577
"5202146e395262cb235075de1367569d"	3.36935921697999	4.04812364471005	3.31861690100949	4.09658372010259	4.36311875197435	4.31934665204983	4.0379357497138	4.22330372645615	3.87913611122721	3.40828354870475
"520b439fd1f717dca42b9203b68e1757"	1.57106691040909	3.45652482826649	1.63942918573358	3.16693310050359	2.11938678846115	3.29062272574879	1.62690368557197	3.29933018254995	1.61933088097726	3.93234187949187
"520dfd4b793c346dc7cc14e8f8786b9d"	3.92049937925304	4.32660985037517	3.89943085604334	4.50532708801587	3.67801767802072	4.43441080883567	3.2134772789064	4.124680732138	3.25867790745506	3.86462946552485
"5242d50637d1f06fa57f2ff3ee700293"	2.12148279260482	3.37201570829858	4.42589183394575	2.77620965872962	4.04497608085951	4.83715803097922	3.65350561225421	4.79512321554355	3.68765670686311	4.56733746912214
