"sample_040Bb"	"sample_040Bo"	"sample_040Db"	"sample_040Do"	"sample_043Cb"	"sample_043Co"	"sample_056Ab"	"sample_056Ao"	"sample_18_0_14"	"sample_18_0_17"	"sample_40_2_1"	"sample_40_2_4"
"06094dd96a7550292ac7a15406ee3eb7"	2.36893447353558	0.766537037787997	2.89779965816933	0.249902320614901	1.50360484069479	0	2.32930374933196	0	1.07745674659532	2.33232834424324	0	0.739488157441084
"060f5656d8e6b35f013adc46dccda6cb"	2.37826753929829	3.07305436061631	2.22279485344775	3.13668046857492	0.39436775968178	2.89385457473126	1.37562565229504	1.95406169191327	4.40339421326534	3.53367780554579	1.38278571300672	0
"06122d6c188a53fa3820d7ba9c64b053"	2.67600898689075	2.71324335994685	2.9782757919045	3.00427567455129	5.13173314375522	4.78344494051206	6.01742810536318	4.58918681982015	3.69581534511505	3.43860555572256	4.19216185416843	3.83302743764555
"062dc7bf1a892776a0d4259124cbb2fd"	5.02947732945274	4.44580158311401	6.90185349768123	4.39085133223954	5.42825026171487	5.55947423702406	5.43124253483071	5.28454727754859	4.32654563671437	4.32433660896514	4.60025042377998	3.80557142811229
"06308be651a239379c2200605a63c9b6"	3.38846904709464	0.311716449459626	2.97499062143845	0.833065952779276	2.29318027243503	0.0787701784732573	2.27397695598038	0.119571832044598	0.0323317566628611	3.97860996800722	0	1.15156152671144
"0639cd2e7dadf3ff0a4ebc918d2008b9"	3.09067420374457	4.16267121183253	3.47441996197217	4.10212587579043	2.68154077744298	4.58324548668896	3.14213308630233	4.48481035198663	5.07580424147344	3.71755194136427	4.18871753025337	1.24533717973108
"067925bf2c68cfbf03151580d443463a"	2.77210302605437	3.53987405003818	2.91122057566925	3.52922747983529	2.7055843634218	3.86810465965618	3.34588880875216	4.07656111999898	4.23780950318717	3.20202305298884	4.6470085949841	2.61617961909333
"06850915424790786904937314f04f24"	3.02741441764565	3.69645031089615	2.64238218588648	3.29093711543622	2.80831940011799	3.6741363978305	2.68274642544466	3.62443359957152	4.13263046969448	3.1442786796174	3.3348956055082	1.66951701600416
"0691bcbf69519fb5dba78151aa18c728"	1.87562168855643	2.81326702737634	1.50261125597678	2.22380398307673	2.24107440999131	3.79571702838341	1.8634407016102	4.09945562844196	2.85326953081744	2.09320317703259	3.00827952651381	0.785906837817867
"06da80a2c361f6c3363b72be33e8e8d4"	3.61191618619028	2.67446716569316	3.66806495176353	2.79575248029487	2.43478107656637	3.05830845188444	3.46599493627652	3.19679399394822	2.43009565570227	2.86720234325999	2.16923844203431	1.15467652669377
"07110273e3d6af343dda0d8332e78b96"	2.35080349745372	3.2152619534175	2.4508359664705	3.58156560276069	0.947133757691183	1.94393663152145	2.12410917225384	2.84712193432333	3.57133839801338	3.4272879747846	2.05915451958344	0.842586924188816
"0723628f526fba7f82f84bebd97bad25"	0.154436353304419	3.16103906335543	0.417196030983863	3.51199011606684	1.45170047454041	1.83207109353158	0.779406066165602	2.10176488635566	4.12262746995015	2.56551073831935	2.29694431366964	0.261285991031888
"073587e420e91ec5e53de8257bfaba94"	2.86026758474471	3.81856690575449	3.24581371980264	3.8975122315444	2.28108991814703	4.16006182586967	2.15753874269738	4.24612356040596	4.27515803798884	3.56912416233843	2.97979423510539	1.10495811127768
"0760f91983ac07c0e8e9f3efab81a287"	1.85003838971173	2.34954816422723	1.9030914052602	2.12493363626389	0.937429713672618	2.36122667957907	2.00178382792758	2.62263197457567	1.95081508546434	2.05127356053333	1.35810372617834	0.498924579459017
"0770ab0e479e6e586e8685465d538066"	4.85349169550807	5.69572342087719	4.36719214571543	5.15893230314508	3.99124415725554	3.98966659135535	4.2276285971729	3.88402326581662	4.62874705441616	5.86959291451878	2.73369377601869	4.3145824428276
"077896f52217cf2755311d9ba92258b3"	5.11194515469218	4.90745587571103	4.9954840643678	4.7914953035108	6.32469176362766	5.66047595876724	5.52816229340299	5.12744086848929	4.86305782312141	5.30769335640634	5.09773697311965	6.30178537381659
"07ba0efc76158deb7ed94f5c6b5e148b"	2.32600126989567	0.356428676687178	1.73518973714581	0.188230643613282	2.81612672506801	0.785906837817867	2.3606487913847	1.71124710961864	0.196178681299769	1.36717226804633	1.6366111530382	1.22466062795551
"07ce16e204c2f9e6a2bc0ebd87ce73b4"	3.09899258532678	3.6029020878055	3.02476180954527	3.48420185282703	0	2.21658320629759	1.24533717973108	1.63106064703546	3.74239415435152	3.60698858130152	1.29328338611731	0.204982839337034
"07d44546198c8221cf2a9765f78709b8"	4.01954558214662	3.40090400529818	4.20491796713258	3.92854181552104	2.56758083713649	0	2.18185557551237	0.0525134523155049	4.35160479762491	4.38337447592762	0.0316285147349478	1.16094063256243
"0808113a681a013933c03815ed511b06"	5.13278754065367	3.40737170761419	4.95341468830458	2.80143028213257	4.47169132702617	1.71747167433245	5.07941345403083	1.84748840181046	3.02629895958293	3.76726276285545	1.72613740735354	1.53063166711085
"08278cb30c0ecfa025df1080741366fe"	3.27149104512661	3.87938823725023	3.13957717364933	3.63381326181599	3.88606835880774	4.06295985786873	4.26807445503468	4.28015182853249	4.08119515310365	3.35300104114455	2.63164658057834	2.14263357076622
"082b8027abcaeb2baea3b91658963091"	4.28824162872256	3.7382935273283	4.08405086408869	3.47535046085183	3.82702685258198	4.28345153542187	4.07523022776519	3.76781101985053	3.62035135876894	4.59080245673337	3.97125857817276	3.71573458982155
"08b5865dd5287e44cb75455288ca80c8"	3.47390246546612	0.0801965419942766	4.60380926034875	1.55620589783716	4.07462937210318	0.66189074815939	2.32235762179805	0	0.262825696452914	5.8264669600397	0	3.51845103277482
"08ffb091e6fb80698e54de15a34c082d"	4.37668112284911	5.30794289218245	4.51356792335454	5.998569497068	2.89306706673012	5.14615747877861	4.0992198254567	5.32923302939115	5.19411007456099	4.9427924753308	3.42159385220637	2.64081321571602
"090545e39b003a74981d7d9c506623af"	2.76779080937988	1.9807615269755	2.01375219778698	1.55585684363187	0.718915312133346	1.52858050631723	1.97400935678716	0.739488157441084	0.929063665862471	2.61938009183919	0.459308514860155	0.520287914754996
"09092441bfed8bc0bf33e10aed6db4b6"	1.78125010305192	2.44345899429435	1.98398625441512	2.58510507596077	1.11699405789752	2.78425653533895	1.87113917152917	2.89738940034718	3.24118065284801	2.07180025402857	1.74178858909232	0.188479312479854
"092f5a8619fb9350043cc4ea36653dd6"	2.21188327834488	3.0621752301027	2.30771192828584	2.94808495608642	1.59996962937722	2.96230526443759	1.89599365080974	2.60887901051277	3.0621752301027	3.0967307895087	1.60283637012423	0.304151946407675
"096c8afcca0cf3953b7deb7a22aa2c64"	2.81027580806455	4.72863040920876	2.35635332220223	4.02761163513599	2.60046966747147	4.60224890319346	2.19623275230701	4.57756102665707	4.99207681252971	3.48215044406782	3.95458775566709	1.61986634679935
"0974d5a60d20f55cae8db1bb4d3ae6a9"	4.38337447592762	4.50658886182003	4.2767827788777	4.48347023924133	4.91178269666619	5.2812260536149	4.55059774211437	5.40449576814595	4.99003318730149	4.89969851922268	5.29871838113094	4.99420256670379
"0977ec1ec766483e434b5ced6346bd40"	4.32212269060684	0.616104136061633	3.59284200991696	0.969490208341732	3.04616732225405	0.384736412142731	3.47053154157025	0.227885888635805	0	3.57428757130881	0.0280411463298189	1.94393663152145
"0989c13d0c860d464a6d08c86ae36452"	2.28399917119369	3.32743853572349	2.06212479142015	3.07073542400282	2.16266703636918	3.201781916482	2.78538297581179	3.22921577269701	2.62867958762671	1.80845402201945	2.17011834953123	1.59017688724711
"09947d9e52474a7c0a88c03dd1c4cdc5"	4.22049545248719	2.96286294757071	4.07978407089071	2.64210268780122	3.04886760285305	2.34441748888687	3.16400079741034	1.09072829147633	3.25294096316286	4.23244570594449	0.422717427307924	1.42470176285586
"09b2d834bd6ac6da3f312992a5ada13a"	2.38426596054719	4.29311948185088	2.60873656593235	4.34300571655955	1.23529534201325	3.82062151517585	1.91675849413262	3.99651383835281	4.92553445498124	3.50382499073217	3.2858192712377	0.842435855438406
"09c649de9578b51089151c3f67c6d1f1"	5.02257045255511	4.54136313059754	5.10823436753532	4.19992155444718	1.58259442837722	2.22122122964523	2.29264525608582	3.18540052716097	4.44540980114621	3.84284011588891	1.7806973422252	1.2695976102425
"09d19cff22a275f6b41de4a94d82edbc"	5.87983753557528	1.29720717135541	5.46192178066275	2.17636725419962	3.13100512687706	1.95500004702654	4.07614007434044	2.14732111292372	0.0267321806647589	5.17201358718985	1.60142811810885	3.04465998704671
"09d8ddc69c0a38c3720e026fdcb1ea1d"	2.71563765660452	3.48239085099326	2.77196339130888	3.71685467358793	2.15441106996965	3.99523456045236	2.06808061959269	4.00716096323993	4.13652807337603	2.55229183968955	4.3664693445094	2.60118453278123
"09d91bd09f3acddc13ab643e76870fa7"	2.44851061015225	0.288181947493432	2.22279485344775	0.196470979898374	2.28628618140018	1.62567702996898	2.3360084188396	0.696832006890402	0.0801965419942766	1.09436996940998	0.418222735686655	1.49273469883692
"09fcb9ad80345395a0bea7730d6fe7e8"	3.1638661596371	4.02998913543285	3.56109153611648	4.06039300929638	1.22047351570451	1.24533717973108	2.47942590792366	1.80671408939547	5.31798174899472	4.13205291438508	0.601416686030339	1.22047351570451
"0a179124b7265fd051af45cf7bbb5a2e"	2.0853490578943	3.94773950908161	1.87860972212678	4.03679312998407	0.73267746117689	3.24753484378534	1.64487957086963	3.4052064014592	3.90359357741568	2.98166884550189	1.97598241168652	1.09549409882999
"0a21b5f060a23977f11f70419b706824"	1.65666495079678	2.96286294757071	2.32419001674643	3.28970327914523	1.31642110220563	3.49542552172711	2.35930620011824	3.52391592135993	3.17788298242094	2.56165161819938	1.61704808150078	0.272175971851484
"0a2b2d365687ce2b521870ff1b9fa4ff"	2.57543757550285	2.82931052504015	1.93430456744867	2.91615432790569	1.37184000746588	2.61902513223212	1.47187214991283	3.22121098210537	2.99786334108371	3.81441198058367	2.54751339653586	0.157293678613881
"0a2bedc2b9e2f372d7ea96ac9331bd11"	3.31185966447662	3.51149170604416	3.58360782339462	3.30942194727796	3.21658976832563	3.74448086797833	3.09937331633003	3.79765429495645	2.49641517197087	3.38179027613693	2.88802973885023	2.2770177970996
"0a3d2dbba6357dd3b8d7cc68bd934825"	3.34672156613693	4.73263447284866	3.15852312336858	4.30490095774631	3.06092943711401	4.96536332979738	3.68324392933208	5.05204959316953	5.27937174862465	4.04589995389856	4.65664385110786	2.1035015151719
"0a482fc1bd46974488a8258ac09ef7ae"	2.93308529565334	3.63601650741386	2.42070584939414	3.26385683866524	0	2.03157054244885	1.54083824934488	2.50761901028986	3.37037384664985	3.51298619149306	1.24123592957678	0.792365622240539
"0a5a7c8b3e26ce811cf9a5a0f0698842"	3.0252340454907	2.33701452424812	2.9440165445607	2.52605138262182	5.0164070056775	0.35527296162064	6.94350762082192	1.05671610630351	2.19718136559248	3.1102804725103	0.107734495536399	0
"0a6615421c77de34c12671148d5b177b"	2.30912410885459	3.6904547640169	2.29053075612237	3.91464698813053	1.6758627028026	3.96061988499749	2.446783417659	4.09667807408977	3.84298570943302	3.04883805532965	3.8720979709375	1.6118414614875
"0a8072d5e752c9bb771c9801625bf602"	1.37633884314765	3.08333805896916	1.41879520400067	3.12523764395219	1.93412327032252	3.86823957701279	2.5417105445466	4.24373618505462	3.31458772532063	2.20676144982619	3.56373856284658	1.1558602367292
"0a85e8423dc996333736f2f730379c04"	2.20269845717146	3.54048094876454	2.25483288995653	3.58267969750303	1.14647154348538	2.20880504194541	1.97203240124473	2.24860651223953	2.85643572286732	2.63613878910188	1.21626879780183	0.314587357227762
"0a88346680428af1533158ede0201b34"	4.66463177880724	2.9875791267976	4.997393338452	3.15820395193545	2.14762668704385	0	3.85283411745245	0	4.09825191855308	3.31246816639651	0	0.0948855442048434
"0aa642a7708a378ae2d52b09a6251f52"	5.87502178493274	5.8577014577478	5.40779206268125	5.50994736232061	4.29936857617981	5.07312948502112	4.27059279589461	5.32907457601353	5.74473786267551	5.71461024289133	4.93349783454251	4.27441201867709
"0ababa66302abc185f7420fe8592e464"	4.74197297176617	6.4003954756493	5.06616145060278	6.91918995319698	3.63521965498411	5.41746711722876	4.15830211789026	5.33839974102792	6.15985514208936	6.27509134553981	4.27547197643891	3.77392886782757
"0abb4e308d2287c078352db4a8e5e722"	5.06236272756513	3.02557258956487	4.66305694563094	2.49778996895211	3.1959310758739	3.35038695313226	3.61175394145311	3.03938454705337	2.92325835023038	5.30338400940809	1.28545029758679	2.0735606581326
