"sample_020Bb"	"sample_020Bo"	"sample_020Cb"	"sample_020Co"	"sample_020Db"	"sample_020Do"	"sample_8_0_12"	"sample_8_0_15"	"sample_8_0_4"	"sample_8_0_6"	"sample_8_0_9"
"46077a79d63321704f9a038349be2243"	1.6160178173022	3.23309773240496	2.50559222050822	3.4290544130882	1.59999103082909	3.36422131540306	1.2886572761704	1.77391723909705	1.85343639991834	1.85096755882452	0.623518392635275
"460bff383a175c34d5910815c285a5cc"	1.23797183125075	1.8602520378066	2.15939763021743	3.2126951638731	0.967899016647025	2.38199276830798	0.882212612887246	4.06874650984481	0.46873282211229	4.73371262445058	0.186120996439832
"463e1ff0c8adf510195a66a5f9da0aed"	6.97013814336028	4.22526819927242	6.22816069371913	6.08164605226064	6.67271794623749	4.83022432696293	8.74958215096622	7.19043434725333	8.64025779986853	6.40441336891115	8.60680940660055
"464622ae8b47d855fa960f73275a15de"	2.65683826442938	0.185130319519308	1.23458069436639	0.212023037223852	1.32550093103936	0.206758965129437	2.67270277445765	1.51737763742794	2.06089393374397	1.27602837888103	2.45978158875087
"4646c6d0b7aaf55360ca3185a98615a7"	4.08910867887678	3.56740660696804	3.62958507837773	2.93451899101082	4.15700187750099	3.78425208651351	4.9588121328519	2.39651594692089	4.09587059383813	2.79766593117424	3.69035754683141
"46507a2e99e71c225a2a003164c218a6"	3.70794504515973	4.32728899427847	3.83806115182936	3.99675657685392	3.89532516927585	4.09578965091163	2.99539981829687	3.96298376453197	3.41943695796498	3.89075017471236	2.78409971581321
"46670475f315951549b001aba16ecb3f"	1.17575480098402	3.40284412798375	2.49469003044014	3.66243586610058	1.17405668963507	3.19451600196963	1.95643966151394	4.98827984953304	2.31674595305549	4.88686354182025	0.81486911522497
"466c8c99b373ffb6ae355c6609cc2e62"	1.52625193653157	4.40959685906271	3.29903618715862	4.09445702256487	2.05228820398727	3.8622367853597	1.34538489195608	4.64479537097529	1.38616594949576	4.55924835422292	0.728770833312256
"46820e3128df5c03d7ab85dbab69f71d"	1.56251528545011	3.50863800056835	2.92335433580394	3.99157500169181	1.53875234719769	3.74542605118552	1.34864222645737	2.72859045881943	1.35001860764665	2.87543783114503	0.801917466478858
"468df1b542d6161aec424dcd1503710a"	3.66421538111631	4.77289665070696	4.20446112991278	5.06764202235845	3.74190568110606	4.72352091825204	1.62134434866705	4.80500410235734	1.73582242685728	5.04560781696639	1.12910528224873
"469b5317469999858c185a41b972abfb"	3.00592019994148	3.93238437855758	2.63068091664612	3.61029588138505	2.4491623668427	2.94719895639654	3.54010307350146	4.56727598462888	3.9763527547744	4.40529188760754	2.4676668955253
"46a00bdd9f305e69e04295dc974468c4"	4.03285653027439	2.24433163275075	4.2669744730344	3.78752008181471	4.80682308256912	3.12735036197882	3.02563354141933	0	3.40438775367552	0	2.14631483511413
"46b37535c3898f025e82a972dbda0b4f"	4.31969143025365	5.00071014599291	4.74452795486945	5.08179657893717	4.03822366699556	5.01541077601489	3.62357214220038	4.42789553283242	3.77819213858713	4.279200531782	2.28914823825854
"46bb9417bcf7d1bb54e342559f680667"	1.11876145738602	1.14130342513919	0.822117118507209	1.59527570462895	0.721432801303944	1.63921473770511	1.45233675087997	1.71338414846981	1.39160821754363	2.07383988163661	0
"46ca3a1fddfcb08040bd3ae35d838607"	2.89016329172416	4.73917933446911	3.79690140500898	4.06385607595826	2.82494181734011	4.37534954242548	3.14565838530337	4.61918566864643	3.40386475439173	4.72272051901576	1.82340024505255
"46f6f0193089e4d7401a981728916c3f"	3.08507998585224	4.79007024890933	4.04104870263515	4.78993721683808	2.67355343784049	4.43837038899108	2.28173646495542	4.0683253504068	2.91402277675084	3.95616315603674	1.21762771825508
"472d9022c171ea519fcca612c1d94d6b"	3.65347036715614	3.93746212529763	4.07370843308982	3.68090489392824	4.20756975328592	4.18695663989735	4.14413080157247	2.46365645527176	4.63412500004024	2.2376787175397	2.76247828357004
"473764f38a0ce733f5433d91d0f1ce44"	3.63382150334434	6.13835654058326	4.85234077820507	5.81495272507483	3.27330143243675	5.8405420012451	3.98311738985579	5.49230029777566	4.4859324026993	5.4255063384771	2.73528760548187
"4740bf6a1c954e0bd966999c1ad2558e"	1.67767359065591	4.21633638774291	3.4300914970289	3.80405839093513	2.669126126614	3.59371236407178	0.772172755744953	3.17567968095096	0.526138185789306	2.93204373774319	0.589194562238273
"474de3aacc331ee81a22267d023cacc7"	1.40038561146995	2.9778055456578	2.24940791995774	3.13642873565128	1.41604246583094	3.34183003580962	1.61197070221237	3.02334004756353	1.77124378776917	2.74037901445085	0.91425666456116
"47562056e4ca1eab32487fa0f91039a8"	1.79643063307914	2.82988158269905	2.06934619125426	2.97885961942716	1.59181871872938	2.39799550890677	1.99996429468239	3.18333893669504	2.0855891707978	2.50545961676005	1.66366741284353
"476e52ad5826f40e3a08501554e32cc4"	4.72958488532523	3.73823090790931	4.29028185310677	4.15659384820961	4.58948039255248	3.57210167021949	4.78678429384485	4.12930314758289	4.78852047211847	3.77654644530676	4.24173017038587
"478164d488b849448ee5df2d8afe9c0a"	2.26448397685806	3.89271801748896	3.41336768878776	4.22970436561776	2.42396804118287	4.05834107889711	2.86619335752047	4.07384575665005	2.39720048603539	4.04671108882789	1.94750202420662
"47900c7c2798f9a2ed5db21897aa21f7"	1.62104676839407	0	1.58234160493362	0.307109342627267	2.10291412584419	0.295696505824718	1.11887755402883	0.438745133342963	1.04971891917319	0	0.987215815436473
"4792c325cb09b28183663f520df6b329"	3.91210796181925	4.10189697085147	3.89141188819204	4.59148095454924	3.93050083399726	4.39232284629746	3.33118627766667	4.37028669041749	3.21625062203662	4.2636991883529	1.92709539936162
"4793bee6ac2c09e9e6e48de7288367d7"	1.89251518441156	2.87641835137623	3.23452155461287	3.91982405902544	1.24966363643362	3.83997552900025	2.160710797773	3.22797567740076	2.54329872153185	3.34896029967789	0.69275736342603
"47a29e1855b62758f3b447ff53ace307"	4.82329987688492	4.88177645758288	4.64039871017951	5.28320874395384	4.80865279340855	5.182256809074	5.70246939961704	4.97085714347024	5.53449382733771	4.78021660972752	3.98341046892316
"47bcc9a876636611f3bc7df3d8e4412c"	3.94608969013528	4.94821344323078	4.36074329266055	4.98741020083912	3.7505948690345	5.19511472101292	3.3390314392879	4.22464273361551	3.76045360456531	3.82394901315373	2.16635016339032
"47c9aad6c691271b4bd59356d298be38"	2.97861988830942	1.97318451316331	2.85762494155579	2.74081576556645	2.82494181734011	2.15198310909053	4.08449676477887	2.57388775226073	4.50542021287129	2.2947859586576	3.11470784230449
"47ccda8aac3010df5906a72450f470fc"	2.29777784889118	0.888429183713057	2.07892703208054	0.497862126425044	2.42438708316816	0.952839565778277	2.16757188830829	0.0600783380924482	2.50213659477446	0.190398981142636	1.82769299142207
"47cd0665ecbe71d9e7010dd35740096e"	3.54303325439194	5.52650586171704	4.59105345849274	4.45394425458068	3.05087006542638	4.79743865388428	2.49061310026044	5.32097265964755	2.78470690477987	5.01847192652689	2.24955756801084
"47d65bc809ffc2078eb1b367ae1efea0"	3.11818881579019	5.28742423119435	4.53439396814101	5.34166394123236	3.1772928742276	5.46207870992995	2.30895834063739	4.82717754007462	2.56181830698871	4.64234604061175	1.53363965100755
"47e68df567e915290cbc4d67e150ccbb"	1.24721043883715	4.8480819796936	3.76032736286256	4.93610244810668	0.720890744019006	4.6519196025813	1.19552193750173	4.82302401439648	1.26398896744895	4.74525789162231	0.499075180719078
"47f22bf3bd3c682a538865f793e7e691"	3.30844534036297	3.69211870208089	3.92356399131064	3.52777892996822	3.19449493168829	3.25432883374485	2.90570515377986	4.75506999221215	4.0791854411442	4.36129031562319	2.47166131637131
"47f5f77f644a6416fe019fd3cbf2b396"	2.76673386372515	4.77552380496646	3.99239231263469	4.63442663823981	2.92919091439218	4.71826292663834	2.33480735669533	3.87742764183904	2.56327340022447	3.69243262712652	1.70462366883059
"47fc4fe5e358cd755988e432384584f6"	2.86494773344489	4.31345894064333	3.32297216579376	4.21680847730073	2.77930213675892	3.89532516927585	3.05646192514872	3.64612308990639	3.08204720808386	3.31187351474573	1.70483826999047
"47ff54afa464312bc89ddd9f252c5eae"	1.11988964501013	3.36919099853679	2.29880194590878	3.68169561199949	1.5503093709312	3.65349577013986	1.47058219930915	1.94074598051807	1.9497439335602	2.08368154016861	0.719940998705099
"4820c8a975edf68e7f80b8d56b7123e9"	4.317603038166	3.21570705556149	3.76497071216722	5.35489122144666	3.02495393175316	3.62931125296693	4.41580612890086	3.86172054631695	5.01034842628695	3.8722554547865	3.37305301862968
"482171fb6e6f45e9c14e690a2f28bd4a"	2.91908770233597	4.35746828182027	3.460211420912	4.29682423867289	2.99556966033318	4.62451419833259	4.07838630386113	5.15834065311122	4.47756497026688	4.81640710181245	3.14701197893242
"48232bf77331fa9723fc237f3efa4853"	3.91519410834838	0.179573742344499	1.50019300928059	0.263608576814646	1.90646659389166	0.605369179609512	3.4730704011378	0.14276087030722	4.07028750497671	0.214273008048043	3.89154429529875
"48407ce93b3fccf3f467f93041f9f0a1"	3.96356951975282	4.77586943128125	4.23017018774722	4.4558029339731	3.50927731634599	4.52142694645119	4.12712259852236	5.24150822769084	4.59098043743132	4.95576265279773	3.47542006427675
"484a998b3a80084f6d4bd022a6773b15"	2.81055247364963	2.15979147673117	2.60583969099445	2.22373340150912	2.33668373962975	2.04000381115509	3.70007040122303	3.8146258975034	4.03759260694315	4.06793898334233	3.41012276499378
"485fbc706fdc166567847aeb3b5b2eb0"	2.81990864845351	4.99941779680338	5.26112181564666	5.68632552153872	3.26630887560465	5.16688077485464	2.82412226276592	3.0653079618369	4.12853907542481	2.14815290688094	1.81318430943685
"487bd9b2f0602bcfc169973bca8a31e8"	5.98109690331606	3.21887420862943	4.31787974061188	3.33600393981816	3.86880869032855	3.45360264199707	2.44612650360212	1.9009145312759	2.23814357437392	2.01644472081684	7.37832757322064
"4895f541d51608b5ade5fb275ab48c99"	3.51738424040198	3.81786888512945	3.82871200269207	4.40060449263837	3.16385618574756	4.03285653027439	1.60567243190227	2.01895347303959	2.40433268991389	1.7604779305946	1.35980253090779
"489a582542a0e018b8f1122b987a8fc4"	3.39206177882796	5.56470811384265	4.8281776320404	6.2990958096445	2.8287315511034	6.08394666808468	3.85441287546218	4.14263250506141	4.77637862014847	3.73935771645308	1.67581274651656
"489b5a704b00b4cc1e1979c8d5618cba"	1.94219304345915	0.623170976743688	1.34428093361865	0.283572404137348	2.2282326435754	0.520172779086401	1.4777881769533	0.237055923894006	2.07185987332941	0	1.02179171766559
"48b5cb687115b128816c0fecd49e8caf"	2.07665566472571	3.72429746538333	2.62025189638434	3.60247480212038	2.16124270236824	3.48209756774982	2.15223119180894	3.19864428157074	2.38318266528289	3.05314996712432	0.862698458713349
"48bddfe58bce6d53b5aadcc386d19b1e"	0	1.70713215718674	0.872275310456309	1.53318474869364	0	1.7100308411891	0	2.90139126395247	0	3.38378533465059	0.046127575003777
"48c09a59e78c8c3bcfd6ddc8980dd1bc"	2.88403412993058	0.981604037527962	2.39258554119774	1.1316178668691	2.77743326066299	1.38567091225978	2.17874582146026	1.18564389852891	2.79796535579136	1.55710895735826	1.74159780182086
"48cad01f487dcc5203e8804498898d77"	2.99075611297819	1.70130945963931	1.97318451316331	1.0095755893699	2.09257689397283	0.892145569405617	2.07013096706387	1.13673322769173	2.32406448910692	0.186035660276127	0.981458047885438
"48e55597edb5326d1cefb8a9652fe096"	3.5813145104892	4.44214505780514	3.73428800229766	4.50793686613482	3.21591063302883	4.71236915864773	3.79394552642758	4.31987864061493	4.07865275391961	4.36088859210751	3.70936361382002
"48f254500c8ffe6ed6d46ed635265182"	2.86889594003973	3.81547810783233	3.30187749113585	3.44081631388208	3.14843237506383	3.43587500188432	2.98033270654521	4.74513259522495	4.13837509985828	4.45019851590721	2.88130410403568
"49111e4252f033aaa4552837a71346cf"	4.19991129661538	4.26630091878315	4.1815020840876	3.75622132344657	4.17043998190247	4.07533950478251	2.48092004717045	2.80906384277772	2.58699802763307	2.70207397900755	1.72746696227096
"4937c5e2f899b441d2a145b3cf807f68"	3.43629151526257	3.93175692448162	3.34239597178428	4.21255162648417	2.88927359958543	4.10216166225978	2.04575651828435	2.94454339476757	2.33671440539695	2.75249366218931	1.66693822337613
"4940b65568efec884c673dd47644e8cf"	1.51042937505091	4.14359178640934	3.3222388536983	3.81962743704762	1.99136343195714	3.55885988507246	1.21206001450855	3.36601473387109	0.963482667175007	2.10691370237894	0.407830308814445
"494697c494ac6d2fef9bdcdebccfa813"	2.11599331175564	2.24940791995774	1.79330028156681	3.12031048076055	1.74975413594969	3.16992504780121	3.46474941638196	3.08852182469592	4.14263250506141	2.87155267342979	1.80803693619281
"49593b3eead1982521657f1e501c2017"	4.51180978013854	5.52799410603686	4.89276029421129	6.26896691927844	4.45487339039985	5.57252471631762	4.18615431965992	4.98344063533062	4.54010647096035	4.98752861924155	3.40281793452343
"495b7dd65d42fe2cef31b0b81375a843"	2.460159277365	4.22409750883493	3.29489167871478	3.91530337911429	2.39666688227193	3.98134651024987	1.08509681315596	2.86044986559658	1.22744351203653	2.03435798245493	0.253683424547605
"495fa2175d85c190100a42b626065f67"	4.16722134820565	3.15229130810831	3.40436808300508	2.59548602348472	3.57281328130473	3.2305700599786	2.90570515377986	2.45423573604631	3.78254755917846	2.04778883875755	2.54960140871981
"4963833400ed422489970d5f09a20c40"	3.43783553210005	4.35438818736993	3.76738014271771	4.90930832164362	3.29132551998311	4.49103851597514	2.42820860055224	3.68911802565348	2.82318772566313	3.44887251171362	1.915575823316
"496d0139afbcfe370fa517240ad0307e"	4.52611446774687	3.09816647171823	3.68048592681302	4.09419028365511	4.6697813169895	3.99998618930585	5.35221636314302	4.43296325546097	6.5993857450038	4.19188014277219	3.98692073421341
"497852235f8c4cb35f93fe5ecf3bb2c6"	4.06769855633404	4.40040810554666	4.28079397656629	5.16549155351511	3.81610893131635	4.90005611822152	3.50242504885476	3.54374847421739	4.07785319066264	3.64981154528548	2.59876912117729
"497e4e070b8bc8d36dba9950d6f2286b"	3.91344644013501	2.91910644818314	2.97028834976584	4.32483279223136	2.25528955778131	2.90371514223517	4.48291396051915	5.13924468016228	4.66601915910648	5.13638094970976	2.94288577356689
"49863756cfbe3c1aa24763b861593779"	3.09961001043852	3.85717772599355	3.38882637533675	4.72494167890785	2.68671896608031	4.26315165306145	3.44486358358709	4.40066898126152	3.6232820258654	4.39252711119887	2.31674595305549
"4988e4594ad30e06a961bd0c8d2d919e"	3.89141188819204	2.01884616943563	3.4835725055984	2.08265587018649	4.06220476808468	2.28260685027838	1.4952743465746	0.558072068996915	1.71013889017604	1.18297633559772	1.00986166105113
"498b9e4a11a7793e9cfb62cdfda0d858"	4.10891021617648	2.2225772838248	3.35948218647601	3.59277263624029	3.45908458485078	2.71783645109682	5.25529866937557	4.10442636958037	6.13859570477771	3.63994526957407	4.26877865011049
"499adf058b192231e63a6a64aa9e9910"	3.27693233307842	3.58930218321184	3.56287860705046	5.33258100599536	3.2305700599786	0.803036027830471	4.38274717502233	0.046127575003777	4.41123168503222	0	3.2702996227398
"49a76e945e85ffd554b2fe302cf9f7cb"	2.05023052395425	0.781293579834675	1.93924340418542	1.59999103082909	1.8969323672868	0.560865292693403	0.727571795414228	3.76920464496227	0.597886599525581	3.79465360421324	0.727571795414228
"49c65586d1edb10df7dbbb7d17f77cbe"	3.89010405068999	1.45039903816072	3.21205082746857	0.924409683805906	2.84746773634996	1.40038561146995	1.92938347567208	1.27115507766889	1.06067501821644	1.21673186028251	2.18244929175406
"49e29a7d1fd19f66e8f2fc528e86fdc9"	3.34126377937006	4.57841631145622	3.92577639251651	4.57380306131664	3.19776936234817	4.82368582903547	3.11121221667321	4.11846745595885	3.54119156940084	4.1148206416942	2.07044871525535
"49ea20533baa4470d419ce988f894af6"	3.29311018903412	5.63346601332483	4.21680847730073	4.91166695671837	3.0247519013409	5.19502599761778	3.17436436597012	4.57994353282343	3.57905074872525	4.41561594427375	1.87779525937645
"4a1e7933d818eebd64b624684109131a"	1.30091837342464	2.64328153792844	2.05228820398727	2.90429175693615	1.10938999991998	2.68780830934352	1.30380924578778	2.75299032514196	1.77052202846485	2.81446320039288	1.01502692738582
"4a2501523b33ee49aeb03430b90c227b"	2.60380965064176	3.64809256314421	3.24001606696261	3.65515243893001	2.29880194590878	3.42071879295023	2.94537117611477	4.76651785382665	3.00557962880832	4.83057460361689	2.82131602729076
"4a27022b4e093013dc1b9db2edef33b4"	3.3549339806306	1.11238455634641	3.65204632473946	0.805259009934973	4.03995493694634	1.10335663402036	3.01293413491027	0.625036414382417	3.55079833065842	0.462066193662882	2.12387855890958
"4a3cfadf256b32aa7e50424631190b5c"	4.54430775839811	4.65664307224806	4.52229666534162	5.17775330492123	4.05001113204365	4.88444296927178	4.22187619221259	3.86502464302272	4.43184103603803	3.26850434228323	2.35330482292495
"4a3e7c050212753e27d09c02caadfdf5"	6.13392508846556	4.74225390163542	6.3420751289174	5.35074105479964	6.67704088099552	5.56378809326919	4.92335182191027	4.51648619641615	5.32286378308643	4.05574717476099	5.00940354914315
"4a4dc51d4651d8f0cb8225203ef6b4bd"	2.16858913533304	3.63719776852281	3.09164463564653	3.43216244384746	3.15911036386739	3.26904865176644	2.51330426030796	3.5860512849141	2.12774587356616	3.50573780113301	3.0653079618369
"4a5556c59a1fb4dec06d65b55f69fe6b"	5.18558562864891	4.38820875826654	4.05626731196358	4.26075790786295	3.49753909112544	4.32551506116284	3.50853576166785	3.16607730272451	4.75685910427466	3.22008437285146	1.72500015910892
"4a5bf73471cbbba09e4221b3e8788b29"	3.91189623788009	2.90645206068751	3.6791589125527	3.11356664852115	3.86416845107834	3.19564739382316	4.46335992741056	2.61748456314116	5.09894116404114	2.82855830512497	4.05197668715692
"4a5fb4701e61994f4975c9e7d66c86b0"	1.16651122457761	2.0301538311459	1.65382379515622	3.00555965568221	0.998610563651023	2.14551945007145	1.75232678694424	3.86733103219086	1.40327929695913	4.08396690007592	0.672891410610139
"4a60ce44573ac01bcfde677f85c10c74"	6.29073657826051	5.75144944319816	6.20993346131146	5.93495300870488	6.44737792333621	5.85600861803636	4.81615227762453	4.99320251568863	5.5683942429821	5.13016343727747	3.3528893812331
"4a6a520a62c3c10e88a7c9e4423d0e86"	3.3587279379795	6.08047444539256	5.06953793307984	6.07988130411275	3.22591612184375	6.23081988727077	3.38218281176716	5.65591824168014	4.13435150467764	5.40329884638086	2.20698831212356
"4a77b6765076ca047dbfa87e78413e05"	1.07998411958201	6.58839363066416	5.28867805306064	6.421697346223	0.264288416972085	6.32645002412045	0.750120910680239	5.97388840774697	1.3876873904039	6.67386765628607	0.807878453209858
"4a7a2957adc928e01889bbf8575baf03"	3.08141425061632	4.20446112991278	3.24999441970928	3.63170553427142	3.07107812207966	3.78860704459548	3.77787976852222	3.96745998289077	3.65185482380455	4.5316740758394	3.67963384488614
"4a874be6f8e5426609060100b628e76d"	0.713077250715331	2.6823496874168	1.25636447527704	2.95722842339303	0.434464530625068	1.95295839457022	0.895153710670298	2.66224302340147	1.7604779305946	2.10882557136799	0.544563642070819
"4a9b6b76504620d3be58614cadb8f381"	2.53392694620513	4.47074239171563	3.88617024412543	4.64101652001473	2.65460047802956	4.22409750883493	0.91425666456116	2.31208066699564	1.06067501821644	2.10882557136799	0.342976750614841
"4ab1f3bace39bcf0564fd8d783f5ea2b"	0.664869097846918	3.08214847346087	1.3435716029591	2.32574560568927	0.961800855921976	1.82990717101305	0	0	0	0	0
"4aba15f4f19911dc2569518b63ae34d3"	2.35805688528719	4.06468070846284	3.42697701298963	4.75748652157705	2.20805724708674	4.82740904018725	1.73025988140715	3.39914541114324	1.64288042543432	2.60924592404361	1.70197333707253
"4abac9530ccd99647c3bb2118a34abcb"	2.33508442201489	5.54226519236194	4.24220602057757	5.61352313784192	1.65652376795141	5.32310261874967	0.672891410610139	5.1503446437841	0.849107650300474	5.19512339113495	0.606503735874923
"4af5ebbdf2be278bcfe0feba738ff6c7"	2.74287871856788	4.32453824286778	3.17461994129364	4.0231656602535	2.6512182280923	4.28234231224095	1.84466779698096	3.94677210250382	2.31085070060347	3.74517205196587	1.3221022079057
"4b10050cd2ed9c2536634065f0d9dd55"	1.91798102005015	0.918776366998113	1.71351461676075	0.953481994362078	1.92762003075903	1.29976823922037	1.60882652557524	1.00465319573473	1.79766201488067	1.77924279479711	0.70450246459808
"4b23d5d95441448f6e76544ebcfc2edd"	2.21156919952954	3.88781121122608	2.84839539364377	3.95195031503719	1.73292270657187	3.75771638010869	0.869822246311371	2.25710478751607	1.32066059792444	2.55107695803297	0.401603826887978
"4b345b7f1006fb41be5f98c5803fedd7"	2.45330039294106	2.44083458784903	2.03570697640698	3.1287524105096	1.95748857392872	3.09672084618115	2.34880739158835	3.64035831375435	2.7125722279763	3.26790519852	1.01039873480789
"4b4fd7d892aa308b5758a99d0783e191"	2.1369870750238	3.18725321924876	2.39520912287122	3.49965484599084	1.78259022657939	3.07994418569592	1.87538590152875	2.66881084244177	2.62760456782061	2.60692721294783	1.10333710910382
"4b537eeb4e076fbeaa4c819584d1d679"	5.02638944979758	2.28097282127867	5.08373756641768	3.93988327860692	5.530978806711	2.90691876460868	3.33437796854597	2.10454867602917	2.6636915576099	2.44395572715945	2.29591964385224
"4b5c291a85fd3f350b4dae89d90e80f3"	4.46946010173763	1.7879595921643	3.18526907111465	2.67355343784049	4.12854094376452	2.73667704817281	3.16444396823764	2.23431481751456	3.66845406894432	1.99141219218651	2.33519244755781
"4b61ded719de054ab10d3987dffa7cf3"	2.57253772361476	3.50447765511573	3.05386192669942	3.67319692355062	2.21855631816658	3.57460902950965	2.13148735285559	2.53099157078295	2.2900168423773	2.75449857780746	1.45601256948643
"4b6e69ab63bde0c3b0ef7ab3f591af00"	2.81731898950284	3.96781647482178	3.16453232543663	3.48798431124313	2.48846364949054	3.90407445926643	2.0126647842258	2.64674824995004	2.20003839262007	2.57268734188997	0.933001525551467
"4b970d2d7a9556ba47ce70b90cee0b11"	5.08601592655039	3.66216282207746	3.04170819574234	4.00990318903268	2.67575976467618	3.5064002848998	1.21043574291025	1.44530318555417	1.47873916733718	1.03530083645364	0.517524875985504
"4b9cd76e111113037dd9da2b42e3fcba"	2.34698999532541	3.75639035772344	2.87829207228073	2.9238113900541	2.26357690623751	3.30798458863863	1.56881038835685	4.68087595831135	2.32040201078219	4.27972551203691	1.03428786878395
"4ba8c221442a9efa191b242d65bd93e2"	2.63528135243509	4.55176354426487	3.64307894147943	4.15323679804957	2.89989801644514	3.9245127626724	2.83392751424891	4.10441319634293	3.7295907506014	4.09341057625084	3.22656297553904
"4bcf6c90fdc93d3fc6561cb1ea7c4162"	2.0167184383404	3.38395355783431	2.91908770233597	3.52401153259922	1.59350769766099	3.33615299037163	2.49918423820613	3.70472780295772	3.08492999208951	3.54602011976908	1.56702632184185
"4bde4384f7faacf8055134a3a1b58cbc"	5.93672954736773	5.54282931477957	5.53774071983847	5.07876662834433	5.85683292659753	5.06875000165269	4.68986796199914	4.44504058799831	5.20683104646453	3.852410571177	3.20098847585504
"4be7289bba745586a868512e1db00e15"	2.3640947818466	4.37555091237091	3.49237673832198	4.25886172392344	2.61323829713786	4.12077790276851	2.18067324551272	3.29917528726973	2.32908134633876	3.29276519027207	1.42622059456596
"4bf26478175bfaa0810150d06848f8da"	4.00408157720757	4.3219923541967	4.33507689338681	4.94696344084911	3.92514477718949	4.3877584265251	2.87599693339076	3.99216313604822	2.94288577356689	3.88235639097507	2.52596989520492
"4c0d961ebc5e384e17cf1a03136a4d00"	4.84001587937246	0.347909438902162	3.47716533725944	0.0916890860962891	3.90149004808112	0.865563172165401	0.375929185604877	0.046127575003777	0.544563642070819	0	0.939172535206904
"4c27ec4ad6c96c3fc71c13453a768df1"	3.6683079032718	4.43173023867296	3.86927674402667	4.39883561882186	4.01309068804911	4.05223924459489	4.21655216539753	4.91807206862253	4.17339243675166	4.98279363378895	3.81010579921474
"4c2c7c928d59616b5d470e0bd8f66cc2"	4.72815581370588	0.284000735383931	2.87594303888311	0.844963296838195	3.49836364252196	1.25352710287515	3.23066146061755	2.99775821993801	3.63456011217503	2.82971121876804	2.57867503557793
"4c59cc83c64c9379758d505c36ecce0e"	2.39927110295149	3.76851134648104	3.06029478476482	3.53510256001945	2.10540972940683	3.42577693823102	2.38760647422544	2.42202431008983	2.62505868155485	2.60199914339909	1.75605997565084
"4c5bd480278dfb751fc2f8a25d1e1715"	3.81892337256363	4.22269086882495	3.86324553317817	4.96242129591132	3.24126881975368	4.7195320159887	3.39756733433881	4.61887528066686	3.41375526698401	4.47505894938497	2.79377519550086
"4c8944428513a2f2b6f0c84bfeb69dea"	3.39044538556125	4.82984089060986	4.22993730380627	5.5810650549259	3.27269499853511	5.30028461025462	3.68320096195146	4.80242363841132	3.92394904664595	5.36082715620081	2.44881235097093
"4c8a5fc0644c7ba5d84a527bd1985a68"	2.75414951007064	3.32527699885327	3.18261740139919	3.09527312778501	2.88927359958543	3.00195189156786	1.1835610955773	1.35980253090779	1.04419552483347	1.5897509904438	1.90626365384114
"4c90ec5e98f915af194c060bcb7337a7"	1.66564280515057	0.885565922109974	1.3224723832039	0	1.47997776389423	1.12509841390394	1.78980956940842	0.631918376262028	1.830994284846	0.172971312519481	1.56043756617796
"4c99235aaeefe20f28378b332bab79d9"	2.67711469400919	3.80499556152303	2.91578054331734	3.58615547599433	2.53320432058597	3.16932143033546	1.52682644164513	3.73636095283034	2.05587706750196	3.32441251700604	0.807878453209858
"4ca063b0c080527a5ccd2209e38276fe"	2.37606229482542	3.90825993394761	3.02241724154899	3.60421811362418	2.01030794600599	3.61461463889175	0.987215815436473	3.47161707475486	0.786608379324596	3.22065855486038	0.331746803613881
"4ccae09157f6c16cb761e1460094aeff"	2.91041074070045	3.4736982440589	2.68889646722915	3.07330201828138	2.57131520622894	3.03557548522255	1.42243340773576	2.53847711611702	1.63063094521744	1.87779525937645	0.987215815436473
"4cd028ab3f9c7c9666fa81c051718959"	2.28097282127867	3.6167670433486	2.92167617697779	4.75390696851331	2.10824860512588	3.83357061918952	1.11887755402883	1.71054362925939	1.97189085156219	1.63677444142931	0.397309272850899
"4cd14a9f9fcecdf6131aa227d3fa987e"	3.45718948599789	3.6650352265432	4.03058476002644	4.46210101876879	2.77031990040891	4.50687800844469	0.855816898688543	1.27115507766889	2.21732345704162	1.10333710910382	0.297279865923423
"4cd5ea7ecf87edc53a328c749d5be99f"	5.24292644624129	5.36715895992636	5.02638944979758	5.37992494762979	3.07699755665446	5.38888210453283	1.54566864663165	4.50067871395991	1.83152746950097	4.52930887641037	1.05169807393792
"4cf41e89307f56761efe7f22980a06d4"	2.53011007182105	3.76032736286256	2.95055330117564	3.78896910312795	2.45192295261704	3.69490645519964	2.17174538880942	3.77679948481938	2.29637062311413	3.59732365778377	3.36547126993693
"4cf62d7879c785a040c746ca5a5a56c0"	3.42985550587041	2.37522648240464	2.96530232532935	3.72017640388506	1.98857837469273	2.51408664684914	4.84218805034657	5.24820968483341	4.88007299031427	5.40711684618494	3.82326138492828
"4d16888af786e384628c95a510f790f7"	2.82683847948093	4.21798772706502	3.62831064324004	4.03342366735447	2.82304155103505	4.01770898811583	2.92603981078972	3.51158115519007	3.37776976081134	3.51255008068504	2.15311958697801
"4d63773183e46cb916463a2736a48c6f"	6.17174960664836	4.61963612788842	6.05120849889544	5.50424626431127	6.43343400289981	5.48138772625244	6.40360607822134	5.93639989746025	7.31755121417248	5.69307646261458	5.08775982803955
"4d68d803494ba5f6d042d92a1b4bfc30"	1.8167425125793	4.58502317023266	3.46625792464454	4.34598931668506	1.68793712330828	4.28376573684391	2.41984674831087	4.47254663258139	2.72296140775779	4.23586067528476	1.62444947303445
