"sample_008Ab"	"sample_008Ao"	"sample_012Ab"	"sample_012Ao"	"sample_024Bb"	"sample_024Bo"	"sample_16_1_1"	"sample_16_1_4"	"sample_16_2_1"	"sample_16_2_4"
"48c09a59e78c8c3bcfd6ddc8980dd1bc"	1.7624387778806	3.13053429936438	1.82868637809713	2.90339776431559	1.34237198448975	2.88472086039436	1.01500445432378	0.960829901873249	0	2.34740782100237
"48cad01f487dcc5203e8804498898d77"	1.37798768013822	1.83135483071678	0.801707339464632	0.811033952550963	0.999731480457474	1.62694355393706	0.344570081588983	1.14530023336383	0	2.31135922294818
"48e55597edb5326d1cefb8a9652fe096"	2.86513485831961	3.63516401818216	3.27836267025068	3.68446949452034	2.63039419853632	3.68547127787371	4.90523255532482	3.89666462701166	4.71903271092022	3.72662860428009
"48f254500c8ffe6ed6d46ed635265182"	2.57724043482379	4.41577470790568	2.38621919005529	3.95171812526355	2.28454484180039	4.58327001839153	3.73273108498697	2.3900835961226	3.34181498469921	2.26602446342469
"49111e4252f033aaa4552837a71346cf"	2.76686836873313	2.8796839535609	2.72720867939819	2.84636199580477	2.70010340737485	3.15761794470739	3.83623807720001	3.56193977405195	3.63446936018066	3.58766156812688
"4940b65568efec884c673dd47644e8cf"	0.762780513574287	2.59725792305964	0.933493905083775	2.6698670827945	1.19041937008487	2.56093284050737	2.88408355044389	0.898066662287537	2.47771091915689	1.08700449437642
"494b926e75dd4d35513f6cc9c7c671d4"	1.53016957152788	1.94978335279393	0.979500245272039	1.26071696570852	0.999287226666272	2.27638330467065	3.8314350558039	3.37739179721264	3.96213226111846	3.70610243344814
"495b7dd65d42fe2cef31b0b81375a843"	0.787297597189783	2.45020995448319	0.452421846547587	2.00502977338474	0.0768036213388748	1.91706671944517	4.18332828729827	2.01488088696399	4.57412193907433	2.00496096165488
"495fa2175d85c190100a42b626065f67"	2.13132968349155	3.19709494682316	3.37583077614151	2.72882278968834	1.58461881279213	2.36658797873441	2.86100462284085	1.6059947916911	3.55646155561039	2.02860551115228
"4963833400ed422489970d5f09a20c40"	2.48406713082388	3.78150455504551	2.21585767568405	3.13229955320652	2.55681404769138	3.78905595596131	3.7140748183523	3.0765738312926	3.65841297856158	2.83960043252224
"496d0139afbcfe370fa517240ad0307e"	5.22499192659765	4.2275558932157	4.66082866159402	3.95631095458229	4.27011421598768	3.89489302143693	5.31181064147893	5.20889422905522	5.18115010251539	4.98489097465606
"497852235f8c4cb35f93fe5ecf3bb2c6"	3.59979889238279	4.00572935432845	2.91323315554004	3.67641889276682	2.80579619976839	4.09977968183041	6.49167922942567	4.79176619428393	5.91800154768386	5.75000209335827
"497e4e070b8bc8d36dba9950d6f2286b"	4.84312589367139	5.21737484583081	4.75789732448959	5.866761271732	4.20299505994892	5.43983780533993	3.37085938409928	2.24319431549295	3.84708375297901	1.51594525682925
"49863756cfbe3c1aa24763b861593779"	3.01351202287811	4.23143024544891	3.18980740237085	4.58068275109734	2.19533390224707	4.00184506208771	5.12781570673037	3.74148803313529	4.62894817556027	3.32712319355313
"4988e4594ad30e06a961bd0c8d2d919e"	2.10304604412194	0.790609419873004	2.73394529574502	1.34710585500729	2.12182856541676	1.3905596629342	2.05928628221624	2.45237502140773	0	2.4911279241333
"498b9e4a11a7793e9cfb62cdfda0d858"	4.06248170685422	4.65400972989071	4.42760318834301	4.28817869153026	4.89552940917179	4.71293233541345	4.70264772446376	5.84817614357136	4.42943474901417	6.61378362853759
"499adf058b192231e63a6a64aa9e9910"	4.53435853652676	3.47568530543464	4.40980758319781	3.32058458096091	4.09002817668549	3.4464454068419	0.413865696887162	4.01557831017353	0.344570081588983	3.81961890648054
"49c65586d1edb10df7dbbb7d17f77cbe"	2.95566754431932	0.637335800239314	3.67675563168832	1.08827234859379	3.59834337264527	1.53016957152788	1.79002830496085	3.94794979958179	2.42916435043152	4.23994046838168
"4a040f70f451fc7ae0435b6808aa0148"	1.4769277125005	0.326310061902146	1.06101771929273	0.203907723356932	1.69936636395508	0.326310061902146	0.48883814381816	1.3135768443059	0.593940613279757	1.10948666156652
"4a149717091519c18cb525e7c3fe683f"	0.839889665772247	3.01089372020398	0.681903098968804	2.60885767509227	0.890856992377942	3.30699209320013	0.827731393774323	1.04758211755533	0	0.579260419557666
"4a2501523b33ee49aeb03430b90c227b"	2.2402260617087	3.51760732691308	2.20857601638774	3.48061312360298	2.01394789789114	3.22215245086132	3.35490217250243	1.87072867783067	3.84577546207703	1.74967382942207
"4a27022b4e093013dc1b9db2edef33b4"	1.81765766744092	1.14065732604364	2.29119538370353	1.26688670061541	1.86613041091478	1.48674041850425	0.594328949739576	2.55087176107718	0.42782104627212	2.44559884011969
"4a5556c59a1fb4dec06d65b55f69fe6b"	0.956929661901802	2.79470084524106	1.13374569691712	3.46069639383166	1.36018317147038	3.92843082897951	3.34109958290787	3.0094391467613	2.13366615969003	3.5923179979272
"4a5bf73471cbbba09e4221b3e8788b29"	4.23347059911097	1.26500114122197	3.99564750488063	0.666397294961418	3.80068807427511	1.11572805479237	3.7960889443652	4.29260485244668	3.52661477411603	3.51127314559402
"4a5fb4701e61994f4975c9e7d66c86b0"	0.0768036213388748	1.68466597134209	0.277116452346998	1.42069095690768	0.277116452346998	0.477494254333101	1.75991614278046	0.781377813954305	1.64960125809281	1.5603997575175
"4a60ce44573ac01bcfde677f85c10c74"	3.49282746487671	4.32828317001656	3.54946507633121	4.25001080728567	4.31432204014456	4.70067280182087	5.44566572006659	5.24763987199053	5.31574692544142	5.50807556438827
"4a6a520a62c3c10e88a7c9e4423d0e86"	4.43756428091823	6.85695808257027	4.12288869128083	6.85333997936184	3.84863283801331	6.9870502009798	7.81545175702691	3.55603890851393	7.24106332912687	3.70755669349666
"4a77b6765076ca047dbfa87e78413e05"	1.6848986736971	5.33787191970286	1.6746824208017	5.36221442159124	1.39828420503685	4.75231217100312	5.50641325229539	1.94509642488396	5.99000028400941	1.62231057572669
"4a9b6b76504620d3be58614cadb8f381"	1.81412906048925	1.60506737553656	0.671903114890451	1.65714081908657	1.27939794434736	1.69449020500373	3.83431963603456	2.65581358473337	3.51019383926455	3.46539078075196
"4ab3d7ba4d956d1b0629db6d21ba6371"	1.03299941284038	2.64277932296782	2.0419629102207	2.6456157759125	1.20248419689948	2.09901007295023	3.27082541184865	1.68865344732531	3.58684207737518	1.66652499039637
"4abac9530ccd99647c3bb2118a34abcb"	0.787297597189783	4.38772859754211	0.846082836830659	3.96996421835648	0.33586490937821	3.84123416501119	5.21390088535684	1.58497553333796	5.17513933528872	1.60301895493584
"4aff55570783ed69667341ceae06a507"	1.46777180829307	2.93113348393364	0.799334354441691	1.74686321394558	0.594213192687281	2.48960020115617	2.5141581232555	0.821239558524762	2.52488476834507	1.3839947189686
"4b23d5d95441448f6e76544ebcfc2edd"	1.40121991874397	3.03612777713992	1.16584405476335	2.46162352257293	1.23008197410087	3.10762376587946	3.07942359940358	1.55431443794615	3.25865181820125	1.98260997022668
"4b537eeb4e076fbeaa4c819584d1d679"	2.17962616822547	1.03717099873216	2.34838530532374	1.11847437489296	2.14193146093374	1.4235005639032	1.38299713829978	3.58382908778376	0	4.57605842194038
"4b61ded719de054ab10d3987dffa7cf3"	0.863065045303096	2.10713148704524	1.07926975551239	1.5444694322107	0.799334354441691	2.33216282709522	3.82402532401837	2.56553887596904	3.87569784331786	2.12151587170054
"4b970d2d7a9556ba47ce70b90cee0b11"	0.601530670749934	1.98329607562106	0.493866629510263	1.01869026815603	0.601530670749934	1.49200369093498	3.07930134092161	1.42755242055002	2.02665634548633	1.82881726804456
"4b9cd76e111113037dd9da2b42e3fcba"	1.19852893173416	3.51261050390901	0.914757632987982	2.85864629889332	0.829398919614595	3.28104919434207	5.07816507049854	2.93736058965101	5.06830457490258	2.85470550898306
"4ba3f11a08a129d785f7bdbc240c0f99"	0.828807243457462	1.41424264386989	0.901603399122278	1.68466597134209	0.101147654004846	3.13229955320652	4.56074543850689	2.59138184396083	4.62212967736178	2.61549153906526
"4ba8c221442a9efa191b242d65bd93e2"	4.49859454347368	2.84522851893689	2.08917650280796	2.43167287739899	2.25009002413317	2.31259680810178	3.35335021273292	1.91967734383412	3.99863528612278	1.66652499039637
"4bcf6c90fdc93d3fc6561cb1ea7c4162"	1.38246102532002	2.00989428055663	1.45471194580272	2.46803858563532	1.32129187314989	2.25687004880834	4.09905385607063	2.27273683286361	3.94394239792365	1.45557132558194
"4bde4384f7faacf8055134a3a1b58cbc"	4.35169247179366	3.5944038404554	3.45011456102258	2.78744117954899	4.119895649935	3.53472339995292	4.41950125698973	5.06924408156162	4.33432823930794	4.98661126761904
"4bf26478175bfaa0810150d06848f8da"	2.03482018751404	3.77150062360609	2.28201709895192	3.58459667701568	1.81165459172625	3.8868480133311	4.69102996013764	2.90492073965132	4.26750352032043	2.81507093783003
"4c0bfdae1068bd85549c429d98718f49"	0.739121121498711	0.0624565558493983	0.501434158409393	0.401940123764199	0.581582157841613	0.608891205840642	0.259717032294151	1.87096439859515	0	2.16418244217567
"4c0d961ebc5e384e17cf1a03136a4d00"	3.69741504707345	4.74825776620747	3.79025890584219	4.35870292689314	3.50848628678127	4.21623463392947	0	0.367541686441615	0	2.65268871300022
"4c27ec4ad6c96c3fc71c13453a768df1"	2.20453886361302	3.07003040244427	2.34211367305315	2.41600613159458	1.84989326449559	2.48198131408478	3.78646581418064	4.06177195469505	3.99890680094627	3.57612713067851
"4c2c7c928d59616b5d470e0bd8f66cc2"	4.47214942377542	2.63603687457459	4.82715194424777	1.81503354791759	4.22123973013887	2.49360887269534	2.10179087677897	2.5821987507273	0.644159176547773	2.98302373637266
"4c59cc83c64c9379758d505c36ecce0e"	3.34483603887499	3.89795928027902	2.91391129754292	3.54814095681909	2.85125656729724	3.653915561576	1.4946181366586	2.15774785891273	1.35672691887408	2.77830668060816
"4c5bd480278dfb751fc2f8a25d1e1715"	2.53596170746611	3.35228581012315	2.58127611683429	3.33442953297504	1.99603139972503	3.84919970579013	5.80625809099076	3.96942840876368	5.60806446836863	3.96494477512971
"4c8d5d4a01ba8ac0c70f76b8872ca142"	0.31666303787487	1.38802536207292	0.15953473120401	1.15332614293146	0.113100980812874	1.73988091589059	2.07984620979065	1.40237487385569	1.53838907174731	2.67333908043466
"4c90ec5e98f915af194c060bcb7337a7"	2.71314984246581	2.1167909136197	2.0973778451433	2.45821310959318	2.17438006151806	1.58618156791676	0.999166169952689	1.15379378574184	0	1.92781414915298
"4c99235aaeefe20f28378b332bab79d9"	1.11480382866614	3.40843049286226	0.834598998638353	2.51466527025226	0.874228385101655	3.04249657752988	3.79847981391633	1.08829188267892	3.85239791890983	1.6000342361381
"4ca063b0c080527a5ccd2209e38276fe"	1.49905899830862	3.26850431231686	1.51514521701813	3.06200075399634	1.29985485487683	3.45357020529102	4.00378150365373	1.2146040913946	4.0486849128739	1.12260221540821
"4cbcb5a602f95f0fb8c012386ad68542"	0.756556157752879	1.7629681140903	1.14911844000651	2.0068197722718	1.13210831368452	2.62847510630295	3.37334021548308	1.55416027001073	3.34971957902593	1.73411093529888
"4ccae09157f6c16cb761e1460094aeff"	1.56693220960553	3.41632471771172	1.26448118409241	2.28725061861866	1.02825241182638	3.06073998148122	2.43046806327389	1.2146040913946	2.31894198664118	1.40601071018441
"4cd5ea7ecf87edc53a328c749d5be99f"	0.959313822204729	3.02778722965437	0.533661880246708	2.97893778227653	0.345329325123889	3.07066463794589	4.91037421344961	0.896491208573158	4.86848112529445	0.908500466399092
"4cf41e89307f56761efe7f22980a06d4"	1.53877400268293	3.88071673825873	1.63922193203076	3.44006691136287	1.11915810378408	4.06225275128768	3.62267463881234	1.68591402119471	3.26065319007651	0.960825760543488
"4d16888af786e384628c95a510f790f7"	3.02907556522329	4.28015565638492	2.88106594340701	3.79769584323098	2.80444334582776	4.16724594559874	3.63914857010631	2.28937765752993	3.25209657418387	1.74192265751413
"4d340fca4861dd8c13563100bc1c433b"	2.13583428052104	3.25810019186096	2.68631843421224	3.18925935496391	0.943902007848974	2.70161118170662	2.87946864551302	1.32673595194669	2.55983135974915	1.41683956990638
"4d63773183e46cb916463a2736a48c6f"	7.19554917893099	6.40367755352059	7.16736808473329	7.01993431709083	6.96898033226822	6.58008548196568	3.96328864812637	3.07664849521703	2.30814492635175	2.97100627816427
"4d68d803494ba5f6d042d92a1b4bfc30"	1.7114537408565	3.82074672848643	1.85032943265926	4.12288869128083	1.55576389162817	4.25361020969863	5.53127303718444	2.89841421931827	5.28216026065661	3.11869122435444
"4d7e07272067159730f073f9283e5a04"	3.05134529945243	4.91747984452582	2.78219214886923	4.21151222338925	3.39468706882314	5.33836540564204	5.06495284613643	5.59345731478075	4.69482732652322	4.871208232309
"4d9ade15d166385ebc981a78112bc711"	5.14646426609602	4.3885550903567	4.94352233304131	3.81107960880934	5.07622148498617	4.51794385862556	4.49743794537091	3.98118171968017	3.217304485384	4.14798378919483
"4dac5cdc8eee20898f87846b4b6c701f"	0.768966366323585	0.822981748340178	0.811227949667104	0.41798309680047	0.594213192687281	0.949065715877374	0.541119770896287	2.50968556535039	0	1.84758834097125
"4db165a2f04691120554bc1241da80e8"	1.93270228408398	3.05317715042777	1.92704905288652	2.53513657988914	2.27981231408367	3.14735142881082	3.90624112251149	2.59691258564755	4.08445700773179	2.86607417005102
"4db34344e9c9567abf6214b6c47b7831"	4.82865379947461	4.91338234166405	4.70850260144032	5.01781214544467	4.6140698660911	5.22083127959948	5.26217485407016	2.70848184126552	5.08924283086607	3.00950755716747
"4dc1373965c8a71b1722e747cf847e09"	1.52149046109992	2.84677392355411	0.949065715877374	2.11358146077708	1.2064736745415	3.51760732691308	4.36867266601167	2.65268871300022	3.93066099401155	2.42130617743396
"4dd03415717c30233db6db58e790de45"	1.86589229800065	0.752010224321825	1.46073089888931	0.540354201849639	1.41477060768021	0.80593779396874	2.85249784406805	2.60021640718949	2.82565733980815	3.20817954306279
"4de3f8d8049efbc7181f2dfebc573ac3"	0	2.87569175419764	0.192997696791189	2.61201238997174	0	3.55746310891314	6.15865806243486	1.01054872195734	5.92181856774965	1.2057755783519
"4de49da3785de8fa469dca3e4f990e61"	4.53149818801458	4.76325061992151	4.05166372306458	5.29459948879773	4.54189912794637	5.18742823510822	4.2386596594695	3.80113010319149	4.24079343052371	6.15843882627908
"4de9759be619d9baffa28b14dd55e36e"	2.47807681213698	3.42397524395879	3.19121592420604	3.45460612113907	2.24514017144047	3.4003917420603	4.96587304696644	3.16161791431391	4.92800383850442	2.63797545888983
"4df4503777820cadae295b178409c696"	4.07182403477922	5.39520008199709	3.76561257575987	5.08094525339768	3.72056075953267	5.28426324339618	5.54423564862451	4.24357144459504	5.65899565984304	4.43603257707985
"4e192d345c2b3d6bf42379d5ae5bd321"	2.02102557274295	3.45194071651635	1.56693220960553	2.58929894687346	1.16168880409597	3.49484876217693	3.79867884859896	1.78398280401081	3.72576010736509	1.49307753634997
"4e23ebebbde5d3f326222fe358b0d549"	3.20070574424223	2.77889225069387	2.57420294907555	1.71624807684326	3.06571462201377	2.96600063637735	3.58437956800823	5.69612738239318	3.43388900611546	5.33534191990682
"4e3d6d46ed5a7c60bba7465bfad6e042"	1.69693125659223	2.55681404769138	1.28309262473153	2.32698254007614	1.44293812866326	2.08422321623058	3.49727629621722	2.42524298277323	4.29129199858584	2.60021640718949
"4e6aa0bf0f3a01c23a5abdc289f1834f"	1.61613680265924	3.49705407856936	0.971201324538559	3.1526545059047	1.02074538504615	3.5197393260727	3.86506515735608	1.51915421509919	4.18546910110506	1.68869523334968
"4e6c52a3534ebaca064fceeb7676c31a"	2.75970356399065	2.19533390224707	3.11118637712993	2.21149504589007	2.1498825308048	2.29666359548185	4.90127630630364	3.39044720501761	4.56799403728772	3.69033409560981
"4eb76570e2467be636b1cd951aaf5812"	1.37545208141401	3.17178245179774	0.936653007421898	2.57317638226097	1.16839408649887	3.22950484568622	4.40091626326529	2.25807502382276	4.50619703416476	2.18549156414857
"4ec92081ebd5ded41535365d567aeace"	2.23668621799035	3.43789109435881	2.6411960031419	3.18573572245175	2.31777479896627	3.64431595540594	5.10013268505752	3.0502845666316	4.71439757962719	2.930531559882
"4ed05547a55c87565e5b764188cdfa9f"	4.39963352804124	3.96035670865752	3.90627945625727	3.5361287212823	4.62189555786485	4.45018475656124	4.34859068148695	4.78745692550927	4.2870272015828	5.09615349463035
"4eeb5263ba6e9ab5e4bba9a99cbaf1a4"	3.28486054974883	4.11336101455064	2.47738677963759	3.75508342355974	3.15012985147084	4.63339878351115	4.55157111956068	3.17717477742745	4.39019666886768	3.30888762940313
"4f2df5844b5e49f317feae529f4fa668"	5.92526655647892	6.06098050009728	5.99064175871042	5.95681959417805	5.49625114506759	6.21083040190346	4.50766268784704	4.22878524132035	4.35640613985891	4.30737423357638
"4f2e51bb10bf462a138c6fc7ca7e9713"	2.79121111902412	4.2302695150778	2.99237740226129	4.25700826040705	2.45479102588338	4.22949494565678	5.06223800727554	2.89268607779074	5.04693525883407	2.37969167909355
"4f42a21d594a9967ba6f96fbeecef8dd"	1.65205381693525	2.89941133310319	1.21834749167933	2.96256812234554	1.08827234859379	3.55442377732752	5.39723498625512	3.24404379762775	4.55935139491397	3.29964361114716
"4f52020ee56eef50728012c021944f1c"	3.30995214543527	3.75788135889342	3.89813612753072	3.65840748881589	3.18210727071403	4.00983994976217	4.55904134335887	3.68848432606113	4.27638780251183	3.71479643880601
"4f54214f043644cceb88343681fff276"	1.38136221807433	3.43364746936235	1.64950057873764	2.63517587794696	0.711865887293088	3.16203030324885	4.47801022405071	2.72608551598742	5.06570047197899	2.07428074766145
"4f5e38d726bebd84ef0f5320ff24c09f"	3.78241373976948	4.9630605160458	3.74192187413896	5.38463798835456	3.23375497918914	4.99779841951469	4.94995351814655	2.91540436688175	4.67099234540941	2.69956241487572
"4f77027930e4cca37a1cf0e2642ef6e5"	0.493866629510263	0	0.799334354441691	0.326310061902146	0.644345516324388	0.225377055186412	0	1.19238492341925	0	2.05739606607874
"4f776fa1a9ef4cfd0b058eaf0264c765"	2.85139585921782	4.39185424760147	2.76306728689778	3.37257085804715	2.78136819463831	4.00306052495113	3.80969535265531	2.45237502140773	3.69659784058577	2.84305603953042
"4f7ae28120cd0af87a7faf98ec370465"	1.9012922687916	3.26676196148021	1.84403561379343	2.95566754431932	1.38136221807433	3.75788135889342	4.26501003335665	2.80077911290497	4.56522418267548	2.93840226852253
"4f7f1cc99acc5cea1e6d3fc46eb184df"	0.556800399875734	1.38469933974935	0	0.756556157752879	0.556800399875734	1.21044729947475	3.12195911528569	0.808128071651538	2.86269732910725	1.6059947916911
"4f9206e2ecedecd0b9dbb2a693c96216"	2.69920842952292	3.23915619889295	2.62515395705787	3.03287211950423	2.56860936816943	3.33519603804243	4.42722918895927	3.74329701905475	4.2228454208138	3.37017676145248
"4fa1f1d7a892afe748e01e1a867f8dea"	1.68407242922666	2.9724027479691	1.63844304676485	2.7813167013089	1.52318528358194	3.02684129381278	3.68478268890265	3.07592185459066	3.50452846256325	3.23634741780622
"4fad0ac22bd9b3ced4217c426e9f0c6d"	1.71624807684326	2.94941604667657	1.68219475794145	1.50979988097553	1.50094137348036	2.35388448736299	2.36297657344319	2.39513898955905	1.84645801442308	2.96082132471045
"4fc072ca684b139eba6d0f22df24c247"	2.86365544408234	4.76027271233488	2.88632653641091	5.02334546299585	3.01712696009124	5.47444444615371	6.40051191791131	4.33955570327915	6.26014814094934	3.88638810102025
"4ffb07e73fa36bfcc4d1ef56715b021c"	5.12375232010025	5.02325736619943	4.46227162957828	4.89503168177057	4.8443836025811	4.40396735452224	2.49724011232312	3.25780911210323	1.26599842076153	2.06868413773078
"4ffd24ab4dfe3ff800ed1f72c64a940f"	1.2455167781564	2.98231465861265	1.55856768643523	3.25194051313803	1.30136399913392	2.82885592309517	5.22328118527995	2.6814812860234	4.7194290100105	2.66306720047973
"4ffef57534978c939e62701bdfaecf47"	1.93444627151419	2.49274617743572	1.42155467586663	2.08838535575227	2.11386781588827	3.20145370784623	2.14918279859508	0.395160509609121	1.54976196459713	0.478899093818723
"5010d1a5843048fbce9a6b90e72d7c10"	0.901603399122278	2.45479102588338	1.21834749167933	2.41278567660265	0.775114189423935	2.61688256244724	4.26063141417597	2.81595743112835	3.98193190523302	2.62733185412472
"505acf20f01d0b9b830a039734062ec9"	0.525828515443912	3.48592433189031	0.170813930652351	2.74528015195122	0.0644056998172101	3.30410463068813	3.90653891525722	0.960825760543488	3.71839675063976	1.37280225056324
"507af827aaeb4de3f731bd1ea3a5e57a"	3.44347383793991	3.33868755688342	3.28236635955976	3.77450654008137	1.91902114401717	4.3086109612876	4.61438454310872	3.56655186384458	4.6298152852546	3.7568218006594
"508b9e7f853dc8047a84ca252c556ccc"	1.7675222737529	2.30995883997732	2.0454102402077	2.22739915542894	1.97224948866988	2.54435489366865	4.31115605496716	4.31055987529098	3.74534357420998	4.35488596115106
"5098fd03d5e29295ae4682679cee91c2"	3.84721426111691	4.88482358976067	3.18541459003193	5.05294245720746	3.28386362006707	4.85770165115685	4.14981231807527	1.95382928122099	3.9655063299481	1.64675257946581
"50a3ada5fc7ef5f56b0cd5590113d2bf"	2.86783646140946	2.67019143895979	3.65493659681743	2.53879973051396	3.04562194045628	3.53759837529046	1.904361104584	2.62946965727925	0.994247573332822	2.34340222350247
"50b5a4ad9e35a7357c37d36d6ff0a423"	2.21003659623018	0.571933893311887	2.24728166348869	0.214700004691302	3.05197436492093	0.33586490937821	0.846957802574099	3.03900524597246	0	2.125058581573
"50c39ba2d591e97085b173f6079f4f02"	2.42815859291658	4.30178641791338	2.21440557945304	4.72315329051825	1.47083310032542	4.58530787991117	4.92582498177353	2.05889589740167	4.34270152277699	2.0203756444008
"50cbdafa1b5d45a38f6de573c13639ac"	1.1016260759787	2.42698441489925	0.541434360070708	2.06077782807517	2.26953076852691	3.5324969522904	4.48788141066494	2.75851439187833	4.16487270346797	2.21463938874752
"50eedf54ae0bc01d96b57f0a020afdb4"	2.62243245143668	4.36064549060233	2.50778435340534	4.04594712540332	2.17118704367527	4.13006281140291	3.74227927596027	2.15581837029358	4.09054301965079	2.64761160393139
"50fed7c787164fe9e2ed85cbf2b016d1"	1.1016260759787	2.65314055101433	1.07473788292187	1.88728250516478	1.21440519718636	2.23312032446691	4.49749122926602	2.70353642934456	4.54168099144808	2.73573307012351
"5113d7cf0e9152db898fd826d5dd9625"	3.05511377006907	4.5218559660827	2.24728166348869	3.90459095604082	2.50493188302459	4.75480901700174	3.68885455380393	3.21652514418194	3.64341869631494	2.70055740004748
"5126076155ada46fc02b61e7b01d6758"	3.20412387803091	3.2716710106352	3.21174602467904	3.32408904164547	4.05792593274239	3.5349181302003	1.46060045067428	1.77877855834514	1.20481149741053	1.59573699562055
"515e35b9427d340511787fd6a3b82bf3"	0.277116452346998	0.136587343446669	0.297085223926644	0.192997696791189	0.23594130954407	0	1.75736538248378	1.21898929041691	1.22335534339741	2.74052216696242
"515f9dd8eb5dec254d25cfc3c44d9b7a"	2.58228249766056	4.11314341793424	2.27638330467065	3.5976148175532	2.34116425424306	3.87961788526426	4.65167629607176	3.27419328741893	4.6118874942712	3.87077254412911
"516a3f9165f24407e6e2747a60779fe0"	2.13426111144394	1.53016957152788	1.75379709736452	0.493866629510263	2.04884572692663	1.87102726134746	1.1321927665829	2.96623466544005	0	3.61433477123135
"517ac6b22f7114cce59409ebde6f547c"	2.01804387805649	3.16252447801123	1.98843823799872	2.8764790466191	1.95513717505889	3.38374386555346	4.75921061649287	4.06290718688381	4.32962645819817	4.48219524629994
"51847058be0f0accb06d274af543775f"	0.266980516240043	0.509975262311152	0.181967327395462	0.954202896944016	0.266980516240043	1.21440519718636	4.55717901254055	1.81926016797178	4.67817515291228	1.84298381123845
"5189adaa7fd34e36d6a18f57a42abc9e"	3.45446686377051	1.99059325132468	2.90816310466374	1.20248419689948	6.07558102646361	1.19041937008487	0	3.69769914603573	0	2.69056271579547
"51996915e348975fb38dfa0112f48da6"	3.26828275118171	4.09114110328888	3.35228581012315	4.12590128638166	1.69204318009823	3.9608827862219	4.32770639528611	2.97685256823427	4.19187046731134	3.86799136550252
"51a0b99e3bce077155f15a236f0f4f2d"	3.70595323895497	4.40721613598972	1.89930285069983	3.43622019337967	2.83902290640979	4.36193221230966	3.77905223276974	2.01685311786588	3.90146433837603	2.30426907430129
"51ae8482b9939d36c7da25e7ee41a138"	1.66974624894349	4.05904185697527	2.06077782807517	4.49948222783793	1.23396306687315	4.20973555403623	6.73719811989399	3.55222702468847	6.34619815387052	3.12261141393013
"51b7bf0834ed1a5d936f00bdef8433c1"	2.12333009672873	3.72940300002085	2.28370136684436	3.3944451392565	2.37623124474492	3.58423285222395	5.44132278171548	4.13388803630121	4.90204619951608	4.26039082925915
"51e660be09335f87a7e7bc20484f9072"	1.19445717397681	2.23454551697655	1.64437446164833	2.76054555605872	1.21044729947475	2.42933139385668	4.47193890832457	2.3824293809837	3.74043393688883	2.50331516851135
"51fbf5cff2112696ec1dbeb13af005ac"	2.0973778451433	2.6456157759125	2.04023477842925	2.37514433076327	2.33474294197008	2.89721136988781	5.03756306539383	3.81264323606594	5.01275644286875	3.73620640545226
"520dfd4b793c346dc7cc14e8f8786b9d"	2.68268589631046	4.11357856382904	2.97961407042341	3.84294641615124	2.66617417906785	4.50361436772555	5.00772040994619	3.53337907218178	4.88058255251465	4.19187046731134
"5242d50637d1f06fa57f2ff3ee700293"	1.90921059795758	2.80579619976839	1.70179555597165	2.50166625308667	1.69449020500373	3.32967703307996	4.73163702581873	3.59581975008828	4.80069478114215	2.90167277132631
"52496ccf1b3f52034b3033c9695e85bd"	4.0743157343445	4.57754181326792	3.49201780058756	4.14294415267796	3.75881226705082	2.95705147462079	2.43436903471518	3.17035955518625	1.81926016797178	3.19552907819385
"5291881289f21d74ae2d33d381e36a1b"	2.0556814941155	2.7672560915048	2.2288325192173	2.27911122493276	2.01926084475167	2.52003204947831	4.16510263926106	2.56439997580984	3.93124212918591	3.00070687965799
"52e2a64b0f1d2f2155043d27f23f3c77"	1.55576389162817	3.03420920055153	2.2402260617087	3.58588516451161	1.25314575236713	3.88537343925258	5.04959697370324	3.54584141619325	4.51870079300768	3.39790235903262
"52f06683d098423d16e1bd269221b1c0"	1.5752273475015	2.88390897458418	1.50685575578214	2.63803394899704	1.37128350990529	2.7297780980598	3.23650770564117	2.79987905539154	2.82828652128999	2.27426113002457
"52f556d3c4cd2be9e5c0b1c9762b7011"	1.61749977029235	2.75877783990778	1.4491466356436	3.0131268217559	1.06802469208943	3.00941165092303	3.3687624780701	1.83119233936163	3.81753714577859	1.94540001896108
"533557182fe2ad392acfb064bc4e8f01"	2.00323656465519	2.15913957457523	2.17438006151806	2.57825088323403	2.03329223113484	2.916118827901	2.8168431392523	3.14836048072197	2.88196025799065	3.02328547368651
"53442186a23a2ffe3686f930b9ae0e69"	2.59428072532803	2.88465265719427	3.73559305896377	2.40079742112545	2.72368402026114	2.91178719067592	3.53640147454326	4.65675134693809	3.51681042013232	4.47413558236158
"5349eb5eb59ba61f1c270e8b696df621"	2.48073253360686	3.50449452002043	2.31391318716658	3.04439933490849	2.36644494638875	3.52547160022816	3.64921236534988	2.90085912823618	3.78276589360812	3.24057265702508
"534f72ca2ce0fb0bec6193848caac471"	1.89759449074539	2.32088558628768	2.87673892547652	2.36522880766794	2.39673203757056	2.58953441472189	3.72631676379071	1.64897580863217	2.67892201997865	1.28592205508242
"5357f4c956f37a6da60bb07c13d9c220"	3.4245904510249	1.36110218626907	2.67170843313975	0.705315347225782	2.30731389456713	0.822981748340178	0.270733757726978	0.890432059700478	0.200562507791894	0.570929827835657
