"sample_16_1_1"	"sample_16_1_4"	"sample_16_2_1"	"sample_16_2_4"	"sample_CFAb"	"sample_CFAo"	"sample_CFBb"	"sample_CFBo"	"sample_CFCb"	"sample_CFCo"
"313960e95e9555b73208bf7963a6c6e3"	2.83613284287501	1.63815752770528	2.70749471351421	3.2063821023348	3.69967952284749	4.99144486336951	2.60501231937403	4.63443418749862	5.19547811427726	5.73307061243971
"314b116451d3eeb9a591b95ed0ab714b"	0	2.7631958722153	0	3.463073862713	2.44837751109611	0	2.96143271164826	0	2.28912126101831	0
"3158d5ade9a8b2d65eab06953e012464"	3.53337907218178	0.902513865161984	3.51063630928005	1.36148309149005	2.15045809746908	4.69392218055695	3.64041163798479	5.29456778564746	4.83382167671619	4.84835602215282
"315d2506146c25210ff045cef11cc117"	3.15784797676697	2.06868413773078	3.20157307188084	2.20815154883239	2.74725040122459	3.02322525413418	2.24500258924068	2.73251904882169	2.42308514532654	2.77037828101363
"318b3be14a974c7ae1abbdb49808a24d"	7.18533647339409	6.10982176899901	6.39404890985075	6.26209850398554	7.55435645995056	7.43171890006507	7.25815342417077	7.22257255310739	6.78807108526949	6.65767353063904
"31cf7d1c6f62222c6bc27b478d15a3e2"	4.15777695563199	4.15506929530168	3.59341945343894	4.46184177935038	3.85765095548011	4.77218891618014	3.74705816949142	5.1338667372248	4.55692067563904	4.79445941209764
"31d1bed7b72752d337631bcc6398b47a"	6.34884266076493	6.14109298987472	5.78523552271664	6.30990313993011	2.91052331007841	2.77633239089076	2.8367945918513	3.04057313111785	3.38249677800822	3.03552612153651
"31d5c28d6223998e23f4ce837675fa15"	5.11295677656712	2.68754472686698	4.87166202796754	2.35611353757127	2.57651240090347	5.25239886520524	2.96064546801825	4.81365540293251	4.16396564523176	4.68917936756224
"31f09af5a917342b374c9dd74712f8f6"	5.82286878512535	4.27143886961071	5.79528424804184	3.63133767856498	3.98219975185853	5.2503267806307	4.8344264724112	5.34661735345737	5.16449509733731	5.34240613454866
"31f4311b3614ceb936249344f683b178"	4.81075054747316	3.12130639086999	4.58157780142483	2.88113041009955	2.8295586738774	5.31331962775594	3.11099123753099	5.05082999430857	5.23756091104192	5.40903998042745
"31f8ec34198d06744735170e1dac1897"	3.38099122080077	1.8072940060366	2.98079500739336	2.37014528035902	4.14559354229445	5.50174305625335	3.87326504598785	4.88223867308206	4.98126481332111	5.24592932577585
"320ec08bd0873355ee0764330b92fb04"	5.16706836157979	2.03443031582042	5.01068585281814	2.03443031582042	2.69007792968224	5.14376670007012	2.9924248099214	4.07164772674302	3.85153030490971	4.20722683837956
"3238b586f31458ec9766e150ab13c0d2"	3.49593042525844	3.65650315244595	3.63564121691917	3.20518201111808	2.11623623750831	2.85351181149447	1.38528785476226	2.34312724036074	2.44574508155229	2.66816221470498
"32416262c45e0cf47a7d09250b1e7677"	2.91540436688175	1.34618877658338	3.18516970237086	1.45211159560497	2.12353880664121	3.39566101757555	1.64816003977567	3.62431959941547	3.15539129741742	3.38592860491513
"32435b67dcb8360a375e6173ae110e99"	4.01586530117315	1.62658132086529	4.06482652681624	1.48952581192677	1.43511514730126	3.67150813800693	1.37194560784889	3.45797607291649	3.75283697704159	3.51779872645684
"3246338d6e2560698b6998919c81e6e1"	1.27858050580475	3.14667465204381	1.35135322998647	3.05288098389692	3.68358582587743	2.10968943667412	2.59313019782915	2.12651436085619	3.1224519822109	2.34928196686203
"32724fa0e17fc0e3810fa6c20a10546e"	2.90977299745752	1.21898929041691	0	0.808128071651538	2.14156527456168	2.02818403612554	2.07699755758223	1.88654587552334	1.79233130569841	2.35185133429696
"3292d4f7164a5c6f51bbd9ad6efc4578"	5.60392830454746	3.30346032604221	4.95455770301572	4.71147303351175	3.16242773735326	4.41069657020173	2.86828008358653	4.39308195794791	4.14862763785437	4.48567378509204
"3296c65fddad9286903b9b174ae3f6da"	1.14169221214711	1.35003434078699	0	1.79249719703996	2.82415692883551	0.446412534761481	1.6002114795036	1.02766894481747	1.42629938200805	0.58267138189915
"32a0110039bb42f62ff267eb1684c8ba"	4.56244663465411	2.23067719121737	4.2545530563852	2.66924298111551	1.78725199246749	2.79948135204099	2.4257778253753	2.92292800505539	2.72057569522262	2.91636390512929
"32b43e628f157c3c8bdbd0e287fba21f"	5.05574877739178	3.22539023991533	4.65717310753072	2.99257098193301	2.71957394695389	4.07552946315937	3.37869625268314	3.8614974162795	3.61207832019197	3.87326504598785
"32bb7b6ddc2368a30994438579f920ee"	4.0322784665646	3.09349997662736	4.03254099989499	2.95318806771213	3.20594684464031	3.70418275893606	3.49551361311798	2.68904514366262	2.94796454651753	3.74058042538997
"32cc1ae2d4003ac19ee0df4d22b8ad02"	3.92336816503544	1.3913873697059	4.05768462348548	1.19238492341925	1.85611672393786	3.59510247835138	2.19715879739499	3.5051544329244	3.24994959547031	3.60341938231886
"32d3a27ee4d659824b7a20184bf5b4fe"	3.09608056990269	2.85954345108237	3.18778607533762	3.13271255880436	5.83497039683093	3.91718390504613	6.48171283829113	3.89019465093137	4.99474664199621	3.95983486263991
"32e11d45a9efcbd9f8a51785d796e2e1"	5.10094466339242	3.30182637451454	4.65153495411817	3.61073913990857	2.33579856799926	4.64296395846868	2.16974831621093	4.38985947770651	4.38834940377467	4.45749647192536
"32e5766f88705e4fcdb1e0069802c225"	4.13475866556606	2.67333908043466	3.94794979958179	2.6516449153548	3.02248520126117	4.52859363092772	2.80685632357778	4.28913560636156	3.94080760513962	4.03843219527259
"32ef559a7350508f1ed0cd3b8fd648ad"	0.999710868071022	0.45579947620616	0	0.501662167245997	2.69625234595993	0.971711815206825	2.58572104749307	0.36535952357165	1.05979938568229	1.40413820851359
"330ba1f6149653fc61ed66b980995a2b"	1.09256142260255	2.08467908133351	0.919758206493854	2.59225732282162	3.69794609106111	1.78759285207164	2.64100717443517	1.23547296032426	1.78886926191237	1.05364513311881
"3319c8cba0bba39c8cbada3a5f4bf09f"	6.89421054583789	5.62732113344927	6.22984369701472	6.08373684448931	6.8608328395285	6.39082367828933	6.22053143278826	5.89346974893836	5.77713112240562	5.91043428029173
"331fb2bf3cebc3c1de6f5cdb96f9e465"	5.99771772517402	4.65407605774886	6.19997530336437	4.41700238918705	5.20001870166725	5.8170260611043	4.78102917194993	5.56304716938371	5.38889388751948	5.65518659161297
"33549d6cfb853c67ae97cd3368746381"	4.4292582277593	4.66194067014861	4.01238939919328	4.77890673012433	4.13030663844713	5.42845446005154	3.52997234706667	4.65533449130725	4.56010754596052	4.88419646491157
"335bedf8f6a9ed15cdff2b9909ac178e"	2.95296164002486	1.49168944778603	2.83538010221199	0.946513783579801	1.91383549900673	2.94716662417923	1.6244731151682	2.57303717807191	2.53880564638298	2.65541987293234
"335dbefccb8cbc2a2de77dd8ec51a44a"	4.63399574860136	4.63514591101399	4.76373410171954	3.70391707028441	5.66479292923926	4.91384004271158	4.96408500863473	4.76923940702666	5.04917355525071	5.0370828192267
"337e5fb6c41f7c11dafcd7cc4f0cbe75"	0	3.77328567395991	0	3.33189510517155	3.77920086710971	1.22115975654915	3.04180550498803	0	4.98470312254318	0.802074360809758
"338a9e0da44bade6f82916d0e3cb8ef4"	4.5632813014936	2.88749747698481	4.61266442262356	3.36528172490016	3.30613271838285	4.88569101785585	3.4707605083005	4.84859449341393	4.73335293006027	4.89449786368853
"33d7d17d43af8fabeda3e4eba1bf3cde"	1.5255905428715	1.54156327263584	0.45579947620616	1.82643654233146	2.46143670609995	1.0112081072682	2.27358708547774	1.51703135304099	1.92941717025393	1.17889619801941
"33e254c143e2519ce39c78f7ade081f2"	2.46378140822305	3.29031334310315	0.48356870615403	2.7853668580119	5.68914179435806	3.44149136480894	4.33639726991077	3.02248520126117	3.58503001842173	2.88712828128605
"33e618ecc920e99917ca18751b1988cb"	5.52986454824019	4.54671677164389	5.37149159861642	4.92617961579754	4.7190703508267	5.32900155472269	3.85700843778919	4.91924114861079	4.70044160140472	4.9103142662693
"33e7bd6738a4e9969fc3c76237a17039"	2.96547191227745	1.62948796009973	2.88196025799065	2.85846017893374	0.0873219954093997	2.87003026543823	0.322228416204364	1.96627732284748	0.829721438969137	1.30199058798767
"33f14bade765d669e297db853962163c"	3.9655063299481	4.09462312342033	4.1189935315837	4.3103610697216	3.93011153705037	4.04909681627387	4.19538363387668	4.12859357796959	3.78403089404703	3.94257921300819
"33fd3fface7eb08a3207653f5fa1655c"	4.23616819820063	3.0040493485403	3.91479434486999	3.0915162189331	3.24621245135781	3.98154263738229	3.00773899156479	3.45397993054945	3.539689979987	3.45313063458905
"34035c4ae7286db0c65fb6deae8dcd62"	5.82041227077261	5.44764427065391	5.59378791988689	5.18786930904597	6.21998702999681	6.0782222585939	5.58200644760981	5.23018065702124	5.096704556324	5.29555952720257
"340bbdacb0705bd63180030c4856796e"	2.97836024994594	1.9989614258573	1.85926171917942	1.78258484410406	1.70503314251683	3.09665901454361	1.98942383201547	2.46402820400658	2.60050656342596	2.94396855274381
"340e795098212f10b58068ae88136288"	6.37697646778636	5.13481452964267	6.01094575020392	5.38962861582259	6.75925633794851	6.27530378030204	5.9002818056987	5.6518816413683	5.76265892146161	5.96849759421008
"34291eaf80232b8590fdbdfabfb671d9"	4.58475623186974	4.47716918679311	4.89009253891456	4.25202702652124	3.44683311552605	3.59007893013907	3.9630193437286	3.52863440797099	3.54061190137421	3.58923921311101
"342b60b256da3f58211ba2fe37eaffa5"	3.43817873033504	1.60301895493584	3.18087268696924	1.52236515174235	1.85503528580839	2.84184240600616	1.23403095947299	2.81414363228489	2.45891842811655	2.67859038141623
"343a11b55fee06994b740e515d900810"	2.83613284287501	0.56252925395429	2.33483735200066	0.972090934874321	1.70503314251683	3.61862564512218	2.11806688532817	3.71904874957822	3.59175625177706	3.88082472076946
"344662455c2057c3887de985b245a6b6"	3.21176476107883	3.87998766990801	3.09215637816819	3.20398047795177	5.1079897344905	5.17564641949237	4.65316254628234	5.14483111926991	4.66340165944913	5.4420477026834
"345b2fea16e525cf7e56f8a469016404"	2.47606243550448	1.35112099972623	2.00404735668906	1.53755343934491	1.33005878668286	1.94803978147162	0.597306825091295	1.89058110332064	2.00032682454908	2.37518035039566
"346093a1b651c11f3a2d0da7c88bff32"	4.19254175241676	2.09088506409809	4.13499563013524	1.81685655285452	2.26098362809901	3.95867435062075	2.93754156237255	3.90989514313408	3.97822219688913	4.00213160772645
"34665404207dc723cec5223ebe4dba31"	0	4.43401339855587	0	4.18513271487403	4.28809203832067	0	3.69288641551091	0.253829485094569	2.65862071260853	0.900148341729584
"3478e9ad07f318ff9fdf6fa3ea2897b0"	3.33030699674903	2.99996998177149	2.74433699914798	2.73477249233799	2.8455910119233	3.40378390040335	2.85175704775263	3.19852453508428	2.67865819028354	3.34065187338283
"34ac7027d40b5f2d956f7a9c55756d6c"	1.83592562579999	5.96644537657837	0	4.30497832472994	2.10332699934	0	4.84189570734793	0.253829485094569	2.3445865516729	0.288613638409445
"34b2aaaf5f98a9f1e84cb8b4a1e39dfa"	4.88091974330682	3.59987401758113	4.75866729800071	3.51328702586514	3.95197514333281	4.87981492047948	4.45290262531181	5.36321583539666	4.59404751781599	5.15277835298529
"34caa99e5b1c41d855aac8804f2d63e4"	4.03829936382197	3.05517954374039	3.74848708838556	3.2212629733607	2.34895175141578	3.8942278466181	2.49712042372078	3.08351235501462	3.01356158258872	2.93350361595974
"34cb9313f803fa8231dff89ed7624a29"	4.67776215959649	2.8025768012609	5.10929672490802	2.96927987344547	2.62393847061682	4.5972717150299	3.27786236222716	5.0474154417473	4.6226977567163	4.89688633061809
"34ec83efbb4e0c517f1da730bf7ac298"	3.97026685663443	0.176033494972864	3.36159963744159	0.247886113876573	0.789108057705738	3.76024319287265	2.22054171865429	3.56198904696429	3.43612092648045	3.79776381373432
"34ed0e65eabbeda68b49e92e6a0c4d2e"	3.27987176215456	0.965365143529872	3.12753194486655	1.37274553610591	2.30583933255909	3.83111822287368	2.797496690197	3.98483501625012	3.50299311271067	3.98345433305884
"3514e132477c131f5864e64587025ada"	3.31965466064201	1.14640830804567	2.95241529414585	1.09821554330841	1.7888319505475	3.15277649602884	1.05140155483536	2.6157275692244	3.08030713430029	2.99001190016861
"351eb3160a1b45dd5f927f6e12e48e22"	0	1.1788125223953	0	1.09326602282319	3.74956600342459	0.396529302450231	1.19743628777223	0	1.80990844240993	0
"3522b3bb8c13ed41025ada0ecc3909a0"	4.64059118937879	3.59581975008828	4.47935441411816	2.90329807415052	3.00455761540862	4.09090746215531	2.60949786451635	2.95511734092828	3.12712327717939	3.22184198147306
"352c81f1835a9e9611c7a7f581bf516a"	3.92976022992325	3.52885031663566	3.29928572139531	3.8050418957788	3.7866563274044	3.62516871525057	3.50223733515849	3.386060932877	3.21438687499924	3.42879621999281
"3539af9497eae1459022b7d1a6216b1b"	1.44827339095177	0.916749584660974	1.55478846914821	0.960325961875956	1.50094741652698	2.88235760048229	1.74345054686079	2.4949141849366	2.30870670483897	2.42121017950886
"35421bede4d60fcedbfbb65118c79775"	4.60346924019966	3.35799888494065	3.64921236534988	3.73620640545226	3.31335394951972	4.94338695716648	4.28642006094922	5.08246377876274	4.36735127643983	4.85643231067897
"3542ba882218508b7b58bd9dbffa9588"	3.23067181777544	1.47608204726088	3.38444280433835	1.84063661374157	2.10332699934	3.51741474785307	2.58342682355975	3.68490235593305	3.62634532284419	3.93011153705037
"355104ce4bb1a5e757a3510c81ae4201"	4.16418257869562	2.55983135974915	3.36416368856944	2.47006251880493	2.76560388496082	3.43317939442347	2.71555688862351	2.86744016047464	2.7741814531702	2.99089780632649
"355229c214e8d519fdd2ee3ce49f7a5a"	3.3738475618215	3.71045888431346	3.19370873373068	4.3103610697216	5.09549449459237	2.91636390512929	4.55164003380373	2.21225330043	3.5791072211265	1.88884867169334
"35557c667319d726e7492de42412171d"	3.60108709951339	2.07428074766145	3.10882298411868	1.66372418339545	2.4404593417527	4.15015838361375	2.90310501150504	4.12687757787941	3.90898030109466	4.43069841088335
"355c7f347fc20eae79b394f4a9412f6f"	3.09685109593682	1.35003434078699	3.08405665484275	1.79986751004718	1.0112081072682	2.90143522036354	1.50697275672892	2.68282592720501	2.85962934880164	3.08351235501462
"35823ddea06870c0dd0772f189b5cca6"	5.22256273940182	4.50209760656249	5.11054800537834	4.23844603173635	3.0862944722413	5.03700252324549	3.49135320967974	4.74848913384231	4.6329561555541	4.72421400874052
"359076eb09f988a567c5b1a640e7e18f"	2.31163244202439	1.84766174260195	0	1.50608027855767	1.63342159086319	3.00606391783657	0.521385669695238	2.38039392280393	2.27358708547774	2.42308514532654
"35a5363b7bb7382f0aebaf963e179ddf"	2.33034222150258	1.14828730378866	1.47582096146936	1.00629491503586	2.56838468074497	3.44586400810462	2.81235207659823	3.40832419217697	3.40277214107743	3.60548784512488
"35b61c9200e4f0bf50622113e96d25e1"	2.39536506006667	1.85935409580926	2.64116927623234	1.89245948667693	2.93834719873427	2.50460404278908	1.96627732284748	1.46569501656816	2.38460590446806	2.13798588356656
"35b9467941a6e079970bc87da39f1321"	0.176033494972864	1.09326602282319	0	1.28665688204664	5.05326184183052	1.68549335845754	3.07230583222108	0	0.881427614594135	0
"35cbae505c28f2293f392ac174141a8f"	4.05973037737336	3.00217904837351	3.95108724480158	2.73860927959964	3.56042820045024	4.43329281024232	2.65391159846681	4.2120921409261	4.24484127216294	4.15535361534337
"35ff0b675b41e4ddb763d06a94e88c46"	6.75083431300811	3.15540340687691	6.71529808664044	3.04161207900792	3.24284794381901	6.18664317967322	4.70870297637323	6.35073221104155	6.28832873957295	6.43353230320003
"361a0552ebf1d148b3e1d5059be41046"	1.29752090470104	1.88037608370443	0	2.58025653137799	2.47606916176053	1.98396252902958	2.36442777496992	0.705535124616945	2.3043157691353	0.604792261149912
"36251b7b7e88af4ab4c077b6567bea70"	4.83233487368584	1.89327550433168	4.31452770919367	2.54715896579906	2.31948390044018	3.92080846005657	0.648400829147534	3.55113944625081	3.20162386186038	3.67839205306439
"363743fbc3cb88a88a08681118148a5f"	4.70034871507271	2.89419304435081	3.55787010026731	2.42139040370258	2.84335439437202	3.59633664056929	2.48790497651193	2.7465421570583	4.96450697477731	4.36894620645186
"36457953fa30e0188e5decb31b0310ac"	4.25728240729583	3.72912055995102	3.73620640545226	3.03474248378386	2.26984811506726	2.17107548154107	2.08444706109246	2.00356112694856	2.38720705805732	2.38035527846012
"364955d10e5a8592abc9c7dcb4eb19ee"	0.48356870615403	1.80231225883053	0	2.24802668444438	2.31047151327009	0	1.63342159086319	0	2.31648878711736	0
"364a7ddecd2caae15fbe2e3c7b7a4cc4"	4.5057020759601	1.2057755783519	4.57473266898979	1.27844463884515	1.40039645749436	4.27611774646509	3.07371353482927	4.4770475908389	4.08119555839806	4.39756301761461
"36526fe6700aff029cde4bf4c655a06a"	4.78992163819356	0.0986156199039603	4.30837083719686	0.603843724216785	0.241960595043212	4.26954471076324	1.78470262819278	4.08810580827114	4.06069801251341	4.48187622302822
"365e3d01915865862e3fa49b24a84fd6"	4.03149045277742	1.20133192025929	4.0442842267265	0.932094787291107	1.60327657028856	3.27153415517017	2.07126419815533	3.14365525862654	3.26167474398468	3.372455187239
"366c0c6a94f1c8dd4f3a43ee3e4caf95"	3.38293605395328	2.0459791177114	3.40726646082018	1.07321926417992	2.35185133429696	3.92411946733727	2.53157456357633	3.93636480527141	3.59968533303435	4.12466695634829
"3671ac74a5eca1fe6599982d3a4e77b1"	4.02145482208132	1.18788122655951	3.65535550355177	1.88206563465839	1.26833931066981	3.95867435062075	2.35185133429696	3.56715533759053	3.48624465328126	3.82931264940931
"36933ac4eba33867e638841fb9c68c5f"	4.36416099021463	3.08473414319805	3.98743922431096	3.78981754022987	4.29620313369828	4.40632150964055	4.17851731412501	4.36599999136864	3.91263465833037	4.00074088551275
"369d2c8a02255a8a28d88f8ed0a3faea"	4.22684183282672	2.68249441608568	4.04532142591677	3.10351983156033	4.23535523185912	5.29380423768552	4.20609414425869	5.46438626145572	5.00794747180272	5.36300202700674
"36a10e302e5b91b39e2de1d187a3348d"	3.46724045788886	2.61115097276207	3.22832789299525	2.62840132697717	3.58037934843047	4.02276363030834	3.3936199452668	3.23987397253914	3.6046609733562	3.68528399820196
"36a179b80db383d9fb83230570698164"	3.04466080910204	1.77759157695308	2.70353642934456	2.125058581573	3.04950884206253	3.17845808196058	3.37506036642434	2.68904514366262	2.96064546801825	3.06239603476819
"36cfb2abc2f6709df2d805fe05f581e1"	3.893351411073	3.1094839051209	3.96830938359993	3.51593073472323	4.10379536238999	4.47998204005485	3.29885896153665	4.19698610482055	4.56881943056349	4.21915517245551
"36dc607a68263dbd7ef3b5eb18837541"	0.48356870615403	5.39522123030866	0.872031169013592	2.65996494842428	4.91087453714972	2.8322486435882	3.44440858375159	0.19302407992709	5.43722833825469	1.30199058798767
"36e019ecb2995decc4eec1b537c168f1"	4.0704024570972	3.45234634896839	3.79382483861675	3.27307192204415	3.28983339972755	4.16750567672376	3.56801379705858	4.3460998266538	4.29412962926752	4.46888960065114
"36ea980a1d3dc9006c733d7a5b72dd3f"	2.62209879334751	0.469769770470584	2.9450705969725	0.492669512877109	2.37049641982237	3.81567420644561	2.45231320768105	3.39106273249008	3.3379553708029	3.42479775570069
"36edbf8776414418b0df41a853e4e4d9"	4.24079343052371	2.13386083254529	4.23416386527095	2.06868413773078	2.32841578942857	4.48668165152594	2.29373484482797	4.43359132722962	4.14342395440235	4.22228244027099
"3702328e2d562a9d5d7e7e8e7c0fd3d6"	3.59240896625263	1.69033522697708	3.1657355158454	1.48659727968877	1.84896114139161	4.55564307834251	2.96692613199232	4.29184379755323	4.64588846953055	4.6329561555541
"37060ff7412757c2b428615b6e5fd366"	4.18300492352284	1.60612959770873	4.21888012063203	1.93832712366997	2.19591951277282	4.07656442675564	2.75319229897735	4.2351486963458	4.13388071169924	4.26840559719049
"3707e79ce7ef1479dae1db75c268ced3"	4.60421052566138	4.97736796884268	3.86582286624637	4.83762960157758	3.56188662347259	3.13960929740626	1.13644387795917	2.05937333998405	2.402498678126	2.19996884196996
"371b3737bb533cd6c2fb955c35fcfe31"	3.4800932781529	1.31089655749108	3.61313766338985	1.03714034964649	1.27260817191598	2.86657529919548	1.0112081072682	2.9180089739727	2.82415692883551	2.5471763490947
"3749509eecec532fd93a9b1478bfaf4d"	4.81135309940578	0.247886113876573	4.81915341335149	0.48356870615403	1.30611847791222	4.27484891334196	2.88117717250655	4.15922602454862	3.91688126495079	4.32619770138877
"37579d4aa4482eee42b2f8610982f37b"	4.27081852735122	3.52687157048056	4.23094016369319	3.79082087131061	4.17548365326306	4.5145397590392	4.06383875571353	4.35375554697197	4.20609414425869	4.36484029191863
"375e470f001d75089a9aa6cf80c8ba2c"	4.06635032108295	3.7661160591307	4.32241645594852	3.32125976291103	2.922059604009	3.23865260012198	3.42164901273925	3.29096226225228	3.31003095030612	3.11674234866518
"37b7df6ff010d531083555b0b79133d3"	4.06008814678746	2.72204845816543	3.01143364948382	3.06626493334974	3.58797831397805	2.60276197912743	3.66329453353518	3.09528326656683	2.33285199398905	2.05775712492797
"37bb43181471f1af50d6d77789f1fcde"	5.85642921270118	4.57519047177553	5.25276667810656	5.5201271087342	5.38840758237877	6.25248916079779	5.35914563821467	5.70288455164397	5.17950734372081	5.32730404399235
"37bd8f30ff33667ede312c583c15767b"	3.60913692221648	1.85926171917942	3.53424354825023	2.59911634570069	2.56253845356688	3.89081620233841	3.44051706427677	3.88801617363636	3.43563127162067	4.05280272534416
"37bde353b445c3ce1b576f660bfb016f"	2.675380855466	2.66718862246518	2.10541650244193	2.97609787410671	3.2574764225129	3.60069013799408	3.10977197549193	3.27490337216948	3.38164571842805	3.58109657732282
"37c381e56c10f5f8d4d47efa76c2f0d7"	3.96494477512971	1.40601071018441	4.05177966083281	0.902513865161984	0.656321357367017	4.83357965598322	3.25758656185189	4.88465656530919	4.90851928710095	5.30738433705628
"37d65319533665c7f0060b1da0ed0e1c"	5.05083036574143	3.69879923994615	4.20675619025583	2.68350652075421	2.94876183268336	3.71312884654554	3.85957603528625	3.83261107210797	3.58080303149513	3.98333329629002
"37db8b85510bd21e9ee237822d296873"	3.7287649462527	2.31602457719066	3.46400127420106	1.67210318012749	2.05969791264322	4.21937887334823	2.10146914286519	4.40928570718432	3.81968523563295	4.24804199649197
"37e0f2e943f25e1e593fc13b51ec239f"	7.21057925204457	6.05788884529979	6.52845679608597	6.40286962527847	7.12943989777165	6.97179796221241	6.22827214271906	6.13127662735665	6.04132996156001	6.11087065597923
"37e50134266f9cedd61c2ee6607c987b"	4.80093828150429	2.74528843762613	4.53978601672425	2.59027201543407	3.6966660596623	3.88863908013288	2.16102613695657	3.90101641452869	3.7499237525597	4.05623167253907
"37e85aa99f3480504437883a8a22f070"	4.13617961142913	2.8951450144266	4.40368934466861	3.54967767231954	3.16313949585672	3.87768179849757	3.24225385670262	3.90009340992235	3.77185790979763	3.8786257127994
"37eb8a691aa4f71b757149d3f97f6696"	5.77365911639204	3.94279447015549	5.45203413796494	4.05537813673497	4.4254335733454	4.8075874643768	3.85668702406652	4.92168213488537	4.36348560722584	4.59358606843196
"380976eeb62713340e555a44649043e0"	4.45097993526844	1.6121911409778	4.31201162518011	2.20972021045979	1.95126379269702	3.61412896789995	2.11440223226983	3.5833413671357	3.31224637936041	3.77185790979763
"3810e5b0b59eaccaccb8e80d20c957ec"	3.9598330140938	2.26046373170865	4.05718792870743	2.66582767778665	3.44301697129545	3.76145045750497	3.35798496149429	3.71549353375077	3.63388827314207	3.88212030978618
"38271bd23c8f4a33d61568acea73c994"	0.448245604286579	0.725207015666455	0	1.42765550675014	2.27515140709238	2.50460404278908	1.31432348835702	2.18183295390923	1.87960549779912	2.52915253609531
"382a4e716376327676bc7db50ea62e61"	3.58022718046695	1.9573497588805	3.64298430305732	2.1252752785066	5.08038570968532	6.79891411734236	4.97624060015626	6.86188423443423	6.22809210718783	6.6480582143726
"382b6495def9bf30ce8dcbdfdf83eafd"	5.52024570779349	2.40004405342391	5.62219361285773	2.27882013000371	1.94910048309479	3.91019990458926	3.0466223266507	3.63159307914614	3.67415680584736	4.07707794852338
"384ebe78d2df0009816b4eef9b79133d"	4.0673648954827	2.98586474927226	3.68328669374491	3.21593133410695	3.89546556441437	4.23513507688465	4.27759601985755	4.5628084232997	4.1192425520951	4.38834940377467
"3855898b7fa8cbfdb233365d332528d4"	3.82950736925251	1.29480223327005	4.10101678667683	1.53201028246233	2.28293651783123	3.87231605568101	1.18820920914646	3.91141802246285	3.70455711483315	3.92020527913954
"385da97800e2ad18ef85dd3299a9dec3"	3.81023897414926	1.89498416445375	3.39006728528566	2.07036972206039	3.21514792487557	4.58244691696709	1.8247325010737	3.95343531527802	3.95431039613076	4.20745322332555
"38626c03ab9e5a2f43d409ca832a2191"	3.55561608271137	3.47918067789523	3.03189051365851	3.68440274860397	4.84273551375146	3.51107631388374	5.60722296810144	4.19240078637488	4.65069529231936	4.15111675333951
"3873b8b74332481949e56ac72b5efb12"	4.88193063403381	3.12716562933759	4.88674639050988	3.09215637816819	2.79298333114301	4.65547912005195	3.55244763073239	4.94338695716648	4.12540437330835	5.00448506012022
"38769a2ac175ea0374c78cfd265c6ba2"	3.72055073224415	1.6059947916911	3.54327571160272	1.23203067490765	1.94593298640543	2.33060193392902	2.15868841169131	2.94790209533145	2.23920664223821	2.6978134493488
"38a4fa0338fbae58fda6913cabc56f4c"	2.97756102243	2.2591782177285	2.53165515241781	1.57382779050378	3.83964022939647	2.89097125832273	3.13628012828275	2.5661254815629	3.54200506534821	3.07688047045534
"38a68946a9d35ef396f873cf2e3d37cb"	4.74601543702465	2.97911323924362	4.60361754125885	2.44854379572911	4.38872713609173	4.94576977905756	3.80048791067552	4.70430540463149	4.80048220023902	5.06658024606313
"38ad346d837407b85e719eb73e73e55c"	3.12651629560983	2.91057942297917	2.10901660592508	1.97869895805291	2.18280778684865	2.88203292545536	2.39198541949032	2.90693796935459	2.18588225390039	2.65844466750433
"38b811858758fa712e59c88ce4db7bf5"	3.65645087865481	2.82700315024116	3.26678014167618	2.97871461380424	2.99089780632649	3.33957414472891	2.11623623750831	2.88032411564173	2.85788529646186	3.13443104226461
"38c4326edad96570f456288d84eae292"	5.94410926225667	4.19254175241676	5.92050810980112	3.89093488584068	4.44876506992866	4.61467673850964	3.58048534499739	4.30465708978544	4.59562754313527	4.28865241384091
"38d10653a790b3bad4b42ab8f79f2758"	4.91264144290094	3.57050659735567	4.63271429731989	4.73834501547743	3.38718432595713	4.09021892566801	2.6547252051156	3.61855568878228	3.76964238591869	4.00621593035243
"38e4d9c88ac4789241b5a3a5cf300125"	5.81540417924267	4.91878318158772	5.28617947861609	5.00877547071794	6.96934410118421	6.0258935747151	7.99352009104413	5.61461912055824	6.71817487092278	5.54405758125167
"38ee66307f2089b38c6543bbbd437b72"	2.86290406123969	1.64786728721007	2.69243875580181	2.58855483673929	2.65220875497358	2.92782295766572	1.44080527341843	2.84293674176538	2.45100302914466	2.60725760695748
"38f10e368cd490654f2db1621c61d989"	4.0615169853531	2.82565733980815	3.75335744216942	2.97836024994594	3.89006213325292	4.93021338199294	3.54640124478874	4.46074021311153	4.20676228076612	4.34032784475472
"38fa05347cf197f388f02d42f82912f8"	4.06989683714433	3.14454013448096	4.41771698882136	3.40136250136248	3.35455766362512	4.45219400283618	3.70305884965555	4.28432615036658	3.8206854841561	4.21893142150951
"38fbe2bdc1f74355e0425fe0132cf5e8"	4.96452202840301	2.14183438065824	5.23197461186478	2.45356899504475	3.86758170331197	4.67092998269725	3.05742821652912	4.85105005397998	4.75214762614642	5.02907131079864
