"sample_16_1_1"	"sample_16_1_4"	"sample_16_2_1"	"sample_16_2_4"	"sample_8_0_12"	"sample_8_0_15"	"sample_8_0_4"	"sample_8_0_6"	"sample_8_0_9"
"3d8568c6c73afe3f03baa3ef6bb2b583"	4.28218424196755	2.84110238971244	4.09210551717446	3.29738191253598	3.93076750447658	4.5412813524245	4.30681633210024	4.12039560132674	3.32554466829188
"3d8b750a773d556da6eaa7d64c6bcbfa"	4.95309503324437	3.28865775030352	5.0468400664328	2.98136881114479	2.60343903424206	4.44245161303348	2.79377519550086	4.43240230317155	2.50305496829318
"3d91ba1c0d0967e12c518afa71aef4c9"	3.58511527230786	2.86316913872788	3.76100686694233	2.94935368707334	1.64944022493952	3.661361282932	1.79911488537234	3.64246770485859	1.42478278088592
"3d92df584b4398ad59404c5c5c88593a"	3.29330832480252	1.59489539953014	2.80820519816661	1.90154324403704	2.36962448434718	3.83386685042785	2.87510966010991	3.5405594759928	0.888704095634175
"3d98f5ea6a29d60d032b19b6c5d26a6f"	4.4961712147268	6.33439445941504	3.80542189833267	6.42073894771287	5.35993981507566	4.59738104927156	6.20060852813328	4.91807206862253	4.27842457203092
"3db70a32b880ae396d12c12687ef9523"	5.22551305502863	3.59784893846891	5.23249524861914	3.78141706663057	2.60692721294783	4.0108684560647	2.76743345666385	3.57773267471805	1.830994284846
"3dc0fdcb4605c2286bee601094c1e0c0"	3.21830446167133	1.75991614278046	3.11999966249896	2.15467539764559	2.58343950996304	4.04202407378467	2.99697270390207	4.50767792317135	1.86325126025759
"3df266045ae39f26aaba6a8cc7c4c6aa"	2.93996900369499	1.61192002943144	2.5517857109735	2.07428074766145	2.40858772245267	3.49719702070452	2.57508672337397	3.30612157439044	1.1542261028205
"3df2dd503300bfa6331f0cf0c0556024"	0.803229011809947	3.50966245836555	0	4.69591314899592	5.8528648350814	3.79571478170181	6.05424967570089	3.03248263019539	3.89556088522019
"3e13753aefd2c811131e47b654d88bdc"	4.48019361629488	2.68955773117492	3.27419328741893	4.30177482388981	3.34459768230044	3.81912565640507	4.33070407670026	3.49862555934884	3.04079053043084
"3e339157e579b81bf07dc08d13f13ba9"	5.12974527119852	2.44854379572911	5.04187753293188	2.31163244202439	3.10769788744395	4.67089357988661	3.51794711327338	4.9504551334923	2.68611701778255
"3e4cda8b82e8cdce9d570478deac2adc"	0	0.545513386296905	0	1.32279956178184	1.36216419185198	0.650613283118792	1.80116370230028	0.27228182103541	0.991360222362329
"3e5ae042c1ce9098f80f59664eb8f66c"	5.11206531547172	1.60896179911014	4.86254675563684	1.23203067490765	1.90272869390141	3.98018088874043	2.29570688873495	3.85747876485257	0.989265729079595
"3e760a2e7f85809b7e2fe3f1c98e5b1e"	5.56148377844001	2.32185090956646	5.31879780329517	2.79627070236194	2.0126647842258	3.2054640477161	1.71338414846981	2.60576583812044	1.36784929192458
"3e7fb0a62433db48e92d878238284dab"	3.50620277427126	1.70493425672692	3.75266312792594	1.1788125223953	2.99932740332351	4.0765191629217	3.03324075243969	3.90764543784518	2.75749843441093
"3e84609c41d0a6a9305eb8ca3caa4832"	4.0507491419764	3.50620277427126	4.20011832248261	3.45046889028422	3.97782722523111	3.65877090679025	4.40279046653158	3.46916975039103	3.24302600744318
"3e84b52f0f22ee047c93121efea7f496"	4.22316061341078	4.20034029608612	4.18962959019497	3.3148238375775	2.48280780414678	3.71687615084232	2.69793502737197	3.39827447629768	2.19347245234957
"3e8a87ab7c2c84504e936c48d07e28e5"	3.85239791890983	4.29473118097465	3.68663112852309	5.40405158137163	3.45386117648481	2.70733688008259	4.05738136296572	1.96309085472211	2.90484386330163
"3e8f1c8272212125e1b4df7ef62f4676"	3.39244068680868	1.19238492341925	2.91860811111431	1.08329287672693	2.00633629739568	3.02334004756353	2.57388775226073	2.47431542694076	0.623518392635275
"3ea95ad1bc4c2338d2f1419b94197805"	2.40647042802004	0.658183735533114	0.931932146781505	1.06313735687653	0.802984948259901	2.60267248539348	0.73895221499991	2.6433348163011	1.22718311438388
"3eb29b448d1b814e6e8c3f9e8f6abdb7"	6.04926196674023	4.9834720373098	6.01868412033984	4.68229573211105	4.55476744971007	3.72402822273068	4.52302284861801	3.6865653042268	3.1644868686989
"3eb311ac564c8d781efb8ce98c22f4f6"	3.88729911334858	4.3117518794249	3.43293322989417	4.53312518291117	2.08891650663333	3.01795736176159	2.17115994397178	2.75960946453587	1.05509944031403
"3eb9516203c8da3fb1ea886173c8a982"	3.89816701299873	2.77803101108385	4.13381024536778	3.08743951602217	2.27233287439494	3.04454415177339	2.34428964194854	2.8733327482883	1.61822955246227
"3ec18e411767c99e2b6c382c60de8911"	1.5573415346813	4.10574889376017	2.30017491335066	2.88693602138602	4.55907053912872	3.90701303646561	5.00181221831895	3.5617787686695	3.46080375975416
"3ec211d7c7f94c2310b9ccff3ea75c82"	3.77336010949136	2.51138147904661	3.65546878579668	2.3579019575331	5.94906267407013	6.03632359629884	6.03284218516305	6.04472605936127	4.89968208340381
"3ec31e749d43bd462cbbdd3ee57bf7fc"	3.96718910481591	4.40874757905173	3.69402340130342	4.75879428147987	3.0549799478131	1.5735719498074	3.35123653250838	1.87538590152875	1.86325126025759
"3ec9bda972201d0e8c667883a39b289d"	0.840589984234444	1.35386517326029	1.99292567826671	0.960825760543488	1.07688733488574	3.15308057838203	1.60567243190227	3.07843200206542	0.640248387522574
"3ed0c84266ba95ca7f7a6d06a0392c2a"	4.83891961561351	3.13299073701314	4.19522239565599	3.13621230586693	2.32379362498253	2.84002115045332	2.73891878524191	2.59485382605836	0.993304877166264
"3f03fd6586f051321cde2ca5d995cc13"	4.07461315473938	1.24109953293683	4.00281017722483	0.757873776317356	1.25782442340836	3.10910381508551	0.895153710670298	3.40438775367552	0.656703089022601
"3f150d26ba34d35cec845ef050137221"	3.17902544151424	1.06814414643558	3.06351558715398	1.45557132558194	1.16900116306719	2.68611701778255	2.03347508708747	3.285725173985	0.800838577601911
"3f239b45b3bc2d94ab08523ccbea5c5c"	5.18381000127064	4.3883592910127	4.5644534150983	4.72954730834412	5.22104173033206	4.89089219877735	5.55338780330056	4.78114081828666	3.89620056825582
"3f3a0976518af88787a29491e5b382ae"	4.28641645737481	3.64535365134634	3.80476281987282	4.3468668866286	4.93676942596632	5.24057006876173	4.70578901359044	5.49914630039892	5.31089272424903
"3f49b2dccf460d1e2a553719fb8a8731"	2.87781694191523	2.88214909607007	2.75595070993572	2.81865674328667	4.19545835395128	3.87853144905582	4.69025283913075	3.34893069265111	3.58285254349665
"3fbd83d89bc990e0ad59d7befb92e580"	7.47243636972636	4.9627714807314	7.56241725239793	4.15144514661218	2.19040489407138	3.24885880159228	2.24446164971043	3.19496042676818	2.07285199315768
"3fc17571af82d53d4d092e806c6ca140"	3.5970377571624	5.88495479911335	3.01023746279675	4.56213754144732	2.21216923642572	2.96665643866494	2.07581597725679	2.51075176871943	0.73514480375792
"3fd84d53e0ee48b3bb1915429f2b7660"	4.39678341581816	1.57888797918445	4.06660406120182	1.52236515174235	4.99887601419913	4.80460403754819	5.02788583210632	4.89039766116763	3.41450583029395
"3fdaf1a0a47071a96c2841300cf213ca"	7.40728458492077	3.86364965438005	7.35238272289863	3.87200614503374	3.87585134797655	6.15639980094135	3.96686431017638	5.83678471730557	3.25098174936991
"3fecee22acaaedf1405b34d11f282f9d"	3.78513932664255	2.22067293693944	3.84478777407147	2.32300674064903	2.66101240030404	3.85251022385381	3.12804626881053	3.49546800329341	2.79572190113792
"400cdfb6052ba57a5efe130af7d857b7"	4.71040743804927	3.54797448623395	4.78039898185082	3.52687157048056	3.08060269366348	3.69460920767964	3.14090632661008	3.68399192960103	2.39001704819493
"402a5b4fa691b501683e630c9a195f9e"	6.04926196674023	3.87077254412911	5.6095840159942	3.45234634896839	1.66990515716153	2.56424387790011	2.09729914138073	2.49918423820613	1.66990515716153
"402b0ca968b03e99f11042ed022aa90a"	3.64225592359775	1.24490416886507	4.06126195098521	1.26181501765505	1.95866164491774	4.14462973529274	2.52092287507563	4.63946115249864	1.43375220957934
"40346a725161955f6f609316227840fb"	3.85145453453522	1.99090563955572	3.5901160186798	2.49845807965306	1.52723511650734	3.02874697500037	2.06576690638511	2.43987177302896	0.878200071741392
"405eb04f7ffd164987c18f664c68598d"	6.15035626898463	3.86147170937594	6.01680926898009	3.74953273434324	3.56579117048316	4.86307448882672	3.8108025301863	4.66749876700583	2.62532808479501
"407ed88c6377d291965af3fc8d8ef663"	7.52826643876697	6.41039662711574	6.8136068105298	7.32934917606001	5.28985014055095	4.4660572569582	6.01071702309868	4.56400188150946	3.16377909605907
"40801fe0cc341635bafa43af1ed56c3c"	5.67242462984091	0.510587595439496	5.87573034366075	0.926248191414785	1.09961100130598	3.83745197915788	1.52771551572391	3.43753666291722	0.686851903063826
"40946aacc4c007b9ce725e7a056e2b04"	3.98386291890878	4.57136902927267	3.10152387628043	4.98610560623293	5.19267787864774	3.79500745517948	5.15598484305844	3.37413144830608	4.19804634293945
"40a4c0a7ec0f5d9d2f850ab213018f41"	0.417830386128438	0.270697539691988	0	0.474965543050776	0.949734650730941	0.82556343768607	1.34313070983754	0.684317427496435	0.919330418218562
"40cc2c6c11dd9267d14eb59f685ab3e7"	4.74514082936236	2.8791264790873	4.37978087176447	2.88903059850245	1.96087870205536	2.84537904095509	1.98278305331591	2.62760456782061	0.623518392635275
"411fb2ed880bdbf4ccf3159a82346532"	6.04186310759051	4.24928327432749	6.24724824165666	4.39751260565933	2.49122164490474	3.94272121034169	2.94096322512404	3.39977867616809	1.39508113330543
"413046af9ffeaadb037e88c1516d2659"	3.74876668139729	0.954774492354389	3.21638175004853	1.20578616036051	1.48703058776031	3.40341582196657	1.75654219083698	3.23764943514859	0.638916996987288
"414202a5b83af29255fb5f98750257e7"	1.88206563465839	1.09326602282319	0.501662167245997	1.59403793921774	1.84849260746597	2.31052072243126	2.37695537359904	1.85096755882452	0.69669288710644
"414a6c64bbfb230ce3134b6d7cba328d"	5.23200985278553	3.78733723667458	3.59337442347895	3.92829389010344	7.05705976180018	6.58573418538576	7.2869853558503	7.1144089996728	5.33620946671661
"416510a4e91eafaca771a2ae81f698f0"	1.962188084522	1.19238492341925	2.17842383465267	1.68316706998949	3.17764941524985	2.37549348880081	2.96584609773156	2.20525535525473	3.62831021826367
"4177b6f11f5cb66fa279052cd81bed71"	4.66557117809538	4.14207858156529	5.0208985000913	4.21444508819992	1.6687214695695	3.10477723697768	1.79677271150091	3.35202184073659	1.57117184973334
"41885d3ee24143a4bb9965a38ee749fa"	3.7974841417506	3.10019102274262	3.73691223630394	3.46677835925314	1.73304502186621	2.12210727546777	2.39863100208319	2.04778883875755	0.882212612887246
"4194f5e99e46cc776cf06882b9da81af"	2.97383036831497	1.42399420680186	3.22008061881242	1.94751400504754	2.82785170199005	2.99303584144625	3.4080411098401	2.04167944422927	1.67875350517428
"41abc18acd5260a83f657797e8e400de"	4.28885719934014	2.82477940760158	4.79874464076777	3.44386988693076	2.54467255006743	4.5610459952143	3.05941930727903	4.14637404555606	1.67581274651656
"41b056391a79495d264fee328c8063f3"	4.26355262284844	3.68365885044602	4.74059924191012	3.82046203654082	2.84943280330286	3.36237699001175	3.48994040141224	3.13184068171378	2.16152021125991
"41bb2670c73de8d79729bab55549a657"	3.88304060383583	2.40673715877035	3.43484386970076	2.23860065832221	2.95114653837286	4.51010361650836	2.5471400160965	4.52111817846908	3.41479070571402
"41c23fa846b772f2fca664dddfd7a320"	3.74103488158731	1.67036871368144	3.29066121624373	1.50641950423609	1.99375485907027	3.90077429927817	1.96331071595361	3.71940072285025	1.17070400085886
"41cb99193220195df0951747dae70183"	1.43463108916937	4.15864436736928	0	3.71767772450599	3.693826596799	1.72746696227096	3.65714789113642	1.65798423735335	2.86440051709793
"41eaf5a5bdf26a043235088a7620f64f"	2.30574609176918	1.73411093529888	1.64960125809281	2.57347506396584	2.23431481751456	4.7686581658049	2.31052072243126	4.5316740758394	2.33671440539695
"41f92a3f2ab8fe51c34895d4a01a37d7"	0	0.48356870615403	0	0.689140163177967	0.750120910680239	0.224563342932916	0.397309272850899	0	0.553650602972437
"420fe892c32119fcdfa29a569c5a1131"	3.65075169147259	5.36680178612856	2.51535567055416	6.40073318926757	7.66428449971326	4.94688352116891	7.91002011059317	4.56694905628477	4.77531726701797
"421b20fcce635617b6356b691cc3b372"	3.69254931194062	1.84063661374157	4.51417043691499	1.51912932379336	1.84352425244728	3.3084263222283	1.85343639991834	3.19003510074684	1.95198082799712
"421cf4a900ea65dfbe4dc2b8817a00e2"	5.39351798229363	4.31050364953251	5.483073616985	4.13146259025181	4.24773908133319	4.61583780270181	4.5061908921629	4.23964653986866	3.3306892431536
"4224200a10f9a676aa961a445b094f8d"	1.29480223327005	2.77064095156546	0.224504225177519	2.38106146691479	2.49139753831836	0.648509582540956	2.874221598876	0.342976750614841	2.31363818192259
"4248d8a18a6e468a540f57710259b857"	4.69690634564372	2.61021029294862	4.7056181124839	2.53192789895834	2.87393058587596	4.08971412334843	2.57760422159613	3.92301456793938	1.89845656886545
"425396692b1377ffdadb335b9951efe2"	3.18931561148703	2.49829136748549	3.37642035330898	2.05677726213617	1.87297072465288	2.12961836304326	1.78454013912854	1.4777881769533	1.09810282558049
"4260b770b555c07b6c25bb8a6852eceb"	7.93575010150946	7.02645692369911	7.60638168612635	7.24201770433939	6.67896444172338	6.73001978849197	7.05053281596484	6.68044694699634	5.22764993662754
"42654f2cd6d1b2818db3c75929a16a92"	4.57458002147528	5.41741551040376	4.4727843541011	5.70508870782874	2.17517670243326	3.36428948503385	2.32269458635147	3.01812982741847	0.928816130165714
"426af43772bccedef9a7bfbcf0ae7450"	3.39641576794653	1.42755242055002	2.89268607779074	1.65527438541602	1.2488375598643	2.65119988097299	1.22138198136859	2.1554715940248	0.800838577601911
"4274875bea1c9d2cb95249d83ea3b251"	3.73620640545226	0.0714179286574489	3.69733217896632	0.200562507791894	0.259564088370463	3.73728126383989	0.555345035373014	3.71767184669787	0.158204831928783
"4276a8c428becb144c587957b5c2f009"	2.02665634548633	0.0575365645541761	0	0	3.19401460820413	3.991895806825	3.11609741880787	4.0237825240561	2.52436978369987
"4298cbf5bc578920f2e89cc90d4700f5"	5.00295733385226	3.392938436942	5.23478555983674	3.85271218269961	3.40386475439173	5.2228251629417	3.68082429828157	4.92985568831332	2.88218590055474
"42a0c97b5c09f23a301b1bfbe72bf062"	4.14653864078174	2.98061751899205	4.45865655618114	3.2399929603688	1.49204620020072	2.53971927738447	1.39551373181746	2.06390040133609	0.28552174061444
"42b3e03acdf7cf891be657ac4c1e4aba"	0	0.865821518890863	0	0.545513386296905	4.71358488886423	0	4.2950842371233	0	3.65430125977413
"42b4968e0d0c0ce9e72a3f1177f87417"	3.9615688078406	3.01750736602579	3.86271683014788	2.61006288095341	5.82625954275073	7.08988388382873	5.71592915085204	7.24318814135531	4.87971431233508
"42bd860cef746b19b99a8383203aab3d"	4.78622228736437	3.9576157203435	5.14418590486944	3.69769914603573	3.40177001767485	4.50280881284727	3.88170778757643	4.28038619096013	2.9328819266481
"42c918e81a26cbe20c69d9dcf0ffc042"	3.70063004471479	1.48282652127474	3.59744343006755	0.902513865161984	2.95032352594629	4.55278905801882	3.33791446303684	4.63793944085763	2.06788805646115
"42e7c34cfa2d471a76e161914962ad2d"	4.38707111486239	2.5260695461946	5.1322831125898	2.69557254458366	2.60843097931197	4.54629445331046	3.05232711188244	4.29215433290666	1.92126850963235
"42f1bc009587a398b101aabdf883e719"	3.39393319455911	0.955145224130595	3.41264797270062	1.09326602282319	1.57682876662137	3.41271875500927	2.06589621657147	3.23438690368811	0.516796562180768
"42f8cddd79c44e35f423cfeadb5e8a02"	3.79188697886354	0.63755207718442	3.52364234798152	0.712107578040056	6.66381642643396	7.6558525494954	6.73900179260805	7.51879614576401	5.24265183310154
"4319dc63ac24994243076113a1a75945"	3.65535550355177	1.27431308764572	3.268010158376	1.20133192025929	1.11372419314332	2.96908352898436	1.27994446729997	3.53093100521563	0.320389311219641
"431fc8deebfc12db1f60ccc24d58fa31"	4.49551055346726	5.16410953947903	4.41036802140852	4.37316407797983	2.71562017956739	2.41735547968676	2.65540751223221	2.49204360926597	1.6428625869925
"4320ebdeb93b75fe3c4983a3ff081301"	3.21562535390358	1.30141652048424	3.01710172241467	1.10323819879311	0.814262133006298	2.70404148838688	1.15827238127872	2.72263453675232	0.230774404122418
"43253d67a53921029bda65b43654eba7"	2.15467539764559	0.972090934874321	0	0.259375186236246	2.37256329221948	3.1887385449407	2.05386113511699	2.82878189260432	0.742660892429406
"433aee772e55310c751f49b8844cc45f"	3.7807419702774	1.904361104584	3.80969535265531	2.2650802988094	2.91745921949794	3.69433272454468	3.0468550802892	3.76680955402566	2.51662567749891
"4351dca307a1c7bc468a74a3cceb8d5a"	2.94153328804763	0.955145224130595	3.11672535150726	0.492656357808617	1.55712683712532	3.99477406681387	1.89213075937342	3.50100193148644	0.91425666456116
"435d24347ec4f7d5dbdebf2d97aeb38f"	3.78478572894559	1.86844578127158	3.41557118185984	2.27426113002457	2.62874086888758	4.32363918352396	2.8535754457286	3.90669668573826	1.34760966428419
"438194595b9eafdd15ed89c4723d6ef7"	0.247886113876573	3.86458160926207	0	4.0556346759079	4.10520497387559	0.793748790567562	4.30000714111259	0	3.23128333240839
"43a1346cc093335649fe0fe155a7776c"	3.94652042753777	2.39059780181691	3.92190319520763	2.62196726570454	4.75113407387006	4.36489858350813	5.42349510939546	4.14736942990426	3.15308057838203
"43a3cabfaf1a2f1cebb83c4008f0f811"	1.91008854648122	0.574336735883898	1.71822079329146	0.344570081588983	1.39160821754363	2.69465907215343	1.43375220957934	2.75549953024606	0.975419647444183
"43d2d6df8d90f657e7a486295e7afc09"	5.07850980712011	2.97383036831497	4.88518101454388	2.77434280793158	3.31187351474573	3.96328280325469	4.70763716741052	3.19197678791286	1.76587534707201
"44046e4ac0b307bb99b9c04560e6bcca"	5.54796428419443	5.02011660408524	5.27763589157835	4.97614267122068	5.01192124024631	4.90393272272884	5.07534889990561	4.47434178840738	4.11962873964089
"441e779fa0c30675d1e3eb82aa8a5173"	4.25350131928058	2.43954677045848	4.21203494173418	2.84046545440825	3.41706278236803	3.95396812388815	3.79039106102257	3.60667966062637	2.05905776254554
"44342a9ab4f311ec1a187e1f1712fbbf"	4.75803213862021	4.10834364948471	4.99215673223843	4.05177966083281	3.24118104355882	4.6940520392125	3.63497538620009	4.42508114327901	2.10882557136799
"443c5878749bc725feae66076de9112f"	3.84324104027032	2.53666985041898	3.2129569830316	2.23067719121737	1.98278305331591	3.02486962777549	1.78189497469085	2.72502635402033	1.21206001450855
"444a8755138eb5a417428345293b1046"	3.48962563219001	2.28937765752993	3.45328375814361	2.57573102582621	1.71621662197941	3.15911257196702	1.75776825836069	3.06970180755417	1.23520399375589
"4453ac1b46215c86dc828c95534358b9"	3.51768933237509	1.51588299126164	3.4945827404896	1.7949600086998	1.94750202420662	2.80811511980479	2.60227359889238	2.66771919713747	1.61197070221237
"445b6f312e3ae6631f55bec9f9d072a1"	3.25951652935641	3.88273572951999	2.34907165352387	4.7800261276312	5.23513711188211	2.52218702015471	5.68429001845199	3.88429968086636	4.80783494289666
"4467eaee86ac340927f96a61f4e17e23"	4.24504736207952	2.16151840981467	4.2745348216367	2.78262221795149	3.12236245752396	5.26168504142632	3.41737462164682	4.67118823708123	3.4478717853786
"446946ceddf75521344d6e36cbc91142"	3.6404715459866	1.9069297311279	3.21867548898249	2.05614131148095	2.71261453324206	3.89044524973278	2.96450438823688	3.67236503331832	1.45035242442134
"4477e6529281828c54b5aca7e86570de"	4.37907589047818	2.42332046810183	4.11892457815644	3.38841273096768	2.42820860055224	3.90669668573826	2.90225553197415	3.210554579135	1.58653605548332
"44afa16a7de42c1c1c402f2a27e9cacf"	3.75958467203191	2.23543880124311	4.25244847486032	2.02860551115228	3.50100193148644	4.97173007250361	3.58124368536309	5.11940063076684	2.44335939232815
"44d0f2facc92c3f51afe702b27d7a5c7"	2.18718261324156	1.90537159755082	2.03368244774135	2.53241913163591	2.7870122019455	3.1617818230714	3.40438775367552	2.83803651736244	1.81830532285553
"44d79ba7532bcffd086aac7e21798b5e"	4.95653933907984	4.03856032142081	4.49650138175114	3.95023255368031	4.37287064624722	3.80346253091429	4.15430951552471	3.77391300983725	3.81981613337936
"44e154726572391fd6b9af55f847ca06"	3.62069525556287	1.79002830496085	3.81395062225015	1.2701643958894	1.46695964418391	3.97753250501353	1.74959490720057	3.76155168179393	1.25782442340836
"44f23bd57ebf99f47c8429d98f4fca4a"	4.64614910259543	3.97417034496834	4.58897848504325	4.27474087803952	3.73673603977739	3.84705140919376	4.25010126598794	3.71895307526979	2.82785170199005
"450687c131caa91f511d97f5ecb902c8"	3.54967767231954	1.87072867783067	2.57685710111084	2.45746059578794	0.672891410610139	1.46695964418391	1.04971891917319	1.84352425244728	0.297279865923423
"450891dcb660cc3e9e00bb4ffcebfd0c"	6.38866415320808	4.81183487967875	6.44720455154572	4.89409319316179	4.03174634414515	5.01995630485686	4.55775139705364	5.28762589591862	3.27328461306101
"4531313c56177678fc8ea59d5bd98a22"	5.18148297703458	1.81203192078006	5.87098162879628	1.79002830496085	1.99569899804648	4.58107255636025	1.98494732888387	4.43371070269947	1.65498166986581
"453649ecc120296574554d5dcaf11219"	5.45127206576123	3.29800340624906	5.35252879952457	2.99775602438817	3.48376465378563	5.17102062375448	4.01541967399999	4.6669071865289	2.22585522513532
"454700dc7bc54508518f668c0c3ab2da"	3.13492492347817	1.21898929041691	3.14581520558739	1.62074257329298	1.03305636125937	2.10307896360596	0.875678715306986	2.04167944422927	0.526138185789306
"4554e632301afe07ddd8cd60d2a1e3c2"	2.82916138122551	1.38027779784751	3.67130395592357	2.675380855466	2.6127139409578	2.08563830203974	3.16776171442625	2.42959546993679	2.13892857551188
"456a37b1fc910742d665581ee4259435"	1.37849510310932	0.0625465702519458	0	0.594042038313372	1.40651123203042	1.01237341409719	0.950985002449144	1.60244802473906	1.26109351007735
"45868aaecf9f042466911d77e6c5c70e"	4.22844729409421	2.53234348073308	4.10518523839232	2.34196961067342	4.052470764751	4.33194565776403	4.67677029035429	4.34468586531839	2.77727074444773
"458958d63a65dd722de452e7598bc15c"	5.22288211240669	3.25381376464149	5.15355583703929	3.19310121512998	4.30914632401992	6.02789546856252	4.33256587070266	5.64535284375034	4.18591503074223
"45919fb076826696da1b9b36b4349f9b"	2.62626123627544	2.4725639578531	1.63815752770528	3.11541261928986	2.76563794313938	1.87998992050491	2.70804335090033	1.75503834198548	1.9407720054853
"45a761b0d5e865604be9efcc11dfffcc"	3.41988226376038	0.898860881579002	3.18149952501072	0.72905957824258	0.750120910680239	3.34181843367183	0.623518392635275	3.46030945623395	0.478532157737582
"45baf9b718e6342d2079c7c6bd9a3461"	3.0860877444901	1.63815752770528	2.58246853502406	1.64103076110476	1.5010380034508	2.86537537701543	1.32712958011204	2.53247581265218	0.695185699124791
"45cf10677080007abd93f6752bb5c947"	3.62779998725164	1.06159660080918	4.17040761167799	1.0752082770682	2.20698831212356	4.73357423622989	2.31208066699564	4.36709724384871	1.69332895958747
"4602fa7e358a56e693e1d4f9f339d9dd"	2.27578310723954	0.627837161894675	0	0.528202959477528	1.1542261028205	4.18303908858743	1.12400449388486	4.23654341697085	0.656703089022601
"46077a79d63321704f9a038349be2243"	1.70493425672692	1.43815172139236	0	1.3913873697059	1.2886572761704	1.77391723909705	1.85343639991834	1.85096755882452	0.623518392635275
"460bff383a175c34d5910815c285a5cc"	1.89994160038218	0.681679679385704	0	0.834181356780575	0.882212612887246	4.06874650984481	0.46873282211229	4.73371262445058	0.186120996439832
"463e1ff0c8adf510195a66a5f9da0aed"	4.83586780535023	5.9354169584262	4.09066814581078	5.97415792270327	8.74958215096622	7.19043434725333	8.64025779986853	6.40441336891115	8.60680940660055
"464622ae8b47d855fa960f73275a15de"	1.07826875510851	1.56660055510049	0	0.834181356780575	2.67270277445765	1.51737763742794	2.06089393374397	1.27602837888103	2.45978158875087
"4646c6d0b7aaf55360ca3185a98615a7"	3.81575169126777	1.94304406600166	3.19318087165976	3.3232492235352	4.9588121328519	2.39651594692089	4.09587059383813	2.79766593117424	3.69035754683141
"464b016027c860d8a614a65f512635fd"	0.270733757726978	4.52641968472278	0	4.21466390465737	4.11115421831304	3.18223042953545	4.60967522305288	2.96422344324297	3.96626828242451
"46670475f315951549b001aba16ecb3f"	3.74429353638065	0.949432234785937	3.64998232460182	1.10314068664627	1.95643966151394	4.98827984953304	2.31674595305549	4.88686354182025	0.81486911522497
"466c8c99b373ffb6ae355c6609cc2e62"	3.71983325376777	0.902513865161984	3.84924983713789	1.40237487385569	1.34538489195608	4.64479537097529	1.38616594949576	4.55924835422292	0.728770833312256
"46820e3128df5c03d7ab85dbab69f71d"	4.04389388532383	2.28310804811053	3.80768365423453	2.85526703338361	1.34864222645737	2.72859045881943	1.35001860764665	2.87543783114503	0.801917466478858
"46829d88bd59219eb50b275a98cb3b36"	3.41313576802603	1.02127037500925	3.13363588159936	1.68041255225368	0.118572057629995	1.79766201488067	0	1.43749685138487	0.104496942886173
"468df1b542d6161aec424dcd1503710a"	5.27997603803453	2.60460459158152	4.86700083118306	2.23385411578122	1.62134434866705	4.80500410235734	1.73582242685728	5.04560781696639	1.12910528224873
"469b5317469999858c185a41b972abfb"	4.29815857591556	3.57030963402384	4.97091834156991	3.67918380282717	3.54010307350146	4.56727598462888	3.9763527547744	4.40529188760754	2.4676668955253
"46a00bdd9f305e69e04295dc974468c4"	1.0265883997138	4.31075864134457	0	4.30677579431039	3.02563354141933	0	3.40438775367552	0	2.14631483511413
"46b37535c3898f025e82a972dbda0b4f"	4.66737620943094	3.22195137848644	4.46079671025662	2.73467428871549	3.62357214220038	4.42789553283242	3.77819213858713	4.279200531782	2.28914823825854
"46ca3a1fddfcb08040bd3ae35d838607"	4.01346019489687	2.66100010214083	4.05870802356795	2.86607417005102	3.14565838530337	4.61918566864643	3.40386475439173	4.72272051901576	1.82340024505255
"46f6f0193089e4d7401a981728916c3f"	3.3778970926726	1.78755330236432	3.53553886274307	1.81685655285452	2.28173646495542	4.0683253504068	2.91402277675084	3.95616315603674	1.21762771825508
"472d9022c171ea519fcca612c1d94d6b"	2.1232887954851	3.91218019307352	2.05928628221624	4.03017571496894	4.14413080157247	2.46365645527176	4.63412500004024	2.2376787175397	2.76247828357004
"473764f38a0ce733f5433d91d0f1ce44"	7.75022386947983	4.60450688605332	7.37516674021142	4.17471250930726	3.98311738985579	5.49230029777566	4.4859324026993	5.4255063384771	2.73528760548187
"473b9a85cd1e160335f00ea575ad8100"	0	0.696018901077224	0	1.47451274515102	1.35980253090779	0	1.69910017272582	0	0.0902208876623205
"4740bf6a1c954e0bd966999c1ad2558e"	3.20458142499516	0.703896202275625	3.84672421669372	0.587522185486077	0.772172755744953	3.17567968095096	0.526138185789306	2.93204373774319	0.589194562238273
"4744b64226eea5030691e7592976a720"	4.75408512033282	2.13736015260786	4.77753687375191	2.40272667367143	2.0914857185107	3.13886279675422	2.78409971581321	2.8724431069423	0.488236397506795
"474de3aacc331ee81a22267d023cacc7"	3.1524038372137	1.23747205697938	2.59834056470333	1.61299863934718	1.61197070221237	3.02334004756353	1.77124378776917	2.74037901445085	0.91425666456116
"47562056e4ca1eab32487fa0f91039a8"	3.2129569830316	1.97664994574262	3.30237132172178	2.06868413773078	1.99996429468239	3.18333893669504	2.0855891707978	2.50545961676005	1.66366741284353
"476e52ad5826f40e3a08501554e32cc4"	4.87052715246772	6.0122879816345	4.91581519551584	6.29000065457305	4.78678429384485	4.12930314758289	4.78852047211847	3.77654644530676	4.24173017038587
