"sample_002Cb"	"sample_002Co"	"sample_021Ab"	"sample_021Ao"	"sample_029Db"	"sample_029Do"	"sample_032Ab"	"sample_032Ao"	"sample_032Bb"	"sample_032Bo"	"sample_040Bb"	"sample_040Bo"	"sample_040Db"	"sample_040Do"	"sample_043Cb"	"sample_043Co"	"sample_056Ab"	"sample_056Ao"	"sample_18_0_14"	"sample_18_0_17"	"sample_40_2_1"	"sample_40_2_4"
"28c9e71b1a2facddccc2ac1f56868af8"	6.09252010592609	14.1199200986518	6.35036092720593	11.3079903658558	7.3065900142296	11.8099200203082	10.0100640229571	15.4546796592321	8.41354251315307	14.5121444304893	3.31947328235272	5.60277614907262	3.10656019616603	5.58144342591599	1.45502463146351	6.13232709158996	3.13067518824058	6.83979203833011	6.98311523406377	5.00815937473599	4.74966868751674	1.26663592990131
"28cce497804d2d9c9beb924aebfbbf0d"	7.09333506467097	9.59387048704669	5.11570182615474	7.03711629373484	6.48177819365582	8.1262345932663	6.87069963826214	9.51750530712067	7.56983597221424	9.15723128288024	10.5656485984951	13.8302362586442	10.9972717908049	14.0456722113186	2.6628730421617	4.75533296469732	3.09562267538148	5.31023564091761	13.0718237933283	11.9587602726963	5.06533032667282	2.01084747458841
"28f385b2529126ecd630e043d8e34d6b"	4.10599465228621	3.99234424661531	6.78938792546677	7.38932462774289	7.27378695306855	6.82339043186368	4.89346575521224	4.4980133022713	4.48821178522687	4.44880424093836	8.57648325744511	7.4765870546566	8.16810172817739	6.95070092170367	7.65405370516396	8.56690307084374	8.15046045553038	7.53562203970106	7.24070271753788	9.18160491346675	7.94251715634552	7.4314691796431
"28f83407f704756214bcaa98a26d8521"	3.53100574862168	6.83232914345658	2.60092665073014	3.35812424410857	2.13984260909808	3.16657992277432	4.41231330730695	7.38928829173371	3.38407423419755	5.99463855559099	3.5289996156206	6.2781817572548	3.17571510933737	6.57512784223217	4.78842687336792	5.56526996648007	7.28493286692319	6.56058360306171	6.15097221899699	4.01237855193727	6.24868802024704	3.1815768316948
"2915d7beaf6a90180fe2177a414ffb37"	5.35622756411666	6.32262349137247	4.9105824455971	4.25221403305239	4.57014655674291	5.03247453888885	5.52901050388577	6.16154319144485	6.0801323262974	6.1498539849796	4.37982421111868	4.85375221800535	3.89547687000192	5.21592602799894	4.60793693500572	5.10094660032533	4.91876929428878	5.08690464545287	4.64749089687171	4.4768469217731	3.98147594973203	3.39094305193935
"291d486546478e1aec3347dc199b2f99"	6.63970646827464	11.0279394161063	4.21727548491934	6.78486318581005	5.4048767786736	7.2108790817436	6.89720428964334	11.6722101131457	5.89252177059999	10.2144068085446	5.75693365897692	7.63731703566342	5.68165319909186	7.09509276933847	2.03714854388958	3.20289033502438	2.53503900804991	3.55202474538673	8.01480115985317	6.59050977339009	2.79462659461135	0.860788169883949
"294a937f8603439cf1c452048fbe4621"	1.08340253794833	3.10381566382187	1.8136383709465	2.5611405747874	2.23850726572076	2.2467150253502	1.37344338997425	2.45384425354867	3.03007664550363	4.23864624234773	5.8529708828967	10.0068356705704	1.90172817684103	7.45442863155893	2.45041483773604	1.34646146061817	2.29694431366964	1.75398560222124	5.2281527686792	4.82943319943069	1.83434470831854	0.884552356086942
"297e54fdfdc4e30d3422f6f19e87971b"	4.30659002005357	6.93050828512463	3.39880152327083	6.41124936657446	2.8874109790464	5.38771635456327	3.92814715369161	7.51018906724674	4.14368405234104	5.20316995351097	6.75744784075169	7.73334379289594	7.7596251011233	8.17192166612101	2.17545953910397	3.51760762361645	2.58128603052051	3.15857853697217	8.11945940026701	5.72632140713997	2.20096590317366	1.40396334125998
"29832df55ab249f24e5ba9ef29900dc8"	4.56738944757337	5.99310112468404	6.79796779145103	7.26515947216403	9.26678678170765	9.90526926002441	6.30519902550464	6.38589188925301	5.52686750390017	6.1864625813625	10.2762598626928	12.3313278119911	10.2238636016591	12.0378614193659	4.84535926124454	10.3599743242894	6.32786931048879	9.37910195461887	10.6477061844579	10.2893697866479	5.96661835442571	4.16956501013585
"29adc2bbb98e3409e9ed230e439ca41e"	2.58404864546658	5.76279615568244	3.34403708546749	5.03015252119255	3.66397540667279	4.99977776386214	3.42945993961121	5.69595812746408	2.88111510250564	4.43131343740273	2.88482305896575	4.56336958779142	2.90147653762827	4.29425496873784	3.93282278246406	5.59455172001678	4.05090508257453	5.61671986362686	4.770969329696	3.53221394809373	4.86212010391469	2.30122496844387
"29c8b644bab86a53a4550c3ad3122c7f"	5.70384926052886	8.87685849107175	3.26457091853032	4.74897472864119	3.16527587218873	3.90536247324831	5.31139281820854	8.51712461047921	5.32707518667667	7.18757474306475	4.03944301151432	4.80107243957149	3.83889516816986	4.45593440821777	4.77812893015937	6.25823842440631	6.14353765906547	6.95848007186482	4.14642296499806	3.99217893746079	5.68676938689164	2.99276817027705
"29ca07280add0a7deee8e5342c3e6dd3"	3.02025936025059	3.59282403919089	2.95633322449981	3.87341979757921	2.85397744670306	3.67186909480652	2.41695841105364	3.94326392609547	2.69355349646921	3.18720673112703	2.37049604608497	3.28408661997898	2.2943311225077	3.59008069629125	3.21094872829551	4.01922287643429	4.5002471079738	3.99961606654009	3.15108080709652	3.2670448437859	2.35526757701071	1.76134166982073
"29d8ccd9ae5a1bd00e80a2365ad996d6"	4.20124568553429	4.12032650586947	8.77062152551091	7.10752391807739	10.9375004381866	8.34694403540128	4.100148055994	3.94261040469594	4.29259390129276	4.27867690159263	8.72641295232038	7.88944362409105	7.36648791310849	7.52928162383719	3.59197687461393	3.87756846640038	3.75961353215388	3.6641154927283	8.15864701830542	9.02649943016238	3.37501475538586	3.78414999676908
"29f51336574dae15fb969f60ef054cdd"	5.36585933624606	7.95897645767401	4.981490796931	9.09122487305739	5.74997261238453	9.40156797438319	5.45219736617976	8.48057617075361	5.77850562300456	7.38098155480024	2.26528812824965	3.82696608088779	2.42070584939414	3.62406089376905	2.26939949186115	3.37209124461893	2.15094163412654	3.274256490561	3.79180826557417	2.24249532811613	2.60257864224228	1.60854531418679
"2a01db96b610ae9cb3d25ce8747ee46e"	1.96247406399063	3.53997582606895	2.54185550463496	3.81791757961621	3.1840201630017	4.11492499152702	2.92184851472412	4.04563620470641	2.16922054359328	3.22609708866851	2.36423507130574	3.46140152293217	1.63736431507494	3.19990908811816	1.90661333014892	4.12345028449214	3.25194662756749	4.12689711496329	3.82514616484263	2.56807523603933	3.44997976802356	1.3969538464042
"2a04bb57480803e7e52d1407339dc094"	10.5169925502415	14.4834789666661	3.68203860879584	5.07906934280417	3.80938854847137	5.01549082026015	10.8177100514764	14.1228912977249	9.34658090991658	12.9488445513533	3.69166058318679	4.96331235302839	3.92194957362275	4.42522260907271	3.60172039349234	5.36611179085063	4.23197478482094	5.42787559723268	5.3351096526886	3.9931033284388	4.67947580646524	2.77265403260701
"2a30291ef3c45a615e92a781127b9106"	6.84710127555675	10.3720979453821	2.25647623091918	4.2737638559665	3.31187788847508	4.52008016201704	7.62538744230164	10.1917965537971	6.71277660614915	10.4023572312136	6.26403841170959	8.9865197556852	6.39399634501521	8.96115787661644	5.7348458323128	9.1162738596094	5.77560342328021	9.59269867992552	8.55035049167113	7.00530632043409	7.12089780922163	3.79057484838882
"2a529f43c12d16ee222fb56d59b60d25"	3.81544260993517	6.44677093754932	1.08111340571401	3.50960564820534	2.2693447020138	3.54459040483645	4.25867070614818	6.90972111481943	3.97740067504481	5.78402623975228	1.85537569017753	3.40645685966112	1.83692402118243	3.22012704176976	1.04177770474254	2.27233493582175	0.94160363984644	2.20410893677117	3.77087410166656	2.78069329131629	2.33206874678095	0.324914993947949
"2a8bf97fb5dba408a868960a60047c1e"	4.36061408416899	8.42805595269699	2.27888853417737	4.55822762395018	2.71875008595308	4.25550915835766	4.77908972011501	8.44517330529477	4.43557335245419	6.60219191925052	2.65157155616702	3.32636247869157	2.76504156395288	3.10798895589966	2.23348514434597	3.51210805665133	2.83550671227582	3.82623378312132	3.93116659207532	3.22677653192437	3.63077077715226	1.69048485415733
"2a95697e30138f5d7f9ebb73db981f2f"	11.019310505302	9.6932600928654	14.5522220535302	13.2030779379942	17.818060394302	14.1668986572721	9.65990565822161	9.74322023319857	10.7878127573421	9.8372891993534	5.64614135609778	5.27592706410653	5.3422471668333	4.95003425533507	17.4677432682949	16.1155478333228	15.7746924270207	16.3362531025299	5.41296527058895	5.88818907845033	14.4802053349734	17.6740208103415
"2a998707c9faa051a4d78deb91315308"	0.431283590733985	3.00033083394905	0.221029317897004	2.28520085902592	0.221029317897004	2.78483715301161	0.881899681102992	3.52817247028597	0.824471890249581	2.05727964599738	0.34889475661977	2.67600898689075	0.337043501989505	3.50549132873787	0.107734495536399	1.73410069493457	0.450285498379632	2.68639596463531	3.66764304945005	2.02548681408191	3.57936501730372	0.239143664089196
"2aaee35aff14d00025b1f97edb0d1910"	5.52808121748372	7.86368592066233	2.72484963050014	2.64469568985931	1.95667768480233	2.94338473944045	5.57371935162755	8.48563244495704	6.06110430884098	6.74793791761678	7.95893576101136	6.73543853937873	7.91539406846526	6.43728699159152	0.82404824189418	2.26792853223279	1.75644364207404	2.44302862911836	7.6704684729225	5.73304776389174	1.72400796977705	0.324914993947949
"2ab9b94515e11c7dedd0af0b9aae1330"	4.44683198739624	4.54168721422888	4.34141086888702	4.555469307244	4.35777953532775	4.42032769430624	4.91384440591749	4.41146807565993	4.17335125649596	3.52718253961042	2.29936992989205	3.27465484333519	2.2100530505899	3.52535413602406	2.97472480372646	4.60736958553472	3.22007950016035	4.83931810256499	3.34184008145434	3.39476003969815	3.44409427808387	3.39524345885509
"2abbfa3c6af66409ee7bfcdcb2d38fa5"	2.92094094488846	4.54795195271194	3.19674554669334	5.393375332731	3.17824047959456	4.5960658671658	2.18450716386085	4.82092413330773	2.15760024496188	3.96459397524072	3.2522951269469	4.49490990829983	3.8828330951376	4.41436796984454	2.47823376889003	3.81595597128182	2.78589541913995	4.60010752230545	4.59287996973701	2.99512709046764	2.19939067409828	0.577761581255031
"2b0c37eba0dc419dbbc764c3187c6577"	3.88405401436683	3.73803464689041	2.47517949402942	2.89840275625941	3.02394842727346	3.43772472736578	4.47313471391629	4.02508045752618	3.98610464580662	5.03798284425948	4.27166753577739	4.84472473717413	4.05664269503809	4.62547954761784	3.11726126213764	4.70836026495135	2.86753366489859	4.40748138359383	5.18816148257939	4.76058720652453	3.36915916187038	2.36466578363933
"2b52461300461663e72c9457cebb6182"	10.5058756956631	4.7966345419148	5.74179828798863	4.4938875276756	6.06864752912174	3.96565582624231	8.64358724745941	5.36183011007687	7.62422514542189	9.89811507459491	4.3069366420343	2.94105431026321	4.14351243282925	2.23000364741323	2.31676577023169	4.13852825988124	2.99981881226896	3.98121061528568	0.417196030983863	3.90695619077507	2.49596832656383	1.14194313339012
"2b7c3093be3b639b1875916cfe94f814"	1.91644367398006	3.54582566705839	0.837106838793772	6.66808010649194	3.51223871845716	7.20188318458095	1.84981105814244	3.97319044459846	1.76408623984283	3.01366054730734	0.937308307096625	2.60577381351722	0.726968729035456	2.57318458546455	0.697910318784997	3.42437636148333	1.2288302813742	3.47802112942336	2.53949741819408	1.40842271319289	2.87958366399529	0.39436775968178
"2b92a1d6ca6cb54bf24dd1d4250f22d0"	3.89268117235	4.80587255913032	7.44838754953472	8.11870565769187	7.17925017364547	8.5155355172323	4.6602411654298	4.91755024418654	3.99109943717666	4.90576766435761	4.79928608197726	5.03525115577387	5.37556818051078	5.49216639269644	3.81470296721087	5.75644137101812	5.00207335171894	5.66688961208846	5.35384667634052	4.27469334103524	4.41128608386134	2.49126977874134
"2b9a97374bb85560e123e39465ffc1d0"	3.03413890543301	2.91273553619454	2.99032367341021	0.170181496899786	2.76556284849034	1.39763481441389	2.5699610854386	0.955836392226376	3.0862692616	3.81296322063308	2.61559128591019	0.869660233945842	3.39923211846354	1.03684326227048	3.50615142472119	0.181542920401968	3.76851617169234	0.145319513903895	0.140022777919828	2.48673830461697	0.216499931261782	2.4442634587259
"2ba6f07a52c6344103381c638d0359d9"	3.68888259131409	1.92788035542958	1.03825346485759	0	1.96321105020279	0	3.7491485446996	0.879844141113184	4.44401093891683	2.11740544848856	1.78774034837133	0.681715739904969	2.83718081733287	1.14666995605584	1.29400153463634	0	2.49899614028268	0.193331557022263	0.501562856486806	2.5860446602049	0	1.02505050190706
"2bb0c773f54be407dbf58257cc06346f"	3.10608179340835	4.88177765577993	7.78194724192192	12.0795491343334	7.5014292582293	12.3533889424116	3.25706454416049	5.16596035834981	3.66353613298368	5.1351957437024	3.1848183989758	4.40869290806988	3.07844986208028	4.16058943920613	3.32773459417851	7.17202175996162	5.24690082972733	8.86394393664827	4.97952226466913	3.82623851187278	6.94667459618752	3.2384135741318
"2bb515465c3c3863e740657e16624da6"	1.68916586288447	3.58957252292889	1.6040675176441	3.13816109143593	2.6380854289013	3.61192443295969	2.45962174724523	3.91946385352807	2.05727964599738	3.00451548794807	1.08312633113266	2.79814072154914	1.28699875002431	2.80321491578154	1.54993394994437	3.21438254518966	1.92337367104954	3.03597582881051	3.36865008498288	2.05800082344499	2.39623371135119	0.711962555977441
"2bd0cab6ca355c72c2a2001ba19aa378"	2.92997978919448	5.44779833020243	5.82518199228457	10.3757216204748	7.8213036566068	10.1308050223097	3.77928419005984	5.40798056985504	3.33803789144642	4.78173244817118	7.98817106159853	11.2834277611278	7.85666774651085	9.45890471651688	8.89249675850205	12.9986948868749	10.0158962416844	12.900752283282	10.8550471245897	8.45458528663367	12.923042609059	6.63755928229239
"2bee39a2305958872ef68699bb22fbd6"	4.25719275167453	4.64091796200897	10.715598810089	13.3346475975047	12.9439450285356	13.6618459494132	3.6310392755723	4.39476267342153	3.79607627523041	4.2763384542287	7.84329756618334	9.35399721812061	7.56064610240425	8.7236736207623	6.29536708114046	9.21810824086205	5.47691259485885	8.65564543907348	8.55790694398894	9.93447476178837	7.32792831604012	4.87204167326861
"2c2395aaf2ccaa4b88fd4012141b2fbc"	2.37553151223487	2.76608537121976	5.86641345185606	7.03998997609029	7.05235355446872	7.71976198418103	2.80251572125168	2.94781600742441	2.62759633113526	3.07153852780996	4.48535458607179	4.85583395819379	5.14783221047269	5.27498732523565	2.6608875917466	4.67391606564174	3.36129798225345	4.31382160008336	5.64796774590227	4.22612254351905	2.60363146405388	0.842586924188816
"2c329ade02298f8f947a4d89d0a38a99"	2.09944941751894	4.73681413601295	0.157055029546067	3.95010268323274	1.07585530154549	2.93191562513693	1.88624082080065	4.94874647184842	2.48521518551929	3.51722895848366	0.210098837793401	3.45033351772244	0.834038919257427	3.01988327608548	0.181542920401968	3.9998765626844	0	4.22555232606102	3.79781681522631	1.13812142176282	4.02431930086121	0.593593660508114
"2c510249a07fab76e200bcccadd9104a"	2.82074696059567	4.04769815606058	3.60648322908987	3.93056601621102	3.08233006502892	4.18674627410693	2.52241756874256	4.23986106026333	2.15565033235393	3.2902447406582	3.78234702827176	3.99001869631476	4.46845773917132	3.94999293667977	3.71905823403251	3.47582412637298	3.45403414096134	3.28655723943801	4.26863254722821	3.87662378107628	3.25414524192266	2.11728703079972
"2c522ca95da459d1370f192561f53a1e"	1.21668891085338	3.43761728518177	1.7777078730051	3.45789083557314	1.80604691583612	3.62642835279889	0.987717971215148	3.64434121394039	1.58080775287044	2.55958948048841	1.86576862697598	2.72096642636876	1.32322143214393	2.68630208256461	1.20780594843333	3.42853566211655	2.05187286906598	3.9830664796581	2.7021059020446	2.04727985487144	3.49930011320724	0.854757822689608
"2c7ac6fefa2dae35af68483d1d5fed37"	4.24916780837731	7.49165618722182	2.94171441284102	6.07005453424274	3.77307898173868	5.86735816761113	5.30138310003695	7.46790467151124	4.29258272036004	6.17399606932048	1.83692402118243	2.95070875665371	1.68183298984945	2.64921273137772	5.53868217704749	9.26493749958381	5.99933654641233	9.4050989657426	3.22611356909151	2.31102933977671	9.06491124631609	4.00442266728047
"2c94333683c563ad6e4a97ef0d04a578"	5.42115599807862	10.4324592327271	5.59894809569604	10.8035006935594	6.45381916671177	10.0624876992659	6.37235582199416	10.5701570055896	4.8363205662428	8.50177050236423	3.9464539412753	7.72080969907907	4.35980723640044	7.71110676655849	5.42869899853923	9.66706922660467	5.62755102114613	9.91817174238822	8.52770878631124	5.56492927054666	8.57990735915141	3.59766555808742
"2c974f7ea45a8d95197a219a4a1b9f78"	3.07621382338376	5.06536898585731	5.56417398465862	7.05262213001195	5.45463414900247	7.80962728434513	2.97570832576824	5.22786647910078	3.13581616409828	4.4673491603149	4.92440569434824	7.9823402678942	4.572368326636	7.50262864601044	4.30638553736806	9.73276628374661	5.8525530467036	9.70557134349993	7.61310184767574	5.3514607132829	8.75102807174089	4.64909684856846
"2cab0f4ebe730764ec1efe1bea9af8e1"	3.37330779084509	4.14465634591892	3.13816109143593	3.73508771661342	3.09080060593377	3.76918997207694	3.64301895428401	3.94912647881029	3.73843563434195	4.21527979485164	3.57755954985463	4.96878360295368	3.42184279097269	4.6799352993201	2.99698259158054	4.05879403103704	2.97690056476386	3.81093450725116	3.98070729597556	3.77586187235093	2.19465004384492	0.752971953170507
"2ccc201489f99d650fbaa2c06336f287"	3.63593722202819	0.544991080615638	2.58938827933855	0.34883831763735	1.37834283133227	1.2043107472168	3.14165839566746	0.302967896686896	1.91147278883524	2.13194990382348	3.84427079257732	4.71226070432795	3.34361064080917	4.84222453198652	3.53558598594243	4.25625263268348	3.28708863752169	4.4548569221861	3.17159971394148	1.1851568900683	4.83683987824067	5.10172576525769
"2cf66be6d050cf9448f60de1b61c630b"	5.76702329789796	0.409144995675686	4.09658372010259	0	3.71571075369179	0.987732868128508	4.7228306896933	0.198082530869998	5.49934066711043	1.69537044100934	8.69414174787484	1.63351125038668	9.71735620139394	0.897325462695791	3.33125559581263	0.919172176522345	3.6434986987993	0.120420443525521	1.09436996940998	10.0710480493999	0.157540356946515	1.25348956160551
"2d04c48dae108ddef613ef90dfd732e7"	4.76463885165755	5.83337156452353	5.56454446833591	6.63347226355316	6.31331381594876	6.92051506555672	5.74576046315788	5.98478106229775	5.65452110748807	6.46171569259405	7.2781841229063	8.0324231858856	7.55850333659167	7.77451827274606	7.56191344658424	8.54917841043884	8.07678671769597	8.34839988121315	7.9921169414333	7.5102996775346	9.54468893670168	8.66200146068248
"2d27fcb52e31d4e1303076f58f039fb5"	2.20329257419331	4.44247928876354	3.92122877328584	7.46944206833235	5.04112570296436	8.35562880216605	3.04382152547515	4.78862917898948	2.55567222688128	4.30722827425702	4.01533625452517	6.40111146994455	4.16599533994474	7.2383819405292	1.00081531936429	3.91228083218797	1.96607797576451	3.9187985991619	7.70442532594231	5.56701607920036	2.91950042449269	0.335137059955132
"2d3d38940e548ecffb9cca5cd9d5aa2a"	3.99203318949587	5.17228807125904	3.98087720063332	4.51620103927189	4.8753392978551	5.38554249569105	4.14010582644156	5.33086152371382	3.87290152255138	4.63373817715006	4.57462437681542	5.63320263030797	4.99377664902867	5.5625437423634	4.30598940269464	5.03128123237242	4.27956125738894	4.89776746151365	5.862968456048	4.95781100377089	4.5325664818557	4.16205702544725
"2d85d382d6b83e532a28fd8c3a01466a"	6.33454557180383	8.19897602774239	5.13055798310977	9.24503832584635	5.96020395699878	9.13240341078181	4.72083457463058	7.99453065099367	5.50453933709612	5.16680099731409	2.90055858443439	4.18223485840463	2.87544986707092	4.46154112594262	1.35015383930293	3.64424237891923	0.73267746117689	3.6397719796069	4.47893326674261	3.09446386637116	2.81612672506801	0.477113916137753
"2da007e8961b7e0555130a61ba1fe5db"	6.61261057834116	6.35561086275371	2.2467150253502	2.48036970674222	2.85130170006047	2.90519578154986	6.28485127768765	6.99047172035233	6.9212684402408	8.82285848661092	7.79661138428603	10.5854946045492	6.96307210159484	10.6594894955749	2.34985724842814	3.12977449818163	2.7646242145839	3.83610027066534	8.51274982304404	9.1016083441131	2.25757078131304	1.86564417836521
"2da90a08a29b8948ae4858d785d0821e"	0.251899701419608	4.18342146149555	0.281155822736219	4.14280356045103	1.37834283133227	4.2618491095143	1.20160139475558	4.97119982401769	0.431283590733985	3.05022490958573	0.125398409394334	4.06039300929638	1.46401899953029	4.41376146570481	0.216499931261782	4.33024069263961	0.624525133166383	4.88085840639383	4.50750994695645	2.7154560433628	4.46701147525	0.157540356946515
"2db021ebfd7ffb86016de15d04df6da9"	3.96746768388432	5.40790506307421	3.29368195325413	4.81653228777415	3.65960717082192	4.63252442404043	3.57928409526327	5.19869637051246	4.53682745668433	4.74841682366696	3.97036360909514	4.67574234308011	4.13793232846717	4.72700544473177	9.32706586384492	13.5386959806474	9.1023170764812	12.3762445989325	4.64460529923295	3.65864702503677	7.49957351330224	2.50900507778867
"2dde0d114852e87672c9d2c69f453975"	1.9553454958418	3.54582566705839	1.01050212641681	4.33515224673273	2.23189220587045	4.29147974238183	1.84449675389298	3.6310392755723	1.83647196592074	2.22901303874913	1.82891073485885	2.72096642636876	2.12999206027774	2.51414177505634	4.234243842992	4.07824834369894	3.1597860271065	3.78608715067593	3.68874194465994	2.30438347493543	3.67390588263627	4.75190088572282
"2de51ee663e144dff4e6a0640ab68cef"	1.09474415039142	5.2119191306399	1.01050212641681	5.3203410548728	2.79999350722182	4.76227512625892	1.72282427464919	5.53088186901474	2.28714399040575	4.33078335219361	2.06860807097344	4.72582199167488	1.88115827182562	4.55269092546274	3.03255545145362	4.32555010153573	1.97400935678716	5.16785682545739	4.61759369364048	2.84969442883728	5.01281916105528	1.19927086752599
"2de79ba260e758f7cd84f2895790423e"	3.37964113968213	5.16104318986609	3.6710825240616	5.18161848048904	4.6467139679571	5.76619811908466	4.12387760361404	5.20980415691757	3.5598230907361	4.23937531017665	3.04880373606313	4.80258148447325	3.24125160934232	4.66855804536827	3.36031097534528	5.71891949635951	3.83517941179479	5.38022874562864	4.52358370397458	3.84569942535378	4.95539547152364	2.74654590791215
"2e1714d128836b4b5ea292dc05e4645e"	4.90691357945713	12.3710079992058	9.8072401677115	13.5094870747843	11.8969349423665	14.2772953000276	5.8397349085578	13.165420953846	4.52357138019912	11.1098594871157	6.32791944236696	16.6886610006891	7.2638187946779	16.0552336291303	4.79480066651527	9.67412413961915	4.7765364273914	8.79746793335055	17.3994970227635	12.4755974566485	7.31111821083567	3.15251911849983
"2e2d4d6c6c68da5b1f812ab7722ded44"	3.80661717763263	4.47965146315639	3.79593628022333	5.24023963614844	3.62971420439583	5.15011545764505	3.51622812954325	4.90464418706488	4.68838836957395	5.14112910376672	3.87731561190774	4.53886797713396	3.6659357487933	4.53565074731754	5.83361690028612	7.40546340150701	3.81983016575474	7.53863452527656	5.08173226153107	4.24089500470479	6.53957040293178	4.39505498141565
"2e551c3d1360e280605d599c6cac77de"	5.69526527217732	8.29990690706838	10.6611198006842	15.0356476174516	12.0724280664173	16.0093954358326	6.3760155452176	8.45937777172627	5.82365433811165	7.45391760007305	7.13993796589534	10.059167342064	6.51045625466885	9.96084275069634	6.68463962789351	10.5148271032825	8.24041728708989	11.0261908293073	9.48148001468158	7.33074425489453	8.81315755174246	4.49193664389198
"2eaebbb7bce2e91a51c9ad8067fe8999"	3.06605624540031	4.45802208245995	2.58006075680754	2.5718271893187	2.85130170006047	3.39457483425714	3.38365066787856	4.89447568496964	2.85235941215061	3.34993327983095	1.88876518050313	3.20669392591808	1.91862704117031	3.64826577122864	2.65444176276991	6.26092799299561	3.98191988465258	6.44339178602804	3.31125079205668	2.80220213464065	3.8442863863265	1.49347384235073
"2ecdcf3822b5212c18dc3dce36086e8c"	6.86683645927005	0.383861011892193	4.26749923119124	0	1.05991303952883	2.3796979744537	5.7210149792408	0.736701173542756	5.68527303371943	6.74784121644993	4.22123121907238	1.4002219208173	4.51228596117395	0.110556990564644	5.65043271519513	1.85187062189588	8.9684364052454	1.46449513205046	0.0328543368709473	2.63254330218862	1.50043856201793	2.94697548832774
"2ef31a3a636bfab42a7257aff9e1c59e"	2.30293405646481	6.78238501470578	0.996039215147938	5.43838974416971	1.53946098792576	4.5636813663894	1.38202882191714	6.69264210266849	1.7937189466019	5.0654007905068	2.19598408157274	6.25648678998063	1.80692467893325	6.18669870144719	1.54568241858194	4.95491220456689	1.40277200617379	5.56962298932986	6.20849737872652	3.34610181515945	4.66924250542291	0.120420443525521
"2f11eddf05f4c57882943783cd9fb061"	3.64917459578129	2.60543731465908	7.96213649361999	1.6507640137016	5.53307848256775	3.01302344893051	2.89797979877378	1.5126428307084	4.38598948470121	3.00868270356625	6.02650409250312	2.56269183039455	5.60440412787053	3.52698417128462	6.45250258062176	0.624525133166383	7.32802152104836	1.7093692940512	1.3744547284595	6.83055075135918	0	4.21401610912692
"2f165230949288fb4f7b59425673aac2"	2.74897894192488	3.33803789144642	2.28047035482837	3.75445837135174	2.61119856720105	3.5192689682763	2.75005670980846	3.43490555686403	2.42295234224787	2.48661801789521	2.7154560433628	3.29094715304125	2.78791443131113	3.3772393325473	5.76791806771257	7.32236367978839	6.73025250129117	7.17378634861466	3.74001686135172	3.04721879927117	6.77783249981716	5.25731292872021
"2f3544897f1a5b553d2c55dec625de0e"	3.25771311837172	0.238714492545108	3.34403708546749	0	2.83962334427389	0.615347788105533	3.72349095538242	0	2.34045941940611	0.6732031132616	4.29752622864731	0	4.09219825004111	0.264137107436932	1.87003661922149	0.120420443525521	1.92752022913229	0	0	5.28791009427304	0.107734495536399	2.81015313660259
"2f397a074426b76dfb2ce13629c2c6db"	2.99865205683517	3.06605624540031	3.5045063944262	3.77168357633963	3.82637448115091	4.03945075868607	2.94958225612798	3.52271568436644	2.81672420110254	3.3138140082177	3.14246551205339	4.35225018374858	3.32636247869157	4.08232258699478	2.69699511823519	3.3018542805519	3.02291568396936	3.48065117749961	4.90218333819071	4.12397941335179	2.93397324604265	1.65851013206025
"2f3a22e4c998fe1f569da3b9fa9d35d4"	3.44409558736356	4.56071730568936	3.39301734957172	5.07124259811568	3.35489093052233	4.53495049083207	3.53605683369193	4.60886681502806	3.54436641186696	4.27961075154935	8.11247059536975	9.51986985201763	8.09347220968861	8.7937812752863	0.936042769655413	2.87878483244123	1.63937489558341	3.08787234295476	9.19090451493341	7.32220999408781	1.97203240124473	1.00081531936429
"2f46e974b689f7c00d65eaff9cfbaf53"	3.35759008818448	3.59328767966556	3.64830510146957	7.25131777193816	3.83327180307779	7.31017090517027	2.15173906345685	3.90599265938541	2.96967301127321	2.98682103615618	1.80995950587201	3.05982850939784	1.4869312379413	3.29714341949887	1.43152008497497	3.49542552172711	2.18189738034501	3.91936335899442	3.62004371313848	2.35318314575714	3.21723507958151	1.26157601922722
"2f725d29cd76818ab66afa6bc39b84d1"	9.90031563616458	7.99292659110854	14.5966588430201	8.24736546210397	10.8400112318891	10.9834181519666	6.97644723910736	7.69188786071985	7.65410598461269	8.42060290239202	19.8168951327378	8.15492987707294	21.4648814936634	7.81087460622387	13.090607551645	9.42513460103934	21.992398500097	9.61523267851395	7.86623792039443	13.671205925194	7.66639086364876	9.2410058432157
"2f8706c8062bd25369f4cd6251e38356"	2.83568980450693	4.81929310950129	2.78005329288204	3.75626657039912	3.3762514703277	4.53776590915907	3.2340952988774	4.78173244817118	2.88770743395743	4.42910541860051	3.62673007669827	4.00929489618235	2.81828481900126	3.65692428287238	1.0517613929016	3.38421655334381	1.86564417836521	3.42391314726851	3.30575419301255	3.20194937739848	1.82521906770125	0.690809450196351
"2f9a078940ac20bd0f4069af2285c0bb"	5.42483588626709	10.1420403971119	6.13406648974024	8.12603064006727	6.80616108565962	7.76002062364657	7.4898896579699	9.87521418875914	5.6913230632503	9.03219043497038	4.9712530954889	6.46549469933135	5.10935400045008	5.73838717797392	5.27958210000313	6.92101805508232	5.9927448208754	6.85159122311022	6.41845170714701	5.7760273331768	6.44832014325383	4.74604018876068
