"sample_106Bb"	"sample_106Bo"	"sample_16_1_1"	"sample_16_1_4"	"sample_16_2_1"	"sample_16_2_4"	"sample_7_1_1"	"sample_7_1_4"	"sample_7_2_1"	"sample_7_2_4"
"2405f970bfa1b17bca8ecfe3342708cb"	1.7546588404402	3.04900286180695	3.31751050874349	1.75224425938155	3.71154503805941	2.08353938404335	2.50318319491226	0.945325124792503	0.633219347180054	1.98713434839465
"2456fcd803af13261d7b43967d39fa72"	2.620788974721	2.49622568050772	4.18670892250906	3.02040059316636	4.59826479858574	3.28033842019263	1.48743184732784	1.47643095369865	0.897148686345789	1.8195100032334
"2462dbc9e5af82fe66b48cc684ac2865"	6.28689433150219	7.05043442738854	4.18561266057271	3.43910414609959	4.50159702106199	3.54063171422123	6.42402381268209	5.47111614190988	5.26761947078573	6.21127038444694
"246b53986afdda56ba4e8b6d3610fa12"	0	3.03338757940404	4.08520438443963	0.926248191414785	3.87661864233823	0.902513865161984	3.10805286161596	0.0924333183310872	0.10340911290936	3.16840345658648
"246b5d30daa3d5e3df1e68e83c5f68b0"	5.42201432488438	2.13638705091276	6.01583440030007	7.04274638420765	6.10708872076452	6.74107123802617	2.45447278562476	4.98074032602398	4.02824900731412	0.954688029190568
"246ddd485e6a2afa6daef98ebfa107c2"	3.13104716854223	3.07561658406798	3.65535550355177	2.39330584839184	3.27754985846494	2.11439257578946	2.4689267316201	2.39226170674932	1.78355003047583	2.85729630169125
"249eb359b662ab1a58d44af134a01cf2"	3.05415423600229	4.9387973076769	4.52276939898442	1.81842664806625	4.42186368338561	2.35925037413479	4.5812279955106	1.7420167264997	1.64173471051456	4.52434384218528
"24da8eb1255e742b48440a2d7bf76fcc"	1.50101493444404	2.96337874720652	4.75229747660055	3.12781454170464	4.88685810936939	3.27307192204415	1.88593415611939	0.336090020728881	0.677221030009686	2.08355867962395
"24e67178705229d9876a59bcee92fe6f"	1.03092035630706	1.38680423111409	4.15864436736928	1.62658132086529	4.16487270346797	2.30130847846837	0.713454582396802	0.0587640685306927	0.386686556267673	0.846533282457691
"251f2e7a0a933abfcb43522aca063784"	2.42492263003391	3.09553303739468	3.73514672417499	2.55868593697836	4.04298621308696	1.92184635300409	2.90547025531382	1.59617535220052	1.08961022473438	2.83834983555062
"252c60bfb96db35b00b2c205d488abbe"	5.16331669506178	0.566798501802664	0.377741673881176	0.224504225177519	0	6.13392829284488	0	0	0	0.0924333183310872
"2533e1a1110f9d3f9ed99248e8825b2f"	3.92781833203386	4.31124201666262	3.88456358274639	2.69256966012002	3.76645863749411	2.99405516799833	3.61569238340042	3.3931953421441	2.86337838210745	3.45545817712489
"25527714f84c8ea25db722a5905bf7a2"	1.70089522492289	1.66947506760815	2.96088313512873	1.86844578127158	3.18210229092781	1.55728488015677	1.70530430116192	1.21567803009345	1.5223712611896	1.37768868830875
"2565b11644cb9696070896f725c88772"	2.14916930973081	3.88852835499449	3.47046918313341	1.18788122655951	2.99553715451951	0.908500466399092	3.69105321478336	1.29830978345134	1.53026374413768	3.40815197564771
"258df46c8ef76f791f97a53b6a1de473"	2.02937512594773	2.39004591063676	3.93007952092272	2.16662011302504	4.70009259971178	1.5819363885435	2.88269038711626	1.1450457096447	0.707506096138806	2.91993838103485
"25ad05f20a8e9111cc0de55b752f0876"	0.580440301891119	1.95851818976271	4.37893578792458	1.73932552454623	3.54413167810128	1.49949134132559	1.22638819186006	0.336090020728881	0.327402660646713	1.06904271970194
"25e065f65d3984fefeb34d483d55717e"	1.81360575845787	3.50435021217547	3.44434269119474	1.47269267522487	2.92339456432905	1.36904341551319	2.90745555089754	1.0606957913222	1.62041247106213	3.38668593136713
"25f8de8e29a9b920ab6efeb901aec59c"	1.29432911749806	1.75446535741068	4.93089431089931	2.64955404582622	4.50324589308211	3.33295244468815	2.08080759028536	0.664535212821135	0.303027685342839	1.25316895861665
"25fb17637cd304873ad199e3d2813450"	2.25359650914073	3.50943261136728	4.39915134130375	2.1851067859032	4.22142357460801	2.37969167909355	2.71964637153754	0.573642664005221	1.04378996756688	3.3211264097003
"26110a863f9a41e5db43af11414b1697"	3.31806175695925	0.573642664005221	4.26625755402299	4.7702827979815	4.2422843658552	4.81231642795126	0.15655065472505	2.6562564306202	2.11763047272898	0.114265746128343
"261f8ea43eb20d12809e4fffd32f02e1"	5.33652658273378	3.56266834556909	3.91365946569633	4.61232860327312	4.58294122311899	4.38448977365486	3.25564353186042	4.68634534450474	4.57712815786288	3.74168784391456
"26755e00cb861de23808bb0e9480a69d"	3.07369886831474	3.73877261293237	5.37615951939121	2.73669272608475	5.05225162264968	2.85676027908781	3.35620408032958	2.38623521333586	1.70387569711216	3.49657780172929
"268081c8c81e73c54479ecfbe04e66ab"	1.14187365546798	2.68337941605137	2.65060002705733	0.97767628763632	2.64009065269588	0.474397711112341	2.84808391042805	0.808716315786053	0.783758527961275	2.87497110629563
"26a33cc326301e47f87575c8e020c84b"	4.719280574614	5.1708391024346	6.48027931044468	4.53455624413342	6.03745393562157	4.11803003366971	4.94148173112769	4.19319158607371	4.11213724609804	5.2920340679062
"26dcb7691000755508dfa3d7e4f10769"	2.96337874720652	2.65370347781192	3.06834638044642	2.70848184126552	1.39506330133656	3.40579373555818	0.825547308545849	1.16412221284094	1.22993290599547	0.935873727209864
"271149b415c1a4db35c6ad23f7d20ffa"	2.44296771227465	4.61846486875199	5.03785127640724	1.7850721589282	5.02294807309407	1.77759157695308	4.4965314138256	2.10591062419321	1.75883760991085	4.76001785143586
"271fc721c5aaf89a818dc71201777b9a"	1.889599778886	3.14313279365673	5.2510606615289	1.94328155446848	5.57341828210659	3.1678697313398	1.68755014254971	1.00909595872004	0.318639168469421	2.33299256414045
"2738d31b1e162504d464f4a3b7e3b06f"	3.37557063707298	3.72197483508799	5.04550642047133	3.81264323606594	5.22168393734126	4.0914108965633	3.15093675508	2.57391710368013	2.71564991663712	3.27871142961016
"273c06971b2f88d7fdf19c38c6549d19"	3.15410585660203	4.43772589698964	5.4707127043648	4.66166085360181	5.28012682733932	4.30177482388981	4.17913998252785	2.89161339425578	2.64409080253171	4.42345615918222
"27413a6df144c303be42c8f7807d1dbb"	5.06344913020742	5.06543741368365	5.09932004687799	3.82337839726045	4.80603814017528	4.27721024872841	4.86615973673876	3.9902484320771	3.81179750520478	4.24552963469393
"2780aed577ad83bd7d230c9cb2b15eaa"	1.62280418448942	2.76411164311814	4.05049967509185	1.9708752673784	3.95112419978595	2.26843775543709	1.68306191034832	0.664845437887849	0.814886822958823	2.30077445477756
"2790f41fdafdac06e7cb93427f401c86"	3.46312971525485	4.02034284566897	5.52704160482077	4.24121963892062	5.20150005358889	3.68700204287982	3.75279595195789	2.64042832545223	3.16682262998861	3.71041586541168
"2792cd21f5f6e4a107e26c4db8fdc249"	2.68308993602944	2.85451196828442	5.27884439291012	2.94465453488001	5.0805367962089	2.96241506835603	1.6762915640877	0.776653881674644	0.552968026163954	1.94129451337873
"2799c439cb46520e3bf110a38fc43880"	2.18927920742713	2.44506941328992	3.28810527636789	1.95592554144116	3.15343167777521	2.32619848929361	3.28552929542272	2.75337213568817	1.7525628891169	2.38336891059315
"27c46b670ab7ede78c19bce1dee4c5c1"	0.65859973068175	0.872161190111893	1.56350496253763	0.955145224130595	0	0.188373208555722	0.207010104335413	0.18713080712185	0.633219347180054	0.236107159466067
"27e67dc1c73d88964513a9ccef89d01f"	3.9374832911103	4.01055863951043	3.59185263142419	2.97368558622517	3.61191869750507	3.3504707175097	3.67002638178812	3.78032280776782	3.2180372598116	3.39365174987797
"280a6d4bb1a7664738ebe1f8b51a70c4"	2.12329584932626	3.09260827714691	4.01805343219956	2.24986020603281	4.32562175320395	2.24040515489311	3.12618091488557	1.33941205126391	1.26221432975102	3.11922770257371
"2824b1514e377dc167ca9634d1cac035"	2.07295429492284	4.03576443234032	4.45229372400036	2.11260379514193	4.36979741161727	2.40004405342391	4.60572218360937	1.86365368330272	2.36647871873127	4.4647244298656
"282dc54089200295adbbc6bb3b6bad8e"	5.25290741551577	6.19233971825446	5.85823651042952	3.64913159340608	5.96158390855298	3.38734965781347	5.9355294964188	4.68063687038842	4.41018974251318	6.01631389131775
"28458e39399e6bcd960446afccbaed35"	3.91663306276568	3.86164981393187	3.82822017735399	3.85271218269961	3.75162075183758	3.2300863514401	3.5266644490147	3.94396944044154	3.35084294465567	3.85552048232719
"2863fcd82f5b28d358673b4fbf05353f"	2.30198641382143	3.69767453871913	4.87866965408871	2.33626993452311	4.34763338454812	3.12911110454158	2.68968729690717	0.911846872541172	0.531856907719062	2.66892433678397
"2868c75babb5349f01f844fd8adab051"	1.72953714838361	3.48630336489438	2.66698955041029	1.6499588370496	1.57472607390578	1.85292064892132	2.40190988667768	0.781755359401805	0.796278079231528	2.09022747335882
"286f1f60a28d314cd6b8bb97249433ff"	5.3835797357482	0.887228486327927	0.129687593118123	0.890236292226937	0.802997395845551	0.856744239691616	0	5.82791414464836	6.35797561983452	0.309798198016489
"28b7e0e3c176b8f0948f94d08a0a6b72"	5.63801267135733	6.33265383734683	4.89009253891456	4.83786427339671	4.8241614484706	3.90385558264938	3.60271258406428	3.6109252099149	4.7279902036138	4.20518167888635
"28bce5373b13b7aeb5892643a4b60926"	4.74542177291594	1.89325243150047	1.10804169178277	4.35279193490546	0	4.47413558236158	1.69444194004352	4.08094817219436	3.54101900780875	1.25852151605429
"28c1b8a687d3ab0a5aa5b805f7281881"	2.12921455602709	4.22272407123841	4.94448473654812	2.02860551115228	4.96886211122865	1.95382928122099	4.25879628932927	1.91845085558771	1.50907709962851	4.34829190097986
"28d8437acab55ca2d27f15bd497ca6fe"	3.16432100696423	4.05902321000302	4.55826579363279	3.29745607289953	4.57458002147528	3.38394080642294	4.40251058618854	2.25740308658734	2.15339401067214	3.74426803884098
"290df43982ca4217e6f3bdc276c2cc6c"	1.83315250067569	3.61777207183822	3.80864990850502	1.96938226550973	3.39857638846841	2.14824203177448	3.03803980411899	1.13342264947386	1.25440019893045	3.17043844846185
"29124a92c00935ca1c907e33b2bcde52"	2.29591187653096	0.963964082162872	0.703896202275625	1.14640830804567	0	1.89550247742573	0.14614586950682	1.65800995757921	1.28164886755061	0.114265746128343
"2915f63353ef58152effa15ec95ed896"	1.13342264947386	2.1714975688317	4.03908203241068	1.93903111408358	3.72912055995102	2.37143331401962	2.3867129833958	1.15653522500106	0.719367893303026	2.03413620469071
"291ce0200b22cefd44bea2f4a2497468"	0.889195195848866	2.55182101792358	4.10688256526417	0.814705303820231	3.87354600924882	0.97767628763632	2.42302009433252	0.282597481384685	0.407326657360131	2.6269920464665
"29222f1ca0fc822d5fbdf29a63923d1e"	4.43804342141108	0.495650055104257	0	1.75480809916681	1.53520476321529	0.595716253560145	0.135631685464559	1.90952398619445	1.59371901534947	0.125005777631557
"2922d766c2d852d4c8a6a52b85f4053c"	2.03571820692285	2.29347169181751	4.16900348019634	2.81418365796401	3.99863528612278	2.80526728887403	2.18927920742713	1.13731203280726	0.940610592074156	2.14775710050901
"29a9166338e4c7af6425d9e9d962889e"	3.03803980411899	3.15610576574614	4.03188842854421	2.46189595303789	3.9160562835024	3.18515478986809	2.82336144365273	2.22653685512623	1.94821962302327	2.97271233626199
"29b96836d46358ac0366deb4768b2936"	2.57299383677537	5.13493126704937	6.00398813360409	4.77341600947913	6.18803514820455	4.182198864406	5.02855356540899	1.71624268465115	2.04515802051137	4.97849278061225
"29d95d3ee9d80f90b61234b65c910d1a"	1.19023233496353	2.63738164071821	4.09536294349582	1.68865344732531	4.47160052977438	1.82881726804456	3.5266644490147	1.92905896197131	1.23698486051778	3.16176098654941
"29e7bdf9e82866e8d78a6b38be1fe27c"	2.86145831958474	3.40815197564771	3.45468822633303	2.54599892694251	3.65228865171178	2.70055740004748	3.37349862180207	1.83121493046687	1.70089522492289	3.02578124690418
"29f31f04e03e6b0869f5dcb5727ddd54"	5.51714162312459	0.216803495568011	0	6.10853849586611	1.40237487385569	5.78200031211262	1.9023246669993	4.46207416925885	5.29020520173205	0.166848294259004
"2a1f0dd67eb268158b4cdc27782ee512"	1.28834658090385	2.24593960640795	4.50504768351101	3.36518747102787	4.88473331382472	3.27587298126242	1.85989152587576	0.273631321354119	0.14614586950682	2.4152358700017
"2a2a5472df9e3266588d498adb7565b9"	1.92729874054765	1.87113580107638	3.23067181777544	2.7153645856519	2.95934885148087	2.73669272608475	0.892200887582466	0.626772307693485	0.9867846096207	0.916698648664787
"2a328bd252352f4ec0af311974a52440"	0.166848294259004	2.18384153368248	4.13214834251279	0.814705303820231	4.01986100159514	0.781377813954305	2.54963070058888	0.18713080712185	0	2.41739660693849
"2a3e1381634afed9cc21606fc3af6281"	1.72439722927669	0.0462166591655436	1.97459672635906	3.3481595489082	2.40540211671697	3.3324239146757	0	0.538228132081156	0.568907262908689	0
"2a44b68e8ed58117bb0a81cfb6df7f8b"	2.3152219110168	6.39828682551044	7.10330591107989	0.651268377814541	7.10095314207207	0.794842387171983	7.09314900765304	2.77171271365628	3.33974883718131	6.16409500486196
"2a4f806516410f80133d1ece3a8e36fe"	3.33717108487085	2.93097666218737	0	4.30497832472994	0	5.48155742638889	2.74795881862066	3.85423879581886	3.27276477761801	2.99899569280414
"2a88e4bba4a15498cc06cf0f3e7d4805"	3.8519276122955	0.402998735777541	0	2.40138626310382	0	1.55728488015677	0.434845900979473	1.65570107690374	1.83701641479841	0
"2a934a8da021406433b940157b0bf436"	2.63994598214732	3.62860834218264	4.94448473654812	3.78478572894559	4.8642622102046	3.96128696210209	2.76423475076437	1.77652262517698	1.3536950087278	2.98370862645335
"2a94f47a93bc0ccbf3bcf121eff0b7a9"	1.40775615046087	0.2827964070012	0.337081559074049	2.59997119308976	0.106302507751209	1.16670135712043	0	1.00467333497008	1.15272003543301	0.0813357175297303
"2ab90b4caf07c40c73bd4f1c5821ac4c"	0.114265746128343	0.135631685464559	0	0.908500466399092	0	1.37654700966501	0	0.0701135765956515	0	0
"2abd9a8a10ed797e594993709c25c840"	3.26770522636308	4.82582175489172	3.82013747082655	2.51055685252303	3.08134210216672	3.50797854771816	4.6528655606179	2.57299383677537	2.4152358700017	4.80552118944511
"2adb38a412374fcf8504bb6108979ac8"	2.43345500953107	2.70841580092911	3.92541552396178	3.40922672668876	3.4778102140325	2.80616251187402	2.55057578154444	2.55434719883018	1.62041247106213	2.40654592955795
"2b0ca21d9ac54592a0aa468fa8996091"	2.31209465024198	2.95631101236301	4.16233991412956	1.53520476321529	3.111464051263	2.04406355578377	3.37464843379197	1.67719912995749	1.22600342931116	3.39205259580076
"2b0f3151975d7e4668992f2e49949525"	4.30069523240672	4.33188156240588	4.26063141417597	3.36723189690832	3.8741612916168	2.84046545440825	3.82271025503632	2.9776548572252	3.8758071571431	3.77666422987029
"2b1a049dbfe55b3ca29e14fc852cfc7b"	1.98713434839465	2.94317107044663	4.58142619531364	2.89104342116877	4.93972787674973	4.20078409553095	2.67561550410347	1.25784716489452	0.814886822958823	2.73075221588054
"2b227613209cdc538d46d8b0e23c9814"	3.46991652680058	2.84540896830862	2.27882013000371	1.94328155446848	0.587522185486077	3.27082541184865	2.06837490674104	3.27688545409929	1.49288724210354	1.63703556958615
"2b41eb478531ffd2ee679ec1eb379693"	3.64042531756644	3.55142502918097	2.72608551598742	1.22335534339741	0	1.1604245970624	3.27222264753887	2.56796998347788	2.47952033460091	3.50133893220009
"2b435b871cb0e8f35fb8c90c0df772a8"	1.60594080467467	2.84751702747116	4.03175319304204	2.48374364042138	3.70428162929307	2.74338465457249	2.80302092935998	0.916698648664787	0.793218734284161	2.57576108415269
"2b490a842ba573debe16311187ccc461"	4.17400142623678	5.51177800944851	4.09880821860225	4.35355390644039	4.07745442351047	5.70715670220885	4.80214703577649	3.14678222250868	4.31049505231435	4.2777843824153
"2b5e9c9e5a982c4055d29a4f97b47f4a"	5.56855986224918	5.8127237666754	7.60386051916662	6.96840905425596	6.93060952378507	6.80923753804935	4.63891932271587	4.33331238012324	3.84832178698815	5.12533550866495
"2b6097f1ae9c378e7ec146d521367cd5"	2.25014939074101	3.42412003351109	4.13499563013524	2.30278987202539	4.51950762983959	1.94540001896108	3.34635900355862	1.91824449202269	1.67242222657516	3.33886081575754
"2b7d3ec1dab91ce74acec4f5fa5e3648"	2.32946360744216	2.35964194612132	4.49864481437114	3.4778102140325	4.35374430863983	3.51372812965422	1.87856235226211	1.39883045491561	1.37768868830875	1.97545022712711
"2b854d764dbf810a7ee1a15b5ee2e8de"	3.50507785259393	3.3250529270285	4.6372989064601	2.92498497109552	4.26125810624066	3.19249332722605	2.4689267316201	2.28734505125627	1.82732849101352	2.65370347781192
"2b90b5718b131aa26dade005004d89c8"	0.2827964070012	2.64772111894296	5.27506296673368	3.23301026141714	5.552912072165	3.01823145794834	2.29469252848673	0	0.114265746128343	1.96871177625298
"2bb14c8c52e010caf12bd589b1deaf3a"	1.39583743083568	1.99210033757595	3.6899644153306	2.32764349233482	3.86333880964387	2.67741847014512	2.01010084185048	0.671052378236645	1.4901632648776	1.98713434839465
"2bbe7111b4afa778cd9f51297641847b"	3.41653154348833	1.97880250118421	2.17674609503482	3.23184172313597	2.31163244202439	2.42524298277323	2.09405179031081	2.24080223818467	2.80887484523075	1.87856235226211
"2bbe80fc33c80a165c247c6dd1457f8e"	2.16573764637158	3.03307493901533	5.31901536738747	3.25666921218412	5.04378911517997	2.87613680894007	2.80580598579398	1.46305673957192	1.23666216255104	3.04940912679392
"2bca4d7fc0466ea47277fa63894a5bf8"	3.07784921313576	3.4941072588011	4.71360082399362	3.07793851602042	4.32398676481864	3.71983325376777	2.88336784320372	2.19603498115829	2.04044925243583	3.00680771380839
"2bdccc57954276b80a3c819e69cdbd53"	1.60350836737701	1.9838099352235	4.15470282700002	3.05168557820814	3.40431883817716	2.69657150556119	1.58383288371871	0.593898505053564	0.318639168469421	1.85042373943771
"2bef6aa8691741fb31ec4ec61c2b71b8"	2.96363351216127	3.09882205628044	4.57167528265425	3.06213106331844	4.13048367313838	3.24980239032416	2.42212805448529	2.01944729047886	1.66391920558665	2.80217189100955
"2c1daac5f3782ebc331af324f7cd5060"	3.47480171510643	3.25750867295498	5.14530804179387	3.4560907247577	5.04015397902826	1.95592554144116	2.81541979720566	2.61990800315732	2.50812337704726	2.98807729885416
"2c285004a064d4931585dd99d0dfffc8"	2.90215264548087	3.46235394040643	4.18355401888583	3.11934565742798	3.4914310614533	3.80476281987282	2.52473975551887	1.8195100032334	1.69868337532767	2.73468888634392
"2c787660563dc4116dc4499652540fdc"	2.36286744063425	2.26647954079128	1.44777862386355	2.04649995601021	0.433497792561206	2.32342314497547	1.69230008871758	1.70166686347949	1.39389819425513	2.00445144743489
"2c856554b4949ebd50caf96f189a03c1"	1.4195344857676	2.88404484065511	2.34761173976337	0.738041023630438	2.16199338240932	1.21171611598907	2.90745555089754	1.00909595872004	0.620283434036384	2.66976318525124
"2c8ebe44af7cd8ff09db33d077f358a6"	2.56836467247411	3.54605097722423	6.19958459665129	5.5203050020489	6.04936677008665	5.45133559396448	3.20490549262606	1.70530430116192	1.65106726095639	2.96275339952861
"2c923db10276a741c7beee2cd366f1af"	2.48621621631314	3.44011208715035	4.2794619477669	2.5142237702842	4.16448790197831	2.80197805121296	2.69377640637639	0.914249220271111	0.678684243552318	2.43579889188125
"2c9eef015d553c5f6d6a9a6b8d2f4b75"	2.83052679734266	3.85552048232719	6.05622492488355	4.65955973004364	5.52036429278871	4.82582523554861	3.79397658508906	2.41090033913324	2.67394690493955	3.85858984421041
"2ca40c4a44f0bd1737903a0daafbc2e9"	2.55622758700351	1.7420167264997	2.3555575689669	1.78606480293698	2.03980400718277	2.14770204829199	2.12343928815748	1.51972653007191	1.08553042635117	1.76092046454361
"2cb7062a3343db757bb1d2a27ede2bab"	1.12464326845835	2.48735867324925	4.80337002959019	3.68403086869805	4.11803003366971	4.14372407650016	2.70485070355952	0.840305395770412	0.792098743406814	2.80770752257673
"2cd06fc69fea1ac412d96d67b6011094"	0.76545621416499	1.26811734161206	3.18455697234153	2.02274657925322	3.9576157203435	1.89994160038218	1.25440019893045	1.01349910896156	0.872161190111893	1.68530854447544
"2cd0d671a2e8efe89ccb566473d4eaaa"	1.66031351960249	3.52309888772747	2.41761865979997	1.3286609821644	2.65776948953628	1.49424214570872	3.28959781390273	0.776653881674644	1.16412221284094	3.1607351405232
"2cd3503210f9a651c139bd1d0c149738"	2.75414308007268	3.78823903764136	5.00969834863324	3.30073558838772	5.03631319024102	3.34398753120525	3.94115161806403	2.73075221588054	2.06069568080927	3.50907043824382
"2cd9e2f212560ceb7b178d1bcf17103e"	1.71138434482932	2.43212881337949	3.00217904837351	2.21786759214861	1.39506330133656	2.39330584839184	1.68368356025366	1.08494489318181	0.906277960090632	1.75644692061388
"2ce9964f1443a7c02e51fb698fbeffe2"	2.85278574483684	2.38485209497466	2.99580695325404	2.40047374232755	3.27826846999401	2.35071822156465	1.96086265790993	1.45439084084709	1.0530559377561	2.03620252003106
"2d195f80367ac670343f2ee5831ae80b"	1.49560381943014	2.41090033913324	4.10639506241259	3.49727629621722	4.19922993501743	3.80377338699585	1.32117833992793	0.361708255546583	0.74267754690262	1.46810012907349
"2d406fee208bdb05645e7f82f48cf433"	1.36848928738449	2.32118061948809	3.57114277988285	3.18333038481708	3.60713053335301	3.1515329913196	1.86927051340576	0.830835234784504	0.707506096138806	2.06837490674104
"2d51006d9ea048822f9eef77dd30fcdc"	1.80368721664108	3.65477068269386	4.08292340384678	2.10920124765301	4.06467104041731	2.17903731072435	3.24059582850925	1.17912565479535	1.01349910896156	3.12415099371392
"2d712c90d87f4ad63a2f4fc0f3bbb64c"	2.57137764854772	4.75519393703005	5.96469802357523	1.0318782925715	6.34458728442453	1.45211159560497	3.98206500316283	1.91478466769291	2.18393395387914	4.63564258581448
"2d8caf6b106e7437fa1de91936378ea3"	1.12559820458643	2.59942844745806	4.58777394502049	0.834181356780575	4.6108574826134	0	2.57206971666103	0.782206043352542	0.458082858350042	2.05295702771771
"2d96bbe7600b51a75c34d518f59dac64"	4.26957284150944	3.99887118121898	3.30346032604221	5.70444774664704	3.49368327388807	4.50258989082199	3.39103445934212	3.40052389884319	3.24581841634517	3.4871020823933
"2da99702f5437687e20ffe2ff903486c"	1.84661138254698	2.44716670642046	3.78646581418064	2.02470337315256	3.65113615304975	1.96426691366846	2.80741457578352	1.00909595872004	1.55868131610364	2.50120026823033
"2dac94ae20a0589f9f2e2bd45cd1e8bd"	1.59862567024205	2.74950847315498	2.75459283653983	1.24383474031976	2.87990068266939	1.00921973852963	3.0971749745889	1.00909595872004	1.21208233303107	3.06719954784643
"2dbfc60987fc1b5b50dd87e1932c05a0"	0.930060961296905	2.58141407946271	3.20337916955388	0.528202959477528	3.40382672191545	0.53689562877915	2.11957006786449	0.259190080934764	0.274419531334216	2.26991011487878
"2dcc2fe4072907b37c2692d14c7dfa94"	2.00032257389388	2.6092753596165	3.80871079056922	1.7103028179628	3.0867638586669	1.75736538248378	2.23044763963077	0.935873727209864	0.846533282457691	2.42599316730393
"2dd6b2fc795ca734e76b464ca4d4c269"	2.04359089347314	3.93572849682832	4.35241080248567	1.6914827392049	4.15303186211616	1.6371416325467	3.69195870834074	2.00685203146365	1.64407602611471	3.6164715168509
"2ddd0dc2e67995d84e46ab6ff8d0c62a"	3.53728548228823	4.02738649411787	3.60953771736953	2.62518947097499	4.08171183763211	2.86943964630602	4.29823019785782	2.26748368384616	2.40763631082423	3.91301171649224
"2df034d10022ee135cadc541496d2848"	2.9418944287527	2.6781131940169	3.37664981595992	2.26365699614341	3.31582069039003	2.04492338552515	2.34582655823306	2.5524632681348	2.16596206905584	2.61194413800011
"2e1fa6cccbed2370019cc38ca6f0a9fd"	2.35849792586444	4.48663183390206	3.65461330846805	1.41911243891435	3.79816299576358	1.55572257508375	4.06838441122757	2.06684377195094	1.77332730242176	4.33822514074619
"2e361922b66ba79f00bd35ab77eb9470"	4.21881268429327	4.59782719207583	5.63765616208916	4.19298902560451	5.81424445369393	5.24732831008596	4.79606472288275	3.10099570949973	2.62693413981295	4.20319328699847
"2e40993b8f9a5c75a393e91cdcf7c790"	3.68802896755275	3.48227109612703	4.31690087447854	4.12786215241623	4.1105312809082	3.35851407263698	2.85451196828442	3.44164458595733	3.23964778612994	3.33717108487085
"2e523d3b28183ba13e610a430d5c3272"	1.08143391500431	1.55357418953179	1.71093781927736	1.14543840893094	1.68284948473811	2.24171566584103	1.50907709962851	0.386686556267673	0.273631321354119	1.10976321864564
"2e52ba87f2bb1cade08b8206d4517ac8"	0.73109063605915	0.83609534587921	3.26180402293615	1.27048955347046	3.58040139248707	1.96784536591613	1.66490478531386	0.820231271429188	0.10340911290936	1.03522865594567
"2e583547eed4f9e963ddc366cc9ad02f"	0.736900873449868	1.64874227593475	3.79945353172879	1.80004828895242	3.77840115222165	1.69890647179665	1.70750157066227	0.177040972350029	0.207010104335413	1.37156516716833
"2e9b88559202d3d9bf942da247bdbcd8"	1.83686508601071	2.01317802795069	1.80857285148926	2.07830514408351	1.28248208267986	2.1093920043966	2.08292866657549	0.803172366840175	1.04221911076921	2.08340054708508
"2e9e443b034155d031ffb4dab95fd8c6"	3.56404074185993	3.78878689122767	2.75385695404087	2.52445855166612	2.89788178366314	2.46880655731423	2.47199701116643	2.3152219110168	2.47607610840318	2.8447052932269
"2ea046aee6a94cc7ddaaa645242d7e75"	4.6109678917446	5.13721481256443	4.7702827979815	4.74098708734665	4.96028328287846	4.47430435758857	4.4964299492508	3.96839283533842	4.2417924063994	4.65580827271198
"2ef9d3ba65114ac6fa0dd50a26736397"	2.33533830224354	2.60570587291501	4.26501003335665	1.82643654233146	3.4616811308114	2.11796056639967	2.55151997016526	1.53026374413768	1.22993290599547	2.12777386295997
"2f0a5b09373a585bd210dc7d6e39c0cd"	1.99210033757595	3.08174435975218	3.68438749081157	1.46629149499855	3.6214440130082	1.8283794432059	3.64943333555877	1.20847366026058	1.53549100423196	2.30198641382143
"2f21b05625e16fdce07cc76a0ed4aae3"	3.79233580698143	4.20906522618713	5.63580900483134	3.62069525556287	5.69229062220222	5.03486908274383	3.52780214186805	2.44861504273196	2.48832329504025	3.32073874108454
"2f23a689f9f0358b1314983c9d89c78f"	0.816359453384914	1.7445373422589	2.71753835388942	0.40285873194786	2.47951225968202	0.510912832213675	1.25212208993526	0.145939128072842	0.322995028626575	1.60377695905751
"2f398f0ea97dc313e03829bde4af9f1a"	0.552968026163954	0.465710050012165	0.6975851114853	1.45309161497872	0	2.77164849109442	0.450397045231816	1.10976321864564	1.3498326384497	0.135631685464559
"2f512672a87378bd1327344b0bc74d73"	1.73296093799579	1.89823409033326	2.68249441608568	1.36904341551319	2.58470432148006	1.62366620844473	1.50995914531045	0.595400179290657	0.50859777351724	1.74410543901974
"2f56987e30203c6c7ac140c8c14c7b26"	4.23856777022064	5.23074919398115	6.69397678579728	5.7986115084253	6.22867644552621	6.45568689377294	5.01819541092648	4.02975661764099	3.96347495722894	4.80750068049411
"2f607cec54c9d8861063eecf7f79d55c"	4.23296317007996	5.94397465534287	4.78650774840014	4.2162530035436	4.05918042199584	2.28107282586403	5.16504702556086	3.12468316041094	3.47217419494557	5.25461604845966
"2f796207209e9c44d22326cc248e5d77"	2.19738067626326	2.31760965683713	3.53749592618013	3.52038636015406	2.89460198224538	3.91172225863802	1.91488966479118	2.18384153368248	1.89870547732821	1.94129451337873
"2f85c9c5025aeb28b22a343105677a8f"	1.68306191034832	1.51972653007191	2.8689120843247	1.12884218538068	2.62778254503877	1.49238209219939	0.968570039990359	0.664845437887849	0.73109063605915	1.37768868830875
