"sample_020Bb"	"sample_020Bo"	"sample_020Cb"	"sample_020Co"	"sample_020Db"	"sample_020Do"	"sample_088Ab"	"sample_088Ao"	"sample_088Bb"	"sample_088Bo"	"sample_088Cb"	"sample_088Co"
"2b0ca21d9ac54592a0aa468fa8996091"	2.92511708682501	4.11321590633548	3.43834967505815	3.93301143918179	2.73563968687157	4.09632220539608	3.06333578032061	4.22432402922079	2.91532666670718	4.16714169941648	2.68612492257505	4.59464155395102
"2b0f3151975d7e4668992f2e49949525"	2.92339811188324	3.85852931299209	3.50783983528628	4.48600297279984	3.06063404120956	4.13930894120877	4.2887445468999	5.57880947806767	4.09697975371974	5.74104473282633	4.03362593598739	5.70435257878262
"2b1a049dbfe55b3ca29e14fc852cfc7b"	2.53899355507507	4.09605596360564	2.84653921770899	4.2785779015059	2.35045788412452	4.10242628362509	3.84507817812337	5.44924061524649	3.06170632632281	4.28106587034407	3.68416234603248	5.10473419514403
"2b227613209cdc538d46d8b0e23c9814"	2.63528135243509	1.18557499780681	1.77176422338211	1.32672799165686	1.89452842970576	0.918039601709415	4.33567296234603	3.51275545273749	4.727789861776	3.22254349075137	4.26699618218214	3.90226959518484
"2b41eb478531ffd2ee679ec1eb379693"	3.16695609051663	3.67140855397209	3.11261881811811	3.74405168789499	2.81877399865108	3.43276397924373	3.39901567012604	3.60828255123594	2.9942501757895	3.85913475556454	3.05762103718283	3.83534539612142
"2b435b871cb0e8f35fb8c90c0df772a8"	3.03249496825356	4.53542410233664	3.76144427193151	4.63482117815477	3.19646087643038	4.43742449130875	2.81199932120976	4.41353063117642	3.51793572366796	4.59938347522636	3.50911322967554	4.39907891460237
"2b490a842ba573debe16311187ccc461"	5.59947068296918	3.77951271415929	4.60277415780377	4.48780429331547	5.13449278505754	4.27435378095519	3.69374260977992	3.91207220421787	3.78045037888247	4.25396397551596	4.02650495404273	4.19771369639533
"2b6097f1ae9c378e7ec146d521367cd5"	2.45330039294106	3.82382966474001	3.30727402643859	4.08130241529442	2.56763866111754	3.93050083399726	3.47410391809522	4.82827821667145	3.1086930340421	4.77077055297709	3.17709420338657	4.58899222564252
"2b854d764dbf810a7ee1a15b5ee2e8de"	2.80674180894454	3.80548366189235	3.01380988445277	3.76441661163839	2.39957604133343	3.42697701298963	3.51015521919201	3.47031788944769	2.99337750325731	3.38495078419071	3.18361169012529	3.40770681591634
"2b8724e9fef51005a750d1d2332f6ab4"	1.8602520378066	2.9778055456578	2.17041734161661	3.77291320236392	1.2192345491676	3.70006318243547	2.2979624249086	3.64807673024133	1.55347689907104	3.87877599811225	1.64159140380891	3.79739389092951
"2b90b5718b131aa26dade005004d89c8"	1.2699403039872	3.68972299823054	2.89282762866424	4.25591586953443	1.27442493058256	3.39528674823284	1.49280714467589	4.17305442258334	1.20860639710721	3.89296753738919	1.19446631012209	4.17753042103271
"2b968c5b155bca7df16f11f03691c9f3"	3.59752177911086	4.96486982330392	4.24357196661082	5.32964505904524	3.5680390105146	5.01531782300621	3.80246033975862	4.80187135876397	3.59306159546251	4.8204431654503	3.61158147622099	5.23497801944712
"2bb14c8c52e010caf12bd589b1deaf3a"	3.21205082746857	4.20326581093895	3.72622648995275	4.22315996871109	3.19120974389913	3.99469592490613	4.37129576427897	4.84500077107549	4.29208551563267	5.06988598426542	4.55275837155331	5.65052521786871
"2bbe7111b4afa778cd9f51297641847b"	3.5413179843487	2.8676800144536	2.85670581064749	3.09672084618115	3.98194361709773	3.08727299422908	3.69547465786711	2.75048497439534	3.41460575299811	2.86698029843879	3.67493112691338	2.81617728627498
"2bbe80fc33c80a165c247c6dd1457f8e"	3.2305700599786	5.00322768538344	4.17978932938579	4.52316562847836	3.48455459030352	4.45840106860446	3.34091220222864	4.56425714565663	3.30128201424022	4.46232677074835	3.38966109384382	4.96885047509813
"2bc5d548ec87cc06f42aec86ad4e4c5d"	2.33817808005271	1.78527851312837	1.81438229901865	1.95974599083162	2.90516819318059	2.57497828385509	3.41345923031755	4.34203892745584	3.36648584686628	3.61908125844049	3.54545471186993	2.89914978470767
"2bca4d7fc0466ea47277fa63894a5bf8"	3.98015122587877	4.63544244239854	4.2061321797415	4.96789251159886	3.89597589653651	5.01985656717217	4.86628998412078	5.46661504685627	4.87137537235432	6.03602296051315	4.69473498355626	5.62276791711175
"2bcb0b8c9ebc407386cc8a856f3acc73"	3.55787401144716	4.06220476808468	4.05307350855654	4.83621238072506	3.46822555105196	4.21751619402178	3.20149606804941	4.25668277539166	2.54346325237301	4.21587523337856	2.53106478176908	3.7147562433391
"2bd1952aad2d825690733cc813b080fd"	1.79861259946236	1.20973258489706	1.68660263652915	1.93462961959441	1.50870666515994	0.523646286717345	1.62800448200794	0.568988865930157	1.72876996995862	0	0.781414435271578	0
"2bd203103358252fa117cee92db2dea0"	4.84720291223375	4.75611128633553	6.14555032482914	5.59947068296918	5.71930111524155	4.98795605331193	5.88680561861365	4.97271782734834	5.55396125362661	5.43657783444826	5.4562564043343	4.38332853683137
"2bdccc57954276b80a3c819e69cdbd53"	2.73874854799081	3.60942988716432	2.96385928364456	3.8602162318643	2.34280069569594	3.95899910613134	2.88562830326017	3.89023577811548	2.38345515062689	4.08679312172927	2.36070493340421	3.69113889964335
"2beda0cd9ec52a141beaa8d984784bcc"	0.542428936512601	0	0.542428936512601	0	0.454981357820028	0	1.4196324207304	0.765337601100436	0.828149990119421	1.25518289525217	0.949810610722028	0
"2bef6aa8691741fb31ec4ec61c2b71b8"	3.48160543797237	3.91975987848906	3.65225146494513	4.24266605674124	3.09672084618115	4.02887753904878	3.94564383770582	4.64861236083583	3.88021567313656	4.82268802260206	3.81942031705876	4.46993379782726
"2c1daac5f3782ebc331af324f7cd5060"	2.69054305663266	2.50918773739748	2.44286297599622	3.37885071575045	1.53061321828993	2.39616454529667	3.70632873006161	5.41695856485613	3.69892336803261	5.5005040906928	3.81084749063455	5.27047398005647
"2c285004a064d4931585dd99d0dfffc8"	2.22722211826932	3.85311196958429	3.04017854045755	3.455169777384	2.22549495552534	3.39635943096185	2.10435604002963	3.33969497901205	2.03979401292424	3.25625924886054	1.87223226524534	3.85005189626917
"2c62b16fda9510baf5d7396da12d436b"	3.99037793749873	4.00194497219014	3.80305443877156	4.26777421478701	3.37595656682258	4.22022606143995	4.02774703389445	3.93105200021452	3.72740713871686	4.12636925369706	3.50598073079142	3.83835020011406
"2c6beba6dfdbdb52746a3ef7045b01a8"	2.81731898950284	4.08453998741267	3.21975559775452	4.00612299870661	2.78227837555516	3.58575998099892	3.11257531199583	4.00292566820198	2.62997189605914	3.51171617052419	2.36725798010411	3.82018443261687
"2c856554b4949ebd50caf96f189a03c1"	2.48784992705223	4.18311896356747	3.21417039387485	4.23992624761048	2.58343280544578	4.12360916627632	1.99750575884861	2.9841166740821	2.12320198682127	3.31514422946515	1.86624126311401	3.02281992600535
"2c8ebe44af7cd8ff09db33d077f358a6"	4.13930894120877	5.65816911708899	4.812822460683	5.69806718680202	4.01828477883117	5.6040196404832	4.83439154992338	5.64296381734943	4.70833976329235	5.98750642406389	4.63365637435004	5.42405992984095
"2c923db10276a741c7beee2cd366f1af"	2.29095977672678	4.02448900265303	2.92614093834571	3.33076514848461	2.32220698437886	3.17152780628887	1.96944250692889	3.01838084730009	2.09706041376829	2.8797769416291	1.53488245555864	3.39493380636618
"2c9eef015d553c5f6d6a9a6b8d2f4b75"	3.84902961529395	4.13162936424653	4.58349913587661	4.77816054222815	3.19186764542098	4.236669015661	3.23701746564656	3.56437576034218	2.96773292473264	3.86170271120658	2.89337723691599	3.14159815761131
"2ca40c4a44f0bd1737903a0daafbc2e9"	2.90341455187735	3.49723469098312	2.86037727631571	3.56197054152383	2.88033286978859	3.13224895576412	3.48910630018529	3.60497270731413	3.57760537665393	3.81520721275739	3.30384545223827	4.06131332137123
"2cb7062a3343db757bb1d2a27ede2bab"	1.32672799165686	3.55741780380856	2.60025086207898	3.59106859020379	1.03263344187047	3.10679661144599	1.72876996995862	3.6584563284525	1.02756731305503	3.06496258351686	1.58965960484219	3.32474677023462
"2cbce026cdacdf316b2c02f438bebabb"	2.40392397270382	3.65058997922368	2.6260592189962	4.15071884649057	2.11984328790815	3.91944221490244	2.12032193449488	4.24276399262757	2.03755908923945	4.47629513575563	2.37214473716834	4.38006120448072
"2cd06fc69fea1ac412d96d67b6011094"	2.12559060215573	4.53730992999285	3.26599983987692	4.13930894120877	2.82018436372717	3.99174475082957	2.06885318232977	3.34644759416321	1.34533173171101	3.85839984110554	1.61423041004969	3.43164769577398
"2cd0d671a2e8efe89ccb566473d4eaaa"	2.38127651204624	4.80126133519611	4.10602357199947	5.05209636154791	2.27126175017419	4.81362202269312	2.14764337401371	2.11228947116793	1.63013881967562	2.11165186322807	1.74131456099612	2.39684077318048
"2cd3503210f9a651c139bd1d0c149738"	3.047363189097	3.00456823194005	3.20165526085903	3.71121645098387	2.41859200098455	3.59258607701501	1.63802761119429	3.10192132079718	1.6847693800659	3.05775351549511	1.57398237289582	2.33592439057787
"2cd635c8b97d713477d74ed846ba5af5"	2.95889026503829	4.26225003819496	2.88212742211663	3.12454035388086	1.74696849761719	2.78326848995948	2.7582463605239	4.21536088369034	2.54209321137995	3.63758826498733	2.48714248178513	4.39500332208097
"2cd9e2f212560ceb7b178d1bcf17103e"	2.21422931772703	1.18728708236006	1.59646342590523	0.719538747572508	1.8847936601215	1.16985640762305	2.22904032701727	0.971953158333195	2.29915265235497	1.28858816962771	2.07986856286832	1.06724953280873
"2ce9964f1443a7c02e51fb698fbeffe2"	2.28586691987447	3.50158676167437	2.65909242288633	2.90429175693615	2.56641013615847	2.50689773034572	1.97247702933086	3.4673558031554	1.73874670884919	3.12296091114958	1.63733537665544	3.72183439818262
"2cfab206682d7c064270de99c4ce0b37"	3.45920512360974	4.90100901149656	4.23782508932944	4.48329489345875	3.52212249803097	4.59552889777633	3.40308093998524	4.26967982716706	3.20856121167228	4.40185793802949	3.02516970920761	4.47490704680025
"2d1240f841e078142b65ce9e738f5d2f"	1.67167629026911	0.484988296239406	1.37643087649548	0.253146526740898	1.77989469366115	0.313417068401069	1.91960724063426	0	1.49271531431503	0.420419399889975	1.1990185522608	0
"2d195f80367ac670343f2ee5831ae80b"	2.09257689397283	3.44704990184424	2.75210970124095	3.8602162318643	1.79861259946236	3.13920558115468	4.8102784752956	5.98409022349734	4.45789610804441	6.13394847716326	4.61795747895507	6.07775021917081
"2d1df729f14801d880909fd49de3ff7a"	0	0.514120988083786	0.622840589378177	0.484988296239406	0.523646286717345	0.325047218951745	0.976665806582899	0	0.927146505618809	0	1.32700596757303	0
"2d406fee208bdb05645e7f82f48cf433"	3.59150970485174	5.13430423893911	4.06852002758294	5.00042912118497	2.79897843053362	4.93137838426937	2.57047712807039	4.07915816372783	2.68731129563438	4.08562230031681	2.69792578843101	3.82247328228932
"2d4afd1d75c4bf9a17618ef501bc2ec2"	1.88728174774998	4.63993510219067	2.94971576923124	3.6202012831036	1.99953161685693	3.53106379979818	2.48714248178513	4.219212073246	1.97911831753928	3.62001478869395	1.82873407201942	4.82994919920511
"2d51006d9ea048822f9eef77dd30fcdc"	3.58086887458106	5.79172504683787	4.65298814438527	5.550818130854	3.37084208630417	5.17177745361437	2.14305463474091	3.6984985419934	1.57173189155507	3.88129407084871	1.54608056010858	4.13810974132235
"2d6f54bb7b3e6d15beafb6d803aa61ee"	4.5269801211116	5.18279586918504	4.40959685906271	5.2311005312604	4.586601693634	4.44327468564738	4.18108142931511	3.998142351343	4.12608803135634	4.19220028725411	4.05287548338794	3.77766475676666
"2d712c90d87f4ad63a2f4fc0f3bbb64c"	1.74477638755831	5.16791061462614	4.21187103558037	5.2150539273794	1.39661279089843	4.82330034248854	1.09670156832863	4.53408641365155	1.21754418730176	4.38001640906042	0.561323887414544	5.01163296029085
"2d7764b697a07b4e2173475dcdceb03c"	3.27994804532095	4.01482505099077	3.64642414729839	4.39726065548761	3.86559532838706	4.10374834110268	3.93616639405191	4.27865414158901	3.54192986740045	4.32096818439248	3.57125740549844	3.84470558672883
"2d7949fadf70761fae1957f1c4cf0abb"	1.95421031947446	3.09980875239698	2.31484608187782	3.12296651999599	2.50597740000793	2.89951814339595	2.86300969660701	3.46379401856239	2.32557870211947	3.63575290138736	2.80569946130558	3.6007010327565
"2d8caf6b106e7437fa1de91936378ea3"	1.03263344187047	5.67724946023149	4.28145784257215	4.43458141804951	2.11406275100649	4.60469739423968	1.26013572282478	4.45344572717151	0.311754980870058	3.94934268198662	0.976406989201139	4.21355857354427
"2d92509c94d4857c19fa609f26feb853"	1.77448173171325	0.852002206151793	1.6160178173022	1.65652376795141	2.33198116354891	0.325047218951745	3.51379365596454	1.57534323866327	2.9124908721767	1.76221736684707	3.41575096266967	0.915538448980322
"2d96bbe7600b51a75c34d518f59dac64"	6.20832426845219	4.80170830684173	5.37445256677141	4.63575292984187	5.79435977506579	4.83633939736236	4.92174447934213	2.49291946129786	4.57777596734423	3.64307423057334	4.17386775035334	2.05556116163928
"2da99702f5437687e20ffe2ff903486c"	2.32730814414555	1.77176422338211	2.13320266347487	1.99518835737713	1.28333429540874	1.61919258058221	2.14713289989905	0.828149990119421	2.24033089413788	1.16156204839238	2.30493832197754	1.09971168411141
"2dbfc60987fc1b5b50dd87e1932c05a0"	2.59787128074002	4.48798424703399	3.61719696885648	4.10427667508754	2.24602659328727	3.99675657685392	1.53112171348626	3.53737959109859	1.51975387616128	3.40539655278942	1.67477236673282	3.8841641254996
"2dcc2fe4072907b37c2692d14c7dfa94"	2.43943985709683	3.57146435076216	3.18725321924876	4.04161121391058	1.82475894749116	3.36588062215555	2.32216808832975	3.50545769231635	2.17917374807881	3.24925914147327	2.2838629217949	3.43108428541232
"2dd6b2fc795ca734e76b464ca4d4c269"	1.76356710631625	4.12077790276851	3.39582323342837	4.41522468061409	2.00816195049832	4.50387180866346	3.03826570943669	5.36681953682911	2.74997870192509	5.15574512994354	2.54536266860165	5.07742432101267
"2ddd0dc2e67995d84e46ab6ff8d0c62a"	4.06413102902435	3.93614085775353	3.803344992958	4.22900522531398	3.62831064324004	4.03484010445426	4.51202108472937	3.87341244796051	4.53703444117533	3.7807351746704	4.51717430217599	3.87863410191096
"2de0bdad3edb611a96da5e6f4eff0528"	1.8969323672868	4.35603208493102	3.16046861278067	3.64600660803453	2.29880194590878	3.73772314066054	2.25870007888187	3.84953848006292	2.05778880398438	3.43108428541232	2.18702608235955	4.68174967286017
"2e1173f23da5d1dc9d812d17b7d5fe0f"	2.21086265907828	3.58855372765441	2.57003518044432	3.77037890239048	2.12645573295021	3.49630004698303	2.45475839051746	3.60781038657994	2.2063913229388	3.85913475556454	2.21783298012598	4.0311548199621
"2e1fa6cccbed2370019cc38ca6f0a9fd"	2.4464054034659	4.60126103902939	2.91913464797744	2.99878201934783	1.91603626097168	3.25128857511915	2.4373699352541	4.44891327690793	2.46144415977028	3.52836602463357	1.89459349086418	4.63690570829075
"2e361922b66ba79f00bd35ab77eb9470"	3.68732154119756	5.0959599048508	4.01222237726692	4.67636079534566	3.79833690585627	4.12699314926534	5.19965602787799	5.03014153760582	4.87070771800459	4.86963854299183	4.63230099449327	5.38753127451786
"2e40993b8f9a5c75a393e91cdcf7c790"	5.03600542671159	4.95308487872786	5.00075243243366	5.18243652806692	4.67083095217306	5.03214924056385	4.56334935946786	5.19387143253289	4.42881598903384	5.05555499354436	4.44734492983365	5.16682264136479
"2e4536d315635b677bb2feb6d371dede"	2.05434165866612	2.80092493276035	2.12940387573251	3.63466663891205	1.92999444928796	3.18128892511464	1.3406826526164	1.64483226144649	1.15420405314842	2.49982458607315	1.34954912585019	2.79335419267323
"2e50060759b16475b1796f29504b61b5"	2.41970657653974	3.28115178835151	2.71783787846399	3.50927731634599	1.79330028156681	3.29251565317397	2.27673791414849	2.89722930221094	1.96456926564941	3.54344203665569	1.71318873322802	2.86400382607522
"2e523d3b28183ba13e610a430d5c3272"	1.84772005484702	3.81363978065419	2.81348567395068	3.67806215755458	2.01884616943563	3.5790843423759	2.74041670853343	4.59464155395102	1.77705860577502	3.84246711833479	2.18897956937085	4.3156303890342
"2e52ba87f2bb1cade08b8206d4517ac8"	1.69881099436934	4.42016650608764	3.36251747121431	3.79562122918473	1.95072883487681	3.70387338066176	1.85998499011035	3.35591871860803	1.64465340639211	3.2251774579232	1.65482686828586	3.64719538108279
"2e583547eed4f9e963ddc366cc9ad02f"	3.84214513513769	4.09123092797812	3.74843619862353	4.49139965895097	3.27489884807369	3.9018696621073	1.78000060396197	3.11180006123549	2.0215369671783	2.75492742565767	1.6002639601211	3.01154558153777
"2e83bfe12c6b39e298cd6a85c8741b1d"	2.69971341312164	3.70794504515973	3.37687285798541	4.09125145014594	2.87221729163609	3.84458817670482	2.81721905582238	3.77487135327927	2.49003514322223	3.47248308925697	2.52410973458077	3.86791185756881
"2e9b88559202d3d9bf942da247bdbcd8"	2.32314978442874	2.18435709535594	2.6247901561824	1.6473597281855	2.74418743803495	2.01780750364928	3.47266480829626	2.05181219253261	3.37464689461708	1.82236999991676	3.36871713759473	2.00309581219004
"2e9c747b9765ad24c920207c04f511f4"	2.24940791995774	3.68451253297823	2.99556966033318	3.1885738009058	2.74287871856788	3.55192701638196	2.53106478176908	3.74937324384282	2.38826358208313	3.82817259096478	2.49579548400347	3.88631127371224
"2e9e443b034155d031ffb4dab95fd8c6"	3.96021992699731	3.84218843695651	3.94237046746957	3.97355150098055	4.44759314287665	3.6972897878989	4.35643930319191	3.88987964074246	3.71050346090666	4.2963647103996	4.13337423148664	3.74896322381388
"2ea046aee6a94cc7ddaaa645242d7e75"	4.03752275106598	2.73035956759137	3.09111760085403	3.92477333108885	3.22329362488089	2.66702454821271	5.13513292152628	5.130816991403	4.35710925932625	5.00966081945003	4.61830139308022	5.45915282480295
"2eb82e70aed69ad549e55c4d1cca8acd"	0.0769795594831812	3.59897903513124	2.88481322673489	3.83943880712577	0.705202225640457	3.48945059836068	2.10133022693747	4.92882737379568	1.83152810916511	4.19509205422832	2.28740647845377	4.90549312496946
"2edddc5b437738cf55ca58601c52d809"	2.02731210835185	3.08873233253729	2.84467958997696	3.05386192669942	2.16675758058864	3.34069720210246	1.87631168643182	1.93972105272296	1.7443663150336	3.16946343817312	1.78085404533917	1.18831534461836
"2ef9d3ba65114ac6fa0dd50a26736397"	3.83253147249657	2.98268168386095	3.06959277223154	4.0101933818766	2.42679896200066	3.36864002959352	2.52131411459459	3.35742729578787	2.37376836380391	3.00724969271431	2.17324376691012	2.77359072007224
"2f0a5b09373a585bd210dc7d6e39c0cd"	0.845152131384961	2.59667936329372	1.38046339402547	2.94467579322904	0.955665279348177	2.40392397270382	1.70688761999754	4.03393439657496	1.47294442284302	3.6984985419934	1.7256730841002	4.04954104082169
"2f21b05625e16fdce07cc76a0ed4aae3"	3.56740660696804	4.93977407834062	4.59746610562427	4.88104799140856	4.18443142726851	4.94832700236943	6.18511259137746	5.75768829342811	5.71002375726849	6.10676811141424	5.64036872517021	6.13368407583807
"2f2a1ab1394f151bc7c99cd0e70b86bb"	1.25636447527704	1.20494752912733	1.18067265181289	1.73292270657187	1.43527498334151	0.523646286717345	1.68774249505847	1.19375275710258	0.465166951354208	2.18897956937085	2.0330074747322	1.48485380180851
"2f398f0ea97dc313e03829bde4af9f1a"	2.78425762500686	0.681198073483805	2.18131694136992	0.85880567645736	1.98424695519435	0.560865292693403	2.34231932102075	0.221521723831476	2.11406363299267	1.24064284639767	1.75074326736367	0.353470799291046
"2f4b933485094ad5ecc8252cc56bc70e"	3.53992586266379	3.86660069566508	3.84561487632895	4.82728088409302	3.70676671886207	4.89946009849825	3.20503487937967	3.42826246227618	3.20785693931375	4.12973776749585	2.67897697428317	3.04443481483703
"2f512672a87378bd1327344b0bc74d73"	2.215068861314	3.15434191172001	3.65639314189361	3.65432444760383	3.51405405082516	3.14680238472684	3.76885908287496	4.0379357497138	3.09616747976432	3.85139108358507	3.61814685589393	4.07709259921428
"2f56987e30203c6c7ac140c8c14c7b26"	6.50768251999159	6.74445961496301	7.20862507784661	6.77617269704905	6.43152911707363	7.17226905313599	7.16820874981491	7.58179282806882	6.87355874587268	8.06767002086354	6.74347057966532	7.08615062160789
"2f607cec54c9d8861063eecf7f79d55c"	3.87726218813776	6.08740587315216	5.51267720576471	5.69602631325169	3.89271801748896	6.45162953526302	3.87589041511143	5.82800293813338	4.74792659698532	6.21984699142637	4.22228238161045	6.07579075976843
"2f85c9c5025aeb28b22a343105677a8f"	2.75006572308511	3.90665220848412	3.40063869229098	3.83322435692533	2.55776794039521	3.69012268098705	2.41040218878655	3.71729925842898	2.00993335887138	3.76563769691009	2.51005281804303	3.49229202188525
"2f91f4ea2b7d5f15292abd37f4addc40"	4.96499314572153	4.72579316740054	4.61108159910576	5.11699599739962	4.7805807165598	5.33913209704191	5.4222917738239	6.25086500074713	5.75498870192019	5.50467318918839	5.4179735800442	5.17778906609817
"2f9734158323bbb219bf6d17d5371f61"	2.57035685251367	4.20796048287955	3.42338998332532	4.3151838696034	2.34112125467999	3.96727805291695	3.0584394312688	4.00546744582263	2.84393099837968	3.64988963430274	2.70260741598352	4.13699751950654
"2faeea5c0c5ea27e5caa24f5aee33c6a"	1.99300963312957	3.69609883158345	3.1839441151757	3.68651977225323	1.74975413594969	3.43267951111708	1.18078922147427	2.06652214210435	1.59572893667556	2.58321691658926	1.55066044838366	1.69164668658404
"2fc8dea43a3f308b994a43c1f328af87"	2.52548811240421	4.08668287331058	3.59522576316901	4.15763546497432	2.84446929170202	4.19075595325847	2.68017185277341	3.89201456495389	2.20447158754152	4.26577395866959	2.16328164549405	3.73283987860668
"2fcd17aab051c03e117541de5109e05f"	3.84154049061205	1.66292618901686	3.27623622070588	2.10032611460207	3.36928164586192	1.32954621144316	7.31301693972962	3.98979667925184	8.23627779462194	5.22687206173186	8.81049705792972	2.63623048069727
"2fd22637ae05101caea38f7fd8273b94"	4.0840011194439	1.67767359065591	2.34433683116869	1.03263344187047	2.93451899101082	1.6160178173022	3.8628012481358	0.115059329734787	2.94049331050681	1.0938945107676	3.20078680051549	0.598143953640763
"2ff5025452f1d52d05a187ae3e7fa06a"	1.40038561146995	4.55176354426487	3.51548263312336	4.81113062966673	1.25179793156841	4.31538531754301	3.84768243802977	5.10832167879129	3.52411683295089	5.14786882534095	3.78797246996348	5.7867522174567
"2ffb54f27b937fc0ae173e5e41bceb51"	3.26276494695227	0.711889957955032	2.9410065382049	1.11487016906898	3.49949693792908	1.24576260325405	2.7615543164897	0.626473047291953	2.43664209746046	0.872798508798021	2.63872298801505	0
"30108bff781386c695035407097731f0"	2.49508632727651	4.07043417361476	3.72159056416174	4.27591211260243	1.77176422338211	4.08642374185193	1.43634087860403	3.36226873252069	0.887249075889431	2.72455065017816	0.748998073299951	3.61533839815593
"3016fb19084aa6909ce90f032e57e69f"	2.04610241801876	3.70558700247339	3.199728886561	4.35521047395033	1.97983665280064	4.05640362181023	1.79910207292642	3.29324904839715	1.30325266517595	2.82086538122175	1.38607850289432	3.03446689068864
"301d11ad78c9cdcbba55b3019d6d28d5"	1.64423423701442	2.71783787846399	2.10435364237605	3.07330201828138	1.25179793156841	2.95222626361811	1.68774249505847	3.4406193566122	1.54236177426821	3.52308929762965	1.26996838843151	2.91721273859703
"302dc47c6c4c1d5e61e7cabe78f178d9"	2.52755737116754	4.50758403813229	3.65183635224323	5.06076530947039	2.00169619305498	4.81113062966673	2.35451772714828	4.34286440958706	2.83917773533564	5.04986582531172	2.70395986394758	5.10886918888426
"30431cf89a187e935c157f0cdb68c76a"	1.97318451316331	2.88123054850481	2.07061923936318	2.97208650283342	1.33938722294369	2.92769002151374	3.27132025644303	3.86936724725725	3.00207014673781	3.60733799887916	2.86499696823147	2.99250406850256
"3068a3778737ec44e122d826861c8c6f"	1.74442908220977	3.47109321711265	2.82048826664602	3.81324488198319	1.91462354366303	3.46069522718885	2.26359422442749	3.57425661409067	1.75249634009726	3.41906266296948	1.98993886629565	4.08186909109475
"309b2bee6c42bf14b5b025a0264de8f0"	2.76630175058496	2.65572535730661	2.96303282664697	3.34183003580962	2.6943195658939	2.79800375674742	3.02008238847434	2.86002136465134	2.99599323949942	2.72111778049493	2.87290679612958	3.51119612409639
"30b432df426974a05c0bf565d9d478c1"	3.09237138811505	3.40649293543404	3.46822555105196	3.63043380037137	3.61029588138505	3.62362376920923	2.99075490699119	3.61674361295396	2.63623048069727	3.34276073947161	2.61095763378859	3.95603300086903
"30bf03b465254e84280f0ced8048b37d"	1.24260180398978	3.06437660430768	2.78721917333393	3.55787401144716	1.58041355135343	3.56333233078223	2.46813342920217	4.32834760193758	2.13484786595134	4.58526743367957	2.49147834217103	4.45486390697325
"30cfe9dd74a450e2788555ebb87f7665"	2.55154889404754	3.35811352550484	2.74081576556645	2.99716904090928	2.89016329172416	3.37194129892977	3.56240084631532	4.146136565567	3.31403399311935	3.79465513357934	3.33658561339763	4.00260749125456
"30f0ff2562f1e5368df623a1ecad5068"	2.34893112985915	3.81045617353252	2.72520645401957	4.09791816927539	2.48846364949054	3.56197054152383	2.25937653465941	2.1469744986262	2.00478747635833	2.24386841028797	2.59566425909123	2.74294404858081
"312fb23ed6bea552aafc9e3a41ddb695"	1.94153896050973	1.6792123556006	2.27597672276567	2.97207803773825	2.46554198304362	2.21632954377344	1.72415464755912	2.31557534170786	1.73680062798278	2.94874700050175	1.78590059832153	1.87891359129098
"312fb6a3722b9db368172069a9940281"	2.10790652605401	0.809596290291107	1.63249317779523	0.525411817522563	2.18462950560925	0.804818946218383	2.49088304485111	2.29833692466243	1.67540715388069	0.889748891332554	1.90398626123355	0.406406443661415
"313960e95e9555b73208bf7963a6c6e3"	2.72310668127879	3.83909457119213	2.97535853120265	3.94794412706553	1.76356710631625	3.56740660696804	4.21330083529216	4.38506675880995	3.67139193488582	4.20319687445636	2.80569946130558	4.53254594333239
"3156dff09e533a0b214cbe1fcd5a2499"	1.99736234510304	1.57711304816779	1.51224043279932	1.47997776389423	1.59025020003899	1.43907749514502	2.29971096664708	1.1395110802394	1.64159140380891	1.73185729471704	1.58609968225366	1.23004397845867
"3158d5ade9a8b2d65eab06953e012464"	1.89452842970576	4.18977970391533	3.27813970953692	4.16821280088014	1.85775817377875	4.16920327154976	2.45233220013334	4.75390413288286	1.86375365054763	4.98028585991298	2.32694848844426	4.44709944794566
"318b3be14a974c7ae1abbdb49808a24d"	7.17408548408486	7.60561035200472	7.46910550476739	7.71093543782508	7.65950800722302	8.25389204669347	5.87374574815985	5.68502027238637	5.2385607257598	6.13901974680085	5.32859195047584	5.20780803984106
"31a769f2df97eb5896d4eefd4d1a9bd3"	4.19389296019938	1.99518835737713	3.59810318060544	2.11984328790815	4.1802789872849	2.32261318506721	5.77432996820293	1.46089149932667	3.93650642540756	1.80609620532811	4.61606383415379	1.1395110802394
"31b3f0538d427c91d2ead795866e483e"	1.46529775966798	0.681198073483805	1.07721294730222	0.720890744019006	1.77176422338211	0.918039601709415	1.15304372987051	0.635570283569418	1.23722234424381	1.08187880923788	1.38999995121206	0
"31cf7d1c6f62222c6bc27b478d15a3e2"	4.48094194454411	5.51705908399099	4.65876896071231	5.33728672119034	4.87275473946742	5.18763437829602	3.85397897601706	5.39996126412938	3.62466941235444	4.82660443728101	3.4853767523047	5.19869424938611
"31d1bed7b72752d337631bcc6398b47a"	4.79059103896288	3.0927596829203	3.48877086253083	4.93852457287667	3.16222988054906	3.77157514980921	6.2914579481916	5.55759703237506	5.9379867104498	5.99989039970275	5.77492501616824	5.22481182827919
