"sample_016Bb"	"sample_016Bo"	"sample_016Cb"	"sample_016Co"	"sample_020Bb"	"sample_020Bo"	"sample_020Cb"	"sample_020Co"	"sample_020Db"	"sample_020Do"	"sample_028Ab"	"sample_028Ao"
"40dbbbe3242bf3494d50ce4be4745a85"	2.72409643557544	0	3.54017661200105	0.126727800591516	4.61676144566842	1.05606422799106	2.65883858223335	1.3740087792621	2.91353640453722	1.76969227892975	4.11766703334516	0.0440513345841606
"411fb2ed880bdbf4ccf3159a82346532"	2.93315435323295	4.13634427348269	2.5266332053709	3.9325010603217	3.08873233253729	4.26719889033913	3.85277240920605	4.34757839911103	3.22549546661459	4.3386348828204	1.96880403854726	3.49038437365822
"413046af9ffeaadb037e88c1516d2659"	1.19763508388104	3.04391306483766	1.36827828955148	3.38088944441214	2.55652722140058	4.09472369034395	3.60726161490513	4.04161121391058	2.32730814414555	4.08857226787308	1.22789077684702	2.71520662460523
"414a6c64bbfb230ce3134b6d7cba328d"	5.26128770847949	5.23704455251291	6.73146772015173	7.37264611326357	6.33510131377774	4.40909010439971	5.55246642191796	6.92779341048273	4.17694300717826	5.30133262168245	5.95289092414668	5.56759413069858
"416510a4e91eafaca771a2ae81f698f0"	2.05417962956924	3.45321920727304	2.10346331955481	2.7054575096472	0.551689601404942	0.622840589378177	0.911628681385166	0.736336929735461	1.24260180398978	0.697264691963235	1.84459018950386	2.92001264954067
"4177b6f11f5cb66fa279052cd81bed71"	1.52177803430396	2.83778241932771	1.83385313483178	3.08633612321274	2.46577227760254	3.57969598779947	3.33290547433497	3.48179948099273	2.6409436733845	3.27597767568104	1.34476065505972	2.26430091715276
"4181e4b02d0b43d86b7654e74656d5d3"	4.0068902871676	4.58951472629217	4.11583210911297	4.45205150013849	2.81636203732585	3.28595232261675	3.12101670327011	3.62873563544314	2.72939281847533	3.44245333001083	3.72647384552263	4.9229985870831
"4186eacf77c616c89949bd6bcb20ac1e"	5.53778132848899	0.432062896567824	5.63959624701155	0	3.05537080934737	0	0.265494744014708	0	0.215159765543102	0	6.01691220628624	0.299385074400038
"419af1abcdc1a789b4d0cfb6772a1fa6"	2.98296284026298	0.307696442034863	2.40179927860466	0.0862437491053853	4.53713863799589	3.9804501809393	3.92955772964181	4.72579316740054	4.19774886574402	4.05695756411859	2.41395972752962	0.212235473968254
"41abc18acd5260a83f657797e8e400de"	3.79837546929362	4.0154550948668	3.32733459995962	3.66209467321495	4.30636363871248	4.36928951081772	4.2322637062376	4.67068107172594	3.71965256732509	4.8034161405041	3.36110390642949	3.80966420234226
"41b056391a79495d264fee328c8063f3"	2.4083487089402	3.10715349780495	2.65915631649934	3.5052016811473	2.92769002151374	4.00670549736856	3.31892588096257	3.1287524105096	3.41178539694016	3.44806849928989	2.43475267330296	3.20778417840842
"41bb2670c73de8d79729bab55549a657"	1.44517440321817	2.51175579717338	2.01892425785247	2.78150850988943	2.67575976467618	3.49335021866502	2.93281611567317	3.62405075754621	2.84932219118703	3.44142899394111	1.72163595880973	2.66788555992234
"41c23fa846b772f2fca664dddfd7a320"	2.40281831652617	3.57263115889073	2.20898624802059	3.32084848822965	2.49869105996055	3.93742186876669	3.24599731680181	4.02816518909287	2.19076368994958	3.90416421852388	2.18267941863324	2.83116784167721
"420fe892c32119fcdfa29a569c5a1131"	6.08092267564992	2.98239249300057	5.73017014088801	3.47924203301148	6.49430305174425	4.0499420798975	6.66360373027915	5.28274124410974	7.31906134456256	4.05861908543692	6.02238525163655	1.97771704656914
"421b20fcce635617b6356b691cc3b372"	1.32100782695699	3.27380190668583	1.83385313483178	3.16824328055828	3.74304334439582	5.2018347697314	4.40099715115598	4.97100553302761	2.87853509125201	4.78873913113627	1.39063791422037	3.36032229545478
"421cf4a900ea65dfbe4dc2b8817a00e2"	3.99162454706416	3.99249749094545	4.03896906283196	4.63638199734713	3.35484206887714	2.87115159322772	2.75533725135984	4.21543595580527	2.46063980750643	2.83684116835946	3.68513851720983	4.02387694437056
"4224200a10f9a676aa961a445b094f8d"	2.44079182665882	0.710902615748377	1.81569781368989	0.212235473968254	2.24263379444461	0	2.33508442201489	0.705202225640457	2.6260592189962	0.277692340822412	3.45321920727304	0.348247633700645
"4248d8a18a6e468a540f57710259b857"	2.93454779176483	4.81216997012806	2.93736098311844	4.07831523837775	3.55352394106818	3.22111610847941	2.82779071687858	4.03187052039765	2.40770780049783	3.0303331720169	2.93005738311541	4.36444806377935
"424a47ca8daefdbc801127a9982a0de5"	0.887847223461169	3.14911142726007	1.18266509896779	2.91818929312403	1.5503093709312	4.2636021558368	2.7763170135165	4.23782508932944	1.41991867436855	3.82940753771055	1.11485892772311	3.33136715969512
"425396692b1377ffdadb335b9951efe2"	1.71674471066088	1.78394940109578	2.54960175928157	2.69560281626377	3.42739563082328	3.58003435962085	3.26003759914223	3.36180677144266	3.13379932865167	3.06468079777911	1.81574235878964	2.02716799601995
"42654f2cd6d1b2818db3c75929a16a92"	0.759477376938426	2.31337972079356	1.52423312076787	3.1563288339838	3.52291041481605	4.06240733070454	4.32884239196789	3.95509971739503	3.94056027851716	4.15554345357191	1.3622121996663	1.87956992964324
"4274875bea1c9d2cb95249d83ea3b251"	0.854874797052151	3.04647386578189	0.175131604255276	2.36968274301616	1.38447971564626	4.2604443660631	3.26355408004852	3.83253147249657	0.838254809259856	3.76664008290205	0.24801175824309	2.47548347413078
"4276a8c428becb144c587957b5c2f009"	5.15305287814603	3.69508202831798	4.61067578234027	3.86379945770129	4.79246180487001	4.22081226563167	5.7162500043414	4.61995156120504	5.91117600838714	4.43115902599121	4.48153073495908	3.79306346295896
"4298cbf5bc578920f2e89cc90d4700f5"	2.29992385503946	4.54220918258154	2.46405279514592	4.49983628108731	4.37534954242548	5.00922889224331	4.34405214466186	5.19138154407906	3.47518561331394	4.87238727183219	2.57115368613262	4.98379276191742
"42a0c97b5c09f23a301b1bfbe72bf062"	0.432062896567824	2.39258090379414	1.96989617060561	3.01328831052744	2.13887392364894	3.88024036589241	3.45365231441986	3.65225146494513	1.86769652948454	3.80974732676424	1.76689096200246	2.40485328233543
"42b4968e0d0c0ce9e72a3f1177f87417"	3.60926053996057	5.74158229741241	3.77772894490352	5.02391807277277	3.50739947480262	2.0812492387196	2.47733291012289	3.4310142415854	2.7655182906635	2.22379657143832	4.30820985665749	4.36590839343397
"42c918e81a26cbe20c69d9dcf0ffc042"	2.18648017351277	3.73940221171425	2.17631254821468	3.65629556841777	2.78029520090483	5.60307610423516	4.44044821982137	4.62168466815736	3.08873233253729	4.64070766280824	1.75722564874706	3.53197801107086
"42e7c34cfa2d471a76e161914962ad2d"	4.85529137041441	5.73952031554262	4.48939897774912	5.63293111295998	3.11322068803604	5.04799959287046	3.81505147033706	4.50457996325836	2.88838311518969	4.36156037222059	5.09025663300644	6.20560327239842
"42ed3529d39509af4f0df45ff4a5cf61"	2.24301893580623	2.3665192440368	2.5135809185503	2.50534151182219	3.42801625248771	3.87327743697574	3.91050641598753	3.49042693002299	3.96660489844272	3.32527699885327	2.08404032604257	2.48115018643918
"42f1bc009587a398b101aabdf883e719"	5.53964049146419	1.90669861300278	5.91015680795275	2.06280262955498	0.961800855921976	3.26904865176644	2.40969196288727	3.21011532348712	1.11988964501013	3.08214847346087	7.52169753999272	2.04984008477859
"42f8cddd79c44e35f423cfeadb5e8a02"	6.17940581702634	7.08846565435343	5.61138971670186	7.368357799712	3.1839441151757	8.13622951860084	5.97414036632428	8.13427396561364	3.45668494114281	8.090225496411	5.05527130519953	6.85254180757366
"4319dc63ac24994243076113a1a75945"	1.0656657980178	2.11303515428048	0.790597341697268	2.61986934053316	1.2699403039872	3.2029862515803	2.30360976783542	3.4290544130882	1.07721294730222	3.1885738009058	0.568497372493704	2.36440467115392
"431fc8deebfc12db1f60ccc24d58fa31"	2.53433383323978	3.14232785680564	3.16729533134819	3.62468586014881	5.30132228724825	4.37816503829865	4.69203582902571	4.92349381409814	4.33360815142254	4.85008837968228	3.04379479210117	2.89853044070167
"4320ebdeb93b75fe3c4983a3ff081301"	0.743546525493722	2.53254623165649	1.35061174152536	2.6369385150837	1.19015729896644	2.4777567460768	1.4949702453769	2.53092457095841	0.810951425922718	2.36013231353976	1.15467341552365	2.28054600668674
"433aee772e55310c751f49b8844cc45f"	2.93866184996043	3.01880459857738	2.65609591637885	2.38015604069194	2.595275612733	2.65331204047128	2.53094764980321	3.2193300264944	2.48517359594973	2.57130141139338	4.28413380519912	4.61168302135823
"435d24347ec4f7d5dbdebf2d97aeb38f"	2.47453589223458	2.78568441067135	2.72039633958295	3.58301083717229	3.186592273868	4.51303893204056	3.75958206316628	4.23574319347651	2.86403531161788	4.09258835432472	2.80289869859008	2.47548347413078
"438194595b9eafdd15ed89c4723d6ef7"	4.72869205469198	2.3623126892793	5.7167412891511	1.47882559450283	4.11928967553465	0.975998542020273	4.01606040708312	1.70755099996843	4.58625232993851	1.48664166537344	4.15110189668731	1.74747482495608
"43a1346cc093335649fe0fe155a7776c"	3.81140883027655	3.93273218246822	3.95691996279811	4.09147837529651	2.65347433197402	3.70006318243547	3.09744392017882	3.75659529721379	2.43384139957184	3.7091219846385	3.54538865945225	4.49833399316521
"43d2d6df8d90f657e7a486295e7afc09"	4.52662034177252	5.58583315517543	4.14906725283593	5.37929259467381	3.89337044295382	5.30084349320173	4.80012925201444	5.43334186144039	3.50688036532159	5.3719281536972	4.25659607013258	5.75593395786103
"43ef4f6afed235e99668934035ac371d"	6.19093156639708	3.31922036553076	6.26477958431782	3.6392854519533	5.99143701387527	2.5838645134221	4.40271938112292	2.94555701797265	3.99689018608037	2.17821658886141	7.59000168085143	3.62258269484788
"44046e4ac0b307bb99b9c04560e6bcca"	4.09996722998534	3.89568589404187	4.45426134006371	3.93759797198435	3.81944038680751	2.80767761732796	2.8069116956929	3.76350088430813	2.95779472336929	3.0073472130231	4.06593790156548	3.57655189091193
"44342a9ab4f311ec1a187e1f1712fbbf"	2.00721147531397	3.27205043790756	2.07776578470092	3.26214959729237	2.56148088773036	4.66134433559889	3.95102723361179	4.38676339847416	3.16114704604813	4.32071697514768	1.81933866271188	3.58995671725997
"443c5878749bc725feae66076de9112f"	0.710902615748377	1.60882672569753	0.769958673477259	1.76110299142773	1.45787614514555	4.31002508092394	3.57281328130473	4.21207752255066	2.99636967037347	3.93832563831316	0.562100127977007	1.35642879183015
"445af603e4d8e6cd802fb0db4b28c163"	1.36509140882615	2.18013753283851	1.80834237629986	3.63216126100968	3.06141142084634	2.73117520160341	2.49041831221108	3.93063232041737	2.20226207844419	2.78847770741333	2.43587693192787	2.37911363320772
"445b6f312e3ae6631f55bec9f9d072a1"	3.00439846341925	3.07703766063533	4.59896237735387	3.54050316204023	4.86043246014936	3.77658497346434	4.13701125424122	4.16598064844821	5.38029362524487	3.64433470540184	3.07911147049013	3.1296063949403
"4467eaee86ac340927f96a61f4e17e23"	1.91999186778273	3.60283912368777	2.38223760147285	3.82550291137565	1.47997776389423	3.74569286955989	2.78820441025153	3.86626568553357	1.92766878235729	3.71029754055894	2.01142029622568	3.63186331544651
"446946ceddf75521344d6e36cbc91142"	1.40133873730158	3.35402427604901	1.72158414463384	4.02307219453556	1.2994531200322	3.06689189157995	2.01232716786784	2.73800708935219	1.41541932883189	2.83798606819524	1.50842216743631	3.13680989579392
"4477e6529281828c54b5aca7e86570de"	3.31962764478387	3.96293008924599	2.77240045451853	4.43497927845443	2.91931551736285	4.01908077073507	2.96289322647237	3.19332933685847	3.38970105164055	3.73336083892658	2.83778241932771	3.21407789318008
"44afa16a7de42c1c1c402f2a27e9cacf"	1.47909206912681	2.96860565116365	1.80093243530523	2.39771271068038	2.19209901963472	4.30117161382998	3.51785907774113	4.14464976861145	2.47643116747751	4.11609098539693	1.66149150771966	2.10894415302231
"44e154726572391fd6b9af55f847ca06"	0.933141162585874	2.68569729260163	1.22323616859889	2.76816859284504	1.74137383296965	4.42159046203367	3.40330396126447	4.2785779015059	1.47266469935474	3.82731947966366	0.587447162833369	2.46405279514592
"4531313c56177678fc8ea59d5bd98a22"	1.40455339572884	3.40579652271404	1.86048265990996	3.72999181447395	1.305266501677	4.53353471161409	3.40223870596243	4.26067025346605	1.47997776389423	3.94979513142395	1.44251707343879	3.13696543749958
"454700dc7bc54508518f668c0c3ab2da"	0.780331250970541	2.81376233493512	1.30281546483988	2.72925367681728	2.75313012575821	5.10347507953306	3.79869545932049	4.44459097402131	2.76024408983291	4.11085740502147	1.36509140882615	2.48303197701988
"45868aaecf9f042466911d77e6c5c70e"	3.07443933580401	4.77737118560787	3.19673233749566	5.12023228122292	6.03222226116229	6.1560582482777	5.71318955566566	6.58935215308314	6.01459023515206	6.80943909808017	3.32328571282266	4.42383869891332
"45919fb076826696da1b9b36b4349f9b"	2.08823427207899	1.45310428504292	2.2885706478047	1.73958912367688	2.72664314871908	1.79927737043677	2.26522599439323	1.29259219673368	2.47270769139128	2.45933589771451	2.19026653733426	1.14397117590881
"45baf9b718e6342d2079c7c6bd9a3461"	2.25484116900719	2.52195923286012	2.17807200141582	2.59611739723528	2.83250697699067	3.91082693041553	2.92339811188324	3.99675657685392	2.1004434495515	3.73199133683785	2.18290916863085	2.66516714352104
"45cf10677080007abd93f6752bb5c947"	1.54606180876083	4.10437980696173	1.46618259532455	3.74207471112332	1.93669647622392	4.61926988963257	3.83245180350196	4.29706703569126	1.71490152649719	3.92787289218633	1.49688985036148	3.78030108329545
"4602fa7e358a56e693e1d4f9f339d9dd"	0	3.57578790868705	0.44657506116438	3.33096463470433	0.831309583484116	0.918039601709415	1.18557499780681	2.61791949132148	0.227983022161837	1.76630695131609	0.274028282251079	2.52084827465411
"460bff383a175c34d5910815c285a5cc"	0.654010223898991	3.00551402584216	0	3.18655091928777	1.23797183125075	1.8602520378066	2.15939763021743	3.2126951638731	0.967899016647025	2.38199276830798	0.184537433258664	3.29697725255338
"463e1ff0c8adf510195a66a5f9da0aed"	4.66737489527915	3.07859342107649	5.79645978544012	3.20726686084322	6.97013814336028	4.22526819927242	6.22816069371913	6.08164605226064	6.67271794623749	4.83022432696293	4.46197478403077	1.99471065330734
"464622ae8b47d855fa960f73275a15de"	2.85865976141702	0.371811801479201	3.41064128067	0.453752923899553	2.65683826442938	0.185130319519308	1.23458069436639	0.212023037223852	1.32550093103936	0.206758965129437	2.20278519949185	0.212235473968254
"4646c6d0b7aaf55360ca3185a98615a7"	3.9579958523026	3.57199861135912	4.30136813535625	3.67587683526557	4.08910867887678	3.56740660696804	3.62958507837773	2.93451899101082	4.15700187750099	3.78425208651351	4.26770232790027	3.25790344245666
"46670475f315951549b001aba16ecb3f"	0.409891961783218	1.72364674601124	0.467955909097169	1.77264562466658	1.17575480098402	3.40284412798375	2.49469003044014	3.66243586610058	1.17405668963507	3.19451600196963	0.165636464930348	1.34182222334148
"466c8c99b373ffb6ae355c6609cc2e62"	2.75188654595204	4.11380271085815	2.48563955374606	4.15812969332958	1.52625193653157	4.40959685906271	3.29903618715862	4.09445702256487	2.05228820398727	3.8622367853597	2.0006583180243	4.14608900733465
"46820e3128df5c03d7ab85dbab69f71d"	1.97881630067719	4.04691771176897	1.2309106123045	2.68912091728436	1.56251528545011	3.50863800056835	2.92335433580394	3.99157500169181	1.53875234719769	3.74542605118552	1.63027896808852	3.09007499128684
"468df1b542d6161aec424dcd1503710a"	2.44275104070458	4.41393671176308	2.56424410883217	4.41134332022891	3.66421538111631	4.77289665070696	4.20446112991278	5.06764202235845	3.74190568110606	4.72352091825204	2.27361611477211	4.41951016672451
"469b5317469999858c185a41b972abfb"	3.3019630992951	4.79531214192375	3.23512359211027	4.63095951403932	3.00592019994148	3.93238437855758	2.63068091664612	3.61029588138505	2.4491623668427	2.94719895639654	3.05181057650636	5.03247344308304
"46a00bdd9f305e69e04295dc974468c4"	3.12219279513651	0.950699501559697	3.48028286210909	0.364018613072493	4.03285653027439	2.24433163275075	4.2669744730344	3.78752008181471	4.80682308256912	3.12735036197882	3.38884260811876	0.972222571557266
"46b37535c3898f025e82a972dbda0b4f"	2.6045258386226	4.4335081068414	2.92437101279988	4.71077051810993	4.31969143025365	5.00071014599291	4.74452795486945	5.08179657893717	4.03822366699556	5.01541077601489	2.78437652466167	4.05587846308687
"46ca3a1fddfcb08040bd3ae35d838607"	1.73615195689326	3.70758070842292	1.69136004151089	3.91390503634674	2.89016329172416	4.73917933446911	3.79690140500898	4.06385607595826	2.82494181734011	4.37534954242548	1.73132555242368	2.95920706773665
"4740bf6a1c954e0bd966999c1ad2558e"	0.820778011559886	2.95051160863531	0.780331250970541	2.79191574625857	1.67767359065591	4.21633638774291	3.4300914970289	3.80405839093513	2.669126126614	3.59371236407178	1.01392693166805	1.83385313483178
"474de3aacc331ee81a22267d023cacc7"	1.79907133890343	2.99430200120196	1.84991579239823	2.75608013986559	1.40038561146995	2.9778055456578	2.24940791995774	3.13642873565128	1.41604246583094	3.34183003580962	1.49688985036148	1.30281546483988
"47562056e4ca1eab32487fa0f91039a8"	0.587447162833369	2.55466480614755	1.31195301558287	2.85607380582515	1.79643063307914	2.82988158269905	2.06934619125426	2.97885961942716	1.59181871872938	2.39799550890677	1.0924547029222	3.11721968397861
"476e52ad5826f40e3a08501554e32cc4"	4.82119815896106	4.29217099494395	5.09249830708876	4.81523127448678	4.72958488532523	3.73823090790931	4.29028185310677	4.15659384820961	4.58948039255248	3.57210167021949	4.38222277742059	4.1060003462357
"478164d488b849448ee5df2d8afe9c0a"	2.00537631861236	3.29070978197991	2.25489813007428	3.69059622961121	2.26448397685806	3.89271801748896	3.41336768878776	4.22970436561776	2.42396804118287	4.05834107889711	1.56742416639335	3.48132260900777
"4792c325cb09b28183663f520df6b329"	2.81241081702687	3.96890430976569	3.04754348879738	4.15137413350294	3.91210796181925	4.10189697085147	3.89141188819204	4.59148095454924	3.93050083399726	4.39232284629746	2.73511528171623	3.77075094239453
"47a29e1855b62758f3b447ff53ace307"	4.0068902871676	4.50768647778135	4.79400797428905	4.9292063282329	4.82329987688492	4.88177645758288	4.64039871017951	5.28320874395384	4.80865279340855	5.182256809074	4.03555701029234	4.35237291455278
"47bcc9a876636611f3bc7df3d8e4412c"	2.45053726198034	2.9272295628198	3.04982456182036	3.70211354689978	3.94608969013528	4.94821344323078	4.36074329266055	4.98741020083912	3.7505948690345	5.19511472101292	2.13013722434332	2.41164268960918
"47c9aad6c691271b4bd59356d298be38"	4.90029259535748	3.98011585868684	4.49833399316521	2.98694618870335	2.97861988830942	1.97318451316331	2.85762494155579	2.74081576556645	2.82494181734011	2.15198310909053	3.23556659574982	4.70302126225193
"47ccda8aac3010df5906a72450f470fc"	2.99568745285996	0.562051356484123	3.35511176764303	0.244285601144522	2.29777784889118	0.888429183713057	2.07892703208054	0.497862126425044	2.42438708316816	0.952839565778277	2.65670355701067	0.174123816850323
"47cd0665ecbe71d9e7010dd35740096e"	2.37104326747201	3.96571346123306	2.07191532403801	4.23190696214657	3.54303325439194	5.52650586171704	4.59105345849274	4.45394425458068	3.05087006542638	4.79743865388428	1.97065418422861	3.91984128694024
"47d65bc809ffc2078eb1b367ae1efea0"	2.25016337269971	4.614364042668	2.30217911059434	5.14946614807064	3.11818881579019	5.28742423119435	4.53439396814101	5.34166394123236	3.1772928742276	5.46207870992995	2.09102049610043	3.91380621456526
"47e68df567e915290cbc4d67e150ccbb"	0.788503106835888	3.93300021620305	0.757538704177074	4.12064579594364	1.24721043883715	4.8480819796936	3.76032736286256	4.93610244810668	0.720890744019006	4.6519196025813	0.739016534494693	3.9118789011091
"47f22bf3bd3c682a538865f793e7e691"	2.87721058390991	3.4998555265293	2.67256277189759	3.74154078231637	3.30844534036297	3.69211870208089	3.92356399131064	3.52777892996822	3.19449493168829	3.25432883374485	2.80834526901439	3.6773016138355
"47f5f77f644a6416fe019fd3cbf2b396"	0.965278211074948	2.63630548397449	1.44472478681248	3.02800468632101	2.76673386372515	4.77552380496646	3.99239231263469	4.63442663823981	2.92919091439218	4.71826292663834	1.03857827443911	2.56795529455524
"47fc4fe5e358cd755988e432384584f6"	1.3359193292108	2.27245644942377	1.6442429291956	2.73438445732792	2.86494773344489	4.31345894064333	3.32297216579376	4.21680847730073	2.77930213675892	3.89532516927585	1.28116409672998	1.75333321374303
"4820c8a975edf68e7f80b8d56b7123e9"	5.28204311640168	4.4391085886464	5.76275027371913	5.9919903163671	4.317603038166	3.21570705556149	3.76497071216722	5.35489122144666	3.02495393175316	3.62931125296693	4.83169369081849	4.52369308840237
"48232bf77331fa9723fc237f3efa4853"	4.14086880531022	0.76726324654771	4.41302003534102	0.692842019413062	3.91519410834838	0.179573742344499	1.50019300928059	0.263608576814646	1.90646659389166	0.605369179609512	3.62789518884316	0.575845675765901
"48407ce93b3fccf3f467f93041f9f0a1"	2.9674481216005	4.21904483336159	3.21226614900834	4.44255878162641	3.96356951975282	4.77586943128125	4.23017018774722	4.4558029339731	3.50927731634599	4.52142694645119	3.21678936973372	3.4764611808285
"4853f5b18e59c6a28fe84ef2f868ff99"	2.86957607434947	3.68439521492503	2.81105747004567	3.56755953981989	3.12383661634784	4.46670678813893	4.2825633074799	4.83646639786849	3.20882290315277	4.53611026939652	2.42597407481923	3.61351868985148
"485fbc706fdc166567847aeb3b5b2eb0"	1.47136640047602	3.28777146496167	1.91502758245279	3.77075094239453	2.81990864845351	4.99941779680338	5.26112181564666	5.68632552153872	3.26630887560465	5.16688077485464	1.77836736058031	2.70395127865228
"487bd9b2f0602bcfc169973bca8a31e8"	4.78727382737354	0.536093875522391	5.89749795129031	0.460879631884987	5.98109690331606	3.21887420862943	4.31787974061188	3.33600393981816	3.86880869032855	3.45360264199707	6.53483805185075	0.606044526677434
"4895f541d51608b5ade5fb275ab48c99"	2.15574873945289	2.69697026638743	2.20703670446111	2.45946891505567	3.51738424040198	3.81786888512945	3.82871200269207	4.40060449263837	3.16385618574756	4.03285653027439	2.08555409526201	2.63628082946897
"489b5a704b00b4cc1e1979c8d5618cba"	1.46877785687601	0.165636464930348	2.26078522467769	0.282552187060332	1.94219304345915	0.623170976743688	1.34428093361865	0.283572404137348	2.2282326435754	0.520172779086401	1.51684970470027	0.106690630662525
"48b5cb687115b128816c0fecd49e8caf"	1.64858304580823	2.81376233493512	2.49610628244684	3.630670644684	2.07665566472571	3.72429746538333	2.62025189638434	3.60247480212038	2.16124270236824	3.48209756774982	1.53641894709715	2.92666998894372
"48bddfe58bce6d53b5aadcc386d19b1e"	0	1.50941136804695	0	2.07701109052479	0	1.70713215718674	0.872275310456309	1.53318474869364	0	1.7100308411891	0	1.99010459902099
"48c09a59e78c8c3bcfd6ddc8980dd1bc"	2.37284392286846	1.60023767108928	2.50514196082823	1.24142287790485	2.88403412993058	0.981604037527962	2.39258554119774	1.1316178668691	2.77743326066299	1.38567091225978	2.69943175259577	1.69136971109695
"48f254500c8ffe6ed6d46ed635265182"	1.05396144567602	2.03817504734251	1.47136640047602	2.59916154293683	2.86889594003973	3.81547810783233	3.30187749113585	3.44081631388208	3.14843237506383	3.43587500188432	1.44251707343879	1.67634375425559
"49111e4252f033aaa4552837a71346cf"	2.01292560006778	2.76249810779733	1.90334750357602	2.8650955444884	4.19991129661538	4.26630091878315	4.1815020840876	3.75622132344657	4.17043998190247	4.07533950478251	2.31337972079356	2.51812920155096
"495b7dd65d42fe2cef31b0b81375a843"	2.40637219197941	2.96830895308588	2.49291035912004	3.20159654899717	2.460159277365	4.22409750883493	3.29489167871478	3.91530337911429	2.39666688227193	3.98134651024987	1.51048000994911	2.5711173596451
"495fa2175d85c190100a42b626065f67"	3.79255608282958	4.37317615950764	3.39414802657357	4.37770950426209	4.16722134820565	3.15229130810831	3.40436808300508	2.59548602348472	3.57281328130473	3.2305700599786	3.82058020964439	4.42451334278924
"496d0139afbcfe370fa517240ad0307e"	3.60437177661499	2.67022690044646	4.86245496398697	3.43124677551806	4.52611446774687	3.09816647171823	3.68048592681302	4.09419028365511	4.6697813169895	3.99998618930585	3.42759822545138	3.01935455744935
"497852235f8c4cb35f93fe5ecf3bb2c6"	3.29614385591514	3.10467761603516	3.47157600366431	3.77978718461648	4.06769855633404	4.40040810554666	4.28079397656629	5.16549155351511	3.81610893131635	4.90005611822152	3.57924886242182	3.51938596470271
"497e4e070b8bc8d36dba9950d6f2286b"	3.96399953535713	4.33245957317285	3.86710226836051	4.42868600650734	3.91344644013501	2.91910644818314	2.97028834976584	4.32483279223136	2.25528955778131	2.90371514223517	3.14620981566295	4.74245863702158
"49863756cfbe3c1aa24763b861593779"	3.23334961241772	4.49078851288398	3.26652858052899	4.54603885428378	3.09961001043852	3.85717772599355	3.38882637533675	4.72494167890785	2.68671896608031	4.26315165306145	3.54603825945386	4.24375030260806
"4988e4594ad30e06a961bd0c8d2d919e"	2.14385556288011	1.6593516356508	2.13457558842624	2.05273520603448	3.89141188819204	2.01884616943563	3.4835725055984	2.08265587018649	4.06220476808468	2.28260685027838	2.18900600833974	1.40178574757394
"498b9e4a11a7793e9cfb62cdfda0d858"	4.39125052409567	2.32786438366941	3.90087950444373	2.99535942470256	4.10891021617648	2.2225772838248	3.35948218647601	3.59277263624029	3.45908458485078	2.71783645109682	3.78378241121231	2.46627502462734
"499adf058b192231e63a6a64aa9e9910"	2.98182182025651	0.529485245138535	2.46117459238342	0.230283600388398	3.27693233307842	3.58930218321184	3.56287860705046	5.33258100599536	3.2305700599786	0.803036027830471	2.2678042928237	0.324114768078193
"49d7f4de16043b94054ec8f73a146dc2"	1.3359193292108	2.03229110117846	1.75333321374303	3.09503931887545	2.94383332210902	3.40808361702511	2.82683847948093	3.34691196621889	2.80189676488843	3.84287466471362	1.33295476395587	1.74942556846445
"49e29a7d1fd19f66e8f2fc528e86fdc9"	2.14517427134147	3.91717222541081	2.62314315391129	4.52283768958147	3.34126377937006	4.57841631145622	3.92577639251651	4.57380306131664	3.19776936234817	4.82368582903547	2.47263803044613	3.87250474401177
"49ea20533baa4470d419ce988f894af6"	2.61081069467696	4.40641100464043	3.03083437261751	4.59998147789441	3.29311018903412	5.63346601332483	4.21680847730073	4.91166695671837	3.0247519013409	5.19502599761778	2.6639711024169	4.67159795574609
"4a1e7933d818eebd64b624684109131a"	0.976472149607816	1.57211001477479	0.665650590496445	1.74746600473348	1.30091837342464	2.64328153792844	2.05228820398727	2.90429175693615	1.10938999991998	2.68780830934352	1.04608173796646	2.30105211858897
"4a2501523b33ee49aeb03430b90c227b"	2.94735096965074	4.41282827863784	2.99917342371114	4.28727106571428	2.60380965064176	3.64809256314421	3.24001606696261	3.65515243893001	2.29880194590878	3.42071879295023	2.84960769298074	4.2518092568386
"4a27022b4e093013dc1b9db2edef33b4"	4.68259937678432	0.184537433258664	4.30182570927625	0.654010223898991	3.3549339806306	1.11238455634641	3.65204632473946	0.805259009934973	4.03995493694634	1.10335663402036	3.65919932451253	0.324114768078193
"4a3e7c050212753e27d09c02caadfdf5"	4.46236447955938	3.30980686659203	4.51350309706226	4.71872205174563	6.13392508846556	4.74225390163542	6.3420751289174	5.35074105479964	6.67704088099552	5.56378809326919	4.40572403269028	3.25182127429042
"4a5556c59a1fb4dec06d65b55f69fe6b"	2.26684269786994	2.32276849857299	3.35691077191089	3.26661505850843	5.18558562864891	4.38820875826654	4.05626731196358	4.26075790786295	3.49753909112544	4.32551506116284	2.22034322944364	1.99571737408898
"4a5bf73471cbbba09e4221b3e8788b29"	3.89789737102843	2.4249924406786	4.59737270429155	3.15442896061429	3.91189623788009	2.90645206068751	3.6791589125527	3.11356664852115	3.86416845107834	3.19564739382316	4.01569974849682	2.23731930961164
