"sample_016Bb"	"sample_016Bo"	"sample_016Cb"	"sample_016Co"	"sample_028Ab"	"sample_028Ao"	"sample_088Ab"	"sample_088Ao"	"sample_088Bb"	"sample_088Bo"	"sample_088Cb"	"sample_088Co"
"35ff0b675b41e4ddb763d06a94e88c46"	2.09518533027817	5.2490621990313	2.39463678787979	5.39280295647155	2.05128869312206	4.86541024978412	3.16980238057874	6.57220041344737	3.3814034343283	6.09309250041389	3.10088296720072	6.42077660952532
"361a0552ebf1d148b3e1d5059be41046"	2.48020796155484	0.599883754724939	2.89728883521783	1.40178574757394	2.81511202870778	0.748885058138066	2.16656529983145	0.506890501061306	1.95608421381652	0.824166266583706	1.82225102590285	0.179132438929639
"36251b7b7e88af4ab4c077b6567bea70"	1.55455133707366	3.06568425771185	1.82512937236946	3.84705551057718	1.60194398842228	2.55306057031971	3.54996847456719	4.67543683254568	3.03275249046724	4.18187974644521	2.98372750378565	5.00266158843175
"363743fbc3cb88a88a08681118148a5f"	3.64852637970313	5.05720880697144	3.81757260775369	5.72910254841087	3.70216550134775	4.76051419310747	3.32169644240321	3.76533956852329	3.68650056131175	5.13038242854998	4.69170815107101	4.82465337297514
"36457953fa30e0188e5decb31b0310ac"	3.50291122629018	3.20589906980976	4.2632746156422	4.18826187850285	4.83563570614521	4.10938322913857	4.76588737332284	4.27187019247903	5.01788045111203	4.91703703478617	4.38158728817534	4.17440388514222
"364a7ddecd2caae15fbe2e3c7b7a4cc4"	1.38219471905944	3.21181269962275	1.97927390852764	3.94435431024459	0.790597341697268	2.98125082165911	2.13484786595134	5.13656743541286	1.9119130263104	5.07740981352539	2.21593510524091	5.20598067155276
"36526fe6700aff029cde4bf4c655a06a"	0	3.07522659372649	0.126727800591516	3.55600053798348	0.0682989056766879	2.32846655548611	0.528744124268336	5.32261243671425	1.07028139890005	5.19898288007301	1.43634087860403	6.07314540458884
"365e3d01915865862e3fa49b24a84fd6"	0.81081865443799	1.64858304580823	0.536093875522391	2.20029397302911	1.11115957454563	2.43489104757598	2.03982715104574	4.18771467950337	2.42283619158703	4.94048031905703	2.65722136024293	4.82114522480211
"369d2c8a02255a8a28d88f8ed0a3faea"	4.92836067122091	3.29696024996494	4.82763492798484	4.34561827311855	5.15850131109431	3.1162591697302	3.02277867086773	3.28473195620737	2.78851569802194	4.39016799407334	3.26223038471889	3.9094371654699
"36cfb2abc2f6709df2d805fe05f581e1"	2.82049266049367	3.17013648740707	3.03029069277827	3.54733619488554	3.03679542299406	2.55203626426701	4.55180655877192	4.55636752298493	4.48636165745169	4.41645566875956	4.37629365423282	4.45507414479478
"36dc607a68263dbd7ef3b5eb18837541"	4.82665400070121	3.19488886424691	5.23650573739205	3.31145037533927	3.15296719222304	2.74239429928418	1.75154420151222	0.306234864940192	1.20147674464071	2.58198998647854	1.71750237259345	0.728103624263967
"36e019ecb2995decc4eec1b537c168f1"	3.6773016138355	4.66100667591595	3.93074512762025	4.67380794376296	3.67044408719115	4.65577571091644	3.073863000711	4.91652679198799	2.91438229510757	4.65393558794618	3.18216702621446	4.79957922723859
"36edbf8776414418b0df41a853e4e4d9"	0.371811801479201	1.23640214282742	1.41006581786914	2.71891245925758	1.21324666880355	1.58141635003372	3.66472199830163	4.78338549032171	3.26001623268956	5.47584696020426	3.33658561339763	5.82466393486342
"3707e79ce7ef1479dae1db75c268ced3"	2.42497837400804	2.18013753283851	3.01384131067284	2.25489813007428	2.8324942620493	1.96201364607876	3.33410484624943	1.87252806722561	3.45337671673303	2.00759639202649	3.30256455464082	1.96700885484629
"371b3737bb533cd6c2fb955c35fcfe31"	1.81202685778703	3.73725905782448	2.08123455826444	3.64723996407692	2.11710948741352	3.92320263978399	2.65439301447259	3.37096790793467	2.00873815705908	3.19620908330113	2.03613818600002	4.02829497910396
"375e470f001d75089a9aa6cf80c8ba2c"	3.26443797498031	3.78022124969615	3.11058526220623	3.37271522504637	3.1351983922619	3.76310281834843	3.11412401280164	2.9872473784252	2.66088032355915	2.7199708667979	2.79723743142739	2.9713094495674
"379b2a80ebb742f6626b43b4dd41d7d6"	0.738179339885384	2.88226806706441	1.15821552630417	2.94341861666838	1.30587060168869	3.55508862783941	1.96456926564941	3.31340024149603	1.70688761999754	3.20785693931375	1.84813035082365	3.3190895987433
"37bb43181471f1af50d6d77789f1fcde"	4.81092256778325	4.75027971753043	4.89094540905761	5.00439660052079	4.67999094761845	4.99567273793541	4.53684509148845	5.82682271879539	4.12805492895644	5.87057237057844	4.1010255281185	5.77200046822501
"37bde353b445c3ce1b576f660bfb016f"	3.3485242234195	2.14385556288011	3.25094936541583	2.24421322556994	3.18980171954213	2.37597987517396	4.04680456626663	3.08108669521769	3.8660896367299	3.78954888381343	3.51948458650019	2.83066421543388
"37c381e56c10f5f8d4d47efa76c2f0d7"	1.86048265990996	4.65277425655033	2.11710948741352	3.90568125899539	1.77836736058031	4.81740878990772	1.02756731305503	4.00831924437087	0.443043447662953	4.01021593520407	1.30364074799714	4.32119961737686
"37e50134266f9cedd61c2ee6607c987b"	4.14419782789518	3.52705506051371	4.32002539723189	3.78339867081166	3.96990987984664	3.61467549540595	5.03389286124112	5.37792536436432	5.46992195119447	5.14624765334038	5.33519928916936	5.50481489843315
"37e85aa99f3480504437883a8a22f070"	3.67530635495296	3.62198097713654	3.55508862783941	3.6392854519533	3.1505590818977	3.85023853374583	3.68978468910916	4.33551134000853	3.53824116806773	4.48830629475117	3.39617623278861	4.55356641820939
"37eb8a691aa4f71b757149d3f97f6696"	4.00155126574132	5.22215068902158	4.23840297169469	5.01596105369532	3.62528595297094	5.01386834880467	3.96035782785002	4.1227071800646	3.71220674483254	3.84507817812337	4.48831047393724	4.45749234539758
"3810e5b0b59eaccaccb8e80d20c957ec"	4.90472503476447	4.24326536146229	4.54268869438052	4.72583252136864	5.46105178332676	3.93471529675803	3.73312841305328	3.73999001322987	3.63035334316203	3.69003477378924	3.18094881464448	3.78788498986681
"382a4e716376327676bc7db50ea62e61"	4.60157471738734	5.15056765291283	4.79504353997388	5.73220275331233	4.41907049304895	5.5471132236161	2.95281540185418	3.53088262588388	2.97396381784187	4.87146083132972	3.43324313874833	3.65776875254354
"38353a93383c0917923704393a56d9c8"	0.612167575802034	2.56164065898149	0.933141162585874	2.38327675927915	0.659847344368911	2.16604047946144	1.23402266222156	3.00313050648114	1.15728698438015	3.01469705727881	1.48806154964268	3.51834403897853
"3855898b7fa8cbfdb233365d332528d4"	0.883202917989571	2.56856818621036	1.12587557797577	3.29947328325449	1.11115957454563	2.56684079832817	2.6181403833065	3.88137036745343	2.13316094509955	3.99953392051565	2.42311880080618	4.40059010718483
"3873b8b74332481949e56ac72b5efb12"	3.58675871249387	5.01034571884006	3.5369052332473	4.58859937534207	3.45784009403244	4.62512719352389	3.11798530388183	4.23194329698465	3.02178103932354	3.96928083654826	2.93402919541253	3.94023915914761
"38a4fa0338fbae58fda6913cabc56f4c"	3.21769156390792	2.60250374223209	2.87403661857565	2.84304275903791	3.01218139196272	2.66475522071595	4.7128869444188	2.86565946577295	3.84962811196404	3.68333085963296	4.34333754651657	2.96000267537543
"38a68946a9d35ef396f873cf2e3d37cb"	3.2998886833317	4.63784831225067	3.23112770314779	4.43990584423373	3.05976261871702	4.20183563163756	4.42235346662138	4.79165971138735	4.1453091859367	4.44856807051296	4.22432402922079	4.61726929567048
"38a7efec126f5e38cafa8a22da8ebf7f"	2.61081069467696	4.64176356610726	2.04984008477859	4.13294889955739	1.91336732905795	3.81265313220858	2.94222484487399	3.9890444831633	2.6069782566299	4.13692581517953	2.92998492038219	4.05361135301383
"38b811858758fa712e59c88ce4db7bf5"	2.26078522467769	2.47926484804541	2.72039633958295	2.1062074912258	2.33323000423474	3.21453031680957	3.0412717092453	3.86023808838327	2.78471339462643	3.79346472377991	2.82689544924235	3.35733549540183
"38c4326edad96570f456288d84eae292"	2.87974252275073	3.56246206825938	3.34456039656049	4.14336600123275	2.81241081702687	3.80064343376442	5.50718722582215	5.82748721340491	5.48530549161328	5.91168566153567	5.4778393396332	5.71068383521012
"38d10653a790b3bad4b42ab8f79f2758"	3.79429174179344	4.0216227721999	3.9858540782886	4.01941833686966	4.04083707127026	4.03967528084468	3.53044759978457	3.93098164834087	3.56284299530732	4.13043461368847	3.21141348579963	4.11948712958975
"38e4d9c88ac4789241b5a3a5cf300125"	6.72505218233661	5.82657235554196	6.29928903320113	6.15984037892348	6.30093832435318	5.72692387502641	5.43480128073812	4.68792819707854	5.40913665559616	5.72409022927124	6.47175701432635	5.04921209918804
"38f10e368cd490654f2db1621c61d989"	2.10748031341521	2.4718639639101	2.57462810766314	3.24130127877333	2.07340953120348	2.69251475253921	3.3688876657916	4.23346020883662	3.0584394312688	4.3008618602188	3.53229932556454	4.33041328907541
"38fa05347cf197f388f02d42f82912f8"	2.31914076556453	3.68815195583689	2.50758318430976	4.11582391206025	2.53573056439946	3.35761756573261	3.6007010327565	4.43130644085386	2.9331023299231	4.32788798029677	3.11644257613647	4.35083881129761
"38fbe2bdc1f74355e0425fe0132cf5e8"	2.04693655745315	4.19065062475844	2.42497837400804	4.27352332449583	2.55641333676932	3.83503303507357	2.408430797161	4.53197027950836	2.09031301796917	4.09903527810547	2.02750824559999	4.85020045896245
"39069a1ce7073e9f1da9c8d680bf260b"	0.316796187013758	1.74073974251101	0.967114347490092	2.23158668041074	0.665650590496445	1.93787980619236	1.51431139565354	3.10525267347377	1.39677449627099	3.0606078509104	1.44306603165062	3.67030157226341
"3929139721d2c8969860b07d2a87fdfd"	0.599883754724939	2.068510262354	1.18266509896779	2.25016337269971	1.39622736509028	1.54365979664978	2.97398347369194	3.72530973917997	2.69675194887773	3.3190895987433	2.71537001246442	3.64353003877338
"398627f49905824e50b8430cbe6edd8c"	1.34476065505972	1.77646375054449	1.47909206912681	1.77264562466658	1.05787813751174	1.31195301558287	2.66694900094102	3.02938946204209	2.56647127567934	2.78763126377255	2.51710597572137	3.48857435847869
"39c8816f50a45a9b24c517831d908a8b"	0.817340073745964	2.52902828319924	1.14892808726857	2.62575041007351	0.793066391191126	2.56451283420075	1.75772057348262	4.72498721931371	2.1223532890816	4.08861454572299	2.31219569080164	4.47683179025165
"39e31bce5de420066369a48aaa1a7c76"	0.0922687166293319	2.70776447992351	0.212363533196688	3.33818049718108	0.0682989056766879	2.25038585532368	1.9942729110123	3.80982603653436	2.07570924365871	3.73328578155074	2.11927587511837	3.721467638916
"39f018445aa94fc4118a904acd88939e"	1.31195301558287	2.9575546441996	0.91075061372076	2.57716064907508	1.36796235193461	2.62314315391129	4.30392724586582	5.24596013796211	4.08650054486571	5.06516842786508	4.22508857370672	4.67884100546164
"39f358f39ee11613a1d26bebd9f3aa1b"	1.73958912367688	1.00159722303817	1.46618259532455	1.35642879183015	1.09622377176468	1.27173948434731	2.73024604081106	3.50388693346971	2.96952278609041	3.44785002486526	2.31703025742554	2.74714013647368
"39fdf298f10d1ba28c460ac28b876dfa"	1.98235906009874	3.19087076729253	1.94238192983748	3.49161495887018	1.7393072304065	3.20167814526894	2.44275757256975	4.00428147597236	2.36834500231096	3.36975136652687	2.19397474127561	4.14480515021499
"3a14a8cecccaeab01daaec2c2106c447"	0.67715701658107	0.906211708740491	1.08867137443727	2.57287364641659	1.56507298245684	2.13190827232169	2.88257630468218	3.93016824001579	2.47901910974493	3.77081039377355	2.43399763699621	4.04428494300595
"3a5c79fd8ef11ce6db5fd3e1d5190d35"	2.14649124310078	1.57211001477479	1.77264562466658	1.67212271649933	1.68473275141124	0.825720739608313	4.34249209228136	2.88173120224618	4.28299107424824	2.63373174525989	4.20085062149423	2.9713094495674
"3a64cb52e13ef6cf702163629afb188b"	3.13059073523273	4.86175833152216	3.01273500440366	4.47897932844965	2.69258164413984	4.09598473307287	4.49026650102003	5.34397501044729	4.36666296560862	5.11441195611986	4.23371280391891	5.25999557724162
"3a97a592a77d4fc46de9712d535ac003"	1.58833970223272	3.2557354836943	1.41554801972247	3.26265647185656	1.72364674601124	2.97264648557923	2.17879569283683	3.29018956585556	2.07176090344739	3.31431059574823	2.05589044065608	3.3286845909629
"3aa823b8a3332395136a4bdb0d8474ef"	2.6048255869754	3.29835110552066	3.13937657059937	3.89845550249551	3.03918963243195	3.16581528765078	3.75657359715762	4.73401305548464	3.29870867710764	4.63095531334772	3.33154040035943	4.60667933457732
"3aa900cf778992cf602b9c00e5832ce3"	2.2931274097701	1.28428599849163	2.52084827465411	2.39258090379414	1.67844761044615	1.6442429291956	4.13281563549124	2.00993335887138	3.37665397460675	1.92470402302969	3.39317932276853	0.789356955607106
"3ab05afa74774c45aa74b71c10bd7cad"	2.65292839432243	2.62477605015746	2.43291635816834	2.57972405668454	2.55203626426701	2.86701823027563	3.88452230384375	4.02650495404273	3.48644375750882	4.04161514939063	3.60875449305768	4.1488895640739
"3ad290b0750a608b3b7995792e22c36d"	2.59519887820675	4.00207340103991	2.29452042055931	3.96852412946567	2.08823219081101	3.61401455344934	1.93815905597061	3.90302636359186	2.03421032676041	3.45802937840276	1.71233730812289	4.29595207811447
"3ae114ae21016dd0db953a569c340e94"	3.50348580579988	0.499828573898256	3.83794785294346	0.297697803485935	3.96815820649949	0.140049682745094	5.04633523629827	0.285144075508363	4.44544625258933	1.19990188531953	4.67857450264215	0.514969678497479
"3af24b295e29cd97d44f4038430419ee"	1.93636372662016	2.12251623696337	1.8064950322435	1.95725413349882	1.57444473066428	2.01142029622568	3.41460575299811	4.13476935786933	3.00811034812042	4.16983755098783	3.16466628235963	3.88201235711954
"3b0ca44e1d25cf31fb8475e29b9b1d98"	2.49480010980263	2.72571663915739	2.09147851722104	3.25481940381773	1.85816684099203	2.73187058579949	4.79742557184889	4.78075829055549	4.29565278169535	4.77136083646076	4.77474822126801	4.75619868258414
"3b55a33fc721973baa087c989fd740ad"	1.08309809067977	2.8671261642794	1.58563501138914	3.30021266655719	1.87877228950137	3.06674426841035	1.68127845877685	3.15802372718109	1.46894290142978	3.4880421336595	1.50825532373904	3.10088296720072
"3b5d30f5ff08ed74aa54f655fbf9c0b5"	0.371811801479201	2.40688411546727	0.630314936237133	2.66710389329982	1.15467341552365	2.55028005668644	0.9728301479223	3.27771269296431	0.502395975249191	2.88217016278921	0.722226431197269	3.77748951907737
"3b690f1140b824c61383d20c48ff822e"	3.20999684311558	1.59292878361274	3.11422390254325	1.79159212189294	2.6655387246552	1.72765623111886	2.72910955472682	0.160587064647948	2.49866325891765	0.528744124268336	2.30145645632322	0.324428573418785
"3b72783ecdf22d357061e7b4d845d256"	1.92717797113837	3.18330411904474	2.26398576682193	3.01033293424489	1.99310550117924	3.05079729800512	0.473819259667359	0	0.382668800550218	0	0.319232165003311	0.102065985528902
"3b7624c5f42dc6892e012044ffe5c3c4"	2.30891451984376	3.2329056253387	2.60083403887082	3.25007669565268	2.29539802780334	3.03895429769768	3.48163324280997	3.81059076398814	3.05104966040994	3.80168255489702	3.14760235479211	3.78954888381343
"3ba645af4f9492e5d9077e0c258ecc14"	1.72820816829121	2.74189518596696	2.17869853883241	3.40573026746964	1.52886970032068	2.72785594939909	3.12336618517307	3.83496915998583	2.73138123676077	3.99750284354395	2.63498189343822	3.69070428809116
"3bb971824b20a7174619c334d36a877e"	3.64312330142335	4.53920701318275	3.82697500883609	4.77860255912965	3.89908780528158	4.14764498431386	2.86101846786887	3.45447839921843	2.21021977283103	3.6867842607284	2.47548742787151	3.35803375878001
"3bc18750f84efde4ea76716950fa9fd1"	2.69105587882358	4.17502079225489	2.70017574546174	4.56203574899915	2.47926484804541	4.66906626017581	2.19223380452271	4.44981817595467	2.19781390089007	4.12621178366666	2.33299985617778	4.70233529188386
"3be641f7552a62b22f4183eb8ccc13f0"	2.12923382261012	4.23986417273074	2.04693655745315	4.48610692619438	2.42198530919768	4.5230821639177	3.80401409698317	5.63353996555444	4.11818152429511	5.204451093808	4.15873807284616	5.022825885967
"3c02128b2eef6b5ce08bedf26f3ab5d8"	0.648138831305295	2.72483481472092	0.901652108130613	3.5018936968286	0.993292142565792	2.75034049314588	0.854193551137641	2.41626165153015	0.68343073768644	0.528744124268336	0.439013703748574	0.417865612007869
"3c129434318db9aef8ad8d0fbecda0f6"	1.17920868917932	3.94587925941124	1.27803241816756	3.64635924761429	1.59977315879988	3.51905244435416	1.77709648219649	4.05439982042717	1.65375639901007	3.70481688584255	1.71150385510795	3.70964788886154
"3c18cf5fc5d497ca043883770358d094"	1.46618259532455	3.03625497529063	2.13856327001152	2.99824052525899	2.01292560006778	2.8954235317279	4.43812337402575	3.91797724371636	4.64794496059161	4.45283731960305	4.17440388514222	4.06131332137123
"3c352a135cf0788336aa99a1c36e1ee1"	1.56035396511462	3.32003475822811	1.95725413349882	2.98580970731538	1.29975096551898	3.0324636408553	2.22350508843979	3.78283189442519	2.34580165824005	3.91032877102322	2.41974215499202	4.0747267178525
"3c3774e6e5462fb3ae363c031dadb546"	5.00598146849587	7.36716372574007	5.44465229422998	7.38731340332266	5.24870731261083	6.96899292885847	5.84664909975874	7.22049343454624	5.50162157309199	6.32255471922562	5.6173380641834	7.27997634334683
"3c3797b79a55f0e8bfa1da633eb42ec0"	2.85406438213827	3.15977596032207	2.79247197902598	3.33733662804964	3.11402848021325	3.19110840195831	3.74361760815321	4.09407986052503	3.79308675507523	4.26111583766774	3.66739531386693	4.31609567788092
"3c3edfe177e2161bab50898449325257"	3.05923444536706	4.62048107384307	3.35836559107635	4.24035076565906	2.90162772668212	4.29294195988697	2.94254413930557	3.73572332394315	3.009611866669	3.69919100825725	2.84487922457017	3.92680228735973
"3c4dafae453b17592d5b6a7048312b72"	1.76496535836952	3.17673462724871	1.96517411589383	3.62047509691847	1.48930098354351	2.4914564860354	2.88264958714606	3.16660638724763	2.51683285444787	2.74788135754175	2.53645401698959	3.53672446816393
"3cb001af520a9988e362580fe2d65d6d"	2.18521485962307	3.53131920998947	2.66004126169723	4.05213584275421	2.67876521803544	3.42613506991009	4.55879802608867	5.59557776997654	4.2897002489253	5.55887315054624	4.16849053365384	5.26828734530025
"3cd010a99128945fb349f66f6daf7b3d"	2.26843532489876	1.40008918766378	2.56382830100074	1.50197643901341	2.1459925081398	1.10327321869035	3.3248577401516	2.94673701982854	2.13775516420701	2.3506694474881	2.87362684614566	2.41462664788948
"3cd9dd8c4955c9e79542bfa17dc8e0a1"	2.60998309780764	3.28482448878693	2.72851855446603	3.31513842370477	2.26896936253655	3.51168671243353	3.00120427480988	3.85508602589334	2.43052965832167	3.99654281437175	2.65109317874634	3.80595290474107
"3cea84518c491246e088fec814e40e85"	1.20653112902081	2.81915021428724	1.25261952963708	2.98978175427866	1.29359364869219	3.00774142417658	2.19869016949783	4.07915816372783	1.85360373912816	4.16929896176935	1.88846866994609	3.71983582299344
"3d20aa88fbf9905e61aa51f0d2ef245d"	2.929417825721	3.52566241996406	3.0986164853044	3.89186765517124	3.18880345288607	3.30497181097626	3.01370187496676	3.30197029155465	2.94321099148688	3.40732619440905	3.38207222717568	3.21826909769488
"3d2a80cc1be2dcbad9d11747e63d79fe"	2.72261803965761	5.23116176517481	3.23777867493721	5.32444580151048	2.458288081652	4.58401001023985	2.478413951096	5.06791390071276	2.68849626288034	5.39673009211236	2.43052965832167	5.40224043958005
"3d3018160d8838dc795bfe9d9bb98091"	1.76303603963227	3.67159027894885	2.16604047946144	3.63096894575709	1.96832462860033	3.2257748914843	2.97398347369194	4.25766960006056	2.69909825170038	3.87263415013977	2.59026916544383	4.06520681798986
"3d3bcf2eb9421e0998e1d9dbf9f14103"	2.73911481256831	3.7014340540456	3.0853296784847	4.07091187242651	2.7838205372072	3.60308701420803	4.22559794548573	4.99195170444384	3.7824353688219	4.47371572077017	4.05468959479408	4.9678812955687
"3d557f9055cada569f82b67d50a0686a"	0.854874797052151	2.90902230568152	0.897071622298392	2.80970228903405	0.754195242124879	2.92243863128213	3.37784345596385	5.25090411400057	3.12795543581822	5.07860405024495	3.06007421287062	5.52341596551055
"3d8568c6c73afe3f03baa3ef6bb2b583"	2.57900877709765	3.13188173776088	3.50696231063777	4.23072541540244	2.90071435744701	2.87503436868871	5.18941380392773	5.21728408508491	4.73316877584867	5.49527569788749	4.47807699502244	5.71497414693742
"3d91ba1c0d0967e12c518afa71aef4c9"	1.68347010241441	2.81536345592679	1.7555262584158	2.58000182912203	1.80932713787087	2.67114557379271	2.37792283160583	3.85740221703061	2.49980275420446	3.77688849049228	2.38742767346501	3.76270027812056
"3d98f5ea6a29d60d032b19b6c5d26a6f"	4.39540108205502	3.58702627387302	4.56441238324387	4.06951546095957	3.71646912291475	3.62303041296119	5.30829598452515	4.94923996130428	4.75087551913125	4.86244881816011	5.06583221386485	4.96927653257569
"3db70a32b880ae396d12c12687ef9523"	2.17503429519281	2.30105211858897	2.48584803987461	2.73072230228878	2.04838937492437	2.03523740185705	3.74526545861147	3.73907196786473	3.72446954606942	3.63022651225845	3.70108318474775	3.80595290474107
"3dc0fdcb4605c2286bee601094c1e0c0"	2.14517427134147	3.90658729870608	1.27489090137627	3.33418030700251	1.35642879183015	4.43777841522448	0.835731224015738	2.44423047796843	0.66303842712296	1.75320573359581	1.20425676400557	0.598143953640763
"3df266045ae39f26aaba6a8cc7c4c6aa"	2.0035322223951	2.5511487671293	2.26390649383022	2.62296148215519	1.75314805633535	2.47162578259905	2.3708727044009	2.81898869317826	2.0632264650989	1.9059987723601	1.62819106285886	3.17213998255582
"3df2dd503300bfa6331f0cf0c0556024"	5.37382648378223	2.8599502358411	5.66745713971373	3.07443933580401	4.24180912541889	2.33432132873097	3.52736299428486	0.98059708216252	3.04060326130885	2.33512847942076	3.11394535581467	0.909042805031342
"3df8bad52704eba6448bf87950896bd3"	4.46819176202861	2.90038996323349	4.55104314348412	2.29992385503946	3.94457230255296	2.42895524251658	4.12214259191211	3.66427575007108	4.70818262707522	3.88631127371224	4.15737601079609	3.20291309571764
"3e1d864b9eb2ed32561613a1d1d08697"	0.212235473968254	2.51540271492679	0.976472149607816	3.62288341798391	1.06177954870263	2.22978673983796	1.17240783106836	2.35741223597698	0.843255414989248	2.40412672599298	1.46089149932667	1.39834644214403
"3e339157e579b81bf07dc08d13f13ba9"	2.5686659621416	4.52268099494959	2.05802336416982	4.31240362016843	2.30485022438446	4.3614635976643	3.03023128005132	5.15954437499977	3.07948593327357	4.30627885723561	2.65477459234998	4.99313424014697
"3e4cda8b82e8cdce9d570478deac2adc"	1.22654394868085	1.09997868805247	1.15111871358184	0.72190274767315	1.07339327922189	0.474982464251211	1.00868758114012	0	0.454166379437856	0	0.538958166664613	0
"3e5ae042c1ce9098f80f59664eb8f66c"	1.59653901468859	3.10687978195593	2.01225265814451	4.03760830390246	1.53742321469959	3.07746493369963	2.14509584634938	4.75634845256884	2.13071908594335	4.97151088563886	2.14509584634938	5.13071400378654
"3e760a2e7f85809b7e2fe3f1c98e5b1e"	3.5137009349747	3.7704915604062	3.12911386120831	3.12268874870262	2.87276420632419	3.797365831671	2.91059586498471	4.45161939285949	2.86400382607522	4.40164444097014	3.10791476651916	4.66679346192464
"3e7fb0a62433db48e92d878238284dab"	2.37702555272479	4.1758859463189	3.13843076959706	3.59699352486611	2.38431483835738	3.45107926714727	3.67845783722295	4.67608614049831	3.44951124194071	4.41521718364704	3.35803375878001	4.74277850663604
"3e84609c41d0a6a9305eb8ca3caa4832"	4.53510954463774	4.23024607721959	3.92119653960338	4.05448196844085	4.01930568254942	4.95896871601193	4.13393251562673	3.72404918464411	4.3128341003985	3.64307423057334	4.56552666346352	3.60828255123594
"3e84b52f0f22ee047c93121efea7f496"	3.22174139519697	3.76450712986154	3.46349818221951	3.61866504220733	2.96396747188395	3.48166895120745	4.01017919336546	3.73755678540613	3.16886858556948	3.49877106733559	3.38345669592616	4.18742460521076
"3ea95ad1bc4c2338d2f1419b94197805"	1.8639802808616	3.87086359982451	1.55561257301916	4.08581671998544	1.64206578666025	3.43560753619969	1.62234271941282	2.79006264738242	0.7277186394896	3.24038238000603	1.24010438643687	2.64668470366563
"3eb29b448d1b814e6e8c3f9e8f6abdb7"	4.43640169843354	4.14028038389229	4.84460891795144	4.46873992532058	5.07976030666417	3.95233485024133	4.58364108988574	3.94660446801351	4.69919681974699	4.81419096984789	5.23283435346036	4.41404621604326
"3eb5c6742fe0186b19c62537af25c9ca"	1.71557922319208	2.20898624802059	2.70017574546174	3.77566646010094	2.01442864137559	2.11030968054071	3.8368489267232	4.96945573565764	3.91728434030013	5.11294528162076	3.84284054454169	4.75709696621131
"3eb9516203c8da3fb1ea886173c8a982"	2.77629840880842	3.46806392532332	2.92939910278828	3.3957569448207	2.53764629936871	3.50902364925698	3.43236357332004	4.35081162173177	3.41597685634603	4.05301827042736	3.42527602441721	4.71805115662747
"3ec18e411767c99e2b6c382c60de8911"	6.03924430336818	4.36103370449822	5.88795996092488	4.59430662056314	5.10607341723064	4.44348564946413	3.63563148601952	1.44946943280322	3.19601822164949	2.14598287914555	3.22869020832332	1.30803177944491
"3ec211d7c7f94c2310b9ccff3ea75c82"	7.11491738139083	7.84443692014055	7.67558611660164	7.9482893430939	7.20112546414684	7.64611927876871	5.38636547353958	5.21612724916348	5.28701886431108	5.43201863895473	5.97388763823066	6.03215289671637
"3f01809570d8631ed37d6c01b3f87536"	1.23640214282742	2.37597987517396	1.59977315879988	3.0955489203294	1.06953700284699	2.88792732826647	1.97116475411611	3.13552859502217	1.96092754962075	3.42585113552745	1.86216348236668	3.76802082068156
"3f03fd6586f051321cde2ca5d995cc13"	0.748885058138066	3.38274460490767	0.688532549509157	3.02429062405423	1.00983389688151	3.00384021518064	1.16315914625962	3.04926314501338	1.21714052185507	3.23570301613322	0.965187638738569	2.82274782506698
"3f239b45b3bc2d94ab08523ccbea5c5c"	3.82648455042887	4.30654175347737	4.00832285898017	4.30075771092127	4.07036817891163	3.62198097713654	4.45991247952868	4.7351593121882	4.30439801075395	4.88067602810952	4.31166666842429	4.65625561877392
"3f49b2dccf460d1e2a553719fb8a8731"	4.41990967288632	3.32435617714325	3.93008697081229	3.75262896541393	3.93336064447662	3.35776404353238	4.84198103286348	4.70519233790396	4.87895529135325	4.80401547094723	5.11754760509664	4.60497456685592
"3f52391e9451ea43fc65d351bd5ace3c"	1.09997868805247	2.90348150397787	1.55561257301916	3.26049880411452	1.2493970243415	2.66161505170735	3.75346422418201	5.39206195782158	3.27659590316735	6.2026834819491	3.83609744399782	5.62810581634721
"3fbd83d89bc990e0ad59d7befb92e580"	4.19795201215775	5.65807283978045	4.11012235235083	5.52457970937205	3.97589983894874	5.65535847394075	5.80365694947284	7.71176734432657	5.75531965596758	7.87552381342116	5.75873311612224	7.37463973616461
"3fd84d53e0ee48b3bb1915429f2b7660"	1.3021501827583	3.23357802241537	1.44186396583453	3.70125699693801	0.800132629833056	2.63939037107284	1.58965960484219	4.1087821699086	1.56810745533532	3.79661215391682	1.52734677482646	4.00768621381964
"3fdaf1a0a47071a96c2841300cf213ca"	2.90656351654725	4.87911580385721	3.56278142262113	6.05669442373551	3.02319582403539	5.39622878746199	3.2506101230791	6.82580310443652	3.42769714086682	6.93817567111354	3.57174714418963	6.74605406212506
"3fecee22acaaedf1405b34d11f282f9d"	1.53802517212598	3.19113463166473	1.8993157544127	3.86427193242056	1.47089615191245	3.28862552672682	1.54978556780298	3.04940004663441	1.54978556780298	3.13024218727056	1.29889927415937	3.42373091715465
"402b0ca968b03e99f11042ed022aa90a"	2.80030450018203	4.27258589371719	2.36093039117379	4.08402956947007	2.64688260435998	4.16390437612849	2.05556116163928	4.30227782130918	2.13484786595134	3.63161097539354	2.09277229108848	4.43317021785527
