"sample_020Bb"	"sample_020Bo"	"sample_020Cb"	"sample_020Co"	"sample_020Db"	"sample_020Do"	"sample_CFAb"	"sample_CFAo"	"sample_CFBb"	"sample_CFBo"	"sample_CFCb"	"sample_CFCo"
"2ca40c4a44f0bd1737903a0daafbc2e9"	2.90341455187735	3.49723469098312	2.86037727631571	3.56197054152383	2.88033286978859	3.13224895576412	3.33781727264729	3.70413174396956	2.64945926319802	3.05094483922952	3.56309666887594	3.65298880650398
"2cb7062a3343db757bb1d2a27ede2bab"	1.32672799165686	3.55741780380856	2.60025086207898	3.59106859020379	1.03263344187047	3.10679661144599	1.57219450711858	3.42825753088801	2.28757865755945	3.76165824329523	3.35349482583229	3.50103402881133
"2cd06fc69fea1ac412d96d67b6011094"	2.12559060215573	4.53730992999285	3.26599983987692	4.13930894120877	2.82018436372717	3.99174475082957	2.07890139582733	3.7867926068792	2.62943749271438	3.39003801355124	3.23987397253914	3.57272219616449
"2cd0d671a2e8efe89ccb566473d4eaaa"	2.38127651204624	4.80126133519611	4.10602357199947	5.05209636154791	2.27126175017419	4.81362202269312	1.66767320153224	2.13060678154583	1.6736052521321	2.12834932240002	1.96833080340192	2.10654812725253
"2cd3503210f9a651c139bd1d0c149738"	3.047363189097	3.00456823194005	3.20165526085903	3.71121645098387	2.41859200098455	3.59258607701501	2.8751184827527	3.94315198782156	3.30049206806164	3.49444025003141	3.26895907668747	3.61402486420833
"2cd635c8b97d713477d74ed846ba5af5"	2.95889026503829	4.26225003819496	2.88212742211663	3.12454035388086	1.74696849761719	2.78326848995948	3.52952656623643	4.76547466940901	3.74058042538997	4.30054354848642	4.70444312187459	4.96409973040398
"2cd9e2f212560ceb7b178d1bcf17103e"	2.21422931772703	1.18728708236006	1.59646342590523	0.719538747572508	1.8847936601215	1.16985640762305	3.43497825559042	2.44951994937687	0.981674378068781	2.34931709756216	2.83230410433047	1.50415584444829
"2ce9964f1443a7c02e51fb698fbeffe2"	2.28586691987447	3.50158676167437	2.65909242288633	2.90429175693615	2.56641013615847	2.50689773034572	3.20614517789986	3.43812359790992	1.85587586738544	2.9850495494333	3.34973689333491	3.56315565292456
"2cfab206682d7c064270de99c4ce0b37"	3.45920512360974	4.90100901149656	4.23782508932944	4.48329489345875	3.52212249803097	4.59552889777633	3.41634527088562	4.17056359974656	3.29829724419748	4.17431440570264	3.88176567447222	4.06723013273249
"2d195f80367ac670343f2ee5831ae80b"	2.09257689397283	3.44704990184424	2.75210970124095	3.8602162318643	1.79861259946236	3.13920558115468	3.20533041866884	4.29785884721225	3.70080723446506	3.8786257127994	3.89639284845824	3.90836994110621
"2d406fee208bdb05645e7f82f48cf433"	3.59150970485174	5.13430423893911	4.06852002758294	5.00042912118497	2.79897843053362	4.93137838426937	2.50584588580166	3.49459057370383	2.64575541867702	3.61207832019197	3.21209029514466	3.24758797754099
"2d4afd1d75c4bf9a17618ef501bc2ec2"	1.88728174774998	4.63993510219067	2.94971576923124	3.6202012831036	1.99953161685693	3.53106379979818	1.99357532692339	4.26656202189702	0.687390643447566	4.19171117157957	4.46662133551933	4.39042516805251
"2d51006d9ea048822f9eef77dd30fcdc"	3.58086887458106	5.79172504683787	4.65298814438527	5.550818130854	3.37084208630417	5.17177745361437	3.02912604299676	4.71825577031988	3.3677486929458	4.65721303538908	4.85263982809762	4.76119020322923
"2d6f54bb7b3e6d15beafb6d803aa61ee"	4.5269801211116	5.18279586918504	4.40959685906271	5.2311005312604	4.586601693634	4.44327468564738	3.27614045528919	3.47829791924104	2.94156326932623	3.0652374404619	3.28072563465877	3.36407271027773
"2d712c90d87f4ad63a2f4fc0f3bbb64c"	1.74477638755831	5.16791061462614	4.21187103558037	5.2150539273794	1.39661279089843	4.82330034248854	0.49320402984553	4.68574987843756	2.08512223211509	4.61695670307883	4.70789583675895	5.09938247097412
"2d7764b697a07b4e2173475dcdceb03c"	3.27994804532095	4.01482505099077	3.64642414729839	4.39726065548761	3.86559532838706	4.10374834110268	2.03018301784714	2.78737979303068	2.95353224664977	2.68178562028361	2.45883847487877	2.91306562636017
"2d7949fadf70761fae1957f1c4cf0abb"	1.95421031947446	3.09980875239698	2.31484608187782	3.12296651999599	2.50597740000793	2.89951814339595	2.33489506187662	2.34832355935566	2.24521962485743	2.96584725790052	2.95488440684354	2.8324407101836
"2d8caf6b106e7437fa1de91936378ea3"	1.03263344187047	5.67724946023149	4.28145784257215	4.43458141804951	2.11406275100649	4.60469739423968	0.855908680635099	3.4511825141122	2.34020221338715	3.59968533303435	3.41983436253617	3.51741474785307
"2d92509c94d4857c19fa609f26feb853"	1.77448173171325	0.852002206151793	1.6160178173022	1.65652376795141	2.33198116354891	0.325047218951745	3.17274107596093	0	2.04995608674831	0	0.936570108252527	0.823066055894185
"2d96bbe7600b51a75c34d518f59dac64"	6.20832426845219	4.80170830684173	5.37445256677141	4.63575292984187	5.79435977506579	4.83633939736236	2.28005377298026	2.01693253160409	2.36176540806679	2.01056432167628	2.67589339172765	2.23849232412402
"2da99702f5437687e20ffe2ff903486c"	2.32730814414555	1.77176422338211	2.13320266347487	1.99518835737713	1.28333429540874	1.61919258058221	0.989013957209136	1.78992359274696	1.52833647653121	1.56721022573823	1.62606210451552	2.15571476407658
"2dbfc60987fc1b5b50dd87e1932c05a0"	2.59787128074002	4.48798424703399	3.61719696885648	4.10427667508754	2.24602659328727	3.99675657685392	1.91229658301517	3.80485404367806	1.56794259406756	3.5582840268797	3.54433684508386	3.65874916641005
"2dcc2fe4072907b37c2692d14c7dfa94"	2.43943985709683	3.57146435076216	3.18725321924876	4.04161121391058	1.82475894749116	3.36588062215555	2.39851907819132	3.59968533303435	2.82415692883551	3.97736780143876	3.80760355793785	3.89855317318953
"2dd6b2fc795ca734e76b464ca4d4c269"	1.76356710631625	4.12077790276851	3.39582323342837	4.41522468061409	2.00816195049832	4.50387180866346	3.30613271838285	6.02455150642671	4.09014415284127	5.88521663783288	5.74042800307082	6.12454298716498
"2ddd0dc2e67995d84e46ab6ff8d0c62a"	4.06413102902435	3.93614085775353	3.803344992958	4.22900522531398	3.62831064324004	4.03484010445426	3.98361648174241	4.40798995177233	3.30278217290761	4.41408386663706	4.29620313369828	4.48118784428048
"2de0bdad3edb611a96da5e6f4eff0528"	1.8969323672868	4.35603208493102	3.16046861278067	3.64600660803453	2.29880194590878	3.73772314066054	2.78399854340419	4.65142762496068	1.90609977590466	4.40441998363787	4.46337295923886	4.46775993054742
"2df034d10022ee135cadc541496d2848"	2.62374033537915	3.72391121353083	2.76125625167142	3.42071879295023	2.24771868579308	3.55421850949998	2.18867420019745	3.16396247157538	2.47555602059046	3.29825849667279	3.16941155852288	3.14232071827373
"2e1173f23da5d1dc9d812d17b7d5fe0f"	2.21086265907828	3.58855372765441	2.57003518044432	3.77037890239048	2.12645573295021	3.49630004698303	2.72817224639228	4.236468273116	2.14228993712238	3.71262426756781	3.93072444042856	4.10049545981142
"2e1fa6cccbed2370019cc38ca6f0a9fd"	2.4464054034659	4.60126103902939	2.91913464797744	2.99878201934783	1.91603626097168	3.25128857511915	2.44093975216611	4.6337582800229	1.59034833570557	4.33814004304268	4.46827575020324	4.5900755716897
"2e361922b66ba79f00bd35ab77eb9470"	3.68732154119756	5.0959599048508	4.01222237726692	4.67636079534566	3.79833690585627	4.12699314926534	3.56026100178146	4.68820010749237	3.05668888731382	5.1623195290332	5.02087595903603	4.95749254314936
"2e40993b8f9a5c75a393e91cdcf7c790"	5.03600542671159	4.95308487872786	5.00075243243366	5.18243652806692	4.67083095217306	5.03214924056385	3.75028137375613	4.32760381685331	3.26342171866073	4.3611590124719	4.0750127680666	4.26656202189702
"2e50060759b16475b1796f29504b61b5"	2.41970657653974	3.28115178835151	2.71783787846399	3.50927731634599	1.79330028156681	3.29251565317397	2.18525905289928	3.53486286529608	2.74334321091751	3.361966065786	2.79298333114301	3.10350950659645
"2e523d3b28183ba13e610a430d5c3272"	1.84772005484702	3.81363978065419	2.81348567395068	3.67806215755458	2.01884616943563	3.5790843423759	2.11623623750831	4.18502026181827	2.75211301847845	4.06069801251341	3.81265534115562	4.16420203760913
"2e52ba87f2bb1cade08b8206d4517ac8"	1.69881099436934	4.42016650608764	3.36251747121431	3.79562122918473	1.95072883487681	3.70387338066176	1.63361934079512	3.58748650882698	1.40945590438571	3.76200305176582	3.74512212876992	3.73507795941694
"2e583547eed4f9e963ddc366cc9ad02f"	3.84214513513769	4.09123092797812	3.74843619862353	4.49139965895097	3.27489884807369	3.9018696621073	2.24821929382049	3.61330921336641	1.89800719120194	3.57528110044969	3.50469744775645	3.76307129417922
"2e83bfe12c6b39e298cd6a85c8741b1d"	2.69971341312164	3.70794504515973	3.37687285798541	4.09125145014594	2.87221729163609	3.84458817670482	3.09665901454361	4.48599657392835	3.38283542809703	4.60915710764303	3.67992770651051	3.7289597976791
"2e89014bc643fc241ea4f802207c404e"	3.57640155878248	3.14059111767256	2.38641765623792	2.21855631816658	2.85024813057187	1.61919258058221	1.5884711307761	1.9265896891149	0.621329822657415	1.36090468348566	1.33707919066697	2.01217037499221
"2e9b88559202d3d9bf942da247bdbcd8"	2.32314978442874	2.18435709535594	2.6247901561824	1.6473597281855	2.74418743803495	2.01780750364928	2.82915509273508	3.37869775990449	2.51407575104011	3.4108818530465	3.49509746221788	3.64589063018409
"2e9c747b9765ad24c920207c04f511f4"	2.24940791995774	3.68451253297823	2.99556966033318	3.1885738009058	2.74287871856788	3.55192701638196	2.89422225203303	3.66056929263808	1.7847911550493	3.53070689792871	3.22737635600192	3.55073138791249
"2e9e443b034155d031ffb4dab95fd8c6"	3.96021992699731	3.84218843695651	3.94237046746957	3.97355150098055	4.44759314287665	3.6972897878989	3.42562570675112	3.94604787488162	3.7040791950205	3.52169252022574	3.84025466929978	3.79067613324826
"2ea046aee6a94cc7ddaaa645242d7e75"	4.03752275106598	2.73035956759137	3.09111760085403	3.92477333108885	3.22329362488089	2.66702454821271	5.55030347142593	5.43185349916132	5.79607642536304	5.01534121718375	5.8445721322294	5.14367794730713
"2eb82e70aed69ad549e55c4d1cca8acd"	0.0769795594831812	3.59897903513124	2.88481322673489	3.83943880712577	0.705202225640457	3.48945059836068	0.948421757092489	4.00490726324356	2.6403456422412	4.24390368841049	3.41684445850164	3.8045601926025
"2edddc5b437738cf55ca58601c52d809"	2.02731210835185	3.08873233253729	2.84467958997696	3.05386192669942	2.16675758058864	3.34069720210246	3.07932461228796	3.31446029432441	2.88117717250655	3.15862701242658	2.97472189321764	2.96064546801825
"2ef9d3ba65114ac6fa0dd50a26736397"	3.83253147249657	2.98268168386095	3.06959277223154	4.0101933818766	2.42679896200066	3.36864002959352	1.80741625950409	2.95273875631733	2.27982974269873	2.75405146402636	3.05094898127992	3.00229389892783
"2f0a5b09373a585bd210dc7d6e39c0cd"	0.845152131384961	2.59667936329372	1.38046339402547	2.94467579322904	0.955665279348177	2.40392397270382	1.72960743150563	3.37973265384186	2.04995608674831	2.88882211337262	3.10623661701698	3.91809127617375
"2f21b05625e16fdce07cc76a0ed4aae3"	3.56740660696804	4.93977407834062	4.59746610562427	4.88104799140856	4.18443142726851	4.94832700236943	5.47953491414805	5.81580313820895	5.18624956279568	5.7766599300346	5.56985139835928	6.22914185781524
"2f2a1ab1394f151bc7c99cd0e70b86bb"	1.25636447527704	1.20494752912733	1.18067265181289	1.73292270657187	1.43527498334151	0.523646286717345	1.38908645958266	2.08459125909438	0.406707003303664	1.49681195615521	1.20201809512609	0.924576311460928
"2f3250a4f6fc58e8e70e897126770916"	2.99556966033318	4.19292665619987	3.94701733846739	4.15750281873256	2.42396804118287	4.29355125928864	4.06279293696047	5.43291748787853	3.96935804366909	4.81858166998791	3.72089155523495	4.13274878829435
"2f398f0ea97dc313e03829bde4af9f1a"	2.78425762500686	0.681198073483805	2.18131694136992	0.85880567645736	1.98424695519435	0.560865292693403	0.869074983903474	0.32197998517258	0.922043033128197	0.250535491182751	1.42602469366687	0.466646234702389
"2f4b933485094ad5ecc8252cc56bc70e"	3.53992586266379	3.86660069566508	3.84561487632895	4.82728088409302	3.70676671886207	4.89946009849825	3.37349807348942	3.80625209445857	3.72456700993429	3.37765877628258	3.54325419604946	4.22339695575597
"2f512672a87378bd1327344b0bc74d73"	2.215068861314	3.15434191172001	3.65639314189361	3.65432444760383	3.51405405082516	3.14680238472684	2.60613559333016	3.70941103134782	2.94876183268336	3.46934089699271	3.76589141987931	3.84991336151201
"2f56987e30203c6c7ac140c8c14c7b26"	6.50768251999159	6.74445961496301	7.20862507784661	6.77617269704905	6.43152911707363	7.17226905313599	6.64992964732105	6.71124545994393	6.95767665071402	6.80846584363159	6.20903626856796	6.42956586624145
"2f607cec54c9d8861063eecf7f79d55c"	3.87726218813776	6.08740587315216	5.51267720576471	5.69602631325169	3.89271801748896	6.45162953526302	4.01593347828187	6.04245062230855	4.26314230531615	5.91831908697553	4.71716862977317	5.20136011105896
"2f796207209e9c44d22326cc248e5d77"	2.85670581064749	2.40681212650363	3.35196820113914	2.8612930403955	3.28175311692851	2.73771333447065	2.98014298964735	2.80040620343621	2.79391420900449	2.76942522365052	2.75405146402636	2.77797021599219
"2f85c9c5025aeb28b22a343105677a8f"	2.75006572308511	3.90665220848412	3.40063869229098	3.83322435692533	2.55776794039521	3.69012268098705	2.16102613695657	3.40479463710691	2.55547756439859	3.16249610071191	3.18854164049561	3.96849603778119
"2f91f4ea2b7d5f15292abd37f4addc40"	4.96499314572153	4.72579316740054	4.61108159910576	5.11699599739962	4.7805807165598	5.33913209704191	4.64471969123717	4.60900562129351	5.1902392950112	5.28544353322294	4.36947104207156	5.04045275543928
"2f9734158323bbb219bf6d17d5371f61"	2.57035685251367	4.20796048287955	3.42338998332532	4.3151838696034	2.34112125467999	3.96727805291695	3.08768263366179	4.30136816245627	3.03645339898713	4.0477699419218	4.06644852748282	4.45714384737299
"2faeea5c0c5ea27e5caa24f5aee33c6a"	1.99300963312957	3.69609883158345	3.1839441151757	3.68651977225323	1.74975413594969	3.43267951111708	2.25578931825815	3.7892653036175	2.16397934532598	3.36204927130157	4.12202760883321	4.11059709989998
"2fc8dea43a3f308b994a43c1f328af87"	2.52548811240421	4.08668287331058	3.59522576316901	4.15763546497432	2.84446929170202	4.19075595325847	3.02986119937821	4.40595036638524	3.4526281199372	4.04431180635527	3.96186252359494	4.13348027176268
"2fcd17aab051c03e117541de5109e05f"	3.84154049061205	1.66292618901686	3.27623622070588	2.10032611460207	3.36928164586192	1.32954621144316	6.52767832298406	3.88427056433352	6.53552050053055	2.93512075165175	4.7769390585505	2.0018269670372
"2fd22637ae05101caea38f7fd8273b94"	4.0840011194439	1.67767359065591	2.34433683116869	1.03263344187047	2.93451899101082	1.6160178173022	2.79855564450381	0.849425880260233	0.983156542770817	0.724917128648748	1.19743628777223	0.816366081759076
"2ff5025452f1d52d05a187ae3e7fa06a"	1.40038561146995	4.55176354426487	3.51548263312336	4.81113062966673	1.25179793156841	4.31538531754301	1.23592154899263	4.36838497103461	2.45524573206771	4.57596171617789	4.2403924539888	4.61705574478102
"2ffb54f27b937fc0ae173e5e41bceb51"	3.26276494695227	0.711889957955032	2.9410065382049	1.11487016906898	3.49949693792908	1.24576260325405	2.09844886499775	0.497235884626439	2.23665860249581	1.09176070229875	2.13536615317725	0.31618452348059
"30108bff781386c695035407097731f0"	2.49508632727651	4.07043417361476	3.72159056416174	4.27591211260243	1.77176422338211	4.08642374185193	0.565541055954799	2.71555688862351	0.842900778806099	2.54000575953083	3.0313298927603	3.33416800981893
"3016fb19084aa6909ce90f032e57e69f"	2.04610241801876	3.70558700247339	3.199728886561	4.35521047395033	1.97983665280064	4.05640362181023	1.13098395956164	2.92456231965626	1.11615091714346	2.4404593417527	2.47176264458157	2.36336631431284
"301d11ad78c9cdcbba55b3019d6d28d5"	1.64423423701442	2.71783787846399	2.10435364237605	3.07330201828138	1.25179793156841	2.95222626361811	2.04406510979941	3.26748616334615	2.01812874562582	3.14496608537278	2.4627332945357	3.03718319026122
"302dc47c6c4c1d5e61e7cabe78f178d9"	2.52755737116754	4.50758403813229	3.65183635224323	5.06076530947039	2.00169619305498	4.81113062966673	2.40677500376124	4.64149848938513	3.20286090793167	4.86185892895596	4.32820583303979	4.5963515760971
"30431cf89a187e935c157f0cdb68c76a"	1.97318451316331	2.88123054850481	2.07061923936318	2.97208650283342	1.33938722294369	2.92769002151374	2.75888120198191	3.55113944625081	3.14888828743648	2.74725040122459	3.39871483602749	3.57357589202085
"3068a3778737ec44e122d826861c8c6f"	1.74442908220977	3.47109321711265	2.82048826664602	3.81324488198319	1.91462354366303	3.46069522718885	2.60949786451635	3.70343362645236	2.46402820400658	3.34762893968451	3.2290938426623	3.34387810782611
"3092c6d072bec367cf69c628b5eb788d"	0.930739444670555	4.51005122390049	4.09552326727628	5.28296499973687	0.484988296239406	4.79749194037865	1.16995412751694	4.39597847849624	2.53265620055967	4.15044013477398	4.20087770824914	4.37846705596448
"309b2bee6c42bf14b5b025a0264de8f0"	2.76630175058496	2.65572535730661	2.96303282664697	3.34183003580962	2.6943195658939	2.79800375674742	2.93585951275694	2.90428683694766	1.31487788661761	2.81461954085723	3.20103459526431	3.00698345528348
"30b432df426974a05c0bf565d9d478c1"	3.09237138811505	3.40649293543404	3.46822555105196	3.63043380037137	3.61029588138505	3.62362376920923	2.96927124824316	3.34602316271079	1.67700085539371	3.41033550157318	3.45695244089012	3.42776400954617
"30bf03b465254e84280f0ced8048b37d"	1.24260180398978	3.06437660430768	2.78721917333393	3.55787401144716	1.58041355135343	3.56333233078223	0.710075091580594	2.77512999048064	1.70226501194462	2.77323201528244	2.78174467825485	2.96770844863176
"30cfe9dd74a450e2788555ebb87f7665"	2.55154889404754	3.35811352550484	2.74081576556645	2.99716904090928	2.89016329172416	3.37194129892977	2.84027540770373	3.42430252350522	1.76667274565282	3.84211543001279	3.22728580166813	3.40226587728401
"30f0ff2562f1e5368df623a1ecad5068"	2.34893112985915	3.81045617353252	2.72520645401957	4.09791816927539	2.48846364949054	3.56197054152383	2.05775712492797	3.70717368945679	0.475190155933036	2.72755997506352	3.26050839638214	2.69522592040863
"312fb23ed6bea552aafc9e3a41ddb695"	1.94153896050973	1.6792123556006	2.27597672276567	2.97207803773825	2.46554198304362	2.21632954377344	2.45550074382876	2.2362007296669	2.0708818842531	0.81876234324679	1.51525876564721	1.12303326671713
"312fb6a3722b9db368172069a9940281"	2.10790652605401	0.809596290291107	1.63249317779523	0.525411817522563	2.18462950560925	0.804818946218383	2.72755997506352	3.07511925859612	1.62746484647269	2.06742361482243	3.44392297119521	2.13078843463096
"313960e95e9555b73208bf7963a6c6e3"	2.72310668127879	3.83909457119213	2.97535853120265	3.94794412706553	1.76356710631625	3.56740660696804	3.69967952284749	4.99144486336951	2.60501231937403	4.63443418749862	5.19547811427726	5.73307061243971
"3158d5ade9a8b2d65eab06953e012464"	1.89452842970576	4.18977970391533	3.27813970953692	4.16821280088014	1.85775817377875	4.16920327154976	2.15045809746908	4.69392218055695	3.64041163798479	5.29456778564746	4.83382167671619	4.84835602215282
"315d2506146c25210ff045cef11cc117"	2.56886567865474	2.7199487319906	2.09060054773135	3.30139678835818	2.29073718287561	3.06437660430768	2.74725040122459	3.02322525413418	2.24500258924068	2.73251904882169	2.42308514532654	2.77037828101363
"318b3be14a974c7ae1abbdb49808a24d"	7.17408548408486	7.60561035200472	7.46910550476739	7.71093543782508	7.65950800722302	8.25389204669347	7.55435645995056	7.43171890006507	7.25815342417077	7.22257255310739	6.78807108526949	6.65767353063904
"31a769f2df97eb5896d4eefd4d1a9bd3"	4.19389296019938	1.99518835737713	3.59810318060544	2.11984328790815	4.1802789872849	2.32261318506721	4.56755695454352	0.406707003303664	3.46411834525863	1.91607637186877	2.48705434184546	1.41896675769385
"31cf7d1c6f62222c6bc27b478d15a3e2"	4.48094194454411	5.51705908399099	4.65876896071231	5.33728672119034	4.87275473946742	5.18763437829602	3.85765095548011	4.77218891618014	3.74705816949142	5.1338667372248	4.55692067563904	4.79445941209764
"31d1bed7b72752d337631bcc6398b47a"	4.79059103896288	3.0927596829203	3.48877086253083	4.93852457287667	3.16222988054906	3.77157514980921	2.91052331007841	2.77633239089076	2.8367945918513	3.04057313111785	3.38249677800822	3.03552612153651
"31d5c28d6223998e23f4ce837675fa15"	3.08099650667616	5.23584662350821	4.66100389917924	5.28227733131944	3.35328957039718	5.3439254896717	2.57651240090347	5.25239886520524	2.96064546801825	4.81365540293251	4.16396564523176	4.68917936756224
"31f09af5a917342b374c9dd74712f8f6"	4.38815616068825	5.78653289777272	5.04305392545557	5.81016790890548	4.35972100347536	5.79455466424979	3.98219975185853	5.2503267806307	4.8344264724112	5.34661735345737	5.16449509733731	5.34240613454866
"31f4311b3614ceb936249344f683b178"	3.30668785458321	5.64699549300325	4.65846553891831	5.07005785097694	3.41967193791978	5.19582422493016	2.8295586738774	5.31331962775594	3.11099123753099	5.05082999430857	5.23756091104192	5.40903998042745
"31f8ec34198d06744735170e1dac1897"	4.53198618683981	4.3508859063468	3.71576526963163	4.74504078332965	3.89108508913522	4.66089033936047	4.14559354229445	5.50174305625335	3.87326504598785	4.88223867308206	4.98126481332111	5.24592932577585
"320ec08bd0873355ee0764330b92fb04"	2.86677008334976	4.77465436174055	3.86626568553357	4.58741655885659	3.13573331777681	5.19360535167922	2.69007792968224	5.14376670007012	2.9924248099214	4.07164772674302	3.85153030490971	4.20722683837956
"3238b586f31458ec9766e150ab13c0d2"	1.92533769408926	3.10249085146719	2.33817808005271	3.00987282306715	1.99736234510304	3.14266582962648	2.11623623750831	2.85351181149447	1.38528785476226	2.34312724036074	2.44574508155229	2.66816221470498
"32416262c45e0cf47a7d09250b1e7677"	2.14263697377698	3.3218177541024	2.84746773634996	2.92597546748617	2.21156919952954	3.08727299422908	2.12353880664121	3.39566101757555	1.64816003977567	3.62431959941547	3.15539129741742	3.38592860491513
"32435b67dcb8360a375e6173ae110e99"	2.89282762866424	5.77502431575853	4.49515596975481	5.23451802814758	2.60143853270875	4.95522983704704	1.43511514730126	3.67150813800693	1.37194560784889	3.45797607291649	3.75283697704159	3.51779872645684
"3246338d6e2560698b6998919c81e6e1"	4.00011958833099	1.5060608651855	3.12062620661967	2.08095978996624	3.88371208863162	1.79653238237633	3.68358582587743	2.10968943667412	2.59313019782915	2.12651436085619	3.1224519822109	2.34928196686203
"32688d0727fc63bbd2cd8ef820676996"	0	0	0.713077250715331	0.759067871061208	0.605521796924992	0.533081709458429	0.199099023067208	1.80421809678244	1.42307230200897	3.09585130635747	2.66725322028219	2.90643805073278
"32724fa0e17fc0e3810fa6c20a10546e"	0.788593714703958	0.656603520899253	1.43145795723362	2.35805688528719	1.26543547488141	1.72439954946371	2.14156527456168	2.02818403612554	2.07699755758223	1.88654587552334	1.79233130569841	2.35185133429696
"3273db441eb8ea48c285b7f3e40c38b6"	1.59025020003899	2.89105219301434	1.77176422338211	2.93621897149294	1.82990717101305	3.13155062409558	1.81487425233405	3.0545402816205	1.61544384068592	2.46532143885517	3.00455761540862	3.05597319823868
"328a41dfaa727176e16676d7de059052"	2.79702813204533	4.68614955024647	4.10057246186571	4.84165958004299	2.72625468930903	4.50351754322108	1.29368333531977	3.66134236483282	2.65862071260853	3.5934307647176	3.33145394285573	3.67839205306439
"3292d4f7164a5c6f51bbd9ad6efc4578"	2.74390860134469	3.9693288839502	3.55421850949998	4.21845903786964	2.66579273233717	4.06330594292453	3.16242773735326	4.41069657020173	2.86828008358653	4.39308195794791	4.14862763785437	4.48567378509204
"3296c65fddad9286903b9b174ae3f6da"	0.569957555604261	0.639864540314357	0.852002206151793	1.0607276425796	0.795840943591681	0.227983022161837	2.82415692883551	0.446412534761481	1.6002114795036	1.02766894481747	1.42629938200805	0.58267138189915
"32a0110039bb42f62ff267eb1684c8ba"	1.76903931007178	3.56106165066469	2.36559857685318	3.30785985489781	1.89211869928039	3.23750584335869	1.78725199246749	2.79948135204099	2.4257778253753	2.92292800505539	2.72057569522262	2.91636390512929
"32a6419425fd1e0c819fc95ffd4aa1e2"	2.93961028714342	3.94516118047268	3.53246830468257	4.19750830674411	2.56271547959788	4.2490844398668	2.22785864232698	4.00237744336321	2.11070052375307	3.62249909804177	3.55464334080697	3.60689995214376
"32b43e628f157c3c8bdbd0e287fba21f"	2.83344861049654	4.12621835271233	3.00115633669102	3.91912445037361	2.0230880978822	3.82592501481052	2.71957394695389	4.07552946315937	3.37869625268314	3.8614974162795	3.61207832019197	3.87326504598785
"32b6cc9b720e358d45f29612cd4bb56e"	2.96689245985199	4.62614964431196	3.97551921734187	4.72615491621732	2.85919542630103	4.39176782049824	2.60443915751031	4.74561240607748	2.18087279574956	4.94999614809743	4.49707568737746	4.83738192017308
"32bb7b6ddc2368a30994438579f920ee"	2.85762494155579	2.39812251970311	2.10630302009162	3.28655077227461	2.55652722140058	3.93018656469573	3.20594684464031	3.70418275893606	3.49551361311798	2.68904514366262	2.94796454651753	3.74058042538997
"32d3a27ee4d659824b7a20184bf5b4fe"	4.08934461895485	2.07749779968796	3.2322312986625	3.19221539760516	3.35017503116374	2.14335496104511	5.83497039683093	3.91718390504613	6.48171283829113	3.89019465093137	4.99474664199621	3.95983486263991
"32e11d45a9efcbd9f8a51785d796e2e1"	2.68190844840479	5.07300511253494	4.00334343169156	4.97853114066072	2.78876166748764	4.69266114745267	2.33579856799926	4.64296395846868	2.16974831621093	4.38985947770651	4.38834940377467	4.45749647192536
"32e5766f88705e4fcdb1e0069802c225"	2.57984160769024	4.37494668084422	3.15638831896017	4.06769855633404	2.42254956979883	3.82172991495703	3.02248520126117	4.52859363092772	2.80685632357778	4.28913560636156	3.94080760513962	4.03843219527259
"32ef559a7350508f1ed0cd3b8fd648ad"	3.24189460811922	0	2.40392397270382	0.631388791271998	2.84281649758566	1.15579381335211	2.69625234595993	0.971711815206825	2.58572104749307	0.36535952357165	1.05979938568229	1.40413820851359
"32fbcc27f54d5d802c6e5172b9d83b56"	1.95068558562877	4.50334036342477	3.34747503424939	4.23921061585138	1.60963789243677	3.86626568553357	2.11623623750831	4.94132448635864	3.22002076916925	4.94360381211242	5.04447937389824	5.13350814574601
"330ba1f6149653fc61ed66b980995a2b"	4.68747698712812	2.53265627278219	3.20493558972245	1.89452842970576	3.7273821210722	3.20168457854682	3.69794609106111	1.78759285207164	2.64100717443517	1.23547296032426	1.78886926191237	1.05364513311881
"3319c8cba0bba39c8cbada3a5f4bf09f"	6.48693462969599	6.61331165198829	6.48312449504113	7.0262146369921	6.064090408621	7.39127533093121	6.8608328395285	6.39082367828933	6.22053143278826	5.89346974893836	5.77713112240562	5.91043428029173
"331fb2bf3cebc3c1de6f5cdb96f9e465"	5.05924200016844	6.0149811123281	5.56819649280802	5.7852060500314	5.20139404633206	5.98253185918056	5.20001870166725	5.8170260611043	4.78102917194993	5.56304716938371	5.38889388751948	5.65518659161297
"33542519cc75f5751b105b7e4367f13b"	1.70130945963931	2.60262479445012	2.09257689397283	2.70078870010392	1.28333429540874	2.51210279259641	2.11440223226983	3.20902328763308	1.64522967653216	3.34334112438611	3.256415433449	3.53130849847289
"33549d6cfb853c67ae97cd3368746381"	3.60216815260418	3.78661276334773	3.6257521487264	4.00963175726016	3.14952198758842	3.99039060655544	4.13030663844713	5.42845446005154	3.52997234706667	4.65533449130725	4.56010754596052	4.88419646491157
"335bedf8f6a9ed15cdff2b9909ac178e"	1.46568078054966	2.67389298523563	1.90598031530654	2.65516015026419	1.25600286020092	2.93904185187365	1.91383549900673	2.94716662417923	1.6244731151682	2.57303717807191	2.53880564638298	2.65541987293234
