"sample_020Bb"	"sample_020Bo"	"sample_020Cb"	"sample_020Co"	"sample_020Db"	"sample_020Do"	"sample_040Bb"	"sample_040Bo"	"sample_040Db"	"sample_040Do"	"sample_18_0_14"	"sample_18_0_17"
"215e1d56dfe5d9937cfc365830b77074"	2.89566666225858	2.27320502972555	2.44450384481704	2.48393959508984	2.2157144918433	2.56732987854091	2.913698417914	2.02569439555467	3.20028130849204	2.59984252909711	1.3631274047604	2.16994014729598
"217541c9035d7bb76492dcd5f4788231"	2.58949786961365	4.49533460548063	3.32527699885327	4.53164174433566	2.20805724708674	4.45598873904656	2.29769314691362	4.97768294695579	2.46426166781071	4.88491106042696	4.51246919927702	3.49540998965788
"21856498c0f42fefaa22c59e8da3431e"	3.00195189156786	4.63993510219067	3.91848861823253	4.68747698712812	3.05461665261423	4.89312035249945	2.61192101934066	4.02642076193198	2.52087689357723	3.75341406899388	5.70338206116809	4.19136993690501
"2192b0baa35ce1f5be633851f73501fe"	1.98012505500058	0.557326801360066	1.04924130227481	1.30131239722506	1.54288892745617	0.796753848830496	4.85609387127223	4.14510104588589	4.70865324031785	3.14174420918506	2.1319746921281	2.30937200968302
"21948b22653898ab701543446b31a147"	4.31088465192936	4.29464344311524	4.12466695634829	4.39607780301308	4.40040810554666	4.23272833797045	3.75221236745497	4.29237160433934	3.31994914050669	4.06392116744741	4.02647585325974	4.2248704388475
"21a73dae20bf2668117d6040020348e2"	3.92150358623044	3.87820367580192	3.88697331008623	4.0226138926278	3.68655065108304	3.97179165320808	3.28874299346402	3.85394011092538	3.340783058708	3.82526106423344	3.9153024376218	3.60007684972346
"21ce8f383d4a9e8bbd8250546860856d"	1.94383599949354	5.49961148400594	4.6416339483966	4.85645704500008	2.16858913533304	5.52014065469827	0.66021068031368	4.09436289538738	1.00066864433798	4.02642076193198	4.14932505054756	2.67255427563959
"21d0574b792e76119d33c808ebc6e275"	4.02631123022985	4.70674629379922	4.61314772067278	4.79999755149307	4.35397679038244	4.61505112829532	4.16708064137986	5.12207350310228	4.50437478985316	4.65052779902205	5.19716354588418	4.37877761231228
"21e3ee1281a708c90d4149ec49569c82"	0	0.845152131384961	0.622840589378177	0.484988296239406	0.648269054381792	0.773939760854872	1.2103623476476	2.79915762228193	0.988313674721353	2.32091604967877	1.11100188631403	0.890439448283721
"21efac8acd911fbe454540b79fd01ac8"	2.41685547762017	3.84458817670482	2.91475863269659	3.90665220848412	1.89452842970576	3.32987078916543	2.26181518045083	3.78652100506845	2.22098450578944	3.7336496442422	4.21508322570412	3.39867420111772
"21f115d1c67c6fd1dc195cafa0cf9649"	6.25433980407349	6.60891939877595	6.36728340241758	6.45601401693097	6.32031252853466	6.67421490755326	3.24125160934232	4.1933886713187	3.05982850939784	3.75536919538277	4.4954691527874	4.17095523334385
"2200df9636477d569e32ed4081524b1b"	2.42538450335552	0.162156263742499	1.47632791672371	0.370260639038616	1.40038561146995	0.336543662641743	3.687906480929	3.60381164172387	3.74752564954667	3.02232551782351	3.78348711448199	2.60823723227537
"220c7c5803156fd6689afe05fb9e97ca"	3.09237138811505	3.96660489844272	3.48798431124313	4.64240519817226	2.61675124557029	4.4041328811107	2.02107062835351	3.18412701782131	2.2100530505899	3.58731173669481	4.45864502451917	3.55633614460305
"22226d20ebf531efd8c43e3b6336fb1e"	4.10877640772454	0.98477403099635	3.78934197060974	1.2294973856724	3.16853902012583	0.706451341157395	6.19548052722436	1.43660717499348	7.06218649088516	0.0646635133257221	0.196470979898374	5.86978154144521
"2228b6a36cb442fbf3afdbc4b586d519"	4.28565212367	4.21515518787686	4.17266221361048	4.55462936631516	3.87527179733566	4.72266749193874	4.15850332376012	4.10680987965874	4.31656635551455	3.7639266279368	4.26582282014115	4.18782731572387
"222d09504ae31c6318af39ab348a2041"	3.60116532115826	5.18063788302995	4.14895250043651	5.47235151074021	3.61461463889175	4.72919188951261	1.82891073485885	2.66444656362008	1.26367464757198	3.00923075770533	3.57849243785284	2.5590705727574
"223715a79817a56a27e2c8283a5239af"	2.51985993708472	3.82557609455209	3.22103397438732	4.3484063020731	2.669126126614	4.27145327796031	3.19170604663491	3.68999383296312	3.11319970385669	3.59971211835086	3.67951322763859	2.94983492116695
"227aebb2014217369b346d684ef0ec0a"	0.503587692475029	4.76987270036075	3.92911690154169	4.9132070083287	0.416779362974773	4.60794840176358	2.46283996143875	3.60925166035172	2.19342849242546	3.86967901993368	4.2387291370827	3.00840661369505
"228735a22c1b6b03b858ac2eb25037a5"	1.70422504638288	3.6325524592553	2.81636203732585	3.54409642716518	1.54349467180658	3.35532487698171	2.41978678091989	4.11974982769901	2.13922587358306	3.34900046057564	4.14222107426477	3.07839336807671
"2297fb01e1c07cc7c188555a1dc6bc8a"	3.2437696269747	3.36200461478504	2.98349206693534	3.52589700544304	3.17126869663572	3.50255132170453	4.083730094212	4.75398924940304	3.71022256092869	4.54100706104722	4.64251606581612	4.63767803357593
"22a2527c14984d2102d466227e986128"	1.9368787592622	1.82902251080097	2.94667979699016	3.13476913154199	1.49539845037843	2.97517955327847	2.61069459751085	3.36922500241888	1.90629278581822	3.39363888808428	3.31125079205668	2.18782498368836
"22ba0428642dad764b5a2b445949e722"	2.75006572308511	3.5183336897168	3.70872982536839	4.37232411711246	2.57131520622894	3.62575689003585	3.1596225123772	3.90594859348737	3.07844986208028	3.73644029154222	4.74007775624564	3.37209464207489
"22cb289f852f4e6cdd2613a1dc72ab68"	3.17795999261199	3.70794504515973	2.80092493276035	3.73275747821528	1.92065915202594	3.76811965524984	3.67232315179822	4.40543549677983	3.89649506861014	4.49136074513666	4.14721527849199	2.93840502193233
"22d545c0ffdd670130ba31d2cb5bc3c1"	0.720890744019006	0	1.42377991591006	1.27442493058256	1.9552260495629	1.14566634349687	0.406131552651325	0	0.750897086100849	0.196470979898374	0.360607202466337	0.312911126497556
"22e1de2f78e2262ceffe26bfe5d7f6a2"	1.68317365128641	3.33342602723744	2.13234979250169	2.12872700871542	1.49656381826024	2.40102548461495	0.406131552651325	2.18030445828521	1.11648495020274	2.19156414281678	2.65392482999312	1.30527409245593
"22e450b37f0493e0219cf62959f422fa"	4.14938402082017	5.1589559405334	4.81970104070793	5.36234072429673	4.56728639253907	5.05189020445333	2.98926138242368	4.53654546101261	3.05511848179396	4.7094058692591	4.98089953619898	4.5519866852329
"22e82325489fb414d7bb61b7f44330fc"	3.52164968129124	4.63342192079682	3.98194361709773	4.49211426987619	3.00195189156786	4.80262827199675	2.70098530338009	3.49236566229915	2.40575521148256	3.20262854981033	2.92146121117871	2.67715791015968
"22fb3d7dd3d6f29d90b26b3911c395d3"	2.14745810905699	3.86929810563298	2.91091742445926	3.99391997959874	2.14069677607872	3.83169961822975	2.00769190454408	3.09550627504102	1.89598433942033	3.17341674405027	3.1432827590955	2.434373220337
"22fcc66fc993643b05a5d6aaac760bc1"	2.75821668754674	2.77232293692199	2.48179681927374	3.09888850155386	2.40102745330468	2.76831284368658	4.63654578345921	3.05117644113528	4.47798546769358	2.6851636233154	3.93443790404516	3.82623851187278
"2312d7f7c5534ae2e941b41aac6d9ec8"	2.57862799230099	3.61159346818897	3.28655077227461	3.59283188250309	2.73667704817281	3.70124942952217	2.55890691008561	3.54328764499434	2.55373941358396	3.89757958879731	3.60591691733338	2.94289409720611
"232f2078052bcbf1dc3af768b6aed09f"	3.00036014840268	4.63931662367674	3.56378584874214	4.43363192788474	3.15297530997141	4.48636349657693	1.49069942047468	3.33710320623285	1.4523629610896	2.8272189428909	1.81268891240908	1.76238215051738
"233ac99252f1fb67224eb63276fca6bf"	2.58829592382507	4.00349754766164	3.16317958858427	4.16473840744246	2.87221729163609	3.77217722753889	2.46071196264916	3.77504155895796	2.50492938340515	4.06241236437206	3.76772636889365	3.42525778088623
"2342f929e908d9e642a9a1b97a5dafe8"	2.57497828385509	2.78029520090483	2.7901719767845	3.10751243909432	2.57497828385509	3.41862398583532	1.69418339088016	2.89133240743572	1.43262913232537	2.44561993445662	2.65978389969272	2.53288696230657
"236fd82bbf823cdf0826d1447f78d1ee"	3.92388034846034	3.31660634600919	3.59327222019341	3.74076672206426	4.14211007463104	3.77328098675394	3.81415656116202	4.04237911216397	3.69912677056549	4.0505546260504	3.41747091320198	4.9185521684139
"238e096b8af5a01e039c7f54ef10c048"	3.06362921139165	3.39098447367196	3.00908354731241	4.02459669150923	2.78326848995948	4.21515518787686	2.25748275639818	3.28676509045442	2.48790690922736	3.83929302276675	3.76923716488465	3.07915317230741
"2390297bd6f7f58c4d9514c3a08d157d"	1.11476512580567	3.1287514290155	2.80680509145699	3.61532906736059	0.850859117801316	3.29751064062424	1.10542938175972	2.41289624774079	0.910705422427227	1.8745643654545	2.10512441067094	1.36066781878506
"23b9982f23e2f62198ab1b6fd8924d79"	2.07197576017584	4.08250183383611	3.73523344619221	4.30307663342429	2.4198115588206	4.18590135524991	2.36893447353558	3.98630453394866	2.23894217068809	3.97852210337835	4.53779671684678	3.3868854528544
"23c6e0a2b978fc42b9627681aa6de07e"	2.69755936420196	4.41985835477664	3.24439385280714	4.34093038379879	2.10824860512588	3.95899910613134	2.85739506576234	4.10240201359983	2.28247421819449	3.36172517021916	5.32108813357571	3.97067863122003
"23da65f9ba6bec63fe76920ad5153ee6"	0.943280022153276	1.95974599083162	1.19045342800035	2.78227837555516	1.02691863048077	2.25948383626136	0.956741457482636	1.69111006107813	0.511625303936555	2.14182931411465	2.22640574625523	1.78224770885546
"23e0e80ae439bf4bbcad3190f52a4666"	2.84467958997696	5.18906352617223	3.87924862515259	4.48293326147776	2.37308381678276	4.59746610562427	3.22412203938815	4.48836217484079	3.15891348369552	4.56458774610567	4.56249856529683	3.59100198163212
"23e83db2203d0ca39019213b67aff90b"	3.50879838555071	4.79378797981622	3.9804501809393	4.62717920094926	3.46071419007986	4.50334036342477	0.710521414530363	2.8097511623794	1.23493628232556	3.5398290471459	3.5642080730925	1.78627906199454
"2405f970bfa1b17bca8ecfe3342708cb"	1.55854553855714	3.19080972692768	2.34603918767666	3.03061437808113	1.7172688099619	2.67635518001712	1.79064217862464	2.37049604608497	1.73034495219318	2.69536339618347	2.85162515455728	2.33717973775854
"241e18ff5810fa6500019bf2e62616b7"	1.50160144524757	3.78860704459548	2.51339983591863	3.46222098269932	1.36013620013791	3.35028562851358	1.89380449471756	3.20126974339795	1.86318050145632	3.50046336331878	3.51348385739071	2.07910398471389
"245594ef60fd5881863918ce2ad2bac2"	2.22203165491994	4.68007993948637	3.81716527525305	3.9672108701219	2.60499310461047	4.42274353567201	1.67560011468777	4.45709700072086	1.98042199065668	4.03944301151432	3.34006638165792	1.67560011468777
"2456fcd803af13261d7b43967d39fa72"	3.35532487698171	3.455169777384	4.05279549789508	4.39922897238079	3.40277147545955	4.45319803145047	1.78505370241301	2.68970970437198	2.23894217068809	3.23798016920589	2.63972139478945	2.83411293929905
"2462dbc9e5af82fe66b48cc684ac2865"	5.38837095791244	4.74421180696257	4.92866091276834	6.72056579953813	4.57242078233166	5.48908235590573	5.98877994679108	7.23287344425305	5.94928772897855	7.04438440616882	6.40197523816049	6.24512488824901
"246b5d30daa3d5e3df1e68e83c5f68b0"	7.74583085193109	2.8557858341603	5.84021625294828	3.02785632641424	6.446083670644	3.07330201828138	6.44235639162085	4.09464118489191	6.93174110527254	4.07752218955208	4.04939077972095	6.88743746299905
"246ddd485e6a2afa6daef98ebfa107c2"	2.7459651903741	3.49577978154739	2.88927359958543	3.53293603495605	2.67575976467618	3.296670000333	2.85355215975763	3.65217138163355	2.1612519168774	3.22545016644733	3.55585935932582	2.6444783237251
"247ef7c662a75c6ddf7b360ee00daa66"	1.6160178173022	2.66244818936959	2.57984160769024	3.0247519013409	1.87262891198502	3.21847558478282	1.43262913232537	3.38179027613693	1.39195331897157	3.69747242853196	3.08915430829744	2.31598491305706
"249eb359b662ab1a58d44af134a01cf2"	2.0167184383404	4.3799708229403	3.61590663742739	4.40295813435772	2.38494486803862	4.17610923262032	1.97759360600546	4.25124107113713	1.75730942642149	3.83620754426401	4.53753676576184	2.93627464768872
"24a6f62a7d9edae378b2403e448f54f8"	4.07098040018376	4.21231460261423	3.57595372760813	4.53782363000835	3.59503163453949	4.22830559587103	3.84819463207594	3.22146048176293	2.15739745813373	3.45509195645094	2.93752036380558	3.91730900985738
"24b19d1e5dae74af802f0fb2752811ed"	2.53265627278219	3.44908606025046	2.62374033537915	3.79510412628095	2.65234691628362	3.88419752252034	1.74503467072182	3.35649983131222	1.6661773496267	3.59192241898749	3.2759175652354	2.58835784385087
"24b1b406663619c24431ee2ffd7c1389"	2.92339811188324	1.43907749514502	2.02731210835185	2.10630302009162	1.8012582129826	2.13887392364894	4.53993809105048	4.01262280684768	4.47532684128934	3.86092969104326	3.77432982169543	3.90863326675003
"24c46aacfc2bb2802f10e81344487176"	2.7901719767845	3.65680636770736	3.02007711836308	3.73007341144745	2.55404115568877	4.01424726416965	2.65392482999312	3.13957717364933	2.46283996143875	3.01087701088044	3.21678564195706	3.1743971528444
"24da8eb1255e742b48440a2d7bf76fcc"	3.03864654174237	3.98373280139759	3.83218485016567	4.77384349438527	2.99476900976436	4.58480664941171	3.47131095825781	4.18655904620991	3.67444325176728	4.40114397819716	4.08794076829889	3.45877737329237
"24e67178705229d9876a59bcee92fe6f"	2.460159277365	4.24633874705601	3.29844516513645	3.97805603423258	2.24602659328727	4.06055072888252	0.987242951098081	2.78206306155311	0.680965499170646	2.97337832342018	2.97280216480474	1.78823318063325
"251f2e7a0a933abfcb43522aca063784"	3.42124180978752	4.30377099590774	3.40170565247066	3.47270543409462	3.4928635969515	3.53340354656019	2.39210581893246	3.23929002981852	2.88388968346029	3.42510920170847	3.34772979538969	1.97348362539156
"2533e1a1110f9d3f9ed99248e8825b2f"	3.2119300449475	3.99676639991879	3.60078152593485	3.92235447904284	3.40131305262773	3.92417460132918	4.26277001382394	4.11964674508432	4.57341839089452	3.9931033284388	3.99094508543298	3.52927978882675
"2565b11644cb9696070896f725c88772"	2.56191524412857	4.45553157426194	3.88753633002143	4.63366333081894	2.36767439304853	4.41599654935665	1.55576850082488	2.16564077558774	1.67593064675167	2.29229424077706	2.74377877629246	1.71589715414824
"2587ec0f7d8df23e68cd8bc8627ef0d2"	2.54529092899897	2.29880194590878	2.5108040647677	3.47568091185656	2.36859939962431	3.25185432666439	2.58079999285291	3.67951322763859	2.49365989478275	3.78652100506845	2.39363165101239	2.63494172928157
"258df46c8ef76f791f97a53b6a1de473"	3.20493558972245	4.58936953050955	3.67644304151888	4.30398730639507	3.22803598223037	3.9411276463016	2.14182931411465	3.01334132023985	1.87860972212678	3.01005422306154	4.01262280684768	2.86883596286545
"25bd1a9617ab9fea5dd2e5ff15be546d"	2.00601133978795	3.45769377641582	2.7397826909521	3.30139678835818	2.38494486803862	2.8390798670164	2.25632459900962	3.13673482931454	2.13977152500598	2.79038503222433	3.35788641403408	2.33203873421051
"25e065f65d3984fefeb34d483d55717e"	2.24940791995774	3.56469226809233	3.0938233104613	4.26921638295696	2.29073718287561	4.03427377034688	1.97348362539156	3.62939215405186	1.30979121513378	3.62227747217135	3.58592437640249	2.56551073831935
"25f8de8e29a9b920ab6efeb901aec59c"	1.64097213664028	3.1360528529978	2.07319892464827	3.2369060015879	1.53663377058416	3.02490810022767	1.72001946820275	2.97895556760627	1.74022935745571	3.06429493223318	3.16785700697439	2.34813619980859
"25fb17637cd304873ad199e3d2813450"	3.97865510849288	5.25436332645645	4.28697298696239	5.05598449732499	4.07615472567946	4.73215632509794	2.3446448009683	3.50962108371821	2.12084026801258	4.203940566982	3.56079572725447	2.67640395617034
"2605eb4f72fa9ed504cf53f1c17b6be4"	1.39643279309281	4.14058315644352	2.79605155457005	4.28939004763311	0.831309583484116	3.49188964254569	1.80172630159524	4.01413184009693	2.25658303843225	4.11529522308595	4.15064140130939	3.07305436061631
"26110a863f9a41e5db43af11414b1697"	3.17328079082971	1.54690782637318	2.38935674125104	1.63803236634608	3.16790618336256	1.8799821678269	3.21812354197437	0.406131552651325	3.72482799261516	0.428139425147037	0.481129012029154	2.37981461660405
"261f8ea43eb20d12809e4fffd32f02e1"	4.38441166206609	3.3479208853543	4.00202380841165	2.92106681662906	4.55675233347567	2.63544111878117	4.58745519805566	2.39057765513072	4.95263323036615	2.32091604967877	3.31003193391004	3.94321736262408
"2625e052492f3a4eb7500421a054fddc"	1.62235729662952	3.39152327132325	2.57375874827653	3.38449615604403	2.02520233339842	3.73848490489452	2.27920257676475	3.57378960102256	2.26803966279662	3.92651085783663	3.24009773355216	2.70096982589917
"2655cb7076ef4403e44262977bba774f"	1.77719187520236	0.533081709458429	1.23797183125075	1.09877894144743	1.88728174774998	0	1.43660717499348	0.943828074867243	2.00994407862225	0.438964356648568	0	1.75951172167793
"26755e00cb861de23808bb0e9480a69d"	3.25061477313525	5.06703715219044	4.36502553144195	5.08373756641768	3.15365884429574	5.35936017855782	2.91915714451473	4.82417897711828	2.61518968010472	4.90442729271076	5.20651776304339	4.13678683004589
"268081c8c81e73c54479ecfbe04e66ab"	2.2025492260879	4.08200256407083	2.71953268003274	2.93354609401755	1.83691153406386	3.12239126662046	1.94159271017049	2.81522627415009	1.78330919517579	1.95047366598722	3.49488700868864	1.62706194625212
"269a13c0cf7ee25a6efc24f73cf29b6d"	2.61675124557029	4.12259467679016	3.5169091774852	4.13879880015219	2.7459651903741	3.8920651660872	2.97742572657135	2.81027580806455	2.60577381351722	3.1315909559376	3.34948996645069	3.12940178164013
"26a038804e8130ab4116231e194942b8"	1.60963789243677	0	1.86522118498404	0.148454487282377	1.3435716029591	0	0.597657718617377	0.3562495296127	0.783037127603664	0	0.118404871039012	0.836849423774118
"26a33cc326301e47f87575c8e020c84b"	4.3550049656861	5.23426212061419	4.70065533230307	4.85121521310593	3.78243190820495	4.93380081455087	4.03028592592138	5.39098451115547	2.95767208672945	4.48309294340868	4.3768909696931	3.56061701329425
"26c26fc81a18813fca4cac9c10cc3f7f"	4.3003036494577	4.65207232133322	4.57726499258153	5.00526784843077	4.02716739848257	4.87410096669674	3.60921855288862	4.18466342073281	3.46346680089688	4.33756647853579	4.03513736374498	4.06957479774305
"26dcb7691000755508dfa3d7e4f10769"	4.16448977395437	3.64600660803453	3.75696913117691	2.66356428037224	4.50917078472521	2.75923090248474	2.99345468180993	2.87827106110696	2.3658039938156	2.55128722330488	2.07281966537095	3.15322308321744
"271149b415c1a4db35c6ad23f7d20ffa"	2.85209744121288	5.80425101207667	4.79458284140892	5.45492023159574	2.57741290225959	5.35218274429138	2.7523413710686	5.30653600086007	3.23074510543829	5.21719461750641	5.52724376492452	3.94999293667977
"271fc721c5aaf89a818dc71201777b9a"	0.8789426961654	3.22993714230756	2.07865973614952	3.00829364810934	1.41215117381504	2.61088945672568	1.84750948433255	2.87167585129199	1.87860972212678	2.1765228793304	2.11398788543242	1.55267706661234
"272262fe77e265a60a36a3439c46ab0d"	2.70934962315424	4.31217262465641	3.94516118047268	4.71867517718087	2.65460047802956	4.70804668703457	2.12001950642725	3.53854191169557	1.6143657506704	3.98413155148961	3.17369852643259	2.34200770884053
"2735eeacdf35fa1b34a8465d02f77021"	2.60025086207898	0.413517930258873	1.5157617568847	0.681198073483805	2.21332056137507	1.59675461843696	0.892728278773429	0.808386390199808	0.52430819895121	0.314837511993431	0.111771735667768	1.30489107274658
"2738d31b1e162504d464f4a3b7e3b06f"	3.34352688378838	4.64117091285304	3.76144427193151	4.77816054222815	3.48553571146448	4.97863579444118	3.16770086364578	4.15972964820682	3.38024870229015	4.41627209708486	4.36102150091929	3.99196049457874
"273c06971b2f88d7fdf19c38c6549d19"	2.56886567865474	4.21515518787686	3.38882637533675	4.11582995587899	2.00816195049832	3.69966745382654	3.52671668958376	4.6655717187678	3.3920253545968	4.07388639092676	5.45395455730654	4.16813925237932
"27413a6df144c303be42c8f7807d1dbb"	4.59859441290474	4.82830567326979	4.47930973063496	5.0527163484679	4.38237347451799	4.83710115857479	3.51298619149306	3.57849243785284	3.33353576651727	3.91431437822724	3.96689180008946	3.77164307213593
"274bf98731533507fa50ed3d1ee7badb"	0.767723593825881	1.53575414292786	1.06360153529667	0.32474254553477	0.666118531624402	0.918308848210908	1.77943381953742	3.54434777963055	1.43262913232537	2.38751430377935	2.6621179492083	1.84750948433255
"27737c3dc7ebbd27ea2570a39a4e6cf0"	2.24433163275075	0	1.69545265961986	0.289742947389448	2.20276608367781	0.253146526740898	3.27780866348494	0.917490012449637	3.88934581051847	0.758747637643894	0.337043501989505	2.71435031365069
"2780aed577ad83bd7d230c9cb2b15eaa"	2.34351920701081	4.33955637054904	3.30231121426126	4.26081392139074	2.40837845557733	4.04746789422331	1.89253992060126	3.71510471256255	1.81401848869067	4.15560381865623	3.80291636004709	3.00315908550467
"2790f41fdafdac06e7cb93427f401c86"	4.28167903333953	4.77424901025114	4.74809740922428	4.98675478432777	3.88617024412543	4.74601435993066	4.56909938664332	4.40543549677983	4.64106711224581	4.5381539311353	3.45772578227062	3.87315742920628
"2792cd21f5f6e4a107e26c4db8fdc249"	4.09818391579602	4.39351014604056	3.78316037714246	4.86931977888486	2.72310668127879	4.75418277411506	3.44555232795224	4.53367955483788	3.56487963423717	4.83747008967162	4.48422440411854	3.87593147128354
"27a4807a770633abc0934c5c573106bc"	2.57753535019247	2.81945611070421	2.00749461010222	2.93842645526068	2.37519496241698	2.82844084699881	2.24956399101679	2.42662407490397	2.20269845717146	3.10499914944203	1.72738093529185	1.76238215051738
"27b82171d6cd7cedd3872283b56bc6a1"	2.37606229482542	4.78887232267624	3.92987219659796	4.56167462066038	2.48446888731732	4.55193234957198	2.07147573670563	5.04472619411367	2.12601632003654	4.87635278337492	4.967917319161	3.46014765302589
"27c46b670ab7ede78c19bce1dee4c5c1"	1.69251134589197	1.17079526635114	2.67134223236083	2.84746773634996	1.45039903816072	1.76081973393722	0.702809525346309	0.250781428243403	0.817588003792682	0.71029958240594	0.0982354899491871	0.900779645202687
"27e67dc1c73d88964513a9ccef89d01f"	4.37494668084422	4.14261852969288	3.77070365091605	5.03141801610606	3.92577639251651	5.06015626417786	4.17546872722745	4.20086071387339	4.18017995067592	4.4140776859976	3.76572978113561	4.38990602297031
"280a6d4bb1a7664738ebe1f8b51a70c4"	2.15423519263056	3.37006403384242	2.75465098666289	3.0230815544792	1.68173848168332	2.85230087780537	2.63815135626183	3.69839153516267	2.66341502381042	3.0669059069121	4.3761218362286	2.58523380324738
"2824b1514e377dc167ca9634d1cac035"	2.51469519909845	3.33044353199144	3.23435917672559	3.59239135083007	2.26282003971456	3.10320976683262	2.71799365480453	4.43248947776607	2.45078576381979	3.95908598054147	4.11878297373885	2.78817863597765
"282dc54089200295adbbc6bb3b6bad8e"	6.62418736642301	7.26352334783394	5.82681555062743	6.19225196393975	5.65710766354904	6.58990211148916	6.82328503421581	7.27723818961296	5.55978315057976	6.25684809510201	7.05403947039051	6.88051120668499
"2835047697bb33e58a5269fd5b364dc7"	6.40510769702052	4.50067889244724	6.79601810223327	5.31707378008674	6.09724445480867	5.45375640465666	4.66163747216544	4.65068738078439	4.80600268654091	4.58182990858016	4.19640915227957	5.82247058209301
"283dfb6434f4ac9f3bd2813bf05c57be"	1.83758014947586	0	1.47997776389423	0.347909438902162	1.49444537970034	0.569957555604261	1.834525968304	1.35152669825413	1.62087060386239	0.872491378102381	0.956659141604488	1.83145333122194
"28458e39399e6bcd960446afccbaed35"	2.94467579322904	4.0802208910861	3.28595232261675	3.99822587566426	3.27087348713045	3.88781121122608	2.48673830461697	2.94193584894832	2.18782498368836	3.207369884682	3.2759175652354	3.55442763802967
"285e083c633711a4d8af1628bb0639fc"	5.64626119498841	5.44605479393554	5.62334195675556	6.14781133657737	5.79883264490339	6.12384688357026	4.780684459044	5.64826201275791	5.0653185361131	5.89188561914877	5.99612069042912	5.60035083825486
"2863fcd82f5b28d358673b4fbf05353f"	2.18595650591516	4.55662937095282	3.75056815509076	4.03878381217232	1.83096027292513	4.05047830491845	2.35915412023283	4.4931488172631	2.34562291623916	4.23071763468062	3.95448343088208	2.94055706176068
"2868c75babb5349f01f844fd8adab051"	1.83999313408546	1.69024215069336	1.58491392532233	1.67360011676893	1.62209350742316	1.38256349296784	1.26422393336478	1.94458986276811	1.16564562293824	1.63763675517859	1.55289885047419	0.959650106806712
"286f1f60a28d314cd6b8bb97249433ff"	4.41348447795241	2.41389670497775	3.55666010505497	2.45982247849408	3.96658303974505	1.95828934625473	6.22420648616253	2.5275669535819	6.65556788406242	2.44126819275817	3.2847122533595	6.29235901271156
"28b7e0e3c176b8f0948f94d08a0a6b72"	4.96700129403619	4.2636021558368	4.37916865453656	4.62420020117089	4.2957344353776	4.71738854082058	6.55969639567292	6.44115879880632	6.02459294164136	5.98957501306238	5.08855266792393	5.47970765651428
"28bce5373b13b7aeb5892643a4b60926"	4.55686010032796	0.74495500075112	3.02559283194393	1.33893037920314	3.77717616958402	1.42202425784962	5.79637654492991	3.38744998440118	5.11156119135288	3.23469799161233	3.05117644113528	4.950861934853
"28c1b8a687d3ab0a5aa5b805f7281881"	2.16675758058864	4.47439704303595	3.8635815564505	4.7860715681446	1.56714567096362	4.50422594864627	2.18782498368836	4.76671574191148	1.77378217499739	4.93092664173114	5.18666878906912	3.85846609836987
"28cdf3a087b8a6d2a887e439d259e16f"	2.42112908349528	2.77731304503221	3.01851398837088	4.1418557501198	2.26282003971456	3.79618288109658	3.44074816854024	4.0485170051951	3.42728089641818	3.82551041311566	5.0350338797251	5.05280230367808
"28d8437acab55ca2d27f15bd497ca6fe"	3.17769673566257	4.44944658648888	3.93022667922382	4.31570537627108	3.15473155183738	4.33358066142255	3.82076480525518	5.12237223706283	3.62316958054422	3.8152609721945	3.72281217197061	3.34655462443246
"28f7504280dac6c4607703777163bcf1"	3.79690140500898	4.0519610018701	3.70361771047718	4.76146404185774	3.83391676159766	4.82072304878216	2.82524046851361	4.07127550595061	2.40122608312206	3.54531215554623	3.92854181552104	3.61421247959365
"290df43982ca4217e6f3bdc276c2cc6c"	2.55414640346226	3.99252055526972	3.28428272196104	4.13335753578109	2.50837700872801	3.91807563977422	1.71841155153462	2.93503208029428	2.14306225988027	3.36023208122799	2.89736160890756	1.89925199644503
"29124a92c00935ca1c907e33b2bcde52"	3.26722048028954	1.7129211471021	3.49577978154739	1.7129211471021	4.32876703996324	1.26091026042319	2.37361189464198	3.12793966507575	2.10181439253156	3.56298737888667	3.51099304748504	2.7576527336238
"2915f63353ef58152effa15ec95ed896"	2.4313952293011	3.78573947291112	3.10123650951105	4.18428319906768	2.75099010260538	4.29868623658801	1.55569826085981	2.83160089356364	1.43566106800476	3.39973847257043	2.87168846795073	2.31487370023461
"291ce0200b22cefd44bea2f4a2497468"	1.34738311419204	4.34012035373836	3.35734128881538	4.20347889387717	1.16890202908289	3.87938239024841	0.845708909723925	2.46717966342571	1.11990844276306	3.22558733335619	2.67378043397231	1.63451524141764
"29222f1ca0fc822d5fbdf29a63923d1e"	2.65460047802956	0.336543662641743	2.17769692556414	0.381251647372873	2.61206456656302	0.484988296239406	3.40048275296119	0.58832104590397	3.33042976315114	0.347073340446514	0.0700113889599138	2.1980330320268
"2922d766c2d852d4c8a6a52b85f4053c"	3.11108391131222	3.91434582559138	3.69291599630475	2.68998344231415	2.64214256537707	4.47348463161264	1.9038075730357	1.88370034292641	1.71242761994592	2.03207473905058	1.77661198989784	1.64383933915143
"29437cb3846df3e725eddf7ce3d4c6cc"	4.55479768858948	5.38360562148186	4.90694411025436	5.80052904054575	3.94825286582156	5.79333598324505	3.30084283373219	4.1339273892914	3.02395037162798	4.41011469571143	4.64813101157759	3.97758412853006
