"sample_8_0_12"	"sample_8_0_15"	"sample_8_0_4"	"sample_8_0_6"	"sample_8_0_9"	"sample_CFAb"	"sample_CFAo"	"sample_CFBb"	"sample_CFBo"	"sample_CFCb"	"sample_CFCo"
"2a1d2f8942f0bca797f0b0eadf3a5907"	3.18366890957101	1.97695768988483	3.34796599031459	1.50981963711499	2.77589546651697	3.06025966962968	1.92276901800907	1.86557854251166	1.73230100052402	2.14691045252844	1.20657900523209
"2a2a5472df9e3266588d498adb7565b9"	2.84811864722493	3.65267096764717	3.81045422537977	3.83692490633741	2.43925007080818	4.16844757245875	3.91506349844101	3.34548733020355	3.44051706427677	3.74562229272557	3.56328312401459
"2a328bd252352f4ec0af311974a52440"	1.2217272806251	3.56938135368138	1.33523201509335	3.18858728189152	0.124697181957149	2.40540374084136	4.42888607905995	3.40529962262089	4.42324688587941	4.39587707298328	4.46364735816375
"2a3615b84e4355667f81f413d98c61ed"	3.81149877606177	5.14062741755687	3.74309108600913	4.81283364047618	3.01719822264554	2.97627377903733	4.29909883579095	2.1592725346357	4.70057985175262	4.53416033891563	4.59788467095722
"2a3e1381634afed9cc21606fc3af6281"	0.236327021377369	0.125319246112685	0.138734127702827	0	1.10496016878209	2.84647420535894	0	1.87495167356452	0.205484544820382	0.823066055894185	0.241960595043212
"2a4f806516410f80133d1ece3a8e36fe"	1.98667978911404	2.17715700494178	2.52739698112082	2.15247578994357	2.17149733983575	2.70178408925835	2.85537743654381	1.2806825477542	1.65858950364972	2.23191510001798	1.8652342167195
"2a535d4ba00b41602c2cb3165c697066"	1.26228774912606	2.53474134760725	1.17873130112267	2.58106011029482	0.41824180406214	1.33854215808238	2.55547756439859	1.65979636999784	2.58686618867507	2.85613819708856	2.69316990324056
"2a618e912efe27f183a6b9cb550e9cb8"	2.61101099301998	2.33331977233948	2.92119159992602	2.29838835018983	1.22829298756224	2.78362658033265	3.75988911717554	0.829721438969137	3.27900865518678	3.76165824329523	3.53486286529608
"2a78b30369165377004fe3fa9a6dd18b"	1.55047231367756	2.72914349839339	1.71621662197941	2.58581326152492	0.428546016096085	2.60050656342596	4.42888607905995	3.49919727427698	4.32156363729551	3.76659521038094	4.06592711771727
"2a88e4bba4a15498cc06cf0f3e7d4805"	1.73859213923044	0	1.52682644164513	0	1.47419167888141	4.04404529993669	0	3.05740406454441	0	1.15522699917263	0.436632971103899
"2a92167ad2fdb4eeb339cdb56107f929"	1.36383400518971	2.8499408905794	1.49557916666987	2.53099157078295	0.640248387522574	1.8247325010737	3.18665870202127	2.48578892713352	3.3550886592124	3.03352889624856	3.26806545209878
"2a934a8da021406433b940157b0bf436"	5.34277847864038	5.9602633118114	5.26738188071235	5.72413478091657	4.53657352171498	5.77003981777258	6.37213575782998	5.31264523071882	5.94595378581407	5.59237351136984	5.69104330152833
"2a94f47a93bc0ccbf3bcf121eff0b7a9"	2.6445149809343	0.342976750614841	3.285725173985	0	1.26673124205471	0.936570108252527	0	1.20657900523209	0	1.14560019482516	0
"2ab90b4caf07c40c73bd4f1c5821ac4c"	0.993062125398682	0	1.3393977031356	0	0	1.09069510676776	0.228048692035583	0.778533849730391	0	0.347504722733876	0
"2abd9a8a10ed797e594993709c25c840"	2.07975649207775	3.26068733285848	2.76247828357004	2.68611701778255	2.14262852490136	2.51449587227882	1.34252218575917	1.68549335845754	1.90933863225197	2.63490644086981	2.06742361482243
"2ad4d6b20ecf71e196a3a8010449d751"	1.47243201305901	2.41632503514595	1.1009294670661	2.65733654590924	1.97045440227743	1.64477617335135	3.63650212742321	1.32096702174596	3.00397902085465	3.12911652275842	3.19847923593892
"2adeb2284d422d32f4d1ae844ce36e80"	1.09810282558049	4.04945792935131	1.23976919965097	3.95608107659965	0.580426310495826	3.1331063237042	5.26749050385757	3.85925544589822	5.18777942668593	4.37790545426366	4.65547912005195
"2b0ca21d9ac54592a0aa468fa8996091"	3.57773267471805	5.17405429574087	3.4250865496261	5.26884155166295	3.89524089018902	3.07246413499333	4.48148772639788	2.53930247762581	4.41186923731119	4.17168423369821	4.4652912929079
"2b0f3151975d7e4668992f2e49949525"	4.01768753886788	4.88162577665237	4.28321286445825	4.81602484117568	2.81379400329637	2.73449581287665	3.80861595828545	2.59484566808799	3.73732574964351	3.71757205606959	3.70717368945679
"2b1a049dbfe55b3ca29e14fc852cfc7b"	1.32276866024001	2.10882557136799	1.98710693047704	2.2658240084727	0.597886599525581	3.27499086791944	4.64996846938321	3.40175935705773	4.07552946315937	4.36677237784039	4.49367676914519
"2b227613209cdc538d46d8b0e23c9814"	2.69890289174096	2.72399441388935	2.11453934422871	2.39576792067951	1.95198082799712	2.43780595765663	1.40039645749436	1.10613856175358	0.556864578254977	0.732256349030811	0.842900778806099
"2b41eb478531ffd2ee679ec1eb379693"	3.37897004112329	3.83011648192848	3.75014631670843	3.47454597985015	2.48486198212375	3.29971701534278	3.89652980057316	2.92846045822448	4.01286482860855	3.71651486164322	3.78773053373914
"2b435b871cb0e8f35fb8c90c0df772a8"	3.21625062203662	5.04499982480283	3.54783372804101	4.91565244737928	2.42820860055224	4.18894794685101	4.72353872131719	4.13372398072974	4.91979644165868	4.90604591807086	4.72515864568584
"2b5e9c9e5a982c4055d29a4f97b47f4a"	5.25718607420014	5.13137284679151	5.98019441710294	4.86076165910315	4.15751539850498	6.42801910419029	6.11833318781472	6.11056694313668	6.17951761403914	6.47634260155471	6.04335346707539
"2b6097f1ae9c378e7ec146d521367cd5"	2.84406611573514	3.95354164009505	2.99519368038744	3.93646526227056	1.96485821947135	2.83314369457192	4.33917904836038	3.29435636319328	4.23755411995318	3.75882613724457	4.29288345974412
"2b854d764dbf810a7ee1a15b5ee2e8de"	3.88332850796759	4.31652402228298	3.75604919804667	4.407595351178	3.02486962777549	3.60631403374149	4.358243136214	3.31722081316106	4.00018405462468	4.18339848512718	4.05702130110093
"2b90b5718b131aa26dade005004d89c8"	0.858130870324324	3.03792930689812	1.27770480808273	2.86518875993593	0.406609850021028	1.42629938200805	4.63841399606585	3.19603813883734	4.66569466161359	4.44650687286303	4.84297532895488
"2b968c5b155bca7df16f11f03691c9f3"	1.77838961049168	2.54021005457886	2.48693069114301	2.32756170057762	0.643786610348591	3.62877078667015	5.11923993388839	3.49505219991112	4.81599840595883	4.6783544001802	4.84990506979345
"2bbe7111b4afa778cd9f51297641847b"	3.99735665515429	3.17698788297645	4.42215745149461	2.87890342006534	3.84252065882126	4.69808841645203	3.47406511837509	3.25230564929808	2.59598041371726	3.08559966823963	3.13045161029341
"2bbe80fc33c80a165c247c6dd1457f8e"	3.0533853271503	4.59970848320164	3.04766124381736	4.54552782727953	2.57587412029079	2.72855375915961	4.53105335225664	2.92944929840757	4.90672108018779	4.329408779232	4.63561504216982
"2bc5d548ec87cc06f42aec86ad4e4c5d"	3.03248263019539	3.68359652397997	3.29510089153785	3.78433707759336	1.97626197934673	2.67865819028354	3.35296298302644	2.69007792968224	3.27786236222716	3.01877669936215	3.26167474398468
"2bcb0b8c9ebc407386cc8a856f3acc73"	3.53552755517626	3.76847830945344	3.63248115131638	3.52120892494244	2.43512379306231	3.62513038128004	4.34471949746575	3.58923921311101	4.04511089972182	3.67839205306439	4.16207249178502
"2bd203103358252fa117cee92db2dea0"	4.82843705769803	4.45295078670409	4.8838909051871	4.79046697904057	4.16780318073423	6.13256510617938	4.85773266180025	7.34494717283147	5.20787383736565	5.54008581661423	4.44810964996606
"2bdccc57954276b80a3c819e69cdbd53"	2.66881084244177	3.94335189063353	2.98033270654521	4.02389777717201	1.97189085156219	2.79948135204099	4.37446360694363	2.87433225449258	4.34590275338301	4.15494107383953	4.3790501092139
"2c1daac5f3782ebc331af324f7cd5060"	4.67838034951795	5.9886725531176	5.51434887110726	5.56899464351947	4.32363918352396	3.52460981655013	4.48633917139356	3.26109174022924	4.7059567611102	3.64638001179781	4.03062860046756
"2c285004a064d4931585dd99d0dfffc8"	1.4148157322119	1.99996750561528	1.68460920477677	1.98278305331591	0.951401472186501	2.26598640587607	4.14224169502015	1.96367243654	4.02673578120761	3.43892455345237	3.7254624948247
"2c363738784899b707fe90617485586e"	4.59021889032979	4.30086082989616	5.41295697793014	4.07865275391961	3.03928512788001	2.53760409123283	1.32650613942334	1.58474349984211	0.977450551623093	1.0806601082386	1.28109161079424
"2c62b16fda9510baf5d7396da12d436b"	3.23128333240839	3.50903961530886	3.51701320955948	3.39493165962632	2.29953243838147	3.65546288826189	3.78160812286586	2.82144507469491	3.38798542013662	3.3624931431129	3.30669005282006
"2c6beba6dfdbdb52746a3ef7045b01a8"	3.3643834552061	4.15034965198018	3.44887251171362	3.66885550632818	2.47431542694076	2.83671590879088	4.20790583952511	2.5788225246675	4.16915341251287	4.01098672111653	4.02194647097821
"2c856554b4949ebd50caf96f189a03c1"	0.342976750614841	2.28201742112588	1.06610838052318	2.34880739158835	0.428546016096085	2.95432510785447	5.05510609880463	4.41002538571665	4.95792013319509	4.30712149871566	5.03453076303577
"2c8ebe44af7cd8ff09db33d077f358a6"	3.39651389792087	4.31610390262493	3.89747870805114	4.09869800555461	2.95032352594629	4.64880445276114	6.10968903197799	5.25375137199843	5.62482189016501	5.40985648725336	5.65017157740243
"2c923db10276a741c7beee2cd366f1af"	2.13675091402279	3.4142191886207	2.84335619572349	3.20293153350479	1.02291341725577	2.12171815772504	4.30527581943874	1.7349873337142	4.11154878390472	3.82567177413076	4.16514704870107
"2c9eef015d553c5f6d6a9a6b8d2f4b75"	3.11470784230449	3.51139139711646	3.57288481831677	3.60119621511193	1.82085602872955	2.89892529410377	3.78230094237182	3.10282656535297	3.46697039050613	3.1377351813503	3.36827273197265
"2ca40c4a44f0bd1737903a0daafbc2e9"	2.85538778152973	3.29626669953858	3.14903894015942	2.98431979828847	1.59295562271113	3.33781727264729	3.70413174396956	2.64945926319802	3.05094483922952	3.56309666887594	3.65298880650398
"2cb7062a3343db757bb1d2a27ede2bab"	1.87779525937645	3.97280513013447	1.85096755882452	3.80451440651278	1.43375220957934	1.57219450711858	3.42825753088801	2.28757865755945	3.76165824329523	3.35349482583229	3.50103402881133
"2cd0d671a2e8efe89ccb566473d4eaaa"	1.95198082799712	4.00227868729808	2.35180792545381	3.96088798584639	0.869101844975697	1.66767320153224	2.13060678154583	1.6736052521321	2.12834932240002	1.96833080340192	2.10654812725253
"2cd3503210f9a651c139bd1d0c149738"	2.7494787316423	3.98194421387697	3.29859424612042	3.98954537047401	1.87297072465288	2.8751184827527	3.94315198782156	3.30049206806164	3.49444025003141	3.26895907668747	3.61402486420833
"2cd635c8b97d713477d74ed846ba5af5"	2.15729292708259	3.6469439231754	2.51075176871943	3.68082429828157	1.65498166986581	3.52952656623643	4.76547466940901	3.74058042538997	4.30054354848642	4.70444312187459	4.96409973040398
"2cd9e2f212560ceb7b178d1bcf17103e"	1.22952170083015	0.985517051952906	1.64716252834064	0.711536577988102	0.952325686049657	3.43497825559042	2.44951994937687	0.981674378068781	2.34931709756216	2.83230410433047	1.50415584444829
"2ce9964f1443a7c02e51fb698fbeffe2"	2.57372899031039	3.98914129053862	2.60486166970649	3.6891480360553	1.79809442775608	3.20614517789986	3.43812359790992	1.85587586738544	2.9850495494333	3.34973689333491	3.56315565292456
"2d195f80367ac670343f2ee5831ae80b"	3.28159549289486	4.92746444555437	3.32327908250072	4.9504551334923	2.7454446322326	3.20533041866884	4.29785884721225	3.70080723446506	3.8786257127994	3.89639284845824	3.90836994110621
"2d406fee208bdb05645e7f82f48cf433"	1.94323115778609	2.69357628853881	1.895776375695	2.65297913730109	1.7378129808371	2.50584588580166	3.49459057370383	2.64575541867702	3.61207832019197	3.21209029514466	3.24758797754099
"2d4afd1d75c4bf9a17618ef501bc2ec2"	2.13148735285559	3.88365233707591	2.56907744057446	3.84738719955857	2.721927333421	1.99357532692339	4.26656202189702	0.687390643447566	4.19171117157957	4.46662133551933	4.39042516805251
"2d51006d9ea048822f9eef77dd30fcdc"	2.79953586463755	4.49966610446962	3.34515260632013	4.30192691704197	2.16815180807262	3.02912604299676	4.71825577031988	3.3677486929458	4.65721303538908	4.85263982809762	4.76119020322923
"2d712c90d87f4ad63a2f4fc0f3bbb64c"	2.35778211790103	4.77677633733393	2.79569910815969	4.57265492813536	1.63983209380466	0.49320402984553	4.68574987843756	2.08512223211509	4.61695670307883	4.70789583675895	5.09938247097412
"2d8caf6b106e7437fa1de91936378ea3"	1.55414015250646	3.54537486124985	1.61250797963836	3.40383645608471	0.711159587789402	0.855908680635099	3.4511825141122	2.34020221338715	3.59968533303435	3.41983436253617	3.51741474785307
"2d92509c94d4857c19fa609f26feb853"	2.77039481738953	0.589194562238273	3.45684247322958	0.386676366655982	0.882212612887246	3.17274107596093	0	2.04995608674831	0	0.936570108252527	0.823066055894185
"2da99702f5437687e20ffe2ff903486c"	2.07975649207775	0.70450246459808	2.13148735285559	0.249394363914298	0.764876039151746	0.989013957209136	1.78992359274696	1.52833647653121	1.56721022573823	1.62606210451552	2.15571476407658
"2dac94ae20a0589f9f2e2bd45cd1e8bd"	1.10421570780218	2.72203993945676	0.705492511244423	2.76087231640184	0.923215854725882	2.32247006984058	3.95401878759007	3.2314994900678	4.26784140663887	3.58713683042973	4.3613531022499
"2dbfc60987fc1b5b50dd87e1932c05a0"	1.13418018455413	3.31129980724527	1.06610838052318	3.09495479017823	0.478532157737582	1.91229658301517	3.80485404367806	1.56794259406756	3.5582840268797	3.54433684508386	3.65874916641005
"2dcc2fe4072907b37c2692d14c7dfa94"	1.59615001810717	3.41737462164682	1.96087870205536	3.00713659635332	0.987215815436473	2.39851907819132	3.59968533303435	2.82415692883551	3.97736780143876	3.80760355793785	3.89855317318953
"2dd6b2fc795ca734e76b464ca4d4c269"	2.14447337861716	3.84705140919376	1.77391723909705	3.66765071039697	1.59615001810717	3.30613271838285	6.02455150642671	4.09014415284127	5.88521663783288	5.74042800307082	6.12454298716498
"2ddd0dc2e67995d84e46ab6ff8d0c62a"	2.45394530821174	3.4565511928218	2.65987573086716	3.60582312761586	2.14243481863596	3.98361648174241	4.40798995177233	3.30278217290761	4.41408386663706	4.29620313369828	4.48118784428048
"2df034d10022ee135cadc541496d2848"	2.09040533267763	2.29470983809627	2.48858469261682	1.63365284778415	0.92548377941226	2.18867420019745	3.16396247157538	2.47555602059046	3.29825849667279	3.16941155852288	3.14232071827373
"2e1fa6cccbed2370019cc38ca6f0a9fd"	2.20541417026841	4.90842432902278	2.38806362277311	4.60762753191546	2.21374830832808	2.44093975216611	4.6337582800229	1.59034833570557	4.33814004304268	4.46827575020324	4.5900755716897
"2e361922b66ba79f00bd35ab77eb9470"	4.45897924984859	4.80384371753631	5.76156182900602	4.7020824272609	3.46277853409258	3.56026100178146	4.68820010749237	3.05668888731382	5.1623195290332	5.02087595903603	4.95749254314936
"2e40993b8f9a5c75a393e91cdcf7c790"	4.29665118708224	3.63250730499436	3.92451621450209	3.68149670990685	3.8389436746978	3.75028137375613	4.32760381685331	3.26342171866073	4.3611590124719	4.0750127680666	4.26656202189702
"2e50060759b16475b1796f29504b61b5"	2.49529846732999	2.93036524930248	2.96015525009351	2.92108286254101	0.757525688896151	2.18525905289928	3.53486286529608	2.74334321091751	3.361966065786	2.79298333114301	3.10350950659645
"2e523d3b28183ba13e610a430d5c3272"	2.69996103853369	3.84200097596833	3.04828373611592	3.65836539976434	2.94039417839883	2.11623623750831	4.18502026181827	2.75211301847845	4.06069801251341	3.81265534115562	4.16420203760913
"2e52ba87f2bb1cade08b8206d4517ac8"	2.39289661849831	3.53000915438144	2.87510966010991	3.41943695796498	1.49557916666987	1.63361934079512	3.58748650882698	1.40945590438571	3.76200305176582	3.74512212876992	3.73507795941694
"2e583547eed4f9e963ddc366cc9ad02f"	2.20525535525473	3.95125094932452	2.6589428666396	4.16193741413885	1.12910528224873	2.24821929382049	3.61330921336641	1.89800719120194	3.57528110044969	3.50469744775645	3.76307129417922
"2e83bfe12c6b39e298cd6a85c8741b1d"	2.24371778714394	3.50467153608438	2.41011494816349	3.24859584749272	0.692571467753885	3.09665901454361	4.48599657392835	3.38283542809703	4.60915710764303	3.67992770651051	3.7289597976791
"2e89014bc643fc241ea4f802207c404e"	1.76007032005106	1.162111113555	2.03759165306066	1.33611729015463	0.971500480097578	1.5884711307761	1.9265896891149	0.621329822657415	1.36090468348566	1.33707919066697	2.01217037499221
"2e9b88559202d3d9bf942da247bdbcd8"	2.94173004885505	2.88118986792825	2.76734061861051	3.18814274424157	2.25349277278259	2.82915509273508	3.37869775990449	2.51407575104011	3.4108818530465	3.49509746221788	3.64589063018409
"2e9c747b9765ad24c920207c04f511f4"	1.31434927900147	2.41282472637482	1.30585840946941	1.73859213923044	0.70450246459808	2.89422225203303	3.66056929263808	1.7847911550493	3.53070689792871	3.22737635600192	3.55073138791249
"2e9e443b034155d031ffb4dab95fd8c6"	3.22941655565845	2.29795278038175	3.75347097384706	2.11643670320622	1.73025988140715	3.42562570675112	3.94604787488162	3.7040791950205	3.52169252022574	3.84025466929978	3.79067613324826
"2ea046aee6a94cc7ddaaa645242d7e75"	4.80487523718404	5.03747070194312	5.50926450709907	4.97836121736449	3.97221263382513	5.55030347142593	5.43185349916132	5.79607642536304	5.01534121718375	5.8445721322294	5.14367794730713
"2edddc5b437738cf55ca58601c52d809"	0.224563342932916	1.36784929192458	1.06067501821644	1.16900116306719	0.261582420445554	3.07932461228796	3.31446029432441	2.88117717250655	3.15862701242658	2.97472189321764	2.96064546801825
"2ef9d3ba65114ac6fa0dd50a26736397"	2.81944081909324	3.0653079618369	3.49957678596844	3.08780448953417	1.26228774912606	1.80741625950409	2.95273875631733	2.27982974269873	2.75405146402636	3.05094898127992	3.00229389892783
"2f0a5b09373a585bd210dc7d6e39c0cd"	2.77334743434495	4.73992035560211	3.10628998038662	4.42884227933348	1.61510502398013	1.72960743150563	3.37973265384186	2.04995608674831	2.88882211337262	3.10623661701698	3.91809127617375
"2f21b05625e16fdce07cc76a0ed4aae3"	4.10041983531589	4.65272661111216	4.33156136883113	4.33953223657708	2.41641790439418	5.47953491414805	5.81580313820895	5.18624956279568	5.7766599300346	5.56985139835928	6.22914185781524
"2f23a689f9f0358b1314983c9d89c78f"	0.981335125036894	2.98431979828847	1.45967492591988	2.82412226276592	0.69669288710644	0.967354126265448	1.99572981085898	0	1.76627526098489	2.26253231611058	2.09863317786807
"2f3250a4f6fc58e8e70e897126770916"	2.28362243282668	4.20534900094038	2.39863100208319	3.9230156443746	1.58331075137093	4.06279293696047	5.43291748787853	3.96935804366909	4.81858166998791	3.72089155523495	4.13274878829435
"2f398f0ea97dc313e03829bde4af9f1a"	1.99066698401429	0.187964592802438	2.42338122673076	0.308634272114161	1.60346704205778	0.869074983903474	0.32197998517258	0.922043033128197	0.250535491182751	1.42602469366687	0.466646234702389
"2f4b933485094ad5ecc8252cc56bc70e"	2.84811864722493	3.23562564020946	3.36872763205471	2.99145674650049	1.73582242685728	3.37349807348942	3.80625209445857	3.72456700993429	3.37765877628258	3.54325419604946	4.22339695575597
"2f512672a87378bd1327344b0bc74d73"	1.80026585380195	2.66881084244177	1.3393977031356	3.09851085889657	0.91425666456116	2.60613559333016	3.70941103134782	2.94876183268336	3.46934089699271	3.76589141987931	3.84991336151201
"2f56987e30203c6c7ac140c8c14c7b26"	4.42602275432481	4.32447294272183	4.85575251523878	4.05710918365391	3.68911802565348	6.64992964732105	6.71124545994393	6.95767665071402	6.80846584363159	6.20903626856796	6.42956586624145
"2f607cec54c9d8861063eecf7f79d55c"	0.41824180406214	5.15016217116457	0	5.11874174821189	2.96827515323098	4.01593347828187	6.04245062230855	4.26314230531615	5.91831908697553	4.71716862977317	5.20136011105896
"2f796207209e9c44d22326cc248e5d77"	2.83619243157692	2.62190361371061	3.07625658831314	2.40858772245267	1.95866164491774	2.98014298964735	2.80040620343621	2.79391420900449	2.76942522365052	2.75405146402636	2.77797021599219
"2f85c9c5025aeb28b22a343105677a8f"	4.08131335701228	3.02104128149956	3.64776408322971	2.75249366218931	1.24431365911703	2.16102613695657	3.40479463710691	2.55547756439859	3.16249610071191	3.18854164049561	3.96849603778119
"2f9734158323bbb219bf6d17d5371f61"	3.17794963211165	4.26962139779098	3.15573270047857	4.04580639222586	2.24028529690766	3.08768263366179	4.30136816245627	3.03645339898713	4.0477699419218	4.06644852748282	4.45714384737299
"2faeea5c0c5ea27e5caa24f5aee33c6a"	2.01686163453833	1.73025988140715	2.30582623481459	1.92250348071268	1.40327929695913	2.25578931825815	3.7892653036175	2.16397934532598	3.36204927130157	4.12202760883321	4.11059709989998
"2fc8dea43a3f308b994a43c1f328af87"	1.9815442597997	3.16592852569239	2.13990331790846	2.89389592336688	0.959164104291865	3.02986119937821	4.40595036638524	3.4526281199372	4.04431180635527	3.96186252359494	4.13348027176268
"2fcd17aab051c03e117541de5109e05f"	6.85095456868806	2.17353734806751	6.85359932266391	2.02104094488529	6.63455273437517	6.52767832298406	3.88427056433352	6.53552050053055	2.93512075165175	4.7769390585505	2.0018269670372
"2fd22637ae05101caea38f7fd8273b94"	5.17982847183175	4.36609845201426	5.63630328554526	4.56383789462188	6.29291834748634	2.79855564450381	0.849425880260233	0.983156542770817	0.724917128648748	1.19743628777223	0.816366081759076
"2ff5025452f1d52d05a187ae3e7fa06a"	0.571580495923011	3.16577238789748	1.14425337270122	2.75749843441093	0.273623715200741	1.23592154899263	4.36838497103461	2.45524573206771	4.57596171617789	4.2403924539888	4.61705574478102
"2ffb54f27b937fc0ae173e5e41bceb51"	2.54416066676309	0	2.96000399040057	0	1.47504152606941	2.09844886499775	0.497235884626439	2.23665860249581	1.09176070229875	2.13536615317725	0.31618452348059
"30072ecc5c3089120722954d0a2df9cc"	2.60576583812044	4.49317490889709	2.34730374168674	4.82553779192865	2.88921241945632	3.92861688234353	3.65899472076262	3.70717368945679	4.15756183589653	4.02167393607869	3.90378032770508
"30108bff781386c695035407097731f0"	0.562655734042106	2.68932884502156	1.44494432870696	4.2521191819256	1.1542261028205	0.565541055954799	2.71555688862351	0.842900778806099	2.54000575953083	3.0313298927603	3.33416800981893
"301d11ad78c9cdcbba55b3019d6d28d5"	0.597886599525581	2.42681980508947	0.656703089022601	2.36815183533097	0.640248387522574	2.04406510979941	3.26748616334615	2.01812874562582	3.14496608537278	2.4627332945357	3.03718319026122
"30431cf89a187e935c157f0cdb68c76a"	1.91093057810195	3.54828661664103	2.73426620558722	3.4711280887993	0.835552582437043	2.75888120198191	3.55113944625081	3.14888828743648	2.74725040122459	3.39871483602749	3.57357589202085
"3092c6d072bec367cf69c628b5eb788d"	0	2.78020315869783	0	2.71048137673166	0.0902208876623205	1.16995412751694	4.39597847849624	2.53265620055967	4.15044013477398	4.20087770824914	4.37846705596448
"30b432df426974a05c0bf565d9d478c1"	2.77137999201965	3.30091638780689	3.05349577096062	3.40177001767485	1.95643966151394	2.96927124824316	3.34602316271079	1.67700085539371	3.41033550157318	3.45695244089012	3.42776400954617
"30cfe9dd74a450e2788555ebb87f7665"	2.66004412945188	4.26943929050562	2.68611701778255	4.32217843011754	2.32447338691195	2.84027540770373	3.42430252350522	1.76667274565282	3.84211543001279	3.22728580166813	3.40226587728401
"30f0ff2562f1e5368df623a1ecad5068"	2.77922664241996	4.43034278175306	2.93956226519801	4.12243769542609	2.44062172178435	2.05775712492797	3.70717368945679	0.475190155933036	2.72755997506352	3.26050839638214	2.69522592040863
"312fb23ed6bea552aafc9e3a41ddb695"	2.66694581030734	1.94581114946369	2.68233927750993	1.83945853689389	1.69510628551541	2.45550074382876	2.2362007296669	2.0708818842531	0.81876234324679	1.51525876564721	1.12303326671713
"312fb6a3722b9db368172069a9940281"	3.16643593655089	0.0902208876623205	2.42820860055224	0.172971312519481	2.91598318943551	2.72755997506352	3.07511925859612	1.62746484647269	2.06742361482243	3.44392297119521	2.13078843463096
"313184392efe5228637148a6d4e96e2b"	2.02629953274802	2.81029612576011	2.70859260140393	2.86455603015325	0.880985222035411	3.53928813127082	4.28871830982022	3.95605826388188	4.3183272280479	4.15374754402249	4.32257287088558
"313960e95e9555b73208bf7963a6c6e3"	5.78199665620972	4.87479944253042	8.16021525986711	4.74390057040328	5.42696022473516	3.69967952284749	4.99144486336951	2.60501231937403	4.63443418749862	5.19547811427726	5.73307061243971
"3158d5ade9a8b2d65eab06953e012464"	0.907929473775836	2.44472542215501	1.42999349270898	2.14631483511413	0.68882183974562	2.15045809746908	4.69392218055695	3.64041163798479	5.29456778564746	4.83382167671619	4.84835602215282
"315d2506146c25210ff045cef11cc117"	1.9935578922028	2.47696251185006	2.83711489955117	1.830994284846	0.680888347164005	2.74725040122459	3.02322525413418	2.24500258924068	2.73251904882169	2.42308514532654	2.77037828101363
"318b3be14a974c7ae1abbdb49808a24d"	5.31465336497731	5.06981337135018	5.6704668232992	4.95835494523651	4.12054567709924	7.55435645995056	7.43171890006507	7.25815342417077	7.22257255310739	6.78807108526949	6.65767353063904
"31a769f2df97eb5896d4eefd4d1a9bd3"	1.33526950127091	2.11099135095312	1.09334034193406	2.04688008656829	1.15075629079164	4.56755695454352	0.406707003303664	3.46411834525863	1.91607637186877	2.48705434184546	1.41896675769385
"31cf7d1c6f62222c6bc27b478d15a3e2"	4.53589916153448	4.84689478740423	4.42884227933348	4.5812337414306	4.26635256109281	3.85765095548011	4.77218891618014	3.74705816949142	5.1338667372248	4.55692067563904	4.79445941209764
"31d1bed7b72752d337631bcc6398b47a"	5.40095842783948	5.45781877991986	5.92679349452184	5.7764515034559	4.91887730976862	2.91052331007841	2.77633239089076	2.8367945918513	3.04057313111785	3.38249677800822	3.03552612153651
"31d5c28d6223998e23f4ce837675fa15"	3.24609340314561	4.91091148454203	3.50052710861578	4.97249326082526	2.28522487259236	2.57651240090347	5.25239886520524	2.96064546801825	4.81365540293251	4.16396564523176	4.68917936756224
"31f09af5a917342b374c9dd74712f8f6"	4.20193582162636	5.20152052083186	4.4082741842594	5.55128744724114	2.95888620804404	3.98219975185853	5.2503267806307	4.8344264724112	5.34661735345737	5.16449509733731	5.34240613454866
"31f4311b3614ceb936249344f683b178"	2.98829105624104	4.69563453460363	3.43982971662673	4.60007345971661	2.70838614466685	2.8295586738774	5.31331962775594	3.11099123753099	5.05082999430857	5.23756091104192	5.40903998042745
"320ec08bd0873355ee0764330b92fb04"	2.04575651828435	3.09424205643744	2.6589428666396	2.44199149391096	0.526138185789306	2.69007792968224	5.14376670007012	2.9924248099214	4.07164772674302	3.85153030490971	4.20722683837956
"3238b586f31458ec9766e150ab13c0d2"	2.03141343706924	2.18952210038761	2.45558699894748	1.84352425244728	0.70450246459808	2.11623623750831	2.85351181149447	1.38528785476226	2.34312724036074	2.44574508155229	2.66816221470498
"32416262c45e0cf47a7d09250b1e7677"	2.72296140775779	4.15554376403387	2.86350289009041	3.94578902258611	1.70769501850996	2.12353880664121	3.39566101757555	1.64816003977567	3.62431959941547	3.15539129741742	3.38592860491513
"32435b67dcb8360a375e6173ae110e99"	1.32665071889763	3.08922136769527	1.20086466501344	2.88531339585888	0.507413256991963	1.43511514730126	3.67150813800693	1.37194560784889	3.45797607291649	3.75283697704159	3.51779872645684
"3246338d6e2560698b6998919c81e6e1"	2.87833356947277	1.19858106495304	3.02265187648485	1.280519119775	2.1907121519135	3.68358582587743	2.10968943667412	2.59313019782915	2.12651436085619	3.1224519822109	2.34928196686203
"3292d4f7164a5c6f51bbd9ad6efc4578"	1.98719354979157	3.72867541143945	2.34520796110681	3.83849210870169	1.17136825698758	3.16242773735326	4.41069657020173	2.86828008358653	4.39308195794791	4.14862763785437	4.48567378509204
