"sample_088Ab"	"sample_088Ao"	"sample_088Bb"	"sample_088Bo"	"sample_088Cb"	"sample_088Co"	"sample_16_1_1"	"sample_16_1_4"	"sample_16_2_1"	"sample_16_2_4"
"494c8c75e7e1885b7bfc6ac83f8c4558"	3.99301480103675	4.40845383954981	4.22712450591291	4.41437426296909	3.71348230657843	3.8873831214476	3.11672535150726	2.32330220398331	3.33822243750076	2.31163244202439
"495b7dd65d42fe2cef31b0b81375a843"	1.71275064895995	3.70765667997901	1.7260082242508	3.74339822420344	1.73582585451812	3.67276704573499	4.18332828729827	2.01488088696399	4.57412193907433	2.00496096165488
"495fa2175d85c190100a42b626065f67"	3.58149188537148	3.29871198813599	3.85545477033963	3.0882585819817	3.36768747742054	2.49866325891765	2.86100462284085	1.6059947916911	3.55646155561039	2.02860551115228
"4963833400ed422489970d5f09a20c40"	4.4122638475196	5.07447244433075	4.34565850902141	4.86427545338123	4.5359120650399	4.52653360592027	3.7140748183523	3.0765738312926	3.65841297856158	2.83960043252224
"496d0139afbcfe370fa517240ad0307e"	5.4775229905282	3.1202949421417	5.29161868036364	4.40611833504535	5.05932297682417	3.39317932276853	5.31181064147893	5.20889422905522	5.18115010251539	4.98489097465606
"4971bf8b16e60d9b9d2532d94eea9b0f"	1.65648584961828	2.05461495848171	1.01696136907525	1.74612128605787	1.11440577858128	1.78421669196455	0.208766004663151	0.959415867761737	0	2.19060461056134
"497e4e070b8bc8d36dba9950d6f2286b"	4.77165584759101	5.86692891389522	4.25618899763321	5.67812874700935	4.24276399262757	5.64104904336325	3.37085938409928	2.24319431549295	3.84708375297901	1.51594525682925
"49863756cfbe3c1aa24763b861593779"	3.77726617654894	4.34723796548786	3.39726833974271	4.6690838869662	3.40134070472425	4.33064254669103	5.12781570673037	3.74148803313529	4.62894817556027	3.32712319355313
"4988e4594ad30e06a961bd0c8d2d919e"	4.06759530284952	2.94600091660156	4.49960253776869	2.9968636333251	4.37940645499923	1.99345872644825	2.05928628221624	2.45237502140773	0	2.4911279241333
"498b9e4a11a7793e9cfb62cdfda0d858"	3.24883007442261	2.56618026711437	3.36611721844276	3.90491446867571	3.89817378921547	3.46695497518125	4.70264772446376	5.84817614357136	4.42943474901417	6.61378362853759
"4996d68c1f6651319594eb008c89d969"	1.60727156760268	4.20111158828027	1.58965960484219	3.97942853775862	1.69416501578943	4.50057004783667	4.09782506490611	1.75991614278046	4.12595126608095	1.8144471464488
"499adf058b192231e63a6a64aa9e9910"	5.62062475369584	2.77793192189	5.67765202887894	3.55843927875044	5.1419795299696	1.74106248823839	0.413865696887162	4.01557831017353	0.344570081588983	3.81961890648054
"49a76e945e85ffd554b2fe302cf9f7cb"	0.723977019352384	1.25518289525217	0.528744124268336	1.610757042	0.671974615327144	0	3.45375213341104	0.658958346243247	3.44434269119474	0.760834800576698
"49c65586d1edb10df7dbbb7d17f77cbe"	5.53393116017887	4.46493569197799	5.69899918628407	4.67071669893118	5.44954016430875	4.39457334449143	1.79002830496085	3.94794979958179	2.42916435043152	4.23994046838168
"49d7f4de16043b94054ec8f73a146dc2"	3.58632887577078	4.60775843358362	3.25330662313486	4.28826635315644	3.11102420899508	4.56316770329911	3.89846721952629	2.14084727011775	4.54953829348018	1.8843176840297
"49ea20533baa4470d419ce988f894af6"	3.66159407069637	5.60183427855636	3.62420492372753	5.20626720709821	3.52411683295089	4.9121791843728	5.08604415591645	3.92072967216248	4.87855701661692	3.69916566914576
"49f382db72a8f80701e8bf00bd0ec57b"	3.55992670633614	4.36511391756181	3.7002223792139	4.59604891337115	3.45227381920463	4.00483260684523	3.92102318205742	2.0402213885264	3.30672024145065	2.32475139519667
"4a02112676f86ec3fcecc34803bb363e"	2.11192567262253	3.80479007122163	2.18310762259359	3.70237300529205	2.17917374807881	3.7792574908727	2.8550574846612	1.3576813864424	3.27922392845699	1.72359946509649
"4a040f70f451fc7ae0435b6808aa0148"	2.00759639202649	0.349303844007951	1.63482101828644	0.706941598582092	2.24033089413788	0	0.48883814381816	1.3135768443059	0.593940613279757	1.10948666156652
"4a2501523b33ee49aeb03430b90c227b"	2.33574130030295	3.91797724371636	2.41819153937545	3.39200795458161	2.16528202510774	3.84619512008435	3.35490217250243	1.87072867783067	3.84577546207703	1.74967382942207
"4a27022b4e093013dc1b9db2edef33b4"	2.9617489006027	0.363327187430468	2.56405066705945	0.724638880194211	2.98457440113648	0.514440583976007	0.594328949739576	2.55087176107718	0.42782104627212	2.44559884011969
"4a3e7c050212753e27d09c02caadfdf5"	3.05561050602452	2.71092403021149	3.00854959259381	4.48462227559043	4.0115693331438	2.66201894493538	2.29685108494617	0.236263507060251	0	0
"4a4dc51d4651d8f0cb8225203ef6b4bd"	3.42769714086682	3.57125740549844	3.83835020011406	3.48910630018529	3.36588448968654	3.80904719964369	4.21378835139695	2.24332477758824	3.98771379569268	1.47608204726088
"4a5556c59a1fb4dec06d65b55f69fe6b"	4.40307866146711	4.64789263506403	3.68325524818784	4.42945535070512	3.8356213090051	4.7608582725083	3.34109958290787	3.0094391467613	2.13366615969003	3.5923179979272
"4a5bf73471cbbba09e4221b3e8788b29"	6.38592322079807	4.1596955550941	5.96724161586064	4.59268129475028	5.79832651938087	3.81226084352491	3.7960889443652	4.29260485244668	3.52661477411603	3.51127314559402
"4a5fb4701e61994f4975c9e7d66c86b0"	1.00349450437278	2.34272484341134	0.989564623282725	2.3519013076262	0.952854444520953	2.91491251764573	1.75991614278046	0.781377813954305	1.64960125809281	1.5603997575175
"4a60ce44573ac01bcfde677f85c10c74"	3.47166657675495	3.16355523907352	3.27858664842537	4.43414768960328	3.72260628859157	3.29153764456898	5.44566572006659	5.24763987199053	5.31574692544142	5.50807556438827
"4a6a520a62c3c10e88a7c9e4423d0e86"	4.47033256919554	7.52186345132701	4.63297891405346	8.1961633008466	4.58295463793863	8.06777924279619	7.81545175702691	3.55603890851393	7.24106332912687	3.70755669349666
"4a77b6765076ca047dbfa87e78413e05"	1.3158901966966	6.46148626387656	1.75255909928546	5.97968463208043	2.20946593954574	6.48794947250296	5.50641325229539	1.94509642488396	5.99000028400941	1.62231057572669
"4a7a2957adc928e01889bbf8575baf03"	4.19061942808232	4.61830139308022	4.01210903541039	5.08379863927799	4.02929746733838	4.72191695156873	3.93963085725927	2.70155139620771	4.17539540770775	2.37419368716035
"4a9b6b76504620d3be58614cadb8f381"	1.33621611773249	3.20644690484916	1.17240783106836	3.10791476651916	1.06428995882254	3.41116223386203	3.83431963603456	2.65581358473337	3.51019383926455	3.46539078075196
"4abac9530ccd99647c3bb2118a34abcb"	1.53862910742317	5.51944408542229	1.75922250332295	4.95113663814228	1.62457870987532	5.48860130593739	5.21390088535684	1.58497553333796	5.17513933528872	1.60301895493584
"4af5ebbdf2be278bcfe0feba738ff6c7"	3.34081902311807	4.070779264335	3.13803860322364	3.84933660040696	2.87456613712411	4.07768067105019	3.8558494006222	1.55416027001073	3.57529812889616	1.73411093529888
"4aff55570783ed69667341ceae06a507"	1.26996838843151	2.41663851561551	1.28934834406308	2.36562373988238	1.23004397845867	2.63122675050007	2.5141581232555	0.821239558524762	2.52488476834507	1.3839947189686
"4b10050cd2ed9c2536634065f0d9dd55"	1.31239998254929	0.982947008982728	0.916719182331915	0.186787662286358	0.957967472417248	0.750257752604957	0	0.305952835638739	0	1.01295692649206
"4b23d5d95441448f6e76544ebcfc2edd"	1.65826996369793	3.10076910770973	1.26332348725698	3.15034539154168	1.51390511861333	3.68843276798084	3.07942359940358	1.55431443794615	3.25865181820125	1.98260997022668
"4b25b0b343dc02bb8ca1dc98593c0830"	1.90415915171697	3.60117656535787	1.48879228346424	3.74361760815321	1.41117232238579	4.21304303059392	3.94222001174113	0.587522185486077	2.82302122750465	1.42755242055002
"4b4fd7d892aa308b5758a99d0783e191"	2.70377440623942	4.31330069184402	2.61478951964062	3.54444888062041	2.85902326622657	3.70151330980422	2.96318015581024	0.753892265708617	2.61223788191367	1.80718389873736
"4b537eeb4e076fbeaa4c819584d1d679"	5.31001529298903	1.49886663511208	5.52849703125842	2.60199939278433	5.21687249310195	1.5516879710807	1.38299713829978	3.58382908778376	0	4.57605842194038
"4b5c291a85fd3f350b4dae89d90e80f3"	4.04008371109566	2.46665611736916	3.1340418574191	2.13278560679888	3.11102420899508	1.71945039091468	4.12786215241623	3.91277216473822	3.72162598567729	4.07820705017787
"4b61ded719de054ab10d3987dffa7cf3"	1.83709287202541	3.25263317948132	1.99582892780033	3.45612865058835	1.71945039091468	3.07788260478166	3.82402532401837	2.56553887596904	3.87569784331786	2.12151587170054
"4b9cd76e111113037dd9da2b42e3fcba"	3.21788972392807	5.4352830219586	3.15819709616457	5.05789686788109	3.02726891887942	5.7361234610018	5.07816507049854	2.93736058965101	5.06830457490258	2.85470550898306
"4ba8c221442a9efa191b242d65bd93e2"	2.95676862510326	4.15079362289306	2.31417998957394	3.58429730907954	2.39714890143003	4.5602658661098	3.35335021273292	1.91967734383412	3.99863528612278	1.66652499039637
"4bcf6c90fdc93d3fc6561cb1ea7c4162"	2.52550461921651	3.87335868146169	2.37214473716834	3.95135448167774	2.32045840938587	3.98979667925184	4.09905385607063	2.27273683286361	3.94394239792365	1.45557132558194
"4bde4384f7faacf8055134a3a1b58cbc"	5.11984084811061	5.00312973102815	5.00102136132158	4.87337566498888	4.97765111460945	4.69553104718724	4.41950125698973	5.06924408156162	4.33432823930794	4.98661126761904
"4be7289bba745586a868512e1db00e15"	1.88855528378833	3.18061684012485	1.69478754708607	3.03008492528907	1.46009980480744	3.39665214925512	4.43278274605447	2.39059780181691	3.82757595954746	2.22589279974197
"4bedfd34a04373b84226cfc9a10f0528"	0	1.05826240490825	0.361513220578982	2.07761737890613	0	0	0.377741673881176	3.392938436942	0	2.46880944891212
"4bf2516914cd7016fc591e81da0736b0"	0.643478964921111	0	0.620087753161585	0.478263157244276	0.529661919458378	0	0	0.972090934874321	0	1.76246041324953
"4bf26478175bfaa0810150d06848f8da"	3.77726617654894	5.11346934091776	3.6485302644705	5.16304056587042	3.57321492284164	4.87444085394431	4.69102996013764	2.90492073965132	4.26750352032043	2.81507093783003
"4c0bfdae1068bd85549c429d98718f49"	2.49723039947683	0.617118904263404	2.16727841119008	1.6002639601211	2.06885318232977	0.894396799322751	0.259717032294151	1.87096439859515	0	2.16418244217567
"4c0d961ebc5e384e17cf1a03136a4d00"	6.47640866558066	5.3811375979442	6.16276075584144	5.47526333405015	5.70696068545614	4.90433137060621	0	0.367541686441615	0	2.65268871300022
"4c27ec4ad6c96c3fc71c13453a768df1"	3.66828483327365	3.98203066850656	3.65079485533824	3.47948778571731	3.23906818013214	4.09262675430121	3.78646581418064	4.06177195469505	3.99890680094627	3.57612713067851
"4c2c7c928d59616b5d470e0bd8f66cc2"	6.26355196506451	4.64977924053572	6.20137808648976	4.64057400868938	5.64129631709006	4.74837957040467	2.10179087677897	2.5821987507273	0.644159176547773	2.98302373637266
"4c59cc83c64c9379758d505c36ecce0e"	2.15843643825607	2.18668299473305	1.92223183176259	2.16273480072308	1.56457548550559	1.7158848748355	1.4946181366586	2.15774785891273	1.35672691887408	2.77830668060816
"4c5bd480278dfb751fc2f8a25d1e1715"	4.76008543060405	5.8289256174102	5.06351751879851	5.56028170490189	4.94085396900429	5.96338904273603	5.80625809099076	3.96942840876368	5.60806446836863	3.96494477512971
"4c67ebe554c4d49b81a415478b0ac27d"	0.726227407715593	0	0.46812118383793	0.215897701677097	0.312275685473889	0	0.619903142799719	0	0	0
"4c8a5fc0644c7ba5d84a527bd1985a68"	2.87192148242657	3.22808211661667	2.74602269966225	2.94691590904133	3.04277424385593	2.97665036647659	2.03636440206363	1.81685655285452	0.914451441416034	2.17338214768234
"4c90ec5e98f915af194c060bcb7337a7"	0.969823915835046	0.285915513004061	1.1395110802394	0.908540778414094	1.40691528097435	1.13392151577034	0.999166169952689	1.15379378574184	0	1.92781414915298
"4c99235aaeefe20f28378b332bab79d9"	2.13128339515461	3.79640987941154	1.99576769216989	3.37752460646668	1.92649223618807	4.17129088495959	3.79847981391633	1.08829188267892	3.85239791890983	1.6000342361381
"4ca063b0c080527a5ccd2209e38276fe"	1.84538238128129	3.65980228087052	1.53862910742317	3.70837026809551	1.35436500132572	3.77686743740169	4.00378150365373	1.2146040913946	4.0486849128739	1.12260221540821
"4cbcb5a602f95f0fb8c012386ad68542"	2.12449377610527	3.99205045144676	2.21972725990395	4.17037585028411	2.22350508843979	4.38831780370514	3.37334021548308	1.55416027001073	3.34971957902593	1.73411093529888
"4ccae09157f6c16cb761e1460094aeff"	3.39083521268197	3.35985094409012	3.26933469121749	3.30895269841835	3.15802372718109	4.00356171854807	2.43046806327389	1.2146040913946	2.31894198664118	1.40601071018441
"4cd028ab3f9c7c9666fa81c051718959"	2.21021977283103	3.2739615588572	2.00759639202649	3.08348304379172	2.28563626972274	2.73024604081106	3.63133767856498	3.17964156922322	3.8741612916168	2.31894198664118
"4cd5ea7ecf87edc53a328c749d5be99f"	1.08804329981887	2.78440859154508	0.507997628754944	2.73477911301089	0.843255414989248	2.78977395656129	4.91037421344961	0.896491208573158	4.86848112529445	0.908500466399092
"4cf41e89307f56761efe7f22980a06d4"	3.310861210939	4.85427726876231	3.0977417808496	4.60113405174559	3.39901567012604	4.78411404477733	3.62267463881234	1.68591402119471	3.26065319007651	0.960825760543488
"4cf62d7879c785a040c746ca5a5a56c0"	5.07250939381349	6.05320182028649	5.00675042441911	5.94041869578808	4.81692545629417	5.88419103617425	3.5645893551893	2.46798211370629	2.73541865538152	2.1136370139458
"4d16888af786e384628c95a510f790f7"	3.26141905057526	4.70934258606846	3.72022350606073	4.68174146663256	3.63429602064265	4.90131194182165	3.63914857010631	2.28937765752993	3.25209657418387	1.74192265751413
"4d340fca4861dd8c13563100bc1c433b"	2.245877165905	3.83722445641957	1.98152271230596	3.75753853656619	2.18506877176621	3.82513700239705	2.87946864551302	1.32673595194669	2.55983135974915	1.41683956990638
"4d36bd1c8972840b16734818d87acec5"	4.54205401283387	5.45878195733629	4.15764857166358	4.84773809698588	4.18453621011834	5.70150488291214	5.25678754866325	2.72414478562667	5.10526411455529	3.40333436335608
"4d458cb8ed4cbd6ce925fb8e855c54a0"	0.789356955607106	3.073863000711	1.51210288400675	2.92191241373808	1.62457870987532	3.12489827671575	3.2786662164584	2.20162134183004	3.90266067526868	2.15467539764559
"4d529b8e55c94e4d7c5f819f8478b18f"	0.896139958734848	1.96388919669826	0.957268692680138	1.96539367094271	0.741835514333427	2.01980880165393	0	1.27431308764572	0	1.15110226674403
"4d58dc4d1d796f0c67b0000847781ed6"	0.706145096952953	1.4022221232257	0.436748754880386	0.900177874226706	0.681353578925975	0.661192487684238	2.76412954406565	0.926248191414785	1.68591402119471	0.666589630053395
"4d63773183e46cb916463a2736a48c6f"	5.9152176968768	5.60202715616201	5.48304128535816	5.3908716614786	5.42590163503434	6.01862859099943	3.96328864812637	3.07664849521703	2.30814492635175	2.97100627816427
"4d68d803494ba5f6d042d92a1b4bfc30"	2.51429067947616	4.57795498935629	2.08846570119445	4.5958731017229	2.58502947264956	4.87177575110294	5.53127303718444	2.89841421931827	5.28216026065661	3.11869122435444
"4d74e6301580df2fbb1503bafcf96f1f"	1.32148115300186	2.76642249673433	1.54804059970999	2.09773873921857	0.844076163385949	3.22773406120857	3.814930041408	1.22770241679513	3.62504473858042	1.27844463884515
"4d9ade15d166385ebc981a78112bc711"	4.88503479347474	4.01086977553846	4.32122729255888	4.96312508880946	5.036894959754	4.46801619370873	4.49743794537091	3.98118171968017	3.217304485384	4.14798378919483
"4d9ee48ed2dd7f64a230214fb4b379a0"	1.02756731305503	1.60727156760268	0.92248749223406	2.40726938006085	0.894396799322751	2.67778066635014	0.501662167245997	1.25339533993497	1.2057755783519	1.70223912923957
"4dac5cdc8eee20898f87846b4b6c701f"	2.955026821432	0.497113350140439	2.40347117163556	0.872056075880241	2.57711899342315	0	0.541119770896287	2.50968556535039	0	1.84758834097125
"4db165a2f04691120554bc1241da80e8"	4.29968035915739	5.22930142336636	3.84059789272489	5.65675257032	3.66739531386693	5.11252583635384	3.90624112251149	2.59691258564755	4.08445700773179	2.86607417005102
"4db34344e9c9567abf6214b6c47b7831"	3.50911322967554	4.20449797358303	3.26867195907054	3.76483072634574	3.08587366360462	4.4122638475196	5.26217485407016	2.70848184126552	5.08924283086607	3.00950755716747
"4dbd2343f17f8eb30817d44a66d835b9"	4.99266139365936	5.31330321569346	4.57956474689835	4.33293223673005	4.30015312710851	4.49708262197835	5.22503521638637	4.69780088828759	4.72706008359712	4.94806386097185
"4dc1373965c8a71b1722e747cf847e09"	1.64159140380891	3.39142175554723	1.28934834406308	3.77207012482544	1.41541131818942	3.00207014673781	4.36867266601167	2.65268871300022	3.93066099401155	2.42130617743396
"4dc58caf67acaa7f8dbe94ea0036db42"	3.08188611629954	1.37659749814103	2.72797177557226	1.82873407201942	2.80885435227882	0	3.50975117338266	1.1604245970624	3.69623046907662	1.57583024860364
"4dd03415717c30233db6db58e790de45"	3.24925914147327	0.336943554105104	2.9569259545276	1.2941352116011	3.10791476651916	0	2.85249784406805	2.60021640718949	2.82565733980815	3.20817954306279
"4de3f8d8049efbc7181f2dfebc573ac3"	1.02131359053227	6.25942967434277	1.26506414074358	6.35807042072158	1.39834644214403	6.60576695842954	6.15865806243486	1.01054872195734	5.92181856774965	1.2057755783519
"4de49da3785de8fa469dca3e4f990e61"	2.5992106679773	2.62795732208443	2.18341043455376	2.77635763327714	2.60129498352004	2.87707203104116	4.2386596594695	3.80113010319149	4.24079343052371	6.15843882627908
"4de9759be619d9baffa28b14dd55e36e"	4.94383815308496	6.10878405312888	5.26990163675019	5.96776885867355	5.26234588093303	6.24124301863323	4.96587304696644	3.16161791431391	4.92800383850442	2.63797545888983
"4df4503777820cadae295b178409c696"	4.76736964446043	5.88118065371391	4.66334795788382	5.67639956145022	4.50942749266328	5.86505277827837	5.54423564862451	4.24357144459504	5.65899565984304	4.43603257707985
"4e0c09b1b95d49506ccac2efcaad5359"	2.89626767609455	4.37612626165891	2.71306162292513	4.3269681027731	2.72569232625888	4.71335512919252	4.03516254934484	2.55753920070958	3.82725369494611	2.23226691510498
"4e192d345c2b3d6bf42379d5ae5bd321"	2.83037664823487	4.07703865164909	2.57547928474249	3.49263996752902	2.61657839737061	4.33128238713371	3.79867884859896	1.78398280401081	3.72576010736509	1.49307753634997
"4e23ebebbde5d3f326222fe358b0d549"	5.41997093780381	5.00495579662612	4.97005355580828	5.07001271958978	5.19824734575024	4.87877680502294	3.58437956800823	5.69612738239318	3.43388900611546	5.33534191990682
"4e3d6d46ed5a7c60bba7465bfad6e042"	1.89634468441813	3.46869090746971	1.84813035082365	3.52206070539346	1.99108289389198	3.96631533820103	3.49727629621722	2.42524298277323	4.29129199858584	2.60021640718949
"4e6aa0bf0f3a01c23a5abdc289f1834f"	2.75071774766096	3.86572182901939	2.76134210013357	4.38990466171374	2.81770778459439	4.04509246677135	3.86506515735608	1.51915421509919	4.18546910110506	1.68869523334968
"4e6c52a3534ebaca064fceeb7676c31a"	0.385493666563661	4.13919682957145	0.806762798826796	3.77412779580205	0.399283280882581	4.39187609192229	4.90127630630364	3.39044720501761	4.56799403728772	3.69033409560981
"4e80993ef1214473e211b69fc3112c90"	2.32387484925971	3.90683275937393	2.31531176426478	3.14535500338471	2.27494870173584	4.25123776361108	3.88617681735594	2.17230338844641	3.78594234533198	2.51442271013436
"4ea7cabe813919d78b43b125495d518a"	2.98196290946799	3.42259481501023	2.98812541462423	3.93820485002527	3.06333578032061	3.83609744399782	3.98220799272926	2.11081180902345	3.92804169835223	2.76226132780708
"4eb5d77f663b8400d87c918f0cf4a850"	1.16699964353354	3.75182983983178	1.05826240490825	3.7211016965388	1.00231428779583	4.48360033940509	3.18394386664391	0.627837161894675	3.254385506809	0.914451441416034
"4eb76570e2467be636b1cd951aaf5812"	3.30946024983991	4.79662687776331	3.21704111211356	4.52258203405245	3.02210198634095	4.79848901990468	4.40091626326529	2.25807502382276	4.50619703416476	2.18549156414857
"4ec7a2ef16186c2cba934372ed423f2d"	3.52923873154304	4.99867350294586	3.51690181407439	4.6690838869662	3.14984466693405	5.38249967883858	4.67348454467062	3.72019205735288	4.74524348858128	3.5839685595836
"4ec92081ebd5ded41535365d567aeace"	3.69806711797293	4.96581866496972	3.77885954510823	4.9951413470912	3.70366116434212	4.74943571112388	5.10013268505752	3.0502845666316	4.71439757962719	2.930531559882
"4ed05547a55c87565e5b764188cdfa9f"	4.63855428380761	4.2447642906981	4.50346697423361	3.88595373568	4.4937777369652	4.12693146123164	4.34859068148695	4.78745692550927	4.2870272015828	5.09615349463035
"4edeb15ee7f3e0887331d0196217631c"	1.77705860577502	3.30895269841835	1.35436500132572	3.48216888863728	1.47294442284302	3.60117656535787	5.10607193863085	2.52132198925001	5.59796615143018	3.11803636271777
"4ee16e598d6fbd729f8c30d52b22afb9"	2.45326117195245	3.12719202180436	2.09491865092614	3.04277424385593	1.8203048131103	2.9951220874283	3.63564121691917	2.24175254956341	3.94135770489064	2.72705447057989
"4eeb5263ba6e9ab5e4bba9a99cbaf1a4"	5.66559928708706	6.34402738290704	5.61245130806868	6.63963363456402	5.4231378037263	6.20581652554961	4.55157111956068	3.17717477742745	4.39019666886768	3.30888762940313
"4efd3d4f2c1e872d831faf2d7892df35"	3.98592121272562	4.35353096210966	4.31096555448844	4.91205102697946	4.42109781741728	4.37481116567448	6.24506762498685	4.20675619025583	5.97479795789997	4.3380096718821
"4f2e51bb10bf462a138c6fc7ca7e9713"	4.82058361675719	5.78107111644636	4.86117860247083	5.74316830238245	4.76573902529537	5.47679462682728	5.06223800727554	2.89268607779074	5.04693525883407	2.37969167909355
"4f31299561bdf7026b4775e96492745f"	2.61987596643741	4.78658716711014	1.89895629783077	4.95076681133462	2.17917374807881	5.16503291485966	4.82890780081163	1.45211159560497	4.69726089795389	2.0305508849612
"4f42a21d594a9967ba6f96fbeecef8dd"	2.2979624249086	3.71178119575911	2.01459097186014	3.9047292706966	1.7256730841002	3.01496905451481	5.39723498625512	3.24404379762775	4.55935139491397	3.29964361114716
"4f47b98ec7275f569038e465a157ad18"	4.07856843767268	5.67406938051227	4.28347179665467	5.15914403090994	4.11789798960196	5.80696197362531	5.53921721756342	3.09215637816819	5.57302462648457	3.10218963745379
"4f52020ee56eef50728012c021944f1c"	4.65011238479715	4.7345472613738	4.18559682282809	4.89433635662116	4.09058885169565	4.97801113310614	4.55904134335887	3.68848432606113	4.27638780251183	3.71479643880601
"4f54214f043644cceb88343681fff276"	3.10557632313535	4.15710337561893	2.52828856491377	3.7336730712893	2.55706140613325	3.92728475026981	4.47801022405071	2.72608551598742	5.06570047197899	2.07428074766145
"4f5e38d726bebd84ef0f5320ff24c09f"	3.08905229248308	4.5229466019315	3.06901805065512	4.13504814973252	3.26335423056236	3.92453599047042	4.94995351814655	2.91540436688175	4.67099234540941	2.69956241487572
"4f77027930e4cca37a1cf0e2642ef6e5"	0.538958166664613	0	0.989444534667329	0	0.732387124297548	0	0	1.19238492341925	0	2.05739606607874
"4f7ae28120cd0af87a7faf98ec370465"	3.08028663455045	3.72025795891535	2.75270866694613	3.41517852177203	2.75492742565767	3.57027720799627	4.26501003335665	2.80077911290497	4.56522418267548	2.93840226852253
"4f7f1cc99acc5cea1e6d3fc46eb184df"	1.46894290142978	2.68731129563438	1.54608056010858	2.7940456177344	1.40264003965598	2.94874338611113	3.12195911528569	0.808128071651538	2.86269732910725	1.6059947916911
"4f9206e2ecedecd0b9dbb2a693c96216"	3.25381062181365	4.40341088204266	2.68649971361735	2.97095765352311	3.04073710108164	3.90861645615342	4.42722918895927	3.74329701905475	4.2228454208138	3.37017676145248
"4fa1f1d7a892afe748e01e1a867f8dea"	2.93705089176871	3.65602213448271	2.8988025030591	3.57611021621533	2.75294669463563	3.41008890186138	3.68478268890265	3.07592185459066	3.50452846256325	3.23634741780622
"4fad0ac22bd9b3ced4217c426e9f0c6d"	2.4626139058727	2.00813057459363	2.48269944238969	1.92508906865621	2.45782245025881	1.63205705386187	2.36297657344319	2.39513898955905	1.84645801442308	2.96082132471045
"4fc072ca684b139eba6d0f22df24c247"	5.1148306111738	6.38604809857347	4.91843886154552	6.3291009986251	4.88041149202485	6.21557495086969	6.40051191791131	4.33955570327915	6.26014814094934	3.88638810102025
"4fdad2d8241ced8a1834230184bc4fee"	1.38098529292469	1.09971168411141	1.41117232238579	1.05826240490825	1.71632446310796	0	2.77526613476986	1.02127037500925	0	1.38769787573231
"4ff170b24cb35a5c957f9c9f2419ab44"	3.1900869741379	3.75713185151761	3.26135276920325	3.60497270731413	2.33742507087675	3.07868459036036	5.25917693657197	3.6899644153306	4.88998118083817	4.31690087447854
"4ffb07e73fa36bfcc4d1ef56715b021c"	2.92472165349513	3.27659590316735	2.58502947264956	3.40192111970059	2.32045840938587	2.0261409709024	2.49724011232312	3.25780911210323	1.26599842076153	2.06868413773078
"4ffd24ab4dfe3ff800ed1f72c64a940f"	2.0754335202823	4.25396397551596	2.53383331257758	3.96928083654826	2.53797179019555	3.9033244827361	5.22328118527995	2.6814812860234	4.7194290100105	2.66306720047973
"4ffef57534978c939e62701bdfaecf47"	2.13290437064618	3.20310086849084	1.6887627253953	2.88028277158613	1.67306920199682	2.9357515174162	2.14918279859508	0.395160509609121	1.54976196459713	0.478899093818723
"5010d1a5843048fbce9a6b90e72d7c10"	3.44229261884823	4.86896972764463	3.17927142211548	4.86575317261408	3.10166672447946	4.67641063644272	4.26063141417597	2.81595743112835	3.98193190523302	2.62733185412472
"504818d542912990c6f48265a7196567"	3.04027820560378	3.48270424770174	2.92659010520853	3.63667100425723	2.71537001246442	3.75713185151761	2.22242152723802	1.23525951014564	1.70820737505192	1.66428090430326
"505acf20f01d0b9b830a039734062ec9"	0.245859577597942	3.68372469112216	0.336943554105104	3.61814685589393	0.420419399889975	3.7603807103052	3.90653891525722	0.960825760543488	3.71839675063976	1.37280225056324
"506b47698edb049afa96ac4f600da9dd"	4.11106892711451	4.74958649735491	4.09726928105925	4.3081561727739	4.76484847468337	5.41588491232148	4.57625786393319	3.48191598394438	4.69672061587307	3.34555407828599
"507af827aaeb4de3f731bd1ea3a5e57a"	4.90613796134441	4.52634513666763	4.09669014252988	4.45971102524083	4.79613114874193	4.89993029989961	4.61438454310872	3.56655186384458	4.6298152852546	3.7568218006594
"508b9e7f853dc8047a84ca252c556ccc"	4.33908833986907	3.29031349207185	3.09142965111486	3.41517852177203	3.30831571729234	3.38021818247665	4.31115605496716	4.31055987529098	3.74534357420998	4.35488596115106
"5098fd03d5e29295ae4682679cee91c2"	1.96944250692889	3.94900698819479	1.9119130263104	3.94328288428996	2.0330074747322	3.68939931896079	4.14981231807527	1.95382928122099	3.9655063299481	1.64675257946581
"50a3ada5fc7ef5f56b0cd5590113d2bf"	5.67017363875577	4.3695334184264	3.86754767894332	4.2897002489253	4.51363608780535	4.88344944017433	1.904361104584	2.62946965727925	0.994247573332822	2.34340222350247
"50a412f46881a18d4dbaeb398300c908"	3.3228646001202	3.48644375750882	3.16024281846849	3.64261821451745	2.59548154689838	3.02685974769879	3.65879450648218	2.790833641841	2.85164317251703	2.20489177577218
"50b5a4ad9e35a7357c37d36d6ff0a423"	3.25397961356725	0	2.17917374807881	0	2.39304900312618	0	0.846957802574099	3.03900524597246	0	2.125058581573
"50c39ba2d591e97085b173f6079f4f02"	2.3962266086251	4.64107830316404	2.36888955394165	4.24126113890743	2.72569232625888	4.52672203965895	4.92582498177353	2.05889589740167	4.34270152277699	2.0203756444008
"50c4d97552657ac8c0e21134c1099193"	4.01588451814223	1.45684135766197	3.11798530388183	1.32701664431951	3.12413252435744	1.99108289389198	0.92036721172836	1.4486398543286	0	2.08538086890509
