"sample_020Bb"	"sample_020Bo"	"sample_020Cb"	"sample_020Co"	"sample_020Db"	"sample_020Do"	"sample_043Cb"	"sample_043Co"	"sample_056Ab"	"sample_056Ao"	"sample_40_2_1"	"sample_40_2_4"
"112ddbb3c30c5de3f84f56a670cf94f2"	3.81751714207461	4.30420357010229	3.95379392557603	4.71481029112551	3.47864756240926	4.6888026642568	1.8183197675015	3.46209390376526	1.60569491615527	3.23586044609667	1.96806672632515	0.503241335624878
"114afada1728ec76116f7ab3f456331e"	2.44083458784903	4.65785841899622	3.92482881986124	4.86365088841182	2.72730182695177	4.52107884698937	2.07017169616329	4.52720069100104	2.00179831120667	4.2923372145088	3.32037790292111	0.675076919651465
"11626dd6f403c6b744d89ebd59b216b0"	1.3435716029591	3.13781812226154	2.69863696865253	3.33615299037163	1.5503093709312	3.07552097974111	0.79878295832968	2.95640697093142	1.96806672632515	3.3143393020128	2.67175910708772	0.511800947982658
"117a6bb7db89e0b6981267432411831f"	3.85920442206278	3.17662531049915	3.06661543731224	3.49140230939146	3.98254036762174	3.66175180422517	3.42530214670726	4.81460109935935	4.29906140642766	5.11598922373239	4.63231018177933	3.15918246429338
"1184f1e5628b0d4ee41454fb15876c13"	0.336543662641743	1.22395188664125	0.865563172165401	1.42762630559356	0.943280022153276	1.0095755893699	0.145319513903895	1.29328338611731	0.520287914754996	1.2288302813742	0.375011398890127	0
"118f3459cbc19d6595de9fcc816a0187"	3.26381661438408	4.31292189838502	4.06139435294368	4.43637975729258	3.23311732290028	4.57651661354688	1.70846167723303	3.52004393053179	2.19741879238961	3.80300939208712	2.76844352527726	1.0628967602874
"11a21e95102fa777039ae9bf4c169611"	2.32104328753362	3.75322448778401	3.53059519279797	3.90858116909911	2.47238795016433	3.93520306004509	1.70091986482667	3.59861278440363	2.6854268111932	3.72969360860346	2.73646174355109	1.37202630479133
"11a3a751ec9b4e992a4e3c2a265bd7d6"	2.52901772827822	3.89084805175434	3.59542160187899	4.41071122068442	3.20920834477403	4.34332951048475	1.84563588282202	3.15918246429338	3.40473421967023	4.14169759898035	3.31382219304656	2.27086829094497
"11b7638eb62c2870f2efa12fe7e09279"	1.01474708191281	0.23877142985596	0.994424788821675	0.26941356114626	1.1177333337789	0.934704774833	0.118424320540213	0.846684024617974	0.742613324433008	1.67814682023511	0.993230931656988	0.166890991719169
"11c6e0c1cd4e204ff98063ed9721866e"	3.67400944144721	0.475085693652529	3.47419427965867	0	3.58042303999301	0	1.22466062795551	3.23586044609667	1.93781201896164	3.1976754363588	1.95808318467244	0.227885888635805
"11ce2be0b45d04152e6ae58e9895ad5d"	2.95889026503829	1.44663941444893	2.45742136631979	3.39582323342837	2.31631875307266	2.50950364805137	2.74197479917899	3.34789048238495	3.32513727456305	3.69849878960012	3.04210318034544	2.44672855292141
"11d222ccf95a5033200cfbe5836dc3e5"	1.87114252301473	1.21980245249739	2.35333695205739	1.93393089492785	1.64760358039629	1.07105565706124	2.96230526443759	2.96304011096208	3.26016662468208	3.66083061255776	3.14274702452361	2.03529266505261
"11ddb15d0c595517bef6870f6ea9cdd3"	1.32672799165686	1.305266501677	1.49444537970034	1.32672799165686	2.45467593853281	1.84519470136158	1.2575409642437	2.40397240592526	1.58259442837722	2.00894208944125	0.624525133166383	0.520287914754996
"120d24cb2e1c6ebc857e2c4e9b0535db"	2.4006810872877	3.69701494731726	3.0732990583118	3.68372055252467	2.46186305697199	3.40659033797275	1.91082406438315	2.74401469042816	2.34188814201717	3.05263821342758	2.42065391622808	0.943792853026932
"1210c7b7f97ce8d125aa34834076d783"	3.05904259847013	3.94095163748362	3.07123965048484	3.69419372469212	3.03924820447496	3.76840276964828	3.36425317130894	3.78802055927158	3.53765567007848	3.99334371457134	3.31382219304656	2.52711887748613
"121f7bdf6cf9169b530a67117bc672d3"	1.38046339402547	3.49577978154739	2.75108823439378	3.49577978154739	1.85525807484086	3.35140765809964	0.462097571666046	2.20421396150196	0.997126740202057	2.46754037799789	2.01620742530064	0.485222682269382
"122323abf7b831efe42479f25c1cf142"	3.51615932221307	1.71530481797462	2.83604205393583	2.92193058667447	2.43576466092948	2.26175650120804	5.37477711075956	4.94340277941454	4.42329653287031	4.48801274835445	3.85223049481114	3.67930385404042
"12266c5b67f75b5a73e5305059cd9890"	2.42821142277811	3.48308110132498	2.98834062248604	3.51595837406078	3.10822775469994	3.54455875136297	1.24006907620968	2.97163250309125	1.47419512796537	2.78229514807601	1.92049578132822	1.1678339623201
"1226d4ec1bce824d875e0e6c4ced2c1c"	4.76712538243657	4.84629515756676	4.86081817226543	5.07206169478471	4.70034173307497	4.62407442591821	5.25958672009245	4.91980789626083	5.27556908015483	5.07087926935834	6.49455446631469	4.96595825342494
"12375d0a49198448b74949a357c70e99"	2.03151835157975	3.86089020342416	2.94467579322904	3.95960970286476	2.18851789505371	3.62958507837773	3.7412296073294	2.85860379057873	3.05424638746163	2.96962954221333	2.47225166214593	2.70177602623335
"123b827654c41009653efacb378e0b20"	3.62062973499228	5.5177661164825	4.37956981917269	5.5035296044855	3.6988755264952	5.11266989301965	1.75856035062104	3.28001930290653	2.12139478819432	3.02390337108779	3.08412602995967	1.18804965523964
"123f57291c7918278586e5a5a34947b7"	7.21060136344016	7.47756896203223	7.25615175274946	7.44570008921552	6.93603253806783	7.87172588573977	5.3861718809141	6.6976536718331	5.7193395697412	6.75416537272532	5.47692944338723	4.29499779844093
"129809e911bad72f49c3322949c80d50"	1.44286560260789	4.0965883763207	3.73160804592192	4.5573191287197	2.02941744152443	4.76337857644693	2.17545953910397	4.49740050395137	1.72654071678562	4.31019967058059	2.76909318245291	1.02150623701847
"12ab02b2a7629e6f3615da02b4fe26ee"	4.0497966411554	3.84957758525637	4.24872772021574	5.42754628277869	2.59503578913393	4.27373366045059	4.1295226042299	6.5767142125494	4.12599551809307	6.05734875594844	4.37540317868273	1.95852655709819
"12bc05a8839ed9d4db5ba3f729d9aba4"	2.10824860512588	2.43664454617005	2.61558163342454	3.43629151526257	2.47643116747751	3.53106379979818	2.81442362359666	4.80031485742897	3.39094305193935	4.35227116146887	3.29397123791309	2.30264779102848
"12c055425ef6e9b677703ab8efb7695d"	1.75806479270396	3.82627381336606	2.48979169848464	3.04323551475508	1.38847997093374	3.08946120384199	0.866764511638307	2.9392111883911	1.48781650009164	3.33975117649352	2.01420767157859	0.43933202179396
"12c3a89d9a91afa2e004fc1c4338030b"	1.40824468047353	3.10536341708526	2.72100249021335	4.30312178356263	2.31631875307266	3.86458894932837	1.00081531936429	2.47464880082265	1.22466062795551	3.07021130185786	1.92337367104954	1.11433339526496
"12c452ca8d864b0f5596ac4f58141670"	2.91302174373879	5.31298169773498	4.56667672832042	5.24512304530077	3.36753718016952	5.3684279971095	2.52711887748613	4.46390477997767	2.65490747827745	4.20391204616622	3.23249971675763	0.632110786476946
"12ca3db664935aab9a5a9ab5123f8152"	3.13781812226154	4.61821544537755	3.64307894147943	4.55243859458922	3.15160683806642	4.77221978448735	1.4714816588213	4.07728456447679	1.80671408939547	3.36129798225345	2.02783451387258	0.569750543082658
"1338412bf5ba31dbf31a0e81e8198256"	2.78623296476715	4.64132528185789	3.8874832331571	4.4187019475813	2.59787128074002	4.62310043402477	2.39195786619478	4.0301565757935	2.37027007589564	3.97067441577009	2.99790958296196	0.543725057518422
"13597fa986598e9b22ef598702d4e8b5"	2.08265587018649	3.72545532660379	3.13503741595975	4.40471973738093	2.13887392364894	4.29660637300682	1.08112799196565	2.97254429842872	1.49087912596084	2.91334337823342	2.25010614863285	0.601416686030339
"135d3907dd2b6c23d88a617affdfd2b9"	2.20276608367781	3.68169561199949	2.94045632206359	4.42005095936288	1.70713215718674	4.08642374185193	1.960087882615	3.77113884159797	2.77620224808418	3.70236410121378	2.57697255747657	1.50676112568547
"13925395e47592e71e1a9bf2e917d65a"	2.14263697377698	3.33044353199144	2.40825308137729	3.15092189920437	2.16858913533304	2.876734074886	4.16028371139711	4.38646973696	5.96001157280468	4.68395401853381	3.78930742474839	3.55893020935855
"13c4bcdd9acb3760ec19378d4f6a5978"	2.87962489884068	2.55865782566306	3.19608026761468	2.58699589832171	3.12658642041346	2.31859684556986	2.93018487033266	4.48929084091241	3.699202685728	4.6259242232953	4.22742116394492	3.83517941179479
"13cc2ecaf522ff496597bccccbd739a1"	1.92533769408926	3.38774557713197	2.73667704817281	3.9929262657969	1.77989469366115	3.60160200536672	1.46493131194934	3.1141083333368	1.72400796977705	3.47494397185862	2.21192357141566	1.00081531936429
"13eab5f0aca1bf79dee49029488f4756"	3.79186086193774	4.14464976861145	3.15434191172001	4.23643764045998	3.07107812207966	4.28675296420308	1.68614183969624	2.24152304697042	3.21830901294875	2.42890882319375	1.31661695853729	2.12924119238989
"13fb4cbde3abbdfa962a0fac7f5c757e"	3.3788020164302	3.83535659464548	3.43664729898252	3.55481900427429	3.10605419760847	3.38290219400778	5.95924092571271	3.79922487695097	5.92221950364978	4.19345042324502	4.30694783950088	5.21167682260951
"142d0e641de52341a720337f9b5f3df4"	3.97715674938546	4.38097262940543	3.95991486147772	4.73763849874339	3.85039225263164	4.64686675475677	3.03186996986031	4.82754837248536	3.31846657539785	4.72224260477166	3.39667282795572	1.91920984740536
"14483bcc9a784ab102b3bc15b05374d2"	4.93862814136759	4.16050320774912	4.40471973738093	4.35191726289674	4.36989716923064	3.80903797717577	1.13282432547163	2.63266925495823	1.68522622916065	2.48891220018249	1.29717704091494	0.683657798453578
"1449b8215c4c383cabf947c26adb8356"	2.25977861937981	3.5022388701438	2.77475465232535	3.11287170675048	2.38252213488647	3.24093719663921	2.10392127607782	4.0090972665834	2.8539706598584	3.95202579093346	3.15583295934404	1.61090196111779
"145a61aeb1a3e0cc63e1f8ac196bad31"	0.880657805138552	2.39957335482244	1.69166029400366	2.46400691613003	0.631352564846267	2.31176477245762	0.250276111638924	1.65579884268831	0.690809450196351	2.14263357076622	2.02220416884035	0
"147e9ea6f709f2e40df8ce9927b429e7"	2.39509370711042	3.61577788932944	2.76622534728861	3.49051935942091	2.80823056570641	3.33745579069191	2.25457776310908	3.6903119033918	2.36397209044326	3.86829185022601	2.82697068460424	2.29484480981166
"1484d083f793bce6e0c4bcfd5741fcb5"	1.65787368426812	3.85781760686903	2.96294271738828	4.23596990949813	1.73246763465913	3.76909295724797	0.903654873859332	3.11921307298475	1.43063110415795	3.81469868151667	2.55739645437374	0.372352827167102
"148d575d3eea8ab9133bec7f6cd916ac"	3.13155062409558	3.87825589988659	3.38612218642959	4.29355125928864	3.25556379487213	4.03738464632719	2.83467186812797	3.25139621784984	3.24919154445901	3.17416331375997	3.38758545835384	1.93781201896164
"148d97f31ee7b280d89ad91c8059831e"	4.62467115994834	4.90753568732333	4.18808108022752	4.19147544717279	4.62936858867198	4.4725713869344	3.76851617169234	5.12067055010913	3.86899570600959	4.89372676344888	3.61136989156744	2.47584521874631
"14992161c92418225a25a5e77bb5327a"	3.42280922101995	1.81438229901865	3.01066147635695	1.66866409807077	3.76996604751836	2.48846364949054	4.39422498994551	3.95872371243513	4.10274974689718	3.61961773354034	3.48860182409548	3.37276805957711
"14a25e3a286d4781b2faef18e965a7ab"	2.80577467626986	4.24839872310584	3.62831064324004	4.15424220612863	2.23238577976311	3.57056405177555	1.91910789746451	2.27896467680753	2.82392757042005	2.8312515359683	2.60480653338313	1.46172631034377
"14a32a7a96bbf6a74fc3c79d6d2df74a"	3.33215979488978	0.265494744014708	2.10435364237605	0.587897769840848	3.38178021606607	1.11465360272013	3.97187927566751	0.537048771806268	3.80017943119757	0.193331557022263	0	1.53778787093855
"14a45c1c21679abd6da20ecdcb7a5d40"	1.13599283662766	3.59814727583082	2.44064211618267	3.43769985067495	1.43243279741928	3.19134209871812	1.50676112568547	4.02406509556929	2.38973873486355	3.96381109038665	3.0012339117504	1.03674823240337
"14a7dc86b921f6c584ed90d898407f9a"	0.336543662641743	3.22993714230756	2.30360976783542	3.05612439775671	0.120474521467807	2.70507832277654	0.345255691748679	2.96889952375281	0.561674809551913	2.99698259158054	3.38758545835384	0.0417722628722337
"14aecdd921afbba2773852a14890c3d9"	2.42596058130725	4.44426551482284	3.42580971398078	4.44297190645193	2.72553549332733	4.63489463599461	0.727512315731757	3.06616354579498	1.56533759412029	3.41989601916506	2.37483434375837	0.633317964950656
"14d24619fa9832bc07f1e5ffb9691077"	2.19209901963472	3.22294848033691	2.7901719767845	3.38286747737688	1.97540681344401	3.52306746137148	1.0517613929016	3.38421655334381	1.86564417836521	3.42391314726851	1.82521906770125	0.690809450196351
"14d625418d7f20a6a835fdff7dccb88d"	2.39957604133343	4.33926145130115	3.17395059022715	4.26292632554363	2.34433683116869	4.44327468564738	1.74160394838327	3.81470296721087	2.39364078072275	4.16889906799818	3.13039606851889	0.866782369862384
"14e088e1feb3c15af9208074c009a5ae"	4.90005611822152	5.0867083114263	4.60100793583044	5.60696246630083	4.72010283425847	5.12349791843276	3.50187485899314	4.80579794871046	4.28799296353559	4.81252313537836	3.3266703678766	2.40909846385886
"14ed914baed18b32c45064ecd0e8abfb"	5.66484712984817	5.12302127329069	5.74997331430044	5.34891699740666	6.16957561890427	5.39725249555075	5.59850891818028	5.67521510538253	5.73139946075367	5.29886050402217	5.28440310564457	6.63768159425576
"14fc4aff68a121a8161f620973bb6723"	3.28834397539218	5.14992665620067	4.03143727878147	4.45858639160257	3.33956308362753	4.37916865453656	2.5429460964273	3.72682476530899	2.89140946229401	3.80014466442384	2.81476745636434	0.957735039075929
"152ed55a666553dc894d45a31f909727"	2.58829592382507	4.50014574718345	3.42437417931866	4.26157329317218	2.35805688528719	3.7346702675819	1.49726222616816	3.67858580583408	2.28254165870619	3.72832764139302	2.39234178980902	0.842586924188816
"15349d695f609f87393c53f3f94bda17"	3.49042693002299	5.76859518320097	5.12225816819136	5.3047469523903	3.61590663742739	5.1171878350096	2.13455216750015	4.30005398225652	2.57054370890757	4.1778468630771	3.2857904379553	1.65801561886665
"1545e67459fe1d6bdb0406022ffc60e5"	1.99082615167614	4.14211007463104	3.48945059836068	4.01569110575873	2.43804317835352	4.23874898694275	2.8674229161564	4.5581369298047	2.88780171164011	4.79634933996276	3.56044890461082	1.89528742419441
"157ab2c6d7219b628daf4f2e1e41b5c7"	4.82381444665741	4.62764875915714	4.21728034409516	4.75583601218884	4.72650218771891	4.83137375466998	5.20781596787934	5.05704357167196	4.44650160083268	4.89454620605876	3.88672247593431	2.98668270006131
"15a48dfbe549b8df3f1583f7c3a5671e"	2.876734074886	3.35196820113914	2.91475863269659	3.17862666624613	3.19580599086014	3.37358785567994	1.72654071678562	2.78061988593654	2.31536290789259	2.95418611063709	2.03900098481965	1.13282432547163
"15b50ae746bc759c7e98947a33985b48"	2.90011025988289	3.71362453914507	3.39308870443927	3.40155101009806	3.2885460303665	3.96423400512376	1.52858050631723	2.41673861659982	2.13257191635161	2.71973783385332	1.31642110220563	0.577761581255031
"15dd7647cf8c1383222718b44e202a8c"	0.979984896643195	4.21562783526443	2.88749183712468	4.22713845796264	1.40432286657257	4.01395824552174	0	2.43807400592492	0.145319513903895	2.96230526443759	3.11789065673541	0
"16157f920f9710dea7093941a9cb5872"	2.25613646528716	4.15373962844477	3.20882290315277	3.92735368768234	2.54529092899897	3.84868866563977	2.3237939311454	3.96970818693101	2.1698836938599	3.75423697853318	3.00249191995601	1.05958824121214
"161c3678948b5d3bc81429ef693fc62c"	5.19236062874066	4.81230220208676	4.35212340662458	4.42504570186142	3.58620344305823	4.14211007463104	3.32718087712002	5.57463524040655	3.9830664796581	5.91188025996869	5.78104697900197	3.4898022522551
"1626a2b3aed7c25afc3ca12a8649cb6e"	4.03001601015059	4.96040391988237	4.66073896146665	5.27382244041641	4.10506865305174	4.895158237625	3.12853019725594	4.25544607182141	3.61098569413079	4.12895952491517	4.21195045626391	2.56172717179252
"163fcfb6ff0b855121058e06415781ae"	4.01578541098891	5.14893988215211	4.80065649539496	4.68547964501866	4.67820861212285	4.51325534959152	2.73461728341827	4.30118339103191	2.87878483244123	4.77243916063767	4.99728146731613	3.10458945873127
"1677062cfee81755b2d2788b7150e18a"	3.52212249803097	4.51846423144319	3.98878484153909	4.37232411711246	4.18345593268115	4.01366914331791	2.78939704263877	3.74156689497751	2.803282196032	3.56175983350508	2.78764776355947	2.89306706673012
"16774da6fb0d2dce1ff48d750f87320b"	2.96798135410708	4.61647631020921	3.62362376920923	4.37534954242548	2.44500714630868	4.32007867513219	2.20567675681786	4.83943060333025	2.80758206311334	4.84212683173231	3.89391762778856	1.85680098884068
"1687b973cd7f7de774a7d6d032f26e74"	3.47071685224924	3.93426438204651	3.68411060118881	3.89922319626498	3.96660489844272	3.81293318778333	2.65024566647388	2.54780200546403	4.27119387242701	2.20665445889088	1.69724265131198	1.55748076784347
"168c5c3fa431ec41a890cb809c93ee21"	3.59525697145324	2.41565552623536	2.78408085878631	1.34133480552805	3.80492783558278	1.88959703753249	2.49249527112684	0.993535700130541	1.74647682026587	1.17220133922391	1.03357441961998	1.49208646124429
"16a655236d94f865723d653ddb533ecf"	3.81681328457765	4.83047986954298	4.15172678805131	5.03141801610606	3.4581978126531	4.39765462892997	0.553533327219064	2.15259499592625	1.21626879780183	2.34985724842814	1.70609681866154	0.528703458660737
"16b5be143375a154f59e60cc3c453708"	4.47202303953155	5.06713798929601	3.41914809915299	3.8815611587647	3.07699755665446	4.00262086329959	1.30105559394695	3.45178374123016	1.2655948579536	3.2251791570633	1.79968547528995	0.639639330590146
"16b67a90e11d561eb3726836c8f8efdb"	2.47911759214871	4.00816026129257	3.62533062973159	3.86156372105228	2.60735581912741	4.51741646807706	1.52858050631723	3.90514778517213	2.05552032211435	3.54753095882904	3.65716804542667	1.80671408939547
"16bcbac5f925c0698f6572ee0d2278a5"	1.77448173171325	2.95473047120261	2.46561271308682	3.73314032890164	1.95974599083162	3.85650124683116	1.0060283226969	3.7194030820236	1.30876786014148	3.51845103277482	2.41546930453722	0.261285991031888
"16c815b349357d3bfe0d315b96dcad97"	4.21373590386079	5.13994521550295	4.10269083498446	5.72139991879214	3.64391629261914	5.32723132014268	3.01403973377115	4.48398932135156	3.24394096954848	4.40258473580527	3.62748114804615	1.67347219838842
"16cd7482e34e809b7f5be59106d5e760"	4.51444182958145	4.9133146974242	4.87532323893755	4.87995429618656	4.92232905731923	4.43799213727806	2.7262540470927	3.41021454217657	3.53648343981274	3.54805696974757	2.55454905729907	1.83546349897303
"16f2af3a81db35a705a0c59019da4a9f"	1.79861259946236	1.75806479270396	1.76630695131609	2.50689773034572	1.96199832327903	2.03361485706401	0.919172176522345	1.74657502164243	1.39343058757806	2.34168647210423	1.14647154348538	0.66189074815939
"16f3b662e7f803f8c3bc6d85d2409831"	2.93961028714342	4.19389296019938	3.78788253403394	5.64947681607312	2.78029520090483	4.93679190642415	2.46017900950083	4.02711130242436	2.53953679153618	4.07099725596789	4.02431930086121	1.35015383930293
"16fe74dc6ff57d97af7cd2bc21d198b1"	4.91625866414344	3.20161784339286	3.92052932535749	4.34480375898584	4.85111317934416	4.39045405540453	2.89934983408469	2.52142298826047	3.29027110958148	3.00827952651381	2.53729042854795	5.84131712977194
"170abb4f68ef6e96f27de983ae45c497"	4.99404933098428	4.86426863116063	4.73483088212293	4.31645392561495	4.56083849802619	4.26921638295696	2.12843788770152	3.37246658311374	2.88078150825206	3.74311717979307	2.82861373855842	0.822549293460926
"171307786d8d0fd1739f404e1df89b2c"	2.62837273782993	4.1055962901151	2.97699053931172	3.59415231430875	2.31789607932959	3.94608969013528	3.11537069802265	3.44045514541111	3.09046246701693	3.99071857843078	4.22201274142182	2.38973873486355
"171356ccdea8ac8c8a6b987651776ea5"	1.19559522623769	3.76929491161226	2.39551837598904	3.52073263295172	1.00139037635504	2.88047969742765	0.553533327219064	2.67274159101845	1.38634660975491	3.32922031188144	2.30690415241424	0
"171ee64f8d4de46fe62d42c669c1d421"	2.78524578263282	3.22930382379802	2.43243687414401	3.50206915798645	2.90165782991313	3.58753265050412	1.35885671415537	2.82726153021658	1.7084231444727	2.95909426504076	1.97156696702439	0.543259985817589
"172e616f520ca466981a4e39e9280343"	5.32847437817618	6.18871068455014	5.74834194968671	5.91640823003272	5.44915632295355	6.33242018965646	4.39492744767951	6.2470668199856	4.50764192906849	6.17691177016365	5.49519605232973	3.98386079695642
"17644a90de9f1e539303e390565a6162"	5.31675959833748	6.14455523105234	5.56611717013233	6.49533386176121	5.44839905926396	6.36135855890196	3.68716854133702	4.77628101170813	4.6517699720776	5.34217679459297	3.79155546220351	2.79027053602352
"177b2f6fc196e1b6ac08207cfdb8a3ba"	2.88399382169777	4.30677583824204	3.75767885348418	4.40953126196726	2.69042400012942	4.21587938012322	3.61021685615073	5.0706114798411	3.08136752912272	4.76664856680281	6.6328640471679	4.00998334318694
"178f6b15eafe32c6c9c3ba1f01b8d45b"	5.18139292818708	2.48295541203357	4.98701004129675	3.69607698167279	3.19158780310733	2.5634088880512	7.8858231522668	4.61302864723857	7.82639361946555	4.66270298362657	5.1368429619324	5.95320202174612
"179328c23f6555a75b82d96c2888abae"	2.65673143094685	3.79805119092907	3.12424911825518	3.55342486893541	2.83065565630605	3.39695580328993	2.00331928328068	2.52500356543773	2.1783138400148	2.88312672424461	2.60195459986703	0.973099373796232
"17a20dab2244a2aa02859a6a9602c57e"	3.10751243909432	0	1.58041355135343	1.2699403039872	1.96424559412326	0.578967893593901	1.80203383998386	0.577761581255031	2.57372519841441	0.145319513903895	0	1.5796689821172
"17b0a1d03e61b6e224acdadf83a08f68"	2.47911759214871	3.64767572007375	3.00829364810934	3.72853641824976	2.29073718287561	3.52683841041055	1.38159277070872	2.42622832802773	1.28735662887731	2.73041793220334	1.77177019361194	0.518189792383066
"17ceb2c5e1a4e26d09fcbe8ef117cd03"	3.71537570745865	4.32792270995226	4.09445702256487	4.75390696851331	3.58042303999301	4.80289096380932	5.13114509762866	6.07846149941024	5.17278579840047	5.77347229566185	5.42600016632257	4.12918841923307
"17d8829ef01750e39e3ee36d46122ab5"	2.74915718912539	0.442782961054987	1.99179598814395	0.319932270157178	2.47392247770525	0.634970151993599	2.25905704457699	0.239143664089196	2.45164058580241	0	0	0.82404824189418
"1809f3f4ad7426cf6fb2ebef19e42df1"	1.69251134589197	0	1.0662529953762	0.523646286717345	1.39246428791498	0	0.963542952109095	0	0.520287914754996	0.494607823293157	0.204982839337034	1.30491916190702
"1819e89b69f73b58fb03671e0ce9ee9e"	2.33388614616055	4.84455090428053	3.99300472062906	4.35687974335171	2.68273671123056	4.57815640359313	3.64200967731974	6.23130637101509	3.76159875715573	5.75035254449291	4.81159820801186	2.44795882499922
"1840e41961cc8d86ec11e224644d9d41"	3.69893910347291	0.462204841902953	2.84083217500593	1.21470782634589	3.50993226427697	1.83683421991508	3.4866835631331	1.56952886431715	4.04132447344852	2.07391166744611	1.17152645640092	2.21867310413092
"18416488514f54b3c3e7c8bc9ab33ab4"	3.93081500456462	4.39172866737688	3.69132077167169	4.4509598443811	3.14886426326404	4.28829210787613	2.71504223310836	3.09046246701693	3.55973949074819	3.05290440118879	1.76621582377859	2.07890990038364
"186931786b0955d50a6b49075d8d6934"	3.40808361702511	4.81813956347816	3.75322448778401	4.58496996846339	3.33444357303061	4.3990323149422	2.55291002076965	3.87815699105204	2.8041436498289	4.1565049453297	4.05928503000084	2.32096258762384
"187967b0b2ee87c9b6fcfee752ef1f1c"	2.21332056137507	2.93876353584204	2.36108039058433	3.44398786942765	1.84519470136158	3.11889653772729	0.792365622240539	2.00894208944125	1.30491916190702	2.38582140337777	2.08068664122159	0.365190880203047
"187a9f6ecd00b5c8e8e0750956aec12e"	2.08453198382856	1.06040832269086	1.14048641063933	0.895892016831173	1.51315265927948	0.785239590480311	2.33068720370751	3.81187795444807	3.26125753679662	2.94898484158577	2.03900098481965	0.403907228577095
"18820df6f47bf44d47d2d3acc7d12f03"	4.96208534907189	4.93091630290977	5.47584180219984	4.63606332091267	6.10395276324828	4.97874595105296	2.99342596607027	3.46209390376526	2.98627453985492	3.44997976802356	1.41783663187977	3.1871633375109
"18bd2a62eb401222edc22f745a910e39"	3.02085776804723	4.50687800844469	3.78570584752162	4.30959501818899	2.87583234886823	4.08696130627755	3.49023593587224	3.49066943148944	3.53558598594243	4.26588095937362	3.46476612021257	1.64487957086963
"18c60535f5625ecc668ec6757a92934c"	4.02201935896549	4.35623738224379	4.3190139355443	5.00269010786296	4.16150134023171	4.84216479102841	3.95240514002421	5.20755929764771	4.83333737766426	5.42612530453449	4.6277330884525	3.01736523457089
"18c74ad01ebab4f5cd361aad23caef2f"	1.59675461843696	2.931110335604	2.02731210835185	2.99316578293265	1.60643260100626	3.06213274768074	0.718915312133346	2.73184419867691	1.57379228902497	2.89464146305152	1.31642110220563	0.511800947982658
"18cc80c3971fffe8ce50de790d80bb14"	3.29794719907741	0.261823143358672	2.33064193124374	0.156708534200534	2.80858204224707	0.63080885325935	2.38582140337777	0.365190880203047	2.00894208944125	0.304151946407675	0.669199203159963	3.6846728437218
"18d5867703bc0bd897b6b5edc5db418a"	4.05905531086912	4.3823958609363	4.63865489086688	4.14602396755657	5.02377940859767	4.16963328504261	3.25714456880169	2.82644894216611	2.9645570207083	3.60006879848367	2.76965216174479	4.18413906375496
"18e21ddbeef4aae34ff362b9de6adbee"	2.88556563214896	1.08988576676626	2.33618245598221	1.57753826167541	2.62881376288185	1.15811658665771	4.71002611436316	1.68785899829711	5.30868888591659	2.2998001185503	3.91738530258016	3.0826718813016
"18ef1b1f5b6dc5615db54d5ba09650e0"	5.8396575803051	1.02117097221825	4.49836654063045	2.5590071219136	5.76869517577971	3.10249085146719	4.28642964749425	1.53472815924649	5.59163978977258	1.30491916190702	0.181542920401968	3.0859253377711
"18f3e69a19b9dbbde37fbad6cb99fd0d"	3.31193430209077	3.4133825436682	2.64843156321816	3.2034365308545	2.95828616410443	3.15525199260084	1.15993501969077	1.12362159907191	1.26157601922722	1.74657502164243	1.29328338611731	0.227885888635805
"191df5795160e703585d538e8493a68d"	4.24243606511356	0	3.42541612589709	0.759067871061208	4.35705815028438	1.39643279309281	6.00497591380342	1.24657689052044	4.59241109720032	0.345052937075498	0	3.10239498004096
"192135c690e9635ff966747a6a8eca1d"	2.89400668600908	2.40131413599838	2.17153510311682	3.26134500737164	1.81074304422476	2.26848365832648	3.73833651540058	4.33184661962141	3.57366128574635	4.1518283699487	4.47070032125691	3.31542723601279
"192c2f9acc5d95d0250828acff7a56af"	2.43103037324958	3.85345141470041	3.41231310578797	4.00903210488722	2.6398607210956	4.05806452902809	2.73922207058302	4.37936658738302	3.06624390447508	4.97198663755405	3.43588752676074	1.94393663152145
"194e5098d8826bcac6ac4f3859dac4df"	0.413517930258873	2.59787128074002	2.25781155138516	3.0169484111775	0.656603520899253	2.97208650283342	0.193331557022263	1.97400935678716	0.375011398890127	1.76134166982073	1.03169333655148	0.0948855442048434
"1960559df7d37d5263976dee172ff504"	3.85668823856939	5.06528392526276	4.86476430488468	5.18278187394526	4.22343396075151	5.15065946201848	1.34491279498946	3.04405165625158	1.66733106691301	3.13385932671537	2.16277982193806	0.337321273134706
"1965a363fa59b9121848995d41bd65fa"	3.84321760208223	5.45738034411743	5.91013495091517	6.37177933405986	3.27148102632922	6.9978237851866	1.40046473544678	5.19526164835836	2.25160353948394	5.03128123237242	4.44221816271875	0.314587357227762
"19723ce9e7f6cd28a41be239faff8e15"	3.36808875691612	4.31581289781233	3.65308117375065	3.76701018127094	2.89105219301434	3.90986507877831	1.08490830210664	2.35511558960285	1.81604876029444	3.04301514250626	2.54088462464497	1.43926778672252
