"sample_016Bb"	"sample_016Bo"	"sample_016Cb"	"sample_016Co"	"sample_028Ab"	"sample_028Ao"	"sample_CFAb"	"sample_CFAo"	"sample_CFBb"	"sample_CFBo"	"sample_CFCb"	"sample_CFCo"
"2a2a5472df9e3266588d498adb7565b9"	2.00234057575469	1.54125200098159	2.18394794268557	2.2931274097701	1.87956992964324	1.48930098354351	4.16844757245875	3.91506349844101	3.34548733020355	3.44051706427677	3.74562229272557	3.56328312401459
"2a328bd252352f4ec0af311974a52440"	1.55323341993707	3.84230259077441	1.72364674601124	3.7337666066714	0.81081865443799	3.66498166306922	2.40540374084136	4.42888607905995	3.40529962262089	4.42324688587941	4.39587707298328	4.46364735816375
"2a3615b84e4355667f81f413d98c61ed"	2.10071159667911	3.88600016948286	2.7329212042841	4.15084224857045	2.46501035810545	3.25833647077378	2.97627377903733	4.29909883579095	2.1592725346357	4.70057985175262	4.53416033891563	4.59788467095722
"2a38ae316364f6a1f201e0f989d408ba"	2.75608013986559	1.51684970470027	1.57444473066428	0.790597341697268	1.55798607916414	0.665650590496445	4.52497506003281	1.16476201112345	4.14727775124712	0.101162114693465	3.08351235501462	0.322228416204364
"2a44b68e8ed58117bb0a81cfb6df7f8b"	3.28398089798489	5.63006674300201	2.79329523012848	5.85482650240464	3.60467802551891	4.70699505360228	0.318328071985243	5.76485150221122	4.98638390565837	5.97694923325114	5.35604194222171	5.80803503121582
"2a78b30369165377004fe3fa9a6dd18b"	1.12221682984862	2.67876521803544	1.49436662167178	3.37891438278612	1.29359364869219	2.44177191349658	2.60050656342596	4.42888607905995	3.49919727427698	4.32156363729551	3.76659521038094	4.06592711771727
"2a934a8da021406433b940157b0bf436"	2.22249469251656	2.85218229060382	2.3100326906612	3.1216965954784	1.90166772820734	2.79467281364384	5.77003981777258	6.37213575782998	5.31264523071882	5.94595378581407	5.59237351136984	5.69104330152833
"2a94f47a93bc0ccbf3bcf121eff0b7a9"	1.59141714458687	0.491709511474149	1.62870133065202	0.523609474952003	1.47657754552655	0.815818565411999	0.936570108252527	0	1.20657900523209	0	1.14560019482516	0
"2adb38a412374fcf8504bb6108979ac8"	0.738179339885384	1.99471065330734	1.5266821945409	2.15305021063103	1.47652347231238	1.39901041827911	2.94396855274381	3.54939253391671	3.14168579111526	3.4133449008885	3.09871909422562	3.88019692605521
"2b0ca21d9ac54592a0aa468fa8996091"	3.36827822383173	3.60409076015973	3.45300132396762	3.58099607974916	2.97767133287928	3.74583485324501	3.07246413499333	4.48148772639788	2.53930247762581	4.41186923731119	4.17168423369821	4.4652912929079
"2b0f3151975d7e4668992f2e49949525"	3.57578790868705	4.45283850744111	3.93361405215635	4.18363883420068	2.99091373301148	4.27101029383655	2.73449581287665	3.80861595828545	2.59484566808799	3.73732574964351	3.71757205606959	3.70717368945679
"2b41eb478531ffd2ee679ec1eb379693"	3.15584929076858	3.36616954078844	3.2617939633429	3.48028286210909	2.76746153816667	3.07339811255804	3.29971701534278	3.89652980057316	2.92846045822448	4.01286482860855	3.71651486164322	3.78773053373914
"2b435b871cb0e8f35fb8c90c0df772a8"	1.37367962889975	3.35286636206972	2.17503429519281	3.45499899924184	1.78971354441713	3.05817726102845	4.18894794685101	4.72353872131719	4.13372398072974	4.91979644165868	4.90604591807086	4.72515864568584
"2b490a842ba573debe16311187ccc461"	4.24083712192986	4.07152073569613	4.2349851764231	5.25924096218174	3.82205956629671	3.9465320978469	4.69947331343082	4.11204694633511	4.93006908052853	3.9748002263868	4.6528725968636	4.20450621395885
"2b6097f1ae9c378e7ec146d521367cd5"	2.18521485962307	3.78568113471411	2.89230693977882	4.10679198726032	2.3863877692718	3.65629556841777	2.83314369457192	4.33917904836038	3.29435636319328	4.23755411995318	3.75882613724457	4.29288345974412
"2b854d764dbf810a7ee1a15b5ee2e8de"	2.86316915485807	3.19673233749566	3.43705690747705	3.73161132765361	2.18394794268557	2.05273520603448	3.60631403374149	4.358243136214	3.31722081316106	4.00018405462468	4.18339848512718	4.05702130110093
"2b8724e9fef51005a750d1d2332f6ab4"	0.850074430717167	2.49610628244684	1.03414452058304	2.52084827465411	0.606044526677434	1.58833970223272	2.16452414311054	3.36091107696781	2.49586769082362	3.68680911243486	3.0466223266507	3.52729467639579
"2bbe7111b4afa778cd9f51297641847b"	2.56976906051054	2.30774243229504	3.13877587754089	3.04085126015808	2.56564024086999	2.39985073726218	4.69808841645203	3.47406511837509	3.25230564929808	2.59598041371726	3.08559966823963	3.13045161029341
"2bbe80fc33c80a165c247c6dd1457f8e"	2.66793393747557	4.10122555032767	2.94231265753485	4.24327964441933	2.45675546423079	4.07989827576881	2.72855375915961	4.53105335225664	2.92944929840757	4.90672108018779	4.329408779232	4.63561504216982
"2bca4d7fc0466ea47277fa63894a5bf8"	2.51903638098431	3.09860108749982	2.81308680430606	3.79154054961334	2.58567991005961	3.17532440050762	4.51968819888531	5.13994320034526	5.13108428404753	4.81501254738637	4.45696748845681	4.62254830791754
"2bef6aa8691741fb31ec4ec61c2b71b8"	2.25725712848857	2.38431483835738	2.93507936696255	2.87530741385142	2.07276970942214	2.60583480842993	2.55311281190027	2.97394504624132	2.28912126101831	3.10895631052841	3.18791438819474	3.31611751991356
"2c1daac5f3782ebc331af324f7cd5060"	3.57704782366091	4.4773174165628	3.61412551952524	4.6710710474685	4.25307990213028	4.52357093336009	3.52460981655013	4.48633917139356	3.26109174022924	4.7059567611102	3.64638001179781	4.03062860046756
"2c285004a064d4931585dd99d0dfffc8"	0.959364397479331	1.73761017051544	1.47652347231238	2.84107337293776	1.29667704616691	0.976472149607816	2.26598640587607	4.14224169502015	1.96367243654	4.02673578120761	3.43892455345237	3.7254624948247
"2c62b16fda9510baf5d7396da12d436b"	3.36032229545478	3.57136566345786	3.45214980962801	3.7961023494656	3.36733489818882	2.94756230702224	3.65546288826189	3.78160812286586	2.82144507469491	3.38798542013662	3.3624931431129	3.30669005282006
"2c787660563dc4116dc4499652540fdc"	2.08669941446879	1.61050907792958	3.2625158949842	1.82295370591981	2.62871420969756	1.11786735627521	3.68393007580671	3.37382874178694	2.40349288977833	1.85446824145071	3.62573555592744	2.94960525913487
"2c856554b4949ebd50caf96f189a03c1"	0.915269010094177	1.97303186473362	1.23966672874147	2.78498963706668	0.873849093104654	1.76689096200246	2.95432510785447	5.05510609880463	4.41002538571665	4.95792013319509	4.30712149871566	5.03453076303577
"2c8ebe44af7cd8ff09db33d077f358a6"	2.8324942620493	3.19995026083956	2.92606660436084	3.78899719541659	2.52446224276021	3.39414802657357	4.64880445276114	6.10968903197799	5.25375137199843	5.62482189016501	5.40985648725336	5.65017157740243
"2c923db10276a741c7beee2cd366f1af"	2.62640628439966	3.60956529556736	2.82450921989423	3.83551931968909	2.71668250201924	3.24438570340576	2.12171815772504	4.30527581943874	1.7349873337142	4.11154878390472	3.82567177413076	4.16514704870107
"2c9eef015d553c5f6d6a9a6b8d2f4b75"	1.97303186473362	2.48491023311491	2.34409002226127	3.27635638459137	1.83205236379962	2.1332428196956	2.89892529410377	3.78230094237182	3.10282656535297	3.46697039050613	3.1377351813503	3.36827273197265
"2ca40c4a44f0bd1737903a0daafbc2e9"	2.4524899434595	3.05764824944902	3.22622205512141	3.71062573051551	2.7299882591606	2.53611824500493	3.33781727264729	3.70413174396956	2.64945926319802	3.05094483922952	3.56309666887594	3.65298880650398
"2cb7062a3343db757bb1d2a27ede2bab"	2.05128869312206	2.98580970731538	2.57287364641659	3.4039268865056	2.24659753461172	3.08890375888992	1.57219450711858	3.42825753088801	2.28757865755945	3.76165824329523	3.35349482583229	3.50103402881133
"2cd0d671a2e8efe89ccb566473d4eaaa"	1.22323616859889	2.43686184526904	1.89152938657264	2.05273520603448	1.5266821945409	3.79509041304235	1.66767320153224	2.13060678154583	1.6736052521321	2.12834932240002	1.96833080340192	2.10654812725253
"2cd635c8b97d713477d74ed846ba5af5"	1.84102396532875	2.78359864004722	2.08123455826444	3.04754348879738	1.09622377176468	2.94815286362574	3.52952656623643	4.76547466940901	3.74058042538997	4.30054354848642	4.70444312187459	4.96409973040398
"2cd9e2f212560ceb7b178d1bcf17103e"	3.21226614900834	2.93507936696255	3.18422243201007	2.82584449595447	3.52205013055374	2.49424895754876	3.43497825559042	2.44951994937687	0.981674378068781	2.34931709756216	2.83230410433047	1.50415584444829
"2ce9964f1443a7c02e51fb698fbeffe2"	2.67721820936545	2.75034049314588	2.91208731472401	2.84762296616418	2.95930767961336	2.59832424483289	3.20614517789986	3.43812359790992	1.85587586738544	2.9850495494333	3.34973689333491	3.56315565292456
"2d4afd1d75c4bf9a17618ef501bc2ec2"	1.62890244336646	3.07651853549176	1.46877785687601	3.57956290142802	1.2905007144643	2.85023083926144	1.99357532692339	4.26656202189702	0.687390643447566	4.19171117157957	4.46662133551933	4.39042516805251
"2d51006d9ea048822f9eef77dd30fcdc"	2.73584557239029	4.14282983864815	2.95696961547746	4.06439204765269	2.80358114441527	3.88692420935643	3.02912604299676	4.71825577031988	3.3677486929458	4.65721303538908	4.85263982809762	4.76119020322923
"2d712c90d87f4ad63a2f4fc0f3bbb64c"	0.850478172778303	3.38068788767958	1.04287748475495	3.68390468027015	1.03324622335068	3.13289872192424	0.49320402984553	4.68574987843756	2.08512223211509	4.61695670307883	4.70789583675895	5.09938247097412
"2d8caf6b106e7437fa1de91936378ea3"	1.67334623683201	3.67296980728162	1.78900744180604	4.15969666776534	1.4930507401617	3.43593116208043	0.855908680635099	3.4511825141122	2.34020221338715	3.59968533303435	3.41983436253617	3.51741474785307
"2d96bbe7600b51a75c34d518f59dac64"	4.02808588339413	2.59737851390538	5.42149136086053	2.45466228283478	3.44727268285578	1.8967479124558	2.28005377298026	2.01693253160409	2.36176540806679	2.01056432167628	2.67589339172765	2.23849232412402
"2da99702f5437687e20ffe2ff903486c"	3.5662876058798	3.49028874952574	3.43197489081685	3.29822604667489	3.35836559107635	4.22020371290652	0.989013957209136	1.78992359274696	1.52833647653121	1.56721022573823	1.62606210451552	2.15571476407658
"2dac94ae20a0589f9f2e2bd45cd1e8bd"	0.738179339885384	1.85345050261764	1.00983389688151	1.76881286481123	0.769958673477259	2.57287364641659	2.32247006984058	3.95401878759007	3.2314994900678	4.26784140663887	3.58713683042973	4.3613531022499
"2dbfc60987fc1b5b50dd87e1932c05a0"	0.364018613072493	2.56337704510296	1.17225982150258	3.19535005125637	0.869139164471469	2.16990488086974	1.91229658301517	3.80485404367806	1.56794259406756	3.5582840268797	3.54433684508386	3.65874916641005
"2dcc2fe4072907b37c2692d14c7dfa94"	0.909754848109246	1.76806632627488	1.40332092171026	2.26536366460822	0.961514866340784	1.55071895694483	2.39851907819132	3.59968533303435	2.82415692883551	3.97736780143876	3.80760355793785	3.89855317318953
"2dd6b2fc795ca734e76b464ca4d4c269"	2.43192754926253	3.7907782223322	2.64815821917295	4.18757833019893	2.20154036203644	3.6195704791001	3.30613271838285	6.02455150642671	4.09014415284127	5.88521663783288	5.74042800307082	6.12454298716498
"2ddd0dc2e67995d84e46ab6ff8d0c62a"	4.47885158708522	4.55507597241572	4.76458940835363	4.71287574288613	4.32578231468753	4.36246990489243	3.98361648174241	4.40798995177233	3.30278217290761	4.41408386663706	4.29620313369828	4.48118784428048
"2e1fa6cccbed2370019cc38ca6f0a9fd"	3.07212312617123	4.00202345391408	2.85564988701254	4.01478368291757	2.28600588965532	4.0968445433374	2.44093975216611	4.6337582800229	1.59034833570557	4.33814004304268	4.46827575020324	4.5900755716897
"2e361922b66ba79f00bd35ab77eb9470"	3.64014963595949	4.98274795668112	3.99117148226778	5.01973820172792	4.02079365354935	5.19439808017873	3.56026100178146	4.68820010749237	3.05668888731382	5.1623195290332	5.02087595903603	4.95749254314936
"2e40993b8f9a5c75a393e91cdcf7c790"	2.91562683120229	3.612513023506	3.11862388097146	3.80179081090942	3.06616264973973	3.62886948153021	3.75028137375613	4.32760381685331	3.26342171866073	4.3611590124719	4.0750127680666	4.26656202189702
"2e523d3b28183ba13e610a430d5c3272"	3.16824328055828	3.87950787154136	3.14281392658196	3.74207471112332	2.86701823027563	4.11012235235083	2.11623623750831	4.18502026181827	2.75211301847845	4.06069801251341	3.81265534115562	4.16420203760913
"2e52ba87f2bb1cade08b8206d4517ac8"	1.08867137443727	2.4388287665569	1.26540669859307	2.75965076161202	1.29359364869219	2.43686184526904	1.63361934079512	3.58748650882698	1.40945590438571	3.76200305176582	3.74512212876992	3.73507795941694
"2e83bfe12c6b39e298cd6a85c8741b1d"	1.32699913651328	3.29447497609015	1.54845806503253	3.32003475822811	1.19637249500785	2.88037450705338	3.09665901454361	4.48599657392835	3.38283542809703	4.60915710764303	3.67992770651051	3.7289597976791
"2e89014bc643fc241ea4f802207c404e"	2.62188830870612	2.60168621619923	2.28941111635651	3.04493683208184	2.1838197625569	2.53664324704874	1.5884711307761	1.9265896891149	0.621329822657415	1.36090468348566	1.33707919066697	2.01217037499221
"2e9b88559202d3d9bf942da247bdbcd8"	1.45835615198608	2.58822159970205	1.42371537886939	2.74673641246049	1.51189696631975	2.69334365470009	2.82915509273508	3.37869775990449	2.51407575104011	3.4108818530465	3.49509746221788	3.64589063018409
"2e9e443b034155d031ffb4dab95fd8c6"	4.96377857162325	3.52304736569096	4.83884947301023	3.69564134094089	3.8933686905688	3.65629556841777	3.42562570675112	3.94604787488162	3.7040791950205	3.52169252022574	3.84025466929978	3.79067613324826
"2ea046aee6a94cc7ddaaa645242d7e75"	3.72076469857442	3.30320568647355	3.68184731145478	3.79179452961886	3.33618486376142	3.45072216482186	5.55030347142593	5.43185349916132	5.79607642536304	5.01534121718375	5.8445721322294	5.14367794730713
"2ef9d3ba65114ac6fa0dd50a26736397"	2.24182321800883	3.02865787748089	2.86957607434947	3.45535457783194	2.52896141327527	2.04110408833774	1.80741625950409	2.95273875631733	2.27982974269873	2.75405146402636	3.05094898127992	3.00229389892783
"2f21b05625e16fdce07cc76a0ed4aae3"	3.57246451799108	3.8259937415096	3.88890151837998	4.71063043349678	3.74056750998024	3.99042947229559	5.47953491414805	5.81580313820895	5.18624956279568	5.7766599300346	5.56985139835928	6.22914185781524
"2f23a689f9f0358b1314983c9d89c78f"	0	0.980703745135942	0.299385074400038	1.20653112902081	0.432062896567824	0.648138831305295	0.967354126265448	1.99572981085898	0	1.76627526098489	2.26253231611058	2.09863317786807
"2f2a1ab1394f151bc7c99cd0e70b86bb"	0.291004048574066	1.02610646828098	1.11854464611106	1.0656657980178	0.574853952277435	0.402391054710501	1.38908645958266	2.08459125909438	0.406707003303664	1.49681195615521	1.20201809512609	0.924576311460928
"2f3250a4f6fc58e8e70e897126770916"	2.40077920118548	3.95950015559088	2.77731509780917	3.57104903921017	2.82784407293099	4.43391087629272	4.06279293696047	5.43291748787853	3.96935804366909	4.81858166998791	3.72089155523495	4.13274878829435
"2f398f0ea97dc313e03829bde4af9f1a"	1.51684970470027	0.24801175824309	0.897071622298392	1.05396144567602	1.74156416831621	0.315939299856838	0.869074983903474	0.32197998517258	0.922043033128197	0.250535491182751	1.42602469366687	0.466646234702389
"2f512672a87378bd1327344b0bc74d73"	0.906211708740491	2.59496802407621	1.51437640170906	2.32994886656263	1.65290440717926	1.97771704656914	2.60613559333016	3.70941103134782	2.94876183268336	3.46934089699271	3.76589141987931	3.84991336151201
"2f56987e30203c6c7ac140c8c14c7b26"	5.51024550761348	5.96700847029082	5.33176791136875	6.05585022609704	5.36370064796265	5.28894271650887	6.64992964732105	6.71124545994393	6.95767665071402	6.80846584363159	6.20903626856796	6.42956586624145
"2f607cec54c9d8861063eecf7f79d55c"	3.94466174299077	5.48660133416098	3.66516944534364	5.37930322127977	3.68425592232969	5.19877710745951	4.01593347828187	6.04245062230855	4.26314230531615	5.91831908697553	4.71716862977317	5.20136011105896
"2f85c9c5025aeb28b22a343105677a8f"	0.754195242124879	0.959364397479331	1.00159722303817	1.93148025133585	1.1367721829417	0.754195242124879	2.16102613695657	3.40479463710691	2.55547756439859	3.16249610071191	3.18854164049561	3.96849603778119
"2f91f4ea2b7d5f15292abd37f4addc40"	4.5581489638178	5.53285112249055	4.47961779061853	5.01528887603474	4.85984008614907	5.9231397417009	4.64471969123717	4.60900562129351	5.1902392950112	5.28544353322294	4.36947104207156	5.04045275543928
"2f9734158323bbb219bf6d17d5371f61"	2.42895524251658	3.48616051799387	3.19581102567043	4.42518753182764	2.36862935493474	3.09401933622429	3.08768263366179	4.30136816245627	3.03645339898713	4.0477699419218	4.06644852748282	4.45714384737299
"2faeea5c0c5ea27e5caa24f5aee33c6a"	1.02610646828098	2.76533736961588	1.61107736779244	1.91003852999179	1.53641894709715	2.59748624507331	2.25578931825815	3.7892653036175	2.16397934532598	3.36204927130157	4.12202760883321	4.11059709989998
"2fc8dea43a3f308b994a43c1f328af87"	1.72765623111886	3.11622208702425	2.72409643557544	4.0091405509626	2.37702555272479	3.4417529086831	3.02986119937821	4.40595036638524	3.4526281199372	4.04431180635527	3.96186252359494	4.13348027176268
"2fcd17aab051c03e117541de5109e05f"	3.77669823423258	0.980703745135942	3.83673399766481	0.864406947392165	3.5982270201505	0.488889169479432	6.52767832298406	3.88427056433352	6.53552050053055	2.93512075165175	4.7769390585505	2.0018269670372
"2fe723af5e8e965a3816f3eaf25e5516"	2.63935335722333	3.21181269962275	2.59328568014305	4.02615941800706	2.47168774713594	3.10619099624099	3.51515563065711	4.03682264702942	3.1377351813503	3.70493133064035	3.75740707071995	3.88207912905507
"2ffb54f27b937fc0ae173e5e41bceb51"	2.24479542866189	0.247857347890146	2.52127592501951	0.0583797004049214	2.46764781453571	0.12837967775065	2.09844886499775	0.497235884626439	2.23665860249581	1.09176070229875	2.13536615317725	0.31618452348059
"30108bff781386c695035407097731f0"	0.156050302971612	1.59521545101245	0.0965194483443099	1.65074606076244	0.394833458543438	1.3299813839153	0.565541055954799	2.71555688862351	0.842900778806099	2.54000575953083	3.0313298927603	3.33416800981893
"3068a3778737ec44e122d826861c8c6f"	0.81081865443799	1.8064950322435	1.34182222334148	2.33541146353626	0.481959991226809	1.38501704569977	2.60949786451635	3.70343362645236	2.46402820400658	3.34762893968451	3.2290938426623	3.34387810782611
"3092c6d072bec367cf69c628b5eb788d"	0.44657506116438	1.49688985036148	0.394833458543438	2.17375440614869	0.24801175824309	0.989113592911916	1.16995412751694	4.39597847849624	2.53265620055967	4.15044013477398	4.20087770824914	4.37846705596448
"30b432df426974a05c0bf565d9d478c1"	2.68262230158798	2.85865976141702	2.94815286362574	3.56596936945017	2.87847735466939	2.87340061482902	2.96927124824316	3.34602316271079	1.67700085539371	3.41033550157318	3.45695244089012	3.42776400954617
"30bf03b465254e84280f0ced8048b37d"	0.955041334542816	2.80970228903405	1.03414452058304	2.94578854178122	1.25583168374012	2.59748624507331	0.710075091580594	2.77512999048064	1.70226501194462	2.77323201528244	2.78174467825485	2.96770844863176
"30cfe9dd74a450e2788555ebb87f7665"	2.78081082789845	3.84808042401655	2.75679528489046	3.21226614900834	2.54233872988163	3.60130411812932	2.84027540770373	3.42430252350522	1.76667274565282	3.84211543001279	3.22728580166813	3.40226587728401
"30f0ff2562f1e5368df623a1ecad5068"	1.06009640961177	2.01291826482142	1.63438011061629	2.68491038910236	1.61830626844295	1.82526281473469	2.05775712492797	3.70717368945679	0.475190155933036	2.72755997506352	3.26050839638214	2.69522592040863
"313184392efe5228637148a6d4e96e2b"	1.25903355293706	2.64736097303217	1.65074606076244	3.06292581388178	1.47652347231238	2.18774388840624	3.53928813127082	4.28871830982022	3.95605826388188	4.3183272280479	4.15374754402249	4.32257287088558
"313960e95e9555b73208bf7963a6c6e3"	1.53399363243401	2.57373251848033	2.40281831652617	2.52265689130195	2.12251623696337	3.11871421588913	3.69967952284749	4.99144486336951	2.60501231937403	4.63443418749862	5.19547811427726	5.73307061243971
"318b3be14a974c7ae1abbdb49808a24d"	5.28352969590949	5.30377717463311	5.94684627249297	6.26270006081024	5.35474899356464	5.61529255060893	7.55435645995056	7.43171890006507	7.25815342417077	7.22257255310739	6.78807108526949	6.65767353063904
"31a769f2df97eb5896d4eefd4d1a9bd3"	3.64253382089259	2.3484012200484	4.22564898532304	1.94122346942366	3.94544379689049	1.86920388117601	4.56755695454352	0.406707003303664	3.46411834525863	1.91607637186877	2.48705434184546	1.41896675769385
"31cf7d1c6f62222c6bc27b478d15a3e2"	2.92304420823988	4.6903840876531	3.30568623833268	4.55353592821597	3.36772304906024	4.19320367951562	3.85765095548011	4.77218891618014	3.74705816949142	5.1338667372248	4.55692067563904	4.79445941209764
"31d1bed7b72752d337631bcc6398b47a"	4.96362123771317	4.04427543052227	5.26879546192577	4.43870972236981	4.55377301252109	4.17311481451371	2.91052331007841	2.77633239089076	2.8367945918513	3.04057313111785	3.38249677800822	3.03552612153651
"31d5c28d6223998e23f4ce837675fa15"	1.93918157929606	3.8511786769409	2.1966570668841	4.32435728574855	2.11980487426061	4.02454387251731	2.57651240090347	5.25239886520524	2.96064546801825	4.81365540293251	4.16396564523176	4.68917936756224
"31f09af5a917342b374c9dd74712f8f6"	2.93088351763192	4.63675801573902	3.2919664225291	4.82953693289345	3.10265620643795	4.07688183921341	3.98219975185853	5.2503267806307	4.8344264724112	5.34661735345737	5.16449509733731	5.34240613454866
"31f4311b3614ceb936249344f683b178"	2.69284857777251	4.08898481464509	2.31699718655336	4.06360782439695	2.52220913602322	4.13557849412331	2.8295586738774	5.31331962775594	3.11099123753099	5.05082999430857	5.23756091104192	5.40903998042745
"3238b586f31458ec9766e150ab13c0d2"	1.74942556846445	3.23068272825324	2.01292560006778	3.21045111646106	1.96201364607876	2.02041831663037	2.11623623750831	2.85351181149447	1.38528785476226	2.34312724036074	2.44574508155229	2.66816221470498
"32416262c45e0cf47a7d09250b1e7677"	1.47497713730732	2.67408870397526	1.77588596981496	2.7053076930797	1.63550577405782	2.44627309384466	2.12353880664121	3.39566101757555	1.64816003977567	3.62431959941547	3.15539129741742	3.38592860491513
"3246338d6e2560698b6998919c81e6e1"	3.4903435254849	1.8124854554339	3.52871501666455	1.70467172519686	3.12581728079763	1.5554001864404	3.68358582587743	2.10968943667412	2.59313019782915	2.12651436085619	3.1224519822109	2.34928196686203
"3292d4f7164a5c6f51bbd9ad6efc4578"	2.28513939794958	3.26394884137736	2.69181905247666	3.3485242234195	2.23220565352299	3.27252221654949	3.16242773735326	4.41069657020173	2.86828008358653	4.39308195794791	4.14862763785437	4.48567378509204
"32a0110039bb42f62ff267eb1684c8ba"	1.88812696866081	2.95462607198407	2.6513408628833	4.16388020193928	2.68030983716576	3.31186083082247	1.78725199246749	2.79948135204099	2.4257778253753	2.92292800505539	2.72057569522262	2.91636390512929
"32a6419425fd1e0c819fc95ffd4aa1e2"	4.84639680072107	4.68540885907454	4.52234856153281	3.7710102571213	3.96335800494603	5.01513944184276	2.22785864232698	4.00237744336321	2.11070052375307	3.62249909804177	3.55464334080697	3.60689995214376
"32b6cc9b720e358d45f29612cd4bb56e"	2.98010784541429	4.52540169404732	3.2013262072386	4.73408116467075	3.03733557877154	3.92875411652272	2.60443915751031	4.74561240607748	2.18087279574956	4.94999614809743	4.49707568737746	4.83738192017308
"32bb7b6ddc2368a30994438579f920ee"	2.57459065351582	2.6337096275399	3.00996387223187	3.71940056018289	2.83116784167721	3.19304198632714	3.20594684464031	3.70418275893606	3.49551361311798	2.68904514366262	2.94796454651753	3.74058042538997
"32d3a27ee4d659824b7a20184bf5b4fe"	4.08600595917094	2.53878890658498	3.92698099482561	3.19581102567043	3.74580425177886	2.7524967230796	5.83497039683093	3.91718390504613	6.48171283829113	3.89019465093137	4.99474664199621	3.95983486263991
"32e11d45a9efcbd9f8a51785d796e2e1"	3.47157600366431	4.24778235943749	3.77644039048481	4.70536669005995	3.26695789077617	4.11159896188216	2.33579856799926	4.64296395846868	2.16974831621093	4.38985947770651	4.38834940377467	4.45749647192536
"32e5766f88705e4fcdb1e0069802c225"	1.58141635003372	2.57459065351582	1.3240079687022	2.8954235317279	1.14755133064358	2.04548162623206	3.02248520126117	4.52859363092772	2.80685632357778	4.28913560636156	3.94080760513962	4.03843219527259
"32fbcc27f54d5d802c6e5172b9d83b56"	4.80226993867108	2.95168889803636	3.92141963846451	2.64096001835447	5.06690405861187	3.11372373193329	2.11623623750831	4.94132448635864	3.22002076916925	4.94360381211242	5.04447937389824	5.13350814574601
"330ba1f6149653fc61ed66b980995a2b"	3.23592263681983	2.00005033073049	3.01571588515601	1.66532640654774	3.02223528998911	1.48157981797869	3.69794609106111	1.78759285207164	2.64100717443517	1.23547296032426	1.78886926191237	1.05364513311881
"331fb2bf3cebc3c1de6f5cdb96f9e465"	4.15971996465563	4.69205027968231	4.27172051260629	5.07576376984013	4.24119767011785	4.21971525998443	5.20001870166725	5.8170260611043	4.78102917194993	5.56304716938371	5.38889388751948	5.65518659161297
"33542519cc75f5751b105b7e4367f13b"	1.11854464611106	3.02920244553216	1.54365979664978	2.7394890472509	1.74353531984203	2.70244277550272	2.11440223226983	3.20902328763308	1.64522967653216	3.34334112438611	3.256415433449	3.53130849847289
"33549d6cfb853c67ae97cd3368746381"	3.97378514473206	4.44202875689529	3.9746315591261	4.85599252098874	3.32247396445323	3.82230591310812	4.13030663844713	5.42845446005154	3.52997234706667	4.65533449130725	4.56010754596052	4.88419646491157
"335dbefccb8cbc2a2de77dd8ec51a44a"	3.96421328740202	3.38960225053301	4.52613306088022	4.04111388354507	3.65017009619628	3.30857245998965	5.66479292923926	4.91384004271158	4.96408500863473	4.76923940702666	5.04917355525071	5.0370828192267
"337e5fb6c41f7c11dafcd7cc4f0cbe75"	2.05527677417884	0.106117736984127	2.63678276469266	0.12164422100795	2.67921330914589	0.121445402344916	3.77920086710971	1.22115975654915	3.04180550498803	0	4.98470312254318	0.802074360809758
"33d7d17d43af8fabeda3e4eba1bf3cde"	1.78096533518846	0.557429463861554	1.32833070156699	0.477520667271408	1.7788788496981	0.374442529069033	2.46143670609995	1.0112081072682	2.27358708547774	1.51703135304099	1.92941717025393	1.17889619801941
"33e618ecc920e99917ca18751b1988cb"	3.94631260408353	4.32003811762474	4.1350081498395	4.64802008628228	3.41973447748657	3.49531989448559	4.7190703508267	5.32900155472269	3.85700843778919	4.91924114861079	4.70044160140472	4.9103142662693
"33f14bade765d669e297db853962163c"	4.29831228016377	4.74137843887317	4.40297141583649	3.55637487699104	3.96485426953373	4.18243677018122	3.93011153705037	4.04909681627387	4.19538363387668	4.12859357796959	3.78403089404703	3.94257921300819
"33fd3fface7eb08a3207653f5fa1655c"	2.92546285548519	3.2822915784381	3.33818541030989	4.17484767158682	2.84435353168781	2.96454842213498	3.24621245135781	3.98154263738229	3.00773899156479	3.45397993054945	3.539689979987	3.45313063458905
"34035c4ae7286db0c65fb6deae8dcd62"	5.89830156592189	5.34920018720277	4.63850192001519	5.18078639599558	4.98224953004298	5.23656562007769	6.21998702999681	6.0782222585939	5.58200644760981	5.23018065702124	5.096704556324	5.29555952720257
"340bbdacb0705bd63180030c4856796e"	0.502605127885228	2.42198530919768	1.09622377176468	2.45539321485068	0.682860958301575	1.89998512644499	1.70503314251683	3.09665901454361	1.98942383201547	2.46402820400658	2.60050656342596	2.94396855274381
"340e795098212f10b58068ae88136288"	4.09935122461169	4.76285993875946	4.42356871387092	5.26676404011487	4.08392235588654	4.32518661719925	6.75925633794851	6.27530378030204	5.9002818056987	5.6518816413683	5.76265892146161	5.96849759421008
"34291eaf80232b8590fdbdfabfb671d9"	2.11030968054071	2.31114961256903	2.39052078434018	2.82250295678628	2.04402457510141	1.99010459902099	3.44683311552605	3.59007893013907	3.9630193437286	3.52863440797099	3.54061190137421	3.58923921311101
