"sample_002Cb"	"sample_002Co"	"sample_021Ab"	"sample_021Ao"	"sample_029Db"	"sample_029Do"	"sample_032Ab"	"sample_032Ao"	"sample_032Bb"	"sample_032Bo"
"06850915424790786904937314f04f24"	3.72998094557128	5.59119087017171	2.95311178771735	4.98233060246249	3.48574132815844	4.74171827380866	3.07309938963793	5.61596421586135	3.83649939788916	4.99749484194607
"0691bcbf69519fb5dba78151aa18c728"	1.71074336778506	2.85409124182899	1.9890647889637	3.06908699386717	2.17880938897623	3.40487862690533	1.16376288080219	2.84318431581182	2.23663296205611	2.83745896227446
"06a434056b6d9da35471b83529f52fed"	3.85343769405394	3.03737687364149	4.30367582826121	2.93273922422607	3.71194098110958	2.60778630521476	3.48210805100949	1.46706710994084	3.17882295116535	2.813696475927
"06bde0cecfbcada397af9c0bf5f83820"	2.36133218865493	4.33255548180927	2.46076592654535	3.5128371415372	3.0709232304965	3.89880442365648	4.30586536363637	4.37480756477941	3.40121641481436	3.39105454994855
"06da80a2c361f6c3363b72be33e8e8d4"	3.40285276899654	2.36038034632134	4.05485574746664	4.21442557092784	4.03888006760386	4.11195834710751	2.85606083884101	2.34603333310442	3.24303249184641	2.28941545951637
"06f154fee6b1d89c4fb222e23f2b939c"	2.58404864546658	4.88164985769924	5.54183961449274	4.73359330356357	5.5647813694377	5.55130767863975	3.42727336216101	4.9500602431345	3.01614020781102	4.8396254618305
"0723628f526fba7f82f84bebd97bad25"	0.416032585087047	3.10623758878994	0	2.72990431742629	0.292759162192064	2.49322859283083	0.578517384034298	3.56940247294424	0.530279880327491	2.11682150823865
"073587e420e91ec5e53de8257bfaba94"	3.03007664550363	4.38871322948848	3.26987383566384	5.05589555293429	3.71231859851436	4.91422101166155	3.00033083394905	4.53502153613228	3.08472883708957	4.4767816604087
"0760f91983ac07c0e8e9f3efab81a287"	1.91644367398006	1.41112940259118	0.979336092626496	1.76555787969596	1.19838335810894	2.15879697406648	1.81475226396254	1.76696938522083	1.26063192687406	2.62637807219819
"076c212597b0d5ff02b7d6d677f724bd"	2.92637404961968	2.21070902985544	2.2368575986412	0.725972486624366	2.59747909683797	1.48887802489071	3.31074434349072	2.63245457935661	4.03227830695968	4.12333210100012
"0770ab0e479e6e586e8685465d538066"	5.68948353365537	4.52027212346647	4.99455455596969	3.71080727257121	5.73187022779784	4.31034157105907	6.1730973375902	4.60685012410154	6.012840791012	4.6243597822819
"0771eed1039e2a9a46dfc4bb7bc0681b"	1.257789081454	2.76866108445255	0.412228849020459	1.7212690484022	1.32225704769008	2.48938825902511	2.06049008171305	3.15414401463781	1.73579612179147	2.60871875618742
"077896f52217cf2755311d9ba92258b3"	5.33354929371501	5.45776134497582	4.73146496782478	3.60089256063283	5.27853943817661	4.31840546769363	4.8251253397607	5.65469811071426	5.43685518172426	5.53866383157463
"07ab66989a508e3777a908855686e414"	2.41995986754543	3.74642180118653	2.09080863628171	3.79993103208803	1.83240764308443	3.42911108824344	0.929578457721076	3.74283591661911	1.98818580649548	3.79834441251061
"07ba0efc76158deb7ed94f5c6b5e148b"	2.78842887940015	0.441659645236198	1.45347600127489	0	2.18822295145412	0.818374624284029	1.12923399429797	0.163268116928399	1.46051427325949	0.277491470941944
"07c4d0f20a81938b97f1deefd4690bd8"	1.42338227262168	2.64569432736696	2.1860580182884	3.28445830089519	2.409311675158	3.93902864821755	1.82295253404026	2.72496932870087	1.50518966686339	2.76396300245189
"07ce16e204c2f9e6a2bc0ebd87ce73b4"	2.11379852296504	3.37099477355542	3.06083438584423	3.42371527353711	3.27865001458151	4.47497539215024	2.68439323537778	3.43218645507645	1.53467471027946	2.0785868014935
"07d44546198c8221cf2a9765f78709b8"	4.09422447691481	0.222558259897845	1.67602308774545	0	2.4380735692804	0.102755124572146	2.72030782915787	0.0566824565145171	3.19742922742384	0.870959448354682
"0808113a681a013933c03815ed511b06"	4.46201195221749	1.00078730697531	5.03449448762319	1.75769184919226	2.29409637875104	3.8637036308705	5.10416119740994	1.0003692250189	3.91387848618153	1.66376184595064
"081419daef27076e9e23740f0f3d0cfa"	2.04638167537039	4.1528663275344	2.60775537287494	4.21152568969909	3.69603915366807	4.3350548484071	3.37139996025716	4.16625923273704	2.12030962925673	3.88636803898372
"08278cb30c0ecfa025df1080741366fe"	2.78766841859171	4.51992053191587	3.72879415716974	4.13985347595661	2.98643014257389	4.73807020433782	2.62509285010467	4.51181104385798	3.32866363074596	4.08684646663489
"082b8027abcaeb2baea3b91658963091"	4.10599465228621	3.99234424661531	3.39469396273338	3.69466231387144	3.63689347653427	3.41169521593184	4.89346575521224	4.4980133022713	4.48821178522687	4.44880424093836
"0833115e4467b0ceb8783aab127ff52b"	3.80324113248556	4.17127297936928	3.50357645724122	4.57812021200343	3.43921416525479	4.51077884392305	4.31828972549291	4.17464798975142	4.36735413051454	5.61301623516721
"0834e59536ad310cbadacdf155bdda3b"	1.21168498883276	3.22810264652695	1.73226774710502	2.70126322157323	1.64964275655622	2.65886976078495	0.88885170132824	3.20854500523836	1.27014024804846	2.75542819402385
"084d4e024d1f8ab820e3b9e6bbe4b0a8"	6.40938187518518	5.25207091015907	4.8765185873517	1.69038359691673	5.60186639049785	3.14083903732433	6.42452227497807	4.39122088769302	7.25763275751079	6.90737917026212
"086eca5f643453c1cf040e3cbe8b2c3c"	1.829976738953	3.2402909995632	1.0730924060353	2.52570171674157	1.2215803823617	2.48706952759909	1.74228547684304	2.99619263881665	1.78205355286631	2.98638540562983
"087615d55895b273be3ec65195fa1639"	4.51770064587595	5.57202340007162	3.32753218326454	4.3607450292285	4.29422631018336	5.17796334122828	4.84295221408123	6.11755226545158	4.54634476463935	6.05396237572949
"089f050dd822e3fc12b55d0a998f6f6c"	2.08279428993281	3.67897155761042	2.0951992345419	2.90519578154986	2.24507885396405	2.83236828120881	2.30074169497946	3.62252226687193	1.86819182125	2.76820324507662
"08b5865dd5287e44cb75455288ca80c8"	3.89816374806658	0.949336263936235	3.25447691817116	4.61077843034564	4.67594435003103	3.96751144786395	6.72280747341384	1.28423533399069	5.51628635286341	2.17498044532487
"08d7a738a4756ac72191feaf26591930"	2.96880784230812	4.04356999292255	1.22722828717891	3.37201570829858	2.30698539743853	3.37941655902714	3.19067933385918	4.22985571466159	2.93177779516358	4.20653158417467
"08ffb091e6fb80698e54de15a34c082d"	4.14091036544509	5.12070974966051	4.47285999025616	4.18132835549797	4.63882253994993	4.8185326177321	4.34005219248667	5.35606852273708	3.86339388529043	4.65672641630496
"091b05420d1d03c04bff4485b8b1cb93"	2.20700767748544	3.3398312454085	2.02425911546629	3.09500912117353	2.12518182158164	3.09080060593377	1.96955217512968	3.56508162203206	1.80924781934224	2.95046421199268
"096c8afcca0cf3953b7deb7a22aa2c64"	0.986351108681108	3.38218957219985	1.44689777607553	3.62998559915345	1.55197652735083	3.30153667590008	1.33358480197079	3.63679591815514	1.6836130334731	3.30555710595978
"0974d5a60d20f55cae8db1bb4d3ae6a9"	2.89366161907302	2.94214458451838	4.07527692475471	5.86394947720749	4.89218833809353	5.650969851234	2.90390178462899	2.59500216821101	3.39500896083919	3.2952833111105
"0977ec1ec766483e434b5ced6346bd40"	3.98359786338398	0.831833327082896	3.47439021201216	0.483443787698047	3.13942304390256	1.18442198626432	3.34578597033604	0.611150481755214	3.81963895233631	2.39415565276387
"0989c13d0c860d464a6d08c86ae36452"	1.53145498263257	2.86304705419372	1.60594980521782	3.73091972000322	3.33439343853626	4.05138260118709	1.88983845177566	3.36629881542284	1.67196837185278	2.51101179489183
"09947d9e52474a7c0a88c03dd1c4cdc5"	3.77889925542037	1.68604907755594	4.45828372439064	3.22909305079478	3.16657992277432	2.98798937452948	3.46433764444198	2.5477913822957	4.10599465228621	4.75525635400987
"09b2d834bd6ac6da3f312992a5ada13a"	2.96750317001427	4.88213011195017	2.7621485429338	4.56998818813138	3.13453393430021	4.63347632209096	3.18197665776578	5.23078883031315	3.10524490036125	5.14430152432935
"09c649de9578b51089151c3f67c6d1f1"	4.69672645595392	4.45782684026403	3.27214095731047	3.49521100544381	2.36026197784201	3.0534104526374	3.63504846882663	4.15475383536248	4.0370482506394	4.2516888228516
"09d19cff22a275f6b41de4a94d82edbc"	3.77131932892532	0.819680650204598	4.58998305754708	2.31475344553768	4.29298923699772	3.20246853183252	3.00860863916124	0.56034111820118	3.436022754476	1.6950128938673
"09d8ddc69c0a38c3720e026fdcb1ea1d"	2.22960544843089	4.50388935170343	1.85560087243538	3.84141897958592	1.90741580060673	3.42421900543207	2.43522311133713	4.4587917109969	2.48131672890483	3.51183071441055
"09d91bd09f3acddc13ab643e76870fa7"	3.51221476701973	0.802056740901611	2.71389792056532	0.561432907998303	2.53224816701926	1.73747404027117	3.56555830198606	0.386505165653359	3.01696539681062	1.32536638079492
"09da4c4cd10311000e3aa404f8f9d09d"	4.82133147393577	5.43876059418698	4.27009625128692	2.4380735692804	4.6019768928503	2.95874250998104	5.3430208678648	5.3139180210462	5.0977046538493	5.09005551883672
"09fcb9ad80345395a0bea7730d6fe7e8"	2.26328047085309	2.86044075750566	2.69237508743638	3.10065742087181	2.87907903078045	3.35868310720685	3.1836355071332	2.74713184370829	2.77315259414019	3.3551294582103
"0a133b520b03346a629160a1e02b66b7"	7.99541853954162	1.31184313775452	7.16854512007996	3.61067139577495	9.39179069602375	3.24065610316601	6.21671273212612	0.315337608319727	9.29555672691893	0.698661946247969
"0a179124b7265fd051af45cf7bbb5a2e"	2.31914167326172	3.92013267300253	1.70454079802719	1.92109331446399	2.2467150253502	3.36134713706219	2.56608432852276	4.4980133022713	2.43483348792891	3.77889925542037
"0a2b2d365687ce2b521870ff1b9fa4ff"	1.44945099476766	3.34024244601733	1.34961428925152	3.77140296581165	2.19274097399405	3.43294715106621	1.28284479217	3.68093791127568	1.38918500522111	2.66153823941067
"0a2bedc2b9e2f372d7ea96ac9331bd11"	3.74721692120845	3.9340755311761	3.42514162961473	3.50112229691904	3.7310397746117	3.6725908108372	3.53409156297733	3.94489586351329	3.74522793449076	3.67513498009407
"0a3d2dbba6357dd3b8d7cc68bd934825"	2.90998536950866	5.09285320353294	2.5156518487928	4.50925838184346	3.08460968261118	4.46437251160902	2.85817708201217	5.11211936403743	2.92817854457593	4.50883360961898
"0a4e5160b1f7e7b5aadbdc240f6bd259"	0.475280823833789	0.444610140692799	0.53717150310378	2.34177503644318	1.07585530154549	2.65235283705607	0.812351900043393	0.277357327059851	0.733190821745365	1.16548589387359
"0a5a7c8b3e26ce811cf9a5a0f0698842"	5.96451719932409	0.57388267306587	6.04182894770725	0.0600032523358097	0.891087789087478	4.9257313675993	4.61606007531793	0.363340877157099	4.3363108622154	0.723488686118054
"0a6615421c77de34c12671148d5b177b"	2.82973943466119	4.2190057262646	2.66608693789066	3.91118585236987	3.43986570450919	4.0198972892168	2.84846207715225	4.13526495190139	2.48941779259873	4.22493849055303
"0a8072d5e752c9bb771c9801625bf602"	2.0775182391742	4.23382853173795	1.81439981037791	3.98155423022014	1.87838349690536	3.63700477929071	2.0314544019005	4.52365236757605	2.21116074112692	3.42821730006576
