"sample_008Ab"	"sample_008Ao"	"sample_012Ab"	"sample_012Ao"	"sample_024Bb"	"sample_024Bo"	"sample_088Ab"	"sample_088Ao"	"sample_088Bb"	"sample_088Bo"	"sample_088Cb"	"sample_088Co"
"414202a5b83af29255fb5f98750257e7"	2.48960020115617	3.59359824888984	2.23738982291076	2.69174261901378	2.01926084475167	3.44940817167758	2.90964701304063	1.74411215176048	3.09537939883622	1.45684135766197	2.88368165117651	1.72256657773844
"414a6c64bbfb230ce3134b6d7cba328d"	4.2754303179664	4.03182888612414	3.3737236341535	3.90152880169701	2.95974630657665	4.19695056964611	4.30733142399536	4.40757020361889	4.68480809336499	6.23662589021033	5.67653748129347	5.21014365644481
"416510a4e91eafaca771a2ae81f698f0"	0.811227949667104	1.77431485962168	0.65130643812554	0.954202896944016	0.391352660986791	1.38469933974935	0.908540778414094	0	0.843255414989248	0	0.497460709853747	0
"41732f84b90d3d2c0c0a53b13059fa15"	0.954202896944016	2.01749299698914	0.69208411570668	1.93259619613418	0.678675468651068	3.16708746058535	2.83374143988318	3.62187923882541	2.62493667216853	3.80207152294648	2.64245013895152	3.6867842607284
"4177b6f11f5cb66fa279052cd81bed71"	3.70791328105688	3.59469527762987	3.81107960880934	4.06018978883333	3.13981551781445	4.30556363199601	2.41040218878655	5.33158307611896	3.22808211661667	4.81480887578342	3.22323749892327	5.29284552328183
"4181e4b02d0b43d86b7654e74656d5d3"	1.99422196754317	2.75294198279246	2.31654075811243	2.63708216597749	1.75609774867397	2.31259680810178	2.51991336831953	3.02347680965033	2.07979647868224	2.93772809038727	2.10133022693747	2.81721905582238
"4186eacf77c616c89949bd6bcb20ac1e"	5.26828157456497	1.07926975551239	5.99568906126927	0.724839627292435	4.90858060446561	0.549146894080271	5.55530938012871	1.45684135766197	5.74556586288939	1.67150337808927	5.85930375763483	1.43218986360522
"4194f5e99e46cc776cf06882b9da81af"	1.92680086705401	3.81577836915534	1.43346416559628	2.72106086086986	1.40775248007835	3.3401028786355	3.09459069634669	4.45769424709903	3.71814549505847	4.32235597956148	3.15208196235919	4.95372160325037
"419af1abcdc1a789b4d0cfb6772a1fa6"	2.54226319214735	0.15953473120401	2.48184530197421	0.225377055186412	1.54162577218102	0.266980516240043	4.58081499146584	1.33621611773249	4.64777804090996	1.7887750201871	4.50153662273364	0.748998073299951
"419cf5a18cab13fd3c41b4fb6ab76463"	1.76068323293224	4.04539579797634	1.46162096543972	3.53171879049379	1.7114537408565	4.25644271987448	4.64074213510618	5.24678583325754	4.49998965413221	5.64598293769368	4.86198740168031	5.28130649866256
"41abc18acd5260a83f657797e8e400de"	4.00935722638757	5.27912259497013	3.91922798709805	5.28473539777345	3.61817341957223	5.80052107317852	4.18506665708562	4.88226177673386	4.89498842521014	4.68657872971353	4.10505500016027	4.12693146123164
"41b056391a79495d264fee328c8063f3"	2.99123284017463	4.07067362695522	2.64430649212465	3.73889838930258	2.95810552269791	3.81514667693956	3.5746805502766	3.79072956550613	3.47518301299921	3.780052907634	3.073863000711	4.17734749947408
"41bb2670c73de8d79729bab55549a657"	1.91706671944517	3.06260837292546	1.29044128397347	1.25314575236713	0.685402265987499	3.1529761644674	2.6903803200116	2.5375779781216	2.59962186658163	2.70778526441289	2.77615839750484	3.03870200446088
"41c23fa846b772f2fca664dddfd7a320"	2.02510029467632	3.45859352862608	1.8541209768927	2.98738403678063	1.49113614066574	3.30998774654807	2.49889645434651	3.78892293196251	2.43882176303936	3.545000424258	2.49353111589601	4.30634589237902
"421b20fcce635617b6356b691cc3b372"	2.13775791485875	2.91152204315945	1.75025092207423	2.35873334284875	1.71859305870629	2.37863391484706	2.096196890661	4.64156737676462	1.91790993064808	4.26790179394086	2.09015559194134	5.00027994681865
"421cf4a900ea65dfbe4dc2b8817a00e2"	3.55273663772974	5.13116146008263	3.14788732085907	4.77538406647737	3.31779930842554	5.11889375070764	3.85731958463754	4.95875669238801	3.76832210702741	4.92903637000356	3.89396022830081	4.53586415354383
"4224200a10f9a676aa961a445b094f8d"	1.64950057873764	0.517933304252917	2.070893233783	0.287150681288502	2.39110225239077	0.246395126108177	2.3594241788231	0	2.75280790929832	0.851819583604139	2.29573522367567	0
"4248d8a18a6e468a540f57710259b857"	2.83181521119541	4.07117202940407	2.9165392549537	4.12316777193811	2.77196088857751	4.24539666557811	3.9448960439545	5.40493633076935	3.55036629763834	5.27427643334688	3.63564119651631	5.5192757629209
"4260b770b555c07b6c25bb8a6852eceb"	5.76348840009051	6.738930325893	5.56485039118621	6.60400314533419	5.21824007494315	7.42972644479432	7.04092641922356	7.05158871287969	6.21616648350913	7.54007797150372	6.36315850883043	6.54340377407228
"42654f2cd6d1b2818db3c75929a16a92"	2.24134158781212	4.19810807366121	2.26910084973224	3.8777020948523	2.02685674036559	4.44449317464636	4.94777047402719	4.92134122167686	4.69156403493111	4.90275279290934	5.07241193157807	4.8029608028546
"426af43772bccedef9a7bfbcf0ae7450"	1.12349350135854	2.83356122471519	0.637335800239314	2.16831171087768	0.840357402461377	2.31916144301881	1.91701245322781	3.0201748905105	1.44417787051622	2.59416101172166	1.46789205167878	3.38874754296986
"4276a8c428becb144c587957b5c2f009"	4.4036995231947	4.12167134845195	4.87083313324297	3.63613955589924	5.76954275137193	3.86120949177115	4.57992211916157	4.48458344863072	4.42088838917845	4.24050886423441	4.59146773472687	4.43729954985568
"4298cbf5bc578920f2e89cc90d4700f5"	3.80872192323626	5.71635375725161	3.82220332520736	5.52391831598467	3.52390368552768	5.56112336036183	3.42713149968839	5.18112423186586	3.04857421816352	5.13019890654745	3.17636740913873	5.25436861381018
"42a0c97b5c09f23a301b1bfbe72bf062"	1.93460428212319	3.93150195291802	2.08340753056297	3.72671194021151	1.53490626899809	4.01252861398156	5.31578845438786	4.67039034975453	5.11545826530295	4.77695121946623	5.36064425633095	4.4294391837005
"42b3e03acdf7cf891be657ac4c1e4aba"	0.896188019556969	0.113100980812874	1.31574447454238	0	1.34389951573463	0.101147654004846	2.28740647845377	0	2.09706041376829	0.259390616787194	1.56810745533532	0
"42b4968e0d0c0ce9e72a3f1177f87417"	3.64945166952284	4.14694950435686	3.34574421893708	3.90887114352587	2.8628580934894	4.40591788967765	4.00451503615984	4.76321373589752	3.76119127844521	4.55330894087337	3.85913475556454	4.7706229276472
"42bd860cef746b19b99a8383203aab3d"	3.76991609075331	4.0679609728193	3.60088914357973	3.72217072377209	3.53482781104904	3.72570354766737	4.21844302095389	4.59990897003162	4.0782734441775	4.59850703642965	3.88523827588649	4.73668780232554
"42ed3529d39509af4f0df45ff4a5cf61"	1.73272529704724	3.33144596229041	1.61333209507608	3.09411156698118	1.5604102693656	2.92983366462875	3.44112388583719	3.49752097092507	3.6333148449072	3.55130220409119	3.53143200329152	3.366431415345
"42f1bc009587a398b101aabdf883e719"	0.517933304252917	2.93749995976043	0.644345516324388	2.79771965338868	0.644345516324388	2.89574203433616	0.654021662875432	3.09616747976432	1.40691528097435	3.33844215839222	1.26996838843151	3.06007421287062
"42f8cddd79c44e35f423cfeadb5e8a02"	3.09143305888023	6.86522482066004	3.6027035916212	6.09906305159956	2.58629792341684	6.63229862397791	4.85100248697023	5.23058877486642	4.98708390907271	5.51843729508	5.44737770731203	5.54746875801865
"431fc8deebfc12db1f60ccc24d58fa31"	4.73619287820354	4.23913420681313	4.97130538031414	4.43598976500057	3.58330085912299	4.9263005861751	5.85192048599498	5.37252164834955	5.56081777559359	5.52174551735997	5.52056059269114	5.18931667793702
"43404dd050a1e52ca71bbbfff66b2f37"	2.07256923135743	0	2.73583526291107	0.0890497148335058	2.5135884494522	0.192997696791189	2.59026916544383	0	2.53659419977993	0.420419399889975	1.88846866994609	0
"4351dca307a1c7bc468a74a3cceb8d5a"	0.617585494027153	1.62969879025984	0.908362264334446	1.67715818478647	0.764070145692606	1.90328056456286	2.07324488197993	3.28380476978049	1.71004313960807	3.3513423507233	1.88846866994609	2.68136530523281
"438194595b9eafdd15ed89c4723d6ef7"	4.45425822251912	4.24277290063899	4.10483946424142	3.59066694161377	4.17761175794954	3.67067691349602	3.34629205737658	1.90204087742841	2.48320887089457	2.09037928961722	2.16980434649734	2.0043178047185
"43a1346cc093335649fe0fe155a7776c"	2.14677770825541	3.20503204035155	2.04884572692663	2.66617417906785	2.31785195906404	3.44347383793991	3.40308093998524	3.72152329854066	2.86598912503489	3.60260180787805	2.79829910940478	3.95403060084582
"43c566975cc511ca6e6144295fedd515"	1.79442009329337	1.07018537892782	1.06101771929273	0.658219240258659	1.41424264386989	1.21044729947475	2.51418948654737	0.935949102268472	2.41183193323395	0.953853438040808	2.6204081871321	1.73082492458299
"43d2d6df8d90f657e7a486295e7afc09"	3.11118637712993	5.38902204821709	3.07436113606548	4.94608020393253	2.68812976686707	5.63428767365227	1.93504707428086	2.74144822826431	1.9713036505445	3.42293385090391	1.69365435619592	2.60670202082628
"43ef4f6afed235e99668934035ac371d"	3.7867247769115	0.33254229172253	3.48731155745922	0.509345134078015	2.68528253598903	0.431201024736878	4.73866366094587	0.119011956557512	5.37082534826198	4.38672692799458	6.55207886775912	1.21071768725989
"44046e4ac0b307bb99b9c04560e6bcca"	4.04441275100979	4.31955995869208	3.78067784378002	3.79673176368698	3.49806561006506	4.11129730732568	5.80759026546047	4.96082651131099	5.962044438748	5.49720510985886	5.94908884621084	5.01949327938226
"441e779fa0c30675d1e3eb82aa8a5173"	1.23396306687315	2.32177527788369	1.55013260743637	2.19236724401439	1.01869026815603	2.95011259059321	2.82241168622116	3.94362050481274	2.5557098815834	3.46215637894143	2.67298107152093	3.84097201747172
"44342a9ab4f311ec1a187e1f1712fbbf"	2.25428783232772	3.13693144349221	2.15143133457497	3.19907854555772	2.34244358349334	3.20826452362222	2.95511338340665	4.82883552114943	2.47987400725993	4.74732231307283	2.65966215607204	5.08520087581646
"4440fa6e21088c347489e636c7d63c5e"	0.136587343446669	0	0.170813930652351	0	0.246395126108177	0	1.66822366810145	0	1.33621611773249	0.723977019352384	1.1112454860611	0
"444a8755138eb5a417428345293b1046"	0.698721614492547	1.07926975551239	0.549146894080271	0.564395774148579	0.787297597189783	0.517933304252917	3.07707997550582	2.17125926631979	3.27593796740755	2.61987596643741	3.01582309461248	1.89372623261775
"4453ac1b46215c86dc828c95534358b9"	1.64437446164833	2.99903007980845	0.743989998498214	1.95544738186539	0.541434360070708	1.73519881786898	2.05556116163928	3.0029352695801	2.37862348639941	3.02770369706347	2.27494870173584	2.84190137592429
"445af603e4d8e6cd802fb0db4b28c163"	3.65048913608717	4.74143113747508	3.1529761644674	4.54232425827242	3.14441280507714	5.08630491528874	3.780052907634	4.95470459689196	3.50388693346971	5.12451525599382	3.44840407057389	4.26797288657237
"445b6f312e3ae6631f55bec9f9d072a1"	2.86133736535004	1.91118042202476	2.6129883238016	1.21834749167933	1.4523231774657	1.45853129826449	3.89485405894798	3.72067991671372	3.39901567012604	2.55435652794261	3.69157332239039	3.54545471186993
"4467eaee86ac340927f96a61f4e17e23"	2.73755916391409	3.61853035086031	2.69354416208456	3.90860416785744	2.10063964093039	4.21976186405147	2.13284172737003	3.64705896476465	2.2707640121487	3.60310452143351	2.10373185674752	3.50225765593231
"446946ceddf75521344d6e36cbc91142"	3.76530447198563	5.00994342147425	3.69112917160076	5.55398804812005	3.2001636388248	4.99527956268612	2.49443488872935	3.4977822742558	2.59214042090674	3.56346733668211	2.54222365479003	3.55765131112404
"4477e6529281828c54b5aca7e86570de"	2.38950192032106	4.07875460698214	1.9320394976447	3.49602083296633	2.09893899634255	3.79385121010974	2.46517661985657	4.01839361077358	2.55028544279826	3.22115402779207	2.16328164549405	4.26332502100387
"44d0f2facc92c3f51afe702b27d7a5c7"	1.88121771131128	3.22109096962249	2.28183172388607	2.88910317580828	1.97778803545333	3.22480123490075	2.71348864683055	3.18605012109518	3.24132042933318	3.87707992347682	2.78477784382595	3.45770809662732
"44e154726572391fd6b9af55f847ca06"	2.0068197722718	3.80131812293803	1.90723688602386	3.75508342355974	1.96107951031278	3.167647791509	1.53488245555864	4.04802170175402	1.39834644214403	3.80943331415516	1.08804329981887	3.93105200021452
"450891dcb660cc3e9e00bb4ffcebfd0c"	3.43407671660785	4.34998292510582	3.28983034439826	4.45177958389522	2.96462904429878	4.57260567111469	4.42005023734548	5.54535797505794	4.39672138601324	5.07860405024495	4.17921620717259	5.53461908819139
"4531313c56177678fc8ea59d5bd98a22"	1.06861678916783	2.64153061773668	1.08212360911655	2.57589115369109	0.882067521864778	2.64267053362897	1.89110090652359	3.99076320366598	1.59320689932368	4.12044691237269	1.58252704132652	4.03424276204395
"453649ecc120296574554d5dcaf11219"	2.76641973309425	3.95325141335129	2.53596170746611	3.86828447026834	2.22308669549018	4.13168578588205	4.65011238479715	5.9311640196423	4.14143900375194	5.80570420446155	4.26797288657237	6.01289046399954
"45868aaecf9f042466911d77e6c5c70e"	2.50601806077592	2.99504378660123	2.86740645126467	3.7121469053026	3.44432375905158	3.93495504472824	6.44386766075381	6.6241167802559	6.17461575964241	7.33234334555544	5.69683808476564	6.31888883132439
"458958d63a65dd722de452e7598bc15c"	3.37028635390898	4.85749491485456	3.23532676309332	4.83628567678564	3.02714275843085	4.93571363201229	3.2719812363793	4.24176234114151	2.85100241147528	4.30392724586582	2.88270690224265	4.11420470420415
"45919fb076826696da1b9b36b4349f9b"	1.13210831368452	1.59161400617758	0.711865887293088	1.20248419689948	1.32639572571154	2.2402260617087	2.66633290638507	3.16250189390437	2.69263760162221	3.36104340181736	2.72446338865624	2.62282073974874
"46077a79d63321704f9a038349be2243"	1.32992108015891	2.52537018006763	1.5243918756249	2.15452176425919	1.10603798316191	2.57318840006723	2.47402094827873	3.39376449272469	2.35576181262224	3.79230164242848	2.74602269966225	3.19366631871136
"464622ae8b47d855fa960f73275a15de"	1.32439794729732	3.05627923990579	2.22255219681725	2.57510330916232	1.74833839325689	2.68806900664503	3.09109386740904	0.421627707494624	2.30080656842958	0.884090159920361	2.40668610902133	0.481598609137073
"4646c6d0b7aaf55360ca3185a98615a7"	4.85873469205538	3.77603201905274	5.32821574704869	3.4145758232229	4.63158628812649	3.44049341249181	5.59460676446444	5.3152747735705	5.61136918813514	4.83328281098112	5.34812701087093	5.46344486576749
"46507a2e99e71c225a2a003164c218a6"	3.28784538941688	2.8628580934894	2.85599653083562	2.90816310466374	3.00233989506128	2.28725061861866	3.68896395054401	3.6214134520826	3.43782434934864	3.41231139161374	3.41116223386203	3.96631533820103
"46820e3128df5c03d7ab85dbab69f71d"	1.25970138167623	2.60401053732634	0.782580017940635	2.24756593093949	0.965059687494271	2.54428196083712	1.68453591973073	3.35165074452957	1.45564256132679	3.1245916685801	1.49123948434401	2.98228818199817
"468df1b542d6161aec424dcd1503710a"	1.66563984972317	3.86541497921603	1.44686565445098	3.46298451459423	1.25747463844346	3.38630053989397	2.22538866415641	5.38513843376324	2.01691166852419	5.38330003710364	2.60453834598838	5.57979593700839
"46a00bdd9f305e69e04295dc974468c4"	2.31522783565539	0.485713948381071	1.69693125659223	0.192997696791189	2.69534246543353	0.435350717783765	3.67683792732077	0	3.05717218649706	0.713103621277022	3.03277102874416	0.094913328139864
"46b37535c3898f025e82a972dbda0b4f"	2.53140758571955	4.06350277582852	2.32424021873585	4.06867073057576	2.03055345684397	4.24033315826131	3.566016391013	4.63681968386605	3.36640218602112	4.31215413210928	3.29994376253585	4.32874772524839
"46ca3a1fddfcb08040bd3ae35d838607"	2.60064616549948	3.85391788249589	1.68630350930474	3.7686831600563	1.65782771920153	4.13116910755723	2.52550461921651	3.94125476390545	2.40569928756073	3.65890518057614	2.21403362157667	4.18665631183024
"46f6f0193089e4d7401a981728916c3f"	1.42069095690768	2.730645656846	1.47996114583539	2.50057533561373	0.984483816950536	2.81300973637815	3.40366034607364	4.82646482912449	3.25800807257007	4.57956474689835	3.34828593666953	4.75948845177204
"46f8a22e268017191712d927e8443024"	1.57246993995409	2.45479102588338	1.83345708028424	2.83824449011847	1.43028612660394	2.84985758636392	4.18745019257989	5.36822628500249	4.03977714179901	5.33704440016932	4.04923735762334	5.43315861343878
"47043172f11550cb5f742711a436b2cd"	0.556803829545965	0.942277852988823	0.297085223926644	0.635327753902217	0.547638214112866	0.443339551144836	0.671974615327144	2.50863619715388	1.27970531334765	2.43052965832167	0.820510841773219	0
"473764f38a0ce733f5433d91d0f1ce44"	3.80813163227401	5.83739593058011	3.81078520192396	5.96988802664322	3.24936273996905	5.9489721217363	5.45133557680219	7.31603246947778	5.1824943088793	7.15031433953474	5.4335391047332	7.52903002824225
"474de3aacc331ee81a22267d023cacc7"	1.23396306687315	2.94592603085156	1.8461379578391	3.3973618688112	1.50094137348036	3.95580168065694	1.36391894381659	3.25878008866818	1.33574647016503	3.70922928028891	1.18891533504063	3.31932480321965
"476e52ad5826f40e3a08501554e32cc4"	5.45137794528809	5.30786566114992	4.78371420017698	4.63352812184707	5.64408069980215	5.49187528746083	2.93636817641775	3.0452068443806	2.90942277925135	3.83619944762029	3.03307153602389	4.07853573453684
"478164d488b849448ee5df2d8afe9c0a"	1.78330045913641	2.73497219668925	1.87918791201143	3.21789974866077	1.06561205482138	4.41110079279541	2.39463906802219	4.49436174619274	2.52689756085903	4.4786702432486	2.51005281804303	4.13671927065795
"47900c7c2798f9a2ed5db21897aa21f7"	1.84403561379343	0.426704611100583	1.1699821107462	0.896188019556969	1.64950057873764	0.678675468651068	3.08428055223827	0	0.865494156206696	0	1.70054655083926	0
"4792c325cb09b28183663f520df6b329"	2.8198000154249	3.83072626208908	2.34352197465959	3.70275990462033	2.68920025608197	4.06466265780588	3.96796392286448	4.38745189131895	3.53940449272493	4.37875127653996	3.16245699629116	4.38027935907655
"4793bee6ac2c09e9e6e48de7288367d7"	2.34499734238848	3.78845393792715	2.54435489366865	4.13424597313527	1.38802536207292	3.7276252949178	2.04209008038623	4.57938601286223	1.84538238128129	3.91485539043596	2.37862348639941	4.62822379761331
"47a29e1855b62758f3b447ff53ace307"	5.92266884368213	5.96227983638548	5.8170119883792	6.34330228812176	5.32582396737663	6.03810077417188	4.89980056296527	4.5166857973766	4.65609008067065	4.61606383415379	4.61001463268444	4.2039777370578
"47bcc9a876636611f3bc7df3d8e4412c"	2.45978472055747	3.27780210140272	2.50756600895898	3.36704253284714	2.28008864643372	3.77822689562118	4.42590260107113	5.35382860787722	4.02898757289747	5.58602101376708	4.24825521324475	5.5163672471197
"47c9aad6c691271b4bd59356d298be38"	5.3333676889672	4.24181663255995	6.0711064937183	4.61538770886506	3.66762364145518	5.14623193595801	3.82038171204823	3.88303721256024	3.51637990912621	3.7894447861115	3.66938475040828	3.61257456074056
"47ccda8aac3010df5906a72450f470fc"	2.2699870813657	0.937501284856851	2.69148874264963	0.751213110317631	2.58524795420886	0.470869347599731	4.00531344863006	0.888529420740699	3.57833849778836	1.50432509308182	3.49821529029238	1.13025928718742
"47cd0665ecbe71d9e7010dd35740096e"	2.4175410250452	4.50022136335084	2.07924527242028	3.77725072893988	2.08422321623058	4.22230159275256	2.6034402505029	5.40923747272485	2.56620675659387	4.6031971161888	2.54277544316862	5.76010358291621
"47d65bc809ffc2078eb1b367ae1efea0"	1.5243918756249	3.4141381212712	1.22618575974013	3.3471495953882	1.12781018436677	3.71668623702866	4.13644094436539	4.99596663341133	4.29208551563267	5.609520511947	4.2039777370578	5.21898277476792
"47e68df567e915290cbc4d67e150ccbb"	0.0565504904064369	4.02858896476759	0.277116452346998	2.72939193923054	0	3.42061741420486	1.89634468441813	5.22818091284871	1.62457870987532	5.19667149859123	1.89895629783077	5.62207504320975
"47e83aad55a947089fa09ad9f4893192"	1.74686321394558	0.984483816950536	1.87511591118375	0.658219240258659	1.38469933974935	0.400308502306564	3.87372075036308	6.05000318300309	4.1765455545075	5.3709029232724	3.91936161186462	5.87527932177255
"47f22bf3bd3c682a538865f793e7e691"	2.78383802342201	3.18100239572009	2.13268546360588	2.28994909396046	2.02630114771685	2.79121111902412	3.59066225301466	3.52463020494673	3.65890518057614	3.14084509181562	3.74649956691007	3.33658561339763
"47f5f77f644a6416fe019fd3cbf2b396"	1.72339840718641	3.24906739846422	1.86781019323062	3.02556806620623	1.5740987732806	3.36787415634726	3.1763340236941	4.90668596865434	3.09783838260397	4.77352734171578	3.11416234880485	4.7891573699845
"47fc4fe5e358cd755988e432384584f6"	1.7675222737529	3.67067691349602	1.71624807684326	3.53676605179352	2.64277932296782	3.70497177535708	2.45326117195245	3.79700309881226	2.1182294688871	3.93786539579503	2.0622292565487	3.83609744399782
"4820c8a975edf68e7f80b8d56b7123e9"	3.3866194717287	4.47508222935561	3.11945010784656	4.47159084935713	3.34104531484069	5.45633192909964	3.56093322253872	3.48907065378746	3.83889113534587	4.46137513614219	3.98318573733213	3.03945404659955
"482171fb6e6f45e9c14e690a2f28bd4a"	1.68219475794145	3.12881150146746	1.35768524528342	2.74869265950682	1.56136364195162	2.99237740226129	3.91936161186462	4.75604889016502	3.67272060020504	4.69521269777688	3.6162754273902	4.6937788699368
"48232bf77331fa9723fc237f3efa4853"	5.22320066656866	3.3225056637686	4.28286699268799	4.19520695146078	4.80038003906365	2.98096527616482	2.27825925172642	0.544021649909437	1.76742134223267	1.92115257121918	1.78328084189254	0.294259864738974
"48407ce93b3fccf3f467f93041f9f0a1"	4.2322033178742	5.57670453743094	4.02468995397853	5.43648290491334	3.89894526331846	5.79117735032303	4.17601056702026	4.88476741398445	4.05166424486682	4.65293963893282	3.96002581209395	5.11315493829728
"484a998b3a80084f6d4bd022a6773b15"	4.24601738899118	4.6668511438028	4.74917983320833	4.54656565054757	4.15282303957988	4.48022117343987	3.82366637508284	0.879651081477654	4.51263738288892	1.53608245095975	4.52384736801374	0.752196451277323
"485fbc706fdc166567847aeb3b5b2eb0"	1.60239114216611	3.21896462092571	1.29409546126065	3.10285378774333	0.999287226666272	3.74601422878559	3.80051474214705	5.4510365651519	3.94867118167479	5.77243427465155	4.25594201729269	5.72854766997824
"487bd9b2f0602bcfc169973bca8a31e8"	8.3128066424916	3.51760732691308	8.34404716678259	3.35507630231462	7.5862650027561	3.67169260269111	0	0.130466701251678	0.420419399889975	5.89239912018091	1.57173189155507	0.644922856272928
"4895f541d51608b5ade5fb275ab48c99"	1.82491293560213	3.19744869478159	1.82061333050046	2.90160646710257	2.77142742319299	2.89574203433616	2.90524364624755	3.23845829326729	1.99279987144801	2.38998542297943	2.51200769013624	3.29377902525534
"489b5a704b00b4cc1e1979c8d5618cba"	0.557978962372982	0.247708434011033	0.755307090688442	0.265221372957989	0.557143206841344	0.669974733170461	1.93984033638578	0.706941598582092	1.80035574845341	0.757201209350051	1.74411215176048	0.773408325912696
"48c09a59e78c8c3bcfd6ddc8980dd1bc"	1.7624387778806	3.13053429936438	1.82868637809713	2.90339776431559	1.34237198448975	2.88472086039436	3.0231802619602	1.28216508683374	3.11973753793379	1.37038393652523	2.56478971978459	1.19447649667042
"48cad01f487dcc5203e8804498898d77"	1.37798768013822	1.83135483071678	0.801707339464632	0.811033952550963	0.999731480457474	1.62694355393706	3.42995651150013	1.26506414074358	3.2308399682233	1.33162695977758	3.08428055223827	1.92215887897731
"48e55597edb5326d1cefb8a9652fe096"	2.86513485831961	3.63516401818216	3.27836267025068	3.68446949452034	2.63039419853632	3.68547127787371	3.91866966734987	4.96131464924682	3.3513423507233	4.95605463733683	3.6162754273902	5.06911952494858
"48f254500c8ffe6ed6d46ed635265182"	2.57724043482379	4.41577470790568	2.38621919005529	3.95171812526355	2.28454484180039	4.58327001839153	2.81825974121534	3.10166672447946	2.34746858844178	3.05434074666076	2.27494870173584	3.14909778807677
"49111e4252f033aaa4552837a71346cf"	2.76686836873313	2.8796839535609	2.72720867939819	2.84636199580477	2.70010340737485	3.15761794470739	3.94057780868571	4.24900168521394	3.87009414856171	3.97518558038579	4.19114665886786	4.16606132055863
"4940b65568efec884c673dd47644e8cf"	0.762780513574287	2.59725792305964	0.933493905083775	2.6698670827945	1.19041937008487	2.56093284050737	2.08999276327922	4.17401310453041	1.79215944055832	3.87551919540385	1.77606197020759	4.76880633553636
"494b926e75dd4d35513f6cc9c7c671d4"	1.53016957152788	1.94978335279393	0.979500245272039	1.26071696570852	0.999287226666272	2.27638330467065	2.64492721096108	3.38907351706164	2.95238835164647	3.81020509621245	2.44423047796843	3.09142965111486
"49593b3eead1982521657f1e501c2017"	2.46615272241379	4.04049343797155	2.61201238997174	3.8320523118282	2.22739915542894	4.15303217198649	5.64475174441944	6.30774635767737	5.64893163161976	6.49899806784451	5.41052730128693	6.19165770129272
"495b7dd65d42fe2cef31b0b81375a843"	0.787297597189783	2.45020995448319	0.452421846547587	2.00502977338474	0.0768036213388748	1.91706671944517	1.71275064895995	3.70765667997901	1.7260082242508	3.74339822420344	1.73582585451812	3.67276704573499
"495fa2175d85c190100a42b626065f67"	2.13132968349155	3.19709494682316	3.37583077614151	2.72882278968834	1.58461881279213	2.36658797873441	3.58149188537148	3.29871198813599	3.85545477033963	3.0882585819817	3.36768747742054	2.49866325891765
"4963833400ed422489970d5f09a20c40"	2.48406713082388	3.78150455504551	2.21585767568405	3.13229955320652	2.55681404769138	3.78905595596131	4.4122638475196	5.07447244433075	4.34565850902141	4.86427545338123	4.5359120650399	4.52653360592027
"496d0139afbcfe370fa517240ad0307e"	5.22499192659765	4.2275558932157	4.66082866159402	3.95631095458229	4.27011421598768	3.89489302143693	5.4775229905282	3.1202949421417	5.29161868036364	4.40611833504535	5.05932297682417	3.39317932276853
"497e4e070b8bc8d36dba9950d6f2286b"	4.84312589367139	5.21737484583081	4.75789732448959	5.866761271732	4.20299505994892	5.43983780533993	4.77165584759101	5.86692891389522	4.25618899763321	5.67812874700935	4.24276399262757	5.64104904336325
"49863756cfbe3c1aa24763b861593779"	3.01351202287811	4.23143024544891	3.18980740237085	4.58068275109734	2.19533390224707	4.00184506208771	3.77726617654894	4.34723796548786	3.39726833974271	4.6690838869662	3.40134070472425	4.33064254669103
"4988e4594ad30e06a961bd0c8d2d919e"	2.10304604412194	0.790609419873004	2.73394529574502	1.34710585500729	2.12182856541676	1.3905596629342	4.06759530284952	2.94600091660156	4.49960253776869	2.9968636333251	4.37940645499923	1.99345872644825
"498b9e4a11a7793e9cfb62cdfda0d858"	4.06248170685422	4.65400972989071	4.42760318834301	4.28817869153026	4.89552940917179	4.71293233541345	3.24883007442261	2.56618026711437	3.36611721844276	3.90491446867571	3.89817378921547	3.46695497518125
"499adf058b192231e63a6a64aa9e9910"	4.53435853652676	3.47568530543464	4.40980758319781	3.32058458096091	4.09002817668549	3.4464454068419	5.62062475369584	2.77793192189	5.67765202887894	3.55843927875044	5.1419795299696	1.74106248823839
"49c65586d1edb10df7dbbb7d17f77cbe"	2.95566754431932	0.637335800239314	3.67675563168832	1.08827234859379	3.59834337264527	1.53016957152788	5.53393116017887	4.46493569197799	5.69899918628407	4.67071669893118	5.44954016430875	4.39457334449143
"49e29a7d1fd19f66e8f2fc528e86fdc9"	3.03106961807791	4.14322867477989	3.15167230643896	4.48713584892781	2.7236324502471	4.67899214591705	3.11644257613647	4.26258916870209	2.81513443031188	4.29826071276563	2.72111778049493	4.37107564082445
"4a040f70f451fc7ae0435b6808aa0148"	1.4769277125005	0.326310061902146	1.06101771929273	0.203907723356932	1.69936636395508	0.326310061902146	2.00759639202649	0.349303844007951	1.63482101828644	0.706941598582092	2.24033089413788	0
"4a1e7933d818eebd64b624684109131a"	1.24575822925057	2.39823654681548	0.848713823635704	1.8550239745199	0.946646870100071	2.29957022908151	1.98644765374253	3.7715431192634	1.58274454891571	3.68757677773358	1.67568618973626	4.05295165818865
