"sample_021Ab"	"sample_021Ao"	"sample_029Db"	"sample_029Do"	"sample_8_0_12"	"sample_8_0_15"	"sample_8_0_4"	"sample_8_0_6"	"sample_8_0_9"
"3cea84518c491246e088fec814e40e85"	3.02244430915111	4.71423568969349	3.29368195325413	4.62391303623262	0.831277731589587	2.31936287563291	1.53880150121218	2.2849359086068	0.754659309700314
"3d149cad9e431103686c6dced11df7cf"	2.69292708778196	2.72484963050014	3.19990175022745	3.62807262819934	2.76615607326385	3.34288739241932	2.95537071523434	3.17027350123721	1.65353517699437
"3d20aa88fbf9905e61aa51f0d2ef245d"	3.6132589055785	3.51584905290153	3.55821742736058	3.87336259951243	2.90097047887412	3.56207455766528	2.99878152408379	3.48384928733004	2.01305488604046
"3d2a80cc1be2dcbad9d11747e63d79fe"	3.14598914602247	4.83392105100726	3.89921823912622	5.01717532902668	3.72474399251326	5.33614838566916	4.13819516227089	4.89033870671358	2.72144516750088
"3d2ba2223edf17da608eddc075674340"	4.57334365238636	3.85329371134282	5.41706162896681	4.00792755401489	4.86889371085785	3.86601374695365	5.16141297747571	3.21751201530257	3.23500646375729
"3d3018160d8838dc795bfe9d9bb98091"	2.34177503644318	3.45496497910233	2.3177022507979	3.58784401625262	1.86065748913002	3.22389811248476	2.00443370335302	2.71759514432459	0.995203812469272
"3d3849df0f6a7e840272724ff58a89be"	2.2930356417779	3.25387996846594	1.45698113048477	2.94744918080212	1.13418018455413	2.85538778152973	1.66990515716153	2.1554715940248	0.73514480375792
"3d3bcf2eb9421e0998e1d9dbf9f14103"	2.79339084986904	4.28276774396211	2.61346695701608	3.46129355014623	4.20876660359908	4.46655952904271	4.40019588364667	3.91346506049197	3.18131984795119
"3d557f9055cada569f82b67d50a0686a"	2.33281551430919	4.22455026419619	2.93273922422607	4.63837398762616	1.68460920477677	4.02277150778127	1.83602512752604	4.1186053417486	0.842353083676023
"3d7ece0704c1265ba22136101c86fc82"	3.10903706947892	2.92153882533297	4.18601564050454	2.19776405747171	1.64288042543432	0	2.29637062311413	0	0.0902208876623205
"3d8568c6c73afe3f03baa3ef6bb2b583"	3.91588991927048	4.06551220938561	3.86955590846861	4.32640556792186	3.93076750447658	4.5412813524245	4.30681633210024	4.12039560132674	3.32554466829188
"3d8b750a773d556da6eaa7d64c6bcbfa"	2.61346695701608	5.54510627007172	3.36241913060808	4.73820555561354	2.60343903424206	4.44245161303348	2.79377519550086	4.43240230317155	2.50305496829318
"3d91ba1c0d0967e12c518afa71aef4c9"	2.25059257455858	3.6846989595375	3.29259193497226	4.35250842955239	1.64944022493952	3.661361282932	1.79911488537234	3.64246770485859	1.42478278088592
"3d92df584b4398ad59404c5c5c88593a"	2.45547268975334	3.53426800148052	3.06733174490589	4.4941608568938	2.36962448434718	3.83386685042785	2.87510966010991	3.5405594759928	0.888704095634175
"3d98f5ea6a29d60d032b19b6c5d26a6f"	7.2910658714717	5.01425925295122	7.15563393174015	5.69746348516155	5.35993981507566	4.59738104927156	6.20060852813328	4.91807206862253	4.27842457203092
"3db70a32b880ae396d12c12687ef9523"	3.37677968127996	3.7681193781044	3.45496497910233	4.00792755401489	2.60692721294783	4.0108684560647	2.76743345666385	3.57773267471805	1.830994284846
"3db850499e7dc798bfed67eec7a5fa1b"	1.76983759791977	3.46080815637593	2.34326051677333	3.67540102684145	0.526138185789306	2.12586987129351	0.951401472186501	1.7685631699357	0.146141549339198
"3dc0fdcb4605c2286bee601094c1e0c0"	0.839020843049489	2.64139602131411	1.35069308987692	2.64139602131411	2.58343950996304	4.04202407378467	2.99697270390207	4.50767792317135	1.86325126025759
"3df266045ae39f26aaba6a8cc7c4c6aa"	2.51701489742529	3.48415727335147	1.5744794693856	3.03118060049534	2.40858772245267	3.49719702070452	2.57508672337397	3.30612157439044	1.1542261028205
"3df2dd503300bfa6331f0cf0c0556024"	5.42832440592928	1.31398169950826	5.42349353882893	2.624732358246	5.8528648350814	3.79571478170181	6.05424967570089	3.03248263019539	3.89556088522019
"3df8bad52704eba6448bf87950896bd3"	4.07658919785233	3.11097965270444	3.93932956453531	3.63625369343998	2.90301138580972	2.09007731793035	2.69473165504362	1.79469021501282	3.16935401319286
"3e13753aefd2c811131e47b654d88bdc"	6.05873793446237	3.81315028731327	4.48059468367283	4.03672498323832	3.34459768230044	3.81912565640507	4.33070407670026	3.49862555934884	3.04079053043084
"3e339157e579b81bf07dc08d13f13ba9"	2.24507885396405	3.73324077781269	1.99944820778739	3.9217249886139	3.10769788744395	4.67089357988661	3.51794711327338	4.9504551334923	2.68611701778255
"3e5ae042c1ce9098f80f59664eb8f66c"	2.47459515986933	3.72839591230195	2.91067783629961	4.62659802545449	1.90272869390141	3.98018088874043	2.29570688873495	3.85747876485257	0.989265729079595
"3e760a2e7f85809b7e2fe3f1c98e5b1e"	1.42774815601225	4.10656031187395	2.40233992613104	4.15062816760276	2.0126647842258	3.2054640477161	1.71338414846981	2.60576583812044	1.36784929192458
"3e7fb0a62433db48e92d878238284dab"	3.1233028105259	4.77095746859625	3.51881092147345	4.44748192295201	2.99932740332351	4.0765191629217	3.03324075243969	3.90764543784518	2.75749843441093
"3e84609c41d0a6a9305eb8ca3caa4832"	3.50078144570118	3.89157210404772	4.08572720589685	4.33373357192906	3.97782722523111	3.65877090679025	4.40279046653158	3.46916975039103	3.24302600744318
"3e84b52f0f22ee047c93121efea7f496"	3.81695737062931	4.11108964130671	3.73238052771845	4.09188759070628	2.48280780414678	3.71687615084232	2.69793502737197	3.39827447629768	2.19347245234957
"3e8a87ab7c2c84504e936c48d07e28e5"	3.43558695028	2.55116014169898	3.33491086784555	2.35494571643018	3.45386117648481	2.70733688008259	4.05738136296572	1.96309085472211	2.90484386330163
"3e8f1c8272212125e1b4df7ef62f4676"	1.74314678930736	2.86900624326091	2.2467150253502	2.8102818268854	2.00633629739568	3.02334004756353	2.57388775226073	2.47431542694076	0.623518392635275
"3ea95ad1bc4c2338d2f1419b94197805"	1.45411778010932	2.45156632799019	1.7917428459295	2.36568842917322	0.802984948259901	2.60267248539348	0.73895221499991	2.6433348163011	1.22718311438388
"3eb29b448d1b814e6e8c3f9e8f6abdb7"	6.54478619342728	6.10652076069436	5.62364280997616	6.54943945633397	4.55476744971007	3.72402822273068	4.52302284861801	3.6865653042268	3.1644868686989
"3eb311ac564c8d781efb8ce98c22f4f6"	2.66211236517417	3.09710675552435	3.48668799176067	3.94173364080265	2.08891650663333	3.01795736176159	2.17115994397178	2.75960946453587	1.05509944031403
"3eb9516203c8da3fb1ea886173c8a982"	2.74491686359987	4.15718288884775	3.19231005902114	3.89849106024499	2.27233287439494	3.04454415177339	2.34428964194854	2.8733327482883	1.61822955246227
"3ec211d7c7f94c2310b9ccff3ea75c82"	4.12308724741583	4.10197878973391	3.96076732923494	4.13670248690581	5.94906267407013	6.03632359629884	6.03284218516305	6.04472605936127	4.89968208340381
"3ec31e749d43bd462cbbdd3ee57bf7fc"	3.72208693164254	2.76653543802668	4.93266366248555	3.16983262868887	3.0549799478131	1.5735719498074	3.35123653250838	1.87538590152875	1.86325126025759
"3ec9bda972201d0e8c667883a39b289d"	2.32226026118727	2.10088987288571	2.44077014054992	3.4171435628118	1.07688733488574	3.15308057838203	1.60567243190227	3.07843200206542	0.640248387522574
"3ed0c84266ba95ca7f7a6d06a0392c2a"	3.33471777784194	4.22996460542992	3.69479889957603	4.64106228853554	2.32379362498253	2.84002115045332	2.73891878524191	2.59485382605836	0.993304877166264
"3f03fd6586f051321cde2ca5d995cc13"	0.8245481536324	3.34091538422132	1.79776151742908	3.57688695833874	1.25782442340836	3.10910381508551	0.895153710670298	3.40438775367552	0.656703089022601
"3f150d26ba34d35cec845ef050137221"	1.43513690486987	2.22188683716243	2.04647403640559	3.06517064579075	1.16900116306719	2.68611701778255	2.03347508708747	3.285725173985	0.800838577601911
"3f239b45b3bc2d94ab08523ccbea5c5c"	4.0720209823933	4.68411685623589	4.12975708625674	4.51227122793201	5.22104173033206	4.89089219877735	5.55338780330056	4.78114081828666	3.89620056825582
"3f35e47ab7778c0fe43cf73d03da5ac5"	0.976150826219809	3.15214097356236	2.05443137867567	3.74573321043939	1.7871783251264	3.8875301288892	2.3412664299409	3.90764543784518	0.869101844975697
"3f3a0976518af88787a29491e5b382ae"	4.57732570146387	4.05350624812424	4.76662572028155	4.10299041224696	4.93676942596632	5.24057006876173	4.70578901359044	5.49914630039892	5.31089272424903
"3f977600d6333190cc6c069df94a4994"	2.33879743939256	3.91496547212386	3.25507351174001	3.98001094547393	3.01024327781691	4.44393184794766	2.90052624832539	3.96238541868026	2.27070962535425
"3fbd83d89bc990e0ad59d7befb92e580"	4.5942985922279	6.43846503637029	5.71543385232787	6.98022222479253	2.19040489407138	3.24885880159228	2.24446164971043	3.19496042676818	2.07285199315768
"3fd1c1a6b77251525bd81524fe98077b"	4.26010416838373	0	4.99779615732498	1.63769100824296	6.04306663981242	5.03368477537162	5.58483439059441	5.09723257202537	4.7608776419817
"3fd84d53e0ee48b3bb1915429f2b7660"	1.57710169886769	3.54869332273837	2.89189796840205	4.10593242408078	4.99887601419913	4.80460403754819	5.02788583210632	4.89039766116763	3.41450583029395
"3fdaf1a0a47071a96c2841300cf213ca"	3.8410871046246	6.67443850547633	4.81440254377896	6.65675171666311	3.87585134797655	6.15639980094135	3.96686431017638	5.83678471730557	3.25098174936991
"3fecee22acaaedf1405b34d11f282f9d"	1.64964275655622	3.37677968127996	2.10088987288571	3.15412224060621	2.66101240030404	3.85251022385381	3.12804626881053	3.49546800329341	2.79572190113792
"400cdfb6052ba57a5efe130af7d857b7"	1.92109331446399	3.3429451933984	2.76653543802668	3.82973731748737	3.08060269366348	3.69460920767964	3.14090632661008	3.68399192960103	2.39001704819493
"402b0ca968b03e99f11042ed022aa90a"	1.7777078730051	4.16777344670512	1.6040675176441	3.72544616775488	1.95866164491774	4.14462973529274	2.52092287507563	4.63946115249864	1.43375220957934
"40346a725161955f6f609316227840fb"	1.74007419776669	3.23682376698092	2.42254523479431	3.71381437580654	1.52723511650734	3.02874697500037	2.06576690638511	2.43987177302896	0.878200071741392
"405eb04f7ffd164987c18f664c68598d"	3.8817406895137	4.86585457872236	4.6008906417878	5.36043480297385	3.56579117048316	4.86307448882672	3.8108025301863	4.66749876700583	2.62532808479501
"406fdcd917979ab961507b67516aa5ca"	3.28965706959535	3.95485373309242	3.38362115409774	3.7464632219225	3.4711280887993	3.9009851922804	3.97841640521418	3.78075483264555	2.57748036160397
"40801fe0cc341635bafa43af1ed56c3c"	1.15638801375179	5.06554048053617	1.78131327816253	4.38128477494139	1.09961100130598	3.83745197915788	1.52771551572391	3.43753666291722	0.686851903063826
"40946aacc4c007b9ce725e7a056e2b04"	3.87694862833049	4.55139908753579	4.71118126998044	4.40250085012973	5.19267787864774	3.79500745517948	5.15598484305844	3.37413144830608	4.19804634293945
"40a4c0a7ec0f5d9d2f850ab213018f41"	1.90511791599694	0.157055029546067	0.987732868128508	0.964433067200169	0.949734650730941	0.82556343768607	1.34313070983754	0.684317427496435	0.919330418218562
"40cc2c6c11dd9267d14eb59f685ab3e7"	2.29780397749602	3.71951958879741	2.87764537586376	4.21897044719427	1.96087870205536	2.84537904095509	1.98278305331591	2.62760456782061	0.623518392635275
"40dbbbe3242bf3494d50ce4be4745a85"	4.96812882609125	2.11030289329375	1.58523947771773	2.54307177894222	1.22912145145813	0.932034664563509	1.38414062709865	0.763909725957479	1.5511583761916
"411fb2ed880bdbf4ccf3159a82346532"	2.65344194460988	5.04510035808016	2.97702334794801	4.5430441125571	2.49122164490474	3.94272121034169	2.94096322512404	3.39977867616809	1.39508113330543
"413046af9ffeaadb037e88c1516d2659"	1.21296742125414	2.64773791961523	1.74647533639746	3.3516284019208	1.48703058776031	3.40341582196657	1.75654219083698	3.23764943514859	0.638916996987288
"414202a5b83af29255fb5f98750257e7"	3.14754588523448	2.60918130602825	2.65210408088388	2.88741100485551	1.84849260746597	2.31052072243126	2.37695537359904	1.85096755882452	0.69669288710644
"414a6c64bbfb230ce3134b6d7cba328d"	3.91136484675915	3.15222148274032	3.69517247903229	3.69459998258195	7.05705976180018	6.58573418538576	7.2869853558503	7.1144089996728	5.33620946671661
"416510a4e91eafaca771a2ae81f698f0"	1.05991303952883	1.23174943692187	1.49928816893311	1.61949120828322	3.17764941524985	2.37549348880081	2.96584609773156	2.20525535525473	3.62831021826367
"41732f84b90d3d2c0c0a53b13059fa15"	2.5611405747874	3.57968660443589	3.29883311350902	3.87918778157454	1.89686395211229	1.74959490720057	2.33214156513579	2.27879964880197	0.526138185789306
"4177b6f11f5cb66fa279052cd81bed71"	0.818774921453965	3.06948818374117	1.71572399961842	2.94175432607647	1.6687214695695	3.10477723697768	1.79677271150091	3.35202184073659	1.57117184973334
"4181e4b02d0b43d86b7654e74656d5d3"	2.00362634381449	3.20116144765928	2.44480141222498	3.3045256754012	3.33062354682526	3.11819447813802	3.42098092380889	3.04229367015086	2.4822357527827
"4186eacf77c616c89949bd6bcb20ac1e"	4.75311680321393	0.315569575938672	1.32225704769008	3.6455799138436	0	0	0.273623715200741	0	0.869101844975697
"4194f5e99e46cc776cf06882b9da81af"	3.55833673381288	5.35299748416949	4.00848924401167	4.86275257394789	2.82785170199005	2.99303584144625	3.4080411098401	2.04167944422927	1.67875350517428
"419cf5a18cab13fd3c41b4fb6ab76463"	2.91864494444387	3.13278358897531	3.58226982530567	4.50686340084337	3.01796801685265	3.97546702782043	3.34681553312413	3.54738063423996	0.888704095634175
"41abc18acd5260a83f657797e8e400de"	4.20259489832374	5.11341135292077	3.61940986187084	4.64997145269263	2.54467255006743	4.5610459952143	3.05941930727903	4.14637404555606	1.67581274651656
"41b056391a79495d264fee328c8063f3"	5.25277675685281	5.00102728464443	5.56980229562784	5.81601442781993	2.84943280330286	3.36237699001175	3.48994040141224	3.13184068171378	2.16152021125991
"41bb2670c73de8d79729bab55549a657"	2.23023158087485	3.22295310146754	3.06083438584423	3.30849127498104	2.95114653837286	4.51010361650836	2.5471400160965	4.52111817846908	3.41479070571402
"41c23fa846b772f2fca664dddfd7a320"	2.16347046620639	3.45647073437105	2.09435623528636	3.65927526527232	1.99375485907027	3.90077429927817	1.96331071595361	3.71940072285025	1.17070400085886
"41cb99193220195df0951747dae70183"	2.27412800364392	0.130273591749212	2.77041636437812	0.221029317897004	3.693826596799	1.72746696227096	3.65714789113642	1.65798423735335	2.86440051709793
"41f09999fe6d19c00debe382ffb1ffed"	4.22726109919495	5.620633882045	5.17665468980723	5.66654868759061	4.28147431885209	4.71823340749127	4.5783284276375	4.5139035719416	2.14631483511413
"420fe892c32119fcdfa29a569c5a1131"	6.01723618709495	3.7952415180548	7.24881531838089	4.08624686418448	7.66428449971326	4.94688352116891	7.91002011059317	4.56694905628477	4.77531726701797
"421b20fcce635617b6356b691cc3b372"	1.61949120828322	4.28255430512899	1.88184389733336	3.42924241737784	1.84352425244728	3.3084263222283	1.85343639991834	3.19003510074684	1.95198082799712
"421cf4a900ea65dfbe4dc2b8817a00e2"	4.32060052965504	4.88775956927479	4.89855312190301	5.36066263261167	4.24773908133319	4.61583780270181	4.5061908921629	4.23964653986866	3.3306892431536
"4248d8a18a6e468a540f57710259b857"	1.96538462338807	4.39671796961293	2.52594761589267	4.16766291670207	2.87393058587596	4.08971412334843	2.57760422159613	3.92301456793938	1.89845656886545
"425396692b1377ffdadb335b9951efe2"	1.45126838884547	2.95937804633621	1.57047860559965	2.64669163414724	1.87297072465288	2.12961836304326	1.78454013912854	1.4777881769533	1.09810282558049
"4260b770b555c07b6c25bb8a6852eceb"	7.88198578557653	7.79332078861135	8.50305108963402	8.82207340832371	6.67896444172338	6.73001978849197	7.05053281596484	6.68044694699634	5.22764993662754
"42654f2cd6d1b2818db3c75929a16a92"	4.20766908085376	4.19026395036073	4.76385935129194	5.37893227971155	2.17517670243326	3.36428948503385	2.32269458635147	3.01812982741847	0.928816130165714
"426af43772bccedef9a7bfbcf0ae7450"	1.79583448838119	4.02270676743587	2.78292635431977	3.57233103100973	1.2488375598643	2.65119988097299	1.22138198136859	2.1554715940248	0.800838577601911
"4274875bea1c9d2cb95249d83ea3b251"	1.67193998506431	4.04078196363647	3.19701323452323	3.63596671980364	0.259564088370463	3.73728126383989	0.555345035373014	3.71767184669787	0.158204831928783
"4276a8c428becb144c587957b5c2f009"	4.25417326940879	3.6978767338771	4.84909637965888	3.83479775006057	3.19401460820413	3.991895806825	3.11609741880787	4.0237825240561	2.52436978369987
"42a0c97b5c09f23a301b1bfbe72bf062"	1.59783080989235	3.41103879569301	2.20838869270698	3.33416686920294	1.49204620020072	2.53971927738447	1.39551373181746	2.06390040133609	0.28552174061444
"42b4968e0d0c0ce9e72a3f1177f87417"	4.09194535308687	4.30472028392525	3.83942607568999	5.09055307088933	5.82625954275073	7.08988388382873	5.71592915085204	7.24318814135531	4.87971431233508
"42bd860cef746b19b99a8383203aab3d"	3.40670996138959	3.950040132663	2.96437741994051	3.89317914742188	3.40177001767485	4.50280881284727	3.88170778757643	4.28038619096013	2.9328819266481
"42e7c34cfa2d471a76e161914962ad2d"	2.73793904596108	4.47056324373881	2.55515384539255	4.70364426447314	2.60843097931197	4.54629445331046	3.05232711188244	4.29215433290666	1.92126850963235
"42ed3529d39509af4f0df45ff4a5cf61"	1.56927403464085	2.73091219604465	2.63587226267048	2.4620848694325	3.14294568896662	3.26970155396413	3.05868078128995	2.90570515377986	1.98061408349773
"42f1bc009587a398b101aabdf883e719"	1.17609788355988	3.94532895310031	2.15608308733828	3.70169103422126	1.57682876662137	3.41271875500927	2.06589621657147	3.23438690368811	0.516796562180768
"42f8cddd79c44e35f423cfeadb5e8a02"	2.48424476412334	8.17181944484887	5.08281603891124	8.53992925315992	6.66381642643396	7.6558525494954	6.73900179260805	7.51879614576401	5.24265183310154
"4319dc63ac24994243076113a1a75945"	1.68466411627651	4.00736554834514	2.07793040048088	4.06125991816582	1.11372419314332	2.96908352898436	1.27994446729997	3.53093100521563	0.320389311219641
"431fc8deebfc12db1f60ccc24d58fa31"	5.47791362976739	5.33027290596952	5.5166207430922	6.01357583093409	2.71562017956739	2.41735547968676	2.65540751223221	2.49204360926597	1.6428625869925
"4320ebdeb93b75fe3c4983a3ff081301"	0.798110617392409	2.23520520566273	1.36658642933995	2.2015706749129	0.814262133006298	2.70404148838688	1.15827238127872	2.72263453675232	0.230774404122418
"433aee772e55310c751f49b8844cc45f"	3.43024407869017	3.0586591842448	3.20367609198152	3.41967625736868	2.91745921949794	3.69433272454468	3.0468550802892	3.76680955402566	2.51662567749891
"435d24347ec4f7d5dbdebf2d97aeb38f"	3.06876988736426	2.98564961394576	2.55635406197929	3.82435133776733	2.62874086888758	4.32363918352396	2.8535754457286	3.90669668573826	1.34760966428419
"438194595b9eafdd15ed89c4723d6ef7"	3.41765061514646	4.13243996296162	4.95131930731003	4.1668152900606	4.10520497387559	0.793748790567562	4.30000714111259	0	3.23128333240839
"43a1346cc093335649fe0fe155a7776c"	3.62395685922949	4.16008236393515	3.77771371031592	4.17183540126214	4.75113407387006	4.36489858350813	5.42349510939546	4.14736942990426	3.15308057838203
"43a3cabfaf1a2f1cebb83c4008f0f811"	0.909934574235179	2.11404343139491	1.37443936754774	1.93010882016264	1.39160821754363	2.69465907215343	1.43375220957934	2.75549953024606	0.975419647444183
"43ef4f6afed235e99668934035ac371d"	8.86226674187974	3.7384036345418	2.70437144276072	7.95536163547899	1.65999594311256	2.37025531689182	2.07653398170588	3.1516914584222	3.01384452300044
"44046e4ac0b307bb99b9c04560e6bcca"	5.69528298948393	4.98877734006241	5.10341050600697	5.63276827594885	5.01192124024631	4.90393272272884	5.07534889990561	4.47434178840738	4.11962873964089
"44342a9ab4f311ec1a187e1f1712fbbf"	1.87186704287133	4.08607699682448	2.88030797122367	4.136854895478	3.24118104355882	4.6940520392125	3.63497538620009	4.42508114327901	2.10882557136799
"4453ac1b46215c86dc828c95534358b9"	1.77509132430527	3.69133493694694	2.35506558238664	3.22909305079478	1.94750202420662	2.80811511980479	2.60227359889238	2.66771919713747	1.61197070221237
"445b6f312e3ae6631f55bec9f9d072a1"	3.86470495716419	3.5128371415372	3.27981437387493	2.1964264811644	5.23513711188211	2.52218702015471	5.68429001845199	3.88429968086636	4.80783494289666
"446946ceddf75521344d6e36cbc91142"	1.48970486236803	2.86301122393996	2.08315345789465	2.75975276100505	2.71261453324206	3.89044524973278	2.96450438823688	3.67236503331832	1.45035242442134
"4477e6529281828c54b5aca7e86570de"	1.78810613726349	3.92049937925304	2.34474379372435	3.07877938655551	2.42820860055224	3.90669668573826	2.90225553197415	3.210554579135	1.58653605548332
"44afa16a7de42c1c1c402f2a27e9cacf"	1.73499862340629	3.83409216618982	2.31922389714639	3.1878548101148	3.50100193148644	4.97173007250361	3.58124368536309	5.11940063076684	2.44335939232815
"44d0f2facc92c3f51afe702b27d7a5c7"	3.36295469674996	2.73292491093301	2.73091219604465	3.35272956553301	2.7870122019455	3.1617818230714	3.40438775367552	2.83803651736244	1.81830532285553
"44d79ba7532bcffd086aac7e21798b5e"	4.80482547519066	4.64359462065733	4.18014665276397	4.77917542453618	4.37287064624722	3.80346253091429	4.15430951552471	3.77391300983725	3.81981613337936
"44f23bd57ebf99f47c8429d98f4fca4a"	3.21055893522327	3.64275069526146	3.47335244813632	3.98058853228305	3.73673603977739	3.84705140919376	4.25010126598794	3.71895307526979	2.82785170199005
"450891dcb660cc3e9e00bb4ffcebfd0c"	3.87148971922763	5.0222374612365	3.80801712738989	5.29351887216646	4.03174634414515	5.01995630485686	4.55775139705364	5.28762589591862	3.27328461306101
"4531313c56177678fc8ea59d5bd98a22"	1.50273427296696	4.65616097462539	2.70953043834364	4.57700772041459	1.99569899804648	4.58107255636025	1.98494732888387	4.43371070269947	1.65498166986581
"453649ecc120296574554d5dcaf11219"	4.04758378744832	5.02914126410214	4.33979948672112	4.9408752712811	3.48376465378563	5.17102062375448	4.01541967399999	4.6669071865289	2.22585522513532
"454700dc7bc54508518f668c0c3ab2da"	2.08179377301329	3.51099185279472	2.24507885396405	3.38466954637654	1.03305636125937	2.10307896360596	0.875678715306986	2.04167944422927	0.526138185789306
"4554e632301afe07ddd8cd60d2a1e3c2"	2.14347446627501	2.0583864303529	3.09220541322191	3.56666944636062	2.6127139409578	2.08563830203974	3.16776171442625	2.42959546993679	2.13892857551188
"45868aaecf9f042466911d77e6c5c70e"	4.82401298229941	5.18811246913133	5.76851935112005	5.88566521296118	4.052470764751	4.33194565776403	4.67677029035429	4.34468586531839	2.77727074444773
"458958d63a65dd722de452e7598bc15c"	2.81306945853807	4.45667087372509	3.70701893444172	4.743873829432	4.30914632401992	6.02789546856252	4.33256587070266	5.64535284375034	4.18591503074223
"45919fb076826696da1b9b36b4349f9b"	3.18650437877404	2.15979580005221	2.95484432603179	2.46717480907893	2.76563794313938	1.87998992050491	2.70804335090033	1.75503834198548	1.9407720054853
"45a761b0d5e865604be9efcc11dfffcc"	0.687853192098836	3.45496497910233	1.68752794564839	3.52656932634497	0.750120910680239	3.34181843367183	0.623518392635275	3.46030945623395	0.478532157737582
"45baf9b718e6342d2079c7c6bd9a3461"	1.64069236362869	2.32528743362357	1.48538375432902	2.33581094977267	1.5010380034508	2.86537537701543	1.32712958011204	2.53247581265218	0.695185699124791
"45cf10677080007abd93f6752bb5c947"	1.77006084849474	4.27215047466092	2.74261782522015	4.1379305569761	2.20698831212356	4.73357423622989	2.31208066699564	4.36709724384871	1.69332895958747
"4602fa7e358a56e693e1d4f9f339d9dd"	1.26720109248303	2.313123369785	2.3008095175926	1.86042384232087	1.1542261028205	4.18303908858743	1.12400449388486	4.23654341697085	0.656703089022601
"46077a79d63321704f9a038349be2243"	2.06624991349339	2.64029370784175	2.21178034845647	2.52219119490527	1.2886572761704	1.77391723909705	1.85343639991834	1.85096755882452	0.623518392635275
"460bff383a175c34d5910815c285a5cc"	0	2.38112821531283	1.05991303952883	2.624732358246	0.882212612887246	4.06874650984481	0.46873282211229	4.73371262445058	0.186120996439832
"463e1ff0c8adf510195a66a5f9da0aed"	7.33397857076892	5.8302836044594	7.74988872671752	6.81145669086321	8.74958215096622	7.19043434725333	8.64025779986853	6.40441336891115	8.60680940660055
"464622ae8b47d855fa960f73275a15de"	2.05443137867567	2.65561660769798	1.88654223724796	2.64469568985931	2.67270277445765	1.51737763742794	2.06089393374397	1.27602837888103	2.45978158875087
"4646c6d0b7aaf55360ca3185a98615a7"	5.28195686035002	4.7325049692235	3.71269607337807	5.1742947928975	4.9588121328519	2.39651594692089	4.09587059383813	2.79766593117424	3.69035754683141
"46507a2e99e71c225a2a003164c218a6"	2.57064541179102	2.34028734617798	2.25647623091918	1.99944820778739	2.99539981829687	3.96298376453197	3.41943695796498	3.89075017471236	2.78409971581321
"46670475f315951549b001aba16ecb3f"	0.870853964193727	2.5032179795143	0.955161156199977	2.46418510808047	1.95643966151394	4.98827984953304	2.31674595305549	4.88686354182025	0.81486911522497
"466c8c99b373ffb6ae355c6609cc2e62"	0.748165528313357	3.21925095449828	1.41656165018944	3.17888431873032	1.34538489195608	4.64479537097529	1.38616594949576	4.55924835422292	0.728770833312256
"4678319ef809738b7712e148733c940b"	3.95485373309242	4.46666438433773	5.61038932284564	4.11138488112289	4.10701936315235	3.41012276499378	4.37524992455482	3.34736922810921	3.56445549123235
"46820e3128df5c03d7ab85dbab69f71d"	0.61218517025554	3.19287252650697	1.28864055644644	2.91225969631835	1.34864222645737	2.72859045881943	1.35001860764665	2.87543783114503	0.801917466478858
"46829d88bd59219eb50b275a98cb3b36"	2.59338738040432	4.02916943120292	3.36725516031823	3.91487979988794	0.118572057629995	1.79766201488067	0	1.43749685138487	0.104496942886173
"468df1b542d6161aec424dcd1503710a"	2.2930356417779	4.77331235539537	2.82230583760955	4.64359462065733	1.62134434866705	4.80500410235734	1.73582242685728	5.04560781696639	1.12910528224873
"469b5317469999858c185a41b972abfb"	3.08374681387366	4.54040849328293	3.22909305079478	4.29126815514695	3.54010307350146	4.56727598462888	3.9763527547744	4.40529188760754	2.4676668955253
"46b37535c3898f025e82a972dbda0b4f"	2.13788784782187	4.04275796615369	2.75947796812213	3.83555790180576	3.62357214220038	4.42789553283242	3.77819213858713	4.279200531782	2.28914823825854
"46ca3a1fddfcb08040bd3ae35d838607"	2.66103266489908	4.68412091305238	3.08374681387366	4.48983273245647	3.14565838530337	4.61918566864643	3.40386475439173	4.72272051901576	1.82340024505255
"46f6f0193089e4d7401a981728916c3f"	0.38103579418499	2.82230583760955	1.51300189911699	2.85130170006047	2.28173646495542	4.0683253504068	2.91402277675084	3.95616315603674	1.21762771825508
"472d9022c171ea519fcca612c1d94d6b"	2.12333401744417	1.17609788355988	1.62863251178149	1.86761496119824	4.14413080157247	2.46365645527176	4.63412500004024	2.2376787175397	2.76247828357004
"473764f38a0ce733f5433d91d0f1ce44"	3.70397789680854	5.89600865168765	4.51060892567354	6.33509375426391	3.98311738985579	5.49230029777566	4.4859324026993	5.4255063384771	2.73528760548187
"4740bf6a1c954e0bd966999c1ad2558e"	2.33581094977267	4.0934938671503	1.81111428385281	3.3385656636417	0.772172755744953	3.17567968095096	0.526138185789306	2.93204373774319	0.589194562238273
"4744b64226eea5030691e7592976a720"	1.74043810427109	4.10910246009753	2.0837198765394	3.65960717082192	2.0914857185107	3.13886279675422	2.78409971581321	2.8724431069423	0.488236397506795
"474de3aacc331ee81a22267d023cacc7"	1.50273427296696	2.13984260909808	2.54428657572318	2.96593573305495	1.61197070221237	3.02334004756353	1.77124378776917	2.74037901445085	0.91425666456116
