"sample_008Ab"	"sample_008Ao"	"sample_012Ab"	"sample_012Ao"	"sample_020Bb"	"sample_020Bo"	"sample_020Cb"	"sample_020Co"	"sample_020Db"	"sample_020Do"	"sample_024Bb"	"sample_024Bo"
"14992161c92418225a25a5e77bb5327a"	3.50449452002043	3.68313222035981	2.90598233193517	3.31383157823453	3.42280922101995	1.81438229901865	3.01066147635695	1.66866409807077	3.76996604751836	2.48846364949054	3.09384828605287	3.80458255041759
"14a25e3a286d4781b2faef18e965a7ab"	3.23480310957782	4.10856291730281	3.67236915614882	3.7026779406165	2.80577467626986	4.24839872310584	3.62831064324004	4.15424220612863	2.23238577976311	3.57056405177555	3.04503278366525	4.24066790248316
"14a32a7a96bbf6a74fc3c79d6d2df74a"	3.62882632521431	3.78180770847576	3.86187000802322	3.66183079008783	3.33215979488978	0.265494744014708	2.10435364237605	0.587897769840848	3.38178021606607	1.11465360272013	3.45656712270618	3.91869946816717
"14a45c1c21679abd6da20ecdcb7a5d40"	2.62943511278394	4.07182403477922	1.91510846761645	3.65806451326052	1.13599283662766	3.59814727583082	2.44064211618267	3.43769985067495	1.43243279741928	3.19134209871812	1.86897665039703	4.13807400601251
"14d24619fa9832bc07f1e5ffb9691077"	3.51563155688043	4.7796995456488	3.50529414912651	4.63701394853392	2.19209901963472	3.22294848033691	2.7901719767845	3.38286747737688	1.97540681344401	3.52306746137148	3.04503278366525	4.82577676189991
"14d625418d7f20a6a835fdff7dccb88d"	1.2977363341381	2.83824449011847	0.959313822204729	2.28589864536277	2.39957604133343	4.33926145130115	3.17395059022715	4.26292632554363	2.34433683116869	4.44327468564738	1.08378118285415	2.86437651252577
"14ed914baed18b32c45064ecd0e8abfb"	5.64582108557673	5.31128623110039	5.25385027317787	5.29179109166878	5.66484712984817	5.12302127329069	5.74997331430044	5.34891699740666	6.16957561890427	5.39725249555075	5.55011680774671	5.15732334046938
"14fc4aff68a121a8161f620973bb6723"	3.40224716378137	4.76834939995009	2.75970356399065	4.00403183266911	3.28834397539218	5.14992665620067	4.03143727878147	4.45858639160257	3.33956308362753	4.37916865453656	3.22533015082131	4.80942380057734
"1545e67459fe1d6bdb0406022ffc60e5"	3.8902805418656	5.09823983124272	3.7170096878936	5.16129852841993	1.99082615167614	4.14211007463104	3.48945059836068	4.01569110575873	2.43804317835352	4.23874898694275	3.81957992157338	4.95998607295075
"15596641cc590fb3fdba9a4f74d449e7"	0.711865887293088	2.24728166348869	0.969457969333098	2.17890727972488	2.74184777403896	3.49432275226564	2.94551755518888	4.1746333934509	2.4422273760364	3.9759564435399	0.363993597142208	2.42463191467074
"1593801f545c7a3857b041b886d783f6"	2.56468337122252	0.153461020742742	3.17268930044958	0	3.01360806322364	1.5942869004529	1.9715127405223	1.92575008542819	1.9832824178115	1.78376023310461	1.08385328797379	0
"15a48dfbe549b8df3f1583f7c3a5671e"	1.91118042202476	2.63803394899704	2.05908193429904	2.50057533561373	2.876734074886	3.35196820113914	2.91475863269659	3.17862666624613	3.19580599086014	3.37358785567994	1.56415180189178	2.89205922221595
"15b50ae746bc759c7e98947a33985b48"	2.05681952793663	2.84590905456019	1.83866379357802	2.83150198447371	2.90011025988289	3.71362453914507	3.39308870443927	3.40155101009806	3.2885460303665	3.96423400512376	2.39574717502639	2.6574760415017
"16157f920f9710dea7093941a9cb5872"	1.58258198668391	2.94207562463163	2.07749568376173	3.3719688836812	2.25613646528716	4.15373962844477	3.20882290315277	3.92735368768234	2.54529092899897	3.84868866563977	1.45465793595571	3.37581352246688
"161c3678948b5d3bc81429ef693fc62c"	2.99504378660123	4.61828086421318	3.26116586128745	4.18533512286013	5.19236062874066	4.81230220208676	4.35212340662458	4.42504570186142	3.58620344305823	4.14211007463104	2.18341409456281	4.65628787745835
"1626a2b3aed7c25afc3ca12a8649cb6e"	2.66060912650207	3.28535864213645	2.60809910220635	3.10940665802872	4.03001601015059	4.96040391988237	4.66073896146665	5.27382244041641	4.10506865305174	4.895158237625	1.87307367589634	3.16708746058535
"163fcfb6ff0b855121058e06415781ae"	3.87906800563086	5.7261596118533	3.63866767993567	5.62823157480334	4.01578541098891	5.14893988215211	4.80065649539496	4.68547964501866	4.67820861212285	4.51325534959152	4.17147194754696	5.45257598340703
"1677062cfee81755b2d2788b7150e18a"	4.59664378935922	4.80627321979673	4.00597162236266	4.2275558932157	3.52212249803097	4.51846423144319	3.98878484153909	4.37232411711246	4.18345593268115	4.01366914331791	4.42090690526779	4.62221263494538
"16774da6fb0d2dce1ff48d750f87320b"	1.78330045913641	3.7036616570055	1.23782915498007	3.20341187189785	2.96798135410708	4.61647631020921	3.62362376920923	4.37534954242548	2.44500714630868	4.32007867513219	1.20248419689948	3.65290571383422
"1687b973cd7f7de774a7d6d032f26e74"	3.46450811813051	3.21416374041538	3.1749036654512	3.59103382527351	3.47071685224924	3.93426438204651	3.68411060118881	3.89922319626498	3.96660489844272	3.81293318778333	3.01937653193502	3.31286313005962
"168c5c3fa431ec41a890cb809c93ee21"	1.04881650232086	1.02494209687548	2.34719094125522	0.563146516693778	3.59525697145324	2.41565552623536	2.78408085878631	1.34133480552805	3.80492783558278	1.88959703753249	1.39855778180993	0.660855389351042
"16b67a90e11d561eb3726836c8f8efdb"	0.705315347225782	1.96854000845469	0.750292816540479	2.29532429709705	2.47911759214871	4.00816026129257	3.62533062973159	3.86156372105228	2.60735581912741	4.51741646807706	0.658219240258659	2.28589864536277
"16bcbac5f925c0698f6572ee0d2278a5"	0.644345516324388	2.53911741338716	1.17820720378983	2.85828895359518	1.77448173171325	2.95473047120261	2.46561271308682	3.73314032890164	1.95974599083162	3.85650124683116	1.72813430862751	2.58829960606975
"16c815b349357d3bfe0d315b96dcad97"	2.94045451661616	4.26547496455218	2.67832418042231	3.60576690552864	4.21373590386079	5.13994521550295	4.10269083498446	5.72139991879214	3.64391629261914	5.32723132014268	2.56184133038034	3.8991918965731
"16cd7482e34e809b7f5be59106d5e760"	3.72986267563642	4.24868143899935	3.60740580646728	3.65118018298055	4.51444182958145	4.9133146974242	4.87532323893755	4.87995429618656	4.92232905731923	4.43799213727806	3.35646863376473	4.29127937888016
"16f2af3a81db35a705a0c59019da4a9f"	1.57797717265548	1.25693852442964	1.20248419689948	1.26448118409241	1.79861259946236	1.75806479270396	1.76630695131609	2.50689773034572	1.96199832327903	2.03361485706401	1.58071945700225	2.26124525608323
"170abb4f68ef6e96f27de983ae45c497"	2.23970937069359	3.49631254483682	2.22893971733743	3.57064019328624	4.99404933098428	4.86426863116063	4.73483088212293	4.31645392561495	4.56083849802619	4.26921638295696	2.07374596761872	3.82764057917269
"170cb39fed91aa4ea960899acc0b5e70"	3.7173330341719	5.81268601139567	3.49282746487671	4.94948055262456	3.45010258683316	4.95815760736485	4.22034206288524	4.65694704743824	3.79869545932049	4.50493385258845	3.48102268108885	5.32679429736992
"171307786d8d0fd1739f404e1df89b2c"	1.06561205482138	3.30263739361338	0.509975262311152	2.94941604667657	2.62837273782993	4.1055962901151	2.97699053931172	3.59415231430875	2.31789607932959	3.94608969013528	0.969457969333098	3.27886400890695
"171356ccdea8ac8c8a6b987651776ea5"	0.326310061902146	2.49729542436122	0.41798309680047	2.33345371665651	1.19559522623769	3.76929491161226	2.39551837598904	3.52073263295172	1.00139037635504	2.88047969742765	0.517933304252917	2.34244358349334
"172e616f520ca466981a4e39e9280343"	4.3277565456051	5.542172700379	4.10725033991844	5.77940440971332	5.32847437817618	6.18871068455014	5.74834194968671	5.91640823003272	5.44915632295355	6.33242018965646	4.07928058476948	5.42042103260134
"1748c666ad86c44ce25d527be134c5ab"	2.68541153605002	1.85450341232326	2.33087026898392	1.23396306687315	2.88481322673489	2.60853508627049	2.91908770233597	2.22722211826932	3.60421811362418	2.59069837246272	2.49290540759369	2.25009002413317
"17644a90de9f1e539303e390565a6162"	4.17311291979482	5.02710380731462	3.76561257575987	5.16768679105371	5.31675959833748	6.14455523105234	5.56611717013233	6.49533386176121	5.44839905926396	6.36135855890196	3.87796733842903	5.10415429493932
"177b2f6fc196e1b6ac08207cfdb8a3ba"	0.705315347225782	1.98877394339718	0.822981748340178	1.96854000845469	2.88399382169777	4.30677583824204	3.75767885348418	4.40953126196726	2.69042400012942	4.21587938012322	1.21834749167933	2.20857601638774
"179328c23f6555a75b82d96c2888abae"	3.16428108670757	3.65737820905124	3.27182229201234	3.22055980617544	2.65673143094685	3.79805119092907	3.12424911825518	3.55342486893541	2.83065565630605	3.39695580328993	3.41937794248554	3.60668382640365
"17a20dab2244a2aa02859a6a9602c57e"	4.7597229421147	0.943902007848974	5.18004271006594	1.58618156791676	3.10751243909432	0	1.58041355135343	1.2699403039872	1.96424559412326	0.578967893593901	4.33788912385716	1.22618575974013
"17b0a1d03e61b6e224acdadf83a08f68"	2.76390645268195	4.18066758429428	2.91033913196943	4.05535959461199	2.47911759214871	3.64767572007375	3.00829364810934	3.72853641824976	2.29073718287561	3.52683841041055	2.77392189566903	4.1284763068458
"17c2eff5bf564edb18b764d5473e4d2e"	2.54226319214735	4.95061143761752	2.49070315090181	4.46548969779545	3.86475813732392	3.72937713522174	3.33434425882914	4.35908001724704	2.45026633917987	3.4895373308875	2.53279601153133	4.79720079040334
"17ceb2c5e1a4e26d09fcbe8ef117cd03"	2.69299534203526	3.88097615588157	3.45206349108355	4.24446870232366	3.71537570745865	4.32792270995226	4.09445702256487	4.75390696851331	3.58042303999301	4.80289096380932	2.49258530859243	4.17773611867145
"17d8829ef01750e39e3ee36d46122ab5"	4.4474271279567	5.07364301916316	4.407864627651	4.24181663255995	2.74915718912539	0.442782961054987	1.99179598814395	0.319932270157178	2.47392247770525	0.634970151993599	4.74328703681143	4.94447045566578
"1809f3f4ad7426cf6fb2ebef19e42df1"	0.805298834151102	0	0.678675468651068	0.266980516240043	1.69251134589197	0	1.0662529953762	0.523646286717345	1.39246428791498	0	0.41798309680047	0.181967327395462
"1819e89b69f73b58fb03671e0ce9ee9e"	4.00765894669999	5.25343647582461	3.22373620195856	4.63250720023765	2.33388614616055	4.84455090428053	3.99300472062906	4.35687974335171	2.68273671123056	4.57815640359313	3.22517587969072	4.92760768968449
"1840e41961cc8d86ec11e224644d9d41"	2.9495080994245	2.76299182382024	2.39385570263902	2.19936168896888	3.69893910347291	0.462204841902953	2.84083217500593	1.21470782634589	3.50993226427697	1.83683421991508	3.13870411042197	2.78291587920754
"18416488514f54b3c3e7c8bc9ab33ab4"	3.88946436180551	4.02183291782308	4.69764494068033	4.06248170685422	3.93081500456462	4.39172866737688	3.69132077167169	4.4509598443811	3.14886426326404	4.28829210787613	4.02159446261383	4.10088181441713
"18524a32c2a36e0e51a6255f4bd2befb"	1.97409908141457	0	1.96668009546232	0.170813930652351	1.62865683999897	1.47997776389423	0.773939760854872	0.277692340822412	0.773939760854872	0	2.79853024973311	0.685402265987499
"187a9f6ecd00b5c8e8e0750956aec12e"	2.73324382637615	2.13897321350279	2.88910317580828	1.99964047147628	2.08453198382856	1.06040832269086	1.14048641063933	0.895892016831173	1.51315265927948	0.785239590480311	2.07924527242028	1.92291857102783
"18820df6f47bf44d47d2d3acc7d12f03"	2.68722451065535	3.99574548826309	3.13345953868093	3.78332209862741	4.96208534907189	4.93091630290977	5.47584180219984	4.63606332091267	6.10395276324828	4.97874595105296	3.37485015511946	4.24277290063899
"18bd2a62eb401222edc22f745a910e39"	3.11237109929625	3.20880225642159	2.80095810380869	3.35228581012315	3.02085776804723	4.50687800844469	3.78570584752162	4.30959501818899	2.87583234886823	4.08696130627755	2.48517619679028	3.28086685390142
"18c60535f5625ecc668ec6757a92934c"	3.49282746487671	4.14399974897699	2.98231465861265	3.58440923646764	4.02201935896549	4.35623738224379	4.3190139355443	5.00269010786296	4.16150134023171	4.84216479102841	3.18596474802757	4.50523304830464
"18c74ad01ebab4f5cd361aad23caef2f"	0.979500245272039	2.65126465891346	0.678675468651068	2.25149125239848	1.59675461843696	2.931110335604	2.02731210835185	2.99316578293265	1.60643260100626	3.06213274768074	0.66508458344506	2.56195989346347
"18d5867703bc0bd897b6b5edc5db418a"	3.08512955069051	2.64389021240262	2.73306967029649	2.64344976267171	4.05905531086912	4.3823958609363	4.63865489086688	4.14602396755657	5.02377940859767	4.16963328504261	3.48701339810442	2.81140369843058
"18e21ddbeef4aae34ff362b9de6adbee"	3.73138086402521	2.26708879656094	4.68664390014624	2.78681806318527	2.88556563214896	1.08988576676626	2.33618245598221	1.57753826167541	2.62881376288185	1.15811658665771	3.88335624986113	1.59654469713849
"18ecd9b36a18d8b82ccc928f12fafe1a"	0.256740790024731	2.21585767568405	0.33586490937821	2.26953076852691	1.91595861827744	3.80868311360095	2.51210279259641	3.98819180689936	1.80652853434642	4.84216479102841	0	3.27232691952935
"18ef1b1f5b6dc5615db54d5ba09650e0"	5.24413579985168	2.06416101177149	4.9082858701778	0.477494254333101	5.8396575803051	1.02117097221825	4.49836654063045	2.5590071219136	5.76869517577971	3.10249085146719	5.13172101801679	0.896188019556969
"18f3e69a19b9dbbde37fbad6cb99fd0d"	2.7697609779367	3.26116586128745	2.56503473843186	2.70250351329801	3.31193430209077	3.4133825436682	2.64843156321816	3.2034365308545	2.95828616410443	3.15525199260084	2.42109275493427	2.86209801849645
"191df5795160e703585d538e8493a68d"	6.07021532829607	2.1199900988195	6.20938698208468	0.594213192687281	4.24243606511356	0	3.42541612589709	0.759067871061208	4.35705815028438	1.39643279309281	5.45046418999549	0.637335800239314
"192135c690e9635ff966747a6a8eca1d"	3.81577836915534	4.04934684761627	3.64979761131772	4.08220281530309	2.89400668600908	2.40131413599838	2.17153510311682	3.26134500737164	1.81074304422476	2.26848365832648	3.94864447809613	4.42521680285603
"192c2f9acc5d95d0250828acff7a56af"	1.28120470533991	3.76158294530714	1.21059127832139	3.50643429385338	2.43103037324958	3.85345141470041	3.41231310578797	4.00903210488722	2.6398607210956	4.05806452902809	1.14716307874149	3.66837124578928
"193338741e73cab025aa1e34630d66c5"	0.92297633335255	2.20711330013103	0.586841774189014	1.89730946693302	1.82990717101305	3.91817055049175	2.80674180894454	3.65473852896312	1.54006982770632	3.34972414126073	0.469206436572077	2.49400471988035
"194e5098d8826bcac6ac4f3859dac4df"	0.98944267574987	3.059492444981	0.564395774148579	2.72368402026114	0.413517930258873	2.59787128074002	2.25781155138516	3.0169484111775	0.656603520899253	2.97208650283342	0.354705004882273	3.1386628860395
"1960559df7d37d5263976dee172ff504"	1.88280067899364	3.36854957944107	2.53386573544936	3.4846751051246	3.85668823856939	5.06528392526276	4.86476430488468	5.18278187394526	4.22343396075151	5.15065946201848	1.82097114741799	3.49228947300357
"19723ce9e7f6cd28a41be239faff8e15"	2.13462317147281	3.51306697965911	1.86143709264822	2.76799236839641	3.36808875691612	4.31581289781233	3.65308117375065	3.76701018127094	2.89105219301434	3.90986507877831	2.11199224706066	3.03897621315261
"19847aed6328382f6bd224c15b134be3"	1.58071945700225	3.05008598009923	1.51273536373394	2.82649494370818	2.6943195658939	4.22057719189478	3.74531479548888	4.04665962706201	2.87492980900673	4.04749855695042	1.12781018436677	3.60523830062655
"19865bc1fac95387439dd2aec51ab544"	1.64459294278558	3.19374670218476	1.50064604652263	2.9154719962445	1.99736234510304	4.83290427265364	4.13265672173986	4.44402706257612	2.65909242288633	4.57215030070276	1.51354007430583	3.25046520108701
"198d9fcdf0c822845cf70df1c8554a80"	0.136587343446669	6.9301145568289	1.65967464886081	6.63040419099835	3.19776936234817	7.15753032613477	5.90076014839127	7.05030288561544	1.03263344187047	7.03209700819764	0.0768036213388748	7.68133264752004
"19d462913745ef0d6fcb4edb4e9386bd"	0.969457969333098	2.78957734491658	0.822981748340178	2.40800760672995	1.8602520378066	3.22930382379802	2.70614785946388	3.62575689003585	1.73008971812088	3.43526084467393	0.828807243457462	2.35640923209066
"19e1d249735d50317370b5e1a0dfd5b1"	4.65172638051398	5.16814153771687	4.99932463575038	4.98112858816434	4.13445206155145	4.29245788129217	3.59195062500335	4.74587533557735	3.03326598760106	4.31752139298254	4.67109522983365	5.24729111544862
"19e7956102157cdc2ad55c50631a7ee9"	0.426704611100583	0	0.214700004691302	0.23594130954407	1.19045342800035	0.751548155434422	1.66564280515057	0.664869097846918	1.36013620013791	1.31390644727888	0.637335800239314	0.435350717783765
"19eeb6a3d7b18a7dfa65c906a7f9f79a"	0.857436292360128	1.7328495223493	1.09274343391462	1.68959015257028	2.73874854799081	3.65515243893001	3.0231960672629	3.77695141015739	2.6398607210956	3.56514516985497	0.66508458344506	2.50493188302459
"19f49366fc3e43a1a4f6f0554d217e29"	4.57274311569578	5.59620381555094	4.46518366089612	5.37464137611893	3.81591252589374	3.33599444186543	3.85417058757523	3.55017679341848	4.14447563473483	3.69631444502335	5.21571439460989	5.72272761022841
"1a05aadfe9fa5de5a37bea2cbc1daba1"	1.67723393464928	2.98164019499284	1.55295221344724	2.57318840006723	3.47963449336375	4.70225417348314	3.77731771262377	4.66677627424403	3.18791372806926	4.26607629984492	1.44293812866326	2.6845038146769
"1a0f38118008e3886787102af40231a9"	2.10226307934332	5.93954776410128	2.16482031206095	5.5017386865277	3.27572349709964	6.9503976086466	5.3125084550403	6.24500650149835	3.11960375914826	6.06427642755475	2.02085858876072	5.69143838374336
"1a53241933dba7704e5a3639da3e1132"	3.49847683329847	4.76710543017473	3.76067148762227	5.02919564682083	2.9671582982112	4.8150305450316	4.01337995750982	4.5542926367455	3.0865425256716	4.64394591553547	3.45194071651635	4.70043091002405
"1a6843ec4b6bdbf680b93fff116bc178"	3.53754029741556	4.69070694292647	3.17768042730837	4.12676036349485	3.96569525186403	5.24697794478085	4.29791285558976	3.97895451109302	4.29986938459718	4.4593273403397	3.73907886292676	4.67234007017629
"1a9bf761f3ed66c2176815e4495f961a"	0.868662292640922	2.41159329773752	0.98944267574987	2.0675327881182	4.19509952860057	3.99085769759082	4.337171361158	3.50158676167437	4.85956418751191	4.25500770414416	1.12349350135854	2.49619972562019
"1aaa466c9c94cba8b8fef6d36000bcc9"	1.47776044559924	2.8496663261661	1.59501873678686	2.71847449204955	3.17588969529687	3.7279862264978	3.48855865870138	4.04450282206306	2.8707971689711	3.80020858230421	1.51876297040528	2.8704794530084
"1abea58dba9cb199588c9b86fcc6cb55"	1.59970772734708	0.954202896944016	1.63144301446195	0.817122117877142	4.70374424608144	3.63282870358619	4.25686237996969	3.70716002419799	5.00151632181437	3.45476903083605	1.7114537408565	1.05640217838302
"1adbaab0a1c54205141643754c5c2682"	0.811227949667104	1.62097609090064	0.287150681288502	0.917675772262734	0.759067871061208	2.90429175693615	1.8012582129826	2.94045632206359	1.30091837342464	2.62952749319905	0.40918484795657	1.84823589130522
"1ae2498f4865068092c0b81ba775f98b"	5.81732875533523	2.08752813189639	5.87520357284075	1.53591407733141	4.45189303119339	1.08805407976118	4.47749302954872	1.9552260495629	4.87238727183219	1.98863789219683	4.37992599236894	1.26823128625619
"1af8a62c028991b592b633a922af556b"	2.96942140854919	3.57177510996936	2.91827763061653	3.82132962180039	4.66752838194325	5.46519873475811	4.84996309755269	5.191470591398	3.90793859557091	5.22741364912873	2.51035101226393	4.34533548447687
"1b1829562665f2851f5a02095ce47441"	0.705315347225782	1.83770193174762	0.65130643812554	1.93066814912758	2.60617515967126	4.01886023820234	3.19515067613371	4.42829805804864	2.78524578263282	4.01742096838481	0.793334086147052	1.9629498593677
"1b2276cc2edce57745f58f5adf8120b0"	2.62751417732385	3.59323230504184	2.81699488594492	3.50209178908898	3.1744446833425	4.82344865122954	3.86224592088855	4.64137111899177	2.61910300205487	4.48634600113612	2.11518747477128	4.08175379682108
"1b27473024555c6ef1c36602361eac85"	1.63144301446195	1.41747199797241	1.46470111596742	1.43028612660394	3.51453047172136	3.35867032323515	2.97372385528864	1.8799821678269	3.19186764542098	2.97208650283342	1.09719461758049	1.53877400268293
"1b2cd3261afa091b0ae0cb4f469195f5"	1.14489295748002	3.56389117920296	0.781224447620203	3.37757847161352	1.11465360272013	4.6482473381278	3.75172269532618	4.25795623112931	1.4872377355575	4.08480931254415	0.630276600967509	3.69378067349137
"1b47702c2b58a58f9bfce14bb6615f15"	0.216836283686656	3.10988337381676	0.429905070771146	2.99403099936911	1.4499446501144	4.75419832349119	3.7017206924308	4.8683875417651	0.840961300714188	4.57757780193321	0.264612733943231	3.33136775594493
"1b58e273e8fd16ad9b01ab3f81f4636e"	2.79547023165976	2.40106524828498	2.69548263928765	2.4866749506519	3.08243369646731	2.06724166784039	3.56386170415319	2.95036616469555	2.99766536152307	2.02332435555624	2.53343771329448	2.0957067870254
"1b5d69ce4b6cf1ba614de78b921e6c97"	2.24874283110328	2.95630123688727	2.17600428734562	2.77283999411891	1.73005729119053	2.73662686301932	2.33630087430898	2.6080956535174	1.48055664212468	2.60482085645316	1.99177969300108	2.95593631900189
"1b602217dfa905410a82c0b34c535b5c"	0.678675468651068	3.79535535999275	1.44607627501655	3.47362485924218	0.343805528682983	3.30252304203889	2.89885429757222	3.84624250069618	0.489000128022328	3.59481184529766	1.43028612660394	4.29491497992933
"1b7ca4323d517db37ef5d458e3bb1721"	2.62189850082856	3.09215524374183	2.64596820827622	2.83736922098453	3.33861218704073	3.74990735878512	3.11722190847339	3.42921075608397	2.89935082679231	3.56084077395464	2.59148098156977	2.87857781171809
"1b90b08f35546b2bfe8f98f65d8f289a"	0.256740790024731	1.43346416559628	0.124913111698797	0.698721614492547	1.71867681740759	0	1.60963789243677	0.810179712436586	2.46288971271645	0.681198073483805	0.460849356454254	2.22308669549018
"1b9182a5dbdc90a1db79e0dcf1e5e4dc"	1.54922575637409	3.05119610557199	2.00499711545004	2.904264984417	3.18989264092665	4.96186132179573	3.98967373460072	5.10055380128502	2.81156349168985	4.49854460380427	1.170865170912	3.23580637340509
"1b9a2536f440ea38a8f3f7b3eccf0441"	0.974491713162854	3.57140109079022	0.426704611100583	2.6002262833891	2.39374923530531	4.9161330944547	3.71068908563691	3.34183003580962	2.669126126614	4.00320540492991	0.901603399122278	3.38301287450318
"1ba5088ba15ac35ee7ebf519f578a87a"	1.66974338790459	2.4669947939589	1.76777139328974	2.8603906813473	4.65633900462886	6.38824608861158	5.40914111354363	6.11885749924749	4.90777222019592	5.87164566677543	1.19670902906382	2.72267428661473
"1bae7c3110a7ea61fa9dbd360c126bbe"	0.363993597142208	1.87307367589634	0.781224447620203	1.9383581328023	1.28153078166393	3.37828883885587	2.08190831686482	3.15901123985957	1.49013536657196	3.25236881184263	0	2.71049886733719
"1bee536789b4b5bc645d0d2b3be08778"	4.86829120250804	2.21149504589007	3.24832976724321	2.70339504934358	1.69838534738677	3.46472726929994	2.49772316623384	3.50110413254376	1.94154233832862	3.1990761383677	3.89786627004699	2.63135236532451
"1bf323d61ec389631adcfb826e9b111e"	2.63803394899704	3.39468706882314	2.37761603193999	3.63656695630446	1.62656201186215	3.93680958916153	3.11175406694898	4.41316943713679	2.15460907549667	4.1153308900537	2.03329223113484	3.49363647413993
"1c2006c176d2e9beec3262132dcaee6b"	2.23529396893272	3.57399713236481	1.80668422010548	3.24468102671601	3.49432275226564	5.43040119445612	4.54753412397477	5.64218452180676	3.62618296871968	5.2707836693963	1.79684979582772	3.61965666220547
"1c5ccbd6c1178a85967c61f9ab6639b1"	1.55856768643523	3.32920053848103	1.13638804812202	2.93961314300144	2.13818168891195	4.01151597669545	3.22815314880442	3.9441864235228	2.32747276511566	3.75213364823316	1.44920460420697	3.24470593660251
"1c87c30db02a14e249a7d3b015a756f0"	2.40320659725467	2.84213052636897	2.34499734238848	2.24305427900167	3.46572802776872	3.22993714230756	3.22103397438732	3.65100560952584	3.73657940516934	3.94423180787858	2.51681543945394	2.36519597618079
"1c884c45e71f5f8f035790927a1085d9"	1.19041937008487	3.75508342355974	1.07018537892782	4.00887426987857	2.04195720016043	5.74363689722966	4.14768891175723	4.82149679465695	1.74417507782238	4.89802820011293	1.15751621525096	4.28415171247776
"1c8bcbbb399f2253bd1622f0fa50f690"	0.929752689875562	2.5276431854053	0.681903098968804	2.05566844125545	2.19539445485625	4.22989654315571	3.18481024209778	4.27971368459647	2.43630993501645	3.69607252273291	0.475855236666979	2.86007528621371
"1ca89bcb278d07426cca904569e7b822"	2.19088060795938	3.62315890131879	2.165263670127	3.50888458847364	3.19383875695991	3.58086887458106	2.92597546748617	3.77878158218701	2.72834786924414	3.89075818324587	1.58618156791676	3.66183079008783
"1cc4a70c2cac59faec7ee2efe8c04e9d"	1.14911844000651	2.69264379624379	0.949065715877374	2.05226945147383	2.04195720016043	4.03228907136731	3.1625025333273	4.19316831975229	1.83247137768906	3.89565058583692	0.731263919172903	2.88018224288519
"1cc68a0d338c24574a60599dc91f813f"	2.50926953322694	3.41062959151514	2.88465265719427	3.4075494975223	2.10824860512588	2.21332056137507	2.40536909228241	2.70934962315424	1.74137383296965	2.48313374578872	2.64277932296782	3.54524996114744
"1cd3d3001470ae186cc89d960adaf9e4"	3.11177891365891	0.443922709653012	2.08917650280796	0.762780513574287	1.96872504164423	0.454981357820028	2.19031006040001	0.46508404792535	3.10033099912341	0.551689601404942	2.45250311345789	0.737647202835826
"1d471ca7792d61d68416cee5b3ed8e3e"	0.644345516324388	2.64750228467717	0.203907723356932	2.02980279881933	1.60643260100626	4.48600297279984	2.56148088773036	3.69291599630475	1.18067265181289	3.4746900693291	0.287150681288502	2.28994909396046
"1d4e6160f187a3231d08f49ffdc52908"	2.81144369990177	3.86312597314611	3.18406985246618	4.01873402003686	4.75194270179336	4.77630394887437	4.69097795158146	5.37826327516424	4.33025025302791	5.23076101667332	2.5555650795603	4.19803664452439
"1d66116c06200fa696db699fae9b6b94"	0.69208411570668	2.18191407863878	0.933493905083775	1.63663567719177	2.52700472631784	4.0189620377422	3.11298395361992	4.15506487844354	2.31934456019799	3.82283175785852	0.65130643812554	2.09410537521811
"1d84f75d472aa53db8251ca183ab6e2b"	1.04710669104407	3.51325546843394	0.979500245272039	2.65407717909875	2.05434165866612	3.79690140500898	2.58829592382507	3.37358785567994	1.94154233832862	3.37358785567994	1.00417339584968	3.87133777238895
"1d92298d4cd5e164a48743dcc6f13cf3"	0	2.09082216106371	0.623167214912953	1.65714081908657	1.89211869928039	4.19750830674411	3.06063404120956	4.38576737935618	1.90886612804504	3.70440589271002	0.637335800239314	2.165263670127
"1db91d01a3c15b25f853a218e5c23395"	6.31489685542781	6.63397955679532	6.47975936021757	6.63455672549055	5.37244665587061	3.45369440391989	4.47312718893686	5.42799012068038	4.3029873071507	3.74231748200283	7.08108338650735	6.52548283227052
"1df02ffc6906601822e0df47ea8d0718"	3.00761291836964	3.34245730588947	2.7944706813245	2.62462583762601	4.23759398149154	1.96648782606291	3.29192076363066	2.24940791995774	4.19074905214155	2.03779472792303	3.03228693595015	3.23585014253932
"1e07352d61654abbe40ba684f6722b77"	1.27939794434736	3.42024858291764	0.724839627292435	2.15913957457523	1.72439954946371	4.47000985593651	3.54178159457587	4.52281813383005	1.97095726326249	4.23527996075573	0.698721614492547	3.09384828605287
"1e0d1fe4e62d15c35db5482c58d8414f"	1.5990517251566	2.67444008849728	1.47013522845747	2.19558257712186	2.76828164277954	3.49081960283952	3.29484520892944	3.52066879722073	3.09569878689627	3.16207196060327	1.49815275885536	2.75024776960662
"1e1dec66f4d0fcbd4a63c2206f387688"	1.30136399913392	2.6980338714045	1.2416803539938	1.91902114401717	2.46968336129649	4.16846051053449	3.5813145104892	5.03995041616476	2.14825513042993	4.29986938459718	1.21834749167933	2.94031654623578
"1e221cc9ce9498849ef1a15c92674663"	2.68500360280537	3.56954650630796	3.96956837015764	3.43597122023752	4.00990318903268	3.59941667489158	3.53853180027409	3.2586445416862	3.61159346818897	3.39743096427548	2.21178740457162	3.50795269219512
