"sample_002Cb"	"sample_002Co"	"sample_032Ab"	"sample_032Ao"	"sample_032Bb"	"sample_032Bo"	"sample_CFAb"	"sample_CFAo"	"sample_CFBb"	"sample_CFBo"	"sample_CFCb"	"sample_CFCo"
"0f30d986b98245db48bc614583a24454"	6.25252008826289	7.61388597227824	6.87161654875661	7.49917475279172	6.63750384772705	7.79201491829802	6.21379632902655	6.08225792331406	6.09045291770353	5.96752453824037	5.82576928428267	5.8914548679345
"0f353c87736430c31c815fbe2be10421"	0	2.61657819939287	0.141203511510552	0.515239866644411	0	2.20329257419331	0	2.82866040691454	0.386246949976601	2.09774304284975	1.94693248343625	1.55307071491172
"0f4e7af4faf4d15c1bd07d2b6f172788"	3.40793407245294	1.54551125740161	3.8054930951838	0.339627254314513	3.92013267300253	2.44365261750843	3.64717311033879	2.21058734103815	2.19715879739499	0	2.97083160932238	0.521385669695238
"0f56c1729d585e6e8303dcdcbec950c0"	1.44697402079784	2.20422324329172	1.61151323261162	2.5782701686388	1.06099873036124	1.96604763914174	4.16396564523176	4.65171195774995	4.84309521499328	4.45996136828427	4.42123821317006	4.71144167058769
"0f674e7ba1fa06439cba75885d2fe5ae"	3.38193426680296	5.15600458730303	3.46275440003434	5.11434984589848	3.17671597748843	4.80117404505327	2.40265556099046	4.10730435350245	3.10827708027987	3.91778891060224	3.71164337871249	4.15779974676243
"0f7148cef11ef73ecbe25a10444e964e"	1.94576099507527	2.88205952906541	2.55436305826952	3.64654110217131	2.19394397983366	3.07931858753953	2.3372686055253	3.23509714497164	2.53760409123283	3.08211838844134	2.92619396763043	3.2338993642195
"0f780630855deba5873b5ef483524a6a"	3.14819036461786	4.50287826847459	4.88890840667017	4.88024299981924	4.2293650788842	5.15064752398746	4.18084465297164	4.27060780443209	4.19904265852866	4.5460087132468	4.13445475146908	3.97165309992501
"0fa4e9ceda09ea6068818850fc830e9b"	3.34993327983095	4.21353626450087	3.16966049632921	3.01283262553984	3.46697082746628	4.10599465228621	3.05382305260638	4.4272521673726	3.25053912953685	3.93487947480224	4.35843779270453	4.60703420761982
"0fb8a9f0acdd3c042174e505d1b76f7e"	3.0251087421761	4.73805002266151	2.92407686441209	4.9145850765277	3.26823484044581	4.30821035257414	2.66475129120491	4.22997037555176	1.72763155970533	4.19797488100832	4.301111187817	4.38964513811082
"0ffcb8ad15c9755aed7f5f9923b534d1"	2.18112307925569	2.74159153629566	1.59494569229501	2.92012464614153	2.29079265179396	2.89007097958103	2.10518141058388	3.34226629167749	0.456097384071166	3.0652374404619	3.40175935705773	3.44489396060287
"0ffcee15033ddaac967b52f3fb1adbbe"	2.37082077121585	4.06548887940082	3.20990615740747	4.30130886586451	2.50192067030975	4.09538993229902	2.35040259380361	4.02194647097821	3.10145928204511	3.90959028877103	3.80861595828545	4.07862403978721
"100832b80610aca1ed5fcd19d5bf19d6"	0.170047369543551	0.29044325687105	1.19652121002873	0.111502912454782	0.638217281734812	0.638217281734812	2.10887994832461	2.60501231937403	3.4829801130775	3.24581309681256	2.38740406842676	2.39297701615981
"102b4a3c0198497f552a44e6acd46931"	0.474142552075308	4.4687021198415	2.03550859336524	4.98431842995656	1.33870918316288	3.50261797601322	1.22077528806648	5.10509867523266	4.12409781988177	6.00790909668376	5.17821199464644	5.35832206546706
"103c9d27601516a2cc787db9a038287a"	3.55212461461946	4.77805355117985	3.68321722893005	5.17391147247538	3.73321021371203	4.03556008588234	3.03279643224516	4.01043556786299	2.94556886691858	3.99795362527678	4.06853145210878	3.98248325845069
"105dbe61dca20dce26a128cf913e46dd"	6.80881587490309	6.69628461243921	7.84913453296658	7.00919447430306	7.63896020440212	8.09058294653318	4.11328920992141	5.11533492154857	4.890592374241	4.03912120656072	5.08148218975376	4.88237151064461
"107bdcfc1c2e0a8019d8880f44d9d703"	4.36456323313793	5.08357632214319	3.65184694977456	5.08380899146619	3.63435905396508	4.89589864755241	4.3191373128592	4.95406522479477	3.74058042538997	4.98011565866898	4.71335430352751	4.90908056427662
"1085c781cda7640574bc9cffac175441"	3.64917459578129	2.60543731465908	2.89797979877378	1.5126428307084	4.38598948470121	3.00868270356625	2.5298785241168	1.51214756506799	1.87546480328327	0.232915838651943	2.29203226358325	0.320038217535585
"108a3795b35b81fe95805f7c4727d6ab"	4.65111263947423	5.81490769370988	4.63645714023778	5.65407805860848	4.42090342921494	5.46184826313134	2.04829357690938	2.96240289115412	2.31014971214574	3.10733042716462	3.37264326229922	3.58926189379989
"108f625c1bfbab3dcffc9c920a072041"	2.54018079216113	3.04621885682054	2.65483717630904	3.26057324106744	2.5023744605533	2.9731097765464	4.07035045895062	3.75349422234462	3.47312205787318	3.82865165730602	3.89143736765926	3.98446555725327
"108fe8fa6e442654433d8941bd5c4081"	4.01600967178706	1.35622708712849	3.85913907823366	1.14424732191249	3.73321021371203	1.93851184899961	4.90638355610981	0	3.17528600344662	0.180406390700238	1.81487425233405	0
"1095429226811dcdbb21608b17a46f10"	1.75829489103107	2.8157159776033	1.22662225791703	3.04862790351596	2.05079795300256	2.88958300246593	3.09459468217092	4.34096325685636	1.27260817191598	4.42888607905995	4.42579755682982	4.30937271256914
"10959975a661374ae8c8a11db062e7e2"	5.35622756411666	6.32262349137247	5.52901050388577	6.16154319144485	6.0801323262974	6.1498539849796	4.41867587133673	5.04025591966942	4.37503807145361	5.0273777667676	4.63694183903921	4.94587795435297
"10b79cb3c2f86946765c42a148fb95f8"	2.11973775237994	3.55569752426667	2.28479663886625	3.69837575316109	1.9399589649523	2.94490716665983	3.05954653247699	4.92764850575602	2.93754156237255	5.02787615921978	4.85453786725273	5.05306751151151
"10bb58872a0a076f54c521fd979f062f"	4.99235951137942	4.9153283896199	6.30029249319356	5.04896259545553	5.38638136517041	5.03360088127703	3.75313774849166	4.28474528338692	3.42231913852423	4.01949097883606	3.93962478715753	3.95664020822603
"10ef0f39bb8d27787596740e38712268"	1.99130200232629	3.26240789350681	1.96601175639834	3.28230440559719	2.69685491080604	2.37567462174285	2.48325328373131	3.74310453660768	2.69625234595993	3.93368961991052	3.70978343548132	4.05596832439914
"11140b261fda181db4b660498b2f4c4c"	2.03330519053155	1.53103627413598	1.6446212555973	0.6732031132616	2.20515185108744	1.36916702204679	1.16476201112345	2.15045809746908	0.900148341729584	0.426756822242453	1.25542228651554	1.19743628777223
"112ddbb3c30c5de3f84f56a670cf94f2"	3.39501866598478	5.04299847753451	3.96363423426918	5.24106847273255	4.06230401917445	4.41085430805536	4.03035842182753	4.82787524117693	4.20722683837956	5.11832999542187	4.69071626996007	5.01876630762851
"117a6bb7db89e0b6981267432411831f"	5.13579066643184	3.33803789144642	3.90802494382037	3.20376632918155	3.60938113781586	4.00286302712828	4.08376048125841	3.6966660596623	2.64898729250994	3.47688897541549	3.65781882870031	3.3708888157514
"117d4176b2947753ac8223e6e9b22df7"	2.75220876707193	4.42245195853073	4.38745703830602	4.80711259702256	3.60618309946496	4.85601852677821	2.76751637963323	4.7040299132341	3.34923214227187	4.48187622302822	4.23248942972021	4.27463728454475
"118f3459cbc19d6595de9fcc816a0187"	2.42859803051649	3.98616963597466	2.00635623779597	3.90020095154814	2.09921048015098	3.07510699076468	3.33996703882778	4.55678243324946	3.09406498457841	3.90375035729537	3.68009054141813	3.79093504852011
"11a21e95102fa777039ae9bf4c169611"	1.77393716669326	2.90966592946493	1.7323458758604	3.11121398735795	1.57773140264749	2.83648511687884	1.85957439525354	3.60872053568476	1.94333186474701	3.26504803468987	3.17490671657522	3.21143539236401
"11a3a751ec9b4e992a4e3c2a265bd7d6"	2.18542548145022	2.73101885285002	2.97125186755288	3.29365398478138	2.74198964216453	3.13222158101527	3.34633700973739	4.12618959683818	3.0582027029248	4.05585981486825	3.93341987451595	4.09083356974374
"11c6e0c1cd4e204ff98063ed9721866e"	2.85999559793132	1.60825027148124	3.03038419868553	1.58355449868551	2.28190616596271	3.04196594754885	2.8947280333129	2.15045809746908	3.39464100216811	3.13905378617881	2.39851907819132	1.56267832524709
"11cae8668199d9570f9f7b335b41e711"	5.22840876161946	4.7406476238377	4.74856283371648	4.66342570723001	4.37183285418926	4.23157104666181	4.99978145707095	4.72744905577537	4.57526472206633	4.90851928710095	4.53855899034397	4.68553727181458
"11ddb15d0c595517bef6870f6ea9cdd3"	1.10595857186429	1.50144214978322	0.494902318161898	1.19141508518839	0.922904810552641	1.35622708712849	2.52550846006949	3.25817161212643	1.80491785010182	2.58112732405732	2.14691045252844	1.83206292933257
"11e16477d6cf4afee8cc14131f4cebcb"	1.75829489103107	3.11059870449533	2.18450716386085	3.71654887551169	2.03109692199072	3.06605624540031	2.9582800117684	3.31335394951972	2.17321599740882	2.26256777463507	2.8322486435882	2.84470703776743
"11e6cffb4bd8a892ddcca0be889991a4"	3.19206500546093	4.67323382720763	3.63193159751702	4.97632843270748	3.27888344696769	4.23328344133592	2.18525905289928	3.32873248968183	2.48325328373131	2.61507664925527	2.92292800505539	3.53707794615382
"120d24cb2e1c6ebc857e2c4e9b0535db"	2.96941179701784	3.50050537315601	3.61987151123646	3.82067582688291	3.40603498212856	3.68698417420335	2.60279410197769	3.59019819415611	1.90859551309037	3.5356955794756	3.42740686995011	3.56899270362537
"1210c7b7f97ce8d125aa34834076d783"	1.68292254749647	2.34369910887191	1.75538659047558	2.44511494031401	1.84449675389298	2.14387033023451	2.59056961798621	2.75057648158292	3.50326906708182	2.77731078592245	2.39624800051932	3.46789505487132
"122323abf7b831efe42479f25c1cf142"	4.28681867089532	3.43707552747683	4.895232463503	3.72471104123905	4.88954261510754	4.0897629995405	5.25835208827493	4.93882210639664	5.84042416860815	4.50735420528539	4.99731859243641	4.68959875707096
"12266c5b67f75b5a73e5305059cd9890"	1.65742306942762	2.98760980229527	1.93840597243413	3.41794618104624	2.05290251456692	2.96378271099767	2.41767793554588	3.27499086791944	2.35329797897722	2.95906911905757	2.54240167363511	3.11302203201362
"1226d4ec1bce824d875e0e6c4ced2c1c"	5.29465499825699	4.36199602989281	3.99606940454523	4.25528177563292	5.04299847753451	4.75293325123068	6.25336733588117	5.4196029190027	5.4912023665334	5.36790809128511	5.28428748643807	5.18096204440918
"123b827654c41009653efacb378e0b20"	2.4238889024969	4.14083315522452	2.36385039794767	4.18447117974366	2.37608216268411	3.74915251817286	3.40834620214282	4.57597579722044	3.46062038021099	4.56247952093846	4.36067243521381	4.79413903852978
"1265b3de33a609812fdf4380622929bb"	1.51634868448933	3.15539841521932	2.14387033023451	3.95074888463284	1.53467471027946	3.32053428436454	1.20657900523209	3.21575833052849	2.13078843463096	3.21636836381364	3.10214315738198	3.27843567295541
"127e52fe2cd1d0c59240c8994059e949"	4.67386331789096	3.55886401612767	4.59534474403598	3.65659871751789	5.35837215074373	2.07011834038981	8.94477628352801	0.63236904696118	5.83091626284806	0.241960595043212	4.26784140663887	0.512315713031352
"129809e911bad72f49c3322949c80d50"	0.898901901149499	3.99821919220058	1.84840337001534	4.19168899810419	1.21187443261799	3.27516867054334	1.47269405106714	5.42115088037504	2.92863645865964	5.19598364330668	4.53774588365308	4.80684191479459
"12ab02b2a7629e6f3615da02b4fe26ee"	3.87709829602231	6.17010678307819	4.52448239112388	6.05324976810973	4.02688478280586	5.647058538182	5.24223654601346	7.02077575251106	5.17090717821079	6.69610093325171	6.15757353761802	6.50249950896123
"12bc05a8839ed9d4db5ba3f729d9aba4"	2.43187640918589	3.35817665225053	2.57510682603766	3.55694310301978	1.9238539758595	3.14674249874019	2.96300534208663	4.1307955457773	2.79855564450381	3.61002345868547	3.52326467860277	3.88708108576335
"12c055425ef6e9b677703ab8efb7695d"	1.19515872236541	3.07463042841033	1.12788314659446	3.50762955558813	1.26187467703664	2.45835516726772	1.46217704325812	3.70043147187855	2.2271233433585	3.7936637037624	3.51560786256962	3.8917478056872
"12c3a89d9a91afa2e004fc1c4338030b"	2.04208982087175	3.3756154704296	2.38488693919907	3.04862790351596	1.78692195396252	2.82675091926288	1.58474349984211	2.99926761685684	1.92720602675296	2.45231320768105	2.82415692883551	2.82144507469491
"12c452ca8d864b0f5596ac4f58141670"	1.58738196507651	3.45780325107008	2.71134370136648	4.2082151173649	2.1385408331349	3.58159840710169	1.88654587552334	4.20382489974756	2.73843765667948	3.80929032287938	3.89546556441437	3.98219975185853
"12ca3db664935aab9a5a9ab5123f8152"	2.52859260591304	4.39349442748533	3.12545473533775	4.4872615868968	3.11445045221013	4.60749352215295	2.88373198553649	5.41135168710542	3.40630882926103	5.26151270838194	4.37885942435425	4.52957824560566
"12eb42c3dae858239798bbf23965ef5f"	2.73157478221583	4.67700484111362	3.66526299288991	4.79617496756492	3.22542767454928	4.59568503382254	2.56371043646961	3.97822219688913	2.95590894686564	4.05174529484322	3.67800777094605	3.84699625846107
"12ef06402e7444b70768a26e6084b55b"	1.28264047184653	2.16110177446384	0.951110574197416	2.23911114177887	1.25259374398281	1.8694349205412	2.27045108174629	3.16249610071191	1.47964443936147	3.03206343134496	3.57015672708588	3.75953491606442
"12f1e517998613496cf5619236e88606"	1.72282427464919	3.51972665733071	2.50879975586633	4.04179554992616	2.18450716386085	3.61710548681975	2.47047771829142	4.15708584429264	3.29153190925707	4.23116397670669	3.80557567718119	4.55372361669665
"1319f55bb99767b43330d1d6326da7fd"	3.81445057265811	4.97528153675603	4.00132306970715	4.65816576167235	4.13607339344164	4.47332699041384	3.06877788159874	3.27958130929752	3.48204542650311	3.60920033033576	3.22184198147306	3.57613261550131
"131ea47859939f751a4162de2482c73a"	1.76119475789622	3.79076386260565	1.65110754760549	3.95560036843177	1.06614522486393	3.24005225316554	0.218316485551949	2.50551164862585	1.08194550788043	2.43817602491138	2.16531103743439	2.51135258739798
"1338412bf5ba31dbf31a0e81e8198256"	2.3739637296121	4.90289404303181	2.49081474589973	5.13032391445377	2.50192067030975	3.9785653675347	2.69316990324056	4.64807625371834	2.77891516801336	4.57979863296982	4.1710332205864	4.5610616299697
"134b2951f76c559ee093b638d28a5441"	2.70375947575839	3.93011165489925	2.77347838886904	4.27704056279212	2.51016991253473	3.52619162800099	2.36049997619444	3.62269606091574	2.87604788146454	3.90347360321604	3.92502056993346	3.89298859497783
"1353280ad432a5b09b12658953d45249"	1.51634868448933	3.90327650607898	1.71375648545818	4.07584170186279	1.45534106449121	3.32114298503141	1.56903249779906	3.47123326457908	1.97264332636029	3.18791438819474	3.25700116909315	3.62674997556838
"135d3907dd2b6c23d88a617affdfd2b9"	2.37865972286524	4.03912796771243	2.29226482172136	3.9363805570138	2.14189343419632	3.53948679111732	2.54000575953083	4.39961976400266	2.74725040122459	4.2430302791623	4.06436125522449	4.29537424778505
"135ebe7ce6b0fa2e32cc487ffd70da17"	2.21990291331036	3.55838413366873	2.43483348792891	3.9520449167672	1.86297455864763	3.24268844061881	1.16337983337949	2.57324340947976	1.34260953710994	2.23941179248573	2.23334640707565	2.49649259802728
"13925395e47592e71e1a9bf2e917d65a"	2.17587290341547	3.77362090692707	2.52708456791768	4.13506825044411	2.4041889972401	3.64811445813181	2.70234356031554	3.18438401359305	1.7356653860748	2.78914635708085	3.1513585926286	3.12605994163942
"139646772db81f9512041f718cb64a72"	1.95056472824645	3.08472883708957	2.66111860871773	4.13364610544188	2.36291988457846	3.68913104746168	1.91383549900673	2.81872584639927	1.96627732284748	2.71455009759853	2.51818022655093	2.78362658033265
"13c4bcdd9acb3760ec19378d4f6a5978"	3.08934301012234	4.10738167521269	3.77078120960982	4.41289873678087	4.11950522786018	4.55913051972887	3.04319409407955	2.68775129676965	2.1697690514733	2.39821614966073	3.54446585365855	2.46466207329559
"13ca50c896f56708edc188c0a2041194"	1.07768312707037	0.302967896686896	0.698661946247969	0	0.860748846042597	0	2.28448629335879	1.47617528368933	0.446412534761481	0.14156900430699	1.22461742998316	0
"13cc2ecaf522ff496597bccccbd739a1"	2.24341878232483	4.20149802958097	2.36608773404305	4.32656191513541	2.27509240885974	3.59883466278975	2.67552094877222	4.35668451870185	4.23337209005337	4.79810251556143	4.45732017519219	5.05335899283026
"13eab5f0aca1bf79dee49029488f4756"	2.6924729141477	3.20079770888725	3.38673669591855	3.205942718687	3.23642729106011	2.99861674281436	2.81963307765727	3.02396475973391	1.47964443936147	3.01654497878495	3.01356158258872	2.72057569522262
"13fb4cbde3abbdfa962a0fac7f5c757e"	2.70488707034133	3.52072399270346	2.96967301127321	3.57126080806984	2.60792381530808	3.27187635110577	3.05597319823868	3.68566549487562	2.78550494750633	3.52460981655013	3.46981432471909	3.60051632755875
"14169d1a89aa703d1532b2edc813cdf2"	3.2334312192894	4.6465925698386	3.67897155761042	5.17438844229935	4.42950723936353	4.5792190800771	3.41784208679023	5.33546990403812	3.66016923172664	5.47048609065338	5.30042765831523	5.36157546829846
"141f970880bec5cb391bdfbd6a5fe33e"	3.26159575476912	5.03447881134784	3.78733377682566	5.60789808869374	3.91845978484366	5.24826924398061	3.81030101784694	5.9690420922585	4.35531873275142	5.62471216738145	5.19657310435671	5.6407675850912
"1446b0dcb8d9da9bea66b88ec7cae135"	2.27509240885974	4.6268363209728	2.71831995288228	4.83293857025647	2.40638179653484	3.79531908481763	4.77540094275833	4.42452303459468	4.29516691891038	3.5489553285878	4.59711841732461	3.84569703174867
"14483bcc9a784ab102b3bc15b05374d2"	2.77453008657199	3.83976518837376	3.43707552747683	4.31536695881073	3.23276669840663	3.12476912459179	2.38600596516229	3.8276593492211	3.48157775539701	4.04962707344009	3.7296900565693	4.43069841088335
"1449b8215c4c383cabf947c26adb8356"	2.59224174714391	3.03165961499575	2.95705090009732	3.11693645192714	2.44226018267592	3.00058576543431	3.16741578163499	4.26451097406982	3.20390132931927	4.29930029807445	3.95218007280145	4.16979618910148
"145a61aeb1a3e0cc63e1f8ac196bad31"	0.409144995675686	2.65639796510985	0.936207862418509	2.87637954407261	0.909422398782956	2.38798606564507	1.12606401822139	2.24500258924068	1.50021037391633	2.42038519517146	2.44310570402908	2.41224132882015
"1460013c5a123d20bfcf1cb62c5a7faa"	2.98223456758874	3.69033394905243	3.51058876824285	3.99439961984372	2.68661291425886	3.43121158306561	3.43121355502174	4.38645859899492	3.38489860869265	3.78817060840458	3.71941758248431	3.65860291035756
"14664303a4697fda70e7a965781d7d69"	1.32536638079492	3.62701394396393	1.03670426030437	3.82222308223681	1.18628275396687	2.82475360231115	1.1504251813744	3.82898220797148	0.829721438969137	3.91506349844101	3.75420678905608	3.88552066025918
"1467fd91c234eee8ec4d68dacf35bd24"	0.723488686118054	3.05181936929313	0.786829217476855	3.01531433731214	0.817055860533595	1.87338200523845	1.37764708092734	3.34119030246036	1.5035972815394	3.13177984793646	3.20286090793167	3.25230564929808
"147e9ea6f709f2e40df8ce9927b429e7"	3.53605683369193	4.27211541915914	4.23426063764569	4.57714164060606	3.83649939788916	4.50175768283238	2.65862071260853	4.48992937613558	2.76656058950144	4.5118720925796	4.55468380806113	4.51287330164546
"1484d083f793bce6e0c4bcfd5741fcb5"	1.6907114181692	4.3008580914377	1.82376379822168	4.56075327235315	2.09864309017924	3.79626425265341	1.63605102096443	4.18112354485254	2.046864893067	4.00778971842228	3.85756269017266	3.80375548265276
"148d575d3eea8ab9133bec7f6cd916ac"	3.65048874641081	3.88440053348849	3.92944947857139	4.33763293064489	3.83468045072497	4.75249706800288	3.36038316488943	4.12515862807046	3.32052340811557	4.07138840778191	3.99123233209002	4.15898845280812
"148d97f31ee7b280d89ad91c8059831e"	4.46269649564567	4.12877378243403	3.75276512938151	4.15686669243419	4.22911967069467	4.19947749198422	4.92852939283516	4.42688871305367	4.0596489022224	4.48479655764224	4.47929235570593	4.1764180679671
"14992161c92418225a25a5e77bb5327a"	4.55683404123624	4.16160436169582	4.35725703537011	3.0924073396589	4.86710244946428	4.50455679598961	4.10905424245227	2.83403794515573	3.33687473055631	3.3166693186943	3.18916849959766	2.56605028967475
"14a25e3a286d4781b2faef18e965a7ab"	3.09010997327933	4.08891622207362	2.80149306279517	4.30836261588136	3.12254499637917	3.84446369162048	3.78659170703324	5.006033966855	3.21774379981101	5.11330292732698	5.05374031633678	5.26320619922728
"14a32a7a96bbf6a74fc3c79d6d2df74a"	5.33029046077772	1.93608374195185	2.93804547896905	0.484576305137266	4.56808919559444	2.3174828680074	2.60501231937403	0.426756822242453	1.59713696504529	0	2.18525905289928	0.288613638409445
"14a45c1c21679abd6da20ecdcb7a5d40"	2.25408851572376	3.98045552261261	2.48099484196794	4.37840785729018	2.56219248385221	4.17516621259483	2.01407814709435	3.79946724373871	2.30289864383184	3.73985807899823	3.47500729035176	3.73696346425338
"14a7dc86b921f6c584ed90d898407f9a"	0.763544132531055	4.80394054969034	1.01861444109945	4.4687021198415	0.505122793496932	3.40569986359393	0.223722569931797	1.25415368260444	0.485855907603413	2.29224185963926	1.77531301547885	1.75842875466963
"14aecdd921afbba2773852a14890c3d9"	1.52313002648152	3.52998002466294	2.50251600573926	3.86366991480803	2.10338562828827	3.62803610762232	2.85096269500601	5.13979556346937	3.16000119693699	4.95334991921551	4.35810432048805	4.73573056434307
"14c9b5fac0345b4600fee1cf9c8310a3"	1.75246980703118	5.15872083524171	3.36168882975394	5.28462631029748	3.37388521018806	4.27914393558045	3.46411834525863	5.07659630301818	3.90163127797383	5.25128366090178	5.3120453846303	5.39256825823202
"14d24619fa9832bc07f1e5ffb9691077"	2.83568980450693	4.81929310950129	3.2340952988774	4.78173244817118	2.88770743395743	4.42910541860051	2.13078843463096	3.63038450044359	2.51079789332669	3.73005498613244	3.29829724419748	3.63038450044359
"14d625418d7f20a6a835fdff7dccb88d"	1.43389518328138	3.26401356516021	1.44965543360655	3.72000493658116	1.57889366625197	2.69406913026433	1.7931012262806	3.80168648681207	2.06443164345526	3.81398492606385	3.43120405837157	3.73998565124791
"14dc56114e96fe04da0b65dfe6dcc1e7"	3.75039109417805	4.71213756494931	2.89705029562199	5.01610193143616	3.72349095538242	4.67480681155425	3.09321608929916	5.13976500685928	2.35329797897722	4.74426345267557	4.99762678243812	5.01473556979824
"14e088e1feb3c15af9208074c009a5ae"	5.13925401260711	5.2648721021368	5.71157348906405	5.3880002564505	5.25989385794275	6.16579876696907	6.37762903069549	6.08534324829004	6.46319281331208	6.07815253514637	5.88131911307633	5.91831908697553
"14ee905c127d0ffd9ed656327b5d6182"	3.35759008818448	4.42143998552133	3.78847844652662	4.77549867086996	3.20102536924435	4.30290600279943	2.65113608683046	3.30445884891394	2.39713643950265	3.10350950659645	3.04445195904938	3.53041792926492
"14f5b3861447d49c76a827a641c49772"	2.73444136968733	3.23697218063522	2.23081547195068	3.33629839135841	3.13311517046646	3.67214418451409	3.74484044684378	5.04842361744018	2.84534907971786	4.7217098804262	4.6716172020881	4.92521564769564
"14fc4aff68a121a8161f620973bb6723"	3.40413450191725	3.94175939007826	3.72500681442126	3.7031586067112	3.55526559658954	4.23635386371917	2.28448629335879	3.44731731727571	2.15751585179093	3.48856996007736	3.22607862232972	3.35985497397268
"1528da3327986359a48f442a3929018a"	0.791001931866461	0.143761196911328	0.66159671088828	0	1.52000442551798	0.042154491209366	0.52170245842235	0	0.218316485551949	0	0.208391080668174	0
"152ed55a666553dc894d45a31f909727"	2.40638179653484	3.72714675618451	2.17880203062392	3.99172203558979	3.25641554902774	4.61888971142492	2.47816262656576	4.438274539682	1.44439910482623	4.1962996459732	4.10404641336186	4.23909046978061
"15349d695f609f87393c53f3f94bda17"	2.82874425489024	4.66802535358076	2.33394838267326	4.89182244085973	2.85624161687754	4.13768831842691	2.39297701615981	4.98906495812331	2.72855375915961	4.76676937665575	4.70196130502402	4.9013069763719
"1545e67459fe1d6bdb0406022ffc60e5"	3.42355063777838	5.18604897269105	3.81269372115082	5.09589827689854	3.35638830307457	5.20117861560678	3.63480883283788	5.96729086385049	4.26378439359883	6.10379385820689	5.5290384715484	5.88470912568798
"155891af35eee7db59504226816c12e6"	1.86819182125	3.34400327306751	2.69127128577795	3.96555279599262	2.17880203062392	3.09698629911097	2.93350361595974	3.06310714344872	2.45100302914466	2.75501927952968	2.77891516801336	2.66499181884115
"15596641cc590fb3fdba9a4f74d449e7"	1.89387748365601	2.65758021682467	2.73047689885196	3.06448434271706	2.3174828680074	3.32902256028066	2.88797555596268	3.63961315661102	2.77037828101363	3.13045161029341	2.74138387601084	3.38849896360723
"157ab2c6d7219b628daf4f2e1e41b5c7"	4.61071188238466	4.0199504516988	3.73038517484015	3.29587734666646	3.5316295307558	4.32945219101759	4.50685095552828	3.83557037902734	3.36301994277564	3.03206343134496	5.14943055489254	3.86501038848515
"1593801f545c7a3857b041b886d783f6"	2.8752834289476	1.67765209105625	3.64433151350973	1.80524670146858	3.36499846649143	2.54379909759635	2.57187608145349	3.7795267796906	3.21392599464608	4.21016585269183	3.88708108576335	4.30978148024352
"15a48dfbe549b8df3f1583f7c3a5671e"	2.64771495267318	2.89084525447743	2.77424099051815	3.18867634813812	2.55743142103465	2.57329530259586	3.90255286486516	3.64994401226693	4.1857145046282	3.82666605548269	3.93755148321999	3.64717311033879
"15b50ae746bc759c7e98947a33985b48"	2.35216459573207	3.27733702301428	2.17132260178216	3.33360045604748	2.10255793014206	3.02031019891509	2.91327789571041	3.95038130683699	2.40468365672509	2.98889638529086	3.45463746719675	3.38194025975003
"15b8d28b624595299affe8a60e8eb7ef"	0.846395596326521	0.0963151292189202	1.23155217305279	0.155729432940473	1.13886644199707	0	0.855908680635099	0	1.17889619801941	0	0.446412534761481	0.344026488418667
"15dd7647cf8c1383222718b44e202a8c"	1.88624082080065	3.92247002479234	1.67978621158048	3.71777745555044	0.794471963592907	2.77767855951345	1.1504251813744	4.00046250882629	3.75669678158636	4.49707134676435	3.68795142362682	4.16372919695981
"1600bee1394a9be466260da39e8580fd"	3.09926794018719	0	3.1128495320744	0	0	0	1.53357406116497	0	1.93162343538412	0.288613638409445	0.311148567813888	0.333186845629684
"16157f920f9710dea7093941a9cb5872"	1.79255032308735	4.00347834669841	2.06157755151178	3.83468045072497	2.05079795300256	2.99612859500827	1.84542628323817	3.88337063658865	2.02856989284436	3.94796066102997	3.44876250454849	3.762112298275
"1625b56d4a8690c76b2815dc46a24111"	1.89387748365601	3.37273003789638	2.60668133781906	3.63415892504014	2.10767410077193	3.12402829802349	2.29985336522093	3.40681305090112	1.96414628393623	3.00681621904896	3.08142067579833	3.2977352111546
"1626a2b3aed7c25afc3ca12a8649cb6e"	4.04061083626201	4.80835109912506	4.31694181767723	4.92602191234371	4.14971783549819	5.0848538620388	3.31501300806548	3.58755766071571	3.48531301447309	3.92831768313593	3.41784208679023	3.94787528253451
"163fcfb6ff0b855121058e06415781ae"	4.45057594947077	5.31565847168474	3.90903953931583	5.3164034528028	4.25456421707936	4.13418601216561	3.8927683670631	4.69196871540975	3.57915334105507	4.91827716428378	4.83755284553773	4.98549665186928
"1677062cfee81755b2d2788b7150e18a"	3.29587734666646	4.30153718451745	3.16966049632921	4.59039748497635	3.39727683970458	4.34880049709612	3.90378032770508	4.6139925938465	4.04989209662072	4.54987360492018	4.51070274697797	4.45872967956888
"16774da6fb0d2dce1ff48d750f87320b"	3.17601266525379	4.822010006474	3.31992521295549	4.87665295028472	3.31503924056323	5.45040696237161	2.22876200333438	4.86291722283143	2.80317563656962	4.54536310989007	4.19056075571447	4.68987825239333
"1687b973cd7f7de774a7d6d032f26e74"	4.51364634494753	2.85914341163017	3.96395425028202	2.88676832889265	4.57297376939812	2.89238977588304	3.47028752841771	3.06807079543924	2.96379073083967	3.22547448573961	2.1749453391027	2.41903248151523
"168c5c3fa431ec41a890cb809c93ee21"	4.25504264665387	3.86197762680656	2.68554286738307	2.46822587942158	2.69355349646921	3.13801100268445	4.00573845978806	0.354749892215075	3.49551361311798	0	1.45154825131999	0
