"sample_008Ab"	"sample_008Ao"	"sample_012Ab"	"sample_012Ao"	"sample_024Bb"	"sample_024Bo"	"sample_043Cb"	"sample_043Co"	"sample_056Ab"	"sample_056Ao"	"sample_40_2_1"	"sample_40_2_4"
"2799c439cb46520e3bf110a38fc43880"	1.74917985460926	0.89074315390502	1.14489295748002	1.16584405476335	1.97778803545333	1.21044729947475	1.85234989438136	2.30264779102848	1.93781201896164	2.19939067409828	2.43683150493132	1.57084094071368
"27b82171d6cd7cedd3872283b56bc6a1"	0.594213192687281	3.51839654319351	0.541434360070708	2.67078818178845	0.571933893311887	3.91286724895427	1.07629305737883	4.34436645924796	2.43434186190496	5.31339202577343	4.20963018564272	0.872740853392665
"27e67dc1c73d88964513a9ccef89d01f"	3.47527355569127	4.11943457551315	3.38301287450318	4.49116636883086	2.50601806077592	4.17249787072001	2.39950112555868	3.86803741204614	2.94951350825324	3.5443511501137	2.20445586309416	1.73788390128866
"280a6d4bb1a7664738ebe1f8b51a70c4"	1.35081613611331	2.721936012108	1.60773646579434	2.57217282070379	1.50390293711463	3.0718983228419	2.44179227282126	3.54425001969651	3.09110895114729	4.24204302835809	4.63879311651917	1.79968547528995
"2824b1514e377dc167ca9634d1cac035"	2.13583428052104	3.96543381130497	2.28994909396046	3.81548534257465	2.19533390224707	3.95452735998681	2.28832763677926	3.72318858188586	2.98770892238234	3.74560549810662	3.81720740729814	2.26939949186115
"282dc54089200295adbbc6bb3b6bad8e"	5.51111572883776	6.63986371617027	5.20989352619492	6.14753319883326	4.8616135416718	6.69988033240706	5.61965741327014	6.68174669353891	5.08684981871162	6.41370622184506	5.64245569580209	4.20861864164188
"28458e39399e6bcd960446afccbaed35"	2.82491785496152	3.98615523443053	3.01351202287811	3.93755234103889	3.33537732860211	3.76715167231863	3.84160768702881	4.15494482295749	3.33023847164453	3.96839105145417	3.46698752544321	1.74905132203968
"2863fcd82f5b28d358673b4fbf05353f"	2.52398936238166	4.28313281424137	2.25095058515857	4.30652587621758	2.28915012258096	4.25487526060383	1.82799526731859	4.34534658707777	1.8011569920755	4.2966541197757	2.35038768179923	0.465891368715289
"2868c75babb5349f01f844fd8adab051"	1.06561205482138	2.06584832105364	1.09274343391462	1.47388504944297	0.834598998638353	2.06584832105364	6.04107996114125	2.61097034300722	7.38856746104973	3.06491793312279	3.00335281334246	2.05552032211435
"286f1f60a28d314cd6b8bb97249433ff"	3.6252879510798	0.469206436572077	3.04439933490849	0.214700004691302	3.90780281292953	0.148126858706786	7.14573284110241	1.13282432547163	7.24902527151562	1.35749794568765	2.61929220875856	6.23946733322787
"28b7e0e3c176b8f0948f94d08a0a6b72"	5.09065393994185	5.07655370649582	4.86941552627644	4.93771923697054	4.42394173154002	5.20955391010869	4.18936424529088	5.14524649268709	4.87468743750634	4.99497318102805	3.96029455895185	3.42066462592635
"28bce5373b13b7aeb5892643a4b60926"	5.49706949091093	2.67446411690281	5.76444886814921	2.56911987950128	5.25544864349052	3.14841816681932	4.97856636558873	1.58259442837722	5.08690464545287	0.963542952109095	0.384736412142731	3.45268450892957
"28c1b8a687d3ab0a5aa5b805f7281881"	2.40440901226068	4.71245439017012	2.39474896472169	4.86295903766168	2.57521646981731	4.1338197301785	1.79733158279546	4.06418180563684	2.07890990038364	4.18807039670485	3.04006489859345	0.609178986570039
"28f7504280dac6c4607703777163bcf1"	1.49797101292784	2.92329678663219	1.70179555597165	3.03676648555452	1.27939794434736	3.4863317203393	2.11899693439859	3.99700736607421	2.91179817506417	3.77734025310049	2.7401404889851	1.0517613929016
"290df43982ca4217e6f3bdc276c2cc6c"	2.15143133457497	3.13808607155888	2.01217062427861	3.08961780266162	2.00144013455063	3.3816570399661	0.902012075319453	2.7122142527264	1.58259442837722	3.21266711062917	2.33206874678095	0.46825084401481
"291ce0200b22cefd44bea2f4a2497468"	0.533661880246708	2.32568326440668	0.345329325123889	2.36519597618079	0.266980516240043	2.58529557755753	0.76658300462078	2.93337765549302	0.924837134032312	3.47233692615113	2.84231763382522	0.725141650608826
"29222f1ca0fc822d5fbdf29a63923d1e"	2.33988328621268	0.101147654004846	2.81540273138083	0.246395126108177	1.74686321394558	0.493866629510263	1.25866219587439	0.179782053807359	1.66910655440709	0.232753764436874	0	0.0664737360880777
"2922d766c2d852d4c8a6a52b85f4053c"	3.34761761564034	3.12647935608216	3.33821533747452	2.77142742319299	2.38744219286078	1.75379709736452	1.12823354850606	2.96962954221333	1.83661316550547	2.97472480372646	0.811495389808975	0.227885888635805
"293e258c9fb07490200a47b9f9d329f9"	3.61244512424107	2.65781494328774	3.35135391296222	2.6002262833891	3.21416374041538	3.20178907423801	3.26723637295633	2.73646174355109	3.97615583803525	2.86995530891666	3.29765772575109	4.04743400049274
"2960267df59943b3b7c637df1764fc15"	3.44006691136287	1.43346416559628	4.58258980731021	2.070893233783	4.67705638110781	1.96107951031278	6.90561865001528	1.07629305737883	6.47838989924858	1.09072829147633	0.561674809551913	3.99071857843078
"29a9166338e4c7af6425d9e9d962889e"	0.928248946568821	1.70179555597165	1.00903580642534	1.72813430862751	0.718373796886402	1.34389951573463	1.83434470831854	3.69320371600218	2.38712888633511	3.67534819312669	2.2940803298043	1.14647154348538
"29b96836d46358ac0366deb4768b2936"	4.01914614377198	4.96821787848511	3.48331610670301	5.1510480899625	2.94050097640184	4.53982781519927	3.35734409602887	5.37306323841475	3.76292005435536	5.60082320702668	5.22507676119987	2.31676577023169
"29d95d3ee9d80f90b61234b65c910d1a"	3.43964022825311	4.64112962542618	2.63230961490788	4.25531067839572	3.42848207905065	4.37775703288244	1.90872379946623	3.33023847164453	2.09478805424745	3.20980149741199	2.55401642555249	0.145319513903895
"29e7bdf9e82866e8d78a6b38be1fe27c"	1.58616418076784	2.61417446616406	1.35800605392574	1.95579098954516	1.52432241436101	2.7426254364956	1.0517613929016	2.01464738787102	1.0517613929016	2.21192357141566	1.3969538464042	1.15993501969077
"2a1d2f8942f0bca797f0b0eadf3a5907"	1.14911844000651	0.623167214912953	1.09274343391462	0.846082836830659	1.05176523543527	1.30136399913392	1.52239482585082	1.87658931563146	1.3240162167382	0.204982839337034	0.227885888635805	1.33530181097794
"2a2a5472df9e3266588d498adb7565b9"	0.969457969333098	2.05397692804833	1.50979988097553	1.27568956266247	1.30858008637454	1.78106161738401	1.44836523073328	1.64762058701171	1.06655248820283	1.97005152960584	0.878664043587919	0.963542952109095
"2a3615b84e4355667f81f413d98c61ed"	2.18790068911578	4.00233142452943	2.44560780024882	3.46284156198351	2.55578169332178	4.21701953872632	2.26953204153773	3.46039757193051	2.90706198041184	4.45542294910604	3.5449185211749	2.16252223380836
"2a3e1381634afed9cc21606fc3af6281"	0.738463856250251	0	0.901363705706533	0	0.898821776199394	0	1.37298298230563	0.448514257193799	3.69659930444436	0.132947472176155	0	0.226859446126726
"2a44b68e8ed58117bb0a81cfb6df7f8b"	0	5.59788157227503	0.192997696791189	5.65810541474539	0	5.98730721737575	1.45833777496759	5.41720134705328	1.55894766393992	5.50258417596187	4.62033787283746	1.52239482585082
"2a4f806516410f80133d1ece3a8e36fe"	3.09607412660149	2.48958327901619	3.11276441688519	2.95833680341663	3.28686572847907	2.54539414422446	2.00894027072908	2.64085839917781	2.48649237046063	2.92573065932211	3.67178048319317	1.77843339706259
"2a618e912efe27f183a6b9cb550e9cb8"	2.80789545844852	2.93648553537429	2.18796197475944	2.06253431315408	2.13412385455917	2.25413340738567	1.17321963611323	1.69310383295278	1.41438631136084	1.98578971105409	0.830266067923065	1.31642110220563
"2a78b30369165377004fe3fa9a6dd18b"	0.40918484795657	2.30995883997732	0.65130643812554	2.45593302213174	0.616006923365579	2.49400471988035	1.6666001707111	4.85958757288742	2.0824602308496	4.12666769551731	2.69507633664122	0.0818693460457127
"2a88e4bba4a15498cc06cf0f3e7d4805"	4.31075643991074	1.08827234859379	3.5710269316684	0.113100980812874	3.96214903883158	0.623167214912953	1.94189925903633	0.107734495536399	1.83661316550547	0.0948855442048434	0	1.49407576905189
"2a934a8da021406433b940157b0bf436"	3.51325546843394	4.92349801827261	2.54121569838977	4.21111768067633	3.34621289724204	4.87390022278803	1.70609681866154	4.0011780265035	2.82712674056247	4.16911900152296	2.00894208944125	1.03674823240337
"2adb38a412374fcf8504bb6108979ac8"	2.15452176425919	3.01872661563069	2.11358146077708	2.4983899238604	2.34627178036077	2.9542816961002	2.34441748888687	3.10967746521047	2.85205888142332	3.20807817954549	3.51760762361645	3.28282952503132
"2b0f3151975d7e4668992f2e49949525"	2.00144013455063	3.68212808985672	1.65714081908657	2.82254754849567	1.72813430862751	3.94324275762539	3.39476654810606	4.02355649104228	3.36376124586971	4.51746913122541	3.35783918759393	1.86784281048349
"2b227613209cdc538d46d8b0e23c9814"	2.15760267260525	2.40079742112545	2.09410537521811	1.74221376971366	1.46777180829307	1.72576833800757	1.72400796977705	2.63573101785482	2.90403614020927	2.50761901028986	1.7163710109351	1.24123592957678
"2b41eb478531ffd2ee679ec1eb379693"	2.35388448736299	3.27383927598345	2.92615360552174	3.20395221976222	2.18491186380871	3.60704488159237	2.67802190263703	3.39487715328304	2.46463107842969	3.06877248532746	2.70798307207092	1.18763542111915
"2b435b871cb0e8f35fb8c90c0df772a8"	2.47178552644794	3.84607794891663	2.19976745259783	3.36707925481163	1.7186366526748	3.37712426880886	1.83661316550547	3.73987931795495	2.47105093450555	3.821575141384	2.75200379902993	1.2120463255683
"2b490a842ba573debe16311187ccc461"	3.46741792490708	4.10242276219338	3.80813163227401	3.66660380892821	3.67540799510866	3.94091877237638	1.76621582377859	2.01464738787102	2.53391139410807	1.73660804004637	1.58841977069947	1.69048485415733
"2b5e9c9e5a982c4055d29a4f97b47f4a"	3.3448062028339	4.35495067949007	3.30067772272046	4.53834932896899	3.35414700318753	5.10269918008295	5.27956129602023	6.34334175655243	5.50078580510129	6.56392509251856	5.4956046962414	5.29358845786364
"2b6097f1ae9c378e7ec146d521367cd5"	1.59970772734708	2.57115620889028	1.75379709736452	2.95289392464017	1.50094137348036	3.06571462201377	2.3766208411111	4.25099832101748	3.07613304019369	4.14598284126227	3.18950892781168	2.44055438605487
"2b7d3ec1dab91ce74acec4f5fa5e3648"	2.83668583737831	3.33442953297504	2.00323656465519	2.58929894687346	2.52323834608801	3.34198686369608	2.15680852775332	3.1096661309288	2.96784238080175	3.58282586912908	2.73959199648388	1.40404824049804
"2b90b5718b131aa26dade005004d89c8"	0.33586490937821	2.28860076651043	0.594213192687281	2.22739915542894	0.469206436572077	2.7087276382565	1.10495811127768	4.08137422657495	1.17760891092349	4.0531301469649	2.69507633664122	0
"2b968c5b155bca7df16f11f03691c9f3"	2.46502234415624	3.86800643451132	2.79934018954325	4.13573639435406	2.40079742112545	3.57252272891801	2.34441748888687	4.44104599227227	4.24163405786562	3.93504851209616	3.12853019725594	1.36478850915973
"2bb146e311be278b55f83ade0dc33b70"	5.73290232944172	5.21860036624276	5.81216881787708	5.53242938370539	5.89275882522004	5.16114592841753	4.29944755688142	4.88795648618041	4.90495768372477	5.08664111372145	4.9219854555613	3.78058877222675
"2bb14c8c52e010caf12bd589b1deaf3a"	1.72813430862751	2.19385167326296	1.07018537892782	1.27196737767908	1.5444694322107	2.12476976787028	2.22430133745679	2.82291027276216	2.99627227772549	3.05088803898714	2.27526178816515	1.53778787093855
"2bbe7111b4afa778cd9f51297641847b"	3.11886210072182	3.02585256861437	3.22215245086132	2.23880894784071	2.98028990151372	2.56195989346347	5.70320398736469	3.67786724166401	5.02532070039494	3.44590889020623	3.24587539389929	5.43074444401597
"2bbe80fc33c80a165c247c6dd1457f8e"	2.90473711447725	4.08722931990926	2.91546896749962	4.48647063706034	2.7075511852696	4.15181974858078	2.68090580633505	4.09565571659889	2.84680934727852	4.01619759537754	4.13355399934513	2.15987759789514
"2bc5d548ec87cc06f42aec86ad4e4c5d"	2.165263670127	3.269295327611	1.88728250516478	3.05385919046562	2.0973778451433	3.45991838883182	2.00711437680318	3.24932156246056	2.11611202600019	3.27017244154619	3.20362366848764	1.60332634677404
"2bcb0b8c9ebc407386cc8a856f3acc73"	2.55371378180422	3.80813163227401	2.89721136988781	3.93104640763867	2.51788879282595	3.62564235242925	4.44739275076026	5.52720139773459	4.50087858772335	4.96178633619851	3.92975429290196	2.14596508354701
"2bd203103358252fa117cee92db2dea0"	4.21072298223801	4.76188654307736	4.51138947594835	4.83776291289518	4.81126608836583	4.78493769230344	5.20350291734899	4.97876211147469	4.77795719139728	4.62745501438632	2.74105806466872	4.23011444547265
"2bdccc57954276b80a3c819e69cdbd53"	2.52323834608801	4.30914776263628	1.95920565649613	3.92843213622467	2.70428579126056	3.96895923347555	2.1666577784527	2.99119589885943	1.98682122589084	3.15225950729993	3.16621161432349	2.35514220126754
"2bef6aa8691741fb31ec4ec61c2b71b8"	1.59970772734708	3.15694744102329	2.27774819499504	3.09746022443005	2.15606340493128	3.03868016674949	2.74105806466872	4.1761314556113	3.23193849548218	3.85974971521203	3.66884135059541	2.01843291645603
"2c1daac5f3782ebc331af324f7cd5060"	4.97957432483323	5.1687475450994	5.22656558562512	5.66545952505926	4.37206202746881	5.5188620637645	3.95812437708024	4.78427739897632	4.59394336036202	4.75704459708026	4.77255944216732	1.88525998226975
"2c285004a064d4931585dd99d0dfffc8"	1.67534897007965	3.20045039229516	1.46927788032902	2.57528351550022	1.60006360482308	3.20383210392997	1.76134166982073	3.33125559581263	2.10696575126891	3.44273115480789	2.2103655223333	0.528703458660737
"2c363738784899b707fe90617485586e"	2.62847510630295	1.51273536373394	2.77142742319299	0.40918484795657	2.59725792305964	0.65130643812554	4.04619140262217	1.2120463255683	4.3631975880442	1.45833777496759	1.04177770474254	3.40094871741443
"2c62b16fda9510baf5d7396da12d436b"	1.95920565649613	2.64277932296782	2.1498825308048	2.71755257685299	1.64437446164833	3.31479908942493	2.75923495626626	3.63939854268354	3.89623155419813	3.64461401168443	3.08787234295476	2.00128403506426
"2c6beba6dfdbdb52746a3ef7045b01a8"	1.21440519718636	2.59527410975371	1.04242634300414	2.17589141269843	1.19445717397681	2.49619972562019	1.98773968155296	3.3363257561626	2.1930648264453	3.2431035098843	3.09562267538148	1.18197900416292
"2c787660563dc4116dc4499652540fdc"	2.86143750189904	3.72743587386187	2.66503432530189	2.308637241739	2.81450767078069	3.6003605477989	2.49009168423384	3.11789065673541	3.39190029739697	1.78786021032262	0.459308514860155	2.03900098481965
"2c856554b4949ebd50caf96f189a03c1"	1.23580642294795	3.12918780590145	1.34379998277333	3.08058068557509	0.997904797348437	3.45331807394538	0.683657798453578	3.17891017191615	1.2735844043609	3.11600128328133	1.92544909933237	0.293606488391722
"2c8ebe44af7cd8ff09db33d077f358a6"	1.92873637757346	3.45446686377051	2.06077782807517	3.43149846497923	1.86486277020199	3.8929963409949	1.98187832569455	4.4588151493541	3.19360051854481	4.79762064679899	3.15130281632718	2.08952329953966
"2c923db10276a741c7beee2cd366f1af"	2.77059454769478	3.48306795623023	2.2316930978843	2.86057613316994	2.4862840340919	3.31431545083946	1.40744974949267	2.81271761662162	2.43807400592492	3.62548241457162	2.55512160755656	0.878664043587919
"2ca40c4a44f0bd1737903a0daafbc2e9"	2.05861326185056	2.1777284740613	2.06096969170263	2.12396910801226	1.6367340920467	2.02521872084447	1.33530181097794	2.6854268111932	1.92958707821796	2.77087519248585	1.33903554883242	0.450285498379632
"2cb7062a3343db757bb1d2a27ede2bab"	2.42746170906975	3.68100712935827	2.09860714786637	3.46975542168696	1.97106918040679	3.57427376039647	2.07246714509699	2.86029920798794	2.08117083692826	2.8488415754425	3.47427338073904	1.73466422528244
"2cd06fc69fea1ac412d96d67b6011094"	2.64372570150484	2.79690839944474	2.46840965287053	2.42345358594988	2.22308669549018	3.13808607155888	0.7049611203494	2.35256607167188	1.38634660975491	1.96408526219234	1.3277922508064	0.503241335624878
"2cd0d671a2e8efe89ccb566473d4eaaa"	1.07926975551239	2.93042358925022	0.834598998638353	2.57217282070379	0.863065045303096	2.94592603085156	0.422717427307924	2.30831892312662	0.654528486157006	2.73922207058302	1.96208856978278	0.35527296162064
"2cd9e2f212560ceb7b178d1bcf17103e"	3.27062862376682	3.50462325858326	2.77662074450648	2.55681435796588	3.02286385013542	3.5692014797509	3.5805541589486	3.61328866774979	4.72009011352596	3.89333830861476	3.02912333495168	2.17222500930651
"2ce9964f1443a7c02e51fb698fbeffe2"	2.368938216744	3.14613135349389	1.7765688402986	1.79220603616886	1.9629498593677	3.059492444981	2.38348011694105	2.98735136330818	3.42936326434916	3.40636572739576	1.81506501513868	2.07443845834781
"2d406fee208bdb05645e7f82f48cf433"	2.2288325192173	3.28983034439826	1.17410311376363	2.43284156641987	2.33731641698011	2.79853024973311	1.57084094071368	3.14151877092935	2.34441748888687	3.48327432656375	2.95344472646935	0.872740853392665
"2d712c90d87f4ad63a2f4fc0f3bbb64c"	0.62217379365075	3.77365988517917	0.527260550532466	2.87596261433556	0.328055774874891	3.14697467527589	1.16938877380481	3.21350025263027	0.83172199944542	3.72200813268541	3.47166125506632	0.181261598141774
"2d8caf6b106e7437fa1de91936378ea3"	0.954202896944016	3.21896462092571	0.750292816540479	3.51007854256906	0.724839627292435	3.23637324820257	0.83748893724739	3.32526900209801	0.922908315973872	3.26980049295645	3.22423806304538	0.894910079487969
"2d96bbe7600b51a75c34d518f59dac64"	4.59641528460038	2.82528367923544	3.15032185591544	2.04530560989514	4.17669193848742	2.64727094780302	5.32833976517388	2.87487557855979	4.58803280944659	2.72497311823372	2.21845881674192	3.31815417328901
"2da99702f5437687e20ffe2ff903486c"	1.16168880409597	3.34574421893708	1.40775248007835	3.24832976724321	1.16168880409597	3.26676196148021	2.03157054244885	3.61060134902974	2.67861630972565	3.72593269981351	2.83300008602422	0.866782369862384
"2dac94ae20a0589f9f2e2bd45cd1e8bd"	2.50926953322694	3.76129046044956	2.46275774713925	4.03344811179695	2.09082216106371	3.42502360278364	1.35161860206825	2.49154765123895	1.14930826875364	2.53281799851036	1.8018940507764	0
"2ddd0dc2e67995d84e46ab6ff8d0c62a"	2.09157138903585	2.78319860168247	2.11243195947116	2.71309590055241	2.00033555350387	3.02660289436782	2.68296176913396	2.6057912729362	3.30514027891546	3.21089329571914	3.06382475630511	1.81076259186674
"2df034d10022ee135cadc541496d2848"	1.53356816177747	3.24493362755797	1.62171838854318	3.04649466694049	1.38525172366821	3.42770411834615	2.77708733827609	2.85041593906334	2.98195900608167	2.62548847336	3.20115505540139	1.83434470831854
"2e361922b66ba79f00bd35ab77eb9470"	2.13426111144394	2.72890978596176	1.1104305108892	1.60239114216611	1.3946444022913	2.01926084475167	3.2568867295752	4.07559571250725	4.57419344254289	4.40852046555958	4.40104974253744	3.8203291627871
"2e40993b8f9a5c75a393e91cdcf7c790"	3.93651423188803	4.32388613580508	3.87133777238895	3.90887114352587	3.31624860332541	4.7022436738869	3.29080053830326	3.65238656506321	3.45583082154778	3.6423821406023	3.82623378312132	2.56937891707628
"2e50060759b16475b1796f29504b61b5"	1.89130536268789	2.86816250366178	1.49499180304128	2.35008537800788	1.1699821107462	3.90163766397158	1.6612140902147	3.4871961934028	2.75562591383823	3.36474485487651	1.9212939264043	1.41783663187977
"2e523d3b28183ba13e610a430d5c3272"	2.56195989346347	2.9001435799683	1.97224948866988	3.35275143324368	1.90723688602386	2.99237740226129	2.61825575496584	3.06558113857392	1.67728607565914	2.90325661270247	2.82121869500783	1.20780594843333
"2e583547eed4f9e963ddc366cc9ad02f"	0.978906830144913	2.48443343418222	1.01675112758148	2.74198401833504	1.36603157280804	2.96073070159883	0.64886228211174	2.49766293460043	0.698328283315437	2.43309211477269	1.82077222159142	0.496714480679014
"2e83bfe12c6b39e298cd6a85c8741b1d"	0.817122117877142	2.89353397503544	0.743989998498214	2.53385235741548	1.07473788292187	3.05699269320814	1.54387935123251	2.78589541913995	1.39343058757806	2.94823958979269	2.28108991814703	0.947133757691183
"2e89014bc643fc241ea4f802207c404e"	2.17740048314296	2.6408838747513	1.79662925919637	2.80740371077163	2.02278719195469	2.52003204947831	1.72545337643522	3.69346479646836	1.65690560596198	3.04578887726488	2.06059056698726	1.11268631859777
"2e9b88559202d3d9bf942da247bdbcd8"	2.40816134713906	3.49308867725236	2.50172329050842	3.12684323048585	2.59858893745398	3.10956191978881	2.21967761076959	3.98094521041828	2.60468317859737	4.28329566438165	3.84495845924061	1.01637350471662
"2e9e443b034155d031ffb4dab95fd8c6"	3.07681789873841	3.73907886292676	2.95219931602523	3.0418615196666	2.97283051891982	3.59725034086324	2.81100869421232	3.44409427808387	3.76126815989013	3.46831800380582	3.74962785650453	2.80069337305524
"2ea046aee6a94cc7ddaaa645242d7e75"	5.5453994901381	6.09592184373628	5.77742870689112	6.25142355588116	5.98157926076437	6.11214942390339	5.59756061778014	5.7730301372367	5.42856237492265	5.83560053912192	5.27017246352973	5.1197360363778
"2edddc5b437738cf55ca58601c52d809"	0.525828515443912	2.85139585921782	0	2.21440557945304	0.608794992065253	3.13519699785119	0.978141134356969	3.25864370377727	1.57876289591857	3.30869806576099	1.99268099012737	0.612436600120917
"2f0a5b09373a585bd210dc7d6e39c0cd"	1.53016957152788	2.87943522701869	1.44607627501655	2.88241994811316	1.42069095690768	3.43793167289549	1.90661333014892	4.12345028449214	3.25194662756749	4.12689711496329	3.44997976802356	1.3969538464042
"2f21b05625e16fdce07cc76a0ed4aae3"	4.94108458030357	5.90945409230787	4.13812736653398	5.60390881263527	4.12601650161869	6.11807465742757	3.67029097893667	5.48857616079981	4.91856144438831	5.80317530001907	4.59423090968954	3.94720225516657
"2f3250a4f6fc58e8e70e897126770916"	2.58929894687346	4.09180826520501	3.39825188126524	4.65830854968792	2.76558267460275	4.90916981256426	2.66188080970574	4.77903325374596	4.00533136474433	4.60552347357468	4.15405223043171	2.15753874269738
"2f512672a87378bd1327344b0bc74d73"	1.36110218626907	2.85905192817778	1.51566225464839	2.62269563266516	1.44920460420697	2.21585767568405	0.936042769655413	1.92958707821796	0.896225974224816	2.16735351301261	1.28151062353805	0.107734495536399
"2f607cec54c9d8861063eecf7f79d55c"	2.57035802457929	5.65113268369607	2.99617459345389	5.53636497140971	2.25311928844913	6.78676647119268	3.22757378078624	5.72386377783648	3.98991256800059	5.80132319951323	4.60061565921561	0.962333493017262
"2f91f4ea2b7d5f15292abd37f4addc40"	3.29674682223892	4.04632686212546	3.61136740620145	4.49414426328696	2.99437785674551	4.39842008723405	4.63023228153074	4.88934867304611	4.14530744369598	4.44171597218946	4.2169942549873	2.91488619743309
"2f9734158323bbb219bf6d17d5371f61"	1.5348121460399	2.69941752411016	2.41729702730398	3.37729577918164	1.58197943011858	3.0317169618134	2.02220416884035	3.34938911259264	2.05552032211435	3.42668921950237	2.9071481877787	1.0517613929016
"2fc8dea43a3f308b994a43c1f328af87"	1.47172749512774	2.78167310115907	1.63785173891212	3.29360498427068	0.860250668831612	2.59135439445265	1.65377504855731	4.03197266962487	2.47840329782856	3.78618983944153	2.32775904160946	0.482481862575387
"2fcd17aab051c03e117541de5109e05f"	3.23880448982504	2.57304863370737	2.81849236819504	2.71453043341358	2.81715308360396	2.86970016877624	5.10638804867719	2.83717431258208	4.24551254107325	0.79878295832968	0.459308514860155	4.92312419226496
"2fd22637ae05101caea38f7fd8273b94"	3.30214783580161	1.65460055270628	3.2626951788152	1.29409546126065	3.05260303491482	3.47073308356779	1.81951248312647	3.38738014121624	2.66275010553306	3.5422962550749	3.49896996211309	1.8706148036647
"2ff5025452f1d52d05a187ae3e7fa06a"	1.45853129826449	4.120947219434	1.19847873955365	3.45025306613351	1.24933854040006	3.58403991383598	0.261285991031888	3.68930276450545	1.08593966239559	3.69143244246412	2.26054110214031	0.0553173868559489
"2ffb54f27b937fc0ae173e5e41bceb51"	3.67304525219138	4.01872855612066	3.28436220914154	3.3610957873136	3.19581618325468	4.02943361618743	2.2305034794048	0.150981681963745	2.31022805961503	0.0474427721024217	0	2.33344743343793
"30072ecc5c3089120722954d0a2df9cc"	2.37266650513892	3.61710186067111	2.25149125239848	3.66012060432509	2.08422321623058	4.04609417734561	2.84877029300113	3.93031290088695	3.33379388929992	4.12529007244246	4.1919469311344	1.59131976560375
"301d11ad78c9cdcbba55b3019d6d28d5"	2.36644494638875	3.13923936799696	1.96107951031278	3.21843232653735	1.877153984245	3.32538038585653	1.75644364207404	2.61721822582201	1.65035411051706	3.34338106910135	3.18892304582799	0.80515937467257
"30b432df426974a05c0bf565d9d478c1"	3.55251949343135	2.81937837481482	3.7711422724401	2.40440901226068	2.71667357933578	2.70517574046243	3.21094872829551	4.01922287643429	4.5002471079738	3.99961606654009	2.35526757701071	1.76134166982073
"30c7b60f025e3f64e18ae6f78c3f7f7f"	3.00827009554699	0	2.59328635310839	0	2.39353487095777	0.266980516240043	3.63715498783778	0	4.18114145510055	0.345255691748679	0	1.5796689821172
"30cfe9dd74a450e2788555ebb87f7665"	2.04382365226268	3.6254417675532	1.90057858764844	3.41633536287151	1.60539113627817	3.82827986348161	3.4122625034462	3.80240318736214	2.74105806466872	4.12529007244246	5.01452027112415	4.24612356040596
"30f0ff2562f1e5368df623a1ecad5068"	1.87102726134746	5.51971543539366	1.43028612660394	4.27881852315364	1.47388504944297	5.24385484493465	2.45530884095238	3.63565648330837	2.56719867200964	2.82628486809114	1.80203383998386	0.995574998157566
"312fb6a3722b9db368172069a9940281"	1.55856768643523	1.31216869650197	1.21044729947475	0.840357402461377	1.40121991874397	1.8892959568478	2.03714854388958	1.36478850915973	2.36600120321409	0.577761581255031	0	0.66189074815939
"313184392efe5228637148a6d4e96e2b"	1.44920460420697	2.21875555766399	1.40775248007835	2.14677770825541	1.38469933974935	2.52323834608801	1.04177770474254	2.9422574961986	1.75152150551749	3.15676456355066	2.55732831401862	0.94160363984644
"313960e95e9555b73208bf7963a6c6e3"	3.48306795623023	3.64424812996834	2.74185595930095	2.48184530197421	1.8461379578391	2.1498825308048	2.86348451386295	3.47977526315533	3.96569949774223	3.14642275952358	2.23956115762549	3.19301702955101
"314b116451d3eeb9a591b95ed0ab714b"	0.840357402461377	0	0.452421846547587	0	0.737647202835826	0	1.05671610630351	0	0.28294863740296	0	0	1.2735844043609
"318b3be14a974c7ae1abbdb49808a24d"	5.38145972686942	6.42634756565588	5.00825553137248	6.15083688815966	4.91961947365084	7.03289670405325	5.7930830602406	7.50899190022399	5.95537875654598	7.24923751315223	5.50530458434966	4.86727541690929
"31a769f2df97eb5896d4eefd4d1a9bd3"	1.65967464886081	1.30497855172949	1.57797717265548	3.25758833198359	1.97962742184792	4.26620043316809	2.31676577023169	4.13852825988124	2.99981881226896	3.98121061528568	2.49596832656383	1.14194313339012
"31cf7d1c6f62222c6bc27b478d15a3e2"	3.48857494143975	4.52665225144671	3.49748245021209	4.53300654277221	3.68007834141576	4.79860025798981	3.06963878507336	3.97660699643944	3.00104396658879	4.11523296964786	3.49584106533676	3.68417736236348
"31d5c28d6223998e23f4ce837675fa15"	2.46670088642438	3.97995456491938	1.24807441600107	3.37790734402779	1.94257096142426	4.55986848025117	1.45267318454366	4.78304036500976	2.36290515833252	4.76188526404269	2.69625380871248	0.787492290717412
"31f09af5a917342b374c9dd74712f8f6"	3.42119373429825	3.96628935013042	3.12800230001506	4.2158332339253	2.7902469606573	4.12905995019837	2.98411910094546	5.90585738465657	4.26428266231702	5.78956572614167	5.8741078474325	2.99840170744289
"31f4311b3614ceb936249344f683b178"	2.93872816422927	5.16415839841333	2.80106349333656	4.78282239596024	2.94697351505461	4.923418138468	2.77620224808418	4.82732066837254	3.17118504415525	5.2376953897281	4.53149562605157	2.34850008018159
