"sample_008Ab"	"sample_008Ao"	"sample_012Ab"	"sample_012Ao"	"sample_024Bb"	"sample_024Bo"	"sample_040Bb"	"sample_040Bo"	"sample_040Db"	"sample_040Do"	"sample_18_0_14"	"sample_18_0_17"
"39dad68e779f9d7a5e80d6b4c02436aa"	1.79846677049675	2.05198070908423	1.63154689795209	1.10861683676569	1.47917906242514	2.11802191778736	2.94678032935446	2.94728922527726	2.81104128061634	3.00071644274861	2.96407395222994	2.50885713908321
"39e31bce5de420066369a48aaa1a7c76"	0.0682936717233346	3.67904214713188	0.090983663697731	3.0896544127329	0.128370395012365	3.86953714495577	1.41304960572913	4.2354906163488	0.890063385494079	4.13195294681115	4.40573439637744	2.94513769042298
"39fdf298f10d1ba28c460ac28b876dfa"	2.72752933099488	4.21820405939119	2.20502636681889	3.68173997485617	2.12946116799387	4.47682448200721	3.25018532023702	4.49773599557622	3.55288854084991	4.39437677088194	4.366869212836	3.40180760902814
"3a14a8cecccaeab01daaec2c2106c447"	1.5970170924341	2.39717273910649	1.5970170924341	2.79039456562255	1.29409546126065	2.68268589631046	1.55810759543312	2.70584658564202	1.67169252905675	2.89850871313138	2.58991830389446	1.90714064304946
"3a26389ba3d76786cc568267b1f8ea85"	3.51404812539232	3.96417171384477	3.20503204035155	3.98169775105275	3.0792686405174	4.14231025962807	3.66379751574612	4.3150050332425	2.80118832673414	4.18121467923501	4.28117952934975	4.19212743996331
"3a5c79fd8ef11ce6db5fd3e1d5190d35"	1.48298540527387	1.93452053292784	1.27196737767908	1.56136364195162	1.28677370468639	1.83981761950894	1.55267706661234	1.64060706784613	2.65627257892057	2.35476949023149	1.63411101263898	1.24461558278795
"3a5ee4fb876f70f68f59cb7a09fe6588"	0.768966366323585	2.6817756963132	0.452421846547587	2.35766921809495	0.724839627292435	2.96325556837122	0.633980869890729	1.6076963968758	0.438964356648568	2.25307967309021	1.9137115799788	1.83426005412687
"3a894ff1a44267d5595c0cceac1b9c98"	4.41495720747861	4.23729156202782	4.44801263253428	4.99644835959105	4.16555662148079	4.45026169200115	3.58592437640249	4.55813203614485	3.84569942535378	4.78669142261128	4.89820465875498	5.00559528120862
"3aa823b8a3332395136a4bdb0d8474ef"	1.82638902209255	3.27111818064303	1.77486236518353	3.21932957829774	1.62898727034257	3.5239216872676	3.0144019470113	4.12600242070572	3.23994284951156	4.33071548552803	3.96640988349573	3.69963982183583
"3ab05afa74774c45aa74b71c10bd7cad"	2.04029711708656	3.12068817477089	2.32040152088373	2.931614432023	1.93210833590235	3.49980344285888	2.50736098695007	2.92325835023038	2.71324335994685	2.91785721483103	3.34243061629449	3.15536077980027
"3ad290b0750a608b3b7995792e22c36d"	1.84854099324198	3.95957116081329	1.49218636264743	3.19266693620224	1.46797285769081	3.47191608094809	2.79263182411108	3.85676533619848	1.92278203925227	3.55085408207452	4.01508607087272	3.25587875348514
"3ae114ae21016dd0db953a569c340e94"	3.57918254941738	3.83429480273931	3.99528436093679	3.57617722730891	4.21257950080179	3.89460854621377	4.40622073145523	0.505072963213945	4.49706630352311	0.948216868485818	0.132710593657081	5.04008901258308
"3b0ca44e1d25cf31fb8475e29b9b1d98"	4.28433510921535	4.79324002305034	4.59193610050934	4.55429511992036	4.27271492052437	4.2721581958031	3.81893355797141	3.70036573350687	3.37438443942747	3.91863708410663	3.90393034803069	4.36464647084235
"3b5d30f5ff08ed74aa54f655fbf9c0b5"	0.41798309680047	3.01612271824775	0.879763667589162	2.596266508346	0.326310061902146	3.77052936953689	0.288181947493432	2.1457441309339	0.34889475661977	2.91875943234824	1.82891073485885	1.35387446986378
"3b690f1140b824c61383d20c48ff822e"	2.71314984246581	2.83356122471519	2.50601806077592	1.54162577218102	1.67723393464928	2.9225813048648	3.58017608141429	2.27159428804921	2.9966410654881	1.88287422235862	1.58894719798615	3.22876184429022
"3b72783ecdf22d357061e7b4d845d256"	1.37876423404999	2.75595840017042	1.30245293315116	2.49207393571102	1.36044933843951	2.76607033167458	2.54786715570784	3.09745884066636	2.37237982696072	2.88513581668429	2.50469812530324	2.79650020137208
"3b7624c5f42dc6892e012044ffe5c3c4"	1.38972746358055	2.3665851987537	1.43977974722387	2.57467186110708	1.24105583260986	2.64983381411377	1.91617233079136	3.05038616480504	1.82622530610933	3.1861997289114	3.72964944728214	2.99512709046764
"3ba645af4f9492e5d9077e0c258ecc14"	0.822981748340178	1.90327773695577	1.19041937008487	2.02454571332062	0.857436292360128	2.439825162467	1.92107574069811	3.70448455863443	1.42462525542485	3.43215003404957	3.17788298242094	2.8142883315435
"3ba6b7c219677e457b09a7c1065dc6bb"	1.82040678497779	1.38362679173769	1.72390716291523	1.28753037923622	1.7600950336577	0.931804734888666	3.98988436628897	2.96302534648912	4.1966369145935	3.20836143211634	1.17641968527025	3.32625165684784
"3bc18750f84efde4ea76716950fa9fd1"	0.807735795942656	3.45446730085638	0.83830511584386	3.26074946681682	0.87747240885745	3.59993100414724	2.27091682684471	4.44635517799802	1.82246827068833	4.46664297234303	4.36815954883207	3.56345920917078
"3be641f7552a62b22f4183eb8ccc13f0"	2.05055905443574	4.05628143214426	2.20124094536559	4.03439036145658	1.88526499131373	4.33143710574321	2.80725581414808	4.70064035299378	2.5408142817263	4.47056164201572	5.52930050781684	4.38670442672497
"3bf5e7131ac3dea17c70a496fa0782fa"	1.67474426371465	3.57848364372157	1.20248419689948	2.60613670061847	1.21044729947475	3.7689954667929	2.81642738880043	3.70456658781748	2.39998846440029	3.64403827008952	4.15576941417632	3.54241464749283
"3c02128b2eef6b5ce08bedf26f3ab5d8"	1.22618575974013	0.954202896944016	1.08378118285415	1.26448118409241	1.15332614293146	0.533661880246708	1.60600743109955	1.81607369239401	0.788904472378986	1.2559341422867	0.29993459922121	1.73191832705911
"3c11cc4f177fc6f56fbde368d00e2f2b"	4.783380260544	2.1893917585267	4.57054173225208	1.72576833800757	4.85044032876732	2.45479102588338	1.86576862697598	2.40575521148256	1.98731254653775	1.9137115799788	1.9259552244482	1.56322642062941
"3c129434318db9aef8ad8d0fbecda0f6"	0.630276600967509	2.941721870114	0.718373796886402	2.58026872218528	0.326310061902146	2.59229099112838	1.23031872369011	3.04484189660009	1.2302572655849	3.89611803541892	4.15358268524539	2.80107149867011
"3c18cf5fc5d497ca043883770358d094"	0.623167214912953	1.86279946614541	1.08378118285415	1.22227430549585	0.452421846547587	2.15606340493128	2.73515291519342	3.04324543222268	2.58961195083961	3.32696222193326	2.79304064849968	2.01885520038069
"3c352a135cf0788336aa99a1c36e1ee1"	1.05640217838302	2.83199524953905	0.954202896944016	2.4983899238604	0.762780513574287	3.10105916364648	1.85276049078545	3.71103959440891	1.69418339088016	3.48880219364551	4.09825191855308	3.38179027613693
"3c3774e6e5462fb3ae363c031dadb546"	4.93914935320703	5.7484607521503	4.9679785619182	6.36818824123844	4.36751630468478	6.09562216582529	4.91368736329294	6.62573094786039	4.59877763960742	6.55259052897866	7.15313332740337	6.06452676705159
"3c3797b79a55f0e8bfa1da633eb42ec0"	3.56638821512417	3.12468790867624	2.98008178535781	2.84509444268355	2.76978782293883	3.24997769625771	4.34118487633444	3.97439155229682	4.87732941675921	3.94781124274386	3.96348467466413	3.41452238842056
"3c4dafae453b17592d5b6a7048312b72"	1.76979159948541	3.81928800699619	1.12781018436677	2.69354416208456	1.09274343391462	3.21843232653735	3.16103906335543	3.6954006448542	2.66908758797159	3.62539637580058	2.95680431754316	2.39971180372477
"3c63bfa6fe89cefcd7aa566494649941"	2.57318840006723	3.88564668870314	2.50057533561373	3.91949214185079	2.165263670127	3.98541369897049	3.11838344060723	4.05750940137493	3.03364443862385	3.8807676047771	4.01111149297512	3.4964227093818
"3cd010a99128945fb349f66f6daf7b3d"	1.30099333418548	1.54738745120596	1.6590519783054	1.26171910866693	0.980939775033209	1.71021109251205	2.31338130001962	1.89968790684103	2.01685846301823	2.0838822107737	1.42579851810448	2.63175087491491
"3cea84518c491246e088fec814e40e85"	1.54162577218102	3.18431336518576	1.56693220960553	3.29674682223892	0.834598998638353	3.88783000051307	1.1273617019541	3.44661679185302	1.07175483449823	3.25552014504645	2.98589403641809	1.7652443635723
"3d149cad9e431103686c6dced11df7cf"	2.01572201840527	2.91178719067592	1.82276544387502	2.59428072532803	1.77881775196992	3.10285378774333	2.17272694573582	3.6655084677907	2.04512179912626	3.15322308321744	3.11245697159086	2.89779965816933
"3d20aa88fbf9905e61aa51f0d2ef245d"	2.82912906684575	3.37006475144468	2.49413302935972	2.79268131970534	2.59122552781759	3.77511263958623	2.32965501538936	2.4298721382196	2.25928488149138	2.66650577043406	2.52329405976458	2.38645503820533
"3d2a80cc1be2dcbad9d11747e63d79fe"	2.66919767623918	4.56401639556957	2.9527167842866	4.46662973114508	2.62515014317509	4.40261628648922	2.75316520204627	5.43422686515039	2.44760670004986	5.09490150628795	5.46426806434462	4.05276383591226
"3d2ba2223edf17da608eddc075674340"	4.20509137625758	3.99448079213248	4.4257219553986	4.09087626686411	4.8960628992887	4.22362706942376	4.99321035785103	4.19162250168657	5.05642477022486	4.58302579891153	3.43645834225603	4.90873840278989
"3d3018160d8838dc795bfe9d9bb98091"	0.40918484795657	2.37390618540338	1.47996114583539	3.29969644527377	1.65967464886081	3.28685143245096	1.28487002303682	2.63654677399638	1.56500455051146	3.03238040722173	3.73089268647562	2.52014350516916
"3d3bcf2eb9421e0998e1d9dbf9f14103"	2.87742141723273	3.74893194243822	3.70717123057642	4.0824157892994	3.07305879876537	4.04948782150134	3.29837807883063	4.45574051132503	3.39699857901482	4.51795078736346	4.26933374720459	4.04091213942463
"3d8080319b435aa8c9a67edd601846ba"	0.23594130954407	1.90525927084621	0.225377055186412	1.96668009546232	0.493866629510263	2.00144013455063	1.7652443635723	0.210098837793401	0.96313614910566	0.223543471335537	0	1.19531543723475
"3d8568c6c73afe3f03baa3ef6bb2b583"	3.5850572755036	4.39530206401925	2.69782853123921	3.5096498121642	3.05711538000704	4.52960106411704	4.32601728309343	4.91179943518424	4.56398288037887	5.01355306704365	4.39407182311866	4.36247948774917
"3d91ba1c0d0967e12c518afa71aef4c9"	2.13922341977416	3.12954782450245	1.84133236111164	2.53854232524378	1.92733725278544	2.8057543553804	2.31574277674313	3.70439902755861	2.33635099172091	3.82713992813765	3.8792558877786	3.12766100173779
"3d947b006fcce8d7ce0f3c720d576040"	3.27283129252585	4.8023482940065	3.10524162089512	4.60944369154159	3.24470593660251	5.05413210809518	3.91002746548895	4.19703186520774	3.93384561145434	4.2785332580938	3.62884919197633	4.4334207803168
"3d98f5ea6a29d60d032b19b6c5d26a6f"	3.73286320210421	3.82359783859581	3.8265915566275	3.64816700459377	4.08584172957092	4.30344503161909	7.2083938397358	4.89090585688592	7.36559922997732	4.66832938793961	4.87099342442817	5.97668728378124
"3d9d48e8b265a447979ce548c553603e"	1.06101771929273	2.23596868120284	0.644345516324388	0.477494254333101	1.10603798316191	2.91106342343191	2.86978348873088	3.97507855250304	2.01885520038069	3.08839349341437	3.38292478327455	2.39363165101239
"3db70a32b880ae396d12c12687ef9523"	2.20236140912046	3.61128009102301	2.02398346122872	3.20760274482039	2.07734691920681	3.53879096355687	2.98082166081824	3.71267166146114	2.7786204944715	3.87869783933451	3.88489432803989	2.92773711846818
"3db8033db2f03e1982760540c5b3cec6"	0.373196704877903	0	0.266980516240043	0	0.287150681288502	0	1.20035627255139	0.372184053539502	0.550892132979074	0	0	0.774266231844737
"3df266045ae39f26aaba6a8cc7c4c6aa"	2.39336404050935	3.6999057997331	2.13378378192927	3.04962501880764	1.96826993854044	3.5757695190631	2.92865265248503	3.43324921575519	2.48026390880591	3.07734282405407	2.99481727740901	2.24517432304799
"3df2dd503300bfa6331f0cf0c0556024"	3.28933447491003	2.4351748549235	3.16876751232279	1.93452053292784	3.26726914840204	3.15240754961897	5.78991124003655	3.48471404814719	5.75122538247688	3.21544594956501	1.38361577691413	4.65704985842243
"3df8bad52704eba6448bf87950896bd3"	3.73781270328432	2.56911987950128	3.66456101838567	2.51681543945394	4.21603831143066	2.35514765651861	4.82011058324645	4.52593648431427	4.90639341179403	4.4244225898679	2.44126819275817	3.91996339691374
"3e063048d5d25a9f534806f62f517a11"	1.75379709736452	1.57797717265548	3.00300054555416	1.84192884058401	6.36186956200065	2.02454571332062	0.236809742078024	0.956741457482636	0.38362841349899	1.55267706661234	0.0488853977298107	0.819427346470275
"3e0d982bf5c8ffa41c2898f59e409367"	1.66220207456514	3.0557404701253	1.16584405476335	2.54956508561052	1.31216869650197	2.79528391448438	1.80447824163583	3.48982162395167	1.41655679924678	2.87167585129199	3.35591754906322	2.52889961147363
"3e339157e579b81bf07dc08d13f13ba9"	3.70529903693147	4.10242276219338	3.54831726037305	4.09069608126916	3.28486054974883	4.01825010549322	3.25552014504645	4.17993798995222	3.22545016644733	4.03767720426506	4.31187505643118	3.0668522145571
"3e4cda8b82e8cdce9d570478deac2adc"	1.15751621525096	1.2416803539938	0.974491713162854	0.391352660986791	0.525828515443912	0.901603399122278	1.02444440250501	1.00873755418915	0.576404931710849	0.10835003630684	0.0318306604864069	1.02995221144638
"3e5ae042c1ce9098f80f59664eb8f66c"	1.64688787655895	3.69511609135062	1.72454383217666	3.39460447055531	1.50322382728636	3.4436870988702	1.54640379002986	4.05646397236918	1.55610661760658	4.5020545381877	4.48893207635152	2.93049796740412
"3e760a2e7f85809b7e2fe3f1c98e5b1e"	1.82705582548918	3.22268276925111	1.85658388699329	3.36570162888842	1.56970490808209	3.20395221976222	3.17159971394148	3.76663416169499	3.50096729900674	3.89002889859385	4.11092468255417	2.80017348997802
"3e7fb0a62433db48e92d878238284dab"	3.0557404701253	5.14297363364924	3.51800201291108	4.61722977593797	3.57699674288235	4.51182777385843	4.17609811326048	5.85663431135179	3.97225225497762	6.11939305409234	4.96657542442234	4.84327801195823
"3e84609c41d0a6a9305eb8ca3caa4832"	2.90019813178327	3.76275183794403	3.03911250260118	3.3944197984923	2.82651348942262	3.81330577737984	3.69839802728339	4.19568879251172	3.70191224864678	3.58793245439221	4.14534829263699	3.83649197919252
"3e84b52f0f22ee047c93121efea7f496"	3.55061157631824	4.15386826452349	3.6252879510798	3.30556971813187	3.40887069964579	3.58182110907026	3.56643672889891	3.5099839819169	3.41747960423558	3.35008233843853	3.30136236537412	3.39947988785656
"3e8a87ab7c2c84504e936c48d07e28e5"	2.01740911904088	1.34604913571074	1.92019949874899	1.13850438080974	1.69112900654096	1.93999716073064	4.50492876758769	3.77087410166656	4.51210268948853	3.85846609836987	2.84582175817699	4.87616174349454
"3eb29b448d1b814e6e8c3f9e8f6abdb7"	3.05453717322183	3.463216496829	3.29955846220444	3.09793502427977	3.33913382532276	3.76017364770869	3.20225886512892	3.0485991200785	3.25872935570049	2.73993645285334	2.78361123307431	3.19493047134283
"3eb311ac564c8d781efb8ce98c22f4f6"	1.18636519621154	3.09625769395526	1.29409546126065	2.50601806077592	0.917675772262734	3.29032596812179	3.09522007855414	4.02164303645625	3.18964472892508	4.46634940058573	3.62316958054422	3.0527551226499
"3eb9516203c8da3fb1ea886173c8a982"	3.21576659622257	4.64215590339806	2.60121378201974	4.08601135395443	2.89427053666028	4.26414422689275	3.44341999485797	4.62384178175232	3.52731888876791	3.9649929933791	4.39909390664737	3.6874884871678
"3ec18e411767c99e2b6c382c60de8911"	2.32568326440668	0.840357402461377	3.37893984353666	1.78106161738401	0.637335800239314	2.18191407863878	5.86822430419612	2.56807523603933	6.27099580423188	3.43860555572256	3.89445763360853	5.39387251634476
"3ec211d7c7f94c2310b9ccff3ea75c82"	4.31796524858031	4.47985986163517	2.81793774823914	3.75819437315711	4.18749005866872	4.69964791392723	5.81301012121751	5.8481739909659	5.70188710743592	5.47860152810033	6.26054258441312	5.97851362843147
"3ec31e749d43bd462cbbdd3ee57bf7fc"	3.62173701238249	4.1151000850423	4.18066758429428	4.06682193224078	3.82829796795905	3.67236915614882	3.924591687584	3.55394994171816	3.74476580923014	3.06139360160789	4.26206419459002	5.14724967941115
"3ed0c84266ba95ca7f7a6d06a0392c2a"	3.22849778498191	4.86408936912559	3.29280040877876	4.74166331334311	3.3973618688112	5.36048858001011	3.59010297420151	4.53500828598301	3.61354121359681	4.52162112177792	4.38047556428408	3.58404434326211
"3f01809570d8631ed37d6c01b3f87536"	1.35768524528342	2.57724043482379	1.04710669104407	2.38499468968221	0.828807243457462	2.4175410250452	1.27603869944222	2.80536722529689	1.68462787559449	3.4702219670165	2.9685756401084	1.94717842132274
"3f239b45b3bc2d94ab08523ccbea5c5c"	3.14383929866465	4.2250294908424	3.3391595534064	3.93677386022485	3.17211917171305	4.61301434001114	3.53221394809373	4.1477431389468	3.22942399678076	4.10790881702463	4.19891926921315	3.95608390901486
"3f35e47ab7778c0fe43cf73d03da5ac5"	0.564395774148579	3.21896462092571	0.181967327395462	2.80418610051231	0.306922041485484	3.0718983228419	1.76809840773919	3.68999383296312	1.78224770885546	4.22343527627878	4.01201855535937	2.68970970437198
"3f3a0976518af88787a29491e5b382ae"	4.15783018550722	4.05073761693505	3.51166826710821	4.31236253349839	4.08958265900283	4.15345030563632	2.49227940411741	2.9875791267976	2.28417669331069	2.52087689357723	4.32566261110477	3.80378947773191
"3f49b2dccf460d1e2a553719fb8a8731"	4.22466172116501	4.358079588425	4.53827321285569	4.24503654123179	5.18190763747466	4.23770452381781	4.22709794394128	4.11529522308595	4.15405582587746	4.06096873439838	4.14642296499806	4.6157777265742
"3f977600d6333190cc6c069df94a4994"	0.493866629510263	2.25289051997019	1.01387468832435	2.01217062427861	1.06101771929273	2.46728182435891	2.23904071291136	3.50008490229357	2.15104081534276	3.27371894128736	3.53044584843123	2.67842290238237
"3fbd83d89bc990e0ad59d7befb92e580"	6.09507835582207	6.66060113258081	5.33095145986226	6.78035974751628	5.35933539445103	6.27458567783122	3.36073514577775	3.95038067786875	3.42462682229615	3.50089671368508	4.03989599991616	3.55068364973555
"3fd1bc135856c3e2975593bfbe4f491b"	3.81255034450683	4.35751055650039	3.91073798013669	4.78771280168006	1.37128350990529	4.02635279660426	2.94281661120738	5.13346159110433	2.64210268780122	5.08121366357229	3.94934961821303	3.07691125849685
"3fd1c1a6b77251525bd81524fe98077b"	2.24009818825175	1.45506795872406	3.67894510016888	1.05643249468268	2.39805925327773	1.8155884147379	3.97539209304481	0.394943280648582	3.5822153113256	1.06602022406745	0	3.9856841634896
"3fdaf1a0a47071a96c2841300cf213ca"	5.25891457281909	6.99163639974438	5.07013897416668	7.36056166085494	4.91299122622607	7.60696926669508	4.53439680175725	6.65938583853589	4.49117359768353	6.70698164488865	6.27879437002718	5.31289262946032
"400cdfb6052ba57a5efe130af7d857b7"	1.72576833800757	2.10713148704524	1.95732828475824	2.96600063637735	1.41100282724313	2.68722451065535	3.20466330377314	4.01714309218526	3.06607423461024	3.67571315758218	4.17404413410821	4.69912126080933
"4020c7d7b97f6ef6b5b6f01285ab74e2"	1.43979010333764	2.96050294421984	1.97962742184792	3.50329387619402	1.7988335554413	3.89597522585976	1.6661773496267	2.67485874207864	1.97348362539156	2.59086448701377	3.82441727002436	2.71102576970374
"402a5b4fa691b501683e630c9a195f9e"	2.58328786670261	3.4383590854842	2.29398320258628	3.37302713326669	1.99603139972503	3.55366249886941	2.30271508454478	3.01743505519722	2.75871162923765	3.75145511259642	3.92360171272676	3.62717424867726
"402b0ca968b03e99f11042ed022aa90a"	1.39793756518498	2.65501293073185	1.14489295748002	2.61396330611316	1.42709795547086	2.87042723720026	2.52889961147363	4.15588954469043	2.79099331391589	3.79893941008414	5.16553369431094	3.51646466286776
"402fbb7ed3306cea0b4024ed4d5a92dd"	1.10499616681779	0	1.31216952461204	0.577416522602333	1.70874089397405	0.381071459756679	2.17272694573582	3.18688967901035	1.92351845874041	3.15179540918558	3.1638661596371	2.51549243259505
"40346a725161955f6f609316227840fb"	2.79121111902412	4.53321537872561	2.56810015770383	4.17638680794789	2.78136819463831	4.2793715532485	1.43262913232537	3.22677653192437	1.78785184439704	3.36807483682667	3.228762787377	2.77237619965846
"4043e6504954219ffd51b0ed724c58ad"	1.70904792560017	2.64655947515919	1.63404271629135	2.98028990151372	1.18229451908266	2.65594780755237	0.718863659064582	2.30937200968302	0.718863659064582	1.89380449471756	2.94369659840687	1.86576862697598
"405eb04f7ffd164987c18f664c68598d"	2.91033913196943	4.64535625034762	2.6980338714045	4.46411179358465	2.21149504589007	4.94105299893329	3.58791304802716	5.26448701311996	3.60556044572777	5.20640317025374	5.09435810656333	4.43983394909312
"406fdcd917979ab961507b67516aa5ca"	2.31127869389878	3.36937108893936	2.46275774713925	3.77725072893988	2.63803394899704	3.97121903081588	1.65347393642371	2.64921273137772	1.52034436924015	2.55777754755682	2.39363165101239	1.81268891240908
"40946aacc4c007b9ce725e7a056e2b04"	3.79540486060331	4.38198765376476	3.56497356517547	4.01336877157314	3.35723758573244	4.66989380241332	4.55321878035599	4.16267121183253	4.65068738078439	4.53886797713396	4.25710946146684	4.57994775807036
"40cc2c6c11dd9267d14eb59f685ab3e7"	2.10551247224611	3.44389888879148	2.12794356910377	3.12589546891531	1.91902114401717	3.16932690291487	1.25531075196951	2.78975758873959	1.65611033624499	3.09792051136246	3.58204071074787	2.5040060588544
"40dbbbe3242bf3494d50ce4be4745a85"	3.1013103419272	2.82623803159846	4.16904596478495	3.42912858400746	3.77185395147278	2.95927980629633	4.17993798995222	1.24461558278795	5.29738443149944	1.34521191601866	1.11100188631403	4.69302170995539
"414202a5b83af29255fb5f98750257e7"	2.48960020115617	3.59359824888984	2.23738982291076	2.69174261901378	2.01926084475167	3.44940817167758	2.56509725215459	2.29059403278793	2.95874496588092	2.63955724859255	1.41119928644991	1.31640610612926
"414a6c64bbfb230ce3134b6d7cba328d"	4.2754303179664	4.03182888612414	3.3737236341535	3.90152880169701	2.95974630657665	4.19695056964611	6.12309657457999	7.72134165337388	5.92842969489345	8.01172038240772	6.04125540089669	6.3048880112573
"416510a4e91eafaca771a2ae81f698f0"	0.811227949667104	1.77431485962168	0.65130643812554	0.954202896944016	0.391352660986791	1.38469933974935	3.08381640826658	3.53270213871409	2.85643572286732	2.91061002013716	5.26191061050119	3.59605393498217
"41732f84b90d3d2c0c0a53b13059fa15"	0.954202896944016	2.01749299698914	0.69208411570668	1.93259619613418	0.678675468651068	3.16708746058535	1.88876518050313	3.38744998440118	1.51301511389905	3.36922500241888	2.72644661138036	3.30207293678872
"4177b6f11f5cb66fa279052cd81bed71"	3.70791328105688	3.59469527762987	3.81107960880934	4.06018978883333	3.13981551781445	4.30556363199601	1.98386117166716	2.91147352914555	1.48826695585633	3.13933100497462	3.08818371888307	3.14227597159534
"4181e4b02d0b43d86b7654e74656d5d3"	1.99422196754317	2.75294198279246	2.31654075811243	2.63708216597749	1.75609774867397	2.31259680810178	2.47556313478485	3.07459890530589	2.25307967309021	3.15464872190162	3.32756160569857	2.25483288995653
"4186eacf77c616c89949bd6bcb20ac1e"	5.26828157456497	1.07926975551239	5.99568906126927	0.724839627292435	4.90858060446561	0.549146894080271	2.63164759360183	0.359431829532291	2.56326754776764	0.502168194405915	0	1.78030850664713
"4194f5e99e46cc776cf06882b9da81af"	1.92680086705401	3.81577836915534	1.43346416559628	2.72106086086986	1.40775248007835	3.3401028786355	1.91617233079136	3.38008609844923	2.56422601899226	3.98630453394866	2.87262069137597	2.60453982473255
"419af1abcdc1a789b4d0cfb6772a1fa6"	2.54226319214735	0.15953473120401	2.48184530197421	0.225377055186412	1.54162577218102	0.266980516240043	2.79915762228193	1.92838606675988	3.51596847857414	1.90131616857978	0.855563604804236	1.06025253811348
"419cf5a18cab13fd3c41b4fb6ab76463"	1.76068323293224	4.04539579797634	1.46162096543972	3.53171879049379	1.7114537408565	4.25644271987448	2.84095973374522	4.49061194508732	2.75020890183252	4.89421008617442	4.63864751436046	4.02701637580635
"41abc18acd5260a83f657797e8e400de"	4.00935722638757	5.27912259497013	3.91922798709805	5.28473539777345	3.61817341957223	5.80052107317852	4.5477507969206	5.17294403483926	4.64604913888619	4.85596392317736	5.1228699287671	4.04618320031508
"41b056391a79495d264fee328c8063f3"	2.99123284017463	4.07067362695522	2.64430649212465	3.73889838930258	2.95810552269791	3.81514667693956	2.75337445262901	3.42625815064919	3.10979699710027	3.67446168576727	3.60327136066699	3.08304189049119
"41bb2670c73de8d79729bab55549a657"	1.91706671944517	3.06260837292546	1.29044128397347	1.25314575236713	0.685402265987499	3.1529761644674	1.83250753547234	2.43647289624646	1.46708857041331	2.42212371973537	1.91472857073373	1.9001720400697
"41c23fa846b772f2fca664dddfd7a320"	2.02510029467632	3.45859352862608	1.8541209768927	2.98738403678063	1.49113614066574	3.30998774654807	2.44467409116487	3.83628043546215	2.55775129793205	3.74075275511652	4.23831428380957	2.8866594512748
"421b20fcce635617b6356b691cc3b372"	2.13775791485875	2.91152204315945	1.75025092207423	2.35873334284875	1.71859305870629	2.37863391484706	2.23913605279834	2.95913824971965	2.05076680816449	3.0577086575516	3.22570339254983	2.35548824427563
"421cf4a900ea65dfbe4dc2b8817a00e2"	3.55273663772974	5.13116146008263	3.14788732085907	4.77538406647737	3.31779930842554	5.11889375070764	4.2530804282838	5.34981006605306	4.26793085522538	5.09563370197788	4.90947778526952	4.45457633978848
"4224200a10f9a676aa961a445b094f8d"	1.64950057873764	0.517933304252917	2.070893233783	0.287150681288502	2.39110225239077	0.246395126108177	1.64706119653054	0.66021068031368	1.19531543723475	0.140022777919828	0.300622976584581	3.27149104512661
"4248d8a18a6e468a540f57710259b857"	2.83181521119541	4.07117202940407	2.9165392549537	4.12316777193811	2.77196088857751	4.24539666557811	2.13162388652339	3.79936081849985	2.00290810287903	3.63006821275921	3.94849404399175	2.78055940004052
"4256ac50ae758b11f6f77545e75a7c43"	1.17410311376363	3.69179270647047	1.47083310032542	3.098661310562	0.623167214912953	3.93677386022485	1.85276049078545	2.83998448569507	2.07910398471389	3.05982850939784	3.60653535025857	2.23894217068809
"4260b770b555c07b6c25bb8a6852eceb"	5.76348840009051	6.738930325893	5.56485039118621	6.60400314533419	5.21824007494315	7.42972644479432	5.94880858022135	6.75432445666195	5.74328391763195	6.59387473737355	7.13594392239013	6.91015120645425
"42654f2cd6d1b2818db3c75929a16a92"	2.24134158781212	4.19810807366121	2.26910084973224	3.8777020948523	2.02685674036559	4.44449317464636	2.90020298603319	4.06983771527801	2.56612691211529	4.12021562986205	3.88363201462922	3.57803824384282
"426af43772bccedef9a7bfbcf0ae7450"	1.12349350135854	2.83356122471519	0.637335800239314	2.16831171087768	0.840357402461377	2.31916144301881	2.35793464961553	3.2535863825436	1.80172630159524	3.07691125849685	2.70322524637322	2.22098450578944
"4276a8c428becb144c587957b5c2f009"	4.4036995231947	4.12167134845195	4.87083313324297	3.63613955589924	5.76954275137193	3.86120949177115	5.89282614789194	5.47623300121212	5.64113390098919	5.08838419924587	5.51864173356232	5.75478133749972
"4298cbf5bc578920f2e89cc90d4700f5"	3.80872192323626	5.71635375725161	3.82220332520736	5.52391831598467	3.52390368552768	5.56112336036183	2.85451427163845	4.23026144064491	2.20085132605857	4.003215628811	4.11856063852286	3.17649010837176
"42a0c97b5c09f23a301b1bfbe72bf062"	1.93460428212319	3.93150195291802	2.08340753056297	3.72671194021151	1.53490626899809	4.01252861398156	2.90878998508679	4.45282753735359	2.57190969340957	4.0279091319784	3.6500034815308	2.66560884056071
"42b3e03acdf7cf891be657ac4c1e4aba"	0.896188019556969	0.113100980812874	1.31574447454238	0	1.34389951573463	0.101147654004846	1.94170249888528	3.33875730406941	1.42490436752409	3.00743275755201	2.86880377432377	2.12670760954446
