"sample_002Cb"	"sample_002Co"	"sample_032Ab"	"sample_032Ao"	"sample_032Bb"	"sample_032Bo"	"sample_8_0_12"	"sample_8_0_15"	"sample_8_0_4"	"sample_8_0_6"	"sample_8_0_9"
"473764f38a0ce733f5433d91d0f1ce44"	4.21004005751854	6.70263511251138	4.86346482691353	6.63790120448286	4.80518298417419	6.34458507333177	3.98311738985579	5.49230029777566	4.4859324026993	5.4255063384771	2.73528760548187
"473b9a85cd1e160335f00ea575ad8100"	1.04018491707281	0.0795714975150359	0.660237289825177	0	1.78921683304471	0.384705900859022	1.35980253090779	0	1.69910017272582	0	0.0902208876623205
"4740bf6a1c954e0bd966999c1ad2558e"	1.7107155243727	3.9769875045742	1.23155217305279	4.11346182399002	0.942793607388455	2.44072154105581	0.772172755744953	3.17567968095096	0.526138185789306	2.93204373774319	0.589194562238273
"4744b64226eea5030691e7592976a720"	2.78394592189966	4.83949216126508	3.50160240914523	5.42912309542376	2.96447073397768	4.81834044898561	2.0914857185107	3.13886279675422	2.78409971581321	2.8724431069423	0.488236397506795
"474de3aacc331ee81a22267d023cacc7"	1.66714156649247	3.28647196671562	2.17114419946713	3.22877027297184	1.76408623984283	2.64090013061402	1.61197070221237	3.02334004756353	1.77124378776917	2.74037901445085	0.91425666456116
"47562056e4ca1eab32487fa0f91039a8"	1.4228080594717	2.92892516737452	1.73236240044258	3.23151311348597	1.36829054265289	2.13484407069394	1.99996429468239	3.18333893669504	2.0855891707978	2.50545961676005	1.66366741284353
"476e52ad5826f40e3a08501554e32cc4"	5.50965525265099	4.8466300464327	4.82995282911081	4.87161011659928	5.39390637867107	4.9186445996767	4.78678429384485	4.12930314758289	4.78852047211847	3.77654644530676	4.24173017038587
"478164d488b849448ee5df2d8afe9c0a"	1.72882410678903	3.79380298180643	2.02444270603606	4.30222182786636	2.09323620627702	3.10078614720196	2.86619335752047	4.07384575665005	2.39720048603539	4.04671108882789	1.94750202420662
"47900c7c2798f9a2ed5db21897aa21f7"	2.17114419946713	0.505122793496932	0.909422398782956	0	1.76984424196318	0	1.11887755402883	0.438745133342963	1.04971891917319	0	0.987215815436473
"4792c325cb09b28183663f520df6b329"	3.40514053055552	4.82526056912424	3.91275094041917	5.12000508784683	3.65746853100495	3.88889438915767	3.33118627766667	4.37028669041749	3.21625062203662	4.2636991883529	1.92709539936162
"4793bee6ac2c09e9e6e48de7288367d7"	1.53374574492571	3.25091156900877	2.24705734529975	3.48946321903664	2.3347264248457	3.83407590821125	2.160710797773	3.22797567740076	2.54329872153185	3.34896029967789	0.69275736342603
"47a29e1855b62758f3b447ff53ace307"	5.34824434620258	6.3241651228071	4.91074568201299	6.41093396714336	4.85247188514061	5.66933936602019	5.70246939961704	4.97085714347024	5.53449382733771	4.78021660972752	3.98341046892316
"47bcc9a876636611f3bc7df3d8e4412c"	3.50467942191548	4.64371874734169	3.62776245742456	4.86016792532644	3.94013914393504	4.80265063301507	3.3390314392879	4.22464273361551	3.76045360456531	3.82394901315373	2.16635016339032
"47c9aad6c691271b4bd59356d298be38"	2.85333137720074	3.02599781628689	3.55838413366873	3.62071993172372	2.75542819402385	3.6002166142098	4.08449676477887	2.57388775226073	4.50542021287129	2.2947859586576	3.11470784230449
"47ccda8aac3010df5906a72450f470fc"	3.33101654727636	0.805349310977694	3.69195420235498	0.669855878446996	3.63545803204308	2.74283728563634	2.16757188830829	0.0600783380924482	2.50213659477446	0.190398981142636	1.82769299142207
"47cd0665ecbe71d9e7010dd35740096e"	2.89053406919356	5.09624175353728	2.41619160066701	4.99670822764641	3.41244406469702	4.47067037322756	2.49061310026044	5.32097265964755	2.78470690477987	5.01847192652689	2.24955756801084
"47d65bc809ffc2078eb1b367ae1efea0"	2.27335883645305	4.68885342503221	3.54679732217948	5.03929369757296	2.34208057608692	3.71859567114959	2.30895834063739	4.82717754007462	2.56181830698871	4.64234604061175	1.53363965100755
"47e68df567e915290cbc4d67e150ccbb"	0.4313266332587	4.72538053556071	1.35279450479614	5.29635039674787	0.548906486028509	3.76991027403496	1.19552193750173	4.82302401439648	1.26398896744895	4.74525789162231	0.499075180719078
"47f22bf3bd3c682a538865f793e7e691"	3.19524959845207	4.174509922662	2.72960996917651	4.11365455904378	2.68826960816145	3.39087654941759	2.90570515377986	4.75506999221215	4.0791854411442	4.36129031562319	2.47166131637131
"47f5f77f644a6416fe019fd3cbf2b396"	2.89731369218387	4.42744693683492	3.18223451552645	4.79654232012136	2.82764420174378	3.94866329149947	2.33480735669533	3.87742764183904	2.56327340022447	3.69243262712652	1.70462366883059
"47f6322addbebfe4d9266af86ec06eb8"	3.36809595807447	3.3967127741586	2.73922640015369	3.83867777615825	3.11134954340959	4.21004005751854	2.61731933355772	3.96954204756723	2.72914349839339	3.74606777861767	1.26228774912606
"47fc4fe5e358cd755988e432384584f6"	1.93364972484709	3.61981754452962	2.80149306279517	4.28054373024389	2.0637195970613	3.18581430647264	3.05646192514872	3.64612308990639	3.08204720808386	3.31187351474573	1.70483826999047
"47ff54afa464312bc89ddd9f252c5eae"	2.14189343419632	3.77194497310182	3.20171131388111	4.09454790821257	2.3723934851869	4.13175413304169	1.47058219930915	1.94074598051807	1.9497439335602	2.08368154016861	0.719940998705099
"4820c8a975edf68e7f80b8d56b7123e9"	5.96412762002268	5.71051398048089	6.8084251251988	6.09006802078934	6.47878454144028	7.33051474647436	4.41580612890086	3.86172054631695	5.01034842628695	3.8722554547865	3.37305301862968
"482171fb6e6f45e9c14e690a2f28bd4a"	2.7597047035796	3.61029298768956	2.58912258566423	3.69249473609945	3.57031264576296	4.21999696782056	4.07838630386113	5.15834065311122	4.47756497026688	4.81640710181245	3.14701197893242
"48232bf77331fa9723fc237f3efa4853"	3.98485204008986	0.755660370848932	4.06259397143261	0.655863190746688	3.33684053291005	1.11151897127642	3.4730704011378	0.14276087030722	4.07028750497671	0.214273008048043	3.89154429529875
"48407ce93b3fccf3f467f93041f9f0a1"	3.41252097430254	4.42958851772799	4.02139049029049	4.79297740223071	3.64685477744606	4.88485191506252	4.12712259852236	5.24150822769084	4.59098043743132	4.95576265279773	3.47542006427675
"484a998b3a80084f6d4bd022a6773b15"	3.34162138900859	1.00019134210873	2.8116728876093	0	2.33558012056755	1.17593838661968	3.70007040122303	3.8146258975034	4.03759260694315	4.06793898334233	3.41012276499378
"485fbc706fdc166567847aeb3b5b2eb0"	2.29735956366615	4.31153194405663	2.12392327119296	3.79152450874238	2.37553151223487	3.66999653875305	2.82412226276592	3.0653079618369	4.12853907542481	2.14815290688094	1.81318430943685
"487bd9b2f0602bcfc169973bca8a31e8"	5.06982600992933	4.22518492685987	3.2902447406582	7.01188576075836	3.13654831234818	10.0970787357841	2.44612650360212	1.9009145312759	2.23814357437392	2.01644472081684	7.37832757322064
"4895f541d51608b5ade5fb275ab48c99"	2.21623549697907	3.28647196671562	2.62271436506406	3.07931858753953	2.25408851572376	3.02190228206224	1.60567243190227	2.01895347303959	2.40433268991389	1.7604779305946	1.35980253090779
"489a582542a0e018b8f1122b987a8fc4"	2.57638913451747	4.28774495203498	2.56089182912338	4.52118890815315	2.48941779259873	4.61905591152233	3.85441287546218	4.14263250506141	4.77637862014847	3.73935771645308	1.67581274651656
"489b5a704b00b4cc1e1979c8d5618cba"	1.31184313775452	0.755660370848932	1.03670426030437	0	1.00019134210873	0.505122793496932	1.4777881769533	0.237055923894006	2.07185987332941	0	1.02179171766559
"48b5cb687115b128816c0fecd49e8caf"	3.06527060291841	4.03257709594097	3.23939211901223	4.26999719498165	2.96880784230812	3.74880526711447	2.15223119180894	3.19864428157074	2.38318266528289	3.05314996712432	0.862698458713349
"48c09a59e78c8c3bcfd6ddc8980dd1bc"	3.01482349054234	2.39559292206924	3.40721730894981	1.64805241944112	2.19115864335407	2.37469676932095	2.17874582146026	1.18564389852891	2.79796535579136	1.55710895735826	1.74159780182086
"48cad01f487dcc5203e8804498898d77"	2.44657512785367	1.34750649427513	2.76183611965269	1.13886644199707	3.3807883605464	3.49701955158929	2.07013096706387	1.13673322769173	2.32406448910692	0.186035660276127	0.981458047885438
"48e55597edb5326d1cefb8a9652fe096"	3.69626541065916	4.85470642199958	4.31062744621996	4.93199474016777	3.94162932110402	4.69086616989411	3.79394552642758	4.31987864061493	4.07865275391961	4.36088859210751	3.70936361382002
"48f254500c8ffe6ed6d46ed635265182"	3.71789776727671	3.94239497324719	5.47257401479438	4.217332935425	4.21045859826241	4.4217843302684	2.98033270654521	4.74513259522495	4.13837509985828	4.45019851590721	2.88130410403568
"49111e4252f033aaa4552837a71346cf"	2.64330010202805	3.4392407995111	2.99021563484571	3.86410126307131	2.41394791869321	2.86588169840164	2.48092004717045	2.80906384277772	2.58699802763307	2.70207397900755	1.72746696227096
"4937c5e2f899b441d2a145b3cf807f68"	3.95333927137615	4.00255522530313	3.95689013215813	4.33542851122675	3.60664058873381	4.05561180733115	2.04575651828435	2.94454339476757	2.33671440539695	2.75249366218931	1.66693822337613
"4940b65568efec884c673dd47644e8cf"	1.6639552639595	3.43707552747683	1.23155217305279	3.49497596492865	1.37770154842186	2.47533986703752	1.21206001450855	3.36601473387109	0.963482667175007	2.10691370237894	0.407830308814445
"494697c494ac6d2fef9bdcdebccfa813"	2.15954636280891	3.24071195182921	2.85624161687754	3.47430706521539	2.87637954407261	3.45586455976444	3.46474941638196	3.08852182469592	4.14263250506141	2.87155267342979	1.80803693619281
"49593b3eead1982521657f1e501c2017"	4.75002176286725	5.50119955168147	4.75540136889872	5.56391647020011	4.38514991465313	5.77860876042758	4.18615431965992	4.98344063533062	4.54010647096035	4.98752861924155	3.40281793452343
"495b7dd65d42fe2cef31b0b81375a843"	4.53646653338761	4.50567425112105	2.79739193846944	4.33321922160569	2.60294461590981	3.94945117061918	1.08509681315596	2.86044986559658	1.22744351203653	2.03435798245493	0.253683424547605
"495fa2175d85c190100a42b626065f67"	3.07153852780996	4.27164509027766	2.3323139778581	3.23276669840663	2.64330010202805	4.17490713474249	2.90570515377986	2.45423573604631	3.78254755917846	2.04778883875755	2.54960140871981
"4963833400ed422489970d5f09a20c40"	2.94160945351591	3.7676712027413	3.70955826607565	3.69751914923147	2.80149306279517	3.58537640673775	2.42820860055224	3.68911802565348	2.82318772566313	3.44887251171362	1.915575823316
"496d0139afbcfe370fa517240ad0307e"	5.46684331671631	4.13391609524115	5.16836193255538	4.5987424422335	5.59005867663578	5.2672215956751	5.35221636314302	4.43296325546097	6.5993857450038	4.19188014277219	3.98692073421341
"4971bf8b16e60d9b9d2532d94eea9b0f"	1.85509726978911	0.817055860533595	1.30272496281039	0.409144995675686	1.83378266202071	0.860748846042597	3.25159111588151	0.331746803613881	3.54465775177655	0.365065246699411	2.4822357527827
"497852235f8c4cb35f93fe5ecf3bb2c6"	4.64010466867348	5.0700377544756	5.66939750270349	5.01811100785285	4.87549626324695	5.08443655826751	3.50242504885476	3.54374847421739	4.07785319066264	3.64981154528548	2.59876912117729
"497e4e070b8bc8d36dba9950d6f2286b"	3.99203318949587	5.17228807125904	4.14010582644156	5.33086152371382	3.87290152255138	4.63373817715006	4.48291396051915	5.13924468016228	4.66601915910648	5.13638094970976	2.94288577356689
"49863756cfbe3c1aa24763b861593779"	3.23674721597866	4.53845000141924	3.18372202739096	4.57991060194978	3.40402092504249	4.28356991344618	3.44486358358709	4.40066898126152	3.6232820258654	4.39252711119887	2.31674595305549
"4988e4594ad30e06a961bd0c8d2d919e"	3.36511493180568	2.10019890025119	1.65241713288645	0.0246583460979429	2.95775850593123	2.12535226602171	1.4952743465746	0.558072068996915	1.71013889017604	1.18297633559772	1.00986166105113
"498b9e4a11a7793e9cfb62cdfda0d858"	3.04373313718292	2.18708543565344	2.94948466840336	2.28674036461769	2.94013620864456	2.28367735149855	5.25529866937557	4.10442636958037	6.13859570477771	3.63994526957407	4.26877865011049
"499adf058b192231e63a6a64aa9e9910"	4.88267178533101	0.611150481755214	3.97414106210362	0.363340877157099	4.63651829907912	1.31184313775452	4.38274717502233	0.046127575003777	4.41123168503222	0	3.2702996227398
"49a76e945e85ffd554b2fe302cf9f7cb"	2.64569432736696	1.70153675960674	2.07011834038981	1.02468081375835	1.62821903778261	1.20160139475558	0.727571795414228	3.76920464496227	0.597886599525581	3.79465360421324	0.727571795414228
"49e29a7d1fd19f66e8f2fc528e86fdc9"	2.84438363655147	4.17291151090703	3.38917012328486	4.40205310090307	3.44660011312403	3.88935874218224	3.11121221667321	4.11846745595885	3.54119156940084	4.1148206416942	2.07044871525535
"49ea20533baa4470d419ce988f894af6"	2.91181965408858	4.91643993398281	3.22676605497223	5.16970429910881	3.26610652608808	4.37289626693406	3.17436436597012	4.57994353282343	3.57905074872525	4.41561594427375	1.87779525937645
"4a1e7933d818eebd64b624684109131a"	1.76550287431084	3.41616457172829	2.20615665365347	3.69464414586686	1.69203711709878	2.9973192777955	1.30380924578778	2.75299032514196	1.77052202846485	2.81446320039288	1.01502692738582
"4a2501523b33ee49aeb03430b90c227b"	2.1803070420845	4.2140279763485	2.38954486005751	4.22258665264739	2.2177866762271	3.30109595962526	2.94537117611477	4.76651785382665	3.00557962880832	4.83057460361689	2.82131602729076
"4a27022b4e093013dc1b9db2edef33b4"	3.23596889802335	0.405491216872596	2.63375134546584	0.760573787884685	2.87013072446877	0.561845521752569	3.01293413491027	0.625036414382417	3.55079833065842	0.462066193662882	2.12387855890958
"4a3cfadf256b32aa7e50424631190b5c"	4.18547466919751	4.71682046355652	4.68512691150373	4.94263269641203	4.66612461694092	5.09450740485295	4.22187619221259	3.86502464302272	4.43184103603803	3.26850434228323	2.35330482292495
"4a3e7c050212753e27d09c02caadfdf5"	5.79391860423964	3.8788417666786	5.65522893248957	4.12360488950371	5.91810092977654	5.60275361197712	4.92335182191027	4.51648619641615	5.32286378308643	4.05574717476099	5.00940354914315
"4a4dc51d4651d8f0cb8225203ef6b4bd"	2.23804091850716	4.14492337976518	2.9469317118305	4.43031039683393	2.61780844842648	4.03317440621228	2.51330426030796	3.5860512849141	2.12774587356616	3.50573780113301	3.0653079618369
"4a5556c59a1fb4dec06d65b55f69fe6b"	2.28238771688106	2.72075036519574	2.5196887471479	2.73857249840362	2.00792749032969	2.91103830063319	3.50853576166785	3.16607730272451	4.75685910427466	3.22008437285146	1.72500015910892
"4a5bf73471cbbba09e4221b3e8788b29"	5.21553126003565	3.15722519697428	4.41025892809641	3.11771104895936	4.24625311533437	3.35691039764715	4.46335992741056	2.61748456314116	5.09894116404114	2.82855830512497	4.05197668715692
"4a5fb4701e61994f4975c9e7d66c86b0"	1.30083878452304	1.27499064609047	1.07734521296816	1.50199203202203	1.12491629399612	0.612823067292273	1.75232678694424	3.86733103219086	1.40327929695913	4.08396690007592	0.672891410610139
"4a60ce44573ac01bcfde677f85c10c74"	5.39628483535786	5.43133837019626	5.854753519082	5.68822921061387	5.6271849790294	6.17866753489125	4.81615227762453	4.99320251568863	5.5683942429821	5.13016343727747	3.3528893812331
"4a6a520a62c3c10e88a7c9e4423d0e86"	3.40230613246882	6.01054713636709	3.93597483652805	5.91173122561367	3.64823706123958	6.29851846110146	3.38218281176716	5.65591824168014	4.13435150467764	5.40329884638086	2.20698831212356
"4a77b6765076ca047dbfa87e78413e05"	1.38194165181024	5.77133765360277	2.91365058022799	6.07835731560557	1.6446212555973	3.81035501953894	0.750120910680239	5.97388840774697	1.3876873904039	6.67386765628607	0.807878453209858
"4a7a2957adc928e01889bbf8575baf03"	3.66353613298368	2.48661801789521	3.15396095558722	2.94604663356574	3.20581713005335	4.06114336868667	3.77787976852222	3.96745998289077	3.65185482380455	4.5316740758394	3.67963384488614
"4a874be6f8e5426609060100b628e76d"	1.03071060733087	2.58150198827051	1.21168498883276	3.06997522588319	1.13886644199707	1.99508486512552	0.895153710670298	2.66224302340147	1.7604779305946	2.10882557136799	0.544563642070819
"4a9b6b76504620d3be58614cadb8f381"	1.4354868253082	3.29837057936589	1.71678822712814	3.858428180339	1.54191210713624	2.99528602399947	0.91425666456116	2.31208066699564	1.06067501821644	2.10882557136799	0.342976750614841
"4ab1f3bace39bcf0564fd8d783f5ea2b"	0	0.987717971215148	0.184163193273324	0.141203511510552	0.860748846042597	0	0	0	0	0	0
"4aba15f4f19911dc2569518b63ae34d3"	1.07768312707037	3.95107305017225	1.52004085560835	3.65223826512568	1.50892319247623	3.0308904187186	1.73025988140715	3.39914541114324	1.64288042543432	2.60924592404361	1.70197333707253
"4abac9530ccd99647c3bb2118a34abcb"	0.824471890249581	4.40180883283982	1.7046057184674	5.15367048802648	1.26063192687406	3.57740204613511	0.672891410610139	5.1503446437841	0.849107650300474	5.19512339113495	0.606503735874923
"4af5ebbdf2be278bcfe0feba738ff6c7"	2.13792787899456	3.44785530596903	2.26289381314162	3.85664872143455	1.96010351640351	3.25900900621112	1.84466779698096	3.94677210250382	2.31085070060347	3.74517205196587	1.3221022079057
"4b10050cd2ed9c2536634065f0d9dd55"	1.32983379196498	0.993974104658545	1.39036830134474	0.611150481755214	1.62490606139764	0.739703900066698	1.60882652557524	1.00465319573473	1.79766201488067	1.77924279479711	0.70450246459808
"4b23d5d95441448f6e76544ebcfc2edd"	2.34045941940611	3.75316025454438	3.12920259556374	4.12632868959192	2.42891056018744	3.1934487596335	0.869822246311371	2.25710478751607	1.32066059792444	2.55107695803297	0.401603826887978
"4b345b7f1006fb41be5f98c5803fedd7"	2.62637807219819	3.71818664703461	3.1068360301847	4.02988477576265	2.65165493128789	3.29650123785306	2.34880739158835	3.64035831375435	2.7125722279763	3.26790519852	1.01039873480789
"4b4fd7d892aa308b5758a99d0783e191"	2.14584332586418	2.41995986754543	2.71720741223854	3.01696539681062	2.84062154135723	2.8227522880993	1.87538590152875	2.66881084244177	2.62760456782061	2.60692721294783	1.10333710910382
"4b537eeb4e076fbeaa4c819584d1d679"	5.46093783625842	2.35348094523969	4.67701526890431	1.43294084920082	4.81707066703494	3.85744105194731	3.33437796854597	2.10454867602917	2.6636915576099	2.44395572715945	2.29591964385224
"4b5c291a85fd3f350b4dae89d90e80f3"	4.453325716479	1.75538659047558	3.67726822898918	1.95295796900875	4.19770616638684	2.4377818481323	3.16444396823764	2.23431481751456	3.66845406894432	1.99141219218651	2.33519244755781
"4b61ded719de054ab10d3987dffa7cf3"	2.54647184873089	3.12328692222427	2.32079773143742	3.37619155919336	2.29056078994659	2.94516077124343	2.13148735285559	2.53099157078295	2.2900168423773	2.75449857780746	1.45601256948643
"4b6e69ab63bde0c3b0ef7ab3f591af00"	2.79277958512238	4.12547680149712	2.85850977547734	4.40012568942819	2.57920735690567	3.63668094901762	2.0126647842258	2.64674824995004	2.20003839262007	2.57268734188997	0.933001525551467
"4b970d2d7a9556ba47ce70b90cee0b11"	2.40028740935692	3.85308027593753	3.00200679749303	3.93999203980378	2.29735956366615	3.5844415405057	1.21043574291025	1.44530318555417	1.47873916733718	1.03530083645364	0.517524875985504
"4b9cd76e111113037dd9da2b42e3fcba"	1.79164963087711	4.46623837680802	1.61497095209125	4.76732667615346	1.7740424943741	3.66583514432986	1.56881038835685	4.68087595831135	2.32040201078219	4.27972551203691	1.03428786878395
"4ba3f11a08a129d785f7bdbc240c0f99"	2.97053743236795	4.85981392374036	3.20102536924435	5.00937570781709	2.81974278682315	3.94031971058925	1.74410865575205	2.49659540270294	2.30739351398635	2.42542907819119	0.249394363914298
"4ba8c221442a9efa191b242d65bd93e2"	3.22542767454928	4.88547671335407	1.96010351640351	5.43354874837175	2.74248782684229	2.41846026539174	2.83392751424891	4.10441319634293	3.7295907506014	4.09341057625084	3.22656297553904
"4baacb8c6205c36d49613c5333c01f94"	4.19745286354821	4.67213126411347	5.09378402845546	4.92455372470154	4.48764337125432	5.33574301761789	2.89270725073059	1.63983209380466	3.57641286109857	1.75232678694424	1.14425337270122
"4bcf6c90fdc93d3fc6561cb1ea7c4162"	1.71981080511546	3.31074434349072	1.8418289734231	3.65833758857397	1.76119475789622	2.66698824723846	2.49918423820613	3.70472780295772	3.08492999208951	3.54602011976908	1.56702632184185
"4bde4384f7faacf8055134a3a1b58cbc"	5.17276581584017	4.18110655256191	6.07211984864604	4.51990517412391	5.68840034733737	4.46094615026483	4.68986796199914	4.44504058799831	5.20683104646453	3.852410571177	3.20098847585504
"4be7289bba745586a868512e1db00e15"	1.94573236119661	3.34990436774871	2.14049087863497	3.85624323348222	1.75081240980741	2.61124812289626	2.18067324551272	3.29917528726973	2.32908134633876	3.29276519027207	1.42622059456596
"4bf26478175bfaa0810150d06848f8da"	2.83349123171984	4.02798809036734	3.54995429623375	4.06659542412443	2.99743241354158	3.52256617558396	2.87599693339076	3.99216313604822	2.94288577356689	3.88235639097507	2.52596989520492
"4c0d961ebc5e384e17cf1a03136a4d00"	4.58077433236042	0.29044325687105	4.5806016459504	0.264913320554078	3.85557952419826	0.463598786963289	0.375929185604877	0.046127575003777	0.544563642070819	0	0.939172535206904
"4c27ec4ad6c96c3fc71c13453a768df1"	2.95573967457348	3.96969709517331	2.35974196794392	4.09314295725058	3.40681759198446	3.62656568305033	4.21655216539753	4.91807206862253	4.17339243675166	4.98279363378895	3.81010579921474
"4c2c7c928d59616b5d470e0bd8f66cc2"	4.98374158520309	1.65433498453558	5.70906230512162	1.56331522737677	4.90676525231537	4.46327926394315	3.23066146061755	2.99775821993801	3.63456011217503	2.82971121876804	2.57867503557793
"4c59cc83c64c9379758d505c36ecce0e"	1.23524359883399	2.15790693641767	0.904403009211158	2.12982830147296	1.18921609465365	1.82818003186386	2.38760647422544	2.42202431008983	2.62505868155485	2.60199914339909	1.75605997565084
"4c5bd480278dfb751fc2f8a25d1e1715"	4.64740060581163	5.47046732171859	4.36221090604188	5.56681935275974	4.39932761831037	5.25401037417931	3.39756733433881	4.61887528066686	3.41375526698401	4.47505894938497	2.79377519550086
"4c8a5fc0644c7ba5d84a527bd1985a68"	1.30272496281039	2.01099994678345	1.53829995618272	2.08489141411041	1.33870918316288	2.28885384949035	1.1835610955773	1.35980253090779	1.04419552483347	1.5897509904438	1.90626365384114
"4c90ec5e98f915af194c060bcb7337a7"	3.12920259556374	1.8418289734231	2.84454949348525	1.24133968480817	3.4305514380256	4.15818496473156	1.78980956940842	0.631918376262028	1.830994284846	0.172971312519481	1.56043756617796
"4c99235aaeefe20f28378b332bab79d9"	1.42743342536823	3.11134954340959	1.39455514668301	3.70873261934874	1.4354868253082	3.32660468179052	1.52682644164513	3.73636095283034	2.05587706750196	3.32441251700604	0.807878453209858
"4ca063b0c080527a5ccd2209e38276fe"	2.29735956366615	4.64546022144321	2.68093638810363	4.8078008431063	2.6693264897564	4.16631969124401	0.987215815436473	3.47161707475486	0.786608379324596	3.22065855486038	0.331746803613881
"4ccae09157f6c16cb761e1460094aeff"	2.18260906699113	2.24520499576062	0.909422398782956	1.8524576569659	1.94576099507527	3.43707552747683	1.42243340773576	2.53847711611702	1.63063094521744	1.87779525937645	0.987215815436473
"4cd028ab3f9c7c9666fa81c051718959"	1.7107155243727	3.55405479701187	2.09738263347186	3.08086736224845	1.80648419308754	2.57510682603766	1.11887755402883	1.71054362925939	1.97189085156219	1.63677444142931	0.397309272850899
"4cd14a9f9fcecdf6131aa227d3fa987e"	1.5126428307084	2.51563184272877	2.03990088735083	2.1219065057861	1.26539738844013	1.96955217512968	0.855816898688543	1.27115507766889	2.21732345704162	1.10333710910382	0.297279865923423
"4cd5ea7ecf87edc53a328c749d5be99f"	1.31637123565227	3.56603475482454	1.7046057184674	4.15157615579175	1.36916702204679	3.2092258129148	1.54566864663165	4.50067871395991	1.83152746950097	4.52930887641037	1.05169807393792
"4cf41e89307f56761efe7f22980a06d4"	0.779127609638688	3.2340952988774	0.874898991746358	3.44194081309641	0.860748846042597	3.07699091859904	2.17174538880942	3.77679948481938	2.29637062311413	3.59732365778377	3.36547126993693
"4cf62d7879c785a040c746ca5a5a56c0"	4.22961042686333	5.92262411667987	4.1867557865367	5.67686893605109	4.48003348201791	5.16509437779072	4.84218805034657	5.24820968483341	4.88007299031427	5.40711684618494	3.82326138492828
"4d16888af786e384628c95a510f790f7"	3.5731544399029	4.5222879414763	3.92712840230424	4.78215606667919	3.58163168649368	4.53556365482198	2.92603981078972	3.51158115519007	3.37776976081134	3.51255008068504	2.15311958697801
"4d340fca4861dd8c13563100bc1c433b"	1.66714156649247	2.77663016957867	2.52241756874256	3.33263845172324	2.26113894539744	3.29462839535699	2.11643670320622	2.79761932648503	2.14262852490136	2.24103133966858	0.672891410610139
"4d36bd1c8972840b16734818d87acec5"	2.98389751042585	4.98560307549784	3.05554538727265	5.02764382312287	3.62238384597137	5.13340236126066	2.60227359889238	4.60716563375728	2.91342356711003	4.42073827596437	1.45967492591988
"4d5173265c4388635b60589c9acf2efd"	0.442171766235885	2.40638179653484	1.4354868253082	3.07465781897255	1.18112394597562	2.97140110688417	0.779416615712121	2.69784362408747	1.22138198136859	3.35618690546417	0
"4d63773183e46cb916463a2736a48c6f"	5.64812803516199	5.02311611033794	5.5088055352533	4.97667715461262	5.64157428507459	5.16152633564178	6.40360607822134	5.93639989746025	7.31755121417248	5.69307646261458	5.08775982803955
"4d68d803494ba5f6d042d92a1b4bfc30"	3.33002795135385	4.7215967897399	3.66626751176821	5.09581485871329	3.32608063318873	4.47961624329389	2.41984674831087	4.47254663258139	2.72296140775779	4.23586067528476	1.62444947303445
"4d74e6301580df2fbb1503bafcf96f1f"	1.74954449106753	3.34281304020934	1.40287661248893	3.40346065186616	2.03990088735083	2.88770743395743	0.926792197953112	2.94537117611477	1.77924279479711	1.85835587147507	0.488236397506795
"4d7e07272067159730f073f9283e5a04"	4.74402657934704	4.36457150135638	3.3756154704296	4.24856445393988	3.63504846882663	4.2638525553824	3.07553039747321	3.73748579186452	3.95276287177598	3.49050339063566	2.18422218924665
"4d9ade15d166385ebc981a78112bc711"	6.67422851058294	4.96231231138076	5.87342660537681	5.05333800747821	6.41855125502808	5.87120794795947	5.05525242934775	3.74797369199705	6.02093659508004	3.30726219512994	3.21752833984297
"4db165a2f04691120554bc1241da80e8"	2.65876107247071	3.47273953873538	3.29587734666646	4.14572405372791	2.78394592189966	3.3138140082177	2.72991629379125	3.38263647766554	2.55093337848672	3.75060556719095	2.31249519555313
"4db34344e9c9567abf6214b6c47b7831"	3.41071983220872	4.78046051486585	3.15396095558722	5.00520520447525	3.72592964030001	4.60364868909851	3.44335608239246	4.92014138010793	3.63870511241263	4.71640475158475	2.43374457486098
"4dbd2343f17f8eb30817d44a66d835b9"	5.02056107679334	4.65255663207278	5.44982785413303	4.86359497011344	5.61338520837102	5.07183577517196	4.79268715655016	4.10934732255213	5.6809147226611	3.98399636949767	3.29684909426914
"4dc1373965c8a71b1722e747cf847e09"	1.78692195396252	2.54647184873089	2.76396300245189	2.96880784230812	2.15954636280891	2.91365058022799	1.89450015612943	3.84604336103778	2.23093956346148	3.92643386834976	0.786608379324596
"4dc58caf67acaa7f8dbe94ea0036db42"	1.7107155243727	3.13654831234818	1.90647707049695	3.62432135945147	1.16548589387359	2.50879975586633	1.66693822337613	3.34570722256994	2.00209494622719	3.06015728824995	1.88019882616884
"4dd03415717c30233db6db58e790de45"	2.06707973318364	1.26062051767028	2.0901033877557	0.791312756022278	2.88114471691938	3.23303375132499	2.31685597721302	0.611579003727518	2.67656873933582	0.172883702097284	1.40721765428423
"4de3f8d8049efbc7181f2dfebc573ac3"	0.111502912454782	5.73127519580128	1.52004085560835	6.82816120998855	0.731629159377735	3.53014939659045	3.8381893183363	5.01206986343273	4.38713756239898	4.94894302340402	2.40206627098713
"4de49da3785de8fa469dca3e4f990e61"	4.4955719148261	5.31200833111325	6.21832572547537	5.59720768132081	5.15435182993736	5.12432590199661	4.20923295466019	3.93839672334751	5.62279897385416	3.88802806661352	2.03335174923523
